English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkish Word
send	0	0	0	0	0	0	0	0	0	0	göndermek
senescence	0	0	0	0	0	0	0	0	0	0	yaşlanma
senile	0	0	0	1	0	1	0	1	0	0	bunak
senior	0	0	0	0	0	0	0	0	0	0	kıdemli
seniority	0	0	0	0	0	0	1	0	0	1	kıdem
sensation	0	0	0	0	0	0	0	0	0	0	duygu
sensational	0	0	0	0	1	0	1	0	0	0	sansasyonel
sense	0	0	0	0	0	0	1	0	0	0	algı
senseless	1	0	1	1	0	1	0	1	1	0	anlamsız
senses	0	0	0	0	0	0	0	0	0	0	duyular
sensibility	0	0	0	0	0	0	1	0	0	0	duyarlılık
sensibly	0	0	0	0	0	0	1	0	0	0	makul bir şekilde
sensitive	0	0	0	0	0	0	0	0	0	0	duyarlı
sensory	0	0	0	0	0	0	0	0	0	0	duyusal
sensual	0	1	0	0	1	1	1	0	1	1	şehvetli
sensuality	0	1	0	0	1	0	1	0	0	0	duygusallık
sensuous	0	0	0	0	1	0	1	0	0	0	duyusal
sentence	1	1	1	1	0	1	0	1	0	0	cümle
sentient	0	0	0	0	0	0	0	0	0	0	duyarlı
sentiment	0	0	0	0	0	0	0	0	0	0	duygusallık
sentimental	0	0	0	0	0	0	1	0	0	0	duygusal
sentimentality	0	0	0	0	0	0	1	0	0	0	duygusallık
sentinel	0	0	0	0	0	0	1	0	0	1	nöbetçi
sentry	0	0	0	0	0	0	0	0	0	1	nöbetçi
separable	0	0	0	0	0	0	0	0	0	0	ayrılabilir
separate	0	0	0	0	0	0	0	0	0	0	ayırmak
separately	0	0	0	0	0	0	0	0	0	0	ayrı ayrı
separation	0	0	0	0	0	0	0	0	0	0	ayrılma
separatist	1	0	1	0	0	1	0	0	0	0	ayrılıkçı
sepia	0	0	0	0	0	0	0	0	0	0	sepya
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	Eylül
septic	0	0	1	0	0	1	0	0	0	0	septik
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	devam filmi
sequence	0	0	0	0	0	0	0	0	0	0	sekans
sequent	0	0	0	0	0	0	0	0	0	0	sıralı
sequestered	0	0	0	0	0	0	0	0	0	0	münzevi
sequestration	0	0	0	0	0	1	0	1	0	0	haciz
serene	0	0	0	0	0	1	0	0	0	1	sakin
serenity	0	1	0	0	1	0	1	0	0	1	sakinlik
sergeant	0	0	0	0	0	0	0	0	0	0	Çavuş
serial	0	1	0	0	0	0	0	0	0	0	seri
series	0	0	0	0	0	0	0	0	0	1	diziler
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	ciddiyet
sermon	0	0	0	0	0	0	1	0	0	1	vaaz
serpent	0	0	1	1	0	1	0	0	0	0	yılan
serpentine	0	0	0	0	0	0	0	0	0	0	serpantin
serrated	0	0	0	0	0	0	0	0	0	0	tırtıklı
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	hizmetkar
serve	0	0	0	0	0	1	0	0	0	1	servis
service	0	0	0	0	0	0	0	0	0	0	hizmet
serviceable	0	0	0	0	0	0	0	0	0	0	kullanışlı
servile	0	0	1	1	0	1	0	1	0	0	köle
servitude	0	0	0	0	0	1	0	0	0	0	kulluk
sess	0	0	0	0	0	0	0	0	0	0	oturum
session	0	0	0	0	0	0	0	0	0	0	oturum
sessions	0	0	0	0	0	0	0	0	0	0	oturumlar
set	0	0	0	0	0	0	0	0	0	0	Ayarlamak
setback	0	0	0	0	0	1	0	1	0	0	gerileme
sett	0	0	0	0	0	0	0	0	0	0	yerleşmek
setter	0	0	0	0	0	0	0	0	0	0	pasör
settle	0	0	0	0	0	0	0	0	0	0	yerleşmek
settled	0	0	0	0	0	0	0	0	0	0	yerleşmiş
settler	0	0	0	0	0	0	0	0	0	0	yerleşimci
settlor	0	0	0	1	0	0	1	0	0	0	mülkünü vasiyetle bırakan kimse
seventh	0	0	0	0	0	0	0	0	0	0	yedinci
seventy	0	0	0	0	0	0	0	0	0	0	yetmiş
sever	0	0	0	0	0	1	0	0	0	0	kesmek
severable	0	0	0	0	0	0	0	0	0	0	ayrılabilir
severally	0	0	0	0	0	0	0	0	0	0	birkaç kez
severance	0	0	0	0	0	0	0	1	0	0	kıdem tazminatı
severely	0	0	0	0	0	0	0	0	0	0	şiddetli
severity	0	0	0	0	0	0	0	0	0	0	ciddiyet
sew	0	0	0	0	0	0	0	0	0	0	dikmek
sewage	0	0	1	0	0	1	0	0	0	0	kanalizasyon
sewer	0	0	1	0	0	0	0	0	0	0	kanalizasyon
sewerage	0	0	1	0	0	1	0	0	0	0	kanalizasyon
sex	0	1	0	0	1	0	1	0	0	1	seks
sexuality	0	0	0	0	0	0	0	0	0	0	cinsellik
sexy	0	0	0	0	0	0	0	0	0	0	seksi
shabby	0	0	1	0	0	1	0	0	0	0	yıpranmış
shack	0	0	1	0	0	1	0	1	0	0	kulübe
shackle	1	1	1	1	0	1	0	1	0	0	kelepçe
shade	0	0	0	0	0	0	0	0	0	0	gölge
shades	0	0	0	0	0	0	0	0	0	0	gölgeler
shading	0	0	0	0	0	0	0	0	0	0	gölgeleme
shadow	0	0	0	0	0	0	0	0	0	0	gölge
shadowy	0	0	0	0	0	0	0	0	0	0	gölgeli
shady	0	0	0	1	0	1	0	0	0	0	gölgeli
shaft	0	0	0	0	0	0	0	0	0	0	mil
shag	0	0	0	0	0	0	0	0	0	0	sevişmek
shaggy	0	0	0	0	0	0	0	0	0	0	tüylü
shake	0	0	0	0	0	0	0	0	0	0	sallamak
shaken	0	0	0	0	0	0	0	0	0	0	sarsılmış
shaking	0	0	0	1	0	1	0	0	0	0	sallamak
shaky	1	1	0	1	0	1	0	0	0	0	titrek
sham	1	0	1	0	0	1	0	0	0	0	sahte
shaman	0	0	0	0	0	0	0	0	0	0	şaman
shambles	0	0	0	0	0	1	0	0	0	0	karmakarışık
shame	0	0	1	1	0	1	0	1	0	0	utanç
shameful	0	0	0	0	0	1	0	1	0	0	utanç verici
shameless	0	0	1	0	0	1	0	0	0	0	utanmaz
shanghai	0	0	1	1	0	1	0	0	0	0	şangay
shank	0	0	0	1	0	0	0	0	0	0	incik
shanty	0	0	0	0	0	0	0	0	0	0	gecekondu
shape	0	0	0	0	0	0	1	0	0	0	şekil
shapely	0	0	0	0	0	0	1	0	0	0	düzgün
share	0	1	0	0	1	0	1	0	0	1	Paylaş
shareholder	0	0	0	0	0	0	0	0	0	0	hissedar
shark	0	0	0	0	0	1	0	0	0	0	köpek balığı
sharpen	1	1	0	0	0	0	0	0	0	0	keskinleştirmek
sharpened	0	0	0	0	0	0	0	0	0	0	bilenmiş
sharpener	0	0	0	0	0	0	0	0	0	0	kalemtıraş
sharpness	0	0	0	0	0	0	0	0	0	0	keskinlik
shatter	1	0	0	1	0	1	0	1	1	0	kırmak
shattered	0	0	0	0	0	1	0	1	0	0	parçalanmış
shave	0	0	0	0	0	0	0	0	0	0	tıraş olmak
shaving	0	0	0	0	0	0	0	0	0	0	tıraş olmak
shawl	0	0	0	0	0	0	0	0	0	0	şal
sheaf	0	0	0	0	0	0	0	0	0	0	demet
shear	0	0	0	0	0	0	0	0	0	0	kırpmak
shears	0	0	0	0	0	0	0	0	0	0	makaslar
sheath	0	0	0	0	0	0	0	0	0	0	kılıf
sheathing	0	0	0	0	0	0	0	0	0	0	mantolama
shed	0	0	0	0	0	1	0	0	0	0	baraka
sheen	0	0	0	0	0	0	0	0	0	0	parlaklık
sheep	0	0	0	0	0	0	0	0	0	0	koyun
sheer	0	0	0	0	0	0	0	0	0	0	saf
sheet	0	0	0	0	0	0	0	0	0	0	çarşaf
shelf	0	0	0	0	0	0	0	0	0	0	raf
shell	1	0	0	1	0	1	0	1	1	0	kabuk
shellfish	0	0	0	0	0	0	0	0	0	0	kabuklu deniz ürünleri
shelter	0	0	0	0	0	0	1	0	0	1	barınak
shelved	0	0	0	0	0	1	0	0	0	0	rafa kaldırılmış
shepherd	0	0	0	0	0	0	1	0	0	1	çoban
sheriff	0	0	0	0	0	0	0	0	0	1	şerif
sherry	0	0	0	0	0	0	0	0	0	0	ispanyol şarabı
shield	0	0	0	0	0	0	0	0	0	0	kalkan
shift	0	0	0	0	0	0	0	0	0	0	vardiya
shifting	0	0	0	0	0	0	0	0	0	0	değişen
shilling	0	0	0	0	0	0	0	0	0	0	şilin
shimmer	0	0	0	0	0	0	0	0	0	0	ışıltı
shin	0	0	0	0	0	0	0	0	0	0	incik
shine	0	0	0	0	0	0	1	0	0	0	parlamak
shingle	0	0	0	0	0	0	0	0	0	0	kiremit
shining	0	1	0	0	1	0	1	0	0	0	parlıyor
shiny	0	0	0	0	0	0	0	0	0	0	parlak
ship	0	1	0	0	0	0	0	0	0	0	gemi
shipment	0	0	0	0	0	0	0	0	0	0	gönderi
shipping	0	0	0	0	0	0	0	0	0	0	Nakliye
shipwreck	0	0	0	1	0	1	0	1	0	0	gemi enkazı
shire	0	0	0	0	0	0	0	0	0	0	shire
shirt	0	0	0	0	0	0	0	0	0	0	gömlek
shit	1	0	1	0	0	1	0	0	0	0	bok
shiver	1	1	0	1	0	1	0	1	0	0	titreme
shivering	0	0	0	0	0	0	0	0	0	0	titreme
shoals	0	0	0	0	0	0	0	0	0	0	sürüler
shock	1	0	0	1	0	1	0	0	1	0	şok
shockingly	0	0	0	0	0	0	0	0	1	0	şok edici bir şekilde
shoddy	1	0	1	0	0	1	0	0	0	0	kalitesiz
shoe	0	0	0	0	0	0	0	0	0	0	ayakkabı
shoemaker	0	0	0	0	0	0	0	0	0	0	ayakkabıcı
shoot	1	0	0	1	0	1	0	0	0	0	film çekmek
shooter	0	0	0	1	0	0	0	0	0	0	atıcı
shooting	1	0	0	1	0	1	0	0	0	0	çekim
shop	0	0	0	0	0	0	0	0	0	0	Dükkan
shopkeeper	0	0	0	0	0	0	0	0	0	1	dükkâncı
shoplifting	1	0	1	0	0	1	0	0	0	0	hırsızlık
shopping	0	1	0	0	1	0	1	0	1	1	alışveriş
shore	0	0	0	0	0	0	0	0	0	0	sahil
shorn	0	0	0	0	0	0	0	0	0	0	kırpılmış
short	0	0	0	0	0	0	0	0	0	0	kısa
shortage	1	0	0	1	0	1	0	1	0	0	kıtlık
shortcoming	0	0	0	0	0	1	0	0	0	0	eksiklik
shorten	0	0	0	0	0	0	0	0	0	0	kısaltmak
shortening	0	0	0	0	0	0	0	0	0	0	kısaltmak
shorthand	0	0	0	0	0	0	0	0	0	0	kısa gösterim
shortly	0	1	0	0	0	0	0	0	0	0	kısaca
shortness	0	0	0	0	0	0	0	0	0	0	kısalık
shorts	0	0	0	0	0	0	0	0	0	0	şort
shot	1	0	0	1	0	1	0	1	1	0	atış
shotgun	0	0	0	0	0	0	0	0	0	0	pompalı tüfek
shoulder	0	0	0	0	0	0	1	0	0	1	omuz
shout	1	0	0	0	0	0	0	0	1	0	bağırmak
shove	1	0	0	0	0	1	0	0	0	0	kıpırdamak
shovel	0	0	0	0	0	0	0	0	0	0	kürek
shoveling	0	0	0	0	0	0	0	0	0	0	kürek çekmek
show	0	0	0	0	0	0	0	0	0	1	göstermek
shower	0	0	0	0	0	0	0	0	0	0	duş
showing	0	0	0	0	0	0	0	0	0	0	gösteriliyor
showy	0	0	0	0	0	1	0	0	0	0	gösterişli
shrapnel	0	0	0	1	0	0	0	0	0	0	şarapnel
shred	0	0	0	0	0	0	0	0	0	0	parçalamak
shrewd	0	0	0	0	0	0	1	0	0	0	kurnaz
shriek	1	0	0	1	0	1	0	1	1	0	çığlık
shrill	1	0	0	1	0	1	0	0	1	0	tiz
shrimp	0	0	0	0	0	0	0	0	0	0	karides
shrine	0	0	0	0	0	0	0	0	0	0	türbe
shrink	0	0	0	1	0	1	0	1	0	0	çekmek
shrinking	0	0	0	0	0	0	0	0	0	0	küçülen
shroud	0	0	0	0	0	0	0	1	0	0	kefen
shrub	0	0	0	0	0	0	0	0	0	0	çalı
shrubbery	0	0	0	0	0	0	0	0	0	0	çalılık
shrug	0	0	0	0	0	0	0	0	0	0	omuz silkmek
shrunk	0	0	0	0	0	1	0	0	0	0	çökmüş
shudder	0	0	0	1	0	1	0	0	0	0	titreme
shuffle	0	0	0	0	0	0	0	0	0	0	Karıştır
shuffling	0	0	0	0	0	0	0	0	0	0	karıştırma
shun	1	0	1	0	0	1	0	1	0	0	sakınmak
shunt	0	0	0	0	0	0	0	0	0	0	şant
shut	0	0	0	0	0	0	0	0	0	0	kapamak
shutter	0	0	0	0	0	0	0	0	0	0	deklanşör
shuttle	0	0	0	0	0	0	0	0	0	0	servis aracı
sib	0	0	0	0	0	0	0	0	0	1	kardeş
sic	0	0	0	0	0	0	0	0	0	0	hasta
sick	0	0	1	0	0	1	0	1	0	0	hasta
sickening	1	0	1	1	0	1	0	1	0	0	mide bulandırıcı
sickle	0	0	0	0	0	0	0	0	0	0	orak
sickly	0	0	1	0	0	1	0	1	0	0	hastalıklı
sickness	0	0	1	1	0	1	0	1	0	0	hastalık
side	0	0	0	0	0	0	0	0	0	0	yan
sideboard	0	0	0	0	0	0	0	0	0	0	büfe
sidestep	0	0	0	0	0	0	0	0	0	0	yan adım
sideways	0	0	0	0	0	0	0	0	0	0	yan yan
siege	0	0	0	0	0	0	0	0	0	0	kuşatma
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	Elek
sifting	0	0	0	0	0	0	0	0	0	0	eleme
sigh	0	0	0	0	0	0	0	0	0	0	iç çekmek
sight	0	0	0	0	0	0	0	0	0	0	görme
sign	0	0	0	0	0	0	0	0	0	0	işaret
signal	0	0	0	0	0	0	0	0	0	0	sinyal
signature	0	0	0	0	0	0	0	0	0	1	imza
significance	0	0	0	0	0	0	0	0	0	0	önem
significant	0	0	0	0	0	0	0	0	0	0	önemli
signification	0	0	0	0	0	0	0	0	0	0	anlam
signify	0	1	0	0	0	0	0	0	0	0	belirtmek
signpost	0	0	0	0	0	0	0	0	0	0	yön tabelası
silent	0	0	0	0	0	0	0	0	0	0	sessiz
silently	0	0	0	0	0	0	0	0	0	0	sessizce
silhouette	0	0	0	0	0	0	0	0	0	0	siluet
silk	0	0	0	0	0	0	1	0	0	0	ipek
silken	0	0	0	0	0	0	0	0	0	0	ipeksi
silky	0	0	0	0	0	0	0	0	0	0	ipeksi
sill	0	0	0	0	0	0	0	0	0	0	eşik
silliness	0	0	0	0	0	0	0	0	0	0	sersemlik
silly	0	0	0	0	1	1	0	0	0	0	şapşal
silt	0	0	0	0	0	0	0	0	0	0	silt
silver	0	0	0	0	0	0	0	0	0	0	gümüş
silvery	0	0	0	0	0	0	0	0	0	0	gümüşi
similar	0	0	0	0	0	0	0	0	0	0	benzer
similarity	0	0	0	0	0	0	0	0	0	0	benzerlik
simile	0	0	0	0	0	0	0	0	0	0	benzetme
simmer	1	1	0	0	0	0	0	0	0	0	kaynatma
simmering	0	1	0	0	0	0	0	0	0	0	kaynayan
simple	0	0	0	0	0	0	0	0	0	0	basit
simples	0	0	0	0	0	0	0	0	0	0	basitler
simplify	0	1	0	0	1	0	1	0	1	1	basitleştirmek
simply	0	0	0	0	0	0	0	0	0	0	basitçe
simulate	0	0	0	0	0	0	0	0	0	0	benzetmek
simulated	0	0	0	0	0	0	0	0	0	0	simüle edilmiş
simulating	0	0	0	0	0	0	0	0	0	0	simülasyon
simulation	0	0	0	0	0	0	0	0	0	0	simülasyon
simultaneous	0	0	0	0	0	0	0	0	0	0	eşzamanlı
simultaneously	0	0	0	0	0	0	0	0	0	0	eşzamanlı
sin	1	0	1	1	0	1	0	1	0	0	günah
sincere	0	0	0	0	0	0	1	0	0	1	içten
sincerity	0	0	0	0	0	0	1	0	0	0	samimiyet
sinful	1	0	1	1	0	1	0	1	0	0	günahkar
sing	0	1	0	0	1	0	1	1	0	1	şarkı söyle
singer	0	0	0	0	0	0	0	0	0	0	şarkıcı
single	0	0	0	0	0	0	0	0	0	0	bekar
singly	0	0	0	0	0	0	1	0	0	0	tek başına
singular	0	0	0	0	0	0	0	0	0	0	tekil
singularity	0	0	0	0	0	0	0	0	0	0	tekillik
singularly	0	0	0	0	0	0	0	0	1	0	tekil olarak
sinister	1	0	1	1	0	1	0	0	0	0	uğursuz
sink	0	0	0	0	0	0	0	0	0	0	lavabo
sinner	1	0	1	1	0	1	0	1	0	0	günahkar
sinning	0	0	1	0	0	1	0	0	0	0	günah işlemek
sinus	0	0	0	0	0	0	0	0	0	0	sinüs
sip	0	0	0	0	0	0	0	0	0	0	Yudumlamak
siphon	0	0	0	0	0	0	0	0	0	0	sifon
sir	0	0	0	0	0	0	1	0	0	1	Sayın
sire	0	0	0	0	0	0	0	0	0	0	efendim
siren	0	0	0	1	0	1	0	0	0	0	siren
sissy	0	0	0	0	0	1	0	0	0	0	korkak
sister	0	0	0	0	0	0	0	0	0	0	kardeş
sisterhood	1	0	0	0	0	0	1	1	1	1	kardeşlik
site	0	0	0	0	0	0	0	0	0	0	alan
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	oturma
situate	0	0	0	0	0	0	0	0	0	0	durum
situated	0	0	0	0	0	0	0	0	0	0	yer alan
situation	0	0	0	0	0	0	0	0	0	0	durum
sixth	0	0	0	0	0	0	0	0	0	0	altıncı
sixty	0	0	0	0	0	0	0	0	0	0	altmış
size	0	0	0	0	0	0	0	0	0	0	boyut
sizzle	1	0	0	0	0	0	0	0	0	0	cızırtı
skate	0	0	0	0	0	0	0	0	0	0	paten
skating	0	0	0	0	0	0	0	0	0	0	paten kaymak
skein	0	0	0	0	0	0	0	0	0	0	çile
skeleton	0	0	0	0	0	0	0	0	0	0	iskelet
skeptic	0	0	0	0	0	0	0	0	0	0	şüpheci
skeptical	0	0	0	0	0	1	0	0	0	0	şüpheci
skepticism	0	0	0	0	0	0	0	0	0	0	şüphecilik
sketch	0	0	0	0	0	0	0	0	0	0	kroki
sketchy	0	0	0	0	0	1	0	0	0	0	kabataslak
skewed	1	1	0	0	0	1	0	0	0	0	çarpitilmis
skewer	0	0	0	0	0	0	0	0	0	0	şiş
ski	0	0	0	0	0	0	0	0	0	0	kayak
skid	1	0	0	1	0	1	0	1	0	0	kızak
skiff	0	0	0	0	0	0	0	0	0	0	kik
skill	0	0	0	0	0	0	0	0	0	0	beceri
skilled	0	0	0	0	0	0	1	0	0	0	yetenekli
skillet	0	0	0	0	0	0	0	0	0	0	tava
skillful	0	0	0	0	0	0	1	0	0	1	becerikli
skim	0	0	0	0	0	0	0	0	0	0	sıyırmak
skin	0	0	0	0	0	0	0	0	0	0	deri
skinny	0	0	0	0	0	0	0	0	0	0	sıska
skip	0	0	0	0	0	1	0	0	0	0	atlamak
skipper	0	0	0	0	0	0	0	0	0	0	kaptan
skirmish	1	0	0	0	0	1	0	0	0	0	çatışma
skirt	0	0	0	0	0	0	0	0	0	0	etek
skirting	0	0	0	0	0	0	0	0	0	0	süpürgelik
skirts	0	0	0	0	0	0	0	0	0	0	etekler
skit	0	0	0	0	0	0	0	0	0	0	skeç
skull	0	0	0	0	0	0	0	0	0	0	kafatası
skunk	0	0	0	0	0	0	0	0	0	0	kokarca
sky	0	0	0	0	0	0	1	0	0	0	gökyüzü
skyscraper	0	0	0	0	0	0	0	0	0	0	gökdelen
slab	0	0	0	0	0	0	0	0	0	0	döşeme
slack	0	0	0	0	0	1	0	0	0	0	gevşek
slag	0	0	0	0	0	1	0	0	0	0	cüruf
slam	1	0	0	1	0	1	0	0	1	0	çarpmak
slander	1	0	1	0	0	1	0	0	0	0	iftira
slanderous	0	0	0	0	0	1	0	0	0	0	iftira niteliğinde
slang	0	0	0	0	0	0	0	0	0	0	argo
slant	0	0	0	0	0	0	0	0	0	0	eğik
slap	1	0	0	0	0	1	0	0	1	0	tokat
slash	1	0	0	0	0	0	0	0	0	0	yırtmaç
slashes	0	0	0	0	0	0	0	0	0	0	eğik çizgiler
slate	0	0	0	0	0	0	1	0	0	0	kayrak
slates	0	0	0	0	0	0	0	0	0	0	arduvaz
slaughter	1	0	1	1	0	1	0	1	1	0	Katliam
slaughterhouse	1	0	1	1	0	1	0	1	0	0	kesimhane
slaughtering	1	0	1	1	0	1	0	1	1	0	kesim
slave	1	0	0	1	0	1	0	1	0	0	köle
slavery	1	0	1	1	0	1	0	1	0	0	kölelik
slay	1	0	0	0	0	1	0	0	0	0	öldürmek
slayer	1	0	1	1	0	1	0	1	1	0	avcı
sledge	0	0	0	0	0	0	0	0	0	0	kızak
sleek	0	0	0	0	0	0	1	0	0	0	şık
sleep	0	0	0	0	0	0	0	0	0	0	uyumak
sleeper	0	0	0	0	0	0	0	0	0	0	uyuyan
sleeping	0	0	0	0	0	0	0	0	0	0	uyuyor
sleeplessness	0	0	0	0	0	0	0	0	0	0	uykusuzluk
sleepy	0	0	0	0	0	0	0	0	0	0	uykulu
sleet	0	0	0	0	0	1	0	0	0	0	sulu kar
sleeve	0	0	0	0	0	0	0	0	0	0	elbise kolu
sleeveless	0	0	0	0	0	0	0	0	0	0	Kolsuz
sleigh	0	0	0	0	0	0	0	0	0	0	kızak
sleight	0	0	0	0	0	0	0	0	0	0	çabukluk
slender	0	0	0	0	0	0	1	0	0	0	ince
sleuth	0	0	0	0	0	0	0	0	0	0	dedektif
slice	0	0	0	0	0	0	0	0	0	0	dilim
slick	0	0	0	0	0	0	0	0	0	0	kaygan
slide	0	0	0	0	0	0	0	0	0	0	kayma
sliding	0	0	0	0	0	0	0	0	0	0	sürgülü
slight	0	0	0	0	0	0	0	0	0	0	hafif
slightly	0	0	0	0	0	0	0	0	0	0	biraz
slim	0	0	0	0	0	0	1	0	0	0	ince
slime	0	0	1	0	0	0	0	0	0	0	balçık
slimy	0	0	1	0	0	1	0	0	0	0	sümüksü
sling	0	0	0	0	0	0	0	0	0	0	sapan
slink	0	0	0	0	0	1	0	0	0	0	sinsi sinsi
slip	0	0	0	0	0	1	0	0	1	0	kayma
slipper	0	0	0	0	0	0	0	0	0	0	terlik
slippers	0	0	0	0	0	0	0	0	0	0	terlik
slit	0	0	0	0	0	0	0	0	0	0	yarık
sliver	0	0	0	0	0	0	0	0	0	0	şerit
slogan	0	0	0	0	0	0	0	0	0	0	slogan
sloop	0	0	0	0	0	0	0	0	0	0	şalopa
slop	0	0	1	0	0	1	0	0	0	0	eğim
slope	0	0	0	0	0	0	0	0	0	0	eğim
sloppy	0	0	1	0	0	1	0	0	0	0	özensiz
slot	0	0	0	0	0	0	0	0	0	0	yuva
sloth	0	0	1	0	0	1	0	0	0	0	tembel
slouch	0	0	0	0	0	1	0	0	0	0	sarkma
slough	0	0	0	0	0	1	0	0	0	0	bataklık
slow	0	0	0	0	0	0	0	0	0	0	yavaş
slowly	0	0	0	0	0	0	0	0	0	0	yavaşça
slowness	0	0	0	0	0	1	0	0	0	0	yavaşlık
sludge	0	0	1	0	0	1	0	0	0	0	çamur
slug	0	0	1	0	0	1	0	0	0	0	sümüklü böcek
sluggish	0	0	0	0	0	1	0	1	0	0	durgun
sluice	0	0	0	0	0	0	0	0	0	0	savak
slum	0	0	1	0	0	1	0	0	0	0	gecekondu
slumber	0	0	0	0	0	0	0	0	0	0	uyku
slump	0	0	0	0	0	1	0	1	0	0	çöküş
slur	1	0	1	0	0	1	0	1	0	0	bulamaç
slush	0	0	1	0	0	1	0	0	1	0	sulu kar
slut	1	0	1	0	0	1	0	0	0	0	sürtük
sly	1	0	1	1	0	1	0	0	0	0	kurnaz
smack	1	0	0	0	0	1	0	0	0	0	şaplak atmak
small	0	0	0	0	0	1	0	0	0	0	küçük
smaller	0	0	0	0	0	0	0	0	0	0	daha küçük
smallest	0	0	0	0	0	0	0	0	0	0	en küçük
smash	1	0	0	1	0	1	0	0	0	0	paramparça etmek
smashed	0	0	0	0	0	1	0	0	0	0	parçalanmış
smattering	0	0	0	0	0	1	0	0	0	0	serpme
smear	0	0	0	0	0	0	0	0	0	0	lekeleme
smell	1	0	1	0	0	1	0	0	0	0	koku
smelling	0	0	1	0	0	1	0	0	0	0	kokulu
smelt	0	0	0	0	0	0	0	0	0	0	koklamak
smile	0	0	0	0	1	0	1	0	1	1	gülümsemek
smiling	0	0	0	0	1	0	1	0	0	0	gülümseyen
smirk	0	0	0	0	0	1	0	0	0	0	sırıtmak
smite	1	0	0	1	0	1	0	1	0	0	vur
smith	0	0	0	0	0	0	0	0	0	1	demirci
smitten	0	0	0	0	0	0	1	0	0	0	vurulmuş
smoker	0	0	0	0	0	1	0	0	0	0	sigara içen
smokey	0	0	0	0	0	0	0	0	0	0	dumanlı
smoking	0	0	0	0	0	0	0	0	0	0	sigara içmek
smoky	0	0	0	0	0	0	0	0	0	0	dumanlı
smoldering	0	0	0	0	0	0	0	0	0	0	için için yanan
smoothly	0	0	0	0	0	0	0	0	0	0	sorunsuz
smoothness	0	0	0	0	0	0	1	0	0	0	pürüzsüzlük
smother	1	0	0	0	0	1	0	0	0	0	boğmak
smudge	0	0	0	0	0	1	0	0	0	0	leke
smug	0	0	0	0	0	1	0	0	0	0	kendini beğenmiş
smuggle	0	0	0	1	0	1	0	0	0	0	kaçakçılık
smuggler	1	0	1	1	0	1	0	0	0	0	kaçakçı
smuggling	0	0	0	0	0	1	0	0	0	0	kaçakçılık
smut	0	0	1	1	0	1	0	0	0	0	müstehcen
snack	0	0	0	0	0	0	0	0	0	0	abur cubur
snacks	0	0	0	0	0	0	0	0	0	0	atıştırmalıklar
snag	0	0	0	0	0	1	0	0	1	0	budak
snags	0	0	0	0	0	1	0	0	0	0	engeller
snail	0	0	0	0	0	0	0	0	0	0	salyangoz
snake	0	0	1	1	0	1	0	0	0	0	yılan
snap	0	0	0	0	0	0	0	0	0	0	patlatmak
snapshot	0	0	0	0	0	0	0	0	0	0	enstantane fotoğraf
snare	0	0	0	1	0	1	0	0	0	0	tuzak
snarl	1	0	1	0	0	1	0	0	0	0	hırlamak
snarling	1	0	0	0	0	1	0	0	0	0	hırlama
snatch	0	0	0	0	0	0	0	0	0	0	kapmak
sneak	1	0	0	1	0	1	0	0	1	0	gizlice
sneakers	0	0	0	0	0	0	0	0	0	0	Spor ayakkabı
sneaking	0	1	0	1	0	1	0	0	0	1	gizlice
sneer	1	0	1	0	0	1	0	0	0	0	alay
sneeze	0	0	1	0	0	1	0	0	1	0	hapşırmak
sneezing	0	0	0	0	0	0	0	0	0	0	hapşırma
snicker	0	0	0	0	0	0	1	0	0	0	kıs kıs gülen
snide	0	0	0	0	0	1	0	0	0	0	küçümseyen
sniff	0	0	0	0	0	0	0	0	0	0	koklamak
snip	0	0	0	0	0	0	0	0	0	0	kırpmak
snipe	0	0	0	0	0	0	0	0	0	0	su çulluğu
snippet	0	0	0	0	0	0	0	0	0	0	snippet
snob	0	0	0	0	0	1	0	0	0	0	züppe
snoopy	0	0	0	0	0	0	0	0	0	0	meraklı
snooze	0	0	0	0	0	0	0	0	0	0	uyuklama
snore	0	0	0	0	0	0	0	0	0	0	horlama
snort	0	0	0	0	0	0	0	1	0	0	burnundan solumak
snout	0	0	0	0	0	0	0	0	0	0	burun
snow	0	0	0	0	0	0	0	0	0	0	kar
snowball	0	0	0	0	0	0	0	0	0	0	kartopu
snowflake	0	0	0	0	0	0	0	0	0	0	kar tanesi
snowy	0	0	0	0	0	0	0	0	0	0	kar yağışlı
snuff	0	0	0	0	0	0	0	0	0	0	enfiye
soak	0	0	0	0	0	1	0	0	0	0	emmek
soaking	0	0	0	0	0	0	0	0	0	0	sırılsıklam
soap	0	0	0	0	0	0	0	0	0	0	sabun
soapy	0	0	0	0	0	0	0	0	0	0	sabunlu
