English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Welsh Word
sketchy	0	0	0	0	0	1	0	0	0	0	braslyd
skewed	1	1	0	0	0	1	0	0	0	0	sgiw
skewer	0	0	0	0	0	0	0	0	0	0	sgiwer
ski	0	0	0	0	0	0	0	0	0	0	sgïo
skid	1	0	0	1	0	1	0	1	0	0	sgid
skiff	0	0	0	0	0	0	0	0	0	0	sgiff
skill	0	0	0	0	0	0	0	0	0	0	sgil
skilled	0	0	0	0	0	0	1	0	0	0	medrus
skillet	0	0	0	0	0	0	0	0	0	0	sgilet
skillful	0	0	0	0	0	0	1	0	0	1	medrus
skim	0	0	0	0	0	0	0	0	0	0	sgim
skin	0	0	0	0	0	0	0	0	0	0	croen
skinny	0	0	0	0	0	0	0	0	0	0	denau
skip	0	0	0	0	0	1	0	0	0	0	sgip
skipper	0	0	0	0	0	0	0	0	0	0	gwibiwr
skirmish	1	0	0	0	0	1	0	0	0	0	sgarmes
skirt	0	0	0	0	0	0	0	0	0	0	sgert
skirting	0	0	0	0	0	0	0	0	0	0	sgertin
skirts	0	0	0	0	0	0	0	0	0	0	sgertiau
skit	0	0	0	0	0	0	0	0	0	0	sgit
skull	0	0	0	0	0	0	0	0	0	0	penglog
skunk	0	0	0	0	0	0	0	0	0	0	sgync
sky	0	0	0	0	0	0	1	0	0	0	awyr
skyscraper	0	0	0	0	0	0	0	0	0	0	skyscraper
slab	0	0	0	0	0	0	0	0	0	0	llech
slack	0	0	0	0	0	1	0	0	0	0	llac
slag	0	0	0	0	0	1	0	0	0	0	sorod
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	athrod
slanderous	0	0	0	0	0	1	0	0	0	0	athrodus
slang	0	0	0	0	0	0	0	0	0	0	bratiaith
slant	0	0	0	0	0	0	0	0	0	0	gogwydd
slap	1	0	0	0	0	1	0	0	1	0	slap
slash	1	0	0	0	0	0	0	0	0	0	slaes
slashes	0	0	0	0	0	0	0	0	0	0	slaes
slate	0	0	0	0	0	0	1	0	0	0	llechi
slates	0	0	0	0	0	0	0	0	0	0	llechi
slaughter	1	0	1	1	0	1	0	1	1	0	lladd
slaughterhouse	1	0	1	1	0	1	0	1	0	0	lladd-dy
slaughtering	1	0	1	1	0	1	0	1	1	0	lladd
slave	1	0	0	1	0	1	0	1	0	0	caethwas
slavery	1	0	1	1	0	1	0	1	0	0	caethwasiaeth
slay	1	0	0	0	0	1	0	0	0	0	lladd
slayer	1	0	1	1	0	1	0	1	1	0	lladdwr
sledge	0	0	0	0	0	0	0	0	0	0	sled
sleek	0	0	0	0	0	0	1	0	0	0	lluniaidd
sleep	0	0	0	0	0	0	0	0	0	0	cwsg
sleeper	0	0	0	0	0	0	0	0	0	0	cysgwr
sleeping	0	0	0	0	0	0	0	0	0	0	cysgu
sleeplessness	0	0	0	0	0	0	0	0	0	0	diffyg cwsg
sleepy	0	0	0	0	0	0	0	0	0	0	cysglyd
sleet	0	0	0	0	0	1	0	0	0	0	eirlaw
sleeve	0	0	0	0	0	0	0	0	0	0	llawes
sleeveless	0	0	0	0	0	0	0	0	0	0	llewys
sleigh	0	0	0	0	0	0	0	0	0	0	sled
sleight	0	0	0	0	0	0	0	0	0	0	sleight
slender	0	0	0	0	0	0	1	0	0	0	main
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	sleisen
slick	0	0	0	0	0	0	0	0	0	0	slic
slide	0	0	0	0	0	0	0	0	0	0	llithren
sliding	0	0	0	0	0	0	0	0	0	0	llithro
slight	0	0	0	0	0	0	0	0	0	0	bychan
slightly	0	0	0	0	0	0	0	0	0	0	ychydig
slim	0	0	0	0	0	0	1	0	0	0	main
slime	0	0	1	0	0	0	0	0	0	0	llysnafedd
slimy	0	0	1	0	0	1	0	0	0	0	llysnafeddog
sling	0	0	0	0	0	0	0	0	0	0	sling
slink	0	0	0	0	0	1	0	0	0	0	slink
slip	0	0	0	0	0	1	0	0	1	0	llithriad
slipper	0	0	0	0	0	0	0	0	0	0	sliper
slippers	0	0	0	0	0	0	0	0	0	0	sliperi
slit	0	0	0	0	0	0	0	0	0	0	hollt
sliver	0	0	0	0	0	0	0	0	0	0	llithr
slogan	0	0	0	0	0	0	0	0	0	0	slogan
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	slop
slope	0	0	0	0	0	0	0	0	0	0	llethr
sloppy	0	0	1	0	0	1	0	0	0	0	blêr
slot	0	0	0	0	0	0	0	0	0	0	slot
sloth	0	0	1	0	0	1	0	0	0	0	sloth
slouch	0	0	0	0	0	1	0	0	0	0	slouch
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	araf
slowly	0	0	0	0	0	0	0	0	0	0	yn araf
slowness	0	0	0	0	0	1	0	0	0	0	arafwch
sludge	0	0	1	0	0	1	0	0	0	0	llaid
slug	0	0	1	0	0	1	0	0	0	0	gwlithen
sluggish	0	0	0	0	0	1	0	1	0	0	swrth
sluice	0	0	0	0	0	0	0	0	0	0	llifddor
slum	0	0	1	0	0	1	0	0	0	0	slym
slumber	0	0	0	0	0	0	0	0	0	0	cysgu
slump	0	0	0	0	0	1	0	1	0	0	cwymp
slur	1	0	1	0	0	1	0	1	0	0	slur
slush	0	0	1	0	0	1	0	0	1	0	slush
slut	1	0	1	0	0	1	0	0	0	0	slwt
sly	1	0	1	1	0	1	0	0	0	0	slei
smack	1	0	0	0	0	1	0	0	0	0	smac
small	0	0	0	0	0	1	0	0	0	0	bach
smaller	0	0	0	0	0	0	0	0	0	0	llai
smallest	0	0	0	0	0	0	0	0	0	0	lleiaf
smash	1	0	0	1	0	1	0	0	0	0	malu
smashed	0	0	0	0	0	1	0	0	0	0	malurio
smattering	0	0	0	0	0	1	0	0	0	0	malurio
smear	0	0	0	0	0	0	0	0	0	0	ceg y groth
smell	1	0	1	0	0	1	0	0	0	0	arogli
smelling	0	0	1	0	0	1	0	0	0	0	drewi
smelt	0	0	0	0	0	0	0	0	0	0	mwyndoddi
smile	0	0	0	0	1	0	1	0	1	1	gwenu
smiling	0	0	0	0	1	0	1	0	0	0	gwenu
smirk	0	0	0	0	0	1	0	0	0	0	gwenu
smite	1	0	0	1	0	1	0	1	0	0	taraw
smith	0	0	0	0	0	0	0	0	0	1	gof
smitten	0	0	0	0	0	0	1	0	0	0	gwewyr
smoker	0	0	0	0	0	1	0	0	0	0	ysmygwr
smokey	0	0	0	0	0	0	0	0	0	0	mwg
smoking	0	0	0	0	0	0	0	0	0	0	ysmygu
smoky	0	0	0	0	0	0	0	0	0	0	myglyd
smoldering	0	0	0	0	0	0	0	0	0	0	mudlosgi
smoothly	0	0	0	0	0	0	0	0	0	0	yn esmwyth
smoothness	0	0	0	0	0	0	1	0	0	0	llyfnder
smother	1	0	0	0	0	1	0	0	0	0	mygu
smudge	0	0	0	0	0	1	0	0	0	0	smwt
smug	0	0	0	0	0	1	0	0	0	0	smyg
smuggle	0	0	0	1	0	1	0	0	0	0	smyglo
smuggler	1	0	1	1	0	1	0	0	0	0	smyglwr
smuggling	0	0	0	0	0	1	0	0	0	0	smyglo
smut	0	0	1	1	0	1	0	0	0	0	smwt
snack	0	0	0	0	0	0	0	0	0	0	byrbryd
snacks	0	0	0	0	0	0	0	0	0	0	byrbrydau
snag	0	0	0	0	0	1	0	0	1	0	snag
snags	0	0	0	0	0	1	0	0	0	0	snags
snail	0	0	0	0	0	0	0	0	0	0	malwen
snake	0	0	1	1	0	1	0	0	0	0	neidr
snap	0	0	0	0	0	0	0	0	0	0	snap
snapshot	0	0	0	0	0	0	0	0	0	0	ciplun
snare	0	0	0	1	0	1	0	0	0	0	magl
snarl	1	0	1	0	0	1	0	0	0	0	snarl
snarling	1	0	0	0	0	1	0	0	0	0	snarling
snatch	0	0	0	0	0	0	0	0	0	0	cipio
sneak	1	0	0	1	0	1	0	0	1	0	sleifio
sneakers	0	0	0	0	0	0	0	0	0	0	sneakers
sneaking	0	1	0	1	0	1	0	0	0	1	sleifio
sneer	1	0	1	0	0	1	0	0	0	0	sneer
sneeze	0	0	1	0	0	1	0	0	1	0	Tisian
sneezing	0	0	0	0	0	0	0	0	0	0	tisian
snicker	0	0	0	0	0	0	1	0	0	0	snicker
snide	0	0	0	0	0	1	0	0	0	0	sleid
sniff	0	0	0	0	0	0	0	0	0	0	arogli
snip	0	0	0	0	0	0	0	0	0	0	snip
snipe	0	0	0	0	0	0	0	0	0	0	gïach
snippet	0	0	0	0	0	0	0	0	0	0	pyt
snob	0	0	0	0	0	1	0	0	0	0	snob
snoopy	0	0	0	0	0	0	0	0	0	0	snoopi
snooze	0	0	0	0	0	0	0	0	0	0	hepian
snore	0	0	0	0	0	0	0	0	0	0	chwyrnu
snort	0	0	0	0	0	0	0	1	0	0	ffroenu
snout	0	0	0	0	0	0	0	0	0	0	trwyn
snow	0	0	0	0	0	0	0	0	0	0	eira
snowball	0	0	0	0	0	0	0	0	0	0	pelen eira
snowflake	0	0	0	0	0	0	0	0	0	0	pluen eira
snowy	0	0	0	0	0	0	0	0	0	0	eira
snuff	0	0	0	0	0	0	0	0	0	0	snisin
soak	0	0	0	0	0	1	0	0	0	0	socian
soaking	0	0	0	0	0	0	0	0	0	0	socian
soap	0	0	0	0	0	0	0	0	0	0	sebon
soapy	0	0	0	0	0	0	0	0	0	0	sebonllyd
soaring	0	0	0	0	0	0	0	0	0	0	esgyn
sob	0	0	0	0	0	1	0	1	0	0	sob
sobriety	0	0	0	0	0	0	1	0	0	1	sobrwydd
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	pêl-droed
sociable	0	0	0	0	0	0	1	0	0	0	cymdeithasgar
social	0	0	0	0	0	0	0	0	0	0	cymdeithasol
socialism	0	0	1	1	0	0	0	0	0	0	sosialaeth
socialist	1	0	1	1	0	1	0	1	0	0	sosialaidd
society	0	0	0	0	0	0	0	0	0	0	cymdeithas
sock	0	0	0	0	0	0	0	0	0	0	hosan
socket	0	0	0	0	0	0	0	0	0	0	soced
sod	0	0	0	0	0	0	0	0	0	0	dywarchen
sofa	0	0	0	0	0	0	0	0	0	0	soffa
softening	0	0	0	0	0	0	0	0	0	0	meddalu
softness	0	0	0	0	0	0	0	0	0	0	meddalwch
soggy	0	0	0	0	0	0	0	0	0	0	soeglyd
soil	0	0	1	0	0	1	0	0	0	0	pridd
soiled	0	0	1	0	0	1	0	0	0	0	baeddu
sojourn	0	0	0	0	0	0	0	0	0	0	aros
solace	0	0	0	0	0	0	1	0	0	0	cysur
solar	0	0	0	0	0	0	0	0	0	0	solar
solder	0	0	0	0	0	0	0	0	0	0	sodr
soldering	0	0	0	0	0	0	0	0	0	0	sodro
soldier	1	0	0	0	0	0	1	1	0	0	milwr
sole	0	0	0	0	0	0	0	0	0	0	gwadn
solicit	0	0	0	0	0	0	0	0	0	0	deisyf
solicitation	0	0	0	0	0	0	0	0	0	0	deisyfiad
solicitor	0	0	0	0	0	0	0	0	0	0	cyfreithiwr
solid	0	0	0	0	0	0	1	0	0	0	solet
solidarity	0	0	0	0	0	0	0	0	0	1	undod
solidification	0	0	0	0	0	0	0	0	0	0	solidification
solidified	0	0	0	0	0	0	0	0	0	0	solidified
solidify	0	0	0	0	0	0	0	0	0	0	solidify
solidity	0	0	0	0	0	0	1	0	0	1	cadernid
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	unig
solitude	0	0	0	0	0	0	0	0	0	0	unigedd
solo	0	0	0	0	0	0	0	0	0	0	unawd
solubility	0	0	0	0	0	0	0	0	0	0	hydoddedd
soluble	0	0	0	0	0	0	0	0	0	0	hydawdd
solution	0	0	0	0	0	0	1	0	0	0	ateb
solve	0	0	0	0	0	0	0	0	0	0	datrys
solvency	0	0	0	0	0	0	1	0	0	0	diddyledrwydd
solvent	0	0	0	0	0	0	0	0	0	0	hydoddydd
somatic	0	0	0	0	0	1	0	0	1	0	somatig
somber	0	0	0	0	0	1	0	1	0	0	sobr
son	0	0	0	0	0	0	0	0	0	0	mab
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	caniad
sonnet	0	0	0	0	1	0	1	1	0	0	soned
sonorous	0	0	0	0	1	0	1	0	0	0	soniarus
soot	0	0	1	0	0	1	0	0	0	0	huddygl
soothe	0	0	0	0	0	0	1	0	0	0	lleddfu
soothing	0	0	0	0	1	0	1	0	0	1	lleddfol
sophomore	0	0	0	0	0	0	0	0	0	0	sophomore
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	dewin
sorcery	0	1	0	1	0	1	0	0	1	0	dewiniaeth
sordid	1	0	1	1	0	1	0	1	0	0	sordid
sore	1	0	0	0	0	1	0	1	0	0	dolur
sorely	0	0	0	0	0	1	0	1	0	0	dolur
soreness	0	0	1	0	0	1	0	1	0	0	dolur
sorghum	0	0	0	0	0	0	0	0	0	0	sorgwm
sorority	0	0	0	0	0	0	0	0	0	0	syrtni
sorrow	0	0	0	1	0	1	0	1	0	0	tristwch
sorrowful	0	0	0	0	0	1	0	1	0	0	trist
sort	0	0	0	0	0	0	0	0	0	0	didoli
sorter	0	0	0	0	0	0	1	0	0	0	didolwr
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	didoli
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	di-enaid
soulmate	0	0	0	1	0	1	0	0	0	0	enaid
sound	0	0	0	0	0	0	0	0	0	0	sain
sounding	0	0	0	0	0	0	0	0	0	0	seinio
soundness	0	1	0	0	1	0	1	0	0	1	cadernid
soup	0	0	0	0	0	0	1	0	0	0	cawl
sour	0	0	1	0	0	1	0	0	0	0	sur
source	0	0	0	0	0	0	0	0	0	0	ffynhonnell
souvenir	0	0	0	0	0	0	0	0	0	0	cofrodd
sovereign	0	0	0	0	0	0	0	0	0	1	sofran
sovereignty	0	0	0	0	0	0	0	0	0	0	sofraniaeth
sow	0	0	0	0	0	0	0	0	0	0	hwch
spa	0	1	0	0	1	0	1	0	1	1	sba
space	0	0	0	0	0	0	0	0	0	0	gofod
spacious	0	0	0	0	0	0	1	0	0	0	eang
spade	0	0	0	0	0	0	0	0	0	0	rhaw
span	0	0	0	0	0	0	0	0	0	0	rhychwant
spaniel	0	0	0	0	1	0	1	0	0	1	sbaniel
spank	1	0	0	1	0	1	0	1	0	0	spank
spanking	1	0	0	0	0	0	0	0	0	0	rhychwantu
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	sbâr
sparingly	0	0	0	0	0	0	0	0	0	0	yn gynnil
spark	0	0	0	0	0	0	0	0	0	0	gwreichionen
sparkle	0	1	0	0	1	0	1	0	1	0	sgleinio
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	gwasgarog
spasm	0	0	0	1	0	1	0	0	0	0	sbasm
spat	1	0	0	0	0	1	0	0	0	0	poer
spatula	0	0	0	0	0	0	0	0	0	0	sbatwla
spawn	0	0	0	0	0	0	0	0	0	0	grifft
speaker	0	0	0	0	0	0	0	0	0	0	siaradwr
speaking	0	0	0	0	0	0	0	0	0	0	siarad
spear	1	1	0	1	0	1	0	0	0	0	gwaywffon
special	0	0	0	0	1	0	1	0	0	0	arbennig
specialist	0	0	0	0	0	0	0	0	0	1	arbenigol
speciality	0	0	0	0	0	0	0	0	0	0	arbenigrwydd
specialize	0	0	0	0	0	0	0	0	0	1	arbenigo
specially	0	0	0	0	0	0	0	0	0	0	yn arbennig
specie	0	0	0	0	0	0	1	0	0	0	rhywogaeth
species	0	0	0	0	0	0	0	0	0	0	rhywogaeth
specific	0	0	0	0	0	0	0	0	0	0	penodol
specification	0	0	0	0	0	0	0	0	0	0	manyleb
specimen	0	0	0	0	0	0	0	0	0	0	sbesimen
speck	0	0	1	0	0	1	0	0	0	0	brycheuyn
speckled	0	0	0	0	0	0	0	0	0	0	brith
specs	0	0	0	0	0	0	0	0	0	0	specs
spectacle	0	0	0	0	0	1	1	0	0	0	sbectol
spectacles	0	0	0	0	0	0	0	0	0	0	sbectol
spectacular	0	1	0	0	0	0	0	0	1	0	ysblennydd
spectator	0	0	0	0	0	0	0	0	0	0	gwyliwr
specter	0	0	0	1	0	1	0	1	0	0	bwgan
spectral	0	0	0	0	0	1	0	0	0	0	sbectrol
spectrometer	0	0	0	0	0	0	0	0	0	0	sbectromedr
spectrophotometer	0	0	0	0	0	0	0	0	0	0	sbectroffotomedr
spectroscopy	0	0	0	0	0	0	0	0	0	0	sbectrosgopeg
spectrum	0	0	0	0	0	0	0	0	0	0	sbectrwm
speculate	0	0	0	0	0	0	0	0	0	0	dyfalu
speculation	0	0	0	1	0	1	0	1	0	0	dyfalu
speculative	0	1	0	0	0	0	0	0	0	0	hapfasnachol
speculum	0	0	0	0	0	0	0	0	0	0	sbecwlwm
speech	0	0	0	0	0	0	1	0	0	0	lleferydd
speechless	0	0	0	0	0	0	0	0	0	0	di-iaith
speed	0	0	0	0	0	0	0	0	0	0	cyflymder
speedily	0	0	0	0	0	0	0	0	0	0	yn gyflym
speedometer	0	0	0	0	0	0	0	0	0	0	cyflymdra
speedway	0	0	0	0	0	0	0	0	0	0	cyflymffordd
speedy	0	0	0	0	0	0	1	0	0	0	cyflym
spellbound	0	0	0	0	0	0	0	0	0	0	swynol
spelling	0	0	0	0	0	0	1	0	0	0	sillafu
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	gwario
spent	0	0	0	0	0	1	0	0	0	0	gwario
sperm	0	0	0	0	0	0	0	0	0	0	sberm
spew	0	0	1	0	0	0	0	0	0	0	spew
sphere	0	0	0	0	0	0	0	0	0	0	sffer
spherical	0	0	0	0	0	0	0	0	0	0	sfferig
sphinx	0	0	0	0	0	0	0	0	0	0	sffincs
spice	0	0	0	0	0	0	1	0	0	0	sbeis
spicy	0	0	0	0	0	0	0	0	0	0	sbeislyd
spider	0	0	1	1	0	0	0	0	0	0	pry copyn
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	pigyn
spiked	0	0	0	0	0	0	0	0	0	0	pigog
spiky	0	0	0	0	0	0	0	0	0	0	pigog
spill	0	0	0	0	0	0	0	0	0	0	colled
spin	0	0	0	0	0	0	0	0	0	0	troelli
spinal	0	0	0	0	0	0	0	0	0	0	asgwrn cefn
spindle	0	0	0	0	0	0	0	0	0	0	gwerthyd
spine	1	0	0	0	0	1	1	0	0	0	asgwrn cefn
spinning	0	0	0	0	0	0	0	0	0	0	nyddu
spinster	0	0	0	1	0	1	0	1	0	0	troellwr
spiny	0	0	0	0	0	0	0	0	0	0	pigog
spiral	0	0	0	0	0	0	0	0	0	0	troellog
spire	0	0	0	0	0	0	0	0	0	0	meindwr
spirit	0	0	0	0	0	0	1	0	0	0	ysbryd
spirits	0	1	0	0	1	0	1	0	1	0	gwirodydd
spiritual	0	0	0	0	0	0	0	0	0	0	ysbrydol
spirituality	0	0	0	0	0	0	0	0	0	0	ysbrydolrwydd
spit	0	0	1	0	0	0	0	0	0	0	poeri
spite	1	0	0	0	0	1	0	0	0	0	sbeit
spiteful	1	0	0	0	0	1	0	0	0	0	sbeitlyd
splash	0	0	0	0	0	0	0	0	1	0	sblash
spleen	0	0	0	0	0	0	0	0	0	0	dueg
splendid	0	0	0	0	1	0	1	0	1	0	ysblenydd
splendor	0	1	0	0	1	0	1	0	1	0	ysblander
splice	0	0	0	0	0	0	0	0	0	0	sbeis
spline	0	0	0	0	0	0	0	0	0	0	sblein
splint	0	0	0	0	0	0	0	0	0	0	sblint
splinter	0	0	0	0	0	1	0	0	0	0	ysplenydd
split	0	0	0	0	0	1	0	0	0	0	hollti
splitting	0	0	0	0	0	1	0	1	0	0	hollti
splurge	0	0	0	0	0	0	0	0	0	0	afradlon
spoil	0	0	1	0	0	1	0	0	0	0	ysbail
spoiler	0	0	0	0	0	1	0	1	0	0	ysplenydd
spoiling	0	0	0	0	0	0	0	0	0	0	sbwylio
spoke	0	0	0	0	0	1	0	0	0	0	siarad
spoken	0	0	0	0	0	0	0	0	0	0	llafar
spokesman	0	0	0	0	0	0	0	0	0	1	llefarydd
sponge	0	0	0	0	0	1	0	0	0	0	sbwng
spongy	0	0	0	0	0	0	0	0	0	0	sbwng
sponsor	0	0	0	0	0	0	1	0	0	1	noddwr
sponsorship	0	0	0	0	0	0	0	0	0	0	nawdd
spoof	0	0	0	0	0	0	0	0	0	0	ffug
spook	0	0	0	1	0	1	0	0	0	0	pigyn
spoon	0	0	0	0	0	0	0	0	0	0	llwy
spoonful	0	0	0	0	0	0	0	0	0	0	llwyaid
sporadic	0	0	0	0	0	0	0	0	0	0	ysbeidiol
spore	0	0	0	0	0	0	0	0	0	0	sbôr
sport	0	0	0	0	0	0	0	0	0	0	chwaraeon
sporting	0	0	0	0	0	0	0	0	0	0	chwaraeon
sports	0	0	0	0	0	0	0	0	0	0	chwaraeon
sportsman	0	0	0	0	0	0	0	0	0	0	mabolgampwr
spot	0	0	0	0	0	0	0	0	0	0	smotyn
spotless	0	0	0	0	0	0	1	0	0	1	di-fanwl
spotted	0	0	0	0	0	0	0	0	0	0	smotiog
spotty	0	0	0	0	0	0	0	0	0	0	smotiog
spousal	0	0	0	0	0	0	0	0	0	0	priod
spouse	0	0	0	0	1	0	1	0	0	1	priod
spout	0	0	0	0	0	0	0	0	0	0	pig
sprain	0	0	0	0	0	1	0	1	0	0	ysigiad
sprawl	0	0	0	0	0	0	0	0	0	0	ymledu
spray	0	0	0	0	0	0	0	0	0	0	chwistrell
spread	0	0	0	0	0	0	0	0	0	0	lledaenu
spree	0	0	0	0	0	1	0	0	0	0	sbri
sprinkling	0	0	0	0	0	0	0	0	0	0	taenellu
sprite	0	0	0	1	0	1	0	0	0	0	corlun
sprout	0	0	0	0	0	0	0	0	0	0	blagur
spruce	0	0	0	0	0	0	1	0	0	0	sbriws
spur	0	0	0	1	0	0	0	0	0	0	ysbwriel
spurious	0	0	1	0	0	1	0	0	0	0	ysgeler
spurred	0	0	0	0	0	0	0	0	0	0	ysbardun
spurt	0	0	0	0	0	0	0	0	0	0	sbwrt
spy	0	0	0	0	0	0	0	0	0	0	ysbïwr
squad	0	0	0	0	0	0	0	0	0	0	sgwad
squadron	0	0	0	0	0	0	0	0	0	0	sgwadron
squall	0	0	0	1	0	1	0	1	0	0	squall
squamous	0	0	0	0	0	0	0	0	0	0	cennog
square	0	0	0	0	0	0	0	0	0	0	sgwar
squat	0	0	0	0	0	0	0	0	0	0	sgwat
squatter	0	0	0	0	0	1	0	0	0	0	sgwatiwr
squeak	0	0	0	0	0	0	0	0	0	0	gwichian
squeal	0	0	0	0	0	0	0	0	0	0	gwichian
squeamish	0	0	1	1	0	1	0	0	0	0	gwichian
squeeze	0	0	0	0	0	0	0	0	0	0	gwasgu
squeezing	0	0	0	0	0	0	0	0	0	0	gwasgu
squelch	1	0	1	0	0	1	0	0	0	0	gwichian
squint	0	0	0	0	0	0	0	0	0	0	llygad croes
squire	0	0	0	0	0	0	0	0	0	0	sgweier
squirm	0	0	1	0	0	1	0	0	0	0	chwistrell
squirrel	0	0	0	0	0	0	0	0	0	0	wiwer
squirt	0	0	0	0	0	0	0	0	0	0	chwistrell
stab	1	0	0	1	0	1	0	1	1	0	trywanu
stability	0	0	0	0	0	0	0	0	0	0	sefydlogrwydd
stable	0	0	0	0	0	0	1	0	0	1	sefydlog
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	pentwr
staff	0	0	0	0	0	0	0	0	0	0	staff
stag	0	0	0	0	0	0	0	0	0	0	hydd
stage	0	0	0	0	0	0	0	0	0	0	llwyfan
stagger	0	0	0	0	0	0	0	0	1	0	darfu
staggering	0	0	0	0	0	1	0	0	0	0	syfrdanol
stagnant	0	0	0	0	0	1	0	1	0	0	llonydd
stagnation	0	0	0	0	0	0	0	0	0	0	marweidd-dra
staid	0	0	0	0	0	0	0	0	0	0	sefyllfa
stain	0	0	1	0	0	1	0	0	0	0	staen
stainless	0	0	0	0	0	0	1	0	0	0	di-staen
stair	0	0	0	0	0	0	0	0	0	0	grisiau
staircase	0	0	0	0	0	0	0	0	0	0	grisiau
stairway	0	0	0	0	0	0	0	0	0	0	grisiau
stake	0	0	0	0	0	0	0	0	0	0	stanc
stale	0	0	0	0	0	1	0	0	0	0	hen
stalemate	1	0	1	0	0	0	0	0	0	0	stalemate
stalk	0	0	0	1	0	1	0	0	0	0	coesyn
stall	0	0	1	0	0	0	0	0	0	0	stondin
stallion	0	0	0	0	0	0	1	0	0	0	march
stalls	0	0	0	0	0	0	0	0	0	0	stondinau
stalwart	0	0	0	0	0	0	1	0	0	0	hoelion wyth
stamina	0	0	0	0	0	0	1	0	0	1	stamina
stamp	0	0	0	0	0	0	0	0	0	0	stamp
stand	0	0	0	0	0	0	0	0	0	0	sefyll
standard	0	0	0	0	0	0	0	0	0	0	safonol
standardize	0	0	0	0	0	0	0	0	0	0	safoni
standing	0	0	0	0	0	0	1	0	0	0	sefyll
standoff	1	0	0	1	0	1	0	0	0	0	standoff
standpoint	0	0	0	0	0	0	0	0	0	0	safbwynt
standstill	1	0	0	0	0	1	0	0	0	0	llonydd
stanza	0	0	0	0	0	0	0	0	0	0	pennill
staple	0	0	0	0	0	0	0	0	0	0	stwffwl
star	0	1	0	0	1	0	1	0	0	1	seren
starboard	0	0	0	0	0	0	0	0	0	0	starbord
starch	0	0	0	0	0	0	0	0	0	0	startsh
stare	0	0	0	0	0	0	0	0	0	0	syllu
staring	0	0	0	0	0	1	0	0	0	0	syllu
stark	0	0	0	0	0	1	0	0	0	1	llwm
starlight	0	0	0	0	0	0	1	0	0	0	golau seren
starry	0	1	0	0	1	0	1	0	0	0	serennog
stars	0	0	0	0	0	0	0	0	0	0	ser
start	0	1	0	0	0	0	0	0	0	0	dechrau
startle	0	0	0	1	0	1	0	0	1	0	braw
startling	0	0	0	0	0	0	0	0	1	0	syfrdanol
starvation	0	0	0	1	0	1	0	1	0	0	newyn
starved	0	0	0	0	0	1	0	0	0	0	llwgu
starving	0	0	0	0	0	1	0	0	0	0	newynog
state	0	0	0	0	0	0	0	0	0	0	gwladwriaeth
stately	0	0	0	0	0	0	1	0	0	0	urddasol
statement	0	0	0	0	0	0	1	0	0	1	datganiad
stateroom	0	0	0	0	0	0	0	0	0	0	stafell
statesman	0	0	0	0	0	0	0	0	0	0	gwladweinydd
static	0	0	0	0	0	0	0	0	0	0	statig
statics	0	0	0	0	0	0	0	0	0	0	statig
station	0	0	0	0	0	0	0	0	0	0	gorsaf
stationary	0	0	0	0	0	1	0	0	0	0	llonydd
stationery	0	0	0	0	0	0	0	0	0	0	deunydd ysgrifennu
statistical	0	0	0	0	0	0	0	0	0	1	ystadegol
statistician	0	0	0	0	0	0	0	0	0	0	ystadegydd
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	cerfluniol
statue	0	0	0	0	0	0	1	0	0	0	delw
statuette	0	0	0	0	0	0	0	0	0	0	cerflun
stature	0	0	0	0	0	0	0	0	0	0	statws
status	0	0	0	0	0	0	1	0	0	0	statws
statute	0	0	0	0	0	0	0	0	0	0	statud
statutory	0	0	0	0	0	0	0	0	0	0	statudol
staunch	0	0	0	0	0	0	1	0	0	0	pybyr
