English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	French Word
truss	0	0	0	0	0	0	0	0	0	1	charpente
trust	0	0	0	0	0	0	0	0	0	1	confiance
trustee	0	0	0	0	0	0	0	0	0	1	curateur
trusty	0	0	0	0	0	0	1	0	0	0	sûr
truth	0	0	0	0	0	0	1	0	0	1	vérité
truthful	0	0	0	0	0	0	0	0	0	1	véridique
truthfulness	0	0	0	0	0	0	1	0	0	1	véracité
tryout	0	0	0	0	0	0	0	0	0	0	Essaie
tub	0	0	0	0	0	0	0	0	0	0	baignoire
tube	0	0	0	0	0	0	0	0	0	0	tube
tubular	0	0	0	0	0	0	0	0	0	0	tubulaire
tubule	0	0	0	0	0	0	0	0	0	0	tubule
tuck	0	0	0	0	0	0	0	0	0	0	rentrer
tucker	0	0	0	0	0	0	0	0	0	0	cueilleur
tufted	0	0	0	0	0	0	0	0	0	0	huppé
tug	0	0	0	0	0	0	0	0	0	0	remorqueur
tuition	0	0	0	0	0	0	0	0	0	0	frais de scolarité
tulip	0	0	0	0	0	0	0	0	0	0	tulipe
tumble	0	0	0	0	0	1	0	0	0	0	chute
tumbler	0	0	0	0	0	0	0	0	0	0	verre
tumor	0	0	0	1	0	1	0	0	0	0	tumeur
tumour	0	0	0	1	0	1	0	1	0	0	tumeur
tumult	1	0	0	1	0	1	0	0	1	0	tumulte
tumultuous	1	0	0	1	0	1	0	0	0	0	tumultueux
tun	0	0	0	0	0	0	0	0	0	0	tonneau
tuna	0	0	0	0	0	0	0	0	0	0	Thon
tunable	0	0	0	0	0	0	0	0	0	0	accordable
tune	0	0	0	0	0	0	0	0	0	0	régler
tunic	0	0	0	0	0	0	0	0	0	0	tunique
tuning	0	0	0	0	0	0	0	0	0	0	réglage
tunnel	0	0	0	0	0	0	0	0	0	0	tunnel
turban	0	0	0	0	0	0	0	0	0	0	turban
turbidity	0	0	0	0	0	0	0	0	0	0	turbidité
turbine	0	0	0	0	0	0	0	0	0	0	turbine
turbulence	1	0	0	1	0	1	0	0	0	0	turbulence
turbulent	0	0	0	1	0	1	0	0	0	0	turbulent
turf	0	0	0	0	0	0	0	0	0	0	gazon
turmeric	0	0	0	0	0	0	0	0	0	0	Safran des Indes
turmoil	1	0	0	1	0	1	0	1	0	0	la tourmente
turn	0	0	0	0	0	0	0	0	0	0	tour
turning	0	0	0	0	0	0	0	0	0	0	tournant
turnkey	0	0	0	0	0	0	0	0	0	0	clé en main
turnpike	0	0	0	0	0	0	0	0	0	0	autoroute à péage
turntable	0	0	0	0	0	0	0	0	0	0	plaque tournante
turquoise	0	0	0	0	0	0	0	0	0	0	turquoise
turret	0	0	0	0	0	0	0	0	0	0	tourelle
turtleneck	0	0	0	0	0	0	0	0	0	0	col roulé
tussle	1	0	0	0	0	0	0	0	0	0	lutte
tutelage	0	0	0	0	0	0	1	0	0	1	tutelle
tutor	0	0	0	0	0	0	1	0	0	0	tuteur
tweak	0	0	0	0	0	0	0	0	0	0	tordre
twelfth	0	0	0	0	0	0	0	0	0	0	douzième
twelve	0	0	0	0	0	0	0	0	0	0	Douze
twentieth	0	0	0	0	0	0	0	0	0	0	vingtième
twenty	0	0	0	0	0	0	0	0	0	0	vingt
twig	0	0	0	0	0	0	0	0	0	0	brindille
twilight	0	0	0	0	0	0	0	0	0	0	crépuscule
twill	0	0	0	0	0	0	0	0	0	0	sergé
twin	0	0	0	0	0	0	1	0	0	0	double
twine	0	0	0	0	0	0	0	0	0	0	ficelle
twinkle	0	1	0	0	1	0	1	0	0	0	scintillement
twins	0	0	0	0	0	0	0	0	0	0	des jumeaux
twist	0	0	0	0	0	0	0	0	0	0	tourner
twisted	0	0	0	0	0	0	0	0	0	0	tordu
twitch	0	0	0	0	0	1	0	0	0	0	tic
twofold	0	0	0	0	0	0	0	0	0	0	double
tycoon	0	0	0	0	0	0	0	0	0	0	magnat
type	0	0	0	0	0	0	0	0	0	0	taper
typewriter	0	0	0	0	0	0	0	0	0	0	machine à écrire
typhoon	0	0	0	1	0	1	0	0	0	0	typhon
typically	0	0	0	0	0	0	0	0	0	0	typiquement
typist	0	0	0	0	0	0	0	0	0	0	dactylographe
typography	0	0	0	0	0	0	0	0	0	0	typographie
tyrannical	1	0	1	1	0	1	0	0	0	0	tyrannique
tyranny	0	0	0	1	0	1	0	1	0	0	tyrannie
tyrant	1	0	1	1	0	1	0	1	0	0	tyran
tyre	0	0	0	0	0	0	0	0	0	0	pneu
ubiquitous	0	0	0	0	0	0	0	0	0	0	omniprésent
ubiquity	0	0	0	0	0	0	0	0	0	0	ubiquité
ugliness	0	0	1	1	0	1	0	1	0	0	la laideur
ugly	0	0	1	0	0	1	0	0	0	0	moche
ulcer	1	0	1	1	0	1	0	1	0	0	ulcère
ulterior	0	0	0	0	0	1	0	0	0	0	ultérieur
ultimate	0	1	0	0	0	0	0	1	0	0	ultime
ultimately	0	1	0	0	0	0	1	0	0	0	en fin de compte
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimatum
ultimo	0	0	0	0	0	0	0	0	0	0	ultime
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultra-violet
umbilical	0	0	0	0	0	0	0	0	0	0	ombilical
umbra	0	0	0	0	0	0	0	0	0	0	ombre
umbrella	0	0	0	0	0	0	0	0	0	0	parapluie
umpire	0	0	0	0	0	0	1	0	0	1	arbitre
unabashed	0	0	0	0	0	0	0	0	0	0	nullement intimidé
unabated	0	0	0	0	0	0	0	0	0	0	sans relâche
unable	0	0	0	0	0	1	0	1	0	0	incapable
unacceptable	0	0	0	0	0	1	0	1	0	0	inacceptable
unaccompanied	0	0	0	0	0	0	0	0	0	0	non accompagné
unaccountable	0	1	1	0	0	1	0	1	0	1	inexplicable
unacknowledged	0	0	0	0	0	0	0	1	0	0	non reconnu
unadulterated	0	0	0	0	0	0	0	0	0	0	pur
unaided	0	0	0	0	0	0	0	0	0	0	sans aide
unaltered	0	0	0	0	0	0	0	0	0	0	inchangé
unambiguous	0	0	0	0	0	0	0	0	0	0	non ambigu
unanimity	0	0	0	0	0	0	1	0	0	0	unanimité
unanimous	0	0	0	0	0	0	1	0	0	0	unanime
unanimously	0	0	0	0	0	0	0	0	0	0	à l'unanimité
unanticipated	0	0	0	0	0	0	0	0	1	0	imprévu
unapproved	0	0	0	0	0	1	0	0	0	0	Désapprouvé
unarmed	0	0	0	0	0	0	0	0	0	0	sans armes
unassisted	0	0	0	0	0	0	0	0	0	0	sans assistance
unassuming	0	0	0	0	0	0	1	0	0	0	modeste
unattached	0	0	0	0	0	1	0	0	0	0	libre
unattainable	1	0	0	0	0	1	0	1	0	0	inaccessible
unattended	0	0	0	0	0	0	0	0	0	0	sans surveillance
unattractive	0	0	1	0	0	1	0	1	0	0	peu attrayant
unauthorized	0	0	0	0	0	1	0	0	0	0	non autorisé
unavoidable	0	0	0	0	0	1	0	0	0	0	inévitable
unaware	0	0	0	0	0	1	0	0	0	0	ignorant
unbalanced	0	0	0	0	0	0	0	0	0	0	déséquilibré
unbearable	0	0	1	0	0	1	0	1	0	0	insupportable
unbeaten	0	1	0	0	1	1	1	1	1	0	invaincu
unbelief	0	0	0	0	0	1	0	0	0	0	incrédulité
unbelievable	0	0	0	0	0	1	0	0	0	0	incroyable
unbiased	0	0	0	0	0	0	1	0	0	0	impartial
unborn	0	0	0	0	0	1	0	0	0	0	à naître
unbound	0	0	0	0	0	0	0	0	0	0	non lié
unbounded	0	0	0	0	0	0	0	0	0	0	sans bornes
unbreakable	0	0	0	0	0	0	1	0	0	0	incassable
unbridled	1	1	0	1	0	1	1	0	1	0	débridé
unbroken	0	0	0	0	0	0	1	0	0	1	ininterrompu
uncanny	0	0	0	1	0	1	0	0	1	0	étrange
uncaring	1	0	1	0	0	1	0	1	0	0	indifférent
uncertain	1	0	1	1	0	1	0	0	1	0	incertain
uncertainty	0	0	0	0	0	0	0	0	0	0	incertitude
unchallenged	0	0	0	0	0	0	0	0	0	0	incontesté
unchangeable	0	0	0	0	0	1	0	0	0	0	non modifiable
unchanged	0	0	0	0	0	0	0	0	0	0	inchangé
unclaimed	0	0	0	0	0	0	0	0	0	0	non réclamés
uncle	0	0	0	0	0	0	0	0	0	0	oncle
unclean	0	0	1	0	0	1	0	0	0	0	impur
uncomfortable	0	0	0	0	0	1	0	0	0	0	inconfortable
uncommon	0	0	0	0	0	0	0	0	0	0	rare
uncommonly	0	0	0	0	0	0	0	0	0	0	singulièrement
uncompromising	0	0	0	0	0	0	0	0	0	0	intransigeant
unconcerned	0	0	0	0	0	0	0	0	0	0	indifférent
unconfirmed	0	0	0	0	0	0	0	0	0	0	non confirmé
unconnected	0	0	0	0	0	0	0	0	0	0	sans rapport
unconscionable	0	0	1	0	0	1	0	0	0	0	déraisonnable
unconscious	0	0	0	0	0	1	0	0	0	0	inconscient
unconsciousness	0	0	0	0	0	0	0	0	0	0	inconscience
unconstitutional	0	0	0	0	0	1	0	0	0	0	inconstitutionnel
unconstrained	0	0	0	0	1	0	1	0	0	0	non contraint
uncontested	0	0	0	0	0	0	0	0	0	0	incontesté
uncontrollable	1	1	0	0	0	1	0	0	1	0	incontrôlable
uncontrolled	0	0	0	0	0	1	0	0	0	0	incontrôlé
unconventional	0	0	0	0	0	0	0	0	0	0	non conventionnel
unconvinced	0	0	0	0	0	0	0	0	0	0	pas convaincu
uncooked	0	0	0	0	0	0	0	0	0	0	non cuit
uncorrelated	0	0	0	0	0	0	0	0	0	0	non corrélé
uncover	0	0	0	0	0	0	0	0	1	0	dévoiler
uncritical	0	0	0	0	0	0	0	0	0	0	non critique
uncut	0	0	0	0	0	0	0	0	0	0	non coupé
undecided	0	1	0	1	0	1	0	0	0	0	indécis
undefined	0	0	0	0	0	0	0	0	0	0	indéfini
undeniable	0	0	0	0	0	0	0	0	0	0	indéniable
undercover	0	0	0	0	0	0	0	0	0	0	à l'abri
undercurrent	0	0	0	0	0	0	0	0	0	0	courant sous-jacent
underestimate	0	0	0	0	0	0	0	0	1	0	sous-estimer
undergo	0	0	0	0	0	0	0	0	0	0	subir
undergraduate	0	0	0	0	0	0	0	0	0	0	premier cycle
underground	0	0	0	0	0	0	0	0	0	0	clandestinement
underlie	0	0	0	0	0	0	0	0	0	0	sous-jacent
underline	0	0	0	0	0	0	1	0	0	0	souligner
undermined	0	0	0	0	0	1	0	0	0	0	miné
underneath	0	0	0	0	0	0	0	0	0	0	sous
underpaid	1	0	0	0	0	1	0	1	0	0	sous-payés
underpants	0	0	0	0	0	0	0	0	0	0	slip
underscore	0	0	0	0	0	0	0	0	0	0	souligner
undersized	0	0	0	0	0	1	0	0	0	0	trop petit
understanding	0	0	0	0	0	0	1	0	0	1	entente
understood	0	0	0	0	0	0	0	0	0	0	entendu
undertake	0	0	0	0	0	0	0	0	0	0	entreprendre
undertaker	0	0	0	0	0	0	0	1	0	0	pompes funèbres
undertaking	0	1	0	0	0	0	0	0	0	0	entreprise
underwood	0	0	0	0	0	0	0	0	0	0	sous-bois
underwrite	0	0	0	0	0	0	1	0	0	1	souscrire
underwriter	0	0	0	0	0	0	0	0	0	0	souscripteur
undeserved	0	0	0	0	0	0	0	0	0	0	immérité
undesirable	1	0	1	1	0	1	0	1	0	0	indésirable
undesired	0	0	0	0	0	1	0	1	0	0	indésirable
undeveloped	0	0	0	0	0	0	0	0	0	0	non développé
undirected	0	0	0	0	0	0	0	0	0	0	non dirigé
undisclosed	0	1	0	0	0	0	0	0	0	0	non dévoilé
undiscovered	0	0	0	0	0	0	0	0	1	0	non découvert
undisputed	0	0	0	0	0	0	0	0	0	0	incontesté
undisturbed	0	0	0	0	0	0	0	0	0	0	paisible
undivided	0	0	0	0	0	0	1	0	0	0	indivis
undo	0	0	0	0	0	1	0	0	0	0	annuler
undoing	0	0	0	0	0	0	0	0	0	0	perte
undoubted	0	1	1	0	0	0	0	0	0	0	indubitable
undress	0	0	0	0	0	0	0	0	0	0	déshabiller
undressed	0	0	0	0	0	0	0	0	0	0	déshabillé
undue	0	0	0	0	0	0	0	0	0	0	indu
undying	0	1	0	0	1	0	1	1	0	1	éternel
unearned	0	0	0	0	0	0	0	0	0	0	immérité
unearth	0	0	0	0	0	0	0	0	0	0	dénicher
uneasiness	0	1	0	0	0	1	0	1	0	0	malaise
uneasy	0	0	1	1	0	1	0	0	0	0	inquiet
uneducated	0	0	0	0	0	1	0	1	0	0	sans instruction
unemployed	0	0	0	1	0	1	0	1	0	0	sans emploi
unencumbered	0	0	0	0	0	0	0	0	0	0	libre
unending	0	0	0	0	0	0	0	0	0	0	interminable
unequal	1	0	1	1	0	1	0	1	0	0	inégal
unequalled	0	0	0	0	0	0	0	0	0	0	inégalé
unequivocal	0	0	0	0	0	0	0	0	0	1	sans équivoque
unequivocally	0	0	0	0	0	0	1	0	0	0	sans équivoque
uneven	0	0	0	0	0	1	0	0	0	0	inégal
uneventful	0	0	0	0	0	0	0	0	0	0	sans incidents
unexpected	0	1	0	1	1	1	1	0	1	0	inattendu
unexpectedly	0	0	0	0	0	0	0	0	1	0	de manière inattendue
unexplained	0	1	0	0	0	1	0	1	0	0	inexpliqué
unexplored	0	0	0	0	0	0	0	0	0	0	inexploré
unfailing	0	0	0	0	0	0	0	0	0	0	infaillible
unfair	1	0	1	0	0	1	0	1	0	0	injuste
unfairness	1	0	0	0	0	1	0	1	0	0	injustice
unfaithful	0	0	1	0	0	1	0	0	0	0	infidèle
unfamiliar	0	0	0	0	0	0	0	0	0	0	inconnu
unfavorable	0	0	1	0	0	1	0	1	0	0	défavorable
unfettered	0	0	0	0	0	0	0	0	0	0	sans entrave
unfinished	0	0	0	0	0	1	0	0	0	0	inachevé
unflinching	0	0	0	0	0	0	0	0	0	0	inébranlable
unfold	0	1	0	0	0	0	1	0	0	0	se dérouler
unforeseen	0	0	0	0	0	0	0	0	1	0	imprévu
unforgiving	1	0	0	0	0	1	0	1	0	0	impitoyable
unfortunate	0	0	0	0	0	1	0	1	0	0	malheureux
unfriendly	1	0	1	1	0	1	0	1	0	0	hostile
unfulfilled	1	1	0	0	0	1	0	1	1	0	insatisfait
unfurnished	0	0	0	0	0	1	0	0	0	0	non meublé
ungodly	0	0	0	0	0	1	0	1	0	0	impie
ungrateful	1	0	1	0	0	1	0	0	0	0	ingrat
unguarded	0	0	0	0	0	0	0	0	1	0	non gardé
unhappiness	0	0	0	0	0	1	0	1	0	0	le malheur
unhappy	1	0	1	0	0	1	0	1	0	0	malheureux
unharmed	0	0	0	0	0	0	0	0	0	0	sain et sauf
unhealthy	0	0	1	1	0	1	0	1	0	0	mauvais pour la santé
unhindered	0	0	0	0	0	0	0	0	0	0	sans entrave
unholy	0	0	0	1	0	1	0	0	0	0	impie
unicorn	0	0	0	0	0	0	0	0	0	0	Licorne
unification	0	1	0	0	1	0	1	0	0	1	unification
uniform	0	0	0	0	0	0	0	0	0	0	uniforme
uniformity	0	0	0	0	0	0	0	0	0	0	uniformité
uniformly	0	0	0	0	0	0	1	0	0	0	uniformément
unimaginable	0	0	0	0	0	1	1	0	1	0	inimaginable
unimportant	0	0	0	0	0	1	0	1	0	0	sans importance
unimpressed	0	0	0	0	0	1	0	0	0	0	peu impressionné
unimproved	0	0	0	0	0	1	0	0	0	0	non amélioré
uninfected	0	0	0	0	0	0	1	0	0	0	non infecté
uninformed	0	0	0	0	0	1	0	0	0	0	mal informé
uninhabited	0	0	0	0	0	0	0	0	0	0	inhabité
uninitiated	0	0	0	0	0	1	0	0	0	0	non initié
uninspired	0	0	0	0	0	1	0	1	0	0	sans inspiration
unintelligible	0	0	0	0	0	1	0	0	0	0	inintelligible
unintended	0	0	0	0	0	0	0	0	1	0	involontaire
unintentional	0	0	0	0	0	0	0	0	1	0	involontaire
unintentionally	0	0	0	0	0	1	0	0	1	0	involontairement
uninterested	0	0	0	0	0	1	0	1	0	0	indifférent
uninteresting	0	0	0	0	0	1	0	1	0	0	inintéressant
uninterrupted	0	0	0	0	0	0	0	0	0	0	ininterrompu
uninvited	0	0	0	0	0	0	0	1	0	0	sans invitation
union	0	0	0	0	0	0	0	0	0	0	syndicat
unique	0	0	0	0	0	0	1	0	1	0	unique
unison	0	0	0	0	0	0	1	0	0	0	unisson
unit	0	0	0	0	0	0	0	0	0	0	unité
unitary	0	0	0	0	0	0	1	0	0	0	unitaire
unite	0	0	0	0	0	0	0	0	0	0	unir
united	0	0	0	0	0	0	1	0	0	1	uni
unity	0	0	0	0	0	0	1	0	0	1	unité
universal	0	0	0	0	0	0	0	0	0	0	universel
universality	0	0	0	0	0	0	0	0	0	0	universalité
universe	0	0	0	0	0	0	0	0	0	0	univers
university	0	1	0	0	0	0	1	0	0	0	université
unjust	1	0	0	0	0	1	0	0	0	0	injuste
unjustifiable	1	0	1	1	0	1	0	0	0	0	injustifiable
unjustified	0	0	0	0	0	1	0	0	0	0	injustifié
unkind	1	0	1	1	0	1	0	1	0	0	méchant
unknowable	0	0	0	0	0	0	0	0	0	0	inconnaissable
unknown	0	1	0	1	0	1	0	0	0	0	inconnue
unlawful	1	0	1	1	0	1	0	1	0	0	illicite
unleash	0	0	0	0	0	0	0	0	0	0	libérer
unlicensed	0	0	0	0	0	1	0	0	0	0	sans licence
unlike	0	0	0	0	0	0	0	0	0	0	contrairement à
unlimited	0	0	0	0	0	0	1	0	0	0	illimité
unload	0	0	0	0	0	0	0	0	0	0	décharger
unloaded	0	0	0	0	0	0	0	0	0	0	déchargé
unlock	0	0	0	0	0	0	0	0	0	0	ouvrir
unlucky	1	0	1	1	0	1	0	1	0	0	malchanceux
unmanageable	0	0	1	0	0	1	0	0	0	0	ingérable
unmarked	0	0	0	0	0	0	0	0	0	0	non marqué
unmarried	0	0	0	0	0	0	0	0	0	0	célibataire
unmask	0	0	0	0	0	0	0	0	0	0	démasquer
unmatched	0	0	0	0	0	0	0	0	0	0	incomparable
unmistakable	0	0	0	0	0	0	0	0	0	0	indubitable
unmitigated	0	0	0	0	0	0	0	0	0	0	absolu
unmoved	0	0	0	0	0	0	0	0	0	0	insensible
unnamed	0	0	0	0	0	0	0	0	0	0	anonyme
unnatural	0	0	1	1	0	1	0	0	0	0	non naturel
unnecessary	0	0	0	0	0	0	0	0	0	0	inutile
unneeded	0	0	0	0	0	0	0	0	0	0	inutile
unnoticed	0	0	0	0	0	0	0	0	0	0	inaperçu
unnumbered	0	0	0	0	0	0	0	0	0	0	sans nombre
unobserved	0	0	0	0	0	0	0	0	0	0	inaperçu
unobstructed	0	0	0	0	0	0	0	0	0	0	dégagé
unobtrusive	0	0	0	0	0	0	0	0	0	0	discret
unoccupied	0	0	0	0	0	0	0	0	0	0	inoccupé
unofficial	0	0	0	0	0	1	0	0	0	0	non officiel
unopened	0	0	0	0	0	0	0	0	0	0	non ouvert
unopposed	0	0	0	0	0	0	0	0	0	0	sans opposition
unordered	0	0	0	0	0	0	0	0	0	0	non ordonné
unorganized	0	0	0	0	0	0	0	0	0	0	non organisé
unorthodox	0	0	0	0	0	0	0	0	0	0	peu orthodoxe
unpack	0	0	0	0	0	0	0	0	0	0	déballer
unpaid	1	0	0	0	0	1	0	1	0	0	non payé
unpleasant	0	0	1	0	0	1	0	1	0	0	désagréable
unpopular	0	0	1	0	0	1	0	1	0	0	impopulaire
unprecedented	0	0	0	0	0	0	0	0	1	0	sans précédent
unpredictable	0	0	0	0	0	1	0	0	1	0	imprévisible
unprepared	0	0	0	0	0	1	0	0	0	0	pas préparé
unpretentious	0	0	0	0	0	0	1	0	0	0	sans prétention
unproductive	0	0	0	0	0	1	0	0	0	0	improductif
unprofitable	0	0	0	0	0	1	0	0	0	0	peu rentable
unprotected	0	0	0	0	0	1	0	0	0	0	non protégé
unproven	0	0	0	0	0	0	0	0	0	0	non prouvé
unpublished	0	1	0	0	0	1	0	1	0	0	inédit
unquestionable	0	0	0	0	0	0	1	0	0	1	incontestable
unquestionably	0	0	0	0	0	0	1	0	0	1	incontestablement
unquestioned	0	0	0	0	0	0	1	0	0	1	incontesté
unread	0	0	0	0	0	0	0	0	0	0	non lu
unreal	0	0	0	0	0	0	0	0	0	0	irréel
unrealistic	0	0	0	0	0	0	0	0	0	0	irréaliste
unrecorded	0	0	0	0	0	0	0	0	0	0	non enregistré
unregistered	0	0	0	0	0	0	0	0	0	0	non enregistré
unregulated	0	0	0	0	0	0	0	0	0	0	non réglementé
unrelated	0	0	0	0	0	0	0	0	0	0	sans rapport
unrelenting	0	0	0	0	0	0	0	0	0	0	implacable
unreliable	0	0	0	0	0	1	0	0	0	1	non fiable
unrepentant	0	0	0	0	0	0	0	0	0	0	impénitent
unrequited	0	0	0	0	0	1	0	1	0	0	non partagé
unresolved	0	1	0	0	0	0	0	0	0	0	non résolu
unrest	0	0	0	1	0	0	0	1	0	0	troubles
unrestrained	0	0	0	0	0	0	0	0	0	0	effréné
unrestricted	0	0	0	0	0	0	0	0	0	0	libre
unruly	1	0	1	1	0	1	0	0	0	0	indiscipliné
unsafe	0	0	0	1	0	1	0	0	0	0	peu sûr
unsatisfactory	0	0	1	0	0	1	0	0	0	0	insatisfaisant
unsatisfied	0	0	1	0	0	1	0	1	0	0	insatisfait
unsavory	0	0	0	0	0	1	0	0	0	0	peu recommandable
unscathed	0	0	0	0	0	0	1	0	0	0	indemne
unscientific	0	0	0	0	0	0	0	0	0	0	peu scientifique
unscrupulous	0	0	0	0	0	1	0	0	0	0	sans scrupules
unseat	0	0	0	0	0	0	0	1	0	0	désarçonner
unseen	0	0	0	0	0	0	0	0	0	0	invisible
unselfish	0	0	0	0	0	0	1	0	0	0	généreux
unsettled	1	0	1	1	0	1	0	0	0	0	instable
unsightly	0	0	1	0	0	1	0	0	0	0	disgracieux
unsophisticated	0	0	0	0	0	1	0	0	0	0	simple
unspeakable	0	0	0	1	0	1	0	0	0	0	indicible
unspecified	0	0	0	0	0	0	0	0	0	0	non spécifié
unstable	0	0	0	1	0	1	0	0	1	0	instable
unsteady	0	0	0	1	0	0	0	0	0	0	instable
unsuccessful	0	0	0	0	0	1	0	1	0	0	infructueux
unsuitable	0	0	0	0	0	1	0	0	0	0	inapproprié
unsung	0	0	0	0	0	1	0	0	0	0	méconnu
unsupported	0	0	0	0	0	1	0	0	0	0	non pris en charge
unsurpassed	0	1	0	1	1	0	1	0	0	1	inégalé
unsuspecting	0	0	0	0	0	0	0	0	1	0	sans méfiance
unsustainable	0	0	0	0	0	1	0	0	0	0	insoutenable
unsweetened	0	0	0	0	0	0	0	0	0	0	non sucré
unsympathetic	1	0	0	0	0	1	0	0	0	0	antipathique
untamed	0	0	0	0	0	1	0	0	0	0	sauvage
untenable	0	0	0	0	0	1	0	0	0	0	intenable
untested	0	0	0	0	0	0	0	0	0	0	non testé
unthinkable	1	0	1	1	0	1	0	0	0	0	impensable
untidy	0	0	1	0	0	1	0	0	0	0	désordonné
untie	0	0	0	0	1	1	1	0	0	0	délier
untimely	0	0	0	0	0	1	0	0	0	0	prématuré
untitled	0	0	0	0	0	1	0	1	0	0	sans titre
untold	0	1	0	0	0	1	0	0	0	0	indescriptible
untouched	0	0	0	0	0	0	0	0	0	0	intact
untoward	1	0	1	0	0	1	0	0	0	0	fâcheux
untrained	0	0	0	0	0	1	0	0	0	0	non formé
untranslated	0	0	0	0	0	0	0	0	0	0	non traduit
untrue	0	0	0	0	0	1	0	0	0	0	faux
untrustworthy	1	0	0	0	0	1	0	0	0	0	indigne de confiance
unused	0	0	0	0	0	0	0	0	0	0	inutilisé
unusual	0	0	0	0	0	0	0	0	0	0	inhabituel
unusually	0	0	0	0	0	0	0	0	0	0	exceptionnellement
unveil	0	0	0	0	0	0	0	0	0	0	dévoiler
unveiling	0	0	0	0	0	0	0	0	0	0	dévoilement
unverified	0	1	0	0	0	0	0	0	0	0	non vérifié
unwarranted	0	0	0	0	0	1	0	0	0	0	injustifié
unwary	0	0	0	0	0	0	0	0	0	0	imprudent
unwashed	0	0	1	0	0	1	0	0	0	0	non lavé
unwavering	0	0	0	0	0	0	1	0	0	1	inébranlable
unwelcome	0	0	0	0	0	1	0	1	0	0	importun
unwell	0	0	0	0	0	1	0	1	0	0	indisposé
unwilling	0	0	0	0	0	0	0	0	0	0	réticent
unwillingly	0	0	0	0	0	0	0	0	0	0	contre son gré
unwillingness	0	0	0	0	0	1	0	0	0	0	réticence
unwind	0	0	0	0	0	0	0	0	0	0	se détendre
unwise	0	0	0	0	0	1	0	0	0	0	imprudent
unwitting	0	0	0	0	0	1	0	0	0	0	involontaire
unwittingly	0	0	0	0	0	0	0	0	0	0	involontairement
unworthy	0	0	1	0	0	1	0	0	0	0	indigne
unwritten	0	0	0	0	0	0	0	0	0	0	non écrit
unyielding	0	0	0	0	0	1	0	0	0	0	inflexible
upheaval	1	0	0	1	0	1	0	1	0	0	bouleversement
uphill	0	1	0	1	0	1	1	0	0	0	montée
upholstery	0	0	0	0	0	0	0	0	0	0	tapisserie
upland	0	0	0	0	0	0	0	0	0	0	montagne
uplands	0	0	0	0	0	0	0	0	0	0	hautes terres
uplift	0	1	0	0	1	0	1	0	0	1	soulèvement
upper	0	0	0	0	0	0	0	0	0	0	plus haut
upright	0	0	0	0	0	0	1	0	0	1	droit
uprising	1	1	0	1	0	1	0	0	0	0	soulèvement
uproar	0	0	0	0	0	1	0	0	0	0	tumulte
upset	1	0	0	0	0	1	0	1	0	0	bouleversé
upshot	0	0	0	0	0	0	0	0	0	0	résultat
upstairs	0	0	0	0	0	0	0	0	0	0	en haut
upstart	0	0	0	0	0	0	0	0	0	0	parvenu
upwards	0	0	0	0	0	0	0	0	0	0	vers le haut
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	Urbain
urchin	0	0	0	0	0	1	0	0	0	0	gamin
urge	0	0	0	0	0	0	0	0	0	0	envie
urgency	0	1	0	1	0	0	0	0	1	0	urgence
urgent	0	1	0	1	0	1	0	0	1	0	urgent
urinalysis	0	0	0	0	0	0	0	0	0	0	analyse d'urine
urn	0	0	0	0	0	0	0	1	0	0	urne
usage	0	0	0	0	0	0	0	0	0	0	usage
usefully	0	0	0	0	0	0	0	0	0	0	utilement
usefulness	0	0	0	0	0	0	1	0	0	0	utilité
useless	0	0	0	0	0	1	0	0	0	0	inutile
usher	0	0	0	0	0	0	1	0	0	1	huissier
usual	0	0	0	0	0	0	1	0	0	1	habituel
usurp	1	0	0	0	0	1	0	0	0	0	usurper
usurped	1	0	0	1	0	1	0	0	0	0	usurpé
usury	0	0	0	0	0	1	0	0	0	0	usure
utensil	0	0	0	0	0	0	0	0	0	0	ustensile
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitaire
utility	0	0	0	0	0	0	1	0	0	0	utilitaire
utilization	0	0	0	0	0	0	0	0	0	0	utilisation
utilize	0	0	0	0	0	0	0	0	0	0	utiliser
utmost	0	0	0	0	0	0	0	0	0	0	maximum
utopian	0	1	0	0	1	0	1	0	0	1	utopique
utterance	0	0	0	0	0	0	0	0	0	0	énonciation
utterly	0	0	0	0	0	0	0	0	0	0	tout à fait
vacancy	0	0	0	0	0	1	0	0	0	0	poste vacant
vacation	0	1	0	0	1	0	1	0	0	0	vacances
vaccination	0	0	0	0	0	0	0	0	0	0	vaccination
vaccine	0	0	0	0	0	0	1	0	0	0	vaccin
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolaire
vacuole	0	0	0	0	0	0	0	0	0	0	vacuole
vacuous	0	0	1	0	0	1	0	0	0	0	vide
vacuum	0	0	0	0	0	0	0	0	0	0	vide
vague	0	0	0	0	0	1	0	0	0	0	vague
vagueness	0	0	0	0	0	1	0	0	0	0	imprécision
vainly	0	0	1	0	0	1	0	1	0	0	vainement
valance	0	0	0	0	0	0	0	0	0	0	lambrequin
vale	0	0	0	0	0	0	0	0	0	0	vallée
