English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Marathi Word
tumor	0	0	0	1	0	1	0	0	0	0	ट्यूमर
tumour	0	0	0	1	0	1	0	1	0	0	ट्यूमर
tumult	1	0	0	1	0	1	0	0	1	0	गोंधळ
tumultuous	1	0	0	1	0	1	0	0	0	0	गोंधळ
tun	0	0	0	0	0	0	0	0	0	0	ट्यून
tuna	0	0	0	0	0	0	0	0	0	0	ट्यूना
tunable	0	0	0	0	0	0	0	0	0	0	ट्यून करण्यायोग्य
tune	0	0	0	0	0	0	0	0	0	0	ट्यून
tunic	0	0	0	0	0	0	0	0	0	0	अंगरखा
tuning	0	0	0	0	0	0	0	0	0	0	ट्यूनिंग
tunnel	0	0	0	0	0	0	0	0	0	0	बोगदा
turban	0	0	0	0	0	0	0	0	0	0	पगडी
turbidity	0	0	0	0	0	0	0	0	0	0	गढूळपणा
turbine	0	0	0	0	0	0	0	0	0	0	टर्बाइन
turbulence	1	0	0	1	0	1	0	0	0	0	अशांतता
turbulent	0	0	0	1	0	1	0	0	0	0	अशांत
turf	0	0	0	0	0	0	0	0	0	0	हरळीची मुळे असलेला जमिनीचा पृष्ठभाग (गवताळ जमीन)
turmeric	0	0	0	0	0	0	0	0	0	0	हळद
turmoil	1	0	0	1	0	1	0	1	0	0	गोंधळ
turn	0	0	0	0	0	0	0	0	0	0	वळण
turning	0	0	0	0	0	0	0	0	0	0	वळणे
turnkey	0	0	0	0	0	0	0	0	0	0	टर्नकी
turnpike	0	0	0	0	0	0	0	0	0	0	टर्नपाइक
turntable	0	0	0	0	0	0	0	0	0	0	टर्नटेबल
turquoise	0	0	0	0	0	0	0	0	0	0	नीलमणी
turret	0	0	0	0	0	0	0	0	0	0	बुर्ज
turtleneck	0	0	0	0	0	0	0	0	0	0	टर्टलनेक
tussle	1	0	0	0	0	0	0	0	0	0	भांडण
tutelage	0	0	0	0	0	0	1	0	0	1	संरक्षण
tutor	0	0	0	0	0	0	1	0	0	0	शिक्षक
tweak	0	0	0	0	0	0	0	0	0	0	चिमटा
twelfth	0	0	0	0	0	0	0	0	0	0	बारावा
twelve	0	0	0	0	0	0	0	0	0	0	बारा
twentieth	0	0	0	0	0	0	0	0	0	0	विसावा
twenty	0	0	0	0	0	0	0	0	0	0	वीस
twig	0	0	0	0	0	0	0	0	0	0	डहाळी
twilight	0	0	0	0	0	0	0	0	0	0	संधिप्रकाश
twill	0	0	0	0	0	0	0	0	0	0	टवील
twin	0	0	0	0	0	0	1	0	0	0	जुळे
twine	0	0	0	0	0	0	0	0	0	0	सुतळी
twinkle	0	1	0	0	1	0	1	0	0	0	चमकणे
twins	0	0	0	0	0	0	0	0	0	0	जुळे
twist	0	0	0	0	0	0	0	0	0	0	पिळणे
twisted	0	0	0	0	0	0	0	0	0	0	फिरवलेला
twitch	0	0	0	0	0	1	0	0	0	0	मुरडणे
twofold	0	0	0	0	0	0	0	0	0	0	दुहेरी
tycoon	0	0	0	0	0	0	0	0	0	0	टायकून
type	0	0	0	0	0	0	0	0	0	0	प्रकार
typewriter	0	0	0	0	0	0	0	0	0	0	टाइपरायटर
typhoon	0	0	0	1	0	1	0	0	0	0	तुफान
typically	0	0	0	0	0	0	0	0	0	0	सामान्यतः
typist	0	0	0	0	0	0	0	0	0	0	टायपिस्ट
typography	0	0	0	0	0	0	0	0	0	0	टायपोग्राफी
tyrannical	1	0	1	1	0	1	0	0	0	0	अत्याचारी
tyranny	0	0	0	1	0	1	0	1	0	0	जुलूम
tyrant	1	0	1	1	0	1	0	1	0	0	जुलमी
tyre	0	0	0	0	0	0	0	0	0	0	टायर
ubiquitous	0	0	0	0	0	0	0	0	0	0	सर्वव्यापी
ubiquity	0	0	0	0	0	0	0	0	0	0	सर्वव्यापीता
ugliness	0	0	1	1	0	1	0	1	0	0	कुरूपता
ugly	0	0	1	0	0	1	0	0	0	0	कुरुप
ulcer	1	0	1	1	0	1	0	1	0	0	व्रण
ulterior	0	0	0	0	0	1	0	0	0	0	आतील
ultimate	0	1	0	0	0	0	0	1	0	0	अंतिम
ultimately	0	1	0	0	0	0	1	0	0	0	शेवटी
ultimatum	1	0	0	1	0	1	0	0	0	0	अल्टीमेटम
ultimo	0	0	0	0	0	0	0	0	0	0	अंतिम
ultraviolet	0	0	0	0	0	0	0	0	0	0	अतिनील
umbilical	0	0	0	0	0	0	0	0	0	0	नाभीसंबधीचा
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	छत्री
umpire	0	0	0	0	0	0	1	0	0	1	पंच
unabashed	0	0	0	0	0	0	0	0	0	0	निर्विकार
unabated	0	0	0	0	0	0	0	0	0	0	अव्याहत
unable	0	0	0	0	0	1	0	1	0	0	अक्षम
unacceptable	0	0	0	0	0	1	0	1	0	0	अस्वीकार्य
unaccompanied	0	0	0	0	0	0	0	0	0	0	सोबत नसलेला
unaccountable	0	1	1	0	0	1	0	1	0	1	बेहिशेबी
unacknowledged	0	0	0	0	0	0	0	1	0	0	न स्वीकारलेले
unadulterated	0	0	0	0	0	0	0	0	0	0	भेसळ नसलेले
unaided	0	0	0	0	0	0	0	0	0	0	विनाअनुदानित
unaltered	0	0	0	0	0	0	0	0	0	0	अपरिवर्तित
unambiguous	0	0	0	0	0	0	0	0	0	0	अस्पष्ट
unanimity	0	0	0	0	0	0	1	0	0	0	एकमत
unanimous	0	0	0	0	0	0	1	0	0	0	एकमत
unanimously	0	0	0	0	0	0	0	0	0	0	एकमताने
unanticipated	0	0	0	0	0	0	0	0	1	0	अनपेक्षित
unapproved	0	0	0	0	0	1	0	0	0	0	मंजूर नाही
unarmed	0	0	0	0	0	0	0	0	0	0	निशस्त्र
unassisted	0	0	0	0	0	0	0	0	0	0	असहाय्य
unassuming	0	0	0	0	0	0	1	0	0	0	नम्र
unattached	0	0	0	0	0	1	0	0	0	0	संलग्न नाही
unattainable	1	0	0	0	0	1	0	1	0	0	अप्राप्य
unattended	0	0	0	0	0	0	0	0	0	0	अप्राप्य
unattractive	0	0	1	0	0	1	0	1	0	0	अनाकर्षक
unauthorized	0	0	0	0	0	1	0	0	0	0	अनधिकृत
unavoidable	0	0	0	0	0	1	0	0	0	0	अटळ
unaware	0	0	0	0	0	1	0	0	0	0	नकळत
unbalanced	0	0	0	0	0	0	0	0	0	0	असंतुलित
unbearable	0	0	1	0	0	1	0	1	0	0	असह्य
unbeaten	0	1	0	0	1	1	1	1	1	0	नाबाद
unbelief	0	0	0	0	0	1	0	0	0	0	अविश्वास
unbelievable	0	0	0	0	0	1	0	0	0	0	अविश्वसनीय
unbiased	0	0	0	0	0	0	1	0	0	0	निःपक्षपाती
unborn	0	0	0	0	0	1	0	0	0	0	न जन्मलेले
unbound	0	0	0	0	0	0	0	0	0	0	अनबाउंड
unbounded	0	0	0	0	0	0	0	0	0	0	अमर्याद
unbreakable	0	0	0	0	0	0	1	0	0	0	न तुटणारा
unbridled	1	1	0	1	0	1	1	0	1	0	बेलगाम
unbroken	0	0	0	0	0	0	1	0	0	1	अभंग
uncanny	0	0	0	1	0	1	0	0	1	0	विचित्र
uncaring	1	0	1	0	0	1	0	1	0	0	बेफिकीर
uncertain	1	0	1	1	0	1	0	0	1	0	अनिश्चित
uncertainty	0	0	0	0	0	0	0	0	0	0	अनिश्चितता
unchallenged	0	0	0	0	0	0	0	0	0	0	आव्हानात्मक
unchangeable	0	0	0	0	0	1	0	0	0	0	अपरिवर्तनीय
unchanged	0	0	0	0	0	0	0	0	0	0	अपरिवर्तित
unclaimed	0	0	0	0	0	0	0	0	0	0	हक्क न केलेले
uncle	0	0	0	0	0	0	0	0	0	0	काका
unclean	0	0	1	0	0	1	0	0	0	0	अशुद्ध
uncomfortable	0	0	0	0	0	1	0	0	0	0	अस्वस्थ
uncommon	0	0	0	0	0	0	0	0	0	0	असामान्य
uncommonly	0	0	0	0	0	0	0	0	0	0	असामान्यपणे
uncompromising	0	0	0	0	0	0	0	0	0	0	बिनधास्त
unconcerned	0	0	0	0	0	0	0	0	0	0	बेफिकीर
unconfirmed	0	0	0	0	0	0	0	0	0	0	अपुष्ट
unconnected	0	0	0	0	0	0	0	0	0	0	जोडलेले नाही
unconscionable	0	0	1	0	0	1	0	0	0	0	बेशुद्ध
unconscious	0	0	0	0	0	1	0	0	0	0	बेशुद्ध
unconsciousness	0	0	0	0	0	0	0	0	0	0	बेशुद्धी
unconstitutional	0	0	0	0	0	1	0	0	0	0	असंवैधानिक
unconstrained	0	0	0	0	1	0	1	0	0	0	अनियंत्रित
uncontested	0	0	0	0	0	0	0	0	0	0	बिनविरोध
uncontrollable	1	1	0	0	0	1	0	0	1	0	अनियंत्रित
uncontrolled	0	0	0	0	0	1	0	0	0	0	अनियंत्रित
unconventional	0	0	0	0	0	0	0	0	0	0	अपारंपरिक
unconvinced	0	0	0	0	0	0	0	0	0	0	खात्री न पटलेली
uncooked	0	0	0	0	0	0	0	0	0	0	न शिजवलेले
uncorrelated	0	0	0	0	0	0	0	0	0	0	असंबंधित
uncover	0	0	0	0	0	0	0	0	1	0	उघड करणे
uncritical	0	0	0	0	0	0	0	0	0	0	गंभीर
uncut	0	0	0	0	0	0	0	0	0	0	न कापलेले
undecided	0	1	0	1	0	1	0	0	0	0	अनिर्णित
undefined	0	0	0	0	0	0	0	0	0	0	अपरिभाषित
undeniable	0	0	0	0	0	0	0	0	0	0	निर्विवाद
undercover	0	0	0	0	0	0	0	0	0	0	गुप्त
undercurrent	0	0	0	0	0	0	0	0	0	0	अंडरकरंट
underestimate	0	0	0	0	0	0	0	0	1	0	कमी लेखणे
undergo	0	0	0	0	0	0	0	0	0	0	सहन करणे
undergraduate	0	0	0	0	0	0	0	0	0	0	पदवीपूर्व
underground	0	0	0	0	0	0	0	0	0	0	भूमिगत
underlie	0	0	0	0	0	0	0	0	0	0	अधोरेखित करणे
underline	0	0	0	0	0	0	1	0	0	0	अधोरेखित
undermined	0	0	0	0	0	1	0	0	0	0	कमी केले
underneath	0	0	0	0	0	0	0	0	0	0	खाली
underpaid	1	0	0	0	0	1	0	1	0	0	कमी पगार
underpants	0	0	0	0	0	0	0	0	0	0	अंडरपॅंट
underscore	0	0	0	0	0	0	0	0	0	0	अंडरस्कोर
undersized	0	0	0	0	0	1	0	0	0	0	कमी आकाराचे
understanding	0	0	0	0	0	0	1	0	0	1	समज
understood	0	0	0	0	0	0	0	0	0	0	समजले
undertake	0	0	0	0	0	0	0	0	0	0	हाती घेणे
undertaker	0	0	0	0	0	0	0	1	0	0	अंडरटेकर
undertaking	0	1	0	0	0	0	0	0	0	0	हमी
underwood	0	0	0	0	0	0	0	0	0	0	अंडरवुड
underwrite	0	0	0	0	0	0	1	0	0	1	अंडरराइट
underwriter	0	0	0	0	0	0	0	0	0	0	अंडरराइटर
undeserved	0	0	0	0	0	0	0	0	0	0	अयोग्य
undesirable	1	0	1	1	0	1	0	1	0	0	अनिष्ट
undesired	0	0	0	0	0	1	0	1	0	0	अवांछित
undeveloped	0	0	0	0	0	0	0	0	0	0	अविकसित
undirected	0	0	0	0	0	0	0	0	0	0	दिशाहीन
undisclosed	0	1	0	0	0	0	0	0	0	0	अज्ञात
undiscovered	0	0	0	0	0	0	0	0	1	0	शोधलेले
undisputed	0	0	0	0	0	0	0	0	0	0	निर्विवाद
undisturbed	0	0	0	0	0	0	0	0	0	0	अबाधित
undivided	0	0	0	0	0	0	1	0	0	0	अविभाजित
undo	0	0	0	0	0	1	0	0	0	0	पूर्ववत करा
undoing	0	0	0	0	0	0	0	0	0	0	पूर्ववत करणे
undoubted	0	1	1	0	0	0	0	0	0	0	निःसंशय
undress	0	0	0	0	0	0	0	0	0	0	कपडे उतरवणे
undressed	0	0	0	0	0	0	0	0	0	0	कपडे घातलेले
undue	0	0	0	0	0	0	0	0	0	0	अनुचित
undying	0	1	0	0	1	0	1	1	0	1	अमर
unearned	0	0	0	0	0	0	0	0	0	0	अनर्जित
unearth	0	0	0	0	0	0	0	0	0	0	शोधणे
uneasiness	0	1	0	0	0	1	0	1	0	0	अस्वस्थता
uneasy	0	0	1	1	0	1	0	0	0	0	अस्वस्थ
uneducated	0	0	0	0	0	1	0	1	0	0	अशिक्षित
unemployed	0	0	0	1	0	1	0	1	0	0	बेरोजगार
unencumbered	0	0	0	0	0	0	0	0	0	0	भाररहित
unending	0	0	0	0	0	0	0	0	0	0	न संपणारा
unequal	1	0	1	1	0	1	0	1	0	0	असमान
unequalled	0	0	0	0	0	0	0	0	0	0	असमान
unequivocal	0	0	0	0	0	0	0	0	0	1	निःसंदिग्ध
unequivocally	0	0	0	0	0	0	1	0	0	0	निःसंदिग्धपणे
uneven	0	0	0	0	0	1	0	0	0	0	असमान
uneventful	0	0	0	0	0	0	0	0	0	0	अघटित
unexpected	0	1	0	1	1	1	1	0	1	0	अनपेक्षित
unexpectedly	0	0	0	0	0	0	0	0	1	0	अनपेक्षितपणे
unexplained	0	1	0	0	0	1	0	1	0	0	अस्पष्ट
unexplored	0	0	0	0	0	0	0	0	0	0	न शोधलेले
unfailing	0	0	0	0	0	0	0	0	0	0	अपयशी
unfair	1	0	1	0	0	1	0	1	0	0	अयोग्य
unfairness	1	0	0	0	0	1	0	1	0	0	अन्याय
unfaithful	0	0	1	0	0	1	0	0	0	0	अविश्वासू
unfamiliar	0	0	0	0	0	0	0	0	0	0	अपरिचित
unfavorable	0	0	1	0	0	1	0	1	0	0	प्रतिकूल
unfettered	0	0	0	0	0	0	0	0	0	0	अखंड
unfinished	0	0	0	0	0	1	0	0	0	0	अपूर्ण
unflinching	0	0	0	0	0	0	0	0	0	0	अविचल
unfold	0	1	0	0	0	0	1	0	0	0	उलगडणे
unforeseen	0	0	0	0	0	0	0	0	1	0	अनपेक्षित
unforgiving	1	0	0	0	0	1	0	1	0	0	अक्षम्य
unfortunate	0	0	0	0	0	1	0	1	0	0	दुर्दैवी
unfriendly	1	0	1	1	0	1	0	1	0	0	मैत्रीपूर्ण
unfulfilled	1	1	0	0	0	1	0	1	1	0	अपूर्ण
unfurnished	0	0	0	0	0	1	0	0	0	0	सुसज्ज
ungodly	0	0	0	0	0	1	0	1	0	0	अधार्मिक
ungrateful	1	0	1	0	0	1	0	0	0	0	कृतघ्न
unguarded	0	0	0	0	0	0	0	0	1	0	असुरक्षित
unhappiness	0	0	0	0	0	1	0	1	0	0	दुःखी
unhappy	1	0	1	0	0	1	0	1	0	0	दुःखी
unharmed	0	0	0	0	0	0	0	0	0	0	असुरक्षित
unhealthy	0	0	1	1	0	1	0	1	0	0	अस्वस्थ
unhindered	0	0	0	0	0	0	0	0	0	0	विना अडथळा
unholy	0	0	0	1	0	1	0	0	0	0	अपवित्र
unicorn	0	0	0	0	0	0	0	0	0	0	युनिकॉर्न
unification	0	1	0	0	1	0	1	0	0	1	एकीकरण
uniform	0	0	0	0	0	0	0	0	0	0	एकसमान
uniformity	0	0	0	0	0	0	0	0	0	0	एकरूपता
uniformly	0	0	0	0	0	0	1	0	0	0	एकसमान
unimaginable	0	0	0	0	0	1	1	0	1	0	अकल्पनीय
unimportant	0	0	0	0	0	1	0	1	0	0	बिनमहत्त्वाचे
unimpressed	0	0	0	0	0	1	0	0	0	0	प्रभावित नाही
unimproved	0	0	0	0	0	1	0	0	0	0	सुधारित नाही
uninfected	0	0	0	0	0	0	1	0	0	0	संसर्ग नसलेला
uninformed	0	0	0	0	0	1	0	0	0	0	माहिती नसलेले
uninhabited	0	0	0	0	0	0	0	0	0	0	निर्जन
uninitiated	0	0	0	0	0	1	0	0	0	0	uninitiated
uninspired	0	0	0	0	0	1	0	1	0	0	प्रेरणाहीन
unintelligible	0	0	0	0	0	1	0	0	0	0	न समजण्याजोगे
unintended	0	0	0	0	0	0	0	0	1	0	अनपेक्षित
unintentional	0	0	0	0	0	0	0	0	1	0	नकळत
unintentionally	0	0	0	0	0	1	0	0	1	0	अजाणतेपणे
uninterested	0	0	0	0	0	1	0	1	0	0	स्वारस्य नाही
uninteresting	0	0	0	0	0	1	0	1	0	0	रसहीन
uninterrupted	0	0	0	0	0	0	0	0	0	0	अखंड
uninvited	0	0	0	0	0	0	0	1	0	0	निमंत्रित
union	0	0	0	0	0	0	0	0	0	0	संघ
unique	0	0	0	0	0	0	1	0	1	0	अद्वितीय
unison	0	0	0	0	0	0	1	0	0	0	ऐक्य
unit	0	0	0	0	0	0	0	0	0	0	युनिट
unitary	0	0	0	0	0	0	1	0	0	0	एकात्मक
unite	0	0	0	0	0	0	0	0	0	0	एकत्र येणे
united	0	0	0	0	0	0	1	0	0	1	संयुक्त
unity	0	0	0	0	0	0	1	0	0	1	ऐक्य
universal	0	0	0	0	0	0	0	0	0	0	सार्वत्रिक
universality	0	0	0	0	0	0	0	0	0	0	सार्वत्रिकता
universe	0	0	0	0	0	0	0	0	0	0	विश्व
university	0	1	0	0	0	0	1	0	0	0	विद्यापीठ
unjust	1	0	0	0	0	1	0	0	0	0	अन्यायकारक
unjustifiable	1	0	1	1	0	1	0	0	0	0	अन्यायकारक
unjustified	0	0	0	0	0	1	0	0	0	0	अन्यायकारक
unkind	1	0	1	1	0	1	0	1	0	0	निर्दयी
unknowable	0	0	0	0	0	0	0	0	0	0	अज्ञात
unknown	0	1	0	1	0	1	0	0	0	0	अज्ञात
unlawful	1	0	1	1	0	1	0	1	0	0	बेकायदेशीर
unleash	0	0	0	0	0	0	0	0	0	0	मुक्त करणे
unlicensed	0	0	0	0	0	1	0	0	0	0	विनापरवाना
unlike	0	0	0	0	0	0	0	0	0	0	विपरीत
unlimited	0	0	0	0	0	0	1	0	0	0	अमर्यादित
unload	0	0	0	0	0	0	0	0	0	0	उतरवणे
unloaded	0	0	0	0	0	0	0	0	0	0	उतरवले
unlock	0	0	0	0	0	0	0	0	0	0	अनलॉक
unlucky	1	0	1	1	0	1	0	1	0	0	दुर्दैवी
unmanageable	0	0	1	0	0	1	0	0	0	0	अनियंत्रित
unmarked	0	0	0	0	0	0	0	0	0	0	अचिन्हांकित
unmarried	0	0	0	0	0	0	0	0	0	0	अविवाहित
unmask	0	0	0	0	0	0	0	0	0	0	मुखवटा उघडा
unmatched	0	0	0	0	0	0	0	0	0	0	अतुलनीय
unmistakable	0	0	0	0	0	0	0	0	0	0	निर्विवाद
unmitigated	0	0	0	0	0	0	0	0	0	0	अखंड
unmoved	0	0	0	0	0	0	0	0	0	0	unmoved
unnamed	0	0	0	0	0	0	0	0	0	0	अनामित
unnatural	0	0	1	1	0	1	0	0	0	0	अनैसर्गिक
unnecessary	0	0	0	0	0	0	0	0	0	0	अनावश्यक
unneeded	0	0	0	0	0	0	0	0	0	0	अनावश्यक
unnoticed	0	0	0	0	0	0	0	0	0	0	लक्ष न दिलेले
unnumbered	0	0	0	0	0	0	0	0	0	0	अगणित
unobserved	0	0	0	0	0	0	0	0	0	0	निरीक्षण न केलेले
unobstructed	0	0	0	0	0	0	0	0	0	0	अबाधित
unobtrusive	0	0	0	0	0	0	0	0	0	0	बिनधास्त
unoccupied	0	0	0	0	0	0	0	0	0	0	काम न केलेले
unofficial	0	0	0	0	0	1	0	0	0	0	अनधिकृत
unopened	0	0	0	0	0	0	0	0	0	0	न उघडलेले
unopposed	0	0	0	0	0	0	0	0	0	0	बिनविरोध
unordered	0	0	0	0	0	0	0	0	0	0	अक्रमित
unorganized	0	0	0	0	0	0	0	0	0	0	असंघटित
unorthodox	0	0	0	0	0	0	0	0	0	0	अपारंपरिक
unpack	0	0	0	0	0	0	0	0	0	0	अनपॅक
unpaid	1	0	0	0	0	1	0	1	0	0	न भरलेले
unpleasant	0	0	1	0	0	1	0	1	0	0	अप्रिय
unpopular	0	0	1	0	0	1	0	1	0	0	लोकप्रिय नाही
unprecedented	0	0	0	0	0	0	0	0	1	0	अभूतपूर्व
unpredictable	0	0	0	0	0	1	0	0	1	0	अप्रत्याशित
unprepared	0	0	0	0	0	1	0	0	0	0	अप्रस्तुत
unpretentious	0	0	0	0	0	0	1	0	0	0	नम्र
unproductive	0	0	0	0	0	1	0	0	0	0	अनुत्पादक
unprofitable	0	0	0	0	0	1	0	0	0	0	फायदेशीर
unprotected	0	0	0	0	0	1	0	0	0	0	असुरक्षित
unproven	0	0	0	0	0	0	0	0	0	0	सिद्ध न झालेले
unpublished	0	1	0	0	0	1	0	1	0	0	अप्रकाशित
unquestionable	0	0	0	0	0	0	1	0	0	1	निर्विवाद
unquestionably	0	0	0	0	0	0	1	0	0	1	निर्विवादपणे
unquestioned	0	0	0	0	0	0	1	0	0	1	निर्विवाद
unread	0	0	0	0	0	0	0	0	0	0	न वाचलेले
unreal	0	0	0	0	0	0	0	0	0	0	अवास्तव
unrealistic	0	0	0	0	0	0	0	0	0	0	अवास्तव
unrecorded	0	0	0	0	0	0	0	0	0	0	रेकॉर्ड न केलेले
unregistered	0	0	0	0	0	0	0	0	0	0	नोंदणी न केलेले
unregulated	0	0	0	0	0	0	0	0	0	0	अनियंत्रित
unrelated	0	0	0	0	0	0	0	0	0	0	असंबंधित
unrelenting	0	0	0	0	0	0	0	0	0	0	निर्दयी
unreliable	0	0	0	0	0	1	0	0	0	1	अविश्वसनीय
unrepentant	0	0	0	0	0	0	0	0	0	0	पश्चात्ताप न करणारा
unrequited	0	0	0	0	0	1	0	1	0	0	न मागितलेले
unresolved	0	1	0	0	0	0	0	0	0	0	निराकरण न केलेले
unrest	0	0	0	1	0	0	0	1	0	0	अशांतता
unrestrained	0	0	0	0	0	0	0	0	0	0	अनियंत्रित
unrestricted	0	0	0	0	0	0	0	0	0	0	अनिर्बंध
unruly	1	0	1	1	0	1	0	0	0	0	अनियंत्रित
unsafe	0	0	0	1	0	1	0	0	0	0	असुरक्षित
unsatisfactory	0	0	1	0	0	1	0	0	0	0	असमाधानकारक
unsatisfied	0	0	1	0	0	1	0	1	0	0	असमाधानी
unsavory	0	0	0	0	0	1	0	0	0	0	रसाळ
unscathed	0	0	0	0	0	0	1	0	0	0	असुरक्षित
unscientific	0	0	0	0	0	0	0	0	0	0	अवैज्ञानिक
unscrupulous	0	0	0	0	0	1	0	0	0	0	बेईमान
unseat	0	0	0	0	0	0	0	1	0	0	बसणे
unseen	0	0	0	0	0	0	0	0	0	0	न पाहिलेला
unselfish	0	0	0	0	0	0	1	0	0	0	निस्वार्थी
unsettled	1	0	1	1	0	1	0	0	0	0	अस्थिर
unsightly	0	0	1	0	0	1	0	0	0	0	कुरूप
unsophisticated	0	0	0	0	0	1	0	0	0	0	अत्याधुनिक
unspeakable	0	0	0	1	0	1	0	0	0	0	अकथनीय
unspecified	0	0	0	0	0	0	0	0	0	0	अनिर्दिष्ट
unstable	0	0	0	1	0	1	0	0	1	0	अस्थिर
unsteady	0	0	0	1	0	0	0	0	0	0	अस्थिर
unsuccessful	0	0	0	0	0	1	0	1	0	0	अयशस्वी
unsuitable	0	0	0	0	0	1	0	0	0	0	अनुपयुक्त
unsung	0	0	0	0	0	1	0	0	0	0	न ऐकलेले
unsupported	0	0	0	0	0	1	0	0	0	0	असमर्थित
unsurpassed	0	1	0	1	1	0	1	0	0	1	अतुलनीय
unsuspecting	0	0	0	0	0	0	0	0	1	0	संशयास्पद
unsustainable	0	0	0	0	0	1	0	0	0	0	टिकाऊ
unsweetened	0	0	0	0	0	0	0	0	0	0	unsweetened
unsympathetic	1	0	0	0	0	1	0	0	0	0	सहानुभूतीहीन
untamed	0	0	0	0	0	1	0	0	0	0	अदम्य
untenable	0	0	0	0	0	1	0	0	0	0	असमर्थ
untested	0	0	0	0	0	0	0	0	0	0	चाचणी न केलेले
unthinkable	1	0	1	1	0	1	0	0	0	0	अकल्पनीय
untidy	0	0	1	0	0	1	0	0	0	0	अस्वच्छ
untie	0	0	0	0	1	1	1	0	0	0	उघडणे
untimely	0	0	0	0	0	1	0	0	0	0	अकाली
untitled	0	0	0	0	0	1	0	1	0	0	शीर्षकहीन
untold	0	1	0	0	0	1	0	0	0	0	अकथित
untouched	0	0	0	0	0	0	0	0	0	0	अस्पृश्य
untoward	1	0	1	0	0	1	0	0	0	0	अप्रिय
untrained	0	0	0	0	0	1	0	0	0	0	अप्रशिक्षित
untranslated	0	0	0	0	0	0	0	0	0	0	अनुवादित
untrue	0	0	0	0	0	1	0	0	0	0	असत्य
untrustworthy	1	0	0	0	0	1	0	0	0	0	अविश्वासू
unused	0	0	0	0	0	0	0	0	0	0	न वापरलेले
unusual	0	0	0	0	0	0	0	0	0	0	असामान्य
unusually	0	0	0	0	0	0	0	0	0	0	असामान्यपणे
unveil	0	0	0	0	0	0	0	0	0	0	अनावरण
unveiling	0	0	0	0	0	0	0	0	0	0	अनावरण
unverified	0	1	0	0	0	0	0	0	0	0	असत्यापित
unwarranted	0	0	0	0	0	1	0	0	0	0	अनुचित
unwary	0	0	0	0	0	0	0	0	0	0	बेफिकीर
unwashed	0	0	1	0	0	1	0	0	0	0	न धुतलेले
unwavering	0	0	0	0	0	0	1	0	0	1	अटूट
unwelcome	0	0	0	0	0	1	0	1	0	0	अनिष्ट
unwell	0	0	0	0	0	1	0	1	0	0	अस्वस्थ
unwilling	0	0	0	0	0	0	0	0	0	0	अनिच्छुक
unwillingly	0	0	0	0	0	0	0	0	0	0	अनिच्छेने
unwillingness	0	0	0	0	0	1	0	0	0	0	अनिच्छा
unwind	0	0	0	0	0	0	0	0	0	0	आराम करणे
unwise	0	0	0	0	0	1	0	0	0	0	मूर्ख
unwitting	0	0	0	0	0	1	0	0	0	0	नकळत
unwittingly	0	0	0	0	0	0	0	0	0	0	नकळत
unworthy	0	0	1	0	0	1	0	0	0	0	अयोग्य
unwritten	0	0	0	0	0	0	0	0	0	0	अलिखित
unyielding	0	0	0	0	0	1	0	0	0	0	निर्दयी
upheaval	1	0	0	1	0	1	0	1	0	0	उलथापालथ
uphill	0	1	0	1	0	1	1	0	0	0	चढावर
upholstery	0	0	0	0	0	0	0	0	0	0	असबाब
upland	0	0	0	0	0	0	0	0	0	0	उंचावर
uplands	0	0	0	0	0	0	0	0	0	0	उंच प्रदेश
uplift	0	1	0	0	1	0	1	0	0	1	उत्थान
upper	0	0	0	0	0	0	0	0	0	0	वरील
upright	0	0	0	0	0	0	1	0	0	1	सरळ
uprising	1	1	0	1	0	1	0	0	0	0	उठाव
uproar	0	0	0	0	0	1	0	0	0	0	कोलाहल
upset	1	0	0	0	0	1	0	1	0	0	नाराज
upshot	0	0	0	0	0	0	0	0	0	0	परिणाम
upstairs	0	0	0	0	0	0	0	0	0	0	वरच्या मजल्यावर
upstart	0	0	0	0	0	0	0	0	0	0	अपस्टार्ट
upwards	0	0	0	0	0	0	0	0	0	0	वरच्या दिशेने
uranium	0	0	0	0	0	0	0	0	0	0	युरेनियम
urban	0	0	0	0	0	0	0	0	0	0	शहरी
urchin	0	0	0	0	0	1	0	0	0	0	अर्चिन
urge	0	0	0	0	0	0	0	0	0	0	आग्रह
urgency	0	1	0	1	0	0	0	0	1	0	निकड
urgent	0	1	0	1	0	1	0	0	1	0	तातडीचे
urinalysis	0	0	0	0	0	0	0	0	0	0	मूत्रविश्लेषण
urn	0	0	0	0	0	0	0	1	0	0	कलश
usage	0	0	0	0	0	0	0	0	0	0	वापर
usefully	0	0	0	0	0	0	0	0	0	0	उपयुक्त
usefulness	0	0	0	0	0	0	1	0	0	0	उपयुक्तता
useless	0	0	0	0	0	1	0	0	0	0	निरुपयोगी
usher	0	0	0	0	0	0	1	0	0	1	प्रवेश
usual	0	0	0	0	0	0	1	0	0	1	नेहमीच्या
usurp	1	0	0	0	0	1	0	0	0	0	हडप
usurped	1	0	0	1	0	1	0	0	0	0	हडप केले
usury	0	0	0	0	0	1	0	0	0	0	व्याज
utensil	0	0	0	0	0	0	0	0	0	0	भांडी
