English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sindhi Word
stalk	0	0	0	1	0	1	0	0	0	0	ڏاڙهي
stall	0	0	1	0	0	0	0	0	0	0	اسٽال
stallion	0	0	0	0	0	0	1	0	0	0	اسٽالن
stalls	0	0	0	0	0	0	0	0	0	0	اسٽال
stalwart	0	0	0	0	0	0	1	0	0	0	مضبوط
stamina	0	0	0	0	0	0	1	0	0	1	برداشت
stamp	0	0	0	0	0	0	0	0	0	0	مهر
stand	0	0	0	0	0	0	0	0	0	0	بيهڻ
standard	0	0	0	0	0	0	0	0	0	0	معياري
standardize	0	0	0	0	0	0	0	0	0	0	معياري ڪرڻ
standing	0	0	0	0	0	0	1	0	0	0	بيٺو
standoff	1	0	0	1	0	1	0	0	0	0	اسٽينڊ آف
standpoint	0	0	0	0	0	0	0	0	0	0	نقطه نظر
standstill	1	0	0	0	0	1	0	0	0	0	بيهڻ
stanza	0	0	0	0	0	0	0	0	0	0	بند
staple	0	0	0	0	0	0	0	0	0	0	اسٽيل
star	0	1	0	0	1	0	1	0	0	1	تارو
starboard	0	0	0	0	0	0	0	0	0	0	اسٽار بورڊ
starch	0	0	0	0	0	0	0	0	0	0	نشاستي
stare	0	0	0	0	0	0	0	0	0	0	گهورڻ
staring	0	0	0	0	0	1	0	0	0	0	گھورڻ
stark	0	0	0	0	0	1	0	0	0	1	سخت
starlight	0	0	0	0	0	0	1	0	0	0	تارو
starry	0	1	0	0	1	0	1	0	0	0	تارن وارو
stars	0	0	0	0	0	0	0	0	0	0	تارا
start	0	1	0	0	0	0	0	0	0	0	شروع
startle	0	0	0	1	0	1	0	0	1	0	حيران ڪرڻ
startling	0	0	0	0	0	0	0	0	1	0	حيران ڪندڙ
starvation	0	0	0	1	0	1	0	1	0	0	بک
starved	0	0	0	0	0	1	0	0	0	0	بکيو
starving	0	0	0	0	0	1	0	0	0	0	بک مرڻ
state	0	0	0	0	0	0	0	0	0	0	رياست
stately	0	0	0	0	0	0	1	0	0	0	شاندار
statement	0	0	0	0	0	0	1	0	0	1	بيان
stateroom	0	0	0	0	0	0	0	0	0	0	ڪمري
statesman	0	0	0	0	0	0	0	0	0	0	سياستدان
static	0	0	0	0	0	0	0	0	0	0	جامد
statics	0	0	0	0	0	0	0	0	0	0	شماريات
station	0	0	0	0	0	0	0	0	0	0	اسٽيشن
stationary	0	0	0	0	0	1	0	0	0	0	اسٽيشنري
stationery	0	0	0	0	0	0	0	0	0	0	اسٽيشنري
statistical	0	0	0	0	0	0	0	0	0	1	شمارياتي
statistician	0	0	0	0	0	0	0	0	0	0	شماريات دان
stator	0	0	0	0	0	0	0	0	0	0	اسٽيٽر
statuary	0	0	0	0	0	0	0	0	0	0	مجسمو
statue	0	0	0	0	0	0	1	0	0	0	مجسمو
statuette	0	0	0	0	0	0	0	0	0	0	مجسمو
stature	0	0	0	0	0	0	0	0	0	0	قد
status	0	0	0	0	0	0	1	0	0	0	حيثيت
statute	0	0	0	0	0	0	0	0	0	0	قانون
statutory	0	0	0	0	0	0	0	0	0	0	قانوني
staunch	0	0	0	0	0	0	1	0	0	0	مضبوط
stave	0	0	0	0	0	1	0	0	0	0	داغ
stay	0	0	0	0	0	0	0	0	0	0	رهڻ
stayed	0	0	0	0	0	0	0	0	0	0	رهيو
stays	0	0	0	0	0	0	0	0	0	0	رهي ٿو
stead	0	0	0	0	0	0	0	0	0	0	جاءِ
steadfast	0	0	0	0	0	0	1	0	0	1	ثابت قدم
steady	0	0	0	0	0	0	0	0	1	1	مستحڪم
steal	1	0	0	1	0	1	0	1	0	0	چوري ڪرڻ
stealing	0	0	1	1	0	1	0	0	0	0	چوري ڪرڻ
stealth	0	0	0	0	0	0	0	0	1	0	چوري
stealthily	0	0	0	0	0	0	0	0	1	0	چوري سان
stealthy	0	1	0	1	0	1	0	0	1	0	چوري
steamboat	0	0	0	0	0	0	0	0	0	0	ٻاڦ واري ٻيڙي
steamer	0	0	0	0	0	0	0	0	0	0	ٻاڦ وارو
steamroller	0	0	0	0	0	0	0	0	0	0	اسٽيم رولر
steamship	0	0	0	0	0	0	0	0	0	0	ٻاڦ
steamy	0	0	0	0	0	0	0	0	0	0	ٻاڦ وارو
steel	0	0	0	0	0	0	0	0	0	0	اسٽيل
steep	0	0	0	0	0	0	0	0	0	0	بيٺل
steeple	0	0	0	0	0	0	0	0	0	0	ڏاڪڻ
steer	0	0	0	0	0	0	0	0	0	0	ھلائڻ
stellar	0	0	0	0	0	0	1	0	0	0	تاريڪ
stem	0	0	0	0	0	0	0	0	0	0	اسٽيم
stench	0	0	0	0	0	0	0	0	0	0	بدبو
stencil	0	0	0	0	0	0	0	0	0	0	اسٽينسل
step	0	0	0	0	0	0	0	0	0	0	قدم
steppe	0	0	0	0	0	0	0	0	0	0	اسٽيپ
steps	0	0	0	0	0	0	0	0	0	0	قدم
stereoscopic	0	0	0	0	0	0	0	0	0	0	اسٽيريوسڪوپيڪ
stereotype	0	0	0	0	0	1	0	0	0	0	اسٽيريوٽائپ
stereotyped	0	0	0	0	0	1	0	0	0	0	اسٽيريوٽائپ ٿيل
sterile	0	0	0	0	0	1	0	1	0	0	جراثيم کان پاڪ
sterility	0	0	0	0	0	1	0	0	0	0	جراثيم
sterling	1	1	0	0	1	1	1	0	0	1	اسٽرلنگ
stern	0	0	0	0	0	1	0	0	0	0	سخت
stethoscope	0	0	0	0	0	0	0	0	0	0	اسٽيٿوسڪوپ
stew	0	0	0	0	0	0	0	0	0	0	اٽو
steward	0	0	0	0	0	0	1	0	0	1	سنڀاليندڙ
stewardship	0	0	0	0	0	0	0	0	0	0	سنڀاليندڙ
stick	0	0	0	0	0	0	0	0	0	0	لٺ
sticking	0	0	0	0	0	0	0	0	0	0	چپڪندڙ
sticky	0	0	1	0	0	0	0	0	0	0	چپچپا
stiff	0	0	0	0	0	1	0	0	0	0	سخت
stiffen	0	0	0	0	0	0	0	0	0	0	سخت ڪرڻ
stiffness	0	0	0	0	0	1	0	0	0	0	سختي
stifle	0	0	0	0	0	1	0	0	0	0	دٻائڻ
stifled	1	0	0	1	0	1	0	1	0	0	دٻجي ويو
stifling	0	0	0	0	0	0	0	0	0	0	دٻائڻ
stigma	1	0	1	1	0	1	0	1	0	0	داغ
stile	0	0	0	0	0	0	0	0	0	0	اسٽائل
stiletto	0	0	0	0	0	0	0	0	0	0	اسٽائلٽو
stillborn	0	0	0	0	0	1	0	1	0	0	مرڻ وارو
stillness	0	0	0	1	0	0	1	1	0	0	خاموشي
stilts	0	0	0	0	0	0	0	0	0	0	stilts
stimulant	0	0	0	0	0	0	0	0	0	0	محرڪ
stimulation	0	0	0	0	0	0	0	0	0	0	حوصلہ افزائي
stimulus	0	0	0	0	0	0	0	0	0	0	محرڪ
sting	1	0	0	1	0	1	0	0	0	0	ڏنگ
stinging	0	0	0	0	0	1	0	0	0	0	ڇڪڻ
stingy	1	0	1	1	0	1	0	1	0	0	بخيل
stink	0	0	1	0	0	1	0	0	0	0	بدبو
stinking	0	0	1	0	0	1	0	0	0	0	بدبودار
stint	0	0	0	1	0	1	0	1	0	0	مدت
stipulate	0	0	0	0	0	0	0	0	0	0	مقرر ڪرڻ
stipulation	0	0	0	0	0	0	0	0	0	0	شرط
stir	0	0	0	0	0	0	0	0	0	0	ڇڪڻ
stirring	0	0	0	0	0	0	0	0	0	0	ڇڪڻ
stitch	0	0	0	0	0	0	0	0	0	0	سلائي
stock	0	0	0	0	0	0	0	0	0	0	اسٽاڪ
stockbroker	0	0	0	0	0	0	0	0	0	0	اسٽاڪ بروکر
stocking	0	0	0	0	0	0	0	0	0	0	ذخيرو
stocks	0	0	0	0	0	1	0	0	0	0	اسٽاڪ
stole	0	0	0	0	0	0	0	0	0	0	چوري
stolen	1	0	0	0	0	1	0	0	0	0	چوري
stomach	0	0	1	0	0	0	0	0	0	0	پيٽ
stone	1	0	0	0	0	1	0	0	0	0	پٿر
stoned	0	0	0	0	0	1	0	0	0	0	سنگسار
stoneware	0	0	0	0	0	0	0	0	0	0	پٿر جو سامان
stony	0	0	0	0	0	0	0	0	0	0	پٿر
stool	0	0	0	0	0	0	0	0	0	0	اسٽول
stools	0	0	1	0	0	1	0	0	0	0	پاخانو
stoop	0	0	0	0	0	0	0	0	0	0	بيهڻ
stop	0	0	0	0	0	0	0	0	0	0	روڪ
stoppage	0	0	0	0	0	1	0	0	0	0	روڪ
stopper	0	0	0	0	0	0	0	0	0	0	روڪڻ وارو
stopping	0	0	0	0	0	0	0	0	0	0	روڪڻ
stopwatch	0	0	0	0	0	0	0	0	0	0	اسٽاپ واچ
storage	0	0	0	0	0	0	0	0	0	0	ذخيرو
store	0	1	0	0	0	0	1	0	0	0	اسٽور
storehouse	0	0	0	0	0	0	0	0	0	0	گودام
storing	0	0	0	0	0	0	0	0	0	0	ذخيرو ڪرڻ
storm	1	0	0	0	0	1	0	0	0	0	طوفان
storming	1	0	0	0	0	0	0	0	0	0	طوفان
stormy	0	0	0	1	0	1	0	0	0	0	طوفاني
story	0	0	0	0	0	0	0	0	0	0	ڪهاڻي
stout	0	0	0	0	0	0	0	0	0	0	مضبوط
stove	0	0	0	0	0	0	0	0	0	0	چولھ
stow	0	0	0	0	0	0	0	0	0	0	اسٽو
straddle	0	0	0	0	0	0	0	0	0	0	ڏاڪڻ
straighten	0	0	0	0	0	0	0	0	0	0	سڌو ڪرڻ
straightforward	0	0	0	0	0	0	1	0	0	1	سڌو
straightway	0	0	0	0	0	0	0	0	0	0	سڌو
strained	1	0	0	0	0	1	0	0	0	0	تنگ ٿيل
strait	0	0	0	0	0	0	0	0	0	0	آبشار
straits	0	0	0	1	0	1	0	0	0	0	اسٽريٽ
strand	0	0	0	0	0	0	0	0	0	0	تار
stranded	0	0	0	0	0	1	0	0	0	0	ڦاٿل
stranger	0	0	0	1	0	1	0	0	0	0	اجنبي
strangle	1	0	1	1	0	1	0	1	1	0	گلا ڪرڻ
strap	0	0	0	0	0	0	0	0	0	0	پٽي
strapping	0	0	0	0	0	0	0	0	0	0	پٽي ڪرڻ
strata	0	0	0	0	0	0	0	0	0	0	طبقو
strategic	0	0	0	0	0	0	1	0	0	0	حڪمت عملي
strategist	0	1	0	0	0	0	1	0	0	1	حڪمت عملي
strategy	0	0	0	0	0	0	0	0	0	0	حڪمت عملي
stratification	0	0	0	0	0	0	0	0	0	0	سطح بندي
stratum	0	0	0	0	0	0	0	0	0	0	سطح
stratus	0	0	0	0	0	0	0	0	0	0	رتبو
straw	0	0	0	0	0	0	0	0	0	0	پٽي
stray	0	0	0	0	0	1	0	0	0	0	گمراهه
streak	0	0	0	0	0	0	0	0	0	0	لڪير
streaked	0	0	0	0	0	0	0	0	0	0	ڇڪيل
stream	0	0	0	0	0	0	0	0	0	0	وهڪرو
streamer	0	0	0	0	0	0	0	0	0	0	وهندڙ
streaming	0	0	0	0	0	0	0	0	0	0	اسٽريمنگ
street	0	0	0	0	0	0	0	0	0	0	گهٽي
strength	0	0	0	0	0	0	1	0	0	1	طاقت
strengthen	0	0	0	0	0	0	1	0	0	0	مضبوط ڪرڻ
strengthening	0	0	0	0	1	0	1	0	0	1	مضبوط ڪرڻ
strenuous	0	0	0	0	0	0	0	0	0	0	سخت
stress	0	0	0	0	0	1	0	0	0	0	دٻاءُ
stretch	0	0	0	0	0	0	0	0	0	0	ڊگهو ڪرڻ
stretcher	0	0	0	1	0	0	0	1	0	0	اسٽريچر
stricken	0	0	0	0	0	0	0	1	0	0	متاثر ٿيل
stride	0	0	0	0	0	0	0	0	0	0	اڳتي وڌڻ
strife	1	0	0	0	0	1	0	0	0	0	تڪرار
strike	1	0	0	0	0	1	0	0	0	0	هڙتال
striking	0	0	0	0	0	0	1	0	0	0	هڙتال ڪندڙ
strikingly	0	0	0	0	0	0	1	0	0	0	شاندار طور تي
string	0	0	0	0	0	0	0	0	0	0	تار
stringy	0	0	0	0	0	0	0	0	0	0	سخت
strip	0	0	0	0	0	1	0	1	0	0	پٽي
stripe	0	0	0	0	0	1	0	0	0	0	پٽي
stripped	1	1	1	1	0	1	0	1	0	0	ڇڪيل
strive	0	1	0	0	0	0	0	0	0	0	ڪوشش ڪرڻ
strobe	0	0	0	0	0	0	0	0	0	0	اسٽروب
stroke	0	0	0	1	0	1	0	1	0	0	فالج
stroll	0	0	0	0	0	0	0	0	0	0	گھمڻ
stronghold	0	0	0	0	0	0	0	0	0	0	مضبوط قلعو
strongly	0	0	0	0	0	0	1	0	0	0	زور سان
structural	0	0	0	0	0	0	0	0	0	1	ساخت وارو
structure	0	0	0	0	0	0	1	0	0	1	ساخت
struggle	1	0	0	1	0	1	0	1	0	0	جدوجهد
strut	0	0	0	0	0	1	0	0	0	0	سٽ
stubble	0	0	0	0	0	0	0	0	0	0	پٽي
stubbornness	0	0	0	0	0	0	0	0	0	0	ضد
stubby	0	0	0	0	0	0	0	0	0	0	ٿلهو
stucco	0	0	0	0	0	0	0	0	0	0	اسٽوڪو
stuck	0	0	0	0	0	0	0	0	0	0	ڦاسي پيو
stud	0	0	0	0	0	0	1	0	0	0	ٻج
studded	0	0	0	0	0	0	0	0	0	0	جڙيل
student	0	0	0	0	0	0	0	0	0	0	شاگرد
studied	0	0	0	0	0	0	0	0	0	0	اڀياس ڪيو
studio	0	0	0	0	0	0	0	0	0	0	اسٽوڊيو
study	0	0	0	0	0	0	1	0	0	0	مطالعو
stuff	0	0	0	0	0	0	0	0	0	0	سامان
stuffing	0	0	0	0	0	0	0	0	0	0	ڀرڻ
stuffy	0	0	0	0	0	1	0	0	0	0	ڀريل
stumble	0	0	0	0	0	1	0	0	0	0	ٺڪاءُ
stump	0	0	0	0	0	0	0	0	0	0	اسٽمپ
stunned	0	0	0	1	0	1	0	0	1	0	حيران
stunt	0	0	0	0	0	0	0	0	0	0	اسٽنٽ
stunted	0	0	0	0	0	1	0	0	0	0	اسٽنٽ ٿيل
stupendous	0	0	0	0	0	0	0	0	0	0	شاندار
stupid	0	0	0	0	0	1	0	0	0	0	بيوقوف
stupidity	0	0	0	0	0	1	0	0	0	0	بيوقوفي
stupor	0	0	0	0	0	1	0	0	0	0	بيوقوف
sturdy	0	0	0	0	0	0	1	0	0	0	مضبوط
sturgeon	0	0	0	0	0	0	0	0	0	0	اسٽرجن
stutter	0	0	0	0	0	0	0	0	0	0	اٿڻ ويهڻ
sty	0	0	1	0	0	1	0	0	0	0	اسٽائل
style	0	0	0	0	0	0	0	0	0	0	انداز
stylish	0	0	0	0	0	0	0	0	0	0	سجيل
subatomic	0	0	0	0	0	0	0	0	0	0	ذيلي ائٽمي
subcommittee	0	0	0	0	0	0	0	0	0	0	ذيلي ڪميٽي
subconscious	0	0	0	0	0	0	0	0	0	0	لاشعور
subcutaneous	0	0	0	0	0	0	0	0	0	0	هيٺيون
subdivide	0	0	0	0	0	0	0	0	0	0	ذيلي تقسيم
subdivision	0	0	0	0	0	0	0	0	0	0	ذيلي تقسيم
subduction	0	0	0	0	0	0	0	0	0	0	ذيلي تقسيم
subdue	0	0	0	0	0	1	0	0	0	0	تابع ڪرڻ
subdued	0	0	0	0	0	0	0	0	0	0	ماتحت
subito	0	0	0	0	0	0	0	0	1	0	ذيلي
subject	0	0	0	0	0	1	0	0	0	0	موضوع
subjected	0	0	0	0	0	1	0	1	0	0	تابع
subjection	0	0	0	0	0	1	0	0	0	0	تابعداري
subjective	0	0	0	0	0	0	0	0	0	0	موضوعي
subjugation	1	0	1	1	0	1	0	1	0	0	تابع ڪرڻ
sublimation	0	0	0	0	1	0	1	0	0	0	سربلندي
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	آبدوز
submerged	0	0	0	0	0	0	0	0	0	0	ٻڏي ويو
submersible	0	0	0	0	0	0	0	0	0	0	آبدوز
submission	0	0	0	0	0	0	0	0	0	0	جمع ڪرائڻ
submit	0	1	0	0	0	0	0	0	0	0	جمع ڪرائڻ
subordinate	0	0	0	1	0	1	0	0	0	0	ماتحت
subordination	0	0	0	0	0	0	0	0	0	0	ماتحت
subplot	0	0	0	0	0	0	0	0	0	0	ذيلي پلاٽ
subpoena	0	0	0	0	0	1	0	0	0	0	عرضداشت
subscribe	0	1	0	0	0	0	0	0	0	0	رڪنيت حاصل ڪرڻ
subscription	0	0	0	0	0	0	0	0	0	0	رڪنيت
subsequence	0	0	0	0	0	0	0	0	0	0	بعد ۾
subsequent	0	0	0	0	0	0	0	0	0	0	بعد ۾
subsequently	0	0	0	0	0	0	0	0	0	0	بعد ۾
subset	0	0	0	0	0	0	0	0	0	0	ذيلي سيٽ
subside	0	0	0	0	0	0	0	0	0	0	گهٽجڻ
subsidence	0	0	0	0	0	1	0	1	0	0	گهٽتائي
subsidiary	0	0	0	0	0	0	0	0	0	0	ماتحت
subsidize	0	0	0	0	0	0	0	0	0	0	سبسڊي ڏيڻ
subsidy	1	0	1	0	0	1	0	0	0	0	سبسڊي
subsist	0	0	0	0	0	1	0	0	0	0	رهڻ
subsistence	0	0	0	0	0	0	0	0	0	0	رزق
subsoil	0	0	0	0	0	0	0	0	0	0	زير زمين
substance	0	0	0	0	0	0	1	0	0	0	مادو
substantially	0	0	0	0	0	0	0	0	0	0	ڪافي
substantiate	0	0	0	0	0	0	0	0	0	1	ثابت ڪرڻ
substantive	0	0	0	0	0	0	1	0	0	0	بنيادي
substitute	0	0	0	0	0	0	0	0	0	0	متبادل
substituted	0	0	0	0	0	0	0	0	0	0	متبادل
substitution	0	0	0	0	0	0	0	0	0	0	متبادل
substructure	0	0	0	0	0	0	0	0	0	0	زير تعمير
subterranean	0	0	0	0	0	0	0	0	0	0	زير زمين
subtle	0	0	0	0	0	0	0	0	0	0	ذهين
subtlety	0	0	0	0	0	0	0	0	0	0	ذهين
subtract	0	0	0	0	0	1	0	0	0	0	ڪٽ
subtraction	0	0	0	0	0	0	0	0	0	0	گھٽائڻ
subtype	0	0	0	0	0	0	0	0	0	0	ذيلي قسم
suburb	0	0	0	0	0	0	0	0	0	0	مضافات
suburban	0	0	0	0	0	0	0	0	0	0	مضافاتي
suburbs	0	0	0	0	0	0	0	0	0	0	مضافات
subversion	1	0	0	1	0	1	0	0	0	0	بغاوت
subversive	1	0	0	0	0	1	0	0	1	0	تخريبي
subvert	0	0	1	1	0	1	0	1	0	0	مٽائڻ
subway	0	0	0	0	0	0	0	0	0	0	سب وي
succeed	0	1	0	0	1	0	1	0	1	1	ڪامياب ٿيڻ
succeeding	0	1	0	0	1	0	1	0	0	1	ڪامياب ٿيڻ
success	0	1	0	0	1	0	1	0	0	0	ڪاميابي
successful	0	1	0	0	1	0	1	0	0	1	ڪامياب
succession	0	0	0	0	0	0	0	0	0	0	جانشين
successive	0	0	0	0	0	0	0	0	0	0	لڳاتار
successor	0	0	0	0	0	0	0	0	0	0	جانشين
succinct	0	0	0	0	0	0	1	0	0	0	مختصر
succulent	0	0	0	0	0	1	1	0	0	0	رسيل
succumb	0	0	0	0	0	1	0	0	0	0	دم ڏيڻ
suck	0	0	0	0	0	1	0	0	0	0	چوسڻ
sucker	1	0	0	0	0	1	0	0	0	0	چوسڻ وارو
sucking	0	0	0	0	0	0	0	0	0	0	چوسڻ
suckling	0	0	0	0	0	0	0	0	0	0	چوسڻ
suction	0	0	0	0	0	0	0	0	0	0	سکشن
sudden	0	0	0	0	0	0	0	0	1	0	اوچتو
suddenly	0	0	0	0	0	0	0	0	1	0	اوچتو
sue	1	0	0	0	0	1	0	1	0	0	مقدمو
suffer	0	0	0	0	0	1	0	0	0	0	برداشت ڪرڻ
sufferer	0	0	0	1	0	1	0	1	0	0	مبتلا
suffering	0	0	1	1	0	1	0	1	0	0	تڪليف
suffice	0	0	0	0	0	0	0	0	0	0	ڪافي
sufficiency	0	0	0	0	0	0	1	0	0	0	ڪافي
sufficient	0	0	0	0	0	0	0	0	0	0	ڪافي
sufficiently	0	0	0	0	0	0	0	0	0	0	ڪافي
suffix	0	0	0	0	0	0	0	0	0	0	لاڳاپو
suffocating	0	0	1	1	0	1	0	1	0	0	دم گهڙڻ
suffocation	1	0	0	1	0	1	0	0	0	0	دم گهڙڻ
sugar	0	0	0	0	0	0	1	0	0	0	کنڊ
suggest	0	0	0	0	0	0	0	0	0	1	تجويز ڪرڻ
suggestion	0	0	0	0	0	0	0	0	0	0	تجويز
suggestive	0	0	0	0	0	0	0	0	0	0	تجويز ڪندڙ
suicidal	1	0	1	1	0	1	0	1	0	0	خودڪشي ڪندڙ
suicide	1	0	0	1	0	1	0	1	0	0	خودڪشي
suit	0	0	0	0	0	0	0	0	0	0	سوٽ
suitable	0	0	0	0	0	0	1	0	0	0	مناسب
suite	0	0	0	0	0	0	0	0	0	0	سوٽ
suitor	0	0	0	0	0	0	0	0	0	0	وڪيل
sullen	1	0	0	0	0	1	0	1	0	0	اداس
sulphur	0	0	0	0	0	0	0	0	0	0	سلفر
sultan	0	0	0	1	0	0	0	0	0	0	سلطان
sultry	0	0	0	0	0	0	1	0	0	0	گندو
sum	0	0	0	0	0	0	0	0	0	0	رقم
summarily	0	0	0	0	0	0	0	0	0	0	خلاصو
summarize	0	0	0	0	0	0	0	0	0	0	اختصار ڪرڻ
summary	0	0	0	0	0	0	0	0	0	0	خلاصو
summation	0	0	0	0	0	0	0	0	0	0	مجموعو
summer	0	0	0	0	0	0	0	0	0	0	اونهاري
summit	0	0	0	0	0	0	0	0	0	0	چوٽي
summon	0	0	0	0	0	0	0	0	0	0	سڏڻ
summons	0	0	0	0	0	1	0	0	0	0	سمن
sumo	0	0	0	0	0	0	0	0	0	0	سومو
sump	0	0	1	0	0	0	0	0	0	0	سمپ
sumptuous	0	0	0	0	0	0	0	0	0	0	شاندار
sun	0	1	0	0	1	0	1	0	1	1	سج
sunbeam	0	0	0	0	0	0	0	0	0	0	آفتاب
sundial	0	1	0	0	0	0	0	0	0	1	سجيل
sundown	0	0	0	0	0	0	0	0	0	0	سج لٿو
sundry	0	0	0	0	0	0	0	0	0	0	مختلف
sunglass	0	0	0	0	0	0	0	0	0	0	چشمو
sunglasses	0	0	0	0	0	0	0	0	0	0	چشمو
sunk	0	0	1	1	0	1	0	1	0	0	غرق
sunless	0	0	0	0	0	0	0	0	0	0	بي سج
sunlight	0	0	0	0	0	0	0	0	0	0	سج جي روشني
sunny	0	1	0	0	1	0	1	0	1	0	سج
sunrise	0	0	0	0	0	0	0	0	0	0	سج اڀرڻ
sunset	0	1	0	0	0	0	1	0	0	0	غروب
sunshine	0	0	0	0	1	0	1	0	0	0	سج جي روشني
superannuation	0	0	0	0	0	0	0	0	0	0	ورهاست
superb	0	0	0	0	0	0	1	0	0	0	شاندار
superficial	0	0	0	0	0	1	0	0	0	0	سطحي
superfluous	0	0	0	0	0	1	0	0	0	0	ضرورت کان وڌيڪ
superhuman	0	0	0	0	0	0	1	0	0	0	مافوق الفطرت
superimposed	0	0	0	0	0	0	0	0	0	0	مٿان لاڳو ٿيل
superintendent	0	0	0	0	0	0	0	0	0	0	سپرنٽينڊنٽ
superior	0	0	0	0	0	0	1	0	0	0	اعليٰ
superiority	0	0	0	0	0	0	1	0	0	0	برتري
superlative	0	0	0	0	0	0	0	0	0	0	اعليٰ
superman	0	0	0	0	1	0	1	0	0	1	سپرمين
supermarket	0	0	0	0	0	0	0	0	0	0	سپر مارڪيٽ
supernatant	0	0	0	0	0	0	0	0	0	0	سپرنيٽنٽ
supernatural	0	0	0	0	0	0	0	0	0	0	مافوق الفطرت
superposition	0	0	0	0	0	0	0	0	0	0	سپرپوزيشن
supersede	0	0	0	0	0	0	0	0	0	0	ختم ڪرڻ
superstar	0	0	0	0	1	0	1	0	0	1	سپر اسٽار
superstition	0	0	0	1	0	1	1	0	0	0	وهم
superstitious	0	1	0	1	0	1	0	0	0	0	وهم پرست
supervise	0	0	0	0	0	0	0	0	0	0	نگراني ڪرڻ
supervision	0	0	0	0	0	0	0	0	0	0	نگراني
supervisor	0	0	0	0	0	0	0	0	0	0	نگران
supper	0	0	0	0	0	0	0	0	0	0	رات جي ماني
supplant	0	0	0	0	0	0	0	0	0	0	ڀرڻ
supple	0	0	0	0	0	0	0	0	0	0	لچڪدار
supplement	0	0	0	0	0	0	0	0	0	0	اضافي
supplemental	0	0	0	0	0	0	0	0	0	0	اضافي
supplementary	0	0	0	0	0	0	0	0	0	0	اضافي
supplication	0	0	0	0	0	0	1	0	0	1	دعا
supplies	0	0	0	0	0	0	1	0	0	0	سامان
supply	0	0	0	0	0	0	1	0	0	0	فراهمي
supported	0	0	0	0	0	0	1	0	0	0	حمايت ڪئي
supporter	0	0	0	0	1	0	1	0	0	1	حامي
supporters	0	0	0	0	0	0	0	0	0	0	حامي
supporting	0	0	0	0	0	0	1	0	0	1	حمايت ڪرڻ
suppose	0	0	0	0	0	0	0	0	0	0	فرض ڪريو
supposing	0	0	0	0	0	0	0	0	0	0	فرض ڪرڻ
supposition	0	0	0	0	0	0	0	0	0	0	فرض
suppress	1	0	0	1	0	1	0	1	0	0	دٻائڻ
suppression	1	0	1	1	0	1	0	0	0	0	دٻائڻ
supremacy	1	1	0	1	1	1	1	0	1	1	بالادستي
supreme	0	0	0	0	0	0	1	0	0	0	اعليٰ
supremely	0	0	0	0	0	0	1	0	0	0	انتهائي
surcharge	1	0	0	0	0	1	0	0	0	0	اضافي
surety	0	0	0	0	0	0	1	0	0	1	ضمانت
surf	0	0	0	0	0	0	0	0	0	0	سرف
surface	0	0	0	0	0	0	0	0	0	0	مٿاڇري
surge	0	0	0	0	0	0	0	0	1	0	اضافو
surgeon	0	0	0	0	0	0	0	0	0	0	جراح
surgery	0	0	0	1	0	0	0	1	0	0	جراحي
surly	1	0	1	0	0	1	0	0	0	0	سريلي
surmise	0	0	0	0	0	0	1	0	0	0	گمان
surname	0	0	0	0	0	0	0	0	0	0	نالو
surpassing	0	0	0	0	0	0	1	0	0	0	مٿانهون
surplus	0	0	0	0	0	0	0	0	0	0	اضافي
surprise	0	0	0	1	1	0	1	0	1	0	تعجب
surprised	0	0	0	0	0	0	0	0	1	0	حيران
surprising	0	0	0	0	0	0	0	0	1	0	حيرت انگيز
surprisingly	0	1	0	0	0	0	0	0	1	0	حيرت انگيز طور
surrender	0	0	0	1	0	1	0	1	0	0	تسليم ڪرڻ
surrendering	0	0	0	0	0	1	0	1	0	0	تسليم ڪرڻ
surrogate	0	0	0	0	0	0	0	0	0	1	سروگيٽ
surround	0	1	0	0	0	1	1	0	0	0	چوڌاري
surrounding	0	0	0	0	0	0	0	0	0	0	چوڌاري
surroundings	0	0	0	0	0	0	0	0	0	0	ماحول
surveillance	0	0	0	1	0	0	0	0	0	0	نگراني
survey	0	0	0	0	0	0	0	0	0	0	سروي
surveying	0	0	0	0	0	0	1	0	0	0	سروي ڪرڻ
surveyor	0	0	0	0	0	0	0	0	0	0	سروي ڪندڙ
survival	0	0	0	0	0	0	0	0	0	0	بقا
survive	0	0	0	0	0	0	1	0	0	0	زندهه رهڻ
surviving	0	0	0	0	0	0	0	0	0	0	بقا
susceptibility	0	0	0	0	0	0	0	0	0	0	حساسيت
susceptible	0	0	0	0	0	1	0	0	0	0	حساس
suspect	0	0	0	1	0	1	0	0	0	0	شڪ
suspected	0	0	0	0	0	0	0	0	0	0	شڪي
suspend	0	0	0	0	0	0	0	0	0	0	معطل ڪرڻ
suspended	0	0	0	0	0	0	0	0	0	0	معطل
suspenders	0	0	0	0	0	0	0	0	0	0	معطل ڪندڙ
suspense	0	1	0	1	0	0	0	0	1	0	سسپنس
suspension	0	0	0	1	0	1	0	0	0	0	معطلي
suspicion	0	0	0	1	0	1	0	0	0	0	شڪ
suspicions	0	0	0	0	0	0	0	0	0	0	شڪ
suspicious	1	1	0	0	0	1	0	0	0	0	شڪي
