English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hebrew Word
swampy	0	0	1	1	0	1	0	0	0	0	טוֹבְעָנִי
swan	0	0	0	0	0	0	0	0	0	0	בַּרבּוּר
swap	0	0	0	0	0	0	0	0	0	0	לְהַחלִיף
swarm	0	0	1	0	0	0	0	0	0	0	נָחִיל
swarming	0	0	0	0	0	0	0	0	0	0	נְהִירָה
swastika	1	0	0	1	0	1	0	0	0	0	צְלָב קֶרֶס
sway	0	0	0	0	0	0	0	0	0	0	להתנדנד
swear	0	0	0	0	0	0	1	0	0	1	לְקַלֵל
swearing	0	0	0	0	0	0	0	0	0	0	שְׁבוּעָה
sweat	0	0	0	1	0	0	0	0	0	0	לְהָזִיעַ
sweater	0	0	0	0	0	0	0	0	0	0	סווֶדֶר
sweating	0	0	0	0	0	0	0	0	0	0	מְיוֹזָע
sweep	0	0	0	0	0	0	0	0	0	0	לְטַאטֵא
sweeping	0	0	0	0	0	0	0	0	0	0	סוֹחֵף
sweet	0	1	0	0	1	0	1	0	1	1	מתוק
sweeten	0	0	0	0	0	0	0	0	0	0	לְהַמתִיק
sweetened	0	0	0	0	0	0	0	0	0	0	מְמוּתָק
sweetener	0	0	0	0	0	0	0	0	0	0	מַמתִיק
sweetheart	0	1	0	0	1	0	1	1	0	1	אהובה
sweetie	0	0	0	0	0	0	1	0	0	0	מוֹתֶק
sweetness	0	0	0	0	0	0	1	0	0	0	מְתִיקוּת
sweets	0	1	0	0	1	0	1	0	0	0	דִברֵי מְתִיקָה
swell	0	0	0	0	0	0	0	0	0	0	לְהִתְנַפֵּחַ
swelling	0	0	0	1	0	1	0	0	0	0	נְפִיחוּת
sweltering	0	0	0	0	0	0	0	0	0	0	מחלחל
swerve	0	0	0	1	0	0	0	0	1	0	לִסְטוֹת
swift	0	0	0	0	0	0	1	0	0	0	מָהִיר
swiftly	0	0	0	0	0	0	0	0	0	0	מַהֵר
swig	0	0	1	0	0	1	0	0	0	0	לְגִימָה אֲרוּכָּה
swim	0	1	0	1	1	0	1	0	0	0	לשחות
swimming	0	0	0	0	0	0	0	0	0	0	שחייה
swine	0	0	1	0	0	1	0	0	0	0	חֲזִיר
swing	0	0	0	0	0	0	0	0	0	0	נַדְנֵדָה
swinging	0	0	0	0	0	0	0	0	0	0	נִדנוּד
swish	0	0	0	0	0	0	0	0	0	0	לְהַצְלִיף
switch	0	0	0	0	0	0	0	0	0	0	החלף
swivel	0	0	0	0	0	0	0	0	0	0	לְהִסְתוֹבֵב
swollen	0	0	0	0	0	1	0	0	0	0	נפוח
swoon	0	0	0	0	0	0	0	0	0	0	לְהִתְעַלֵף
swoop	0	0	0	0	0	0	0	0	0	0	לָעוּט
sword	0	0	0	0	0	0	0	0	0	0	חֶרֶב
syllable	0	0	0	0	0	0	0	0	0	0	הֲבָרָה
syllabus	0	0	0	0	0	0	0	0	0	0	רשימת קריאה
symbol	0	0	0	0	0	0	0	0	0	0	סֵמֶל
symbolic	0	0	0	0	0	0	1	0	0	0	סִמלִי
symbolically	0	0	0	0	0	0	0	0	0	0	באופן סמלי
symbolism	0	0	0	0	0	0	0	0	0	0	סִמלִיוּת
symbolize	0	0	0	0	0	0	0	0	0	0	לְסַמֵל
symmetric	0	0	0	0	0	0	0	0	0	0	סימטרי
symmetrical	0	0	0	0	0	0	1	0	0	0	סִימֶטרִי
symmetry	0	0	0	0	1	0	1	0	0	1	סִימֶטרִיָה
sympathetic	0	0	0	1	1	0	1	1	0	1	אוֹהֵד
sympathize	0	0	0	0	0	0	0	1	0	0	להזדהות
sympathy	0	0	0	0	0	0	1	1	0	0	אַהֲדָה
symphony	0	1	0	0	1	0	1	0	0	0	סִימפוֹנִיָה
symptom	0	0	0	0	0	1	0	0	0	0	סימפטום
symptomatic	0	0	0	0	0	0	0	0	0	0	סימפטומטי
synagogue	0	0	0	0	0	0	0	0	0	0	בית כנסת
synchronize	0	1	0	0	1	0	1	0	1	1	לְסַנכְרֵן
synchronous	0	0	0	0	0	0	0	0	0	0	סינכרוני
syncope	0	0	0	1	0	1	0	1	1	0	סִינקוֹפָּה
syndicate	0	0	0	0	0	0	0	0	0	0	סִינדִיקָט
synergistic	0	0	0	0	0	0	1	0	0	1	סינרגטי
synergy	0	0	0	0	0	0	0	0	0	0	סינרגיה
synod	0	0	0	0	0	0	1	0	0	1	סינוד
synonym	0	0	0	0	0	0	0	0	0	0	שֵׁם נִרדָף
synonymous	0	0	0	1	0	1	1	0	0	1	נִרדָף
synopsis	0	0	0	0	0	0	0	0	0	0	תַקצִיר
synoptic	0	0	0	0	0	0	0	0	0	0	תַמצִיתִי
syntax	0	0	0	0	0	0	0	0	0	0	תחביר
synthesis	0	0	0	0	0	0	0	0	0	0	סִינתֶזָה
synthetic	0	0	0	0	0	0	0	0	0	0	מְלָאכוּתִי
syringe	0	0	0	1	0	0	0	0	0	0	מַזרֵק
syrup	0	0	0	0	0	0	0	0	0	0	סירופ
system	0	0	0	0	0	0	0	0	0	1	מערכת
systematic	0	0	0	0	0	0	0	0	0	0	שִׁיטָתִי
systematically	0	0	0	0	0	0	0	0	0	0	באופן שיטתי
tabby	0	0	0	0	0	0	0	0	0	0	טאבי
tabernacle	0	0	0	0	0	0	0	0	0	0	מִשׁכָּן
table	0	0	0	0	0	0	0	0	0	0	שולחן
tableau	0	0	0	0	0	0	0	0	0	0	תְמוּנָה חַיָה
tablespoon	0	0	0	0	0	0	0	0	0	0	כַּף
tablet	0	0	0	0	0	0	0	0	0	0	לוּחַ
tableware	0	0	0	0	0	0	0	0	0	0	כלי שולחן
taboo	0	0	1	1	0	1	0	0	0	0	טאבו
tabular	0	0	0	0	0	0	0	0	0	0	לוּחִי
tabulate	0	1	0	0	0	0	0	0	0	0	לְלַווֵחַ
tabulation	0	0	0	0	0	0	0	0	0	0	לִוּוּחַ
tachometer	0	0	0	0	0	0	0	0	0	0	מד טכומטר
tacit	0	0	0	0	0	0	0	0	0	0	שֶׁבִּשְׁתִיקָה
tack	0	0	0	0	0	0	0	0	0	0	נַעַץ
tackle	1	0	0	0	0	0	0	0	1	0	לְהִתְמוֹדֵד
tackling	0	0	0	0	0	0	0	0	0	0	התמודדות
tacky	0	0	0	0	0	0	0	0	0	0	דָבִיק
tact	0	0	0	0	0	0	1	0	0	0	טַקט
tactics	0	0	0	1	0	0	0	0	0	1	טַקטִיקָה
tactile	0	0	0	0	0	0	0	0	0	0	מִשׁוּשִׁי
taffeta	0	0	0	0	0	0	0	0	0	0	טפטה
taffy	0	0	0	0	0	0	0	0	0	0	טפי
tag	0	0	0	0	0	0	0	0	0	0	תָג
tail	0	0	0	0	0	0	0	0	0	0	זָנָב
tailed	0	0	0	0	0	0	0	0	0	0	זנב
tailings	0	0	0	0	0	0	0	0	0	0	זנבות
tailor	0	0	0	0	0	0	0	0	0	0	לְהַתְאִים
tailoring	0	0	0	0	0	0	0	0	0	0	חייטות
taint	0	0	0	0	0	1	0	1	0	0	לְהַכתִים
taker	0	0	0	0	0	0	0	0	0	0	לוקח
tale	0	0	0	0	0	0	1	0	0	0	מַעֲשִׂיָה
talent	0	0	0	0	0	0	1	0	0	0	כִּשָׁרוֹן
talented	0	0	0	0	0	0	0	0	0	0	מוּכשָׁר
talisman	0	0	0	0	0	0	1	0	0	0	קָמִיעַ
talk	0	0	0	0	0	0	1	0	0	0	דבר
talkative	0	0	0	0	0	0	0	0	0	0	פַּטפְּטָנִי
talker	0	0	0	0	0	0	0	0	0	0	דַבְּרָן
tall	0	0	0	0	0	0	0	0	0	0	גובה
tallies	0	0	0	0	0	0	0	0	0	0	מספרים
tallow	0	0	0	0	0	0	0	0	0	0	חֵלֶב
tally	0	0	0	0	0	0	0	0	0	0	לִסְפּוֹר
talons	1	0	0	1	0	1	0	0	0	0	טפרים
tambourine	0	0	0	0	0	0	0	0	0	0	תוף מרים
taming	0	0	0	0	0	0	0	0	0	0	אִלוּף
tan	0	0	0	0	0	0	0	0	0	0	לְהִשְׁתַזֵף
tandem	0	0	0	0	0	0	0	0	0	1	טנדם
tang	0	0	0	0	0	0	0	0	0	0	רֵיחַ חָרִיף
tangent	0	0	0	0	0	0	0	0	0	0	מַשִׁיק
tangle	0	0	0	0	0	0	0	0	0	0	סְבַך
tangled	0	0	0	0	0	1	0	0	0	0	מְסוּבָּך
tank	0	0	0	0	0	0	0	0	0	0	טַנק
tanned	0	0	0	0	0	0	1	0	0	0	שָׁזוּף
tantalizing	0	1	0	0	1	1	1	0	1	0	מפתה
tantamount	0	0	0	0	0	0	0	0	0	1	שווה ערך
tap	0	0	0	0	0	0	0	0	0	0	בֶּרֶז
tape	0	0	0	0	0	0	0	0	0	0	קלטת
taper	0	0	0	0	0	0	0	0	0	0	לְהִתְחַדֵד
tapering	0	0	0	0	0	0	0	0	0	0	מתחדד
tapestry	0	0	0	0	0	0	0	0	0	0	גוֹבּלֶן
tar	0	0	0	0	0	0	0	0	0	0	זֶפֶת
tardiness	0	0	0	0	0	1	0	0	0	0	אִחוּר
tardy	0	0	0	0	0	1	0	0	0	0	מְפַגֵר
target	0	0	0	0	0	0	0	0	0	0	יַעַד
tariff	1	0	1	0	0	1	0	0	0	0	תַעֲרִיף
tarnish	0	0	1	0	0	1	0	1	0	0	לְהַכתִים
tarry	0	0	0	0	0	1	0	0	0	0	לְהִתְעַכֵּב
tart	0	0	0	0	0	0	0	0	0	0	טארט
tartan	0	0	0	0	0	0	0	0	0	0	טרטן
tartar	0	0	0	0	0	0	0	0	0	0	אבנית
task	0	0	0	0	0	0	1	0	0	0	מְשִׁימָה
tassel	0	0	0	0	0	0	0	0	0	0	צִיצִית
taste	0	0	0	0	0	0	0	0	0	0	טַעַם
tasteful	0	0	0	0	0	0	1	0	0	0	טָעִים
tasteless	0	0	1	0	0	1	0	0	0	0	חֲסַר טַעַם
tasting	0	0	0	0	0	0	0	0	0	0	טְעִימָה
tasty	0	0	0	0	0	0	1	0	0	0	טָעִים
tat	0	0	0	0	0	0	0	0	0	0	לִרְקוֹם
tattoo	0	0	0	0	0	0	0	0	0	0	לְקַעֲקֵעַ
taught	0	0	0	0	0	0	0	0	0	1	לימד
taunt	1	0	0	1	0	1	0	1	0	0	לְהִתְגַרוֹת
taut	0	0	0	0	0	0	0	0	0	0	מָתוּחַ
tavern	0	0	0	0	0	0	0	0	0	0	מִסְבָּאָה
tawny	0	0	1	0	0	0	0	0	0	0	חוּם צָהוֹב
tax	0	0	0	0	0	1	0	1	0	0	מַס
taxicab	0	0	0	0	0	0	0	0	0	0	מונית
taxonomy	0	0	0	0	0	0	0	0	0	0	טקסונומיה
tea	0	0	0	0	0	0	0	0	0	0	תה
teach	0	0	0	0	1	0	1	0	1	1	לְלַמֵד
teacher	0	0	0	0	0	0	1	0	0	1	מוֹרֶה
teaching	0	0	0	0	0	0	0	0	0	0	הוֹרָאָה
team	0	0	0	0	0	0	0	0	0	1	קְבוּצָה
tearful	0	0	1	1	0	0	0	1	0	0	דוֹמֵעַ
tease	1	1	0	0	0	1	0	1	0	0	לְהַקְנִיט
teaser	0	0	0	0	0	0	0	0	0	0	טיזר
teasing	1	0	0	1	0	1	0	0	0	0	מתגרה
teat	0	0	0	0	0	0	0	0	0	0	פִּטמָה
technical	0	0	0	0	0	0	0	0	0	0	טֶכנִי
technicality	0	0	0	0	0	0	0	0	0	0	טכניות
technician	0	0	0	0	0	0	0	0	0	0	טכנאי
technology	0	0	0	0	0	0	1	0	0	0	טֶכנוֹלוֹגִיָה
ted	0	0	0	0	0	0	0	0	0	0	טד
tedious	0	0	0	0	0	1	0	0	0	0	מְשַׁעֲמֵם
tedium	0	0	0	0	0	1	0	0	0	0	שִׁעֲמוּם
teeming	0	0	1	0	0	0	0	0	0	0	שׂוֹרֵץ
teens	0	0	0	0	0	1	1	0	0	0	בני נוער
teeth	0	0	0	0	0	0	0	0	0	0	שיניים
teflon	0	0	0	0	0	0	0	0	0	0	טפלון
telegram	0	0	0	0	0	0	0	0	0	0	מִברָק
telegraph	0	0	0	0	0	0	0	0	0	0	טֵלֶגרָף
telephone	0	0	0	0	0	0	0	0	0	0	טֵלֵפוֹן
telescope	0	0	0	0	0	0	0	0	0	0	טֵלֶסקוֹפּ
telescopic	0	0	0	0	0	0	0	0	0	0	טֵלֶסקוֹפִּי
television	0	0	0	0	0	0	0	0	0	0	טֵלֶוִיזִיָה
teller	0	0	0	0	0	0	0	0	0	0	כַּספָּר
telling	0	0	0	0	0	0	0	0	0	0	מספרים
telltale	0	0	0	0	0	0	0	0	0	0	מַלשִׁין
temper	0	0	0	0	0	0	0	0	0	0	מזג
tempera	0	0	0	0	0	0	0	0	0	0	טמפ'
temperament	0	0	0	0	0	0	0	0	0	0	טֶמפֶּרָמֶנט
temperance	0	0	0	0	0	0	1	0	0	0	מְתִינוּת
temperate	0	0	0	0	0	0	0	0	0	1	מְמוּזָג
temperature	0	0	0	0	0	0	0	0	0	0	טֶמפֶּרָטוּרָה
tempered	0	0	0	0	0	0	1	0	0	0	מזג
tempest	1	1	0	1	0	1	0	1	1	0	סְעָרָה
temple	0	0	0	0	0	0	0	0	0	0	בית המקדש
temporal	0	0	0	0	0	0	0	0	0	0	זְמַנִי
temporarily	0	0	0	0	0	0	0	0	0	0	זְמַנִית
temporary	0	0	0	0	0	0	0	0	0	0	זמני
tempt	0	0	0	0	0	0	0	0	0	0	לפתות
temptation	0	0	0	0	0	1	0	0	0	0	פיתוי
tempting	0	0	0	0	0	0	0	0	0	0	מפתה
ten	0	0	0	0	0	0	0	0	0	0	עשר
tenable	0	0	0	0	0	0	1	0	0	0	עמיד
tenacious	0	0	0	0	0	0	1	0	0	0	מִתעַקֵשׁ
tenacity	0	0	0	0	0	0	1	0	0	0	עַקשָׁנוּת
tenancy	0	0	0	0	0	0	1	0	0	0	חֲכִירָה
tenant	0	0	0	0	0	0	1	0	0	0	שׂוֹכֵר
tendency	0	0	0	0	0	0	0	0	0	0	מְגַמָה
tender	0	0	0	0	1	0	1	0	0	1	מִכרָז
tenderness	0	0	0	0	1	0	1	0	0	0	רוֹך
tending	0	0	0	0	0	0	0	0	0	0	טיפול
tendon	0	0	0	0	0	0	0	0	0	0	גִיד
tenement	0	0	0	0	0	1	0	0	0	0	בֵּית דִירוֹת
tenet	0	0	0	0	0	0	0	0	0	0	עִקָרוֹן
tenets	0	0	0	0	0	0	0	0	0	0	עקרונות
tenfold	0	0	0	0	0	0	0	0	0	0	פִּי עֲשָׂרָה
tennis	0	0	0	0	0	0	0	0	0	0	טֶנִיס
tense	0	0	0	0	0	0	0	0	0	0	מָתוּחַ
tensile	0	0	0	0	0	0	0	0	0	0	מתיחה
tension	1	0	0	0	0	0	0	0	0	0	מתח
tent	0	0	0	0	0	0	0	0	0	0	אוֹהֶל
tentacle	0	0	0	0	0	0	0	0	0	0	זְרוֹעַ
tentative	0	0	0	0	0	0	0	0	0	0	זְמַנִי
tenth	0	0	0	0	0	0	0	0	0	0	עֲשִׂירִית
tenths	0	0	0	0	0	0	0	0	0	0	עשיריות
tenuous	0	0	0	0	0	0	0	0	0	0	קָלוּשׁ
tenure	0	0	0	0	0	0	0	0	0	0	קְבִיעוּת
tepid	0	0	0	0	0	0	0	0	0	0	פּוֹשֵׁר
term	0	0	0	0	0	0	0	0	0	0	טווח
terminal	0	0	0	1	0	1	0	1	0	0	מָסוֹף
terminate	0	0	0	0	0	0	0	1	0	0	לבטל, לסיים
termination	0	0	0	0	0	1	0	1	0	0	סיום
terminus	0	0	0	0	0	0	0	0	0	0	מָסוּף
termite	0	0	1	0	0	1	0	0	0	0	טֶרמִיט
terms	0	0	0	0	0	0	0	0	0	0	תנאים
tern	0	0	0	0	0	0	0	0	0	0	שַׁחֲפִית
ternary	0	0	0	0	0	0	0	0	0	0	מְשּוּלָשׁ
terrace	0	0	0	0	0	0	0	0	0	0	מִרפֶּסֶת
terrestrial	0	0	0	0	0	0	0	0	0	0	יַבַּשׁתִי
terrible	1	0	1	1	0	1	0	1	0	0	נורא
terribly	0	0	0	0	0	0	0	1	0	0	נוֹרָא
terrier	0	0	0	0	0	0	0	0	0	0	שַׁפלָן
terrific	0	0	0	0	0	0	0	1	0	0	מְצוּיָן
territorial	0	0	0	0	0	0	0	0	0	0	טֵרִיטוֹרִיָאלִי
territory	0	0	0	0	0	0	0	0	0	0	שֶׁטַח
terror	0	0	0	1	0	1	0	0	0	0	טֵרוֹר
terrorism	1	0	1	1	0	1	0	1	0	0	טֵרוֹר
terrorist	1	0	1	1	0	1	0	1	1	0	מְחַבֵּל
terrorize	1	0	0	1	0	1	0	1	0	0	לְהַשְׁלִיט טֶרוֹר
terse	0	0	0	0	0	0	0	0	0	0	תַמצִיתִי
tertiary	0	0	0	0	0	0	0	0	0	0	שלישי
test	0	0	0	0	0	0	0	0	0	0	מִבְחָן
testament	0	1	0	0	0	0	0	0	0	1	בְּרִית
testify	0	0	0	0	0	0	0	0	0	0	לְהַעִיד
testimonial	0	0	0	0	0	0	0	0	0	0	תְעוּדַת הוֹקָרָה
testimony	0	0	0	0	0	0	0	0	0	1	עֵד
tetanus	0	0	1	0	0	1	0	0	0	0	טֶטָנוּס
tether	0	0	0	0	0	1	0	0	0	0	לִקְשׁוֹר
tethered	0	0	0	0	0	0	0	0	0	0	קשורים
tetrahedral	0	0	0	0	0	0	0	0	0	0	טטרהדרלית
text	0	0	0	0	0	0	0	0	0	0	טֶקסט
textbook	0	0	0	0	0	0	0	0	0	0	ספר לימוד
textile	0	0	0	0	0	0	0	0	0	0	טֶקסטִיל
textural	0	0	0	0	0	0	0	0	0	0	רִקמָתִי
texture	0	0	0	0	0	0	0	0	0	0	מרקם
thankful	0	0	0	0	1	0	1	0	0	0	אֲסִיר תוֹדָה
thanksgiving	0	0	0	0	1	0	1	0	0	0	חג ההודיה
thatch	0	0	0	0	0	0	0	0	0	0	סְכָך
thaw	0	0	0	0	0	0	0	0	0	0	לְהַפְשִׁיר
theater	0	0	0	0	0	0	0	0	0	0	תיאטרון
theatrical	0	0	0	0	0	0	0	0	0	0	תיאטרלי
theft	1	0	1	1	0	1	0	1	0	0	גְנֵבָה
theism	0	0	1	0	0	1	0	0	0	0	תֵאִיזם
theistic	0	0	0	0	0	0	0	0	0	0	תיאיסטית
theme	0	0	0	0	0	0	0	0	0	0	נושא
theocracy	0	0	0	0	0	0	0	0	0	0	תֵאוֹקרָטִיָה
theocratic	1	0	0	1	0	1	0	1	0	1	תיאוקרטי
theologian	0	0	0	0	0	0	0	0	0	0	תֵאוֹלוֹג
theological	0	0	0	0	0	0	0	0	0	1	תיאולוגי
theology	0	1	0	0	0	0	0	0	0	0	תֵאוֹלוֹגִיָה
theorem	0	0	0	0	0	0	0	0	0	1	מִשׁפָּט
theoretical	0	0	0	0	0	0	1	0	0	0	תֵאוֹרֵטִי
theory	0	1	0	0	0	0	0	0	0	1	תֵאוֹרִיָה
therapeutic	0	0	0	0	1	0	1	0	0	1	רְפוּאִי
therapeutics	0	0	0	0	0	0	1	0	0	0	תוֹרַת הָרִפּוּי
thereabouts	0	0	0	0	0	0	0	0	0	0	בערך
thereof	0	0	0	0	0	0	0	0	0	0	מִזֶה
therewith	0	0	0	0	0	0	0	0	0	0	עם זה
thermal	0	0	0	0	0	0	0	0	0	0	תֶרמִי
thermocouple	0	1	0	0	0	0	0	0	0	0	צמד תרמי
thermodynamics	0	0	0	0	0	0	0	0	0	0	תֶרמוֹדִינָמִיקָה
thermometer	0	0	0	0	0	0	0	0	0	1	מד חום
thermostat	0	0	0	0	0	0	0	0	0	0	תֶרמוֹסטָט
thesaurus	0	0	0	0	0	0	0	0	0	0	אוֹצָר מִילִים
thesis	0	0	0	0	0	0	0	0	0	0	תזה
thick	0	0	0	0	0	0	0	0	0	0	עבה
thicken	0	0	0	0	0	0	0	0	0	0	לַעֲבוֹת
thickening	0	0	0	0	0	0	0	0	0	0	הִתְעַבּוּת
thicket	0	0	0	0	0	0	0	0	0	0	סְבַך
thickness	0	0	0	0	0	0	0	0	0	0	עוֹבִי
thief	1	0	1	1	0	1	0	1	1	0	גַנָב
thimble	0	0	0	0	0	0	0	0	0	0	אֶצבָּעוֹן
thin	0	0	0	0	0	0	0	0	0	0	רזה
thing	0	0	0	0	0	0	0	0	0	0	דָבָר
things	0	0	0	0	0	0	0	0	0	0	דברים
thinker	0	0	0	0	0	0	1	0	0	0	הוגה
thinking	0	0	0	0	0	0	0	0	0	0	חושב
thirds	0	0	0	0	0	0	0	0	0	0	שליש
thirst	0	1	0	0	0	0	0	1	1	0	צָמָא
thirsty	0	0	0	0	0	1	0	0	0	0	צמא
thirteen	0	0	0	0	0	0	0	0	0	0	שְׁלוֹשׁ עֶשׂרֵה
thirteenth	0	0	0	1	0	0	0	0	0	0	שְׁלוֹשׁ עֶשׂרֵה
thistle	0	0	0	0	0	0	0	0	0	0	גְדִילָן
thither	0	0	0	0	0	0	0	0	0	0	שָׁמָה
thong	0	0	0	0	0	0	0	0	0	0	שְׂרוֹך
thorn	0	0	0	0	0	1	0	0	0	0	קוֹץ
thorny	0	0	0	1	0	1	0	0	0	0	קוֹצָנִי
thoroughbred	0	0	0	0	0	0	1	0	0	0	גִזעִי
thoroughfare	0	0	0	0	0	0	0	0	0	0	רְחוֹב
thought	0	1	0	0	0	0	0	0	0	0	מַחֲשָׁבָה
thoughtful	0	0	0	0	0	0	1	0	0	1	מִתחַשֵׁב
thoughtfulness	0	0	0	0	0	0	1	0	0	0	הִתחַשְׁבוּת
thoughtless	1	0	1	0	0	1	0	0	0	0	חֲסַר מַחֲשָׁבָה
thoughts	0	0	0	0	0	0	0	0	0	0	מחשבות
thousand	0	0	0	0	0	0	0	0	0	0	אלף
thrash	1	0	1	1	0	1	0	1	0	0	לַחֲבוֹט
thread	0	0	0	0	0	0	0	0	0	0	פְּתִיל
threat	1	0	0	1	0	1	0	0	0	0	אִיוּם
threaten	1	1	0	1	0	1	0	0	0	0	מאיים
threatening	1	0	1	1	0	1	0	0	0	0	מְאַיֵם
threefold	0	0	0	0	0	0	0	0	0	0	מְשּוּלָשׁ
thresh	1	0	0	1	0	1	0	1	0	0	לָדוּשׁ
threshold	0	0	0	0	0	0	0	0	0	0	מפתן
thrice	0	0	0	0	0	0	0	0	0	0	שָׁלוֹשׁ פַּעֲמִים
thrift	0	0	1	0	0	0	1	0	0	1	חִסָכוֹן
thrifty	0	0	0	0	0	0	0	0	0	0	חסכן
thrill	0	1	0	1	1	0	1	0	1	0	רֶטֶט
thrilling	0	1	0	0	1	0	1	0	1	0	מרגש
thriving	0	1	0	0	1	0	1	0	0	0	משגשג
throat	0	0	0	0	0	0	0	0	0	0	גרון
throb	0	0	0	1	0	1	0	1	0	0	פְּעִימָה
throbbing	0	0	0	0	0	0	0	0	0	0	פְּעִימָה
throne	0	0	0	0	0	0	1	0	0	1	כס מלכות
throng	0	0	0	0	0	0	0	0	0	0	הָמוֹן
throttle	1	0	0	0	0	1	0	0	0	0	מַצעֶרֶת
throw	0	0	0	0	0	0	0	0	0	0	לזרוק
thrush	0	0	0	0	0	0	0	0	0	0	קִיכלִי
thrust	0	0	0	0	0	0	0	0	0	0	דַחַף
thud	0	0	0	0	0	0	0	0	0	0	קוֹל עָמוּם
thug	1	0	1	1	0	1	0	0	0	0	בִּריוֹן
thumb	0	0	0	0	0	0	0	0	0	0	אֲגוּדָל
thump	1	0	0	0	0	1	0	0	0	0	חֲבָטָה
thumping	0	0	0	1	0	0	0	0	0	0	חבטה
thunder	0	0	0	0	0	0	0	0	0	0	רַעַם
thunderbolt	0	0	0	0	0	0	0	0	0	0	חֲזִיז
thundering	1	0	0	1	0	1	0	0	0	0	רוֹעֵם
thunderstorm	0	0	0	0	0	0	0	0	0	0	סוּפַת רַעֲמִים
thwart	0	0	0	0	0	1	0	0	1	0	לְסַכֵּל
thyme	0	0	0	0	0	0	0	0	0	0	טימין
tiara	0	0	0	0	0	0	0	0	0	0	נֵזֶר
tick	0	0	0	0	0	0	0	0	0	0	תִקתוּק
ticker	0	0	0	0	0	0	0	0	0	0	טֵלֵפּרִינטֶר
ticket	0	0	0	0	0	0	0	0	0	0	כַּרְטִיס
tickle	0	1	0	0	1	0	1	0	1	1	לְדַגדֵג
ticklish	0	0	0	0	0	0	0	0	0	0	מתקתק
tidal	0	0	0	0	0	0	0	0	0	0	שֶׁל גֵאוּת וְשֵׁפֶל
tidbit	0	0	0	0	0	0	0	0	0	0	יְדִיעָה
tide	0	0	0	0	0	0	0	0	0	0	גאות
tidings	0	0	0	0	0	0	0	0	0	0	בְּשׂוֹרוֹת
tie	0	0	0	0	0	0	0	0	0	0	עניבה
tier	0	0	0	0	0	0	0	0	0	0	נִדבָּך
tiff	1	0	0	0	0	1	0	0	0	0	רִיב
tiger	0	0	0	0	0	0	0	0	0	0	נָמֵר
tighten	1	0	0	0	0	0	0	0	0	0	לְהַדֵק
tightness	0	0	0	0	0	0	0	0	0	0	אֲטִימוּת
tights	0	0	0	0	0	0	0	0	0	0	טייץ צמוד
tilde	0	0	0	0	0	0	0	0	0	0	טילדה
tile	0	0	0	0	0	0	0	0	0	0	אָרִיחַ
tiling	0	0	0	0	0	0	1	0	0	0	רִעוּף
till	0	0	0	0	0	0	0	0	0	0	עד
tillage	0	0	0	0	0	0	0	0	0	0	עִבּוּד הָאֲדָמָה
tiller	0	0	0	0	0	0	0	0	0	0	מוֹט הָהֶגֶה
tilt	0	0	0	0	0	0	0	0	0	0	לְהַטוֹת
tilting	0	0	0	0	0	0	0	0	0	0	הטיה
timber	0	0	0	0	0	0	0	0	0	0	עֵץ
timberland	0	0	0	0	0	0	0	0	0	0	טימברלנד
timbre	0	0	0	0	0	0	0	0	0	0	גָוֶן
time	0	1	0	0	0	0	0	0	0	0	זְמַן
timeliness	0	0	0	0	0	0	0	0	0	0	עמידה בזמנים
timely	0	0	0	0	0	0	1	0	0	0	בזמן
timepiece	0	0	0	0	0	0	0	0	0	0	שָׁעוֹן
timid	0	0	0	1	0	1	0	1	0	0	נחבא אל הכלים
timidity	0	1	0	1	0	1	0	0	0	0	הַסְסָנוּת
tin	0	0	0	0	0	0	0	0	0	0	פַּח
tincture	0	0	0	0	0	0	0	0	0	0	לִצְבּוֹעַ
tine	0	0	0	0	0	0	0	0	0	0	שֵׁן
tinge	0	0	0	0	0	0	0	0	0	0	לִצְבּוֹעַ
tingle	0	0	0	0	0	0	0	0	0	0	לָחוּשׁ עִקצוּץ
tingling	0	0	0	0	0	0	0	0	0	0	עקצוץ
tinker	0	0	0	0	0	0	0	0	0	0	לְנַסוֹת לְתַקֵן
tinkering	0	0	0	0	0	0	0	0	0	0	התעסקות
tinnitus	0	0	0	0	0	0	0	0	0	0	טינטון
tinsel	0	0	0	0	1	0	1	0	0	0	חוּטֵי כֶּסֶף נוֹצֵצִים
tint	0	0	0	0	0	0	0	0	0	0	לִצְבּוֹעַ
tiny	0	0	0	0	0	0	0	0	0	0	זָעִיר
tip	0	0	0	0	0	0	0	0	0	0	עֵצָה
tipsy	0	0	0	0	0	1	0	0	0	0	שׁתוּי
tirade	1	0	1	0	0	1	0	0	0	0	תוֹכָחָה
tire	0	0	0	0	0	0	0	0	0	0	צמיג
tired	0	0	0	0	0	1	0	0	0	0	עייף
tiredness	0	0	0	0	0	1	0	0	0	0	עייפות
tiresome	0	0	0	0	0	1	0	0	0	0	מְשַׁעֲמֵם
tissue	0	0	0	0	0	0	0	0	0	0	רִקמָה
tit	0	0	0	0	0	1	0	0	0	0	פִּטמָה
titanic	0	0	0	0	0	0	0	0	0	0	כַּבִּיר
tithe	0	0	0	0	0	0	0	0	0	0	מַעֲשֵׂר
title	0	0	0	0	0	0	1	0	0	1	כותרת
