English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kyrgyz Word
rind	0	0	0	0	0	0	0	0	0	0	кабыгы
ring	0	0	0	0	0	0	0	0	0	0	шакек
ringer	1	0	0	0	0	1	0	0	0	0	коңгуроо
ringing	0	0	0	0	0	0	0	0	0	0	шыңгыроо
rink	0	0	0	0	0	0	0	0	0	0	муз аянтчасы
rinse	0	0	0	0	0	0	0	0	0	0	чайкоо
riot	1	0	0	1	0	1	0	0	0	0	тополоң
riotous	1	0	0	1	0	1	0	0	1	0	дүрбөлөңдүү
riparian	0	0	0	0	0	0	0	0	0	0	жээк
ripe	0	0	0	0	0	0	1	0	0	0	бышкан
ripen	0	1	0	0	0	0	1	0	0	0	бышат
ripening	0	0	0	0	0	0	0	0	0	0	бышкан
ripple	0	0	0	0	0	0	0	0	0	0	толкун
rise	0	0	0	0	0	0	0	0	0	0	көтөрүлүү
rising	0	1	0	0	1	0	1	0	0	0	көтөрүлүп жатат
risk	0	1	0	1	0	1	0	0	0	0	тобокелдик
risky	0	1	0	1	0	1	0	0	0	0	тобокелдүү
rite	0	0	0	0	0	0	0	0	0	0	ырым
ritual	0	0	0	0	0	0	0	0	0	0	ритуал
ritualistic	0	0	0	0	0	0	0	0	0	0	ритуалисттик
rival	0	0	0	0	0	0	0	0	0	0	атаандаш
rivalry	1	0	0	0	0	1	0	0	0	0	атаандаштык
river	0	0	0	0	0	0	0	0	0	0	дарыя
riverbank	0	0	0	0	0	0	0	0	0	0	дарыянын жээги
rivet	0	0	0	0	0	0	0	0	0	0	кагыш
riveted	0	0	0	0	0	0	0	0	0	0	кагылган
riveting	0	0	0	0	0	0	1	0	0	0	тактоо
road	0	0	0	0	0	0	0	0	0	0	жол
roads	0	0	0	0	0	0	0	0	0	0	жолдор
roadster	0	0	0	0	1	0	1	0	0	1	роудстер
roadway	0	0	0	0	0	0	0	0	0	0	жол
roam	0	0	0	0	0	0	0	0	0	0	кыдырып жүрүү
roar	0	0	0	0	0	0	0	0	0	0	күркүрөө
roast	0	0	0	0	0	0	0	0	0	0	куурулган
rob	1	0	1	1	0	1	0	1	0	0	тоноо
robber	0	0	1	1	0	1	0	0	0	0	каракчы
robbery	1	0	1	1	0	1	0	1	0	0	тоноо
robe	0	0	0	0	0	0	0	0	0	0	халат
robot	0	0	0	0	0	0	0	0	0	0	робот
robotics	0	0	0	0	0	0	0	0	0	0	робототехника
robust	0	0	0	0	0	0	1	0	0	0	бекем
roc	0	0	0	0	0	0	0	0	0	0	рок
rock	0	0	0	0	0	0	1	0	0	0	рок
rocket	1	0	0	0	0	0	0	0	0	0	ракета
rocks	0	0	0	0	0	0	0	0	0	0	таштар
rod	0	0	0	1	0	0	1	0	0	1	таяк
roe	0	0	0	0	0	0	0	0	0	0	эгин
rogue	0	0	1	0	0	1	0	0	0	0	шылуун
role	0	0	0	0	0	0	0	0	0	0	ролу
roll	0	0	0	0	0	0	0	0	0	0	түрмөк
roller	0	0	0	0	0	0	0	0	0	0	ролик
rollers	0	0	0	0	0	0	0	0	0	0	роликтер
rollicking	0	0	0	0	1	0	1	0	0	0	айлануу
rolling	0	0	0	0	0	0	0	0	0	0	тоголонуу
romance	0	1	0	1	1	0	1	1	1	1	романтика
romantic	0	1	0	0	1	0	1	0	0	1	романтик
romanticism	0	0	0	0	1	0	1	0	0	0	романтизм
romp	0	0	0	0	1	0	1	0	0	0	ыргытуу
roof	0	0	0	0	0	0	0	0	0	0	чатыр
rook	1	0	1	0	0	1	0	0	0	0	калканч
room	0	0	0	0	0	0	0	0	0	0	бөлмө
roomy	0	0	0	0	0	0	0	0	0	0	кенен
roost	0	0	0	0	0	0	0	0	0	0	короо
rooster	0	0	0	0	0	0	0	0	0	0	короз
root	0	0	0	0	0	0	0	0	0	0	тамыр
rooted	0	0	0	0	0	0	1	0	0	1	тамырлуу
rope	0	0	0	0	0	0	0	0	0	0	аркан
rosary	0	0	0	0	0	0	0	0	0	0	теспе
rose	0	0	0	0	0	0	0	0	0	0	роза
rosemary	0	0	0	0	0	0	0	0	0	0	розмарин
rosette	0	0	0	0	0	0	0	0	0	0	розетка
roster	0	0	0	0	0	0	0	0	0	0	тизме
rosy	0	0	0	0	0	0	1	0	0	0	кызгылт
rot	0	0	1	1	0	1	0	1	0	0	чиритүү
rota	0	0	0	0	0	0	1	0	0	1	айлануу
rotary	0	0	0	0	0	0	0	0	0	0	айлануучу
rotate	0	0	0	0	0	0	0	0	0	0	айлануу
rotation	0	0	0	0	0	0	0	0	0	0	айлануу
rote	0	0	0	0	0	0	0	0	0	0	жаттап алуу
rotor	0	0	0	0	0	0	0	0	0	0	ротор
rotting	0	0	1	0	0	1	0	0	0	0	чиритүү
rouge	0	0	0	0	0	0	0	0	0	0	кызыл
rough	0	0	0	0	0	0	0	0	0	0	орой
roughly	0	0	0	0	0	0	0	0	0	0	болжол менен
roughness	0	0	0	0	0	1	0	0	0	0	оройлук
roulette	0	1	0	0	0	0	0	0	0	0	рулетка
round	0	0	0	0	0	0	0	0	0	0	тегерек
roundabout	0	0	0	0	0	0	0	0	0	0	айланма
rounded	0	0	0	0	0	0	0	0	0	0	тегеректелген
roundup	0	0	0	0	0	0	0	0	0	0	жалпылоо
rouse	0	0	0	0	0	0	0	0	0	0	ойгонуу
rouser	0	0	0	0	0	0	0	0	0	0	роузер
rousing	0	0	0	0	0	0	0	0	0	0	козгоо
rout	0	0	0	0	0	1	0	0	0	0	маршрут
route	0	0	0	0	0	0	0	0	0	0	маршрут
routine	0	0	0	0	0	0	1	0	0	1	күнүмдүк
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	айдоо
row	1	0	0	0	0	1	0	0	0	0	катар
rowdy	0	0	0	0	0	1	0	0	0	0	ызы-чуу
royal	0	0	0	0	0	0	0	0	0	0	падышалык
royalty	0	0	0	0	0	0	1	0	0	0	роялти
rub	0	0	0	0	0	0	0	0	0	0	сүртүү
rubber	0	0	0	0	0	0	0	0	0	0	резина
rubbers	0	0	0	0	0	0	0	0	0	0	каучуктар
rubbing	0	0	0	0	0	0	0	0	0	0	сүртүү
rubbish	0	0	1	0	0	1	0	0	0	0	таштанды
rubble	0	0	0	1	0	1	0	1	0	0	урандылар
rubric	0	0	0	0	0	0	1	0	0	0	рубрика
ruby	0	0	0	0	0	0	0	0	0	0	рубин
rudder	0	0	0	0	0	0	0	0	0	0	руль
ruddy	0	0	0	0	0	0	0	0	0	0	кызыл
rudimentary	0	0	0	0	0	0	0	0	0	0	рудименталдуу
rudiments	0	0	0	0	0	0	0	0	0	0	рудимдер
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	бурмалоо
rug	0	0	0	0	0	0	0	0	0	0	килем
rugged	0	0	0	0	0	1	0	0	0	0	бышык
ruin	0	0	0	1	0	1	0	1	0	0	кыйроо
ruined	1	0	1	1	0	1	0	1	0	0	талкаланган
ruinous	1	0	1	1	0	1	0	1	0	0	кыйратуучу
ruins	0	0	0	0	0	0	0	0	0	0	урандылар
rule	0	0	0	1	0	0	0	0	0	1	эреже
ruler	0	0	0	0	0	0	0	0	0	0	башкаруучу
ruling	0	0	0	0	0	0	0	0	0	0	өкүм
rum	0	0	0	0	0	0	0	0	0	0	ром
rumble	0	0	0	0	0	0	0	0	0	0	күркүрөө
rummage	0	0	0	0	0	0	0	0	0	0	чуу
rumor	0	0	0	0	0	1	0	1	0	0	ушак
rumored	0	0	0	0	0	0	0	0	0	0	ушак
rump	0	0	0	0	0	0	0	0	0	0	жамбаш
runaway	0	0	0	0	0	1	0	1	0	0	кач
runes	0	0	0	0	0	0	0	0	0	0	рундар
rung	0	0	0	0	0	0	0	0	0	0	тепкич
runner	0	0	0	0	0	0	0	0	0	0	жөө күлүк
running	0	0	0	0	0	0	0	0	0	0	чуркоо
runway	0	0	0	0	0	0	0	0	0	0	учуу тилкеси
rupture	0	0	0	1	0	1	0	1	1	0	жарылуу
rural	0	0	0	0	0	0	0	0	0	0	айылдык
ruse	0	0	0	0	0	1	0	0	0	0	куулук
rush	0	0	0	0	0	0	0	0	0	0	шашуу
rust	0	0	0	0	0	1	0	0	0	0	дат
rustic	0	0	0	0	0	0	0	0	0	0	рустик
rustle	0	0	0	0	0	0	0	0	0	0	шуулдаган
rusty	0	0	0	0	0	1	0	0	0	0	дат баскан
rut	0	0	0	0	0	0	0	0	0	0	рут
ruth	0	0	0	0	0	0	1	0	0	0	рут
ruthless	1	0	1	1	0	1	0	0	0	0	ырайымсыз
rye	0	0	0	0	0	0	0	0	0	0	кара буудай
saber	1	0	0	1	0	1	0	0	0	0	кылыч
sable	0	0	0	0	0	0	0	0	0	0	булган
sabotage	1	0	1	1	0	1	0	1	1	0	саботаж
sac	0	0	0	0	0	0	0	0	0	0	кап
sack	0	0	0	0	0	0	0	0	0	0	кап
sacrament	0	0	0	0	0	0	0	0	0	0	ыйык майрам
sacred	0	0	0	0	0	0	0	0	0	0	ыйык
sacrifices	0	0	1	1	0	1	0	1	0	0	курмандыктар
saddle	0	0	0	0	0	0	0	0	0	0	ээр
sadly	0	0	0	0	0	1	0	1	0	0	өкүнүчтүү
sadness	0	0	0	0	0	1	0	1	0	1	кайгы
safe	0	0	0	0	1	0	1	0	0	1	коопсуз
safeguard	0	0	0	0	0	0	1	0	0	1	коргоо
safekeeping	0	0	0	0	0	0	0	0	0	1	сактоо
safety	0	0	0	0	0	0	0	0	0	0	коопсуздук
saffron	0	0	0	0	0	0	0	0	0	0	шафран
sag	0	0	0	1	0	1	0	0	0	0	саг
saga	0	0	0	0	0	0	0	0	0	0	дастан
sage	0	0	0	0	0	0	1	0	0	1	шалфей
sail	0	0	0	0	0	0	0	0	0	0	сүзүү
sailing	0	0	0	0	0	0	0	0	0	0	сүзүү
sailor	0	0	0	0	0	0	0	0	0	0	матрос
saint	0	1	0	0	1	0	1	0	1	1	ыйык
saintly	0	1	0	0	1	0	1	0	1	1	ыйык
salad	0	0	0	0	0	0	0	0	0	0	салат
salamander	0	0	0	0	0	0	0	0	0	0	саламандра
salary	0	1	0	0	1	0	1	0	0	1	эмгек акы
sale	0	0	0	0	0	0	0	0	0	0	сатуу
salesman	0	0	0	0	0	0	0	0	0	0	сатуучу
salient	0	0	0	0	0	0	1	0	0	0	көрүнүктүү
saline	0	0	0	0	0	0	0	0	0	0	туздуу
saliva	0	1	0	0	0	0	0	0	0	0	шилекей
sally	0	0	0	0	0	0	0	0	1	0	салли
salon	0	0	0	0	0	0	0	0	0	0	салон
saloon	1	0	0	0	0	0	0	0	0	0	салон
salt	0	0	0	0	0	0	0	0	0	0	туз
salty	0	0	0	0	0	0	0	0	0	0	туздуу
salutary	0	0	0	0	1	0	1	0	0	1	саламаттуу
salutation	0	0	0	0	0	0	0	0	0	0	салам
salute	0	0	0	0	1	0	1	0	0	0	салам
salvage	0	0	0	0	0	0	0	0	0	0	куткаруу
salvation	0	1	0	0	1	0	1	0	0	1	куткаруу
salve	0	0	0	0	0	0	1	0	0	0	сальф
samba	0	0	0	0	0	0	0	0	0	0	самба
sameness	0	0	0	0	0	0	0	0	0	0	бирдейлик
samurai	0	0	0	1	0	0	1	0	0	0	самурай
sanctification	0	0	0	0	1	0	1	0	0	1	ыйыктоо
sanctified	0	0	0	0	0	0	0	0	0	0	ыйыкталган
sanctify	0	1	0	0	1	0	1	1	1	1	ыйыктоо
sanction	0	0	0	0	0	0	0	0	0	0	санкция
sanctioned	0	0	0	0	0	0	0	0	0	0	санкцияланган
sanctity	0	0	0	0	0	0	0	0	0	0	ыйыктык
sanctuary	0	1	0	0	1	0	1	0	0	1	ыйык жай
sand	0	0	0	0	0	0	0	0	0	0	кум
sandal	0	0	0	0	0	0	0	0	0	0	сандал
sander	0	0	0	0	0	0	0	0	0	0	сандер
sands	0	0	0	0	0	0	0	0	0	0	кумдар
sandy	0	0	0	0	0	0	0	0	0	0	кумдуу
sane	0	0	0	0	0	0	0	0	0	0	акыл-эстүү
sanguine	0	0	0	0	0	0	1	0	0	0	сангвиник
sanitary	0	0	0	0	0	0	1	0	0	0	санитардык
sanity	0	0	0	0	0	0	0	0	0	0	акыл-эстүүлүк
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	шире
sapphire	0	0	0	0	0	0	0	0	0	0	сапфир
sappy	0	0	0	0	0	0	0	0	0	1	таттуу
sarcasm	1	0	1	0	0	1	0	1	0	0	сарказм
sarcoma	0	0	0	1	0	1	0	1	0	0	саркома
sardonic	0	0	0	0	0	1	0	0	0	0	сардониялык
sash	0	0	0	0	0	0	0	0	0	0	белме
satanic	1	0	0	0	0	1	0	0	0	0	шайтандык
satchel	0	0	0	0	0	0	0	0	0	0	сумка
sate	0	0	0	0	0	0	0	0	0	0	сат
satellite	0	0	0	0	0	0	0	0	0	0	спутник
satin	0	0	0	0	0	0	1	0	0	0	атлас
satire	0	0	0	0	0	0	0	0	0	0	сатира
satirical	0	0	0	0	0	0	0	0	0	0	сатиралык
satisfaction	0	0	0	0	0	0	0	0	0	0	канааттануу
satisfactorily	0	0	0	0	0	0	1	0	0	0	канааттандырарлык
satisfied	0	0	0	0	1	0	1	0	0	0	канааттандырылган
saturate	0	0	0	0	0	0	0	0	0	0	каныктыруу
saturated	0	0	1	0	0	1	0	0	0	0	каныккан
saturation	0	0	0	0	0	0	0	0	0	0	каныктыруу
sauce	0	0	0	0	0	0	0	0	0	0	соус
saucepan	0	0	0	0	0	0	0	0	0	0	казан
saucer	0	0	0	0	0	0	0	0	0	0	тарелка
saucy	0	0	0	0	0	0	0	0	0	0	ашынган
sauerkraut	0	0	0	0	0	0	0	0	0	0	туздалган капуста
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	жапайы
savagery	1	0	0	1	0	1	0	0	0	0	жапайычылык
savanna	0	0	0	0	0	0	0	0	0	0	саванна
save	0	0	0	0	1	0	1	0	0	1	сактоо
saving	0	0	0	0	0	0	0	0	0	0	сактоо
savings	0	0	0	0	0	0	1	0	0	0	үнөмдөө
savor	0	1	1	0	1	0	1	1	0	1	даам
savory	0	0	0	0	0	0	1	0	0	0	даамдуу
savvy	0	0	0	0	0	0	1	0	0	0	акылдуу
sawdust	0	0	0	0	0	0	0	0	0	0	талкан
sax	0	0	0	0	0	0	0	0	0	0	сакс
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	котур
scabbard	0	0	0	0	0	0	0	0	0	0	кын
scaffold	0	0	0	1	0	1	0	0	0	0	скелет
scaffolding	0	0	0	0	0	0	0	0	0	0	склад
scale	0	0	0	0	0	0	0	0	0	0	масштаб
scales	0	0	0	0	0	0	0	0	0	0	тараза
scallop	0	0	0	0	0	0	0	0	0	0	тарак
scalp	0	0	0	0	0	0	0	0	0	0	баштын териси
scalpel	0	0	0	1	0	1	0	0	0	0	скальпель
scaly	0	0	0	0	0	1	0	0	0	0	кабырчыктуу
scan	0	0	0	0	0	0	0	0	0	0	сканерлөө
scandal	0	0	0	1	0	1	0	0	0	0	скандал
scandalous	1	0	0	0	0	1	0	0	0	0	чуулгандуу
scanty	0	0	0	0	0	1	0	0	0	0	аз
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	күнөө теке
scar	1	0	1	1	0	1	0	1	0	0	тырык
scarab	0	0	0	0	0	0	0	0	0	0	скраб
scarce	0	0	0	1	0	1	0	1	0	0	жетишсиз
scarcely	0	0	0	0	0	1	0	1	0	0	араң
scarcity	1	0	0	1	0	1	0	1	0	0	тартыштык
scare	1	1	0	1	0	1	0	0	1	0	коркутуу
scarecrow	0	0	0	1	0	1	1	0	0	0	коркутуу
scarf	0	0	0	0	0	0	0	0	0	0	жоолук
scarlet	0	0	0	0	0	0	0	0	0	0	кызыл
scatter	0	0	0	0	0	0	0	0	0	0	чачуу
scattered	0	0	0	0	0	0	0	0	0	0	чачылган
scattering	0	0	0	0	0	0	0	0	0	0	чачуу
scavenger	0	0	0	0	0	1	0	0	0	0	жыйноочу
scene	0	0	0	0	0	0	0	0	0	0	көрүнүш
scenery	0	0	0	0	0	0	0	0	0	0	пейзаж
scenic	0	0	0	0	0	0	0	0	0	0	кооз
scent	0	0	0	0	0	0	0	0	0	0	жыт
sceptical	0	0	0	0	0	0	0	0	0	1	скептик
scepticism	0	0	0	0	0	0	0	0	0	0	скептицизм
schematic	0	0	0	0	0	0	0	0	0	0	схемалык
scheme	0	0	0	0	0	1	0	0	0	0	схема
schism	1	0	0	0	0	1	0	0	0	0	бөлүнүү
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофрения
scholar	0	0	0	0	0	0	1	0	0	0	окумуштуу
scholarly	0	0	0	0	0	0	0	0	0	0	илимий
scholarship	0	0	0	0	1	0	1	0	0	0	стипендия
school	0	0	0	0	0	0	0	0	0	1	мектеп
schoolboy	0	0	0	0	0	0	0	0	0	0	мектеп окуучусу
schooling	0	0	0	0	0	0	0	0	0	0	окуу
schoolmaster	0	0	0	0	0	0	0	0	0	0	мектеп мугалими
schooner	0	0	0	0	0	0	0	0	0	0	шхунер
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	илим
scientific	0	0	0	0	0	0	1	0	0	1	илимий
scientist	0	1	0	0	0	0	1	0	0	1	окумуштуу
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	сцинтилляция
scintillator	0	0	0	0	0	0	0	0	0	0	сцинтиллятор
scion	0	0	0	0	0	0	0	0	0	0	секция
scissors	0	0	0	0	0	0	0	0	0	0	кайчы
scoff	1	0	1	0	0	1	0	0	0	0	шылдыңдоо
scold	1	0	1	1	0	1	0	1	0	0	урушуп
scolding	1	0	0	0	0	1	0	0	0	0	урушуу
scoop	0	0	0	0	0	0	0	0	0	0	кашык
scope	0	0	0	0	0	0	0	0	0	0	чөйрөсү
scorching	1	0	0	0	0	1	0	0	0	0	күйгүзүүчү
score	0	1	0	0	1	0	1	0	1	0	упай
scores	0	0	0	0	0	0	0	0	0	0	упайлар
scorn	1	0	0	0	0	1	0	0	0	0	шылдыңдоо
scorpion	1	0	1	1	0	1	0	0	1	0	чаян
scotch	0	0	0	0	0	1	0	0	0	0	скотч
scoundrel	1	0	1	1	0	1	0	0	0	1	шылуун
scour	0	0	0	0	0	0	0	0	0	0	сүртүү
scourge	1	0	0	1	0	1	0	1	0	0	балээ
scout	0	0	0	0	0	0	0	0	0	0	чалгынчы
scrabble	0	0	0	0	0	0	0	0	0	0	тырмалоо
scramble	0	0	0	0	0	0	0	0	0	0	чабыштыруу
scrambling	0	0	0	0	0	1	0	0	0	0	чуркоо
scrape	0	0	0	0	0	0	0	0	0	0	кыруу
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	кыруу
scratch	0	0	0	0	0	0	0	0	0	0	чийүү
scream	1	0	1	1	0	1	0	0	1	0	кыйкыруу
screaming	1	0	1	1	0	1	0	0	0	0	кыйкырып
screech	0	0	0	1	0	1	0	0	1	0	кыйкырык
screen	0	0	0	0	0	0	0	0	0	0	экран
screwdriver	0	0	0	0	0	0	0	0	0	0	бурагыч
screwed	1	0	0	0	0	1	0	0	0	0	буралган
scribble	0	0	0	0	0	0	0	0	0	0	жазуу
scribe	0	0	0	0	0	0	1	0	0	0	катчы
scrimmage	0	0	0	0	0	1	0	0	1	0	кагылышуу
scrip	0	0	0	0	0	0	0	0	0	0	скрипт
script	0	0	0	0	0	0	1	0	0	0	скрипт
scriptural	0	0	0	0	0	0	0	0	0	0	ыйык китептик
scripture	0	0	0	0	0	0	0	0	0	1	аят
scroll	0	0	0	0	0	0	0	0	0	0	жылдыруу
scrub	0	0	1	0	0	1	0	0	0	0	скраб
scrumptious	0	0	0	0	0	0	1	0	0	0	даамдуу
scrupulous	0	0	0	0	0	0	0	0	0	0	кылдат
scrutinize	0	1	0	0	0	1	0	0	0	0	кылдаттык менен кароо
scrutiny	0	0	0	0	0	1	0	0	0	0	текшерүү
sculptor	0	0	0	0	0	0	0	0	0	0	скульптор
sculpture	0	0	0	0	0	0	1	0	0	0	скульптура
sculptured	0	0	0	0	0	0	0	0	0	0	скульптураланган
scum	0	0	1	0	0	1	0	0	0	0	таштанды
sea	0	0	0	0	0	0	1	0	0	0	деңиз
seaboard	0	0	0	0	0	0	0	0	0	0	деңиз жээгинде
seal	0	0	0	0	0	0	1	0	0	1	мөөр
seals	0	0	0	0	0	0	0	0	0	1	мөөрлөр
seam	0	0	0	0	0	0	0	0	0	0	тигиш
seaman	0	0	0	0	0	0	0	0	0	0	деңизчи
seamless	0	0	0	0	0	0	0	0	0	0	кемчиликсиз
seamstress	0	0	0	0	0	0	0	0	0	0	тигүүчү
seaport	0	0	0	0	0	0	0	0	0	0	деңиз порту
sear	0	0	0	0	0	1	0	0	0	0	күйгүзүү
search	0	0	0	0	0	0	0	0	0	0	издөө
searching	0	0	0	0	0	0	0	0	0	0	издөө
seared	0	0	0	0	0	0	0	0	0	0	куурулган
seaside	0	0	0	0	0	0	0	0	0	0	деңиз жээги
season	0	0	0	0	0	0	0	0	0	0	сезон
seasoned	0	0	0	0	0	0	1	0	0	0	таттуу
seasoning	0	0	0	0	0	0	0	0	0	0	татымал
seat	0	0	0	0	0	0	0	0	0	0	отургуч
secession	0	0	0	0	0	1	0	0	0	0	бөлүнүү
secluded	0	0	0	0	0	1	0	1	0	0	обочолонгон
seclusion	0	0	0	1	0	1	1	0	0	0	обочолонуу
secondary	0	0	0	0	0	0	0	0	0	0	орто
secondhand	0	0	0	0	0	1	0	0	0	0	экинчи колу
secrecy	0	0	0	0	0	0	0	0	1	1	жашыруундук
secret	0	0	0	0	0	0	0	0	0	1	сыр
secretariat	0	0	0	0	0	0	1	0	0	0	секретариат
secretary	0	0	0	0	0	0	0	0	0	0	секретарь
secrete	0	0	1	0	0	0	0	0	0	0	бөлүп чыгаруу
secretion	0	0	1	0	0	1	0	0	0	0	секреция
secretive	0	0	0	0	0	1	0	0	0	0	жашыруун
secretly	0	0	0	0	0	0	0	0	0	0	жашыруун
sect	0	0	0	0	0	0	0	0	0	0	секта
sectarian	1	0	0	1	0	1	0	0	0	0	сектанттык
sectional	0	0	0	0	0	0	0	0	0	0	секциялык
sector	0	0	0	0	0	0	0	0	0	0	сектор
secular	0	1	0	0	0	0	0	0	0	0	светтик
secularism	0	0	0	0	0	0	0	0	0	0	секуляризм
securities	0	0	0	0	0	0	0	0	0	1	баалуу кагаздар
security	0	0	0	0	0	0	0	0	0	0	коопсуздук
sedan	0	0	0	0	0	0	0	0	0	0	седан
sedate	0	0	0	0	0	0	0	0	0	0	седат
sedative	0	0	0	0	0	0	0	0	0	0	тынчтандыруучу
sedentary	0	0	0	0	0	0	0	0	0	0	отургуч
sedge	0	0	0	0	0	0	0	0	0	0	сед
sediment	0	0	0	0	0	0	0	0	0	0	чөкмө
sedimentary	0	0	0	0	0	0	0	0	0	0	чөкмө
sedition	1	0	0	0	0	1	0	1	0	0	козголоң
seduce	0	0	0	0	0	1	0	0	0	0	азгыруу
seducing	0	0	0	0	0	0	0	0	0	0	азгыруу
seduction	0	0	0	0	0	1	0	0	0	0	азгыруу
seductive	0	1	0	0	0	0	0	0	0	0	азгыруучу
seed	0	0	0	0	0	0	0	0	0	0	үрөн
seedling	0	0	0	0	0	0	0	0	0	0	көчөт
seek	0	1	0	0	0	0	0	0	0	0	издөө
seeker	0	0	0	0	0	0	0	0	0	0	издөөчү
seemingly	0	0	0	0	0	0	0	0	0	0	көрүнөт
seer	0	0	0	0	0	0	0	0	0	0	көрөгөч
seething	0	0	0	0	0	0	0	0	0	0	кайнатуу
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	бөлүү
segregated	0	0	0	0	0	1	0	0	0	0	бөлүнгөн
segregation	0	0	0	0	0	0	0	0	0	0	сегрегация
seize	0	0	0	1	0	1	0	0	0	0	басып алуу
seizure	0	0	0	1	0	0	0	0	0	0	талма
seldom	0	0	0	0	0	0	0	0	0	0	сейрек
select	0	0	0	0	0	0	0	0	0	0	тандоо
selection	0	0	0	0	0	0	0	0	0	0	тандоо
selfish	1	0	1	0	0	1	0	0	0	0	өзүмчүл
selfishness	0	0	0	0	0	1	0	0	0	0	өзүмчүлдүк
sell	0	0	0	0	0	0	0	0	0	0	сатуу
seller	0	0	0	0	0	0	0	0	0	0	сатуучу
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	окшоштук
semen	0	0	0	0	0	0	0	0	0	0	сперма
semicolon	0	0	0	0	0	0	0	0	0	0	чекиттүү үтүр
seminal	0	0	0	0	0	0	0	0	0	0	seminal
seminar	0	0	0	0	0	0	0	0	0	0	семинар
seminary	0	0	0	0	0	0	0	0	0	0	семинария
semiotics	0	0	0	0	0	0	0	0	0	0	семиотика
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатор
send	0	0	0	0	0	0	0	0	0	0	жөнөтүү
senescence	0	0	0	0	0	0	0	0	0	0	картайуу
senile	0	0	0	1	0	1	0	1	0	0	карылык
senior	0	0	0	0	0	0	0	0	0	0	улук
seniority	0	0	0	0	0	0	1	0	0	1	стаж
sensation	0	0	0	0	0	0	0	0	0	0	сенсация
sensational	0	0	0	0	1	0	1	0	0	0	сенсациялуу
sense	0	0	0	0	0	0	1	0	0	0	сезим
senseless	1	0	1	1	0	1	0	1	1	0	акылсыз
senses	0	0	0	0	0	0	0	0	0	0	сезимдер
sensibility	0	0	0	0	0	0	1	0	0	0	сезимталдык
sensibly	0	0	0	0	0	0	1	0	0	0	акылдуулук менен
sensitive	0	0	0	0	0	0	0	0	0	0	сезимтал
sensory	0	0	0	0	0	0	0	0	0	0	сенсордук
sensual	0	1	0	0	1	1	1	0	1	1	сезимтал
sensuality	0	1	0	0	1	0	1	0	0	0	сезимталдуулук
sensuous	0	0	0	0	1	0	1	0	0	0	сезимдүү
sentence	1	1	1	1	0	1	0	1	0	0	өкүм
sentient	0	0	0	0	0	0	0	0	0	0	сезимтал
sentiment	0	0	0	0	0	0	0	0	0	0	сезим
sentimental	0	0	0	0	0	0	1	0	0	0	сентименталдуу
sentimentality	0	0	0	0	0	0	1	0	0	0	сезимталдуулук
sentinel	0	0	0	0	0	0	1	0	0	1	күзөтчү
sentry	0	0	0	0	0	0	0	0	0	1	кароолчу
separable	0	0	0	0	0	0	0	0	0	0	бөлүнүүчү
separate	0	0	0	0	0	0	0	0	0	0	өзүнчө
separately	0	0	0	0	0	0	0	0	0	0	өзүнчө
separation	0	0	0	0	0	0	0	0	0	0	бөлүү
separatist	1	0	1	0	0	1	0	0	0	0	сепаратист
sepia	0	0	0	0	0	0	0	0	0	0	сепия
sepsis	0	0	0	1	0	1	0	1	0	0	сепсис
sept	0	0	0	0	0	0	0	0	0	0	сентябрь
septic	0	0	1	0	0	1	0	0	0	0	септик
septum	0	0	0	0	0	0	0	0	0	0	септум
sequel	0	1	0	0	0	0	0	0	0	0	уландысы
sequence	0	0	0	0	0	0	0	0	0	0	ырааттуулугу
sequent	0	0	0	0	0	0	0	0	0	0	ырааттуу
sequestered	0	0	0	0	0	0	0	0	0	0	секвестирленген
sequestration	0	0	0	0	0	1	0	1	0	0	секвестр
serene	0	0	0	0	0	1	0	0	0	1	тынч
serenity	0	1	0	0	1	0	1	0	0	1	бейпилдик
sergeant	0	0	0	0	0	0	0	0	0	0	сержант
