English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sundanese Word
resonate	0	0	0	0	0	0	0	0	0	0	resonate
resonator	0	0	0	0	0	0	0	0	0	0	résonator
resort	0	0	0	0	0	0	0	0	0	0	Resort
resounding	0	0	0	0	0	0	0	0	0	0	resounding
resources	0	0	0	0	1	0	1	0	0	1	sumberdaya
respect	0	1	0	0	1	0	1	0	0	1	hormat
respectability	0	0	0	0	0	0	1	0	0	0	kahormatan
respectable	0	0	0	0	0	0	1	0	0	1	terhormat
respected	0	0	0	0	0	0	0	0	0	0	dipihormat
respectful	0	0	0	0	0	0	1	0	0	1	hormat
respecting	0	0	0	0	0	0	1	0	0	0	ngahargaan
respective	0	0	0	0	0	0	0	0	0	0	masing-masing
respects	0	0	0	0	0	0	1	0	0	1	ngahormat
respiration	0	0	0	0	0	0	0	0	0	0	réspirasi
respirator	0	0	0	0	0	0	0	0	0	0	respirator
respite	0	0	0	0	1	0	1	0	0	1	reureuh
resplendent	0	0	0	0	1	0	1	0	0	0	resplendent
respond	0	0	0	0	0	0	0	0	0	0	ngabales
respondent	0	0	0	0	0	0	0	0	0	0	réspondén
response	0	0	0	0	0	0	0	0	0	0	respon
responsibility	0	0	0	0	0	0	0	0	0	0	tanggung jawab
responsible	0	0	0	0	0	0	1	0	0	1	tanggung jawab
responsive	0	1	0	0	0	0	1	0	0	1	responsif
rest	0	0	0	0	0	0	1	0	0	0	istirahat
restaurant	0	0	0	0	0	0	0	0	0	0	réstoran
restful	0	0	0	0	0	0	1	0	0	0	tenang
restitution	1	0	0	0	0	0	1	0	0	0	restitusi
restlessness	0	1	0	0	0	0	0	0	0	0	kahariwang
restoration	0	0	0	0	0	0	0	0	0	0	restorasi
restorative	0	1	0	0	1	0	1	0	0	1	réstoratif
restored	0	0	0	0	0	0	0	0	0	0	dibalikeun
restoring	0	0	0	0	0	0	1	0	0	0	malikkeun
restrain	1	0	0	1	0	1	0	0	0	0	nahan
restrained	0	0	0	1	0	0	0	0	0	0	kaampeuh
restraint	0	0	0	0	0	0	1	0	0	0	ngawadahan
restrict	0	0	0	0	0	1	0	1	0	0	ngawatesan
restricted	0	0	0	0	0	0	0	0	0	0	diwatesan
restriction	1	0	0	1	0	1	0	1	0	0	pangwatesan
restrictive	0	0	0	0	0	1	0	0	0	0	restrictive
result	0	1	0	0	0	0	0	0	0	0	hasilna
resultant	0	1	0	0	0	0	0	0	0	0	hasilna
resumption	0	0	0	0	0	0	1	0	0	0	neruskeun deui
resurrection	0	0	0	0	0	0	0	0	0	0	kabangkitan
resuscitation	0	0	0	0	0	0	0	0	0	0	resusitasi
retail	0	0	0	0	0	0	0	0	0	0	écéran
retailer	0	0	0	0	0	0	0	0	0	0	pangecér
retain	0	0	0	0	0	0	0	0	0	1	nahan
retaining	0	0	0	0	0	0	0	0	0	0	nahan
retake	0	0	0	0	0	0	0	0	0	0	ngarebut deui
retaliate	1	0	0	0	0	1	0	0	0	0	ngabales
retaliation	1	0	0	1	0	1	0	0	0	0	pamalesan
retaliatory	1	0	0	0	0	1	0	0	0	0	pamalesan
retard	0	0	1	1	0	1	0	1	0	0	ngahambat
retardation	0	0	0	0	0	1	0	0	0	0	retardasi
retention	0	0	0	0	0	0	1	0	0	0	ingetan
retentive	0	0	0	0	0	0	0	0	0	0	retentive
reticent	0	0	0	1	0	1	0	0	0	0	nyingsieunan
retina	0	0	0	0	0	0	0	0	0	0	rétina
retired	0	0	0	0	0	0	0	0	0	0	pangsiun
retirement	0	1	0	1	1	1	1	1	0	1	pangsiun
retiring	0	0	0	0	0	0	0	0	0	0	pangsiun
retold	0	0	0	0	0	0	0	0	0	0	dicaritakeun deui
retort	0	0	0	0	0	1	0	0	0	0	ngabales
retrace	0	0	0	0	0	0	0	0	0	0	ngalacak deui
retract	1	0	0	0	0	1	0	0	0	0	mundurkeun
retraction	0	0	0	0	0	1	0	0	0	0	retraction
retrenchment	0	0	0	1	0	1	0	0	0	0	retrenchment
retribution	1	0	0	1	0	1	0	1	0	0	retribusi
retrieval	0	0	0	0	0	0	0	0	0	0	dimeunangkeun
retrieve	0	0	0	0	0	0	0	0	0	0	meunangkeun deui
retriever	0	0	0	0	0	0	0	0	0	0	retriever
retroactive	0	0	0	0	0	0	0	0	0	0	retroaktif
retrograde	0	0	0	0	0	1	0	0	0	0	retrograde
retrospect	0	0	0	0	0	0	0	0	0	0	retrospect
retrospective	0	0	0	0	0	0	0	0	0	0	retrospektif
retrospectively	0	0	0	0	0	0	0	0	0	0	sacara retrospektif
return	0	0	0	0	0	0	0	0	0	0	mulang
reunion	0	1	0	0	0	0	1	0	0	1	reuni
reveal	0	0	0	0	0	0	0	0	0	0	nembongkeun
revel	0	0	0	0	1	0	1	0	0	0	ngariung
revelation	0	0	0	0	0	0	0	0	0	0	wahyu
revels	0	0	0	0	1	0	1	0	0	0	revels
revenge	1	1	0	1	0	1	0	0	1	0	dendam
revenue	0	0	0	0	0	0	0	0	0	0	panghasilan
reverberation	0	0	0	0	0	0	0	0	0	0	reverberation
revere	0	1	0	0	1	0	1	0	0	1	ngahormat
reverence	0	0	0	0	1	0	1	0	0	1	ngahormatan
reverend	0	0	0	0	1	0	1	0	0	0	reverend
reverent	0	0	0	0	0	0	0	0	0	0	hormat
reverie	0	0	0	0	1	0	1	0	0	1	lamunan
reversal	1	0	1	0	0	1	0	0	1	0	ngabalikeun
reverse	0	0	0	0	0	0	0	0	0	0	tibalik
reversion	0	0	0	0	0	0	0	0	0	0	pangbalikan
revert	0	0	0	0	0	0	0	0	0	0	balikkeun
reverting	0	0	0	0	0	0	0	0	0	0	ngabalikeun
review	0	0	0	0	0	0	0	0	0	0	resensi
reviewer	0	0	0	0	0	0	0	0	0	0	resensi
revise	0	0	0	0	0	0	1	0	0	0	ngarévisi
revision	0	0	0	0	0	0	0	0	0	0	révisi
revisit	0	0	0	0	0	0	0	0	0	0	nganjang deui
revival	0	1	0	0	1	0	1	0	0	1	wangenan
revive	0	1	0	0	0	1	1	0	0	0	nyegerkeun
revocation	0	0	0	0	0	1	0	0	0	0	panyabutan
revoke	1	0	1	1	0	1	0	1	0	0	nyabut
revolt	1	0	0	0	0	1	0	0	1	0	barontak
revolting	1	0	1	1	0	1	0	0	0	0	revolting
revolution	1	1	0	1	0	1	1	1	1	0	revolusi
revolutionary	0	0	0	0	0	0	1	0	0	0	revolusioner
revolutionize	0	0	0	0	0	0	0	0	0	0	revolutionize
revolve	0	0	0	0	0	0	0	0	0	0	ngurilingan
revolver	1	0	0	1	0	1	0	1	0	0	revolver
revulsion	1	0	1	1	0	1	0	0	0	0	revulsi
reward	0	1	0	0	1	0	1	0	1	1	balesan
rhetoric	0	0	0	0	0	0	0	0	0	0	rétorika
rhetorical	0	0	0	0	0	0	0	0	0	0	rétorika
rheumatism	1	0	0	1	0	1	0	1	0	0	rematik
rhyme	0	0	0	0	0	0	0	0	0	0	sajak
rhyming	0	0	0	0	0	0	0	0	0	0	rhyming
rhythm	0	0	0	0	0	0	1	0	0	0	wirahma
rhythmical	0	0	0	0	1	0	1	0	1	0	ritmis
rib	0	0	0	0	0	0	0	0	0	0	iga
ribbed	0	0	0	0	0	0	0	0	0	0	ribbed
ribbon	1	1	0	0	1	0	1	0	0	0	pita
rice	0	0	0	0	0	0	0	0	0	0	sangu
riches	0	0	0	0	0	0	0	0	0	0	kabeungharan
richness	0	0	0	0	0	0	1	0	0	0	kabeungharan
rick	0	0	0	0	0	0	0	0	0	0	rick
rickety	0	0	0	0	0	1	0	0	0	0	reyot
rid	0	0	0	0	0	0	0	0	0	0	nyingkirkeun
riddance	0	0	0	0	0	0	0	0	0	0	kabebasan
riddle	0	0	0	0	0	0	0	0	1	0	tatarucingan
riddled	0	0	0	0	0	1	0	0	0	0	riddled
ride	0	0	0	0	0	0	0	0	0	0	numpak
rider	0	0	0	0	0	0	1	0	0	0	pengendara
ridge	0	0	0	0	0	0	0	0	0	0	lamping
ridicule	1	0	1	0	0	1	0	1	0	0	nyindiran
ridiculous	1	0	1	0	0	1	0	0	0	0	pikaseurieun
riding	0	0	0	0	0	0	0	0	0	0	numpak
rife	0	0	0	0	0	1	0	0	0	0	riweuh
rifle	1	0	0	1	0	1	0	0	0	0	bedil
rifles	0	0	0	0	0	0	0	0	0	0	bedil
rift	0	0	0	0	0	1	0	0	0	0	bengkahna
rig	0	0	0	0	0	0	0	0	0	0	rig
rigging	0	0	0	0	0	0	0	0	0	0	rigging
righteous	0	0	0	0	0	0	1	0	0	0	soleh
rightful	0	0	0	0	0	0	1	0	0	0	sah
rightly	0	0	0	0	0	0	1	0	0	0	leres
rigid	0	0	0	0	0	1	0	0	0	0	kaku
rigidity	0	0	0	0	0	1	0	0	0	0	kaku
rigor	0	0	1	1	0	1	0	0	0	0	kakeuheul
rigorous	0	0	0	0	0	1	0	0	0	0	rigorous
rim	0	0	0	0	0	0	0	0	0	0	pasisian
rind	0	0	0	0	0	0	0	0	0	0	kulit
ring	0	0	0	0	0	0	0	0	0	0	ngirining
ringer	1	0	0	0	0	1	0	0	0	0	ringer
ringing	0	0	0	0	0	0	0	0	0	0	ngirining
rink	0	0	0	0	0	0	0	0	0	0	rink
rinse	0	0	0	0	0	0	0	0	0	0	nyeuseuh
riot	1	0	0	1	0	1	0	0	0	0	karusuhan
riotous	1	0	0	1	0	1	0	0	1	0	rusuh
riparian	0	0	0	0	0	0	0	0	0	0	riparian
ripe	0	0	0	0	0	0	1	0	0	0	asak
ripen	0	1	0	0	0	0	1	0	0	0	asak
ripening	0	0	0	0	0	0	0	0	0	0	asak
ripple	0	0	0	0	0	0	0	0	0	0	riak
rise	0	0	0	0	0	0	0	0	0	0	naék
rising	0	1	0	0	1	0	1	0	0	0	naék
risk	0	1	0	1	0	1	0	0	0	0	resiko
risky	0	1	0	1	0	1	0	0	0	0	picilakaeun
rite	0	0	0	0	0	0	0	0	0	0	ritus
ritual	0	0	0	0	0	0	0	0	0	0	ritual
ritualistic	0	0	0	0	0	0	0	0	0	0	ritualistik
rival	0	0	0	0	0	0	0	0	0	0	saingan
rivalry	1	0	0	0	0	1	0	0	0	0	saingan
river	0	0	0	0	0	0	0	0	0	0	walungan
riverbank	0	0	0	0	0	0	0	0	0	0	sisi susukan
rivet	0	0	0	0	0	0	0	0	0	0	keling
riveted	0	0	0	0	0	0	0	0	0	0	keling
riveting	0	0	0	0	0	0	1	0	0	0	riveting
road	0	0	0	0	0	0	0	0	0	0	jalan
roads	0	0	0	0	0	0	0	0	0	0	jalan-jalan
roadster	0	0	0	0	1	0	1	0	0	1	tukang jalan
roadway	0	0	0	0	0	0	0	0	0	0	jalan raya
roam	0	0	0	0	0	0	0	0	0	0	ngumbara
roar	0	0	0	0	0	0	0	0	0	0	ngagaur
roast	0	0	0	0	0	0	0	0	0	0	manggang
rob	1	0	1	1	0	1	0	1	0	0	ngarampog
robber	0	0	1	1	0	1	0	0	0	0	garong
robbery	1	0	1	1	0	1	0	1	0	0	rampog
robe	0	0	0	0	0	0	0	0	0	0	jubah
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robotika
robust	0	0	0	0	0	0	1	0	0	0	teguh
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	batu
rocket	1	0	0	0	0	0	0	0	0	0	rokét
rocks	0	0	0	0	0	0	0	0	0	0	batu
rod	0	0	0	1	0	0	1	0	0	1	rod
roe	0	0	0	0	0	0	0	0	0	0	roe
rogue	0	0	1	0	0	1	0	0	0	0	bajingan
role	0	0	0	0	0	0	0	0	0	0	peran
roll	0	0	0	0	0	0	0	0	0	0	ngagugulung
roller	0	0	0	0	0	0	0	0	0	0	roller
rollers	0	0	0	0	0	0	0	0	0	0	gilinding
rollicking	0	0	0	0	1	0	1	0	0	0	ngagugulung
rolling	0	0	0	0	0	0	0	0	0	0	ngagugulung
romance	0	1	0	1	1	0	1	1	1	1	asmara
romantic	0	1	0	0	1	0	1	0	0	1	romantis
romanticism	0	0	0	0	1	0	1	0	0	0	romantisme
romp	0	0	0	0	1	0	1	0	0	0	romp
roof	0	0	0	0	0	0	0	0	0	0	hateup
rook	1	0	1	0	0	1	0	0	0	0	benteng
room	0	0	0	0	0	0	0	0	0	0	kamar
roomy	0	0	0	0	0	0	0	0	0	0	lega
roost	0	0	0	0	0	0	0	0	0	0	anggang
rooster	0	0	0	0	0	0	0	0	0	0	hayam jago
root	0	0	0	0	0	0	0	0	0	0	akar
rooted	0	0	0	0	0	0	1	0	0	1	ngakar
rope	0	0	0	0	0	0	0	0	0	0	tali
rosary	0	0	0	0	0	0	0	0	0	0	tasbeh
rose	0	0	0	0	0	0	0	0	0	0	acuk
rosemary	0	0	0	0	0	0	0	0	0	0	rosemary
rosette	0	0	0	0	0	0	0	0	0	0	rosette
roster	0	0	0	0	0	0	0	0	0	0	daptar
rosy	0	0	0	0	0	0	1	0	0	0	rosa
rot	0	0	1	1	0	1	0	1	0	0	rot
rota	0	0	0	0	0	0	1	0	0	1	puteran
rotary	0	0	0	0	0	0	0	0	0	0	puteran
rotate	0	0	0	0	0	0	0	0	0	0	muter
rotation	0	0	0	0	0	0	0	0	0	0	rotasi
rote	0	0	0	0	0	0	0	0	0	0	apal
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	burukeun
rouge	0	0	0	0	0	0	0	0	0	0	rouge
rough	0	0	0	0	0	0	0	0	0	0	kasar
roughly	0	0	0	0	0	0	0	0	0	0	kasarna
roughness	0	0	0	0	0	1	0	0	0	0	kasarasan
roulette	0	1	0	0	0	0	0	0	0	0	roulette
round	0	0	0	0	0	0	0	0	0	0	buleud
roundabout	0	0	0	0	0	0	0	0	0	0	bundaran
rounded	0	0	0	0	0	0	0	0	0	0	dibuleudkeun
roundup	0	0	0	0	0	0	0	0	0	0	ngariung
rouse	0	0	0	0	0	0	0	0	0	0	ngahudangkeun
rouser	0	0	0	0	0	0	0	0	0	0	ngahudangkeun
rousing	0	0	0	0	0	0	0	0	0	0	ngahudangkeun
rout	0	0	0	0	0	1	0	0	0	0	karugian
route	0	0	0	0	0	0	0	0	0	0	jalur
routine	0	0	0	0	0	0	1	0	0	1	rutin
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	keliling
row	1	0	0	0	0	1	0	0	0	0	baris
rowdy	0	0	0	0	0	1	0	0	0	0	ribut
royal	0	0	0	0	0	0	0	0	0	0	karajaan
royalty	0	0	0	0	0	0	1	0	0	0	royalti
rub	0	0	0	0	0	0	0	0	0	0	ngagosok
rubber	0	0	0	0	0	0	0	0	0	0	karét
rubbers	0	0	0	0	0	0	0	0	0	0	karét
rubbing	0	0	0	0	0	0	0	0	0	0	ngagosok
rubbish	0	0	1	0	0	1	0	0	0	0	runtah
rubble	0	0	0	1	0	1	0	1	0	0	uing
rubric	0	0	0	0	0	0	1	0	0	0	rubrik
ruby	0	0	0	0	0	0	0	0	0	0	ruby
rudder	0	0	0	0	0	0	0	0	0	0	setir
ruddy	0	0	0	0	0	0	0	0	0	0	beureum beureum
rudimentary	0	0	0	0	0	0	0	0	0	0	dasarna
rudiments	0	0	0	0	0	0	0	0	0	0	rudiments
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	ngarumpuyuk
rug	0	0	0	0	0	0	0	0	0	0	karpét
rugged	0	0	0	0	0	1	0	0	0	0	kasar
ruin	0	0	0	1	0	1	0	1	0	0	uing
ruined	1	0	1	1	0	1	0	1	0	0	ancur
ruinous	1	0	1	1	0	1	0	1	0	0	ruinous
ruins	0	0	0	0	0	0	0	0	0	0	ruruntuhan
rule	0	0	0	1	0	0	0	0	0	1	aturan
ruler	0	0	0	0	0	0	0	0	0	0	pangawasa
ruling	0	0	0	0	0	0	0	0	0	0	kaputusan
rum	0	0	0	0	0	0	0	0	0	0	miras
rumble	0	0	0	0	0	0	0	0	0	0	ngaguruh
rummage	0	0	0	0	0	0	0	0	0	0	rumpaka
rumor	0	0	0	0	0	1	0	1	0	0	gosip
rumored	0	0	0	0	0	0	0	0	0	0	digosipkeun
rump	0	0	0	0	0	0	0	0	0	0	pungkur
runaway	0	0	0	0	0	1	0	1	0	0	kabur
runes	0	0	0	0	0	0	0	0	0	0	runes
rung	0	0	0	0	0	0	0	0	0	0	rung
runner	0	0	0	0	0	0	0	0	0	0	lumpat
running	0	0	0	0	0	0	0	0	0	0	lumpat
runway	0	0	0	0	0	0	0	0	0	0	landasan
rupture	0	0	0	1	0	1	0	1	1	0	beubeulahan
rural	0	0	0	0	0	0	0	0	0	0	padesaan
ruse	0	0	0	0	0	1	0	0	0	0	tipu daya
rush	0	0	0	0	0	0	0	0	0	0	rurusuhan
rust	0	0	0	0	0	1	0	0	0	0	keyeng
rustic	0	0	0	0	0	0	0	0	0	0	padesaan
rustle	0	0	0	0	0	0	0	0	0	0	rustle
rusty	0	0	0	0	0	1	0	0	0	0	karat
rut	0	0	0	0	0	0	0	0	0	0	rut
ruth	0	0	0	0	0	0	1	0	0	0	ruth
ruthless	1	0	1	1	0	1	0	0	0	0	kejem
rye	0	0	0	0	0	0	0	0	0	0	rye
saber	1	0	0	1	0	1	0	0	0	0	saber
sable	0	0	0	0	0	0	0	0	0	0	sabel
sabotage	1	0	1	1	0	1	0	1	1	0	sabotase
sac	0	0	0	0	0	0	0	0	0	0	sac
sack	0	0	0	0	0	0	0	0	0	0	karung
sacrament	0	0	0	0	0	0	0	0	0	0	sakramén
sacred	0	0	0	0	0	0	0	0	0	0	suci
sacrifices	0	0	1	1	0	1	0	1	0	0	kurban
saddle	0	0	0	0	0	0	0	0	0	0	pelana
sadly	0	0	0	0	0	1	0	1	0	0	hanjakal
sadness	0	0	0	0	0	1	0	1	0	1	kasedih
safe	0	0	0	0	1	0	1	0	0	1	aman
safeguard	0	0	0	0	0	0	1	0	0	1	ngajaga
safekeeping	0	0	0	0	0	0	0	0	0	1	panyimpen
safety	0	0	0	0	0	0	0	0	0	0	kaamanan
saffron	0	0	0	0	0	0	0	0	0	0	saffron
sag	0	0	0	1	0	1	0	0	0	0	sag
saga	0	0	0	0	0	0	0	0	0	0	saga
sage	0	0	0	0	0	0	1	0	0	1	sage
sail	0	0	0	0	0	0	0	0	0	0	balayar
sailing	0	0	0	0	0	0	0	0	0	0	balayar
sailor	0	0	0	0	0	0	0	0	0	0	pelaut
saint	0	1	0	0	1	0	1	0	1	1	santo
saintly	0	1	0	0	1	0	1	0	1	1	sakti
salad	0	0	0	0	0	0	0	0	0	0	salat
salamander	0	0	0	0	0	0	0	0	0	0	salamander
salary	0	1	0	0	1	0	1	0	0	1	gajih
sale	0	0	0	0	0	0	0	0	0	0	jualan
salesman	0	0	0	0	0	0	0	0	0	0	tukang jualan
salient	0	0	0	0	0	0	1	0	0	0	menonjol
saline	0	0	0	0	0	0	0	0	0	0	uyah
saliva	0	1	0	0	0	0	0	0	0	0	ciduh
sally	0	0	0	0	0	0	0	0	1	0	sally
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	salon
salt	0	0	0	0	0	0	0	0	0	0	uyah
salty	0	0	0	0	0	0	0	0	0	0	asin
salutary	0	0	0	0	1	0	1	0	0	1	salutary
salutation	0	0	0	0	0	0	0	0	0	0	salam
salute	0	0	0	0	1	0	1	0	0	0	salam
salvage	0	0	0	0	0	0	0	0	0	0	nyalametkeun
salvation	0	1	0	0	1	0	1	0	0	1	kasalametan
salve	0	0	0	0	0	0	1	0	0	0	salep
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	kasaruaan
samurai	0	0	0	1	0	0	1	0	0	0	samurai
sanctification	0	0	0	0	1	0	1	0	0	1	kasucian
sanctified	0	0	0	0	0	0	0	0	0	0	disucikeun
sanctify	0	1	0	0	1	0	1	1	1	1	nyucikeun
sanction	0	0	0	0	0	0	0	0	0	0	sangsi
sanctioned	0	0	0	0	0	0	0	0	0	0	sanksi
sanctity	0	0	0	0	0	0	0	0	0	0	kasucian
sanctuary	0	1	0	0	1	0	1	0	0	1	tempat suci
sand	0	0	0	0	0	0	0	0	0	0	keusik
sandal	0	0	0	0	0	0	0	0	0	0	sendal
sander	0	0	0	0	0	0	0	0	0	0	sander
sands	0	0	0	0	0	0	0	0	0	0	pasir
sandy	0	0	0	0	0	0	0	0	0	0	keusik
sane	0	0	0	0	0	0	0	0	0	0	waras
sanguine	0	0	0	0	0	0	1	0	0	0	sanguine
sanitary	0	0	0	0	0	0	1	0	0	0	sanitasi
sanity	0	0	0	0	0	0	0	0	0	0	kawarasan
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	geutah
sapphire	0	0	0	0	0	0	0	0	0	0	sapir
sappy	0	0	0	0	0	0	0	0	0	1	kasep
sarcasm	1	0	1	0	0	1	0	1	0	0	sarkasme
sarcoma	0	0	0	1	0	1	0	1	0	0	sarkoma
sardonic	0	0	0	0	0	1	0	0	0	0	sardonic
sash	0	0	0	0	0	0	0	0	0	0	sarung
satanic	1	0	0	0	0	1	0	0	0	0	setan
satchel	0	0	0	0	0	0	0	0	0	0	kantong
sate	0	0	0	0	0	0	0	0	0	0	saté
satellite	0	0	0	0	0	0	0	0	0	0	satelit
satin	0	0	0	0	0	0	1	0	0	0	satin
satire	0	0	0	0	0	0	0	0	0	0	sindiran
satirical	0	0	0	0	0	0	0	0	0	0	sindiran
satisfaction	0	0	0	0	0	0	0	0	0	0	kapuasan
satisfactorily	0	0	0	0	0	0	1	0	0	0	nyugemakeun
satisfied	0	0	0	0	1	0	1	0	0	0	wareg
saturate	0	0	0	0	0	0	0	0	0	0	jenuh
saturated	0	0	1	0	0	1	0	0	0	0	jenuh
saturation	0	0	0	0	0	0	0	0	0	0	jenuh
sauce	0	0	0	0	0	0	0	0	0	0	saos
saucepan	0	0	0	0	0	0	0	0	0	0	panci
saucer	0	0	0	0	0	0	0	0	0	0	piring
saucy	0	0	0	0	0	0	0	0	0	0	heureuy
sauerkraut	0	0	0	0	0	0	0	0	0	0	sauerkraut
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	biadab
savagery	1	0	0	1	0	1	0	0	0	0	savagery
savanna	0	0	0	0	0	0	0	0	0	0	sabana
save	0	0	0	0	1	0	1	0	0	1	nyalametkeun
saving	0	0	0	0	0	0	0	0	0	0	nyimpen
savings	0	0	0	0	0	0	1	0	0	0	tabungan
savor	0	1	1	0	1	0	1	1	0	1	ngeunah
savory	0	0	0	0	0	0	1	0	0	0	gurih
savvy	0	0	0	0	0	0	1	0	0	0	pinter
sawdust	0	0	0	0	0	0	0	0	0	0	sawdust
sax	0	0	0	0	0	0	0	0	0	0	sax
saxophone	0	0	0	0	0	0	0	0	0	0	saxophone
scab	0	0	0	0	0	1	0	0	0	0	budug
scabbard	0	0	0	0	0	0	0	0	0	0	sarung
scaffold	0	0	0	1	0	1	0	0	0	0	parancah
scaffolding	0	0	0	0	0	0	0	0	0	0	parancah
scale	0	0	0	0	0	0	0	0	0	0	skala
scales	0	0	0	0	0	0	0	0	0	0	timbangan
scallop	0	0	0	0	0	0	0	0	0	0	kerang
scalp	0	0	0	0	0	0	0	0	0	0	kulit sirah
scalpel	0	0	0	1	0	1	0	0	0	0	scalpel
scaly	0	0	0	0	0	1	0	0	0	0	sisikian
scan	0	0	0	0	0	0	0	0	0	0	nyeken
scandal	0	0	0	1	0	1	0	0	0	0	skandal
scandalous	1	0	0	0	0	1	0	0	0	0	skandal
scanty	0	0	0	0	0	1	0	0	0	0	saeutik
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	kambing hitam
scar	1	0	1	1	0	1	0	1	0	0	tapak tatu
scarab	0	0	0	0	0	0	0	0	0	0	scarab
scarce	0	0	0	1	0	1	0	1	0	0	langka
scarcely	0	0	0	0	0	1	0	1	0	0	bieu
scarcity	1	0	0	1	0	1	0	1	0	0	kakirangan
scare	1	1	0	1	0	1	0	0	1	0	nyingsieunan
scarecrow	0	0	0	1	0	1	1	0	0	0	tukang sawah
scarf	0	0	0	0	0	0	0	0	0	0	syal
scarlet	0	0	0	0	0	0	0	0	0	0	beureum saulas
scatter	0	0	0	0	0	0	0	0	0	0	paburencay
scattered	0	0	0	0	0	0	0	0	0	0	paburencay
scattering	0	0	0	0	0	0	0	0	0	0	paburencay
scavenger	0	0	0	0	0	1	0	0	0	0	pamulung
scene	0	0	0	0	0	0	0	0	0	0	adegan
scenery	0	0	0	0	0	0	0	0	0	0	pamandangan
scenic	0	0	0	0	0	0	0	0	0	0	endah
scent	0	0	0	0	0	0	0	0	0	0	seungit
sceptical	0	0	0	0	0	0	0	0	0	1	skeptis
scepticism	0	0	0	0	0	0	0	0	0	0	skeptisisme
schematic	0	0	0	0	0	0	0	0	0	0	skéma
scheme	0	0	0	0	0	1	0	0	0	0	skéma
schism	1	0	0	0	0	1	0	0	0	0	perpecahan
schizophrenia	1	0	1	1	0	1	0	1	0	0	skizofrenia
scholar	0	0	0	0	0	0	1	0	0	0	ulama
scholarly	0	0	0	0	0	0	0	0	0	0	ilmiah
scholarship	0	0	0	0	1	0	1	0	0	0	beasiswa
school	0	0	0	0	0	0	0	0	0	1	sakola
schoolboy	0	0	0	0	0	0	0	0	0	0	budak sakola
schooling	0	0	0	0	0	0	0	0	0	0	sakola
schoolmaster	0	0	0	0	0	0	0	0	0	0	guru sakola
schooner	0	0	0	0	0	0	0	0	0	0	sekunar
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	elmu pangaweruh
scientific	0	0	0	0	0	0	1	0	0	1	ilmiah
scientist	0	1	0	0	0	0	1	0	0	1	élmuwan
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillation
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	katurunan
scissors	0	0	0	0	0	0	0	0	0	0	gunting
scoff	1	0	1	0	0	1	0	0	0	0	nyedek
scold	1	0	1	1	0	1	0	1	0	0	nyeuri
scolding	1	0	0	0	0	1	0	0	0	0	nyeuri
scoop	0	0	0	0	0	0	0	0	0	0	scoop
scope	0	0	0	0	0	0	0	0	0	0	wengkuan
scorching	1	0	0	0	0	1	0	0	0	0	hareudang
score	0	1	0	0	1	0	1	0	1	0	Asup
scores	0	0	0	0	0	0	0	0	0	0	skor
scorn	1	0	0	0	0	1	0	0	0	0	ngahina
scorpion	1	0	1	1	0	1	0	0	1	0	kalajengking
scotch	0	0	0	0	0	1	0	0	0	0	scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	bajingan
scour	0	0	0	0	0	0	0	0	0	0	nyisir
scourge	1	0	0	1	0	1	0	1	0	0	moyok
scout	0	0	0	0	0	0	0	0	0	0	pramuka
scrabble	0	0	0	0	0	0	0	0	0	0	nyeker
scramble	0	0	0	0	0	0	0	0	0	0	berebut
scrambling	0	0	0	0	0	1	0	0	0	0	ngagogoreng
scrape	0	0	0	0	0	0	0	0	0	0	kerok
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	kerok
scratch	0	0	0	0	0	0	0	0	0	0	ngeruk
scream	1	0	1	1	0	1	0	0	1	0	ngagorowok
screaming	1	0	1	1	0	1	0	0	0	0	ngagorowok
screech	0	0	0	1	0	1	0	0	1	0	ngagorowok
