English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Luxembourgish Word
tablespoon	0	0	0	0	0	0	0	0	0	0	Esslöffel
tablet	0	0	0	0	0	0	0	0	0	0	Tablet
tableware	0	0	0	0	0	0	0	0	0	0	Dëscher
taboo	0	0	1	1	0	1	0	0	0	0	tabu
tabular	0	0	0	0	0	0	0	0	0	0	tabell
tabulate	0	1	0	0	0	0	0	0	0	0	tabuléieren
tabulation	0	0	0	0	0	0	0	0	0	0	Tabulatioun
tachometer	0	0	0	0	0	0	0	0	0	0	tachometer
tacit	0	0	0	0	0	0	0	0	0	0	süchteg
tack	0	0	0	0	0	0	0	0	0	0	tack
tackle	1	0	0	0	0	0	0	0	1	0	unzepaken
tackling	0	0	0	0	0	0	0	0	0	0	unzepaken
tacky	0	0	0	0	0	0	0	0	0	0	schaarf
tact	0	0	0	0	0	0	1	0	0	0	takt
tactics	0	0	0	1	0	0	0	0	0	1	Taktik
tactile	0	0	0	0	0	0	0	0	0	0	taktile
taffeta	0	0	0	0	0	0	0	0	0	0	taffeta
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	tag
tail	0	0	0	0	0	0	0	0	0	0	Schwanz
tailed	0	0	0	0	0	0	0	0	0	0	schwanz
tailings	0	0	0	0	0	0	0	0	0	0	tailings
tailor	0	0	0	0	0	0	0	0	0	0	Schneider
tailoring	0	0	0	0	0	0	0	0	0	0	Schneiderei
taint	0	0	0	0	0	1	0	1	0	0	schmaacht
taker	0	0	0	0	0	0	0	0	0	0	hëlt
tale	0	0	0	0	0	0	1	0	0	0	Geschicht
talent	0	0	0	0	0	0	1	0	0	0	Talent
talented	0	0	0	0	0	0	0	0	0	0	talentéiert
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	schwätzen
talkative	0	0	0	0	0	0	0	0	0	0	sproochlech
talker	0	0	0	0	0	0	0	0	0	0	schwätzen
tall	0	0	0	0	0	0	0	0	0	0	grouss
tallies	0	0	0	0	0	0	0	0	0	0	zielt
tallow	0	0	0	0	0	0	0	0	0	0	tallow
tally	0	0	0	0	0	0	0	0	0	0	zielen
talons	1	0	0	1	0	1	0	0	0	0	talons
tambourine	0	0	0	0	0	0	0	0	0	0	tambourin
taming	0	0	0	0	0	0	0	0	0	0	zécken
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	tangle
tangled	0	0	0	0	0	1	0	0	0	0	verwéckelt
tank	0	0	0	0	0	0	0	0	0	0	tank
tanned	0	0	0	0	0	0	1	0	0	0	gebrannt
tantalizing	0	1	0	0	1	1	1	0	1	0	beandrockend
tantamount	0	0	0	0	0	0	0	0	0	1	gläichberechtegt
tap	0	0	0	0	0	0	0	0	0	0	tap
tape	0	0	0	0	0	0	0	0	0	0	Band
taper	0	0	0	0	0	0	0	0	0	0	taper
tapering	0	0	0	0	0	0	0	0	0	0	tapering
tapestry	0	0	0	0	0	0	0	0	0	0	Tapisserie
tar	0	0	0	0	0	0	0	0	0	0	tar
tardiness	0	0	0	0	0	1	0	0	0	0	spéit
tardy	0	0	0	0	0	1	0	0	0	0	spéit
target	0	0	0	0	0	0	0	0	0	0	Ziel
tariff	1	0	1	0	0	1	0	0	0	0	Tarif
tarnish	0	0	1	0	0	1	0	1	0	0	verschwannen
tarry	0	0	0	0	0	1	0	0	0	0	zitt
tart	0	0	0	0	0	0	0	0	0	0	tart
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tartar
task	0	0	0	0	0	0	1	0	0	0	Aufgab
tassel	0	0	0	0	0	0	0	0	0	0	Tassel
taste	0	0	0	0	0	0	0	0	0	0	schmaachen
tasteful	0	0	0	0	0	0	1	0	0	0	schmackhaft
tasteless	0	0	1	0	0	1	0	0	0	0	geschmaachtlos
tasting	0	0	0	0	0	0	0	0	0	0	Degustatioun
tasty	0	0	0	0	0	0	1	0	0	0	lecker
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	Tattoo
taught	0	0	0	0	0	0	0	0	0	1	geléiert
taunt	1	0	0	1	0	1	0	1	0	0	trauen
taut	0	0	0	0	0	0	0	0	0	0	streng
tavern	0	0	0	0	0	0	0	0	0	0	tavern
tawny	0	0	1	0	0	0	0	0	0	0	taueg
tax	0	0	0	0	0	1	0	1	0	0	Steier
taxicab	0	0	0	0	0	0	0	0	0	0	taxicab
taxonomy	0	0	0	0	0	0	0	0	0	0	Taxonomie
tea	0	0	0	0	0	0	0	0	0	0	Téi
teach	0	0	0	0	1	0	1	0	1	1	léieren
teacher	0	0	0	0	0	0	1	0	0	1	Enseignant
teaching	0	0	0	0	0	0	0	0	0	0	Unterrécht
team	0	0	0	0	0	0	0	0	0	1	Equipe
tearful	0	0	1	1	0	0	0	1	0	0	traureg
tease	1	1	0	0	0	1	0	1	0	0	zerstéieren
teaser	0	0	0	0	0	0	0	0	0	0	teaser
teasing	1	0	0	1	0	1	0	0	0	0	kierzen
teat	0	0	0	0	0	0	0	0	0	0	zitt
technical	0	0	0	0	0	0	0	0	0	0	technesch
technicality	0	0	0	0	0	0	0	0	0	0	technesch
technician	0	0	0	0	0	0	0	0	0	0	Techniker
technology	0	0	0	0	0	0	1	0	0	0	Technologie
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	langweileg
tedium	0	0	0	0	0	1	0	0	0	0	tedium
teeming	0	0	1	0	0	0	0	0	0	0	jäizen
teens	0	0	0	0	0	1	1	0	0	0	Jugendlecher
teeth	0	0	0	0	0	0	0	0	0	0	Zänn
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegram
telegraph	0	0	0	0	0	0	0	0	0	0	telegraph
telephone	0	0	0	0	0	0	0	0	0	0	Telefon
telescope	0	0	0	0	0	0	0	0	0	0	Teleskop
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopesch
television	0	0	0	0	0	0	0	0	0	0	Televisioun
teller	0	0	0	0	0	0	0	0	0	0	teller
telling	0	0	0	0	0	0	0	0	0	0	erzielen
telltale	0	0	0	0	0	0	0	0	0	0	erzielen
temper	0	0	0	0	0	0	0	0	0	0	temperament
tempera	0	0	0	0	0	0	0	0	0	0	temperament
temperament	0	0	0	0	0	0	0	0	0	0	temperament
temperance	0	0	0	0	0	0	1	0	0	0	temperament
temperate	0	0	0	0	0	0	0	0	0	1	temperéiert
temperature	0	0	0	0	0	0	0	0	0	0	Temperatur
tempered	0	0	0	0	0	0	1	0	0	0	temperéiert
tempest	1	1	0	1	0	1	0	1	1	0	Stuerm
temple	0	0	0	0	0	0	0	0	0	0	tempel
temporal	0	0	0	0	0	0	0	0	0	0	zäitlech
temporarily	0	0	0	0	0	0	0	0	0	0	temporär
temporary	0	0	0	0	0	0	0	0	0	0	temporäre
tempt	0	0	0	0	0	0	0	0	0	0	versicht
temptation	0	0	0	0	0	1	0	0	0	0	Versuchung
tempting	0	0	0	0	0	0	0	0	0	0	verlockend
ten	0	0	0	0	0	0	0	0	0	0	zéng
tenable	0	0	0	0	0	0	1	0	0	0	haltbar
tenacious	0	0	0	0	0	0	1	0	0	0	haltbar
tenacity	0	0	0	0	0	0	1	0	0	0	Zähegkeet
tenancy	0	0	0	0	0	0	1	0	0	0	Locatioun
tenant	0	0	0	0	0	0	1	0	0	0	Mieter
tendency	0	0	0	0	0	0	0	0	0	0	Tendenz
tender	0	0	0	0	1	0	1	0	0	1	Ausschreiwung
tenderness	0	0	0	0	1	0	1	0	0	0	Zäertlechkeet
tending	0	0	0	0	0	0	0	0	0	0	tendéieren
tendon	0	0	0	0	0	0	0	0	0	0	Sehne
tenement	0	0	0	0	0	1	0	0	0	0	Locatiounspräis
tenet	0	0	0	0	0	0	0	0	0	0	tenet
tenets	0	0	0	0	0	0	0	0	0	0	tenets
tenfold	0	0	0	0	0	0	0	0	0	0	zéngfach
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	ugespaant
tensile	0	0	0	0	0	0	0	0	0	0	tensile
tension	1	0	0	0	0	0	0	0	0	0	Spannung
tent	0	0	0	0	0	0	0	0	0	0	Zelt
tentacle	0	0	0	0	0	0	0	0	0	0	tentakel
tentative	0	0	0	0	0	0	0	0	0	0	tentativ
tenth	0	0	0	0	0	0	0	0	0	0	zéngten
tenths	0	0	0	0	0	0	0	0	0	0	Zéngtel
tenuous	0	0	0	0	0	0	0	0	0	0	schwaach
tenure	0	0	0	0	0	0	0	0	0	0	Amtszäit
tepid	0	0	0	0	0	0	0	0	0	0	labber
term	0	0	0	0	0	0	0	0	0	0	Begrëff
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	ofschléissen
termination	0	0	0	0	0	1	0	1	0	0	Kënnegung
terminus	0	0	0	0	0	0	0	0	0	0	terminus
termite	0	0	1	0	0	1	0	0	0	0	termite
terms	0	0	0	0	0	0	0	0	0	0	Begrëffer
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternär
terrace	0	0	0	0	0	0	0	0	0	0	Terrass
terrestrial	0	0	0	0	0	0	0	0	0	0	terrestresch
terrible	1	0	1	1	0	1	0	1	0	0	schrecklech
terribly	0	0	0	0	0	0	0	1	0	0	schrecklech
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	genial
territorial	0	0	0	0	0	0	0	0	0	0	territorial
territory	0	0	0	0	0	0	0	0	0	0	Territoire
terror	0	0	0	1	0	1	0	0	0	0	Terror
terrorism	1	0	1	1	0	1	0	1	0	0	Terrorismus
terrorist	1	0	1	1	0	1	0	1	1	0	terroristesch
terrorize	1	0	0	1	0	1	0	1	0	0	terroriséieren
terse	0	0	0	0	0	0	0	0	0	0	terse
tertiary	0	0	0	0	0	0	0	0	0	0	tertiär
test	0	0	0	0	0	0	0	0	0	0	testen
testament	0	1	0	0	0	0	0	0	0	1	Testament
testify	0	0	0	0	0	0	0	0	0	0	bestätegen
testimonial	0	0	0	0	0	0	0	0	0	0	Zeegnes
testimony	0	0	0	0	0	0	0	0	0	1	Zeegnes
tetanus	0	0	1	0	0	1	0	0	0	0	tetanus
tether	0	0	0	0	0	1	0	0	0	0	zéien
tethered	0	0	0	0	0	0	0	0	0	0	gebonnen
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetrahedral
text	0	0	0	0	0	0	0	0	0	0	Text
textbook	0	0	0	0	0	0	0	0	0	0	Léierbuch
textile	0	0	0	0	0	0	0	0	0	0	Textilindustrie
textural	0	0	0	0	0	0	0	0	0	0	texturell
texture	0	0	0	0	0	0	0	0	0	0	Textur
thankful	0	0	0	0	1	0	1	0	0	0	dankbar
thanksgiving	0	0	0	0	1	0	1	0	0	0	Thanksgiving
thatch	0	0	0	0	0	0	0	0	0	0	thatch
thaw	0	0	0	0	0	0	0	0	0	0	dout
theater	0	0	0	0	0	0	0	0	0	0	Theater
theatrical	0	0	0	0	0	0	0	0	0	0	theatralesch
theft	1	0	1	1	0	1	0	1	0	0	Déifstall
theism	0	0	1	0	0	1	0	0	0	0	theismus
theistic	0	0	0	0	0	0	0	0	0	0	theistesch
theme	0	0	0	0	0	0	0	0	0	0	Thema
theocracy	0	0	0	0	0	0	0	0	0	0	theokratie
theocratic	1	0	0	1	0	1	0	1	0	1	theokratesch
theologian	0	0	0	0	0	0	0	0	0	0	theolog
theological	0	0	0	0	0	0	0	0	0	1	theologesch
theology	0	1	0	0	0	0	0	0	0	0	theologie
theorem	0	0	0	0	0	0	0	0	0	1	theorem
theoretical	0	0	0	0	0	0	1	0	0	0	theoretesch
theory	0	1	0	0	0	0	0	0	0	1	Theorie
therapeutic	0	0	0	0	1	0	1	0	0	1	therapeutesch
therapeutics	0	0	0	0	0	0	1	0	0	0	Therapeutik
thereabouts	0	0	0	0	0	0	0	0	0	0	doriwwer
thereof	0	0	0	0	0	0	0	0	0	0	dervun
therewith	0	0	0	0	0	0	0	0	0	0	domat
thermal	0	0	0	0	0	0	0	0	0	0	thermesch
thermocouple	0	1	0	0	0	0	0	0	0	0	thermocouple
thermodynamics	0	0	0	0	0	0	0	0	0	0	Thermodynamik
thermometer	0	0	0	0	0	0	0	0	0	1	Thermometer
thermostat	0	0	0	0	0	0	0	0	0	0	thermostat
thesaurus	0	0	0	0	0	0	0	0	0	0	Thesaurus
thesis	0	0	0	0	0	0	0	0	0	0	Dissertatioun
thick	0	0	0	0	0	0	0	0	0	0	déck
thicken	0	0	0	0	0	0	0	0	0	0	verdicken
thickening	0	0	0	0	0	0	0	0	0	0	thickening
thicket	0	0	0	0	0	0	0	0	0	0	décke
thickness	0	0	0	0	0	0	0	0	0	0	deck
thief	1	0	1	1	0	1	0	1	1	0	déif
thimble	0	0	0	0	0	0	0	0	0	0	Fëndchen
thin	0	0	0	0	0	0	0	0	0	0	dënn
thing	0	0	0	0	0	0	0	0	0	0	Saach
things	0	0	0	0	0	0	0	0	0	0	Saachen
thinker	0	0	0	0	0	0	1	0	0	0	denker
thinking	0	0	0	0	0	0	0	0	0	0	denken
thirds	0	0	0	0	0	0	0	0	0	0	Drëttel
thirst	0	1	0	0	0	0	0	1	1	0	Duuscht
thirsty	0	0	0	0	0	1	0	0	0	0	duuschtereg
thirteen	0	0	0	0	0	0	0	0	0	0	dräizéng
thirteenth	0	0	0	1	0	0	0	0	0	0	dräizéngten
thistle	0	0	0	0	0	0	0	0	0	0	distel
thither	0	0	0	0	0	0	0	0	0	0	dohinner
thong	0	0	0	0	0	0	0	0	0	0	thong
thorn	0	0	0	0	0	1	0	0	0	0	Dorn
thorny	0	0	0	1	0	1	0	0	0	0	dorneg
thoroughbred	0	0	0	0	0	0	1	0	0	0	thoroughbred
thoroughfare	0	0	0	0	0	0	0	0	0	0	duerchgaang
thought	0	1	0	0	0	0	0	0	0	0	geduecht
thoughtful	0	0	0	0	0	0	1	0	0	1	nodenklech
thoughtfulness	0	0	0	0	0	0	1	0	0	0	Duerchduechte
thoughtless	1	0	1	0	0	1	0	0	0	0	ouni Gedanken
thoughts	0	0	0	0	0	0	0	0	0	0	Gedanken
thousand	0	0	0	0	0	0	0	0	0	0	dausend
thrash	1	0	1	1	0	1	0	1	0	0	dreschen
thread	0	0	0	0	0	0	0	0	0	0	Fuedem
threat	1	0	0	1	0	1	0	0	0	0	Drohung
threaten	1	1	0	1	0	1	0	0	0	0	menacéieren
threatening	1	0	1	1	0	1	0	0	0	0	menacéiert
threefold	0	0	0	0	0	0	0	0	0	0	dräifach
thresh	1	0	0	1	0	1	0	1	0	0	dreschen
threshold	0	0	0	0	0	0	0	0	0	0	Schwell
thrice	0	0	0	0	0	0	0	0	0	0	dräimol
thrift	0	0	1	0	0	0	1	0	0	1	spuersam
thrifty	0	0	0	0	0	0	0	0	0	0	spuersam
thrill	0	1	0	1	1	0	1	0	1	0	begeeschteren
thrilling	0	1	0	0	1	0	1	0	1	0	spannend
thriving	0	1	0	0	1	0	1	0	0	0	bléien
throat	0	0	0	0	0	0	0	0	0	0	Hals
throb	0	0	0	1	0	1	0	1	0	0	dreemen
throbbing	0	0	0	0	0	0	0	0	0	0	klëmmt
throne	0	0	0	0	0	0	1	0	0	1	troun
throng	0	0	0	0	0	0	0	0	0	0	vill
throttle	1	0	0	0	0	1	0	0	0	0	drossel
throw	0	0	0	0	0	0	0	0	0	0	geheien
thrush	0	0	0	0	0	0	0	0	0	0	dreschen
thrust	0	0	0	0	0	0	0	0	0	0	Schub
thud	0	0	0	0	0	0	0	0	0	0	daat
thug	1	0	1	1	0	1	0	0	0	0	béis
thumb	0	0	0	0	0	0	0	0	0	0	Daumen
thump	1	0	0	0	0	1	0	0	0	0	dump
thumping	0	0	0	1	0	0	0	0	0	0	drechen
thunder	0	0	0	0	0	0	0	0	0	0	Donner
thunderbolt	0	0	0	0	0	0	0	0	0	0	Donnerwieder
thundering	1	0	0	1	0	1	0	0	0	0	donner
thunderstorm	0	0	0	0	0	0	0	0	0	0	Donnerwieder
thwart	0	0	0	0	0	1	0	0	1	0	verstoppen
thyme	0	0	0	0	0	0	0	0	0	0	Thymian
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	ticken
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	Ticket
tickle	0	1	0	0	1	0	1	0	1	1	tickelen
ticklish	0	0	0	0	0	0	0	0	0	0	kierchlech
tidal	0	0	0	0	0	0	0	0	0	0	Gezäitekräfte
tidbit	0	0	0	0	0	0	0	0	0	0	bessi
tide	0	0	0	0	0	0	0	0	0	0	Gezei
tidings	0	0	0	0	0	0	0	0	0	0	Noriichten
tie	0	0	0	0	0	0	0	0	0	0	tie
tier	0	0	0	0	0	0	0	0	0	0	uerg
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tiger
tighten	1	0	0	0	0	0	0	0	0	0	zéien
tightness	0	0	0	0	0	0	0	0	0	0	Dichtegkeet
tights	0	0	0	0	0	0	0	0	0	0	tights
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	Fliesen
tiling	0	0	0	0	0	0	1	0	0	0	Fliesen
till	0	0	0	0	0	0	0	0	0	0	bis
tillage	0	0	0	0	0	0	0	0	0	0	Terrainen
tiller	0	0	0	0	0	0	0	0	0	0	tiller
tilt	0	0	0	0	0	0	0	0	0	0	kippen
tilting	0	0	0	0	0	0	0	0	0	0	kippen
timber	0	0	0	0	0	0	0	0	0	0	Holz
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	Zäit
timeliness	0	0	0	0	0	0	0	0	0	0	Zäitlechkeet
timely	0	0	0	0	0	0	1	0	0	0	zäitlech
timepiece	0	0	0	0	0	0	0	0	0	0	Auer
timid	0	0	0	1	0	1	0	1	0	0	schei
timidity	0	1	0	1	0	1	0	0	0	0	Angscht
tin	0	0	0	0	0	0	0	0	0	0	Zinn
tincture	0	0	0	0	0	0	0	0	0	0	Tinktur
tine	0	0	0	0	0	0	0	0	0	0	tinn
tinge	0	0	0	0	0	0	0	0	0	0	zitt
tingle	0	0	0	0	0	0	0	0	0	0	kribbelen
tingling	0	0	0	0	0	0	0	0	0	0	Kribbelen
tinker	0	0	0	0	0	0	0	0	0	0	tinker
tinkering	0	0	0	0	0	0	0	0	0	0	geschenkt
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	tinsel
tint	0	0	0	0	0	0	0	0	0	0	tint
tiny	0	0	0	0	0	0	0	0	0	0	kleng
tip	0	0	0	0	0	0	0	0	0	0	tipp
tipsy	0	0	0	0	0	1	0	0	0	0	tipptopp
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	reiwen
tired	0	0	0	0	0	1	0	0	0	0	midd
tiredness	0	0	0	0	0	1	0	0	0	0	Middegkeet
tiresome	0	0	0	0	0	1	0	0	0	0	langweileg
tissue	0	0	0	0	0	0	0	0	0	0	Tissu
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	titanic
tithe	0	0	0	0	0	0	0	0	0	0	zéngten
title	0	0	0	0	0	0	1	0	0	1	Titel
titled	0	0	0	0	0	0	0	0	0	0	betitelt
titty	0	0	0	0	0	0	0	0	0	0	titt
titular	0	0	0	0	0	0	0	0	0	0	titulaire
toad	0	0	1	0	0	1	0	0	0	0	Mouk
toast	0	0	0	0	1	0	1	0	0	0	toast
tobacco	0	0	0	0	0	1	0	0	0	0	Tubak
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	haut
toe	0	0	0	0	0	0	0	0	0	0	Zeh
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	ustrengen
toilet	0	0	1	0	0	1	0	0	0	0	Toilette
toils	0	0	0	0	0	1	0	0	0	0	uerg
token	0	0	0	0	0	0	0	0	0	0	token
tolerance	0	0	0	0	0	0	0	0	0	0	Toleranz
tolerant	0	0	0	0	0	0	1	0	0	0	tolerant
tolerate	1	0	0	0	0	1	0	1	0	0	toleréieren
toleration	0	0	0	0	0	0	1	0	0	0	Toleranz
toll	0	0	0	0	0	0	0	0	0	0	Maut
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	Graf
tomcat	0	0	0	0	0	0	0	0	0	0	tomcat
tome	0	0	0	0	0	0	0	0	0	0	fir mech
tomorrow	0	1	0	0	0	0	0	0	0	0	muer
ton	0	0	0	0	0	0	0	0	0	0	tonn
tone	0	0	0	0	0	0	0	0	0	0	Toun
tong	0	0	0	0	0	0	0	0	0	0	tong
tongs	0	0	0	0	0	0	0	0	0	0	Stongen
tongue	0	0	0	0	0	0	0	0	0	0	Zong
tonic	0	0	0	0	0	0	0	0	0	0	tonic
tonnage	0	0	0	0	0	0	0	0	0	0	tonnage
tonsils	0	0	0	0	0	0	0	0	0	0	tonsils
tooling	0	0	0	0	0	0	0	0	0	0	Tooling
tooth	0	0	0	0	0	0	0	0	0	0	Zänn
toothache	0	0	0	1	0	1	0	0	0	0	Zännwéi
toothed	0	0	0	0	0	0	0	0	0	0	gezahnt
toothless	0	0	0	0	0	0	0	0	0	0	Zännlos
top	0	1	0	0	0	0	1	0	0	1	erop
topaz	0	0	0	0	0	0	0	0	0	0	topaz
topic	0	0	0	0	0	0	0	0	0	0	Thema
topical	0	0	0	0	0	0	0	0	0	0	aktuell
topographic	0	0	0	0	0	0	0	0	0	0	topographesch
topographical	0	0	0	0	0	0	0	0	0	0	topographesch
topography	0	0	0	0	0	0	0	0	0	0	Topographie
topple	0	0	0	0	0	0	0	0	1	0	klappen
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	Fackel
torment	1	0	0	1	0	1	0	1	0	0	Péng
torn	0	0	0	0	0	1	0	0	0	0	gerappt
tornado	0	0	0	1	0	0	0	0	0	0	Tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	schaarf
torsion	0	0	0	0	0	0	0	0	0	0	torsioun
torso	0	0	0	0	0	0	0	0	0	0	torso
tort	0	0	0	0	0	1	0	0	0	0	tort
tortious	1	0	1	0	0	1	0	0	0	0	tortious
tortoise	0	0	0	0	0	0	0	0	0	0	Deckelsmouk
tortuous	0	0	0	0	0	0	0	0	0	0	tortuous
torture	1	1	1	1	0	1	0	1	0	0	Folter
toss	0	0	0	0	0	0	0	0	0	0	werfen
total	0	0	0	0	0	0	0	0	0	0	am Ganzen
totality	0	0	0	0	0	0	0	0	0	0	totalitéit
totally	0	0	0	0	0	0	0	0	0	0	ganz
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	beréieren
touched	0	0	0	0	0	1	0	0	0	0	beréiert
touching	0	0	0	0	0	0	0	0	0	0	beréieren
touchy	1	0	0	0	0	1	0	1	0	0	touchy
tough	0	0	0	0	0	1	0	1	0	0	haart
toughness	1	0	0	1	0	0	1	0	0	1	Zähegkeet
tour	0	0	0	0	0	0	0	0	0	0	Tour
tourist	0	0	0	0	0	0	0	0	0	0	touristesch
tourmaline	0	0	0	0	0	0	0	0	0	0	Tourmalin
tournament	0	0	0	0	0	0	0	0	0	0	Tournoi
tourniquet	0	0	0	0	0	0	0	0	0	0	tourniquet
tout	0	0	0	0	0	0	0	0	0	0	tout
tow	0	0	0	0	0	0	0	0	0	0	zéien
towel	0	0	0	0	0	0	0	0	0	0	Handduch
tower	0	0	0	0	0	0	1	0	0	0	Tuerm
towering	0	1	0	1	0	0	1	0	0	0	tierkesch
town	0	0	0	0	0	0	0	0	0	0	Stad
townhouse	0	0	0	0	0	0	0	0	0	0	Stadhaus
toxic	0	0	1	0	0	1	0	0	0	0	gëfteg
toxicology	0	0	0	0	0	0	0	0	0	0	Toxikologie
toxin	0	0	0	1	0	1	0	0	0	0	toxin
toy	0	0	0	0	0	0	0	0	0	0	Spillsaach
trace	0	0	0	0	0	0	0	0	0	0	verfollegen
traces	0	0	0	0	0	0	0	0	0	0	Spuren
trachea	0	0	0	0	0	0	0	0	0	0	trachea
tracing	0	0	0	0	0	0	0	0	0	0	tracing
track	0	1	0	0	0	0	0	0	0	0	Streck
tract	0	0	0	1	0	0	0	0	0	0	Tract
tractable	0	0	0	0	0	0	0	0	0	0	tracable
traction	0	0	0	0	0	0	0	0	0	0	Traktioun
tractor	0	0	0	0	0	0	0	0	0	0	Trakter
trade	0	0	0	0	0	0	0	0	0	1	Handel
trader	0	0	0	0	0	0	0	0	0	0	Händler
tradesman	0	0	0	0	0	0	0	0	0	0	Händler
trading	0	0	0	0	0	0	0	0	0	0	Handel
tradition	0	0	0	0	0	0	0	0	0	0	Traditioun
traditional	0	0	0	0	0	0	1	0	0	0	traditionell
traffic	0	0	0	0	0	0	0	0	0	0	Verkéier
tragedy	0	0	0	1	0	1	0	1	0	0	tragedie
tragic	0	0	0	0	0	1	0	0	0	0	tragesch
trail	0	0	0	0	0	0	0	0	0	0	Trail
train	0	0	0	0	0	0	0	0	0	0	Zuch
trained	0	0	0	0	0	0	0	0	0	0	trainéiert
trainer	0	0	0	0	0	0	0	0	0	1	trainer
training	0	0	0	0	0	0	0	0	0	0	Formatioun
trait	0	0	0	0	0	0	0	0	0	0	trait
traitor	1	0	1	1	0	1	0	1	0	0	verréider
trajectory	0	0	0	0	0	0	0	0	0	0	trajectoire
tram	0	0	0	0	0	0	0	0	0	0	tram
tramp	0	0	1	1	0	1	0	1	0	0	tramp
tramway	0	0	0	0	0	0	0	0	0	0	Tram
trance	0	0	0	0	0	1	0	0	0	0	trance
tranquil	0	0	0	0	1	0	1	0	0	0	roueg
tranquility	0	0	0	0	1	0	1	0	0	1	Rou
transact	0	0	0	0	0	0	0	0	0	0	handelen
transaction	0	0	0	0	0	0	0	0	0	1	Transaktioun
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlantesch
transcendence	0	1	0	0	1	0	1	0	1	1	Transzendenz
transcendent	0	0	0	0	0	0	0	0	0	0	transzendent
transcendental	0	0	0	0	0	0	1	0	0	0	transzendental
transcribe	0	0	0	0	0	0	0	0	0	0	transkriberen
transcriber	0	0	0	0	0	0	0	0	0	0	transcriber
transcript	0	0	0	0	0	0	0	0	0	1	Transkriptioun
transcription	0	0	0	0	0	0	0	0	0	0	Transkriptioun
transfer	0	0	0	0	0	0	0	0	0	0	transferéieren
transference	0	0	0	0	0	0	0	0	0	0	Transfert
transferred	0	0	0	0	0	0	0	0	0	0	iwwerdroen
transfixed	0	0	0	0	0	0	0	0	0	0	transfixéiert
transform	0	0	0	0	0	0	0	0	0	0	transforméieren
transformation	0	0	0	0	0	0	0	0	0	0	Transformatioun
transfusion	0	0	0	0	0	0	0	0	0	0	transfusion
transgression	0	0	0	0	0	1	0	0	0	0	Transgressioun
transient	0	0	0	0	0	0	0	0	0	0	transient
