English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Corsican Word
roast	0	0	0	0	0	0	0	0	0	0	arrosto
rob	1	0	1	1	0	1	0	1	0	0	robba
robber	0	0	1	1	0	1	0	0	0	0	ladrone
robbery	1	0	1	1	0	1	0	1	0	0	robba
robe	0	0	0	0	0	0	0	0	0	0	robba
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robotica
robust	0	0	0	0	0	0	1	0	0	0	robusta
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	petra
rocket	1	0	0	0	0	0	0	0	0	0	raquette
rocks	0	0	0	0	0	0	0	0	0	0	petre
rod	0	0	0	1	0	0	1	0	0	1	verga
roe	0	0	0	0	0	0	0	0	0	0	roe
rogue	0	0	1	0	0	1	0	0	0	0	canaglia
role	0	0	0	0	0	0	0	0	0	0	rolu
roll	0	0	0	0	0	0	0	0	0	0	rollu
roller	0	0	0	0	0	0	0	0	0	0	rullu
rollers	0	0	0	0	0	0	0	0	0	0	rulli
rollicking	0	0	0	0	1	0	1	0	0	0	ruttulu
rolling	0	0	0	0	0	0	0	0	0	0	rotulà
romance	0	1	0	1	1	0	1	1	1	1	romanzu
romantic	0	1	0	0	1	0	1	0	0	1	romantica
romanticism	0	0	0	0	1	0	1	0	0	0	romanticismu
romp	0	0	0	0	1	0	1	0	0	0	romp
roof	0	0	0	0	0	0	0	0	0	0	tettu
rook	1	0	1	0	0	1	0	0	0	0	toru
room	0	0	0	0	0	0	0	0	0	0	stanza
roomy	0	0	0	0	0	0	0	0	0	0	spaziosa
roost	0	0	0	0	0	0	0	0	0	0	ghjacciu
rooster	0	0	0	0	0	0	0	0	0	0	gallu
root	0	0	0	0	0	0	0	0	0	0	radica
rooted	0	0	0	0	0	0	1	0	0	1	arradicata
rope	0	0	0	0	0	0	0	0	0	0	corda
rosary	0	0	0	0	0	0	0	0	0	0	rosariu
rose	0	0	0	0	0	0	0	0	0	0	rosa
rosemary	0	0	0	0	0	0	0	0	0	0	rosmarinu
rosette	0	0	0	0	0	0	0	0	0	0	rosetta
roster	0	0	0	0	0	0	0	0	0	0	lista
rosy	0	0	0	0	0	0	1	0	0	0	rosi
rot	0	0	1	1	0	1	0	1	0	0	rot
rota	0	0	0	0	0	0	1	0	0	1	rota
rotary	0	0	0	0	0	0	0	0	0	0	rotativu
rotate	0	0	0	0	0	0	0	0	0	0	girà
rotation	0	0	0	0	0	0	0	0	0	0	rotazione
rote	0	0	0	0	0	0	0	0	0	0	rote
rotor	0	0	0	0	0	0	0	0	0	0	rotore
rotting	0	0	1	0	0	1	0	0	0	0	putridu
rouge	0	0	0	0	0	0	0	0	0	0	rossu
rough	0	0	0	0	0	0	0	0	0	0	ruvida
roughly	0	0	0	0	0	0	0	0	0	0	circa
roughness	0	0	0	0	0	1	0	0	0	0	rugosità
roulette	0	1	0	0	0	0	0	0	0	0	roulette
round	0	0	0	0	0	0	0	0	0	0	tondu
roundabout	0	0	0	0	0	0	0	0	0	0	rotonda
rounded	0	0	0	0	0	0	0	0	0	0	arrotondatu
roundup	0	0	0	0	0	0	0	0	0	0	roundup
rouse	0	0	0	0	0	0	0	0	0	0	risveglia
rouser	0	0	0	0	0	0	0	0	0	0	rouser
rousing	0	0	0	0	0	0	0	0	0	0	suscitante
rout	0	0	0	0	0	1	0	0	0	0	rotta
route	0	0	0	0	0	0	0	0	0	0	rotta
routine	0	0	0	0	0	0	1	0	0	1	rutina
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	roving
row	1	0	0	0	0	1	0	0	0	0	fila
rowdy	0	0	0	0	0	1	0	0	0	0	turbulente
royal	0	0	0	0	0	0	0	0	0	0	reale
royalty	0	0	0	0	0	0	1	0	0	0	reale
rub	0	0	0	0	0	0	0	0	0	0	strofinate
rubber	0	0	0	0	0	0	0	0	0	0	gomma
rubbers	0	0	0	0	0	0	0	0	0	0	gomma
rubbing	0	0	0	0	0	0	0	0	0	0	frettu
rubbish	0	0	1	0	0	1	0	0	0	0	spazzatura
rubble	0	0	0	1	0	1	0	1	0	0	macerie
rubric	0	0	0	0	0	0	1	0	0	0	rubrica
ruby	0	0	0	0	0	0	0	0	0	0	rubinu
rudder	0	0	0	0	0	0	0	0	0	0	timone
ruddy	0	0	0	0	0	0	0	0	0	0	rossu
rudimentary	0	0	0	0	0	0	0	0	0	0	rudimentale
rudiments	0	0	0	0	0	0	0	0	0	0	rudimenti
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	ruffle
rug	0	0	0	0	0	0	0	0	0	0	tappettu
rugged	0	0	0	0	0	1	0	0	0	0	aspra
ruin	0	0	0	1	0	1	0	1	0	0	ruina
ruined	1	0	1	1	0	1	0	1	0	0	ruvinatu
ruinous	1	0	1	1	0	1	0	1	0	0	ruinoso
ruins	0	0	0	0	0	0	0	0	0	0	ruvine
rule	0	0	0	1	0	0	0	0	0	1	regula
ruler	0	0	0	0	0	0	0	0	0	0	regnu
ruling	0	0	0	0	0	0	0	0	0	0	regnu
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	rumble
rummage	0	0	0	0	0	0	0	0	0	0	rummage
rumor	0	0	0	0	0	1	0	1	0	0	rumore
rumored	0	0	0	0	0	0	0	0	0	0	rumore
rump	0	0	0	0	0	0	0	0	0	0	groppa
runaway	0	0	0	0	0	1	0	1	0	0	scappà
runes	0	0	0	0	0	0	0	0	0	0	rune
rung	0	0	0	0	0	0	0	0	0	0	chjappà
runner	0	0	0	0	0	0	0	0	0	0	corridore
running	0	0	0	0	0	0	0	0	0	0	corsa
runway	0	0	0	0	0	0	0	0	0	0	pista
rupture	0	0	0	1	0	1	0	1	1	0	ruttura
rural	0	0	0	0	0	0	0	0	0	0	rurale
ruse	0	0	0	0	0	1	0	0	0	0	astuzia
rush	0	0	0	0	0	0	0	0	0	0	fretta
rust	0	0	0	0	0	1	0	0	0	0	ruggine
rustic	0	0	0	0	0	0	0	0	0	0	rusticu
rustle	0	0	0	0	0	0	0	0	0	0	fruscia
rusty	0	0	0	0	0	1	0	0	0	0	arrugginitu
rut	0	0	0	0	0	0	0	0	0	0	rut
ruth	0	0	0	0	0	0	1	0	0	0	ruth
ruthless	1	0	1	1	0	1	0	0	0	0	senza pietà
rye	0	0	0	0	0	0	0	0	0	0	segale
saber	1	0	0	1	0	1	0	0	0	0	sabre
sable	0	0	0	0	0	0	0	0	0	0	sable
sabotage	1	0	1	1	0	1	0	1	1	0	sabotage
sac	0	0	0	0	0	0	0	0	0	0	sac
sack	0	0	0	0	0	0	0	0	0	0	saccu
sacrament	0	0	0	0	0	0	0	0	0	0	sacramentu
sacred	0	0	0	0	0	0	0	0	0	0	sacru
sacrifices	0	0	1	1	0	1	0	1	0	0	sacrifici
saddle	0	0	0	0	0	0	0	0	0	0	sella
sadly	0	0	0	0	0	1	0	1	0	0	disgraziatamente
sadness	0	0	0	0	0	1	0	1	0	1	tristezza
safe	0	0	0	0	1	0	1	0	0	1	sicuru
safeguard	0	0	0	0	0	0	1	0	0	1	salvaguarda
safekeeping	0	0	0	0	0	0	0	0	0	1	custodia
safety	0	0	0	0	0	0	0	0	0	0	sicurità
saffron	0	0	0	0	0	0	0	0	0	0	ziferanu
sag	0	0	0	1	0	1	0	0	0	0	sag
saga	0	0	0	0	0	0	0	0	0	0	saga
sage	0	0	0	0	0	0	1	0	0	1	salvia
sail	0	0	0	0	0	0	0	0	0	0	vela
sailing	0	0	0	0	0	0	0	0	0	0	vela
sailor	0	0	0	0	0	0	0	0	0	0	marinaru
saint	0	1	0	0	1	0	1	0	1	1	santu
saintly	0	1	0	0	1	0	1	0	1	1	santu
salad	0	0	0	0	0	0	0	0	0	0	insalata
salamander	0	0	0	0	0	0	0	0	0	0	salamandra
salary	0	1	0	0	1	0	1	0	0	1	salariu
sale	0	0	0	0	0	0	0	0	0	0	vendita
salesman	0	0	0	0	0	0	0	0	0	0	venditore
salient	0	0	0	0	0	0	1	0	0	0	salienti
saline	0	0	0	0	0	0	0	0	0	0	salina
saliva	0	1	0	0	0	0	0	0	0	0	saliva
sally	0	0	0	0	0	0	0	0	1	0	sally
salon	0	0	0	0	0	0	0	0	0	0	salone
saloon	1	0	0	0	0	0	0	0	0	0	salone
salt	0	0	0	0	0	0	0	0	0	0	sali
salty	0	0	0	0	0	0	0	0	0	0	salatu
salutary	0	0	0	0	1	0	1	0	0	1	salutariu
salutation	0	0	0	0	0	0	0	0	0	0	salutazione
salute	0	0	0	0	1	0	1	0	0	0	salutu
salvage	0	0	0	0	0	0	0	0	0	0	salvezza
salvation	0	1	0	0	1	0	1	0	0	1	salvezza
salve	0	0	0	0	0	0	1	0	0	0	salve
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	umilità
samurai	0	0	0	1	0	0	1	0	0	0	samurai
sanctification	0	0	0	0	1	0	1	0	0	1	santificazione
sanctified	0	0	0	0	0	0	0	0	0	0	santificatu
sanctify	0	1	0	0	1	0	1	1	1	1	santificà
sanction	0	0	0	0	0	0	0	0	0	0	sanzione
sanctioned	0	0	0	0	0	0	0	0	0	0	sanzionatu
sanctity	0	0	0	0	0	0	0	0	0	0	santità
sanctuary	0	1	0	0	1	0	1	0	0	1	santuariu
sand	0	0	0	0	0	0	0	0	0	0	sabbia
sandal	0	0	0	0	0	0	0	0	0	0	sandali
sander	0	0	0	0	0	0	0	0	0	0	levigatrice
sands	0	0	0	0	0	0	0	0	0	0	sabbia
sandy	0	0	0	0	0	0	0	0	0	0	sabbiosa
sane	0	0	0	0	0	0	0	0	0	0	sanu
sanguine	0	0	0	0	0	0	1	0	0	0	sangu
sanitary	0	0	0	0	0	0	1	0	0	0	sanitarie
sanity	0	0	0	0	0	0	0	0	0	0	sanità
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	sap
sapphire	0	0	0	0	0	0	0	0	0	0	zaffiro
sappy	0	0	0	0	0	0	0	0	0	1	sappiu
sarcasm	1	0	1	0	0	1	0	1	0	0	sarcasmu
sarcoma	0	0	0	1	0	1	0	1	0	0	sarcoma
sardonic	0	0	0	0	0	1	0	0	0	0	sardonicu
sash	0	0	0	0	0	0	0	0	0	0	fascia
satanic	1	0	0	0	0	1	0	0	0	0	satanicu
satchel	0	0	0	0	0	0	0	0	0	0	saccu
sate	0	0	0	0	0	0	0	0	0	0	satu
satellite	0	0	0	0	0	0	0	0	0	0	satellitu
satin	0	0	0	0	0	0	1	0	0	0	satin
satire	0	0	0	0	0	0	0	0	0	0	satira
satirical	0	0	0	0	0	0	0	0	0	0	satiricu
satisfaction	0	0	0	0	0	0	0	0	0	0	satisfaczione
satisfactorily	0	0	0	0	0	0	1	0	0	0	satisfactoriamente
satisfied	0	0	0	0	1	0	1	0	0	0	cuntentu
saturate	0	0	0	0	0	0	0	0	0	0	saturatu
saturated	0	0	1	0	0	1	0	0	0	0	saturatu
saturation	0	0	0	0	0	0	0	0	0	0	saturazione
sauce	0	0	0	0	0	0	0	0	0	0	salsa
saucepan	0	0	0	0	0	0	0	0	0	0	casseruola
saucer	0	0	0	0	0	0	0	0	0	0	piattino
saucy	0	0	0	0	0	0	0	0	0	0	saltu
sauerkraut	0	0	0	0	0	0	0	0	0	0	choucroute
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	salvaticu
savagery	1	0	0	1	0	1	0	0	0	0	selvaggia
savanna	0	0	0	0	0	0	0	0	0	0	savana
save	0	0	0	0	1	0	1	0	0	1	salvà
saving	0	0	0	0	0	0	0	0	0	0	salvà
savings	0	0	0	0	0	0	1	0	0	0	risparmiu
savor	0	1	1	0	1	0	1	1	0	1	sapori
savory	0	0	0	0	0	0	1	0	0	0	savuroso
savvy	0	0	0	0	0	0	1	0	0	0	sapiente
sawdust	0	0	0	0	0	0	0	0	0	0	serratura
sax	0	0	0	0	0	0	0	0	0	0	sax
saxophone	0	0	0	0	0	0	0	0	0	0	saxofone
scab	0	0	0	0	0	1	0	0	0	0	crosta
scabbard	0	0	0	0	0	0	0	0	0	0	fodera
scaffold	0	0	0	1	0	1	0	0	0	0	scaffold
scaffolding	0	0	0	0	0	0	0	0	0	0	scaffolding
scale	0	0	0	0	0	0	0	0	0	0	scala
scales	0	0	0	0	0	0	0	0	0	0	scale
scallop	0	0	0	0	0	0	0	0	0	0	capesante
scalp	0	0	0	0	0	0	0	0	0	0	scalp
scalpel	0	0	0	1	0	1	0	0	0	0	bisturi
scaly	0	0	0	0	0	1	0	0	0	0	squame
scan	0	0	0	0	0	0	0	0	0	0	scansà
scandal	0	0	0	1	0	1	0	0	0	0	scandalu
scandalous	1	0	0	0	0	1	0	0	0	0	scandalu
scanty	0	0	0	0	0	1	0	0	0	0	scarsu
scape	0	0	0	0	0	0	0	0	0	0	scappà
scapegoat	1	0	0	1	0	1	0	0	0	0	capru espiatore
scar	1	0	1	1	0	1	0	1	0	0	cicatrice
scarab	0	0	0	0	0	0	0	0	0	0	scarabellu
scarce	0	0	0	1	0	1	0	1	0	0	scarsa
scarcely	0	0	0	0	0	1	0	1	0	0	appena
scarcity	1	0	0	1	0	1	0	1	0	0	scarsità
scare	1	1	0	1	0	1	0	0	1	0	paura
scarecrow	0	0	0	1	0	1	1	0	0	0	spaventapasseri
scarf	0	0	0	0	0	0	0	0	0	0	sciarpa
scarlet	0	0	0	0	0	0	0	0	0	0	scarlatina
scatter	0	0	0	0	0	0	0	0	0	0	sparghje
scattered	0	0	0	0	0	0	0	0	0	0	spargugliatu
scattering	0	0	0	0	0	0	0	0	0	0	sparghjera
scavenger	0	0	0	0	0	1	0	0	0	0	scavenger
scene	0	0	0	0	0	0	0	0	0	0	scena
scenery	0	0	0	0	0	0	0	0	0	0	paisaghji
scenic	0	0	0	0	0	0	0	0	0	0	scenicu
scent	0	0	0	0	0	0	0	0	0	0	prufume
sceptical	0	0	0	0	0	0	0	0	0	1	scetticu
scepticism	0	0	0	0	0	0	0	0	0	0	scepticism
schematic	0	0	0	0	0	0	0	0	0	0	schematicu
scheme	0	0	0	0	0	1	0	0	0	0	schema
schism	1	0	0	0	0	1	0	0	0	0	scisma
schizophrenia	1	0	1	1	0	1	0	1	0	0	schizofrenia
scholar	0	0	0	0	0	0	1	0	0	0	scholaru
scholarly	0	0	0	0	0	0	0	0	0	0	eruditu
scholarship	0	0	0	0	1	0	1	0	0	0	borsa di studiu
school	0	0	0	0	0	0	0	0	0	1	scola
schoolboy	0	0	0	0	0	0	0	0	0	0	scolari
schooling	0	0	0	0	0	0	0	0	0	0	scola
schoolmaster	0	0	0	0	0	0	0	0	0	0	maestru di scola
schooner	0	0	0	0	0	0	0	0	0	0	schooner
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	scienza
scientific	0	0	0	0	0	0	1	0	0	1	scientificu
scientist	0	1	0	0	0	0	1	0	0	1	scientist
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillazioni
scintillator	0	0	0	0	0	0	0	0	0	0	scintillatore
scion	0	0	0	0	0	0	0	0	0	0	scion
scissors	0	0	0	0	0	0	0	0	0	0	forbici
scoff	1	0	1	0	0	1	0	0	0	0	scherni
scold	1	0	1	1	0	1	0	1	0	0	rimpruverà
scolding	1	0	0	0	0	1	0	0	0	0	rimproveru
scoop	0	0	0	0	0	0	0	0	0	0	scoop
scope	0	0	0	0	0	0	0	0	0	0	scopu
scorching	1	0	0	0	0	1	0	0	0	0	bruciante
score	0	1	0	0	1	0	1	0	1	0	puntuazione
scores	0	0	0	0	0	0	0	0	0	0	punteggi
scorn	1	0	0	0	0	1	0	0	0	0	disprezzu
scorpion	1	0	1	1	0	1	0	0	1	0	scorpione
scotch	0	0	0	0	0	1	0	0	0	0	scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	canaglia
scour	0	0	0	0	0	0	0	0	0	0	scorri
scourge	1	0	0	1	0	1	0	1	0	0	flagellu
scout	0	0	0	0	0	0	0	0	0	0	scout
scrabble	0	0	0	0	0	0	0	0	0	0	scrabble
scramble	0	0	0	0	0	0	0	0	0	0	scramble
scrambling	0	0	0	0	0	1	0	0	0	0	scrambling
scrape	0	0	0	0	0	0	0	0	0	0	scaccià
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	scraping
scratch	0	0	0	0	0	0	0	0	0	0	scratch
scream	1	0	1	1	0	1	0	0	1	0	urla
screaming	1	0	1	1	0	1	0	0	0	0	gridandu
screech	0	0	0	1	0	1	0	0	1	0	stridulu
screen	0	0	0	0	0	0	0	0	0	0	schermu
screwdriver	0	0	0	0	0	0	0	0	0	0	cacciavite
screwed	1	0	0	0	0	1	0	0	0	0	avvitata
scribble	0	0	0	0	0	0	0	0	0	0	scribble
scribe	0	0	0	0	0	0	1	0	0	0	scriba
scrimmage	0	0	0	0	0	1	0	0	1	0	scrimmage
scrip	0	0	0	0	0	0	0	0	0	0	scrip
script	0	0	0	0	0	0	1	0	0	0	script
scriptural	0	0	0	0	0	0	0	0	0	0	scritturale
scripture	0	0	0	0	0	0	0	0	0	1	Scrittura
scroll	0	0	0	0	0	0	0	0	0	0	scorri
scrub	0	0	1	0	0	1	0	0	0	0	machja
scrumptious	0	0	0	0	0	0	1	0	0	0	deliziosa
scrupulous	0	0	0	0	0	0	0	0	0	0	scrupuleux
scrutinize	0	1	0	0	0	1	0	0	0	0	scrutinà
scrutiny	0	0	0	0	0	1	0	0	0	0	scrutin
sculptor	0	0	0	0	0	0	0	0	0	0	scultore
sculpture	0	0	0	0	0	0	1	0	0	0	scultura
sculptured	0	0	0	0	0	0	0	0	0	0	scultura
scum	0	0	1	0	0	1	0	0	0	0	scuma
sea	0	0	0	0	0	0	1	0	0	0	mare
seaboard	0	0	0	0	0	0	0	0	0	0	mare
seal	0	0	0	0	0	0	1	0	0	1	sigillu
seals	0	0	0	0	0	0	0	0	0	1	sigilli
seam	0	0	0	0	0	0	0	0	0	0	cucitura
seaman	0	0	0	0	0	0	0	0	0	0	marinaru
seamless	0	0	0	0	0	0	0	0	0	0	senza cuciture
seamstress	0	0	0	0	0	0	0	0	0	0	sarta
seaport	0	0	0	0	0	0	0	0	0	0	portu marittimu
sear	0	0	0	0	0	1	0	0	0	0	sear
search	0	0	0	0	0	0	0	0	0	0	cerca
searching	0	0	0	0	0	0	0	0	0	0	cerca
seared	0	0	0	0	0	0	0	0	0	0	brusgiatu
seaside	0	0	0	0	0	0	0	0	0	0	mare
season	0	0	0	0	0	0	0	0	0	0	stagione
seasoned	0	0	0	0	0	0	1	0	0	0	stagionata
seasoning	0	0	0	0	0	0	0	0	0	0	condimentu
seat	0	0	0	0	0	0	0	0	0	0	sediu
secession	0	0	0	0	0	1	0	0	0	0	secessione
secluded	0	0	0	0	0	1	0	1	0	0	isolatu
seclusion	0	0	0	1	0	1	1	0	0	0	isolamentu
secondary	0	0	0	0	0	0	0	0	0	0	secundariu
secondhand	0	0	0	0	0	1	0	0	0	0	seconda mano
secrecy	0	0	0	0	0	0	0	0	1	1	sicretu
secret	0	0	0	0	0	0	0	0	0	1	sicretu
secretariat	0	0	0	0	0	0	1	0	0	0	secretariu
secretary	0	0	0	0	0	0	0	0	0	0	sicritariu
secrete	0	0	1	0	0	0	0	0	0	0	secrete
secretion	0	0	1	0	0	1	0	0	0	0	secrezione
secretive	0	0	0	0	0	1	0	0	0	0	sicretu
secretly	0	0	0	0	0	0	0	0	0	0	in sicretu
sect	0	0	0	0	0	0	0	0	0	0	sect
sectarian	1	0	0	1	0	1	0	0	0	0	settariu
sectional	0	0	0	0	0	0	0	0	0	0	seccionale
sector	0	0	0	0	0	0	0	0	0	0	settore
secular	0	1	0	0	0	0	0	0	0	0	secular
secularism	0	0	0	0	0	0	0	0	0	0	secularismu
securities	0	0	0	0	0	0	0	0	0	1	securities
security	0	0	0	0	0	0	0	0	0	0	sicurità
sedan	0	0	0	0	0	0	0	0	0	0	berlina
sedate	0	0	0	0	0	0	0	0	0	0	sedate
sedative	0	0	0	0	0	0	0	0	0	0	sedativu
sedentary	0	0	0	0	0	0	0	0	0	0	sedentariu
sedge	0	0	0	0	0	0	0	0	0	0	carice
sediment	0	0	0	0	0	0	0	0	0	0	sedimentu
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentariu
sedition	1	0	0	0	0	1	0	1	0	0	sedizione
seduce	0	0	0	0	0	1	0	0	0	0	seduce
seducing	0	0	0	0	0	0	0	0	0	0	seducente
seduction	0	0	0	0	0	1	0	0	0	0	seduzzione
seductive	0	1	0	0	0	0	0	0	0	0	seducente
seed	0	0	0	0	0	0	0	0	0	0	sumente
seedling	0	0	0	0	0	0	0	0	0	0	piantina
seek	0	1	0	0	0	0	0	0	0	0	cerca
seeker	0	0	0	0	0	0	0	0	0	0	cercatore
seemingly	0	0	0	0	0	0	0	0	0	0	apparentemente
seer	0	0	0	0	0	0	0	0	0	0	vede
seething	0	0	0	0	0	0	0	0	0	0	ribulendu
segment	0	0	0	0	0	0	0	0	0	0	segmentu
segregate	1	0	1	0	0	1	0	1	0	0	segregate
segregated	0	0	0	0	0	1	0	0	0	0	segregatu
segregation	0	0	0	0	0	0	0	0	0	0	segregazione
seize	0	0	0	1	0	1	0	0	0	0	piglia
seizure	0	0	0	1	0	0	0	0	0	0	sequestro
seldom	0	0	0	0	0	0	0	0	0	0	raramenti
select	0	0	0	0	0	0	0	0	0	0	selezziunà
selection	0	0	0	0	0	0	0	0	0	0	selezzione
selfish	1	0	1	0	0	1	0	0	0	0	egoista
selfishness	0	0	0	0	0	1	0	0	0	0	l'egoismu
sell	0	0	0	0	0	0	0	0	0	0	vende
seller	0	0	0	0	0	0	0	0	0	0	venditore
semaphore	0	0	0	0	0	0	0	0	0	0	semaforu
semblance	0	0	0	0	0	0	0	0	0	0	apparenza
semen	0	0	0	0	0	0	0	0	0	0	sperma
semicolon	0	0	0	0	0	0	0	0	0	0	virgola
seminal	0	0	0	0	0	0	0	0	0	0	seminale
seminar	0	0	0	0	0	0	0	0	0	0	seminariu
seminary	0	0	0	0	0	0	0	0	0	0	seminariu
semiotics	0	0	0	0	0	0	0	0	0	0	semiotica
senate	0	0	0	0	0	0	0	0	0	1	senatu
senator	0	0	0	0	0	0	0	0	0	0	senatore
send	0	0	0	0	0	0	0	0	0	0	mandate
senescence	0	0	0	0	0	0	0	0	0	0	senescenza
senile	0	0	0	1	0	1	0	1	0	0	senile
senior	0	0	0	0	0	0	0	0	0	0	senior
seniority	0	0	0	0	0	0	1	0	0	1	anzianità
sensation	0	0	0	0	0	0	0	0	0	0	sensazione
sensational	0	0	0	0	1	0	1	0	0	0	sensazionale
sense	0	0	0	0	0	0	1	0	0	0	sensu
senseless	1	0	1	1	0	1	0	1	1	0	senza sensu
senses	0	0	0	0	0	0	0	0	0	0	sensi
sensibility	0	0	0	0	0	0	1	0	0	0	sensibilità
sensibly	0	0	0	0	0	0	1	0	0	0	sensibule
sensitive	0	0	0	0	0	0	0	0	0	0	sensibule
sensory	0	0	0	0	0	0	0	0	0	0	sensoriale
sensual	0	1	0	0	1	1	1	0	1	1	sensuale
sensuality	0	1	0	0	1	0	1	0	0	0	sensualità
sensuous	0	0	0	0	1	0	1	0	0	0	sensuale
sentence	1	1	1	1	0	1	0	1	0	0	sentenza
sentient	0	0	0	0	0	0	0	0	0	0	senziente
sentiment	0	0	0	0	0	0	0	0	0	0	sentimentu
sentimental	0	0	0	0	0	0	1	0	0	0	sentimentali
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentalisimu
sentinel	0	0	0	0	0	0	1	0	0	1	sentinella
sentry	0	0	0	0	0	0	0	0	0	1	sentinella
separable	0	0	0	0	0	0	0	0	0	0	separable
separate	0	0	0	0	0	0	0	0	0	0	separati
separately	0	0	0	0	0	0	0	0	0	0	separatamente
separation	0	0	0	0	0	0	0	0	0	0	separazione
separatist	1	0	1	0	0	1	0	0	0	0	separatista
sepia	0	0	0	0	0	0	0	0	0	0	seppia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	sept
septic	0	0	1	0	0	1	0	0	0	0	setticu
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	seguita
sequence	0	0	0	0	0	0	0	0	0	0	sequenza
sequent	0	0	0	0	0	0	0	0	0	0	sequent
sequestered	0	0	0	0	0	0	0	0	0	0	sequestratu
sequestration	0	0	0	0	0	1	0	1	0	0	sequestration
serene	0	0	0	0	0	1	0	0	0	1	serenu
serenity	0	1	0	0	1	0	1	0	0	1	serenità
sergeant	0	0	0	0	0	0	0	0	0	0	sargentu
serial	0	1	0	0	0	0	0	0	0	0	seriale
series	0	0	0	0	0	0	0	0	0	1	serie
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	serietà
sermon	0	0	0	0	0	0	1	0	0	1	sermone
serpent	0	0	1	1	0	1	0	0	0	0	serpente
serpentine	0	0	0	0	0	0	0	0	0	0	serpentina
serrated	0	0	0	0	0	0	0	0	0	0	serrata
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	servitore
serve	0	0	0	0	0	1	0	0	0	1	serve
service	0	0	0	0	0	0	0	0	0	0	serviziu
serviceable	0	0	0	0	0	0	0	0	0	0	serviceable
servile	0	0	1	1	0	1	0	1	0	0	servile
servitude	0	0	0	0	0	1	0	0	0	0	servitù
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	sessione
sessions	0	0	0	0	0	0	0	0	0	0	sessioni
set	0	0	0	0	0	0	0	0	0	0	set
setback	0	0	0	0	0	1	0	1	0	0	scontru
sett	0	0	0	0	0	0	0	0	0	0	sett
setter	0	0	0	0	0	0	0	0	0	0	setter
settle	0	0	0	0	0	0	0	0	0	0	stallà
settled	0	0	0	0	0	0	0	0	0	0	stabilitu
settler	0	0	0	0	0	0	0	0	0	0	colonu
settlor	0	0	0	1	0	0	1	0	0	0	settlor
seventh	0	0	0	0	0	0	0	0	0	0	settimu
seventy	0	0	0	0	0	0	0	0	0	0	settanta
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	separabile
severally	0	0	0	0	0	0	0	0	0	0	in parte
severance	0	0	0	0	0	0	0	1	0	0	separazione
severely	0	0	0	0	0	0	0	0	0	0	severamente
severity	0	0	0	0	0	0	0	0	0	0	gravità
sew	0	0	0	0	0	0	0	0	0	0	cuci
sewage	0	0	1	0	0	1	0	0	0	0	fognatura
sewer	0	0	1	0	0	0	0	0	0	0	fognaria
sewerage	0	0	1	0	0	1	0	0	0	0	fognaria
sex	0	1	0	0	1	0	1	0	0	1	sessu
sexuality	0	0	0	0	0	0	0	0	0	0	a sessualità
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	sciaccatu
shack	0	0	1	0	0	1	0	1	0	0	baracca
shackle	1	1	1	1	0	1	0	1	0	0	catene
shade	0	0	0	0	0	0	0	0	0	0	ombra
shades	0	0	0	0	0	0	0	0	0	0	sfumature
shading	0	0	0	0	0	0	0	0	0	0	ombreggiatura
shadow	0	0	0	0	0	0	0	0	0	0	ombra
shadowy	0	0	0	0	0	0	0	0	0	0	ombra
shady	0	0	0	1	0	1	0	0	0	0	ombra
