English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Thai Word
thermal	0	0	0	0	0	0	0	0	0	0	ความร้อน
thermocouple	0	1	0	0	0	0	0	0	0	0	เทอร์โมคัปเปิล
thermodynamics	0	0	0	0	0	0	0	0	0	0	อุณหพลศาสตร์
thermometer	0	0	0	0	0	0	0	0	0	1	เครื่องวัดอุณหภูมิ
thermostat	0	0	0	0	0	0	0	0	0	0	เทอร์โมสตัท
thesaurus	0	0	0	0	0	0	0	0	0	0	พจนานุกรม
thesis	0	0	0	0	0	0	0	0	0	0	วิทยานิพนธ์
thick	0	0	0	0	0	0	0	0	0	0	หนา
thicken	0	0	0	0	0	0	0	0	0	0	ข้น
thickening	0	0	0	0	0	0	0	0	0	0	หนาขึ้น
thicket	0	0	0	0	0	0	0	0	0	0	พุ่ม
thickness	0	0	0	0	0	0	0	0	0	0	ความหนา
thief	1	0	1	1	0	1	0	1	1	0	ขโมย
thimble	0	0	0	0	0	0	0	0	0	0	ปลอกนิ้ว
thin	0	0	0	0	0	0	0	0	0	0	บาง
thing	0	0	0	0	0	0	0	0	0	0	สิ่ง
things	0	0	0	0	0	0	0	0	0	0	สิ่งของ
thinker	0	0	0	0	0	0	1	0	0	0	นักคิด
thinking	0	0	0	0	0	0	0	0	0	0	กำลังคิด
thirds	0	0	0	0	0	0	0	0	0	0	สาม
thirst	0	1	0	0	0	0	0	1	1	0	ความกระหายน้ำ
thirsty	0	0	0	0	0	1	0	0	0	0	กระหายน้ำ
thirteen	0	0	0	0	0	0	0	0	0	0	สิบสาม
thirteenth	0	0	0	1	0	0	0	0	0	0	ที่สิบสาม
thistle	0	0	0	0	0	0	0	0	0	0	พืชผักชนิดหนึ่ง
thither	0	0	0	0	0	0	0	0	0	0	ที่นั่น
thong	0	0	0	0	0	0	0	0	0	0	ทอง
thorn	0	0	0	0	0	1	0	0	0	0	หนาม
thorny	0	0	0	1	0	1	0	0	0	0	มีหนาม
thoroughbred	0	0	0	0	0	0	1	0	0	0	พันธุ์แท้
thoroughfare	0	0	0	0	0	0	0	0	0	0	ทางสัญจร
thought	0	1	0	0	0	0	0	0	0	0	คิด
thoughtful	0	0	0	0	0	0	1	0	0	1	รอบคอบ
thoughtfulness	0	0	0	0	0	0	1	0	0	0	ความรอบคอบ
thoughtless	1	0	1	0	0	1	0	0	0	0	ไร้ความคิด
thoughts	0	0	0	0	0	0	0	0	0	0	ความคิด
thousand	0	0	0	0	0	0	0	0	0	0	พัน
thrash	1	0	1	1	0	1	0	1	0	0	ฟาด
thread	0	0	0	0	0	0	0	0	0	0	เกลียว
threat	1	0	0	1	0	1	0	0	0	0	ภัยคุกคาม
threaten	1	1	0	1	0	1	0	0	0	0	ข่มขู่
threatening	1	0	1	1	0	1	0	0	0	0	ข่มขู่
threefold	0	0	0	0	0	0	0	0	0	0	สามเท่า
thresh	1	0	0	1	0	1	0	1	0	0	นวดข้าว
threshold	0	0	0	0	0	0	0	0	0	0	เกณฑ์
thrice	0	0	0	0	0	0	0	0	0	0	สามครั้ง
thrift	0	0	1	0	0	0	1	0	0	1	ประหยัด
thrifty	0	0	0	0	0	0	0	0	0	0	ประหยัด
thrill	0	1	0	1	1	0	1	0	1	0	ตื่นเต้น
thrilling	0	1	0	0	1	0	1	0	1	0	น่าตื่นเต้น
thriving	0	1	0	0	1	0	1	0	0	0	เจริญรุ่งเรือง
throat	0	0	0	0	0	0	0	0	0	0	คอ
throb	0	0	0	1	0	1	0	1	0	0	จังหวะ
throbbing	0	0	0	0	0	0	0	0	0	0	สั่น
throne	0	0	0	0	0	0	1	0	0	1	บัลลังก์
throng	0	0	0	0	0	0	0	0	0	0	ฝูงชน
throttle	1	0	0	0	0	1	0	0	0	0	คันเร่ง
throw	0	0	0	0	0	0	0	0	0	0	โยน
thrush	0	0	0	0	0	0	0	0	0	0	นักร้องหญิงอาชีพ
thrust	0	0	0	0	0	0	0	0	0	0	แรงผลักดัน
thud	0	0	0	0	0	0	0	0	0	0	ตุ๊ด
thug	1	0	1	1	0	1	0	0	0	0	อันธพาล
thumb	0	0	0	0	0	0	0	0	0	0	นิ้วหัวแม่มือ
thump	1	0	0	0	0	1	0	0	0	0	กระหน่ำ
thumping	0	0	0	1	0	0	0	0	0	0	เต้นแรง
thunder	0	0	0	0	0	0	0	0	0	0	ฟ้าร้อง
thunderbolt	0	0	0	0	0	0	0	0	0	0	สายฟ้า
thundering	1	0	0	1	0	1	0	0	0	0	ฟ้าร้อง
thunderstorm	0	0	0	0	0	0	0	0	0	0	พายุฝนฟ้าคะนอง
thwart	0	0	0	0	0	1	0	0	1	0	ขัดขวาง
thyme	0	0	0	0	0	0	0	0	0	0	ไธม์
tiara	0	0	0	0	0	0	0	0	0	0	มงกุฏ
tick	0	0	0	0	0	0	0	0	0	0	ติ๊ก
ticker	0	0	0	0	0	0	0	0	0	0	ทิกเกอร์
ticket	0	0	0	0	0	0	0	0	0	0	ตั๋ว
tickle	0	1	0	0	1	0	1	0	1	1	จี้
ticklish	0	0	0	0	0	0	0	0	0	0	จั๊กจี้
tidal	0	0	0	0	0	0	0	0	0	0	น้ำขึ้นน้ำลง
tidbit	0	0	0	0	0	0	0	0	0	0	อาหารอันโอชะ
tide	0	0	0	0	0	0	0	0	0	0	กระแสน้ำ
tidings	0	0	0	0	0	0	0	0	0	0	ข่าว
tie	0	0	0	0	0	0	0	0	0	0	ผูก
tier	0	0	0	0	0	0	0	0	0	0	ชั้น
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	เสือ
tighten	1	0	0	0	0	0	0	0	0	0	ขัน
tightness	0	0	0	0	0	0	0	0	0	0	ความรัดกุม
tights	0	0	0	0	0	0	0	0	0	0	ถุงน่อง
tilde	0	0	0	0	0	0	0	0	0	0	ตัวหนอน
tile	0	0	0	0	0	0	0	0	0	0	กระเบื้อง
tiling	0	0	0	0	0	0	1	0	0	0	ปูกระเบื้อง
till	0	0	0	0	0	0	0	0	0	0	จนถึง
tillage	0	0	0	0	0	0	0	0	0	0	ไถพรวน
tiller	0	0	0	0	0	0	0	0	0	0	ไถนา
tilt	0	0	0	0	0	0	0	0	0	0	เอียง
tilting	0	0	0	0	0	0	0	0	0	0	เอียง
timber	0	0	0	0	0	0	0	0	0	0	ไม้
timberland	0	0	0	0	0	0	0	0	0	0	ทิมเบอร์แลนด์
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	เวลา
timeliness	0	0	0	0	0	0	0	0	0	0	ทันเวลา
timely	0	0	0	0	0	0	1	0	0	0	ทันเวลา
timepiece	0	0	0	0	0	0	0	0	0	0	นาฬิกา
timid	0	0	0	1	0	1	0	1	0	0	ขี้อาย
timidity	0	1	0	1	0	1	0	0	0	0	ความขี้ขลาด
tin	0	0	0	0	0	0	0	0	0	0	ดีบุก
tincture	0	0	0	0	0	0	0	0	0	0	ทิงเจอร์
tine	0	0	0	0	0	0	0	0	0	0	ไทน์
tinge	0	0	0	0	0	0	0	0	0	0	สี
tingle	0	0	0	0	0	0	0	0	0	0	รู้สึกเสียวซ่า
tingling	0	0	0	0	0	0	0	0	0	0	รู้สึกเสียวซ่า
tinker	0	0	0	0	0	0	0	0	0	0	คนจรจัด
tinkering	0	0	0	0	0	0	0	0	0	0	การซ่อมแซม
tinnitus	0	0	0	0	0	0	0	0	0	0	หูอื้อ
tinsel	0	0	0	0	1	0	1	0	0	0	ดิ้น
tint	0	0	0	0	0	0	0	0	0	0	แต้มสี
tiny	0	0	0	0	0	0	0	0	0	0	ขนาดเล็ก
tip	0	0	0	0	0	0	0	0	0	0	เคล็ดลับ
tipsy	0	0	0	0	0	1	0	0	0	0	มึนๆ
tirade	1	0	1	0	0	1	0	0	0	0	ด่าว่า
tire	0	0	0	0	0	0	0	0	0	0	ยาง
tired	0	0	0	0	0	1	0	0	0	0	เหนื่อย
tiredness	0	0	0	0	0	1	0	0	0	0	เหน็ดเหนื่อยเมื่อยล้า
tiresome	0	0	0	0	0	1	0	0	0	0	น่าเบื่อ
tissue	0	0	0	0	0	0	0	0	0	0	เนื้อเยื่อ
tit	0	0	0	0	0	1	0	0	0	0	หัวนม
titanic	0	0	0	0	0	0	0	0	0	0	ไททานิค
tithe	0	0	0	0	0	0	0	0	0	0	ส่วนสิบ
title	0	0	0	0	0	0	1	0	0	1	ชื่อ
titled	0	0	0	0	0	0	0	0	0	0	ชื่อเรื่อง
titty	0	0	0	0	0	0	0	0	0	0	เปลือง
titular	0	0	0	0	0	0	0	0	0	0	ตำแหน่ง
toad	0	0	1	0	0	1	0	0	0	0	คางคก
toast	0	0	0	0	1	0	1	0	0	0	ขนมปังปิ้ง
tobacco	0	0	0	0	0	1	0	0	0	0	ยาสูบ
toby	0	0	0	0	0	0	0	0	0	0	โทบี้
tod	0	0	0	0	0	0	0	0	0	0	ทอด
today	0	0	0	0	0	0	0	0	0	0	วันนี้
toe	0	0	0	0	0	0	0	0	0	0	นิ้วเท้า
toga	0	0	0	0	0	0	0	0	0	0	เสื้อคลุม
toil	0	0	0	0	0	0	0	0	0	0	งานหนัก
toilet	0	0	1	0	0	1	0	0	0	0	ห้องน้ำ
toils	0	0	0	0	0	1	0	0	0	0	งานหนัก
token	0	0	0	0	0	0	0	0	0	0	โทเค็น
tolerance	0	0	0	0	0	0	0	0	0	0	ความอดทน
tolerant	0	0	0	0	0	0	1	0	0	0	ใจกว้าง
tolerate	1	0	0	0	0	1	0	1	0	0	ทนต่อ
toleration	0	0	0	0	0	0	1	0	0	0	ความอดทน
toll	0	0	0	0	0	0	0	0	0	0	ค่าผ่านทาง
tomahawk	0	0	0	0	0	0	0	0	0	0	ขวานขวาน
tomb	0	0	0	0	0	0	0	1	0	0	หลุมฝังศพ
tomcat	0	0	0	0	0	0	0	0	0	0	แมวตัวผู้
tome	0	0	0	0	0	0	0	0	0	0	ถึงฉัน
tomorrow	0	1	0	0	0	0	0	0	0	0	พรุ่งนี้
ton	0	0	0	0	0	0	0	0	0	0	ตัน
tone	0	0	0	0	0	0	0	0	0	0	โทน
tong	0	0	0	0	0	0	0	0	0	0	ตอง
tongs	0	0	0	0	0	0	0	0	0	0	แหนบ
tongue	0	0	0	0	0	0	0	0	0	0	ลิ้น
tonic	0	0	0	0	0	0	0	0	0	0	โทนิค
tonnage	0	0	0	0	0	0	0	0	0	0	น้ำหนัก
tonsils	0	0	0	0	0	0	0	0	0	0	ต่อมทอนซิล
tooling	0	0	0	0	0	0	0	0	0	0	เครื่องมือ
tooth	0	0	0	0	0	0	0	0	0	0	ฟัน
toothache	0	0	0	1	0	1	0	0	0	0	ปวดฟัน
toothed	0	0	0	0	0	0	0	0	0	0	ฟัน
toothless	0	0	0	0	0	0	0	0	0	0	ไม่มีฟัน
top	0	1	0	0	0	0	1	0	0	1	สูงสุด
topaz	0	0	0	0	0	0	0	0	0	0	บุษราคัม
topic	0	0	0	0	0	0	0	0	0	0	หัวข้อ
topical	0	0	0	0	0	0	0	0	0	0	เฉพาะที่
topographic	0	0	0	0	0	0	0	0	0	0	ภูมิประเทศ
topographical	0	0	0	0	0	0	0	0	0	0	ภูมิประเทศ
topography	0	0	0	0	0	0	0	0	0	0	ภูมิประเทศ
topple	0	0	0	0	0	0	0	0	1	0	โค่นล้ม
tor	0	0	0	0	0	0	0	0	0	0	โทร
torch	0	0	0	0	0	0	0	0	0	0	คบเพลิง
torment	1	0	0	1	0	1	0	1	0	0	การทรมาน
torn	0	0	0	0	0	1	0	0	0	0	ฉีกขาด
tornado	0	0	0	1	0	0	0	0	0	0	พายุทอร์นาโด
torpedo	1	0	0	0	0	1	0	0	0	0	ตอร์ปิโด
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	ร้อนระอุ
torsion	0	0	0	0	0	0	0	0	0	0	แรงบิด
torso	0	0	0	0	0	0	0	0	0	0	เนื้อตัว
tort	0	0	0	0	0	1	0	0	0	0	ละเมิด
tortious	1	0	1	0	0	1	0	0	0	0	ทรมาน
tortoise	0	0	0	0	0	0	0	0	0	0	เต้า
tortuous	0	0	0	0	0	0	0	0	0	0	คดเคี้ยว
torture	1	1	1	1	0	1	0	1	0	0	ทรมาน
toss	0	0	0	0	0	0	0	0	0	0	โยน
total	0	0	0	0	0	0	0	0	0	0	ทั้งหมด
totality	0	0	0	0	0	0	0	0	0	0	จำนวนทั้งหมด
totally	0	0	0	0	0	0	0	0	0	0	โดยสิ้นเชิง
tote	0	0	0	0	0	0	0	0	0	0	สิริ
totem	0	0	0	0	0	0	0	0	0	0	โทเท็ม
touch	0	0	0	0	0	0	0	0	0	0	สัมผัส
touched	0	0	0	0	0	1	0	0	0	0	สัมผัส
touching	0	0	0	0	0	0	0	0	0	0	สัมผัส
touchy	1	0	0	0	0	1	0	1	0	0	งี่เง่า
tough	0	0	0	0	0	1	0	1	0	0	ยาก
toughness	1	0	0	1	0	0	1	0	0	1	ความเหนียว
tour	0	0	0	0	0	0	0	0	0	0	การท่องเที่ยว
tourist	0	0	0	0	0	0	0	0	0	0	นักท่องเที่ยว
tourmaline	0	0	0	0	0	0	0	0	0	0	ทัวร์มาลีน
tournament	0	0	0	0	0	0	0	0	0	0	การแข่งขัน
tourniquet	0	0	0	0	0	0	0	0	0	0	สายรัด
tout	0	0	0	0	0	0	0	0	0	0	tout
tow	0	0	0	0	0	0	0	0	0	0	พ่วง
towel	0	0	0	0	0	0	0	0	0	0	ผ้าขนหนู
tower	0	0	0	0	0	0	1	0	0	0	หอคอย
towering	0	1	0	1	0	0	1	0	0	0	สูงตระหง่าน
town	0	0	0	0	0	0	0	0	0	0	เมือง
townhouse	0	0	0	0	0	0	0	0	0	0	ทาวน์เฮาส์
toxic	0	0	1	0	0	1	0	0	0	0	พิษ
toxicology	0	0	0	0	0	0	0	0	0	0	พิษวิทยา
toxin	0	0	0	1	0	1	0	0	0	0	สารพิษ
toy	0	0	0	0	0	0	0	0	0	0	ของเล่น
trace	0	0	0	0	0	0	0	0	0	0	ติดตาม
traces	0	0	0	0	0	0	0	0	0	0	ร่องรอย
trachea	0	0	0	0	0	0	0	0	0	0	หลอดลม
tracing	0	0	0	0	0	0	0	0	0	0	การติดตาม
track	0	1	0	0	0	0	0	0	0	0	ติดตาม
tract	0	0	0	1	0	0	0	0	0	0	ทางเดิน
tractable	0	0	0	0	0	0	0	0	0	0	จับต้องได้
traction	0	0	0	0	0	0	0	0	0	0	แรงฉุด
tractor	0	0	0	0	0	0	0	0	0	0	รถแทรกเตอร์
trade	0	0	0	0	0	0	0	0	0	1	ซื้อขาย
trader	0	0	0	0	0	0	0	0	0	0	พ่อค้า
tradesman	0	0	0	0	0	0	0	0	0	0	พ่อค้า
trading	0	0	0	0	0	0	0	0	0	0	การค้าขาย
tradition	0	0	0	0	0	0	0	0	0	0	ธรรมเนียม
traditional	0	0	0	0	0	0	1	0	0	0	แบบดั้งเดิม
traffic	0	0	0	0	0	0	0	0	0	0	การจราจร
tragedy	0	0	0	1	0	1	0	1	0	0	โศกนาฏกรรม
tragic	0	0	0	0	0	1	0	0	0	0	โศกนาฏกรรม
trail	0	0	0	0	0	0	0	0	0	0	เส้นทาง
train	0	0	0	0	0	0	0	0	0	0	รถไฟ
trained	0	0	0	0	0	0	0	0	0	0	ผ่านการอบรม
trainer	0	0	0	0	0	0	0	0	0	1	เทรนเนอร์
training	0	0	0	0	0	0	0	0	0	0	การฝึกอบรม
trait	0	0	0	0	0	0	0	0	0	0	ลักษณะนิสัย
traitor	1	0	1	1	0	1	0	1	0	0	คนทรยศ
trajectory	0	0	0	0	0	0	0	0	0	0	วิถี
tram	0	0	0	0	0	0	0	0	0	0	รถราง
tramp	0	0	1	1	0	1	0	1	0	0	คนจรจัด
tramway	0	0	0	0	0	0	0	0	0	0	รถราง
trance	0	0	0	0	0	1	0	0	0	0	ภวังค์
tranquil	0	0	0	0	1	0	1	0	0	0	สงบ
tranquility	0	0	0	0	1	0	1	0	0	1	ความเงียบสงบ
transact	0	0	0	0	0	0	0	0	0	0	ทำธุรกรรม
transaction	0	0	0	0	0	0	0	0	0	1	ธุรกรรม
transatlantic	0	0	0	0	0	0	0	0	0	0	ข้ามมหาสมุทรแอตแลนติก
transcendence	0	1	0	0	1	0	1	0	1	1	วิชชา
transcendent	0	0	0	0	0	0	0	0	0	0	พ้น
transcendental	0	0	0	0	0	0	1	0	0	0	ยอดเยี่ยม
transcribe	0	0	0	0	0	0	0	0	0	0	ถอดเสียง
transcriber	0	0	0	0	0	0	0	0	0	0	ผู้ถอดเสียง
transcript	0	0	0	0	0	0	0	0	0	1	การถอดเสียง
transcription	0	0	0	0	0	0	0	0	0	0	การถอดความ
transfer	0	0	0	0	0	0	0	0	0	0	โอนย้าย
transference	0	0	0	0	0	0	0	0	0	0	การถ่ายโอน
transferred	0	0	0	0	0	0	0	0	0	0	โอนแล้ว
transfixed	0	0	0	0	0	0	0	0	0	0	ถูกตรึง
transform	0	0	0	0	0	0	0	0	0	0	แปลง
transformation	0	0	0	0	0	0	0	0	0	0	การเปลี่ยนแปลง
transfusion	0	0	0	0	0	0	0	0	0	0	การถ่ายเลือด
transgression	0	0	0	0	0	1	0	0	0	0	การล่วงละเมิด
transient	0	0	0	0	0	0	0	0	0	0	ชั่วคราว
transit	0	0	0	0	0	0	0	0	0	0	ทางผ่าน
transition	0	0	0	0	0	0	0	0	0	0	การเปลี่ยนแปลง
transitional	0	1	0	0	0	0	0	0	0	0	ช่วงเปลี่ยนผ่าน
transitive	0	0	0	0	0	0	0	0	0	0	สกรรมกริยา
transitory	0	0	0	0	0	0	0	0	0	0	ชั่วคราว
translate	0	0	0	0	0	0	0	0	0	0	แปลภาษา
translation	0	0	0	0	0	0	0	0	0	1	การแปล
translocation	0	0	0	0	0	0	0	0	0	0	การโยกย้าย
translucent	0	0	0	0	0	0	0	0	0	0	โปร่งแสง
transmission	0	0	0	0	0	0	0	0	0	0	การแพร่เชื้อ
transmit	0	0	0	0	0	0	0	0	0	0	ส่ง
transmutation	0	0	0	0	0	0	0	0	0	0	การแปลงร่าง
transom	0	0	0	0	0	0	0	0	0	0	กรอบวงกบ
transparency	0	0	0	0	0	0	0	0	0	0	ความโปร่งใส
transparent	0	0	0	0	0	0	0	0	0	0	โปร่งใส
transplant	0	0	0	0	0	0	0	0	0	0	การปลูกถ่าย
transplantation	0	0	0	0	0	0	0	0	0	0	การปลูกถ่าย
transport	0	0	0	0	0	0	0	0	0	0	ขนส่ง
transportation	0	0	0	0	0	0	0	0	0	0	การขนส่ง
transpose	0	0	0	0	0	0	0	0	0	0	ขนย้าย
transposition	0	0	0	0	0	0	0	0	0	0	การขนย้าย
transverse	0	0	0	0	0	0	0	0	0	0	ตามขวาง
trap	0	0	0	0	0	0	0	0	0	0	กับดัก
trapping	0	0	0	0	0	0	0	0	0	0	กับดัก
trappings	0	0	0	0	0	1	0	0	0	0	เครื่องประดับ
traps	0	0	0	0	0	1	0	0	0	0	กับดัก
trash	0	0	1	0	0	1	0	1	0	0	ขยะ
trashy	0	0	1	0	0	1	0	0	0	0	ไร้ค่า
traumatic	1	0	0	1	0	1	0	1	0	0	บาดแผล
travail	0	0	0	0	0	1	0	0	0	0	เดินทาง
travel	0	0	0	0	0	0	0	0	0	0	การท่องเที่ยว
traveler	0	0	0	0	0	0	0	0	0	0	นักเดินทาง
traveling	0	0	0	0	0	0	1	0	0	0	การเดินทาง
traverse	0	0	0	0	0	0	0	0	0	0	สำรวจ
travesty	0	0	1	1	0	1	0	1	0	0	การเลียนแบบ
trawl	0	0	0	0	0	0	0	0	0	0	อวนลาก
trawler	0	0	0	0	0	0	0	0	0	0	ลากอวน
tray	0	0	0	0	0	0	0	0	0	0	ถาด
treacherous	1	0	1	1	0	1	0	0	0	0	ทรยศ
treachery	1	0	0	1	0	1	0	1	1	0	ทรยศ
tread	0	0	0	0	0	0	0	0	0	0	ดอกยาง
treadmill	0	1	0	0	0	0	0	0	0	0	ลู่วิ่ง
treason	1	0	1	1	0	1	0	0	1	0	กบฏ
treasure	0	1	0	0	1	0	1	0	0	1	สมบัติ
treasurer	0	0	0	0	0	0	0	0	0	1	เหรัญญิก
treasury	0	0	0	0	0	0	0	0	0	0	คลัง
treat	1	1	1	1	1	1	1	1	1	1	รักษา
treatise	0	0	0	0	0	0	0	0	0	0	ตำรา
treatment	0	0	0	0	0	0	0	0	0	0	การรักษา
treaty	0	0	0	0	0	0	0	0	0	0	สนธิสัญญา
treble	0	0	0	0	0	0	0	0	0	0	เสียงแหลม
tree	1	1	1	0	1	0	1	0	1	1	ต้นไม้
trek	0	0	0	0	0	0	0	0	0	0	ช่วงระยะการเดินทาง
trellis	0	0	0	0	0	0	0	0	0	0	โครงสร้างบังตาที่เป็นช่อง
tremble	0	0	0	0	0	0	0	0	0	0	ตัวสั่น
trembling	0	0	0	1	0	1	0	0	0	0	ตัวสั่น
tremendous	0	0	0	0	0	0	0	0	0	0	มหาศาล
tremendously	0	0	0	0	0	0	1	0	0	0	อย่างมาก
tremor	1	1	0	1	0	1	0	1	0	0	ตัวสั่น
trench	0	0	0	0	0	0	0	0	0	0	ร่องลึก
trend	0	0	0	0	0	0	1	0	0	0	แนวโน้ม
trending	0	0	0	0	0	0	0	0	0	0	กำลังเป็นที่นิยม
trendy	0	0	0	0	0	0	1	0	0	0	อินเทรนด์
trepidation	0	1	0	1	0	1	0	0	1	0	ความกังวลใจ
trespass	1	0	0	0	0	1	0	0	0	0	บุกรุก
triad	0	0	0	0	0	0	0	0	0	0	สาม
triangle	0	0	0	0	0	0	0	0	0	0	สามเหลี่ยม
triangular	0	0	0	0	0	0	0	0	0	0	สามเหลี่ยม
tribe	0	0	0	0	0	0	0	0	0	1	ชนเผ่า
tribulation	0	0	0	1	0	1	0	1	0	0	ความทุกข์ยาก
tribunal	0	1	1	1	0	1	0	0	0	1	ศาล
tribune	0	0	0	0	0	0	0	0	0	1	ทริบูน
tributary	0	1	0	0	0	0	1	0	0	0	แคว
tribute	0	0	0	0	0	0	1	0	0	0	ส่วย
trick	0	0	0	0	0	1	0	0	1	0	เล่ห์เหลี่ยม
trickery	1	0	1	1	0	1	0	1	1	0	กลอุบาย
trickle	0	0	0	0	0	0	0	0	0	0	หยด
tricky	0	0	0	0	0	0	0	0	0	0	หากิน
tricycle	0	0	0	0	0	0	0	0	0	0	รถสามล้อ
trident	0	0	0	0	0	0	0	0	0	0	ตรีศูล
trifle	0	0	0	0	0	1	0	0	0	0	เรื่องเล็ก
trig	0	0	0	0	0	0	1	0	0	0	หนุน
trigger	0	0	0	0	0	0	0	0	0	0	สิ่งกระตุ้น
trigonometry	0	0	0	0	0	0	0	0	0	0	ตรีโกณมิติ
trillion	0	0	0	0	0	0	0	0	0	0	ล้านล้าน
trim	0	0	0	0	0	0	0	0	0	0	ตัดแต่ง
trimmer	0	0	0	0	0	0	0	0	0	0	ที่กันจอน
trimming	0	0	0	0	0	0	0	0	0	0	ตัดแต่ง
trine	0	0	0	0	0	0	0	0	0	0	trine
trinity	0	0	0	0	0	0	0	0	0	0	ทรินิตี้
trio	0	0	0	0	0	0	0	0	0	0	ทั้งสามคน
trip	0	0	0	0	0	0	0	0	1	0	การเดินทาง
tripartite	0	0	0	0	0	0	0	0	0	0	ไตรภาคี
triple	0	0	0	0	0	0	0	0	0	0	ทริปเปิ้ล
triplet	0	0	0	0	0	0	0	0	0	0	แฝดสาม
triplicate	0	0	0	0	0	0	0	0	0	0	สามเท่า
tripod	0	0	0	0	0	0	0	0	0	0	ขาตั้งกล้อง
tripping	1	0	0	0	0	1	0	1	0	0	สะดุด
trite	0	0	0	0	0	0	0	0	0	0	ซ้ำซาก
tritium	0	0	0	0	0	0	0	0	0	0	ไอโซโทป
triumph	0	1	0	0	1	0	1	0	0	0	ชัยชนะ
triumphant	0	1	0	0	1	0	1	0	0	1	ชัยชนะ
troll	1	0	0	1	0	1	0	0	0	0	โทรลล์
trolley	0	0	0	0	0	0	0	0	0	0	รถเข็น
trombone	0	0	0	0	0	0	0	0	0	0	ทรอมโบน
troop	0	0	0	0	0	0	0	0	0	0	กองทหาร
trooper	0	0	0	0	0	0	0	0	0	0	ทหารม้า
troops	0	0	0	0	0	0	0	0	0	0	กองทหาร
trophy	0	1	0	0	1	0	1	0	1	1	ถ้วยรางวัล
tropical	0	0	0	0	0	0	0	0	0	0	เขตร้อน
trot	0	0	0	0	0	0	0	0	0	0	วิ่งเหยาะๆ
troublesome	1	0	0	1	0	1	0	0	0	0	ลำบาก
trough	0	0	0	0	0	0	0	0	0	0	รางน้ำ
troupe	0	0	0	0	0	0	0	0	0	0	คณะ
trousers	0	0	0	0	0	0	0	0	0	0	กางเกงขายาว
trout	0	0	0	0	0	0	0	0	0	0	ปลาเทราท์
trowel	0	0	0	0	0	0	0	0	0	0	เกรียง
truce	0	0	0	0	1	0	1	0	0	1	สงบศึก
truck	0	0	0	0	0	0	0	0	0	1	รถบรรทุก
true	0	0	0	0	1	0	1	0	0	1	จริง
truism	0	0	0	0	0	0	0	0	0	0	ตัตวศาสตร์
trump	0	0	0	0	0	0	0	0	1	0	ทรัมป์
trumpet	0	0	0	0	0	1	0	0	0	0	ทรัมเป็ต
trumpeter	0	0	0	0	0	0	0	0	0	0	คนเป่าแตร
truncate	0	0	0	0	0	0	0	0	0	0	ตัด
truncated	0	0	0	0	0	0	0	0	0	0	ตัดทอน
trundle	0	0	0	0	0	0	0	0	0	0	เลื่อน
trunk	0	0	0	0	0	0	0	0	0	0	กระโปรงหลังรถ
truss	0	0	0	0	0	0	0	0	0	1	มัด
trust	0	0	0	0	0	0	0	0	0	1	เชื่อมั่น
trustee	0	0	0	0	0	0	0	0	0	1	ผู้ดูแลผลประโยชน์
trusty	0	0	0	0	0	0	1	0	0	0	ไว้ใจได้
truth	0	0	0	0	0	0	1	0	0	1	ความจริง
truthful	0	0	0	0	0	0	0	0	0	1	จริงใจ
truthfulness	0	0	0	0	0	0	1	0	0	1	ความจริงใจ
tryout	0	0	0	0	0	0	0	0	0	0	ลองดู
tub	0	0	0	0	0	0	0	0	0	0	อ่าง
tube	0	0	0	0	0	0	0	0	0	0	หลอด
tubular	0	0	0	0	0	0	0	0	0	0	ท่อ
tubule	0	0	0	0	0	0	0	0	0	0	ท่อ
tuck	0	0	0	0	0	0	0	0	0	0	เหน็บ
tucker	0	0	0	0	0	0	0	0	0	0	ทักเกอร์
tufted	0	0	0	0	0	0	0	0	0	0	กระจุก
tug	0	0	0	0	0	0	0	0	0	0	ลากจูง
tuition	0	0	0	0	0	0	0	0	0	0	การปกครองค่าเล่าเรียน
tulip	0	0	0	0	0	0	0	0	0	0	ทิวลิป
tumble	0	0	0	0	0	1	0	0	0	0	เกลือกกลิ้ง
tumbler	0	0	0	0	0	0	0	0	0	0	แก้วน้ำ
tumor	0	0	0	1	0	1	0	0	0	0	เนื้องอก
tumour	0	0	0	1	0	1	0	1	0	0	เนื้องอก
tumult	1	0	0	1	0	1	0	0	1	0	ความโกลาหล
tumultuous	1	0	0	1	0	1	0	0	0	0	วุ่นวาย
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	ทูน่า
tunable	0	0	0	0	0	0	0	0	0	0	ปรับได้
tune	0	0	0	0	0	0	0	0	0	0	ปรับแต่ง
tunic	0	0	0	0	0	0	0	0	0	0	เสื้อคลุม
tuning	0	0	0	0	0	0	0	0	0	0	การปรับแต่ง
tunnel	0	0	0	0	0	0	0	0	0	0	อุโมงค์
turban	0	0	0	0	0	0	0	0	0	0	ผ้าโพกหัว
turbidity	0	0	0	0	0	0	0	0	0	0	ความขุ่น
