English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lithuanian Word
smoldering	0	0	0	0	0	0	0	0	0	0	rūkstantis
smoothly	0	0	0	0	0	0	0	0	0	0	sklandžiai
smoothness	0	0	0	0	0	0	1	0	0	0	lygumas
smother	1	0	0	0	0	1	0	0	0	0	uždusinti
smudge	0	0	0	0	0	1	0	0	0	0	dėmė
smug	0	0	0	0	0	1	0	0	0	0	pasipūtęs
smuggle	0	0	0	1	0	1	0	0	0	0	kontrabanda
smuggler	1	0	1	1	0	1	0	0	0	0	kontrabandininkas
smuggling	0	0	0	0	0	1	0	0	0	0	kontrabanda
smut	0	0	1	1	0	1	0	0	0	0	dėmė
snack	0	0	0	0	0	0	0	0	0	0	užkandis
snacks	0	0	0	0	0	0	0	0	0	0	užkandžiai
snag	0	0	0	0	0	1	0	0	1	0	kliūtis
snags	0	0	0	0	0	1	0	0	0	0	kliuviniai
snail	0	0	0	0	0	0	0	0	0	0	sraigė
snake	0	0	1	1	0	1	0	0	0	0	gyvatė
snap	0	0	0	0	0	0	0	0	0	0	spragtelėti
snapshot	0	0	0	0	0	0	0	0	0	0	momentinė nuotrauka
snare	0	0	0	1	0	1	0	0	0	0	spąstai
snarl	1	0	1	0	0	1	0	0	0	0	niurzgėti
snarling	1	0	0	0	0	1	0	0	0	0	niurzgdamas
snatch	0	0	0	0	0	0	0	0	0	0	plėšti
sneak	1	0	0	1	0	1	0	0	1	0	sėlinti
sneakers	0	0	0	0	0	0	0	0	0	0	sportbačiai
sneaking	0	1	0	1	0	1	0	0	0	1	sėlinant
sneer	1	0	1	0	0	1	0	0	0	0	pašaipiai
sneeze	0	0	1	0	0	1	0	0	1	0	Čiaudėti
sneezing	0	0	0	0	0	0	0	0	0	0	čiaudėjimas
snicker	0	0	0	0	0	0	1	0	0	0	šyptelėjo
snide	0	0	0	0	0	1	0	0	0	0	snukis
sniff	0	0	0	0	0	0	0	0	0	0	uostyti
snip	0	0	0	0	0	0	0	0	0	0	karpyti
snipe	0	0	0	0	0	0	0	0	0	0	stintas
snippet	0	0	0	0	0	0	0	0	0	0	fragmentas
snob	0	0	0	0	0	1	0	0	0	0	snobas
snoopy	0	0	0	0	0	0	0	0	0	0	snūduriuojantis
snooze	0	0	0	0	0	0	0	0	0	0	snausti
snore	0	0	0	0	0	0	0	0	0	0	knarkti
snort	0	0	0	0	0	0	0	1	0	0	niurnėti
snout	0	0	0	0	0	0	0	0	0	0	snukis
snow	0	0	0	0	0	0	0	0	0	0	sniego
snowball	0	0	0	0	0	0	0	0	0	0	sniego gniūžtė
snowflake	0	0	0	0	0	0	0	0	0	0	snaigė
snowy	0	0	0	0	0	0	0	0	0	0	snieguotas
snuff	0	0	0	0	0	0	0	0	0	0	uostymas
soak	0	0	0	0	0	1	0	0	0	0	mirkyti
soaking	0	0	0	0	0	0	0	0	0	0	mirkymas
soap	0	0	0	0	0	0	0	0	0	0	muilas
soapy	0	0	0	0	0	0	0	0	0	0	muiluotas
soaring	0	0	0	0	0	0	0	0	0	0	sklandantis
sob	0	0	0	0	0	1	0	1	0	0	raudoti
sobriety	0	0	0	0	0	0	1	0	0	1	blaivumas
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	futbolas
sociable	0	0	0	0	0	0	1	0	0	0	socialus
social	0	0	0	0	0	0	0	0	0	0	socialiniai
socialism	0	0	1	1	0	0	0	0	0	0	socializmas
socialist	1	0	1	1	0	1	0	1	0	0	socialistas
society	0	0	0	0	0	0	0	0	0	0	visuomenė
sock	0	0	0	0	0	0	0	0	0	0	kojinė
socket	0	0	0	0	0	0	0	0	0	0	lizdas
sod	0	0	0	0	0	0	0	0	0	0	velėna
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	minkštinimas
softness	0	0	0	0	0	0	0	0	0	0	švelnumas
soggy	0	0	0	0	0	0	0	0	0	0	drėgnas
soil	0	0	1	0	0	1	0	0	0	0	dirvožemio
soiled	0	0	1	0	0	1	0	0	0	0	suteptas
sojourn	0	0	0	0	0	0	0	0	0	0	buvimas
solace	0	0	0	0	0	0	1	0	0	0	paguoda
solar	0	0	0	0	0	0	0	0	0	0	saulės
solder	0	0	0	0	0	0	0	0	0	0	lituoti
soldering	0	0	0	0	0	0	0	0	0	0	litavimas
soldier	1	0	0	0	0	0	1	1	0	0	kareivis
sole	0	0	0	0	0	0	0	0	0	0	padas
solicit	0	0	0	0	0	0	0	0	0	0	prašyti
solicitation	0	0	0	0	0	0	0	0	0	0	raginimas
solicitor	0	0	0	0	0	0	0	0	0	0	advokatas
solid	0	0	0	0	0	0	1	0	0	0	kietas
solidarity	0	0	0	0	0	0	0	0	0	1	Solidarumas
solidification	0	0	0	0	0	0	0	0	0	0	kietėjimas
solidified	0	0	0	0	0	0	0	0	0	0	sukietėjo
solidify	0	0	0	0	0	0	0	0	0	0	sukietėti
solidity	0	0	0	0	0	0	1	0	0	1	tvirtumas
solitaire	0	0	0	0	0	0	0	0	0	0	pasjansas
solitary	0	0	0	0	0	0	0	0	0	0	vienišas
solitude	0	0	0	0	0	0	0	0	0	0	vienatvė
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	tirpumas
soluble	0	0	0	0	0	0	0	0	0	0	tirpus
solution	0	0	0	0	0	0	1	0	0	0	sprendimas
solve	0	0	0	0	0	0	0	0	0	0	išspręsti
solvency	0	0	0	0	0	0	1	0	0	0	mokumo
solvent	0	0	0	0	0	0	0	0	0	0	tirpiklis
somatic	0	0	0	0	0	1	0	0	1	0	somatinės
somber	0	0	0	0	0	1	0	1	0	0	niūrus
son	0	0	0	0	0	0	0	0	0	0	sūnus
sonar	0	1	0	0	0	0	1	0	0	0	sonaras
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	daina
sonnet	0	0	0	0	1	0	1	1	0	0	sonetas
sonorous	0	0	0	0	1	0	1	0	0	0	skambus
soot	0	0	1	0	0	1	0	0	0	0	suodžiai
soothe	0	0	0	0	0	0	1	0	0	0	nuraminti
soothing	0	0	0	0	1	0	1	0	0	1	raminantis
sophomore	0	0	0	0	0	0	0	0	0	0	antrakursis
soprano	0	0	0	0	0	0	0	0	0	0	sopranas
sorcerer	0	0	0	0	0	0	0	0	0	0	burtininkas
sorcery	0	1	0	1	0	1	0	0	1	0	burtininkavimas
sordid	1	0	1	1	0	1	0	1	0	0	niūrus
sore	1	0	0	0	0	1	0	1	0	0	skauda
sorely	0	0	0	0	0	1	0	1	0	0	skaudžiai
soreness	0	0	1	0	0	1	0	1	0	0	skausmingumas
sorghum	0	0	0	0	0	0	0	0	0	0	sorgas
sorority	0	0	0	0	0	0	0	0	0	0	korporacija
sorrow	0	0	0	1	0	1	0	1	0	0	liūdesys
sorrowful	0	0	0	0	0	1	0	1	0	0	liūdnas
sort	0	0	0	0	0	0	0	0	0	0	rūšiuoti
sorter	0	0	0	0	0	0	1	0	0	0	rūšiuotojas
sortie	0	0	0	1	0	1	0	0	0	0	rūšiavimas
sorting	0	0	0	0	0	0	0	0	0	0	rūšiavimas
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	bedvasis
soulmate	0	0	0	1	0	1	0	0	0	0	sielos draugas
sound	0	0	0	0	0	0	0	0	0	0	garsas
sounding	0	0	0	0	0	0	0	0	0	0	skambantis
soundness	0	1	0	0	1	0	1	0	0	1	tvirtumo
soup	0	0	0	0	0	0	1	0	0	0	sriuba
sour	0	0	1	0	0	1	0	0	0	0	rūgštus
source	0	0	0	0	0	0	0	0	0	0	šaltinis
souvenir	0	0	0	0	0	0	0	0	0	0	suvenyras
sovereign	0	0	0	0	0	0	0	0	0	1	suvereni
sovereignty	0	0	0	0	0	0	0	0	0	0	suverenitetas
sow	0	0	0	0	0	0	0	0	0	0	pasėti
spa	0	1	0	0	1	0	1	0	1	1	SPA
space	0	0	0	0	0	0	0	0	0	0	erdvė
spacious	0	0	0	0	0	0	1	0	0	0	erdvus
spade	0	0	0	0	0	0	0	0	0	0	kastuvas
span	0	0	0	0	0	0	0	0	0	0	span
spaniel	0	0	0	0	1	0	1	0	0	1	spanielis
spank	1	0	0	1	0	1	0	1	0	0	pliaukštelėti
spanking	1	0	0	0	0	0	0	0	0	0	pliaukštelėjimas
spar	0	0	0	0	0	0	0	0	0	0	skersinis
spare	0	0	0	0	0	0	0	0	0	0	atsarginis
sparingly	0	0	0	0	0	0	0	0	0	0	taupiai
spark	0	0	0	0	0	0	0	0	0	0	kibirkštis
sparkle	0	1	0	0	1	0	1	0	1	0	kibirkščiuoti
sparring	0	0	0	0	0	0	0	0	0	0	sparingas
sparse	0	0	0	0	0	0	0	0	0	0	retas
spasm	0	0	0	1	0	1	0	0	0	0	spazmas
spat	1	0	0	0	0	1	0	0	0	0	išspjovė
spatula	0	0	0	0	0	0	0	0	0	0	mentele
spawn	0	0	0	0	0	0	0	0	0	0	neršti
speaker	0	0	0	0	0	0	0	0	0	0	garsiakalbis
speaking	0	0	0	0	0	0	0	0	0	0	kalbėdamas
spear	1	1	0	1	0	1	0	0	0	0	ietis
special	0	0	0	0	1	0	1	0	0	0	ypatingas
specialist	0	0	0	0	0	0	0	0	0	1	specialistas
speciality	0	0	0	0	0	0	0	0	0	0	specialybė
specialize	0	0	0	0	0	0	0	0	0	1	specializuotis
specially	0	0	0	0	0	0	0	0	0	0	specialiai
specie	0	0	0	0	0	0	1	0	0	0	rūšis
species	0	0	0	0	0	0	0	0	0	0	rūšių
specific	0	0	0	0	0	0	0	0	0	0	specifinis
specification	0	0	0	0	0	0	0	0	0	0	specifikacija
specimen	0	0	0	0	0	0	0	0	0	0	egzempliorius
speck	0	0	1	0	0	1	0	0	0	0	taškelis
speckled	0	0	0	0	0	0	0	0	0	0	dėmėtas
specs	0	0	0	0	0	0	0	0	0	0	specifikacijos
spectacle	0	0	0	0	0	1	1	0	0	0	reginys
spectacles	0	0	0	0	0	0	0	0	0	0	akiniai
spectacular	0	1	0	0	0	0	0	0	1	0	įspūdingas
spectator	0	0	0	0	0	0	0	0	0	0	žiūrovas
specter	0	0	0	1	0	1	0	1	0	0	šmėkla
spectral	0	0	0	0	0	1	0	0	0	0	spektrinis
spectrometer	0	0	0	0	0	0	0	0	0	0	spektrometras
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spektrofotometras
spectroscopy	0	0	0	0	0	0	0	0	0	0	spektroskopija
spectrum	0	0	0	0	0	0	0	0	0	0	spektras
speculate	0	0	0	0	0	0	0	0	0	0	spėlioti
speculation	0	0	0	1	0	1	0	1	0	0	spekuliacija
speculative	0	1	0	0	0	0	0	0	0	0	spekuliatyvus
speculum	0	0	0	0	0	0	0	0	0	0	spekuliacija
speech	0	0	0	0	0	0	1	0	0	0	kalba
speechless	0	0	0	0	0	0	0	0	0	0	nekalbus
speed	0	0	0	0	0	0	0	0	0	0	greitis
speedily	0	0	0	0	0	0	0	0	0	0	greitai
speedometer	0	0	0	0	0	0	0	0	0	0	spidometras
speedway	0	0	0	0	0	0	0	0	0	0	greitkelyje
speedy	0	0	0	0	0	0	1	0	0	0	greitas
spellbound	0	0	0	0	0	0	0	0	0	0	užburtas
spelling	0	0	0	0	0	0	1	0	0	0	tarimas
spencer	0	0	0	0	0	0	0	0	0	0	Spenceris
spend	0	0	0	0	0	0	0	0	0	0	išleisti
spent	0	0	0	0	0	1	0	0	0	0	išleista
sperm	0	0	0	0	0	0	0	0	0	0	sperma
spew	0	0	1	0	0	0	0	0	0	0	spjaudyti
sphere	0	0	0	0	0	0	0	0	0	0	sfera
spherical	0	0	0	0	0	0	0	0	0	0	sferinės
sphinx	0	0	0	0	0	0	0	0	0	0	sfinksas
spice	0	0	0	0	0	0	1	0	0	0	prieskonis
spicy	0	0	0	0	0	0	0	0	0	0	aštrus
spider	0	0	1	1	0	0	0	0	0	0	voras
spigot	0	0	0	0	0	0	0	0	0	0	kaištis
spike	0	0	0	1	0	0	0	0	0	0	spiglys
spiked	0	0	0	0	0	0	0	0	0	0	spygliuotas
spiky	0	0	0	0	0	0	0	0	0	0	spygliuotas
spill	0	0	0	0	0	0	0	0	0	0	išsiliejimas
spin	0	0	0	0	0	0	0	0	0	0	suktis
spinal	0	0	0	0	0	0	0	0	0	0	stuburo
spindle	0	0	0	0	0	0	0	0	0	0	suklys
spine	1	0	0	0	0	1	1	0	0	0	stuburo
spinning	0	0	0	0	0	0	0	0	0	0	verpimo
spinster	0	0	0	1	0	1	0	1	0	0	suktukas
spiny	0	0	0	0	0	0	0	0	0	0	dygliuotas
spiral	0	0	0	0	0	0	0	0	0	0	spiralė
spire	0	0	0	0	0	0	0	0	0	0	smaigalys
spirit	0	0	0	0	0	0	1	0	0	0	dvasia
spirits	0	1	0	0	1	0	1	0	1	0	dvasios
spiritual	0	0	0	0	0	0	0	0	0	0	dvasinis
spirituality	0	0	0	0	0	0	0	0	0	0	dvasingumas
spit	0	0	1	0	0	0	0	0	0	0	spjaudytis
spite	1	0	0	0	0	1	0	0	0	0	nepaisymas
spiteful	1	0	0	0	0	1	0	0	0	0	šlykštus
splash	0	0	0	0	0	0	0	0	1	0	purslų
spleen	0	0	0	0	0	0	0	0	0	0	blužnis
splendid	0	0	0	0	1	0	1	0	1	0	puikus
splendor	0	1	0	0	1	0	1	0	1	0	spindesys
splice	0	0	0	0	0	0	0	0	0	0	sandūrą
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	įtvaras
splinter	0	0	0	0	0	1	0	0	0	0	skeveldra
split	0	0	0	0	0	1	0	0	0	0	padalintas
splitting	0	0	0	0	0	1	0	1	0	0	skilimas
splurge	0	0	0	0	0	0	0	0	0	0	išsibarstyti
spoil	0	0	1	0	0	1	0	0	0	0	sugadinti
spoiler	0	0	0	0	0	1	0	1	0	0	spoileris
spoiling	0	0	0	0	0	0	0	0	0	0	gadinti
spoke	0	0	0	0	0	1	0	0	0	0	kalbėjo
spoken	0	0	0	0	0	0	0	0	0	0	kalbama
spokesman	0	0	0	0	0	0	0	0	0	1	atstovas spaudai
sponge	0	0	0	0	0	1	0	0	0	0	kempinė
spongy	0	0	0	0	0	0	0	0	0	0	kempinė
sponsor	0	0	0	0	0	0	1	0	0	1	rėmėjas
sponsorship	0	0	0	0	0	0	0	0	0	0	rėmimas
spoof	0	0	0	0	0	0	0	0	0	0	apgaulė
spook	0	0	0	1	0	1	0	0	0	0	baisu
spoon	0	0	0	0	0	0	0	0	0	0	šaukštas
spoonful	0	0	0	0	0	0	0	0	0	0	šaukštu
sporadic	0	0	0	0	0	0	0	0	0	0	sporadinis
spore	0	0	0	0	0	0	0	0	0	0	sporos
sport	0	0	0	0	0	0	0	0	0	0	Sportas
sporting	0	0	0	0	0	0	0	0	0	0	sporto
sports	0	0	0	0	0	0	0	0	0	0	sporto
sportsman	0	0	0	0	0	0	0	0	0	0	sportininkas
spot	0	0	0	0	0	0	0	0	0	0	vieta
spotless	0	0	0	0	0	0	1	0	0	1	be dėmės
spotted	0	0	0	0	0	0	0	0	0	0	dėmėtas
spotty	0	0	0	0	0	0	0	0	0	0	dėmėtas
spousal	0	0	0	0	0	0	0	0	0	0	sutuoktinis
spouse	0	0	0	0	1	0	1	0	0	1	sutuoktinis
spout	0	0	0	0	0	0	0	0	0	0	snapelis
sprain	0	0	0	0	0	1	0	1	0	0	patempimas
sprawl	0	0	0	0	0	0	0	0	0	0	išsisklaidyti
spray	0	0	0	0	0	0	0	0	0	0	purkšti
spread	0	0	0	0	0	0	0	0	0	0	plisti
spree	0	0	0	0	0	1	0	0	0	0	šėlsmas
sprinkling	0	0	0	0	0	0	0	0	0	0	pabarstymas
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	išdygti
spruce	0	0	0	0	0	0	1	0	0	0	Eglė
spur	0	0	0	1	0	0	0	0	0	0	paskatinti
spurious	0	0	1	0	0	1	0	0	0	0	netikras
spurred	0	0	0	0	0	0	0	0	0	0	paskatino
spurt	0	0	0	0	0	0	0	0	0	0	spurtas
spy	0	0	0	0	0	0	0	0	0	0	šnipas
squad	0	0	0	0	0	0	0	0	0	0	būrys
squadron	0	0	0	0	0	0	0	0	0	0	eskadrilė
squall	0	0	0	1	0	1	0	1	0	0	škvalas
squamous	0	0	0	0	0	0	0	0	0	0	suragėjusios
square	0	0	0	0	0	0	0	0	0	0	kvadratas
squat	0	0	0	0	0	0	0	0	0	0	pritūpęs
squatter	0	0	0	0	0	1	0	0	0	0	pritūpęs
squeak	0	0	0	0	0	0	0	0	0	0	girgždėti
squeal	0	0	0	0	0	0	0	0	0	0	cypti
squeamish	0	0	1	1	0	1	0	0	0	0	svirduliuojantis
squeeze	0	0	0	0	0	0	0	0	0	0	suspausti
squeezing	0	0	0	0	0	0	0	0	0	0	suspaudimas
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	prisimerkti
squire	0	0	0	0	0	0	0	0	0	0	skveras
squirm	0	0	1	0	0	1	0	0	0	0	svirduliuoti
squirrel	0	0	0	0	0	0	0	0	0	0	voverė
squirt	0	0	0	0	0	0	0	0	0	0	išpurkšti
stab	1	0	0	1	0	1	0	1	1	0	dūris
stability	0	0	0	0	0	0	0	0	0	0	stabilumas
stable	0	0	0	0	0	0	1	0	0	1	stabilus
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	krūva
staff	0	0	0	0	0	0	0	0	0	0	personalas
stag	0	0	0	0	0	0	0	0	0	0	elnias
stage	0	0	0	0	0	0	0	0	0	0	etapas
stagger	0	0	0	0	0	0	0	0	1	0	svirduliuoti
staggering	0	0	0	0	0	1	0	0	0	0	stulbinantis
stagnant	0	0	0	0	0	1	0	1	0	0	sustingęs
stagnation	0	0	0	0	0	0	0	0	0	0	stagnacija
staid	0	0	0	0	0	0	0	0	0	0	sustingęs
stain	0	0	1	0	0	1	0	0	0	0	dėmė
stainless	0	0	0	0	0	0	1	0	0	0	nerūdijantis
stair	0	0	0	0	0	0	0	0	0	0	laiptas
staircase	0	0	0	0	0	0	0	0	0	0	laiptinė
stairway	0	0	0	0	0	0	0	0	0	0	laiptinė
stake	0	0	0	0	0	0	0	0	0	0	kuolas
stale	0	0	0	0	0	1	0	0	0	0	pasenęs
stalemate	1	0	1	0	0	0	0	0	0	0	aklavietė
stalk	0	0	0	1	0	1	0	0	0	0	stiebas
stall	0	0	1	0	0	0	0	0	0	0	kioskas
stallion	0	0	0	0	0	0	1	0	0	0	eržilas
stalls	0	0	0	0	0	0	0	0	0	0	prekystalių
stalwart	0	0	0	0	0	0	1	0	0	0	tvirtas
stamina	0	0	0	0	0	0	1	0	0	1	ištvermė
stamp	0	0	0	0	0	0	0	0	0	0	antspaudas
stand	0	0	0	0	0	0	0	0	0	0	stovėti
standard	0	0	0	0	0	0	0	0	0	0	standartinis
standardize	0	0	0	0	0	0	0	0	0	0	standartizuoti
standing	0	0	0	0	0	0	1	0	0	0	stovint
standoff	1	0	0	1	0	1	0	0	0	0	atotrūkis
standpoint	0	0	0	0	0	0	0	0	0	0	požiūriu
standstill	1	0	0	0	0	1	0	0	0	0	sustojimas
stanza	0	0	0	0	0	0	0	0	0	0	strofa
staple	0	0	0	0	0	0	0	0	0	0	kuokštelinis
star	0	1	0	0	1	0	1	0	0	1	žvaigždė
starboard	0	0	0	0	0	0	0	0	0	0	dešinysis bortas
starch	0	0	0	0	0	0	0	0	0	0	krakmolo
stare	0	0	0	0	0	0	0	0	0	0	spoksoti
staring	0	0	0	0	0	1	0	0	0	0	spoksodamas
stark	0	0	0	0	0	1	0	0	0	1	atšiaurus
starlight	0	0	0	0	0	0	1	0	0	0	žvaigždžių šviesa
starry	0	1	0	0	1	0	1	0	0	0	žvaigždėtas
stars	0	0	0	0	0	0	0	0	0	0	žvaigždės
start	0	1	0	0	0	0	0	0	0	0	pradėti
startle	0	0	0	1	0	1	0	0	1	0	nustebinti
startling	0	0	0	0	0	0	0	0	1	0	stulbinantis
starvation	0	0	0	1	0	1	0	1	0	0	bado
starved	0	0	0	0	0	1	0	0	0	0	badavo
starving	0	0	0	0	0	1	0	0	0	0	badaujantis
state	0	0	0	0	0	0	0	0	0	0	valstybė
stately	0	0	0	0	0	0	1	0	0	0	didingas
statement	0	0	0	0	0	0	1	0	0	1	pareiškimas
stateroom	0	0	0	0	0	0	0	0	0	0	kambarėlis
statesman	0	0	0	0	0	0	0	0	0	0	valstybininkas
static	0	0	0	0	0	0	0	0	0	0	statinis
statics	0	0	0	0	0	0	0	0	0	0	statika
station	0	0	0	0	0	0	0	0	0	0	stotis
stationary	0	0	0	0	0	1	0	0	0	0	stacionarus
stationery	0	0	0	0	0	0	0	0	0	0	Raštinės reikmenys
statistical	0	0	0	0	0	0	0	0	0	1	statistiniai
statistician	0	0	0	0	0	0	0	0	0	0	statistiką
stator	0	0	0	0	0	0	0	0	0	0	statorius
statuary	0	0	0	0	0	0	0	0	0	0	statula
statue	0	0	0	0	0	0	1	0	0	0	statula
statuette	0	0	0	0	0	0	0	0	0	0	statulėlė
stature	0	0	0	0	0	0	0	0	0	0	ūgio
status	0	0	0	0	0	0	1	0	0	0	statusą
statute	0	0	0	0	0	0	0	0	0	0	statutas
statutory	0	0	0	0	0	0	0	0	0	0	įstatyminis
staunch	0	0	0	0	0	0	1	0	0	0	atkaklus
stave	0	0	0	0	0	1	0	0	0	0	stulpas
stay	0	0	0	0	0	0	0	0	0	0	likti
stayed	0	0	0	0	0	0	0	0	0	0	pasiliko
stays	0	0	0	0	0	0	0	0	0	0	pasilieka
stead	0	0	0	0	0	0	0	0	0	0	vietoj
steadfast	0	0	0	0	0	0	1	0	0	1	tvirtas
steady	0	0	0	0	0	0	0	0	1	1	pastovus
steal	1	0	0	1	0	1	0	1	0	0	pavogti
stealing	0	0	1	1	0	1	0	0	0	0	vagystės
stealth	0	0	0	0	0	0	0	0	1	0	slaptumas
stealthily	0	0	0	0	0	0	0	0	1	0	vogčiomis
stealthy	0	1	0	1	0	1	0	0	1	0	pasislėpęs
steamboat	0	0	0	0	0	0	0	0	0	0	garlaivis
steamer	0	0	0	0	0	0	0	0	0	0	garlaivis
steamroller	0	0	0	0	0	0	0	0	0	0	garo volas
steamship	0	0	0	0	0	0	0	0	0	0	garlaivis
steamy	0	0	0	0	0	0	0	0	0	0	garingas
steel	0	0	0	0	0	0	0	0	0	0	plieno
steep	0	0	0	0	0	0	0	0	0	0	kietas
steeple	0	0	0	0	0	0	0	0	0	0	bokštas
steer	0	0	0	0	0	0	0	0	0	0	vairuoti
stellar	0	0	0	0	0	0	1	0	0	0	žvaigždžių
stem	0	0	0	0	0	0	0	0	0	0	stiebas
stench	0	0	0	0	0	0	0	0	0	0	smirdėti
stencil	0	0	0	0	0	0	0	0	0	0	trafaretas
step	0	0	0	0	0	0	0	0	0	0	žingsnis
steppe	0	0	0	0	0	0	0	0	0	0	stepė
steps	0	0	0	0	0	0	0	0	0	0	žingsniai
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoskopinis
stereotype	0	0	0	0	0	1	0	0	0	0	stereotipas
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotipinis
sterile	0	0	0	0	0	1	0	1	0	0	sterilus
sterility	0	0	0	0	0	1	0	0	0	0	sterilumas
sterling	1	1	0	0	1	1	1	0	0	1	sterlingų
stern	0	0	0	0	0	1	0	0	0	0	laivagalis
stethoscope	0	0	0	0	0	0	0	0	0	0	stetoskopas
stew	0	0	0	0	0	0	0	0	0	0	troškinys
steward	0	0	0	0	0	0	1	0	0	1	prižiūrėtojas
stewardship	0	0	0	0	0	0	0	0	0	0	priežiūra
stick	0	0	0	0	0	0	0	0	0	0	lazda
sticking	0	0	0	0	0	0	0	0	0	0	klijuoti
sticky	0	0	1	0	0	0	0	0	0	0	lipnus
stiff	0	0	0	0	0	1	0	0	0	0	kietas
stiffen	0	0	0	0	0	0	0	0	0	0	sustingti
stiffness	0	0	0	0	0	1	0	0	0	0	standumas
stifle	0	0	0	0	0	1	0	0	0	0	užgniaužti
stifled	1	0	0	1	0	1	0	1	0	0	užgniaužtas
stifling	0	0	0	0	0	0	0	0	0	0	smaugiančią
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stile	0	0	0	0	0	0	0	0	0	0	stilius
stiletto	0	0	0	0	0	0	0	0	0	0	stiletas
stillborn	0	0	0	0	0	1	0	1	0	0	negyvas gimęs
stillness	0	0	0	1	0	0	1	1	0	0	tyla
stilts	0	0	0	0	0	0	0	0	0	0	poliai
stimulant	0	0	0	0	0	0	0	0	0	0	stimuliatorius
stimulation	0	0	0	0	0	0	0	0	0	0	stimuliacija
stimulus	0	0	0	0	0	0	0	0	0	0	stimulas
sting	1	0	0	1	0	1	0	0	0	0	įgelti
stinging	0	0	0	0	0	1	0	0	0	0	geliantis
stingy	1	0	1	1	0	1	0	1	0	0	šykštus
stink	0	0	1	0	0	1	0	0	0	0	smirdėti
stinking	0	0	1	0	0	1	0	0	0	0	dvokiantis
stint	0	0	0	1	0	1	0	1	0	0	stinti
stipulate	0	0	0	0	0	0	0	0	0	0	numatyti
stipulation	0	0	0	0	0	0	0	0	0	0	sąlyga
stir	0	0	0	0	0	0	0	0	0	0	maišykite
stirring	0	0	0	0	0	0	0	0	0	0	maišant
stitch	0	0	0	0	0	0	0	0	0	0	dygsnio
stock	0	0	0	0	0	0	0	0	0	0	atsargos
stockbroker	0	0	0	0	0	0	0	0	0	0	biržos makleris
stocking	0	0	0	0	0	0	0	0	0	0	kojinės
stocks	0	0	0	0	0	1	0	0	0	0	akcijų
stole	0	0	0	0	0	0	0	0	0	0	pavogė
stolen	1	0	0	0	0	1	0	0	0	0	pavogtas
stomach	0	0	1	0	0	0	0	0	0	0	skrandis
stone	1	0	0	0	0	1	0	0	0	0	akmuo
stoned	0	0	0	0	0	1	0	0	0	0	užmėtytas akmenimis
stoneware	0	0	0	0	0	0	0	0	0	0	akmens dirbiniai
stony	0	0	0	0	0	0	0	0	0	0	akmenuotas
stool	0	0	0	0	0	0	0	0	0	0	taburetės
stools	0	0	1	0	0	1	0	0	0	0	išmatos
stoop	0	0	0	0	0	0	0	0	0	0	nusilenkti
stop	0	0	0	0	0	0	0	0	0	0	sustabdyti
stoppage	0	0	0	0	0	1	0	0	0	0	sustojimas
stopper	0	0	0	0	0	0	0	0	0	0	kamštis
stopping	0	0	0	0	0	0	0	0	0	0	sustojus
stopwatch	0	0	0	0	0	0	0	0	0	0	chronometras
storage	0	0	0	0	0	0	0	0	0	0	saugykla
store	0	1	0	0	0	0	1	0	0	0	parduotuvė
storehouse	0	0	0	0	0	0	0	0	0	0	sandėlis
storing	0	0	0	0	0	0	0	0	0	0	saugojimas
storm	1	0	0	0	0	1	0	0	0	0	audra
storming	1	0	0	0	0	0	0	0	0	0	šturmo
stormy	0	0	0	1	0	1	0	0	0	0	audringas
story	0	0	0	0	0	0	0	0	0	0	istorija
stout	0	0	0	0	0	0	0	0	0	0	stambus
stove	0	0	0	0	0	0	0	0	0	0	viryklė
stow	0	0	0	0	0	0	0	0	0	0	sukrauti
straddle	0	0	0	0	0	0	0	0	0	0	išsibarstyti
straighten	0	0	0	0	0	0	0	0	0	0	ištiesinti
straightforward	0	0	0	0	0	0	1	0	0	1	tiesmukai
straightway	0	0	0	0	0	0	0	0	0	0	iš karto
strained	1	0	0	0	0	1	0	0	0	0	įtemptas
strait	0	0	0	0	0	0	0	0	0	0	ankštas
straits	0	0	0	1	0	1	0	0	0	0	sąsiauriai
