English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Igbo Word
treatise	0	0	0	0	0	0	0	0	0	0	dezie
treatment	0	0	0	0	0	0	0	0	0	0	ọgwụgwọ
treaty	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
treble	0	0	0	0	0	0	0	0	0	0	treble
tree	1	1	1	0	1	0	1	0	1	1	osisi
trek	0	0	0	0	0	0	0	0	0	0	ije
trellis	0	0	0	0	0	0	0	0	0	0	trellis
tremble	0	0	0	0	0	0	0	0	0	0	maa jijiji
trembling	0	0	0	1	0	1	0	0	0	0	na-ama jijiji
tremendous	0	0	0	0	0	0	0	0	0	0	nnukwu
tremendously	0	0	0	0	0	0	1	0	0	0	nke ukwuu
tremor	1	1	0	1	0	1	0	1	0	0	ịma jijiji
trench	0	0	0	0	0	0	0	0	0	0	trenchi
trend	0	0	0	0	0	0	1	0	0	0	omume
trending	0	0	0	0	0	0	0	0	0	0	trending
trendy	0	0	0	0	0	0	1	0	0	0	ejiji
trepidation	0	1	0	1	0	1	0	0	1	0	ụjọ
trespass	1	0	0	0	0	1	0	0	0	0	ngabiga
triad	0	0	0	0	0	0	0	0	0	0	triad
triangle	0	0	0	0	0	0	0	0	0	0	triangle
triangular	0	0	0	0	0	0	0	0	0	0	triangular
tribe	0	0	0	0	0	0	0	0	0	1	ebo
tribulation	0	0	0	1	0	1	0	1	0	0	mkpagbu
tribunal	0	1	1	1	0	1	0	0	0	1	ụlọ ikpe
tribune	0	0	0	0	0	0	0	0	0	1	tribune
tributary	0	1	0	0	0	0	1	0	0	0	tributary
tribute	0	0	0	0	0	0	1	0	0	0	ụtụ
trick	0	0	0	0	0	1	0	0	1	0	aghụghọ
trickery	1	0	1	1	0	1	0	1	1	0	aghụghọ
trickle	0	0	0	0	0	0	0	0	0	0	aghụghọ
tricky	0	0	0	0	0	0	0	0	0	0	aghụghọ
tricycle	0	0	0	0	0	0	0	0	0	0	tricycle
trident	0	0	0	0	0	0	0	0	0	0	trident
trifle	0	0	0	0	0	1	0	0	0	0	ntakiri
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	ịkpalite
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometry
trillion	0	0	0	0	0	0	0	0	0	0	puku ijeri
trim	0	0	0	0	0	0	0	0	0	0	ewepụtụ
trimmer	0	0	0	0	0	0	0	0	0	0	trimmer
trimming	0	0	0	0	0	0	0	0	0	0	trimming
trine	0	0	0	0	0	0	0	0	0	0	atọ
trinity	0	0	0	0	0	0	0	0	0	0	Atọ n'Ime Otu
trio	0	0	0	0	0	0	0	0	0	0	atọ
trip	0	0	0	0	0	0	0	0	1	0	njem
tripartite	0	0	0	0	0	0	0	0	0	0	tripartite
triple	0	0	0	0	0	0	0	0	0	0	okpukpu atọ
triplet	0	0	0	0	0	0	0	0	0	0	atọ
triplicate	0	0	0	0	0	0	0	0	0	0	atọ
tripod	0	0	0	0	0	0	0	0	0	0	tripod
tripping	1	0	0	0	0	1	0	1	0	0	tripping
trite	0	0	0	0	0	0	0	0	0	0	trite
tritium	0	0	0	0	0	0	0	0	0	0	tritium
triumph	0	1	0	0	1	0	1	0	0	0	mmeri
triumphant	0	1	0	0	1	0	1	0	0	1	imeri
troll	1	0	0	1	0	1	0	0	0	0	troll
trolley	0	0	0	0	0	0	0	0	0	0	ụgbọ mmiri
trombone	0	0	0	0	0	0	0	0	0	0	trombone
troop	0	0	0	0	0	0	0	0	0	0	ndị agha
trooper	0	0	0	0	0	0	0	0	0	0	onye agha
troops	0	0	0	0	0	0	0	0	0	0	ndị agha
trophy	0	1	0	0	1	0	1	0	1	1	iko
tropical	0	0	0	0	0	0	0	0	0	0	okpomọkụ
trot	0	0	0	0	0	0	0	0	0	0	trot
troublesome	1	0	0	1	0	1	0	0	0	0	nsogbu
trough	0	0	0	0	0	0	0	0	0	0	trough
troupe	0	0	0	0	0	0	0	0	0	0	otu
trousers	0	0	0	0	0	0	0	0	0	0	uwe ogologo ọkpa
trout	0	0	0	0	0	0	0	0	0	0	trout
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	udo
truck	0	0	0	0	0	0	0	0	0	1	gwongworo
true	0	0	0	0	1	0	1	0	0	1	eziokwu
truism	0	0	0	0	0	0	0	0	0	0	eziokwu
trump	0	0	0	0	0	0	0	0	1	0	opi
trumpet	0	0	0	0	0	1	0	0	0	0	opi
trumpeter	0	0	0	0	0	0	0	0	0	0	opi
truncate	0	0	0	0	0	0	0	0	0	0	truncate
truncated	0	0	0	0	0	0	0	0	0	0	agbaji
trundle	0	0	0	0	0	0	0	0	0	0	ukwu ukwu
trunk	0	0	0	0	0	0	0	0	0	0	ogwe
truss	0	0	0	0	0	0	0	0	0	1	truss
trust	0	0	0	0	0	0	0	0	0	1	ntụkwasị obi
trustee	0	0	0	0	0	0	0	0	0	1	onye nlekọta
trusty	0	0	0	0	0	0	1	0	0	0	ntụkwasị obi
truth	0	0	0	0	0	0	1	0	0	1	eziokwu
truthful	0	0	0	0	0	0	0	0	0	1	eziokwu
truthfulness	0	0	0	0	0	0	1	0	0	1	eziokwu
tryout	0	0	0	0	0	0	0	0	0	0	nwalee
tub	0	0	0	0	0	0	0	0	0	0	tub
tube	0	0	0	0	0	0	0	0	0	0	tube
tubular	0	0	0	0	0	0	0	0	0	0	tubular
tubule	0	0	0	0	0	0	0	0	0	0	tubule
tuck	0	0	0	0	0	0	0	0	0	0	tuk
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	tufted
tug	0	0	0	0	0	0	0	0	0	0	tug
tuition	0	0	0	0	0	0	0	0	0	0	nkuzi
tulip	0	0	0	0	0	0	0	0	0	0	tulip
tumble	0	0	0	0	0	1	0	0	0	0	tutuo
tumbler	0	0	0	0	0	0	0	0	0	0	tumbler
tumor	0	0	0	1	0	1	0	0	0	0	etuto
tumour	0	0	0	1	0	1	0	1	0	0	etuto
tumult	1	0	0	1	0	1	0	0	1	0	ọgba aghara
tumultuous	1	0	0	1	0	1	0	0	0	0	ọgba aghara
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	tuna
tunable	0	0	0	0	0	0	0	0	0	0	tunable
tune	0	0	0	0	0	0	0	0	0	0	gwuo egwu
tunic	0	0	0	0	0	0	0	0	0	0	uwe akwa
tuning	0	0	0	0	0	0	0	0	0	0	n'iji ya gee ntị
tunnel	0	0	0	0	0	0	0	0	0	0	ọwara
turban	0	0	0	0	0	0	0	0	0	0	akwa akwa
turbidity	0	0	0	0	0	0	0	0	0	0	turbidity
turbine	0	0	0	0	0	0	0	0	0	0	turbine
turbulence	1	0	0	1	0	1	0	0	0	0	ọgba aghara
turbulent	0	0	0	1	0	1	0	0	0	0	ọgba aghara
turf	0	0	0	0	0	0	0	0	0	0	turf
turmeric	0	0	0	0	0	0	0	0	0	0	turmeric
turmoil	1	0	0	1	0	1	0	1	0	0	ọgba aghara
turn	0	0	0	0	0	0	0	0	0	0	tụgharịa
turning	0	0	0	0	0	0	0	0	0	0	na-atụgharị
turnkey	0	0	0	0	0	0	0	0	0	0	turnkey
turnpike	0	0	0	0	0	0	0	0	0	0	turnpike
turntable	0	0	0	0	0	0	0	0	0	0	turntable
turquoise	0	0	0	0	0	0	0	0	0	0	turquoise
turret	0	0	0	0	0	0	0	0	0	0	turret
turtleneck	0	0	0	0	0	0	0	0	0	0	turtleneck
tussle	1	0	0	0	0	0	0	0	0	0	tussle
tutelage	0	0	0	0	0	0	1	0	0	1	nkuzi
tutor	0	0	0	0	0	0	1	0	0	0	onye nkuzi
tweak	0	0	0	0	0	0	0	0	0	0	tweak
twelfth	0	0	0	0	0	0	0	0	0	0	nke iri na abụọ
twelve	0	0	0	0	0	0	0	0	0	0	iri na abuo
twentieth	0	0	0	0	0	0	0	0	0	0	iri abuo
twenty	0	0	0	0	0	0	0	0	0	0	iri abụọ
twig	0	0	0	0	0	0	0	0	0	0	alaka
twilight	0	0	0	0	0	0	0	0	0	0	chi jiri
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	ejima
twine	0	0	0	0	0	0	0	0	0	0	ejima
twinkle	0	1	0	0	1	0	1	0	0	0	nwughari
twins	0	0	0	0	0	0	0	0	0	0	ejima
twist	0	0	0	0	0	0	0	0	0	0	ighikota
twisted	0	0	0	0	0	0	0	0	0	0	gbagọrọ agbagọ
twitch	0	0	0	0	0	1	0	0	0	0	twitch
twofold	0	0	0	0	0	0	0	0	0	0	okpukpu abuo
tycoon	0	0	0	0	0	0	0	0	0	0	tycoon
type	0	0	0	0	0	0	0	0	0	0	ụdị
typewriter	0	0	0	0	0	0	0	0	0	0	typewriter
typhoon	0	0	0	1	0	1	0	0	0	0	typhoon
typically	0	0	0	0	0	0	0	0	0	0	na-emekarị
typist	0	0	0	0	0	0	0	0	0	0	onye na-ede akwụkwọ
typography	0	0	0	0	0	0	0	0	0	0	typography
tyrannical	1	0	1	1	0	1	0	0	0	0	aka ike
tyranny	0	0	0	1	0	1	0	1	0	0	ọchịchị aka ike
tyrant	1	0	1	1	0	1	0	1	0	0	onye ọchịchị aka ike
tyre	0	0	0	0	0	0	0	0	0	0	taya
ubiquitous	0	0	0	0	0	0	0	0	0	0	ebe nile
ubiquity	0	0	0	0	0	0	0	0	0	0	ebe niile
ugliness	0	0	1	1	0	1	0	1	0	0	jọrọ njọ
ugly	0	0	1	0	0	1	0	0	0	0	jọrọ njọ
ulcer	1	0	1	1	0	1	0	1	0	0	ọnyá afọ
ulterior	0	0	0	0	0	1	0	0	0	0	nke nzuzo
ultimate	0	1	0	0	0	0	0	1	0	0	kacha
ultimately	0	1	0	0	0	0	1	0	0	0	n'ikpeazụ
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimatum
ultimo	0	0	0	0	0	0	0	0	0	0	ultimo
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultraviolet
umbilical	0	0	0	0	0	0	0	0	0	0	eriri nwa
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	nche anwụ
umpire	0	0	0	0	0	0	1	0	0	1	umpire
unabashed	0	0	0	0	0	0	0	0	0	0	enweghị obi ebere
unabated	0	0	0	0	0	0	0	0	0	0	akwụsịghị akwụsị
unable	0	0	0	0	0	1	0	1	0	0	enweghị ike
unacceptable	0	0	0	0	0	1	0	1	0	0	adịghị anabata
unaccompanied	0	0	0	0	0	0	0	0	0	0	na-esoghị
unaccountable	0	1	1	0	0	1	0	1	0	1	enweghị atụ
unacknowledged	0	0	0	0	0	0	0	1	0	0	ekwetaghị
unadulterated	0	0	0	0	0	0	0	0	0	0	emegharighi ya
unaided	0	0	0	0	0	0	0	0	0	0	enyereghị aka
unaltered	0	0	0	0	0	0	0	0	0	0	agbanweghi agbanwe
unambiguous	0	0	0	0	0	0	0	0	0	0	enweghị mgbagha
unanimity	0	0	0	0	0	0	1	0	0	0	ịdị n'otu
unanimous	0	0	0	0	0	0	1	0	0	0	n'otu n'otu
unanimously	0	0	0	0	0	0	0	0	0	0	otu olu
unanticipated	0	0	0	0	0	0	0	0	1	0	na-atụghị anya ya
unapproved	0	0	0	0	0	1	0	0	0	0	akwadoghị
unarmed	0	0	0	0	0	0	0	0	0	0	ejighi ngwa agha
unassisted	0	0	0	0	0	0	0	0	0	0	enyereghị aka
unassuming	0	0	0	0	0	0	1	0	0	0	enweghị atụ
unattached	0	0	0	0	0	1	0	0	0	0	enweghị njikọ
unattainable	1	0	0	0	0	1	0	1	0	0	enweghi ike iru
unattended	0	0	0	0	0	0	0	0	0	0	eleghi anya
unattractive	0	0	1	0	0	1	0	1	0	0	na-adịghị mma
unauthorized	0	0	0	0	0	1	0	0	0	0	n'enwetaghị ikike
unavoidable	0	0	0	0	0	1	0	0	0	0	enweghị atụ
unaware	0	0	0	0	0	1	0	0	0	0	amaghị
unbalanced	0	0	0	0	0	0	0	0	0	0	na-enweghị isi
unbearable	0	0	1	0	0	1	0	1	0	0	enweghị ike idi
unbeaten	0	1	0	0	1	1	1	1	1	0	emerieghị
unbelief	0	0	0	0	0	1	0	0	0	0	ekweghiekwe
unbelievable	0	0	0	0	0	1	0	0	0	0	ekweghiekwe
unbiased	0	0	0	0	0	0	1	0	0	0	na-adịghị ele mmadụ anya n'ihu
unborn	0	0	0	0	0	1	0	0	0	0	amughi nwa
unbound	0	0	0	0	0	0	0	0	0	0	unbound
unbounded	0	0	0	0	0	0	0	0	0	0	enweghị oke
unbreakable	0	0	0	0	0	0	1	0	0	0	enweghị ike imebi
unbridled	1	1	0	1	0	1	1	0	1	0	na-achịkwaghị achịkwa
unbroken	0	0	0	0	0	0	1	0	0	1	agbajighị
uncanny	0	0	0	1	0	1	0	0	1	0	enweghị atụ
uncaring	1	0	1	0	0	1	0	1	0	0	enweghị mmasị
uncertain	1	0	1	1	0	1	0	0	1	0	ejighi n'aka
uncertainty	0	0	0	0	0	0	0	0	0	0	ejighi n'aka
unchallenged	0	0	0	0	0	0	0	0	0	0	agbaghi aka
unchangeable	0	0	0	0	0	1	0	0	0	0	enweghị mgbanwe
unchanged	0	0	0	0	0	0	0	0	0	0	agbanweghi agbanwe
unclaimed	0	0	0	0	0	0	0	0	0	0	ekwughị
uncle	0	0	0	0	0	0	0	0	0	0	nwanne nna
unclean	0	0	1	0	0	1	0	0	0	0	adịghị ọcha
uncomfortable	0	0	0	0	0	1	0	0	0	0	erughị ala
uncommon	0	0	0	0	0	0	0	0	0	0	adịkarịghị
uncommonly	0	0	0	0	0	0	0	0	0	0	na-adịghị ahụkebe
uncompromising	0	0	0	0	0	0	0	0	0	0	enweghị nkwekọrịta
unconcerned	0	0	0	0	0	0	0	0	0	0	na-enweghị nchegbu
unconfirmed	0	0	0	0	0	0	0	0	0	0	ekwetaghị
unconnected	0	0	0	0	0	0	0	0	0	0	enweghị njikọ
unconscionable	0	0	1	0	0	1	0	0	0	0	enweghị uche
unconscious	0	0	0	0	0	1	0	0	0	0	amaghị ihe ọ bụla
unconsciousness	0	0	0	0	0	0	0	0	0	0	amaghị ama
unconstitutional	0	0	0	0	0	1	0	0	0	0	ekwekọghị n'usoro iwu
unconstrained	0	0	0	0	1	0	1	0	0	0	na-enweghị mgbochi
uncontested	0	0	0	0	0	0	0	0	0	0	enweghị asọmpi
uncontrollable	1	1	0	0	0	1	0	0	1	0	enweghi ike ịchịkwa
uncontrolled	0	0	0	0	0	1	0	0	0	0	na-achịkwaghị achịkwa
unconventional	0	0	0	0	0	0	0	0	0	0	na-ekwekọghị ekwekọ
unconvinced	0	0	0	0	0	0	0	0	0	0	ekweghiekwe
uncooked	0	0	0	0	0	0	0	0	0	0	esighi ya
uncorrelated	0	0	0	0	0	0	0	0	0	0	enweghị njikọ
uncover	0	0	0	0	0	0	0	0	1	0	kpughee
uncritical	0	0	0	0	0	0	0	0	0	0	enweghị nkatọ
uncut	0	0	0	0	0	0	0	0	0	0	ebipụghị
undecided	0	1	0	1	0	1	0	0	0	0	ekpebiela
undefined	0	0	0	0	0	0	0	0	0	0	na-akọwaghị
undeniable	0	0	0	0	0	0	0	0	0	0	enweghị mgbagha
undercover	0	0	0	0	0	0	0	0	0	0	nzuzo
undercurrent	0	0	0	0	0	0	0	0	0	0	undercurrent
underestimate	0	0	0	0	0	0	0	0	1	0	elelị
undergo	0	0	0	0	0	0	0	0	0	0	na-enweta
undergraduate	0	0	0	0	0	0	0	0	0	0	Undergraduate
underground	0	0	0	0	0	0	0	0	0	0	n'okpuruala
underlie	0	0	0	0	0	0	0	0	0	0	n'okpuru
underline	0	0	0	0	0	0	1	0	0	0	gosi
undermined	0	0	0	0	0	1	0	0	0	0	mebie
underneath	0	0	0	0	0	0	0	0	0	0	n'okpuru
underpaid	1	0	0	0	0	1	0	1	0	0	akwụghị ụgwọ
underpants	0	0	0	0	0	0	0	0	0	0	uwe ime uwe
underscore	0	0	0	0	0	0	0	0	0	0	mesie ike
undersized	0	0	0	0	0	1	0	0	0	0	obere obere
understanding	0	0	0	0	0	0	1	0	0	1	nghọta
understood	0	0	0	0	0	0	0	0	0	0	ghọtara
undertake	0	0	0	0	0	0	0	0	0	0	ime
undertaker	0	0	0	0	0	0	0	1	0	0	onye ọrụ
undertaking	0	1	0	0	0	0	0	0	0	0	ime ihe
underwood	0	0	0	0	0	0	0	0	0	0	n'okpuru osisi
underwrite	0	0	0	0	0	0	1	0	0	1	dee
underwriter	0	0	0	0	0	0	0	0	0	0	onye na-ede akwụkwọ
undeserved	0	0	0	0	0	0	0	0	0	0	erughị eru
undesirable	1	0	1	1	0	1	0	1	0	0	na-achọghị
undesired	0	0	0	0	0	1	0	1	0	0	na-achọghị
undeveloped	0	0	0	0	0	0	0	0	0	0	emebeghi emepe
undirected	0	0	0	0	0	0	0	0	0	0	na-eduzighị
undisclosed	0	1	0	0	0	0	0	0	0	0	ekwuputaghi
undiscovered	0	0	0	0	0	0	0	0	1	0	achọpụtaghị
undisputed	0	0	0	0	0	0	0	0	0	0	enweghị mgbagha
undisturbed	0	0	0	0	0	0	0	0	0	0	enweghị mgbagwoju anya
undivided	0	0	0	0	0	0	1	0	0	0	kewara ekewa
undo	0	0	0	0	0	1	0	0	0	0	megharia
undoing	0	0	0	0	0	0	0	0	0	0	imeghari
undoubted	0	1	1	0	0	0	0	0	0	0	obi abụọ adịghị ya
undress	0	0	0	0	0	0	0	0	0	0	yipụ uwe
undressed	0	0	0	0	0	0	0	0	0	0	eyighị uwe
undue	0	0	0	0	0	0	0	0	0	0	ekwesighi
undying	0	1	0	0	1	0	1	1	0	1	na-anwụ anwụ
unearned	0	0	0	0	0	0	0	0	0	0	akwụghị ụgwọ
unearth	0	0	0	0	0	0	0	0	0	0	ikpughe
uneasiness	0	1	0	0	0	1	0	1	0	0	ahụ erughị ala
uneasy	0	0	1	1	0	1	0	0	0	0	ahụ erughị ala
uneducated	0	0	0	0	0	1	0	1	0	0	na-agụghị akwụkwọ
unemployed	0	0	0	1	0	1	0	1	0	0	enweghị ọrụ
unencumbered	0	0	0	0	0	0	0	0	0	0	enweghị atụ
unending	0	0	0	0	0	0	0	0	0	0	adịghị agwụ agwụ
unequal	1	0	1	1	0	1	0	1	0	0	ahaghị nhata
unequalled	0	0	0	0	0	0	0	0	0	0	enweghị nhata
unequivocal	0	0	0	0	0	0	0	0	0	1	enweghị mgbagha
unequivocally	0	0	0	0	0	0	1	0	0	0	n'enweghị mgbagha
uneven	0	0	0	0	0	1	0	0	0	0	na-ekwekọghị ekwekọ
uneventful	0	0	0	0	0	0	0	0	0	0	na-emeghị eme
unexpected	0	1	0	1	1	1	1	0	1	0	na-atụghị anya ya
unexpectedly	0	0	0	0	0	0	0	0	1	0	na-atụghị anya ya
unexplained	0	1	0	0	0	1	0	1	0	0	na-akọwaghị
unexplored	0	0	0	0	0	0	0	0	0	0	enyochaghị
unfailing	0	0	0	0	0	0	0	0	0	0	adịghị ada ada
unfair	1	0	1	0	0	1	0	1	0	0	ezighi ezi
unfairness	1	0	0	0	0	1	0	1	0	0	ezighi ezi
unfaithful	0	0	1	0	0	1	0	0	0	0	ekwesịghị ntụkwasị obi
unfamiliar	0	0	0	0	0	0	0	0	0	0	amaghi ama
unfavorable	0	0	1	0	0	1	0	1	0	0	adịghị mma
unfettered	0	0	0	0	0	0	0	0	0	0	na-enweghị ihe mgbochi
unfinished	0	0	0	0	0	1	0	0	0	0	emechaghi
unflinching	0	0	0	0	0	0	0	0	0	0	na-enweghị atụ
unfold	0	1	0	0	0	0	1	0	0	0	gbasaa
unforeseen	0	0	0	0	0	0	0	0	1	0	na-atụghị anya ya
unforgiving	1	0	0	0	0	1	0	1	0	0	na-adịghị agbaghara
unfortunate	0	0	0	0	0	1	0	1	0	0	adịghị mma
unfriendly	1	0	1	1	0	1	0	1	0	0	enweghị enyi
unfulfilled	1	1	0	0	0	1	0	1	1	0	emezughi
unfurnished	0	0	0	0	0	1	0	0	0	0	na-adịghị ngwa ngwa
ungodly	0	0	0	0	0	1	0	1	0	0	asọpụrụghị Chineke
ungrateful	1	0	1	0	0	1	0	0	0	0	enweghị ekele
unguarded	0	0	0	0	0	0	0	0	1	0	echeghi
unhappiness	0	0	0	0	0	1	0	1	0	0	enweghị obi ụtọ
unhappy	1	0	1	0	0	1	0	1	0	0	enweghị obi ụtọ
unharmed	0	0	0	0	0	0	0	0	0	0	emerụghị ahụ
unhealthy	0	0	1	1	0	1	0	1	0	0	adịghị mma
unhindered	0	0	0	0	0	0	0	0	0	0	na-egbochighị ya
unholy	0	0	0	1	0	1	0	0	0	0	adịghị nsọ
unicorn	0	0	0	0	0	0	0	0	0	0	unicorn
unification	0	1	0	0	1	0	1	0	0	1	ịdị n'otu
uniform	0	0	0	0	0	0	0	0	0	0	uwe
uniformity	0	0	0	0	0	0	0	0	0	0	ịdị n'otu
uniformly	0	0	0	0	0	0	1	0	0	0	edo
unimaginable	0	0	0	0	0	1	1	0	1	0	enweghị atụ
unimportant	0	0	0	0	0	1	0	1	0	0	adịghị mkpa
unimpressed	0	0	0	0	0	1	0	0	0	0	enweghị mmasị
unimproved	0	0	0	0	0	1	0	0	0	0	emelitere
uninfected	0	0	0	0	0	0	1	0	0	0	enweghi oria
uninformed	0	0	0	0	0	1	0	0	0	0	amaghi ama
uninhabited	0	0	0	0	0	0	0	0	0	0	ebighi ebi
uninitiated	0	0	0	0	0	1	0	0	0	0	amaghị ihe
uninspired	0	0	0	0	0	1	0	1	0	0	n'ike mmụọ nsọ
unintelligible	0	0	0	0	0	1	0	0	0	0	enweghị nghọta
unintended	0	0	0	0	0	0	0	0	1	0	na-atụghị anya ya
unintentional	0	0	0	0	0	0	0	0	1	0	n'amaghị ama
unintentionally	0	0	0	0	0	1	0	0	1	0	n'amaghị ama
uninterested	0	0	0	0	0	1	0	1	0	0	enweghị mmasị
uninteresting	0	0	0	0	0	1	0	1	0	0	enweghị mmasị
uninterrupted	0	0	0	0	0	0	0	0	0	0	akwụsịghị akwụsị
uninvited	0	0	0	0	0	0	0	1	0	0	akpọghị ya
union	0	0	0	0	0	0	0	0	0	0	otu
unique	0	0	0	0	0	0	1	0	1	0	pụrụ iche
unison	0	0	0	0	0	0	1	0	0	0	otu
unit	0	0	0	0	0	0	0	0	0	0	otu
unitary	0	0	0	0	0	0	1	0	0	0	unitary
unite	0	0	0	0	0	0	0	0	0	0	dịrị n'otu
united	0	0	0	0	0	0	1	0	0	1	jikọrọ ọnụ
unity	0	0	0	0	0	0	1	0	0	1	ịdị n'otu
universal	0	0	0	0	0	0	0	0	0	0	eluigwe na ala
universality	0	0	0	0	0	0	0	0	0	0	eluigwe na ala
universe	0	0	0	0	0	0	0	0	0	0	eluigwe na ala
university	0	1	0	0	0	0	1	0	0	0	mahadum
unjust	1	0	0	0	0	1	0	0	0	0	ezighi ezi
unjustifiable	1	0	1	1	0	1	0	0	0	0	na-ezighị ezi
unjustified	0	0	0	0	0	1	0	0	0	0	ezighi ezi
unkind	1	0	1	1	0	1	0	1	0	0	adịghị obiọma
unknowable	0	0	0	0	0	0	0	0	0	0	amaghi ama
unknown	0	1	0	1	0	1	0	0	0	0	amaghị
unlawful	1	0	1	1	0	1	0	1	0	0	iwu na-akwadoghị
unleash	0	0	0	0	0	0	0	0	0	0	tọhapụ
unlicensed	0	0	0	0	0	1	0	0	0	0	enweghị ikike
unlike	0	0	0	0	0	0	0	0	0	0	n'adịghị ka
unlimited	0	0	0	0	0	0	1	0	0	0	na-akparaghị ókè
unload	0	0	0	0	0	0	0	0	0	0	budata
unloaded	0	0	0	0	0	0	0	0	0	0	ebupụ
unlock	0	0	0	0	0	0	0	0	0	0	kpọghee
unlucky	1	0	1	1	0	1	0	1	0	0	enweghi ihu ọma
unmanageable	0	0	1	0	0	1	0	0	0	0	enweghi ike ijikwa ya
unmarked	0	0	0	0	0	0	0	0	0	0	enweghị akara
unmarried	0	0	0	0	0	0	0	0	0	0	alụghị di
unmask	0	0	0	0	0	0	0	0	0	0	unmask
unmatched	0	0	0	0	0	0	0	0	0	0	enweghị atụ
unmistakable	0	0	0	0	0	0	0	0	0	0	enweghị mgbagha
unmitigated	0	0	0	0	0	0	0	0	0	0	enweghị mgbagha
unmoved	0	0	0	0	0	0	0	0	0	0	emegharighi ya
unnamed	0	0	0	0	0	0	0	0	0	0	akpọghị aha
unnatural	0	0	1	1	0	1	0	0	0	0	ekwekọghị n'okike
unnecessary	0	0	0	0	0	0	0	0	0	0	adịghị mkpa
unneeded	0	0	0	0	0	0	0	0	0	0	adịghị mkpa
unnoticed	0	0	0	0	0	0	0	0	0	0	na-ahụghị
unnumbered	0	0	0	0	0	0	0	0	0	0	enweghị ọnụọgụgụ
unobserved	0	0	0	0	0	0	0	0	0	0	eleghi anya
unobstructed	0	0	0	0	0	0	0	0	0	0	enweghị mgbochi
unobtrusive	0	0	0	0	0	0	0	0	0	0	na-adịghị ahụ anya
unoccupied	0	0	0	0	0	0	0	0	0	0	ejighi ya
unofficial	0	0	0	0	0	1	0	0	0	0	na-akwadoghị
unopened	0	0	0	0	0	0	0	0	0	0	emegheghị
unopposed	0	0	0	0	0	0	0	0	0	0	enweghị mgba
unordered	0	0	0	0	0	0	0	0	0	0	n'usoro
unorganized	0	0	0	0	0	0	0	0	0	0	na-ahazighị ya
unorthodox	0	0	0	0	0	0	0	0	0	0	ekweghiekwe
unpack	0	0	0	0	0	0	0	0	0	0	bupu ihe
unpaid	1	0	0	0	0	1	0	1	0	0	akwụghị ụgwọ
unpleasant	0	0	1	0	0	1	0	1	0	0	adịghị mma
unpopular	0	0	1	0	0	1	0	1	0	0	enweghị mmasị
unprecedented	0	0	0	0	0	0	0	0	1	0	na-enwetụbeghị ụdị ya
unpredictable	0	0	0	0	0	1	0	0	1	0	enweghị atụ
unprepared	0	0	0	0	0	1	0	0	0	0	adịghị njikere
unpretentious	0	0	0	0	0	0	1	0	0	0	enweghị nkọwa
unproductive	0	0	0	0	0	1	0	0	0	0	adịghị arụpụta ihe
unprofitable	0	0	0	0	0	1	0	0	0	0	abaghị uru
unprotected	0	0	0	0	0	1	0	0	0	0	na-enweghị nchebe
unproven	0	0	0	0	0	0	0	0	0	0	na-akwadoghị
unpublished	0	1	0	0	0	1	0	1	0	0	ebipụtaghị
unquestionable	0	0	0	0	0	0	1	0	0	1	enweghị mgbagha
unquestionably	0	0	0	0	0	0	1	0	0	1	enweghị mgbagha
unquestioned	0	0	0	0	0	0	1	0	0	1	enweghị mgbagha
unread	0	0	0	0	0	0	0	0	0	0	agughi akwukwo
unreal	0	0	0	0	0	0	0	0	0	0	emeghi eme
unrealistic	0	0	0	0	0	0	0	0	0	0	emeghi eme
unrecorded	0	0	0	0	0	0	0	0	0	0	edekọghị
unregistered	0	0	0	0	0	0	0	0	0	0	edebanyeghị aha
unregulated	0	0	0	0	0	0	0	0	0	0	na-achịkwaghị achịkwa
unrelated	0	0	0	0	0	0	0	0	0	0	enweghị njikọ
unrelenting	0	0	0	0	0	0	0	0	0	0	na-adịghị akwụsị akwụsị
unreliable	0	0	0	0	0	1	0	0	0	1	enweghị ntụkwasị obi
unrepentant	0	0	0	0	0	0	0	0	0	0	enweghị nchegharị
unrequited	0	0	0	0	0	1	0	1	0	0	akwụghị ụgwọ
unresolved	0	1	0	0	0	0	0	0	0	0	edozighi ya
unrest	0	0	0	1	0	0	0	1	0	0	ọgba aghara
unrestrained	0	0	0	0	0	0	0	0	0	0	na-ejideghị onwe ya
unrestricted	0	0	0	0	0	0	0	0	0	0	na-egbochighị
