English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	German Word
twill	0	0	0	0	0	0	0	0	0	0	Köper
twin	0	0	0	0	0	0	1	0	0	0	Zwilling
twine	0	0	0	0	0	0	0	0	0	0	Schnur
twinkle	0	1	0	0	1	0	1	0	0	0	funkeln
twins	0	0	0	0	0	0	0	0	0	0	Zwillinge
twist	0	0	0	0	0	0	0	0	0	0	Twist
twisted	0	0	0	0	0	0	0	0	0	0	verdrehte
twitch	0	0	0	0	0	1	0	0	0	0	zucken
twofold	0	0	0	0	0	0	0	0	0	0	zweifach
tycoon	0	0	0	0	0	0	0	0	0	0	Tycoon
type	0	0	0	0	0	0	0	0	0	0	Typ
typewriter	0	0	0	0	0	0	0	0	0	0	Schreibmaschine
typhoon	0	0	0	1	0	1	0	0	0	0	Taifun
typically	0	0	0	0	0	0	0	0	0	0	typisch
typist	0	0	0	0	0	0	0	0	0	0	Schreibkraft
typography	0	0	0	0	0	0	0	0	0	0	Typografie
tyrannical	1	0	1	1	0	1	0	0	0	0	tyrannisch
tyranny	0	0	0	1	0	1	0	1	0	0	Tyrannei
tyrant	1	0	1	1	0	1	0	1	0	0	Tyrann
tyre	0	0	0	0	0	0	0	0	0	0	Reifen
ubiquitous	0	0	0	0	0	0	0	0	0	0	allgegenwärtig
ubiquity	0	0	0	0	0	0	0	0	0	0	Allgegenwart
ugliness	0	0	1	1	0	1	0	1	0	0	Hässlichkeit
ugly	0	0	1	0	0	1	0	0	0	0	hässlich
ulcer	1	0	1	1	0	1	0	1	0	0	Geschwür
ulterior	0	0	0	0	0	1	0	0	0	0	hinterher
ultimate	0	1	0	0	0	0	0	1	0	0	ultimative
ultimately	0	1	0	0	0	0	1	0	0	0	letzten Endes
ultimatum	1	0	0	1	0	1	0	0	0	0	Ultimatum
ultimo	0	0	0	0	0	0	0	0	0	0	ultimo
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultraviolett
umbilical	0	0	0	0	0	0	0	0	0	0	Nabelschnur
umbra	0	0	0	0	0	0	0	0	0	0	Umbra
umbrella	0	0	0	0	0	0	0	0	0	0	Regenschirm
umpire	0	0	0	0	0	0	1	0	0	1	Schiedsrichter
unabashed	0	0	0	0	0	0	0	0	0	0	unverfroren
unabated	0	0	0	0	0	0	0	0	0	0	unvermindert
unable	0	0	0	0	0	1	0	1	0	0	unfähig
unacceptable	0	0	0	0	0	1	0	1	0	0	inakzeptabel
unaccompanied	0	0	0	0	0	0	0	0	0	0	ohne Begleitung
unaccountable	0	1	1	0	0	1	0	1	0	1	unerklärlich
unacknowledged	0	0	0	0	0	0	0	1	0	0	unbestätigt
unadulterated	0	0	0	0	0	0	0	0	0	0	unverfälscht
unaided	0	0	0	0	0	0	0	0	0	0	ohne Hilfe
unaltered	0	0	0	0	0	0	0	0	0	0	unverändert
unambiguous	0	0	0	0	0	0	0	0	0	0	eindeutig
unanimity	0	0	0	0	0	0	1	0	0	0	Einstimmigkeit
unanimous	0	0	0	0	0	0	1	0	0	0	einstimmig
unanimously	0	0	0	0	0	0	0	0	0	0	einstimmig
unanticipated	0	0	0	0	0	0	0	0	1	0	unerwartet
unapproved	0	0	0	0	0	1	0	0	0	0	nicht genehmigt
unarmed	0	0	0	0	0	0	0	0	0	0	unbewaffnet
unassisted	0	0	0	0	0	0	0	0	0	0	ohne Unterstützung
unassuming	0	0	0	0	0	0	1	0	0	0	bescheiden
unattached	0	0	0	0	0	1	0	0	0	0	ungebunden
unattainable	1	0	0	0	0	1	0	1	0	0	unerreichbar
unattended	0	0	0	0	0	0	0	0	0	0	unbeaufsichtigt
unattractive	0	0	1	0	0	1	0	1	0	0	unattraktiv
unauthorized	0	0	0	0	0	1	0	0	0	0	unbefugt
unavoidable	0	0	0	0	0	1	0	0	0	0	unvermeidlich
unaware	0	0	0	0	0	1	0	0	0	0	nicht bewusst
unbalanced	0	0	0	0	0	0	0	0	0	0	unausgeglichen
unbearable	0	0	1	0	0	1	0	1	0	0	unerträglich
unbeaten	0	1	0	0	1	1	1	1	1	0	ungeschlagen
unbelief	0	0	0	0	0	1	0	0	0	0	Unglaube
unbelievable	0	0	0	0	0	1	0	0	0	0	nicht zu fassen
unbiased	0	0	0	0	0	0	1	0	0	0	unvoreingenommen
unborn	0	0	0	0	0	1	0	0	0	0	ungeboren
unbound	0	0	0	0	0	0	0	0	0	0	ungebunden
unbounded	0	0	0	0	0	0	0	0	0	0	unbegrenzt
unbreakable	0	0	0	0	0	0	1	0	0	0	unzerbrechlich
unbridled	1	1	0	1	0	1	1	0	1	0	ungezügelt
unbroken	0	0	0	0	0	0	1	0	0	1	ungebrochen
uncanny	0	0	0	1	0	1	0	0	1	0	unheimlich
uncaring	1	0	1	0	0	1	0	1	0	0	gleichgültig
uncertain	1	0	1	1	0	1	0	0	1	0	unsicher
uncertainty	0	0	0	0	0	0	0	0	0	0	Unsicherheit
unchallenged	0	0	0	0	0	0	0	0	0	0	unangefochten
unchangeable	0	0	0	0	0	1	0	0	0	0	unveränderlich
unchanged	0	0	0	0	0	0	0	0	0	0	unverändert
unclaimed	0	0	0	0	0	0	0	0	0	0	nicht abgeholt
uncle	0	0	0	0	0	0	0	0	0	0	Onkel
unclean	0	0	1	0	0	1	0	0	0	0	unrein
uncomfortable	0	0	0	0	0	1	0	0	0	0	unbequem
uncommon	0	0	0	0	0	0	0	0	0	0	ungewöhnlich
uncommonly	0	0	0	0	0	0	0	0	0	0	ungewöhnlich
uncompromising	0	0	0	0	0	0	0	0	0	0	kompromisslos
unconcerned	0	0	0	0	0	0	0	0	0	0	unbekümmert
unconfirmed	0	0	0	0	0	0	0	0	0	0	unbestätigt
unconnected	0	0	0	0	0	0	0	0	0	0	unverbunden
unconscionable	0	0	1	0	0	1	0	0	0	0	gewissenlos
unconscious	0	0	0	0	0	1	0	0	0	0	unbewusst
unconsciousness	0	0	0	0	0	0	0	0	0	0	Bewusstlosigkeit
unconstitutional	0	0	0	0	0	1	0	0	0	0	verfassungswidrig
unconstrained	0	0	0	0	1	0	1	0	0	0	uneingeschränkt
uncontested	0	0	0	0	0	0	0	0	0	0	unbestritten
uncontrollable	1	1	0	0	0	1	0	0	1	0	unkontrollierbar
uncontrolled	0	0	0	0	0	1	0	0	0	0	unkontrolliert
unconventional	0	0	0	0	0	0	0	0	0	0	unkonventionell
unconvinced	0	0	0	0	0	0	0	0	0	0	nicht überzeugt
uncooked	0	0	0	0	0	0	0	0	0	0	ungekocht
uncorrelated	0	0	0	0	0	0	0	0	0	0	unkorreliert
uncover	0	0	0	0	0	0	0	0	1	0	aufdecken
uncritical	0	0	0	0	0	0	0	0	0	0	unkritisch
uncut	0	0	0	0	0	0	0	0	0	0	ungeschnitten
undecided	0	1	0	1	0	1	0	0	0	0	unentschieden
undefined	0	0	0	0	0	0	0	0	0	0	nicht definiert
undeniable	0	0	0	0	0	0	0	0	0	0	unbestreitbar
undercover	0	0	0	0	0	0	0	0	0	0	verdeckt
undercurrent	0	0	0	0	0	0	0	0	0	0	Unterströmung
underestimate	0	0	0	0	0	0	0	0	1	0	unterschätzen
undergo	0	0	0	0	0	0	0	0	0	0	unterziehen
undergraduate	0	0	0	0	0	0	0	0	0	0	Bachelor
underground	0	0	0	0	0	0	0	0	0	0	unter Tage
underlie	0	0	0	0	0	0	0	0	0	0	zugrunde liegen
underline	0	0	0	0	0	0	1	0	0	0	unterstreichen
undermined	0	0	0	0	0	1	0	0	0	0	unterminiert
underneath	0	0	0	0	0	0	0	0	0	0	unterhalb
underpaid	1	0	0	0	0	1	0	1	0	0	unterbezahlt
underpants	0	0	0	0	0	0	0	0	0	0	Unterhose
underscore	0	0	0	0	0	0	0	0	0	0	unterstreichen
undersized	0	0	0	0	0	1	0	0	0	0	unterdimensioniert
understanding	0	0	0	0	0	0	1	0	0	1	Verständnis
understood	0	0	0	0	0	0	0	0	0	0	verstanden
undertake	0	0	0	0	0	0	0	0	0	0	übernehmen
undertaker	0	0	0	0	0	0	0	1	0	0	Bestatter
undertaking	0	1	0	0	0	0	0	0	0	0	Unternehmen
underwood	0	0	0	0	0	0	0	0	0	0	Unterholz
underwrite	0	0	0	0	0	0	1	0	0	1	unterschreiben
underwriter	0	0	0	0	0	0	0	0	0	0	Versicherer
undeserved	0	0	0	0	0	0	0	0	0	0	unverdient
undesirable	1	0	1	1	0	1	0	1	0	0	unerwünscht
undesired	0	0	0	0	0	1	0	1	0	0	unerwünscht
undeveloped	0	0	0	0	0	0	0	0	0	0	unentwickelt
undirected	0	0	0	0	0	0	0	0	0	0	ungerichtet
undisclosed	0	1	0	0	0	0	0	0	0	0	nicht bekannt gegeben
undiscovered	0	0	0	0	0	0	0	0	1	0	unentdeckt
undisputed	0	0	0	0	0	0	0	0	0	0	unbestritten
undisturbed	0	0	0	0	0	0	0	0	0	0	ungestört
undivided	0	0	0	0	0	0	1	0	0	0	ungeteilt
undo	0	0	0	0	0	1	0	0	0	0	rückgängig machen
undoing	0	0	0	0	0	0	0	0	0	0	Verderben
undoubted	0	1	1	0	0	0	0	0	0	0	unzweifelhaft
undress	0	0	0	0	0	0	0	0	0	0	entkleiden
undressed	0	0	0	0	0	0	0	0	0	0	ausgezogen
undue	0	0	0	0	0	0	0	0	0	0	unangemessen
undying	0	1	0	0	1	0	1	1	0	1	unsterblich
unearned	0	0	0	0	0	0	0	0	0	0	unverdient
unearth	0	0	0	0	0	0	0	0	0	0	ausgraben
uneasiness	0	1	0	0	0	1	0	1	0	0	Unbehagen
uneasy	0	0	1	1	0	1	0	0	0	0	unruhig
uneducated	0	0	0	0	0	1	0	1	0	0	ungebildet
unemployed	0	0	0	1	0	1	0	1	0	0	arbeitslos
unencumbered	0	0	0	0	0	0	0	0	0	0	unbelastet
unending	0	0	0	0	0	0	0	0	0	0	endlos
unequal	1	0	1	1	0	1	0	1	0	0	ungleich
unequalled	0	0	0	0	0	0	0	0	0	0	unerreicht
unequivocal	0	0	0	0	0	0	0	0	0	1	eindeutig
unequivocally	0	0	0	0	0	0	1	0	0	0	eindeutig
uneven	0	0	0	0	0	1	0	0	0	0	uneben
uneventful	0	0	0	0	0	0	0	0	0	0	ereignislos
unexpected	0	1	0	1	1	1	1	0	1	0	unerwartet
unexpectedly	0	0	0	0	0	0	0	0	1	0	unerwartet
unexplained	0	1	0	0	0	1	0	1	0	0	unerklärt
unexplored	0	0	0	0	0	0	0	0	0	0	unerforscht
unfailing	0	0	0	0	0	0	0	0	0	0	unfehlbar
unfair	1	0	1	0	0	1	0	1	0	0	unfair
unfairness	1	0	0	0	0	1	0	1	0	0	Ungerechtigkeit
unfaithful	0	0	1	0	0	1	0	0	0	0	untreu
unfamiliar	0	0	0	0	0	0	0	0	0	0	ungewohnt
unfavorable	0	0	1	0	0	1	0	1	0	0	ungünstig
unfettered	0	0	0	0	0	0	0	0	0	0	ungehindert
unfinished	0	0	0	0	0	1	0	0	0	0	unvollendet
unflinching	0	0	0	0	0	0	0	0	0	0	unerschrocken
unfold	0	1	0	0	0	0	1	0	0	0	entfalten
unforeseen	0	0	0	0	0	0	0	0	1	0	unvorhergesehen
unforgiving	1	0	0	0	0	1	0	1	0	0	unversöhnlich
unfortunate	0	0	0	0	0	1	0	1	0	0	unglücklich
unfriendly	1	0	1	1	0	1	0	1	0	0	unfreundlich
unfulfilled	1	1	0	0	0	1	0	1	1	0	unerfüllt
unfurnished	0	0	0	0	0	1	0	0	0	0	unmöbliert
ungodly	0	0	0	0	0	1	0	1	0	0	gottlos
ungrateful	1	0	1	0	0	1	0	0	0	0	undankbar
unguarded	0	0	0	0	0	0	0	0	1	0	unbewacht
unhappiness	0	0	0	0	0	1	0	1	0	0	Unglück
unhappy	1	0	1	0	0	1	0	1	0	0	unzufrieden
unharmed	0	0	0	0	0	0	0	0	0	0	unversehrt
unhealthy	0	0	1	1	0	1	0	1	0	0	ungesund
unhindered	0	0	0	0	0	0	0	0	0	0	ungehindert
unholy	0	0	0	1	0	1	0	0	0	0	unheilig
unicorn	0	0	0	0	0	0	0	0	0	0	Einhorn
unification	0	1	0	0	1	0	1	0	0	1	Vereinigung
uniform	0	0	0	0	0	0	0	0	0	0	Uniform
uniformity	0	0	0	0	0	0	0	0	0	0	Gleichmäßigkeit
uniformly	0	0	0	0	0	0	1	0	0	0	gleichmäßig
unimaginable	0	0	0	0	0	1	1	0	1	0	unvorstellbar
unimportant	0	0	0	0	0	1	0	1	0	0	unwichtig
unimpressed	0	0	0	0	0	1	0	0	0	0	unbeeindruckt
unimproved	0	0	0	0	0	1	0	0	0	0	unverbessert
uninfected	0	0	0	0	0	0	1	0	0	0	nicht infiziert
uninformed	0	0	0	0	0	1	0	0	0	0	nicht informiert
uninhabited	0	0	0	0	0	0	0	0	0	0	unbewohnt
uninitiated	0	0	0	0	0	1	0	0	0	0	uneingeweiht
uninspired	0	0	0	0	0	1	0	1	0	0	uninspiriert
unintelligible	0	0	0	0	0	1	0	0	0	0	unverständlich
unintended	0	0	0	0	0	0	0	0	1	0	unbeabsichtigt
unintentional	0	0	0	0	0	0	0	0	1	0	unbeabsichtigt
unintentionally	0	0	0	0	0	1	0	0	1	0	unbeabsichtigt
uninterested	0	0	0	0	0	1	0	1	0	0	uninteressiert
uninteresting	0	0	0	0	0	1	0	1	0	0	uninteressant
uninterrupted	0	0	0	0	0	0	0	0	0	0	ununterbrochen
uninvited	0	0	0	0	0	0	0	1	0	0	ohne Einladung
union	0	0	0	0	0	0	0	0	0	0	Union
unique	0	0	0	0	0	0	1	0	1	0	einzigartig
unison	0	0	0	0	0	0	1	0	0	0	Einklang
unit	0	0	0	0	0	0	0	0	0	0	Einheit
unitary	0	0	0	0	0	0	1	0	0	0	einheitlich
unite	0	0	0	0	0	0	0	0	0	0	Vereinen
united	0	0	0	0	0	0	1	0	0	1	vereinigt
unity	0	0	0	0	0	0	1	0	0	1	Einheit
universal	0	0	0	0	0	0	0	0	0	0	Universal-
universality	0	0	0	0	0	0	0	0	0	0	Universalität
universe	0	0	0	0	0	0	0	0	0	0	Universum
university	0	1	0	0	0	0	1	0	0	0	Universität
unjust	1	0	0	0	0	1	0	0	0	0	ungerecht
unjustifiable	1	0	1	1	0	1	0	0	0	0	nicht zu rechtfertigen
unjustified	0	0	0	0	0	1	0	0	0	0	ungerechtfertigt
unkind	1	0	1	1	0	1	0	1	0	0	unfreundlich
unknowable	0	0	0	0	0	0	0	0	0	0	unkenntlich
unknown	0	1	0	1	0	1	0	0	0	0	Unbekannt
unlawful	1	0	1	1	0	1	0	1	0	0	rechtswidrig
unleash	0	0	0	0	0	0	0	0	0	0	entfesseln
unlicensed	0	0	0	0	0	1	0	0	0	0	nicht lizenziert
unlike	0	0	0	0	0	0	0	0	0	0	nicht wie
unlimited	0	0	0	0	0	0	1	0	0	0	unbegrenzt
unload	0	0	0	0	0	0	0	0	0	0	entladen
unloaded	0	0	0	0	0	0	0	0	0	0	entladen
unlock	0	0	0	0	0	0	0	0	0	0	Freischalten
unlucky	1	0	1	1	0	1	0	1	0	0	unglücklich
unmanageable	0	0	1	0	0	1	0	0	0	0	unüberschaubar
unmarked	0	0	0	0	0	0	0	0	0	0	unmarkiert
unmarried	0	0	0	0	0	0	0	0	0	0	unverheiratet
unmask	0	0	0	0	0	0	0	0	0	0	entlarven
unmatched	0	0	0	0	0	0	0	0	0	0	unerreicht
unmistakable	0	0	0	0	0	0	0	0	0	0	unverkennbar
unmitigated	0	0	0	0	0	0	0	0	0	0	uneingeschränkt
unmoved	0	0	0	0	0	0	0	0	0	0	unbewegt
unnamed	0	0	0	0	0	0	0	0	0	0	unbenannt
unnatural	0	0	1	1	0	1	0	0	0	0	unnatürlich
unnecessary	0	0	0	0	0	0	0	0	0	0	nicht notwendig
unneeded	0	0	0	0	0	0	0	0	0	0	unnötig
unnoticed	0	0	0	0	0	0	0	0	0	0	unbemerkt
unnumbered	0	0	0	0	0	0	0	0	0	0	unnummeriert
unobserved	0	0	0	0	0	0	0	0	0	0	unbeobachtet
unobstructed	0	0	0	0	0	0	0	0	0	0	ungehindert
unobtrusive	0	0	0	0	0	0	0	0	0	0	unaufdringlich
unoccupied	0	0	0	0	0	0	0	0	0	0	unbesetzt
unofficial	0	0	0	0	0	1	0	0	0	0	inoffiziell
unopened	0	0	0	0	0	0	0	0	0	0	ungeöffnet
unopposed	0	0	0	0	0	0	0	0	0	0	ungehindert
unordered	0	0	0	0	0	0	0	0	0	0	ungeordnet
unorganized	0	0	0	0	0	0	0	0	0	0	unorganisiert
unorthodox	0	0	0	0	0	0	0	0	0	0	unorthodox
unpack	0	0	0	0	0	0	0	0	0	0	auspacken
unpaid	1	0	0	0	0	1	0	1	0	0	unbezahlt
unpleasant	0	0	1	0	0	1	0	1	0	0	unangenehm
unpopular	0	0	1	0	0	1	0	1	0	0	unpopulär
unprecedented	0	0	0	0	0	0	0	0	1	0	beispiellos
unpredictable	0	0	0	0	0	1	0	0	1	0	unberechenbar
unprepared	0	0	0	0	0	1	0	0	0	0	unvorbereitet
unpretentious	0	0	0	0	0	0	1	0	0	0	unprätentiös
unproductive	0	0	0	0	0	1	0	0	0	0	unproduktiv
unprofitable	0	0	0	0	0	1	0	0	0	0	unrentabel
unprotected	0	0	0	0	0	1	0	0	0	0	ungeschützt
unproven	0	0	0	0	0	0	0	0	0	0	unbewiesen
unpublished	0	1	0	0	0	1	0	1	0	0	unveröffentlicht
unquestionable	0	0	0	0	0	0	1	0	0	1	unbestreitbar
unquestionably	0	0	0	0	0	0	1	0	0	1	zweifellos
unquestioned	0	0	0	0	0	0	1	0	0	1	unbestritten
unread	0	0	0	0	0	0	0	0	0	0	ungelesen
unreal	0	0	0	0	0	0	0	0	0	0	unwirklich
unrealistic	0	0	0	0	0	0	0	0	0	0	unrealistisch
unrecorded	0	0	0	0	0	0	0	0	0	0	nicht eingetragen
unregistered	0	0	0	0	0	0	0	0	0	0	nicht registriert
unregulated	0	0	0	0	0	0	0	0	0	0	ungeregelt
unrelated	0	0	0	0	0	0	0	0	0	0	unabhängig
unrelenting	0	0	0	0	0	0	0	0	0	0	unerbittlich
unreliable	0	0	0	0	0	1	0	0	0	1	unzuverlässig
unrepentant	0	0	0	0	0	0	0	0	0	0	reuelos
unrequited	0	0	0	0	0	1	0	1	0	0	unerwidert
unresolved	0	1	0	0	0	0	0	0	0	0	ungelöst
unrest	0	0	0	1	0	0	0	1	0	0	Unruhe
unrestrained	0	0	0	0	0	0	0	0	0	0	hemmungslos
unrestricted	0	0	0	0	0	0	0	0	0	0	uneingeschränkt
unruly	1	0	1	1	0	1	0	0	0	0	widerspenstig
unsafe	0	0	0	1	0	1	0	0	0	0	unsicher
unsatisfactory	0	0	1	0	0	1	0	0	0	0	ungenügend
unsatisfied	0	0	1	0	0	1	0	1	0	0	nicht zufrieden
unsavory	0	0	0	0	0	1	0	0	0	0	unappetitlich
unscathed	0	0	0	0	0	0	1	0	0	0	unversehrt
unscientific	0	0	0	0	0	0	0	0	0	0	unwissenschaftlich
unscrupulous	0	0	0	0	0	1	0	0	0	0	skrupellos
unseat	0	0	0	0	0	0	0	1	0	0	absetzen
unseen	0	0	0	0	0	0	0	0	0	0	ungesehen
unselfish	0	0	0	0	0	0	1	0	0	0	selbstlos
unsettled	1	0	1	1	0	1	0	0	0	0	verunsichert
unsightly	0	0	1	0	0	1	0	0	0	0	unansehnlich
unsophisticated	0	0	0	0	0	1	0	0	0	0	ungekünstelt
unspeakable	0	0	0	1	0	1	0	0	0	0	unaussprechlich
unspecified	0	0	0	0	0	0	0	0	0	0	nicht spezifiziert
unstable	0	0	0	1	0	1	0	0	1	0	instabil
unsteady	0	0	0	1	0	0	0	0	0	0	unsicher
unsuccessful	0	0	0	0	0	1	0	1	0	0	erfolglos
unsuitable	0	0	0	0	0	1	0	0	0	0	ungeeignet
unsung	0	0	0	0	0	1	0	0	0	0	unbesungen
unsupported	0	0	0	0	0	1	0	0	0	0	nicht unterstützt
unsurpassed	0	1	0	1	1	0	1	0	0	1	unübertroffen
unsuspecting	0	0	0	0	0	0	0	0	1	0	ahnungslos
unsustainable	0	0	0	0	0	1	0	0	0	0	nicht nachhaltig
unsweetened	0	0	0	0	0	0	0	0	0	0	ungesüßt
unsympathetic	1	0	0	0	0	1	0	0	0	0	unsympathisch
untamed	0	0	0	0	0	1	0	0	0	0	ungezähmt
untenable	0	0	0	0	0	1	0	0	0	0	unhaltbar
untested	0	0	0	0	0	0	0	0	0	0	ungetestet
unthinkable	1	0	1	1	0	1	0	0	0	0	undenkbar
untidy	0	0	1	0	0	1	0	0	0	0	unordentlich
untie	0	0	0	0	1	1	1	0	0	0	lösen
untimely	0	0	0	0	0	1	0	0	0	0	unzeitgemäß
untitled	0	0	0	0	0	1	0	1	0	0	ohne Titel
untold	0	1	0	0	0	1	0	0	0	0	unerzählt
untouched	0	0	0	0	0	0	0	0	0	0	unberührt
untoward	1	0	1	0	0	1	0	0	0	0	ungünstig
untrained	0	0	0	0	0	1	0	0	0	0	ungeschult
untranslated	0	0	0	0	0	0	0	0	0	0	unübersetzt
untrue	0	0	0	0	0	1	0	0	0	0	unwahr
untrustworthy	1	0	0	0	0	1	0	0	0	0	unseriös
unused	0	0	0	0	0	0	0	0	0	0	ungebraucht
unusual	0	0	0	0	0	0	0	0	0	0	ungewöhnlich
unusually	0	0	0	0	0	0	0	0	0	0	ungewöhnlich
unveil	0	0	0	0	0	0	0	0	0	0	enthüllen
unveiling	0	0	0	0	0	0	0	0	0	0	Enthüllung
unverified	0	1	0	0	0	0	0	0	0	0	unbestätigt
unwarranted	0	0	0	0	0	1	0	0	0	0	unbegründet
unwary	0	0	0	0	0	0	0	0	0	0	unvorsichtig
unwashed	0	0	1	0	0	1	0	0	0	0	ungewaschen
unwavering	0	0	0	0	0	0	1	0	0	1	unerschütterlich
unwelcome	0	0	0	0	0	1	0	1	0	0	unerwünscht
unwell	0	0	0	0	0	1	0	1	0	0	nicht wohl
unwilling	0	0	0	0	0	0	0	0	0	0	nicht bereit
unwillingly	0	0	0	0	0	0	0	0	0	0	widerwillig
unwillingness	0	0	0	0	0	1	0	0	0	0	Unwilligkeit
unwind	0	0	0	0	0	0	0	0	0	0	entspannen
unwise	0	0	0	0	0	1	0	0	0	0	unklug
unwitting	0	0	0	0	0	1	0	0	0	0	unwissentlich
unwittingly	0	0	0	0	0	0	0	0	0	0	unwissentlich
unworthy	0	0	1	0	0	1	0	0	0	0	unwürdig
unwritten	0	0	0	0	0	0	0	0	0	0	ungeschrieben
unyielding	0	0	0	0	0	1	0	0	0	0	unnachgiebig
upheaval	1	0	0	1	0	1	0	1	0	0	Umbruch
uphill	0	1	0	1	0	1	1	0	0	0	bergauf
upholstery	0	0	0	0	0	0	0	0	0	0	Polster
upland	0	0	0	0	0	0	0	0	0	0	Hochland-
uplands	0	0	0	0	0	0	0	0	0	0	Hochland
uplift	0	1	0	0	1	0	1	0	0	1	erheben
upper	0	0	0	0	0	0	0	0	0	0	Oberer, höher
upright	0	0	0	0	0	0	1	0	0	1	aufrecht
uprising	1	1	0	1	0	1	0	0	0	0	Aufstand
uproar	0	0	0	0	0	1	0	0	0	0	Aufruhr
upset	1	0	0	0	0	1	0	1	0	0	verärgern
upshot	0	0	0	0	0	0	0	0	0	0	Ergebnis
upstairs	0	0	0	0	0	0	0	0	0	0	nach oben
upstart	0	0	0	0	0	0	0	0	0	0	Emporkömmling
upwards	0	0	0	0	0	0	0	0	0	0	nach oben
uranium	0	0	0	0	0	0	0	0	0	0	Uran
urban	0	0	0	0	0	0	0	0	0	0	urban
urchin	0	0	0	0	0	1	0	0	0	0	Seeigel
urge	0	0	0	0	0	0	0	0	0	0	Drang
urgency	0	1	0	1	0	0	0	0	1	0	Dringlichkeit
urgent	0	1	0	1	0	1	0	0	1	0	dringend
urinalysis	0	0	0	0	0	0	0	0	0	0	Urinanalyse
urn	0	0	0	0	0	0	0	1	0	0	Urne
usage	0	0	0	0	0	0	0	0	0	0	Verwendungszweck
usefully	0	0	0	0	0	0	0	0	0	0	nützlich
usefulness	0	0	0	0	0	0	1	0	0	0	Nützlichkeit
useless	0	0	0	0	0	1	0	0	0	0	nicht zu gebrauchen
usher	0	0	0	0	0	0	1	0	0	1	Platzanweiser
usual	0	0	0	0	0	0	1	0	0	1	üblich
usurp	1	0	0	0	0	1	0	0	0	0	usurpieren
usurped	1	0	0	1	0	1	0	0	0	0	usurpiert
usury	0	0	0	0	0	1	0	0	0	0	Wucher
utensil	0	0	0	0	0	0	0	0	0	0	Utensil
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitaristisch
utility	0	0	0	0	0	0	1	0	0	0	Dienstprogramm
utilization	0	0	0	0	0	0	0	0	0	0	Nutzung
utilize	0	0	0	0	0	0	0	0	0	0	nutzen
utmost	0	0	0	0	0	0	0	0	0	0	äußerst
utopian	0	1	0	0	1	0	1	0	0	1	utopisch
utterance	0	0	0	0	0	0	0	0	0	0	Äußerung
utterly	0	0	0	0	0	0	0	0	0	0	vollkommen
vacancy	0	0	0	0	0	1	0	0	0	0	freie Stelle
vacation	0	1	0	0	1	0	1	0	0	0	Urlaub
vaccination	0	0	0	0	0	0	0	0	0	0	Impfung
vaccine	0	0	0	0	0	0	1	0	0	0	Impfung
vacuolar	0	0	0	0	0	0	0	0	0	0	vakuolär
vacuole	0	0	0	0	0	0	0	0	0	0	Vakuole
vacuous	0	0	1	0	0	1	0	0	0	0	leer
vacuum	0	0	0	0	0	0	0	0	0	0	Vakuum
vague	0	0	0	0	0	1	0	0	0	0	vage
vagueness	0	0	0	0	0	1	0	0	0	0	Vagheit
vainly	0	0	1	0	0	1	0	1	0	0	vergeblich
valance	0	0	0	0	0	0	0	0	0	0	Volant
vale	0	0	0	0	0	0	0	0	0	0	Tal
valet	0	0	0	0	0	0	0	0	0	0	Kammerdiener
valiant	0	0	0	0	0	0	1	0	0	0	tapfer
validity	0	0	0	1	0	0	0	0	0	0	Gültigkeit
valley	0	0	0	0	0	0	0	0	0	0	Senke
valor	0	0	0	0	0	0	1	0	0	1	Tapferkeit
valuable	0	0	0	0	0	0	1	0	0	0	wertvoll
valuation	0	0	0	0	0	0	0	0	0	0	Bewertung
valve	0	0	0	0	0	0	0	0	0	0	Ventil
vamp	0	0	0	0	0	0	0	0	0	0	Vamp
vampire	1	0	1	1	0	1	0	0	0	0	Vampir
van	0	0	0	0	0	0	0	0	0	0	Lieferwagen
vane	0	0	0	0	0	0	0	0	0	0	Schaufel
vanguard	0	0	0	0	0	0	1	0	0	0	Vorhut
vanilla	0	0	0	0	0	0	0	0	0	0	Vanille
vanish	0	0	0	0	0	0	0	0	1	0	verschwinden
vanished	0	0	0	1	0	1	0	1	1	0	verschwunden
vanity	0	0	0	0	0	1	0	0	0	0	Nichtigkeit
vanquish	0	0	0	0	0	0	1	0	0	0	besiegen
vapor	0	0	0	0	0	0	0	0	0	0	Dampf
vara	0	0	0	0	0	0	0	0	0	0	Vara
variable	0	0	0	0	0	0	0	0	1	0	Variable
variance	0	0	0	0	0	0	0	0	0	0	Varianz
variation	0	0	0	0	0	0	0	0	0	0	Variation
variations	0	0	0	0	0	0	0	0	0	0	Variationen
varicella	0	0	1	1	0	1	0	1	0	0	Windpocken
varicose	0	0	0	0	0	1	0	0	0	0	Krampfadern-
varied	0	0	0	0	0	0	0	0	0	0	abwechslungsreich
variegated	0	0	0	0	0	0	0	0	0	0	bunt
variety	0	0	0	0	0	0	0	0	0	0	Vielfalt
vary	0	0	0	0	0	0	0	0	0	0	variieren
vascular	0	0	0	0	0	0	0	0	0	0	vaskulär
vase	0	0	0	0	0	0	0	0	0	0	Vase
vast	0	0	0	0	0	0	0	0	0	0	groß
vat	0	0	0	0	0	0	0	0	0	0	MwSt
