English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Icelandic Word
strangle	1	0	1	1	0	1	0	1	1	0	kyrkja
strap	0	0	0	0	0	0	0	0	0	0	ól
strapping	0	0	0	0	0	0	0	0	0	0	ólar
strata	0	0	0	0	0	0	0	0	0	0	jarðlög
strategic	0	0	0	0	0	0	1	0	0	0	stefnumótandi
strategist	0	1	0	0	0	0	1	0	0	1	strategist
strategy	0	0	0	0	0	0	0	0	0	0	stefnu
stratification	0	0	0	0	0	0	0	0	0	0	lagskiptingu
stratum	0	0	0	0	0	0	0	0	0	0	jarðlagi
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	strá
stray	0	0	0	0	0	1	0	0	0	0	villast
streak	0	0	0	0	0	0	0	0	0	0	rák
streaked	0	0	0	0	0	0	0	0	0	0	röndótt
stream	0	0	0	0	0	0	0	0	0	0	streymi
streamer	0	0	0	0	0	0	0	0	0	0	streymi
streaming	0	0	0	0	0	0	0	0	0	0	streymi
street	0	0	0	0	0	0	0	0	0	0	götu
strength	0	0	0	0	0	0	1	0	0	1	styrkur
strengthen	0	0	0	0	0	0	1	0	0	0	styrkja
strengthening	0	0	0	0	1	0	1	0	0	1	styrking
strenuous	0	0	0	0	0	0	0	0	0	0	erfiðar
stress	0	0	0	0	0	1	0	0	0	0	streitu
stretch	0	0	0	0	0	0	0	0	0	0	teygja
stretcher	0	0	0	1	0	0	0	1	0	0	börum
stricken	0	0	0	0	0	0	0	1	0	0	sleginn
stride	0	0	0	0	0	0	0	0	0	0	skref
strife	1	0	0	0	0	1	0	0	0	0	deilur
strike	1	0	0	0	0	1	0	0	0	0	verkfall
striking	0	0	0	0	0	0	1	0	0	0	sláandi
strikingly	0	0	0	0	0	0	1	0	0	0	sláandi
string	0	0	0	0	0	0	0	0	0	0	strengur
stringy	0	0	0	0	0	0	0	0	0	0	strengur
strip	0	0	0	0	0	1	0	1	0	0	ræma
stripe	0	0	0	0	0	1	0	0	0	0	rönd
stripped	1	1	1	1	0	1	0	1	0	0	sviptur
strive	0	1	0	0	0	0	0	0	0	0	leitast við
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	heilablóðfall
stroll	0	0	0	0	0	0	0	0	0	0	rölta
stronghold	0	0	0	0	0	0	0	0	0	0	vígi
strongly	0	0	0	0	0	0	1	0	0	0	eindregið
structural	0	0	0	0	0	0	0	0	0	1	burðarvirki
structure	0	0	0	0	0	0	1	0	0	1	uppbyggingu
struggle	1	0	0	1	0	1	0	1	0	0	baráttu
strut	0	0	0	0	0	1	0	0	0	0	stuð
stubble	0	0	0	0	0	0	0	0	0	0	stubbur
stubbornness	0	0	0	0	0	0	0	0	0	0	þrjóska
stubby	0	0	0	0	0	0	0	0	0	0	stubbur
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	fastur
stud	0	0	0	0	0	0	1	0	0	0	foli
studded	0	0	0	0	0	0	0	0	0	0	hlaðin
student	0	0	0	0	0	0	0	0	0	0	nemandi
studied	0	0	0	0	0	0	0	0	0	0	rannsakað
studio	0	0	0	0	0	0	0	0	0	0	vinnustofu
study	0	0	0	0	0	0	1	0	0	0	nám
stuff	0	0	0	0	0	0	0	0	0	0	efni
stuffing	0	0	0	0	0	0	0	0	0	0	fylling
stuffy	0	0	0	0	0	1	0	0	0	0	stíflað
stumble	0	0	0	0	0	1	0	0	0	0	hrasa
stump	0	0	0	0	0	0	0	0	0	0	stubbur
stunned	0	0	0	1	0	1	0	0	1	0	agndofa
stunt	0	0	0	0	0	0	0	0	0	0	glæfrabragð
stunted	0	0	0	0	0	1	0	0	0	0	hömlulaus
stupendous	0	0	0	0	0	0	0	0	0	0	stórkostlegt
stupid	0	0	0	0	0	1	0	0	0	0	heimskur
stupidity	0	0	0	0	0	1	0	0	0	0	heimsku
stupor	0	0	0	0	0	1	0	0	0	0	dofnun
sturdy	0	0	0	0	0	0	1	0	0	0	traustur
sturgeon	0	0	0	0	0	0	0	0	0	0	styrju
stutter	0	0	0	0	0	0	0	0	0	0	stama
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	stíll
stylish	0	0	0	0	0	0	0	0	0	0	stílhrein
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	undirnefnd
subconscious	0	0	0	0	0	0	0	0	0	0	undirmeðvitund
subcutaneous	0	0	0	0	0	0	0	0	0	0	undir húð
subdivide	0	0	0	0	0	0	0	0	0	0	skipta undir
subdivision	0	0	0	0	0	0	0	0	0	0	undirdeild
subduction	0	0	0	0	0	0	0	0	0	0	subduction
subdue	0	0	0	0	0	1	0	0	0	0	leggja undir sig
subdued	0	0	0	0	0	0	0	0	0	0	niðurdreginn
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	efni
subjected	0	0	0	0	0	1	0	1	0	0	undirgefinn
subjection	0	0	0	0	0	1	0	0	0	0	undirgefni
subjective	0	0	0	0	0	0	0	0	0	0	huglægt
subjugation	1	0	1	1	0	1	0	1	0	0	undirgefni
sublimation	0	0	0	0	1	0	1	0	0	0	sublimation
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	kafbátur
submerged	0	0	0	0	0	0	0	0	0	0	á kafi
submersible	0	0	0	0	0	0	0	0	0	0	sökkvandi
submission	0	0	0	0	0	0	0	0	0	0	uppgjöf
submit	0	1	0	0	0	0	0	0	0	0	leggja fram
subordinate	0	0	0	1	0	1	0	0	0	0	víkjandi
subordination	0	0	0	0	0	0	0	0	0	0	undirgefni
subplot	0	0	0	0	0	0	0	0	0	0	undirspil
subpoena	0	0	0	0	0	1	0	0	0	0	stefna
subscribe	0	1	0	0	0	0	0	0	0	0	gerast áskrifandi
subscription	0	0	0	0	0	0	0	0	0	0	Áskrift
subsequence	0	0	0	0	0	0	0	0	0	0	framhald
subsequent	0	0	0	0	0	0	0	0	0	0	síðari
subsequently	0	0	0	0	0	0	0	0	0	0	í kjölfarið
subset	0	0	0	0	0	0	0	0	0	0	undirmengi
subside	0	0	0	0	0	0	0	0	0	0	hjaðna
subsidence	0	0	0	0	0	1	0	1	0	0	sigi
subsidiary	0	0	0	0	0	0	0	0	0	0	dótturfélag
subsidize	0	0	0	0	0	0	0	0	0	0	niðurgreiða
subsidy	1	0	1	0	0	1	0	0	0	0	niðurgreiðslu
subsist	0	0	0	0	0	1	0	0	0	0	lifa
subsistence	0	0	0	0	0	0	0	0	0	0	framfærslu
subsoil	0	0	0	0	0	0	0	0	0	0	undirlag
substance	0	0	0	0	0	0	1	0	0	0	efni
substantially	0	0	0	0	0	0	0	0	0	0	verulega
substantiate	0	0	0	0	0	0	0	0	0	1	rökstyðja
substantive	0	0	0	0	0	0	1	0	0	0	efnisleg
substitute	0	0	0	0	0	0	0	0	0	0	staðgengill
substituted	0	0	0	0	0	0	0	0	0	0	skipt út
substitution	0	0	0	0	0	0	0	0	0	0	skipti
substructure	0	0	0	0	0	0	0	0	0	0	undirbyggingu
subterranean	0	0	0	0	0	0	0	0	0	0	neðanjarðar
subtle	0	0	0	0	0	0	0	0	0	0	lúmskur
subtlety	0	0	0	0	0	0	0	0	0	0	fíngerð
subtract	0	0	0	0	0	1	0	0	0	0	draga frá
subtraction	0	0	0	0	0	0	0	0	0	0	frádráttur
subtype	0	0	0	0	0	0	0	0	0	0	undirtegund
suburb	0	0	0	0	0	0	0	0	0	0	úthverfi
suburban	0	0	0	0	0	0	0	0	0	0	úthverfa
suburbs	0	0	0	0	0	0	0	0	0	0	úthverfi
subversion	1	0	0	1	0	1	0	0	0	0	niðurrif
subversive	1	0	0	0	0	1	0	0	1	0	niðurdrepandi
subvert	0	0	1	1	0	1	0	1	0	0	grafa undan
subway	0	0	0	0	0	0	0	0	0	0	neðanjarðarlest
succeed	0	1	0	0	1	0	1	0	1	1	takast
succeeding	0	1	0	0	1	0	1	0	0	1	heppnast
success	0	1	0	0	1	0	1	0	0	0	árangur
successful	0	1	0	0	1	0	1	0	0	1	farsælt
succession	0	0	0	0	0	0	0	0	0	0	arftaka
successive	0	0	0	0	0	0	0	0	0	0	í röð
successor	0	0	0	0	0	0	0	0	0	0	eftirmaður
succinct	0	0	0	0	0	0	1	0	0	0	hnitmiðað
succulent	0	0	0	0	0	1	1	0	0	0	safaríkur
succumb	0	0	0	0	0	1	0	0	0	0	láta undan
suck	0	0	0	0	0	1	0	0	0	0	sjúga
sucker	1	0	0	0	0	1	0	0	0	0	sogskál
sucking	0	0	0	0	0	0	0	0	0	0	sjúga
suckling	0	0	0	0	0	0	0	0	0	0	sjúga
suction	0	0	0	0	0	0	0	0	0	0	sog
sudden	0	0	0	0	0	0	0	0	1	0	skyndilega
suddenly	0	0	0	0	0	0	0	0	1	0	skyndilega
sue	1	0	0	0	0	1	0	1	0	0	kæra
suffer	0	0	0	0	0	1	0	0	0	0	þjást
sufferer	0	0	0	1	0	1	0	1	0	0	þjást
suffering	0	0	1	1	0	1	0	1	0	0	þjáningu
suffice	0	0	0	0	0	0	0	0	0	0	nægja
sufficiency	0	0	0	0	0	0	1	0	0	0	nægjanlegt
sufficient	0	0	0	0	0	0	0	0	0	0	nægjanlegt
sufficiently	0	0	0	0	0	0	0	0	0	0	nægilega
suffix	0	0	0	0	0	0	0	0	0	0	viðskeyti
suffocating	0	0	1	1	0	1	0	1	0	0	kæfandi
suffocation	1	0	0	1	0	1	0	0	0	0	köfnun
sugar	0	0	0	0	0	0	1	0	0	0	sykur
suggest	0	0	0	0	0	0	0	0	0	1	leggja til
suggestion	0	0	0	0	0	0	0	0	0	0	tillögu
suggestive	0	0	0	0	0	0	0	0	0	0	leiðbeinandi
suicidal	1	0	1	1	0	1	0	1	0	0	sjálfsvíg
suicide	1	0	0	1	0	1	0	1	0	0	sjálfsvíg
suit	0	0	0	0	0	0	0	0	0	0	jakkaföt
suitable	0	0	0	0	0	0	1	0	0	0	hentugur
suite	0	0	0	0	0	0	0	0	0	0	svíta
suitor	0	0	0	0	0	0	0	0	0	0	skjólstæðingur
sullen	1	0	0	0	0	1	0	1	0	0	ömurlegur
sulphur	0	0	0	0	0	0	0	0	0	0	brennisteini
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	svekktur
sum	0	0	0	0	0	0	0	0	0	0	Summa
summarily	0	0	0	0	0	0	0	0	0	0	í stuttu máli
summarize	0	0	0	0	0	0	0	0	0	0	draga saman
summary	0	0	0	0	0	0	0	0	0	0	samantekt
summation	0	0	0	0	0	0	0	0	0	0	samantekt
summer	0	0	0	0	0	0	0	0	0	0	sumar
summit	0	0	0	0	0	0	0	0	0	0	leiðtogafundi
summon	0	0	0	0	0	0	0	0	0	0	stefna
summons	0	0	0	0	0	1	0	0	0	0	stefna
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	íburðarmikill
sun	0	1	0	0	1	0	1	0	1	1	sól
sunbeam	0	0	0	0	0	0	0	0	0	0	sólargeisla
sundial	0	1	0	0	0	0	0	0	0	1	sólúr
sundown	0	0	0	0	0	0	0	0	0	0	sólsetur
sundry	0	0	0	0	0	0	0	0	0	0	ýmislegt
sunglass	0	0	0	0	0	0	0	0	0	0	sólgleraugu
sunglasses	0	0	0	0	0	0	0	0	0	0	sólgleraugu
sunk	0	0	1	1	0	1	0	1	0	0	sökkt
sunless	0	0	0	0	0	0	0	0	0	0	sólarlaus
sunlight	0	0	0	0	0	0	0	0	0	0	sólarljós
sunny	0	1	0	0	1	0	1	0	1	0	sólríkt
sunrise	0	0	0	0	0	0	0	0	0	0	sólarupprás
sunset	0	1	0	0	0	0	1	0	0	0	sólsetur
sunshine	0	0	0	0	1	0	1	0	0	0	sólskin
superannuation	0	0	0	0	0	0	0	0	0	0	eftirlaun
superb	0	0	0	0	0	0	1	0	0	0	frábær
superficial	0	0	0	0	0	1	0	0	0	0	yfirborðskennt
superfluous	0	0	0	0	0	1	0	0	0	0	óþarfur
superhuman	0	0	0	0	0	0	1	0	0	0	ofurmannlegt
superimposed	0	0	0	0	0	0	0	0	0	0	ofan á
superintendent	0	0	0	0	0	0	0	0	0	0	forstöðumaður
superior	0	0	0	0	0	0	1	0	0	0	æðri
superiority	0	0	0	0	0	0	1	0	0	0	yfirburði
superlative	0	0	0	0	0	0	0	0	0	0	yfirburði
superman	0	0	0	0	1	0	1	0	0	1	ofurmenni
supermarket	0	0	0	0	0	0	0	0	0	0	stórmarkaður
supernatant	0	0	0	0	0	0	0	0	0	0	floti
supernatural	0	0	0	0	0	0	0	0	0	0	yfirnáttúrulegt
superposition	0	0	0	0	0	0	0	0	0	0	yfirsetning
supersede	0	0	0	0	0	0	0	0	0	0	taka af hólmi
superstar	0	0	0	0	1	0	1	0	0	1	stórstjarna
superstition	0	0	0	1	0	1	1	0	0	0	hjátrú
superstitious	0	1	0	1	0	1	0	0	0	0	hjátrúarfullur
supervise	0	0	0	0	0	0	0	0	0	0	hafa eftirlit með
supervision	0	0	0	0	0	0	0	0	0	0	eftirlit
supervisor	0	0	0	0	0	0	0	0	0	0	Umsjónarmaður
supper	0	0	0	0	0	0	0	0	0	0	kvöldverður
supplant	0	0	0	0	0	0	0	0	0	0	koma í stað
supple	0	0	0	0	0	0	0	0	0	0	mjúkur
supplement	0	0	0	0	0	0	0	0	0	0	viðbót
supplemental	0	0	0	0	0	0	0	0	0	0	viðbót
supplementary	0	0	0	0	0	0	0	0	0	0	viðbótar
supplication	0	0	0	0	0	0	1	0	0	1	grátbeiðni
supplies	0	0	0	0	0	0	1	0	0	0	vistir
supply	0	0	0	0	0	0	1	0	0	0	framboð
supported	0	0	0	0	0	0	1	0	0	0	stutt
supporter	0	0	0	0	1	0	1	0	0	1	stuðningsmaður
supporters	0	0	0	0	0	0	0	0	0	0	stuðningsmenn
supporting	0	0	0	0	0	0	1	0	0	1	styðja
suppose	0	0	0	0	0	0	0	0	0	0	geri ráð fyrir
supposing	0	0	0	0	0	0	0	0	0	0	gera ráð fyrir
supposition	0	0	0	0	0	0	0	0	0	0	tilgátu
suppress	1	0	0	1	0	1	0	1	0	0	bæla niður
suppression	1	0	1	1	0	1	0	0	0	0	bælingu
supremacy	1	1	0	1	1	1	1	0	1	1	yfirburði
supreme	0	0	0	0	0	0	1	0	0	0	æðsta
supremely	0	0	0	0	0	0	1	0	0	0	hæstv
surcharge	1	0	0	0	0	1	0	0	0	0	aukagjald
surety	0	0	0	0	0	0	1	0	0	1	sjálfskuldarábyrgð
surf	0	0	0	0	0	0	0	0	0	0	brim
surface	0	0	0	0	0	0	0	0	0	0	yfirborð
surge	0	0	0	0	0	0	0	0	1	0	bylgja
surgeon	0	0	0	0	0	0	0	0	0	0	skurðlæknir
surgery	0	0	0	1	0	0	0	1	0	0	skurðaðgerð
surly	1	0	1	0	0	1	0	0	0	0	surly
surmise	0	0	0	0	0	0	1	0	0	0	giska á
surname	0	0	0	0	0	0	0	0	0	0	eftirnafn
surpassing	0	0	0	0	0	0	1	0	0	0	yfirgnæfandi
surplus	0	0	0	0	0	0	0	0	0	0	afgangur
surprise	0	0	0	1	1	0	1	0	1	0	óvart
surprised	0	0	0	0	0	0	0	0	1	0	hissa
surprising	0	0	0	0	0	0	0	0	1	0	kemur á óvart
surprisingly	0	1	0	0	0	0	0	0	1	0	furðu
surrender	0	0	0	1	0	1	0	1	0	0	uppgjöf
surrendering	0	0	0	0	0	1	0	1	0	0	gefast upp
surrogate	0	0	0	0	0	0	0	0	0	1	staðgengill
surround	0	1	0	0	0	1	1	0	0	0	umgerð
surrounding	0	0	0	0	0	0	0	0	0	0	umhverfis
surroundings	0	0	0	0	0	0	0	0	0	0	umhverfi
surveillance	0	0	0	1	0	0	0	0	0	0	eftirlit
survey	0	0	0	0	0	0	0	0	0	0	könnun
surveying	0	0	0	0	0	0	1	0	0	0	landmælingar
surveyor	0	0	0	0	0	0	0	0	0	0	landmælingamaður
survival	0	0	0	0	0	0	0	0	0	0	lifun
survive	0	0	0	0	0	0	1	0	0	0	lifa af
surviving	0	0	0	0	0	0	0	0	0	0	lifa af
susceptibility	0	0	0	0	0	0	0	0	0	0	næmni
susceptible	0	0	0	0	0	1	0	0	0	0	viðkvæm
suspect	0	0	0	1	0	1	0	0	0	0	grunar
suspected	0	0	0	0	0	0	0	0	0	0	grunaður
suspend	0	0	0	0	0	0	0	0	0	0	fresta
suspended	0	0	0	0	0	0	0	0	0	0	frestað
suspenders	0	0	0	0	0	0	0	0	0	0	axlabönd
suspense	0	1	0	1	0	0	0	0	1	0	spennu
suspension	0	0	0	1	0	1	0	0	0	0	frestun
suspicion	0	0	0	1	0	1	0	0	0	0	grunur
suspicions	0	0	0	0	0	0	0	0	0	0	grunsemdir
suspicious	1	1	0	0	0	1	0	0	0	0	grunsamlegt
sustained	0	0	0	0	0	0	0	0	0	0	viðvarandi
sustenance	0	0	0	0	0	0	0	0	0	0	framfærslu
suture	0	0	0	0	0	0	0	0	0	0	saum
swab	0	0	0	0	0	1	0	0	0	0	þurrku
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	svekktur
swallow	0	0	0	0	0	0	0	0	0	0	kyngja
swamp	0	0	1	1	0	1	0	0	0	0	mýri
swamped	0	0	0	0	0	0	0	0	0	0	mýri
swampy	0	0	1	1	0	1	0	0	0	0	mýri
swan	0	0	0	0	0	0	0	0	0	0	svanur
swap	0	0	0	0	0	0	0	0	0	0	skipta
swarm	0	0	1	0	0	0	0	0	0	0	kvik
swarming	0	0	0	0	0	0	0	0	0	0	sveimandi
swastika	1	0	0	1	0	1	0	0	0	0	hakakross
sway	0	0	0	0	0	0	0	0	0	0	sveiflast
swear	0	0	0	0	0	0	1	0	0	1	sverja
swearing	0	0	0	0	0	0	0	0	0	0	blóta
sweat	0	0	0	1	0	0	0	0	0	0	sviti
sweater	0	0	0	0	0	0	0	0	0	0	peysu
sweating	0	0	0	0	0	0	0	0	0	0	svitamyndun
sweep	0	0	0	0	0	0	0	0	0	0	sópa
sweeping	0	0	0	0	0	0	0	0	0	0	sópa
sweet	0	1	0	0	1	0	1	0	1	1	sætt
sweeten	0	0	0	0	0	0	0	0	0	0	sæta
sweetened	0	0	0	0	0	0	0	0	0	0	sætt
sweetener	0	0	0	0	0	0	0	0	0	0	sætuefni
sweetheart	0	1	0	0	1	0	1	1	0	1	elskan
sweetie	0	0	0	0	0	0	1	0	0	0	elskan
sweetness	0	0	0	0	0	0	1	0	0	0	sætleika
sweets	0	1	0	0	1	0	1	0	0	0	sælgæti
swell	0	0	0	0	0	0	0	0	0	0	bólga
swelling	0	0	0	1	0	1	0	0	0	0	bólga
sweltering	0	0	0	0	0	0	0	0	0	0	svellandi
swerve	0	0	0	1	0	0	0	0	1	0	sveigja
swift	0	0	0	0	0	0	1	0	0	0	snöggur
swiftly	0	0	0	0	0	0	0	0	0	0	hratt
swig	0	0	1	0	0	1	0	0	0	0	svig
swim	0	1	0	1	1	0	1	0	0	0	synda
swimming	0	0	0	0	0	0	0	0	0	0	sund
swine	0	0	1	0	0	1	0	0	0	0	svínum
swing	0	0	0	0	0	0	0	0	0	0	sveifla
swinging	0	0	0	0	0	0	0	0	0	0	sveifla
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	skipta
swivel	0	0	0	0	0	0	0	0	0	0	snúast
swollen	0	0	0	0	0	1	0	0	0	0	bólginn
swoon	0	0	0	0	0	0	0	0	0	0	svima
swoop	0	0	0	0	0	0	0	0	0	0	skvísa
sword	0	0	0	0	0	0	0	0	0	0	sverð
syllable	0	0	0	0	0	0	0	0	0	0	atkvæði
syllabus	0	0	0	0	0	0	0	0	0	0	námskrá
symbol	0	0	0	0	0	0	0	0	0	0	tákn
symbolic	0	0	0	0	0	0	1	0	0	0	táknrænn
symbolically	0	0	0	0	0	0	0	0	0	0	táknrænt
symbolism	0	0	0	0	0	0	0	0	0	0	táknfræði
symbolize	0	0	0	0	0	0	0	0	0	0	tákna
symmetric	0	0	0	0	0	0	0	0	0	0	samhverft
symmetrical	0	0	0	0	0	0	1	0	0	0	samhverft
symmetry	0	0	0	0	1	0	1	0	0	1	samhverfu
sympathetic	0	0	0	1	1	0	1	1	0	1	samúðarfullur
sympathize	0	0	0	0	0	0	0	1	0	0	hafa samúð
sympathy	0	0	0	0	0	0	1	1	0	0	samúð
symphony	0	1	0	0	1	0	1	0	0	0	sinfóníu
symptom	0	0	0	0	0	1	0	0	0	0	einkenni
symptomatic	0	0	0	0	0	0	0	0	0	0	einkennandi
synagogue	0	0	0	0	0	0	0	0	0	0	samkundu
synchronize	0	1	0	0	1	0	1	0	1	1	samstilla
synchronous	0	0	0	0	0	0	0	0	0	0	samstilltur
syncope	0	0	0	1	0	1	0	1	1	0	yfirlið
syndicate	0	0	0	0	0	0	0	0	0	0	samtaka
synergistic	0	0	0	0	0	0	1	0	0	1	samverkandi
synergy	0	0	0	0	0	0	0	0	0	0	samlegðaráhrif
synod	0	0	0	0	0	0	1	0	0	1	kirkjuþing
synonym	0	0	0	0	0	0	0	0	0	0	samheiti
synonymous	0	0	0	1	0	1	1	0	0	1	samheiti
synopsis	0	0	0	0	0	0	0	0	0	0	samantekt
synoptic	0	0	0	0	0	0	0	0	0	0	yfirlitsmynd
syntax	0	0	0	0	0	0	0	0	0	0	setningafræði
synthesis	0	0	0	0	0	0	0	0	0	0	nýmyndun
synthetic	0	0	0	0	0	0	0	0	0	0	gerviefni
syringe	0	0	0	1	0	0	0	0	0	0	sprautu
syrup	0	0	0	0	0	0	0	0	0	0	síróp
system	0	0	0	0	0	0	0	0	0	1	kerfi
systematic	0	0	0	0	0	0	0	0	0	0	kerfisbundið
systematically	0	0	0	0	0	0	0	0	0	0	kerfisbundið
tabby	0	0	0	0	0	0	0	0	0	0	töff
tabernacle	0	0	0	0	0	0	0	0	0	0	tjaldbúð
table	0	0	0	0	0	0	0	0	0	0	borð
tableau	0	0	0	0	0	0	0	0	0	0	tafla
tablespoon	0	0	0	0	0	0	0	0	0	0	matskeið
tablet	0	0	0	0	0	0	0	0	0	0	spjaldtölvu
tableware	0	0	0	0	0	0	0	0	0	0	borðbúnaður
taboo	0	0	1	1	0	1	0	0	0	0	tabú
tabular	0	0	0	0	0	0	0	0	0	0	töflu
tabulate	0	1	0	0	0	0	0	0	0	0	töflu
tabulation	0	0	0	0	0	0	0	0	0	0	töflugerð
tachometer	0	0	0	0	0	0	0	0	0	0	snúningshraðamælir
tacit	0	0	0	0	0	0	0	0	0	0	þegjandi
tack	0	0	0	0	0	0	0	0	0	0	takk
tackle	1	0	0	0	0	0	0	0	1	0	takast á við
tackling	0	0	0	0	0	0	0	0	0	0	tækling
tacky	0	0	0	0	0	0	0	0	0	0	klár
tact	0	0	0	0	0	0	1	0	0	0	háttvísi
tactics	0	0	0	1	0	0	0	0	0	1	taktík
tactile	0	0	0	0	0	0	0	0	0	0	áþreifanlegt
taffeta	0	0	0	0	0	0	0	0	0	0	taft
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	merki
tail	0	0	0	0	0	0	0	0	0	0	hali
tailed	0	0	0	0	0	0	0	0	0	0	hala
tailings	0	0	0	0	0	0	0	0	0	0	úrgangur
tailor	0	0	0	0	0	0	0	0	0	0	klæðskera
tailoring	0	0	0	0	0	0	0	0	0	0	klæðskera
taint	0	0	0	0	0	1	0	1	0	0	blettur
taker	0	0	0	0	0	0	0	0	0	0	viðtakandi
tale	0	0	0	0	0	0	1	0	0	0	saga
talent	0	0	0	0	0	0	1	0	0	0	hæfileiki
talented	0	0	0	0	0	0	0	0	0	0	hæfileikaríkur
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	tala
talkative	0	0	0	0	0	0	0	0	0	0	málglaður
talker	0	0	0	0	0	0	0	0	0	0	ræðumaður
tall	0	0	0	0	0	0	0	0	0	0	hár
tallies	0	0	0	0	0	0	0	0	0	0	tölum
tallow	0	0	0	0	0	0	0	0	0	0	tólg
tally	0	0	0	0	0	0	0	0	0	0	telja saman
talons	1	0	0	1	0	1	0	0	0	0	klórar
tambourine	0	0	0	0	0	0	0	0	0	0	tambúrín
taming	0	0	0	0	0	0	0	0	0	0	tamning
tan	0	0	0	0	0	0	0	0	0	0	brúnku
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tangi
tangent	0	0	0	0	0	0	0	0	0	0	snerti
tangle	0	0	0	0	0	0	0	0	0	0	flækja
tangled	0	0	0	0	0	1	0	0	0	0	flækt
tank	0	0	0	0	0	0	0	0	0	0	tankur
tanned	0	0	0	0	0	0	1	0	0	0	sólbrúnt
tantalizing	0	1	0	0	1	1	1	0	1	0	pirrandi
tantamount	0	0	0	0	0	0	0	0	0	1	jafngildi
tap	0	0	0	0	0	0	0	0	0	0	tappa
tape	0	0	0	0	0	0	0	0	0	0	borði
taper	0	0	0	0	0	0	0	0	0	0	mjókkar
tapering	0	0	0	0	0	0	0	0	0	0	mjókkandi
tapestry	0	0	0	0	0	0	0	0	0	0	veggteppi
tar	0	0	0	0	0	0	0	0	0	0	tjara
tardiness	0	0	0	0	0	1	0	0	0	0	seinkun
tardy	0	0	0	0	0	1	0	0	0	0	seint
target	0	0	0	0	0	0	0	0	0	0	skotmark
tariff	1	0	1	0	0	1	0	0	0	0	gjaldskrá
tarnish	0	0	1	0	0	1	0	1	0	0	sverta
tarry	0	0	0	0	0	1	0	0	0	0	fresta
tart	0	0	0	0	0	0	0	0	0	0	terta
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tannsteinn
task	0	0	0	0	0	0	1	0	0	0	verkefni
tassel	0	0	0	0	0	0	0	0	0	0	skúfur
taste	0	0	0	0	0	0	0	0	0	0	smakka
tasteful	0	0	0	0	0	0	1	0	0	0	smekklegt
tasteless	0	0	1	0	0	1	0	0	0	0	bragðlaus
tasting	0	0	0	0	0	0	0	0	0	0	smökkun
tasty	0	0	0	0	0	0	1	0	0	0	bragðgóður
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	húðflúr
taught	0	0	0	0	0	0	0	0	0	1	kennt
taunt	1	0	0	1	0	1	0	1	0	0	hæða
taut	0	0	0	0	0	0	0	0	0	0	stífur
tavern	0	0	0	0	0	0	0	0	0	0	krá
tawny	0	0	1	0	0	0	0	0	0	0	brúnn
tax	0	0	0	0	0	1	0	1	0	0	skatt
taxicab	0	0	0	0	0	0	0	0	0	0	leigubíll
taxonomy	0	0	0	0	0	0	0	0	0	0	flokkunarfræði
tea	0	0	0	0	0	0	0	0	0	0	te
teach	0	0	0	0	1	0	1	0	1	1	kenna
teacher	0	0	0	0	0	0	1	0	0	1	kennari
teaching	0	0	0	0	0	0	0	0	0	0	kennslu
team	0	0	0	0	0	0	0	0	0	1	lið
tearful	0	0	1	1	0	0	0	1	0	0	tárvot
tease	1	1	0	0	0	1	0	1	0	0	stríða
teaser	0	0	0	0	0	0	0	0	0	0	stríðni
teasing	1	0	0	1	0	1	0	0	0	0	stríðni
teat	0	0	0	0	0	0	0	0	0	0	spena
technical	0	0	0	0	0	0	0	0	0	0	tæknilega
technicality	0	0	0	0	0	0	0	0	0	0	tæknileg atriði
technician	0	0	0	0	0	0	0	0	0	0	tæknimaður
