English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Macedonian Word
resolved	0	0	0	0	0	0	0	0	0	0	решен
resonance	0	0	0	0	0	0	0	0	0	0	резонанца
resonant	0	0	0	0	0	0	0	0	0	0	резонантна
resonate	0	0	0	0	0	0	0	0	0	0	резонираат
resonator	0	0	0	0	0	0	0	0	0	0	резонатор
resort	0	0	0	0	0	0	0	0	0	0	одморалиште
resounding	0	0	0	0	0	0	0	0	0	0	звучен
resources	0	0	0	0	1	0	1	0	0	1	ресурси
respect	0	1	0	0	1	0	1	0	0	1	почит
respectability	0	0	0	0	0	0	1	0	0	0	респектабилност
respectable	0	0	0	0	0	0	1	0	0	1	респектабилна
respected	0	0	0	0	0	0	0	0	0	0	почитуван
respectful	0	0	0	0	0	0	1	0	0	1	со почит
respecting	0	0	0	0	0	0	1	0	0	0	почитувајќи
respective	0	0	0	0	0	0	0	0	0	0	соодветните
respects	0	0	0	0	0	0	1	0	0	1	почит
respiration	0	0	0	0	0	0	0	0	0	0	дишењето
respirator	0	0	0	0	0	0	0	0	0	0	респиратор
respite	0	0	0	0	1	0	1	0	0	1	одмор
resplendent	0	0	0	0	1	0	1	0	0	0	раскошен
respond	0	0	0	0	0	0	0	0	0	0	одговори
respondent	0	0	0	0	0	0	0	0	0	0	испитаник
response	0	0	0	0	0	0	0	0	0	0	одговор
responsibility	0	0	0	0	0	0	0	0	0	0	одговорност
responsible	0	0	0	0	0	0	1	0	0	1	одговорен
responsive	0	1	0	0	0	0	1	0	0	1	одговора
rest	0	0	0	0	0	0	1	0	0	0	одмор
restaurant	0	0	0	0	0	0	0	0	0	0	ресторан
restful	0	0	0	0	0	0	1	0	0	0	мирен
restitution	1	0	0	0	0	0	1	0	0	0	реституција
restlessness	0	1	0	0	0	0	0	0	0	0	немир
restoration	0	0	0	0	0	0	0	0	0	0	реставрација
restorative	0	1	0	0	1	0	1	0	0	1	ресторативна
restored	0	0	0	0	0	0	0	0	0	0	обновен
restoring	0	0	0	0	0	0	1	0	0	0	реставрирање
restrain	1	0	0	1	0	1	0	0	0	0	воздржат
restrained	0	0	0	1	0	0	0	0	0	0	воздржани
restraint	0	0	0	0	0	0	1	0	0	0	воздржаност
restrict	0	0	0	0	0	1	0	1	0	0	ограничување
restricted	0	0	0	0	0	0	0	0	0	0	ограничено
restriction	1	0	0	1	0	1	0	1	0	0	ограничување
restrictive	0	0	0	0	0	1	0	0	0	0	рестриктивни
result	0	1	0	0	0	0	0	0	0	0	резултат
resultant	0	1	0	0	0	0	0	0	0	0	резултантна
resumption	0	0	0	0	0	0	1	0	0	0	продолжување
resurrection	0	0	0	0	0	0	0	0	0	0	воскресение
resuscitation	0	0	0	0	0	0	0	0	0	0	реанимација
retail	0	0	0	0	0	0	0	0	0	0	малопродажба
retailer	0	0	0	0	0	0	0	0	0	0	трговец на мало
retain	0	0	0	0	0	0	0	0	0	1	задржат
retaining	0	0	0	0	0	0	0	0	0	0	задржување
retake	0	0	0	0	0	0	0	0	0	0	повторно преземање
retaliate	1	0	0	0	0	1	0	0	0	0	возврати
retaliation	1	0	0	1	0	1	0	0	0	0	одмазда
retaliatory	1	0	0	0	0	1	0	0	0	0	одмазднички
retard	0	0	1	1	0	1	0	1	0	0	ретардиран
retardation	0	0	0	0	0	1	0	0	0	0	ретардација
retention	0	0	0	0	0	0	1	0	0	0	задржување
retentive	0	0	0	0	0	0	0	0	0	0	задржувачки
reticent	0	0	0	1	0	1	0	0	0	0	воздржан
retina	0	0	0	0	0	0	0	0	0	0	мрежницата
retired	0	0	0	0	0	0	0	0	0	0	во пензија
retirement	0	1	0	1	1	1	1	1	0	1	пензионирање
retiring	0	0	0	0	0	0	0	0	0	0	пензионирање
retold	0	0	0	0	0	0	0	0	0	0	прераскажан
retort	0	0	0	0	0	1	0	0	0	0	возврати
retrace	0	0	0	0	0	0	0	0	0	0	повторна трага
retract	1	0	0	0	0	1	0	0	0	0	повлече
retraction	0	0	0	0	0	1	0	0	0	0	повлекување
retrenchment	0	0	0	1	0	1	0	0	0	0	отпуштање
retribution	1	0	0	1	0	1	0	1	0	0	одмазда
retrieval	0	0	0	0	0	0	0	0	0	0	пронаоѓање
retrieve	0	0	0	0	0	0	0	0	0	0	поврати
retriever	0	0	0	0	0	0	0	0	0	0	ретривер
retroactive	0	0	0	0	0	0	0	0	0	0	ретроактивни
retrograde	0	0	0	0	0	1	0	0	0	0	ретроградна
retrospect	0	0	0	0	0	0	0	0	0	0	ретроспектива
retrospective	0	0	0	0	0	0	0	0	0	0	ретроспектива
retrospectively	0	0	0	0	0	0	0	0	0	0	ретроспективно
return	0	0	0	0	0	0	0	0	0	0	враќање
reunion	0	1	0	0	0	0	1	0	0	1	повторно обединување
reveal	0	0	0	0	0	0	0	0	0	0	открива
revel	0	0	0	0	1	0	1	0	0	0	веселба
revelation	0	0	0	0	0	0	0	0	0	0	Откровение
revels	0	0	0	0	1	0	1	0	0	0	се веселат
revenge	1	1	0	1	0	1	0	0	1	0	одмазда
revenue	0	0	0	0	0	0	0	0	0	0	приходите
reverberation	0	0	0	0	0	0	0	0	0	0	одекнување
revere	0	1	0	0	1	0	1	0	0	1	почитуваат
reverence	0	0	0	0	1	0	1	0	0	1	почит
reverend	0	0	0	0	1	0	1	0	0	0	пречесниот
reverent	0	0	0	0	0	0	0	0	0	0	почит
reverie	0	0	0	0	1	0	1	0	0	1	реверзија
reversal	1	0	1	0	0	1	0	0	1	0	пресврт
reverse	0	0	0	0	0	0	0	0	0	0	обратно
reversion	0	0	0	0	0	0	0	0	0	0	реверзија
revert	0	0	0	0	0	0	0	0	0	0	се врати
reverting	0	0	0	0	0	0	0	0	0	0	враќање назад
review	0	0	0	0	0	0	0	0	0	0	преглед
reviewer	0	0	0	0	0	0	0	0	0	0	рецензент
revise	0	0	0	0	0	0	1	0	0	0	ревидира
revision	0	0	0	0	0	0	0	0	0	0	ревизија
revisit	0	0	0	0	0	0	0	0	0	0	повторна посета
revival	0	1	0	0	1	0	1	0	0	1	преродба
revive	0	1	0	0	0	1	1	0	0	0	оживее
revocation	0	0	0	0	0	1	0	0	0	0	отповикување
revoke	1	0	1	1	0	1	0	1	0	0	отповика
revolt	1	0	0	0	0	1	0	0	1	0	револт
revolting	1	0	1	1	0	1	0	0	0	0	револтирачки
revolution	1	1	0	1	0	1	1	1	1	0	револуција
revolutionary	0	0	0	0	0	0	1	0	0	0	револуционерен
revolutionize	0	0	0	0	0	0	0	0	0	0	револуционизираат
revolve	0	0	0	0	0	0	0	0	0	0	се врти
revolver	1	0	0	1	0	1	0	1	0	0	револвер
revulsion	1	0	1	1	0	1	0	0	0	0	одбивност
reward	0	1	0	0	1	0	1	0	1	1	награда
rhetoric	0	0	0	0	0	0	0	0	0	0	реторика
rhetorical	0	0	0	0	0	0	0	0	0	0	реторички
rheumatism	1	0	0	1	0	1	0	1	0	0	ревматизам
rhyme	0	0	0	0	0	0	0	0	0	0	рима
rhyming	0	0	0	0	0	0	0	0	0	0	римување
rhythm	0	0	0	0	0	0	1	0	0	0	ритам
rhythmical	0	0	0	0	1	0	1	0	1	0	ритмички
rib	0	0	0	0	0	0	0	0	0	0	ребро
ribbed	0	0	0	0	0	0	0	0	0	0	ребрести
ribbon	1	1	0	0	1	0	1	0	0	0	лента
rice	0	0	0	0	0	0	0	0	0	0	оризот
riches	0	0	0	0	0	0	0	0	0	0	богатството
richness	0	0	0	0	0	0	1	0	0	0	богатството
rick	0	0	0	0	0	0	0	0	0	0	рик
rickety	0	0	0	0	0	1	0	0	0	0	рахитис
rid	0	0	0	0	0	0	0	0	0	0	ослободи
riddance	0	0	0	0	0	0	0	0	0	0	ослободување
riddle	0	0	0	0	0	0	0	0	1	0	загатка
riddled	0	0	0	0	0	1	0	0	0	0	ишаран
ride	0	0	0	0	0	0	0	0	0	0	возење
rider	0	0	0	0	0	0	1	0	0	0	јавач
ridge	0	0	0	0	0	0	0	0	0	0	гребенот
ridicule	1	0	1	0	0	1	0	1	0	0	исмејување
ridiculous	1	0	1	0	0	1	0	0	0	0	смешно
riding	0	0	0	0	0	0	0	0	0	0	јавање
rife	0	0	0	0	0	1	0	0	0	0	обилен
rifle	1	0	0	1	0	1	0	0	0	0	пушка
rifles	0	0	0	0	0	0	0	0	0	0	пушки
rift	0	0	0	0	0	1	0	0	0	0	расцеп
rig	0	0	0	0	0	0	0	0	0	0	платформа
rigging	0	0	0	0	0	0	0	0	0	0	местење
righteous	0	0	0	0	0	0	1	0	0	0	праведен
rightful	0	0	0	0	0	0	1	0	0	0	со право
rightly	0	0	0	0	0	0	1	0	0	0	со право
rigid	0	0	0	0	0	1	0	0	0	0	крути
rigidity	0	0	0	0	0	1	0	0	0	0	ригидност
rigor	0	0	1	1	0	1	0	0	0	0	строгост
rigorous	0	0	0	0	0	1	0	0	0	0	ригорозни
rim	0	0	0	0	0	0	0	0	0	0	Рим
rind	0	0	0	0	0	0	0	0	0	0	кора
ring	0	0	0	0	0	0	0	0	0	0	прстен
ringer	1	0	0	0	0	1	0	0	0	0	рингер
ringing	0	0	0	0	0	0	0	0	0	0	ѕвонење
rink	0	0	0	0	0	0	0	0	0	0	лизгалиште
rinse	0	0	0	0	0	0	0	0	0	0	исплакнете
riot	1	0	0	1	0	1	0	0	0	0	бунт
riotous	1	0	0	1	0	1	0	0	1	0	бунтовнички
riparian	0	0	0	0	0	0	0	0	0	0	крајбрежен
ripe	0	0	0	0	0	0	1	0	0	0	зрели
ripen	0	1	0	0	0	0	1	0	0	0	созреваат
ripening	0	0	0	0	0	0	0	0	0	0	зреење
ripple	0	0	0	0	0	0	0	0	0	0	бранување
rise	0	0	0	0	0	0	0	0	0	0	креваат
rising	0	1	0	0	1	0	1	0	0	0	во пораст
risk	0	1	0	1	0	1	0	0	0	0	ризик
risky	0	1	0	1	0	1	0	0	0	0	ризично
rite	0	0	0	0	0	0	0	0	0	0	обред
ritual	0	0	0	0	0	0	0	0	0	0	ритуал
ritualistic	0	0	0	0	0	0	0	0	0	0	ритуалистички
rival	0	0	0	0	0	0	0	0	0	0	ривал
rivalry	1	0	0	0	0	1	0	0	0	0	ривалство
river	0	0	0	0	0	0	0	0	0	0	река
riverbank	0	0	0	0	0	0	0	0	0	0	брег на реката
rivet	0	0	0	0	0	0	0	0	0	0	занитвам
riveted	0	0	0	0	0	0	0	0	0	0	заковани
riveting	0	0	0	0	0	0	1	0	0	0	занитувачки
road	0	0	0	0	0	0	0	0	0	0	пат
roads	0	0	0	0	0	0	0	0	0	0	патишта
roadster	0	0	0	0	1	0	1	0	0	1	родстер
roadway	0	0	0	0	0	0	0	0	0	0	коловозот
roam	0	0	0	0	0	0	0	0	0	0	талкаат
roar	0	0	0	0	0	0	0	0	0	0	рикаат
roast	0	0	0	0	0	0	0	0	0	0	печено
rob	1	0	1	1	0	1	0	1	0	0	ограби
robber	0	0	1	1	0	1	0	0	0	0	крадец
robbery	1	0	1	1	0	1	0	1	0	0	кражба
robe	0	0	0	0	0	0	0	0	0	0	наметка
robot	0	0	0	0	0	0	0	0	0	0	робот
robotics	0	0	0	0	0	0	0	0	0	0	роботика
robust	0	0	0	0	0	0	1	0	0	0	робустен
roc	0	0	0	0	0	0	0	0	0	0	рок
rock	0	0	0	0	0	0	1	0	0	0	карпа
rocket	1	0	0	0	0	0	0	0	0	0	ракета
rocks	0	0	0	0	0	0	0	0	0	0	карпи
rod	0	0	0	1	0	0	1	0	0	1	Шипка
roe	0	0	0	0	0	0	0	0	0	0	икрата
rogue	0	0	1	0	0	1	0	0	0	0	непријателските
role	0	0	0	0	0	0	0	0	0	0	улога
roll	0	0	0	0	0	0	0	0	0	0	ролна
roller	0	0	0	0	0	0	0	0	0	0	валјак
rollers	0	0	0	0	0	0	0	0	0	0	ролки
rollicking	0	0	0	0	1	0	1	0	0	0	превртување
rolling	0	0	0	0	0	0	0	0	0	0	тркалање
romance	0	1	0	1	1	0	1	1	1	1	романса
romantic	0	1	0	0	1	0	1	0	0	1	романтичен
romanticism	0	0	0	0	1	0	1	0	0	0	романтизмот
romp	0	0	0	0	1	0	1	0	0	0	забави
roof	0	0	0	0	0	0	0	0	0	0	покривот
rook	1	0	1	0	0	1	0	0	0	0	вртоглавица
room	0	0	0	0	0	0	0	0	0	0	соба
roomy	0	0	0	0	0	0	0	0	0	0	пространа
roost	0	0	0	0	0	0	0	0	0	0	кокошарник
rooster	0	0	0	0	0	0	0	0	0	0	петел
root	0	0	0	0	0	0	0	0	0	0	корен
rooted	0	0	0	0	0	0	1	0	0	1	вкоренети
rope	0	0	0	0	0	0	0	0	0	0	јаже
rosary	0	0	0	0	0	0	0	0	0	0	бројаница
rose	0	0	0	0	0	0	0	0	0	0	роза
rosemary	0	0	0	0	0	0	0	0	0	0	рузмарин
rosette	0	0	0	0	0	0	0	0	0	0	розета
roster	0	0	0	0	0	0	0	0	0	0	списокот
rosy	0	0	0	0	0	0	1	0	0	0	розова
rot	0	0	1	1	0	1	0	1	0	0	гниење
rota	0	0	0	0	0	0	1	0	0	1	рота
rotary	0	0	0	0	0	0	0	0	0	0	ротационен
rotate	0	0	0	0	0	0	0	0	0	0	ротираат
rotation	0	0	0	0	0	0	0	0	0	0	ротација
rote	0	0	0	0	0	0	0	0	0	0	напамет
rotor	0	0	0	0	0	0	0	0	0	0	роторот
rotting	0	0	1	0	0	1	0	0	0	0	гнили
rouge	0	0	0	0	0	0	0	0	0	0	руж
rough	0	0	0	0	0	0	0	0	0	0	грубо
roughly	0	0	0	0	0	0	0	0	0	0	грубо
roughness	0	0	0	0	0	1	0	0	0	0	грубост
roulette	0	1	0	0	0	0	0	0	0	0	рулет
round	0	0	0	0	0	0	0	0	0	0	круг
roundabout	0	0	0	0	0	0	0	0	0	0	кружен тек
rounded	0	0	0	0	0	0	0	0	0	0	заоблени
roundup	0	0	0	0	0	0	0	0	0	0	се заокружи
rouse	0	0	0	0	0	0	0	0	0	0	разбуди
rouser	0	0	0	0	0	0	0	0	0	0	разбудувач
rousing	0	0	0	0	0	0	0	0	0	0	разбудувачки
rout	0	0	0	0	0	1	0	0	0	0	рутирање
route	0	0	0	0	0	0	0	0	0	0	рута
routine	0	0	0	0	0	0	1	0	0	1	рутина
rover	0	0	0	0	0	0	0	0	0	0	ровер
roving	0	0	0	0	0	0	0	0	0	0	скитници
row	1	0	0	0	0	1	0	0	0	0	ред
rowdy	0	0	0	0	0	1	0	0	0	0	хулиган
royal	0	0	0	0	0	0	0	0	0	0	кралски
royalty	0	0	0	0	0	0	1	0	0	0	хонорар
rub	0	0	0	0	0	0	0	0	0	0	тријте
rubber	0	0	0	0	0	0	0	0	0	0	гума
rubbers	0	0	0	0	0	0	0	0	0	0	гуми
rubbing	0	0	0	0	0	0	0	0	0	0	триење
rubbish	0	0	1	0	0	1	0	0	0	0	ѓубре
rubble	0	0	0	1	0	1	0	1	0	0	урнатини
rubric	0	0	0	0	0	0	1	0	0	0	рубрика
ruby	0	0	0	0	0	0	0	0	0	0	рубин
rudder	0	0	0	0	0	0	0	0	0	0	кормило
ruddy	0	0	0	0	0	0	0	0	0	0	руменило
rudimentary	0	0	0	0	0	0	0	0	0	0	рудиментирана
rudiments	0	0	0	0	0	0	0	0	0	0	зачетоци
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	руф
ruffle	0	0	0	0	0	1	0	0	0	0	напукнување
rug	0	0	0	0	0	0	0	0	0	0	килим
rugged	0	0	0	0	0	1	0	0	0	0	солиден
ruin	0	0	0	1	0	1	0	1	0	0	пропаст
ruined	1	0	1	1	0	1	0	1	0	0	руиниран
ruinous	1	0	1	1	0	1	0	1	0	0	разорен
ruins	0	0	0	0	0	0	0	0	0	0	урнатини
rule	0	0	0	1	0	0	0	0	0	1	правило
ruler	0	0	0	0	0	0	0	0	0	0	владетел
ruling	0	0	0	0	0	0	0	0	0	0	владеење
rum	0	0	0	0	0	0	0	0	0	0	рум
rumble	0	0	0	0	0	0	0	0	0	0	татнеж
rummage	0	0	0	0	0	0	0	0	0	0	претурање
rumor	0	0	0	0	0	1	0	1	0	0	гласина
rumored	0	0	0	0	0	0	0	0	0	0	шпекулира
rump	0	0	0	0	0	0	0	0	0	0	задница
runaway	0	0	0	0	0	1	0	1	0	0	бега
runes	0	0	0	0	0	0	0	0	0	0	руни
rung	0	0	0	0	0	0	0	0	0	0	ѕвонче
runner	0	0	0	0	0	0	0	0	0	0	тркач
running	0	0	0	0	0	0	0	0	0	0	трчање
runway	0	0	0	0	0	0	0	0	0	0	писта
rupture	0	0	0	1	0	1	0	1	1	0	руптура
rural	0	0	0	0	0	0	0	0	0	0	рурален
ruse	0	0	0	0	0	1	0	0	0	0	измама
rush	0	0	0	0	0	0	0	0	0	0	брзање
rust	0	0	0	0	0	1	0	0	0	0	'рѓа
rustic	0	0	0	0	0	0	0	0	0	0	рустикален
rustle	0	0	0	0	0	0	0	0	0	0	шумолат
rusty	0	0	0	0	0	1	0	0	0	0	рѓосана
rut	0	0	0	0	0	0	0	0	0	0	рутина
ruth	0	0	0	0	0	0	1	0	0	0	рут
ruthless	1	0	1	1	0	1	0	0	0	0	безмилосен
rye	0	0	0	0	0	0	0	0	0	0	'рж
saber	1	0	0	1	0	1	0	0	0	0	сабја
sable	0	0	0	0	0	0	0	0	0	0	самур
sabotage	1	0	1	1	0	1	0	1	1	0	саботажа
sac	0	0	0	0	0	0	0	0	0	0	кесичка
sack	0	0	0	0	0	0	0	0	0	0	вреќа
sacrament	0	0	0	0	0	0	0	0	0	0	светата тајна
sacred	0	0	0	0	0	0	0	0	0	0	свето
sacrifices	0	0	1	1	0	1	0	1	0	0	жртви
saddle	0	0	0	0	0	0	0	0	0	0	седло
sadly	0	0	0	0	0	1	0	1	0	0	за жал
sadness	0	0	0	0	0	1	0	1	0	1	тага
safe	0	0	0	0	1	0	1	0	0	1	безбедно
safeguard	0	0	0	0	0	0	1	0	0	1	заштита
safekeeping	0	0	0	0	0	0	0	0	0	1	чување
safety	0	0	0	0	0	0	0	0	0	0	безбедноста
saffron	0	0	0	0	0	0	0	0	0	0	шафран
sag	0	0	0	1	0	1	0	0	0	0	попуштање
saga	0	0	0	0	0	0	0	0	0	0	сага
sage	0	0	0	0	0	0	1	0	0	1	мудрец
sail	0	0	0	0	0	0	0	0	0	0	плови
sailing	0	0	0	0	0	0	0	0	0	0	пловење
sailor	0	0	0	0	0	0	0	0	0	0	морнар
saint	0	1	0	0	1	0	1	0	1	1	светец
saintly	0	1	0	0	1	0	1	0	1	1	свето
salad	0	0	0	0	0	0	0	0	0	0	салата
salamander	0	0	0	0	0	0	0	0	0	0	саламандер
salary	0	1	0	0	1	0	1	0	0	1	плата
sale	0	0	0	0	0	0	0	0	0	0	продажба
salesman	0	0	0	0	0	0	0	0	0	0	продавач
salient	0	0	0	0	0	0	1	0	0	0	истакнати
saline	0	0	0	0	0	0	0	0	0	0	солен раствор
saliva	0	1	0	0	0	0	0	0	0	0	плунка
sally	0	0	0	0	0	0	0	0	1	0	Сали
salon	0	0	0	0	0	0	0	0	0	0	салон
saloon	1	0	0	0	0	0	0	0	0	0	салон
salt	0	0	0	0	0	0	0	0	0	0	сол
salty	0	0	0	0	0	0	0	0	0	0	солено
salutary	0	0	0	0	1	0	1	0	0	1	спасоносна
salutation	0	0	0	0	0	0	0	0	0	0	поздрав
salute	0	0	0	0	1	0	1	0	0	0	поздрав
salvage	0	0	0	0	0	0	0	0	0	0	спасување
salvation	0	1	0	0	1	0	1	0	0	1	спасението
salve	0	0	0	0	0	0	1	0	0	0	спасат
samba	0	0	0	0	0	0	0	0	0	0	самба
sameness	0	0	0	0	0	0	0	0	0	0	истоста
samurai	0	0	0	1	0	0	1	0	0	0	самураите
sanctification	0	0	0	0	1	0	1	0	0	1	осветување
sanctified	0	0	0	0	0	0	0	0	0	0	осветена
sanctify	0	1	0	0	1	0	1	1	1	1	освети
sanction	0	0	0	0	0	0	0	0	0	0	санкција
sanctioned	0	0	0	0	0	0	0	0	0	0	санкциониран
sanctity	0	0	0	0	0	0	0	0	0	0	светоста
sanctuary	0	1	0	0	1	0	1	0	0	1	светилиште
sand	0	0	0	0	0	0	0	0	0	0	песок
sandal	0	0	0	0	0	0	0	0	0	0	сандала
sander	0	0	0	0	0	0	0	0	0	0	брусалка
sands	0	0	0	0	0	0	0	0	0	0	песоци
sandy	0	0	0	0	0	0	0	0	0	0	песочна
sane	0	0	0	0	0	0	0	0	0	0	разумен
sanguine	0	0	0	0	0	0	1	0	0	0	сангвистичен
sanitary	0	0	0	0	0	0	1	0	0	0	санитарни
sanity	0	0	0	0	0	0	0	0	0	0	разумност
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	сок
sapphire	0	0	0	0	0	0	0	0	0	0	сафир
sappy	0	0	0	0	0	0	0	0	0	1	сочен
sarcasm	1	0	1	0	0	1	0	1	0	0	сарказам
sarcoma	0	0	0	1	0	1	0	1	0	0	сарком
sardonic	0	0	0	0	0	1	0	0	0	0	сардичен
sash	0	0	0	0	0	0	0	0	0	0	појас
satanic	1	0	0	0	0	1	0	0	0	0	сатански
satchel	0	0	0	0	0	0	0	0	0	0	торбичка
sate	0	0	0	0	0	0	0	0	0	0	сате
satellite	0	0	0	0	0	0	0	0	0	0	сателит
satin	0	0	0	0	0	0	1	0	0	0	сатен
satire	0	0	0	0	0	0	0	0	0	0	сатира
satirical	0	0	0	0	0	0	0	0	0	0	сатиричен
satisfaction	0	0	0	0	0	0	0	0	0	0	задоволство
satisfactorily	0	0	0	0	0	0	1	0	0	0	задоволително
satisfied	0	0	0	0	1	0	1	0	0	0	задоволни
saturate	0	0	0	0	0	0	0	0	0	0	заситуваат
saturated	0	0	1	0	0	1	0	0	0	0	заситен
saturation	0	0	0	0	0	0	0	0	0	0	сатурација
sauce	0	0	0	0	0	0	0	0	0	0	сос
saucepan	0	0	0	0	0	0	0	0	0	0	тенџере
saucer	0	0	0	0	0	0	0	0	0	0	чинија
saucy	0	0	0	0	0	0	0	0	0	0	сообразен
sauerkraut	0	0	0	0	0	0	0	0	0	0	кисела зелка
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	дивјак
savagery	1	0	0	1	0	1	0	0	0	0	дивјаштво
savanna	0	0	0	0	0	0	0	0	0	0	савана
save	0	0	0	0	1	0	1	0	0	1	спаси
saving	0	0	0	0	0	0	0	0	0	0	зачувува
savings	0	0	0	0	0	0	1	0	0	0	заштеди
savor	0	1	1	0	1	0	1	1	0	1	арома
savory	0	0	0	0	0	0	1	0	0	0	солени
savvy	0	0	0	0	0	0	1	0	0	0	такт
sawdust	0	0	0	0	0	0	0	0	0	0	струготини
sax	0	0	0	0	0	0	0	0	0	0	сакс
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	краста
scabbard	0	0	0	0	0	0	0	0	0	0	шалвар
scaffold	0	0	0	1	0	1	0	0	0	0	скеле
scaffolding	0	0	0	0	0	0	0	0	0	0	скелиња
scale	0	0	0	0	0	0	0	0	0	0	скала
scales	0	0	0	0	0	0	0	0	0	0	вага
scallop	0	0	0	0	0	0	0	0	0	0	фестонирам
scalp	0	0	0	0	0	0	0	0	0	0	скалпот
scalpel	0	0	0	1	0	1	0	0	0	0	скалпел
scaly	0	0	0	0	0	1	0	0	0	0	лушпести
scan	0	0	0	0	0	0	0	0	0	0	скенирање
scandal	0	0	0	1	0	1	0	0	0	0	скандал
scandalous	1	0	0	0	0	1	0	0	0	0	скандалозен
scanty	0	0	0	0	0	1	0	0	0	0	скудно
scape	0	0	0	0	0	0	0	0	0	0	бегство
scapegoat	1	0	0	1	0	1	0	0	0	0	жртвено јагне
scar	1	0	1	1	0	1	0	1	0	0	лузна
scarab	0	0	0	0	0	0	0	0	0	0	скараб
scarce	0	0	0	1	0	1	0	1	0	0	оскудни
scarcely	0	0	0	0	0	1	0	1	0	0	едвај
scarcity	1	0	0	1	0	1	0	1	0	0	недостиг
scare	1	1	0	1	0	1	0	0	1	0	исплаши
scarecrow	0	0	0	1	0	1	1	0	0	0	страшило
scarf	0	0	0	0	0	0	0	0	0	0	Шал
scarlet	0	0	0	0	0	0	0	0	0	0	скарлет
scatter	0	0	0	0	0	0	0	0	0	0	расфрлаат
scattered	0	0	0	0	0	0	0	0	0	0	расфрлани
scattering	0	0	0	0	0	0	0	0	0	0	расфрлање
scavenger	0	0	0	0	0	1	0	0	0	0	чистач
scene	0	0	0	0	0	0	0	0	0	0	сцена
scenery	0	0	0	0	0	0	0	0	0	0	сценографијата
scenic	0	0	0	0	0	0	0	0	0	0	сценско
scent	0	0	0	0	0	0	0	0	0	0	мирис
sceptical	0	0	0	0	0	0	0	0	0	1	скептични
scepticism	0	0	0	0	0	0	0	0	0	0	скептицизам
schematic	0	0	0	0	0	0	0	0	0	0	шематски
scheme	0	0	0	0	0	1	0	0	0	0	шема
schism	1	0	0	0	0	1	0	0	0	0	раскол
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофренија
scholar	0	0	0	0	0	0	1	0	0	0	научник
scholarly	0	0	0	0	0	0	0	0	0	0	научно
scholarship	0	0	0	0	1	0	1	0	0	0	стипендија
school	0	0	0	0	0	0	0	0	0	1	училиште
schoolboy	0	0	0	0	0	0	0	0	0	0	ученик
schooling	0	0	0	0	0	0	0	0	0	0	школување
schoolmaster	0	0	0	0	0	0	0	0	0	0	училишен учител
schooner	0	0	0	0	0	0	0	0	0	0	шуна
sciatica	0	0	0	0	0	1	0	0	0	0	ишијас
science	0	0	0	0	0	0	0	0	0	0	науката
scientific	0	0	0	0	0	0	1	0	0	1	научни
scientist	0	1	0	0	0	0	1	0	0	1	научник
scintilla	0	0	0	0	0	0	1	0	0	0	сцинтила
scintillation	0	0	0	0	0	0	0	0	0	0	сцинтилација
scintillator	0	0	0	0	0	0	0	0	0	0	сцинтилатор
scion	0	0	0	0	0	0	0	0	0	0	потомок
scissors	0	0	0	0	0	0	0	0	0	0	ножици
scoff	1	0	1	0	0	1	0	0	0	0	потсмев
scold	1	0	1	1	0	1	0	1	0	0	карање
scolding	1	0	0	0	0	1	0	0	0	0	карање
scoop	0	0	0	0	0	0	0	0	0	0	лажичка
scope	0	0	0	0	0	0	0	0	0	0	опсегот
scorching	1	0	0	0	0	1	0	0	0	0	врел
score	0	1	0	0	1	0	1	0	1	0	резултат
scores	0	0	0	0	0	0	0	0	0	0	резултати
scorn	1	0	0	0	0	1	0	0	0	0	презир
scorpion	1	0	1	1	0	1	0	0	1	0	скорпија
scotch	0	0	0	0	0	1	0	0	0	0	скоч
scoundrel	1	0	1	1	0	1	0	0	0	1	подлец
scour	0	0	0	0	0	0	0	0	0	0	чистење
scourge	1	0	0	1	0	1	0	1	0	0	зло
scout	0	0	0	0	0	0	0	0	0	0	извидник
scrabble	0	0	0	0	0	0	0	0	0	0	чкртање
scramble	0	0	0	0	0	0	0	0	0	0	препукуваат
scrambling	0	0	0	0	0	1	0	0	0	0	препукување
scrape	0	0	0	0	0	0	0	0	0	0	стругање
scrapie	1	0	0	1	0	1	0	1	0	0	скрепи
scraping	0	0	0	0	0	0	0	0	0	0	стружење
scratch	0	0	0	0	0	0	0	0	0	0	гребење
scream	1	0	1	1	0	1	0	0	1	0	врескаат
screaming	1	0	1	1	0	1	0	0	0	0	врескање
screech	0	0	0	1	0	1	0	0	1	0	крик
screen	0	0	0	0	0	0	0	0	0	0	екран
screwdriver	0	0	0	0	0	0	0	0	0	0	шрафцигер
screwed	1	0	0	0	0	1	0	0	0	0	зезнав
scribble	0	0	0	0	0	0	0	0	0	0	чкртање
