English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Zulu Word
synonymous	0	0	0	1	0	1	1	0	0	1	igama elifanayo
synopsis	0	0	0	0	0	0	0	0	0	0	amazwibela
synoptic	0	0	0	0	0	0	0	0	0	0	i-synoptic
syntax	0	0	0	0	0	0	0	0	0	0	i-syntax
synthesis	0	0	0	0	0	0	0	0	0	0	ukuhlanganisa
synthetic	0	0	0	0	0	0	0	0	0	0	zokwenziwa
syringe	0	0	0	1	0	0	0	0	0	0	umjovo
syrup	0	0	0	0	0	0	0	0	0	0	isiraphu
system	0	0	0	0	0	0	0	0	0	1	uhlelo
systematic	0	0	0	0	0	0	0	0	0	0	ehlelekile
systematically	0	0	0	0	0	0	0	0	0	0	ngokuhlelekile
tabby	0	0	0	0	0	0	0	0	0	0	i-tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	itabernakele
table	0	0	0	0	0	0	0	0	0	0	itafula
tableau	0	0	0	0	0	0	0	0	0	0	itafula
tablespoon	0	0	0	0	0	0	0	0	0	0	isipuni
tablet	0	0	0	0	0	0	0	0	0	0	ithebhulethi
tableware	0	0	0	0	0	0	0	0	0	0	i-tableware
taboo	0	0	1	1	0	1	0	0	0	0	ihlazo
tabular	0	0	0	0	0	0	0	0	0	0	ithebula
tabulate	0	1	0	0	0	0	0	0	0	0	ithebula
tabulation	0	0	0	0	0	0	0	0	0	0	ukufakwa kwezibalo
tachometer	0	0	0	0	0	0	0	0	0	0	i-tachometer
tacit	0	0	0	0	0	0	0	0	0	0	buthule
tack	0	0	0	0	0	0	0	0	0	0	tack
tackle	1	0	0	0	0	0	0	0	1	0	ukulwa
tackling	0	0	0	0	0	0	0	0	0	0	ukubhekana
tacky	0	0	0	0	0	0	0	0	0	0	tacky
tact	0	0	0	0	0	0	1	0	0	0	ubuhlakani
tactics	0	0	0	1	0	0	0	0	0	1	amaqhinga
tactile	0	0	0	0	0	0	0	0	0	0	ethinta inhliziyo
taffeta	0	0	0	0	0	0	0	0	0	0	i-taffeta
taffy	0	0	0	0	0	0	0	0	0	0	i-taffy
tag	0	0	0	0	0	0	0	0	0	0	umaka
tail	0	0	0	0	0	0	0	0	0	0	umsila
tailed	0	0	0	0	0	0	0	0	0	0	umsila
tailings	0	0	0	0	0	0	0	0	0	0	imisila
tailor	0	0	0	0	0	0	0	0	0	0	umthungi
tailoring	0	0	0	0	0	0	0	0	0	0	ukuthunga
taint	0	0	0	0	0	1	0	1	0	0	ukungcola
taker	0	0	0	0	0	0	0	0	0	0	othathayo
tale	0	0	0	0	0	0	1	0	0	0	indaba
talent	0	0	0	0	0	0	1	0	0	0	ithalente
talented	0	0	0	0	0	0	0	0	0	0	onethalente
talisman	0	0	0	0	0	0	1	0	0	0	i-talisman
talk	0	0	0	0	0	0	1	0	0	0	khuluma
talkative	0	0	0	0	0	0	0	0	0	0	okhulumayo
talker	0	0	0	0	0	0	0	0	0	0	isikhulumi
tall	0	0	0	0	0	0	0	0	0	0	mude
tallies	0	0	0	0	0	0	0	0	0	0	izibalo
tallow	0	0	0	0	0	0	0	0	0	0	tallow
tally	0	0	0	0	0	0	0	0	0	0	izibalo
talons	1	0	0	1	0	1	0	0	0	0	amathani
tambourine	0	0	0	0	0	0	0	0	0	0	ithamborini
taming	0	0	0	0	0	0	0	0	0	0	ukuthambisa
tan	0	0	0	0	0	0	0	0	0	0	i-tan
tandem	0	0	0	0	0	0	0	0	0	1	i-tandem
tang	0	0	0	0	0	0	0	0	0	0	ngqi
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	tangle
tangled	0	0	0	0	0	1	0	0	0	0	iphithene
tank	0	0	0	0	0	0	0	0	0	0	ithangi
tanned	0	0	0	0	0	0	1	0	0	0	zishukiwe
tantalizing	0	1	0	0	1	1	1	0	1	0	okumangalisayo
tantamount	0	0	0	0	0	0	0	0	0	1	ngokufanayo
tap	0	0	0	0	0	0	0	0	0	0	kampompi
tape	0	0	0	0	0	0	0	0	0	0	itheyiphu
taper	0	0	0	0	0	0	0	0	0	0	i-taper
tapering	0	0	0	0	0	0	0	0	0	0	tapering
tapestry	0	0	0	0	0	0	0	0	0	0	i-tapestry
tar	0	0	0	0	0	0	0	0	0	0	itiyela
tardiness	0	0	0	0	0	1	0	0	0	0	ukubambezeleka
tardy	0	0	0	0	0	1	0	0	0	0	phuza
target	0	0	0	0	0	0	0	0	0	0	okuhlosiwe
tariff	1	0	1	0	0	1	0	0	0	0	amanani
tarnish	0	0	1	0	0	1	0	1	0	0	ngcolisa
tarry	0	0	0	0	0	1	0	0	0	0	hlala
tart	0	0	0	0	0	0	0	0	0	0	i-tart
tartan	0	0	0	0	0	0	0	0	0	0	i-tartan
tartar	0	0	0	0	0	0	0	0	0	0	i-tartar
task	0	0	0	0	0	0	1	0	0	0	umsebenzi
tassel	0	0	0	0	0	0	0	0	0	0	intshakaza
taste	0	0	0	0	0	0	0	0	0	0	ukunambitha
tasteful	0	0	0	0	0	0	1	0	0	0	enambithekayo
tasteless	0	0	1	0	0	1	0	0	0	0	engenakunambitheka
tasting	0	0	0	0	0	0	0	0	0	0	ukunambitha
tasty	0	0	0	0	0	0	1	0	0	0	esihlwabusayo
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tattoo
taught	0	0	0	0	0	0	0	0	0	1	wafundisa
taunt	1	0	0	1	0	1	0	1	0	0	bhuqa
taut	0	0	0	0	0	0	0	0	0	0	thula
tavern	0	0	0	0	0	0	0	0	0	0	ithaveni
tawny	0	0	1	0	0	0	0	0	0	0	i-tawny
tax	0	0	0	0	0	1	0	1	0	0	intela
taxicab	0	0	0	0	0	0	0	0	0	0	itekisi
taxonomy	0	0	0	0	0	0	0	0	0	0	i-taxonomy
tea	0	0	0	0	0	0	0	0	0	0	itiye
teach	0	0	0	0	1	0	1	0	1	1	fundisa
teacher	0	0	0	0	0	0	1	0	0	1	uthisha
teaching	0	0	0	0	0	0	0	0	0	0	ukufundisa
team	0	0	0	0	0	0	0	0	0	1	iqembu
tearful	0	0	1	1	0	0	0	1	0	0	izinyembezi
tease	1	1	0	0	0	1	0	1	0	0	gcona
teaser	0	0	0	0	0	0	0	0	0	0	isicefe
teasing	1	0	0	1	0	1	0	0	0	0	ukugcona
teat	0	0	0	0	0	0	0	0	0	0	umbele
technical	0	0	0	0	0	0	0	0	0	0	ezobuchwepheshe
technicality	0	0	0	0	0	0	0	0	0	0	ubuchwepheshe
technician	0	0	0	0	0	0	0	0	0	0	uchwepheshe
technology	0	0	0	0	0	0	1	0	0	0	ubuchwepheshe
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	eyisicefe
tedium	0	0	0	0	0	1	0	0	0	0	tedium
teeming	0	0	1	0	0	0	0	0	0	0	egcwele
teens	0	0	0	0	0	1	1	0	0	0	intsha
teeth	0	0	0	0	0	0	0	0	0	0	amazinyo
teflon	0	0	0	0	0	0	0	0	0	0	i-teflon
telegram	0	0	0	0	0	0	0	0	0	0	ucingo
telegraph	0	0	0	0	0	0	0	0	0	0	ucingo
telephone	0	0	0	0	0	0	0	0	0	0	ucingo
telescope	0	0	0	0	0	0	0	0	0	0	isibonakude
telescopic	0	0	0	0	0	0	0	0	0	0	telescopic
television	0	0	0	0	0	0	0	0	0	0	umabonakude
teller	0	0	0	0	0	0	0	0	0	0	umtsheli
telling	0	0	0	0	0	0	0	0	0	0	ukutshela
telltale	0	0	0	0	0	0	0	0	0	0	telltale
temper	0	0	0	0	0	0	0	0	0	0	ukuthukuthela
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	isimo sengqondo
temperance	0	0	0	0	0	0	1	0	0	0	ukuzithiba
temperate	0	0	0	0	0	0	0	0	0	1	ezizothile
temperature	0	0	0	0	0	0	0	0	0	0	izinga lokushisa
tempered	0	0	0	0	0	0	1	0	0	0	uthukuthele
tempest	1	1	0	1	0	1	0	1	1	0	isiphepho
temple	0	0	0	0	0	0	0	0	0	0	ithempeli
temporal	0	0	0	0	0	0	0	0	0	0	okwesikhashana
temporarily	0	0	0	0	0	0	0	0	0	0	okwesikhashana
temporary	0	0	0	0	0	0	0	0	0	0	okwesikhashana
tempt	0	0	0	0	0	0	0	0	0	0	silinge
temptation	0	0	0	0	0	1	0	0	0	0	isilingo
tempting	0	0	0	0	0	0	0	0	0	0	ezilingayo
ten	0	0	0	0	0	0	0	0	0	0	eziyishumi
tenable	0	0	0	0	0	0	1	0	0	0	iyaphatheka
tenacious	0	0	0	0	0	0	1	0	0	0	oqinile
tenacity	0	0	0	0	0	0	1	0	0	0	ukuqina
tenancy	0	0	0	0	0	0	1	0	0	0	ukuqasha
tenant	0	0	0	0	0	0	1	0	0	0	isiqashi
tendency	0	0	0	0	0	0	0	0	0	0	ukuthambekela
tender	0	0	0	0	1	0	1	0	0	1	ithenda
tenderness	0	0	0	0	1	0	1	0	0	0	ubumnene
tending	0	0	0	0	0	0	0	0	0	0	ukulusa
tendon	0	0	0	0	0	0	0	0	0	0	umsipha
tenement	0	0	0	0	0	1	0	0	0	0	indawo yokuhlala
tenet	0	0	0	0	0	0	0	0	0	0	imfundiso
tenets	0	0	0	0	0	0	0	0	0	0	izimfundiso
tenfold	0	0	0	0	0	0	0	0	0	0	okuphindwe kashumi
tennis	0	0	0	0	0	0	0	0	0	0	ithenisi
tense	0	0	0	0	0	0	0	0	0	0	isikhathi
tensile	0	0	0	0	0	0	0	0	0	0	ukuqina
tension	1	0	0	0	0	0	0	0	0	0	ukungezwani
tent	0	0	0	0	0	0	0	0	0	0	ithende
tentacle	0	0	0	0	0	0	0	0	0	0	itende
tentative	0	0	0	0	0	0	0	0	0	0	okuvivinyayo
tenth	0	0	0	0	0	0	0	0	0	0	okweshumi
tenths	0	0	0	0	0	0	0	0	0	0	okweshumi
tenuous	0	0	0	0	0	0	0	0	0	0	eqinile
tenure	0	0	0	0	0	0	0	0	0	0	isikhathi sokuhlala
tepid	0	0	0	0	0	0	0	0	0	0	ethukuthele
term	0	0	0	0	0	0	0	0	0	0	ithemu
terminal	0	0	0	1	0	1	0	1	0	0	Isikhumulo
terminate	0	0	0	0	0	0	0	1	0	0	qeda
termination	0	0	0	0	0	1	0	1	0	0	ukuqedwa
terminus	0	0	0	0	0	0	0	0	0	0	i-terminus
termite	0	0	1	0	0	1	0	0	0	0	umuhlwa
terms	0	0	0	0	0	0	0	0	0	0	imigomo
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternary
terrace	0	0	0	0	0	0	0	0	0	0	ithala
terrestrial	0	0	0	0	0	0	0	0	0	0	zasemhlabeni
terrible	1	0	1	1	0	1	0	1	0	0	kabi
terribly	0	0	0	0	0	0	0	1	0	0	kabi
terrier	0	0	0	0	0	0	0	0	0	0	i-terrier
terrific	0	0	0	0	0	0	0	1	0	0	kuhle kakhulu
territorial	0	0	0	0	0	0	0	0	0	0	indawo
territory	0	0	0	0	0	0	0	0	0	0	insimu
terror	0	0	0	1	0	1	0	0	0	0	ukwesaba
terrorism	1	0	1	1	0	1	0	1	0	0	ubuphekula
terrorist	1	0	1	1	0	1	0	1	1	0	amaphekula
terrorize	1	0	0	1	0	1	0	1	0	0	ukwesabisa
terse	0	0	0	0	0	0	0	0	0	0	kancane
tertiary	0	0	0	0	0	0	0	0	0	0	ephakeme
test	0	0	0	0	0	0	0	0	0	0	test
testament	0	1	0	0	0	0	0	0	0	1	isivumelwano
testify	0	0	0	0	0	0	0	0	0	0	fakaza
testimonial	0	0	0	0	0	0	0	0	0	0	ubufakazi
testimony	0	0	0	0	0	0	0	0	0	1	ubufakazi
tetanus	0	0	1	0	0	1	0	0	0	0	itetanus
tether	0	0	0	0	0	1	0	0	0	0	xhuma
tethered	0	0	0	0	0	0	0	0	0	0	iboshiwe
tetrahedral	0	0	0	0	0	0	0	0	0	0	i-tetrahedral
text	0	0	0	0	0	0	0	0	0	0	umbhalo
textbook	0	0	0	0	0	0	0	0	0	0	ibhuku lokufundisa
textile	0	0	0	0	0	0	0	0	0	0	izindwangu
textural	0	0	0	0	0	0	0	0	0	0	okombhalo
texture	0	0	0	0	0	0	0	0	0	0	ukuthungwa
thankful	0	0	0	0	1	0	1	0	0	0	ngiyabonga
thanksgiving	0	0	0	0	1	0	1	0	0	0	ukubonga
thatch	0	0	0	0	0	0	0	0	0	0	uthango
thaw	0	0	0	0	0	0	0	0	0	0	ncibilika
theater	0	0	0	0	0	0	0	0	0	0	yaseshashalazini
theatrical	0	0	0	0	0	0	0	0	0	0	yaseshashalazini
theft	1	0	1	1	0	1	0	1	0	0	ubusela
theism	0	0	1	0	0	1	0	0	0	0	theism
theistic	0	0	0	0	0	0	0	0	0	0	theistic
theme	0	0	0	0	0	0	0	0	0	0	indaba ephathwayo
theocracy	0	0	0	0	0	0	0	0	0	0	umbuso ongokwasezulwini
theocratic	1	0	0	1	0	1	0	1	0	1	okungokwasezulwini
theologian	0	0	0	0	0	0	0	0	0	0	isazi sezenkolo
theological	0	0	0	0	0	0	0	0	0	1	ezenkolo
theology	0	1	0	0	0	0	0	0	0	0	imfundiso yenkolo
theorem	0	0	0	0	0	0	0	0	0	1	ithiyemu
theoretical	0	0	0	0	0	0	1	0	0	0	ithiyori
theory	0	1	0	0	0	0	0	0	0	1	umbono
therapeutic	0	0	0	0	1	0	1	0	0	1	okwelaphayo
therapeutics	0	0	0	0	0	0	1	0	0	0	imithi yokwelapha
thereabouts	0	0	0	0	0	0	0	0	0	0	ngakho
thereof	0	0	0	0	0	0	0	0	0	0	kwakho
therewith	0	0	0	0	0	0	0	0	0	0	ngakho
thermal	0	0	0	0	0	0	0	0	0	0	ezishisayo
thermocouple	0	1	0	0	0	0	0	0	0	0	i-thermocouple
thermodynamics	0	0	0	0	0	0	0	0	0	0	i-thermodynamics
thermometer	0	0	0	0	0	0	0	0	0	1	izinga lokushisa
thermostat	0	0	0	0	0	0	0	0	0	0	i-thermostat
thesaurus	0	0	0	0	0	0	0	0	0	0	i-thesaurus
thesis	0	0	0	0	0	0	0	0	0	0	ithisisi
thick	0	0	0	0	0	0	0	0	0	0	obukhulu
thicken	0	0	0	0	0	0	0	0	0	0	jiya
thickening	0	0	0	0	0	0	0	0	0	0	ukujiya
thicket	0	0	0	0	0	0	0	0	0	0	ihlathi
thickness	0	0	0	0	0	0	0	0	0	0	ukujiya
thief	1	0	1	1	0	1	0	1	1	0	isela
thimble	0	0	0	0	0	0	0	0	0	0	ithunga
thin	0	0	0	0	0	0	0	0	0	0	mncane
thing	0	0	0	0	0	0	0	0	0	0	into
things	0	0	0	0	0	0	0	0	0	0	izinto
thinker	0	0	0	0	0	0	1	0	0	0	umcabango
thinking	0	0	0	0	0	0	0	0	0	0	ukucabanga
thirds	0	0	0	0	0	0	0	0	0	0	okwesithathu
thirst	0	1	0	0	0	0	0	1	1	0	ukoma
thirsty	0	0	0	0	0	1	0	0	0	0	omile
thirteen	0	0	0	0	0	0	0	0	0	0	ishumi nantathu
thirteenth	0	0	0	1	0	0	0	0	0	0	eleshumi nantathu
thistle	0	0	0	0	0	0	0	0	0	0	ukhakhasi
thither	0	0	0	0	0	0	0	0	0	0	lapho
thong	0	0	0	0	0	0	0	0	0	0	ithongo
thorn	0	0	0	0	0	1	0	0	0	0	iva
thorny	0	0	0	1	0	1	0	0	0	0	enameva
thoroughbred	0	0	0	0	0	0	1	0	0	0	thoroughbred
thoroughfare	0	0	0	0	0	0	0	0	0	0	indlela yokuhamba
thought	0	1	0	0	0	0	0	0	0	0	umcabango
thoughtful	0	0	0	0	0	0	1	0	0	1	ocabangelayo
thoughtfulness	0	0	0	0	0	0	1	0	0	0	ukucabangela
thoughtless	1	0	1	0	0	1	0	0	0	0	ngokungacabangi
thoughts	0	0	0	0	0	0	0	0	0	0	imicabango
thousand	0	0	0	0	0	0	0	0	0	0	inkulungwane
thrash	1	0	1	1	0	1	0	1	0	0	qhuqha
thread	0	0	0	0	0	0	0	0	0	0	umucu
threat	1	0	0	1	0	1	0	0	0	0	usongo
threaten	1	1	0	1	0	1	0	0	0	0	songela
threatening	1	0	1	1	0	1	0	0	0	0	ezisongelayo
threefold	0	0	0	0	0	0	0	0	0	0	kathathu
thresh	1	0	0	1	0	1	0	1	0	0	bhula
threshold	0	0	0	0	0	0	0	0	0	0	umbundu
thrice	0	0	0	0	0	0	0	0	0	0	kathathu
thrift	0	0	1	0	0	0	1	0	0	1	okonga
thrifty	0	0	0	0	0	0	0	0	0	0	abongile
thrill	0	1	0	1	1	0	1	0	1	0	injabulo
thrilling	0	1	0	0	1	0	1	0	1	0	evusa amadlingozi
thriving	0	1	0	0	1	0	1	0	0	0	echumayo
throat	0	0	0	0	0	0	0	0	0	0	umphimbo
throb	0	0	0	1	0	1	0	1	0	0	bhebha
throbbing	0	0	0	0	0	0	0	0	0	0	ukubhoboza
throne	0	0	0	0	0	0	1	0	0	1	isihlalo sobukhosi
throng	0	0	0	0	0	0	0	0	0	0	isixuku
throttle	1	0	0	0	0	1	0	0	0	0	mpintsha
throw	0	0	0	0	0	0	0	0	0	0	phonsa
thrush	0	0	0	0	0	0	0	0	0	0	i-thrush
thrust	0	0	0	0	0	0	0	0	0	0	cindezela
thud	0	0	0	0	0	0	0	0	0	0	thud
thug	1	0	1	1	0	1	0	0	0	0	isigebengu
thumb	0	0	0	0	0	0	0	0	0	0	isithupha
thump	1	0	0	0	0	1	0	0	0	0	thupha
thumping	0	0	0	1	0	0	0	0	0	0	ukushaya
thunder	0	0	0	0	0	0	0	0	0	0	ukuduma
thunderbolt	0	0	0	0	0	0	0	0	0	0	ukuduma kwezulu
thundering	1	0	0	1	0	1	0	0	0	0	ukuduma
thunderstorm	0	0	0	0	0	0	0	0	0	0	ukuduma kwezulu
thwart	0	0	0	0	0	1	0	0	1	0	vimba
thyme	0	0	0	0	0	0	0	0	0	0	i-thyme
tiara	0	0	0	0	0	0	0	0	0	0	ithira
tick	0	0	0	0	0	0	0	0	0	0	umaka
ticker	0	0	0	0	0	0	0	0	0	0	ithikha
ticket	0	0	0	0	0	0	0	0	0	0	ithikithi
tickle	0	1	0	0	1	0	1	0	1	1	ukukitaza
ticklish	0	0	0	0	0	0	0	0	0	0	i-ticklish
tidal	0	0	0	0	0	0	0	0	0	0	ulwandle
tidbit	0	0	0	0	0	0	0	0	0	0	i-tidbit
tide	0	0	0	0	0	0	0	0	0	0	igagasi
tidings	0	0	0	0	0	0	0	0	0	0	izindaba
tie	0	0	0	0	0	0	0	0	0	0	uthayi
tier	0	0	0	0	0	0	0	0	0	0	isigaba
tiff	1	0	0	0	0	1	0	0	0	0	i-tiff
tiger	0	0	0	0	0	0	0	0	0	0	ingwe
tighten	1	0	0	0	0	0	0	0	0	0	qinisa
tightness	0	0	0	0	0	0	0	0	0	0	ukuqina
tights	0	0	0	0	0	0	0	0	0	0	ama-tights
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	ithayela
tiling	0	0	0	0	0	0	1	0	0	0	ukufaka amathayela
till	0	0	0	0	0	0	0	0	0	0	kuze
tillage	0	0	0	0	0	0	0	0	0	0	ukulima
tiller	0	0	0	0	0	0	0	0	0	0	umlimi
tilt	0	0	0	0	0	0	0	0	0	0	tsheka
tilting	0	0	0	0	0	0	0	0	0	0	ukutsheka
timber	0	0	0	0	0	0	0	0	0	0	izingodo
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	i-timbre
time	0	1	0	0	0	0	0	0	0	0	isikhathi
timeliness	0	0	0	0	0	0	0	0	0	0	ukuhambisana nesikhathi
timely	0	0	0	0	0	0	1	0	0	0	ngesikhathi
timepiece	0	0	0	0	0	0	0	0	0	0	iwashi
timid	0	0	0	1	0	1	0	1	0	0	amagwala
timidity	0	1	0	1	0	1	0	0	0	0	uvalo
tin	0	0	0	0	0	0	0	0	0	0	ithini
tincture	0	0	0	0	0	0	0	0	0	0	i-tincture
tine	0	0	0	0	0	0	0	0	0	0	ine
tinge	0	0	0	0	0	0	0	0	0	0	tinge
tingle	0	0	0	0	0	0	0	0	0	0	ukuluma
tingling	0	0	0	0	0	0	0	0	0	0	ukuluma
tinker	0	0	0	0	0	0	0	0	0	0	cabanga
tinkering	0	0	0	0	0	0	0	0	0	0	ukudlala
tinnitus	0	0	0	0	0	0	0	0	0	0	i-tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	i-tinsel
tint	0	0	0	0	0	0	0	0	0	0	i-tint
tiny	0	0	0	0	0	0	0	0	0	0	mncane
tip	0	0	0	0	0	0	0	0	0	0	ithiphu
tipsy	0	0	0	0	0	1	0	0	0	0	kuhle
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	isondo
tired	0	0	0	0	0	1	0	0	0	0	ukhathele
tiredness	0	0	0	0	0	1	0	0	0	0	ukukhathala
tiresome	0	0	0	0	0	1	0	0	0	0	kuyakhathaza
tissue	0	0	0	0	0	0	0	0	0	0	izicubu
tit	0	0	0	0	0	1	0	0	0	0	ithi
titanic	0	0	0	0	0	0	0	0	0	0	i-titanic
tithe	0	0	0	0	0	0	0	0	0	0	okweshumi
title	0	0	0	0	0	0	1	0	0	1	isihloko
titled	0	0	0	0	0	0	0	0	0	0	enesihloko
titty	0	0	0	0	0	0	0	0	0	0	ithithi
titular	0	0	0	0	0	0	0	0	0	0	i-titular
toad	0	0	1	0	0	1	0	0	0	0	ixoxo
toast	0	0	0	0	1	0	1	0	0	0	ithosi
tobacco	0	0	0	0	0	1	0	0	0	0	ugwayi
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	namuhla
toe	0	0	0	0	0	0	0	0	0	0	uzwane
toga	0	0	0	0	0	0	0	0	0	0	thoga
toil	0	0	0	0	0	0	0	0	0	0	ukukhandleka
toilet	0	0	1	0	0	1	0	0	0	0	indlu yangasese
toils	0	0	0	0	0	1	0	0	0	0	ukukhandleka
token	0	0	0	0	0	0	0	0	0	0	uphawu
tolerance	0	0	0	0	0	0	0	0	0	0	ukubekezelelana
tolerant	0	0	0	0	0	0	1	0	0	0	ukubekezela
tolerate	1	0	0	0	0	1	0	1	0	0	ubekezele
toleration	0	0	0	0	0	0	1	0	0	0	ukubekezelelana
toll	0	0	0	0	0	0	0	0	0	0	Indawo yokukhokha
tomahawk	0	0	0	0	0	0	0	0	0	0	i-tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	ithuna
tomcat	0	0	0	0	0	0	0	0	0	0	i-tomcat
tome	0	0	0	0	0	0	0	0	0	0	tome
tomorrow	0	1	0	0	0	0	0	0	0	0	kusasa
ton	0	0	0	0	0	0	0	0	0	0	ithani
tone	0	0	0	0	0	0	0	0	0	0	iphimbo
tong	0	0	0	0	0	0	0	0	0	0	ithongo
tongs	0	0	0	0	0	0	0	0	0	0	izindlawu
tongue	0	0	0	0	0	0	0	0	0	0	ulimi
tonic	0	0	0	0	0	0	0	0	0	0	i-tonic
tonnage	0	0	0	0	0	0	0	0	0	0	amathani
tonsils	0	0	0	0	0	0	0	0	0	0	amathani
tooling	0	0	0	0	0	0	0	0	0	0	ithuluzi
tooth	0	0	0	0	0	0	0	0	0	0	izinyo
toothache	0	0	0	1	0	1	0	0	0	0	ubuhlungu bezinyo
toothed	0	0	0	0	0	0	0	0	0	0	ngamazinyo
toothless	0	0	0	0	0	0	0	0	0	0	engenamazinyo
top	0	1	0	0	0	0	1	0	0	1	phezulu
topaz	0	0	0	0	0	0	0	0	0	0	itopazi
topic	0	0	0	0	0	0	0	0	0	0	isihloko
topical	0	0	0	0	0	0	0	0	0	0	isihloko
topographic	0	0	0	0	0	0	0	0	0	0	isimo sendawo
topographical	0	0	0	0	0	0	0	0	0	0	ngokwendawo
topography	0	0	0	0	0	0	0	0	0	0	i-topography
topple	0	0	0	0	0	0	0	0	1	0	wisa
tor	0	0	0	0	0	0	0	0	0	0	i-tor
torch	0	0	0	0	0	0	0	0	0	0	ithoshi
torment	1	0	0	1	0	1	0	1	0	0	ukuhlushwa
torn	0	0	0	0	0	1	0	0	0	0	idabukile
tornado	0	0	0	1	0	0	0	0	0	0	inkanyamba
torpedo	1	0	0	0	0	1	0	0	0	0	i-torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	torrid
torsion	0	0	0	0	0	0	0	0	0	0	ukuhlushwa
torso	0	0	0	0	0	0	0	0	0	0	umzimba
tort	0	0	0	0	0	1	0	0	0	0	ukuhlukumeza
tortious	1	0	1	0	0	1	0	0	0	0	hlupha
tortoise	0	0	0	0	0	0	0	0	0	0	ufudu
tortuous	0	0	0	0	0	0	0	0	0	0	tortuous
torture	1	1	1	1	0	1	0	1	0	0	ukuhlukunyezwa
toss	0	0	0	0	0	0	0	0	0	0	phonsa
total	0	0	0	0	0	0	0	0	0	0	ingqikithi
totality	0	0	0	0	0	0	0	0	0	0	ingqikithi
totally	0	0	0	0	0	0	0	0	0	0	ngokuphelele
tote	0	0	0	0	0	0	0	0	0	0	thothi
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	thinta
touched	0	0	0	0	0	1	0	0	0	0	kuthintwa
touching	0	0	0	0	0	0	0	0	0	0	ethinta inhliziyo
touchy	1	0	0	0	0	1	0	1	0	0	touchy
tough	0	0	0	0	0	1	0	1	0	0	lukhuni
toughness	1	0	0	1	0	0	1	0	0	1	ubulukhuni
tour	0	0	0	0	0	0	0	0	0	0	ukuvakasha
tourist	0	0	0	0	0	0	0	0	0	0	isivakashi
tourmaline	0	0	0	0	0	0	0	0	0	0	i-tourmaline
tournament	0	0	0	0	0	0	0	0	0	0	umqhudelwano
tourniquet	0	0	0	0	0	0	0	0	0	0	i-tourniquet
tout	0	0	0	0	0	0	0	0	0	0	konke
tow	0	0	0	0	0	0	0	0	0	0	donsa
towel	0	0	0	0	0	0	0	0	0	0	ithawula
tower	0	0	0	0	0	0	1	0	0	0	umbhoshongo
towering	0	1	0	1	0	0	1	0	0	0	ubude
town	0	0	0	0	0	0	0	0	0	0	idolobha
townhouse	0	0	0	0	0	0	0	0	0	0	indlu yasedolobheni
toxic	0	0	1	0	0	1	0	0	0	0	ezinobuthi
toxicology	0	0	0	0	0	0	0	0	0	0	i-toxicology
toxin	0	0	0	1	0	1	0	0	0	0	ubuthi
toy	0	0	0	0	0	0	0	0	0	0	ithoyizi
trace	0	0	0	0	0	0	0	0	0	0	landelela
traces	0	0	0	0	0	0	0	0	0	0	imikhondo
trachea	0	0	0	0	0	0	0	0	0	0	uqhoqhoqho
tracing	0	0	0	0	0	0	0	0	0	0	ukulandelela
track	0	1	0	0	0	0	0	0	0	0	ithrekhi
tract	0	0	0	1	0	0	0	0	0	0	ipheshana
tractable	0	0	0	0	0	0	0	0	0	0	ephathekayo
traction	0	0	0	0	0	0	0	0	0	0	ukudonsa
tractor	0	0	0	0	0	0	0	0	0	0	ugandaganda
trade	0	0	0	0	0	0	0	0	0	1	uhwebo
trader	0	0	0	0	0	0	0	0	0	0	umhwebi
tradesman	0	0	0	0	0	0	0	0	0	0	umthengisi
trading	0	0	0	0	0	0	0	0	0	0	ukuhweba
tradition	0	0	0	0	0	0	0	0	0	0	isiko
traditional	0	0	0	0	0	0	1	0	0	0	yendabuko
traffic	0	0	0	0	0	0	0	0	0	0	traffic
tragedy	0	0	0	1	0	1	0	1	0	0	usizi
tragic	0	0	0	0	0	1	0	0	0	0	buhlungu
