English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
reformer	0	0	0	0	0	0	1	0	0	0	pembaru
refraction	0	0	0	0	0	0	0	0	0	0	pembiasan
refractor	0	0	0	0	0	0	0	0	0	0	refraktor
refractory	0	0	0	0	0	1	0	0	0	0	tahan panas
refrain	0	0	0	0	0	0	0	0	0	0	menahan diri
refraining	0	0	0	0	0	0	0	0	0	0	menahan diri
refreshing	0	0	0	0	0	0	1	0	0	0	menyegarkan
refrigerate	0	0	0	0	0	0	0	0	0	0	mendinginkan
refrigeration	0	0	0	0	0	0	0	0	0	0	pendinginan
refrigerator	0	0	0	0	0	0	0	0	0	0	kulkas
refuge	0	0	0	0	0	0	0	0	0	0	tempat berlindung
refugee	0	0	0	0	0	0	0	1	0	0	pengungsi
refund	0	0	0	0	0	0	0	0	0	0	pengembalian dana
refurbish	0	0	0	0	0	0	1	0	0	0	membarui lagi
refusal	0	0	0	0	0	1	0	0	0	0	penolakan
refuse	0	0	0	0	0	1	0	0	0	0	menolak
refused	0	0	0	0	0	1	0	1	0	0	menolak
refusing	0	0	0	0	0	0	0	0	0	0	penolakan
refutation	0	0	0	1	0	0	0	0	0	0	sanggahan
refute	0	0	0	0	0	0	0	0	0	0	menyangkal
regain	0	0	0	0	0	0	0	0	0	0	mendapatkan kembali
regal	0	0	0	0	0	0	1	0	0	1	megah
regalia	0	0	0	0	0	0	0	0	0	0	tanda kerajaan
regatta	0	1	0	0	0	0	0	0	0	0	lomba layar
regency	0	0	0	0	0	0	0	0	0	0	daerah
regenerate	0	0	0	0	0	0	0	0	0	0	diperbarui
regeneration	0	0	0	0	0	0	0	0	0	0	regenerasi
regent	0	0	0	0	0	0	1	0	0	1	bupati
regime	0	0	0	0	0	0	0	0	0	0	rezim
regimen	0	0	0	0	0	0	0	0	0	0	rejimen
regiment	0	0	0	1	0	0	0	0	0	0	resimen
region	0	0	0	0	0	0	0	0	0	0	wilayah
regional	0	0	0	0	0	0	0	0	0	0	daerah
regionalism	0	0	0	0	0	0	0	0	0	0	regionalisme
register	0	0	0	0	0	0	0	0	0	0	daftar
registrar	0	0	0	0	0	0	0	0	0	0	pendaftar
registration	0	0	0	0	0	0	0	0	0	0	Registrasi
registry	0	0	0	0	0	0	0	0	0	1	pendaftaran
regress	0	0	0	0	0	1	0	0	0	0	regresi
regression	0	0	0	0	0	1	0	0	0	0	regresi
regressive	0	0	0	0	0	1	1	0	0	0	regresif
regret	0	0	0	0	0	1	0	1	0	0	menyesali
regrettable	0	0	0	0	0	1	0	1	0	0	disesalkan
regretted	0	0	0	0	0	1	0	1	0	0	menyesal
regretting	0	0	0	0	0	1	0	1	0	0	menyesal
regular	0	0	0	0	0	0	0	0	0	0	reguler
regularity	0	1	0	0	0	0	1	0	0	1	keteraturan
regulars	0	0	0	0	0	0	0	0	0	0	pelanggan tetap
regulate	0	0	0	0	0	0	1	0	0	0	mengatur
regulated	0	0	0	0	0	0	0	0	0	0	diatur
regulation	0	0	0	0	0	0	0	0	0	0	peraturan
regulatory	0	0	0	1	0	1	0	0	0	0	peraturan
regurgitation	0	0	1	0	0	0	0	0	0	0	regurgitasi
rehabilitate	0	0	0	0	0	0	1	0	0	0	memperbaiki
rehabilitation	0	1	0	0	0	0	1	0	0	0	rehabilitasi
rehearsal	0	0	0	0	0	0	0	0	0	0	latihan
reign	0	0	0	0	0	0	0	0	0	0	memerintah
reimburse	0	0	0	0	0	0	1	0	0	0	membayar kembali
reimbursement	0	0	0	0	0	0	1	0	0	1	pengembalian
rein	0	0	0	0	0	1	0	0	0	0	kendali
reindeer	0	0	0	0	0	0	0	0	0	0	rusa kutub
reinforce	0	0	0	0	0	0	0	0	0	0	memperkuat
reinforcement	0	0	0	0	0	0	1	0	0	1	bala bantuan
reinforcements	0	0	0	0	0	0	0	0	0	1	bala bantuan
reins	0	0	0	0	0	0	0	0	0	0	kendali
reinstall	0	0	0	0	0	0	0	0	0	0	instal ulang
reinstate	0	0	0	0	0	0	1	0	0	0	mengembalikan lagi
reinstatement	0	0	0	0	0	0	0	0	0	0	pemulihan kembali
reinvest	0	0	0	0	0	0	0	0	0	0	menginvestasikan kembali
reinvestment	0	0	0	0	0	0	0	0	0	0	reinvestasi
reiterate	0	0	0	0	0	0	0	0	0	0	mengulangi
reject	1	0	0	1	0	1	0	1	0	0	menolak
rejected	0	0	0	0	0	1	0	0	0	0	ditolak
rejection	1	0	1	1	0	1	0	1	0	0	penolakan
rejects	1	0	0	1	0	1	0	1	0	0	menolak
rejoice	0	1	0	0	1	0	1	0	1	1	bersuka cita
rejoicing	0	1	0	0	1	0	1	0	1	0	kegembiraan
rejoin	0	0	0	0	0	0	0	0	0	0	bergabung kembali
rejuvenate	0	0	0	0	0	0	1	0	0	0	meremajakan
rejuvenated	0	0	0	0	0	0	1	0	0	0	diremajakan
rekindle	0	1	0	1	1	1	1	0	1	0	menghidupkan
relapse	0	0	0	1	0	1	0	1	0	0	kambuh
relate	0	0	0	0	0	0	0	0	0	0	mengaitkan
related	0	0	0	0	0	0	0	0	0	1	terkait
relation	0	0	0	0	0	0	0	0	0	0	hubungan
relationship	0	0	0	0	0	0	0	0	0	0	hubungan
relative	0	0	0	0	0	0	0	0	0	1	relatif
relativity	0	0	0	0	0	0	0	0	0	0	relativitas
relaxant	0	0	0	0	0	0	0	0	0	0	relaksan
relaxation	0	0	0	0	0	0	1	0	0	0	relaksasi
relaxed	0	0	0	0	0	0	0	0	0	0	santai
relay	0	0	0	0	0	0	0	0	0	0	menyampaikan
release	0	0	0	0	0	0	0	0	0	0	melepaskan
released	0	0	0	0	0	0	0	0	0	0	dilepaskan
relegation	0	0	0	0	0	1	0	0	0	0	degradasi
relevancy	0	0	0	0	0	0	0	0	0	0	relevansi
relevant	0	0	0	0	0	0	1	0	0	1	relevan
reliability	0	0	0	0	0	0	1	0	0	1	keandalan
reliable	0	0	0	0	0	0	1	0	0	1	dapat diandalkan
reliance	0	0	0	0	0	0	1	0	0	1	kepercayaan
relic	0	0	0	0	0	0	0	0	0	0	peninggalan
relics	0	0	0	0	0	0	0	1	0	0	peninggalan
relief	0	0	0	0	0	0	1	0	0	0	lega
relieving	0	0	0	0	0	0	1	0	0	0	menghilangkan
religion	0	0	0	0	0	0	0	0	0	1	agama
religious	0	0	0	0	0	0	0	0	0	0	keagamaan
relinquish	0	0	0	0	0	1	0	0	0	0	melepaskan
relish	0	0	0	0	0	0	0	0	0	0	menikmati
reluctance	0	0	0	0	0	0	0	0	0	0	keengganan
reluctant	0	0	0	1	0	1	0	0	0	0	enggan
remainder	0	0	0	0	0	0	0	0	0	0	sisa
remaining	0	0	0	0	0	0	0	0	0	0	tersisa
remains	0	0	1	1	0	1	1	0	0	1	tetap
remake	0	0	0	0	0	0	1	0	0	0	membuat ulang
remand	1	0	0	0	0	1	0	0	0	0	mengembalikan ke penjara
remark	0	0	0	0	0	0	0	0	0	0	komentar
remarkable	0	0	0	0	1	0	1	0	1	1	luar biasa
remarkably	0	0	0	0	0	0	1	0	0	0	sungguh
remedial	0	0	0	0	0	1	0	0	0	0	perbaikan
remedy	0	1	0	0	1	0	1	0	0	1	memperbaiki
remember	0	0	0	0	0	0	0	0	0	0	ingat
remembered	0	0	0	0	0	0	0	0	0	0	ingat
remembering	0	0	0	0	0	0	0	0	0	0	mengingat
remembrance	0	0	0	0	0	0	0	0	0	0	ingatan
remind	0	0	0	0	0	0	0	0	0	0	mengingatkan
reminder	0	0	0	0	0	0	0	0	0	0	pengingat
remiss	1	0	1	0	0	1	0	1	0	0	lalai
remission	0	0	0	0	0	0	1	0	0	0	pengampunan
remit	0	0	0	0	0	0	0	0	0	0	mengampuni
remittance	0	0	0	0	0	0	0	0	0	0	pengiriman uang
remnant	0	0	0	0	0	0	0	0	0	0	sisa
remodel	0	0	0	0	0	0	1	0	0	0	merombak
remorse	0	0	0	0	0	1	0	1	0	0	penyesalan
remote	0	0	0	0	0	0	0	0	0	0	terpencil
remoteness	0	0	0	0	0	0	0	0	0	0	keterpencilan
removal	0	0	0	0	0	1	0	0	0	0	pemindahan
remove	1	0	0	1	0	1	0	1	0	0	menghapus
remuneration	0	0	0	0	0	0	0	0	0	0	remunerasi
renaissance	0	0	0	0	0	0	1	0	0	0	Renaisans
rencontre	0	0	0	0	0	1	0	0	0	0	kelahi
rend	0	0	0	0	0	1	0	0	0	0	membelah
render	0	0	0	0	0	0	1	0	0	0	memberikan
rendering	0	0	0	0	0	0	0	0	0	0	rendering
rendezvous	0	0	0	0	0	0	0	0	0	0	pertemuan
rendition	0	0	0	0	0	0	0	0	0	0	penampilan
renegade	1	0	0	0	0	1	0	0	0	0	pengkhianat
renewal	0	0	0	0	0	0	1	0	0	0	pembaruan
renounce	1	0	0	0	0	1	0	0	0	0	meninggalkan
renovate	0	1	0	0	0	0	1	0	0	0	merenovasi
renovated	0	0	0	0	0	0	0	0	0	0	direnovasi
renovation	0	1	0	0	1	0	1	0	0	0	renovasi
renown	0	0	0	0	0	0	1	0	0	0	kemasyhuran
renowned	0	0	0	0	0	0	1	0	0	0	terkenal
rent	0	0	0	0	0	0	0	0	0	0	menyewa
rental	0	0	0	0	0	0	0	0	0	0	persewaan
renter	0	0	0	0	0	0	0	0	0	0	penyewa
renunciation	0	0	0	0	0	1	0	0	0	0	penolakan
reorganization	0	0	0	0	0	0	0	0	0	0	reorganisasi
reorganize	0	0	0	0	0	0	1	0	0	0	mengatur
repair	0	0	0	0	0	0	0	0	0	0	memperbaiki
reparation	0	0	0	0	0	0	1	0	0	1	ganti rugi
repay	1	1	0	0	1	0	1	0	0	1	membayar kembali
repayment	0	0	0	0	0	0	0	0	0	0	pembayaran kembali
repeal	0	0	0	0	0	0	0	0	0	0	mencabut
repeat	0	0	0	0	0	0	0	0	0	0	ulang
repeated	0	0	0	0	0	0	0	0	0	0	ulang
repeatedly	0	0	0	0	0	0	0	0	0	0	berkali-kali
repeater	0	0	0	0	0	0	0	0	0	0	pengulang
repellant	0	0	1	1	0	1	0	0	0	0	penolak
repellent	1	0	1	1	0	1	0	0	0	0	penolak
repelling	0	0	1	0	0	1	0	0	0	0	memukul mundur
repent	0	0	0	1	0	0	1	0	0	0	menyesali
repentance	0	0	0	0	0	0	0	0	0	0	tobat
repertoire	0	0	0	0	0	0	0	0	0	0	repertoar
repertory	0	0	0	0	0	0	0	0	0	0	perbendaharaan
repetition	0	0	0	0	0	0	0	0	0	0	pengulangan
replace	0	0	0	0	0	0	0	0	0	0	mengganti
replacement	0	0	0	0	0	0	0	0	0	0	penggantian
replenish	0	0	0	0	0	0	1	0	0	0	mengisi kembali
replete	0	0	0	0	0	0	1	0	0	0	penuh
replication	0	0	0	0	0	0	0	0	0	0	replikasi
reply	0	0	0	0	0	0	0	0	0	0	membalas
report	0	0	0	0	0	0	0	0	0	0	laporan
reported	0	0	0	0	0	0	0	0	0	0	dilaporkan
reporter	0	0	0	0	0	0	1	0	0	1	reporter
repose	0	0	0	0	0	0	1	0	0	0	istirahat
reposition	0	0	0	0	0	0	0	0	0	0	reposisi
repository	0	0	0	0	0	0	0	0	0	0	gudang
representation	0	0	0	0	0	0	0	0	0	0	perwakilan
representative	0	0	0	0	0	0	0	0	0	0	perwakilan
represented	0	0	0	0	0	0	1	0	0	0	diwakili
representing	0	1	0	0	0	0	0	0	0	0	mewakili
repress	0	0	0	0	0	1	0	1	0	0	menekan
repressed	0	0	0	0	0	0	0	0	0	0	tertindas
repression	0	0	0	1	0	1	0	0	0	0	represi
reprieve	0	0	0	0	0	0	0	0	0	0	penangguhan hukuman
reprimand	1	0	0	0	0	1	0	0	0	0	teguran
reprint	0	0	0	0	0	1	0	0	0	0	mencetak kembali
reprisal	1	0	0	1	0	1	0	1	0	0	pembalasan
reprise	0	0	0	0	0	0	0	0	0	0	Mengulangi
reproach	1	0	1	0	0	1	0	1	0	0	mencela
reproduce	0	0	0	0	0	0	0	0	0	0	memperbanyak
reproduction	0	0	0	0	0	0	0	0	0	0	reproduksi
reproductive	0	0	0	0	1	0	1	0	0	0	reproduksi
reptile	0	0	0	0	0	0	0	0	0	0	reptil
republic	0	0	0	0	0	1	0	0	0	0	republik
republican	0	0	0	0	0	0	0	0	0	0	republik
repudiation	1	0	1	0	0	1	0	0	0	0	penolakan
repulsion	0	0	1	1	0	1	0	0	0	0	penolakan
repurchase	0	0	0	0	0	0	0	0	0	0	pembelian kembali
reputable	0	0	0	0	0	0	1	0	0	1	terkemuka
reputation	0	0	0	0	0	0	0	0	0	0	reputasi
repute	0	0	0	0	0	0	0	0	0	0	reputasi
request	0	0	0	0	0	0	0	0	0	0	meminta
requiem	0	0	0	0	0	0	0	1	0	0	requiem
required	0	0	0	0	0	0	0	0	0	0	yg dibutuhkan
requirement	0	0	0	0	0	0	0	0	0	0	persyaratan
requisite	0	0	0	0	0	0	0	0	0	0	syarat
requisition	0	0	0	0	0	0	0	0	0	0	daftar permintaan
rescind	0	0	0	0	0	1	0	0	0	0	membatalkan
rescission	0	0	0	0	0	1	0	0	0	0	pembatalan
rescue	0	1	0	0	1	0	1	0	1	1	menyelamatkan
research	0	0	0	0	0	0	0	0	0	0	riset
resection	0	0	0	1	0	0	0	0	0	0	reseksi
resemblance	0	0	0	0	0	0	0	0	0	0	kemiripan
resemble	0	0	0	0	0	0	0	0	0	0	mirip
resembling	0	0	0	0	0	0	0	0	0	0	menyerupai
resent	1	0	0	0	0	1	0	0	0	0	membenci
resentful	1	0	0	0	0	1	0	0	0	0	marah
resentment	1	0	1	0	0	1	0	1	0	0	kebencian
reservation	0	0	0	0	0	0	0	0	0	0	reservasi
reserve	0	0	0	0	0	0	1	0	0	0	Memesan
reserved	0	0	0	0	0	0	0	0	0	0	disimpan
reserves	0	0	0	0	0	0	0	0	0	0	cadangan
reservoir	0	0	0	0	0	0	0	0	0	0	waduk
reside	0	0	0	0	0	0	0	0	0	0	tinggal
residence	0	0	0	0	0	0	0	0	0	0	tempat tinggal
residences	0	0	0	0	0	0	0	0	0	0	tempat tinggal
resident	0	0	0	0	0	0	1	0	0	0	penduduk
residual	0	0	0	0	0	0	0	0	0	0	sisa
residue	0	0	0	0	0	0	0	0	0	0	residu
resign	1	0	1	1	0	1	0	1	0	0	berhenti
resignation	0	0	0	0	0	1	0	1	1	0	pengunduran diri
resigned	0	0	0	0	0	1	0	1	0	0	mengundurkan diri
resilience	0	0	0	0	0	0	0	0	0	0	ketangguhan
resilient	0	0	0	0	0	0	1	0	0	0	ulet
resin	0	0	0	0	0	0	0	0	0	0	Damar
resist	0	0	0	0	0	1	0	0	0	0	melawan
resistance	1	0	0	0	0	1	0	0	0	0	perlawanan
resistant	0	0	0	1	0	1	0	0	0	0	tahan
resisting	1	0	0	1	0	1	0	1	0	0	menolak
resistive	0	0	0	0	0	0	1	0	0	0	resistif
resolute	0	0	0	0	0	0	0	0	0	0	tegas
resolutely	0	0	0	0	0	0	1	0	0	0	dengan tegas
resolution	0	0	0	0	0	0	0	0	0	0	resolusi
resolve	0	0	0	0	0	0	0	0	0	0	menyelesaikan
resolved	0	0	0	0	0	0	0	0	0	0	terselesaikan
resonance	0	0	0	0	0	0	0	0	0	0	resonansi
resonant	0	0	0	0	0	0	0	0	0	0	resonan
resonate	0	0	0	0	0	0	0	0	0	0	menggema
resonator	0	0	0	0	0	0	0	0	0	0	resonator
resort	0	0	0	0	0	0	0	0	0	0	resor
resounding	0	0	0	0	0	0	0	0	0	0	bergema
resources	0	0	0	0	1	0	1	0	0	1	sumber daya
respect	0	1	0	0	1	0	1	0	0	1	menghormati
respectability	0	0	0	0	0	0	1	0	0	0	kehormatan
respectable	0	0	0	0	0	0	1	0	0	1	terhormat
respected	0	0	0	0	0	0	0	0	0	0	dihormati
respectful	0	0	0	0	0	0	1	0	0	1	hormat
respecting	0	0	0	0	0	0	1	0	0	0	menghormati
respective	0	0	0	0	0	0	0	0	0	0	masing-masing
respects	0	0	0	0	0	0	1	0	0	1	hormat
respiration	0	0	0	0	0	0	0	0	0	0	pernafasan
respirator	0	0	0	0	0	0	0	0	0	0	alat pernafasan
respite	0	0	0	0	1	0	1	0	0	1	tangguh
resplendent	0	0	0	0	1	0	1	0	0	0	megah
respond	0	0	0	0	0	0	0	0	0	0	menanggapi
respondent	0	0	0	0	0	0	0	0	0	0	responden
response	0	0	0	0	0	0	0	0	0	0	tanggapan
responsibility	0	0	0	0	0	0	0	0	0	0	tanggung jawab
responsible	0	0	0	0	0	0	1	0	0	1	bertanggung jawab
responsive	0	1	0	0	0	0	1	0	0	1	responsif
rest	0	0	0	0	0	0	1	0	0	0	istirahat
restaurant	0	0	0	0	0	0	0	0	0	0	restoran
restful	0	0	0	0	0	0	1	0	0	0	tenang
restitution	1	0	0	0	0	0	1	0	0	0	restitusi
restlessness	0	1	0	0	0	0	0	0	0	0	kegelisahan
restoration	0	0	0	0	0	0	0	0	0	0	restorasi
restorative	0	1	0	0	1	0	1	0	0	1	restoratif
restored	0	0	0	0	0	0	0	0	0	0	pulih
restoring	0	0	0	0	0	0	1	0	0	0	memulihkan
restrain	1	0	0	1	0	1	0	0	0	0	menahan
restrained	0	0	0	1	0	0	0	0	0	0	terkendali
restraint	0	0	0	0	0	0	1	0	0	0	pengekangan
restrict	0	0	0	0	0	1	0	1	0	0	membatasi
restricted	0	0	0	0	0	0	0	0	0	0	terbatas
restriction	1	0	0	1	0	1	0	1	0	0	larangan
restrictive	0	0	0	0	0	1	0	0	0	0	bersifat membatasi
result	0	1	0	0	0	0	0	0	0	0	hasil
resultant	0	1	0	0	0	0	0	0	0	0	yg dihasilkan
resumption	0	0	0	0	0	0	1	0	0	0	dimulainya kembali
resurrection	0	0	0	0	0	0	0	0	0	0	kebangkitan
resuscitation	0	0	0	0	0	0	0	0	0	0	resusitasi
retail	0	0	0	0	0	0	0	0	0	0	eceran
retailer	0	0	0	0	0	0	0	0	0	0	pengecer
retain	0	0	0	0	0	0	0	0	0	1	mempertahankan
retaining	0	0	0	0	0	0	0	0	0	0	mempertahankan
retake	0	0	0	0	0	0	0	0	0	0	merebut kembali
retaliate	1	0	0	0	0	1	0	0	0	0	membalas
retaliation	1	0	0	1	0	1	0	0	0	0	pembalasan
retaliatory	1	0	0	0	0	1	0	0	0	0	pembalasan
retard	0	0	1	1	0	1	0	1	0	0	memperlambat
retardation	0	0	0	0	0	1	0	0	0	0	penghambatan
retention	0	0	0	0	0	0	1	0	0	0	penyimpanan
retentive	0	0	0	0	0	0	0	0	0	0	kuat
reticent	0	0	0	1	0	1	0	0	0	0	segan
retina	0	0	0	0	0	0	0	0	0	0	retina
retired	0	0	0	0	0	0	0	0	0	0	pensiun
retirement	0	1	0	1	1	1	1	1	0	1	masa pensiun
retiring	0	0	0	0	0	0	0	0	0	0	pensiun
retold	0	0	0	0	0	0	0	0	0	0	diceritakan kembali
retort	0	0	0	0	0	1	0	0	0	0	balas
retrace	0	0	0	0	0	0	0	0	0	0	menelusuri kembali
retract	1	0	0	0	0	1	0	0	0	0	menarik
retraction	0	0	0	0	0	1	0	0	0	0	pencabutan
retrenchment	0	0	0	1	0	1	0	0	0	0	penghematan
retribution	1	0	0	1	0	1	0	1	0	0	retribusi
retrieval	0	0	0	0	0	0	0	0	0	0	pengambilan
retrieve	0	0	0	0	0	0	0	0	0	0	mengambil
retriever	0	0	0	0	0	0	0	0	0	0	anjing pemburu
retroactive	0	0	0	0	0	0	0	0	0	0	berlaku surut
retrograde	0	0	0	0	0	1	0	0	0	0	mundur
retrospect	0	0	0	0	0	0	0	0	0	0	mengingat kembali
retrospective	0	0	0	0	0	0	0	0	0	0	retrospektif
retrospectively	0	0	0	0	0	0	0	0	0	0	secara retrospektif
return	0	0	0	0	0	0	0	0	0	0	kembali
reunion	0	1	0	0	0	0	1	0	0	1	reuni
reveal	0	0	0	0	0	0	0	0	0	0	mengungkap
revel	0	0	0	0	1	0	1	0	0	0	bersenang-senang
revelation	0	0	0	0	0	0	0	0	0	0	wahyu
revels	0	0	0	0	1	0	1	0	0	0	bersenang-senang
revenge	1	1	0	1	0	1	0	0	1	0	pembalasan dendam
revenue	0	0	0	0	0	0	0	0	0	0	pendapatan
reverberation	0	0	0	0	0	0	0	0	0	0	gema
revere	0	1	0	0	1	0	1	0	0	1	memuja
reverence	0	0	0	0	1	0	1	0	0	1	menghormati
reverend	0	0	0	0	1	0	1	0	0	0	pendeta
reverent	0	0	0	0	0	0	0	0	0	0	takzim
reverie	0	0	0	0	1	0	1	0	0	1	lamunan
reversal	1	0	1	0	0	1	0	0	1	0	kemunduran
reverse	0	0	0	0	0	0	0	0	0	0	membalik
reversion	0	0	0	0	0	0	0	0	0	0	pengembalian
revert	0	0	0	0	0	0	0	0	0	0	kembali
reverting	0	0	0	0	0	0	0	0	0	0	mengembalikan
review	0	0	0	0	0	0	0	0	0	0	tinjauan
reviewer	0	0	0	0	0	0	0	0	0	0	pengulas
revise	0	0	0	0	0	0	1	0	0	0	merevisi
revision	0	0	0	0	0	0	0	0	0	0	revisi
revisit	0	0	0	0	0	0	0	0	0	0	mengunjungi kembali
revival	0	1	0	0	1	0	1	0	0	1	kebangkitan
revive	0	1	0	0	0	1	1	0	0	0	membangkitkan
revocation	0	0	0	0	0	1	0	0	0	0	pencabutan
revoke	1	0	1	1	0	1	0	1	0	0	menarik kembali
revolt	1	0	0	0	0	1	0	0	1	0	memberontak
revolting	1	0	1	1	0	1	0	0	0	0	menjijikkan
revolution	1	1	0	1	0	1	1	1	1	0	revolusi
revolutionary	0	0	0	0	0	0	1	0	0	0	revolusioner
revolutionize	0	0	0	0	0	0	0	0	0	0	merevolusionerkan
revolve	0	0	0	0	0	0	0	0	0	0	berputar
revolver	1	0	0	1	0	1	0	1	0	0	pistol
revulsion	1	0	1	1	0	1	0	0	0	0	perubahan
reward	0	1	0	0	1	0	1	0	1	1	Penghargaan
rhetoric	0	0	0	0	0	0	0	0	0	0	retorik
rhetorical	0	0	0	0	0	0	0	0	0	0	retoris
rheumatism	1	0	0	1	0	1	0	1	0	0	reumatik
rhyme	0	0	0	0	0	0	0	0	0	0	sajak
rhyming	0	0	0	0	0	0	0	0	0	0	bersajak
rhythm	0	0	0	0	0	0	1	0	0	0	irama
rhythmical	0	0	0	0	1	0	1	0	1	0	berirama
rib	0	0	0	0	0	0	0	0	0	0	iga
ribbed	0	0	0	0	0	0	0	0	0	0	bergaris
ribbon	1	1	0	0	1	0	1	0	0	0	pita
rice	0	0	0	0	0	0	0	0	0	0	Nasi
riches	0	0	0	0	0	0	0	0	0	0	kekayaan
richness	0	0	0	0	0	0	1	0	0	0	kekayaan
rick	0	0	0	0	0	0	0	0	0	0	rick
rickety	0	0	0	0	0	1	0	0	0	0	reyot
rid	0	0	0	0	0	0	0	0	0	0	menyingkirkan
riddance	0	0	0	0	0	0	0	0	0	0	pembebasan
riddle	0	0	0	0	0	0	0	0	1	0	teka-teki
riddled	0	0	0	0	0	1	0	0	0	0	penuh teka-teki
ride	0	0	0	0	0	0	0	0	0	0	mengendarai
rider	0	0	0	0	0	0	1	0	0	0	pengendara
ridge	0	0	0	0	0	0	0	0	0	0	punggung bukit
ridicule	1	0	1	0	0	1	0	1	0	0	ejekan
ridiculous	1	0	1	0	0	1	0	0	0	0	konyol
riding	0	0	0	0	0	0	0	0	0	0	berkuda
rife	0	0	0	0	0	1	0	0	0	0	penuh
rifle	1	0	0	1	0	1	0	0	0	0	senapan
rifles	0	0	0	0	0	0	0	0	0	0	pasukan penembak
rift	0	0	0	0	0	1	0	0	0	0	keretakan
rig	0	0	0	0	0	0	0	0	0	0	rig
rigging	0	0	0	0	0	0	0	0	0	0	laberang
righteous	0	0	0	0	0	0	1	0	0	0	adil
rightful	0	0	0	0	0	0	1	0	0	0	sah
rightly	0	0	0	0	0	0	1	0	0	0	sepatutnya
rigid	0	0	0	0	0	1	0	0	0	0	kaku
rigidity	0	0	0	0	0	1	0	0	0	0	kekakuan
rigor	0	0	1	1	0	1	0	0	0	0	kekakuan
rigorous	0	0	0	0	0	1	0	0	0	0	keras
rim	0	0	0	0	0	0	0	0	0	0	pelek
rind	0	0	0	0	0	0	0	0	0	0	kulit buah
ring	0	0	0	0	0	0	0	0	0	0	cincin
ringer	1	0	0	0	0	1	0	0	0	0	dering
ringing	0	0	0	0	0	0	0	0	0	0	dering
rink	0	0	0	0	0	0	0	0	0	0	gelanggang es
rinse	0	0	0	0	0	0	0	0	0	0	membilas
riot	1	0	0	1	0	1	0	0	0	0	kerusuhan
riotous	1	0	0	1	0	1	0	0	1	0	liar
riparian	0	0	0	0	0	0	0	0	0	0	tepi pantai
ripe	0	0	0	0	0	0	1	0	0	0	matang
ripen	0	1	0	0	0	0	1	0	0	0	mematangkan
ripening	0	0	0	0	0	0	0	0	0	0	pematangan
ripple	0	0	0	0	0	0	0	0	0	0	riak
rise	0	0	0	0	0	0	0	0	0	0	bangkit
rising	0	1	0	0	1	0	1	0	0	0	kenaikan
risk	0	1	0	1	0	1	0	0	0	0	mempertaruhkan
risky	0	1	0	1	0	1	0	0	0	0	berisiko
rite	0	0	0	0	0	0	0	0	0	0	upacara
ritual	0	0	0	0	0	0	0	0	0	0	upacara
ritualistic	0	0	0	0	0	0	0	0	0	0	ritualistik
rival	0	0	0	0	0	0	0	0	0	0	saingan
rivalry	1	0	0	0	0	1	0	0	0	0	persaingan
river	0	0	0	0	0	0	0	0	0	0	sungai
riverbank	0	0	0	0	0	0	0	0	0	0	tepi sungai
rivet	0	0	0	0	0	0	0	0	0	0	memusatkan
riveted	0	0	0	0	0	0	0	0	0	0	terpaku
riveting	0	0	0	0	0	0	1	0	0	0	menarik
road	0	0	0	0	0	0	0	0	0	0	jalan
roads	0	0	0	0	0	0	0	0	0	0	jalan
roadster	0	0	0	0	1	0	1	0	0	1	roadster
roadway	0	0	0	0	0	0	0	0	0	0	jalan raya
roam	0	0	0	0	0	0	0	0	0	0	berkeliaran
roar	0	0	0	0	0	0	0	0	0	0	mengaum
roast	0	0	0	0	0	0	0	0	0	0	memanggang
rob	1	0	1	1	0	1	0	1	0	0	rampok
robber	0	0	1	1	0	1	0	0	0	0	perampok
robbery	1	0	1	1	0	1	0	1	0	0	perampokan
robe	0	0	0	0	0	0	0	0	0	0	jubah
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robotika
robust	0	0	0	0	0	0	1	0	0	0	kokoh
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	batu
rocket	1	0	0	0	0	0	0	0	0	0	roket
rocks	0	0	0	0	0	0	0	0	0	0	batu
rod	0	0	0	1	0	0	1	0	0	1	tongkat
roe	0	0	0	0	0	0	0	0	0	0	kijang
rogue	0	0	1	0	0	1	0	0	0	0	penipu
role	0	0	0	0	0	0	0	0	0	0	peran
roll	0	0	0	0	0	0	0	0	0	0	gulungan
roller	0	0	0	0	0	0	0	0	0	0	rol
rollers	0	0	0	0	0	0	0	0	0	0	rol
rollicking	0	0	0	0	1	0	1	0	0	0	bersuka ria
rolling	0	0	0	0	0	0	0	0	0	0	bergulir
romance	0	1	0	1	1	0	1	1	1	1	percintaan
romantic	0	1	0	0	1	0	1	0	0	1	romantis
romanticism	0	0	0	0	1	0	1	0	0	0	romantisme
romp	0	0	0	0	1	0	1	0	0	0	bergelut
roof	0	0	0	0	0	0	0	0	0	0	atap
rook	1	0	1	0	0	1	0	0	0	0	benteng
room	0	0	0	0	0	0	0	0	0	0	kamar
roomy	0	0	0	0	0	0	0	0	0	0	luas
roost	0	0	0	0	0	0	0	0	0	0	bertengger
rooster	0	0	0	0	0	0	0	0	0	0	ayam jantan
root	0	0	0	0	0	0	0	0	0	0	akar
