English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Nepali Word
unnoticed	0	0	0	0	0	0	0	0	0	0	ध्यान नदिइएको
unnumbered	0	0	0	0	0	0	0	0	0	0	अगणित
unobserved	0	0	0	0	0	0	0	0	0	0	अवलोकन नगरिएको
unobstructed	0	0	0	0	0	0	0	0	0	0	अबाधित
unobtrusive	0	0	0	0	0	0	0	0	0	0	अबाधित
unoccupied	0	0	0	0	0	0	0	0	0	0	अव्यवस्थित
unofficial	0	0	0	0	0	1	0	0	0	0	अनौपचारिक
unopened	0	0	0	0	0	0	0	0	0	0	नखोलिएको
unopposed	0	0	0	0	0	0	0	0	0	0	निर्विरोध
unordered	0	0	0	0	0	0	0	0	0	0	अव्यवस्थित
unorganized	0	0	0	0	0	0	0	0	0	0	असंगठित
unorthodox	0	0	0	0	0	0	0	0	0	0	अपरंपरागत
unpack	0	0	0	0	0	0	0	0	0	0	खोल्नुहोस्
unpaid	1	0	0	0	0	1	0	1	0	0	भुक्तान नगरिएको
unpleasant	0	0	1	0	0	1	0	1	0	0	अप्रिय
unpopular	0	0	1	0	0	1	0	1	0	0	अलोकप्रिय
unprecedented	0	0	0	0	0	0	0	0	1	0	अभूतपूर्व
unpredictable	0	0	0	0	0	1	0	0	1	0	अप्रत्याशित
unprepared	0	0	0	0	0	1	0	0	0	0	तयारी नगरिएको
unpretentious	0	0	0	0	0	0	1	0	0	0	नम्र
unproductive	0	0	0	0	0	1	0	0	0	0	अनुत्पादक
unprofitable	0	0	0	0	0	1	0	0	0	0	लाभहीन
unprotected	0	0	0	0	0	1	0	0	0	0	असुरक्षित
unproven	0	0	0	0	0	0	0	0	0	0	अप्रमाणित
unpublished	0	1	0	0	0	1	0	1	0	0	अप्रकाशित
unquestionable	0	0	0	0	0	0	1	0	0	1	निर्विवाद
unquestionably	0	0	0	0	0	0	1	0	0	1	निस्सन्देह
unquestioned	0	0	0	0	0	0	1	0	0	1	निर्विवाद
unread	0	0	0	0	0	0	0	0	0	0	नपढिएको
unreal	0	0	0	0	0	0	0	0	0	0	अवास्तविक
unrealistic	0	0	0	0	0	0	0	0	0	0	अवास्तविक
unrecorded	0	0	0	0	0	0	0	0	0	0	रेकर्ड नगरिएको
unregistered	0	0	0	0	0	0	0	0	0	0	दर्ता नगरिएको
unregulated	0	0	0	0	0	0	0	0	0	0	अनियमित
unrelated	0	0	0	0	0	0	0	0	0	0	असंबद्ध
unrelenting	0	0	0	0	0	0	0	0	0	0	अथक
unreliable	0	0	0	0	0	1	0	0	0	1	अविश्वसनीय
unrepentant	0	0	0	0	0	0	0	0	0	0	पश्चात्ताप नगर्ने
unrequited	0	0	0	0	0	1	0	1	0	0	अनुपयुक्त
unresolved	0	1	0	0	0	0	0	0	0	0	समाधान नभएको
unrest	0	0	0	1	0	0	0	1	0	0	अशान्ति
unrestrained	0	0	0	0	0	0	0	0	0	0	अनियन्त्रित
unrestricted	0	0	0	0	0	0	0	0	0	0	अप्रतिबंधित
unruly	1	0	1	1	0	1	0	0	0	0	अनियन्त्रित
unsafe	0	0	0	1	0	1	0	0	0	0	असुरक्षित
unsatisfactory	0	0	1	0	0	1	0	0	0	0	असंतोषजनक
unsatisfied	0	0	1	0	0	1	0	1	0	0	असन्तुष्ट
unsavory	0	0	0	0	0	1	0	0	0	0	नमिठो
unscathed	0	0	0	0	0	0	1	0	0	0	असुरक्षित
unscientific	0	0	0	0	0	0	0	0	0	0	अवैज्ञानिक
unscrupulous	0	0	0	0	0	1	0	0	0	0	बेइमान
unseat	0	0	0	0	0	0	0	1	0	0	अनसिट
unseen	0	0	0	0	0	0	0	0	0	0	नदेखेको
unselfish	0	0	0	0	0	0	1	0	0	0	निस्वार्थ
unsettled	1	0	1	1	0	1	0	0	0	0	अस्थिर
unsightly	0	0	1	0	0	1	0	0	0	0	कुरूप
unsophisticated	0	0	0	0	0	1	0	0	0	0	अपरिष्कृत
unspeakable	0	0	0	1	0	1	0	0	0	0	अव्यक्त
unspecified	0	0	0	0	0	0	0	0	0	0	निर्दिष्ट नगरिएको
unstable	0	0	0	1	0	1	0	0	1	0	अस्थिर
unsteady	0	0	0	1	0	0	0	0	0	0	अस्थिर
unsuccessful	0	0	0	0	0	1	0	1	0	0	असफल
unsuitable	0	0	0	0	0	1	0	0	0	0	अनुपयुक्त
unsung	0	0	0	0	0	1	0	0	0	0	नगाएको
unsupported	0	0	0	0	0	1	0	0	0	0	असमर्थित
unsurpassed	0	1	0	1	1	0	1	0	0	1	अतुलनीय
unsuspecting	0	0	0	0	0	0	0	0	1	0	अनिश्चित
unsustainable	0	0	0	0	0	1	0	0	0	0	दिगो
unsweetened	0	0	0	0	0	0	0	0	0	0	नमिठो
unsympathetic	1	0	0	0	0	1	0	0	0	0	सहानुभूतिहीन
untamed	0	0	0	0	0	1	0	0	0	0	अदम्य
untenable	0	0	0	0	0	1	0	0	0	0	असम्भव
untested	0	0	0	0	0	0	0	0	0	0	परीक्षण नगरिएको
unthinkable	1	0	1	1	0	1	0	0	0	0	अकल्पनीय
untidy	0	0	1	0	0	1	0	0	0	0	अव्यवस्थित
untie	0	0	0	0	1	1	1	0	0	0	खोल्नुहोस्
untimely	0	0	0	0	0	1	0	0	0	0	असामयिक
untitled	0	0	0	0	0	1	0	1	0	0	शीर्षकविहीन
untold	0	1	0	0	0	1	0	0	0	0	अकथित
untouched	0	0	0	0	0	0	0	0	0	0	अछुतो
untoward	1	0	1	0	0	1	0	0	0	0	अप्ठ्यारो
untrained	0	0	0	0	0	1	0	0	0	0	अप्रशिक्षित
untranslated	0	0	0	0	0	0	0	0	0	0	अनुवाद नगरिएको
untrue	0	0	0	0	0	1	0	0	0	0	असत्य
untrustworthy	1	0	0	0	0	1	0	0	0	0	अविश्वसनीय
unused	0	0	0	0	0	0	0	0	0	0	प्रयोग नगरिएको
unusual	0	0	0	0	0	0	0	0	0	0	असामान्य
unusually	0	0	0	0	0	0	0	0	0	0	असामान्य रूपमा
unveil	0	0	0	0	0	0	0	0	0	0	अनावरण
unveiling	0	0	0	0	0	0	0	0	0	0	अनावरण गर्दै
unverified	0	1	0	0	0	0	0	0	0	0	अप्रमाणित
unwarranted	0	0	0	0	0	1	0	0	0	0	अनुचित
unwary	0	0	0	0	0	0	0	0	0	0	बेखबर
unwashed	0	0	1	0	0	1	0	0	0	0	नधोइएको
unwavering	0	0	0	0	0	0	1	0	0	1	अटल
unwelcome	0	0	0	0	0	1	0	1	0	0	मन नपर्ने
unwell	0	0	0	0	0	1	0	1	0	0	अस्वस्थ
unwilling	0	0	0	0	0	0	0	0	0	0	अनिच्छुक
unwillingly	0	0	0	0	0	0	0	0	0	0	नचाहेर
unwillingness	0	0	0	0	0	1	0	0	0	0	अनिच्छा
unwind	0	0	0	0	0	0	0	0	0	0	आराम गर्नुहोस्
unwise	0	0	0	0	0	1	0	0	0	0	मूर्ख
unwitting	0	0	0	0	0	1	0	0	0	0	अनजान
unwittingly	0	0	0	0	0	0	0	0	0	0	अनजानमा
unworthy	0	0	1	0	0	1	0	0	0	0	अयोग्य
unwritten	0	0	0	0	0	0	0	0	0	0	अलिखित
unyielding	0	0	0	0	0	1	0	0	0	0	अटल
upheaval	1	0	0	1	0	1	0	1	0	0	उथलपुथल
uphill	0	1	0	1	0	1	1	0	0	0	उकालो
upholstery	0	0	0	0	0	0	0	0	0	0	असबाब
upland	0	0	0	0	0	0	0	0	0	0	उकालो
uplands	0	0	0	0	0	0	0	0	0	0	उकालो
uplift	0	1	0	0	1	0	1	0	0	1	उत्थान
upper	0	0	0	0	0	0	0	0	0	0	माथिल्लो
upright	0	0	0	0	0	0	1	0	0	1	ठीक
uprising	1	1	0	1	0	1	0	0	0	0	विद्रोह
uproar	0	0	0	0	0	1	0	0	0	0	कोलाहल
upset	1	0	0	0	0	1	0	1	0	0	उदास
upshot	0	0	0	0	0	0	0	0	0	0	नतिजा
upstairs	0	0	0	0	0	0	0	0	0	0	माथिल्लो तला
upstart	0	0	0	0	0	0	0	0	0	0	अपस्टार्ट
upwards	0	0	0	0	0	0	0	0	0	0	माथि
uranium	0	0	0	0	0	0	0	0	0	0	युरेनियम
urban	0	0	0	0	0	0	0	0	0	0	सहरी
urchin	0	0	0	0	0	1	0	0	0	0	अर्चिन
urge	0	0	0	0	0	0	0	0	0	0	आग्रह
urgency	0	1	0	1	0	0	0	0	1	0	अत्यावश्यकता
urgent	0	1	0	1	0	1	0	0	1	0	अत्यावश्यक
urinalysis	0	0	0	0	0	0	0	0	0	0	मूत्र विश्लेषण
urn	0	0	0	0	0	0	0	1	0	0	कलश
usage	0	0	0	0	0	0	0	0	0	0	प्रयोग
usefully	0	0	0	0	0	0	0	0	0	0	उपयोगी रूपमा
usefulness	0	0	0	0	0	0	1	0	0	0	उपयोगिता
useless	0	0	0	0	0	1	0	0	0	0	बेकार
usher	0	0	0	0	0	0	1	0	0	1	प्रवेश
usual	0	0	0	0	0	0	1	0	0	1	सामान्य
usurp	1	0	0	0	0	1	0	0	0	0	कब्जा
usurped	1	0	0	1	0	1	0	0	0	0	कब्जा गरेको
usury	0	0	0	0	0	1	0	0	0	0	ब्याज
utensil	0	0	0	0	0	0	0	0	0	0	भाँडा
utilitarian	0	0	0	0	0	0	0	0	0	0	उपयोगितावादी
utility	0	0	0	0	0	0	1	0	0	0	उपयोगिता
utilization	0	0	0	0	0	0	0	0	0	0	उपयोग
utilize	0	0	0	0	0	0	0	0	0	0	उपयोग गर्ने
utmost	0	0	0	0	0	0	0	0	0	0	परम
utopian	0	1	0	0	1	0	1	0	0	1	काल्पनिक
utterance	0	0	0	0	0	0	0	0	0	0	कथन
utterly	0	0	0	0	0	0	0	0	0	0	पूर्ण रूपमा
vacancy	0	0	0	0	0	1	0	0	0	0	रिक्तता
vacation	0	1	0	0	1	0	1	0	0	0	बिदा
vaccination	0	0	0	0	0	0	0	0	0	0	खोप
vaccine	0	0	0	0	0	0	1	0	0	0	खोप
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	खाली ठाउँ
vacuous	0	0	1	0	0	1	0	0	0	0	खाली
vacuum	0	0	0	0	0	0	0	0	0	0	वैक्यूम
vague	0	0	0	0	0	1	0	0	0	0	अस्पष्ट
vagueness	0	0	0	0	0	1	0	0	0	0	अस्पष्टता
vainly	0	0	1	0	0	1	0	1	0	0	व्यर्थ रूपमा
valance	0	0	0	0	0	0	0	0	0	0	valance
vale	0	0	0	0	0	0	0	0	0	0	घाटी
valet	0	0	0	0	0	0	0	0	0	0	भ्यालेट
valiant	0	0	0	0	0	0	1	0	0	0	बहादुर
validity	0	0	0	1	0	0	0	0	0	0	वैधता
valley	0	0	0	0	0	0	0	0	0	0	उपत्यका
valor	0	0	0	0	0	0	1	0	0	1	वीरता
valuable	0	0	0	0	0	0	1	0	0	0	मूल्यवान
valuation	0	0	0	0	0	0	0	0	0	0	मूल्याङ्कन
valve	0	0	0	0	0	0	0	0	0	0	भल्भ
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	पिशाच
van	0	0	0	0	0	0	0	0	0	0	भ्यान
vane	0	0	0	0	0	0	0	0	0	0	फलक
vanguard	0	0	0	0	0	0	1	0	0	0	अग्रगामी
vanilla	0	0	0	0	0	0	0	0	0	0	भेनिला
vanish	0	0	0	0	0	0	0	0	1	0	हराउनु
vanished	0	0	0	1	0	1	0	1	1	0	हराएको
vanity	0	0	0	0	0	1	0	0	0	0	व्यर्थता
vanquish	0	0	0	0	0	0	1	0	0	0	जित्नु
vapor	0	0	0	0	0	0	0	0	0	0	भाप
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	चर
variance	0	0	0	0	0	0	0	0	0	0	भिन्नता
variation	0	0	0	0	0	0	0	0	0	0	भिन्नता
variations	0	0	0	0	0	0	0	0	0	0	विविधताहरू
varicella	0	0	1	1	0	1	0	1	0	0	भेरिसेला
varicose	0	0	0	0	0	1	0	0	0	0	भेरिकोज
varied	0	0	0	0	0	0	0	0	0	0	विविध
variegated	0	0	0	0	0	0	0	0	0	0	विविधरंगी
variety	0	0	0	0	0	0	0	0	0	0	विविधता
vary	0	0	0	0	0	0	0	0	0	0	भिन्न हुन्छ
vascular	0	0	0	0	0	0	0	0	0	0	भास्कुलर
vase	0	0	0	0	0	0	0	0	0	0	फूलदान
vast	0	0	0	0	0	0	0	0	0	0	विशाल
vat	0	0	0	0	0	0	0	0	0	0	भ्याट
vaudeville	0	0	0	0	0	0	0	0	0	0	वाउडेभिल
vault	0	0	0	0	0	0	0	0	0	0	वाल्ट
vaulted	0	0	0	0	0	0	0	0	0	0	भोल्ट गरिएको
vaulting	0	0	0	0	0	0	0	0	0	0	भोल्टिङ
veal	0	0	0	0	0	0	0	1	0	1	भालु
vector	0	0	0	0	0	0	0	0	0	0	भेक्टर
veer	0	0	0	1	0	0	0	0	1	0	वीर
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	सागसब्जी
vegetarian	0	0	0	0	0	0	0	0	0	0	शाकाहारी
vegetarianism	0	0	0	0	0	0	0	0	0	0	शाकाहार
vegetation	0	0	0	0	0	0	0	0	0	0	वनस्पति
vegetative	0	0	1	0	0	1	0	1	0	0	वनस्पति
vehement	1	0	0	1	0	1	0	0	0	0	कडा
vehicle	0	0	0	0	0	0	0	0	0	0	सवारी साधन
veil	0	0	0	0	0	0	0	0	0	0	पर्दा
veiled	0	0	0	0	0	0	0	0	0	0	पर्दा लगाएको
vein	0	0	0	0	0	0	0	0	0	0	शिरा
veined	0	0	0	0	0	0	0	0	0	0	शिरा लगाइएको
vellum	0	0	0	0	0	0	0	0	0	0	भेलुम
velocity	0	0	0	0	0	0	0	0	0	0	वेग
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	मखमल
velvety	0	0	0	0	0	0	1	0	0	0	मखमली
vena	0	0	0	0	0	0	0	0	0	0	भेना
vendetta	1	0	0	1	0	1	0	1	0	0	प्रतिशोध
vendor	0	0	0	0	0	0	0	0	0	0	विक्रेता
veneer	0	0	0	0	0	0	0	0	0	0	लिबास
venerable	0	1	0	0	1	0	1	0	0	1	आदरणीय
veneration	0	0	0	0	0	0	1	0	0	0	पूजा
vengeance	1	0	0	0	0	1	0	0	0	0	बदला
vengeful	1	0	0	1	0	1	0	0	0	0	बदला लिने
venison	0	0	0	0	0	0	0	0	0	0	हरिण
venom	1	0	1	1	0	1	0	0	0	0	विष
venomous	1	0	1	1	0	1	0	0	0	0	विषालु
venous	0	0	0	0	0	0	0	0	0	0	शिरापरक
vent	1	0	0	0	0	0	0	0	0	0	भेन्ट
ventilation	0	0	0	0	0	0	0	0	0	0	वायुसंचार
ventilator	0	0	0	0	0	0	0	0	0	0	भेन्टिलेटर
ventricle	0	0	0	0	0	0	0	0	0	0	वेंट्रिकल
ventricular	0	0	0	0	0	0	0	0	0	0	वेंट्रिकुलर
venture	0	0	0	0	0	0	0	0	0	0	उद्यम
venue	0	0	0	0	0	0	0	0	0	0	स्थल
veracity	0	1	0	0	1	0	1	0	1	1	सत्यता
veranda	0	0	0	0	0	0	0	0	0	0	बरामदा
verbal	0	0	0	0	0	0	0	0	0	0	मौखिक
verbatim	0	0	0	0	0	0	0	0	0	0	शब्दशः
verbiage	0	0	0	0	0	0	0	0	0	0	शब्दावली
verbose	0	0	0	0	0	0	0	0	0	0	verbose
verbosity	0	0	0	0	0	1	0	0	0	0	शब्दशैली
verdant	0	0	0	0	0	0	1	0	0	0	हरियो
verdict	0	0	0	1	0	0	0	0	0	0	फैसला
verge	0	1	0	1	0	1	0	0	0	0	किनारा
verification	0	0	0	0	0	0	1	0	0	1	प्रमाणीकरण
verified	0	0	0	0	0	0	1	0	0	1	प्रमाणित
verify	0	0	0	0	0	0	0	0	0	0	प्रमाणित गर्नुहोस्
verily	0	0	0	0	0	0	1	0	0	1	साँच्चै
veritable	0	0	0	0	0	0	1	0	0	0	साँचो
vermin	1	0	1	1	0	1	0	0	0	0	कीरा
vernacular	0	0	0	0	0	0	0	0	0	0	स्थानीय भाषा
vernal	0	0	0	0	1	0	1	0	0	0	स्थानीय
veronica	0	0	0	0	0	0	0	0	0	0	भेरोनिका
versatile	0	0	0	0	0	0	0	0	0	0	बहुमुखी
versatility	0	0	0	0	0	0	0	0	0	0	बहुमुखी प्रतिभा
verse	0	0	0	0	0	0	0	0	0	0	पद
version	0	0	0	0	0	0	0	0	0	0	संस्करण
versus	1	0	0	0	0	1	0	0	0	0	विरुद्ध
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	कशेरुका
vertebral	0	0	0	0	0	0	0	0	0	0	कशेरुका
vertex	0	0	0	0	0	0	0	0	0	0	vertex
vertical	0	0	0	0	0	0	0	0	0	0	ठाडो
vertically	0	0	0	0	0	0	0	0	0	0	ठाडो रूपमा
vertigo	0	0	0	1	0	1	0	0	0	0	चक्कर
verve	0	0	0	0	0	0	1	0	0	0	verve
vesicle	0	0	0	0	0	0	0	0	0	0	पुटिका
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	जहाज
vest	0	0	0	0	0	0	0	0	0	0	बनियान
vested	0	0	0	0	0	0	0	0	0	0	निहित
vestibule	0	0	0	0	0	0	0	0	0	0	भेस्टिबुल
vestige	0	0	0	0	0	0	0	0	0	0	अवशेष
vet	0	0	0	0	0	0	0	0	0	0	पशु चिकित्सक
veteran	0	0	0	0	0	0	1	0	0	1	अनुभवी
veterinarian	0	0	0	0	0	0	0	0	0	0	पशु चिकित्सक
veto	1	0	0	0	0	1	0	0	0	0	भिटो
viability	0	0	0	0	0	0	0	0	0	0	व्यवहार्यता
viable	0	0	0	0	0	0	0	0	0	0	व्यवहार्य
viaduct	0	0	0	0	0	0	0	0	0	0	viaduct
vial	0	0	0	0	0	0	0	0	0	0	शीशी
vibrate	0	0	0	0	0	0	0	0	0	0	कम्पन
vibration	0	0	0	0	0	0	0	0	0	0	कम्पन
vibratory	0	0	0	0	0	0	0	0	0	0	कम्पनशील
vicar	0	0	0	0	0	0	1	0	0	1	vicar
vicarious	0	0	0	0	0	0	0	0	0	0	दुष्ट
vice	0	0	0	0	0	1	0	0	0	0	उप
vicinity	0	0	0	0	0	0	0	0	0	0	वरपर
vicious	1	0	1	0	0	1	0	0	0	0	दुष्ट
victim	1	0	0	1	0	1	0	1	0	0	पीडित
victimized	1	0	1	1	0	1	0	1	1	0	पीडित
victor	0	0	0	0	1	0	1	0	0	0	विजेता
victoria	0	0	0	0	0	0	0	0	0	0	भिक्टोरिया
victorious	0	0	0	0	1	0	1	0	0	0	विजयी
victory	0	1	0	0	1	0	1	0	0	1	विजय
videotape	0	0	0	0	0	0	0	0	0	0	भिडियो टेप
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	दृश्य
vigil	0	1	0	0	0	0	0	0	0	0	निगरानी
vigilance	0	1	0	0	0	0	1	0	0	1	सतर्कता
vigilant	0	0	0	1	0	0	1	0	0	1	सतर्क
vignette	0	0	0	0	0	0	0	0	0	0	भिग्नेट
vigor	0	0	0	0	0	0	1	0	0	0	जोश
vigorous	0	0	0	0	0	0	1	0	0	1	बलियो
viking	0	0	0	0	0	0	0	0	0	0	वाइकिंग
villa	0	0	0	0	0	0	0	0	0	0	विला
village	0	0	0	0	0	0	0	0	0	0	गाउँ
villager	0	0	0	0	0	0	1	0	0	1	गाउँले
villain	0	0	0	1	0	1	0	0	0	0	खलनायक
villainous	1	0	1	1	0	1	0	0	0	0	खलनायक
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	प्रमाणित गर्नु
vindicated	0	0	0	0	0	0	1	0	0	0	प्रमाणित
vindication	0	1	0	0	1	0	1	0	0	1	प्रमाणीकरण
vindictive	1	0	1	0	0	1	0	0	0	0	प्रतिशोधात्मक
vinegar	0	0	0	0	0	0	0	0	0	0	सिरका
vineyard	0	0	0	0	0	0	0	0	0	0	दाखबारी
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	उल्लङ्घन
violence	1	0	0	1	0	1	0	1	0	0	हिंसा
violent	1	0	1	1	0	1	0	0	1	0	हिंसात्मक
violently	1	0	1	1	0	1	0	1	0	0	हिंसात्मक रूपमा
violet	0	0	0	0	0	0	0	0	0	0	बैंगनी
violin	0	0	0	0	0	0	0	0	0	0	भायोलिन
violinist	0	0	0	0	0	0	0	0	0	0	भायोलिनवादक
viper	0	0	0	1	0	1	0	0	0	0	वाइपर
virgin	0	0	0	0	0	0	1	0	0	1	कुमारी
virginity	0	1	0	0	0	0	1	0	0	0	कुमारीत्व
virology	0	0	0	0	0	0	0	0	0	0	भाइरोलोजी
virtual	0	0	0	0	0	0	0	0	0	0	भर्चुअल
virtually	0	0	0	0	0	0	0	0	0	0	वस्तुतः
virtue	0	0	0	0	0	0	1	0	0	1	पुण्य
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoso
virtuous	0	0	0	0	1	0	1	0	0	1	सद्गुणी
virulence	1	0	0	1	0	1	0	0	0	0	विषमता
virus	0	0	0	0	0	1	0	0	0	0	भाइरस
visa	0	0	0	0	0	0	0	0	0	0	भिसा
visage	0	0	0	0	0	0	0	0	0	0	मुख
viscosity	0	0	0	0	0	0	0	0	0	0	चिपचिपापन
viscous	0	0	0	0	0	0	0	0	0	0	चिपचिपा
vise	0	0	0	0	0	0	0	0	0	0	vise
visibility	0	0	0	0	0	0	0	0	0	0	दृश्यता
visible	0	0	0	0	0	0	0	0	0	0	देखिने
visibly	0	0	0	0	0	0	0	0	0	0	देखिने रूपमा
vision	0	1	0	0	0	0	1	0	0	0	दृष्टि
visionary	0	1	0	0	1	0	1	0	0	1	दूरदर्शी
visit	0	0	0	0	0	0	1	0	0	0	भ्रमण गर्नुहोस्
visitation	0	0	0	0	0	1	0	0	0	0	भ्रमण
visiting	0	0	0	0	0	0	0	0	0	0	भ्रमण गर्दै
visitor	0	1	0	0	1	0	1	0	0	0	आगन्तुक
visor	0	1	0	0	0	0	0	0	1	0	भिजर
vista	0	0	0	0	0	0	0	0	0	0	भिस्टा
visual	0	0	0	0	0	0	0	0	0	0	दृश्य
visualize	0	0	0	0	0	0	0	0	0	0	कल्पना गर्नुहोस्
vital	0	0	0	0	0	0	1	0	0	0	महत्त्वपूर्ण
vitality	0	0	0	0	1	0	1	0	0	1	जीवन शक्ति
vitreous	0	0	0	0	0	0	0	0	0	0	कांचयुक्त
vivacious	0	0	0	0	1	0	1	0	0	0	जीवन्त
vivid	0	0	0	0	1	0	1	0	0	0	जीवन्त
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	शब्दावली
vocal	0	0	0	0	0	0	0	0	0	0	स्वर
vocalist	0	0	0	0	0	0	0	0	0	0	गायक
vocation	0	0	0	0	0	0	0	0	0	0	पेशा
vogue	0	0	0	0	0	0	0	0	0	0	प्रचलित
voice	0	0	0	0	0	0	0	0	0	0	आवाज
voiceless	0	0	0	0	0	0	0	0	0	0	आवाजविहीन
void	0	0	0	0	0	0	0	0	0	0	शून्य
volatility	1	1	0	1	0	1	0	0	1	0	अस्थिरता
volcanic	0	0	0	0	0	0	0	0	0	0	ज्वालामुखी
volcano	0	0	0	1	0	1	0	0	1	0	ज्वालामुखी
volition	0	0	0	0	0	0	0	0	0	0	इच्छा
volley	0	0	0	0	0	0	0	0	0	0	भ्याली
voltmeter	0	0	0	0	0	0	0	0	0	0	भोल्टमीटर
volume	0	0	0	0	0	0	0	0	0	0	मात्रा
voluminous	0	0	0	0	0	0	0	0	0	0	विशाल
voluntarily	0	0	0	0	0	0	0	0	0	0	स्वेच्छाले
voluntary	0	0	0	0	0	0	0	0	0	0	स्वैच्छिक
volunteer	0	1	0	1	1	0	1	0	0	1	स्वयंसेवक
volunteering	0	0	0	0	0	0	0	0	0	0	स्वैच्छिक
volunteers	0	0	0	0	0	0	0	0	0	1	स्वयंसेवकहरू
voluptuous	0	1	0	0	1	0	1	0	0	0	स्वैच्छिक
vomit	0	0	1	0	0	0	0	0	0	0	बान्ता
vomiting	0	0	0	0	0	1	0	0	0	0	वान्ता
voodoo	0	0	0	0	0	1	0	0	0	0	वूडू
voracious	0	0	0	0	0	0	0	0	0	0	भोको
vortex	0	0	0	0	0	0	0	0	0	0	भोर्टेक्स
vote	1	1	0	0	1	1	1	1	1	1	भोट
voting	0	0	0	0	0	0	0	0	0	0	मतदान
votive	0	0	0	0	0	0	0	0	0	1	भोट गर्ने
vouch	0	0	0	0	0	0	1	0	0	1	आश्वासन
voucher	0	0	0	0	0	0	0	0	0	1	भाउचर
vow	0	1	0	0	1	0	1	0	0	1	कसम
vowel	0	0	0	0	0	0	0	0	0	0	स्वर
voyage	0	1	0	0	0	0	0	0	0	0	यात्रा
voyager	0	0	0	0	0	0	0	0	0	0	यात्री
vulgar	0	0	1	0	0	1	0	0	0	0	अश्लील
vulgarity	1	0	1	0	0	1	0	1	0	0	अश्लीलता
vulnerability	0	0	0	1	0	1	0	1	0	0	जोखिम
vulnerable	0	0	0	0	0	0	0	0	0	0	कमजोर
vulture	0	0	1	1	0	1	0	0	0	0	गिद्ध
wad	0	0	0	0	0	0	0	0	0	0	wad
wade	0	0	0	0	0	0	0	0	0	0	वेड
wafer	0	0	0	0	0	0	0	0	0	0	वेफर
waffle	1	0	0	0	0	1	0	1	0	0	waffle
wag	0	0	0	0	0	0	0	0	0	0	wag
wager	0	0	0	0	0	0	0	0	0	0	दांव
wages	0	0	0	0	1	0	1	0	0	0	ज्याला
wagon	0	0	0	0	0	0	0	0	0	0	गाडी
wail	0	0	0	1	0	1	0	1	0	0	विलाप
waist	0	0	0	0	0	0	0	0	0	0	कम्मर
waistcoat	0	0	0	0	0	0	0	0	0	0	कम्मर कोट
wait	0	1	0	0	0	1	0	0	0	0	पर्खनुहोस्
waiter	0	0	0	0	0	0	0	0	0	0	वेटर
waiting	0	0	0	0	0	0	0	0	0	0	प्रतीक्षा गर्दै
waive	0	0	0	0	0	0	0	0	0	0	त्याग
wake	0	0	0	0	0	0	0	0	0	0	जगाउनु
walk	0	0	0	0	0	0	0	0	0	0	हिड्नु
walker	0	0	0	0	0	0	0	0	0	0	हिँड्ने
wall	0	0	0	0	0	0	0	0	0	0	पर्खाल
wallet	0	0	0	0	0	0	0	0	0	0	वालेट
wallow	0	0	1	0	0	1	0	1	0	0	पर्खाल
walnut	0	0	0	0	0	0	0	0	0	0	अखरोट
waltz	0	0	0	0	0	0	0	0	0	0	वाल्ट्ज
wan	0	0	0	1	0	1	0	1	0	0	वान
wand	0	0	0	0	0	0	0	0	0	0	छडी
wander	0	0	0	0	0	0	0	0	0	0	घुम्न
wanderer	0	0	0	0	0	0	0	0	0	0	घुमफिर गर्ने
wandering	0	0	0	0	0	0	0	0	0	0	घुमफिर
wane	0	0	0	0	0	1	0	1	0	0	लोप
waning	0	0	0	0	0	0	0	0	0	0	घट्दै
wanting	0	0	0	0	0	1	0	1	0	0	चाहने
war	0	0	0	1	0	1	0	0	0	0	युद्ध
warbler	0	0	0	0	0	0	0	0	0	0	युद्ध गर्ने
ward	0	0	0	0	0	0	0	0	0	0	वार्ड
warden	1	0	0	1	0	1	0	0	0	1	वार्डन
wardrobe	0	0	0	0	0	0	0	0	0	0	वार्डरोब
ware	0	0	0	1	0	1	0	0	0	0	बर्तन
warehouse	0	0	0	0	0	0	0	0	0	0	गोदाम
