English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Portuguese Word
tedious	0	0	0	0	0	1	0	0	0	0	tedioso
tedium	0	0	0	0	0	1	0	0	0	0	tédio
teeming	0	0	1	0	0	0	0	0	0	0	fervilhante
teens	0	0	0	0	0	1	1	0	0	0	adolescentes
teeth	0	0	0	0	0	0	0	0	0	0	dentes
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegrama
telegraph	0	0	0	0	0	0	0	0	0	0	telégrafo
telephone	0	0	0	0	0	0	0	0	0	0	Telefone
telescope	0	0	0	0	0	0	0	0	0	0	telescópio
telescopic	0	0	0	0	0	0	0	0	0	0	telescópico
television	0	0	0	0	0	0	0	0	0	0	televisão
teller	0	0	0	0	0	0	0	0	0	0	caixa
telling	0	0	0	0	0	0	0	0	0	0	contando
telltale	0	0	0	0	0	0	0	0	0	0	revelador
temper	0	0	0	0	0	0	0	0	0	0	temperamento
tempera	0	0	0	0	0	0	0	0	0	0	têmpera
temperament	0	0	0	0	0	0	0	0	0	0	temperamento
temperance	0	0	0	0	0	0	1	0	0	0	temperança
temperate	0	0	0	0	0	0	0	0	0	1	temperado
temperature	0	0	0	0	0	0	0	0	0	0	temperatura
tempered	0	0	0	0	0	0	1	0	0	0	temperado
tempest	1	1	0	1	0	1	0	1	1	0	tempestade
temple	0	0	0	0	0	0	0	0	0	0	têmpora
temporal	0	0	0	0	0	0	0	0	0	0	temporal
temporarily	0	0	0	0	0	0	0	0	0	0	temporariamente
temporary	0	0	0	0	0	0	0	0	0	0	temporário
tempt	0	0	0	0	0	0	0	0	0	0	tentado
temptation	0	0	0	0	0	1	0	0	0	0	tentação
tempting	0	0	0	0	0	0	0	0	0	0	tentador
ten	0	0	0	0	0	0	0	0	0	0	dez
tenable	0	0	0	0	0	0	1	0	0	0	sustentável
tenacious	0	0	0	0	0	0	1	0	0	0	persistente
tenacity	0	0	0	0	0	0	1	0	0	0	tenacidade
tenancy	0	0	0	0	0	0	1	0	0	0	arrendamento
tenant	0	0	0	0	0	0	1	0	0	0	inquilino
tendency	0	0	0	0	0	0	0	0	0	0	tendência
tender	0	0	0	0	1	0	1	0	0	1	macio
tenderness	0	0	0	0	1	0	1	0	0	0	ternura
tending	0	0	0	0	0	0	0	0	0	0	cuidando
tendon	0	0	0	0	0	0	0	0	0	0	tendão
tenement	0	0	0	0	0	1	0	0	0	0	cortiço
tenet	0	0	0	0	0	0	0	0	0	0	princípio
tenets	0	0	0	0	0	0	0	0	0	0	princípios
tenfold	0	0	0	0	0	0	0	0	0	0	dez vezes
tennis	0	0	0	0	0	0	0	0	0	0	tênis
tense	0	0	0	0	0	0	0	0	0	0	tenso
tensile	0	0	0	0	0	0	0	0	0	0	tração
tension	1	0	0	0	0	0	0	0	0	0	tensão
tent	0	0	0	0	0	0	0	0	0	0	barraca
tentacle	0	0	0	0	0	0	0	0	0	0	tentáculo
tentative	0	0	0	0	0	0	0	0	0	0	tentativa
tenth	0	0	0	0	0	0	0	0	0	0	décimo
tenths	0	0	0	0	0	0	0	0	0	0	décimos
tenuous	0	0	0	0	0	0	0	0	0	0	tênue
tenure	0	0	0	0	0	0	0	0	0	0	posse
tepid	0	0	0	0	0	0	0	0	0	0	morno
term	0	0	0	0	0	0	0	0	0	0	prazo
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	terminar
termination	0	0	0	0	0	1	0	1	0	0	terminação
terminus	0	0	0	0	0	0	0	0	0	0	terminal
termite	0	0	1	0	0	1	0	0	0	0	cupim
terms	0	0	0	0	0	0	0	0	0	0	termos
tern	0	0	0	0	0	0	0	0	0	0	andorinha
ternary	0	0	0	0	0	0	0	0	0	0	ternário
terrace	0	0	0	0	0	0	0	0	0	0	terraço
terrestrial	0	0	0	0	0	0	0	0	0	0	terrestre
terrible	1	0	1	1	0	1	0	1	0	0	Terrível
terribly	0	0	0	0	0	0	0	1	0	0	terrivelmente
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	formidável
territorial	0	0	0	0	0	0	0	0	0	0	territorial
territory	0	0	0	0	0	0	0	0	0	0	território
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorismo
terrorist	1	0	1	1	0	1	0	1	1	0	terrorista
terrorize	1	0	0	1	0	1	0	1	0	0	aterrorizar
terse	0	0	0	0	0	0	0	0	0	0	conciso
tertiary	0	0	0	0	0	0	0	0	0	0	terciário
test	0	0	0	0	0	0	0	0	0	0	teste
testament	0	1	0	0	0	0	0	0	0	1	testamento
testify	0	0	0	0	0	0	0	0	0	0	testemunhar
testimonial	0	0	0	0	0	0	0	0	0	0	testemunho
testimony	0	0	0	0	0	0	0	0	0	1	testemunho
tetanus	0	0	1	0	0	1	0	0	0	0	tétano
tether	0	0	0	0	0	1	0	0	0	0	amarrar
tethered	0	0	0	0	0	0	0	0	0	0	amarrado
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraédrico
text	0	0	0	0	0	0	0	0	0	0	texto
textbook	0	0	0	0	0	0	0	0	0	0	livro didático
textile	0	0	0	0	0	0	0	0	0	0	têxtil
textural	0	0	0	0	0	0	0	0	0	0	textural
texture	0	0	0	0	0	0	0	0	0	0	textura
thankful	0	0	0	0	1	0	1	0	0	0	grato
thanksgiving	0	0	0	0	1	0	1	0	0	0	Ação de graças
thatch	0	0	0	0	0	0	0	0	0	0	palha
thaw	0	0	0	0	0	0	0	0	0	0	descongelamento
theater	0	0	0	0	0	0	0	0	0	0	teatro
theatrical	0	0	0	0	0	0	0	0	0	0	teatral
theft	1	0	1	1	0	1	0	1	0	0	roubo
theism	0	0	1	0	0	1	0	0	0	0	teísmo
theistic	0	0	0	0	0	0	0	0	0	0	teísta
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teocracia
theocratic	1	0	0	1	0	1	0	1	0	1	teocrático
theologian	0	0	0	0	0	0	0	0	0	0	teólogo
theological	0	0	0	0	0	0	0	0	0	1	teológico
theology	0	1	0	0	0	0	0	0	0	0	teologia
theorem	0	0	0	0	0	0	0	0	0	1	teorema
theoretical	0	0	0	0	0	0	1	0	0	0	teórico
theory	0	1	0	0	0	0	0	0	0	1	teoria
therapeutic	0	0	0	0	1	0	1	0	0	1	terapêutico
therapeutics	0	0	0	0	0	0	1	0	0	0	terapêutica
thereabouts	0	0	0	0	0	0	0	0	0	0	por aí
thereof	0	0	0	0	0	0	0	0	0	0	do mesmo
therewith	0	0	0	0	0	0	0	0	0	0	com isso
thermal	0	0	0	0	0	0	0	0	0	0	térmico
thermocouple	0	1	0	0	0	0	0	0	0	0	par termoelétrico
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinâmica
thermometer	0	0	0	0	0	0	0	0	0	1	termômetro
thermostat	0	0	0	0	0	0	0	0	0	0	termostato
thesaurus	0	0	0	0	0	0	0	0	0	0	dicionário de sinônimos
thesis	0	0	0	0	0	0	0	0	0	0	tese
thick	0	0	0	0	0	0	0	0	0	0	espesso
thicken	0	0	0	0	0	0	0	0	0	0	engrossar
thickening	0	0	0	0	0	0	0	0	0	0	espessamento
thicket	0	0	0	0	0	0	0	0	0	0	matagal
thickness	0	0	0	0	0	0	0	0	0	0	espessura
thief	1	0	1	1	0	1	0	1	1	0	Ladrão
thimble	0	0	0	0	0	0	0	0	0	0	dedal
thin	0	0	0	0	0	0	0	0	0	0	fino
thing	0	0	0	0	0	0	0	0	0	0	coisa
things	0	0	0	0	0	0	0	0	0	0	coisas
thinker	0	0	0	0	0	0	1	0	0	0	pensador
thinking	0	0	0	0	0	0	0	0	0	0	pensamento
thirds	0	0	0	0	0	0	0	0	0	0	terços
thirst	0	1	0	0	0	0	0	1	1	0	sede
thirsty	0	0	0	0	0	1	0	0	0	0	com sede
thirteen	0	0	0	0	0	0	0	0	0	0	treze
thirteenth	0	0	0	1	0	0	0	0	0	0	décimo terceiro
thistle	0	0	0	0	0	0	0	0	0	0	cardo
thither	0	0	0	0	0	0	0	0	0	0	para lá
thong	0	0	0	0	0	0	0	0	0	0	Correia
thorn	0	0	0	0	0	1	0	0	0	0	Espinho
thorny	0	0	0	1	0	1	0	0	0	0	espinhoso
thoroughbred	0	0	0	0	0	0	1	0	0	0	puro-sangue
thoroughfare	0	0	0	0	0	0	0	0	0	0	via pública
thought	0	1	0	0	0	0	0	0	0	0	pensamento
thoughtful	0	0	0	0	0	0	1	0	0	1	considerado
thoughtfulness	0	0	0	0	0	0	1	0	0	0	Consideração
thoughtless	1	0	1	0	0	1	0	0	0	0	impensado
thoughts	0	0	0	0	0	0	0	0	0	0	pensamentos
thousand	0	0	0	0	0	0	0	0	0	0	mil
thrash	1	0	1	1	0	1	0	1	0	0	lixo
thread	0	0	0	0	0	0	0	0	0	0	fio
threat	1	0	0	1	0	1	0	0	0	0	ameaça
threaten	1	1	0	1	0	1	0	0	0	0	ameaçar
threatening	1	0	1	1	0	1	0	0	0	0	ameaçador
threefold	0	0	0	0	0	0	0	0	0	0	triplo
thresh	1	0	0	1	0	1	0	1	0	0	debulhar
threshold	0	0	0	0	0	0	0	0	0	0	limite
thrice	0	0	0	0	0	0	0	0	0	0	três vezes
thrift	0	0	1	0	0	0	1	0	0	1	parcimônia
thrifty	0	0	0	0	0	0	0	0	0	0	parcimonioso
thrill	0	1	0	1	1	0	1	0	1	0	emoção
thrilling	0	1	0	0	1	0	1	0	1	0	emocionante
thriving	0	1	0	0	1	0	1	0	0	0	próspero
throat	0	0	0	0	0	0	0	0	0	0	garganta
throb	0	0	0	1	0	1	0	1	0	0	pulsar
throbbing	0	0	0	0	0	0	0	0	0	0	latejante
throne	0	0	0	0	0	0	1	0	0	1	trono
throng	0	0	0	0	0	0	0	0	0	0	multidão
throttle	1	0	0	0	0	1	0	0	0	0	acelerador
throw	0	0	0	0	0	0	0	0	0	0	lançar
thrush	0	0	0	0	0	0	0	0	0	0	tordo
thrust	0	0	0	0	0	0	0	0	0	0	impulso
thud	0	0	0	0	0	0	0	0	0	0	baque
thug	1	0	1	1	0	1	0	0	0	0	bandido
thumb	0	0	0	0	0	0	0	0	0	0	dedão
thump	1	0	0	0	0	1	0	0	0	0	baque
thumping	0	0	0	1	0	0	0	0	0	0	batendo
thunder	0	0	0	0	0	0	0	0	0	0	trovão
thunderbolt	0	0	0	0	0	0	0	0	0	0	raio
thundering	1	0	0	1	0	1	0	0	0	0	trovejante
thunderstorm	0	0	0	0	0	0	0	0	0	0	trovoada
thwart	0	0	0	0	0	1	0	0	1	0	frustrar
thyme	0	0	0	0	0	0	0	0	0	0	Tomilho
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	Carraça
ticker	0	0	0	0	0	0	0	0	0	0	relógio
ticket	0	0	0	0	0	0	0	0	0	0	bilhete
tickle	0	1	0	0	1	0	1	0	1	1	cócegas
ticklish	0	0	0	0	0	0	0	0	0	0	cócegas
tidal	0	0	0	0	0	0	0	0	0	0	maré
tidbit	0	0	0	0	0	0	0	0	0	0	petisco
tide	0	0	0	0	0	0	0	0	0	0	maré
tidings	0	0	0	0	0	0	0	0	0	0	notícias
tie	0	0	0	0	0	0	0	0	0	0	gravata
tier	0	0	0	0	0	0	0	0	0	0	camada
tiff	1	0	0	0	0	1	0	0	0	0	briga
tiger	0	0	0	0	0	0	0	0	0	0	tigre
tighten	1	0	0	0	0	0	0	0	0	0	apertar
tightness	0	0	0	0	0	0	0	0	0	0	aperto
tights	0	0	0	0	0	0	0	0	0	0	meia-calça
tilde	0	0	0	0	0	0	0	0	0	0	til
tile	0	0	0	0	0	0	0	0	0	0	telha
tiling	0	0	0	0	0	0	1	0	0	0	revestimento
till	0	0	0	0	0	0	0	0	0	0	até
tillage	0	0	0	0	0	0	0	0	0	0	lavoura
tiller	0	0	0	0	0	0	0	0	0	0	leme
tilt	0	0	0	0	0	0	0	0	0	0	inclinar
tilting	0	0	0	0	0	0	0	0	0	0	inclinando
timber	0	0	0	0	0	0	0	0	0	0	madeira
timberland	0	0	0	0	0	0	0	0	0	0	floresta
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	Tempo
timeliness	0	0	0	0	0	0	0	0	0	0	pontualidade
timely	0	0	0	0	0	0	1	0	0	0	oportuno
timepiece	0	0	0	0	0	0	0	0	0	0	relógio
timid	0	0	0	1	0	1	0	1	0	0	tímido
timidity	0	1	0	1	0	1	0	0	0	0	timidez
tin	0	0	0	0	0	0	0	0	0	0	lata
tincture	0	0	0	0	0	0	0	0	0	0	tintura
tine	0	0	0	0	0	0	0	0	0	0	dente
tinge	0	0	0	0	0	0	0	0	0	0	tingir
tingle	0	0	0	0	0	0	0	0	0	0	formigar
tingling	0	0	0	0	0	0	0	0	0	0	formigamento
tinker	0	0	0	0	0	0	0	0	0	0	funileiro
tinkering	0	0	0	0	0	0	0	0	0	0	ajustes
tinnitus	0	0	0	0	0	0	0	0	0	0	zumbido
tinsel	0	0	0	0	1	0	1	0	0	0	ouropel
tint	0	0	0	0	0	0	0	0	0	0	matiz
tiny	0	0	0	0	0	0	0	0	0	0	minúsculo
tip	0	0	0	0	0	0	0	0	0	0	gorjeta
tipsy	0	0	0	0	0	1	0	0	0	0	embriagado
tirade	1	0	1	0	0	1	0	0	0	0	discurso
tire	0	0	0	0	0	0	0	0	0	0	pneu
tired	0	0	0	0	0	1	0	0	0	0	cansado
tiredness	0	0	0	0	0	1	0	0	0	0	cansaço
tiresome	0	0	0	0	0	1	0	0	0	0	cansativo
tissue	0	0	0	0	0	0	0	0	0	0	tecido
tit	0	0	0	0	0	1	0	0	0	0	teta
titanic	0	0	0	0	0	0	0	0	0	0	titânico
tithe	0	0	0	0	0	0	0	0	0	0	dízimo
title	0	0	0	0	0	0	1	0	0	1	título
titled	0	0	0	0	0	0	0	0	0	0	intitulado
titty	0	0	0	0	0	0	0	0	0	0	maminha
titular	0	0	0	0	0	0	0	0	0	0	titular
toad	0	0	1	0	0	1	0	0	0	0	sapo
toast	0	0	0	0	1	0	1	0	0	0	brinde
tobacco	0	0	0	0	0	1	0	0	0	0	tabaco
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	hoje
toe	0	0	0	0	0	0	0	0	0	0	dedo do pé
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	labuta
toilet	0	0	1	0	0	1	0	0	0	0	banheiro
toils	0	0	0	0	0	1	0	0	0	0	labuta
token	0	0	0	0	0	0	0	0	0	0	símbolo
tolerance	0	0	0	0	0	0	0	0	0	0	tolerância
tolerant	0	0	0	0	0	0	1	0	0	0	tolerante
tolerate	1	0	0	0	0	1	0	1	0	0	tolerar
toleration	0	0	0	0	0	0	1	0	0	0	tolerância
toll	0	0	0	0	0	0	0	0	0	0	pedágio
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	túmulo
tomcat	0	0	0	0	0	0	0	0	0	0	gato
tome	0	0	0	0	0	0	0	0	0	0	para mim
tomorrow	0	1	0	0	0	0	0	0	0	0	amanhã
ton	0	0	0	0	0	0	0	0	0	0	tonelada
tone	0	0	0	0	0	0	0	0	0	0	tom
tong	0	0	0	0	0	0	0	0	0	0	língua
tongs	0	0	0	0	0	0	0	0	0	0	pinças
tongue	0	0	0	0	0	0	0	0	0	0	língua
tonic	0	0	0	0	0	0	0	0	0	0	tônico
tonnage	0	0	0	0	0	0	0	0	0	0	tonelagem
tonsils	0	0	0	0	0	0	0	0	0	0	amígdalas
tooling	0	0	0	0	0	0	0	0	0	0	ferramental
tooth	0	0	0	0	0	0	0	0	0	0	dente
toothache	0	0	0	1	0	1	0	0	0	0	dor de dente
toothed	0	0	0	0	0	0	0	0	0	0	denteado
toothless	0	0	0	0	0	0	0	0	0	0	desdentado
top	0	1	0	0	0	0	1	0	0	1	topo
topaz	0	0	0	0	0	0	0	0	0	0	topázio
topic	0	0	0	0	0	0	0	0	0	0	tema
topical	0	0	0	0	0	0	0	0	0	0	tópico
topographic	0	0	0	0	0	0	0	0	0	0	topográfico
topographical	0	0	0	0	0	0	0	0	0	0	topográfico
topography	0	0	0	0	0	0	0	0	0	0	topografia
topple	0	0	0	0	0	0	0	0	1	0	derrubar
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	tocha
torment	1	0	0	1	0	1	0	1	0	0	tormento
torn	0	0	0	0	0	1	0	0	0	0	rasgado
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrente
torrid	0	0	0	0	0	1	0	0	0	0	tórrido
torsion	0	0	0	0	0	0	0	0	0	0	torção
torso	0	0	0	0	0	0	0	0	0	0	tronco
tort	0	0	0	0	0	1	0	0	0	0	delito
tortious	1	0	1	0	0	1	0	0	0	0	tortuoso
tortoise	0	0	0	0	0	0	0	0	0	0	tartaruga
tortuous	0	0	0	0	0	0	0	0	0	0	tortuoso
torture	1	1	1	1	0	1	0	1	0	0	tortura
toss	0	0	0	0	0	0	0	0	0	0	sorteio
total	0	0	0	0	0	0	0	0	0	0	total
totality	0	0	0	0	0	0	0	0	0	0	totalidade
totally	0	0	0	0	0	0	0	0	0	0	totalmente
tote	0	0	0	0	0	0	0	0	0	0	carregar
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	toque
touched	0	0	0	0	0	1	0	0	0	0	tocou
touching	0	0	0	0	0	0	0	0	0	0	tocando
touchy	1	0	0	0	0	1	0	1	0	0	melindroso
tough	0	0	0	0	0	1	0	1	0	0	difícil
toughness	1	0	0	1	0	0	1	0	0	1	dureza
tour	0	0	0	0	0	0	0	0	0	0	Tour
tourist	0	0	0	0	0	0	0	0	0	0	turista
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalina
tournament	0	0	0	0	0	0	0	0	0	0	torneio
tourniquet	0	0	0	0	0	0	0	0	0	0	torniquete
tout	0	0	0	0	0	0	0	0	0	0	alarde
tow	0	0	0	0	0	0	0	0	0	0	rebocar
towel	0	0	0	0	0	0	0	0	0	0	toalha
tower	0	0	0	0	0	0	1	0	0	0	torre
towering	0	1	0	1	0	0	1	0	0	0	imponente
town	0	0	0	0	0	0	0	0	0	0	Cidade
townhouse	0	0	0	0	0	0	0	0	0	0	casa geminada
toxic	0	0	1	0	0	1	0	0	0	0	tóxico
toxicology	0	0	0	0	0	0	0	0	0	0	toxicologia
toxin	0	0	0	1	0	1	0	0	0	0	toxina
toy	0	0	0	0	0	0	0	0	0	0	brinquedo
trace	0	0	0	0	0	0	0	0	0	0	vestígio
traces	0	0	0	0	0	0	0	0	0	0	vestígios
trachea	0	0	0	0	0	0	0	0	0	0	traquéia
tracing	0	0	0	0	0	0	0	0	0	0	rastreamento
track	0	1	0	0	0	0	0	0	0	0	acompanhar
tract	0	0	0	1	0	0	0	0	0	0	trato
tractable	0	0	0	0	0	0	0	0	0	0	tratável
traction	0	0	0	0	0	0	0	0	0	0	tração
tractor	0	0	0	0	0	0	0	0	0	0	trator
trade	0	0	0	0	0	0	0	0	0	1	troca
trader	0	0	0	0	0	0	0	0	0	0	comerciante
tradesman	0	0	0	0	0	0	0	0	0	0	comerciante
trading	0	0	0	0	0	0	0	0	0	0	negociação
tradition	0	0	0	0	0	0	0	0	0	0	tradição
traditional	0	0	0	0	0	0	1	0	0	0	tradicional
traffic	0	0	0	0	0	0	0	0	0	0	tráfego
tragedy	0	0	0	1	0	1	0	1	0	0	tragédia
tragic	0	0	0	0	0	1	0	0	0	0	trágico
trail	0	0	0	0	0	0	0	0	0	0	trilha
train	0	0	0	0	0	0	0	0	0	0	Comboio
trained	0	0	0	0	0	0	0	0	0	0	treinado
trainer	0	0	0	0	0	0	0	0	0	1	treinador
training	0	0	0	0	0	0	0	0	0	0	Treinamento
trait	0	0	0	0	0	0	0	0	0	0	característica
traitor	1	0	1	1	0	1	0	1	0	0	traidor
trajectory	0	0	0	0	0	0	0	0	0	0	trajetória
tram	0	0	0	0	0	0	0	0	0	0	eléctrico
tramp	0	0	1	1	0	1	0	1	0	0	vagabundo
tramway	0	0	0	0	0	0	0	0	0	0	bonde
trance	0	0	0	0	0	1	0	0	0	0	transe
tranquil	0	0	0	0	1	0	1	0	0	0	tranquilo
tranquility	0	0	0	0	1	0	1	0	0	1	tranqüilidade
transact	0	0	0	0	0	0	0	0	0	0	transacionar
transaction	0	0	0	0	0	0	0	0	0	1	transação
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlântico
transcendence	0	1	0	0	1	0	1	0	1	1	transcendência
transcendent	0	0	0	0	0	0	0	0	0	0	transcendente
transcendental	0	0	0	0	0	0	1	0	0	0	transcendental
transcribe	0	0	0	0	0	0	0	0	0	0	transcrever
transcriber	0	0	0	0	0	0	0	0	0	0	transcritor
transcript	0	0	0	0	0	0	0	0	0	1	transcrição
transcription	0	0	0	0	0	0	0	0	0	0	transcrição
transfer	0	0	0	0	0	0	0	0	0	0	transferir
transference	0	0	0	0	0	0	0	0	0	0	transferência
transferred	0	0	0	0	0	0	0	0	0	0	transferido
transfixed	0	0	0	0	0	0	0	0	0	0	paralisado
transform	0	0	0	0	0	0	0	0	0	0	transformar
transformation	0	0	0	0	0	0	0	0	0	0	transformação
transfusion	0	0	0	0	0	0	0	0	0	0	transfusão
transgression	0	0	0	0	0	1	0	0	0	0	transgressão
transient	0	0	0	0	0	0	0	0	0	0	transitório
transit	0	0	0	0	0	0	0	0	0	0	transito
transition	0	0	0	0	0	0	0	0	0	0	transição
transitional	0	1	0	0	0	0	0	0	0	0	transitório
transitive	0	0	0	0	0	0	0	0	0	0	transitivo
transitory	0	0	0	0	0	0	0	0	0	0	transitório
translate	0	0	0	0	0	0	0	0	0	0	traduzir
translation	0	0	0	0	0	0	0	0	0	1	tradução
translocation	0	0	0	0	0	0	0	0	0	0	translocação
translucent	0	0	0	0	0	0	0	0	0	0	translúcido
transmission	0	0	0	0	0	0	0	0	0	0	transmissão
transmit	0	0	0	0	0	0	0	0	0	0	transmite
transmutation	0	0	0	0	0	0	0	0	0	0	transmutação
transom	0	0	0	0	0	0	0	0	0	0	travessa
transparency	0	0	0	0	0	0	0	0	0	0	transparência
transparent	0	0	0	0	0	0	0	0	0	0	transparente
transplant	0	0	0	0	0	0	0	0	0	0	transplante
transplantation	0	0	0	0	0	0	0	0	0	0	transplantação
transport	0	0	0	0	0	0	0	0	0	0	transporte
transportation	0	0	0	0	0	0	0	0	0	0	transporte
transpose	0	0	0	0	0	0	0	0	0	0	transpor
transposition	0	0	0	0	0	0	0	0	0	0	transposição
transverse	0	0	0	0	0	0	0	0	0	0	transversal
trap	0	0	0	0	0	0	0	0	0	0	armadilha
trapping	0	0	0	0	0	0	0	0	0	0	armadilha
trappings	0	0	0	0	0	1	0	0	0	0	armadilhas
traps	0	0	0	0	0	1	0	0	0	0	armadilhas
trash	0	0	1	0	0	1	0	1	0	0	lixo
trashy	0	0	1	0	0	1	0	0	0	0	inútil
traumatic	1	0	0	1	0	1	0	1	0	0	traumático
travail	0	0	0	0	0	1	0	0	0	0	trabalho de parto
travel	0	0	0	0	0	0	0	0	0	0	viagem
traveler	0	0	0	0	0	0	0	0	0	0	viajante
traveling	0	0	0	0	0	0	1	0	0	0	viajando
traverse	0	0	0	0	0	0	0	0	0	0	atravessar
travesty	0	0	1	1	0	1	0	1	0	0	travesti
trawl	0	0	0	0	0	0	0	0	0	0	arrasto
trawler	0	0	0	0	0	0	0	0	0	0	traineira
tray	0	0	0	0	0	0	0	0	0	0	bandeja
treacherous	1	0	1	1	0	1	0	0	0	0	traiçoeiro
treachery	1	0	0	1	0	1	0	1	1	0	traição
tread	0	0	0	0	0	0	0	0	0	0	piso
treadmill	0	1	0	0	0	0	0	0	0	0	esteira
treason	1	0	1	1	0	1	0	0	1	0	traição
treasure	0	1	0	0	1	0	1	0	0	1	tesouro
treasurer	0	0	0	0	0	0	0	0	0	1	tesoureiro
treasury	0	0	0	0	0	0	0	0	0	0	tesouraria
treat	1	1	1	1	1	1	1	1	1	1	tratar
treatise	0	0	0	0	0	0	0	0	0	0	tratado
treatment	0	0	0	0	0	0	0	0	0	0	tratamento
treaty	0	0	0	0	0	0	0	0	0	0	tratado
treble	0	0	0	0	0	0	0	0	0	0	agudo
tree	1	1	1	0	1	0	1	0	1	1	árvore
trek	0	0	0	0	0	0	0	0	0	0	caminhada
trellis	0	0	0	0	0	0	0	0	0	0	treliça
tremble	0	0	0	0	0	0	0	0	0	0	tremer
trembling	0	0	0	1	0	1	0	0	0	0	tremendo
tremendous	0	0	0	0	0	0	0	0	0	0	tremendo
tremendously	0	0	0	0	0	0	1	0	0	0	Tremendo
tremor	1	1	0	1	0	1	0	1	0	0	tremor
trench	0	0	0	0	0	0	0	0	0	0	trincheira
trend	0	0	0	0	0	0	1	0	0	0	tendência
trending	0	0	0	0	0	0	0	0	0	0	tendendo
trendy	0	0	0	0	0	0	1	0	0	0	na moda
trepidation	0	1	0	1	0	1	0	0	1	0	trepidação
trespass	1	0	0	0	0	1	0	0	0	0	transgressão
triad	0	0	0	0	0	0	0	0	0	0	tríade
triangle	0	0	0	0	0	0	0	0	0	0	triângulo
triangular	0	0	0	0	0	0	0	0	0	0	triangular
tribe	0	0	0	0	0	0	0	0	0	1	tribo
tribulation	0	0	0	1	0	1	0	1	0	0	tribulação
tribunal	0	1	1	1	0	1	0	0	0	1	tribunal
tribune	0	0	0	0	0	0	0	0	0	1	tribuna
tributary	0	1	0	0	0	0	1	0	0	0	afluente
tribute	0	0	0	0	0	0	1	0	0	0	tributo
trick	0	0	0	0	0	1	0	0	1	0	truque
trickery	1	0	1	1	0	1	0	1	1	0	malandragem
trickle	0	0	0	0	0	0	0	0	0	0	gotejar
tricky	0	0	0	0	0	0	0	0	0	0	complicado
tricycle	0	0	0	0	0	0	0	0	0	0	triciclo
trident	0	0	0	0	0	0	0	0	0	0	tridente
trifle	0	0	0	0	0	1	0	0	0	0	bagatela
trig	0	0	0	0	0	0	1	0	0	0	trigonometria
trigger	0	0	0	0	0	0	0	0	0	0	acionar
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometria
trillion	0	0	0	0	0	0	0	0	0	0	trilhão
trim	0	0	0	0	0	0	0	0	0	0	aparar
trimmer	0	0	0	0	0	0	0	0	0	0	aparador
trimming	0	0	0	0	0	0	0	0	0	0	aparar
trine	0	0	0	0	0	0	0	0	0	0	trígono
trinity	0	0	0	0	0	0	0	0	0	0	trindade
trio	0	0	0	0	0	0	0	0	0	0	trio
trip	0	0	0	0	0	0	0	0	1	0	viagem
tripartite	0	0	0	0	0	0	0	0	0	0	tripartido
triple	0	0	0	0	0	0	0	0	0	0	triplo
triplet	0	0	0	0	0	0	0	0	0	0	trio
triplicate	0	0	0	0	0	0	0	0	0	0	triplicado
tripod	0	0	0	0	0	0	0	0	0	0	tripé
tripping	1	0	0	0	0	1	0	1	0	0	tropeçar
trite	0	0	0	0	0	0	0	0	0	0	banal
tritium	0	0	0	0	0	0	0	0	0	0	trítio
triumph	0	1	0	0	1	0	1	0	0	0	triunfo
triumphant	0	1	0	0	1	0	1	0	0	1	triunfante
troll	1	0	0	1	0	1	0	0	0	0	provocador
trolley	0	0	0	0	0	0	0	0	0	0	carrinho
trombone	0	0	0	0	0	0	0	0	0	0	trombone
troop	0	0	0	0	0	0	0	0	0	0	tropa
