English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latvian Word
rejoice	0	1	0	0	1	0	1	0	1	1	priecājies
rejoicing	0	1	0	0	1	0	1	0	1	0	priecājoties
rejoin	0	0	0	0	0	0	0	0	0	0	atkal pievienoties
rejuvenate	0	0	0	0	0	0	1	0	0	0	atjaunoties
rejuvenated	0	0	0	0	0	0	1	0	0	0	atjaunojies
rekindle	0	1	0	1	1	1	1	0	1	0	atdzīvināt
relapse	0	0	0	1	0	1	0	1	0	0	recidīvs
relate	0	0	0	0	0	0	0	0	0	0	attiecas
related	0	0	0	0	0	0	0	0	0	1	saistīti
relation	0	0	0	0	0	0	0	0	0	0	attiecības
relationship	0	0	0	0	0	0	0	0	0	0	attiecības
relative	0	0	0	0	0	0	0	0	0	1	radinieks
relativity	0	0	0	0	0	0	0	0	0	0	relativitāte
relaxant	0	0	0	0	0	0	0	0	0	0	relaksējoša
relaxation	0	0	0	0	0	0	1	0	0	0	relaksācija
relaxed	0	0	0	0	0	0	0	0	0	0	atvieglinātas
relay	0	0	0	0	0	0	0	0	0	0	relejs
release	0	0	0	0	0	0	0	0	0	0	atbrīvot
released	0	0	0	0	0	0	0	0	0	0	atbrīvots
relegation	0	0	0	0	0	1	0	0	0	0	izkrišana
relevancy	0	0	0	0	0	0	0	0	0	0	atbilstība
relevant	0	0	0	0	0	0	1	0	0	1	atbilstošs
reliability	0	0	0	0	0	0	1	0	0	1	uzticamība
reliable	0	0	0	0	0	0	1	0	0	1	uzticams
reliance	0	0	0	0	0	0	1	0	0	1	paļaušanās
relic	0	0	0	0	0	0	0	0	0	0	relikvija
relics	0	0	0	0	0	0	0	1	0	0	relikvijas
relief	0	0	0	0	0	0	1	0	0	0	atvieglojums
relieving	0	0	0	0	0	0	1	0	0	0	atvieglojot
religion	0	0	0	0	0	0	0	0	0	1	reliģija
religious	0	0	0	0	0	0	0	0	0	0	reliģisko
relinquish	0	0	0	0	0	1	0	0	0	0	atteikties
relish	0	0	0	0	0	0	0	0	0	0	izbaudiet
reluctance	0	0	0	0	0	0	0	0	0	0	nevēlēšanās
reluctant	0	0	0	1	0	1	0	0	0	0	negribīgi
remainder	0	0	0	0	0	0	0	0	0	0	atlikumu
remaining	0	0	0	0	0	0	0	0	0	0	atlikušais
remains	0	0	1	1	0	1	1	0	0	1	paliek
remake	0	0	0	0	0	0	1	0	0	0	pārtaisīt
remand	1	0	0	0	0	1	0	0	0	0	apcietinājums
remark	0	0	0	0	0	0	0	0	0	0	Piezīme
remarkable	0	0	0	0	1	0	1	0	1	1	ievērojams
remarkably	0	0	0	0	0	0	1	0	0	0	izcili
remedial	0	0	0	0	0	1	0	0	0	0	ārstniecības līdzeklis
remedy	0	1	0	0	1	0	1	0	0	1	līdzeklis
remember	0	0	0	0	0	0	0	0	0	0	atceries
remembered	0	0	0	0	0	0	0	0	0	0	atcerējās
remembering	0	0	0	0	0	0	0	0	0	0	atceroties
remembrance	0	0	0	0	0	0	0	0	0	0	piemiņai
remind	0	0	0	0	0	0	0	0	0	0	atgādināt
reminder	0	0	0	0	0	0	0	0	0	0	atgādinājums
remiss	1	0	1	0	0	1	0	1	0	0	atlaist
remission	0	0	0	0	0	0	1	0	0	0	remisija
remit	0	0	0	0	0	0	0	0	0	0	pilnvaras
remittance	0	0	0	0	0	0	0	0	0	0	naudas pārvedums
remnant	0	0	0	0	0	0	0	0	0	0	atlikums
remodel	0	0	0	0	0	0	1	0	0	0	pārveidot
remorse	0	0	0	0	0	1	0	1	0	0	nožēlu
remote	0	0	0	0	0	0	0	0	0	0	tālvadības pults
remoteness	0	0	0	0	0	0	0	0	0	0	attālums
removal	0	0	0	0	0	1	0	0	0	0	noņemšana
remove	1	0	0	1	0	1	0	1	0	0	noņemt
remuneration	0	0	0	0	0	0	0	0	0	0	atalgojums
renaissance	0	0	0	0	0	0	1	0	0	0	renesanse
rencontre	0	0	0	0	0	1	0	0	0	0	rencontre
rend	0	0	0	0	0	1	0	0	0	0	rend
render	0	0	0	0	0	0	1	0	0	0	renderēt
rendering	0	0	0	0	0	0	0	0	0	0	renderēšana
rendezvous	0	0	0	0	0	0	0	0	0	0	tikšanās
rendition	0	0	0	0	0	0	0	0	0	0	pārsūtīšanu
renegade	1	0	0	0	0	1	0	0	0	0	renegāts
renewal	0	0	0	0	0	0	1	0	0	0	atjaunošana
renounce	1	0	0	0	0	1	0	0	0	0	atteikties
renovate	0	1	0	0	0	0	1	0	0	0	atjaunot
renovated	0	0	0	0	0	0	0	0	0	0	atjaunota
renovation	0	1	0	0	1	0	1	0	0	0	atjaunošana
renown	0	0	0	0	0	0	1	0	0	0	slavu
renowned	0	0	0	0	0	0	1	0	0	0	slavens
rent	0	0	0	0	0	0	0	0	0	0	īre
rental	0	0	0	0	0	0	0	0	0	0	noma
renter	0	0	0	0	0	0	0	0	0	0	nomnieks
renunciation	0	0	0	0	0	1	0	0	0	0	atteikšanās
reorganization	0	0	0	0	0	0	0	0	0	0	reorganizāciju
reorganize	0	0	0	0	0	0	1	0	0	0	reorganizēt
repair	0	0	0	0	0	0	0	0	0	0	remonts
reparation	0	0	0	0	0	0	1	0	0	1	atlīdzību
repay	1	1	0	0	1	0	1	0	0	1	atmaksāt
repayment	0	0	0	0	0	0	0	0	0	0	atmaksa
repeal	0	0	0	0	0	0	0	0	0	0	atcelt
repeat	0	0	0	0	0	0	0	0	0	0	atkārtojiet
repeated	0	0	0	0	0	0	0	0	0	0	atkārtoja
repeatedly	0	0	0	0	0	0	0	0	0	0	atkārtoti
repeater	0	0	0	0	0	0	0	0	0	0	atkārtotājs
repellant	0	0	1	1	0	1	0	0	0	0	atbaidīšanas līdzeklis
repellent	1	0	1	1	0	1	0	0	0	0	atbaidošs
repelling	0	0	1	0	0	1	0	0	0	0	atbaidīšanas
repent	0	0	0	1	0	0	1	0	0	0	nožēlot grēkus
repentance	0	0	0	0	0	0	0	0	0	0	grēku nožēla
repertoire	0	0	0	0	0	0	0	0	0	0	repertuārs
repertory	0	0	0	0	0	0	0	0	0	0	repertuārs
repetition	0	0	0	0	0	0	0	0	0	0	atkārtojums
replace	0	0	0	0	0	0	0	0	0	0	aizvietot
replacement	0	0	0	0	0	0	0	0	0	0	nomaiņa
replenish	0	0	0	0	0	0	1	0	0	0	papildināt
replete	0	0	0	0	0	0	1	0	0	0	pārpilns
replication	0	0	0	0	0	0	0	0	0	0	replikācija
reply	0	0	0	0	0	0	0	0	0	0	atbildi
report	0	0	0	0	0	0	0	0	0	0	Ziņot
reported	0	0	0	0	0	0	0	0	0	0	ziņots
reporter	0	0	0	0	0	0	1	0	0	1	reportieris
repose	0	0	0	0	0	0	1	0	0	0	atpūsties
reposition	0	0	0	0	0	0	0	0	0	0	pārpozīcija
repository	0	0	0	0	0	0	0	0	0	0	krātuve
representation	0	0	0	0	0	0	0	0	0	0	pārstāvība
representative	0	0	0	0	0	0	0	0	0	0	pārstāvis
represented	0	0	0	0	0	0	1	0	0	0	pārstāvēta
representing	0	1	0	0	0	0	0	0	0	0	pārstāvot
repress	0	0	0	0	0	1	0	1	0	0	apspiest
repressed	0	0	0	0	0	0	0	0	0	0	represēts
repression	0	0	0	1	0	1	0	0	0	0	represijas
reprieve	0	0	0	0	0	0	0	0	0	0	aizturēt
reprimand	1	0	0	0	0	1	0	0	0	0	aizrādījums
reprint	0	0	0	0	0	1	0	0	0	0	atkārtota izdrukāšana
reprisal	1	0	0	1	0	1	0	1	0	0	atriebība
reprise	0	0	0	0	0	0	0	0	0	0	reprīzi
reproach	1	0	1	0	0	1	0	1	0	0	pārmetums
reproduce	0	0	0	0	0	0	0	0	0	0	pavairot
reproduction	0	0	0	0	0	0	0	0	0	0	pavairošana
reproductive	0	0	0	0	1	0	1	0	0	0	reproduktīvs
reptile	0	0	0	0	0	0	0	0	0	0	rāpulis
republic	0	0	0	0	0	1	0	0	0	0	republika
republican	0	0	0	0	0	0	0	0	0	0	republikānis
repudiation	1	0	1	0	0	1	0	0	0	0	noraidīšana
repulsion	0	0	1	1	0	1	0	0	0	0	atgrūšanās
repurchase	0	0	0	0	0	0	0	0	0	0	atpirkšana
reputable	0	0	0	0	0	0	1	0	0	1	cienījama
reputation	0	0	0	0	0	0	0	0	0	0	reputācija
repute	0	0	0	0	0	0	0	0	0	0	reputācija
request	0	0	0	0	0	0	0	0	0	0	pieprasījumu
requiem	0	0	0	0	0	0	0	1	0	0	rekviēms
required	0	0	0	0	0	0	0	0	0	0	nepieciešams
requirement	0	0	0	0	0	0	0	0	0	0	prasība
requisite	0	0	0	0	0	0	0	0	0	0	nepieciešams
requisition	0	0	0	0	0	0	0	0	0	0	rekvizīcija
rescind	0	0	0	0	0	1	0	0	0	0	atcelt
rescission	0	0	0	0	0	1	0	0	0	0	atcelšana
rescue	0	1	0	0	1	0	1	0	1	1	glābšana
research	0	0	0	0	0	0	0	0	0	0	pētījumiem
resection	0	0	0	1	0	0	0	0	0	0	rezekcija
resemblance	0	0	0	0	0	0	0	0	0	0	līdzība
resemble	0	0	0	0	0	0	0	0	0	0	līdzināties
resembling	0	0	0	0	0	0	0	0	0	0	līdzīgs
resent	1	0	0	0	0	1	0	0	0	0	aizvainot
resentful	1	0	0	0	0	1	0	0	0	0	aizvainots
resentment	1	0	1	0	0	1	0	1	0	0	aizvainojums
reservation	0	0	0	0	0	0	0	0	0	0	rezervācija
reserve	0	0	0	0	0	0	1	0	0	0	rezerve
reserved	0	0	0	0	0	0	0	0	0	0	rezervēts
reserves	0	0	0	0	0	0	0	0	0	0	rezerves
reservoir	0	0	0	0	0	0	0	0	0	0	rezervuārs
reside	0	0	0	0	0	0	0	0	0	0	dzīvot
residence	0	0	0	0	0	0	0	0	0	0	dzīvesvieta
residences	0	0	0	0	0	0	0	0	0	0	dzīvesvietas
resident	0	0	0	0	0	0	1	0	0	0	iedzīvotājs
residual	0	0	0	0	0	0	0	0	0	0	atlikums
residue	0	0	0	0	0	0	0	0	0	0	atlikumu
resign	1	0	1	1	0	1	0	1	0	0	atkāpties no amata
resignation	0	0	0	0	0	1	0	1	1	0	atkāpšanās
resigned	0	0	0	0	0	1	0	1	0	0	atkāpās no amata
resilience	0	0	0	0	0	0	0	0	0	0	noturība
resilient	0	0	0	0	0	0	1	0	0	0	izturīgs
resin	0	0	0	0	0	0	0	0	0	0	sveķi
resist	0	0	0	0	0	1	0	0	0	0	pretoties
resistance	1	0	0	0	0	1	0	0	0	0	pretestība
resistant	0	0	0	1	0	1	0	0	0	0	izturīgs
resisting	1	0	0	1	0	1	0	1	0	0	pretojoties
resistive	0	0	0	0	0	0	1	0	0	0	pretestības
resolute	0	0	0	0	0	0	0	0	0	0	apņēmīgs
resolutely	0	0	0	0	0	0	1	0	0	0	apņēmīgi
resolution	0	0	0	0	0	0	0	0	0	0	izšķirtspēju
resolve	0	0	0	0	0	0	0	0	0	0	atrisināt
resolved	0	0	0	0	0	0	0	0	0	0	atrisināts
resonance	0	0	0	0	0	0	0	0	0	0	rezonanse
resonant	0	0	0	0	0	0	0	0	0	0	rezonanses
resonate	0	0	0	0	0	0	0	0	0	0	rezonēt
resonator	0	0	0	0	0	0	0	0	0	0	rezonators
resort	0	0	0	0	0	0	0	0	0	0	kūrorts
resounding	0	0	0	0	0	0	0	0	0	0	skanīgs
resources	0	0	0	0	1	0	1	0	0	1	resursus
respect	0	1	0	0	1	0	1	0	0	1	cieņu
respectability	0	0	0	0	0	0	1	0	0	0	cienījams
respectable	0	0	0	0	0	0	1	0	0	1	cienījami
respected	0	0	0	0	0	0	0	0	0	0	cienījams
respectful	0	0	0	0	0	0	1	0	0	1	cieņpilna
respecting	0	0	0	0	0	0	1	0	0	0	cienot
respective	0	0	0	0	0	0	0	0	0	0	attiecīgais
respects	0	0	0	0	0	0	1	0	0	1	cieņu
respiration	0	0	0	0	0	0	0	0	0	0	elpošana
respirator	0	0	0	0	0	0	0	0	0	0	respirators
respite	0	0	0	0	1	0	1	0	0	1	atelpa
resplendent	0	0	0	0	1	0	1	0	0	0	košs
respond	0	0	0	0	0	0	0	0	0	0	atbildēt
respondent	0	0	0	0	0	0	0	0	0	0	respondents
response	0	0	0	0	0	0	0	0	0	0	atbildi
responsibility	0	0	0	0	0	0	0	0	0	0	atbildību
responsible	0	0	0	0	0	0	1	0	0	1	atbildīgs
responsive	0	1	0	0	0	0	1	0	0	1	atsaucīgi
rest	0	0	0	0	0	0	1	0	0	0	atpūta
restaurant	0	0	0	0	0	0	0	0	0	0	restorāns
restful	0	0	0	0	0	0	1	0	0	0	mierīgs
restitution	1	0	0	0	0	0	1	0	0	0	restitūcija
restlessness	0	1	0	0	0	0	0	0	0	0	nemiers
restoration	0	0	0	0	0	0	0	0	0	0	restaurācija
restorative	0	1	0	0	1	0	1	0	0	1	atjaunojošs
restored	0	0	0	0	0	0	0	0	0	0	atjaunota
restoring	0	0	0	0	0	0	1	0	0	0	atjaunojot
restrain	1	0	0	1	0	1	0	0	0	0	atturēt
restrained	0	0	0	1	0	0	0	0	0	0	atturīgi
restraint	0	0	0	0	0	0	1	0	0	0	atturība
restrict	0	0	0	0	0	1	0	1	0	0	ierobežot
restricted	0	0	0	0	0	0	0	0	0	0	ierobežota
restriction	1	0	0	1	0	1	0	1	0	0	ierobežojums
restrictive	0	0	0	0	0	1	0	0	0	0	ierobežojošs
result	0	1	0	0	0	0	0	0	0	0	rezultāts
resultant	0	1	0	0	0	0	0	0	0	0	rezultātā
resumption	0	0	0	0	0	0	1	0	0	0	atsākšana
resurrection	0	0	0	0	0	0	0	0	0	0	augšāmcelšanās
resuscitation	0	0	0	0	0	0	0	0	0	0	reanimācija
retail	0	0	0	0	0	0	0	0	0	0	mazumtirdzniecība
retailer	0	0	0	0	0	0	0	0	0	0	mazumtirgotājs
retain	0	0	0	0	0	0	0	0	0	1	saglabāt
retaining	0	0	0	0	0	0	0	0	0	0	saglabājot
retake	0	0	0	0	0	0	0	0	0	0	atkārtot
retaliate	1	0	0	0	0	1	0	0	0	0	atriebties
retaliation	1	0	0	1	0	1	0	0	0	0	atriebība
retaliatory	1	0	0	0	0	1	0	0	0	0	atriebība
retard	0	0	1	1	0	1	0	1	0	0	aizkavēt
retardation	0	0	0	0	0	1	0	0	0	0	atpalicība
retention	0	0	0	0	0	0	1	0	0	0	saglabāšana
retentive	0	0	0	0	0	0	0	0	0	0	noturīgs
reticent	0	0	0	1	0	1	0	0	0	0	atturīgs
retina	0	0	0	0	0	0	0	0	0	0	tīklene
retired	0	0	0	0	0	0	0	0	0	0	pensijā
retirement	0	1	0	1	1	1	1	1	0	1	pensionēšanās
retiring	0	0	0	0	0	0	0	0	0	0	aiziet pensijā
retold	0	0	0	0	0	0	0	0	0	0	pārstāstīts
retort	0	0	0	0	0	1	0	0	0	0	replikas
retrace	0	0	0	0	0	0	0	0	0	0	izsekot
retract	1	0	0	0	0	1	0	0	0	0	ievilkt
retraction	0	0	0	0	0	1	0	0	0	0	ievilkšana
retrenchment	0	0	0	1	0	1	0	0	0	0	samazināšana
retribution	1	0	0	1	0	1	0	1	0	0	atriebība
retrieval	0	0	0	0	0	0	0	0	0	0	izguve
retrieve	0	0	0	0	0	0	0	0	0	0	izgūt
retriever	0	0	0	0	0	0	0	0	0	0	retrīvers
retroactive	0	0	0	0	0	0	0	0	0	0	ar atpakaļejošu spēku
retrograde	0	0	0	0	0	1	0	0	0	0	retrogrāds
retrospect	0	0	0	0	0	0	0	0	0	0	retrospekcija
retrospective	0	0	0	0	0	0	0	0	0	0	retrospektīvs
retrospectively	0	0	0	0	0	0	0	0	0	0	retrospektīvi
return	0	0	0	0	0	0	0	0	0	0	atgriezties
reunion	0	1	0	0	0	0	1	0	0	1	atkalapvienošanās
reveal	0	0	0	0	0	0	0	0	0	0	atklāt
revel	0	0	0	0	1	0	1	0	0	0	uzdzīvot
revelation	0	0	0	0	0	0	0	0	0	0	atklāsme
revels	0	0	0	0	1	0	1	0	0	0	uzdzīvo
revenge	1	1	0	1	0	1	0	0	1	0	atriebība
revenue	0	0	0	0	0	0	0	0	0	0	ieņēmumus
reverberation	0	0	0	0	0	0	0	0	0	0	reverberācija
revere	0	1	0	0	1	0	1	0	0	1	cienīt
reverence	0	0	0	0	1	0	1	0	0	1	godbijība
reverend	0	0	0	0	1	0	1	0	0	0	godātais
reverent	0	0	0	0	0	0	0	0	0	0	godbijīgs
reverie	0	0	0	0	1	0	1	0	0	1	sapņot
reversal	1	0	1	0	0	1	0	0	1	0	apvērsums
reverse	0	0	0	0	0	0	0	0	0	0	otrādi
reversion	0	0	0	0	0	0	0	0	0	0	reversija
revert	0	0	0	0	0	0	0	0	0	0	atgriezt
reverting	0	0	0	0	0	0	0	0	0	0	atgriežoties
review	0	0	0	0	0	0	0	0	0	0	pārskats
reviewer	0	0	0	0	0	0	0	0	0	0	recenzents
revise	0	0	0	0	0	0	1	0	0	0	pārskatīt
revision	0	0	0	0	0	0	0	0	0	0	pārskatīšana
revisit	0	0	0	0	0	0	0	0	0	0	atkārtoti apmeklēt
revival	0	1	0	0	1	0	1	0	0	1	atdzīvināšana
revive	0	1	0	0	0	1	1	0	0	0	atdzīvināt
revocation	0	0	0	0	0	1	0	0	0	0	atsaukšanu
revoke	1	0	1	1	0	1	0	1	0	0	atsaukt
revolt	1	0	0	0	0	1	0	0	1	0	sacelšanās
revolting	1	0	1	1	0	1	0	0	0	0	dumpīgs
revolution	1	1	0	1	0	1	1	1	1	0	revolūcija
revolutionary	0	0	0	0	0	0	1	0	0	0	revolucionārs
revolutionize	0	0	0	0	0	0	0	0	0	0	revolucionizēt
revolve	0	0	0	0	0	0	0	0	0	0	griezties
revolver	1	0	0	1	0	1	0	1	0	0	revolveris
revulsion	1	0	1	1	0	1	0	0	0	0	riebums
reward	0	1	0	0	1	0	1	0	1	1	atlīdzība
rhetoric	0	0	0	0	0	0	0	0	0	0	retorika
rhetorical	0	0	0	0	0	0	0	0	0	0	retorisks
rheumatism	1	0	0	1	0	1	0	1	0	0	reimatisms
rhyme	0	0	0	0	0	0	0	0	0	0	atskaņa
rhyming	0	0	0	0	0	0	0	0	0	0	rīmēšana
rhythm	0	0	0	0	0	0	1	0	0	0	ritms
rhythmical	0	0	0	0	1	0	1	0	1	0	ritmisks
rib	0	0	0	0	0	0	0	0	0	0	rib
ribbed	0	0	0	0	0	0	0	0	0	0	rievotas
ribbon	1	1	0	0	1	0	1	0	0	0	lente
rice	0	0	0	0	0	0	0	0	0	0	rīsi
riches	0	0	0	0	0	0	0	0	0	0	bagātības
richness	0	0	0	0	0	0	1	0	0	0	bagātība
rick	0	0	0	0	0	0	0	0	0	0	riks
rickety	0	0	0	0	0	1	0	0	0	0	saraustīts
rid	0	0	0	0	0	0	0	0	0	0	atbrīvoties
riddance	0	0	0	0	0	0	0	0	0	0	atbrīvošanās
riddle	0	0	0	0	0	0	0	0	1	0	mīkla
riddled	0	0	0	0	0	1	0	0	0	0	mīklains
ride	0	0	0	0	0	0	0	0	0	0	braukt
rider	0	0	0	0	0	0	1	0	0	0	braucējs
ridge	0	0	0	0	0	0	0	0	0	0	grēda
ridicule	1	0	1	0	0	1	0	1	0	0	izsmiekls
ridiculous	1	0	1	0	0	1	0	0	0	0	smieklīgi
riding	0	0	0	0	0	0	0	0	0	0	jāšana
rife	0	0	0	0	0	1	0	0	0	0	izplatīts
rifle	1	0	0	1	0	1	0	0	0	0	šautene
rifles	0	0	0	0	0	0	0	0	0	0	šautenes
rift	0	0	0	0	0	1	0	0	0	0	plaisa
rig	0	0	0	0	0	0	0	0	0	0	ietērps
rigging	0	0	0	0	0	0	0	0	0	0	takelāža
righteous	0	0	0	0	0	0	1	0	0	0	taisnīgs
rightful	0	0	0	0	0	0	1	0	0	0	likumīgi
rightly	0	0	0	0	0	0	1	0	0	0	pareizi
rigid	0	0	0	0	0	1	0	0	0	0	stingrs
rigidity	0	0	0	0	0	1	0	0	0	0	stingrība
rigor	0	0	1	1	0	1	0	0	0	0	stingrība
rigorous	0	0	0	0	0	1	0	0	0	0	stingrs
rim	0	0	0	0	0	0	0	0	0	0	loka
rind	0	0	0	0	0	0	0	0	0	0	miza
ring	0	0	0	0	0	0	0	0	0	0	gredzens
ringer	1	0	0	0	0	1	0	0	0	0	zvanītājs
ringing	0	0	0	0	0	0	0	0	0	0	zvana
rink	0	0	0	0	0	0	0	0	0	0	slidotava
rinse	0	0	0	0	0	0	0	0	0	0	izskalot
riot	1	0	0	1	0	1	0	0	0	0	dumpis
riotous	1	0	0	1	0	1	0	0	1	0	nemierīgs
riparian	0	0	0	0	0	0	0	0	0	0	krastmala
ripe	0	0	0	0	0	0	1	0	0	0	nogatavojies
ripen	0	1	0	0	0	0	1	0	0	0	nogatavojas
ripening	0	0	0	0	0	0	0	0	0	0	nogatavošanās
ripple	0	0	0	0	0	0	0	0	0	0	viļņošanās
rise	0	0	0	0	0	0	0	0	0	0	celšanās
rising	0	1	0	0	1	0	1	0	0	0	pieaug
risk	0	1	0	1	0	1	0	0	0	0	risks
risky	0	1	0	1	0	1	0	0	0	0	riskanti
rite	0	0	0	0	0	0	0	0	0	0	rituāls
ritual	0	0	0	0	0	0	0	0	0	0	rituāls
ritualistic	0	0	0	0	0	0	0	0	0	0	rituāls
rival	0	0	0	0	0	0	0	0	0	0	sāncensis
rivalry	1	0	0	0	0	1	0	0	0	0	sāncensība
river	0	0	0	0	0	0	0	0	0	0	upe
riverbank	0	0	0	0	0	0	0	0	0	0	upes krastu
rivet	0	0	0	0	0	0	0	0	0	0	kniedes
riveted	0	0	0	0	0	0	0	0	0	0	kniedētas
riveting	0	0	0	0	0	0	1	0	0	0	kniedēšana
road	0	0	0	0	0	0	0	0	0	0	ceļu
roads	0	0	0	0	0	0	0	0	0	0	ceļiem
roadster	0	0	0	0	1	0	1	0	0	1	rodsters
roadway	0	0	0	0	0	0	0	0	0	0	brauktuve
roam	0	0	0	0	0	0	0	0	0	0	klīst
roar	0	0	0	0	0	0	0	0	0	0	rēkt
roast	0	0	0	0	0	0	0	0	0	0	cepetis
rob	1	0	1	1	0	1	0	1	0	0	aplaupīt
robber	0	0	1	1	0	1	0	0	0	0	laupītājs
robbery	1	0	1	1	0	1	0	1	0	0	laupīšana
robe	0	0	0	0	0	0	0	0	0	0	halāts
robot	0	0	0	0	0	0	0	0	0	0	robots
robotics	0	0	0	0	0	0	0	0	0	0	robotika
robust	0	0	0	0	0	0	1	0	0	0	robusts
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	akmens
rocket	1	0	0	0	0	0	0	0	0	0	raķete
rocks	0	0	0	0	0	0	0	0	0	0	klintis
rod	0	0	0	1	0	0	1	0	0	1	stienis
roe	0	0	0	0	0	0	0	0	0	0	ikri
rogue	0	0	1	0	0	1	0	0	0	0	blēdis
role	0	0	0	0	0	0	0	0	0	0	lomu
roll	0	0	0	0	0	0	0	0	0	0	roll
roller	0	0	0	0	0	0	0	0	0	0	veltnis
rollers	0	0	0	0	0	0	0	0	0	0	veltņi
rollicking	0	0	0	0	1	0	1	0	0	0	ripojošs
rolling	0	0	0	0	0	0	0	0	0	0	ripo
romance	0	1	0	1	1	0	1	1	1	1	romantika
romantic	0	1	0	0	1	0	1	0	0	1	romantisks
romanticism	0	0	0	0	1	0	1	0	0	0	romantisms
romp	0	0	0	0	1	0	1	0	0	0	muldēt
roof	0	0	0	0	0	0	0	0	0	0	jumts
rook	1	0	1	0	0	1	0	0	0	0	baļķis
room	0	0	0	0	0	0	0	0	0	0	telpa
roomy	0	0	0	0	0	0	0	0	0	0	ietilpīgs
roost	0	0	0	0	0	0	0	0	0	0	riests
rooster	0	0	0	0	0	0	0	0	0	0	gailis
root	0	0	0	0	0	0	0	0	0	0	sakne
rooted	0	0	0	0	0	0	1	0	0	1	sakņojas
rope	0	0	0	0	0	0	0	0	0	0	virve
rosary	0	0	0	0	0	0	0	0	0	0	rožukronis
rose	0	0	0	0	0	0	0	0	0	0	roze
rosemary	0	0	0	0	0	0	0	0	0	0	rozmarīns
rosette	0	0	0	0	0	0	0	0	0	0	rozete
roster	0	0	0	0	0	0	0	0	0	0	saraksts
rosy	0	0	0	0	0	0	1	0	0	0	rožains
rot	0	0	1	1	0	1	0	1	0	0	puve
rota	0	0	0	0	0	0	1	0	0	1	rota
rotary	0	0	0	0	0	0	0	0	0	0	rotācijas
rotate	0	0	0	0	0	0	0	0	0	0	pagriezt
rotation	0	0	0	0	0	0	0	0	0	0	rotācija
rote	0	0	0	0	0	0	0	0	0	0	rota
rotor	0	0	0	0	0	0	0	0	0	0	rotors
rotting	0	0	1	0	0	1	0	0	0	0	pūšana
rouge	0	0	0	0	0	0	0	0	0	0	rouge
rough	0	0	0	0	0	0	0	0	0	0	raupja
roughly	0	0	0	0	0	0	0	0	0	0	aptuveni
roughness	0	0	0	0	0	1	0	0	0	0	raupjums
roulette	0	1	0	0	0	0	0	0	0	0	rulete
round	0	0	0	0	0	0	0	0	0	0	raunds
roundabout	0	0	0	0	0	0	0	0	0	0	apļveida krustojums
rounded	0	0	0	0	0	0	0	0	0	0	noapaļots
roundup	0	0	0	0	0	0	0	0	0	0	noapaļot uz augšu
rouse	0	0	0	0	0	0	0	0	0	0	rosināt
rouser	0	0	0	0	0	0	0	0	0	0	Rouser
rousing	0	0	0	0	0	0	0	0	0	0	rosinošs
rout	0	0	0	0	0	1	0	0	0	0	maršruts
route	0	0	0	0	0	0	0	0	0	0	maršruts
routine	0	0	0	0	0	0	1	0	0	1	rutīna
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	roving
row	1	0	0	0	0	1	0	0	0	0	rinda
rowdy	0	0	0	0	0	1	0	0	0	0	trakulīgs
royal	0	0	0	0	0	0	0	0	0	0	karaliskais
royalty	0	0	0	0	0	0	1	0	0	0	honorārs
rub	0	0	0	0	0	0	0	0	0	0	berzēt
rubber	0	0	0	0	0	0	0	0	0	0	gumija
rubbers	0	0	0	0	0	0	0	0	0	0	gumijas
rubbing	0	0	0	0	0	0	0	0	0	0	berzes
rubbish	0	0	1	0	0	1	0	0	0	0	atkritumi
rubble	0	0	0	1	0	1	0	1	0	0	šķembas
rubric	0	0	0	0	0	0	1	0	0	0	rubrika
ruby	0	0	0	0	0	0	0	0	0	0	rubīns
rudder	0	0	0	0	0	0	0	0	0	0	stūre
ruddy	0	0	0	0	0	0	0	0	0	0	ruds
rudimentary	0	0	0	0	0	0	0	0	0	0	rudimentārs
rudiments	0	0	0	0	0	0	0	0	0	0	rudimenti
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	volāns
rug	0	0	0	0	0	0	0	0	0	0	paklājs
rugged	0	0	0	0	0	1	0	0	0	0	nelīdzens
ruin	0	0	0	1	0	1	0	1	0	0	sagraut
ruined	1	0	1	1	0	1	0	1	0	0	sagrauta
ruinous	1	0	1	1	0	1	0	1	0	0	postošs
ruins	0	0	0	0	0	0	0	0	0	0	drupas
rule	0	0	0	1	0	0	0	0	0	1	noteikums
ruler	0	0	0	0	0	0	0	0	0	0	lineāls
ruling	0	0	0	0	0	0	0	0	0	0	nolēmumu
rum	0	0	0	0	0	0	0	0	0	0	rums
rumble	0	0	0	0	0	0	0	0	0	0	dārdoņa
rummage	0	0	0	0	0	0	0	0	0	0	rakņāties
rumor	0	0	0	0	0	1	0	1	0	0	baumas
rumored	0	0	0	0	0	0	0	0	0	0	baumoja
rump	0	0	0	0	0	0	0	0	0	0	rumpis
runaway	0	0	0	0	0	1	0	1	0	0	skrien prom
runes	0	0	0	0	0	0	0	0	0	0	rūnas
