English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Haitian-Creole Word
sunglasses	0	0	0	0	0	0	0	0	0	0	linèt solèy
sunk	0	0	1	1	0	1	0	1	0	0	koule
sunless	0	0	0	0	0	0	0	0	0	0	san solèy
sunlight	0	0	0	0	0	0	0	0	0	0	limyè solèy la
sunny	0	1	0	0	1	0	1	0	1	0	solèy
sunrise	0	0	0	0	0	0	0	0	0	0	solèy leve
sunset	0	1	0	0	0	0	1	0	0	0	solèy kouche
sunshine	0	0	0	0	1	0	1	0	0	0	solèy
superannuation	0	0	0	0	0	0	0	0	0	0	superannuation
superb	0	0	0	0	0	0	1	0	0	0	sipèb
superficial	0	0	0	0	0	1	0	0	0	0	sipèfisyèl
superfluous	0	0	0	0	0	1	0	0	0	0	superflu
superhuman	0	0	0	0	0	0	1	0	0	0	supermoun
superimposed	0	0	0	0	0	0	0	0	0	0	sipèpoze
superintendent	0	0	0	0	0	0	0	0	0	0	sipèentandan
superior	0	0	0	0	0	0	1	0	0	0	siperyè
superiority	0	0	0	0	0	0	1	0	0	0	siperyorite
superlative	0	0	0	0	0	0	0	0	0	0	superlatif
superman	0	0	0	0	1	0	1	0	0	1	devni selèb
supermarket	0	0	0	0	0	0	0	0	0	0	makèt
supernatant	0	0	0	0	0	0	0	0	0	0	surnatant
supernatural	0	0	0	0	0	0	0	0	0	0	sinatirèl
superposition	0	0	0	0	0	0	0	0	0	0	sipèpozisyon
supersede	0	0	0	0	0	0	0	0	0	0	ranplase
superstar	0	0	0	0	1	0	1	0	0	1	sipèsta
superstition	0	0	0	1	0	1	1	0	0	0	sipèstisyon
superstitious	0	1	0	1	0	1	0	0	0	0	sipèstisye
supervise	0	0	0	0	0	0	0	0	0	0	sipèvize
supervision	0	0	0	0	0	0	0	0	0	0	sipèvizyon
supervisor	0	0	0	0	0	0	0	0	0	0	sipèvizè
supper	0	0	0	0	0	0	0	0	0	0	soupe
supplant	0	0	0	0	0	0	0	0	0	0	ranplase
supple	0	0	0	0	0	0	0	0	0	0	souple
supplement	0	0	0	0	0	0	0	0	0	0	sipleman
supplemental	0	0	0	0	0	0	0	0	0	0	siplemantè
supplementary	0	0	0	0	0	0	0	0	0	0	siplemantè
supplication	0	0	0	0	0	0	1	0	0	1	siplikasyon
supplies	0	0	0	0	0	0	1	0	0	0	founiti
supply	0	0	0	0	0	0	1	0	0	0	rezèv
supported	0	0	0	0	0	0	1	0	0	0	sipòte
supporter	0	0	0	0	1	0	1	0	0	1	sipòtè
supporters	0	0	0	0	0	0	0	0	0	0	sipòtè
supporting	0	0	0	0	0	0	1	0	0	1	sipòte
suppose	0	0	0	0	0	0	0	0	0	0	sipoze
supposing	0	0	0	0	0	0	0	0	0	0	sipoze
supposition	0	0	0	0	0	0	0	0	0	0	sipozisyon
suppress	1	0	0	1	0	1	0	1	0	0	siprime
suppression	1	0	1	1	0	1	0	0	0	0	repwesyon
supremacy	1	1	0	1	1	1	1	0	1	1	sipremasi
supreme	0	0	0	0	0	0	1	0	0	0	siprèm
supremely	0	0	0	0	0	0	1	0	0	0	siprèmman
surcharge	1	0	0	0	0	1	0	0	0	0	surcharge
surety	0	0	0	0	0	0	1	0	0	1	garanti
surf	0	0	0	0	0	0	0	0	0	0	navige
surface	0	0	0	0	0	0	0	0	0	0	sifas
surge	0	0	0	0	0	0	0	0	1	0	vag
surgeon	0	0	0	0	0	0	0	0	0	0	Chirijyen
surgery	0	0	0	1	0	0	0	1	0	0	operasyon
surly	1	0	1	0	0	1	0	0	0	0	mawon
surmise	0	0	0	0	0	0	1	0	0	0	sipoze
surname	0	0	0	0	0	0	0	0	0	0	ti non
surpassing	0	0	0	0	0	0	1	0	0	0	depase
surplus	0	0	0	0	0	0	0	0	0	0	sipli
surprise	0	0	0	1	1	0	1	0	1	0	sipriz
surprised	0	0	0	0	0	0	0	0	1	0	sezi
surprising	0	0	0	0	0	0	0	0	1	0	etone
surprisingly	0	1	0	0	0	0	0	0	1	0	etonan
surrender	0	0	0	1	0	1	0	1	0	0	rann tèt
surrendering	0	0	0	0	0	1	0	1	0	0	rann tèt
surrogate	0	0	0	0	0	0	0	0	0	1	ranplasan
surround	0	1	0	0	0	1	1	0	0	0	antoure
surrounding	0	0	0	0	0	0	0	0	0	0	ki antoure
surroundings	0	0	0	0	0	0	0	0	0	0	anviwònman
surveillance	0	0	0	1	0	0	0	0	0	0	siveyans
survey	0	0	0	0	0	0	0	0	0	0	sondaj
surveying	0	0	0	0	0	0	1	0	0	0	sondaj
surveyor	0	0	0	0	0	0	0	0	0	0	géomètre
survival	0	0	0	0	0	0	0	0	0	0	siviv
survive	0	0	0	0	0	0	1	0	0	0	siviv
surviving	0	0	0	0	0	0	0	0	0	0	siviv
susceptibility	0	0	0	0	0	0	0	0	0	0	sansibilite
susceptible	0	0	0	0	0	1	0	0	0	0	sansib
suspect	0	0	0	1	0	1	0	0	0	0	sispèk
suspected	0	0	0	0	0	0	0	0	0	0	sispèk
suspend	0	0	0	0	0	0	0	0	0	0	sispann
suspended	0	0	0	0	0	0	0	0	0	0	sispann
suspenders	0	0	0	0	0	0	0	0	0	0	bretèl
suspense	0	1	0	1	0	0	0	0	1	0	sispens
suspension	0	0	0	1	0	1	0	0	0	0	sispansyon
suspicion	0	0	0	1	0	1	0	0	0	0	sispek
suspicions	0	0	0	0	0	0	0	0	0	0	sispèk
suspicious	1	1	0	0	0	1	0	0	0	0	sispèk
sustained	0	0	0	0	0	0	0	0	0	0	soutni
sustenance	0	0	0	0	0	0	0	0	0	0	alimantasyon
suture	0	0	0	0	0	0	0	0	0	0	suture
swab	0	0	0	0	0	1	0	0	0	0	prelèvman
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	swagger
swallow	0	0	0	0	0	0	0	0	0	0	vale
swamp	0	0	1	1	0	1	0	0	0	0	marekaj
swamped	0	0	0	0	0	0	0	0	0	0	mareke
swampy	0	0	1	1	0	1	0	0	0	0	marekaj
swan	0	0	0	0	0	0	0	0	0	0	swan
swap	0	0	0	0	0	0	0	0	0	0	boukante
swarm	0	0	1	0	0	0	0	0	0	0	swarm
swarming	0	0	0	0	0	0	0	0	0	0	foule
swastika	1	0	0	1	0	1	0	0	0	0	swastika
sway	0	0	0	0	0	0	0	0	0	0	balanse
swear	0	0	0	0	0	0	1	0	0	1	fè sèman
swearing	0	0	0	0	0	0	0	0	0	0	sèmante
sweat	0	0	0	1	0	0	0	0	0	0	swe
sweater	0	0	0	0	0	0	0	0	0	0	chanday
sweating	0	0	0	0	0	0	0	0	0	0	swe
sweep	0	0	0	0	0	0	0	0	0	0	bale
sweeping	0	0	0	0	0	0	0	0	0	0	bale
sweet	0	1	0	0	1	0	1	0	1	1	dous
sweeten	0	0	0	0	0	0	0	0	0	0	sikre
sweetened	0	0	0	0	0	0	0	0	0	0	sikre
sweetener	0	0	0	0	0	0	0	0	0	0	edulkoran
sweetheart	0	1	0	0	1	0	1	1	0	1	cheri
sweetie	0	0	0	0	0	0	1	0	0	0	cheri
sweetness	0	0	0	0	0	0	1	0	0	0	dous
sweets	0	1	0	0	1	0	1	0	0	0	bagay dous
swell	0	0	0	0	0	0	0	0	0	0	anfle
swelling	0	0	0	1	0	1	0	0	0	0	anfle
sweltering	0	0	0	0	0	0	0	0	0	0	toufe
swerve	0	0	0	1	0	0	0	0	1	0	vire
swift	0	0	0	0	0	0	1	0	0	0	rapid
swiftly	0	0	0	0	0	0	0	0	0	0	rapidman
swig	0	0	1	0	0	1	0	0	0	0	siw
swim	0	1	0	1	1	0	1	0	0	0	naje
swimming	0	0	0	0	0	0	0	0	0	0	naje
swine	0	0	1	0	0	1	0	0	0	0	kochon
swing	0	0	0	0	0	0	0	0	0	0	balanse
swinging	0	0	0	0	0	0	0	0	0	0	balanse
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	chanje
swivel	0	0	0	0	0	0	0	0	0	0	vire
swollen	0	0	0	0	0	1	0	0	0	0	anfle
swoon	0	0	0	0	0	0	0	0	0	0	senme
swoop	0	0	0	0	0	0	0	0	0	0	swoop
sword	0	0	0	0	0	0	0	0	0	0	nepe
syllable	0	0	0	0	0	0	0	0	0	0	silab
syllabus	0	0	0	0	0	0	0	0	0	0	progranm
symbol	0	0	0	0	0	0	0	0	0	0	senbòl
symbolic	0	0	0	0	0	0	1	0	0	0	senbolik
symbolically	0	0	0	0	0	0	0	0	0	0	senbolikman
symbolism	0	0	0	0	0	0	0	0	0	0	senbolis
symbolize	0	0	0	0	0	0	0	0	0	0	senbolize
symmetric	0	0	0	0	0	0	0	0	0	0	simetrik
symmetrical	0	0	0	0	0	0	1	0	0	0	simetrik
symmetry	0	0	0	0	1	0	1	0	0	1	simetri
sympathetic	0	0	0	1	1	0	1	1	0	1	senpatik
sympathize	0	0	0	0	0	0	0	1	0	0	senpatize
sympathy	0	0	0	0	0	0	1	1	0	0	senpati
symphony	0	1	0	0	1	0	1	0	0	0	senfoni
symptom	0	0	0	0	0	1	0	0	0	0	sentòm
symptomatic	0	0	0	0	0	0	0	0	0	0	sentòm
synagogue	0	0	0	0	0	0	0	0	0	0	sinagòg
synchronize	0	1	0	0	1	0	1	0	1	1	senkronize
synchronous	0	0	0	0	0	0	0	0	0	0	synchrone
syncope	0	0	0	1	0	1	0	1	1	0	senkop
syndicate	0	0	0	0	0	0	0	0	0	0	sendika
synergistic	0	0	0	0	0	0	1	0	0	1	sinèrjetik
synergy	0	0	0	0	0	0	0	0	0	0	sinèrji
synod	0	0	0	0	0	0	1	0	0	1	synod
synonym	0	0	0	0	0	0	0	0	0	0	sinonim
synonymous	0	0	0	1	0	1	1	0	0	1	sinonim
synopsis	0	0	0	0	0	0	0	0	0	0	rezime
synoptic	0	0	0	0	0	0	0	0	0	0	sinoptik
syntax	0	0	0	0	0	0	0	0	0	0	sentaks
synthesis	0	0	0	0	0	0	0	0	0	0	sentèz
synthetic	0	0	0	0	0	0	0	0	0	0	sentetik
syringe	0	0	0	1	0	0	0	0	0	0	sereng
syrup	0	0	0	0	0	0	0	0	0	0	siwo
system	0	0	0	0	0	0	0	0	0	1	sistèm
systematic	0	0	0	0	0	0	0	0	0	0	sistematik
systematically	0	0	0	0	0	0	0	0	0	0	sistematikman
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	tabènak
table	0	0	0	0	0	0	0	0	0	0	tab
tableau	0	0	0	0	0	0	0	0	0	0	tablo
tablespoon	0	0	0	0	0	0	0	0	0	0	gwo kiyè
tablet	0	0	0	0	0	0	0	0	0	0	tablèt
tableware	0	0	0	0	0	0	0	0	0	0	tabl
taboo	0	0	1	1	0	1	0	0	0	0	tabou
tabular	0	0	0	0	0	0	0	0	0	0	tabular
tabulate	0	1	0	0	0	0	0	0	0	0	tabulasyon
tabulation	0	0	0	0	0	0	0	0	0	0	tabilasyon
tachometer	0	0	0	0	0	0	0	0	0	0	takomèt
tacit	0	0	0	0	0	0	0	0	0	0	tasit
tack	0	0	0	0	0	0	0	0	0	0	tach
tackle	1	0	0	0	0	0	0	0	1	0	atake
tackling	0	0	0	0	0	0	0	0	0	0	abòde
tacky	0	0	0	0	0	0	0	0	0	0	kolan
tact	0	0	0	0	0	0	1	0	0	0	takt
tactics	0	0	0	1	0	0	0	0	0	1	taktik
tactile	0	0	0	0	0	0	0	0	0	0	tactile
taffeta	0	0	0	0	0	0	0	0	0	0	tafta
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	tag
tail	0	0	0	0	0	0	0	0	0	0	ke
tailed	0	0	0	0	0	0	0	0	0	0	ke
tailings	0	0	0	0	0	0	0	0	0	0	dechè
tailor	0	0	0	0	0	0	0	0	0	0	tayè
tailoring	0	0	0	0	0	0	0	0	0	0	adapter
taint	0	0	0	0	0	1	0	1	0	0	tach
taker	0	0	0	0	0	0	0	0	0	0	moun k ap pran
tale	0	0	0	0	0	0	1	0	0	0	istwa
talent	0	0	0	0	0	0	1	0	0	0	talan
talented	0	0	0	0	0	0	0	0	0	0	talan
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	pale
talkative	0	0	0	0	0	0	0	0	0	0	pale
talker	0	0	0	0	0	0	0	0	0	0	pale
tall	0	0	0	0	0	0	0	0	0	0	wo
tallies	0	0	0	0	0	0	0	0	0	0	konte
tallow	0	0	0	0	0	0	0	0	0	0	suif
tally	0	0	0	0	0	0	0	0	0	0	konte
talons	1	0	0	1	0	1	0	0	0	0	talon
tambourine	0	0	0	0	0	0	0	0	0	0	tanbourin
taming	0	0	0	0	0	0	0	0	0	0	donte
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tanjant
tangle	0	0	0	0	0	0	0	0	0	0	mele
tangled	0	0	0	0	0	1	0	0	0	0	anmele
tank	0	0	0	0	0	0	0	0	0	0	tank
tanned	0	0	0	0	0	0	1	0	0	0	bronze
tantalizing	0	1	0	0	1	1	1	0	1	0	tantalizing
tantamount	0	0	0	0	0	0	0	0	0	1	egalman
tap	0	0	0	0	0	0	0	0	0	0	tiyo
tape	0	0	0	0	0	0	0	0	0	0	kasèt
taper	0	0	0	0	0	0	0	0	0	0	cône
tapering	0	0	0	0	0	0	0	0	0	0	diminuer
tapestry	0	0	0	0	0	0	0	0	0	0	tapi
tar	0	0	0	0	0	0	0	0	0	0	goudwon
tardiness	0	0	0	0	0	1	0	0	0	0	reta
tardy	0	0	0	0	0	1	0	0	0	0	reta
target	0	0	0	0	0	0	0	0	0	0	sib
tariff	1	0	1	0	0	1	0	0	0	0	tarif yo
tarnish	0	0	1	0	0	1	0	1	0	0	sal
tarry	0	0	0	0	0	1	0	0	0	0	retade
tart	0	0	0	0	0	0	0	0	0	0	brak
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tartr
task	0	0	0	0	0	0	1	0	0	0	travay
tassel	0	0	0	0	0	0	0	0	0	0	ponpon
taste	0	0	0	0	0	0	0	0	0	0	gou
tasteful	0	0	0	0	0	0	1	0	0	0	gou
tasteless	0	0	1	0	0	1	0	0	0	0	san gou
tasting	0	0	0	0	0	0	0	0	0	0	gou
tasty	0	0	0	0	0	0	1	0	0	0	bon gou
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatoo
taught	0	0	0	0	0	0	0	0	0	1	anseye
taunt	1	0	0	1	0	1	0	1	0	0	fawouche
taut	0	0	0	0	0	0	0	0	0	0	tache
tavern	0	0	0	0	0	0	0	0	0	0	tavèrn
tawny	0	0	1	0	0	0	0	0	0	0	tawny
tax	0	0	0	0	0	1	0	1	0	0	taks
taxicab	0	0	0	0	0	0	0	0	0	0	taksi
taxonomy	0	0	0	0	0	0	0	0	0	0	taksonomi
tea	0	0	0	0	0	0	0	0	0	0	te
teach	0	0	0	0	1	0	1	0	1	1	anseye
teacher	0	0	0	0	0	0	1	0	0	1	pwofesè
teaching	0	0	0	0	0	0	0	0	0	0	ansèyman
team	0	0	0	0	0	0	0	0	0	1	ekip
tearful	0	0	1	1	0	0	0	1	0	0	kriye
tease	1	1	0	0	0	1	0	1	0	0	toumante
teaser	0	0	0	0	0	0	0	0	0	0	kol
teasing	1	0	0	1	0	1	0	0	0	0	takine
teat	0	0	0	0	0	0	0	0	0	0	tet
technical	0	0	0	0	0	0	0	0	0	0	teknik
technicality	0	0	0	0	0	0	0	0	0	0	teknikite
technician	0	0	0	0	0	0	0	0	0	0	teknisyen
technology	0	0	0	0	0	0	1	0	0	0	teknoloji
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	fatigan
tedium	0	0	0	0	0	1	0	0	0	0	fatigan
teeming	0	0	1	0	0	0	0	0	0	0	batan
teens	0	0	0	0	0	1	1	0	0	0	adolesan
teeth	0	0	0	0	0	0	0	0	0	0	dan
teflon	0	0	0	0	0	0	0	0	0	0	tflon
telegram	0	0	0	0	0	0	0	0	0	0	telegram
telegraph	0	0	0	0	0	0	0	0	0	0	telegraf
telephone	0	0	0	0	0	0	0	0	0	0	telefòn
telescope	0	0	0	0	0	0	0	0	0	0	teleskòp
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopik
television	0	0	0	0	0	0	0	0	0	0	televizyon
teller	0	0	0	0	0	0	0	0	0	0	telman
telling	0	0	0	0	0	0	0	0	0	0	di
telltale	0	0	0	0	0	0	0	0	0	0	rakontatè
temper	0	0	0	0	0	0	0	0	0	0	tanperaman
tempera	0	0	0	0	0	0	0	0	0	0	tanperaman
temperament	0	0	0	0	0	0	0	0	0	0	tanperaman
temperance	0	0	0	0	0	0	1	0	0	0	tanperans
temperate	0	0	0	0	0	0	0	0	0	1	tanpere
temperature	0	0	0	0	0	0	0	0	0	0	tanperati
tempered	0	0	0	0	0	0	1	0	0	0	apeze
tempest	1	1	0	1	0	1	0	1	1	0	tanpèt
temple	0	0	0	0	0	0	0	0	0	0	tanp
temporal	0	0	0	0	0	0	0	0	0	0	tanporèl
temporarily	0	0	0	0	0	0	0	0	0	0	tanporèman
temporary	0	0	0	0	0	0	0	0	0	0	tanporè
tempt	0	0	0	0	0	0	0	0	0	0	tante
temptation	0	0	0	0	0	1	0	0	0	0	tantasyon
tempting	0	0	0	0	0	0	0	0	0	0	tante
ten	0	0	0	0	0	0	0	0	0	0	dis
tenable	0	0	0	0	0	0	1	0	0	0	tenab
tenacious	0	0	0	0	0	0	1	0	0	0	tenasan
tenacity	0	0	0	0	0	0	1	0	0	0	tenasite
tenancy	0	0	0	0	0	0	1	0	0	0	lokasyon
tenant	0	0	0	0	0	0	1	0	0	0	lokatè
tendency	0	0	0	0	0	0	0	0	0	0	tandans
tender	0	0	0	0	1	0	1	0	0	1	sansib
tenderness	0	0	0	0	1	0	1	0	0	0	tandrès
tending	0	0	0	0	0	0	0	0	0	0	ki gen tandans
tendon	0	0	0	0	0	0	0	0	0	0	tandon
tenement	0	0	0	0	0	1	0	0	0	0	lokasyon
tenet	0	0	0	0	0	0	0	0	0	0	prensip
tenets	0	0	0	0	0	0	0	0	0	0	prensip
tenfold	0	0	0	0	0	0	0	0	0	0	dis fwa
tennis	0	0	0	0	0	0	0	0	0	0	tenis
tense	0	0	0	0	0	0	0	0	0	0	tansyon
tensile	0	0	0	0	0	0	0	0	0	0	tansyon
tension	1	0	0	0	0	0	0	0	0	0	tansyon
tent	0	0	0	0	0	0	0	0	0	0	tant
tentacle	0	0	0	0	0	0	0	0	0	0	tantak
tentative	0	0	0	0	0	0	0	0	0	0	tantativ
tenth	0	0	0	0	0	0	0	0	0	0	dizyèm
tenths	0	0	0	0	0	0	0	0	0	0	dizyèm
tenuous	0	0	0	0	0	0	0	0	0	0	feblès
tenure	0	0	0	0	0	0	0	0	0	0	manda
tepid	0	0	0	0	0	0	0	0	0	0	tyèd
term	0	0	0	0	0	0	0	0	0	0	tèm
terminal	0	0	0	1	0	1	0	1	0	0	tèminal
terminate	0	0	0	0	0	0	0	1	0	0	fini
termination	0	0	0	0	0	1	0	1	0	0	revokasyon
terminus	0	0	0	0	0	0	0	0	0	0	tèminal
termite	0	0	1	0	0	1	0	0	0	0	termite
terms	0	0	0	0	0	0	0	0	0	0	tèm
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternary
terrace	0	0	0	0	0	0	0	0	0	0	teras
terrestrial	0	0	0	0	0	0	0	0	0	0	tèrès
terrible	1	0	1	1	0	1	0	1	0	0	terib
terribly	0	0	0	0	0	0	0	1	0	0	fò anpil
terrier	0	0	0	0	0	0	0	0	0	0	tèrye
terrific	0	0	0	0	0	0	0	1	0	0	formidable
territorial	0	0	0	0	0	0	0	0	0	0	teritoryal
territory	0	0	0	0	0	0	0	0	0	0	teritwa
terror	0	0	0	1	0	1	0	0	0	0	laterè
terrorism	1	0	1	1	0	1	0	1	0	0	teworis
terrorist	1	0	1	1	0	1	0	1	1	0	teworis
terrorize	1	0	0	1	0	1	0	1	0	0	teworize
terse	0	0	0	0	0	0	0	0	0	0	kout
tertiary	0	0	0	0	0	0	0	0	0	0	siperyè
test	0	0	0	0	0	0	0	0	0	0	tès
testament	0	1	0	0	0	0	0	0	0	1	testaman
testify	0	0	0	0	0	0	0	0	0	0	temwaye
testimonial	0	0	0	0	0	0	0	0	0	0	temwayaj
testimony	0	0	0	0	0	0	0	0	0	1	temwayaj
tetanus	0	0	1	0	0	1	0	0	0	0	tetanòs
tether	0	0	0	0	0	1	0	0	0	0	mare
tethered	0	0	0	0	0	0	0	0	0	0	mare
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraedral
text	0	0	0	0	0	0	0	0	0	0	tèks
textbook	0	0	0	0	0	0	0	0	0	0	liv
textile	0	0	0	0	0	0	0	0	0	0	twal
textural	0	0	0	0	0	0	0	0	0	0	teksti
texture	0	0	0	0	0	0	0	0	0	0	teksti
thankful	0	0	0	0	1	0	1	0	0	0	rekonesan
thanksgiving	0	0	0	0	1	0	1	0	0	0	di Bondye mèsi
thatch	0	0	0	0	0	0	0	0	0	0	pay
thaw	0	0	0	0	0	0	0	0	0	0	Dejèl
theater	0	0	0	0	0	0	0	0	0	0	teyat
theatrical	0	0	0	0	0	0	0	0	0	0	teyat
theft	1	0	1	1	0	1	0	1	0	0	vòlè
theism	0	0	1	0	0	1	0	0	0	0	teyis
theistic	0	0	0	0	0	0	0	0	0	0	teyis
theme	0	0	0	0	0	0	0	0	0	0	tèm
theocracy	0	0	0	0	0	0	0	0	0	0	teyokrasi
theocratic	1	0	0	1	0	1	0	1	0	1	teyokratik
theologian	0	0	0	0	0	0	0	0	0	0	teyolojyen
theological	0	0	0	0	0	0	0	0	0	1	teyolojik
theology	0	1	0	0	0	0	0	0	0	0	teyoloji
theorem	0	0	0	0	0	0	0	0	0	1	teyorèm
theoretical	0	0	0	0	0	0	1	0	0	0	teyorik
theory	0	1	0	0	0	0	0	0	0	1	teyori
therapeutic	0	0	0	0	1	0	1	0	0	1	terapetik
therapeutics	0	0	0	0	0	0	1	0	0	0	terapetik
thereabouts	0	0	0	0	0	0	0	0	0	0	alapre
thereof	0	0	0	0	0	0	0	0	0	0	ladan l
therewith	0	0	0	0	0	0	0	0	0	0	avèk sa
thermal	0	0	0	0	0	0	0	0	0	0	tèmik
thermocouple	0	1	0	0	0	0	0	0	0	0	tèrmokapteur
thermodynamics	0	0	0	0	0	0	0	0	0	0	tèmodinamik
thermometer	0	0	0	0	0	0	0	0	0	1	tèmomèt
thermostat	0	0	0	0	0	0	0	0	0	0	tèmostat
thesaurus	0	0	0	0	0	0	0	0	0	0	thesaurus
thesis	0	0	0	0	0	0	0	0	0	0	tèz
thick	0	0	0	0	0	0	0	0	0	0	pwès
thicken	0	0	0	0	0	0	0	0	0	0	epesir
thickening	0	0	0	0	0	0	0	0	0	0	epesman
thicket	0	0	0	0	0	0	0	0	0	0	epè
thickness	0	0	0	0	0	0	0	0	0	0	epesè
thief	1	0	1	1	0	1	0	1	1	0	vòlè
thimble	0	0	0	0	0	0	0	0	0	0	kouto
thin	0	0	0	0	0	0	0	0	0	0	mens
thing	0	0	0	0	0	0	0	0	0	0	bagay
things	0	0	0	0	0	0	0	0	0	0	bagay yo
thinker	0	0	0	0	0	0	1	0	0	0	pansè
thinking	0	0	0	0	0	0	0	0	0	0	panse
thirds	0	0	0	0	0	0	0	0	0	0	tyè
thirst	0	1	0	0	0	0	0	1	1	0	swaf dlo
thirsty	0	0	0	0	0	1	0	0	0	0	swaf dlo
thirteen	0	0	0	0	0	0	0	0	0	0	trèz
thirteenth	0	0	0	1	0	0	0	0	0	0	trèzyèm
thistle	0	0	0	0	0	0	0	0	0	0	pikan
thither	0	0	0	0	0	0	0	0	0	0	la
thong	0	0	0	0	0	0	0	0	0	0	tanga
thorn	0	0	0	0	0	1	0	0	0	0	pikan
thorny	0	0	0	1	0	1	0	0	0	0	pikan
thoroughbred	0	0	0	0	0	0	1	0	0	0	bon sang
thoroughfare	0	0	0	0	0	0	0	0	0	0	wout
thought	0	1	0	0	0	0	0	0	0	0	te panse
thoughtful	0	0	0	0	0	0	1	0	0	1	reflechi
thoughtfulness	0	0	0	0	0	0	1	0	0	0	reflechi
thoughtless	1	0	1	0	0	1	0	0	0	0	san reflechi
thoughts	0	0	0	0	0	0	0	0	0	0	panse
thousand	0	0	0	0	0	0	0	0	0	0	mil
thrash	1	0	1	1	0	1	0	1	0	0	thrash
thread	0	0	0	0	0	0	0	0	0	0	fil
threat	1	0	0	1	0	1	0	0	0	0	menas
threaten	1	1	0	1	0	1	0	0	0	0	menase
threatening	1	0	1	1	0	1	0	0	0	0	menase
threefold	0	0	0	0	0	0	0	0	0	0	twa fwa
thresh	1	0	0	1	0	1	0	1	0	0	bat
threshold	0	0	0	0	0	0	0	0	0	0	papòt
thrice	0	0	0	0	0	0	0	0	0	0	twa fwa
thrift	0	0	1	0	0	0	1	0	0	1	économie
thrifty	0	0	0	0	0	0	0	0	0	0	ékonomi
thrill	0	1	0	1	1	0	1	0	1	0	frison
thrilling	0	1	0	0	1	0	1	0	1	0	sezisman
thriving	0	1	0	0	1	0	1	0	0	0	pwospere
throat	0	0	0	0	0	0	0	0	0	0	gòj
throb	0	0	0	1	0	1	0	1	0	0	bat
throbbing	0	0	0	0	0	0	0	0	0	0	batman
throne	0	0	0	0	0	0	1	0	0	1	twòn
throng	0	0	0	0	0	0	0	0	0	0	foul moun
throttle	1	0	0	0	0	1	0	0	0	0	gaz
throw	0	0	0	0	0	0	0	0	0	0	jete
thrush	0	0	0	0	0	0	0	0	0	0	griv
thrust	0	0	0	0	0	0	0	0	0	0	pouse
thud	0	0	0	0	0	0	0	0	0	0	soud
thug	1	0	1	1	0	1	0	0	0	0	bandi
thumb	0	0	0	0	0	0	0	0	0	0	gwo pous
thump	1	0	0	0	0	1	0	0	0	0	frape
thumping	0	0	0	1	0	0	0	0	0	0	frape
thunder	0	0	0	0	0	0	0	0	0	0	loraj
thunderbolt	0	0	0	0	0	0	0	0	0	0	kout loraj
thundering	1	0	0	1	0	1	0	0	0	0	loraj
thunderstorm	0	0	0	0	0	0	0	0	0	0	loraj
thwart	0	0	0	0	0	1	0	0	1	0	antrave
thyme	0	0	0	0	0	0	0	0	0	0	tim
tiara	0	0	0	0	0	0	0	0	0	0	dyadèm
tick	0	0	0	0	0	0	0	0	0	0	tik
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	tikè
tickle	0	1	0	0	1	0	1	0	1	1	chatouye
ticklish	0	0	0	0	0	0	0	0	0	0	chatouch
tidal	0	0	0	0	0	0	0	0	0	0	mare
tidbit	0	0	0	0	0	0	0	0	0	0	tidbit
tide	0	0	0	0	0	0	0	0	0	0	mare
tidings	0	0	0	0	0	0	0	0	0	0	nouvèl
tie	0	0	0	0	0	0	0	0	0	0	mare
tier	0	0	0	0	0	0	0	0	0	0	nivo
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tig
tighten	1	0	0	0	0	0	0	0	0	0	sere boulon
tightness	0	0	0	0	0	0	0	0	0	0	sere
tights	0	0	0	0	0	0	0	0	0	0	kolan
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	mozayik
tiling	0	0	0	0	0	0	1	0	0	0	mozayik
till	0	0	0	0	0	0	0	0	0	0	jiska
