English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Serbian Word
stutter	0	0	0	0	0	0	0	0	0	0	муцати
sty	0	0	1	0	0	1	0	0	0	0	сти
style	0	0	0	0	0	0	0	0	0	0	стил
stylish	0	0	0	0	0	0	0	0	0	0	стилски
subatomic	0	0	0	0	0	0	0	0	0	0	субатомски
subcommittee	0	0	0	0	0	0	0	0	0	0	пододбор
subconscious	0	0	0	0	0	0	0	0	0	0	подсвести
subcutaneous	0	0	0	0	0	0	0	0	0	0	поткожни
subdivide	0	0	0	0	0	0	0	0	0	0	поделити
subdivision	0	0	0	0	0	0	0	0	0	0	подела
subduction	0	0	0	0	0	0	0	0	0	0	субдукција
subdue	0	0	0	0	0	1	0	0	0	0	покорити
subdued	0	0	0	0	0	0	0	0	0	0	покорен
subito	0	0	0	0	0	0	0	0	1	0	субито
subject	0	0	0	0	0	1	0	0	0	0	предмет
subjected	0	0	0	0	0	1	0	1	0	0	подвргнути
subjection	0	0	0	0	0	1	0	0	0	0	потчињавање
subjective	0	0	0	0	0	0	0	0	0	0	субјективно
subjugation	1	0	1	1	0	1	0	1	0	0	потчињавање
sublimation	0	0	0	0	1	0	1	0	0	0	сублимација
subliminal	0	0	0	0	0	0	0	0	0	0	подсвесно
submarine	0	0	0	0	0	0	0	0	0	0	подморница
submerged	0	0	0	0	0	0	0	0	0	0	потопљени
submersible	0	0	0	0	0	0	0	0	0	0	подводни
submission	0	0	0	0	0	0	0	0	0	0	подношење
submit	0	1	0	0	0	0	0	0	0	0	прихвати
subordinate	0	0	0	1	0	1	0	0	0	0	подређени
subordination	0	0	0	0	0	0	0	0	0	0	подређености
subplot	0	0	0	0	0	0	0	0	0	0	подзаплет
subpoena	0	0	0	0	0	1	0	0	0	0	судски позив
subscribe	0	1	0	0	0	0	0	0	0	0	претплатити се
subscription	0	0	0	0	0	0	0	0	0	0	претплата
subsequence	0	0	0	0	0	0	0	0	0	0	подсеквенца
subsequent	0	0	0	0	0	0	0	0	0	0	накнадни
subsequently	0	0	0	0	0	0	0	0	0	0	накнадно
subset	0	0	0	0	0	0	0	0	0	0	подскуп
subside	0	0	0	0	0	0	0	0	0	0	стишати се
subsidence	0	0	0	0	0	1	0	1	0	0	слегање
subsidiary	0	0	0	0	0	0	0	0	0	0	подружница
subsidize	0	0	0	0	0	0	0	0	0	0	субвенционисати
subsidy	1	0	1	0	0	1	0	0	0	0	субвенција
subsist	0	0	0	0	0	1	0	0	0	0	субсист
subsistence	0	0	0	0	0	0	0	0	0	0	издржавање
subsoil	0	0	0	0	0	0	0	0	0	0	подземље
substance	0	0	0	0	0	0	1	0	0	0	супстанца
substantially	0	0	0	0	0	0	0	0	0	0	суштински
substantiate	0	0	0	0	0	0	0	0	0	1	поткрепити
substantive	0	0	0	0	0	0	1	0	0	0	суштински
substitute	0	0	0	0	0	0	0	0	0	0	замена
substituted	0	0	0	0	0	0	0	0	0	0	замењени
substitution	0	0	0	0	0	0	0	0	0	0	замена
substructure	0	0	0	0	0	0	0	0	0	0	потконструкција
subterranean	0	0	0	0	0	0	0	0	0	0	подземни
subtle	0	0	0	0	0	0	0	0	0	0	суптилна
subtlety	0	0	0	0	0	0	0	0	0	0	суптилност
subtract	0	0	0	0	0	1	0	0	0	0	одузимати
subtraction	0	0	0	0	0	0	0	0	0	0	одузимање
subtype	0	0	0	0	0	0	0	0	0	0	подтип
suburb	0	0	0	0	0	0	0	0	0	0	Предграђе
suburban	0	0	0	0	0	0	0	0	0	0	приградски
suburbs	0	0	0	0	0	0	0	0	0	0	предграђа
subversion	1	0	0	1	0	1	0	0	0	0	субверзија
subversive	1	0	0	0	0	1	0	0	1	0	субверзивна
subvert	0	0	1	1	0	1	0	1	0	0	подмећу
subway	0	0	0	0	0	0	0	0	0	0	Метро
succeed	0	1	0	0	1	0	1	0	1	1	успети
succeeding	0	1	0	0	1	0	1	0	0	1	успевајући
success	0	1	0	0	1	0	1	0	0	0	успех
successful	0	1	0	0	1	0	1	0	0	1	успешан
succession	0	0	0	0	0	0	0	0	0	0	сукцесија
successive	0	0	0	0	0	0	0	0	0	0	сукцесивно
successor	0	0	0	0	0	0	0	0	0	0	наследник
succinct	0	0	0	0	0	0	1	0	0	0	сажет
succulent	0	0	0	0	0	1	1	0	0	0	сочан
succumb	0	0	0	0	0	1	0	0	0	0	подлећи
suck	0	0	0	0	0	1	0	0	0	0	сисати
sucker	1	0	0	0	0	1	0	0	0	0	сисавац
sucking	0	0	0	0	0	0	0	0	0	0	сисање
suckling	0	0	0	0	0	0	0	0	0	0	сисање
suction	0	0	0	0	0	0	0	0	0	0	усисавање
sudden	0	0	0	0	0	0	0	0	1	0	изненадан
suddenly	0	0	0	0	0	0	0	0	1	0	изненада
sue	1	0	0	0	0	1	0	1	0	0	тужити
suffer	0	0	0	0	0	1	0	0	0	0	патити
sufferer	0	0	0	1	0	1	0	1	0	0	страдалник
suffering	0	0	1	1	0	1	0	1	0	0	патња
suffice	0	0	0	0	0	0	0	0	0	0	довољно
sufficiency	0	0	0	0	0	0	1	0	0	0	довољност
sufficient	0	0	0	0	0	0	0	0	0	0	довољан
sufficiently	0	0	0	0	0	0	0	0	0	0	довољно
suffix	0	0	0	0	0	0	0	0	0	0	суфикс
suffocating	0	0	1	1	0	1	0	1	0	0	гушећи се
suffocation	1	0	0	1	0	1	0	0	0	0	гушење
sugar	0	0	0	0	0	0	1	0	0	0	шећер
suggest	0	0	0	0	0	0	0	0	0	1	предложити
suggestion	0	0	0	0	0	0	0	0	0	0	предлог
suggestive	0	0	0	0	0	0	0	0	0	0	сугестиван
suicidal	1	0	1	1	0	1	0	1	0	0	самоубилачки
suicide	1	0	0	1	0	1	0	1	0	0	самоубиство
suit	0	0	0	0	0	0	0	0	0	0	одело
suitable	0	0	0	0	0	0	1	0	0	0	погодан
suite	0	0	0	0	0	0	0	0	0	0	апартман
suitor	0	0	0	0	0	0	0	0	0	0	удварач
sullen	1	0	0	0	0	1	0	1	0	0	смркнути
sulphur	0	0	0	0	0	0	0	0	0	0	сумпор
sultan	0	0	0	1	0	0	0	0	0	0	султан
sultry	0	0	0	0	0	0	1	0	0	0	спарно
sum	0	0	0	0	0	0	0	0	0	0	сум
summarily	0	0	0	0	0	0	0	0	0	0	сумарно
summarize	0	0	0	0	0	0	0	0	0	0	резимирати
summary	0	0	0	0	0	0	0	0	0	0	резиме
summation	0	0	0	0	0	0	0	0	0	0	сумирање
summer	0	0	0	0	0	0	0	0	0	0	лето
summit	0	0	0	0	0	0	0	0	0	0	самит
summon	0	0	0	0	0	0	0	0	0	0	позове
summons	0	0	0	0	0	1	0	0	0	0	позива
sumo	0	0	0	0	0	0	0	0	0	0	сумо
sump	0	0	1	0	0	0	0	0	0	0	сумп
sumptuous	0	0	0	0	0	0	0	0	0	0	раскошан
sun	0	1	0	0	1	0	1	0	1	1	сунце
sunbeam	0	0	0	0	0	0	0	0	0	0	сунбеам
sundial	0	1	0	0	0	0	0	0	0	1	сунчани сат
sundown	0	0	0	0	0	0	0	0	0	0	залазак сунца
sundry	0	0	0	0	0	0	0	0	0	0	разни
sunglass	0	0	0	0	0	0	0	0	0	0	наочаре за сунце
sunglasses	0	0	0	0	0	0	0	0	0	0	наочаре за сунце
sunk	0	0	1	1	0	1	0	1	0	0	потонуо
sunless	0	0	0	0	0	0	0	0	0	0	без сунца
sunlight	0	0	0	0	0	0	0	0	0	0	сунчева светлост
sunny	0	1	0	0	1	0	1	0	1	0	сунчан
sunrise	0	0	0	0	0	0	0	0	0	0	излазак Сунца
sunset	0	1	0	0	0	0	1	0	0	0	залазак сунца
sunshine	0	0	0	0	1	0	1	0	0	0	сунце
superannuation	0	0	0	0	0	0	0	0	0	0	пензија
superb	0	0	0	0	0	0	1	0	0	0	диван
superficial	0	0	0	0	0	1	0	0	0	0	површно
superfluous	0	0	0	0	0	1	0	0	0	0	сувишан
superhuman	0	0	0	0	0	0	1	0	0	0	надљудски
superimposed	0	0	0	0	0	0	0	0	0	0	надређени
superintendent	0	0	0	0	0	0	0	0	0	0	надзорник
superior	0	0	0	0	0	0	1	0	0	0	супериоран
superiority	0	0	0	0	0	0	1	0	0	0	супериорност
superlative	0	0	0	0	0	0	0	0	0	0	суперлатив
superman	0	0	0	0	1	0	1	0	0	1	суперман
supermarket	0	0	0	0	0	0	0	0	0	0	супер маркет
supernatant	0	0	0	0	0	0	0	0	0	0	супернатант
supernatural	0	0	0	0	0	0	0	0	0	0	натприродно
superposition	0	0	0	0	0	0	0	0	0	0	суперпозиција
supersede	0	0	0	0	0	0	0	0	0	0	заменити
superstar	0	0	0	0	1	0	1	0	0	1	супер Звезда
superstition	0	0	0	1	0	1	1	0	0	0	сујеверје
superstitious	0	1	0	1	0	1	0	0	0	0	сујеверан
supervise	0	0	0	0	0	0	0	0	0	0	надгледати
supervision	0	0	0	0	0	0	0	0	0	0	надзор
supervisor	0	0	0	0	0	0	0	0	0	0	надзорник
supper	0	0	0	0	0	0	0	0	0	0	вечера
supplant	0	0	0	0	0	0	0	0	0	0	заменити
supple	0	0	0	0	0	0	0	0	0	0	гипка
supplement	0	0	0	0	0	0	0	0	0	0	додатак
supplemental	0	0	0	0	0	0	0	0	0	0	допунски
supplementary	0	0	0	0	0	0	0	0	0	0	допунски
supplication	0	0	0	0	0	0	1	0	0	1	молба
supplies	0	0	0	0	0	0	1	0	0	0	залихе
supply	0	0	0	0	0	0	1	0	0	0	снабдевање
supported	0	0	0	0	0	0	1	0	0	0	подржан
supporter	0	0	0	0	1	0	1	0	0	1	присталица
supporters	0	0	0	0	0	0	0	0	0	0	присталице
supporting	0	0	0	0	0	0	1	0	0	1	подржавајући
suppose	0	0	0	0	0	0	0	0	0	0	претпоставимо
supposing	0	0	0	0	0	0	0	0	0	0	претпоставити
supposition	0	0	0	0	0	0	0	0	0	0	претпоставка
suppress	1	0	0	1	0	1	0	1	0	0	потиснути
suppression	1	0	1	1	0	1	0	0	0	0	потискивање
supremacy	1	1	0	1	1	1	1	0	1	1	превласт
supreme	0	0	0	0	0	0	1	0	0	0	Врховни
supremely	0	0	0	0	0	0	1	0	0	0	највише
surcharge	1	0	0	0	0	1	0	0	0	0	доплата
surety	0	0	0	0	0	0	1	0	0	1	јемство
surf	0	0	0	0	0	0	0	0	0	0	сурф
surface	0	0	0	0	0	0	0	0	0	0	површине
surge	0	0	0	0	0	0	0	0	1	0	напредак
surgeon	0	0	0	0	0	0	0	0	0	0	хирург
surgery	0	0	0	1	0	0	0	1	0	0	хирургија
surly	1	0	1	0	0	1	0	0	0	0	сурли
surmise	0	0	0	0	0	0	1	0	0	0	претпоставити
surname	0	0	0	0	0	0	0	0	0	0	презимена
surpassing	0	0	0	0	0	0	1	0	0	0	превазилазећи
surplus	0	0	0	0	0	0	0	0	0	0	вишак
surprise	0	0	0	1	1	0	1	0	1	0	изненађење
surprised	0	0	0	0	0	0	0	0	1	0	изненађени
surprising	0	0	0	0	0	0	0	0	1	0	изненађујуће
surprisingly	0	1	0	0	0	0	0	0	1	0	изненађујуће
surrender	0	0	0	1	0	1	0	1	0	0	предаја
surrendering	0	0	0	0	0	1	0	1	0	0	предајући се
surrogate	0	0	0	0	0	0	0	0	0	1	сурогат
surround	0	1	0	0	0	1	1	0	0	0	окрузити
surrounding	0	0	0	0	0	0	0	0	0	0	који окружује
surroundings	0	0	0	0	0	0	0	0	0	0	околина
surveillance	0	0	0	1	0	0	0	0	0	0	надзор
survey	0	0	0	0	0	0	0	0	0	0	анкета
surveying	0	0	0	0	0	0	1	0	0	0	анкетирање
surveyor	0	0	0	0	0	0	0	0	0	0	геодета
survival	0	0	0	0	0	0	0	0	0	0	опстанак
survive	0	0	0	0	0	0	1	0	0	0	преживети
surviving	0	0	0	0	0	0	0	0	0	0	преживљавање
susceptibility	0	0	0	0	0	0	0	0	0	0	осетљивост
susceptible	0	0	0	0	0	1	0	0	0	0	осетљив
suspect	0	0	0	1	0	1	0	0	0	0	осумњичени
suspected	0	0	0	0	0	0	0	0	0	0	сумњиво
suspend	0	0	0	0	0	0	0	0	0	0	суспендовати
suspended	0	0	0	0	0	0	0	0	0	0	суспендован
suspenders	0	0	0	0	0	0	0	0	0	0	трегери
suspense	0	1	0	1	0	0	0	0	1	0	неизвесност
suspension	0	0	0	1	0	1	0	0	0	0	суспензија
suspicion	0	0	0	1	0	1	0	0	0	0	сумња
suspicions	0	0	0	0	0	0	0	0	0	0	сумње
suspicious	1	1	0	0	0	1	0	0	0	0	сумњиво
sustained	0	0	0	0	0	0	0	0	0	0	непрекидан
sustenance	0	0	0	0	0	0	0	0	0	0	издржавање
suture	0	0	0	0	0	0	0	0	0	0	шав
swab	0	0	0	0	0	1	0	0	0	0	брис
swag	0	0	0	0	0	0	0	0	0	0	колебање
swagger	0	0	0	0	0	0	0	0	0	0	сваггер
swallow	0	0	0	0	0	0	0	0	0	0	прогутати
swamp	0	0	1	1	0	1	0	0	0	0	мочвара
swamped	0	0	0	0	0	0	0	0	0	0	мочварно
swampy	0	0	1	1	0	1	0	0	0	0	мочварно
swan	0	0	0	0	0	0	0	0	0	0	лабуд
swap	0	0	0	0	0	0	0	0	0	0	свап
swarm	0	0	1	0	0	0	0	0	0	0	рој
swarming	0	0	0	0	0	0	0	0	0	0	ројење
swastika	1	0	0	1	0	1	0	0	0	0	свастика
sway	0	0	0	0	0	0	0	0	0	0	љуљати се
swear	0	0	0	0	0	0	1	0	0	1	заклети се
swearing	0	0	0	0	0	0	0	0	0	0	псовке
sweat	0	0	0	1	0	0	0	0	0	0	зној
sweater	0	0	0	0	0	0	0	0	0	0	џемпер
sweating	0	0	0	0	0	0	0	0	0	0	знојење
sweep	0	0	0	0	0	0	0	0	0	0	свееп
sweeping	0	0	0	0	0	0	0	0	0	0	пометање
sweet	0	1	0	0	1	0	1	0	1	1	слатко
sweeten	0	0	0	0	0	0	0	0	0	0	засладити
sweetened	0	0	0	0	0	0	0	0	0	0	заслађен
sweetener	0	0	0	0	0	0	0	0	0	0	заслађивач
sweetheart	0	1	0	0	1	0	1	1	0	1	Душица
sweetie	0	0	0	0	0	0	1	0	0	0	слаткишу
sweetness	0	0	0	0	0	0	1	0	0	0	сласт
sweets	0	1	0	0	1	0	1	0	0	0	слаткиши
swell	0	0	0	0	0	0	0	0	0	0	надимати се
swelling	0	0	0	1	0	1	0	0	0	0	Оток
sweltering	0	0	0	0	0	0	0	0	0	0	спарно
swerve	0	0	0	1	0	0	0	0	1	0	скренути
swift	0	0	0	0	0	0	1	0	0	0	свифт
swiftly	0	0	0	0	0	0	0	0	0	0	брзо
swig	0	0	1	0	0	1	0	0	0	0	гутљај
swim	0	1	0	1	1	0	1	0	0	0	пливати
swimming	0	0	0	0	0	0	0	0	0	0	пливање
swine	0	0	1	0	0	1	0	0	0	0	свиња
swing	0	0	0	0	0	0	0	0	0	0	Свинг
swinging	0	0	0	0	0	0	0	0	0	0	љуљање
swish	0	0	0	0	0	0	0	0	0	0	звиждук
switch	0	0	0	0	0	0	0	0	0	0	прекидач
swivel	0	0	0	0	0	0	0	0	0	0	окретни
swollen	0	0	0	0	0	1	0	0	0	0	натечен
swoon	0	0	0	0	0	0	0	0	0	0	несвест
swoop	0	0	0	0	0	0	0	0	0	0	свооп
sword	0	0	0	0	0	0	0	0	0	0	мач
syllable	0	0	0	0	0	0	0	0	0	0	слога
syllabus	0	0	0	0	0	0	0	0	0	0	Наставни план
symbol	0	0	0	0	0	0	0	0	0	0	симбол
symbolic	0	0	0	0	0	0	1	0	0	0	симболички
symbolically	0	0	0	0	0	0	0	0	0	0	симболично
symbolism	0	0	0	0	0	0	0	0	0	0	симболика
symbolize	0	0	0	0	0	0	0	0	0	0	симболизују
symmetric	0	0	0	0	0	0	0	0	0	0	симетрично
symmetrical	0	0	0	0	0	0	1	0	0	0	симетрично
symmetry	0	0	0	0	1	0	1	0	0	1	симетрија
sympathetic	0	0	0	1	1	0	1	1	0	1	симпатичан
sympathize	0	0	0	0	0	0	0	1	0	0	саосећати
sympathy	0	0	0	0	0	0	1	1	0	0	симпатија
symphony	0	1	0	0	1	0	1	0	0	0	симфонија
symptom	0	0	0	0	0	1	0	0	0	0	симптом
symptomatic	0	0	0	0	0	0	0	0	0	0	симптоматично
synagogue	0	0	0	0	0	0	0	0	0	0	синагога
synchronize	0	1	0	0	1	0	1	0	1	1	синхронизовати
synchronous	0	0	0	0	0	0	0	0	0	0	синхрони
syncope	0	0	0	1	0	1	0	1	1	0	синкопа
syndicate	0	0	0	0	0	0	0	0	0	0	синдикат
synergistic	0	0	0	0	0	0	1	0	0	1	синергијски
synergy	0	0	0	0	0	0	0	0	0	0	Синергија
synod	0	0	0	0	0	0	1	0	0	1	синод
synonym	0	0	0	0	0	0	0	0	0	0	синоним
synonymous	0	0	0	1	0	1	1	0	0	1	синоним
synopsis	0	0	0	0	0	0	0	0	0	0	синопсис
synoptic	0	0	0	0	0	0	0	0	0	0	синоптички
syntax	0	0	0	0	0	0	0	0	0	0	синтаксе
synthesis	0	0	0	0	0	0	0	0	0	0	синтеза
synthetic	0	0	0	0	0	0	0	0	0	0	синтетички
syringe	0	0	0	1	0	0	0	0	0	0	шприц
syrup	0	0	0	0	0	0	0	0	0	0	сируп
system	0	0	0	0	0	0	0	0	0	1	система
systematic	0	0	0	0	0	0	0	0	0	0	систематски
systematically	0	0	0	0	0	0	0	0	0	0	систематски
tabby	0	0	0	0	0	0	0	0	0	0	табби
tabernacle	0	0	0	0	0	0	0	0	0	0	табернакул
table	0	0	0	0	0	0	0	0	0	0	сто
tableau	0	0	0	0	0	0	0	0	0	0	таблеау
tablespoon	0	0	0	0	0	0	0	0	0	0	кашика
tablet	0	0	0	0	0	0	0	0	0	0	таблета
tableware	0	0	0	0	0	0	0	0	0	0	прибор за јело
taboo	0	0	1	1	0	1	0	0	0	0	табу
tabular	0	0	0	0	0	0	0	0	0	0	табеларно
tabulate	0	1	0	0	0	0	0	0	0	0	табеларно
tabulation	0	0	0	0	0	0	0	0	0	0	табеларно
tachometer	0	0	0	0	0	0	0	0	0	0	тахометар
tacit	0	0	0	0	0	0	0	0	0	0	прећутно
tack	0	0	0	0	0	0	0	0	0	0	тацк
tackle	1	0	0	0	0	0	0	0	1	0	тацкле
tackling	0	0	0	0	0	0	0	0	0	0	хватање у коштац
tacky	0	0	0	0	0	0	0	0	0	0	кичасто
tact	0	0	0	0	0	0	1	0	0	0	такт
tactics	0	0	0	1	0	0	0	0	0	1	тактика
tactile	0	0	0	0	0	0	0	0	0	0	тактилно
taffeta	0	0	0	0	0	0	0	0	0	0	тафт
taffy	0	0	0	0	0	0	0	0	0	0	таффи
tag	0	0	0	0	0	0	0	0	0	0	таг
tail	0	0	0	0	0	0	0	0	0	0	Реп
tailed	0	0	0	0	0	0	0	0	0	0	таилед
tailings	0	0	0	0	0	0	0	0	0	0	јаловине
tailor	0	0	0	0	0	0	0	0	0	0	кројач
tailoring	0	0	0	0	0	0	0	0	0	0	кројење
taint	0	0	0	0	0	1	0	1	0	0	мрљати
taker	0	0	0	0	0	0	0	0	0	0	узималац
tale	0	0	0	0	0	0	1	0	0	0	прича
talent	0	0	0	0	0	0	1	0	0	0	таленат
talented	0	0	0	0	0	0	0	0	0	0	талентован
talisman	0	0	0	0	0	0	1	0	0	0	талисман
talk	0	0	0	0	0	0	1	0	0	0	разговарати
talkative	0	0	0	0	0	0	0	0	0	0	причљив
talker	0	0	0	0	0	0	0	0	0	0	говорник
tall	0	0	0	0	0	0	0	0	0	0	висок
tallies	0	0	0	0	0	0	0	0	0	0	таллис
tallow	0	0	0	0	0	0	0	0	0	0	лој
tally	0	0	0	0	0	0	0	0	0	0	талли
talons	1	0	0	1	0	1	0	0	0	0	канџе
tambourine	0	0	0	0	0	0	0	0	0	0	тамбура
taming	0	0	0	0	0	0	0	0	0	0	кроћење
tan	0	0	0	0	0	0	0	0	0	0	тан
tandem	0	0	0	0	0	0	0	0	0	1	тандем
tang	0	0	0	0	0	0	0	0	0	0	танг
tangent	0	0	0	0	0	0	0	0	0	0	тангента
tangle	0	0	0	0	0	0	0	0	0	0	запетљати
tangled	0	0	0	0	0	1	0	0	0	0	замршен
tank	0	0	0	0	0	0	0	0	0	0	резервоар
tanned	0	0	0	0	0	0	1	0	0	0	преплануо
tantalizing	0	1	0	0	1	1	1	0	1	0	мамљиво
tantamount	0	0	0	0	0	0	0	0	0	1	равноправан
tap	0	0	0	0	0	0	0	0	0	0	славина
tape	0	0	0	0	0	0	0	0	0	0	трака
taper	0	0	0	0	0	0	0	0	0	0	тапер
tapering	0	0	0	0	0	0	0	0	0	0	сужавајући се
tapestry	0	0	0	0	0	0	0	0	0	0	таписерија
tar	0	0	0	0	0	0	0	0	0	0	тар
tardiness	0	0	0	0	0	1	0	0	0	0	кашњење
tardy	0	0	0	0	0	1	0	0	0	0	касно
target	0	0	0	0	0	0	0	0	0	0	циљ
tariff	1	0	1	0	0	1	0	0	0	0	тарифа
tarnish	0	0	1	0	0	1	0	1	0	0	оцрнити
tarry	0	0	0	0	0	1	0	0	0	0	катран
tart	0	0	0	0	0	0	0	0	0	0	тарт
tartan	0	0	0	0	0	0	0	0	0	0	тартан
tartar	0	0	0	0	0	0	0	0	0	0	тартар
task	0	0	0	0	0	0	1	0	0	0	задатак
tassel	0	0	0	0	0	0	0	0	0	0	ресица
taste	0	0	0	0	0	0	0	0	0	0	укус
tasteful	0	0	0	0	0	0	1	0	0	0	укусно
tasteless	0	0	1	0	0	1	0	0	0	0	без укуса
tasting	0	0	0	0	0	0	0	0	0	0	дегустација
tasty	0	0	0	0	0	0	1	0	0	0	укусно
tat	0	0	0	0	0	0	0	0	0	0	тат
tattoo	0	0	0	0	0	0	0	0	0	0	тетоважа
taught	0	0	0	0	0	0	0	0	0	1	учио
taunt	1	0	0	1	0	1	0	1	0	0	ругати се
taut	0	0	0	0	0	0	0	0	0	0	затегнути
tavern	0	0	0	0	0	0	0	0	0	0	кафана
tawny	0	0	1	0	0	0	0	0	0	0	жутосмеђе
tax	0	0	0	0	0	1	0	1	0	0	порез
taxicab	0	0	0	0	0	0	0	0	0	0	такси
taxonomy	0	0	0	0	0	0	0	0	0	0	таксономија
tea	0	0	0	0	0	0	0	0	0	0	чај
teach	0	0	0	0	1	0	1	0	1	1	подучавати
teacher	0	0	0	0	0	0	1	0	0	1	учитељ
teaching	0	0	0	0	0	0	0	0	0	0	Учити
team	0	0	0	0	0	0	0	0	0	1	тим
tearful	0	0	1	1	0	0	0	1	0	0	плачљив
tease	1	1	0	0	0	1	0	1	0	0	задиркивати
teaser	0	0	0	0	0	0	0	0	0	0	теасер
teasing	1	0	0	1	0	1	0	0	0	0	задиркивање
teat	0	0	0	0	0	0	0	0	0	0	сиса
technical	0	0	0	0	0	0	0	0	0	0	технички
technicality	0	0	0	0	0	0	0	0	0	0	техницности
technician	0	0	0	0	0	0	0	0	0	0	техничар
technology	0	0	0	0	0	0	1	0	0	0	технологије
ted	0	0	0	0	0	0	0	0	0	0	тед
tedious	0	0	0	0	0	1	0	0	0	0	досадан
tedium	0	0	0	0	0	1	0	0	0	0	досадан
teeming	0	0	1	0	0	0	0	0	0	0	врви
teens	0	0	0	0	0	1	1	0	0	0	Тинејџери
teeth	0	0	0	0	0	0	0	0	0	0	зуби
teflon	0	0	0	0	0	0	0	0	0	0	тефлон
telegram	0	0	0	0	0	0	0	0	0	0	телеграм
telegraph	0	0	0	0	0	0	0	0	0	0	телеграф
telephone	0	0	0	0	0	0	0	0	0	0	телефон
telescope	0	0	0	0	0	0	0	0	0	0	телескоп
telescopic	0	0	0	0	0	0	0	0	0	0	телескопски
television	0	0	0	0	0	0	0	0	0	0	телевизија
teller	0	0	0	0	0	0	0	0	0	0	благајник
telling	0	0	0	0	0	0	0	0	0	0	казивање
telltale	0	0	0	0	0	0	0	0	0	0	издајнички
temper	0	0	0	0	0	0	0	0	0	0	темперамент
tempera	0	0	0	0	0	0	0	0	0	0	темпера
temperament	0	0	0	0	0	0	0	0	0	0	темперамент
temperance	0	0	0	0	0	0	1	0	0	0	умереност
temperate	0	0	0	0	0	0	0	0	0	1	умерена
temperature	0	0	0	0	0	0	0	0	0	0	температура
tempered	0	0	0	0	0	0	1	0	0	0	темперед
tempest	1	1	0	1	0	1	0	1	1	0	олуја
temple	0	0	0	0	0	0	0	0	0	0	храм
temporal	0	0	0	0	0	0	0	0	0	0	темпорални
temporarily	0	0	0	0	0	0	0	0	0	0	привремено
temporary	0	0	0	0	0	0	0	0	0	0	привремени
tempt	0	0	0	0	0	0	0	0	0	0	кушати
temptation	0	0	0	0	0	1	0	0	0	0	искушење
tempting	0	0	0	0	0	0	0	0	0	0	примамљив
ten	0	0	0	0	0	0	0	0	0	0	десет
tenable	0	0	0	0	0	0	1	0	0	0	одрживо
tenacious	0	0	0	0	0	0	1	0	0	0	жилав
tenacity	0	0	0	0	0	0	1	0	0	0	истрајност
tenancy	0	0	0	0	0	0	1	0	0	0	закупа
tenant	0	0	0	0	0	0	1	0	0	0	закупац
tendency	0	0	0	0	0	0	0	0	0	0	тенденција
tender	0	0	0	0	1	0	1	0	0	1	тендер
tenderness	0	0	0	0	1	0	1	0	0	0	нежност
tending	0	0	0	0	0	0	0	0	0	0	неговање
tendon	0	0	0	0	0	0	0	0	0	0	тетива
tenement	0	0	0	0	0	1	0	0	0	0	становништву
tenet	0	0	0	0	0	0	0	0	0	0	начело
tenets	0	0	0	0	0	0	0	0	0	0	начела
tenfold	0	0	0	0	0	0	0	0	0	0	десетоструко
tennis	0	0	0	0	0	0	0	0	0	0	Тенис
tense	0	0	0	0	0	0	0	0	0	0	напет
tensile	0	0	0	0	0	0	0	0	0	0	затегнути
tension	1	0	0	0	0	0	0	0	0	0	напетост
tent	0	0	0	0	0	0	0	0	0	0	шатор
tentacle	0	0	0	0	0	0	0	0	0	0	пипак
tentative	0	0	0	0	0	0	0	0	0	0	пробни
tenth	0	0	0	0	0	0	0	0	0	0	десети
tenths	0	0	0	0	0	0	0	0	0	0	десетине
tenuous	0	0	0	0	0	0	0	0	0	0	танак
tenure	0	0	0	0	0	0	0	0	0	0	поседовање
tepid	0	0	0	0	0	0	0	0	0	0	млак
term	0	0	0	0	0	0	0	0	0	0	термин
terminal	0	0	0	1	0	1	0	1	0	0	терминал
terminate	0	0	0	0	0	0	0	1	0	0	прекинути
termination	0	0	0	0	0	1	0	1	0	0	Прекид
terminus	0	0	0	0	0	0	0	0	0	0	терминус
termite	0	0	1	0	0	1	0	0	0	0	термит
terms	0	0	0	0	0	0	0	0	0	0	услови
tern	0	0	0	0	0	0	0	0	0	0	терн
ternary	0	0	0	0	0	0	0	0	0	0	тернарни
terrace	0	0	0	0	0	0	0	0	0	0	тераса
terrestrial	0	0	0	0	0	0	0	0	0	0	земаљски
terrible	1	0	1	1	0	1	0	1	0	0	страшно
terribly	0	0	0	0	0	0	0	1	0	0	страшно
terrier	0	0	0	0	0	0	0	0	0	0	теријер
terrific	0	0	0	0	0	0	0	1	0	0	сјајан
territorial	0	0	0	0	0	0	0	0	0	0	територијални
territory	0	0	0	0	0	0	0	0	0	0	територија
terror	0	0	0	1	0	1	0	0	0	0	терор
terrorism	1	0	1	1	0	1	0	1	0	0	тероризам
terrorist	1	0	1	1	0	1	0	1	1	0	терориста
terrorize	1	0	0	1	0	1	0	1	0	0	терорисати
terse	0	0	0	0	0	0	0	0	0	0	сажет
tertiary	0	0	0	0	0	0	0	0	0	0	терцијарни
test	0	0	0	0	0	0	0	0	0	0	тест
testament	0	1	0	0	0	0	0	0	0	1	тестамент
testify	0	0	0	0	0	0	0	0	0	0	сведоче
testimonial	0	0	0	0	0	0	0	0	0	0	сведочење
