English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Finnish Word
squat	0	0	0	0	0	0	0	0	0	0	kyykky
squatter	0	0	0	0	0	1	0	0	0	0	asunnonvaltaaja
squeak	0	0	0	0	0	0	0	0	0	0	kitistä
squeal	0	0	0	0	0	0	0	0	0	0	kiljua
squeamish	0	0	1	1	0	1	0	0	0	0	pikkutarkka
squeeze	0	0	0	0	0	0	0	0	0	0	puristaa
squeezing	0	0	0	0	0	0	0	0	0	0	puristamalla
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	siristää silmiään
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	kiemurtelu
squirrel	0	0	0	0	0	0	0	0	0	0	orava
squirt	0	0	0	0	0	0	0	0	0	0	ruiskuttaa
stab	1	0	0	1	0	1	0	1	1	0	puukottaa
stability	0	0	0	0	0	0	0	0	0	0	vakautta
stable	0	0	0	0	0	0	1	0	0	1	vakaa
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	pino
staff	0	0	0	0	0	0	0	0	0	0	henkilöstöä
stag	0	0	0	0	0	0	0	0	0	0	polttarit
stage	0	0	0	0	0	0	0	0	0	0	vaiheessa
stagger	0	0	0	0	0	0	0	0	1	0	porrastaa
staggering	0	0	0	0	0	1	0	0	0	0	huikea
stagnant	0	0	0	0	0	1	0	1	0	0	pysähtynyt
stagnation	0	0	0	0	0	0	0	0	0	0	pysähtyneisyys
staid	0	0	0	0	0	0	0	0	0	0	vanhoillinen
stain	0	0	1	0	0	1	0	0	0	0	tahra
stainless	0	0	0	0	0	0	1	0	0	0	ruostumaton
stair	0	0	0	0	0	0	0	0	0	0	rappu
staircase	0	0	0	0	0	0	0	0	0	0	portaikko
stairway	0	0	0	0	0	0	0	0	0	0	portaikko
stake	0	0	0	0	0	0	0	0	0	0	panos
stale	0	0	0	0	0	1	0	0	0	0	tunkkainen
stalemate	1	0	1	0	0	0	0	0	0	0	umpikuja
stalk	0	0	0	1	0	1	0	0	0	0	varsi
stall	0	0	1	0	0	0	0	0	0	0	pilttuu
stallion	0	0	0	0	0	0	1	0	0	0	ori
stalls	0	0	0	0	0	0	0	0	0	0	kojuista
stalwart	0	0	0	0	0	0	1	0	0	0	roteva
stamina	0	0	0	0	0	0	1	0	0	1	kestävyys
stamp	0	0	0	0	0	0	0	0	0	0	leima
stand	0	0	0	0	0	0	0	0	0	0	seisomaan
standard	0	0	0	0	0	0	0	0	0	0	standardi
standardize	0	0	0	0	0	0	0	0	0	0	standardoida
standing	0	0	0	0	0	0	1	0	0	0	seisomassa
standoff	1	0	0	1	0	1	0	0	0	0	vastakohta
standpoint	0	0	0	0	0	0	0	0	0	0	näkökulmasta
standstill	1	0	0	0	0	1	0	0	0	0	pysähdyksissä
stanza	0	0	0	0	0	0	0	0	0	0	säkeistö
staple	0	0	0	0	0	0	0	0	0	0	niitti
star	0	1	0	0	1	0	1	0	0	1	tähti
starboard	0	0	0	0	0	0	0	0	0	0	oikea puoli
starch	0	0	0	0	0	0	0	0	0	0	tärkkelys
stare	0	0	0	0	0	0	0	0	0	0	tuijottaa
staring	0	0	0	0	0	1	0	0	0	0	tuijottaa
stark	0	0	0	0	0	1	0	0	0	1	jyrkkä
starlight	0	0	0	0	0	0	1	0	0	0	tähtien valo
starry	0	1	0	0	1	0	1	0	0	0	tähtikirkas
stars	0	0	0	0	0	0	0	0	0	0	tähdet
start	0	1	0	0	0	0	0	0	0	0	alkaa
startle	0	0	0	1	0	1	0	0	1	0	hätkähtää
startling	0	0	0	0	0	0	0	0	1	0	hätkähdyttävä
starvation	0	0	0	1	0	1	0	1	0	0	nälkä
starved	0	0	0	0	0	1	0	0	0	0	nälkäinen
starving	0	0	0	0	0	1	0	0	0	0	nälkää
state	0	0	0	0	0	0	0	0	0	0	osavaltio
stately	0	0	0	0	0	0	1	0	0	0	komea
statement	0	0	0	0	0	0	1	0	0	1	lausunto
stateroom	0	0	0	0	0	0	0	0	0	0	valtiosali
statesman	0	0	0	0	0	0	0	0	0	0	valtiomies
static	0	0	0	0	0	0	0	0	0	0	staattinen
statics	0	0	0	0	0	0	0	0	0	0	statiikka
station	0	0	0	0	0	0	0	0	0	0	asemalle
stationary	0	0	0	0	0	1	0	0	0	0	paikallaan
stationery	0	0	0	0	0	0	0	0	0	0	Paperitavara
statistical	0	0	0	0	0	0	0	0	0	1	tilastollinen
statistician	0	0	0	0	0	0	0	0	0	0	tilastotieteilijä
stator	0	0	0	0	0	0	0	0	0	0	staattori
statuary	0	0	0	0	0	0	0	0	0	0	patsaat
statue	0	0	0	0	0	0	1	0	0	0	patsas
statuette	0	0	0	0	0	0	0	0	0	0	patsas
stature	0	0	0	0	0	0	0	0	0	0	korkeus
status	0	0	0	0	0	0	1	0	0	0	Tila
statute	0	0	0	0	0	0	0	0	0	0	säännös
statutory	0	0	0	0	0	0	0	0	0	0	lakisääteinen
staunch	0	0	0	0	0	0	1	0	0	0	uskollinen
stave	0	0	0	0	0	1	0	0	0	0	sauva
stay	0	0	0	0	0	0	0	0	0	0	pysyä
stayed	0	0	0	0	0	0	0	0	0	0	jäi
stays	0	0	0	0	0	0	0	0	0	0	jää
stead	0	0	0	0	0	0	0	0	0	0	sijasta
steadfast	0	0	0	0	0	0	1	0	0	1	vankkumaton
steady	0	0	0	0	0	0	0	0	1	1	tasaista
steal	1	0	0	1	0	1	0	1	0	0	varastaa
stealing	0	0	1	1	0	1	0	0	0	0	varastamista
stealth	0	0	0	0	0	0	0	0	1	0	varkain
stealthily	0	0	0	0	0	0	0	0	1	0	vaivihkaa
stealthy	0	1	0	1	0	1	0	0	1	0	viekas
steamboat	0	0	0	0	0	0	0	0	0	0	höyrylaiva
steamer	0	0	0	0	0	0	0	0	0	0	höyrylaiva
steamroller	0	0	0	0	0	0	0	0	0	0	höyryjyrä
steamship	0	0	0	0	0	0	0	0	0	0	höyrylaiva
steamy	0	0	0	0	0	0	0	0	0	0	kiihkeä
steel	0	0	0	0	0	0	0	0	0	0	teräs
steep	0	0	0	0	0	0	0	0	0	0	jyrkkä
steeple	0	0	0	0	0	0	0	0	0	0	torni
steer	0	0	0	0	0	0	0	0	0	0	ohjata
stellar	0	0	0	0	0	0	1	0	0	0	tähtien
stem	0	0	0	0	0	0	0	0	0	0	varsi
stench	0	0	0	0	0	0	0	0	0	0	löyhkä
stencil	0	0	0	0	0	0	0	0	0	0	sapluuna
step	0	0	0	0	0	0	0	0	0	0	askel
steppe	0	0	0	0	0	0	0	0	0	0	steppi
steps	0	0	0	0	0	0	0	0	0	0	askeleet
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoskooppinen
stereotype	0	0	0	0	0	1	0	0	0	0	stereotypia
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyyppinen
sterile	0	0	0	0	0	1	0	1	0	0	steriili
sterility	0	0	0	0	0	1	0	0	0	0	steriiliys
sterling	1	1	0	0	1	1	1	0	0	1	puntaa
stern	0	0	0	0	0	1	0	0	0	0	perä
stethoscope	0	0	0	0	0	0	0	0	0	0	stetoskooppi
stew	0	0	0	0	0	0	0	0	0	0	muhennos
steward	0	0	0	0	0	0	1	0	0	1	stuertti
stewardship	0	0	0	0	0	0	0	0	0	0	taloudenhoito
stick	0	0	0	0	0	0	0	0	0	0	keppi
sticking	0	0	0	0	0	0	0	0	0	0	kiinni
sticky	0	0	1	0	0	0	0	0	0	0	tahmea
stiff	0	0	0	0	0	1	0	0	0	0	jäykkä
stiffen	0	0	0	0	0	0	0	0	0	0	jäykistää
stiffness	0	0	0	0	0	1	0	0	0	0	jäykkyys
stifle	0	0	0	0	0	1	0	0	0	0	tukahduttaa
stifled	1	0	0	1	0	1	0	1	0	0	tukahdutettu
stifling	0	0	0	0	0	0	0	0	0	0	tukahduttava
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stile	0	0	0	0	0	0	0	0	0	0	tyyli
stiletto	0	0	0	0	0	0	0	0	0	0	tikari
stillborn	0	0	0	0	0	1	0	1	0	0	kuolleena syntynyt
stillness	0	0	0	1	0	0	1	1	0	0	hiljaisuus
stilts	0	0	0	0	0	0	0	0	0	0	puujalat
stimulant	0	0	0	0	0	0	0	0	0	0	stimulantti
stimulation	0	0	0	0	0	0	0	0	0	0	stimulaatiota
stimulus	0	0	0	0	0	0	0	0	0	0	ärsyke
sting	1	0	0	1	0	1	0	0	0	0	pisto
stinging	0	0	0	0	0	1	0	0	0	0	pistävää
stingy	1	0	1	1	0	1	0	1	0	0	niukka
stink	0	0	1	0	0	1	0	0	0	0	haista
stinking	0	0	1	0	0	1	0	0	0	0	haiseva
stint	0	0	0	1	0	1	0	1	0	0	työjakso
stipulate	0	0	0	0	0	0	0	0	0	0	määrätä
stipulation	0	0	0	0	0	0	0	0	0	0	määräys
stir	0	0	0	0	0	0	0	0	0	0	sekoita
stirring	0	0	0	0	0	0	0	0	0	0	sekoittaen
stitch	0	0	0	0	0	0	0	0	0	0	ommel
stock	0	0	0	0	0	0	0	0	0	0	varastossa
stockbroker	0	0	0	0	0	0	0	0	0	0	pörssinvälittäjä
stocking	0	0	0	0	0	0	0	0	0	0	sukkahousut
stocks	0	0	0	0	0	1	0	0	0	0	osakkeet
stole	0	0	0	0	0	0	0	0	0	0	varasti
stolen	1	0	0	0	0	1	0	0	0	0	varastettu
stomach	0	0	1	0	0	0	0	0	0	0	vatsa
stone	1	0	0	0	0	1	0	0	0	0	kivi
stoned	0	0	0	0	0	1	0	0	0	0	pilvessä
stoneware	0	0	0	0	0	0	0	0	0	0	kivitavara
stony	0	0	0	0	0	0	0	0	0	0	kivinen
stool	0	0	0	0	0	0	0	0	0	0	jakkara
stools	0	0	1	0	0	1	0	0	0	0	ulosteet
stoop	0	0	0	0	0	0	0	0	0	0	alentua
stop	0	0	0	0	0	0	0	0	0	0	lopettaa
stoppage	0	0	0	0	0	1	0	0	0	0	pysäytys
stopper	0	0	0	0	0	0	0	0	0	0	tulppa
stopping	0	0	0	0	0	0	0	0	0	0	pysähtyminen
stopwatch	0	0	0	0	0	0	0	0	0	0	sekuntikello
storage	0	0	0	0	0	0	0	0	0	0	varastointi
store	0	1	0	0	0	0	1	0	0	0	tallentaa
storehouse	0	0	0	0	0	0	0	0	0	0	varasto
storing	0	0	0	0	0	0	0	0	0	0	varastointi
storm	1	0	0	0	0	1	0	0	0	0	myrsky
storming	1	0	0	0	0	0	0	0	0	0	myrskyä
stormy	0	0	0	1	0	1	0	0	0	0	myrskyinen
story	0	0	0	0	0	0	0	0	0	0	tarina
stout	0	0	0	0	0	0	0	0	0	0	stout
stove	0	0	0	0	0	0	0	0	0	0	liesi
stow	0	0	0	0	0	0	0	0	0	0	pakata
straddle	0	0	0	0	0	0	0	0	0	0	hajallaan
straighten	0	0	0	0	0	0	0	0	0	0	suoristaa
straightforward	0	0	0	0	0	0	1	0	0	1	suoraviivaista
straightway	0	0	0	0	0	0	0	0	0	0	heti
strained	1	0	0	0	0	1	0	0	0	0	jännittynyt
strait	0	0	0	0	0	0	0	0	0	0	salmi
straits	0	0	0	1	0	1	0	0	0	0	salmiin
strand	0	0	0	0	0	0	0	0	0	0	nauha
stranded	0	0	0	0	0	1	0	0	0	0	jumissa
stranger	0	0	0	1	0	1	0	0	0	0	muukalainen
strangle	1	0	1	1	0	1	0	1	1	0	kuristaa
strap	0	0	0	0	0	0	0	0	0	0	hihna
strapping	0	0	0	0	0	0	0	0	0	0	vanne
strata	0	0	0	0	0	0	0	0	0	0	kerrokset
strategic	0	0	0	0	0	0	1	0	0	0	strateginen
strategist	0	1	0	0	0	0	1	0	0	1	strategi
strategy	0	0	0	0	0	0	0	0	0	0	strategia
stratification	0	0	0	0	0	0	0	0	0	0	kerrostuminen
stratum	0	0	0	0	0	0	0	0	0	0	kerros
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	olki
stray	0	0	0	0	0	1	0	0	0	0	harhailla
streak	0	0	0	0	0	0	0	0	0	0	putki
streaked	0	0	0	0	0	0	0	0	0	0	raidallinen
stream	0	0	0	0	0	0	0	0	0	0	virta
streamer	0	0	0	0	0	0	0	0	0	0	streameri
streaming	0	0	0	0	0	0	0	0	0	0	suoratoisto
street	0	0	0	0	0	0	0	0	0	0	katu
strength	0	0	0	0	0	0	1	0	0	1	vahvuus
strengthen	0	0	0	0	0	0	1	0	0	0	vahvistaa
strengthening	0	0	0	0	1	0	1	0	0	1	vahvistaminen
strenuous	0	0	0	0	0	0	0	0	0	0	rasittava
stress	0	0	0	0	0	1	0	0	0	0	stressi
stretch	0	0	0	0	0	0	0	0	0	0	venyttää
stretcher	0	0	0	1	0	0	0	1	0	0	paarit
stricken	0	0	0	0	0	0	0	1	0	0	iskenyt
stride	0	0	0	0	0	0	0	0	0	0	askel
strife	1	0	0	0	0	1	0	0	0	0	riitaa
strike	1	0	0	0	0	1	0	0	0	0	lakko
striking	0	0	0	0	0	0	1	0	0	0	näyttävä
strikingly	0	0	0	0	0	0	1	0	0	0	silmiinpistävästi
string	0	0	0	0	0	0	0	0	0	0	merkkijono
stringy	0	0	0	0	0	0	0	0	0	0	sitkeä
strip	0	0	0	0	0	1	0	1	0	0	nauhat
stripe	0	0	0	0	0	1	0	0	0	0	raita
stripped	1	1	1	1	0	1	0	1	0	0	riisuttu
strive	0	1	0	0	0	0	0	0	0	0	pyrkiä
strobe	0	0	0	0	0	0	0	0	0	0	välähdys
stroke	0	0	0	1	0	1	0	1	0	0	aivohalvaus
stroll	0	0	0	0	0	0	0	0	0	0	kävellä
stronghold	0	0	0	0	0	0	0	0	0	0	linnake
strongly	0	0	0	0	0	0	1	0	0	0	voimakkaasti
structural	0	0	0	0	0	0	0	0	0	1	rakenteellinen
structure	0	0	0	0	0	0	1	0	0	1	rakenne
struggle	1	0	0	1	0	1	0	1	0	0	kamppailu
strut	0	0	0	0	0	1	0	0	0	0	tuki
stubble	0	0	0	0	0	0	0	0	0	0	sänki
stubbornness	0	0	0	0	0	0	0	0	0	0	itsepäisyys
stubby	0	0	0	0	0	0	0	0	0	0	tyhmä
stucco	0	0	0	0	0	0	0	0	0	0	stukki
stuck	0	0	0	0	0	0	0	0	0	0	juuttunut
stud	0	0	0	0	0	0	1	0	0	0	nasta
studded	0	0	0	0	0	0	0	0	0	0	nastoitettu
student	0	0	0	0	0	0	0	0	0	0	opiskelija-
studied	0	0	0	0	0	0	0	0	0	0	opiskellut
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	opiskella
stuff	0	0	0	0	0	0	0	0	0	0	tavaraa
stuffing	0	0	0	0	0	0	0	0	0	0	täyte
stuffy	0	0	0	0	0	1	0	0	0	0	tukkoinen
stumble	0	0	0	0	0	1	0	0	0	0	kompastua
stump	0	0	0	0	0	0	0	0	0	0	kanto
stunned	0	0	0	1	0	1	0	0	1	0	järkyttynyt
stunt	0	0	0	0	0	0	0	0	0	0	temppu
stunted	0	0	0	0	0	1	0	0	0	0	kitukasvuinen
stupendous	0	0	0	0	0	0	0	0	0	0	mahtava
stupid	0	0	0	0	0	1	0	0	0	0	tyhmä
stupidity	0	0	0	0	0	1	0	0	0	0	tyhmyys
stupor	0	0	0	0	0	1	0	0	0	0	stupor
sturdy	0	0	0	0	0	0	1	0	0	0	tukeva
sturgeon	0	0	0	0	0	0	0	0	0	0	sampi
stutter	0	0	0	0	0	0	0	0	0	0	änkyttää
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	tyyli
stylish	0	0	0	0	0	0	0	0	0	0	tyylikäs
subatomic	0	0	0	0	0	0	0	0	0	0	subatominen
subcommittee	0	0	0	0	0	0	0	0	0	0	alakomitea
subconscious	0	0	0	0	0	0	0	0	0	0	alitajuinen
subcutaneous	0	0	0	0	0	0	0	0	0	0	ihonalainen
subdivide	0	0	0	0	0	0	0	0	0	0	jakaa alaosaan
subdivision	0	0	0	0	0	0	0	0	0	0	alajako
subduction	0	0	0	0	0	0	0	0	0	0	subduktio
subdue	0	0	0	0	0	1	0	0	0	0	alistaa
subdued	0	0	0	0	0	0	0	0	0	0	hillitty
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	aihe
subjected	0	0	0	0	0	1	0	1	0	0	alistettu
subjection	0	0	0	0	0	1	0	0	0	0	alistaminen
subjective	0	0	0	0	0	0	0	0	0	0	subjektiivinen
subjugation	1	0	1	1	0	1	0	1	0	0	alistaminen
sublimation	0	0	0	0	1	0	1	0	0	0	sublimaatio
subliminal	0	0	0	0	0	0	0	0	0	0	alitajuinen
submarine	0	0	0	0	0	0	0	0	0	0	sukellusvene
submerged	0	0	0	0	0	0	0	0	0	0	upotettuna
submersible	0	0	0	0	0	0	0	0	0	0	upotettavat
submission	0	0	0	0	0	0	0	0	0	0	lähetys
submit	0	1	0	0	0	0	0	0	0	0	Lähetä
subordinate	0	0	0	1	0	1	0	0	0	0	alainen
subordination	0	0	0	0	0	0	0	0	0	0	alisteisuutta
subplot	0	0	0	0	0	0	0	0	0	0	sivujuoni
subpoena	0	0	0	0	0	1	0	0	0	0	haaste
subscribe	0	1	0	0	0	0	0	0	0	0	tilata
subscription	0	0	0	0	0	0	0	0	0	0	tilaus
subsequence	0	0	0	0	0	0	0	0	0	0	jatkojakso
subsequent	0	0	0	0	0	0	0	0	0	0	myöhemmin
subsequently	0	0	0	0	0	0	0	0	0	0	myöhemmin
subset	0	0	0	0	0	0	0	0	0	0	osajoukko
subside	0	0	0	0	0	0	0	0	0	0	laantua
subsidence	0	0	0	0	0	1	0	1	0	0	vajoaminen
subsidiary	0	0	0	0	0	0	0	0	0	0	tytäryhtiö
subsidize	0	0	0	0	0	0	0	0	0	0	tukea
subsidy	1	0	1	0	0	1	0	0	0	0	tuki
subsist	0	0	0	0	0	1	0	0	0	0	elää
subsistence	0	0	0	0	0	0	0	0	0	0	toimeentulo
subsoil	0	0	0	0	0	0	0	0	0	0	pohjamaata
substance	0	0	0	0	0	0	1	0	0	0	aine
substantially	0	0	0	0	0	0	0	0	0	0	olennaisesti
substantiate	0	0	0	0	0	0	0	0	0	1	perustella
substantive	0	0	0	0	0	0	1	0	0	0	olennainen
substitute	0	0	0	0	0	0	0	0	0	0	korvike
substituted	0	0	0	0	0	0	0	0	0	0	korvattu
substitution	0	0	0	0	0	0	0	0	0	0	korvaaminen
substructure	0	0	0	0	0	0	0	0	0	0	alarakenne
subterranean	0	0	0	0	0	0	0	0	0	0	maanalainen
subtle	0	0	0	0	0	0	0	0	0	0	hienovarainen
subtlety	0	0	0	0	0	0	0	0	0	0	oveluus
subtract	0	0	0	0	0	1	0	0	0	0	vähentää
subtraction	0	0	0	0	0	0	0	0	0	0	vähennyslasku
subtype	0	0	0	0	0	0	0	0	0	0	alatyyppi
suburb	0	0	0	0	0	0	0	0	0	0	lähiö
suburban	0	0	0	0	0	0	0	0	0	0	esikaupunki
suburbs	0	0	0	0	0	0	0	0	0	0	lähiöissä
subversion	1	0	0	1	0	1	0	0	0	0	kumouksellinen
subversive	1	0	0	0	0	1	0	0	1	0	kumouksellinen
subvert	0	0	1	1	0	1	0	1	0	0	horjuttaa
subway	0	0	0	0	0	0	0	0	0	0	metro
succeed	0	1	0	0	1	0	1	0	1	1	menestyä
succeeding	0	1	0	0	1	0	1	0	0	1	onnistuu
success	0	1	0	0	1	0	1	0	0	0	menestys
successful	0	1	0	0	1	0	1	0	0	1	onnistunut
succession	0	0	0	0	0	0	0	0	0	0	peräkkäin
successive	0	0	0	0	0	0	0	0	0	0	peräkkäin
successor	0	0	0	0	0	0	0	0	0	0	seuraaja
succinct	0	0	0	0	0	0	1	0	0	0	ytimekäs
succulent	0	0	0	0	0	1	1	0	0	0	mehukas
succumb	0	0	0	0	0	1	0	0	0	0	antautua
suck	0	0	0	0	0	1	0	0	0	0	imeä
sucker	1	0	0	0	0	1	0	0	0	0	tikkari
sucking	0	0	0	0	0	0	0	0	0	0	imeminen
suckling	0	0	0	0	0	0	0	0	0	0	imetys
suction	0	0	0	0	0	0	0	0	0	0	imu
sudden	0	0	0	0	0	0	0	0	1	0	äkillinen
suddenly	0	0	0	0	0	0	0	0	1	0	yhtäkkiä
sue	1	0	0	0	0	1	0	1	0	0	haastaa oikeuteen
suffer	0	0	0	0	0	1	0	0	0	0	kärsiä
sufferer	0	0	0	1	0	1	0	1	0	0	kärsijä
suffering	0	0	1	1	0	1	0	1	0	0	kärsimystä
suffice	0	0	0	0	0	0	0	0	0	0	riittää
sufficiency	0	0	0	0	0	0	1	0	0	0	riittävyys
sufficient	0	0	0	0	0	0	0	0	0	0	riittävä
sufficiently	0	0	0	0	0	0	0	0	0	0	riittävästi
suffix	0	0	0	0	0	0	0	0	0	0	pääte
suffocating	0	0	1	1	0	1	0	1	0	0	tukahduttava
suffocation	1	0	0	1	0	1	0	0	0	0	tukehtuminen
sugar	0	0	0	0	0	0	1	0	0	0	sokeria
suggest	0	0	0	0	0	0	0	0	0	1	ehdottaa
suggestion	0	0	0	0	0	0	0	0	0	0	ehdotus
suggestive	0	0	0	0	0	0	0	0	0	0	vihjailevaa
suicidal	1	0	1	1	0	1	0	1	0	0	itsemurha-
suicide	1	0	0	1	0	1	0	1	0	0	itsemurha
suit	0	0	0	0	0	0	0	0	0	0	puku
suitable	0	0	0	0	0	0	1	0	0	0	sopiva
suite	0	0	0	0	0	0	0	0	0	0	sviitti
suitor	0	0	0	0	0	0	0	0	0	0	kosija
sullen	1	0	0	0	0	1	0	1	0	0	synkkä
sulphur	0	0	0	0	0	0	0	0	0	0	rikki
sultan	0	0	0	1	0	0	0	0	0	0	sulttaani
sultry	0	0	0	0	0	0	1	0	0	0	hiostava
sum	0	0	0	0	0	0	0	0	0	0	summa
summarily	0	0	0	0	0	0	0	0	0	0	lyhyesti
summarize	0	0	0	0	0	0	0	0	0	0	tiivistää
summary	0	0	0	0	0	0	0	0	0	0	yhteenveto
summation	0	0	0	0	0	0	0	0	0	0	summaus
summer	0	0	0	0	0	0	0	0	0	0	kesä
summit	0	0	0	0	0	0	0	0	0	0	kokous
summon	0	0	0	0	0	0	0	0	0	0	koota
summons	0	0	0	0	0	1	0	0	0	0	kutsua
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	öljypohja
sumptuous	0	0	0	0	0	0	0	0	0	0	ylellinen
sun	0	1	0	0	1	0	1	0	1	1	aurinko
sunbeam	0	0	0	0	0	0	0	0	0	0	auringonsäde
sundial	0	1	0	0	0	0	0	0	0	1	aurinkokello
sundown	0	0	0	0	0	0	0	0	0	0	auringonlasku
sundry	0	0	0	0	0	0	0	0	0	0	sekalaiset
sunglass	0	0	0	0	0	0	0	0	0	0	aurinkolasit
sunglasses	0	0	0	0	0	0	0	0	0	0	aurinkolasit
sunk	0	0	1	1	0	1	0	1	0	0	upposi
sunless	0	0	0	0	0	0	0	0	0	0	aurinkoinen
sunlight	0	0	0	0	0	0	0	0	0	0	auringonvalo
sunny	0	1	0	0	1	0	1	0	1	0	aurinkoinen
sunrise	0	0	0	0	0	0	0	0	0	0	auringonnousu
sunset	0	1	0	0	0	0	1	0	0	0	auringonlasku
sunshine	0	0	0	0	1	0	1	0	0	0	auringonpaistetta
superannuation	0	0	0	0	0	0	0	0	0	0	vanhuuseläke
superb	0	0	0	0	0	0	1	0	0	0	loistava
superficial	0	0	0	0	0	1	0	0	0	0	pinnallinen
superfluous	0	0	0	0	0	1	0	0	0	0	tarpeeton
superhuman	0	0	0	0	0	0	1	0	0	0	yli-inhimillistä
superimposed	0	0	0	0	0	0	0	0	0	0	päällekkäin
superintendent	0	0	0	0	0	0	0	0	0	0	superintendentti
superior	0	0	0	0	0	0	1	0	0	0	ylivoimainen
superiority	0	0	0	0	0	0	1	0	0	0	paremmuus
superlative	0	0	0	0	0	0	0	0	0	0	superlatiivi
superman	0	0	0	0	1	0	1	0	0	1	supermies
supermarket	0	0	0	0	0	0	0	0	0	0	supermarket
supernatant	0	0	0	0	0	0	0	0	0	0	supernatantti
supernatural	0	0	0	0	0	0	0	0	0	0	yliluonnollinen
superposition	0	0	0	0	0	0	0	0	0	0	superpositio
supersede	0	0	0	0	0	0	0	0	0	0	korvata
superstar	0	0	0	0	1	0	1	0	0	1	supertähti
superstition	0	0	0	1	0	1	1	0	0	0	taikausko
superstitious	0	1	0	1	0	1	0	0	0	0	taikauskoinen
supervise	0	0	0	0	0	0	0	0	0	0	valvoa
supervision	0	0	0	0	0	0	0	0	0	0	valvontaa
supervisor	0	0	0	0	0	0	0	0	0	0	valvoja
supper	0	0	0	0	0	0	0	0	0	0	illallinen
supplant	0	0	0	0	0	0	0	0	0	0	syrjäyttää
supple	0	0	0	0	0	0	0	0	0	0	notkea
supplement	0	0	0	0	0	0	0	0	0	0	täydentää
supplemental	0	0	0	0	0	0	0	0	0	0	täydentävä
supplementary	0	0	0	0	0	0	0	0	0	0	täydentävä
supplication	0	0	0	0	0	0	1	0	0	1	anominen
supplies	0	0	0	0	0	0	1	0	0	0	tarvikkeet
supply	0	0	0	0	0	0	1	0	0	0	toimittaa
supported	0	0	0	0	0	0	1	0	0	0	tuettu
supporter	0	0	0	0	1	0	1	0	0	1	tukija
supporters	0	0	0	0	0	0	0	0	0	0	kannattajia
supporting	0	0	0	0	0	0	1	0	0	1	tukea
suppose	0	0	0	0	0	0	0	0	0	0	olettaa
supposing	0	0	0	0	0	0	0	0	0	0	olettaen
supposition	0	0	0	0	0	0	0	0	0	0	oletus
suppress	1	0	0	1	0	1	0	1	0	0	tukahduttaa
suppression	1	0	1	1	0	1	0	0	0	0	tukahduttaminen
supremacy	1	1	0	1	1	1	1	0	1	1	ylivalta
supreme	0	0	0	0	0	0	1	0	0	0	ylin
supremely	0	0	0	0	0	0	1	0	0	0	äärimmäisen
surcharge	1	0	0	0	0	1	0	0	0	0	lisämaksu
surety	0	0	0	0	0	0	1	0	0	1	vakuus
surf	0	0	0	0	0	0	0	0	0	0	surffailla
surface	0	0	0	0	0	0	0	0	0	0	pinta-
surge	0	0	0	0	0	0	0	0	1	0	aalto
surgeon	0	0	0	0	0	0	0	0	0	0	kirurgi
surgery	0	0	0	1	0	0	0	1	0	0	leikkaus
surly	1	0	1	0	0	1	0	0	0	0	äreä
surmise	0	0	0	0	0	0	1	0	0	0	otaksua
surname	0	0	0	0	0	0	0	0	0	0	sukunimi
surpassing	0	0	0	0	0	0	1	0	0	0	ylittää
surplus	0	0	0	0	0	0	0	0	0	0	ylijäämä
surprise	0	0	0	1	1	0	1	0	1	0	yllätys
surprised	0	0	0	0	0	0	0	0	1	0	yllättynyt
surprising	0	0	0	0	0	0	0	0	1	0	yllättävä
surprisingly	0	1	0	0	0	0	0	0	1	0	yllättävän
surrender	0	0	0	1	0	1	0	1	0	0	antautua
surrendering	0	0	0	0	0	1	0	1	0	0	antautumassa
surrogate	0	0	0	0	0	0	0	0	0	1	korvike-
surround	0	1	0	0	0	1	1	0	0	0	surround
surrounding	0	0	0	0	0	0	0	0	0	0	ympärillä
surroundings	0	0	0	0	0	0	0	0	0	0	ympäristö
surveillance	0	0	0	1	0	0	0	0	0	0	valvontaa
survey	0	0	0	0	0	0	0	0	0	0	kysely
surveying	0	0	0	0	0	0	1	0	0	0	maanmittaus
surveyor	0	0	0	0	0	0	0	0	0	0	katsastaja
survival	0	0	0	0	0	0	0	0	0	0	eloonjääminen
survive	0	0	0	0	0	0	1	0	0	0	selviytyä
surviving	0	0	0	0	0	0	0	0	0	0	elossa
susceptibility	0	0	0	0	0	0	0	0	0	0	herkkyys
