English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hawaiian Word
stillborn	0	0	0	0	0	1	0	1	0	0	hanau make
stillness	0	0	0	1	0	0	1	1	0	0	noho malie
stilts	0	0	0	0	0	0	0	0	0	0	nā kuʻekuʻe
stimulant	0	0	0	0	0	0	0	0	0	0	mea hoʻoulu
stimulation	0	0	0	0	0	0	0	0	0	0	hoʻoulu ʻana
stimulus	0	0	0	0	0	0	0	0	0	0	mea hoʻoulu
sting	1	0	0	1	0	1	0	0	0	0	ʻūhā
stinging	0	0	0	0	0	1	0	0	0	0	ke kuʻi ʻana
stingy	1	0	1	1	0	1	0	1	0	0	ʻoʻoleʻa
stink	0	0	1	0	0	1	0	0	0	0	pilau
stinking	0	0	1	0	0	1	0	0	0	0	pilau
stint	0	0	0	1	0	1	0	1	0	0	hana
stipulate	0	0	0	0	0	0	0	0	0	0	hoʻoholo
stipulation	0	0	0	0	0	0	0	0	0	0	kau ʻōlelo
stir	0	0	0	0	0	0	0	0	0	0	hoʻouluulu
stirring	0	0	0	0	0	0	0	0	0	0	e hoʻoulu ana
stitch	0	0	0	0	0	0	0	0	0	0	humuhumu
stock	0	0	0	0	0	0	0	0	0	0	waihona
stockbroker	0	0	0	0	0	0	0	0	0	0	mea kuai waiwai
stocking	0	0	0	0	0	0	0	0	0	0	kāʻei kapa
stocks	0	0	0	0	0	1	0	0	0	0	waihona
stole	0	0	0	0	0	0	0	0	0	0	ʻaihue
stolen	1	0	0	0	0	1	0	0	0	0	ʻaihue ʻia
stomach	0	0	1	0	0	0	0	0	0	0	ʻōpū
stone	1	0	0	0	0	1	0	0	0	0	pōhaku
stoned	0	0	0	0	0	1	0	0	0	0	hailukuia
stoneware	0	0	0	0	0	0	0	0	0	0	pōhaku pōhaku
stony	0	0	0	0	0	0	0	0	0	0	pōhaku
stool	0	0	0	0	0	0	0	0	0	0	stool
stools	0	0	1	0	0	1	0	0	0	0	stools
stoop	0	0	0	0	0	0	0	0	0	0	kūlou
stop	0	0	0	0	0	0	0	0	0	0	kū
stoppage	0	0	0	0	0	1	0	0	0	0	hoʻomaha
stopper	0	0	0	0	0	0	0	0	0	0	pani pani
stopping	0	0	0	0	0	0	0	0	0	0	ku ana
stopwatch	0	0	0	0	0	0	0	0	0	0	wati kiaʻi
storage	0	0	0	0	0	0	0	0	0	0	waihona
store	0	1	0	0	0	0	1	0	0	0	hale kūʻai
storehouse	0	0	0	0	0	0	0	0	0	0	hale kūʻai
storing	0	0	0	0	0	0	0	0	0	0	mālama ʻana
storm	1	0	0	0	0	1	0	0	0	0	ino
storming	1	0	0	0	0	0	0	0	0	0	ʻinoʻino
stormy	0	0	0	1	0	1	0	0	0	0	ino
story	0	0	0	0	0	0	0	0	0	0	moʻolelo
stout	0	0	0	0	0	0	0	0	0	0	ʻoʻoleʻa
stove	0	0	0	0	0	0	0	0	0	0	kapuahi
stow	0	0	0	0	0	0	0	0	0	0	kāʻei
straddle	0	0	0	0	0	0	0	0	0	0	kāʻei
straighten	0	0	0	0	0	0	0	0	0	0	hoopololei
straightforward	0	0	0	0	0	0	1	0	0	1	pololei
straightway	0	0	0	0	0	0	0	0	0	0	koke
strained	1	0	0	0	0	1	0	0	0	0	kaohi
strait	0	0	0	0	0	0	0	0	0	0	koʻikoʻi
straits	0	0	0	1	0	1	0	0	0	0	pilikia
strand	0	0	0	0	0	0	0	0	0	0	kaulahao
stranded	0	0	0	0	0	1	0	0	0	0	pae ʻia
stranger	0	0	0	1	0	1	0	0	0	0	malihini
strangle	1	0	1	1	0	1	0	1	1	0	ʻumi ʻumi
strap	0	0	0	0	0	0	0	0	0	0	kaulaʻi
strapping	0	0	0	0	0	0	0	0	0	0	kāʻili ʻana
strata	0	0	0	0	0	0	0	0	0	0	papa
strategic	0	0	0	0	0	0	1	0	0	0	hoʻolālā
strategist	0	1	0	0	0	0	1	0	0	1	mea hoʻolālā
strategy	0	0	0	0	0	0	0	0	0	0	hoʻolālā
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	papa
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	mauʻu
stray	0	0	0	0	0	1	0	0	0	0	auwana
streak	0	0	0	0	0	0	0	0	0	0	kāʻei
streaked	0	0	0	0	0	0	0	0	0	0	ʻōniʻoniʻo
stream	0	0	0	0	0	0	0	0	0	0	kahawai
streamer	0	0	0	0	0	0	0	0	0	0	kahawai
streaming	0	0	0	0	0	0	0	0	0	0	kahe ana
street	0	0	0	0	0	0	0	0	0	0	alanui
strength	0	0	0	0	0	0	1	0	0	1	ikaika
strengthen	0	0	0	0	0	0	1	0	0	0	hooikaika
strengthening	0	0	0	0	1	0	1	0	0	1	hooikaika ana
strenuous	0	0	0	0	0	0	0	0	0	0	koʻikoʻi
stress	0	0	0	0	0	1	0	0	0	0	kaumaha
stretch	0	0	0	0	0	0	0	0	0	0	kikoo
stretcher	0	0	0	1	0	0	0	1	0	0	kaukaukau
stricken	0	0	0	0	0	0	0	1	0	0	hahauia
stride	0	0	0	0	0	0	0	0	0	0	hele wāwae
strife	1	0	0	0	0	1	0	0	0	0	paio
strike	1	0	0	0	0	1	0	0	0	0	hahau
striking	0	0	0	0	0	0	1	0	0	0	hahau ana
strikingly	0	0	0	0	0	0	1	0	0	0	kamahao
string	0	0	0	0	0	0	0	0	0	0	kaulahao
stringy	0	0	0	0	0	0	0	0	0	0	kaulahao
strip	0	0	0	0	0	1	0	1	0	0	kāʻei
stripe	0	0	0	0	0	1	0	0	0	0	kāʻei
stripped	1	1	1	1	0	1	0	1	0	0	wehe ʻia
strive	0	1	0	0	0	0	0	0	0	0	hooikaika
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	hahau
stroll	0	0	0	0	0	0	0	0	0	0	hele wāwae
stronghold	0	0	0	0	0	0	0	0	0	0	pakaua
strongly	0	0	0	0	0	0	1	0	0	0	ikaika
structural	0	0	0	0	0	0	0	0	0	1	hoʻolālā
structure	0	0	0	0	0	0	1	0	0	1	hale kūkulu
struggle	1	0	0	1	0	1	0	1	0	0	paio
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	ʻōpala
stubbornness	0	0	0	0	0	0	0	0	0	0	paakiki
stubby	0	0	0	0	0	0	0	0	0	0	puʻupuʻu
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	paa
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	hoʻopaʻa ʻia
student	0	0	0	0	0	0	0	0	0	0	haumana
studied	0	0	0	0	0	0	0	0	0	0	aʻo ʻia
studio	0	0	0	0	0	0	0	0	0	0	hale hoʻolālā
study	0	0	0	0	0	0	1	0	0	0	ao ana
stuff	0	0	0	0	0	0	0	0	0	0	mea
stuffing	0	0	0	0	0	0	0	0	0	0	hoʻopiha ʻana
stuffy	0	0	0	0	0	1	0	0	0	0	pulupulu
stumble	0	0	0	0	0	1	0	0	0	0	hāʻule
stump	0	0	0	0	0	0	0	0	0	0	kumu
stunned	0	0	0	1	0	1	0	0	1	0	kahaha
stunt	0	0	0	0	0	0	0	0	0	0	hoʻokiʻekiʻe
stunted	0	0	0	0	0	1	0	0	0	0	keʻakeʻa
stupendous	0	0	0	0	0	0	0	0	0	0	mea kupanaha
stupid	0	0	0	0	0	1	0	0	0	0	hūpō
stupidity	0	0	0	0	0	1	0	0	0	0	lapuwale
stupor	0	0	0	0	0	1	0	0	0	0	hoʻohuehue
sturdy	0	0	0	0	0	0	1	0	0	0	paʻa
sturgeon	0	0	0	0	0	0	0	0	0	0	ʻūhā
stutter	0	0	0	0	0	0	0	0	0	0	ʻūhū
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	kaila
stylish	0	0	0	0	0	0	0	0	0	0	kaila
subatomic	0	0	0	0	0	0	0	0	0	0	subatomika
subcommittee	0	0	0	0	0	0	0	0	0	0	subcommitte
subconscious	0	0	0	0	0	0	0	0	0	0	subconscious
subcutaneous	0	0	0	0	0	0	0	0	0	0	ma lalo o ke kino
subdivide	0	0	0	0	0	0	0	0	0	0	puunaue
subdivision	0	0	0	0	0	0	0	0	0	0	mokuahana
subduction	0	0	0	0	0	0	0	0	0	0	hoʻohaʻahaʻa
subdue	0	0	0	0	0	1	0	0	0	0	hoopio
subdued	0	0	0	0	0	0	0	0	0	0	hoopio
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	kumuhana
subjected	0	0	0	0	0	1	0	1	0	0	i kauia
subjection	0	0	0	0	0	1	0	0	0	0	ka hoolohe ana
subjective	0	0	0	0	0	0	0	0	0	0	kumuhana
subjugation	1	0	1	1	0	1	0	1	0	0	ka hookauwa ana
sublimation	0	0	0	0	1	0	1	0	0	0	sublimation
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	moku moana
submerged	0	0	0	0	0	0	0	0	0	0	i loko o ka wai
submersible	0	0	0	0	0	0	0	0	0	0	hoʻokomo ʻia
submission	0	0	0	0	0	0	0	0	0	0	ka waiho ʻana
submit	0	1	0	0	0	0	0	0	0	0	waiho mai
subordinate	0	0	0	1	0	1	0	0	0	0	malalo iho
subordination	0	0	0	0	0	0	0	0	0	0	hoʻohaʻahaʻa
subplot	0	0	0	0	0	0	0	0	0	0	subplot
subpoena	0	0	0	0	0	1	0	0	0	0	palapala hoʻopiʻi
subscribe	0	1	0	0	0	0	0	0	0	0	kau inoa
subscription	0	0	0	0	0	0	0	0	0	0	kau inoa
subsequence	0	0	0	0	0	0	0	0	0	0	hope
subsequent	0	0	0	0	0	0	0	0	0	0	mahope iho
subsequently	0	0	0	0	0	0	0	0	0	0	mahope iho
subset	0	0	0	0	0	0	0	0	0	0	ʻāpana ʻāpana
subside	0	0	0	0	0	0	0	0	0	0	emi iho
subsidence	0	0	0	0	0	1	0	1	0	0	hāʻule iho
subsidiary	0	0	0	0	0	0	0	0	0	0	lālā hui
subsidize	0	0	0	0	0	0	0	0	0	0	hāʻawi kālā
subsidy	1	0	1	0	0	1	0	0	0	0	hāʻawi kālā
subsist	0	0	0	0	0	1	0	0	0	0	ola
subsistence	0	0	0	0	0	0	0	0	0	0	ola
subsoil	0	0	0	0	0	0	0	0	0	0	lepo lalo
substance	0	0	0	0	0	0	1	0	0	0	mea waiwai
substantially	0	0	0	0	0	0	0	0	0	0	nui loa
substantiate	0	0	0	0	0	0	0	0	0	1	hooiaio
substantive	0	0	0	0	0	0	1	0	0	0	mea nui
substitute	0	0	0	0	0	0	0	0	0	0	pani
substituted	0	0	0	0	0	0	0	0	0	0	pani ʻia
substitution	0	0	0	0	0	0	0	0	0	0	pani
substructure	0	0	0	0	0	0	0	0	0	0	hale kūkulu lalo
subterranean	0	0	0	0	0	0	0	0	0	0	lalo o ka honua
subtle	0	0	0	0	0	0	0	0	0	0	maalea
subtlety	0	0	0	0	0	0	0	0	0	0	maalea
subtract	0	0	0	0	0	1	0	0	0	0	e unuhi
subtraction	0	0	0	0	0	0	0	0	0	0	unuhi
subtype	0	0	0	0	0	0	0	0	0	0	subtype
suburb	0	0	0	0	0	0	0	0	0	0	kula ʻāina
suburban	0	0	0	0	0	0	0	0	0	0	kaona
suburbs	0	0	0	0	0	0	0	0	0	0	wahi e pili ana
subversion	1	0	0	1	0	1	0	0	0	0	hookahuli ana
subversive	1	0	0	0	0	1	0	0	1	0	kipi
subvert	0	0	1	1	0	1	0	1	0	0	hoʻokahuli
subway	0	0	0	0	0	0	0	0	0	0	kaʻaahi
succeed	0	1	0	0	1	0	1	0	1	1	holomua
succeeding	0	1	0	0	1	0	1	0	0	1	holomua
success	0	1	0	0	1	0	1	0	0	0	holomua
successful	0	1	0	0	1	0	1	0	0	1	holomua
succession	0	0	0	0	0	0	0	0	0	0	kūʻai
successive	0	0	0	0	0	0	0	0	0	0	pakahi
successor	0	0	0	0	0	0	0	0	0	0	hope
succinct	0	0	0	0	0	0	1	0	0	0	pōkole
succulent	0	0	0	0	0	1	1	0	0	0	ʻoluʻolu
succumb	0	0	0	0	0	1	0	0	0	0	hāʻule
suck	0	0	0	0	0	1	0	0	0	0	omo
sucker	1	0	0	0	0	1	0	0	0	0	omo
sucking	0	0	0	0	0	0	0	0	0	0	omo ana
suckling	0	0	0	0	0	0	0	0	0	0	omo waiu
suction	0	0	0	0	0	0	0	0	0	0	omo
sudden	0	0	0	0	0	0	0	0	1	0	hikiwawe
suddenly	0	0	0	0	0	0	0	0	1	0	hikiwawe
sue	1	0	0	0	0	1	0	1	0	0	hoʻopiʻi
suffer	0	0	0	0	0	1	0	0	0	0	ehaeha
sufferer	0	0	0	1	0	1	0	1	0	0	mea eha
suffering	0	0	1	1	0	1	0	1	0	0	ehaeha
suffice	0	0	0	0	0	0	0	0	0	0	lawa
sufficiency	0	0	0	0	0	0	1	0	0	0	lawa pono
sufficient	0	0	0	0	0	0	0	0	0	0	lawa
sufficiently	0	0	0	0	0	0	0	0	0	0	lawa pono
suffix	0	0	0	0	0	0	0	0	0	0	hope
suffocating	0	0	1	1	0	1	0	1	0	0	ʻoluʻolu
suffocation	1	0	0	1	0	1	0	0	0	0	ʻūhā
sugar	0	0	0	0	0	0	1	0	0	0	kō
suggest	0	0	0	0	0	0	0	0	0	1	manaʻo
suggestion	0	0	0	0	0	0	0	0	0	0	manaʻo
suggestive	0	0	0	0	0	0	0	0	0	0	manao manao
suicidal	1	0	1	1	0	1	0	1	0	0	pepehi kanaka
suicide	1	0	0	1	0	1	0	1	0	0	pepehi kanaka
suit	0	0	0	0	0	0	0	0	0	0	lole lole
suitable	0	0	0	0	0	0	1	0	0	0	kūpono
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	mea hoʻopiʻi
sullen	1	0	0	0	0	1	0	1	0	0	ʻinoʻino
sulphur	0	0	0	0	0	0	0	0	0	0	sulfur
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	ʻāhuehue
sum	0	0	0	0	0	0	0	0	0	0	huina
summarily	0	0	0	0	0	0	0	0	0	0	hōʻuluʻulu
summarize	0	0	0	0	0	0	0	0	0	0	hōʻuluʻulu
summary	0	0	0	0	0	0	0	0	0	0	hōʻuluʻulu manaʻo
summation	0	0	0	0	0	0	0	0	0	0	hōʻuluʻulu
summer	0	0	0	0	0	0	0	0	0	0	kauwela
summit	0	0	0	0	0	0	0	0	0	0	piko
summon	0	0	0	0	0	0	0	0	0	0	kahea aku
summons	0	0	0	0	0	1	0	0	0	0	kahea ana
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	ʻūhā
sumptuous	0	0	0	0	0	0	0	0	0	0	ʻoluʻolu
sun	0	1	0	0	1	0	1	0	1	1	lā
sunbeam	0	0	0	0	0	0	0	0	0	0	kukuna lā
sundial	0	1	0	0	0	0	0	0	0	1	ka lā
sundown	0	0	0	0	0	0	0	0	0	0	napoo ana o ka la
sundry	0	0	0	0	0	0	0	0	0	0	ʻokoʻa
sunglass	0	0	0	0	0	0	0	0	0	0	aniani aniani
sunglasses	0	0	0	0	0	0	0	0	0	0	makaaniani
sunk	0	0	1	1	0	1	0	1	0	0	poho
sunless	0	0	0	0	0	0	0	0	0	0	lā ʻole
sunlight	0	0	0	0	0	0	0	0	0	0	lā
sunny	0	1	0	0	1	0	1	0	1	0	lā
sunrise	0	0	0	0	0	0	0	0	0	0	puka ʻana o ka lā
sunset	0	1	0	0	0	0	1	0	0	0	napoo ana o ka la
sunshine	0	0	0	0	1	0	1	0	0	0	ka lā
superannuation	0	0	0	0	0	0	0	0	0	0	uku makahiki
superb	0	0	0	0	0	0	1	0	0	0	maikaʻi loa
superficial	0	0	0	0	0	1	0	0	0	0	papau
superfluous	0	0	0	0	0	1	0	0	0	0	ʻoi aku ka pono
superhuman	0	0	0	0	0	0	1	0	0	0	kanaka kiʻekiʻe
superimposed	0	0	0	0	0	0	0	0	0	0	hoʻopili ʻia
superintendent	0	0	0	0	0	0	0	0	0	0	luna nui
superior	0	0	0	0	0	0	1	0	0	0	luna
superiority	0	0	0	0	0	0	1	0	0	0	kūlana kiʻekiʻe
superlative	0	0	0	0	0	0	0	0	0	0	kiʻekiʻe
superman	0	0	0	0	1	0	1	0	0	1	superman
supermarket	0	0	0	0	0	0	0	0	0	0	hale kūʻai kūʻai
supernatant	0	0	0	0	0	0	0	0	0	0	supernatant
supernatural	0	0	0	0	0	0	0	0	0	0	kupua
superposition	0	0	0	0	0	0	0	0	0	0	kūlana kiʻekiʻe
supersede	0	0	0	0	0	0	0	0	0	0	pani
superstar	0	0	0	0	1	0	1	0	0	1	hoku hōkū
superstition	0	0	0	1	0	1	1	0	0	0	hoomanamana
superstitious	0	1	0	1	0	1	0	0	0	0	hoomanamana
supervise	0	0	0	0	0	0	0	0	0	0	kiaʻi
supervision	0	0	0	0	0	0	0	0	0	0	kiaʻi
supervisor	0	0	0	0	0	0	0	0	0	0	luna hoʻomalu
supper	0	0	0	0	0	0	0	0	0	0	ʻaina ahiahi
supplant	0	0	0	0	0	0	0	0	0	0	pani
supple	0	0	0	0	0	0	0	0	0	0	ʻoluʻolu
supplement	0	0	0	0	0	0	0	0	0	0	pākuʻi
supplemental	0	0	0	0	0	0	0	0	0	0	pākuʻi
supplementary	0	0	0	0	0	0	0	0	0	0	pakui
supplication	0	0	0	0	0	0	1	0	0	1	pule
supplies	0	0	0	0	0	0	1	0	0	0	lako lako
supply	0	0	0	0	0	0	1	0	0	0	lako
supported	0	0	0	0	0	0	1	0	0	0	kākoʻo ʻia
supporter	0	0	0	0	1	0	1	0	0	1	kākoʻo
supporters	0	0	0	0	0	0	0	0	0	0	nā kākoʻo
supporting	0	0	0	0	0	0	1	0	0	1	kākoʻo
suppose	0	0	0	0	0	0	0	0	0	0	manaʻo
supposing	0	0	0	0	0	0	0	0	0	0	manaʻo
supposition	0	0	0	0	0	0	0	0	0	0	manao manao
suppress	1	0	0	1	0	1	0	1	0	0	e hoopau
suppression	1	0	1	1	0	1	0	0	0	0	kaohi ana
supremacy	1	1	0	1	1	1	1	0	1	1	kūlana kiʻekiʻe
supreme	0	0	0	0	0	0	1	0	0	0	kiekie loa
supremely	0	0	0	0	0	0	1	0	0	0	kiekie loa
surcharge	1	0	0	0	0	1	0	0	0	0	uku hoʻonui
surety	0	0	0	0	0	0	1	0	0	1	mea hōʻoia
surf	0	0	0	0	0	0	0	0	0	0	heʻenalu
surface	0	0	0	0	0	0	0	0	0	0	ʻilikai
surge	0	0	0	0	0	0	0	0	1	0	piʻi ʻana
surgeon	0	0	0	0	0	0	0	0	0	0	kauā ʻoka
surgery	0	0	0	1	0	0	0	1	0	0	ʻokiʻoki
surly	1	0	1	0	0	1	0	0	0	0	ʻoluʻolu
surmise	0	0	0	0	0	0	1	0	0	0	manaʻo
surname	0	0	0	0	0	0	0	0	0	0	inoa inoa
surpassing	0	0	0	0	0	0	1	0	0	0	oi aku
surplus	0	0	0	0	0	0	0	0	0	0	koena
surprise	0	0	0	1	1	0	1	0	1	0	kāhāhā
surprised	0	0	0	0	0	0	0	0	1	0	kāhāhā
surprising	0	0	0	0	0	0	0	0	1	0	kāhāhā
surprisingly	0	1	0	0	0	0	0	0	1	0	kāhāhā
surrender	0	0	0	1	0	1	0	1	0	0	hāʻawi hāʻawi
surrendering	0	0	0	0	0	1	0	1	0	0	hāʻawi hāʻawi
surrogate	0	0	0	0	0	0	0	0	0	1	pani pani
surround	0	1	0	0	0	1	1	0	0	0	hoʻopuni
surrounding	0	0	0	0	0	0	0	0	0	0	puni
surroundings	0	0	0	0	0	0	0	0	0	0	puni
surveillance	0	0	0	1	0	0	0	0	0	0	mākaʻikaʻi
survey	0	0	0	0	0	0	0	0	0	0	ana ana
surveying	0	0	0	0	0	0	1	0	0	0	ana ana
surveyor	0	0	0	0	0	0	0	0	0	0	mea ana-ana
survival	0	0	0	0	0	0	0	0	0	0	ola ola
survive	0	0	0	0	0	0	1	0	0	0	ola
surviving	0	0	0	0	0	0	0	0	0	0	e ola ana
susceptibility	0	0	0	0	0	0	0	0	0	0	ʻoluʻolu
susceptible	0	0	0	0	0	1	0	0	0	0	hikiwawe
suspect	0	0	0	1	0	1	0	0	0	0	hoʻohuoi
suspected	0	0	0	0	0	0	0	0	0	0	hoʻohuoi
suspend	0	0	0	0	0	0	0	0	0	0	hoʻopaneʻe
suspended	0	0	0	0	0	0	0	0	0	0	hoʻopaneʻe ʻia
suspenders	0	0	0	0	0	0	0	0	0	0	nā mea hoʻomaha
suspense	0	1	0	1	0	0	0	0	1	0	hoʻohuoi
suspension	0	0	0	1	0	1	0	0	0	0	hoʻopaneʻe
suspicion	0	0	0	1	0	1	0	0	0	0	hoʻohuoi
suspicions	0	0	0	0	0	0	0	0	0	0	hoʻohuoi
suspicious	1	1	0	0	0	1	0	0	0	0	hoʻohuoi
sustained	0	0	0	0	0	0	0	0	0	0	mālama ʻia
sustenance	0	0	0	0	0	0	0	0	0	0	mea ai
suture	0	0	0	0	0	0	0	0	0	0	humuhumu
swab	0	0	0	0	0	1	0	0	0	0	pulupulu
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	haʻaheo
swallow	0	0	0	0	0	0	0	0	0	0	ale
swamp	0	0	1	1	0	1	0	0	0	0	poho
swamped	0	0	0	0	0	0	0	0	0	0	pulupulu
swampy	0	0	1	1	0	1	0	0	0	0	pohopoho
swan	0	0	0	0	0	0	0	0	0	0	swan
swap	0	0	0	0	0	0	0	0	0	0	hoʻololi
swarm	0	0	1	0	0	0	0	0	0	0	ʻāhuehue
swarming	0	0	0	0	0	0	0	0	0	0	hoʻopāpā
swastika	1	0	0	1	0	1	0	0	0	0	swastika
sway	0	0	0	0	0	0	0	0	0	0	ʻōniʻoniʻo
swear	0	0	0	0	0	0	1	0	0	1	hoʻohiki
swearing	0	0	0	0	0	0	0	0	0	0	hoohiki ino
sweat	0	0	0	1	0	0	0	0	0	0	ka hou
sweater	0	0	0	0	0	0	0	0	0	0	lole lole
sweating	0	0	0	0	0	0	0	0	0	0	ka houhu
sweep	0	0	0	0	0	0	0	0	0	0	kahili
sweeping	0	0	0	0	0	0	0	0	0	0	kahili ana
sweet	0	1	0	0	1	0	1	0	1	1	ʻono
sweeten	0	0	0	0	0	0	0	0	0	0	ʻoluʻolu
sweetened	0	0	0	0	0	0	0	0	0	0	mea ono
sweetener	0	0	0	0	0	0	0	0	0	0	mea ʻono
sweetheart	0	1	0	0	1	0	1	1	0	1	ipo
sweetie	0	0	0	0	0	0	1	0	0	0	ʻoluʻolu
sweetness	0	0	0	0	0	0	1	0	0	0	ʻono
sweets	0	1	0	0	1	0	1	0	0	0	mea ʻono
swell	0	0	0	0	0	0	0	0	0	0	pehu
swelling	0	0	0	1	0	1	0	0	0	0	ka pehu
sweltering	0	0	0	0	0	0	0	0	0	0	ʻāhuehue
swerve	0	0	0	1	0	0	0	0	1	0	hulili
swift	0	0	0	0	0	0	1	0	0	0	hikiwawe
swiftly	0	0	0	0	0	0	0	0	0	0	me ka hikiwawe
swig	0	0	1	0	0	1	0	0	0	0	swig
swim	0	1	0	1	1	0	1	0	0	0	ʻauʻau
swimming	0	0	0	0	0	0	0	0	0	0	ʻauʻau
swine	0	0	1	0	0	1	0	0	0	0	puaʻa
swing	0	0	0	0	0	0	0	0	0	0	kowali
swinging	0	0	0	0	0	0	0	0	0	0	e luli ana
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	hoʻololi
swivel	0	0	0	0	0	0	0	0	0	0	wiliwili
swollen	0	0	0	0	0	1	0	0	0	0	pehu
swoon	0	0	0	0	0	0	0	0	0	0	ʻūlū
swoop	0	0	0	0	0	0	0	0	0	0	lele
sword	0	0	0	0	0	0	0	0	0	0	pahikaua
syllable	0	0	0	0	0	0	0	0	0	0	huaʻōlelo
syllabus	0	0	0	0	0	0	0	0	0	0	papa hana
symbol	0	0	0	0	0	0	0	0	0	0	hōʻailona
symbolic	0	0	0	0	0	0	1	0	0	0	hōʻailona
symbolically	0	0	0	0	0	0	0	0	0	0	hōʻailona
symbolism	0	0	0	0	0	0	0	0	0	0	hōʻailona
symbolize	0	0	0	0	0	0	0	0	0	0	hōʻailona
symmetric	0	0	0	0	0	0	0	0	0	0	likelike
symmetrical	0	0	0	0	0	0	1	0	0	0	likelike
symmetry	0	0	0	0	1	0	1	0	0	1	likelike
sympathetic	0	0	0	1	1	0	1	1	0	1	aloha
sympathize	0	0	0	0	0	0	0	1	0	0	aloha
sympathy	0	0	0	0	0	0	1	1	0	0	aloha
symphony	0	1	0	0	1	0	1	0	0	0	symphony
symptom	0	0	0	0	0	1	0	0	0	0	hōʻailona
symptomatic	0	0	0	0	0	0	0	0	0	0	hōʻailona
synagogue	0	0	0	0	0	0	0	0	0	0	hale halawai
synchronize	0	1	0	0	1	0	1	0	1	1	hoʻolikelike
synchronous	0	0	0	0	0	0	0	0	0	0	huikau
syncope	0	0	0	1	0	1	0	1	1	0	syncope
syndicate	0	0	0	0	0	0	0	0	0	0	hui hui
synergistic	0	0	0	0	0	0	1	0	0	1	hui like
synergy	0	0	0	0	0	0	0	0	0	0	huikau
synod	0	0	0	0	0	0	1	0	0	1	synode
synonym	0	0	0	0	0	0	0	0	0	0	huaʻōlelo like
synonymous	0	0	0	1	0	1	1	0	0	1	like like
synopsis	0	0	0	0	0	0	0	0	0	0	hōʻuluʻulu manaʻo
synoptic	0	0	0	0	0	0	0	0	0	0	synoptic
syntax	0	0	0	0	0	0	0	0	0	0	huaʻōlelo
synthesis	0	0	0	0	0	0	0	0	0	0	hoʻohuihui
synthetic	0	0	0	0	0	0	0	0	0	0	synthetic
syringe	0	0	0	1	0	0	0	0	0	0	syringe
syrup	0	0	0	0	0	0	0	0	0	0	syrup
system	0	0	0	0	0	0	0	0	0	1	ʻōnaehana
systematic	0	0	0	0	0	0	0	0	0	0	ʻōnaehana
systematically	0	0	0	0	0	0	0	0	0	0	me ka ʻōnaehana
tabby	0	0	0	0	0	0	0	0	0	0	kapu
tabernacle	0	0	0	0	0	0	0	0	0	0	ka halelewa
table	0	0	0	0	0	0	0	0	0	0	papaʻaina
tableau	0	0	0	0	0	0	0	0	0	0	pākaukau
tablespoon	0	0	0	0	0	0	0	0	0	0	punetune
tablet	0	0	0	0	0	0	0	0	0	0	papa ʻaina
tableware	0	0	0	0	0	0	0	0	0	0	lako papaʻaina
taboo	0	0	1	1	0	1	0	0	0	0	kapu
tabular	0	0	0	0	0	0	0	0	0	0	papa kuhikuhi
tabulate	0	1	0	0	0	0	0	0	0	0	papa helu
tabulation	0	0	0	0	0	0	0	0	0	0	papa helu
tachometer	0	0	0	0	0	0	0	0	0	0	kāʻeimo
tacit	0	0	0	0	0	0	0	0	0	0	huna
tack	0	0	0	0	0	0	0	0	0	0	kāʻei
tackle	1	0	0	0	0	0	0	0	1	0	hoʻopaʻapaʻa
tackling	0	0	0	0	0	0	0	0	0	0	hoʻopaʻapaʻa
tacky	0	0	0	0	0	0	0	0	0	0	paʻakiki
tact	0	0	0	0	0	0	1	0	0	0	maalea
tactics	0	0	0	1	0	0	0	0	0	1	hana hoʻolālā
tactile	0	0	0	0	0	0	0	0	0	0	maalea
taffeta	0	0	0	0	0	0	0	0	0	0	taffeta
taffy	0	0	0	0	0	0	0	0	0	0	ʻuʻuku
