English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kannada Word
salary	0	1	0	0	1	0	1	0	0	1	ಸಂಬಳ
sale	0	0	0	0	0	0	0	0	0	0	ಮಾರಾಟ
salesman	0	0	0	0	0	0	0	0	0	0	ಮಾರಾಟಗಾರ
salient	0	0	0	0	0	0	1	0	0	0	ಪ್ರಮುಖ
saline	0	0	0	0	0	0	0	0	0	0	ಲವಣಯುಕ್ತ
saliva	0	1	0	0	0	0	0	0	0	0	ಲಾಲಾರಸ
sally	0	0	0	0	0	0	0	0	1	0	ಸಾಲಿ
salon	0	0	0	0	0	0	0	0	0	0	ಸಲೂನ್
saloon	1	0	0	0	0	0	0	0	0	0	ಸಲೂನ್
salt	0	0	0	0	0	0	0	0	0	0	ಉಪ್ಪು
salty	0	0	0	0	0	0	0	0	0	0	ಉಪ್ಪು
salutary	0	0	0	0	1	0	1	0	0	1	ಸಲ್ಲುವ
salutation	0	0	0	0	0	0	0	0	0	0	ನಮಸ್ಕಾರ
salute	0	0	0	0	1	0	1	0	0	0	ವಂದನೆ
salvage	0	0	0	0	0	0	0	0	0	0	ರಕ್ಷಣೆ
salvation	0	1	0	0	1	0	1	0	0	1	ಮೋಕ್ಷ
salve	0	0	0	0	0	0	1	0	0	0	ರಕ್ಷಿಸು
samba	0	0	0	0	0	0	0	0	0	0	ಸಾಂಬಾ
sameness	0	0	0	0	0	0	0	0	0	0	ಸಮಾನತೆ
samurai	0	0	0	1	0	0	1	0	0	0	ಸಮುರಾಯ್
sanctification	0	0	0	0	1	0	1	0	0	1	ಪವಿತ್ರೀಕರಣ
sanctified	0	0	0	0	0	0	0	0	0	0	ಪವಿತ್ರವಾಯಿತು
sanctify	0	1	0	0	1	0	1	1	1	1	ಪವಿತ್ರಗೊಳಿಸು
sanction	0	0	0	0	0	0	0	0	0	0	ಮಂಜೂರಾತಿ
sanctioned	0	0	0	0	0	0	0	0	0	0	ಮಂಜೂರಾಗಿದೆ
sanctity	0	0	0	0	0	0	0	0	0	0	ಪವಿತ್ರತೆ
sanctuary	0	1	0	0	1	0	1	0	0	1	ಅಭಯಾರಣ್ಯ
sand	0	0	0	0	0	0	0	0	0	0	ಮರಳು
sandal	0	0	0	0	0	0	0	0	0	0	ಸ್ಯಾಂಡಲ್
sander	0	0	0	0	0	0	0	0	0	0	ಸ್ಯಾಂಡರ್
sands	0	0	0	0	0	0	0	0	0	0	ಮರಳು
sandy	0	0	0	0	0	0	0	0	0	0	ಮರಳು
sane	0	0	0	0	0	0	0	0	0	0	ವಿವೇಕಯುತ
sanguine	0	0	0	0	0	0	1	0	0	0	ಸಾಂಗುಯಿನ್
sanitary	0	0	0	0	0	0	1	0	0	0	ನೈರ್ಮಲ್ಯ
sanity	0	0	0	0	0	0	0	0	0	0	ವಿವೇಕ
sans	0	0	0	0	0	0	0	0	0	0	ಸಾನ್ಸ್
sap	0	0	0	0	0	1	0	1	0	0	ರಸ
sapphire	0	0	0	0	0	0	0	0	0	0	ನೀಲಮಣಿ
sappy	0	0	0	0	0	0	0	0	0	1	ಸಪ್ಪೆಯ
sarcasm	1	0	1	0	0	1	0	1	0	0	ಚುಚ್ಚುಮಾತು
sarcoma	0	0	0	1	0	1	0	1	0	0	ಸಾರ್ಕೋಮಾ
sardonic	0	0	0	0	0	1	0	0	0	0	ವ್ಯಂಗ್ಯಾತ್ಮಕ
sash	0	0	0	0	0	0	0	0	0	0	ಕವಚ
satanic	1	0	0	0	0	1	0	0	0	0	ಪೈಶಾಚಿಕ
satchel	0	0	0	0	0	0	0	0	0	0	ಚೀಲ
sate	0	0	0	0	0	0	0	0	0	0	sate
satellite	0	0	0	0	0	0	0	0	0	0	ಉಪಗ್ರಹ
satin	0	0	0	0	0	0	1	0	0	0	ಸ್ಯಾಟಿನ್
satire	0	0	0	0	0	0	0	0	0	0	ವಿಡಂಬನೆ
satirical	0	0	0	0	0	0	0	0	0	0	ವಿಡಂಬನಾತ್ಮಕ
satisfaction	0	0	0	0	0	0	0	0	0	0	ತೃಪ್ತಿ
satisfactorily	0	0	0	0	0	0	1	0	0	0	ತೃಪ್ತಿಕರವಾಗಿ
satisfied	0	0	0	0	1	0	1	0	0	0	ತೃಪ್ತಿಯಾಯಿತು
saturate	0	0	0	0	0	0	0	0	0	0	ಸ್ಯಾಚುರೇಟ್
saturated	0	0	1	0	0	1	0	0	0	0	ಸ್ಯಾಚುರೇಟೆಡ್
saturation	0	0	0	0	0	0	0	0	0	0	ಶುದ್ಧತ್ವ
sauce	0	0	0	0	0	0	0	0	0	0	ಸಾಸ್
saucepan	0	0	0	0	0	0	0	0	0	0	ಲೋಹದ ಬೋಗುಣಿ
saucer	0	0	0	0	0	0	0	0	0	0	ತಟ್ಟೆ
saucy	0	0	0	0	0	0	0	0	0	0	ಸೌಸಿ
sauerkraut	0	0	0	0	0	0	0	0	0	0	ಸೌರ್ಕ್ರಾಟ್
sauna	0	0	0	0	0	0	0	0	0	0	ಸೌನಾ
savage	1	0	0	1	0	1	0	0	0	0	ಅನಾಗರಿಕ
savagery	1	0	0	1	0	1	0	0	0	0	ಅನಾಗರಿಕತೆ
savanna	0	0	0	0	0	0	0	0	0	0	ಸವನ್ನಾ
save	0	0	0	0	1	0	1	0	0	1	ಉಳಿಸಿ
saving	0	0	0	0	0	0	0	0	0	0	ಉಳಿತಾಯ
savings	0	0	0	0	0	0	1	0	0	0	ಉಳಿತಾಯ
savor	0	1	1	0	1	0	1	1	0	1	ಸವಿಯಿರಿ
savory	0	0	0	0	0	0	1	0	0	0	ಖಾರದ
savvy	0	0	0	0	0	0	1	0	0	0	ಜಾಣತನ
sawdust	0	0	0	0	0	0	0	0	0	0	ಮರದ ಪುಡಿ
sax	0	0	0	0	0	0	0	0	0	0	ಸ್ಯಾಕ್ಸ್
saxophone	0	0	0	0	0	0	0	0	0	0	ಸ್ಯಾಕ್ಸೋಫೋನ್
scab	0	0	0	0	0	1	0	0	0	0	ಹುರುಪು
scabbard	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ಯಾಬಾರ್ಡ್
scaffold	0	0	0	1	0	1	0	0	0	0	ಸ್ಕ್ಯಾಫೋಲ್ಡ್
scaffolding	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ಯಾಫೋಲ್ಡಿಂಗ್
scale	0	0	0	0	0	0	0	0	0	0	ಪ್ರಮಾಣದ
scales	0	0	0	0	0	0	0	0	0	0	ಮಾಪಕಗಳು
scallop	0	0	0	0	0	0	0	0	0	0	ಸ್ಕಲ್ಲಪ್
scalp	0	0	0	0	0	0	0	0	0	0	ನೆತ್ತಿ
scalpel	0	0	0	1	0	1	0	0	0	0	ಚಿಕ್ಕಚಾಕು
scaly	0	0	0	0	0	1	0	0	0	0	ಚಿಪ್ಪುಗಳುಳ್ಳ
scan	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ಯಾನ್
scandal	0	0	0	1	0	1	0	0	0	0	ಹಗರಣ
scandalous	1	0	0	0	0	1	0	0	0	0	ಹಗರಣದ
scanty	0	0	0	0	0	1	0	0	0	0	ಅತ್ಯಲ್ಪ
scape	0	0	0	0	0	0	0	0	0	0	ಸ್ಕೇಪ್
scapegoat	1	0	0	1	0	1	0	0	0	0	ಬಲಿಪಶು
scar	1	0	1	1	0	1	0	1	0	0	ಗಾಯದ ಗುರುತು
scarab	0	0	0	0	0	0	0	0	0	0	ಸ್ಕಾರಬ್
scarce	0	0	0	1	0	1	0	1	0	0	ವಿರಳ
scarcely	0	0	0	0	0	1	0	1	0	0	ವಿರಳವಾಗಿ
scarcity	1	0	0	1	0	1	0	1	0	0	ಕೊರತೆ
scare	1	1	0	1	0	1	0	0	1	0	ಹೆದರಿಕೆ
scarecrow	0	0	0	1	0	1	1	0	0	0	ಗುಮ್ಮ
scarf	0	0	0	0	0	0	0	0	0	0	ಸ್ಕಾರ್ಫ್
scarlet	0	0	0	0	0	0	0	0	0	0	ಕಡುಗೆಂಪು ಬಣ್ಣ
scatter	0	0	0	0	0	0	0	0	0	0	ಚದುರಿಸು
scattered	0	0	0	0	0	0	0	0	0	0	ಚದುರಿದ
scattering	0	0	0	0	0	0	0	0	0	0	ಚದುರುವಿಕೆ
scavenger	0	0	0	0	0	1	0	0	0	0	ತೋಟಿ
scene	0	0	0	0	0	0	0	0	0	0	ದೃಶ್ಯ
scenery	0	0	0	0	0	0	0	0	0	0	ದೃಶ್ಯಾವಳಿ
scenic	0	0	0	0	0	0	0	0	0	0	ರಮಣೀಯ
scent	0	0	0	0	0	0	0	0	0	0	ಪರಿಮಳ
sceptical	0	0	0	0	0	0	0	0	0	1	ಸಂಶಯಾಸ್ಪದ
scepticism	0	0	0	0	0	0	0	0	0	0	ಸಂದೇಹವಾದ
schematic	0	0	0	0	0	0	0	0	0	0	ಸ್ಕೀಮ್ಯಾಟಿಕ್
scheme	0	0	0	0	0	1	0	0	0	0	ಯೋಜನೆ
schism	1	0	0	0	0	1	0	0	0	0	ಭಿನ್ನಾಭಿಪ್ರಾಯ
schizophrenia	1	0	1	1	0	1	0	1	0	0	ಸ್ಕಿಜೋಫ್ರೇನಿಯಾ
scholar	0	0	0	0	0	0	1	0	0	0	ವಿದ್ವಾಂಸ
scholarly	0	0	0	0	0	0	0	0	0	0	ಪಾಂಡಿತ್ಯಪೂರ್ಣ
scholarship	0	0	0	0	1	0	1	0	0	0	ವಿದ್ಯಾರ್ಥಿವೇತನ
school	0	0	0	0	0	0	0	0	0	1	ಶಾಲೆ
schoolboy	0	0	0	0	0	0	0	0	0	0	ಶಾಲಾ ಬಾಲಕ
schooling	0	0	0	0	0	0	0	0	0	0	ಶಾಲಾ ಶಿಕ್ಷಣ
schoolmaster	0	0	0	0	0	0	0	0	0	0	ಶಾಲಾ ಮಾಸ್ತರ್
schooner	0	0	0	0	0	0	0	0	0	0	ಸ್ಕೂನರ್
sciatica	0	0	0	0	0	1	0	0	0	0	ಸಿಯಾಟಿಕಾ
science	0	0	0	0	0	0	0	0	0	0	ವಿಜ್ಞಾನ
scientific	0	0	0	0	0	0	1	0	0	1	ವೈಜ್ಞಾನಿಕ
scientist	0	1	0	0	0	0	1	0	0	1	ವಿಜ್ಞಾನಿ
scintilla	0	0	0	0	0	0	1	0	0	0	ಸಿಂಟಿಲ್ಲಾ
scintillation	0	0	0	0	0	0	0	0	0	0	ಹೊಳಹು
scintillator	0	0	0	0	0	0	0	0	0	0	ಸಿಂಟಿಲೇಟರ್
scion	0	0	0	0	0	0	0	0	0	0	ಕುಡಿ
scissors	0	0	0	0	0	0	0	0	0	0	ಕತ್ತರಿ
scoff	1	0	1	0	0	1	0	0	0	0	ಅಪಹಾಸ್ಯ
scold	1	0	1	1	0	1	0	1	0	0	ಗದರಿಸುತ್ತಾರೆ
scolding	1	0	0	0	0	1	0	0	0	0	ಗದರಿಸುವುದು
scoop	0	0	0	0	0	0	0	0	0	0	ಸ್ಕೂಪ್
scope	0	0	0	0	0	0	0	0	0	0	ವ್ಯಾಪ್ತಿ
scorching	1	0	0	0	0	1	0	0	0	0	ಸುಡುವ
score	0	1	0	0	1	0	1	0	1	0	ಅಂಕ
scores	0	0	0	0	0	0	0	0	0	0	ಅಂಕಗಳು
scorn	1	0	0	0	0	1	0	0	0	0	ತಿರಸ್ಕಾರ
scorpion	1	0	1	1	0	1	0	0	1	0	ಚೇಳು
scotch	0	0	0	0	0	1	0	0	0	0	ಸ್ಕಾಚ್
scoundrel	1	0	1	1	0	1	0	0	0	1	ಕಿಡಿಗೇಡಿ
scour	0	0	0	0	0	0	0	0	0	0	ಜಾಲಾಡುವಿಕೆ
scourge	1	0	0	1	0	1	0	1	0	0	ಉಪದ್ರವ
scout	0	0	0	0	0	0	0	0	0	0	ಸ್ಕೌಟ್
scrabble	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ರಾಬಲ್
scramble	0	0	0	0	0	0	0	0	0	0	ಹರಸಾಹಸ
scrambling	0	0	0	0	0	1	0	0	0	0	ಸ್ಕ್ರಾಂಬ್ಲಿಂಗ್
scrape	0	0	0	0	0	0	0	0	0	0	ಕೆರೆದುಕೊಳ್ಳಿ
scrapie	1	0	0	1	0	1	0	1	0	0	ಸ್ಕ್ರಾಪಿ
scraping	0	0	0	0	0	0	0	0	0	0	ಕೆರೆದುಕೊಳ್ಳುವುದು
scratch	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ರಾಚ್
scream	1	0	1	1	0	1	0	0	1	0	ಕಿರುಚುತ್ತಾರೆ
screaming	1	0	1	1	0	1	0	0	0	0	ಕಿರುಚುತ್ತಿದ್ದಾರೆ
screech	0	0	0	1	0	1	0	0	1	0	ಕಿರುಚಾಟ
screen	0	0	0	0	0	0	0	0	0	0	ಪರದೆಯ
screwdriver	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ರೂಡ್ರೈವರ್
screwed	1	0	0	0	0	1	0	0	0	0	ಹಾಳಾದ
scribble	0	0	0	0	0	0	0	0	0	0	ಬರೆ
scribe	0	0	0	0	0	0	1	0	0	0	ಲಿಪಿಕಾರ
scrimmage	0	0	0	0	0	1	0	0	1	0	ಜಗಳ
scrip	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ರಿಪ್
script	0	0	0	0	0	0	1	0	0	0	ಸ್ಕ್ರಿಪ್ಟ್
scriptural	0	0	0	0	0	0	0	0	0	0	ಧರ್ಮಗ್ರಂಥ
scripture	0	0	0	0	0	0	0	0	0	1	ಧರ್ಮಗ್ರಂಥ
scroll	0	0	0	0	0	0	0	0	0	0	ಸ್ಕ್ರಾಲ್ ಮಾಡಿ
scrub	0	0	1	0	0	1	0	0	0	0	ಸ್ಕ್ರಬ್
scrumptious	0	0	0	0	0	0	1	0	0	0	ರುಚಿಕರವಾದ
scrupulous	0	0	0	0	0	0	0	0	0	0	ನಿಷ್ಠುರ
scrutinize	0	1	0	0	0	1	0	0	0	0	ಸೂಕ್ಷ್ಮವಾಗಿ ಪರಿಶೀಲಿಸುತ್ತಾರೆ
scrutiny	0	0	0	0	0	1	0	0	0	0	ಪರಿಶೀಲನೆ
sculptor	0	0	0	0	0	0	0	0	0	0	ಶಿಲ್ಪಿ
sculpture	0	0	0	0	0	0	1	0	0	0	ಶಿಲ್ಪ
sculptured	0	0	0	0	0	0	0	0	0	0	ಶಿಲ್ಪಕಲೆ
scum	0	0	1	0	0	1	0	0	0	0	ಕಲ್ಮಶ
sea	0	0	0	0	0	0	1	0	0	0	ಸಮುದ್ರ
seaboard	0	0	0	0	0	0	0	0	0	0	ಸಮುದ್ರ ತೀರ
seal	0	0	0	0	0	0	1	0	0	1	ಮುದ್ರೆ
seals	0	0	0	0	0	0	0	0	0	1	ಮುದ್ರೆಗಳು
seam	0	0	0	0	0	0	0	0	0	0	ಸೀಮ್
seaman	0	0	0	0	0	0	0	0	0	0	ನಾವಿಕರು
seamless	0	0	0	0	0	0	0	0	0	0	ತಡೆರಹಿತ
seamstress	0	0	0	0	0	0	0	0	0	0	ಸಿಂಪಿಗಿತ್ತಿ
seaport	0	0	0	0	0	0	0	0	0	0	ಬಂದರು
sear	0	0	0	0	0	1	0	0	0	0	ಹುರಿಯಿರಿ
search	0	0	0	0	0	0	0	0	0	0	ಹುಡುಕಿ Kannada
searching	0	0	0	0	0	0	0	0	0	0	ಹುಡುಕುತ್ತಿದೆ
seared	0	0	0	0	0	0	0	0	0	0	ಹುರಿಯಿತು
seaside	0	0	0	0	0	0	0	0	0	0	ಕಡಲತೀರ
season	0	0	0	0	0	0	0	0	0	0	ಋತು
seasoned	0	0	0	0	0	0	1	0	0	0	ಮಸಾಲೆಯುಕ್ತ
seasoning	0	0	0	0	0	0	0	0	0	0	ಮಸಾಲೆ
seat	0	0	0	0	0	0	0	0	0	0	ಆಸನ
secession	0	0	0	0	0	1	0	0	0	0	ಪ್ರತ್ಯೇಕತೆ
secluded	0	0	0	0	0	1	0	1	0	0	ಏಕಾಂತ
seclusion	0	0	0	1	0	1	1	0	0	0	ಏಕಾಂತ
secondary	0	0	0	0	0	0	0	0	0	0	ದ್ವಿತೀಯ
secondhand	0	0	0	0	0	1	0	0	0	0	ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್
secrecy	0	0	0	0	0	0	0	0	1	1	ರಹಸ್ಯ
secret	0	0	0	0	0	0	0	0	0	1	ರಹಸ್ಯ
secretariat	0	0	0	0	0	0	1	0	0	0	ಕಾರ್ಯದರ್ಶಿ
secretary	0	0	0	0	0	0	0	0	0	0	ಕಾರ್ಯದರ್ಶಿ
secrete	0	0	1	0	0	0	0	0	0	0	ಸ್ರವಿಸುತ್ತವೆ
secretion	0	0	1	0	0	1	0	0	0	0	ಸ್ರವಿಸುವಿಕೆ
secretive	0	0	0	0	0	1	0	0	0	0	ರಹಸ್ಯವಾದ
secretly	0	0	0	0	0	0	0	0	0	0	ರಹಸ್ಯವಾಗಿ
sect	0	0	0	0	0	0	0	0	0	0	ಪಂಗಡ
sectarian	1	0	0	1	0	1	0	0	0	0	ಪಂಥೀಯ
sectional	0	0	0	0	0	0	0	0	0	0	ವಿಭಾಗೀಯ
sector	0	0	0	0	0	0	0	0	0	0	ವಲಯ
secular	0	1	0	0	0	0	0	0	0	0	ಜಾತ್ಯತೀತ
secularism	0	0	0	0	0	0	0	0	0	0	ಜಾತ್ಯತೀತತೆ
securities	0	0	0	0	0	0	0	0	0	1	ಭದ್ರತೆಗಳು
security	0	0	0	0	0	0	0	0	0	0	ಭದ್ರತೆ
sedan	0	0	0	0	0	0	0	0	0	0	ಸೆಡಾನ್
sedate	0	0	0	0	0	0	0	0	0	0	ನಿದ್ರಾಜನಕ
sedative	0	0	0	0	0	0	0	0	0	0	ನಿದ್ರಾಜನಕ
sedentary	0	0	0	0	0	0	0	0	0	0	ಕುಳಿತುಕೊಳ್ಳುವ
sedge	0	0	0	0	0	0	0	0	0	0	ಸೆಡ್ಜ್
sediment	0	0	0	0	0	0	0	0	0	0	ಕೆಸರು
sedimentary	0	0	0	0	0	0	0	0	0	0	ಸಂಚಿತ
sedition	1	0	0	0	0	1	0	1	0	0	ದೇಶದ್ರೋಹ
seduce	0	0	0	0	0	1	0	0	0	0	ಮೋಹಿಸುತ್ತವೆ
seducing	0	0	0	0	0	0	0	0	0	0	ಮೋಹಿಸುವ
seduction	0	0	0	0	0	1	0	0	0	0	ಸೆಡಕ್ಷನ್
seductive	0	1	0	0	0	0	0	0	0	0	ಪ್ರಲೋಭಕ
seed	0	0	0	0	0	0	0	0	0	0	ಬೀಜ
seedling	0	0	0	0	0	0	0	0	0	0	ಮೊಳಕೆ
seek	0	1	0	0	0	0	0	0	0	0	ಹುಡುಕುವುದು
seeker	0	0	0	0	0	0	0	0	0	0	ಅನ್ವೇಷಕ
seemingly	0	0	0	0	0	0	0	0	0	0	ತೋರಿಕೆಯಲ್ಲಿ
seer	0	0	0	0	0	0	0	0	0	0	ನೋಡುಗ
seething	0	0	0	0	0	0	0	0	0	0	ಉದುರುವುದು
segment	0	0	0	0	0	0	0	0	0	0	ವಿಭಾಗ
segregate	1	0	1	0	0	1	0	1	0	0	ಪ್ರತ್ಯೇಕಿಸಿ
segregated	0	0	0	0	0	1	0	0	0	0	ಪ್ರತ್ಯೇಕಿಸಲಾಗಿದೆ
segregation	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕತೆ
seize	0	0	0	1	0	1	0	0	0	0	ವಶಪಡಿಸಿಕೊಳ್ಳುತ್ತಾರೆ
seizure	0	0	0	1	0	0	0	0	0	0	ರೋಗಗ್ರಸ್ತವಾಗುವಿಕೆ
seldom	0	0	0	0	0	0	0	0	0	0	ವಿರಳವಾಗಿ
select	0	0	0	0	0	0	0	0	0	0	ಆಯ್ಕೆ ಮಾಡಿ
selection	0	0	0	0	0	0	0	0	0	0	ಆಯ್ಕೆ
selfish	1	0	1	0	0	1	0	0	0	0	ಸ್ವಾರ್ಥಿ
selfishness	0	0	0	0	0	1	0	0	0	0	ಸ್ವಾರ್ಥ
sell	0	0	0	0	0	0	0	0	0	0	ಮಾರಾಟ
seller	0	0	0	0	0	0	0	0	0	0	ಮಾರಾಟಗಾರ
semaphore	0	0	0	0	0	0	0	0	0	0	ಸೆಮಾಫೋರ್
semblance	0	0	0	0	0	0	0	0	0	0	ಹೋಲಿಕೆ
semen	0	0	0	0	0	0	0	0	0	0	ವೀರ್ಯ
semicolon	0	0	0	0	0	0	0	0	0	0	ಅರ್ಧವಿರಾಮ ಚಿಹ್ನೆ
seminal	0	0	0	0	0	0	0	0	0	0	ಮೂಲ
seminar	0	0	0	0	0	0	0	0	0	0	ಸೆಮಿನಾರ್
seminary	0	0	0	0	0	0	0	0	0	0	ಸೆಮಿನರಿ
semiotics	0	0	0	0	0	0	0	0	0	0	ಸೆಮಿಯೋಟಿಕ್ಸ್
senate	0	0	0	0	0	0	0	0	0	1	ಸೆನೆಟ್
senator	0	0	0	0	0	0	0	0	0	0	ಸೆನೆಟರ್
send	0	0	0	0	0	0	0	0	0	0	ಕಳುಹಿಸು
senescence	0	0	0	0	0	0	0	0	0	0	ವೃದ್ಧಾಪ್ಯ
senile	0	0	0	1	0	1	0	1	0	0	ವಯಸ್ಸಾದ
senior	0	0	0	0	0	0	0	0	0	0	ಹಿರಿಯ
seniority	0	0	0	0	0	0	1	0	0	1	ಹಿರಿತನ
sensation	0	0	0	0	0	0	0	0	0	0	ಸಂವೇದನೆ
sensational	0	0	0	0	1	0	1	0	0	0	ಸಂವೇದನೆಯ
sense	0	0	0	0	0	0	1	0	0	0	ಅರ್ಥದಲ್ಲಿ
senseless	1	0	1	1	0	1	0	1	1	0	ಅರ್ಥಹೀನ
senses	0	0	0	0	0	0	0	0	0	0	ಇಂದ್ರಿಯಗಳು
sensibility	0	0	0	0	0	0	1	0	0	0	ಸಂವೇದನೆ
sensibly	0	0	0	0	0	0	1	0	0	0	ಸಂವೇದನಾಶೀಲವಾಗಿ
sensitive	0	0	0	0	0	0	0	0	0	0	ಸೂಕ್ಷ್ಮ
sensory	0	0	0	0	0	0	0	0	0	0	ಸಂವೇದನಾಶೀಲ
sensual	0	1	0	0	1	1	1	0	1	1	ಇಂದ್ರಿಯ
sensuality	0	1	0	0	1	0	1	0	0	0	ಇಂದ್ರಿಯತೆ
sensuous	0	0	0	0	1	0	1	0	0	0	ಇಂದ್ರಿಯಾತ್ಮಕ
sentence	1	1	1	1	0	1	0	1	0	0	ವಾಕ್ಯ
sentient	0	0	0	0	0	0	0	0	0	0	ಸಂವೇದನಾಶೀಲ
sentiment	0	0	0	0	0	0	0	0	0	0	ಭಾವನೆ
sentimental	0	0	0	0	0	0	1	0	0	0	ಭಾವುಕ
sentimentality	0	0	0	0	0	0	1	0	0	0	ಭಾವುಕತೆ
sentinel	0	0	0	0	0	0	1	0	0	1	ಕಾವಲುಗಾರ
sentry	0	0	0	0	0	0	0	0	0	1	ಕಾವಲುಗಾರ
separable	0	0	0	0	0	0	0	0	0	0	ಬೇರ್ಪಡಿಸಬಹುದಾದ
separate	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕ
separately	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕವಾಗಿ
separation	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕತೆ
separatist	1	0	1	0	0	1	0	0	0	0	ಪ್ರತ್ಯೇಕತಾವಾದಿ
sepia	0	0	0	0	0	0	0	0	0	0	ಸೆಪಿಯಾ
sepsis	0	0	0	1	0	1	0	1	0	0	ಸೆಪ್ಸಿಸ್
sept	0	0	0	0	0	0	0	0	0	0	ಸೆಪ್ಟೆಂಬರ್
septic	0	0	1	0	0	1	0	0	0	0	ರೊಚ್ಚು
septum	0	0	0	0	0	0	0	0	0	0	ಸೆಪ್ಟಮ್
sequel	0	1	0	0	0	0	0	0	0	0	ಉತ್ತರಭಾಗ
sequence	0	0	0	0	0	0	0	0	0	0	ಅನುಕ್ರಮ
sequent	0	0	0	0	0	0	0	0	0	0	ಅನುಕ್ರಮ
sequestered	0	0	0	0	0	0	0	0	0	0	ವಶಪಡಿಸಿಕೊಳ್ಳಲಾಗಿದೆ
sequestration	0	0	0	0	0	1	0	1	0	0	ವಶಪಡಿಸಿಕೊಳ್ಳುವಿಕೆ
serene	0	0	0	0	0	1	0	0	0	1	ಪ್ರಶಾಂತ
serenity	0	1	0	0	1	0	1	0	0	1	ಪ್ರಶಾಂತತೆ
sergeant	0	0	0	0	0	0	0	0	0	0	ಸಾರ್ಜೆಂಟ್
serial	0	1	0	0	0	0	0	0	0	0	ಧಾರಾವಾಹಿ
series	0	0	0	0	0	0	0	0	0	1	ಸರಣಿ
serif	0	0	0	0	0	0	0	0	0	0	ಸೆರಿಫ್
seriousness	0	0	0	1	0	0	0	1	0	0	ಗಂಭೀರತೆ
sermon	0	0	0	0	0	0	1	0	0	1	ಧರ್ಮೋಪದೇಶ
serpent	0	0	1	1	0	1	0	0	0	0	ಸರ್ಪ
serpentine	0	0	0	0	0	0	0	0	0	0	ಸರ್ಪ
serrated	0	0	0	0	0	0	0	0	0	0	ದಂತುರೀಕೃತ
serum	0	0	0	0	0	0	1	0	0	0	ಸೀರಮ್
servant	0	0	0	0	0	1	0	0	0	1	ಸೇವಕ
serve	0	0	0	0	0	1	0	0	0	1	ಸೇವೆ
service	0	0	0	0	0	0	0	0	0	0	ಸೇವೆ
serviceable	0	0	0	0	0	0	0	0	0	0	ಸೇವೆಯ
servile	0	0	1	1	0	1	0	1	0	0	ಸೇವಕ
servitude	0	0	0	0	0	1	0	0	0	0	ಗುಲಾಮತನ
sess	0	0	0	0	0	0	0	0	0	0	ಸೆಸ್
session	0	0	0	0	0	0	0	0	0	0	ಅಧಿವೇಶನ
sessions	0	0	0	0	0	0	0	0	0	0	ಅವಧಿಗಳು
set	0	0	0	0	0	0	0	0	0	0	ಸೆಟ್
setback	0	0	0	0	0	1	0	1	0	0	ಹಿನ್ನಡೆ
sett	0	0	0	0	0	0	0	0	0	0	ಸೆಟ್
setter	0	0	0	0	0	0	0	0	0	0	ಸೆಟ್ಟರ್
settle	0	0	0	0	0	0	0	0	0	0	ನೆಲೆಗೊಳ್ಳು
settled	0	0	0	0	0	0	0	0	0	0	ನೆಲೆಸಿದೆ
settler	0	0	0	0	0	0	0	0	0	0	ವಸಾಹತುಗಾರ
settlor	0	0	0	1	0	0	1	0	0	0	ವಸಾಹತುಗಾರ
seventh	0	0	0	0	0	0	0	0	0	0	ಏಳನೇ
seventy	0	0	0	0	0	0	0	0	0	0	ಎಪ್ಪತ್ತು
sever	0	0	0	0	0	1	0	0	0	0	ಕಡಿದುಹಾಕು
severable	0	0	0	0	0	0	0	0	0	0	ಬೇರ್ಪಡಿಸಬಹುದಾದ
severally	0	0	0	0	0	0	0	0	0	0	ಹಲವಾರು
severance	0	0	0	0	0	0	0	1	0	0	ಬೇರ್ಪಡುವಿಕೆ
severely	0	0	0	0	0	0	0	0	0	0	ತೀವ್ರವಾಗಿ
severity	0	0	0	0	0	0	0	0	0	0	ತೀವ್ರತೆ
sew	0	0	0	0	0	0	0	0	0	0	ಹೊಲಿಯುತ್ತಾರೆ
sewage	0	0	1	0	0	1	0	0	0	0	ಕೊಳಚೆ ನೀರು
sewer	0	0	1	0	0	0	0	0	0	0	ಒಳಚರಂಡಿ
sewerage	0	0	1	0	0	1	0	0	0	0	ಒಳಚರಂಡಿ
sex	0	1	0	0	1	0	1	0	0	1	ಲೈಂಗಿಕ
sexuality	0	0	0	0	0	0	0	0	0	0	ಲೈಂಗಿಕತೆ
sexy	0	0	0	0	0	0	0	0	0	0	ಮಾದಕ
shabby	0	0	1	0	0	1	0	0	0	0	ಕಳಪೆ
