English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maori Word
unnatural	0	0	1	1	0	1	0	0	0	0	mea maori
unnecessary	0	0	0	0	0	0	0	0	0	0	kore e tika
unneeded	0	0	0	0	0	0	0	0	0	0	kore e hiahiatia
unnoticed	0	0	0	0	0	0	0	0	0	0	kare i kitea
unnumbered	0	0	0	0	0	0	0	0	0	0	kore tatau
unobserved	0	0	0	0	0	0	0	0	0	0	kore e matakihia
unobstructed	0	0	0	0	0	0	0	0	0	0	kare e araia
unobtrusive	0	0	0	0	0	0	0	0	0	0	kore noa
unoccupied	0	0	0	0	0	0	0	0	0	0	noho kore
unofficial	0	0	0	0	0	1	0	0	0	0	kore mana
unopened	0	0	0	0	0	0	0	0	0	0	kare i tuwhera
unopposed	0	0	0	0	0	0	0	0	0	0	karekau he whakahee
unordered	0	0	0	0	0	0	0	0	0	0	kore ota
unorganized	0	0	0	0	0	0	0	0	0	0	kore i whakaritea
unorthodox	0	0	0	0	0	0	0	0	0	0	koretake
unpack	0	0	0	0	0	0	0	0	0	0	wetewete
unpaid	1	0	0	0	0	1	0	1	0	0	kore utu
unpleasant	0	0	1	0	0	1	0	1	0	0	kino
unpopular	0	0	1	0	0	1	0	1	0	0	kore rongonui
unprecedented	0	0	0	0	0	0	0	0	1	0	kaore ano i rite
unpredictable	0	0	0	0	0	1	0	0	1	0	ohorere
unprepared	0	0	0	0	0	1	0	0	0	0	kaore i rite
unpretentious	0	0	0	0	0	0	1	0	0	0	koretake
unproductive	0	0	0	0	0	1	0	0	0	0	huakore
unprofitable	0	0	0	0	0	1	0	0	0	0	huakore
unprotected	0	0	0	0	0	1	0	0	0	0	kore parenga
unproven	0	0	0	0	0	0	0	0	0	0	kaore i kitea
unpublished	0	1	0	0	0	1	0	1	0	0	kaore i panuitia
unquestionable	0	0	0	0	0	0	1	0	0	1	karekau he patai
unquestionably	0	0	0	0	0	0	1	0	0	1	kore rawa
unquestioned	0	0	0	0	0	0	1	0	0	1	karekau he patai
unread	0	0	0	0	0	0	0	0	0	0	kaore ano kia panuitia
unreal	0	0	0	0	0	0	0	0	0	0	koretake
unrealistic	0	0	0	0	0	0	0	0	0	0	koretake
unrecorded	0	0	0	0	0	0	0	0	0	0	kaore i tuhia
unregistered	0	0	0	0	0	0	0	0	0	0	kaore i rehitatia
unregulated	0	0	0	0	0	0	0	0	0	0	kore whakahaere
unrelated	0	0	0	0	0	0	0	0	0	0	kore hononga
unrelenting	0	0	0	0	0	0	0	0	0	0	mau tonu
unreliable	0	0	0	0	0	1	0	0	0	1	kore pono
unrepentant	0	0	0	0	0	0	0	0	0	0	ripenetakore
unrequited	0	0	0	0	0	1	0	1	0	0	kore utu
unresolved	0	1	0	0	0	0	0	0	0	0	kaore i whakatau
unrest	0	0	0	1	0	0	0	1	0	0	ohorere
unrestrained	0	0	0	0	0	0	0	0	0	0	kore e herea
unrestricted	0	0	0	0	0	0	0	0	0	0	kore here
unruly	1	0	1	1	0	1	0	0	0	0	korekore
unsafe	0	0	0	1	0	1	0	0	0	0	kore haumaru
unsatisfactory	0	0	1	0	0	1	0	0	0	0	kore pai
unsatisfied	0	0	1	0	0	1	0	1	0	0	karekau
unsavory	0	0	0	0	0	1	0	0	0	0	kino
unscathed	0	0	0	0	0	0	1	0	0	0	karekau
unscientific	0	0	0	0	0	0	0	0	0	0	kore pūtaiao
unscrupulous	0	0	0	0	0	1	0	0	0	0	kore whakaaro
unseat	0	0	0	0	0	0	0	1	0	0	wehea
unseen	0	0	0	0	0	0	0	0	0	0	kore kitea
unselfish	0	0	0	0	0	0	1	0	0	0	pipiri ore
unsettled	1	0	1	1	0	1	0	0	0	0	kore e tau
unsightly	0	0	1	0	0	1	0	0	0	0	ahua kino
unsophisticated	0	0	0	0	0	1	0	0	0	0	koretake
unspeakable	0	0	0	1	0	1	0	0	0	0	e kore e taea te korero
unspecified	0	0	0	0	0	0	0	0	0	0	kaore i tohua
unstable	0	0	0	1	0	1	0	0	1	0	korekore
unsteady	0	0	0	1	0	0	0	0	0	0	korekore
unsuccessful	0	0	0	0	0	1	0	1	0	0	kaore i angitu
unsuitable	0	0	0	0	0	1	0	0	0	0	kore e tika
unsung	0	0	0	0	0	1	0	0	0	0	kore waiata
unsupported	0	0	0	0	0	1	0	0	0	0	kore tautokona
unsurpassed	0	1	0	1	1	0	1	0	0	1	kore ake
unsuspecting	0	0	0	0	0	0	0	0	1	0	ohorere
unsustainable	0	0	0	0	0	1	0	0	0	0	kore taumau
unsweetened	0	0	0	0	0	0	0	0	0	0	korereka
unsympathetic	1	0	0	0	0	1	0	0	0	0	kore aroha
untamed	0	0	0	0	0	1	0	0	0	0	korekore
untenable	0	0	0	0	0	1	0	0	0	0	kore e taea
untested	0	0	0	0	0	0	0	0	0	0	kahore i whakamatauria
unthinkable	1	0	1	1	0	1	0	0	0	0	e kore e taea te whakaaro
untidy	0	0	1	0	0	1	0	0	0	0	korekore
untie	0	0	0	0	1	1	1	0	0	0	wetewete
untimely	0	0	0	0	0	1	0	0	0	0	ohorere
untitled	0	0	0	0	0	1	0	1	0	0	kore taitara
untold	0	1	0	0	0	1	0	0	0	0	kore korero
untouched	0	0	0	0	0	0	0	0	0	0	kaore i pa
untoward	1	0	1	0	0	1	0	0	0	0	karekau
untrained	0	0	0	0	0	1	0	0	0	0	kore i whakangungua
untranslated	0	0	0	0	0	0	0	0	0	0	kaore i whakamaoritia
untrue	0	0	0	0	0	1	0	0	0	0	he pono
untrustworthy	1	0	0	0	0	1	0	0	0	0	whakaponokore
unused	0	0	0	0	0	0	0	0	0	0	kāore i whakamahia
unusual	0	0	0	0	0	0	0	0	0	0	rerekē
unusually	0	0	0	0	0	0	0	0	0	0	rerekē
unveil	0	0	0	0	0	0	0	0	0	0	hurahia
unveiling	0	0	0	0	0	0	0	0	0	0	huraina
unverified	0	1	0	0	0	0	0	0	0	0	kore manatoko
unwarranted	0	0	0	0	0	1	0	0	0	0	koretake
unwary	0	0	0	0	0	0	0	0	0	0	kore tūpato
unwashed	0	0	1	0	0	1	0	0	0	0	kahore i horoia
unwavering	0	0	0	0	0	0	1	0	0	1	mau tonu
unwelcome	0	0	0	0	0	1	0	1	0	0	e kore e manakohia
unwell	0	0	0	0	0	1	0	1	0	0	kino
unwilling	0	0	0	0	0	0	0	0	0	0	kore e pai
unwillingly	0	0	0	0	0	0	0	0	0	0	porekau
unwillingness	0	0	0	0	0	1	0	0	0	0	kore hiahia
unwind	0	0	0	0	0	0	0	0	0	0	whakangawari
unwise	0	0	0	0	0	1	0	0	0	0	whakaarokore
unwitting	0	0	0	0	0	1	0	0	0	0	pohehe
unwittingly	0	0	0	0	0	0	0	0	0	0	pohehe
unworthy	0	0	1	0	0	1	0	0	0	0	kore tika
unwritten	0	0	0	0	0	0	0	0	0	0	kaore i tuhia
unyielding	0	0	0	0	0	1	0	0	0	0	whakakorikori
upheaval	1	0	0	1	0	1	0	1	0	0	ngangau
uphill	0	1	0	1	0	1	1	0	0	0	pikinga
upholstery	0	0	0	0	0	0	0	0	0	0	whakapaipai
upland	0	0	0	0	0	0	0	0	0	0	ki uta
uplands	0	0	0	0	0	0	0	0	0	0	ki runga
uplift	0	1	0	0	1	0	1	0	0	1	hikitia
upper	0	0	0	0	0	0	0	0	0	0	runga
upright	0	0	0	0	0	0	1	0	0	1	tika
uprising	1	1	0	1	0	1	0	0	0	0	whakakeke
uproar	0	0	0	0	0	1	0	0	0	0	ngangau
upset	1	0	0	0	0	1	0	1	0	0	pouri
upshot	0	0	0	0	0	0	0	0	0	0	huanga
upstairs	0	0	0	0	0	0	0	0	0	0	ki runga
upstart	0	0	0	0	0	0	0	0	0	0	timata
upwards	0	0	0	0	0	0	0	0	0	0	whakarunga
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	tāone
urchin	0	0	0	0	0	1	0	0	0	0	urhin
urge	0	0	0	0	0	0	0	0	0	0	akiaki
urgency	0	1	0	1	0	0	0	0	1	0	ohorere
urgent	0	1	0	1	0	1	0	0	1	0	ohorere
urinalysis	0	0	0	0	0	0	0	0	0	0	urinalysis
urn	0	0	0	0	0	0	0	1	0	0	ura
usage	0	0	0	0	0	0	0	0	0	0	whakamahinga
usefully	0	0	0	0	0	0	0	0	0	0	whai hua
usefulness	0	0	0	0	0	0	1	0	0	0	whaihuatanga
useless	0	0	0	0	0	1	0	0	0	0	huakore
usher	0	0	0	0	0	0	1	0	0	1	kaikawe
usual	0	0	0	0	0	0	1	0	0	1	tikanga
usurp	1	0	0	0	0	1	0	0	0	0	tangohanga
usurped	1	0	0	1	0	1	0	0	0	0	kapohia
usury	0	0	0	0	0	1	0	0	0	0	ripeneta
utensil	0	0	0	0	0	0	0	0	0	0	taputapu
utilitarian	0	0	0	0	0	0	0	0	0	0	whai hua
utility	0	0	0	0	0	0	1	0	0	0	whaipainga
utilization	0	0	0	0	0	0	0	0	0	0	te whakamahi
utilize	0	0	0	0	0	0	0	0	0	0	whakamahi
utmost	0	0	0	0	0	0	0	0	0	0	tino rawa
utopian	0	1	0	0	1	0	1	0	0	1	utopia
utterance	0	0	0	0	0	0	0	0	0	0	korero
utterly	0	0	0	0	0	0	0	0	0	0	tino
vacancy	0	0	0	0	0	1	0	0	0	0	waatea
vacation	0	1	0	0	1	0	1	0	0	0	hararei
vaccination	0	0	0	0	0	0	0	0	0	0	werohanga
vaccine	0	0	0	0	0	0	1	0	0	0	kano kano
vacuolar	0	0	0	0	0	0	0	0	0	0	māhorahora
vacuole	0	0	0	0	0	0	0	0	0	0	korehau
vacuous	0	0	1	0	0	1	0	0	0	0	waatea
vacuum	0	0	0	0	0	0	0	0	0	0	korehau
vague	0	0	0	0	0	1	0	0	0	0	rangirua
vagueness	0	0	0	0	0	1	0	0	0	0	te rangirua
vainly	0	0	1	0	0	1	0	1	0	0	maumau
valance	0	0	0	0	0	0	0	0	0	0	whaanui
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	kaitaunaki
valiant	0	0	0	0	0	0	1	0	0	0	toa
validity	0	0	0	1	0	0	0	0	0	0	whaimana
valley	0	0	0	0	0	0	0	0	0	0	riu
valor	0	0	0	0	0	0	1	0	0	1	toa
valuable	0	0	0	0	0	0	1	0	0	0	utu nui
valuation	0	0	0	0	0	0	0	0	0	0	te whakatau
valve	0	0	0	0	0	0	0	0	0	0	takirere
vamp	0	0	0	0	0	0	0	0	0	0	mokowhiti
vampire	1	0	1	1	0	1	0	0	0	0	vampire
van	0	0	0	0	0	0	0	0	0	0	van
vane	0	0	0	0	0	0	0	0	0	0	whana
vanguard	0	0	0	0	0	0	1	0	0	0	mua
vanilla	0	0	0	0	0	0	0	0	0	0	vanilla
vanish	0	0	0	0	0	0	0	0	1	0	ngaro
vanished	0	0	0	1	0	1	0	1	1	0	kua ngaro
vanity	0	0	0	0	0	1	0	0	0	0	horihori
vanquish	0	0	0	0	0	0	1	0	0	0	hinga
vapor	0	0	0	0	0	0	0	0	0	0	kohu
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	taurangi
variance	0	0	0	0	0	0	0	0	0	0	rerekētanga
variation	0	0	0	0	0	0	0	0	0	0	rerekētanga
variations	0	0	0	0	0	0	0	0	0	0	rerekētanga
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varicose
varied	0	0	0	0	0	0	0	0	0	0	rerekē
variegated	0	0	0	0	0	0	0	0	0	0	rerekee
variety	0	0	0	0	0	0	0	0	0	0	momo
vary	0	0	0	0	0	0	0	0	0	0	rerekē
vascular	0	0	0	0	0	0	0	0	0	0	ngongo
vase	0	0	0	0	0	0	0	0	0	0	ipu
vast	0	0	0	0	0	0	0	0	0	0	nui
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	whariki
vaulted	0	0	0	0	0	0	0	0	0	0	whakakorikori
vaulting	0	0	0	0	0	0	0	0	0	0	whakaruruhau
veal	0	0	0	0	0	0	0	1	0	1	kuao kau
vector	0	0	0	0	0	0	0	0	0	0	vector
veer	0	0	0	1	0	0	0	0	1	0	whakapiko
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	huawhenua
vegetarian	0	0	0	0	0	0	0	0	0	0	kaiwhenua
vegetarianism	0	0	0	0	0	0	0	0	0	0	kaiwhenua
vegetation	0	0	0	0	0	0	0	0	0	0	otaota
vegetative	0	0	1	0	0	1	0	1	0	0	tipu
vehement	1	0	0	1	0	1	0	0	0	0	kaha
vehicle	0	0	0	0	0	0	0	0	0	0	waka
veil	0	0	0	0	0	0	0	0	0	0	arai
veiled	0	0	0	0	0	0	0	0	0	0	hipoki
vein	0	0	0	0	0	0	0	0	0	0	uaua
veined	0	0	0	0	0	0	0	0	0	0	uaua
vellum	0	0	0	0	0	0	0	0	0	0	kiriweti
velocity	0	0	0	0	0	0	0	0	0	0	tere
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	wereweti
velvety	0	0	0	0	0	0	1	0	0	0	velvety
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	ngangau
vendor	0	0	0	0	0	0	0	0	0	0	kaihoko
veneer	0	0	0	0	0	0	0	0	0	0	whakakikorua
venerable	0	1	0	0	1	0	1	0	0	1	honore
veneration	0	0	0	0	0	0	1	0	0	0	whakanui
vengeance	1	0	0	0	0	1	0	0	0	0	te ngaki
vengeful	1	0	0	1	0	1	0	0	0	0	ngaki
venison	0	0	0	0	0	0	0	0	0	0	poaka
venom	1	0	1	1	0	1	0	0	0	0	paihana
venomous	1	0	1	1	0	1	0	0	0	0	kawa
venous	0	0	0	0	0	0	0	0	0	0	uaua
vent	1	0	0	0	0	0	0	0	0	0	hau
ventilation	0	0	0	0	0	0	0	0	0	0	hau
ventilator	0	0	0	0	0	0	0	0	0	0	whakarorohiko
ventricle	0	0	0	0	0	0	0	0	0	0	ventricle
ventricular	0	0	0	0	0	0	0	0	0	0	ventricular
venture	0	0	0	0	0	0	0	0	0	0	mahi
venue	0	0	0	0	0	0	0	0	0	0	te waahi
veracity	0	1	0	0	1	0	1	0	1	1	pono
veranda	0	0	0	0	0	0	0	0	0	0	whakamahau
verbal	0	0	0	0	0	0	0	0	0	0	waha
verbatim	0	0	0	0	0	0	0	0	0	0	kupu kupu
verbiage	0	0	0	0	0	0	0	0	0	0	kupu korero
verbose	0	0	0	0	0	0	0	0	0	0	kupu korero
verbosity	0	0	0	0	0	1	0	0	0	0	kupu korero
verdant	0	0	0	0	0	0	1	0	0	0	matomato
verdict	0	0	0	1	0	0	0	0	0	0	whakatau
verge	0	1	0	1	0	1	0	0	0	0	tahataha
verification	0	0	0	0	0	0	1	0	0	1	manatokonga
verified	0	0	0	0	0	0	1	0	0	1	manatoko
verify	0	0	0	0	0	0	0	0	0	0	manatoko
verily	0	0	0	0	0	0	1	0	0	1	pono
veritable	0	0	0	0	0	0	1	0	0	0	pono
vermin	1	0	1	1	0	1	0	0	0	0	ngarara
vernacular	0	0	0	0	0	0	0	0	0	0	reo whenua
vernal	0	0	0	0	1	0	1	0	0	0	vernal
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	whai kiko
versatility	0	0	0	0	0	0	0	0	0	0	whai kiko
verse	0	0	0	0	0	0	0	0	0	0	irava
version	0	0	0	0	0	0	0	0	0	0	putanga
versus	1	0	0	0	0	1	0	0	0	0	whakakeke
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vertebra
vertebral	0	0	0	0	0	0	0	0	0	0	vertebral
vertex	0	0	0	0	0	0	0	0	0	0	pito
vertical	0	0	0	0	0	0	0	0	0	0	poutū
vertically	0	0	0	0	0	0	0	0	0	0	poutū
vertigo	0	0	0	1	0	1	0	0	0	0	poapoa
verve	0	0	0	0	0	0	1	0	0	0	kaingākau
vesicle	0	0	0	0	0	0	0	0	0	0	vesicle
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	waka
vest	0	0	0	0	0	0	0	0	0	0	koti
vested	0	0	0	0	0	0	0	0	0	0	tuku
vestibule	0	0	0	0	0	0	0	0	0	0	waharoa
vestige	0	0	0	0	0	0	0	0	0	0	taonga
vet	0	0	0	0	0	0	0	0	0	0	vet
veteran	0	0	0	0	0	0	1	0	0	1	hōia
veterinarian	0	0	0	0	0	0	0	0	0	0	tākuta kararehe
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	oranga
viable	0	0	0	0	0	0	0	0	0	0	whai oranga
viaduct	0	0	0	0	0	0	0	0	0	0	poupou
vial	0	0	0	0	0	0	0	0	0	0	ipu
vibrate	0	0	0	0	0	0	0	0	0	0	wiri
vibration	0	0	0	0	0	0	0	0	0	0	wiri
vibratory	0	0	0	0	0	0	0	0	0	0	wiri
vicar	0	0	0	0	0	0	1	0	0	1	vicar
vicarious	0	0	0	0	0	0	0	0	0	0	whakakapi
vice	0	0	0	0	0	1	0	0	0	0	kino
vicinity	0	0	0	0	0	0	0	0	0	0	tatatata
vicious	1	0	1	0	0	1	0	0	0	0	nanakia
victim	1	0	0	1	0	1	0	1	0	0	patunga
victimized	1	0	1	1	0	1	0	1	1	0	patua
victor	0	0	0	0	1	0	1	0	0	0	toa
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	toa
victory	0	1	0	0	1	0	1	0	0	1	wikitoria
videotape	0	0	0	0	0	0	0	0	0	0	rīpene ataata
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	tirohanga
vigil	0	1	0	0	0	0	0	0	0	0	mataara
vigilance	0	1	0	0	0	0	1	0	0	1	mataara
vigilant	0	0	0	1	0	0	1	0	0	1	mataara
vignette	0	0	0	0	0	0	0	0	0	0	whakakitenga
vigor	0	0	0	0	0	0	1	0	0	0	kaha
vigorous	0	0	0	0	0	0	1	0	0	1	kaha
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	whare noho
village	0	0	0	0	0	0	0	0	0	0	kainga
villager	0	0	0	0	0	0	1	0	0	1	tangata kainga
villain	0	0	0	1	0	1	0	0	0	0	tangata kino
villainous	1	0	1	1	0	1	0	0	0	0	kino
vinaigrette	0	0	0	0	0	0	0	0	0	0	winika
vindicate	1	0	0	0	0	0	0	0	0	0	whakatika
vindicated	0	0	0	0	0	0	1	0	0	0	whakamana
vindication	0	1	0	0	1	0	1	0	0	1	whakatika
vindictive	1	0	1	0	0	1	0	0	0	0	ngahuru
vinegar	0	0	0	0	0	0	0	0	0	0	winika
vineyard	0	0	0	0	0	0	0	0	0	0	mara waina
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	takahi
violence	1	0	0	1	0	1	0	1	0	0	tutu
violent	1	0	1	1	0	1	0	0	1	0	tutu
violently	1	0	1	1	0	1	0	1	0	0	tutu
violet	0	0	0	0	0	0	0	0	0	0	puru
violin	0	0	0	0	0	0	0	0	0	0	violin
violinist	0	0	0	0	0	0	0	0	0	0	violinist
viper	0	0	0	1	0	1	0	0	0	0	waipera
virgin	0	0	0	0	0	0	1	0	0	1	wahine
virginity	0	1	0	0	0	0	1	0	0	0	wahinetanga
virology	0	0	0	0	0	0	0	0	0	0	virology
virtual	0	0	0	0	0	0	0	0	0	0	mariko
virtually	0	0	0	0	0	0	0	0	0	0	tata
virtue	0	0	0	0	0	0	1	0	0	1	pai
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoso
virtuous	0	0	0	0	1	0	1	0	0	1	pai
virulence	1	0	0	1	0	1	0	0	0	0	mate kino
virus	0	0	0	0	0	1	0	0	0	0	huaketo
visa	0	0	0	0	0	0	0	0	0	0	uruwhenua
visage	0	0	0	0	0	0	0	0	0	0	kanohi
viscosity	0	0	0	0	0	0	0	0	0	0	pokey
viscous	0	0	0	0	0	0	0	0	0	0	karekau
vise	0	0	0	0	0	0	0	0	0	0	vise
visibility	0	0	0	0	0	0	0	0	0	0	kitea
visible	0	0	0	0	0	0	0	0	0	0	kitea
visibly	0	0	0	0	0	0	0	0	0	0	kitea
vision	0	1	0	0	0	0	1	0	0	0	whakakitenga
visionary	0	1	0	0	1	0	1	0	0	1	matakite
visit	0	0	0	0	0	0	1	0	0	0	toronga
visitation	0	0	0	0	0	1	0	0	0	0	toronga
visiting	0	0	0	0	0	0	0	0	0	0	toro
visitor	0	1	0	0	1	0	1	0	0	0	manuhiri
visor	0	1	0	0	0	0	0	0	1	0	matakite
vista	0	0	0	0	0	0	0	0	0	0	tirohanga
visual	0	0	0	0	0	0	0	0	0	0	tirohanga
visualize	0	0	0	0	0	0	0	0	0	0	whakaata
vital	0	0	0	0	0	0	1	0	0	0	mea nui
vitality	0	0	0	0	1	0	1	0	0	1	oranga
vitreous	0	0	0	0	0	0	0	0	0	0	vitreous
vivacious	0	0	0	0	1	0	1	0	0	0	oraora
vivid	0	0	0	0	1	0	1	0	0	0	oraora
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	kupu kupu
vocal	0	0	0	0	0	0	0	0	0	0	reo reo
vocalist	0	0	0	0	0	0	0	0	0	0	kaiwaiata
vocation	0	0	0	0	0	0	0	0	0	0	mahi
vogue	0	0	0	0	0	0	0	0	0	0	ahua
voice	0	0	0	0	0	0	0	0	0	0	reo
voiceless	0	0	0	0	0	0	0	0	0	0	reokore
void	0	0	0	0	0	0	0	0	0	0	korekore
volatility	1	1	0	1	0	1	0	0	1	0	pähekeheke
volcanic	0	0	0	0	0	0	0	0	0	0	puia
volcano	0	0	0	1	0	1	0	0	1	0	puia
volition	0	0	0	0	0	0	0	0	0	0	manahau
volley	0	0	0	0	0	0	0	0	0	0	puia
voltmeter	0	0	0	0	0	0	0	0	0	0	mita hikohiko
volume	0	0	0	0	0	0	0	0	0	0	rōrahi
voluminous	0	0	0	0	0	0	0	0	0	0	puhoi
voluntarily	0	0	0	0	0	0	0	0	0	0	māhorahora
voluntary	0	0	0	0	0	0	0	0	0	0	tūao
volunteer	0	1	0	1	1	0	1	0	0	1	tūao
volunteering	0	0	0	0	0	0	0	0	0	0	tūao
volunteers	0	0	0	0	0	0	0	0	0	1	tūao
voluptuous	0	1	0	0	1	0	1	0	0	0	whakahihiri
vomit	0	0	1	0	0	0	0	0	0	0	ruaki
vomiting	0	0	0	0	0	1	0	0	0	0	ruaki
voodoo	0	0	0	0	0	1	0	0	0	0	voodoo
voracious	0	0	0	0	0	0	0	0	0	0	mokai
vortex	0	0	0	0	0	0	0	0	0	0	puowhio
vote	1	1	0	0	1	1	1	1	1	1	pooti
voting	0	0	0	0	0	0	0	0	0	0	pooti
votive	0	0	0	0	0	0	0	0	0	1	pooti
vouch	0	0	0	0	0	0	1	0	0	1	oati
voucher	0	0	0	0	0	0	0	0	0	1	putea
vow	0	1	0	0	1	0	1	0	0	1	oati
vowel	0	0	0	0	0	0	0	0	0	0	oropuare
voyage	0	1	0	0	0	0	0	0	0	0	haerenga
voyager	0	0	0	0	0	0	0	0	0	0	kaihoroi
vulgar	0	0	1	0	0	1	0	0	0	0	kino
vulgarity	1	0	1	0	0	1	0	1	0	0	whakakino
vulnerability	0	0	0	1	0	1	0	1	0	0	whakaraeraetanga
vulnerable	0	0	0	0	0	0	0	0	0	0	whakaraerae
vulture	0	0	1	1	0	1	0	0	0	0	ekara
wad	0	0	0	0	0	0	0	0	0	0	wad
wade	0	0	0	0	0	0	0	0	0	0	wawe
wafer	0	0	0	0	0	0	0	0	0	0	angiangi
waffle	1	0	0	0	0	1	0	1	0	0	wawhero
wag	0	0	0	0	0	0	0	0	0	0	kauaka
wager	0	0	0	0	0	0	0	0	0	0	petipeti
wages	0	0	0	0	1	0	1	0	0	0	utu
wagon	0	0	0	0	0	0	0	0	0	0	waka
wail	0	0	0	1	0	1	0	1	0	0	aue
waist	0	0	0	0	0	0	0	0	0	0	hope
waistcoat	0	0	0	0	0	0	0	0	0	0	koti
wait	0	1	0	0	0	1	0	0	0	0	tatari
waiter	0	0	0	0	0	0	0	0	0	0	kaitaita
waiting	0	0	0	0	0	0	0	0	0	0	tatari ana
waive	0	0	0	0	0	0	0	0	0	0	whakarerea
wake	0	0	0	0	0	0	0	0	0	0	maranga
walk	0	0	0	0	0	0	0	0	0	0	haere
walker	0	0	0	0	0	0	0	0	0	0	tangata hikoi
wall	0	0	0	0	0	0	0	0	0	0	pakitara
wallet	0	0	0	0	0	0	0	0	0	0	putea
wallow	0	0	1	0	0	1	0	1	0	0	takakau
walnut	0	0	0	0	0	0	0	0	0	0	wōnati
waltz	0	0	0	0	0	0	0	0	0	0	waltz
wan	0	0	0	1	0	1	0	1	0	0	wan
wand	0	0	0	0	0	0	0	0	0	0	toka
wander	0	0	0	0	0	0	0	0	0	0	kopikopiko
wanderer	0	0	0	0	0	0	0	0	0	0	tangata haereere
wandering	0	0	0	0	0	0	0	0	0	0	kopikopiko
wane	0	0	0	0	0	1	0	1	0	0	wane
waning	0	0	0	0	0	0	0	0	0	0	e memenge ana
wanting	0	0	0	0	0	1	0	1	0	0	hiahia
war	0	0	0	1	0	1	0	0	0	0	whawhai
warbler	0	0	0	0	0	0	0	0	0	0	kaiwhaiwhai
ward	0	0	0	0	0	0	0	0	0	0	paroita
warden	1	0	0	1	0	1	0	0	0	1	kaitiaki
wardrobe	0	0	0	0	0	0	0	0	0	0	kakahu kakahu
ware	0	0	0	1	0	1	0	0	0	0	taonga
warehouse	0	0	0	0	0	0	0	0	0	0	whare putunga
warfare	1	0	0	1	0	1	0	1	0	0	whawhai
warlike	1	0	0	1	0	1	0	0	0	0	ahua whawhai
warlock	0	0	0	1	0	0	0	0	0	0	kaitukino
warming	0	0	0	0	0	0	0	0	0	0	whakamahana
warn	0	1	0	1	0	1	0	0	1	1	whakatupato
warned	0	1	0	1	0	0	0	0	1	0	whakatupato
warning	0	0	0	1	0	0	0	0	0	0	whakatūpato
warp	1	0	0	0	0	1	0	1	0	0	takakau
warped	0	0	0	0	0	1	0	0	0	0	parori
warrant	0	0	0	0	0	0	0	0	0	0	whakamana
warranted	0	0	0	0	0	0	0	0	0	0	whakamana
warrants	0	0	0	0	0	0	0	0	0	0	whakamana
warranty	0	0	0	0	0	0	1	0	0	1	pūtāhui
warren	0	0	0	0	0	0	0	0	0	0	Warren
warrior	1	0	0	1	0	0	1	0	0	0	toa
wart	0	0	1	0	0	1	0	0	0	0	kiritona
wary	0	0	0	1	0	0	0	0	0	0	tūpato
wash	0	0	0	0	0	0	0	0	0	0	horoi
washing	0	0	0	0	0	0	0	0	0	0	horoi
washout	0	0	0	0	0	0	0	0	0	0	horoi
wasp	0	0	0	0	0	0	0	0	0	0	wapu
waste	0	0	1	0	0	1	0	0	0	0	ururua
wasted	1	0	1	0	0	1	0	0	0	0	moumou
wasteful	1	0	1	0	0	1	0	1	0	0	moumou
wasting	0	0	1	1	0	1	0	1	0	0	moumou
watch	0	1	0	1	0	0	0	0	0	0	mataara
watchdog	0	0	0	0	0	0	1	0	0	1	kuri tiaki
watchful	0	0	0	0	0	0	1	0	0	1	mataara
watchman	0	0	0	0	0	0	1	0	0	1	kaitiaki
water	0	0	0	0	0	0	0	0	0	0	wai
watercourse	0	0	0	0	0	0	0	0	0	0	awaawa
