English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Xhosa Word
tint	0	0	0	0	0	0	0	0	0	0	umbala
tiny	0	0	0	0	0	0	0	0	0	0	encinci
tip	0	0	0	0	0	0	0	0	0	0	ingcebiso
tipsy	0	0	0	0	0	1	0	0	0	0	ingcebiso
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	itayara
tired	0	0	0	0	0	1	0	0	0	0	ndidiniwe
tiredness	0	0	0	0	0	1	0	0	0	0	ukudinwa
tiresome	0	0	0	0	0	1	0	0	0	0	iyadinisa
tissue	0	0	0	0	0	0	0	0	0	0	ithishu
tit	0	0	0	0	0	1	0	0	0	0	ithi
titanic	0	0	0	0	0	0	0	0	0	0	titanic
tithe	0	0	0	0	0	0	0	0	0	0	isishumi
title	0	0	0	0	0	0	1	0	0	1	isihloko
titled	0	0	0	0	0	0	0	0	0	0	inesihloko
titty	0	0	0	0	0	0	0	0	0	0	into
titular	0	0	0	0	0	0	0	0	0	0	isihloko
toad	0	0	1	0	0	1	0	0	0	0	ixoxo
toast	0	0	0	0	1	0	1	0	0	0	ithosi
tobacco	0	0	0	0	0	1	0	0	0	0	icuba
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	namhlanje
toe	0	0	0	0	0	0	0	0	0	0	uzwane
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	ukubulaleka
toilet	0	0	1	0	0	1	0	0	0	0	yangasese
toils	0	0	0	0	0	1	0	0	0	0	ukubulaleka
token	0	0	0	0	0	0	0	0	0	0	uphawu
tolerance	0	0	0	0	0	0	0	0	0	0	ukunyamezelana
tolerant	0	0	0	0	0	0	1	0	0	0	ukunyamezela
tolerate	1	0	0	0	0	1	0	1	0	0	nyamezela
toleration	0	0	0	0	0	0	1	0	0	0	ukunyamezela
toll	0	0	0	0	0	0	0	0	0	0	Itholi
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	ingcwaba
tomcat	0	0	0	0	0	0	0	0	0	0	tomcat
tome	0	0	0	0	0	0	0	0	0	0	kum
tomorrow	0	1	0	0	0	0	0	0	0	0	ngomso
ton	0	0	0	0	0	0	0	0	0	0	itoni
tone	0	0	0	0	0	0	0	0	0	0	ithoni
tong	0	0	0	0	0	0	0	0	0	0	intonga
tongs	0	0	0	0	0	0	0	0	0	0	iintambo
tongue	0	0	0	0	0	0	0	0	0	0	ulwimi
tonic	0	0	0	0	0	0	0	0	0	0	tonic
tonnage	0	0	0	0	0	0	0	0	0	0	iitoni
tonsils	0	0	0	0	0	0	0	0	0	0	iitoni
tooling	0	0	0	0	0	0	0	0	0	0	izixhobo
tooth	0	0	0	0	0	0	0	0	0	0	izinyo
toothache	0	0	0	1	0	1	0	0	0	0	lizinyo eliqaqambayo
toothed	0	0	0	0	0	0	0	0	0	0	enamazinyo
toothless	0	0	0	0	0	0	0	0	0	0	engenamazinyo
top	0	1	0	0	0	0	1	0	0	1	phezulu
topaz	0	0	0	0	0	0	0	0	0	0	itopazi
topic	0	0	0	0	0	0	0	0	0	0	isihloko
topical	0	0	0	0	0	0	0	0	0	0	umxholo
topographic	0	0	0	0	0	0	0	0	0	0	imbonakalo yendawo
topographical	0	0	0	0	0	0	0	0	0	0	ngokwendalo
topography	0	0	0	0	0	0	0	0	0	0	i-topography
topple	0	0	0	0	0	0	0	0	1	0	wisa
tor	0	0	0	0	0	0	0	0	0	0	itor
torch	0	0	0	0	0	0	0	0	0	0	itotshi
torment	1	0	0	1	0	1	0	1	0	0	intuthumbo
torn	0	0	0	0	0	1	0	0	0	0	ikrazukileyo
tornado	0	0	0	1	0	0	0	0	0	0	inkanyamba
torpedo	1	0	0	0	0	1	0	0	0	0	i-torpedo
torrent	0	0	0	1	0	0	0	0	0	0	umlambo
torrid	0	0	0	0	0	1	0	0	0	0	torrid
torsion	0	0	0	0	0	0	0	0	0	0	torsion
torso	0	0	0	0	0	0	0	0	0	0	umzimba
tort	0	0	0	0	0	1	0	0	0	0	tort
tortious	1	0	1	0	0	1	0	0	0	0	tortious
tortoise	0	0	0	0	0	0	0	0	0	0	ufudo
tortuous	0	0	0	0	0	0	0	0	0	0	tortuous
torture	1	1	1	1	0	1	0	1	0	0	intuthumbo
toss	0	0	0	0	0	0	0	0	0	0	tosa
total	0	0	0	0	0	0	0	0	0	0	iyonke
totality	0	0	0	0	0	0	0	0	0	0	ngokupheleleyo
totally	0	0	0	0	0	0	0	0	0	0	ngokupheleleyo
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	touch
touched	0	0	0	0	0	1	0	0	0	0	uchukumisekile
touching	0	0	0	0	0	0	0	0	0	0	ukubamba
touchy	1	0	0	0	0	1	0	1	0	0	echukumisayo
tough	0	0	0	0	0	1	0	1	0	0	lukhuni
toughness	1	0	0	1	0	0	1	0	0	1	ubunzima
tour	0	0	0	0	0	0	0	0	0	0	ukhenketho
tourist	0	0	0	0	0	0	0	0	0	0	umkhenkethi
tourmaline	0	0	0	0	0	0	0	0	0	0	itourmaline
tournament	0	0	0	0	0	0	0	0	0	0	itumente
tourniquet	0	0	0	0	0	0	0	0	0	0	itourniquet
tout	0	0	0	0	0	0	0	0	0	0	yonke into
tow	0	0	0	0	0	0	0	0	0	0	rhuqa
towel	0	0	0	0	0	0	0	0	0	0	itawuli
tower	0	0	0	0	0	0	1	0	0	0	inqaba
towering	0	1	0	1	0	0	1	0	0	0	umphezulu
town	0	0	0	0	0	0	0	0	0	0	idolophu
townhouse	0	0	0	0	0	0	0	0	0	0	indlu yasedolophini
toxic	0	0	1	0	0	1	0	0	0	0	inetyhefu
toxicology	0	0	0	0	0	0	0	0	0	0	toxicology
toxin	0	0	0	1	0	1	0	0	0	0	ityhefu
toy	0	0	0	0	0	0	0	0	0	0	into yokudlala
trace	0	0	0	0	0	0	0	0	0	0	umkhondo
traces	0	0	0	0	0	0	0	0	0	0	umkhondo
trachea	0	0	0	0	0	0	0	0	0	0	uqhoqhoqho
tracing	0	0	0	0	0	0	0	0	0	0	umkhondo
track	0	1	0	0	0	0	0	0	0	0	umkhondo
tract	0	0	0	1	0	0	0	0	0	0	iphecana
tractable	0	0	0	0	0	0	0	0	0	0	iyaphatheka
traction	0	0	0	0	0	0	0	0	0	0	ukutsala
tractor	0	0	0	0	0	0	0	0	0	0	itrektara
trade	0	0	0	0	0	0	0	0	0	1	urhwebo
trader	0	0	0	0	0	0	0	0	0	0	umrhwebi
tradesman	0	0	0	0	0	0	0	0	0	0	umrhwebi
trading	0	0	0	0	0	0	0	0	0	0	ukurhweba
tradition	0	0	0	0	0	0	0	0	0	0	isithethe
traditional	0	0	0	0	0	0	1	0	0	0	yemveli
traffic	0	0	0	0	0	0	0	0	0	0	traffic
tragedy	0	0	0	1	0	1	0	1	0	0	intlekele
tragic	0	0	0	0	0	1	0	0	0	0	lusizi
trail	0	0	0	0	0	0	0	0	0	0	umzila
train	0	0	0	0	0	0	0	0	0	0	uloliwe
trained	0	0	0	0	0	0	0	0	0	0	qeqeshiwe
trainer	0	0	0	0	0	0	0	0	0	1	umqeqeshi
training	0	0	0	0	0	0	0	0	0	0	uqeqesho
trait	0	0	0	0	0	0	0	0	0	0	uphawu
traitor	1	0	1	1	0	1	0	1	0	0	umngcatshi
trajectory	0	0	0	0	0	0	0	0	0	0	indlela
tram	0	0	0	0	0	0	0	0	0	0	tram
tramp	0	0	1	1	0	1	0	1	0	0	unyathela
tramway	0	0	0	0	0	0	0	0	0	0	itramu
trance	0	0	0	0	0	1	0	0	0	0	umbono
tranquil	0	0	0	0	1	0	1	0	0	0	ukuzola
tranquility	0	0	0	0	1	0	1	0	0	1	ukuzola
transact	0	0	0	0	0	0	0	0	0	0	utshintshiselwano
transaction	0	0	0	0	0	0	0	0	0	1	intengiselwano
transatlantic	0	0	0	0	0	0	0	0	0	0	i-transatlantic
transcendence	0	1	0	0	1	0	1	0	1	1	ukugqithisela
transcendent	0	0	0	0	0	0	0	0	0	0	ngaphaya
transcendental	0	0	0	0	0	0	1	0	0	0	ngaphaya kwengqondo
transcribe	0	0	0	0	0	0	0	0	0	0	bhala
transcriber	0	0	0	0	0	0	0	0	0	0	umkhupheli
transcript	0	0	0	0	0	0	0	0	0	1	umbhalo
transcription	0	0	0	0	0	0	0	0	0	0	ushicilelo
transfer	0	0	0	0	0	0	0	0	0	0	ugqithiselo
transference	0	0	0	0	0	0	0	0	0	0	ukudluliselwa
transferred	0	0	0	0	0	0	0	0	0	0	idluliselwe
transfixed	0	0	0	0	0	0	0	0	0	0	iguqulwe
transform	0	0	0	0	0	0	0	0	0	0	guqula
transformation	0	0	0	0	0	0	0	0	0	0	inguqu
transfusion	0	0	0	0	0	0	0	0	0	0	utofelo-gazi
transgression	0	0	0	0	0	1	0	0	0	0	ukreqo
transient	0	0	0	0	0	0	0	0	0	0	okwexeshana
transit	0	0	0	0	0	0	0	0	0	0	ukuhamba
transition	0	0	0	0	0	0	0	0	0	0	inguqu
transitional	0	1	0	0	0	0	0	0	0	0	okwethutyana
transitive	0	0	0	0	0	0	0	0	0	0	eguqukayo
transitory	0	0	0	0	0	0	0	0	0	0	edlulayo
translate	0	0	0	0	0	0	0	0	0	0	guqulela
translation	0	0	0	0	0	0	0	0	0	1	inguqulelo
translocation	0	0	0	0	0	0	0	0	0	0	ufuduso
translucent	0	0	0	0	0	0	0	0	0	0	translucent
transmission	0	0	0	0	0	0	0	0	0	0	usulelo
transmit	0	0	0	0	0	0	0	0	0	0	hambisa
transmutation	0	0	0	0	0	0	0	0	0	0	ukutshintshwa
transom	0	0	0	0	0	0	0	0	0	0	transom
transparency	0	0	0	0	0	0	0	0	0	0	ukungafihli
transparent	0	0	0	0	0	0	0	0	0	0	elubala
transplant	0	0	0	0	0	0	0	0	0	0	uqhaqho-fakelo
transplantation	0	0	0	0	0	0	0	0	0	0	utyando
transport	0	0	0	0	0	0	0	0	0	0	uthutho
transportation	0	0	0	0	0	0	0	0	0	0	uthutho
transpose	0	0	0	0	0	0	0	0	0	0	transpose
transposition	0	0	0	0	0	0	0	0	0	0	ukutshintshwa
transverse	0	0	0	0	0	0	0	0	0	0	nqamlezileyo
trap	0	0	0	0	0	0	0	0	0	0	umgibe
trapping	0	0	0	0	0	0	0	0	0	0	ukubambisa
trappings	0	0	0	0	0	1	0	0	0	0	imigibe
traps	0	0	0	0	0	1	0	0	0	0	imigibe
trash	0	0	1	0	0	1	0	1	0	0	inkunkuma
trashy	0	0	1	0	0	1	0	0	0	0	inkunkuma
traumatic	1	0	0	1	0	1	0	1	0	0	buhlungu
travail	0	0	0	0	0	1	0	0	0	0	intlungu
travel	0	0	0	0	0	0	0	0	0	0	uhambo
traveler	0	0	0	0	0	0	0	0	0	0	umhambi
traveling	0	0	0	0	0	0	1	0	0	0	abahambahambayo
traverse	0	0	0	0	0	0	0	0	0	0	nqumla
travesty	0	0	1	1	0	1	0	1	0	0	ubugwenxa
trawl	0	0	0	0	0	0	0	0	0	0	trawl
trawler	0	0	0	0	0	0	0	0	0	0	umrhubhe
tray	0	0	0	0	0	0	0	0	0	0	itreyi
treacherous	1	0	1	1	0	1	0	0	0	0	ngobuqhophololo
treachery	1	0	0	1	0	1	0	1	1	0	ubuqhophololo
tread	0	0	0	0	0	0	0	0	0	0	nyathela
treadmill	0	1	0	0	0	0	0	0	0	0	i-treadmill
treason	1	0	1	1	0	1	0	0	1	0	ukungcatsha umbuso
treasure	0	1	0	0	1	0	1	0	0	1	ubutyebi
treasurer	0	0	0	0	0	0	0	0	0	1	unondyebo
treasury	0	0	0	0	0	0	0	0	0	0	ubuncwane
treat	1	1	1	1	1	1	1	1	1	1	phatha
treatise	0	0	0	0	0	0	0	0	0	0	thetha
treatment	0	0	0	0	0	0	0	0	0	0	unyango
treaty	0	0	0	0	0	0	0	0	0	0	isivumelwano
treble	0	0	0	0	0	0	0	0	0	0	treble
tree	1	1	1	0	1	0	1	0	1	1	umthi
trek	0	0	0	0	0	0	0	0	0	0	uhambo
trellis	0	0	0	0	0	0	0	0	0	0	trellis
tremble	0	0	0	0	0	0	0	0	0	0	ngcangcazela
trembling	0	0	0	1	0	1	0	0	0	0	ukungcangcazela
tremendous	0	0	0	0	0	0	0	0	0	0	kakhulu
tremendously	0	0	0	0	0	0	1	0	0	0	ngokumangalisayo
tremor	1	1	0	1	0	1	0	1	0	0	ukungcangcazela
trench	0	0	0	0	0	0	0	0	0	0	umsele
trend	0	0	0	0	0	0	1	0	0	0	umkhwa
trending	0	0	0	0	0	0	0	0	0	0	ezihamba phambili
trendy	0	0	0	0	0	0	1	0	0	0	enefashoni
trepidation	0	1	0	1	0	1	0	0	1	0	uloyiko
trespass	1	0	0	0	0	1	0	0	0	0	ityala
triad	0	0	0	0	0	0	0	0	0	0	ubathathu
triangle	0	0	0	0	0	0	0	0	0	0	unxantathu
triangular	0	0	0	0	0	0	0	0	0	0	unxantathu
tribe	0	0	0	0	0	0	0	0	0	1	isizwe
tribulation	0	0	0	1	0	1	0	1	0	0	imbandezelo
tribunal	0	1	1	1	0	1	0	0	0	1	inkundla
tribune	0	0	0	0	0	0	0	0	0	1	umthetheli-mkhosi
tributary	0	1	0	0	0	0	1	0	0	0	isebe
tribute	0	0	0	0	0	0	1	0	0	0	imbeko
trick	0	0	0	0	0	1	0	0	1	0	iqhinga
trickery	1	0	1	1	0	1	0	1	1	0	ubuqhophololo
trickle	0	0	0	0	0	0	0	0	0	0	icwecwe
tricky	0	0	0	0	0	0	0	0	0	0	khohlisa
tricycle	0	0	0	0	0	0	0	0	0	0	ibhayisekile
trident	0	0	0	0	0	0	0	0	0	0	isithathu
trifle	0	0	0	0	0	1	0	0	0	0	into encinci
trig	0	0	0	0	0	0	1	0	0	0	itrig
trigger	0	0	0	0	0	0	0	0	0	0	ukuxhokonxa
trigonometry	0	0	0	0	0	0	0	0	0	0	itrigonometry
trillion	0	0	0	0	0	0	0	0	0	0	iitriliyoni
trim	0	0	0	0	0	0	0	0	0	0	trim
trimmer	0	0	0	0	0	0	0	0	0	0	isilungisi
trimming	0	0	0	0	0	0	0	0	0	0	ukucheba
trine	0	0	0	0	0	0	0	0	0	0	trine
trinity	0	0	0	0	0	0	0	0	0	0	ubathathu emnye
trio	0	0	0	0	0	0	0	0	0	0	abathathu
trip	0	0	0	0	0	0	0	0	1	0	uhambo
tripartite	0	0	0	0	0	0	0	0	0	0	inxalenye yesithathu
triple	0	0	0	0	0	0	0	0	0	0	kathathu
triplet	0	0	0	0	0	0	0	0	0	0	kathathu
triplicate	0	0	0	0	0	0	0	0	0	0	kathathu
tripod	0	0	0	0	0	0	0	0	0	0	i-tripod
tripping	1	0	0	0	0	1	0	1	0	0	ukukhubeka
trite	0	0	0	0	0	0	0	0	0	0	trite
tritium	0	0	0	0	0	0	0	0	0	0	i-tritium
triumph	0	1	0	0	1	0	1	0	0	0	uloyiso
triumphant	0	1	0	0	1	0	1	0	0	1	uloyiso
troll	1	0	0	1	0	1	0	0	0	0	troli
trolley	0	0	0	0	0	0	0	0	0	0	itroli
trombone	0	0	0	0	0	0	0	0	0	0	itrombone
troop	0	0	0	0	0	0	0	0	0	0	umkhosi
trooper	0	0	0	0	0	0	0	0	0	0	umkhosi
troops	0	0	0	0	0	0	0	0	0	0	imikhosi
trophy	0	1	0	0	1	0	1	0	1	1	indebe
tropical	0	0	0	0	0	0	0	0	0	0	kweleenjiko
trot	0	0	0	0	0	0	0	0	0	0	trot
troublesome	1	0	0	1	0	1	0	0	0	0	inkathazo
trough	0	0	0	0	0	0	0	0	0	0	umkhombe
troupe	0	0	0	0	0	0	0	0	0	0	iqela
trousers	0	0	0	0	0	0	0	0	0	0	ibhulukhwe
trout	0	0	0	0	0	0	0	0	0	0	umqala
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	isivumelwano
truck	0	0	0	0	0	0	0	0	0	1	ilori
true	0	0	0	0	1	0	1	0	0	1	yinyani
truism	0	0	0	0	0	0	0	0	0	0	inyani
trump	0	0	0	0	0	0	0	0	1	0	ixilongo
trumpet	0	0	0	0	0	1	0	0	0	0	ixilongo
trumpeter	0	0	0	0	0	0	0	0	0	0	ixilongo
truncate	0	0	0	0	0	0	0	0	0	0	thoba
truncated	0	0	0	0	0	0	0	0	0	0	inqunyulwe
trundle	0	0	0	0	0	0	0	0	0	0	intambo
trunk	0	0	0	0	0	0	0	0	0	0	umboko
truss	0	0	0	0	0	0	0	0	0	1	itrasi
trust	0	0	0	0	0	0	0	0	0	1	ithemba
trustee	0	0	0	0	0	0	0	0	0	1	umphathiswa
trusty	0	0	0	0	0	0	1	0	0	0	uthembekile
truth	0	0	0	0	0	0	1	0	0	1	inyaniso
truthful	0	0	0	0	0	0	0	0	0	1	enenyaniso
truthfulness	0	0	0	0	0	0	1	0	0	1	inyaniso
tryout	0	0	0	0	0	0	0	0	0	0	zama
tub	0	0	0	0	0	0	0	0	0	0	ibhafu
tube	0	0	0	0	0	0	0	0	0	0	ityhubhu
tubular	0	0	0	0	0	0	0	0	0	0	ityhubhu
tubule	0	0	0	0	0	0	0	0	0	0	ithubhu
tuck	0	0	0	0	0	0	0	0	0	0	tuck
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	tufted
tug	0	0	0	0	0	0	0	0	0	0	tsala
tuition	0	0	0	0	0	0	0	0	0	0	imfundo
tulip	0	0	0	0	0	0	0	0	0	0	i-tulip
tumble	0	0	0	0	0	1	0	0	0	0	ukuwa
tumbler	0	0	0	0	0	0	0	0	0	0	ingqayi
tumor	0	0	0	1	0	1	0	0	0	0	ithumba
tumour	0	0	0	1	0	1	0	1	0	0	ithumba
tumult	1	0	0	1	0	1	0	0	1	0	isiphithiphithi
tumultuous	1	0	0	1	0	1	0	0	0	0	isidubedube
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	ityhuna
tunable	0	0	0	0	0	0	0	0	0	0	iyaqhutywa
tune	0	0	0	0	0	0	0	0	0	0	ingoma
tunic	0	0	0	0	0	0	0	0	0	0	ingubo yangaphantsi
tuning	0	0	0	0	0	0	0	0	0	0	ukulungisa
tunnel	0	0	0	0	0	0	0	0	0	0	itonela
turban	0	0	0	0	0	0	0	0	0	0	unkontsho
turbidity	0	0	0	0	0	0	0	0	0	0	unxunguphalo
turbine	0	0	0	0	0	0	0	0	0	0	iturbine
turbulence	1	0	0	1	0	1	0	0	0	0	isiphithiphithi
turbulent	0	0	0	1	0	1	0	0	0	0	isiphithiphithi
turf	0	0	0	0	0	0	0	0	0	0	umhlaba
turmeric	0	0	0	0	0	0	0	0	0	0	i-turmeric
turmoil	1	0	0	1	0	1	0	1	0	0	isiphithiphithi
turn	0	0	0	0	0	0	0	0	0	0	jika
turning	0	0	0	0	0	0	0	0	0	0	ukujika
turnkey	0	0	0	0	0	0	0	0	0	0	iqhosha lokujika
turnpike	0	0	0	0	0	0	0	0	0	0	i-turnpike
turntable	0	0	0	0	0	0	0	0	0	0	i-turntable
turquoise	0	0	0	0	0	0	0	0	0	0	turquoise
turret	0	0	0	0	0	0	0	0	0	0	i-turret
turtleneck	0	0	0	0	0	0	0	0	0	0	i-turtleneck
tussle	1	0	0	0	0	0	0	0	0	0	ingxabano
tutelage	0	0	0	0	0	0	1	0	0	1	ukufundisa
tutor	0	0	0	0	0	0	1	0	0	0	umhlohli
tweak	0	0	0	0	0	0	0	0	0	0	lungisa
twelfth	0	0	0	0	0	0	0	0	0	0	Ishumi elinambini
twelve	0	0	0	0	0	0	0	0	0	0	Shumi elinambini
twentieth	0	0	0	0	0	0	0	0	0	0	Amashumi amabini
twenty	0	0	0	0	0	0	0	0	0	0	Amashumi amabini
twig	0	0	0	0	0	0	0	0	0	0	isetyana
twilight	0	0	0	0	0	0	0	0	0	0	ngorhatya
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	iwele
twine	0	0	0	0	0	0	0	0	0	0	intambo
twinkle	0	1	0	0	1	0	1	0	0	0	kudanyaza
twins	0	0	0	0	0	0	0	0	0	0	amawele
twist	0	0	0	0	0	0	0	0	0	0	jija
twisted	0	0	0	0	0	0	0	0	0	0	ijijekile
twitch	0	0	0	0	0	1	0	0	0	0	ukuxhuzula
twofold	0	0	0	0	0	0	0	0	0	0	kabini
tycoon	0	0	0	0	0	0	0	0	0	0	isinhanha
type	0	0	0	0	0	0	0	0	0	0	uhlobo
typewriter	0	0	0	0	0	0	0	0	0	0	umatshini wokuchwetheza
typhoon	0	0	0	1	0	1	0	0	0	0	isaqhwithi
typically	0	0	0	0	0	0	0	0	0	0	ngokwesiqhelo
typist	0	0	0	0	0	0	0	0	0	0	umchwethezi
typography	0	0	0	0	0	0	0	0	0	0	ukuchwetheza
tyrannical	1	0	1	1	0	1	0	0	0	0	ingqwabalala
tyranny	0	0	0	1	0	1	0	1	0	0	ubuzwilakhe
tyrant	1	0	1	1	0	1	0	1	0	0	uzwilakhe
tyre	0	0	0	0	0	0	0	0	0	0	itayara
ubiquitous	0	0	0	0	0	0	0	0	0	0	yonke indawo
ubiquity	0	0	0	0	0	0	0	0	0	0	indawo yonke
ugliness	0	0	1	1	0	1	0	1	0	0	ububi
ugly	0	0	1	0	0	1	0	0	0	0	imbi
ulcer	1	0	1	1	0	1	0	1	0	0	isilonda
ulterior	0	0	0	0	0	1	0	0	0	0	umva
ultimate	0	1	0	0	0	0	0	1	0	0	ekugqibeleni
ultimately	0	1	0	0	0	0	1	0	0	0	ekugqibeleni
ultimatum	1	0	0	1	0	1	0	0	0	0	ukugqiba
ultimo	0	0	0	0	0	0	0	0	0	0	ekugqibeleni
ultraviolet	0	0	0	0	0	0	0	0	0	0	i-ultraviolet
umbilical	0	0	0	0	0	0	0	0	0	0	inkaba
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	isambrela
umpire	0	0	0	0	0	0	1	0	0	1	unompempe
unabashed	0	0	0	0	0	0	0	0	0	0	engaphoxekanga
unabated	0	0	0	0	0	0	0	0	0	0	engathintelwanga
unable	0	0	0	0	0	1	0	1	0	0	ayikwazi
unacceptable	0	0	0	0	0	1	0	1	0	0	engamkelekanga
unaccompanied	0	0	0	0	0	0	0	0	0	0	engakhatshwanga
unaccountable	0	1	1	0	0	1	0	1	0	1	ayinakuphendula
unacknowledged	0	0	0	0	0	0	0	1	0	0	engathathelwa ngqalelo
unadulterated	0	0	0	0	0	0	0	0	0	0	engangxengwanga
unaided	0	0	0	0	0	0	0	0	0	0	engancediswanga
unaltered	0	0	0	0	0	0	0	0	0	0	engatshintshwanga
unambiguous	0	0	0	0	0	0	0	0	0	0	engacacanga
unanimity	0	0	0	0	0	0	1	0	0	0	ngamxhelo-mnye
unanimous	0	0	0	0	0	0	1	0	0	0	ngamxhelo mnye
unanimously	0	0	0	0	0	0	0	0	0	0	ngamxhelo mnye
unanticipated	0	0	0	0	0	0	0	0	1	0	ebengacingelwanga
unapproved	0	0	0	0	0	1	0	0	0	0	engavunywanga
unarmed	0	0	0	0	0	0	0	0	0	0	engaxhobanga
unassisted	0	0	0	0	0	0	0	0	0	0	engancediswanga
unassuming	0	0	0	0	0	0	1	0	0	0	ongenakuzicingela
unattached	0	0	0	0	0	1	0	0	0	0	engadityaniswanga
unattainable	1	0	0	0	0	1	0	1	0	0	ayinakufikeleleka
unattended	0	0	0	0	0	0	0	0	0	0	engajongwanga
unattractive	0	0	1	0	0	1	0	1	0	0	engathandekiyo
unauthorized	0	0	0	0	0	1	0	0	0	0	engagunyaziswanga
unavoidable	0	0	0	0	0	1	0	0	0	0	ayinakuthintelwa
unaware	0	0	0	0	0	1	0	0	0	0	engazi
unbalanced	0	0	0	0	0	0	0	0	0	0	engalungelelananga
unbearable	0	0	1	0	0	1	0	1	0	0	ayinyamezeleki
unbeaten	0	1	0	0	1	1	1	1	1	0	engabethwa
unbelief	0	0	0	0	0	1	0	0	0	0	ukungakholwa
unbelievable	0	0	0	0	0	1	0	0	0	0	engakholelekiyo
unbiased	0	0	0	0	0	0	1	0	0	0	ngokungakhethi cala
unborn	0	0	0	0	0	1	0	0	0	0	engekazalwa
unbound	0	0	0	0	0	0	0	0	0	0	engabotshwanga
unbounded	0	0	0	0	0	0	0	0	0	0	engenamida
unbreakable	0	0	0	0	0	0	1	0	0	0	ayinakwaphuka
unbridled	1	1	0	1	0	1	1	0	1	0	engalawulekiyo
unbroken	0	0	0	0	0	0	1	0	0	1	engaqhawukanga
uncanny	0	0	0	1	0	1	0	0	1	0	engaqhelekanga
uncaring	1	0	1	0	0	1	0	1	0	0	ukungakhathali
uncertain	1	0	1	1	0	1	0	0	1	0	ukungaqiniseki
uncertainty	0	0	0	0	0	0	0	0	0	0	ukungaqiniseki
unchallenged	0	0	0	0	0	0	0	0	0	0	engacelwa mngeni
unchangeable	0	0	0	0	0	1	0	0	0	0	ayinakuguqulwa
unchanged	0	0	0	0	0	0	0	0	0	0	engatshintshanga
unclaimed	0	0	0	0	0	0	0	0	0	0	engafunwanga
uncle	0	0	0	0	0	0	0	0	0	0	umalume
unclean	0	0	1	0	0	1	0	0	0	0	iyinqambi
uncomfortable	0	0	0	0	0	1	0	0	0	0	ukungakhululeki
uncommon	0	0	0	0	0	0	0	0	0	0	engaqhelekanga
uncommonly	0	0	0	0	0	0	0	0	0	0	ngokungaqhelekanga
uncompromising	0	0	0	0	0	0	0	0	0	0	ngokungaguquguqukiyo
unconcerned	0	0	0	0	0	0	0	0	0	0	ngokungakhathali
unconfirmed	0	0	0	0	0	0	0	0	0	0	engangqinwanga
unconnected	0	0	0	0	0	0	0	0	0	0	engadityaniswanga
unconscionable	0	0	1	0	0	1	0	0	0	0	ukungabi nasazela
unconscious	0	0	0	0	0	1	0	0	0	0	engekho zingqondweni
unconsciousness	0	0	0	0	0	0	0	0	0	0	engekho zingqondweni
unconstitutional	0	0	0	0	0	1	0	0	0	0	ngokuchasene nomgaqo-siseko
unconstrained	0	0	0	0	1	0	1	0	0	0	enganyanzelwanga
uncontested	0	0	0	0	0	0	0	0	0	0	engaphikiswanga
uncontrollable	1	1	0	0	0	1	0	0	1	0	engalawulekiyo
uncontrolled	0	0	0	0	0	1	0	0	0	0	engalawulekiyo
unconventional	0	0	0	0	0	0	0	0	0	0	engaqhelekanga
unconvinced	0	0	0	0	0	0	0	0	0	0	engaqinisekanga
uncooked	0	0	0	0	0	0	0	0	0	0	engaphekwanga
uncorrelated	0	0	0	0	0	0	0	0	0	0	ezinganxulumananga
uncover	0	0	0	0	0	0	0	0	1	0	tyhila
uncritical	0	0	0	0	0	0	0	0	0	0	engagxeki
uncut	0	0	0	0	0	0	0	0	0	0	engasikwanga
undecided	0	1	0	1	0	1	0	0	0	0	engagqibanga
undefined	0	0	0	0	0	0	0	0	0	0	engachazwanga
undeniable	0	0	0	0	0	0	0	0	0	0	ayinakuphikiswa
undercover	0	0	0	0	0	0	0	0	0	0	ezifihlakeleyo
undercurrent	0	0	0	0	0	0	0	0	0	0	i-undercurrent
underestimate	0	0	0	0	0	0	0	0	1	0	ukujongela phantsi
undergo	0	0	0	0	0	0	0	0	0	0	ukungena
undergraduate	0	0	0	0	0	0	0	0	0	0	isidanga
underground	0	0	0	0	0	0	0	0	0	0	ngaphantsi komhlaba
underlie	0	0	0	0	0	0	0	0	0	0	ngaphantsi
