English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
unexpectedly	0	0	0	0	0	0	0	0	1	0	inesperadamente
unexplained	0	1	0	0	0	1	0	1	0	0	inexplicable
unexplored	0	0	0	0	0	0	0	0	0	0	inexplorado
unfailing	0	0	0	0	0	0	0	0	0	0	indefectible
unfair	1	0	1	0	0	1	0	1	0	0	injusto
unfairness	1	0	0	0	0	1	0	1	0	0	injusticia
unfaithful	0	0	1	0	0	1	0	0	0	0	infiel
unfamiliar	0	0	0	0	0	0	0	0	0	0	desconocido
unfavorable	0	0	1	0	0	1	0	1	0	0	desfavorable
unfettered	0	0	0	0	0	0	0	0	0	0	sin restricciones
unfinished	0	0	0	0	0	1	0	0	0	0	inconcluso
unflinching	0	0	0	0	0	0	0	0	0	0	inquebrantable
unfold	0	1	0	0	0	0	1	0	0	0	desplegar
unforeseen	0	0	0	0	0	0	0	0	1	0	imprevisto
unforgiving	1	0	0	0	0	1	0	1	0	0	implacable
unfortunate	0	0	0	0	0	1	0	1	0	0	desgraciado
unfriendly	1	0	1	1	0	1	0	1	0	0	antipático
unfulfilled	1	1	0	0	0	1	0	1	1	0	incumplido
unfurnished	0	0	0	0	0	1	0	0	0	0	sin amueblar
ungodly	0	0	0	0	0	1	0	1	0	0	impío
ungrateful	1	0	1	0	0	1	0	0	0	0	desagradecido
unguarded	0	0	0	0	0	0	0	0	1	0	sin defensa
unhappiness	0	0	0	0	0	1	0	1	0	0	infelicidad
unhappy	1	0	1	0	0	1	0	1	0	0	infeliz
unharmed	0	0	0	0	0	0	0	0	0	0	no dañoso
unhealthy	0	0	1	1	0	1	0	1	0	0	insalubre
unhindered	0	0	0	0	0	0	0	0	0	0	sin obstáculos
unholy	0	0	0	1	0	1	0	0	0	0	impío
unicorn	0	0	0	0	0	0	0	0	0	0	unicornio
unification	0	1	0	0	1	0	1	0	0	1	unificación
uniform	0	0	0	0	0	0	0	0	0	0	uniforme
uniformity	0	0	0	0	0	0	0	0	0	0	uniformidad
uniformly	0	0	0	0	0	0	1	0	0	0	uniformemente
unimaginable	0	0	0	0	0	1	1	0	1	0	no imaginable
unimportant	0	0	0	0	0	1	0	1	0	0	sin importancia
unimpressed	0	0	0	0	0	1	0	0	0	0	no impresionado
unimproved	0	0	0	0	0	1	0	0	0	0	no mejorado
uninfected	0	0	0	0	0	0	1	0	0	0	no infectado
uninformed	0	0	0	0	0	1	0	0	0	0	no informado
uninhabited	0	0	0	0	0	0	0	0	0	0	deshabitado
uninitiated	0	0	0	0	0	1	0	0	0	0	no iniciado
uninspired	0	0	0	0	0	1	0	1	0	0	no inspirado
unintelligible	0	0	0	0	0	1	0	0	0	0	ininteligible
unintended	0	0	0	0	0	0	0	0	1	0	involuntario
unintentional	0	0	0	0	0	0	0	0	1	0	involuntario
unintentionally	0	0	0	0	0	1	0	0	1	0	sin querer
uninterested	0	0	0	0	0	1	0	1	0	0	desinteresado
uninteresting	0	0	0	0	0	1	0	1	0	0	poco interesante
uninterrupted	0	0	0	0	0	0	0	0	0	0	ininterrumpido
uninvited	0	0	0	0	0	0	0	1	0	0	no invitado
union	0	0	0	0	0	0	0	0	0	0	Unión
unique	0	0	0	0	0	0	1	0	1	0	único
unison	0	0	0	0	0	0	1	0	0	0	unísono
unit	0	0	0	0	0	0	0	0	0	0	unidad
unitary	0	0	0	0	0	0	1	0	0	0	unitario
unite	0	0	0	0	0	0	0	0	0	0	unir
united	0	0	0	0	0	0	1	0	0	1	unido
unity	0	0	0	0	0	0	1	0	0	1	unidad
universal	0	0	0	0	0	0	0	0	0	0	universal
universality	0	0	0	0	0	0	0	0	0	0	universalidad
universe	0	0	0	0	0	0	0	0	0	0	universo
university	0	1	0	0	0	0	1	0	0	0	Universidad
unjust	1	0	0	0	0	1	0	0	0	0	injusto
unjustifiable	1	0	1	1	0	1	0	0	0	0	injustificable
unjustified	0	0	0	0	0	1	0	0	0	0	injustificado
unkind	1	0	1	1	0	1	0	1	0	0	cruel
unknowable	0	0	0	0	0	0	0	0	0	0	desconocido
unknown	0	1	0	1	0	1	0	0	0	0	desconocido
unlawful	1	0	1	1	0	1	0	1	0	0	ilegal
unleash	0	0	0	0	0	0	0	0	0	0	desatraillar
unlicensed	0	0	0	0	0	1	0	0	0	0	no licenciado
unlike	0	0	0	0	0	0	0	0	0	0	diferente a
unlimited	0	0	0	0	0	0	1	0	0	0	ilimitado
unload	0	0	0	0	0	0	0	0	0	0	descargar
unloaded	0	0	0	0	0	0	0	0	0	0	descargado
unlock	0	0	0	0	0	0	0	0	0	0	desbloquear
unlucky	1	0	1	1	0	1	0	1	0	0	desafortunado
unmanageable	0	0	1	0	0	1	0	0	0	0	inmanejable
unmarked	0	0	0	0	0	0	0	0	0	0	no notificado
unmarried	0	0	0	0	0	0	0	0	0	0	soltero
unmask	0	0	0	0	0	0	0	0	0	0	desenmascarar
unmatched	0	0	0	0	0	0	0	0	0	0	sin par
unmistakable	0	0	0	0	0	0	0	0	0	0	inequívoco
unmitigated	0	0	0	0	0	0	0	0	0	0	no mitigado
unmoved	0	0	0	0	0	0	0	0	0	0	impasible
unnamed	0	0	0	0	0	0	0	0	0	0	sin nombre
unnatural	0	0	1	1	0	1	0	0	0	0	antinatural
unnecessary	0	0	0	0	0	0	0	0	0	0	innecesario
unneeded	0	0	0	0	0	0	0	0	0	0	innecesario
unnoticed	0	0	0	0	0	0	0	0	0	0	inadvertido
unnumbered	0	0	0	0	0	0	0	0	0	0	incontable
unobserved	0	0	0	0	0	0	0	0	0	0	desapercibido
unobstructed	0	0	0	0	0	0	0	0	0	0	despejado
unobtrusive	0	0	0	0	0	0	0	0	0	0	discreto
unoccupied	0	0	0	0	0	0	0	0	0	0	desocupado
unofficial	0	0	0	0	0	1	0	0	0	0	no oficial
unopened	0	0	0	0	0	0	0	0	0	0	sin abrir
unopposed	0	0	0	0	0	0	0	0	0	0	sin oposición
unordered	0	0	0	0	0	0	0	0	0	0	desordenado
unorganized	0	0	0	0	0	0	0	0	0	0	desorganizado
unorthodox	0	0	0	0	0	0	0	0	0	0	heterodoxo
unpack	0	0	0	0	0	0	0	0	0	0	deshacer
unpaid	1	0	0	0	0	1	0	1	0	0	no pagado
unpleasant	0	0	1	0	0	1	0	1	0	0	desagradable
unpopular	0	0	1	0	0	1	0	1	0	0	impopular
unprecedented	0	0	0	0	0	0	0	0	1	0	sin precedentes
unpredictable	0	0	0	0	0	1	0	0	1	0	impredecible
unprepared	0	0	0	0	0	1	0	0	0	0	desprevenido
unpretentious	0	0	0	0	0	0	1	0	0	0	no pretencioso
unproductive	0	0	0	0	0	1	0	0	0	0	improductivo
unprofitable	0	0	0	0	0	1	0	0	0	0	improductivo
unprotected	0	0	0	0	0	1	0	0	0	0	desprotegido
unproven	0	0	0	0	0	0	0	0	0	0	no probado
unpublished	0	1	0	0	0	1	0	1	0	0	inédito
unquestionable	0	0	0	0	0	0	1	0	0	1	incuestionable
unquestionably	0	0	0	0	0	0	1	0	0	1	incuestionablemente
unquestioned	0	0	0	0	0	0	1	0	0	1	incontestable
unread	0	0	0	0	0	0	0	0	0	0	no leído
unreal	0	0	0	0	0	0	0	0	0	0	irreal
unrealistic	0	0	0	0	0	0	0	0	0	0	poco realista
unrecorded	0	0	0	0	0	0	0	0	0	0	no registrado
unregistered	0	0	0	0	0	0	0	0	0	0	no registrado
unregulated	0	0	0	0	0	0	0	0	0	0	no regulado
unrelated	0	0	0	0	0	0	0	0	0	0	no relacionado
unrelenting	0	0	0	0	0	0	0	0	0	0	implacable
unreliable	0	0	0	0	0	1	0	0	0	1	no fidedigno
unrepentant	0	0	0	0	0	0	0	0	0	0	impenitente
unrequited	0	0	0	0	0	1	0	1	0	0	no correspondido
unresolved	0	1	0	0	0	0	0	0	0	0	irresoluto
unrest	0	0	0	1	0	0	0	1	0	0	agitación
unrestrained	0	0	0	0	0	0	0	0	0	0	desenfrenado
unrestricted	0	0	0	0	0	0	0	0	0	0	irrestricto
unruly	1	0	1	1	0	1	0	0	0	0	revoltoso
unsafe	0	0	0	1	0	1	0	0	0	0	inseguro
unsatisfactory	0	0	1	0	0	1	0	0	0	0	insatisfactorio
unsatisfied	0	0	1	0	0	1	0	1	0	0	insatisfecho
unsavory	0	0	0	0	0	1	0	0	0	0	desagradable
unscathed	0	0	0	0	0	0	1	0	0	0	indemne
unscientific	0	0	0	0	0	0	0	0	0	0	no científico
unscrupulous	0	0	0	0	0	1	0	0	0	0	poco escrupuloso
unseat	0	0	0	0	0	0	0	1	0	0	estar a pie
unseen	0	0	0	0	0	0	0	0	0	0	invisible
unselfish	0	0	0	0	0	0	1	0	0	0	altruista
unsettled	1	0	1	1	0	1	0	0	0	0	inestable
unsightly	0	0	1	0	0	1	0	0	0	0	feo
unsophisticated	0	0	0	0	0	1	0	0	0	0	no sofisticado
unspeakable	0	0	0	1	0	1	0	0	0	0	indecible
unspecified	0	0	0	0	0	0	0	0	0	0	no especificado
unstable	0	0	0	1	0	1	0	0	1	0	inestable
unsteady	0	0	0	1	0	0	0	0	0	0	inestable
unsuccessful	0	0	0	0	0	1	0	1	0	0	fracasado
unsuitable	0	0	0	0	0	1	0	0	0	0	inadecuado
unsung	0	0	0	0	0	1	0	0	0	0	anónimo
unsupported	0	0	0	0	0	1	0	0	0	0	sin apoyo
unsurpassed	0	1	0	1	1	0	1	0	0	1	insuperado
unsuspecting	0	0	0	0	0	0	0	0	1	0	nada suspicaz
unsustainable	0	0	0	0	0	1	0	0	0	0	insostenible
unsweetened	0	0	0	0	0	0	0	0	0	0	sin azúcar
unsympathetic	1	0	0	0	0	1	0	0	0	0	no simpático
untamed	0	0	0	0	0	1	0	0	0	0	salvaje
untenable	0	0	0	0	0	1	0	0	0	0	insostenible
untested	0	0	0	0	0	0	0	0	0	0	no probado
unthinkable	1	0	1	1	0	1	0	0	0	0	inconcebible
untidy	0	0	1	0	0	1	0	0	0	0	desordenado
untie	0	0	0	0	1	1	1	0	0	0	desatar
untimely	0	0	0	0	0	1	0	0	0	0	prematuro
untitled	0	0	0	0	0	1	0	1	0	0	intitulado
untold	0	1	0	0	0	1	0	0	0	0	incalculable
untouched	0	0	0	0	0	0	0	0	0	0	intacto
untoward	1	0	1	0	0	1	0	0	0	0	adverso
untrained	0	0	0	0	0	1	0	0	0	0	inexperto
untranslated	0	0	0	0	0	0	0	0	0	0	sin traducir
untrue	0	0	0	0	0	1	0	0	0	0	falso
untrustworthy	1	0	0	0	0	1	0	0	0	0	indigno de confianza
unused	0	0	0	0	0	0	0	0	0	0	no usado
unusual	0	0	0	0	0	0	0	0	0	0	inusual
unusually	0	0	0	0	0	0	0	0	0	0	extraordinariamente
unveil	0	0	0	0	0	0	0	0	0	0	quitar el velo
unveiling	0	0	0	0	0	0	0	0	0	0	inauguración
unverified	0	1	0	0	0	0	0	0	0	0	inconfirmado
unwarranted	0	0	0	0	0	1	0	0	0	0	injustificado
unwary	0	0	0	0	0	0	0	0	0	0	incauto
unwashed	0	0	1	0	0	1	0	0	0	0	sucio
unwavering	0	0	0	0	0	0	1	0	0	1	inquebrantable
unwelcome	0	0	0	0	0	1	0	1	0	0	molesto
unwell	0	0	0	0	0	1	0	1	0	0	indispuesto
unwilling	0	0	0	0	0	0	0	0	0	0	reacio
unwillingly	0	0	0	0	0	0	0	0	0	0	a regañadientes
unwillingness	0	0	0	0	0	1	0	0	0	0	renuencia
unwind	0	0	0	0	0	0	0	0	0	0	relajarse
unwise	0	0	0	0	0	1	0	0	0	0	imprudente
unwitting	0	0	0	0	0	1	0	0	0	0	involuntario
unwittingly	0	0	0	0	0	0	0	0	0	0	inconscientemente
unworthy	0	0	1	0	0	1	0	0	0	0	indigno de
unwritten	0	0	0	0	0	0	0	0	0	0	no escrito
unyielding	0	0	0	0	0	1	0	0	0	0	inflexible
upheaval	1	0	0	1	0	1	0	1	0	0	convulsión
uphill	0	1	0	1	0	1	1	0	0	0	cuesta arriba
upholstery	0	0	0	0	0	0	0	0	0	0	tapicería
upland	0	0	0	0	0	0	0	0	0	0	meseta
uplands	0	0	0	0	0	0	0	0	0	0	tierras altas
uplift	0	1	0	0	1	0	1	0	0	1	edificación
upper	0	0	0	0	0	0	0	0	0	0	superior
upright	0	0	0	0	0	0	1	0	0	1	vertical
uprising	1	1	0	1	0	1	0	0	0	0	levantamiento
uproar	0	0	0	0	0	1	0	0	0	0	escándalo
upset	1	0	0	0	0	1	0	1	0	0	decepcionado
upshot	0	0	0	0	0	0	0	0	0	0	resultado
upstairs	0	0	0	0	0	0	0	0	0	0	piso superior
upstart	0	0	0	0	0	0	0	0	0	0	advenedizo
upwards	0	0	0	0	0	0	0	0	0	0	hacia arriba
uranium	0	0	0	0	0	0	0	0	0	0	uranio
urban	0	0	0	0	0	0	0	0	0	0	urbano
urchin	0	0	0	0	0	1	0	0	0	0	pilluelo
urge	0	0	0	0	0	0	0	0	0	0	urgir
urgency	0	1	0	1	0	0	0	0	1	0	urgencia
urgent	0	1	0	1	0	1	0	0	1	0	urgente
urinalysis	0	0	0	0	0	0	0	0	0	0	análisis de orina
urn	0	0	0	0	0	0	0	1	0	0	urna
usage	0	0	0	0	0	0	0	0	0	0	uso
usefully	0	0	0	0	0	0	0	0	0	0	útilmente
usefulness	0	0	0	0	0	0	1	0	0	0	utilidad
useless	0	0	0	0	0	1	0	0	0	0	inútil
usher	0	0	0	0	0	0	1	0	0	1	ujier
usual	0	0	0	0	0	0	1	0	0	1	habitual
usurp	1	0	0	0	0	1	0	0	0	0	usurpar
usurped	1	0	0	1	0	1	0	0	0	0	usurpado
usury	0	0	0	0	0	1	0	0	0	0	usura
utensil	0	0	0	0	0	0	0	0	0	0	utensilio
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitario
utility	0	0	0	0	0	0	1	0	0	0	utilidad
utilization	0	0	0	0	0	0	0	0	0	0	utilización
utilize	0	0	0	0	0	0	0	0	0	0	utilizar
utmost	0	0	0	0	0	0	0	0	0	0	mayor
utopian	0	1	0	0	1	0	1	0	0	1	utópico
utterance	0	0	0	0	0	0	0	0	0	0	declaración
utterly	0	0	0	0	0	0	0	0	0	0	absolutamente
vacancy	0	0	0	0	0	1	0	0	0	0	vacante
vacation	0	1	0	0	1	0	1	0	0	0	vacaciones
vaccination	0	0	0	0	0	0	0	0	0	0	vacunación
vaccine	0	0	0	0	0	0	1	0	0	0	vacuna
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacuola
vacuous	0	0	1	0	0	1	0	0	0	0	vacío
vacuum	0	0	0	0	0	0	0	0	0	0	Aspirar
vague	0	0	0	0	0	1	0	0	0	0	impreciso
vagueness	0	0	0	0	0	1	0	0	0	0	vaguedad
vainly	0	0	1	0	0	1	0	1	0	0	vanamente
valance	0	0	0	0	0	0	0	0	0	0	doselera
vale	0	0	0	0	0	0	0	0	0	0	valle
valet	0	0	0	0	0	0	0	0	0	0	ayudante de cámara
valiant	0	0	0	0	0	0	1	0	0	0	valiente
validity	0	0	0	1	0	0	0	0	0	0	validez
valley	0	0	0	0	0	0	0	0	0	0	Valle
valor	0	0	0	0	0	0	1	0	0	1	valor
valuable	0	0	0	0	0	0	1	0	0	0	valioso
valuation	0	0	0	0	0	0	0	0	0	0	valuación
valve	0	0	0	0	0	0	0	0	0	0	válvula
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	vampiro
van	0	0	0	0	0	0	0	0	0	0	camioneta
vane	0	0	0	0	0	0	0	0	0	0	veleta
vanguard	0	0	0	0	0	0	1	0	0	0	vanguardia
vanilla	0	0	0	0	0	0	0	0	0	0	vainilla
vanish	0	0	0	0	0	0	0	0	1	0	desaparecer
vanished	0	0	0	1	0	1	0	1	1	0	desapareció
vanity	0	0	0	0	0	1	0	0	0	0	vanidad
vanquish	0	0	0	0	0	0	1	0	0	0	vencer a
vapor	0	0	0	0	0	0	0	0	0	0	vapor
vara	0	0	0	0	0	0	0	0	0	0	Vara
variable	0	0	0	0	0	0	0	0	1	0	variable
variance	0	0	0	0	0	0	0	0	0	0	diferencia
variation	0	0	0	0	0	0	0	0	0	0	variación
variations	0	0	0	0	0	0	0	0	0	0	variaciones
varicella	0	0	1	1	0	1	0	1	0	0	varicela
varicose	0	0	0	0	0	1	0	0	0	0	varicoso
varied	0	0	0	0	0	0	0	0	0	0	variado
variegated	0	0	0	0	0	0	0	0	0	0	jaspeado
variety	0	0	0	0	0	0	0	0	0	0	variedad
vary	0	0	0	0	0	0	0	0	0	0	variar
vascular	0	0	0	0	0	0	0	0	0	0	vascular
vase	0	0	0	0	0	0	0	0	0	0	jarrón
vast	0	0	0	0	0	0	0	0	0	0	enorme
vat	0	0	0	0	0	0	0	0	0	0	IVA
vaudeville	0	0	0	0	0	0	0	0	0	0	vodevil
vault	0	0	0	0	0	0	0	0	0	0	bóveda
vaulted	0	0	0	0	0	0	0	0	0	0	abovedado
vaulting	0	0	0	0	0	0	0	0	0	0	abovedado
veal	0	0	0	0	0	0	0	1	0	1	ternera
vector	0	0	0	0	0	0	0	0	0	0	vector
veer	0	0	0	1	0	0	0	0	1	0	virar
vega	0	0	0	0	0	0	0	0	0	0	Vega
vegetable	0	0	0	0	0	0	0	0	0	0	verdura
vegetarian	0	0	0	0	0	0	0	0	0	0	vegetariano
vegetarianism	0	0	0	0	0	0	0	0	0	0	vegetarianismo
vegetation	0	0	0	0	0	0	0	0	0	0	vegetación
vegetative	0	0	1	0	0	1	0	1	0	0	vegetativo
vehement	1	0	0	1	0	1	0	0	0	0	vehemente
vehicle	0	0	0	0	0	0	0	0	0	0	vehículo
veil	0	0	0	0	0	0	0	0	0	0	velo
veiled	0	0	0	0	0	0	0	0	0	0	velado
vein	0	0	0	0	0	0	0	0	0	0	vena
veined	0	0	0	0	0	0	0	0	0	0	venoso
vellum	0	0	0	0	0	0	0	0	0	0	vitela
velocity	0	0	0	0	0	0	0	0	0	0	velocidad
velour	0	0	0	0	0	0	0	0	0	0	terciopelo
velvet	0	0	0	0	0	0	1	0	0	0	terciopelo
velvety	0	0	0	0	0	0	1	0	0	0	aterciopelado
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	vendetta
vendor	0	0	0	0	0	0	0	0	0	0	vendedor
veneer	0	0	0	0	0	0	0	0	0	0	chapa
venerable	0	1	0	0	1	0	1	0	0	1	venerable
veneration	0	0	0	0	0	0	1	0	0	0	veneración
vengeance	1	0	0	0	0	1	0	0	0	0	venganza
vengeful	1	0	0	1	0	1	0	0	0	0	vengativo
venison	0	0	0	0	0	0	0	0	0	0	Venado
venom	1	0	1	1	0	1	0	0	0	0	veneno
venomous	1	0	1	1	0	1	0	0	0	0	venenoso
venous	0	0	0	0	0	0	0	0	0	0	venoso
vent	1	0	0	0	0	0	0	0	0	0	respiradero
ventilation	0	0	0	0	0	0	0	0	0	0	ventilación
ventilator	0	0	0	0	0	0	0	0	0	0	ventilador
ventricle	0	0	0	0	0	0	0	0	0	0	ventrículo
ventricular	0	0	0	0	0	0	0	0	0	0	ventricular
venture	0	0	0	0	0	0	0	0	0	0	empresa
venue	0	0	0	0	0	0	0	0	0	0	evento
veracity	0	1	0	0	1	0	1	0	1	1	veracidad
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	verbal
verbatim	0	0	0	0	0	0	0	0	0	0	literal
verbiage	0	0	0	0	0	0	0	0	0	0	verbosidad
verbose	0	0	0	0	0	0	0	0	0	0	verboso
verbosity	0	0	0	0	0	1	0	0	0	0	verbosidad
verdant	0	0	0	0	0	0	1	0	0	0	verde
verdict	0	0	0	1	0	0	0	0	0	0	veredicto
verge	0	1	0	1	0	1	0	0	0	0	borde
verification	0	0	0	0	0	0	1	0	0	1	verificación
verified	0	0	0	0	0	0	1	0	0	1	verificado
verify	0	0	0	0	0	0	0	0	0	0	verificar
verily	0	0	0	0	0	0	1	0	0	1	en verdad
veritable	0	0	0	0	0	0	1	0	0	0	verdadero
vermin	1	0	1	1	0	1	0	0	0	0	alimañas
vernacular	0	0	0	0	0	0	0	0	0	0	vernáculo
vernal	0	0	0	0	1	0	1	0	0	0	vernal
veronica	0	0	0	0	0	0	0	0	0	0	verónica
versatile	0	0	0	0	0	0	0	0	0	0	versátil
versatility	0	0	0	0	0	0	0	0	0	0	versatilidad
verse	0	0	0	0	0	0	0	0	0	0	verso
version	0	0	0	0	0	0	0	0	0	0	versión
versus	1	0	0	0	0	1	0	0	0	0	versus
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vértebra
vertebral	0	0	0	0	0	0	0	0	0	0	vertebral
vertex	0	0	0	0	0	0	0	0	0	0	vértice
vertical	0	0	0	0	0	0	0	0	0	0	vertical
vertically	0	0	0	0	0	0	0	0	0	0	verticalmente
vertigo	0	0	0	1	0	1	0	0	0	0	vértigo
verve	0	0	0	0	0	0	1	0	0	0	brío
vesicle	0	0	0	0	0	0	0	0	0	0	vesícula
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	buque
vest	0	0	0	0	0	0	0	0	0	0	chaleco
vested	0	0	0	0	0	0	0	0	0	0	establecido
vestibule	0	0	0	0	0	0	0	0	0	0	vestíbulo
vestige	0	0	0	0	0	0	0	0	0	0	vestigio
vet	0	0	0	0	0	0	0	0	0	0	veterinario
veteran	0	0	0	0	0	0	1	0	0	1	veterano
veterinarian	0	0	0	0	0	0	0	0	0	0	veterinario
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	viabilidad
viable	0	0	0	0	0	0	0	0	0	0	viable
viaduct	0	0	0	0	0	0	0	0	0	0	viaducto
vial	0	0	0	0	0	0	0	0	0	0	frasco
vibrate	0	0	0	0	0	0	0	0	0	0	vibrar
vibration	0	0	0	0	0	0	0	0	0	0	vibración
vibratory	0	0	0	0	0	0	0	0	0	0	vibratorio
vicar	0	0	0	0	0	0	1	0	0	1	vicario
vicarious	0	0	0	0	0	0	0	0	0	0	vicario
vice	0	0	0	0	0	1	0	0	0	0	vicio
vicinity	0	0	0	0	0	0	0	0	0	0	vecindad
vicious	1	0	1	0	0	1	0	0	0	0	vicioso
victim	1	0	0	1	0	1	0	1	0	0	víctima
victimized	1	0	1	1	0	1	0	1	1	0	victimizado
victor	0	0	0	0	1	0	1	0	0	0	Víctor
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	victorioso
victory	0	1	0	0	1	0	1	0	0	1	victoria
videotape	0	0	0	0	0	0	0	0	0	0	filmar con una videocámara
vie	0	0	0	0	0	0	0	0	0	0	rivalizar
view	0	0	0	0	0	0	0	0	0	0	vista
vigil	0	1	0	0	0	0	0	0	0	0	vigilia
vigilance	0	1	0	0	0	0	1	0	0	1	vigilancia
vigilant	0	0	0	1	0	0	1	0	0	1	vigilante
vignette	0	0	0	0	0	0	0	0	0	0	viñeta
vigor	0	0	0	0	0	0	1	0	0	0	vigor
vigorous	0	0	0	0	0	0	1	0	0	1	vigoroso
viking	0	0	0	0	0	0	0	0	0	0	vikingo
villa	0	0	0	0	0	0	0	0	0	0	villa
village	0	0	0	0	0	0	0	0	0	0	aldea
villager	0	0	0	0	0	0	1	0	0	1	aldeano
villain	0	0	0	1	0	1	0	0	0	0	villano
villainous	1	0	1	1	0	1	0	0	0	0	villano
vinaigrette	0	0	0	0	0	0	0	0	0	0	Vinagreta
vindicate	1	0	0	0	0	0	0	0	0	0	vindicar
vindicated	0	0	0	0	0	0	1	0	0	0	vindicado
vindication	0	1	0	0	1	0	1	0	0	1	vindicación
vindictive	1	0	1	0	0	1	0	0	0	0	vengativo
vinegar	0	0	0	0	0	0	0	0	0	0	vinagre
vineyard	0	0	0	0	0	0	0	0	0	0	viñedo
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	violación
violence	1	0	0	1	0	1	0	1	0	0	violencia
violent	1	0	1	1	0	1	0	0	1	0	violento
violently	1	0	1	1	0	1	0	1	0	0	violentamente
violet	0	0	0	0	0	0	0	0	0	0	Violeta
violin	0	0	0	0	0	0	0	0	0	0	violín
violinist	0	0	0	0	0	0	0	0	0	0	violinista
viper	0	0	0	1	0	1	0	0	0	0	víbora
virgin	0	0	0	0	0	0	1	0	0	1	virgen
virginity	0	1	0	0	0	0	1	0	0	0	virginidad
virology	0	0	0	0	0	0	0	0	0	0	virología
virtual	0	0	0	0	0	0	0	0	0	0	virtual
virtually	0	0	0	0	0	0	0	0	0	0	virtualmente
virtue	0	0	0	0	0	0	1	0	0	1	virtud
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoso
virtuous	0	0	0	0	1	0	1	0	0	1	virtuoso
virulence	1	0	0	1	0	1	0	0	0	0	virulencia
virus	0	0	0	0	0	1	0	0	0	0	virus
visa	0	0	0	0	0	0	0	0	0	0	visa
visage	0	0	0	0	0	0	0	0	0	0	rostro
viscosity	0	0	0	0	0	0	0	0	0	0	viscosidad
viscous	0	0	0	0	0	0	0	0	0	0	viscoso
vise	0	0	0	0	0	0	0	0	0	0	tornillo
visibility	0	0	0	0	0	0	0	0	0	0	visibilidad
visible	0	0	0	0	0	0	0	0	0	0	visible
visibly	0	0	0	0	0	0	0	0	0	0	visiblemente
vision	0	1	0	0	0	0	1	0	0	0	visión
visionary	0	1	0	0	1	0	1	0	0	1	visionario
visit	0	0	0	0	0	0	1	0	0	0	visitar
visitation	0	0	0	0	0	1	0	0	0	0	visitación
visiting	0	0	0	0	0	0	0	0	0	0	visitando
visitor	0	1	0	0	1	0	1	0	0	0	visitante
visor	0	1	0	0	0	0	0	0	1	0	visera
vista	0	0	0	0	0	0	0	0	0	0	vista
visual	0	0	0	0	0	0	0	0	0	0	visual
visualize	0	0	0	0	0	0	0	0	0	0	visualizar
vital	0	0	0	0	0	0	1	0	0	0	vital
vitality	0	0	0	0	1	0	1	0	0	1	vitalidad
vitreous	0	0	0	0	0	0	0	0	0	0	vítreo
vivacious	0	0	0	0	1	0	1	0	0	0	vivaz
vivid	0	0	0	0	1	0	1	0	0	0	vívido
vixen	0	0	0	0	0	1	0	0	0	0	zorra
vocabulary	0	0	0	0	0	0	1	0	0	0	vocabulario
vocal	0	0	0	0	0	0	0	0	0	0	vocal
vocalist	0	0	0	0	0	0	0	0	0	0	vocalista
vocation	0	0	0	0	0	0	0	0	0	0	vocación
vogue	0	0	0	0	0	0	0	0	0	0	moda
voice	0	0	0	0	0	0	0	0	0	0	voz
voiceless	0	0	0	0	0	0	0	0	0	0	sin voz
void	0	0	0	0	0	0	0	0	0	0	vacío
volatility	1	1	0	1	0	1	0	0	1	0	volatilidad
volcanic	0	0	0	0	0	0	0	0	0	0	volcánico
volcano	0	0	0	1	0	1	0	0	1	0	volcán
volition	0	0	0	0	0	0	0	0	0	0	voluntad
volley	0	0	0	0	0	0	0	0	0	0	voleo
voltmeter	0	0	0	0	0	0	0	0	0	0	voltímetro
volume	0	0	0	0	0	0	0	0	0	0	volumen
voluminous	0	0	0	0	0	0	0	0	0	0	voluminoso
voluntarily	0	0	0	0	0	0	0	0	0	0	voluntariamente
voluntary	0	0	0	0	0	0	0	0	0	0	voluntario
volunteer	0	1	0	1	1	0	1	0	0	1	voluntario
volunteering	0	0	0	0	0	0	0	0	0	0	trabajar como voluntario
volunteers	0	0	0	0	0	0	0	0	0	1	voluntarios
voluptuous	0	1	0	0	1	0	1	0	0	0	voluptuoso
vomit	0	0	1	0	0	0	0	0	0	0	vómito
vomiting	0	0	0	0	0	1	0	0	0	0	vómitos
