English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tatar Word
reserve	0	0	0	0	0	0	1	0	0	0	резерв
reserved	0	0	0	0	0	0	0	0	0	0	сакланган
reserves	0	0	0	0	0	0	0	0	0	0	резервлары
reservoir	0	0	0	0	0	0	0	0	0	0	сусаклагыч
reside	0	0	0	0	0	0	0	0	0	0	тор
residence	0	0	0	0	0	0	0	0	0	0	резиденция
residences	0	0	0	0	0	0	0	0	0	0	резиденцияләр
resident	0	0	0	0	0	0	1	0	0	0	резиденты
residual	0	0	0	0	0	0	0	0	0	0	калдык
residue	0	0	0	0	0	0	0	0	0	0	калдык
resign	1	0	1	1	0	1	0	1	0	0	отставкага китү
resignation	0	0	0	0	0	1	0	1	1	0	отставкага китү
resigned	0	0	0	0	0	1	0	1	0	0	отставкага китте
resilience	0	0	0	0	0	0	0	0	0	0	ныклык
resilient	0	0	0	0	0	0	1	0	0	0	чыдам
resin	0	0	0	0	0	0	0	0	0	0	резин
resist	0	0	0	0	0	1	0	0	0	0	каршы тор
resistance	1	0	0	0	0	1	0	0	0	0	каршылык
resistant	0	0	0	1	0	1	0	0	0	0	чыдам
resisting	1	0	0	1	0	1	0	1	0	0	каршы тору
resistive	0	0	0	0	0	0	1	0	0	0	резистив
resolute	0	0	0	0	0	0	0	0	0	0	тәвәккәл
resolutely	0	0	0	0	0	0	1	0	0	0	.әр сүзнең
resolution	0	0	0	0	0	0	0	0	0	0	резолюция
resolve	0	0	0	0	0	0	0	0	0	0	чишү
resolved	0	0	0	0	0	0	0	0	0	0	чишелде
resonance	0	0	0	0	0	0	0	0	0	0	резонанс
resonant	0	0	0	0	0	0	0	0	0	0	резонант
resonate	0	0	0	0	0	0	0	0	0	0	резонанс
resonator	0	0	0	0	0	0	0	0	0	0	резонатор
resort	0	0	0	0	0	0	0	0	0	0	курорт
resounding	0	0	0	0	0	0	0	0	0	0	яңгырый
resources	0	0	0	0	1	0	1	0	0	1	ресурслары
respect	0	1	0	0	1	0	1	0	0	1	хөрмәт
respectability	0	0	0	0	0	0	1	0	0	0	хөрмәт
respectable	0	0	0	0	0	0	1	0	0	1	хөрмәтле
respected	0	0	0	0	0	0	0	0	0	0	хөрмәтле
respectful	0	0	0	0	0	0	1	0	0	1	хөрмәт белән
respecting	0	0	0	0	0	0	1	0	0	0	хөрмәт итү
respective	0	0	0	0	0	0	0	0	0	0	тиеш
respects	0	0	0	0	0	0	1	0	0	1	хөрмәт итә
respiration	0	0	0	0	0	0	0	0	0	0	сулыш
respirator	0	0	0	0	0	0	0	0	0	0	респиратор
respite	0	0	0	0	1	0	1	0	0	1	ял итү
resplendent	0	0	0	0	1	0	1	0	0	0	зәвыклы
respond	0	0	0	0	0	0	0	0	0	0	җавап бир
respondent	0	0	0	0	0	0	0	0	0	0	респондент
response	0	0	0	0	0	0	0	0	0	0	җавап
responsibility	0	0	0	0	0	0	0	0	0	0	җаваплылык
responsible	0	0	0	0	0	0	1	0	0	1	җаваплы
responsive	0	1	0	0	0	0	1	0	0	1	җаваплы
rest	0	0	0	0	0	0	1	0	0	0	ял
restaurant	0	0	0	0	0	0	0	0	0	0	ресторан
restful	0	0	0	0	0	0	1	0	0	0	тыныч
restitution	1	0	0	0	0	0	1	0	0	0	реставрация
restlessness	0	1	0	0	0	0	0	0	0	0	тынгысызлык
restoration	0	0	0	0	0	0	0	0	0	0	торгызу
restorative	0	1	0	0	1	0	1	0	0	1	реставратор
restored	0	0	0	0	0	0	0	0	0	0	торгызылды
restoring	0	0	0	0	0	0	1	0	0	0	торгызу
restrain	1	0	0	1	0	1	0	0	0	0	тыю
restrained	0	0	0	1	0	0	0	0	0	0	тыелган
restraint	0	0	0	0	0	0	1	0	0	0	тыю
restrict	0	0	0	0	0	1	0	1	0	0	чикләү
restricted	0	0	0	0	0	0	0	0	0	0	чикләнгән
restriction	1	0	0	1	0	1	0	1	0	0	чикләү
restrictive	0	0	0	0	0	1	0	0	0	0	чикләүче
result	0	1	0	0	0	0	0	0	0	0	Нәтиҗә
resultant	0	1	0	0	0	0	0	0	0	0	Нәтиҗә
resumption	0	0	0	0	0	0	1	0	0	0	яңадан башлау
resurrection	0	0	0	0	0	0	0	0	0	0	терелү
resuscitation	0	0	0	0	0	0	0	0	0	0	реанимация
retail	0	0	0	0	0	0	0	0	0	0	ваклап сату
retailer	0	0	0	0	0	0	0	0	0	0	ваклап сатучы
retain	0	0	0	0	0	0	0	0	0	1	саклап калу
retaining	0	0	0	0	0	0	0	0	0	0	саклап калу
retake	0	0	0	0	0	0	0	0	0	0	алу
retaliate	1	0	0	0	0	1	0	0	0	0	үч алу
retaliation	1	0	0	1	0	1	0	0	0	0	үч алу
retaliatory	1	0	0	0	0	1	0	0	0	0	үч алу
retard	0	0	1	1	0	1	0	1	0	0	тоткарлау
retardation	0	0	0	0	0	1	0	0	0	0	артта калу
retention	0	0	0	0	0	0	1	0	0	0	тоту
retentive	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
reticent	0	0	0	1	0	1	0	0	0	0	тыелган
retina	0	0	0	0	0	0	0	0	0	0	торчалар
retired	0	0	0	0	0	0	0	0	0	0	пенсионер
retirement	0	1	0	1	1	1	1	1	0	1	пенсия
retiring	0	0	0	0	0	0	0	0	0	0	пенсионер
retold	0	0	0	0	0	0	0	0	0	0	retold
retort	0	0	0	0	0	1	0	0	0	0	кире кайтару
retrace	0	0	0	0	0	0	0	0	0	0	кире кайтару
retract	1	0	0	0	0	1	0	0	0	0	тарту
retraction	0	0	0	0	0	1	0	0	0	0	тарту
retrenchment	0	0	0	1	0	1	0	0	0	0	retrenchment
retribution	1	0	0	1	0	1	0	1	0	0	үч алу
retrieval	0	0	0	0	0	0	0	0	0	0	эзләү
retrieve	0	0	0	0	0	0	0	0	0	0	алу
retriever	0	0	0	0	0	0	0	0	0	0	алу
retroactive	0	0	0	0	0	0	0	0	0	0	ретроактив
retrograde	0	0	0	0	0	1	0	0	0	0	ретроград
retrospect	0	0	0	0	0	0	0	0	0	0	ретроспект
retrospective	0	0	0	0	0	0	0	0	0	0	ретроспектив
retrospectively	0	0	0	0	0	0	0	0	0	0	ретроспектива
return	0	0	0	0	0	0	0	0	0	0	кайту
reunion	0	1	0	0	0	0	1	0	0	1	очрашу
reveal	0	0	0	0	0	0	0	0	0	0	ачу
revel	0	0	0	0	1	0	1	0	0	0	күңел ачу
revelation	0	0	0	0	0	0	0	0	0	0	ачылыш
revels	0	0	0	0	1	0	1	0	0	0	ачышлар
revenge	1	1	0	1	0	1	0	0	1	0	үч алу
revenue	0	0	0	0	0	0	0	0	0	0	керем
reverberation	0	0	0	0	0	0	0	0	0	0	реверберация
revere	0	1	0	0	1	0	1	0	0	1	хөрмәт
reverence	0	0	0	0	1	0	1	0	0	1	хөрмәт
reverend	0	0	0	0	1	0	1	0	0	0	хөрмәт
reverent	0	0	0	0	0	0	0	0	0	0	хөрмәтле
reverie	0	0	0	0	1	0	1	0	0	1	реверия
reversal	1	0	1	0	0	1	0	0	1	0	кире
reverse	0	0	0	0	0	0	0	0	0	0	кире
reversion	0	0	0	0	0	0	0	0	0	0	кирегә
revert	0	0	0	0	0	0	0	0	0	0	кире
reverting	0	0	0	0	0	0	0	0	0	0	кире кайту
review	0	0	0	0	0	0	0	0	0	0	карау
reviewer	0	0	0	0	0	0	0	0	0	0	рецензия
revise	0	0	0	0	0	0	1	0	0	0	яңадан карау
revision	0	0	0	0	0	0	0	0	0	0	яңадан карау
revisit	0	0	0	0	0	0	0	0	0	0	яңадан карау
revival	0	1	0	0	1	0	1	0	0	1	яңарыш
revive	0	1	0	0	0	1	1	0	0	0	торгызу
revocation	0	0	0	0	0	1	0	0	0	0	кире кагу
revoke	1	0	1	1	0	1	0	1	0	0	кире кагу
revolt	1	0	0	0	0	1	0	0	1	0	фетнә
revolting	1	0	1	1	0	1	0	0	0	0	фетнә
revolution	1	1	0	1	0	1	1	1	1	0	революция
revolutionary	0	0	0	0	0	0	1	0	0	0	революцион
revolutionize	0	0	0	0	0	0	0	0	0	0	революция
revolve	0	0	0	0	0	0	0	0	0	0	әйләнү
revolver	1	0	0	1	0	1	0	1	0	0	револьвер
revulsion	1	0	1	1	0	1	0	0	0	0	нәфрәт
reward	0	1	0	0	1	0	1	0	1	1	бүләк
rhetoric	0	0	0	0	0	0	0	0	0	0	риторика
rhetorical	0	0	0	0	0	0	0	0	0	0	риторик
rheumatism	1	0	0	1	0	1	0	1	0	0	ревматизм
rhyme	0	0	0	0	0	0	0	0	0	0	рифма
rhyming	0	0	0	0	0	0	0	0	0	0	рифма
rhythm	0	0	0	0	0	0	1	0	0	0	ритм
rhythmical	0	0	0	0	1	0	1	0	1	0	ритмик
rib	0	0	0	0	0	0	0	0	0	0	кабырга
ribbed	0	0	0	0	0	0	0	0	0	0	тасма
ribbon	1	1	0	0	1	0	1	0	0	0	тасма
rice	0	0	0	0	0	0	0	0	0	0	дөге
riches	0	0	0	0	0	0	0	0	0	0	байлык
richness	0	0	0	0	0	0	1	0	0	0	байлык
rick	0	0	0	0	0	0	0	0	0	0	рик
rickety	0	0	0	0	0	1	0	0	0	0	рикет
rid	0	0	0	0	0	0	0	0	0	0	котылу
riddance	0	0	0	0	0	0	0	0	0	0	котылу
riddle	0	0	0	0	0	0	0	0	1	0	табышмак
riddled	0	0	0	0	0	1	0	0	0	0	табышмак
ride	0	0	0	0	0	0	0	0	0	0	йөртү
rider	0	0	0	0	0	0	1	0	0	0	җайдак
ridge	0	0	0	0	0	0	0	0	0	0	тау
ridicule	1	0	1	0	0	1	0	1	0	0	мыскыллау
ridiculous	1	0	1	0	0	1	0	0	0	0	көлке
riding	0	0	0	0	0	0	0	0	0	0	атлау
rife	0	0	0	0	0	1	0	0	0	0	киң таралган
rifle	1	0	0	1	0	1	0	0	0	0	мылтык
rifles	0	0	0	0	0	0	0	0	0	0	мылтык
rift	0	0	0	0	0	1	0	0	0	0	ярылу
rig	0	0	0	0	0	0	0	0	0	0	прибор
rigging	0	0	0	0	0	0	0	0	0	0	көйләү
righteous	0	0	0	0	0	0	1	0	0	0	Тәкъва
rightful	0	0	0	0	0	0	1	0	0	0	хокуклы
rightly	0	0	0	0	0	0	1	0	0	0	Дөрес
rigid	0	0	0	0	0	1	0	0	0	0	каты
rigidity	0	0	0	0	0	1	0	0	0	0	катгыйлык
rigor	0	0	1	1	0	1	0	0	0	0	катгый
rigorous	0	0	0	0	0	1	0	0	0	0	каты
rim	0	0	0	0	0	0	0	0	0	0	рим
rind	0	0	0	0	0	0	0	0	0	0	шакмак
ring	0	0	0	0	0	0	0	0	0	0	шыңгырау
ringer	1	0	0	0	0	1	0	0	0	0	ринг
ringing	0	0	0	0	0	0	0	0	0	0	шалтырый
rink	0	0	0	0	0	0	0	0	0	0	ринка
rinse	0	0	0	0	0	0	0	0	0	0	чайкау
riot	1	0	0	1	0	1	0	0	0	0	тәртипсезлек
riotous	1	0	0	1	0	1	0	0	1	0	тәртипсез
riparian	0	0	0	0	0	0	0	0	0	0	рипариан
ripe	0	0	0	0	0	0	1	0	0	0	пешкән
ripen	0	1	0	0	0	0	1	0	0	0	өлгерә
ripening	0	0	0	0	0	0	0	0	0	0	өлгерә
ripple	0	0	0	0	0	0	0	0	0	0	рипл
rise	0	0	0	0	0	0	0	0	0	0	күтәрелү
rising	0	1	0	0	1	0	1	0	0	0	күтәрелә
risk	0	1	0	1	0	1	0	0	0	0	риск
risky	0	1	0	1	0	1	0	0	0	0	куркыныч
rite	0	0	0	0	0	0	0	0	0	0	йола
ritual	0	0	0	0	0	0	0	0	0	0	йола
ritualistic	0	0	0	0	0	0	0	0	0	0	ритуалистик
rival	0	0	0	0	0	0	0	0	0	0	көндәш
rivalry	1	0	0	0	0	1	0	0	0	0	көндәшлек
river	0	0	0	0	0	0	0	0	0	0	елга
riverbank	0	0	0	0	0	0	0	0	0	0	елга яры
rivet	0	0	0	0	0	0	0	0	0	0	подшипник
riveted	0	0	0	0	0	0	0	0	0	0	бөтерелгән
riveting	0	0	0	0	0	0	1	0	0	0	бөтерелү
road	0	0	0	0	0	0	0	0	0	0	юл
roads	0	0	0	0	0	0	0	0	0	0	юллар
roadster	0	0	0	0	1	0	1	0	0	1	юлчы
roadway	0	0	0	0	0	0	0	0	0	0	юл
roam	0	0	0	0	0	0	0	0	0	0	йөреп
roar	0	0	0	0	0	0	0	0	0	0	кычкыру
roast	0	0	0	0	0	0	0	0	0	0	кыздыру
rob	1	0	1	1	0	1	0	1	0	0	талау
robber	0	0	1	1	0	1	0	0	0	0	карак
robbery	1	0	1	1	0	1	0	1	0	0	талау
robe	0	0	0	0	0	0	0	0	0	0	күлмәк
robot	0	0	0	0	0	0	0	0	0	0	робот
robotics	0	0	0	0	0	0	0	0	0	0	робототехника
robust	0	0	0	0	0	0	1	0	0	0	каты
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	кыя
rocket	1	0	0	0	0	0	0	0	0	0	ракета
rocks	0	0	0	0	0	0	0	0	0	0	кыялар
rod	0	0	0	1	0	0	1	0	0	1	таяк
roe	0	0	0	0	0	0	0	0	0	0	roe
rogue	0	0	1	0	0	1	0	0	0	0	ямьсез
role	0	0	0	0	0	0	0	0	0	0	роль
roll	0	0	0	0	0	0	0	0	0	0	ролл
roller	0	0	0	0	0	0	0	0	0	0	ролик
rollers	0	0	0	0	0	0	0	0	0	0	роликлар
rollicking	0	0	0	0	1	0	1	0	0	0	ролик
rolling	0	0	0	0	0	0	0	0	0	0	әйләнү
romance	0	1	0	1	1	0	1	1	1	1	романтика
romantic	0	1	0	0	1	0	1	0	0	1	романтик
romanticism	0	0	0	0	1	0	1	0	0	0	романтизм
romp	0	0	0	0	1	0	1	0	0	0	romp
roof	0	0	0	0	0	0	0	0	0	0	түбә
rook	1	0	1	0	0	1	0	0	0	0	.әр сүзнең
room	0	0	0	0	0	0	0	0	0	0	бүлмә
roomy	0	0	0	0	0	0	0	0	0	0	киң
roost	0	0	0	0	0	0	0	0	0	0	әтәч
rooster	0	0	0	0	0	0	0	0	0	0	әтәч
root	0	0	0	0	0	0	0	0	0	0	тамыр
rooted	0	0	0	0	0	0	1	0	0	1	тамырлы
rope	0	0	0	0	0	0	0	0	0	0	аркан
rosary	0	0	0	0	0	0	0	0	0	0	розарий
rose	0	0	0	0	0	0	0	0	0	0	роза
rosemary	0	0	0	0	0	0	0	0	0	0	розмарий
rosette	0	0	0	0	0	0	0	0	0	0	розетка
roster	0	0	0	0	0	0	0	0	0	0	исемлек
rosy	0	0	0	0	0	0	1	0	0	0	роза
rot	0	0	1	1	0	1	0	1	0	0	черү
rota	0	0	0	0	0	0	1	0	0	1	рота
rotary	0	0	0	0	0	0	0	0	0	0	әйләнү
rotate	0	0	0	0	0	0	0	0	0	0	әйләндерү
rotation	0	0	0	0	0	0	0	0	0	0	әйләнү
rote	0	0	0	0	0	0	0	0	0	0	рот
rotor	0	0	0	0	0	0	0	0	0	0	ротор
rotting	0	0	1	0	0	1	0	0	0	0	черү
rouge	0	0	0	0	0	0	0	0	0	0	руж
rough	0	0	0	0	0	0	0	0	0	0	тупас
roughly	0	0	0	0	0	0	0	0	0	0	якынча
roughness	0	0	0	0	0	1	0	0	0	0	тупаслык
roulette	0	1	0	0	0	0	0	0	0	0	рулетка
round	0	0	0	0	0	0	0	0	0	0	түгәрәк
roundabout	0	0	0	0	0	0	0	0	0	0	әйләнү
rounded	0	0	0	0	0	0	0	0	0	0	түгәрәкләнгән
roundup	0	0	0	0	0	0	0	0	0	0	урап алырга
rouse	0	0	0	0	0	0	0	0	0	0	уяну
rouser	0	0	0	0	0	0	0	0	0	0	розер
rousing	0	0	0	0	0	0	0	0	0	0	уяну
rout	0	0	0	0	0	1	0	0	0	0	маршрут
route	0	0	0	0	0	0	0	0	0	0	маршрут
routine	0	0	0	0	0	0	1	0	0	1	тәртип
rover	0	0	0	0	0	0	0	0	0	0	ровер
roving	0	0	0	0	0	0	0	0	0	0	хәрәкәтләнү
row	1	0	0	0	0	1	0	0	0	0	рәт
rowdy	0	0	0	0	0	1	0	0	0	0	рәт
royal	0	0	0	0	0	0	0	0	0	0	патша
royalty	0	0	0	0	0	0	1	0	0	0	роялт
rub	0	0	0	0	0	0	0	0	0	0	сөртегез
rubber	0	0	0	0	0	0	0	0	0	0	каучук
rubbers	0	0	0	0	0	0	0	0	0	0	каучук
rubbing	0	0	0	0	0	0	0	0	0	0	сөртү
rubbish	0	0	1	0	0	1	0	0	0	0	чүп
rubble	0	0	0	1	0	1	0	1	0	0	чүп-чар
rubric	0	0	0	0	0	0	1	0	0	0	рубрикасы
ruby	0	0	0	0	0	0	0	0	0	0	рубин
rudder	0	0	0	0	0	0	0	0	0	0	руль
ruddy	0	0	0	0	0	0	0	0	0	0	рудди
rudimentary	0	0	0	0	0	0	0	0	0	0	башлангыч
rudiments	0	0	0	0	0	0	0	0	0	0	рудиментлар
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	рафф
ruffle	0	0	0	0	0	1	0	0	0	0	бозылу
rug	0	0	0	0	0	0	0	0	0	0	келәм
rugged	0	0	0	0	0	1	0	0	0	0	тупас
ruin	0	0	0	1	0	1	0	1	0	0	җимерү
ruined	1	0	1	1	0	1	0	1	0	0	җимерелгән
ruinous	1	0	1	1	0	1	0	1	0	0	җимергеч
ruins	0	0	0	0	0	0	0	0	0	0	җимерекләр
rule	0	0	0	1	0	0	0	0	0	1	кагыйдә
ruler	0	0	0	0	0	0	0	0	0	0	хаким
ruling	0	0	0	0	0	0	0	0	0	0	карар
rum	0	0	0	0	0	0	0	0	0	0	әйләнә-тирәдә
rumble	0	0	0	0	0	0	0	0	0	0	кычкыру
rummage	0	0	0	0	0	0	0	0	0	0	гайбәт
rumor	0	0	0	0	0	1	0	1	0	0	имеш-мимеш
rumored	0	0	0	0	0	0	0	0	0	0	имеш-мимеш
rump	0	0	0	0	0	0	0	0	0	0	рум
runaway	0	0	0	0	0	1	0	1	0	0	кач
runes	0	0	0	0	0	0	0	0	0	0	рун
rung	0	0	0	0	0	0	0	0	0	0	рунг
runner	0	0	0	0	0	0	0	0	0	0	йөгерүче
running	0	0	0	0	0	0	0	0	0	0	йөгерү
runway	0	0	0	0	0	0	0	0	0	0	очыш полосасы
rupture	0	0	0	1	0	1	0	1	1	0	ярылу
rural	0	0	0	0	0	0	0	0	0	0	авыл
ruse	0	0	0	0	0	1	0	0	0	0	хәйлә
rush	0	0	0	0	0	0	0	0	0	0	ашыга
rust	0	0	0	0	0	1	0	0	0	0	дат
rustic	0	0	0	0	0	0	0	0	0	0	рустик
rustle	0	0	0	0	0	0	0	0	0	0	шау-шу
rusty	0	0	0	0	0	1	0	0	0	0	датлы
rut	0	0	0	0	0	0	0	0	0	0	рут
ruth	0	0	0	0	0	0	1	0	0	0	рут
ruthless	1	0	1	1	0	1	0	0	0	0	рәхимсез
rye	0	0	0	0	0	0	0	0	0	0	арыш
saber	1	0	0	1	0	1	0	0	0	0	кылыч
sable	0	0	0	0	0	0	0	0	0	0	кабель
sabotage	1	0	1	1	0	1	0	1	1	0	саботаж
sac	0	0	0	0	0	0	0	0	0	0	капчык
sack	0	0	0	0	0	0	0	0	0	0	кап
sacrament	0	0	0	0	0	0	0	0	0	0	Сакрамент
sacred	0	0	0	0	0	0	0	0	0	0	изге
sacrifices	0	0	1	1	0	1	0	1	0	0	корбаннар
saddle	0	0	0	0	0	0	0	0	0	0	ээр
sadly	0	0	0	0	0	1	0	1	0	0	Кызганыч
sadness	0	0	0	0	0	1	0	1	0	1	кайгы
safe	0	0	0	0	1	0	1	0	0	1	куркынычсыз
safeguard	0	0	0	0	0	0	1	0	0	1	саклагыз
safekeeping	0	0	0	0	0	0	0	0	0	1	саклау
safety	0	0	0	0	0	0	0	0	0	0	куркынычсызлык
saffron	0	0	0	0	0	0	0	0	0	0	яфрак
sag	0	0	0	1	0	1	0	0	0	0	саг
saga	0	0	0	0	0	0	0	0	0	0	дастан
sage	0	0	0	0	0	0	1	0	0	1	акыл иясе
sail	0	0	0	0	0	0	0	0	0	0	җилкән
sailing	0	0	0	0	0	0	0	0	0	0	җилкәнле
sailor	0	0	0	0	0	0	0	0	0	0	диңгезче
saint	0	1	0	0	1	0	1	0	1	1	изгеләр
saintly	0	1	0	0	1	0	1	0	1	1	изге
salad	0	0	0	0	0	0	0	0	0	0	салат
salamander	0	0	0	0	0	0	0	0	0	0	саламандер
salary	0	1	0	0	1	0	1	0	0	1	хезмәт хакы
sale	0	0	0	0	0	0	0	0	0	0	сату
salesman	0	0	0	0	0	0	0	0	0	0	сатучы
salient	0	0	0	0	0	0	1	0	0	0	.әр сүзнең
saline	0	0	0	0	0	0	0	0	0	0	тозлы
saliva	0	1	0	0	0	0	0	0	0	0	тәлинкә
sally	0	0	0	0	0	0	0	0	1	0	салли
salon	0	0	0	0	0	0	0	0	0	0	салон
saloon	1	0	0	0	0	0	0	0	0	0	салон
salt	0	0	0	0	0	0	0	0	0	0	тоз
salty	0	0	0	0	0	0	0	0	0	0	тозлы
salutary	0	0	0	0	1	0	1	0	0	1	салют
salutation	0	0	0	0	0	0	0	0	0	0	сәлам
salute	0	0	0	0	1	0	1	0	0	0	салют
salvage	0	0	0	0	0	0	0	0	0	0	коткару
salvation	0	1	0	0	1	0	1	0	0	1	котылу
salve	0	0	0	0	0	0	1	0	0	0	салфетка
samba	0	0	0	0	0	0	0	0	0	0	самба
sameness	0	0	0	0	0	0	0	0	0	0	охшашлык
samurai	0	0	0	1	0	0	1	0	0	0	самурай
sanctification	0	0	0	0	1	0	1	0	0	1	изгеләндерү
sanctified	0	0	0	0	0	0	0	0	0	0	изгеләндерелгән
sanctify	0	1	0	0	1	0	1	1	1	1	изгеләндер
sanction	0	0	0	0	0	0	0	0	0	0	санкция
sanctioned	0	0	0	0	0	0	0	0	0	0	санкцияләнгән
sanctity	0	0	0	0	0	0	0	0	0	0	изгелек
sanctuary	0	1	0	0	1	0	1	0	0	1	изге урын
sand	0	0	0	0	0	0	0	0	0	0	ком
sandal	0	0	0	0	0	0	0	0	0	0	сандал
sander	0	0	0	0	0	0	0	0	0	0	Сандер
sands	0	0	0	0	0	0	0	0	0	0	ком
sandy	0	0	0	0	0	0	0	0	0	0	комлы
sane	0	0	0	0	0	0	0	0	0	0	акыллы
sanguine	0	0	0	0	0	0	1	0	0	0	сангуин
sanitary	0	0	0	0	0	0	1	0	0	0	санитар
sanity	0	0	0	0	0	0	0	0	0	0	акыл
sans	0	0	0	0	0	0	0	0	0	0	санс
sap	0	0	0	0	0	1	0	1	0	0	сап
sapphire	0	0	0	0	0	0	0	0	0	0	сапфир
sappy	0	0	0	0	0	0	0	0	0	1	саппи
sarcasm	1	0	1	0	0	1	0	1	0	0	сарказм
sarcoma	0	0	0	1	0	1	0	1	0	0	саркома
sardonic	0	0	0	0	0	1	0	0	0	0	сардоник
sash	0	0	0	0	0	0	0	0	0	0	сумка
satanic	1	0	0	0	0	1	0	0	0	0	шайтан
satchel	0	0	0	0	0	0	0	0	0	0	сатель
sate	0	0	0	0	0	0	0	0	0	0	утырту
satellite	0	0	0	0	0	0	0	0	0	0	иярчен
satin	0	0	0	0	0	0	1	0	0	0	атлас
satire	0	0	0	0	0	0	0	0	0	0	сатира
satirical	0	0	0	0	0	0	0	0	0	0	сатирик
satisfaction	0	0	0	0	0	0	0	0	0	0	канәгатьләнү
satisfactorily	0	0	0	0	0	0	1	0	0	0	канәгатьләнерлек
satisfied	0	0	0	0	1	0	1	0	0	0	канәгать
saturate	0	0	0	0	0	0	0	0	0	0	туендыру
saturated	0	0	1	0	0	1	0	0	0	0	туенган
saturation	0	0	0	0	0	0	0	0	0	0	туену
sauce	0	0	0	0	0	0	0	0	0	0	соус
saucepan	0	0	0	0	0	0	0	0	0	0	казан
saucer	0	0	0	0	0	0	0	0	0	0	тәлинкә
saucy	0	0	0	0	0	0	0	0	0	0	соус
sauerkraut	0	0	0	0	0	0	0	0	0	0	суган
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	вәхши
savagery	1	0	0	1	0	1	0	0	0	0	явызлык
savanna	0	0	0	0	0	0	0	0	0	0	саванна
save	0	0	0	0	1	0	1	0	0	1	саклагыз
saving	0	0	0	0	0	0	0	0	0	0	саклау
savings	0	0	0	0	0	0	1	0	0	0	экономияләү
savor	0	1	1	0	1	0	1	1	0	1	ис
savory	0	0	0	0	0	0	1	0	0	0	тәмле
savvy	0	0	0	0	0	0	1	0	0	0	акыллы
sawdust	0	0	0	0	0	0	0	0	0	0	пычрак
sax	0	0	0	0	0	0	0	0	0	0	сакс
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	кабак
scabbard	0	0	0	0	0	0	0	0	0	0	карак
scaffold	0	0	0	1	0	1	0	0	0	0	скафольд
scaffolding	0	0	0	0	0	0	0	0	0	0	скафолдинг
scale	0	0	0	0	0	0	0	0	0	0	масштаб
scales	0	0	0	0	0	0	0	0	0	0	тараза
scallop	0	0	0	0	0	0	0	0	0	0	кикрик
scalp	0	0	0	0	0	0	0	0	0	0	баш тире
scalpel	0	0	0	1	0	1	0	0	0	0	скальпель
scaly	0	0	0	0	0	1	0	0	0	0	масштаблы
scan	0	0	0	0	0	0	0	0	0	0	сканерлау
scandal	0	0	0	1	0	1	0	0	0	0	җәнҗал
scandalous	1	0	0	0	0	1	0	0	0	0	җәнҗал
scanty	0	0	0	0	0	1	0	0	0	0	аз
scape	0	0	0	0	0	0	0	0	0	0	шкаф
scapegoat	1	0	0	1	0	1	0	0	0	0	гаеп
scar	1	0	1	1	0	1	0	1	0	0	сызык
scarab	0	0	0	0	0	0	0	0	0	0	скраб
scarce	0	0	0	1	0	1	0	1	0	0	бик аз
scarcely	0	0	0	0	0	1	0	1	0	0	бик сирәк
scarcity	1	0	0	1	0	1	0	1	0	0	кытлык
scare	1	1	0	1	0	1	0	0	1	0	куркыту
scarecrow	0	0	0	1	0	1	1	0	0	0	карка
scarf	0	0	0	0	0	0	0	0	0	0	шарф
scarlet	0	0	0	0	0	0	0	0	0	0	кызыл
scatter	0	0	0	0	0	0	0	0	0	0	тарату
scattered	0	0	0	0	0	0	0	0	0	0	таралдылар
scattering	0	0	0	0	0	0	0	0	0	0	таралу
scavenger	0	0	0	0	0	1	0	0	0	0	зиначы
scene	0	0	0	0	0	0	0	0	0	0	күренеш
scenery	0	0	0	0	0	0	0	0	0	0	күренеш
scenic	0	0	0	0	0	0	0	0	0	0	күренеш
scent	0	0	0	0	0	0	0	0	0	0	ис
sceptical	0	0	0	0	0	0	0	0	0	1	скептик
scepticism	0	0	0	0	0	0	0	0	0	0	скептикизм
schematic	0	0	0	0	0	0	0	0	0	0	схематик
scheme	0	0	0	0	0	1	0	0	0	0	схемасы
schism	1	0	0	0	0	1	0	0	0	0	бүленеш
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофрения
scholar	0	0	0	0	0	0	1	0	0	0	галим
scholarly	0	0	0	0	0	0	0	0	0	0	фәнни
scholarship	0	0	0	0	1	0	1	0	0	0	стипендия
school	0	0	0	0	0	0	0	0	0	1	мәктәп
schoolboy	0	0	0	0	0	0	0	0	0	0	мәктәп укучысы
schooling	0	0	0	0	0	0	0	0	0	0	мәктәптә уку
schoolmaster	0	0	0	0	0	0	0	0	0	0	мәктәп директоры
schooner	0	0	0	0	0	0	0	0	0	0	шхунер
sciatica	0	0	0	0	0	1	0	0	0	0	сиатика
science	0	0	0	0	0	0	0	0	0	0	фән
scientific	0	0	0	0	0	0	1	0	0	1	фәнни
