English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hausa Word
softness	0	0	0	0	0	0	0	0	0	0	taushi
soggy	0	0	0	0	0	0	0	0	0	0	m
soil	0	0	1	0	0	1	0	0	0	0	ƙasa
soiled	0	0	1	0	0	1	0	0	0	0	ƙazantacce
sojourn	0	0	0	0	0	0	0	0	0	0	zama
solace	0	0	0	0	0	0	1	0	0	0	kwantar da hankali
solar	0	0	0	0	0	0	0	0	0	0	hasken rana
solder	0	0	0	0	0	0	0	0	0	0	solder
soldering	0	0	0	0	0	0	0	0	0	0	soldering
soldier	1	0	0	0	0	0	1	1	0	0	soja
sole	0	0	0	0	0	0	0	0	0	0	tafin kafa
solicit	0	0	0	0	0	0	0	0	0	0	nema
solicitation	0	0	0	0	0	0	0	0	0	0	roko
solicitor	0	0	0	0	0	0	0	0	0	0	lauya
solid	0	0	0	0	0	0	1	0	0	0	m
solidarity	0	0	0	0	0	0	0	0	0	1	hadin kai
solidification	0	0	0	0	0	0	0	0	0	0	ƙarfafawa
solidified	0	0	0	0	0	0	0	0	0	0	m
solidify	0	0	0	0	0	0	0	0	0	0	karfafa
solidity	0	0	0	0	0	0	1	0	0	1	m
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	kadaitacce
solitude	0	0	0	0	0	0	0	0	0	0	kadaici
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	narkewa
soluble	0	0	0	0	0	0	0	0	0	0	mai narkewa
solution	0	0	0	0	0	0	1	0	0	0	mafita
solve	0	0	0	0	0	0	0	0	0	0	warware
solvency	0	0	0	0	0	0	1	0	0	0	rashin ƙarfi
solvent	0	0	0	0	0	0	0	0	0	0	sauran ƙarfi
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	zafi
son	0	0	0	0	0	0	0	0	0	0	ɗa
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	waka
sonnet	0	0	0	0	1	0	1	1	0	0	sonnet
sonorous	0	0	0	0	1	0	1	0	0	0	sonorous
soot	0	0	1	0	0	1	0	0	0	0	zubo
soothe	0	0	0	0	0	0	1	0	0	0	kwantar da hankali
soothing	0	0	0	0	1	0	1	0	0	1	kwantar da hankali
sophomore	0	0	0	0	0	0	0	0	0	0	na biyu
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	matsafi
sorcery	0	1	0	1	0	1	0	0	1	0	sihiri
sordid	1	0	1	1	0	1	0	1	0	0	mara kyau
sore	1	0	0	0	0	1	0	1	0	0	ciwo
sorely	0	0	0	0	0	1	0	1	0	0	mai zafi
soreness	0	0	1	0	0	1	0	1	0	0	ciwo
sorghum	0	0	0	0	0	0	0	0	0	0	dawa
sorority	0	0	0	0	0	0	0	0	0	0	soyayya
sorrow	0	0	0	1	0	1	0	1	0	0	bakin ciki
sorrowful	0	0	0	0	0	1	0	1	0	0	bakin ciki
sort	0	0	0	0	0	0	0	0	0	0	iri
sorter	0	0	0	0	0	0	1	0	0	0	mai rarrabawa
sortie	0	0	0	1	0	1	0	0	0	0	iri-iri
sorting	0	0	0	0	0	0	0	0	0	0	jerawa
sou	0	0	0	0	0	0	0	0	0	0	suke
soulless	0	0	1	1	0	1	0	1	0	0	mara rai
soulmate	0	0	0	1	0	1	0	0	0	0	ruhi
sound	0	0	0	0	0	0	0	0	0	0	sauti
sounding	0	0	0	0	0	0	0	0	0	0	kara
soundness	0	1	0	0	1	0	1	0	0	1	lafiya
soup	0	0	0	0	0	0	1	0	0	0	miya
sour	0	0	1	0	0	1	0	0	0	0	m
source	0	0	0	0	0	0	0	0	0	0	tushe
souvenir	0	0	0	0	0	0	0	0	0	0	abin tunawa
sovereign	0	0	0	0	0	0	0	0	0	1	mai mulki
sovereignty	0	0	0	0	0	0	0	0	0	0	mulkin mallaka
sow	0	0	0	0	0	0	0	0	0	0	shuka
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	sarari
spacious	0	0	0	0	0	0	1	0	0	0	m
spade	0	0	0	0	0	0	0	0	0	0	spade
span	0	0	0	0	0	0	0	0	0	0	tazara
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	dunƙule
spanking	1	0	0	0	0	0	0	0	0	0	duka
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	kayan aiki
sparingly	0	0	0	0	0	0	0	0	0	0	kadan
spark	0	0	0	0	0	0	0	0	0	0	tartsatsi
sparkle	0	1	0	0	1	0	1	0	1	0	kyalli
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	m
spasm	0	0	0	1	0	1	0	0	0	0	spasm
spat	1	0	0	0	0	1	0	0	0	0	tofa
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	zuriya
speaker	0	0	0	0	0	0	0	0	0	0	mai magana
speaking	0	0	0	0	0	0	0	0	0	0	Magana
spear	1	1	0	1	0	1	0	0	0	0	mashi
special	0	0	0	0	1	0	1	0	0	0	na musamman
specialist	0	0	0	0	0	0	0	0	0	1	gwani
speciality	0	0	0	0	0	0	0	0	0	0	ƙwarewa
specialize	0	0	0	0	0	0	0	0	0	1	kware
specially	0	0	0	0	0	0	0	0	0	0	musamman
specie	0	0	0	0	0	0	1	0	0	0	musamman
species	0	0	0	0	0	0	0	0	0	0	nau'in
specific	0	0	0	0	0	0	0	0	0	0	takamaiman
specification	0	0	0	0	0	0	0	0	0	0	ƙayyadaddun bayanai
specimen	0	0	0	0	0	0	0	0	0	0	samfurin
speck	0	0	1	0	0	1	0	0	0	0	tabo
speckled	0	0	0	0	0	0	0	0	0	0	macizai
specs	0	0	0	0	0	0	0	0	0	0	bayanai dalla-dalla
spectacle	0	0	0	0	0	1	1	0	0	0	abin kallo
spectacles	0	0	0	0	0	0	0	0	0	0	tabarau
spectacular	0	1	0	0	0	0	0	0	1	0	ban mamaki
spectator	0	0	0	0	0	0	0	0	0	0	dan kallo
specter	0	0	0	1	0	1	0	1	0	0	kallo
spectral	0	0	0	0	0	1	0	0	0	0	na ban mamaki
spectrometer	0	0	0	0	0	0	0	0	0	0	spectrometer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spectrophotometer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spectroscopy
spectrum	0	0	0	0	0	0	0	0	0	0	bakan
speculate	0	0	0	0	0	0	0	0	0	0	yi hasashe
speculation	0	0	0	1	0	1	0	1	0	0	hasashe
speculative	0	1	0	0	0	0	0	0	0	0	hasashe
speculum	0	0	0	0	0	0	0	0	0	0	hasashe
speech	0	0	0	0	0	0	1	0	0	0	magana
speechless	0	0	0	0	0	0	0	0	0	0	mara magana
speed	0	0	0	0	0	0	0	0	0	0	gudun
speedily	0	0	0	0	0	0	0	0	0	0	da sauri
speedometer	0	0	0	0	0	0	0	0	0	0	gudun mita
speedway	0	0	0	0	0	0	0	0	0	0	titin sauri
speedy	0	0	0	0	0	0	1	0	0	0	sauri
spellbound	0	0	0	0	0	0	0	0	0	0	tsafi
spelling	0	0	0	0	0	0	1	0	0	0	rubutawa
spencer	0	0	0	0	0	0	0	0	0	0	Spencer
spend	0	0	0	0	0	0	0	0	0	0	ciyarwa
spent	0	0	0	0	0	1	0	0	0	0	kashe
sperm	0	0	0	0	0	0	0	0	0	0	maniyyi
spew	0	0	1	0	0	0	0	0	0	0	zufa
sphere	0	0	0	0	0	0	0	0	0	0	Sphere
spherical	0	0	0	0	0	0	0	0	0	0	mai siffar zobe
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	yaji
spicy	0	0	0	0	0	0	0	0	0	0	yaji
spider	0	0	1	1	0	0	0	0	0	0	gizo-gizo
spigot	0	0	0	0	0	0	0	0	0	0	yaji
spike	0	0	0	1	0	0	0	0	0	0	karu
spiked	0	0	0	0	0	0	0	0	0	0	spiked
spiky	0	0	0	0	0	0	0	0	0	0	yaji
spill	0	0	0	0	0	0	0	0	0	0	zube
spin	0	0	0	0	0	0	0	0	0	0	juya
spinal	0	0	0	0	0	0	0	0	0	0	kashin baya
spindle	0	0	0	0	0	0	0	0	0	0	sandal
spine	1	0	0	0	0	1	1	0	0	0	kashin baya
spinning	0	0	0	0	0	0	0	0	0	0	kadi
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	kashin baya
spiral	0	0	0	0	0	0	0	0	0	0	karkace
spire	0	0	0	0	0	0	0	0	0	0	zurfafa
spirit	0	0	0	0	0	0	1	0	0	0	ruhi
spirits	0	1	0	0	1	0	1	0	1	0	ruhohi
spiritual	0	0	0	0	0	0	0	0	0	0	na ruhaniya
spirituality	0	0	0	0	0	0	0	0	0	0	ruhi
spit	0	0	1	0	0	0	0	0	0	0	tofa
spite	1	0	0	0	0	1	0	0	0	0	duk da
spiteful	1	0	0	0	0	1	0	0	0	0	m
splash	0	0	0	0	0	0	0	0	1	0	fantsama
spleen	0	0	0	0	0	0	0	0	0	0	saifa
splendid	0	0	0	0	1	0	1	0	1	0	m
splendor	0	1	0	0	1	0	1	0	1	0	ƙawa
splice	0	0	0	0	0	0	0	0	0	0	raba
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	tsatsa
splinter	0	0	0	0	0	1	0	0	0	0	tsaga
split	0	0	0	0	0	1	0	0	0	0	tsaga
splitting	0	0	0	0	0	1	0	1	0	0	tsagawa
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	lalacewa
spoiler	0	0	0	0	0	1	0	1	0	0	mai ɓarna
spoiling	0	0	0	0	0	0	0	0	0	0	lalacewa
spoke	0	0	0	0	0	1	0	0	0	0	yayi magana
spoken	0	0	0	0	0	0	0	0	0	0	magana
spokesman	0	0	0	0	0	0	0	0	0	1	kakakin
sponge	0	0	0	0	0	1	0	0	0	0	soso
spongy	0	0	0	0	0	0	0	0	0	0	soso
sponsor	0	0	0	0	0	0	1	0	0	1	tallafawa
sponsorship	0	0	0	0	0	0	0	0	0	0	tallafawa
spoof	0	0	0	0	0	0	0	0	0	0	Spoof
spook	0	0	0	1	0	1	0	0	0	0	magana
spoon	0	0	0	0	0	0	0	0	0	0	cokali
spoonful	0	0	0	0	0	0	0	0	0	0	cokali
sporadic	0	0	0	0	0	0	0	0	0	0	m
spore	0	0	0	0	0	0	0	0	0	0	zobo
sport	0	0	0	0	0	0	0	0	0	0	wasanni
sporting	0	0	0	0	0	0	0	0	0	0	wasanni
sports	0	0	0	0	0	0	0	0	0	0	wasanni
sportsman	0	0	0	0	0	0	0	0	0	0	dan wasa
spot	0	0	0	0	0	0	0	0	0	0	tabo
spotless	0	0	0	0	0	0	1	0	0	1	mara tabo
spotted	0	0	0	0	0	0	0	0	0	0	hange
spotty	0	0	0	0	0	0	0	0	0	0	m
spousal	0	0	0	0	0	0	0	0	0	0	abokin aure
spouse	0	0	0	0	1	0	1	0	0	1	matar aure
spout	0	0	0	0	0	0	0	0	0	0	zubo
sprain	0	0	0	0	0	1	0	1	0	0	zube
sprawl	0	0	0	0	0	0	0	0	0	0	fantsama
spray	0	0	0	0	0	0	0	0	0	0	fesa
spread	0	0	0	0	0	0	0	0	0	0	yaɗa
spree	0	0	0	0	0	1	0	0	0	0	fantsama
sprinkling	0	0	0	0	0	0	0	0	0	0	yayyafawa
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	tsiro
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	zuga
spurious	0	0	1	0	0	1	0	0	0	0	m
spurred	0	0	0	0	0	0	0	0	0	0	zuga
spurt	0	0	0	0	0	0	0	0	0	0	tashin hankali
spy	0	0	0	0	0	0	0	0	0	0	ɗan leƙen asiri
squad	0	0	0	0	0	0	0	0	0	0	tawagar
squadron	0	0	0	0	0	0	0	0	0	0	tawagar
squall	0	0	0	1	0	1	0	1	0	0	zagi
squamous	0	0	0	0	0	0	0	0	0	0	m
square	0	0	0	0	0	0	0	0	0	0	murabba'i
squat	0	0	0	0	0	0	0	0	0	0	tsuguna
squatter	0	0	0	0	0	1	0	0	0	0	tsugunne
squeak	0	0	0	0	0	0	0	0	0	0	kururuwa
squeal	0	0	0	0	0	0	0	0	0	0	tsuguna
squeamish	0	0	1	1	0	1	0	0	0	0	tsutsa
squeeze	0	0	0	0	0	0	0	0	0	0	matsi
squeezing	0	0	0	0	0	0	0	0	0	0	matsi
squelch	1	0	1	0	0	1	0	0	0	0	tsutsa
squint	0	0	0	0	0	0	0	0	0	0	lumshe ido
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	tsuguna
squirrel	0	0	0	0	0	0	0	0	0	0	squirrel
squirt	0	0	0	0	0	0	0	0	0	0	tsuguna
stab	1	0	0	1	0	1	0	1	1	0	soka
stability	0	0	0	0	0	0	0	0	0	0	kwanciyar hankali
stable	0	0	0	0	0	0	1	0	0	1	barga
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	tari
staff	0	0	0	0	0	0	0	0	0	0	ma'aikata
stag	0	0	0	0	0	0	0	0	0	0	barewa
stage	0	0	0	0	0	0	0	0	0	0	mataki
stagger	0	0	0	0	0	0	0	0	1	0	tuggu
staggering	0	0	0	0	0	1	0	0	0	0	ban mamaki
stagnant	0	0	0	0	0	1	0	1	0	0	m
stagnation	0	0	0	0	0	0	0	0	0	0	stagnation
staid	0	0	0	0	0	0	0	0	0	0	tsaya
stain	0	0	1	0	0	1	0	0	0	0	tabo
stainless	0	0	0	0	0	0	1	0	0	0	bakin ciki
stair	0	0	0	0	0	0	0	0	0	0	matakala
staircase	0	0	0	0	0	0	0	0	0	0	matakala
stairway	0	0	0	0	0	0	0	0	0	0	matakala
stake	0	0	0	0	0	0	0	0	0	0	gungumen azaba
stale	0	0	0	0	0	1	0	0	0	0	tsayayye
stalemate	1	0	1	0	0	0	0	0	0	0	rashin daidaito
stalk	0	0	0	1	0	1	0	0	0	0	tsinke
stall	0	0	1	0	0	0	0	0	0	0	rumfa
stallion	0	0	0	0	0	0	1	0	0	0	babban doki
stalls	0	0	0	0	0	0	0	0	0	0	rumfuna
stalwart	0	0	0	0	0	0	1	0	0	0	jajirtacce
stamina	0	0	0	0	0	0	1	0	0	1	karfin hali
stamp	0	0	0	0	0	0	0	0	0	0	tambari
stand	0	0	0	0	0	0	0	0	0	0	tsaya
standard	0	0	0	0	0	0	0	0	0	0	misali
standardize	0	0	0	0	0	0	0	0	0	0	daidaita
standing	0	0	0	0	0	0	1	0	0	0	tsaye
standoff	1	0	0	1	0	1	0	0	0	0	tsayawa
standpoint	0	0	0	0	0	0	0	0	0	0	ra'ayi
standstill	1	0	0	0	0	1	0	0	0	0	tsayawa
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	ma'auni
star	0	1	0	0	1	0	1	0	0	1	tauraro
starboard	0	0	0	0	0	0	0	0	0	0	tauraron dan adam
starch	0	0	0	0	0	0	0	0	0	0	sitaci
stare	0	0	0	0	0	0	0	0	0	0	kallo
staring	0	0	0	0	0	1	0	0	0	0	kallo
stark	0	0	0	0	0	1	0	0	0	1	kakkautawa
starlight	0	0	0	0	0	0	1	0	0	0	hasken tauraro
starry	0	1	0	0	1	0	1	0	0	0	taurari
stars	0	0	0	0	0	0	0	0	0	0	taurari
start	0	1	0	0	0	0	0	0	0	0	fara
startle	0	0	0	1	0	1	0	0	1	0	mamaki
startling	0	0	0	0	0	0	0	0	1	0	ban mamaki
starvation	0	0	0	1	0	1	0	1	0	0	yunwa
starved	0	0	0	0	0	1	0	0	0	0	yunwa
starving	0	0	0	0	0	1	0	0	0	0	yunwa
state	0	0	0	0	0	0	0	0	0	0	jihar
stately	0	0	0	0	0	0	1	0	0	0	m
statement	0	0	0	0	0	0	1	0	0	1	sanarwa
stateroom	0	0	0	0	0	0	0	0	0	0	dakin gwamnati
statesman	0	0	0	0	0	0	0	0	0	0	shugaban kasa
static	0	0	0	0	0	0	0	0	0	0	a tsaye
statics	0	0	0	0	0	0	0	0	0	0	kididdiga
station	0	0	0	0	0	0	0	0	0	0	tasha
stationary	0	0	0	0	0	1	0	0	0	0	na tsaye
stationery	0	0	0	0	0	0	0	0	0	0	kayan aikin rubutu
statistical	0	0	0	0	0	0	0	0	0	1	kididdiga
statistician	0	0	0	0	0	0	0	0	0	0	kididdiga
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	mutum-mutumi
statue	0	0	0	0	0	0	1	0	0	0	mutum-mutumi
statuette	0	0	0	0	0	0	0	0	0	0	mutum-mutumi
stature	0	0	0	0	0	0	0	0	0	0	matsayi
status	0	0	0	0	0	0	1	0	0	0	matsayi
statute	0	0	0	0	0	0	0	0	0	0	doka
statutory	0	0	0	0	0	0	0	0	0	0	doka
staunch	0	0	0	0	0	0	1	0	0	0	m
stave	0	0	0	0	0	1	0	0	0	0	sanda
stay	0	0	0	0	0	0	0	0	0	0	zauna
stayed	0	0	0	0	0	0	0	0	0	0	zauna
stays	0	0	0	0	0	0	0	0	0	0	zauna
stead	0	0	0	0	0	0	0	0	0	0	maimakon
steadfast	0	0	0	0	0	0	1	0	0	1	m
steady	0	0	0	0	0	0	0	0	1	1	tsayayye
steal	1	0	0	1	0	1	0	1	0	0	sata
stealing	0	0	1	1	0	1	0	0	0	0	sata
stealth	0	0	0	0	0	0	0	0	1	0	asiri
stealthily	0	0	0	0	0	0	0	0	1	0	a hankali
stealthy	0	1	0	1	0	1	0	0	1	0	sata
steamboat	0	0	0	0	0	0	0	0	0	0	jirgin ruwa
steamer	0	0	0	0	0	0	0	0	0	0	mai tururi
steamroller	0	0	0	0	0	0	0	0	0	0	tururi
steamship	0	0	0	0	0	0	0	0	0	0	jirgin ruwa
steamy	0	0	0	0	0	0	0	0	0	0	m
steel	0	0	0	0	0	0	0	0	0	0	karfe
steep	0	0	0	0	0	0	0	0	0	0	m
steeple	0	0	0	0	0	0	0	0	0	0	m
steer	0	0	0	0	0	0	0	0	0	0	tuƙi
stellar	0	0	0	0	0	0	1	0	0	0	tauraro
stem	0	0	0	0	0	0	0	0	0	0	kara
stench	0	0	0	0	0	0	0	0	0	0	wari
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	mataki
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	matakai
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	bakararre
sterility	0	0	0	0	0	1	0	0	0	0	haihuwa
sterling	1	1	0	0	1	1	1	0	0	1	ma'auni
stern	0	0	0	0	0	1	0	0	0	0	mai tsanani
stethoscope	0	0	0	0	0	0	0	0	0	0	stethoscope
stew	0	0	0	0	0	0	0	0	0	0	stew
steward	0	0	0	0	0	0	1	0	0	1	wakili
stewardship	0	0	0	0	0	0	0	0	0	0	kulawa
stick	0	0	0	0	0	0	0	0	0	0	sanda
sticking	0	0	0	0	0	0	0	0	0	0	m
sticky	0	0	1	0	0	0	0	0	0	0	m
stiff	0	0	0	0	0	1	0	0	0	0	m
stiffen	0	0	0	0	0	0	0	0	0	0	m
stiffness	0	0	0	0	0	1	0	0	0	0	taurin kai
stifle	0	0	0	0	0	1	0	0	0	0	ƙulla
stifled	1	0	0	1	0	1	0	1	0	0	takura
stifling	0	0	0	0	0	0	0	0	0	0	takura
stigma	1	0	1	1	0	1	0	1	0	0	abin kunya
stile	0	0	0	0	0	0	0	0	0	0	stile
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	wanda aka haifa
stillness	0	0	0	1	0	0	1	1	0	0	nutsuwa
stilts	0	0	0	0	0	0	0	0	0	0	tudu
stimulant	0	0	0	0	0	0	0	0	0	0	mai kara kuzari
stimulation	0	0	0	0	0	0	0	0	0	0	kara kuzari
stimulus	0	0	0	0	0	0	0	0	0	0	kara kuzari
sting	1	0	0	1	0	1	0	0	0	0	hargitsi
stinging	0	0	0	0	0	1	0	0	0	0	hargitsi
stingy	1	0	1	1	0	1	0	1	0	0	m
stink	0	0	1	0	0	1	0	0	0	0	yi wari
stinking	0	0	1	0	0	1	0	0	0	0	wari
stint	0	0	0	1	0	1	0	1	0	0	tsauri
stipulate	0	0	0	0	0	0	0	0	0	0	kayyade
stipulation	0	0	0	0	0	0	0	0	0	0	sharadi
stir	0	0	0	0	0	0	0	0	0	0	zuga
stirring	0	0	0	0	0	0	0	0	0	0	motsawa
stitch	0	0	0	0	0	0	0	0	0	0	dinki
stock	0	0	0	0	0	0	0	0	0	0	hannun jari
stockbroker	0	0	0	0	0	0	0	0	0	0	hannun jari
stocking	0	0	0	0	0	0	0	0	0	0	safa
stocks	0	0	0	0	0	1	0	0	0	0	hannun jari
stole	0	0	0	0	0	0	0	0	0	0	yayi sata
stolen	1	0	0	0	0	1	0	0	0	0	sata
stomach	0	0	1	0	0	0	0	0	0	0	ciki
stone	1	0	0	0	0	1	0	0	0	0	dutse
stoned	0	0	0	0	0	1	0	0	0	0	jifa
stoneware	0	0	0	0	0	0	0	0	0	0	kayan dutse
stony	0	0	0	0	0	0	0	0	0	0	m
stool	0	0	0	0	0	0	0	0	0	0	stool
stools	0	0	1	0	0	1	0	0	0	0	stools
stoop	0	0	0	0	0	0	0	0	0	0	karkata
stop	0	0	0	0	0	0	0	0	0	0	tsaya
stoppage	0	0	0	0	0	1	0	0	0	0	tsayawa
stopper	0	0	0	0	0	0	0	0	0	0	tsayawa
stopping	0	0	0	0	0	0	0	0	0	0	tsayawa
stopwatch	0	0	0	0	0	0	0	0	0	0	agogon gudu
storage	0	0	0	0	0	0	0	0	0	0	ajiya
store	0	1	0	0	0	0	1	0	0	0	kantin sayar da
storehouse	0	0	0	0	0	0	0	0	0	0	gidan ajiya
storing	0	0	0	0	0	0	0	0	0	0	adanawa
storm	1	0	0	0	0	1	0	0	0	0	hadari
storming	1	0	0	0	0	0	0	0	0	0	tashin hankali
stormy	0	0	0	1	0	1	0	0	0	0	m
story	0	0	0	0	0	0	0	0	0	0	labari
stout	0	0	0	0	0	0	0	0	0	0	m
stove	0	0	0	0	0	0	0	0	0	0	murhu
stow	0	0	0	0	0	0	0	0	0	0	tumatur
straddle	0	0	0	0	0	0	0	0	0	0	karkarwa
straighten	0	0	0	0	0	0	0	0	0	0	daidaita
straightforward	0	0	0	0	0	0	1	0	0	1	madaidaiciya
straightway	0	0	0	0	0	0	0	0	0	0	kai tsaye
strained	1	0	0	0	0	1	0	0	0	0	m
strait	0	0	0	0	0	0	0	0	0	0	matsi
straits	0	0	0	1	0	1	0	0	0	0	matsi
strand	0	0	0	0	0	0	0	0	0	0	madauri
stranded	0	0	0	0	0	1	0	0	0	0	makale
stranger	0	0	0	1	0	1	0	0	0	0	baƙo
strangle	1	0	1	1	0	1	0	1	1	0	makare
strap	0	0	0	0	0	0	0	0	0	0	madauri
strapping	0	0	0	0	0	0	0	0	0	0	ɗaure
strata	0	0	0	0	0	0	0	0	0	0	dabara
strategic	0	0	0	0	0	0	1	0	0	0	dabarun
strategist	0	1	0	0	0	0	1	0	0	1	mai dabara
strategy	0	0	0	0	0	0	0	0	0	0	dabarun
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	stratum
stratus	0	0	0	0	0	0	0	0	0	0	dabara
straw	0	0	0	0	0	0	0	0	0	0	bambaro
stray	0	0	0	0	0	1	0	0	0	0	bata
streak	0	0	0	0	0	0	0	0	0	0	tsiri
streaked	0	0	0	0	0	0	0	0	0	0	tsiri
stream	0	0	0	0	0	0	0	0	0	0	rafi
streamer	0	0	0	0	0	0	0	0	0	0	magudanar ruwa
streaming	0	0	0	0	0	0	0	0	0	0	yawo
street	0	0	0	0	0	0	0	0	0	0	titi
strength	0	0	0	0	0	0	1	0	0	1	ƙarfi
strengthen	0	0	0	0	0	0	1	0	0	0	karfafa
strengthening	0	0	0	0	1	0	1	0	0	1	ƙarfafawa
strenuous	0	0	0	0	0	0	0	0	0	0	m
stress	0	0	0	0	0	1	0	0	0	0	damuwa
stretch	0	0	0	0	0	0	0	0	0	0	mikewa
stretcher	0	0	0	1	0	0	0	1	0	0	shimfidar wuri
stricken	0	0	0	0	0	0	0	1	0	0	buge
stride	0	0	0	0	0	0	0	0	0	0	tafiya
strife	1	0	0	0	0	1	0	0	0	0	jayayya
strike	1	0	0	0	0	1	0	0	0	0	yajin aiki
striking	0	0	0	0	0	0	1	0	0	0	mai ban mamaki
strikingly	0	0	0	0	0	0	1	0	0	0	mai ban mamaki
string	0	0	0	0	0	0	0	0	0	0	kirtani
stringy	0	0	0	0	0	0	0	0	0	0	kirtani
strip	0	0	0	0	0	1	0	1	0	0	tsiri
stripe	0	0	0	0	0	1	0	0	0	0	tsiri
stripped	1	1	1	1	0	1	0	1	0	0	tsiri
strive	0	1	0	0	0	0	0	0	0	0	yi ƙoƙari
strobe	0	0	0	0	0	0	0	0	0	0	ciwon kai
stroke	0	0	0	1	0	1	0	1	0	0	bugun jini
stroll	0	0	0	0	0	0	0	0	0	0	yawo
stronghold	0	0	0	0	0	0	0	0	0	0	karfi
strongly	0	0	0	0	0	0	1	0	0	0	karfi
structural	0	0	0	0	0	0	0	0	0	1	tsari
structure	0	0	0	0	0	0	1	0	0	1	tsari
struggle	1	0	0	1	0	1	0	1	0	0	gwagwarmaya
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	tunkiya
stubbornness	0	0	0	0	0	0	0	0	0	0	taurin kai
stubby	0	0	0	0	0	0	0	0	0	0	m
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	makale
stud	0	0	0	0	0	0	1	0	0	0	ingarma
studded	0	0	0	0	0	0	0	0	0	0	tudu
student	0	0	0	0	0	0	0	0	0	0	dalibi
studied	0	0	0	0	0	0	0	0	0	0	yayi karatu
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	karatu
stuff	0	0	0	0	0	0	0	0	0	0	kaya
stuffing	0	0	0	0	0	0	0	0	0	0	shaƙewa
stuffy	0	0	0	0	0	1	0	0	0	0	cushe
stumble	0	0	0	0	0	1	0	0	0	0	yi tuntuɓe
stump	0	0	0	0	0	0	0	0	0	0	kututture
stunned	0	0	0	1	0	1	0	0	1	0	mamaki
stunt	0	0	0	0	0	0	0	0	0	0	tururuwa
stunted	0	0	0	0	0	1	0	0	0	0	takure
stupendous	0	0	0	0	0	0	0	0	0	0	m
stupid	0	0	0	0	0	1	0	0	0	0	wawa
stupidity	0	0	0	0	0	1	0	0	0	0	wauta
stupor	0	0	0	0	0	1	0	0	0	0	batsa
sturdy	0	0	0	0	0	0	1	0	0	0	m
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	tuntuɓe
sty	0	0	1	0	0	1	0	0	0	0	sty
