English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kurdish-Kurmanji Word
strength	0	0	0	0	0	0	1	0	0	1	qawet
strengthen	0	0	0	0	0	0	1	0	0	0	hêzkirin
strengthening	0	0	0	0	1	0	1	0	0	1	xurtkirin
strenuous	0	0	0	0	0	0	0	0	0	0	zehmetker
stress	0	0	0	0	0	1	0	0	0	0	dûbare
stretch	0	0	0	0	0	0	0	0	0	0	dirêjkirin
stretcher	0	0	0	1	0	0	0	1	0	0	sellace
stricken	0	0	0	0	0	0	0	1	0	0	birîn
stride	0	0	0	0	0	0	0	0	0	0	stride
strife	1	0	0	0	0	1	0	0	0	0	pevçûn
strike	1	0	0	0	0	1	0	0	0	0	karberdan
striking	0	0	0	0	0	0	1	0	0	0	lêxistin
strikingly	0	0	0	0	0	0	1	0	0	0	balkêş
string	0	0	0	0	0	0	0	0	0	0	ben
stringy	0	0	0	0	0	0	0	0	0	0	stringy
strip	0	0	0	0	0	1	0	1	0	0	strip
stripe	0	0	0	0	0	1	0	0	0	0	tîrêj
stripped	1	1	1	1	0	1	0	1	0	0	tazî kirin
strive	0	1	0	0	0	0	0	0	0	0	xwestin
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	stroke
stroll	0	0	0	0	0	0	0	0	0	0	gerandin
stronghold	0	0	0	0	0	0	0	0	0	0	keleha
strongly	0	0	0	0	0	0	1	0	0	0	bi xurtî
structural	0	0	0	0	0	0	0	0	0	1	strukturel
structure	0	0	0	0	0	0	1	0	0	1	awayî
struggle	1	0	0	1	0	1	0	1	0	0	şerr
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	stûr
stubbornness	0	0	0	0	0	0	0	0	0	0	serhişkî
stubby	0	0	0	0	0	0	0	0	0	0	stubby
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	asê kirin
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	stedded
student	0	0	0	0	0	0	0	0	0	0	zankoyî
studied	0	0	0	0	0	0	0	0	0	0	xwendiye
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	xwendina zanko
stuff	0	0	0	0	0	0	0	0	0	0	caw
stuffing	0	0	0	0	0	0	0	0	0	0	navî
stuffy	0	0	0	0	0	1	0	0	0	0	gêjbûn
stumble	0	0	0	0	0	1	0	0	0	0	likûmîn
stump	0	0	0	0	0	0	0	0	0	0	serkor
stunned	0	0	0	1	0	1	0	0	1	0	matmayî man
stunt	0	0	0	0	0	0	0	0	0	0	stunt
stunted	0	0	0	0	0	1	0	0	0	0	stunted
stupendous	0	0	0	0	0	0	0	0	0	0	ecêb
stupid	0	0	0	0	0	1	0	0	0	0	balûle
stupidity	0	0	0	0	0	1	0	0	0	0	balûletî
stupor	0	0	0	0	0	1	0	0	0	0	stupor
sturdy	0	0	0	0	0	0	1	0	0	0	stûrdy
sturgeon	0	0	0	0	0	0	0	0	0	0	storgeon
stutter	0	0	0	0	0	0	0	0	0	0	lalîn
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	awayî
stylish	0	0	0	0	0	0	0	0	0	0	stylish
subatomic	0	0	0	0	0	0	0	0	0	0	subatomîk
subcommittee	0	0	0	0	0	0	0	0	0	0	binkomîte
subconscious	0	0	0	0	0	0	0	0	0	0	binhiş
subcutaneous	0	0	0	0	0	0	0	0	0	0	binî
subdivide	0	0	0	0	0	0	0	0	0	0	dabeşkirin
subdivision	0	0	0	0	0	0	0	0	0	0	dabeşkirin
subduction	0	0	0	0	0	0	0	0	0	0	subduction
subdue	0	0	0	0	0	1	0	0	0	0	bindest kirin
subdued	0	0	0	0	0	0	0	0	0	0	bindest kirin
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	mijar
subjected	0	0	0	0	0	1	0	1	0	0	kirin
subjection	0	0	0	0	0	1	0	0	0	0	bindestkirin
subjective	0	0	0	0	0	0	0	0	0	0	nezerî
subjugation	1	0	1	1	0	1	0	1	0	0	bindestkirin
sublimation	0	0	0	0	1	0	1	0	0	0	sublimation
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	bota binavê
submerged	0	0	0	0	0	0	0	0	0	0	bin av kirin
submersible	0	0	0	0	0	0	0	0	0	0	binavbûyî
submission	0	0	0	0	0	0	0	0	0	0	binxwekirinî
submit	0	1	0	0	0	0	0	0	0	0	nermijîn
subordinate	0	0	0	1	0	1	0	0	0	0	bindest
subordination	0	0	0	0	0	0	0	0	0	0	bindestî
subplot	0	0	0	0	0	0	0	0	0	0	binxetê
subpoena	0	0	0	0	0	1	0	0	0	0	dawetname
subscribe	0	1	0	0	0	0	0	0	0	0	bibin abone
subscription	0	0	0	0	0	0	0	0	0	0	abonetî
subsequence	0	0	0	0	0	0	0	0	0	0	paşnav
subsequent	0	0	0	0	0	0	0	0	0	0	lipê
subsequently	0	0	0	0	0	0	0	0	0	0	paşê
subset	0	0	0	0	0	0	0	0	0	0	binkom
subside	0	0	0	0	0	0	0	0	0	0	binketin
subsidence	0	0	0	0	0	1	0	1	0	0	binketinê
subsidiary	0	0	0	0	0	0	0	0	0	0	şîrketa girêdayî
subsidize	0	0	0	0	0	0	0	0	0	0	piştgirtin
subsidy	1	0	1	0	0	1	0	0	0	0	alî
subsist	0	0	0	0	0	1	0	0	0	0	debara xwe bikin
subsistence	0	0	0	0	0	0	0	0	0	0	debara xwe
subsoil	0	0	0	0	0	0	0	0	0	0	binax
substance	0	0	0	0	0	0	1	0	0	0	navik
substantially	0	0	0	0	0	0	0	0	0	0	bi giranî
substantiate	0	0	0	0	0	0	0	0	0	1	îsbat kirin
substantive	0	0	0	0	0	0	1	0	0	0	bingehîn
substitute	0	0	0	0	0	0	0	0	0	0	diberdasitin
substituted	0	0	0	0	0	0	0	0	0	0	cîgir kirin
substitution	0	0	0	0	0	0	0	0	0	0	cîgir
substructure	0	0	0	0	0	0	0	0	0	0	binesaziyê
subterranean	0	0	0	0	0	0	0	0	0	0	binê erdê
subtle	0	0	0	0	0	0	0	0	0	0	nazik
subtlety	0	0	0	0	0	0	0	0	0	0	nazikî
subtract	0	0	0	0	0	1	0	0	0	0	jêkêmkirin
subtraction	0	0	0	0	0	0	0	0	0	0	jexistinî
subtype	0	0	0	0	0	0	0	0	0	0	bincûre
suburb	0	0	0	0	0	0	0	0	0	0	bergûnd
suburban	0	0	0	0	0	0	0	0	0	0	derbajarî
suburbs	0	0	0	0	0	0	0	0	0	0	derdor
subversion	1	0	0	1	0	1	0	0	0	0	binavêtin
subversive	1	0	0	0	0	1	0	0	1	0	bindest
subvert	0	0	1	1	0	1	0	1	0	0	binxet kirin
subway	0	0	0	0	0	0	0	0	0	0	tirêna binerdî
succeed	0	1	0	0	1	0	1	0	1	1	serketin
succeeding	0	1	0	0	1	0	1	0	0	1	serketî
success	0	1	0	0	1	0	1	0	0	0	serketinî
successful	0	1	0	0	1	0	1	0	0	1	serfiraz
succession	0	0	0	0	0	0	0	0	0	0	serketî
successive	0	0	0	0	0	0	0	0	0	0	li pêhev
successor	0	0	0	0	0	0	0	0	0	0	karkera li pêhat
succinct	0	0	0	0	0	0	1	0	0	0	kurtî
succulent	0	0	0	0	0	1	1	0	0	0	succulent
succumb	0	0	0	0	0	1	0	0	0	0	binketin
suck	0	0	0	0	0	1	0	0	0	0	mêtin
sucker	1	0	0	0	0	1	0	0	0	0	mêjik
sucking	0	0	0	0	0	0	0	0	0	0	mêjandin
suckling	0	0	0	0	0	0	0	0	0	0	şîrmijandin
suction	0	0	0	0	0	0	0	0	0	0	mête
sudden	0	0	0	0	0	0	0	0	1	0	nişka
suddenly	0	0	0	0	0	0	0	0	1	0	nişkê
sue	1	0	0	0	0	1	0	1	0	0	dozkirin
suffer	0	0	0	0	0	1	0	0	0	0	êşkişîn
sufferer	0	0	0	1	0	1	0	1	0	0	êşkêş
suffering	0	0	1	1	0	1	0	1	0	0	êşandin
suffice	0	0	0	0	0	0	0	0	0	0	bes e
sufficiency	0	0	0	0	0	0	1	0	0	0	têrbûn
sufficient	0	0	0	0	0	0	0	0	0	0	bese
sufficiently	0	0	0	0	0	0	0	0	0	0	têra xwe
suffix	0	0	0	0	0	0	0	0	0	0	paşgir
suffocating	0	0	1	1	0	1	0	1	0	0	difetisîne
suffocation	1	0	0	1	0	1	0	0	0	0	fetis
sugar	0	0	0	0	0	0	1	0	0	0	îekir
suggest	0	0	0	0	0	0	0	0	0	1	pêşniyar dikin
suggestion	0	0	0	0	0	0	0	0	0	0	pêşnîyar
suggestive	0	0	0	0	0	0	0	0	0	0	pêşniyar
suicidal	1	0	1	1	0	1	0	1	0	0	xwekujî
suicide	1	0	0	1	0	1	0	1	0	0	xwekûştinî
suit	0	0	0	0	0	0	0	0	0	0	qat
suitable	0	0	0	0	0	0	1	0	0	0	lêtê
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	daxwazkar
sullen	1	0	0	0	0	1	0	1	0	0	lal
sulphur	0	0	0	0	0	0	0	0	0	0	sulfur
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	şêrîn
sum	0	0	0	0	0	0	0	0	0	0	giş
summarily	0	0	0	0	0	0	0	0	0	0	bi kurtî
summarize	0	0	0	0	0	0	0	0	0	0	bihevrekirin
summary	0	0	0	0	0	0	0	0	0	0	berhevkirinî
summation	0	0	0	0	0	0	0	0	0	0	summation
summer	0	0	0	0	0	0	0	0	0	0	havîn
summit	0	0	0	0	0	0	0	0	0	0	ser
summon	0	0	0	0	0	0	0	0	0	0	gazîkirin
summons	0	0	0	0	0	1	0	0	0	0	gazîname
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	somptuous
sun	0	1	0	0	1	0	1	0	1	1	tav
sunbeam	0	0	0	0	0	0	0	0	0	0	tîrêjê rojê
sundial	0	1	0	0	0	0	0	0	0	1	saeta rojê
sundown	0	0	0	0	0	0	0	0	0	0	rojava
sundry	0	0	0	0	0	0	0	0	0	0	sundry
sunglass	0	0	0	0	0	0	0	0	0	0	sunglass
sunglasses	0	0	0	0	0	0	0	0	0	0	sunglasses
sunk	0	0	1	1	0	1	0	1	0	0	binav bû
sunless	0	0	0	0	0	0	0	0	0	0	bê tav
sunlight	0	0	0	0	0	0	0	0	0	0	ronahiya rojê
sunny	0	1	0	0	1	0	1	0	1	0	ro
sunrise	0	0	0	0	0	0	0	0	0	0	rohilatî
sunset	0	1	0	0	0	0	1	0	0	0	roava
sunshine	0	0	0	0	1	0	1	0	0	0	tîrêja tavê
superannuation	0	0	0	0	0	0	0	0	0	0	seranseriyê
superb	0	0	0	0	0	0	1	0	0	0	superb
superficial	0	0	0	0	0	1	0	0	0	0	astarî
superfluous	0	0	0	0	0	1	0	0	0	0	zêde
superhuman	0	0	0	0	0	0	1	0	0	0	supermirov
superimposed	0	0	0	0	0	0	0	0	0	0	serserî kirin
superintendent	0	0	0	0	0	0	0	0	0	0	serpereştyar
superior	0	0	0	0	0	0	1	0	0	0	baştir
superiority	0	0	0	0	0	0	1	0	0	0	serketinî
superlative	0	0	0	0	0	0	0	0	0	0	superlative
superman	0	0	0	0	1	0	1	0	0	1	superman
supermarket	0	0	0	0	0	0	0	0	0	0	dikana mezin
supernatant	0	0	0	0	0	0	0	0	0	0	supernatant
supernatural	0	0	0	0	0	0	0	0	0	0	supernatural
superposition	0	0	0	0	0	0	0	0	0	0	superposition
supersede	0	0	0	0	0	0	0	0	0	0	servekirin
superstar	0	0	0	0	1	0	1	0	0	1	superstar
superstition	0	0	0	1	0	1	1	0	0	0	reşbawerî
superstitious	0	1	0	1	0	1	0	0	0	0	reşbawer
supervise	0	0	0	0	0	0	0	0	0	0	gûhliserbûn
supervision	0	0	0	0	0	0	0	0	0	0	gûhliserî
supervisor	0	0	0	0	0	0	0	0	0	0	gûhliser
supper	0	0	0	0	0	0	0	0	0	0	şîv
supplant	0	0	0	0	0	0	0	0	0	0	li şûna
supple	0	0	0	0	0	0	0	0	0	0	supple
supplement	0	0	0	0	0	0	0	0	0	0	zêdayî
supplemental	0	0	0	0	0	0	0	0	0	0	pêveker
supplementary	0	0	0	0	0	0	0	0	0	0	temamker
supplication	0	0	0	0	0	0	1	0	0	1	duakirin
supplies	0	0	0	0	0	0	1	0	0	0	pêdiviyên
supply	0	0	0	0	0	0	1	0	0	0	erzaq
supported	0	0	0	0	0	0	1	0	0	0	piştgirî kirin
supporter	0	0	0	0	1	0	1	0	0	1	piştgir
supporters	0	0	0	0	0	0	0	0	0	0	alîgirên
supporting	0	0	0	0	0	0	1	0	0	1	piştgirî kirin
suppose	0	0	0	0	0	0	0	0	0	0	bawerkirin
supposing	0	0	0	0	0	0	0	0	0	0	guman kirin
supposition	0	0	0	0	0	0	0	0	0	0	supposition
suppress	1	0	0	1	0	1	0	1	0	0	bindestkirin
suppression	1	0	1	1	0	1	0	0	0	0	tepisandin
supremacy	1	1	0	1	1	1	1	0	1	1	serketinî
supreme	0	0	0	0	0	0	1	0	0	0	bilindtirîn
supremely	0	0	0	0	0	0	1	0	0	0	supremely
surcharge	1	0	0	0	0	1	0	0	0	0	pêdan
surety	0	0	0	0	0	0	1	0	0	1	garantî
surf	0	0	0	0	0	0	0	0	0	0	surf
surface	0	0	0	0	0	0	0	0	0	0	rû
surge	0	0	0	0	0	0	0	0	1	0	surge
surgeon	0	0	0	0	0	0	0	0	0	0	emelîkar
surgery	0	0	0	1	0	0	0	1	0	0	emelî
surly	1	0	1	0	0	1	0	0	0	0	surly
surmise	0	0	0	0	0	0	1	0	0	0	texmîn kirin
surname	0	0	0	0	0	0	0	0	0	0	paşnav
surpassing	0	0	0	0	0	0	1	0	0	0	serkêş kirin
surplus	0	0	0	0	0	0	0	0	0	0	zêdeyî
surprise	0	0	0	1	1	0	1	0	1	0	nişkeşayî
surprised	0	0	0	0	0	0	0	0	1	0	şaş kirin
surprising	0	0	0	0	0	0	0	0	1	0	nişkevaşakir
surprisingly	0	1	0	0	0	0	0	0	1	0	sosret
surrender	0	0	0	1	0	1	0	1	0	0	teslîmkirinî
surrendering	0	0	0	0	0	1	0	1	0	0	teslîm dibin
surrogate	0	0	0	0	0	0	0	0	0	1	surrogate
surround	0	1	0	0	0	1	1	0	0	0	dorgirtî
surrounding	0	0	0	0	0	0	0	0	0	0	derdora
surroundings	0	0	0	0	0	0	0	0	0	0	dorhalî
surveillance	0	0	0	1	0	0	0	0	0	0	kontrol
survey	0	0	0	0	0	0	0	0	0	0	lêkolîn
surveying	0	0	0	0	0	0	1	0	0	0	anket
surveyor	0	0	0	0	0	0	0	0	0	0	lêkolîner
survival	0	0	0	0	0	0	0	0	0	0	jîyanî
survive	0	0	0	0	0	0	1	0	0	0	jîyan
surviving	0	0	0	0	0	0	0	0	0	0	sax dimîne
susceptibility	0	0	0	0	0	0	0	0	0	0	hestiyariyê
susceptible	0	0	0	0	0	1	0	0	0	0	susceptible
suspect	0	0	0	1	0	1	0	0	0	0	bişik
suspected	0	0	0	0	0	0	0	0	0	0	guman kirin
suspend	0	0	0	0	0	0	0	0	0	0	dardekirin
suspended	0	0	0	0	0	0	0	0	0	0	rawestandin
suspenders	0	0	0	0	0	0	0	0	0	0	suspenders
suspense	0	1	0	1	0	0	0	0	1	0	dexsî
suspension	0	0	0	1	0	1	0	0	0	0	dardekirinî
suspicion	0	0	0	1	0	1	0	0	0	0	şik
suspicions	0	0	0	0	0	0	0	0	0	0	gumanan
suspicious	1	1	0	0	0	1	0	0	0	0	nebawer
sustained	0	0	0	0	0	0	0	0	0	0	berdewam kirin
sustenance	0	0	0	0	0	0	0	0	0	0	rizqê
suture	0	0	0	0	0	0	0	0	0	0	suture
swab	0	0	0	0	0	1	0	0	0	0	swab
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	swagger
swallow	0	0	0	0	0	0	0	0	0	0	daqurtandin
swamp	0	0	1	1	0	1	0	0	0	0	avî
swamped	0	0	0	0	0	0	0	0	0	0	swamped
swampy	0	0	1	1	0	1	0	0	0	0	swampy
swan	0	0	0	0	0	0	0	0	0	0	swan
swap	0	0	0	0	0	0	0	0	0	0	guheztin
swarm	0	0	1	0	0	0	0	0	0	0	naxir
swarming	0	0	0	0	0	0	0	0	0	0	swarming
swastika	1	0	0	1	0	1	0	0	0	0	swastika
sway	0	0	0	0	0	0	0	0	0	0	hejandin
swear	0	0	0	0	0	0	1	0	0	1	nifirkirin
swearing	0	0	0	0	0	0	0	0	0	0	sond dixwar
sweat	0	0	0	1	0	0	0	0	0	0	xwêdan
sweater	0	0	0	0	0	0	0	0	0	0	kenze
sweating	0	0	0	0	0	0	0	0	0	0	terkirin
sweep	0	0	0	0	0	0	0	0	0	0	maltin
sweeping	0	0	0	0	0	0	0	0	0	0	şûştin
sweet	0	1	0	0	1	0	1	0	1	1	şêrîn
sweeten	0	0	0	0	0	0	0	0	0	0	şîrîn kirin
sweetened	0	0	0	0	0	0	0	0	0	0	şîrîn kirin
sweetener	0	0	0	0	0	0	0	0	0	0	şîrînker
sweetheart	0	1	0	0	1	0	1	1	0	1	şêrîn
sweetie	0	0	0	0	0	0	1	0	0	0	sweetie
sweetness	0	0	0	0	0	0	1	0	0	0	şêrînî
sweets	0	1	0	0	1	0	1	0	0	0	şîrîn
swell	0	0	0	0	0	0	0	0	0	0	werimîn
swelling	0	0	0	1	0	1	0	0	0	0	nepixok
sweltering	0	0	0	0	0	0	0	0	0	0	şemitîn
swerve	0	0	0	1	0	0	0	0	1	0	hejandin
swift	0	0	0	0	0	0	1	0	0	0	swift
swiftly	0	0	0	0	0	0	0	0	0	0	bi lez
swig	0	0	1	0	0	1	0	0	0	0	swig
swim	0	1	0	1	1	0	1	0	0	0	ajnêkirin
swimming	0	0	0	0	0	0	0	0	0	0	avjenîkirin
swine	0	0	1	0	0	1	0	0	0	0	beraz
swing	0	0	0	0	0	0	0	0	0	0	hejandin
swinging	0	0	0	0	0	0	0	0	0	0	hejandin
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	gûherr
swivel	0	0	0	0	0	0	0	0	0	0	zivirî
swollen	0	0	0	0	0	1	0	0	0	0	werimî
swoon	0	0	0	0	0	0	0	0	0	0	swoon
swoop	0	0	0	0	0	0	0	0	0	0	swoop
sword	0	0	0	0	0	0	0	0	0	0	şûr
syllable	0	0	0	0	0	0	0	0	0	0	sillable
syllabus	0	0	0	0	0	0	0	0	0	0	bernameya xwendinê
symbol	0	0	0	0	0	0	0	0	0	0	nîşan
symbolic	0	0	0	0	0	0	1	0	0	0	nîşane
symbolically	0	0	0	0	0	0	0	0	0	0	sembolîk
symbolism	0	0	0	0	0	0	0	0	0	0	sembolîzmê
symbolize	0	0	0	0	0	0	0	0	0	0	sembolîze dikin
symmetric	0	0	0	0	0	0	0	0	0	0	sîmetrîk
symmetrical	0	0	0	0	0	0	1	0	0	0	simetrîk
symmetry	0	0	0	0	1	0	1	0	0	1	simetrî
sympathetic	0	0	0	1	1	0	1	1	0	1	pêrehiskir
sympathize	0	0	0	0	0	0	0	1	0	0	pêrehiskirin
sympathy	0	0	0	0	0	0	1	1	0	0	pêrehis
symphony	0	1	0	0	1	0	1	0	0	0	senfonî
symptom	0	0	0	0	0	1	0	0	0	0	xûya
symptomatic	0	0	0	0	0	0	0	0	0	0	nîşankirî
synagogue	0	0	0	0	0	0	0	0	0	0	hewra
synchronize	0	1	0	0	1	0	1	0	1	1	hevdem bikin
synchronous	0	0	0	0	0	0	0	0	0	0	hemdem
syncope	0	0	0	1	0	1	0	1	1	0	syncope
syndicate	0	0	0	0	0	0	0	0	0	0	syndicate
synergistic	0	0	0	0	0	0	1	0	0	1	sînerjîk
synergy	0	0	0	0	0	0	0	0	0	0	synergy
synod	0	0	0	0	0	0	1	0	0	1	synod
synonym	0	0	0	0	0	0	0	0	0	0	navwekhev
synonymous	0	0	0	1	0	1	1	0	0	1	hevwate
synopsis	0	0	0	0	0	0	0	0	0	0	sînopsîs
synoptic	0	0	0	0	0	0	0	0	0	0	synoptic
syntax	0	0	0	0	0	0	0	0	0	0	hevoksaziyê
synthesis	0	0	0	0	0	0	0	0	0	0	sentez
synthetic	0	0	0	0	0	0	0	0	0	0	sûnî
syringe	0	0	0	1	0	0	0	0	0	0	derzî
syrup	0	0	0	0	0	0	0	0	0	0	şerbet
system	0	0	0	0	0	0	0	0	0	1	sîstem
systematic	0	0	0	0	0	0	0	0	0	0	sîstemî
systematically	0	0	0	0	0	0	0	0	0	0	sîstematîk
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	kon
table	0	0	0	0	0	0	0	0	0	0	mêz
tableau	0	0	0	0	0	0	0	0	0	0	tablo
tablespoon	0	0	0	0	0	0	0	0	0	0	kevçîyê xwarinê
tablet	0	0	0	0	0	0	0	0	0	0	heb
tableware	0	0	0	0	0	0	0	0	0	0	sifrê
taboo	0	0	1	1	0	1	0	0	0	0	tabû
tabular	0	0	0	0	0	0	0	0	0	0	tabloyî
tabulate	0	1	0	0	0	0	0	0	0	0	tabele
tabulation	0	0	0	0	0	0	0	0	0	0	tablokirin
tachometer	0	0	0	0	0	0	0	0	0	0	tachometer
tacit	0	0	0	0	0	0	0	0	0	0	tacit
tack	0	0	0	0	0	0	0	0	0	0	pênûs
tackle	1	0	0	0	0	0	0	0	1	0	mijûlkirin
tackling	0	0	0	0	0	0	0	0	0	0	mijûlkirin
tacky	0	0	0	0	0	0	0	0	0	0	tacky
tact	0	0	0	0	0	0	1	0	0	0	aw
tactics	0	0	0	1	0	0	0	0	0	1	hemdî
tactile	0	0	0	0	0	0	0	0	0	0	taktil
taffeta	0	0	0	0	0	0	0	0	0	0	tafta
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	tag
tail	0	0	0	0	0	0	0	0	0	0	terrî
tailed	0	0	0	0	0	0	0	0	0	0	dûvik kirin
tailings	0	0	0	0	0	0	0	0	0	0	dûvikan
tailor	0	0	0	0	0	0	0	0	0	0	lebaskar
tailoring	0	0	0	0	0	0	0	0	0	0	terzîtî
taint	0	0	0	0	0	1	0	1	0	0	tine kirin
taker	0	0	0	0	0	0	0	0	0	0	taker
tale	0	0	0	0	0	0	1	0	0	0	gotûbêj
talent	0	0	0	0	0	0	1	0	0	0	jîrî
talented	0	0	0	0	0	0	0	0	0	0	jêhatî
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	axaftin
talkative	0	0	0	0	0	0	0	0	0	0	xeberdar
talker	0	0	0	0	0	0	0	0	0	0	axaftinker
tall	0	0	0	0	0	0	0	0	0	0	mezin
tallies	0	0	0	0	0	0	0	0	0	0	tallies
tallow	0	0	0	0	0	0	0	0	0	0	tallow
tally	0	0	0	0	0	0	0	0	0	0	tally
talons	1	0	0	1	0	1	0	0	0	0	talons
tambourine	0	0	0	0	0	0	0	0	0	0	tembûr
taming	0	0	0	0	0	0	0	0	0	0	tamkirin
tan	0	0	0	0	0	0	0	0	0	0	tavrengî
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	tangle
tangled	0	0	0	0	0	1	0	0	0	0	tevlihev kirin
tank	0	0	0	0	0	0	0	0	0	0	depo
tanned	0	0	0	0	0	0	1	0	0	0	tanned
tantalizing	0	1	0	0	1	1	1	0	1	0	tantalizing
tantamount	0	0	0	0	0	0	0	0	0	1	wekhev
tap	0	0	0	0	0	0	0	0	0	0	dîk
tape	0	0	0	0	0	0	0	0	0	0	lezaq
taper	0	0	0	0	0	0	0	0	0	0	taper
tapering	0	0	0	0	0	0	0	0	0	0	tapering
tapestry	0	0	0	0	0	0	0	0	0	0	tapestry
tar	0	0	0	0	0	0	0	0	0	0	zift
tardiness	0	0	0	0	0	1	0	0	0	0	derengî
tardy	0	0	0	0	0	1	0	0	0	0	dereng
target	0	0	0	0	0	0	0	0	0	0	armanc
tariff	1	0	1	0	0	1	0	0	0	0	nasdanî
tarnish	0	0	1	0	0	1	0	1	0	0	tarî kirin
tarry	0	0	0	0	0	1	0	0	0	0	tarry
tart	0	0	0	0	0	0	0	0	0	0	tart
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tartar
task	0	0	0	0	0	0	1	0	0	0	karî
tassel	0	0	0	0	0	0	0	0	0	0	tassel
taste	0	0	0	0	0	0	0	0	0	0	tam
tasteful	0	0	0	0	0	0	1	0	0	0	birtam
tasteless	0	0	1	0	0	1	0	0	0	0	bêtam
tasting	0	0	0	0	0	0	0	0	0	0	tamkirin
tasty	0	0	0	0	0	0	1	0	0	0	tamxweş
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	deq
taught	0	0	0	0	0	0	0	0	0	1	hîn kirin
taunt	1	0	0	1	0	1	0	1	0	0	taunt
taut	0	0	0	0	0	0	0	0	0	0	taut
tavern	0	0	0	0	0	0	0	0	0	0	meyxane
tawny	0	0	1	0	0	0	0	0	0	0	tawny
tax	0	0	0	0	0	1	0	1	0	0	bac
taxicab	0	0	0	0	0	0	0	0	0	0	taxicab
taxonomy	0	0	0	0	0	0	0	0	0	0	taksonomî
tea	0	0	0	0	0	0	0	0	0	0	çay
teach	0	0	0	0	1	0	1	0	1	1	hînkirin
teacher	0	0	0	0	0	0	1	0	0	1	mamoste
teaching	0	0	0	0	0	0	0	0	0	0	hînkirin
team	0	0	0	0	0	0	0	0	0	1	kom
tearful	0	0	1	1	0	0	0	1	0	0	hêsir
tease	1	1	0	0	0	1	0	1	0	0	tewzpêkirin
teaser	0	0	0	0	0	0	0	0	0	0	teaser
teasing	1	0	0	1	0	1	0	0	0	0	teşhîr kirin
teat	0	0	0	0	0	0	0	0	0	0	gûhan
technical	0	0	0	0	0	0	0	0	0	0	teknîkî
technicality	0	0	0	0	0	0	0	0	0	0	awaşaşî
technician	0	0	0	0	0	0	0	0	0	0	teknîker
technology	0	0	0	0	0	0	1	0	0	0	teknolocî
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	bêzar
tedium	0	0	0	0	0	1	0	0	0	0	tedium
teeming	0	0	1	0	0	0	0	0	0	0	teeming
teens	0	0	0	0	0	1	1	0	0	0	teens
teeth	0	0	0	0	0	0	0	0	0	0	diranan
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	têlxiram
telegraph	0	0	0	0	0	0	0	0	0	0	têlxiraf
telephone	0	0	0	0	0	0	0	0	0	0	telefûn
telescope	0	0	0	0	0	0	0	0	0	0	lûla dûrdîtinê
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopî
television	0	0	0	0	0	0	0	0	0	0	televîzyon
teller	0	0	0	0	0	0	0	0	0	0	bêjer
telling	0	0	0	0	0	0	0	0	0	0	digotin
telltale	0	0	0	0	0	0	0	0	0	0	bêje
temper	0	0	0	0	0	0	0	0	0	0	bitrî
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	temperament
