English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Persian Word
unconscionable	0	0	1	0	0	1	0	0	0	0	بی وجدان
unconscious	0	0	0	0	0	1	0	0	0	0	ناخودآگاه
unconsciousness	0	0	0	0	0	0	0	0	0	0	بی هوشی
unconstitutional	0	0	0	0	0	1	0	0	0	0	خلاف قانون اساسی
unconstrained	0	0	0	0	1	0	1	0	0	0	بدون محدودیت
uncontested	0	0	0	0	0	0	0	0	0	0	بدون رقابت
uncontrollable	1	1	0	0	0	1	0	0	1	0	غیر قابل کنترل
uncontrolled	0	0	0	0	0	1	0	0	0	0	کنترل نشده
unconventional	0	0	0	0	0	0	0	0	0	0	غیر متعارف
unconvinced	0	0	0	0	0	0	0	0	0	0	متقاعد نشده
uncooked	0	0	0	0	0	0	0	0	0	0	نپخته
uncorrelated	0	0	0	0	0	0	0	0	0	0	نامرتبط
uncover	0	0	0	0	0	0	0	0	1	0	برملا کردن
uncritical	0	0	0	0	0	0	0	0	0	0	غیر انتقادی
uncut	0	0	0	0	0	0	0	0	0	0	بریده نشده
undecided	0	1	0	1	0	1	0	0	0	0	تصمیم نگرفتم
undefined	0	0	0	0	0	0	0	0	0	0	تعریف نشده
undeniable	0	0	0	0	0	0	0	0	0	0	غیر قابل انکار
undercover	0	0	0	0	0	0	0	0	0	0	مخفی
undercurrent	0	0	0	0	0	0	0	0	0	0	جریان زیرین
underestimate	0	0	0	0	0	0	0	0	1	0	دست کم گرفتن
undergo	0	0	0	0	0	0	0	0	0	0	تحت
undergraduate	0	0	0	0	0	0	0	0	0	0	کارشناسی
underground	0	0	0	0	0	0	0	0	0	0	زیرزمینی
underlie	0	0	0	0	0	0	0	0	0	0	زمینه جیزی بودن
underline	0	0	0	0	0	0	1	0	0	0	زیر خط بکش
undermined	0	0	0	0	0	1	0	0	0	0	تضعیف شده است
underneath	0	0	0	0	0	0	0	0	0	0	در زیر
underpaid	1	0	0	0	0	1	0	1	0	0	کمتر پرداخت شده است
underpants	0	0	0	0	0	0	0	0	0	0	زیر شلواری
underscore	0	0	0	0	0	0	0	0	0	0	زیرخط
undersized	0	0	0	0	0	1	0	0	0	0	کم اندازه
understanding	0	0	0	0	0	0	1	0	0	1	فهم
understood	0	0	0	0	0	0	0	0	0	0	درک کرد
undertake	0	0	0	0	0	0	0	0	0	0	بعهده گرفتن
undertaker	0	0	0	0	0	0	0	1	0	0	مقاطعه کار کفن ودفن
undertaking	0	1	0	0	0	0	0	0	0	0	تعهد
underwood	0	0	0	0	0	0	0	0	0	0	زیر چوب
underwrite	0	0	0	0	0	0	1	0	0	1	پذیره نویسی
underwriter	0	0	0	0	0	0	0	0	0	0	پذیره نویس
undeserved	0	0	0	0	0	0	0	0	0	0	بی لیاقت
undesirable	1	0	1	1	0	1	0	1	0	0	نامطلوب
undesired	0	0	0	0	0	1	0	1	0	0	ناخواسته
undeveloped	0	0	0	0	0	0	0	0	0	0	توسعه نیافته
undirected	0	0	0	0	0	0	0	0	0	0	بدون جهت
undisclosed	0	1	0	0	0	0	0	0	0	0	فاش نشده
undiscovered	0	0	0	0	0	0	0	0	1	0	کشف نشده
undisputed	0	0	0	0	0	0	0	0	0	0	بلامنازع
undisturbed	0	0	0	0	0	0	0	0	0	0	بدون مزاحمت
undivided	0	0	0	0	0	0	1	0	0	0	تقسیم نشده
undo	0	0	0	0	0	1	0	0	0	0	لغو کردن
undoing	0	0	0	0	0	0	0	0	0	0	لغو کردن
undoubted	0	1	1	0	0	0	0	0	0	0	بدون شک
undress	0	0	0	0	0	0	0	0	0	0	برهنه
undressed	0	0	0	0	0	0	0	0	0	0	برهنه
undue	0	0	0	0	0	0	0	0	0	0	ناروا، بی مورد
undying	0	1	0	0	1	0	1	1	0	1	بی مرگ
unearned	0	0	0	0	0	0	0	0	0	0	به دست نیاورده
unearth	0	0	0	0	0	0	0	0	0	0	از زیر خاک بیرون بیاورد
uneasiness	0	1	0	0	0	1	0	1	0	0	ناراحتی
uneasy	0	0	1	1	0	1	0	0	0	0	ناآرام
uneducated	0	0	0	0	0	1	0	1	0	0	بی سواد
unemployed	0	0	0	1	0	1	0	1	0	0	بیکار
unencumbered	0	0	0	0	0	0	0	0	0	0	سبک بال
unending	0	0	0	0	0	0	0	0	0	0	بی پایان
unequal	1	0	1	1	0	1	0	1	0	0	نابرابر
unequalled	0	0	0	0	0	0	0	0	0	0	بی نظیر
unequivocal	0	0	0	0	0	0	0	0	0	1	بی چون و چرا
unequivocally	0	0	0	0	0	0	1	0	0	0	بدون ابهام
uneven	0	0	0	0	0	1	0	0	0	0	ناهموار. ناجور
uneventful	0	0	0	0	0	0	0	0	0	0	بی حادثه
unexpected	0	1	0	1	1	1	1	0	1	0	غیر منتظره
unexpectedly	0	0	0	0	0	0	0	0	1	0	بر خلاف انتظار
unexplained	0	1	0	0	0	1	0	1	0	0	غیر قابل توضیح
unexplored	0	0	0	0	0	0	0	0	0	0	کشف نشده
unfailing	0	0	0	0	0	0	0	0	0	0	شکست ناپذیر
unfair	1	0	1	0	0	1	0	1	0	0	غیر منصفانه
unfairness	1	0	0	0	0	1	0	1	0	0	بی انصافی
unfaithful	0	0	1	0	0	1	0	0	0	0	بی وفا
unfamiliar	0	0	0	0	0	0	0	0	0	0	نا آشنا
unfavorable	0	0	1	0	0	1	0	1	0	0	نامطلوب
unfettered	0	0	0	0	0	0	0	0	0	0	بدون محدودیت
unfinished	0	0	0	0	0	1	0	0	0	0	ناتمام
unflinching	0	0	0	0	0	0	0	0	0	0	تزلزل ناپذیر
unfold	0	1	0	0	0	0	1	0	0	0	گشودن
unforeseen	0	0	0	0	0	0	0	0	1	0	پیش بینی نشده
unforgiving	1	0	0	0	0	1	0	1	0	0	نابخشودنی
unfortunate	0	0	0	0	0	1	0	1	0	0	مایه تاسف
unfriendly	1	0	1	1	0	1	0	1	0	0	غیر دوستانه
unfulfilled	1	1	0	0	0	1	0	1	1	0	محقق نشده است
unfurnished	0	0	0	0	0	1	0	0	0	0	بدون مبله
ungodly	0	0	0	0	0	1	0	1	0	0	بی خدا
ungrateful	1	0	1	0	0	1	0	0	0	0	ناسپاس
unguarded	0	0	0	0	0	0	0	0	1	0	بدون محافظ
unhappiness	0	0	0	0	0	1	0	1	0	0	ناراحتی
unhappy	1	0	1	0	0	1	0	1	0	0	ناراضی
unharmed	0	0	0	0	0	0	0	0	0	0	بدون آسیب
unhealthy	0	0	1	1	0	1	0	1	0	0	ناسالم
unhindered	0	0	0	0	0	0	0	0	0	0	بدون مانع
unholy	0	0	0	1	0	1	0	0	0	0	نامقدس
unicorn	0	0	0	0	0	0	0	0	0	0	اسب تک شاخ
unification	0	1	0	0	1	0	1	0	0	1	اتحاد
uniform	0	0	0	0	0	0	0	0	0	0	لباس فرم
uniformity	0	0	0	0	0	0	0	0	0	0	یکنواختی
uniformly	0	0	0	0	0	0	1	0	0	0	یکنواخت
unimaginable	0	0	0	0	0	1	1	0	1	0	غیر قابل تصور
unimportant	0	0	0	0	0	1	0	1	0	0	بی اهمیت
unimpressed	0	0	0	0	0	1	0	0	0	0	تحت تاثیر قرار نگرفته
unimproved	0	0	0	0	0	1	0	0	0	0	بهبود نیافته
uninfected	0	0	0	0	0	0	1	0	0	0	غیر آلوده
uninformed	0	0	0	0	0	1	0	0	0	0	بی اطلاع
uninhabited	0	0	0	0	0	0	0	0	0	0	غیر مسکونی
uninitiated	0	0	0	0	0	1	0	0	0	0	بدون دانش پیشین خاصی
uninspired	0	0	0	0	0	1	0	1	0	0	بدون الهام
unintelligible	0	0	0	0	0	1	0	0	0	0	نامفهوم
unintended	0	0	0	0	0	0	0	0	1	0	غیر عمدی
unintentional	0	0	0	0	0	0	0	0	1	0	غیر عمد
unintentionally	0	0	0	0	0	1	0	0	1	0	سهوا
uninterested	0	0	0	0	0	1	0	1	0	0	بی علاقه
uninteresting	0	0	0	0	0	1	0	1	0	0	غیر جالب
uninterrupted	0	0	0	0	0	0	0	0	0	0	بدون وقفه
uninvited	0	0	0	0	0	0	0	1	0	0	ناخوانده
union	0	0	0	0	0	0	0	0	0	0	اتحاد. اتصال
unique	0	0	0	0	0	0	1	0	1	0	منحصر بفرد
unison	0	0	0	0	0	0	1	0	0	0	همصدا
unit	0	0	0	0	0	0	0	0	0	0	واحد
unitary	0	0	0	0	0	0	1	0	0	0	واحد
unite	0	0	0	0	0	0	0	0	0	0	متحد کردن
united	0	0	0	0	0	0	1	0	0	1	متحد
unity	0	0	0	0	0	0	1	0	0	1	وحدت
universal	0	0	0	0	0	0	0	0	0	0	جهانی
universality	0	0	0	0	0	0	0	0	0	0	جهانی بودن
universe	0	0	0	0	0	0	0	0	0	0	کائنات
university	0	1	0	0	0	0	1	0	0	0	دانشگاه
unjust	1	0	0	0	0	1	0	0	0	0	ناعادلانه
unjustifiable	1	0	1	1	0	1	0	0	0	0	غیر قابل توجیه
unjustified	0	0	0	0	0	1	0	0	0	0	غیر موجه
unkind	1	0	1	1	0	1	0	1	0	0	نامهربان
unknowable	0	0	0	0	0	0	0	0	0	0	ناشناخته
unknown	0	1	0	1	0	1	0	0	0	0	ناشناس
unlawful	1	0	1	1	0	1	0	1	0	0	غیر قانونی
unleash	0	0	0	0	0	0	0	0	0	0	رها کردن
unlicensed	0	0	0	0	0	1	0	0	0	0	بدون مجوز
unlike	0	0	0	0	0	0	0	0	0	0	بر خلاف
unlimited	0	0	0	0	0	0	1	0	0	0	نامحدود
unload	0	0	0	0	0	0	0	0	0	0	تخلیه
unloaded	0	0	0	0	0	0	0	0	0	0	تخلیه شده است
unlock	0	0	0	0	0	0	0	0	0	0	باز کردن قفل
unlucky	1	0	1	1	0	1	0	1	0	0	بد شانس
unmanageable	0	0	1	0	0	1	0	0	0	0	غیر قابل مدیریت
unmarked	0	0	0	0	0	0	0	0	0	0	بدون علامت
unmarried	0	0	0	0	0	0	0	0	0	0	مجرد
unmask	0	0	0	0	0	0	0	0	0	0	نقاب برداری
unmatched	0	0	0	0	0	0	0	0	0	0	بی همتا
unmistakable	0	0	0	0	0	0	0	0	0	0	غیر قابل اشتباه
unmitigated	0	0	0	0	0	0	0	0	0	0	کاهش نیافته
unmoved	0	0	0	0	0	0	0	0	0	0	بی حرکت
unnamed	0	0	0	0	0	0	0	0	0	0	بی نام
unnatural	0	0	1	1	0	1	0	0	0	0	غیر طبیعی
unnecessary	0	0	0	0	0	0	0	0	0	0	غیر ضروری
unneeded	0	0	0	0	0	0	0	0	0	0	غیر ضروری
unnoticed	0	0	0	0	0	0	0	0	0	0	بدون توجه
unnumbered	0	0	0	0	0	0	0	0	0	0	بدون شماره
unobserved	0	0	0	0	0	0	0	0	0	0	مشاهده نشده
unobstructed	0	0	0	0	0	0	0	0	0	0	بدون مانع
unobtrusive	0	0	0	0	0	0	0	0	0	0	محجوب
unoccupied	0	0	0	0	0	0	0	0	0	0	بدون اشغال
unofficial	0	0	0	0	0	1	0	0	0	0	غیر رسمی
unopened	0	0	0	0	0	0	0	0	0	0	باز نشده
unopposed	0	0	0	0	0	0	0	0	0	0	بدون مخالفت
unordered	0	0	0	0	0	0	0	0	0	0	بدون سفارش
unorganized	0	0	0	0	0	0	0	0	0	0	سازماندهی نشده
unorthodox	0	0	0	0	0	0	0	0	0	0	غیر متعارف
unpack	0	0	0	0	0	0	0	0	0	0	باز کردن بسته بندی
unpaid	1	0	0	0	0	1	0	1	0	0	پرداخت نشده
unpleasant	0	0	1	0	0	1	0	1	0	0	ناخوشایند
unpopular	0	0	1	0	0	1	0	1	0	0	غیر محبوب
unprecedented	0	0	0	0	0	0	0	0	1	0	بی سابقه
unpredictable	0	0	0	0	0	1	0	0	1	0	غیر قابل پیش بینی
unprepared	0	0	0	0	0	1	0	0	0	0	آماده نشده
unpretentious	0	0	0	0	0	0	1	0	0	0	بی تکلف
unproductive	0	0	0	0	0	1	0	0	0	0	غیر مولد
unprofitable	0	0	0	0	0	1	0	0	0	0	بی سود
unprotected	0	0	0	0	0	1	0	0	0	0	محافظت نشده
unproven	0	0	0	0	0	0	0	0	0	0	اثبات نشده
unpublished	0	1	0	0	0	1	0	1	0	0	منتشر نشده
unquestionable	0	0	0	0	0	0	1	0	0	1	غیر قابل تردید
unquestionably	0	0	0	0	0	0	1	0	0	1	بدون شک
unquestioned	0	0	0	0	0	0	1	0	0	1	بدون تردید
unread	0	0	0	0	0	0	0	0	0	0	خوانده نشده
unreal	0	0	0	0	0	0	0	0	0	0	غیر واقعی
unrealistic	0	0	0	0	0	0	0	0	0	0	غیر واقعی
unrecorded	0	0	0	0	0	0	0	0	0	0	ثبت نشده
unregistered	0	0	0	0	0	0	0	0	0	0	ثبت نشده
unregulated	0	0	0	0	0	0	0	0	0	0	تنظیم نشده
unrelated	0	0	0	0	0	0	0	0	0	0	غیر مرتبط
unrelenting	0	0	0	0	0	0	0	0	0	0	بی امان
unreliable	0	0	0	0	0	1	0	0	0	1	غیر قابل اعتماد
unrepentant	0	0	0	0	0	0	0	0	0	0	توبه نکردن
unrequited	0	0	0	0	0	1	0	1	0	0	بی پاسخ
unresolved	0	1	0	0	0	0	0	0	0	0	حل نشده
unrest	0	0	0	1	0	0	0	1	0	0	نا آرام
unrestrained	0	0	0	0	0	0	0	0	0	0	بی بند و بار
unrestricted	0	0	0	0	0	0	0	0	0	0	نامحدود
unruly	1	0	1	1	0	1	0	0	0	0	یاغی، سرکش
unsafe	0	0	0	1	0	1	0	0	0	0	ناامن
unsatisfactory	0	0	1	0	0	1	0	0	0	0	نامطلوب
unsatisfied	0	0	1	0	0	1	0	1	0	0	ناراضی
unsavory	0	0	0	0	0	1	0	0	0	0	ناخوشایند
unscathed	0	0	0	0	0	0	1	0	0	0	صدمه ندیده
unscientific	0	0	0	0	0	0	0	0	0	0	غیر علمی
unscrupulous	0	0	0	0	0	1	0	0	0	0	بی وجدان
unseat	0	0	0	0	0	0	0	1	0	0	نشستن
unseen	0	0	0	0	0	0	0	0	0	0	دیده نشده
unselfish	0	0	0	0	0	0	1	0	0	0	بی خود
unsettled	1	0	1	1	0	1	0	0	0	0	بی قرار
unsightly	0	0	1	0	0	1	0	0	0	0	ناخوشایند
unsophisticated	0	0	0	0	0	1	0	0	0	0	غیر پیچیده
unspeakable	0	0	0	1	0	1	0	0	0	0	ناگفتنی
unspecified	0	0	0	0	0	0	0	0	0	0	نامشخص
unstable	0	0	0	1	0	1	0	0	1	0	ناپایدار
unsteady	0	0	0	1	0	0	0	0	0	0	ناپایا
unsuccessful	0	0	0	0	0	1	0	1	0	0	ناموفق
unsuitable	0	0	0	0	0	1	0	0	0	0	نامناسب
unsung	0	0	0	0	0	1	0	0	0	0	ناخوانده
unsupported	0	0	0	0	0	1	0	0	0	0	پشتیبانی نشده
unsurpassed	0	1	0	1	1	0	1	0	0	1	بی نظیر
unsuspecting	0	0	0	0	0	0	0	0	1	0	بی گمان
unsustainable	0	0	0	0	0	1	0	0	0	0	ناپایدار
unsweetened	0	0	0	0	0	0	0	0	0	0	شیرین نشده
unsympathetic	1	0	0	0	0	1	0	0	0	0	بی همدردی
untamed	0	0	0	0	0	1	0	0	0	0	رام نشده
untenable	0	0	0	0	0	1	0	0	0	0	غیر قابل دفاع
untested	0	0	0	0	0	0	0	0	0	0	تست نشده
unthinkable	1	0	1	1	0	1	0	0	0	0	غیر قابل تصور
untidy	0	0	1	0	0	1	0	0	0	0	نامرتب
untie	0	0	0	0	1	1	1	0	0	0	باز کردن
untimely	0	0	0	0	0	1	0	0	0	0	نابهنگام
untitled	0	0	0	0	0	1	0	1	0	0	بدون عنوان
untold	0	1	0	0	0	1	0	0	0	0	ناگفته
untouched	0	0	0	0	0	0	0	0	0	0	دست نخورده
untoward	1	0	1	0	0	1	0	0	0	0	نامناسب
untrained	0	0	0	0	0	1	0	0	0	0	فاقد تعلیم
untranslated	0	0	0	0	0	0	0	0	0	0	ترجمه نشده
untrue	0	0	0	0	0	1	0	0	0	0	نادرست
untrustworthy	1	0	0	0	0	1	0	0	0	0	غیر قابل اعتماد
unused	0	0	0	0	0	0	0	0	0	0	استفاده نشده
unusual	0	0	0	0	0	0	0	0	0	0	غیر معمول
unusually	0	0	0	0	0	0	0	0	0	0	غیرعادی
unveil	0	0	0	0	0	0	0	0	0	0	رونمایی کند
unveiling	0	0	0	0	0	0	0	0	0	0	رونمایی
unverified	0	1	0	0	0	0	0	0	0	0	تایید نشده
unwarranted	0	0	0	0	0	1	0	0	0	0	ناموجه
unwary	0	0	0	0	0	0	0	0	0	0	بی احتیاط
unwashed	0	0	1	0	0	1	0	0	0	0	شسته نشده
unwavering	0	0	0	0	0	0	1	0	0	1	تزلزل ناپذیر
unwelcome	0	0	0	0	0	1	0	1	0	0	ناخواسته
unwell	0	0	0	0	0	1	0	1	0	0	ناخوش
unwilling	0	0	0	0	0	0	0	0	0	0	ناخواسته، بی میل
unwillingly	0	0	0	0	0	0	0	0	0	0	ناخواسته
unwillingness	0	0	0	0	0	1	0	0	0	0	عدم تمایل
unwind	0	0	0	0	0	0	0	0	0	0	باز کردن از پیچ
unwise	0	0	0	0	0	1	0	0	0	0	نابخردانه
unwitting	0	0	0	0	0	1	0	0	0	0	ناخواسته
unwittingly	0	0	0	0	0	0	0	0	0	0	ناخواسته
unworthy	0	0	1	0	0	1	0	0	0	0	نالایق
unwritten	0	0	0	0	0	0	0	0	0	0	نانوشته
unyielding	0	0	0	0	0	1	0	0	0	0	تسلیم ناپذیر
upheaval	1	0	0	1	0	1	0	1	0	0	آشوب
uphill	0	1	0	1	0	1	1	0	0	0	سربالایی
upholstery	0	0	0	0	0	0	0	0	0	0	اثاثه یا لوازم داخلی
upland	0	0	0	0	0	0	0	0	0	0	مرتفع
uplands	0	0	0	0	0	0	0	0	0	0	ارتفاعات
uplift	0	1	0	0	1	0	1	0	0	1	بالا بردن
upper	0	0	0	0	0	0	0	0	0	0	بالا
upright	0	0	0	0	0	0	1	0	0	1	عمودی
uprising	1	1	0	1	0	1	0	0	0	0	قیام
uproar	0	0	0	0	0	1	0	0	0	0	آشوب
upset	1	0	0	0	0	1	0	1	0	0	ناراحت
upshot	0	0	0	0	0	0	0	0	0	0	نتیجه
upstairs	0	0	0	0	0	0	0	0	0	0	از پله ها
upstart	0	0	0	0	0	0	0	0	0	0	تازه به دوران رسیده
upwards	0	0	0	0	0	0	0	0	0	0	به سمت بالا
uranium	0	0	0	0	0	0	0	0	0	0	اورانیوم
urban	0	0	0	0	0	0	0	0	0	0	شهری
urchin	0	0	0	0	0	1	0	0	0	0	خارپشت
urge	0	0	0	0	0	0	0	0	0	0	اصرار
urgency	0	1	0	1	0	0	0	0	1	0	فوریت
urgent	0	1	0	1	0	1	0	0	1	0	فوری
urinalysis	0	0	0	0	0	0	0	0	0	0	آزمایش ادرار
urn	0	0	0	0	0	0	0	1	0	0	کوزه در دار
usage	0	0	0	0	0	0	0	0	0	0	استفاده
usefully	0	0	0	0	0	0	0	0	0	0	مفید
usefulness	0	0	0	0	0	0	1	0	0	0	مفید بودن
useless	0	0	0	0	0	1	0	0	0	0	بلا استفاده
usher	0	0	0	0	0	0	1	0	0	1	طلیعه
usual	0	0	0	0	0	0	1	0	0	1	معمولی
usurp	1	0	0	0	0	1	0	0	0	0	غصب کردن
usurped	1	0	0	1	0	1	0	0	0	0	غصب کرد
usury	0	0	0	0	0	1	0	0	0	0	رباخواری
utensil	0	0	0	0	0	0	0	0	0	0	وسایل آشپزی
utilitarian	0	0	0	0	0	0	0	0	0	0	سودمند
utility	0	0	0	0	0	0	1	0	0	0	سودمندی
utilization	0	0	0	0	0	0	0	0	0	0	استفاده
utilize	0	0	0	0	0	0	0	0	0	0	استفاده کنند
utmost	0	0	0	0	0	0	0	0	0	0	بیشترین
utopian	0	1	0	0	1	0	1	0	0	1	اتوپیایی
utterance	0	0	0	0	0	0	0	0	0	0	بیان
utterly	0	0	0	0	0	0	0	0	0	0	کاملا
vacancy	0	0	0	0	0	1	0	0	0	0	جای خالی
vacation	0	1	0	0	1	0	1	0	0	0	تعطیلات
vaccination	0	0	0	0	0	0	0	0	0	0	واکسیناسیون
vaccine	0	0	0	0	0	0	1	0	0	0	واکسن
vacuolar	0	0	0	0	0	0	0	0	0	0	واکوئلی
vacuole	0	0	0	0	0	0	0	0	0	0	واکوئل
vacuous	0	0	1	0	0	1	0	0	0	0	خالی
vacuum	0	0	0	0	0	0	0	0	0	0	خلاء
vague	0	0	0	0	0	1	0	0	0	0	مبهم
vagueness	0	0	0	0	0	1	0	0	0	0	ابهام
vainly	0	0	1	0	0	1	0	1	0	0	بیهوده
valance	0	0	0	0	0	0	0	0	0	0	بالنس
vale	0	0	0	0	0	0	0	0	0	0	دره
valet	0	0	0	0	0	0	0	0	0	0	نوکر
valiant	0	0	0	0	0	0	1	0	0	0	شجاع
validity	0	0	0	1	0	0	0	0	0	0	اعتبار
valley	0	0	0	0	0	0	0	0	0	0	دره
valor	0	0	0	0	0	0	1	0	0	1	شجاعت
valuable	0	0	0	0	0	0	1	0	0	0	با ارزش
valuation	0	0	0	0	0	0	0	0	0	0	ارزش گذاری
valve	0	0	0	0	0	0	0	0	0	0	شیر فلکه
vamp	0	0	0	0	0	0	0	0	0	0	خون آشام
vampire	1	0	1	1	0	1	0	0	0	0	خون آشام
van	0	0	0	0	0	0	0	0	0	0	ون
vane	0	0	0	0	0	0	0	0	0	0	پره
vanguard	0	0	0	0	0	0	1	0	0	0	پیشتاز
vanilla	0	0	0	0	0	0	0	0	0	0	وانیل
vanish	0	0	0	0	0	0	0	0	1	0	ناپدید شدن
vanished	0	0	0	1	0	1	0	1	1	0	از بین رفت
vanity	0	0	0	0	0	1	0	0	0	0	غرور
vanquish	0	0	0	0	0	0	1	0	0	0	مغلوب شدن
vapor	0	0	0	0	0	0	0	0	0	0	بخار
vara	0	0	0	0	0	0	0	0	0	0	وارا
variable	0	0	0	0	0	0	0	0	1	0	متغیر
variance	0	0	0	0	0	0	0	0	0	0	واریانس
variation	0	0	0	0	0	0	0	0	0	0	تغییر
variations	0	0	0	0	0	0	0	0	0	0	تغییرات
varicella	0	0	1	1	0	1	0	1	0	0	واریسلا
varicose	0	0	0	0	0	1	0	0	0	0	واریس
varied	0	0	0	0	0	0	0	0	0	0	متنوع
variegated	0	0	0	0	0	0	0	0	0	0	متنوع
variety	0	0	0	0	0	0	0	0	0	0	تنوع
vary	0	0	0	0	0	0	0	0	0	0	متفاوت
vascular	0	0	0	0	0	0	0	0	0	0	عروقی
vase	0	0	0	0	0	0	0	0	0	0	گلدان
vast	0	0	0	0	0	0	0	0	0	0	وسیع
vat	0	0	0	0	0	0	0	0	0	0	مالیات بر ارزش افزوده
vaudeville	0	0	0	0	0	0	0	0	0	0	وودویل
vault	0	0	0	0	0	0	0	0	0	0	طاق
vaulted	0	0	0	0	0	0	0	0	0	0	طاق دار
vaulting	0	0	0	0	0	0	0	0	0	0	طاق زنی
veal	0	0	0	0	0	0	0	1	0	1	گوشت گوساله
vector	0	0	0	0	0	0	0	0	0	0	بردار
veer	0	0	0	1	0	0	0	0	1	0	منحرف شدن
vega	0	0	0	0	0	0	0	0	0	0	وگا
vegetable	0	0	0	0	0	0	0	0	0	0	سبزی
vegetarian	0	0	0	0	0	0	0	0	0	0	گیاه خواری
vegetarianism	0	0	0	0	0	0	0	0	0	0	گیاهخواری
vegetation	0	0	0	0	0	0	0	0	0	0	زندگی گیاهی
vegetative	0	0	1	0	0	1	0	1	0	0	رویشی
vehement	1	0	0	1	0	1	0	0	0	0	شدید
vehicle	0	0	0	0	0	0	0	0	0	0	وسیله نقلیه
veil	0	0	0	0	0	0	0	0	0	0	حجاب
veiled	0	0	0	0	0	0	0	0	0	0	محجبه
vein	0	0	0	0	0	0	0	0	0	0	رگ
veined	0	0	0	0	0	0	0	0	0	0	رگه دار
vellum	0	0	0	0	0	0	0	0	0	0	مخمل
velocity	0	0	0	0	0	0	0	0	0	0	سرعت
velour	0	0	0	0	0	0	0	0	0	0	مخملی
velvet	0	0	0	0	0	0	1	0	0	0	مخملی
velvety	0	0	0	0	0	0	1	0	0	0	مخملی
vena	0	0	0	0	0	0	0	0	0	0	ورید
vendetta	1	0	0	1	0	1	0	1	0	0	انتقام
vendor	0	0	0	0	0	0	0	0	0	0	فروشنده
veneer	0	0	0	0	0	0	0	0	0	0	روکش
venerable	0	1	0	0	1	0	1	0	0	1	ارجمند
veneration	0	0	0	0	0	0	1	0	0	0	احترام
vengeance	1	0	0	0	0	1	0	0	0	0	انتقام گرفتن
vengeful	1	0	0	1	0	1	0	0	0	0	انتقام جو
venison	0	0	0	0	0	0	0	0	0	0	گوشت گوزن
venom	1	0	1	1	0	1	0	0	0	0	زهر
venomous	1	0	1	1	0	1	0	0	0	0	زهرآگین
venous	0	0	0	0	0	0	0	0	0	0	وریدی
vent	1	0	0	0	0	0	0	0	0	0	تهویه
ventilation	0	0	0	0	0	0	0	0	0	0	تهویه
ventilator	0	0	0	0	0	0	0	0	0	0	هواکش
ventricle	0	0	0	0	0	0	0	0	0	0	بطن
ventricular	0	0	0	0	0	0	0	0	0	0	بطنی
venture	0	0	0	0	0	0	0	0	0	0	ریسک
venue	0	0	0	0	0	0	0	0	0	0	محل
veracity	0	1	0	0	1	0	1	0	1	1	صحت
veranda	0	0	0	0	0	0	0	0	0	0	ایوان
verbal	0	0	0	0	0	0	0	0	0	0	کلامی
verbatim	0	0	0	0	0	0	0	0	0	0	کلمه به کلمه
verbiage	0	0	0	0	0	0	0	0	0	0	پرحرفی
verbose	0	0	0	0	0	0	0	0	0	0	پر حرف
verbosity	0	0	0	0	0	1	0	0	0	0	پرحرفی
verdant	0	0	0	0	0	0	1	0	0	0	سرسبز
verdict	0	0	0	1	0	0	0	0	0	0	حکم
verge	0	1	0	1	0	1	0	0	0	0	لبه
verification	0	0	0	0	0	0	1	0	0	1	تایید
verified	0	0	0	0	0	0	1	0	0	1	تایید شده است
verify	0	0	0	0	0	0	0	0	0	0	تایید کنید
verily	0	0	0	0	0	0	1	0	0	1	به راستی
veritable	0	0	0	0	0	0	1	0	0	0	واقعی
vermin	1	0	1	1	0	1	0	0	0	0	حیوانات موذی
vernacular	0	0	0	0	0	0	0	0	0	0	زبان عامیانه
vernal	0	0	0	0	1	0	1	0	0	0	بهاری
veronica	0	0	0	0	0	0	0	0	0	0	ورونیکا
versatile	0	0	0	0	0	0	0	0	0	0	همه کاره
versatility	0	0	0	0	0	0	0	0	0	0	تطبیق پذیری
verse	0	0	0	0	0	0	0	0	0	0	آیه
version	0	0	0	0	0	0	0	0	0	0	نسخه
versus	1	0	0	0	0	1	0	0	0	0	در مقابل
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	مهره
vertebral	0	0	0	0	0	0	0	0	0	0	مهره ای
vertex	0	0	0	0	0	0	0	0	0	0	راس
vertical	0	0	0	0	0	0	0	0	0	0	عمودی
vertically	0	0	0	0	0	0	0	0	0	0	به صورت عمودی
vertigo	0	0	0	1	0	1	0	0	0	0	سرگیجه
verve	0	0	0	0	0	0	1	0	0	0	عجب
vesicle	0	0	0	0	0	0	0	0	0	0	وزیکول
vesicular	0	0	1	0	0	0	0	0	0	0	تاولی
vessel	0	0	0	0	0	0	0	0	0	0	کشتی
vest	0	0	0	0	0	0	0	0	0	0	جلیقه
vested	0	0	0	0	0	0	0	0	0	0	پوشیده شده
vestibule	0	0	0	0	0	0	0	0	0	0	دهلیز
vestige	0	0	0	0	0	0	0	0	0	0	بقایای
vet	0	0	0	0	0	0	0	0	0	0	دامپزشک
veteran	0	0	0	0	0	0	1	0	0	1	کهنه سرباز
veterinarian	0	0	0	0	0	0	0	0	0	0	دامپزشک
veto	1	0	0	0	0	1	0	0	0	0	وتو
