English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Filipino Word
smother	1	0	0	0	0	1	0	0	0	0	puksain
smudge	0	0	0	0	0	1	0	0	0	0	mantsa
smug	0	0	0	0	0	1	0	0	0	0	mayabang
smuggle	0	0	0	1	0	1	0	0	0	0	magpuslit
smuggler	1	0	1	1	0	1	0	0	0	0	smuggler
smuggling	0	0	0	0	0	1	0	0	0	0	pagpupuslit
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	meryenda
snacks	0	0	0	0	0	0	0	0	0	0	meryenda
snag	0	0	0	0	0	1	0	0	1	0	sagabal
snags	0	0	0	0	0	1	0	0	0	0	mga sagabal
snail	0	0	0	0	0	0	0	0	0	0	kuhol
snake	0	0	1	1	0	1	0	0	0	0	ahas
snap	0	0	0	0	0	0	0	0	0	0	snap
snapshot	0	0	0	0	0	0	0	0	0	0	snapshot
snare	0	0	0	1	0	1	0	0	0	0	patibong
snarl	1	0	1	0	0	1	0	0	0	0	angal
snarling	1	0	0	0	0	1	0	0	0	0	angal
snatch	0	0	0	0	0	0	0	0	0	0	mang-agaw
sneak	1	0	0	1	0	1	0	0	1	0	palusot
sneakers	0	0	0	0	0	0	0	0	0	0	sneakers
sneaking	0	1	0	1	0	1	0	0	0	1	pagnanakaw
sneer	1	0	1	0	0	1	0	0	0	0	ngumisi
sneeze	0	0	1	0	0	1	0	0	1	0	bumahing
sneezing	0	0	0	0	0	0	0	0	0	0	pagbahin
snicker	0	0	0	0	0	0	1	0	0	0	ngumisi
snide	0	0	0	0	0	1	0	0	0	0	snide
sniff	0	0	0	0	0	0	0	0	0	0	singhot
snip	0	0	0	0	0	0	0	0	0	0	snip
snipe	0	0	0	0	0	0	0	0	0	0	labuyo
snippet	0	0	0	0	0	0	0	0	0	0	snippet
snob	0	0	0	0	0	1	0	0	0	0	snob
snoopy	0	0	0	0	0	0	0	0	0	0	snoopy
snooze	0	0	0	0	0	0	0	0	0	0	i-snooze
snore	0	0	0	0	0	0	0	0	0	0	hilik
snort	0	0	0	0	0	0	0	1	0	0	nguso
snout	0	0	0	0	0	0	0	0	0	0	nguso
snow	0	0	0	0	0	0	0	0	0	0	niyebe
snowball	0	0	0	0	0	0	0	0	0	0	niyebeng binilo
snowflake	0	0	0	0	0	0	0	0	0	0	snowflake
snowy	0	0	0	0	0	0	0	0	0	0	maniyebe
snuff	0	0	0	0	0	0	0	0	0	0	snuff
soak	0	0	0	0	0	1	0	0	0	0	magbabad
soaking	0	0	0	0	0	0	0	0	0	0	pagbababad
soap	0	0	0	0	0	0	0	0	0	0	sabon
soapy	0	0	0	0	0	0	0	0	0	0	may sabon
soaring	0	0	0	0	0	0	0	0	0	0	lumulutang
sob	0	0	0	0	0	1	0	1	0	0	hikbi
sobriety	0	0	0	0	0	0	1	0	0	1	kahinahunan
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	soccer
sociable	0	0	0	0	0	0	1	0	0	0	palakaibigan
social	0	0	0	0	0	0	0	0	0	0	sosyal
socialism	0	0	1	1	0	0	0	0	0	0	sosyalismo
socialist	1	0	1	1	0	1	0	1	0	0	sosyalista
society	0	0	0	0	0	0	0	0	0	0	lipunan
sock	0	0	0	0	0	0	0	0	0	0	medyas
socket	0	0	0	0	0	0	0	0	0	0	saksakan
sod	0	0	0	0	0	0	0	0	0	0	sod
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	paglambot
softness	0	0	0	0	0	0	0	0	0	0	lambot
soggy	0	0	0	0	0	0	0	0	0	0	basang-basa
soil	0	0	1	0	0	1	0	0	0	0	lupa
soiled	0	0	1	0	0	1	0	0	0	0	marumi
sojourn	0	0	0	0	0	0	0	0	0	0	manirahan
solace	0	0	0	0	0	0	1	0	0	0	aliw
solar	0	0	0	0	0	0	0	0	0	0	solar
solder	0	0	0	0	0	0	0	0	0	0	panghinang
soldering	0	0	0	0	0	0	0	0	0	0	paghihinang
soldier	1	0	0	0	0	0	1	1	0	0	sundalo
sole	0	0	0	0	0	0	0	0	0	0	nag-iisa
solicit	0	0	0	0	0	0	0	0	0	0	manghingi
solicitation	0	0	0	0	0	0	0	0	0	0	panghihingi
solicitor	0	0	0	0	0	0	0	0	0	0	abogado
solid	0	0	0	0	0	0	1	0	0	0	solid
solidarity	0	0	0	0	0	0	0	0	0	1	pagkakaisa
solidification	0	0	0	0	0	0	0	0	0	0	pagpapatibay
solidified	0	0	0	0	0	0	0	0	0	0	pinatigas
solidify	0	0	0	0	0	0	0	0	0	0	patigasin
solidity	0	0	0	0	0	0	1	0	0	1	katatagan
solitaire	0	0	0	0	0	0	0	0	0	0	solitaryo
solitary	0	0	0	0	0	0	0	0	0	0	nag-iisa
solitude	0	0	0	0	0	0	0	0	0	0	pag-iisa
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	solubility
soluble	0	0	0	0	0	0	0	0	0	0	nalulusaw
solution	0	0	0	0	0	0	1	0	0	0	solusyon
solve	0	0	0	0	0	0	0	0	0	0	lutasin
solvency	0	0	0	0	0	0	1	0	0	0	solvency
solvent	0	0	0	0	0	0	0	0	0	0	pantunaw
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	malungkot
son	0	0	0	0	0	0	0	0	0	0	anak
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	kanta
sonnet	0	0	0	0	1	0	1	1	0	0	soneto
sonorous	0	0	0	0	1	0	1	0	0	0	matunog
soot	0	0	1	0	0	1	0	0	0	0	uling
soothe	0	0	0	0	0	0	1	0	0	0	umalma
soothing	0	0	0	0	1	0	1	0	0	1	nakapapawi
sophomore	0	0	0	0	0	0	0	0	0	0	sophomore
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	mangkukulam
sorcery	0	1	0	1	0	1	0	0	1	0	pangkukulam
sordid	1	0	1	1	0	1	0	1	0	0	karumaldumal
sore	1	0	0	0	0	1	0	1	0	0	sugat
sorely	0	0	0	0	0	1	0	1	0	0	masakit
soreness	0	0	1	0	0	1	0	1	0	0	sakit
sorghum	0	0	0	0	0	0	0	0	0	0	sorghum
sorority	0	0	0	0	0	0	0	0	0	0	sorority
sorrow	0	0	0	1	0	1	0	1	0	0	kalungkutan
sorrowful	0	0	0	0	0	1	0	1	0	0	nalulungkot
sort	0	0	0	0	0	0	0	0	0	0	uri
sorter	0	0	0	0	0	0	1	0	0	0	tagapag-ayos
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	pag-uuri
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	walang kaluluwa
soulmate	0	0	0	1	0	1	0	0	0	0	soulmate
sound	0	0	0	0	0	0	0	0	0	0	tunog
sounding	0	0	0	0	0	0	0	0	0	0	tumutunog
soundness	0	1	0	0	1	0	1	0	0	1	kagalingan
soup	0	0	0	0	0	0	1	0	0	0	sabaw
sour	0	0	1	0	0	1	0	0	0	0	maasim
source	0	0	0	0	0	0	0	0	0	0	pinagmulan
souvenir	0	0	0	0	0	0	0	0	0	0	souvenir
sovereign	0	0	0	0	0	0	0	0	0	1	soberano
sovereignty	0	0	0	0	0	0	0	0	0	0	soberanya
sow	0	0	0	0	0	0	0	0	0	0	maghasik
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	space
spacious	0	0	0	0	0	0	1	0	0	0	maluwag
spade	0	0	0	0	0	0	0	0	0	0	pala
span	0	0	0	0	0	0	0	0	0	0	span
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	paluin
spanking	1	0	0	0	0	0	0	0	0	0	palo
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	ekstrang
sparingly	0	0	0	0	0	0	0	0	0	0	matipid
spark	0	0	0	0	0	0	0	0	0	0	kislap
sparkle	0	1	0	0	1	0	1	0	1	0	kislap
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	kalat-kalat
spasm	0	0	0	1	0	1	0	0	0	0	pulikat
spat	1	0	0	0	0	1	0	0	0	0	dumura
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	mangitlog
speaker	0	0	0	0	0	0	0	0	0	0	tagapagsalita
speaking	0	0	0	0	0	0	0	0	0	0	nagsasalita
spear	1	1	0	1	0	1	0	0	0	0	sibat
special	0	0	0	0	1	0	1	0	0	0	espesyal
specialist	0	0	0	0	0	0	0	0	0	1	espesyalista
speciality	0	0	0	0	0	0	0	0	0	0	espesyalidad
specialize	0	0	0	0	0	0	0	0	0	1	magpakadalubhasa
specially	0	0	0	0	0	0	0	0	0	0	lalo na
specie	0	0	0	0	0	0	1	0	0	0	specie
species	0	0	0	0	0	0	0	0	0	0	uri ng hayop
specific	0	0	0	0	0	0	0	0	0	0	tiyak
specification	0	0	0	0	0	0	0	0	0	0	pagtutukoy
specimen	0	0	0	0	0	0	0	0	0	0	ispesimen
speck	0	0	1	0	0	1	0	0	0	0	batik
speckled	0	0	0	0	0	0	0	0	0	0	may batik-batik
specs	0	0	0	0	0	0	0	0	0	0	specs
spectacle	0	0	0	0	0	1	1	0	0	0	panoorin
spectacles	0	0	0	0	0	0	0	0	0	0	panoorin
spectacular	0	1	0	0	0	0	0	0	1	0	kagila-gilalas
spectator	0	0	0	0	0	0	0	0	0	0	manonood
specter	0	0	0	1	0	1	0	1	0	0	multo
spectral	0	0	0	0	0	1	0	0	0	0	parang multo
spectrometer	0	0	0	0	0	0	0	0	0	0	spectrometer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spectrophotometer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spectroscopy
spectrum	0	0	0	0	0	0	0	0	0	0	spectrum
speculate	0	0	0	0	0	0	0	0	0	0	mag-isip-isip
speculation	0	0	0	1	0	1	0	1	0	0	haka-haka
speculative	0	1	0	0	0	0	0	0	0	0	haka-haka
speculum	0	0	0	0	0	0	0	0	0	0	speculum
speech	0	0	0	0	0	0	1	0	0	0	talumpati
speechless	0	0	0	0	0	0	0	0	0	0	walang imik
speed	0	0	0	0	0	0	0	0	0	0	bilis
speedily	0	0	0	0	0	0	0	0	0	0	mabilis
speedometer	0	0	0	0	0	0	0	0	0	0	speedometer
speedway	0	0	0	0	0	0	0	0	0	0	speedway
speedy	0	0	0	0	0	0	1	0	0	0	mabilis
spellbound	0	0	0	0	0	0	0	0	0	0	nabigla
spelling	0	0	0	0	0	0	1	0	0	0	pagbaybay
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	gumastos
spent	0	0	0	0	0	1	0	0	0	0	ginastos
sperm	0	0	0	0	0	0	0	0	0	0	tamud
spew	0	0	1	0	0	0	0	0	0	0	tumalsik
sphere	0	0	0	0	0	0	0	0	0	0	globo
spherical	0	0	0	0	0	0	0	0	0	0	spherical
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	pampalasa
spicy	0	0	0	0	0	0	0	0	0	0	maanghang
spider	0	0	1	1	0	0	0	0	0	0	gagamba
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	spike
spiked	0	0	0	0	0	0	0	0	0	0	may spike
spiky	0	0	0	0	0	0	0	0	0	0	matinik
spill	0	0	0	0	0	0	0	0	0	0	tumapon
spin	0	0	0	0	0	0	0	0	0	0	paikutin
spinal	0	0	0	0	0	0	0	0	0	0	gulugod
spindle	0	0	0	0	0	0	0	0	0	0	suliran
spine	1	0	0	0	0	1	1	0	0	0	gulugod
spinning	0	0	0	0	0	0	0	0	0	0	umiikot
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	matinik
spiral	0	0	0	0	0	0	0	0	0	0	pilipit
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	espiritu
spirits	0	1	0	0	1	0	1	0	1	0	mga espiritu
spiritual	0	0	0	0	0	0	0	0	0	0	espirituwal
spirituality	0	0	0	0	0	0	0	0	0	0	ispiritwalidad
spit	0	0	1	0	0	0	0	0	0	0	dumura
spite	1	0	0	0	0	1	0	0	0	0	sa kabila
spiteful	1	0	0	0	0	1	0	0	0	0	masungit
splash	0	0	0	0	0	0	0	0	1	0	tilamsik
spleen	0	0	0	0	0	0	0	0	0	0	pali
splendid	0	0	0	0	1	0	1	0	1	0	kahanga-hanga
splendor	0	1	0	0	1	0	1	0	1	0	karingalan
splice	0	0	0	0	0	0	0	0	0	0	dugtungan
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	mag-splint
splinter	0	0	0	0	0	1	0	0	0	0	tipak
split	0	0	0	0	0	1	0	0	0	0	hati
splitting	0	0	0	0	0	1	0	1	0	0	paghahati
splurge	0	0	0	0	0	0	0	0	0	0	magmayabang
spoil	0	0	1	0	0	1	0	0	0	0	sirain
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	spoiling
spoke	0	0	0	0	0	1	0	0	0	0	nagsalita
spoken	0	0	0	0	0	0	0	0	0	0	sinasalita
spokesman	0	0	0	0	0	0	0	0	0	1	tagapagsalita
sponge	0	0	0	0	0	1	0	0	0	0	espongha
spongy	0	0	0	0	0	0	0	0	0	0	espongha
sponsor	0	0	0	0	0	0	1	0	0	1	isponsor
sponsorship	0	0	0	0	0	0	0	0	0	0	sponsorship
spoof	0	0	0	0	0	0	0	0	0	0	panloloko
spook	0	0	0	1	0	1	0	0	0	0	sindak
spoon	0	0	0	0	0	0	0	0	0	0	kutsara
spoonful	0	0	0	0	0	0	0	0	0	0	kutsara
sporadic	0	0	0	0	0	0	0	0	0	0	kalat-kalat
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	palakasan
sporting	0	0	0	0	0	0	0	0	0	0	palakasan
sports	0	0	0	0	0	0	0	0	0	0	laro
sportsman	0	0	0	0	0	0	0	0	0	0	sportsman
spot	0	0	0	0	0	0	0	0	0	0	puwesto
spotless	0	0	0	0	0	0	1	0	0	1	walang batik
spotted	0	0	0	0	0	0	0	0	0	0	batik-batik
spotty	0	0	0	0	0	0	0	0	0	0	batik-batik
spousal	0	0	0	0	0	0	0	0	0	0	asawa
spouse	0	0	0	0	1	0	1	0	0	1	asawa
spout	0	0	0	0	0	0	0	0	0	0	bumulwak
sprain	0	0	0	0	0	1	0	1	0	0	pilay
sprawl	0	0	0	0	0	0	0	0	0	0	magkalat
spray	0	0	0	0	0	0	0	0	0	0	wisik
spread	0	0	0	0	0	0	0	0	0	0	paglaganap
spree	0	0	0	0	0	1	0	0	0	0	pagsasaya
sprinkling	0	0	0	0	0	0	0	0	0	0	pagwiwisik
sprite	0	0	0	1	0	1	0	0	0	0	engkanto
sprout	0	0	0	0	0	0	0	0	0	0	umusbong
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	mag-udyok
spurious	0	0	1	0	0	1	0	0	0	0	huwad
spurred	0	0	0	0	0	0	0	0	0	0	nag-udyok
spurt	0	0	0	0	0	0	0	0	0	0	bumulwak
spy	0	0	0	0	0	0	0	0	0	0	espiya
squad	0	0	0	0	0	0	0	0	0	0	pangkat
squadron	0	0	0	0	0	0	0	0	0	0	iskwadron
squall	0	0	0	1	0	1	0	1	0	0	unos
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	parisukat
squat	0	0	0	0	0	0	0	0	0	0	maglupasay
squatter	0	0	0	0	0	1	0	0	0	0	iskwater
squeak	0	0	0	0	0	0	0	0	0	0	tili
squeal	0	0	0	0	0	0	0	0	0	0	humirit
squeamish	0	0	1	1	0	1	0	0	0	0	makulit
squeeze	0	0	0	0	0	0	0	0	0	0	pisilin
squeezing	0	0	0	0	0	0	0	0	0	0	pumipisil
squelch	1	0	1	0	0	1	0	0	0	0	pawiin
squint	0	0	0	0	0	0	0	0	0	0	duling
squire	0	0	0	0	0	0	0	0	0	0	eskudero
squirm	0	0	1	0	0	1	0	0	0	0	namimilipit
squirrel	0	0	0	0	0	0	0	0	0	0	ardilya
squirt	0	0	0	0	0	0	0	0	0	0	pumulandit
stab	1	0	0	1	0	1	0	1	1	0	saksakin
stability	0	0	0	0	0	0	0	0	0	0	katatagan
stable	0	0	0	0	0	0	1	0	0	1	matatag
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	salansan
staff	0	0	0	0	0	0	0	0	0	0	mga tauhan
stag	0	0	0	0	0	0	0	0	0	0	stag
stage	0	0	0	0	0	0	0	0	0	0	yugto
stagger	0	0	0	0	0	0	0	0	1	0	pagsuray-suray
staggering	0	0	0	0	0	1	0	0	0	0	nakakabigla
stagnant	0	0	0	0	0	1	0	1	0	0	stagnant
stagnation	0	0	0	0	0	0	0	0	0	0	pagwawalang-kilos
staid	0	0	0	0	0	0	0	0	0	0	tahimik
stain	0	0	1	0	0	1	0	0	0	0	mantsa
stainless	0	0	0	0	0	0	1	0	0	0	hindi kinakalawang
stair	0	0	0	0	0	0	0	0	0	0	hagdanan
staircase	0	0	0	0	0	0	0	0	0	0	hagdanan
stairway	0	0	0	0	0	0	0	0	0	0	hagdanan
stake	0	0	0	0	0	0	0	0	0	0	taya
stale	0	0	0	0	0	1	0	0	0	0	lipas na
stalemate	1	0	1	0	0	0	0	0	0	0	pagkapatas
stalk	0	0	0	1	0	1	0	0	0	0	tangkay
stall	0	0	1	0	0	0	0	0	0	0	stall
stallion	0	0	0	0	0	0	1	0	0	0	kabayong lalaki
stalls	0	0	0	0	0	0	0	0	0	0	kuwadra
stalwart	0	0	0	0	0	0	1	0	0	0	matatag
stamina	0	0	0	0	0	0	1	0	0	1	tibay
stamp	0	0	0	0	0	0	0	0	0	0	selyo
stand	0	0	0	0	0	0	0	0	0	0	tumayo
standard	0	0	0	0	0	0	0	0	0	0	pamantayan
standardize	0	0	0	0	0	0	0	0	0	0	gawing pamantayan
standing	0	0	0	0	0	0	1	0	0	0	nakatayo
standoff	1	0	0	1	0	1	0	0	0	0	standoff
standpoint	0	0	0	0	0	0	0	0	0	0	paninindigan
standstill	1	0	0	0	0	1	0	0	0	0	huminto
stanza	0	0	0	0	0	0	0	0	0	0	saknong
staple	0	0	0	0	0	0	0	0	0	0	staple
star	0	1	0	0	1	0	1	0	0	1	bituin
starboard	0	0	0	0	0	0	0	0	0	0	starboard
starch	0	0	0	0	0	0	0	0	0	0	almirol
stare	0	0	0	0	0	0	0	0	0	0	titigan
staring	0	0	0	0	0	1	0	0	0	0	nakatitig
stark	0	0	0	0	0	1	0	0	0	1	matapang
starlight	0	0	0	0	0	0	1	0	0	0	liwanag ng bituin
starry	0	1	0	0	1	0	1	0	0	0	mabituin
stars	0	0	0	0	0	0	0	0	0	0	mga bituin
start	0	1	0	0	0	0	0	0	0	0	simulan
startle	0	0	0	1	0	1	0	0	1	0	gugulatin
startling	0	0	0	0	0	0	0	0	1	0	nakakagulat
starvation	0	0	0	1	0	1	0	1	0	0	gutom
starved	0	0	0	0	0	1	0	0	0	0	nagugutom
starving	0	0	0	0	0	1	0	0	0	0	nagugutom
state	0	0	0	0	0	0	0	0	0	0	estado
stately	0	0	0	0	0	0	1	0	0	0	marangal
statement	0	0	0	0	0	0	1	0	0	1	pahayag
stateroom	0	0	0	0	0	0	0	0	0	0	stateroom
statesman	0	0	0	0	0	0	0	0	0	0	estadista
static	0	0	0	0	0	0	0	0	0	0	static
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	istasyon
stationary	0	0	0	0	0	1	0	0	0	0	nakatigil
stationery	0	0	0	0	0	0	0	0	0	0	stationery
statistical	0	0	0	0	0	0	0	0	0	1	istatistika
statistician	0	0	0	0	0	0	0	0	0	0	statistician
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	estatwa
statue	0	0	0	0	0	0	1	0	0	0	rebulto
statuette	0	0	0	0	0	0	0	0	0	0	estatwa
stature	0	0	0	0	0	0	0	0	0	0	tangkad
status	0	0	0	0	0	0	1	0	0	0	katayuan
statute	0	0	0	0	0	0	0	0	0	0	batas
statutory	0	0	0	0	0	0	0	0	0	0	ayon sa batas
staunch	0	0	0	0	0	0	1	0	0	0	matibay
stave	0	0	0	0	0	1	0	0	0	0	pigilan
stay	0	0	0	0	0	0	0	0	0	0	manatili
stayed	0	0	0	0	0	0	0	0	0	0	nanatili
stays	0	0	0	0	0	0	0	0	0	0	nananatili
stead	0	0	0	0	0	0	0	0	0	0	pumalit
steadfast	0	0	0	0	0	0	1	0	0	1	matatag
steady	0	0	0	0	0	0	0	0	1	1	matatag
steal	1	0	0	1	0	1	0	1	0	0	magnakaw
stealing	0	0	1	1	0	1	0	0	0	0	pagnanakaw
stealth	0	0	0	0	0	0	0	0	1	0	nakaw
stealthily	0	0	0	0	0	0	0	0	1	0	palihim
stealthy	0	1	0	1	0	1	0	0	1	0	patago
steamboat	0	0	0	0	0	0	0	0	0	0	bapor
steamer	0	0	0	0	0	0	0	0	0	0	bapor
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	bapor
steamy	0	0	0	0	0	0	0	0	0	0	umuusok
steel	0	0	0	0	0	0	0	0	0	0	bakal
steep	0	0	0	0	0	0	0	0	0	0	matarik
steeple	0	0	0	0	0	0	0	0	0	0	torete
steer	0	0	0	0	0	0	0	0	0	0	patnubayan
stellar	0	0	0	0	0	0	1	0	0	0	bituin
stem	0	0	0	0	0	0	0	0	0	0	tangkay
stench	0	0	0	0	0	0	0	0	0	0	baho
stencil	0	0	0	0	0	0	0	0	0	0	mag-istensil
step	0	0	0	0	0	0	0	0	0	0	hakbang
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	hakbang
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	estereotipo
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	baog
sterility	0	0	0	0	0	1	0	0	0	0	baog
sterling	1	1	0	0	1	1	1	0	0	1	esterlina
stern	0	0	0	0	0	1	0	0	0	0	mahigpit
stethoscope	0	0	0	0	0	0	0	0	0	0	istetoskop
stew	0	0	0	0	0	0	0	0	0	0	nilaga
steward	0	0	0	0	0	0	1	0	0	1	katiwala
stewardship	0	0	0	0	0	0	0	0	0	0	pangangasiwa
stick	0	0	0	0	0	0	0	0	0	0	patpat
sticking	0	0	0	0	0	0	0	0	0	0	nakadikit
sticky	0	0	1	0	0	0	0	0	0	0	malagkit
stiff	0	0	0	0	0	1	0	0	0	0	matigas
stiffen	0	0	0	0	0	0	0	0	0	0	tumigas
stiffness	0	0	0	0	0	1	0	0	0	0	paninigas
stifle	0	0	0	0	0	1	0	0	0	0	pigilin
stifled	1	0	0	1	0	1	0	1	0	0	pinipigilan
stifling	0	0	0	0	0	0	0	0	0	0	nakakasakal
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stile	0	0	0	0	0	0	0	0	0	0	stilo
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	patay na ipinanganak
stillness	0	0	0	1	0	0	1	1	0	0	katahimikan
stilts	0	0	0	0	0	0	0	0	0	0	mga stilts
stimulant	0	0	0	0	0	0	0	0	0	0	pampasigla
stimulation	0	0	0	0	0	0	0	0	0	0	pagpapasigla
stimulus	0	0	0	0	0	0	0	0	0	0	pampasigla
sting	1	0	0	1	0	1	0	0	0	0	sumakit
stinging	0	0	0	0	0	1	0	0	0	0	nakatutuya
stingy	1	0	1	1	0	1	0	1	0	0	kuripot
stink	0	0	1	0	0	1	0	0	0	0	mabaho
stinking	0	0	1	0	0	1	0	0	0	0	mabaho
stint	0	0	0	1	0	1	0	1	0	0	stint
stipulate	0	0	0	0	0	0	0	0	0	0	itakda
stipulation	0	0	0	0	0	0	0	0	0	0	takda
stir	0	0	0	0	0	0	0	0	0	0	gumalaw
stirring	0	0	0	0	0	0	0	0	0	0	pagpapakilos
stitch	0	0	0	0	0	0	0	0	0	0	tahiin
stock	0	0	0	0	0	0	0	0	0	0	stock
stockbroker	0	0	0	0	0	0	0	0	0	0	stockbroker
stocking	0	0	0	0	0	0	0	0	0	0	medyas
stocks	0	0	0	0	0	1	0	0	0	0	mga stock
stole	0	0	0	0	0	0	0	0	0	0	nagnakaw
stolen	1	0	0	0	0	1	0	0	0	0	ninakaw
stomach	0	0	1	0	0	0	0	0	0	0	tiyan
stone	1	0	0	0	0	1	0	0	0	0	bato
stoned	0	0	0	0	0	1	0	0	0	0	binato
stoneware	0	0	0	0	0	0	0	0	0	0	stoneware
stony	0	0	0	0	0	0	0	0	0	0	mabato
stool	0	0	0	0	0	0	0	0	0	0	dumi ng tao
stools	0	0	1	0	0	1	0	0	0	0	mga dumi
stoop	0	0	0	0	0	0	0	0	0	0	yumuko
stop	0	0	0	0	0	0	0	0	0	0	huminto
stoppage	0	0	0	0	0	1	0	0	0	0	pagtigil
stopper	0	0	0	0	0	0	0	0	0	0	tapon
stopping	0	0	0	0	0	0	0	0	0	0	huminto
stopwatch	0	0	0	0	0	0	0	0	0	0	segundometro
storage	0	0	0	0	0	0	0	0	0	0	imbakan
store	0	1	0	0	0	0	1	0	0	0	tindahan
storehouse	0	0	0	0	0	0	0	0	0	0	kamalig
storing	0	0	0	0	0	0	0	0	0	0	pag-iimbak
storm	1	0	0	0	0	1	0	0	0	0	bagyo
storming	1	0	0	0	0	0	0	0	0	0	bumabagyo
stormy	0	0	0	1	0	1	0	0	0	0	mabagyo
story	0	0	0	0	0	0	0	0	0	0	kwento
stout	0	0	0	0	0	0	0	0	0	0	matapang
stove	0	0	0	0	0	0	0	0	0	0	kalan
stow	0	0	0	0	0	0	0	0	0	0	mag-imbak
straddle	0	0	0	0	0	0	0	0	0	0	sumaklang
straighten	0	0	0	0	0	0	0	0	0	0	ituwid
straightforward	0	0	0	0	0	0	1	0	0	1	prangka
straightway	0	0	0	0	0	0	0	0	0	0	kaagad
strained	1	0	0	0	0	1	0	0	0	0	pilit
strait	0	0	0	0	0	0	0	0	0	0	makipot
straits	0	0	0	1	0	1	0	0	0	0	makipot
strand	0	0	0	0	0	0	0	0	0	0	strand
stranded	0	0	0	0	0	1	0	0	0	0	stranded
stranger	0	0	0	1	0	1	0	0	0	0	estranghero
strangle	1	0	1	1	0	1	0	1	1	0	sakalin
strap	0	0	0	0	0	0	0	0	0	0	strap
strapping	0	0	0	0	0	0	0	0	0	0	strapping
strata	0	0	0	0	0	0	0	0	0	0	sapin
strategic	0	0	0	0	0	0	1	0	0	0	madiskarte
strategist	0	1	0	0	0	0	1	0	0	1	strategist
strategy	0	0	0	0	0	0	0	0	0	0	diskarte
stratification	0	0	0	0	0	0	0	0	0	0	pagsasapin-sapin
stratum	0	0	0	0	0	0	0	0	0	0	sapin
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	dayami
