English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Pashto Word
suppression	1	0	1	1	0	1	0	0	0	0	فشار
supremacy	1	1	0	1	1	1	1	0	1	1	برتري
supreme	0	0	0	0	0	0	1	0	0	0	عالي
supremely	0	0	0	0	0	0	1	0	0	0	عالي
surcharge	1	0	0	0	0	1	0	0	0	0	سرچارج
surety	0	0	0	0	0	0	1	0	0	1	ضمانت
surf	0	0	0	0	0	0	0	0	0	0	سرف
surface	0	0	0	0	0	0	0	0	0	0	سطح
surge	0	0	0	0	0	0	0	0	1	0	زیاتوالی
surgeon	0	0	0	0	0	0	0	0	0	0	جراح
surgery	0	0	0	1	0	0	0	1	0	0	جراحي
surly	1	0	1	0	0	1	0	0	0	0	سرلي
surmise	0	0	0	0	0	0	1	0	0	0	اټکل
surname	0	0	0	0	0	0	0	0	0	0	تخلص
surpassing	0	0	0	0	0	0	1	0	0	0	ډیر
surplus	0	0	0	0	0	0	0	0	0	0	اضافي
surprise	0	0	0	1	1	0	1	0	1	0	حیرانتیا
surprised	0	0	0	0	0	0	0	0	1	0	حیران
surprising	0	0	0	0	0	0	0	0	1	0	حیرانوونکی
surprisingly	0	1	0	0	0	0	0	0	1	0	په حیرانتیا سره
surrender	0	0	0	1	0	1	0	1	0	0	تسلیم کول
surrendering	0	0	0	0	0	1	0	1	0	0	تسلیم کول
surrogate	0	0	0	0	0	0	0	0	0	1	سروګیټ
surround	0	1	0	0	0	1	1	0	0	0	شاوخوا
surrounding	0	0	0	0	0	0	0	0	0	0	شاوخوا
surroundings	0	0	0	0	0	0	0	0	0	0	چاپېریال
surveillance	0	0	0	1	0	0	0	0	0	0	نظارت
survey	0	0	0	0	0	0	0	0	0	0	سروې
surveying	0	0	0	0	0	0	1	0	0	0	سروې کول
surveyor	0	0	0	0	0	0	0	0	0	0	سروې کونکی
survival	0	0	0	0	0	0	0	0	0	0	بقا
survive	0	0	0	0	0	0	1	0	0	0	ژوندي پاتې کېدل
surviving	0	0	0	0	0	0	0	0	0	0	ژوندی پاتې کیدل
susceptibility	0	0	0	0	0	0	0	0	0	0	حساسیت
susceptible	0	0	0	0	0	1	0	0	0	0	حساس
suspect	0	0	0	1	0	1	0	0	0	0	شکمن
suspected	0	0	0	0	0	0	0	0	0	0	شکمن
suspend	0	0	0	0	0	0	0	0	0	0	ځنډول
suspended	0	0	0	0	0	0	0	0	0	0	ځنډول شوی
suspenders	0	0	0	0	0	0	0	0	0	0	ځنډونکي
suspense	0	1	0	1	0	0	0	0	1	0	شک
suspension	0	0	0	1	0	1	0	0	0	0	تعلیق
suspicion	0	0	0	1	0	1	0	0	0	0	شک
suspicions	0	0	0	0	0	0	0	0	0	0	شکونه
suspicious	1	1	0	0	0	1	0	0	0	0	شکمن
sustained	0	0	0	0	0	0	0	0	0	0	دوام
sustenance	0	0	0	0	0	0	0	0	0	0	روزي
suture	0	0	0	0	0	0	0	0	0	0	سیون
swab	0	0	0	0	0	1	0	0	0	0	swab
swag	0	0	0	0	0	0	0	0	0	0	سویګ
swagger	0	0	0	0	0	0	0	0	0	0	غولونکی
swallow	0	0	0	0	0	0	0	0	0	0	تیریدل
swamp	0	0	1	1	0	1	0	0	0	0	دلدل
swamped	0	0	0	0	0	0	0	0	0	0	دلدل
swampy	0	0	1	1	0	1	0	0	0	0	دلدل
swan	0	0	0	0	0	0	0	0	0	0	سوان
swap	0	0	0	0	0	0	0	0	0	0	تبادله
swarm	0	0	1	0	0	0	0	0	0	0	ډله
swarming	0	0	0	0	0	0	0	0	0	0	لامبو وهل
swastika	1	0	0	1	0	1	0	0	0	0	سواستیکا
sway	0	0	0	0	0	0	0	0	0	0	وهل
swear	0	0	0	0	0	0	1	0	0	1	قسم
swearing	0	0	0	0	0	0	0	0	0	0	قسم خوړل
sweat	0	0	0	1	0	0	0	0	0	0	خوله
sweater	0	0	0	0	0	0	0	0	0	0	سویټر
sweating	0	0	0	0	0	0	0	0	0	0	خوله کول
sweep	0	0	0	0	0	0	0	0	0	0	پاکول
sweeping	0	0	0	0	0	0	0	0	0	0	پاکول
sweet	0	1	0	0	1	0	1	0	1	1	خواږه
sweeten	0	0	0	0	0	0	0	0	0	0	خوږول
sweetened	0	0	0	0	0	0	0	0	0	0	خوږ شوی
sweetener	0	0	0	0	0	0	0	0	0	0	خواږه
sweetheart	0	1	0	0	1	0	1	1	0	1	ګرانه
sweetie	0	0	0	0	0	0	1	0	0	0	خواږه
sweetness	0	0	0	0	0	0	1	0	0	0	خواږه
sweets	0	1	0	0	1	0	1	0	0	0	خواږه
swell	0	0	0	0	0	0	0	0	0	0	پړسوب
swelling	0	0	0	1	0	1	0	0	0	0	پړسوب
sweltering	0	0	0	0	0	0	0	0	0	0	پړسوب
swerve	0	0	0	1	0	0	0	0	1	0	ځړول
swift	0	0	0	0	0	0	1	0	0	0	ګړندی
swiftly	0	0	0	0	0	0	0	0	0	0	په چټکۍ سره
swig	0	0	1	0	0	1	0	0	0	0	سویګ
swim	0	1	0	1	1	0	1	0	0	0	لامبو
swimming	0	0	0	0	0	0	0	0	0	0	لامبو وهل
swine	0	0	1	0	0	1	0	0	0	0	خنزیر
swing	0	0	0	0	0	0	0	0	0	0	لامبو وهل
swinging	0	0	0	0	0	0	0	0	0	0	ځړول
swish	0	0	0	0	0	0	0	0	0	0	سویش
switch	0	0	0	0	0	0	0	0	0	0	سویچ
swivel	0	0	0	0	0	0	0	0	0	0	تیریدل
swollen	0	0	0	0	0	1	0	0	0	0	پړسوب
swoon	0	0	0	0	0	0	0	0	0	0	بې هوښه
swoop	0	0	0	0	0	0	0	0	0	0	څپېړه
sword	0	0	0	0	0	0	0	0	0	0	توره
syllable	0	0	0	0	0	0	0	0	0	0	حرف
syllabus	0	0	0	0	0	0	0	0	0	0	لنډيز
symbol	0	0	0	0	0	0	0	0	0	0	سمبول
symbolic	0	0	0	0	0	0	1	0	0	0	سمبولیک
symbolically	0	0	0	0	0	0	0	0	0	0	په سمبولیک ډول
symbolism	0	0	0	0	0	0	0	0	0	0	سمبولیزم
symbolize	0	0	0	0	0	0	0	0	0	0	سمبول
symmetric	0	0	0	0	0	0	0	0	0	0	سمیټریک
symmetrical	0	0	0	0	0	0	1	0	0	0	متناسب
symmetry	0	0	0	0	1	0	1	0	0	1	همغږي
sympathetic	0	0	0	1	1	0	1	1	0	1	خواخوږی
sympathize	0	0	0	0	0	0	0	1	0	0	خواخوږي
sympathy	0	0	0	0	0	0	1	1	0	0	خواخوږي
symphony	0	1	0	0	1	0	1	0	0	0	سمفوني
symptom	0	0	0	0	0	1	0	0	0	0	علامه
symptomatic	0	0	0	0	0	0	0	0	0	0	علایمي
synagogue	0	0	0	0	0	0	0	0	0	0	کنیسه
synchronize	0	1	0	0	1	0	1	0	1	1	همغږي کول
synchronous	0	0	0	0	0	0	0	0	0	0	همغږي
syncope	0	0	0	1	0	1	0	1	1	0	ترکیب
syndicate	0	0	0	0	0	0	0	0	0	0	سنډیکیټ
synergistic	0	0	0	0	0	0	1	0	0	1	همغږي
synergy	0	0	0	0	0	0	0	0	0	0	همغږي
synod	0	0	0	0	0	0	1	0	0	1	synod
synonym	0	0	0	0	0	0	0	0	0	0	مترادف
synonymous	0	0	0	1	0	1	1	0	0	1	مترادف
synopsis	0	0	0	0	0	0	0	0	0	0	لنډیز
synoptic	0	0	0	0	0	0	0	0	0	0	synoptic
syntax	0	0	0	0	0	0	0	0	0	0	نحو
synthesis	0	0	0	0	0	0	0	0	0	0	ترکیب
synthetic	0	0	0	0	0	0	0	0	0	0	مصنوعي
syringe	0	0	0	1	0	0	0	0	0	0	سرنج
syrup	0	0	0	0	0	0	0	0	0	0	شربت
system	0	0	0	0	0	0	0	0	0	1	سیسټم
systematic	0	0	0	0	0	0	0	0	0	0	سیستماتیک
systematically	0	0	0	0	0	0	0	0	0	0	په سیستماتیک ډول
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	خیمه
table	0	0	0	0	0	0	0	0	0	0	میز
tableau	0	0	0	0	0	0	0	0	0	0	جدول
tablespoon	0	0	0	0	0	0	0	0	0	0	چمچ
tablet	0	0	0	0	0	0	0	0	0	0	ټابلیټ
tableware	0	0	0	0	0	0	0	0	0	0	د مېز لوښي
taboo	0	0	1	1	0	1	0	0	0	0	منع
tabular	0	0	0	0	0	0	0	0	0	0	جدول
tabulate	0	1	0	0	0	0	0	0	0	0	جدول
tabulation	0	0	0	0	0	0	0	0	0	0	جدول
tachometer	0	0	0	0	0	0	0	0	0	0	tachometer
tacit	0	0	0	0	0	0	0	0	0	0	پټ
tack	0	0	0	0	0	0	0	0	0	0	ټیک
tackle	1	0	0	0	0	0	0	0	1	0	لاس وهنه
tackling	0	0	0	0	0	0	0	0	0	0	مبارزه
tacky	0	0	0	0	0	0	0	0	0	0	سخت
tact	0	0	0	0	0	0	1	0	0	0	تاکتیک
tactics	0	0	0	1	0	0	0	0	0	1	تاکتیکونه
tactile	0	0	0	0	0	0	0	0	0	0	تکثیر
taffeta	0	0	0	0	0	0	0	0	0	0	طفتا
taffy	0	0	0	0	0	0	0	0	0	0	ټفي
tag	0	0	0	0	0	0	0	0	0	0	ټګ
tail	0	0	0	0	0	0	0	0	0	0	لکۍ
tailed	0	0	0	0	0	0	0	0	0	0	لکۍ شوې
tailings	0	0	0	0	0	0	0	0	0	0	tailings
tailor	0	0	0	0	0	0	0	0	0	0	خیاطي
tailoring	0	0	0	0	0	0	0	0	0	0	خیاطۍ
taint	0	0	0	0	0	1	0	1	0	0	داغ
taker	0	0	0	0	0	0	0	0	0	0	اخیستونکی
tale	0	0	0	0	0	0	1	0	0	0	کیسه
talent	0	0	0	0	0	0	1	0	0	0	استعداد
talented	0	0	0	0	0	0	0	0	0	0	با استعداده
talisman	0	0	0	0	0	0	1	0	0	0	تعویذ
talk	0	0	0	0	0	0	1	0	0	0	خبرې
talkative	0	0	0	0	0	0	0	0	0	0	خبرې کوونکی
talker	0	0	0	0	0	0	0	0	0	0	خبرې کوونکی
tall	0	0	0	0	0	0	0	0	0	0	اوږد
tallies	0	0	0	0	0	0	0	0	0	0	قدونه
tallow	0	0	0	0	0	0	0	0	0	0	قد
tally	0	0	0	0	0	0	0	0	0	0	شمیره
talons	1	0	0	1	0	1	0	0	0	0	تلون
tambourine	0	0	0	0	0	0	0	0	0	0	تیمبورین
taming	0	0	0	0	0	0	0	0	0	0	taming
tan	0	0	0	0	0	0	0	0	0	0	تان
tandem	0	0	0	0	0	0	0	0	0	1	ټنډم
tang	0	0	0	0	0	0	0	0	0	0	ټانګ
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	تنګه
tangled	0	0	0	0	0	1	0	0	0	0	پیچلي
tank	0	0	0	0	0	0	0	0	0	0	ټانک
tanned	0	0	0	0	0	0	1	0	0	0	رنګ شوی
tantalizing	0	1	0	0	1	1	1	0	1	0	خندل
tantamount	0	0	0	0	0	0	0	0	0	1	یو شان
tap	0	0	0	0	0	0	0	0	0	0	tap
tape	0	0	0	0	0	0	0	0	0	0	ټیپ
taper	0	0	0	0	0	0	0	0	0	0	taper
tapering	0	0	0	0	0	0	0	0	0	0	ټیټ کول
tapestry	0	0	0	0	0	0	0	0	0	0	ټیپسټري
tar	0	0	0	0	0	0	0	0	0	0	تار
tardiness	0	0	0	0	0	1	0	0	0	0	ځنډ
tardy	0	0	0	0	0	1	0	0	0	0	ناوخته
target	0	0	0	0	0	0	0	0	0	0	هدف
tariff	1	0	1	0	0	1	0	0	0	0	تعرفه
tarnish	0	0	1	0	0	1	0	1	0	0	داغ
tarry	0	0	0	0	0	1	0	0	0	0	تیر
tart	0	0	0	0	0	0	0	0	0	0	تورت
tartan	0	0	0	0	0	0	0	0	0	0	تورتان
tartar	0	0	0	0	0	0	0	0	0	0	ټارټر
task	0	0	0	0	0	0	1	0	0	0	دنده
tassel	0	0	0	0	0	0	0	0	0	0	ټوکر
taste	0	0	0	0	0	0	0	0	0	0	خوند
tasteful	0	0	0	0	0	0	1	0	0	0	خوندور
tasteless	0	0	1	0	0	1	0	0	0	0	بې خوند
tasting	0	0	0	0	0	0	0	0	0	0	چکول
tasty	0	0	0	0	0	0	1	0	0	0	خوندور
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	ټاټو
taught	0	0	0	0	0	0	0	0	0	1	ښوونه
taunt	1	0	0	1	0	1	0	1	0	0	طعنې
taut	0	0	0	0	0	0	0	0	0	0	taut
tavern	0	0	0	0	0	0	0	0	0	0	هوټل
tawny	0	0	1	0	0	0	0	0	0	0	توره
tax	0	0	0	0	0	1	0	1	0	0	مالیه
taxicab	0	0	0	0	0	0	0	0	0	0	ټکسي موټر
taxonomy	0	0	0	0	0	0	0	0	0	0	ټیکونومي
tea	0	0	0	0	0	0	0	0	0	0	چاى
teach	0	0	0	0	1	0	1	0	1	1	ښوونه
teacher	0	0	0	0	0	0	1	0	0	1	ښوونکی
teaching	0	0	0	0	0	0	0	0	0	0	ښوونه
team	0	0	0	0	0	0	0	0	0	1	ټیم
tearful	0	0	1	1	0	0	0	1	0	0	اوښکوونکی
tease	1	1	0	0	0	1	0	1	0	0	ځورول
teaser	0	0	0	0	0	0	0	0	0	0	ټیزر
teasing	1	0	0	1	0	1	0	0	0	0	ځورول
teat	0	0	0	0	0	0	0	0	0	0	ټیټ
technical	0	0	0	0	0	0	0	0	0	0	تخنیکي
technicality	0	0	0	0	0	0	0	0	0	0	تخنیکي
technician	0	0	0	0	0	0	0	0	0	0	تکنیشین
technology	0	0	0	0	0	0	1	0	0	0	ټیکنالوژي
ted	0	0	0	0	0	0	0	0	0	0	ټیډ
tedious	0	0	0	0	0	1	0	0	0	0	ستړی کوونکی
tedium	0	0	0	0	0	1	0	0	0	0	ستړیا
teeming	0	0	1	0	0	0	0	0	0	0	ډکول
teens	0	0	0	0	0	1	1	0	0	0	تنکي ځوانان
teeth	0	0	0	0	0	0	0	0	0	0	غاښونه
teflon	0	0	0	0	0	0	0	0	0	0	ټیفلون
telegram	0	0	0	0	0	0	0	0	0	0	تلګرام
telegraph	0	0	0	0	0	0	0	0	0	0	ټیلګراف
telephone	0	0	0	0	0	0	0	0	0	0	ټیلیفون
telescope	0	0	0	0	0	0	0	0	0	0	دوربین
telescopic	0	0	0	0	0	0	0	0	0	0	دوربین
television	0	0	0	0	0	0	0	0	0	0	تلویزیون
teller	0	0	0	0	0	0	0	0	0	0	وینا کوونکی
telling	0	0	0	0	0	0	0	0	0	0	ویل
telltale	0	0	0	0	0	0	0	0	0	0	کیسه
temper	0	0	0	0	0	0	0	0	0	0	تنده
tempera	0	0	0	0	0	0	0	0	0	0	مزاج
temperament	0	0	0	0	0	0	0	0	0	0	مزاج
temperance	0	0	0	0	0	0	1	0	0	0	زغم
temperate	0	0	0	0	0	0	0	0	0	1	معتدل
temperature	0	0	0	0	0	0	0	0	0	0	حرارت
tempered	0	0	0	0	0	0	1	0	0	0	مزاج
tempest	1	1	0	1	0	1	0	1	1	0	طوفان
temple	0	0	0	0	0	0	0	0	0	0	معبد
temporal	0	0	0	0	0	0	0	0	0	0	لنډمهاله
temporarily	0	0	0	0	0	0	0	0	0	0	په موقته توګه
temporary	0	0	0	0	0	0	0	0	0	0	لنډمهاله
tempt	0	0	0	0	0	0	0	0	0	0	ازمايښت
temptation	0	0	0	0	0	1	0	0	0	0	لالچ
tempting	0	0	0	0	0	0	0	0	0	0	په زړه پورې
ten	0	0	0	0	0	0	0	0	0	0	لس
tenable	0	0	0	0	0	0	1	0	0	0	د منلو وړ
tenacious	0	0	0	0	0	0	1	0	0	0	سخت
tenacity	0	0	0	0	0	0	1	0	0	0	استقامت
tenancy	0	0	0	0	0	0	1	0	0	0	کرایه
tenant	0	0	0	0	0	0	1	0	0	0	کرایه دار
tendency	0	0	0	0	0	0	0	0	0	0	تمایل
tender	0	0	0	0	1	0	1	0	0	1	داوطلبۍ
tenderness	0	0	0	0	1	0	1	0	0	0	نرمي
tending	0	0	0	0	0	0	0	0	0	0	پالنه
tendon	0	0	0	0	0	0	0	0	0	0	تنده
tenement	0	0	0	0	0	1	0	0	0	0	خیمه
tenet	0	0	0	0	0	0	0	0	0	0	اصول
tenets	0	0	0	0	0	0	0	0	0	0	اصول
tenfold	0	0	0	0	0	0	0	0	0	0	لس چنده
tennis	0	0	0	0	0	0	0	0	0	0	ټینس
tense	0	0	0	0	0	0	0	0	0	0	فشار
tensile	0	0	0	0	0	0	0	0	0	0	تناسلي
tension	1	0	0	0	0	0	0	0	0	0	فشار
tent	0	0	0	0	0	0	0	0	0	0	خیمه
tentacle	0	0	0	0	0	0	0	0	0	0	خیمه
tentative	0	0	0	0	0	0	0	0	0	0	موقتي
tenth	0	0	0	0	0	0	0	0	0	0	لسم
tenths	0	0	0	0	0	0	0	0	0	0	لسمه
tenuous	0	0	0	0	0	0	0	0	0	0	کمزوری
tenure	0	0	0	0	0	0	0	0	0	0	دوره
tepid	0	0	0	0	0	0	0	0	0	0	نرم
term	0	0	0	0	0	0	0	0	0	0	اصطلاح
terminal	0	0	0	1	0	1	0	1	0	0	ترمینل
terminate	0	0	0	0	0	0	0	1	0	0	ختمول
termination	0	0	0	0	0	1	0	1	0	0	ختمول
terminus	0	0	0	0	0	0	0	0	0	0	اصطلاح
termite	0	0	1	0	0	1	0	0	0	0	دیمک
terms	0	0	0	0	0	0	0	0	0	0	شرایط
tern	0	0	0	0	0	0	0	0	0	0	ټرن
ternary	0	0	0	0	0	0	0	0	0	0	ترنیری
terrace	0	0	0	0	0	0	0	0	0	0	چت
terrestrial	0	0	0	0	0	0	0	0	0	0	ځمکې
terrible	1	0	1	1	0	1	0	1	0	0	ډارونکی
terribly	0	0	0	0	0	0	0	1	0	0	په سخته توګه
terrier	0	0	0	0	0	0	0	0	0	0	ټیریر
terrific	0	0	0	0	0	0	0	1	0	0	ډیر ښه
territorial	0	0	0	0	0	0	0	0	0	0	سیمه ایز
territory	0	0	0	0	0	0	0	0	0	0	سیمه
terror	0	0	0	1	0	1	0	0	0	0	ترهګري
terrorism	1	0	1	1	0	1	0	1	0	0	تروریزم
terrorist	1	0	1	1	0	1	0	1	1	0	ترهګر
terrorize	1	0	0	1	0	1	0	1	0	0	ډارول
terse	0	0	0	0	0	0	0	0	0	0	لنډ
tertiary	0	0	0	0	0	0	0	0	0	0	دریم
test	0	0	0	0	0	0	0	0	0	0	ازموینه
testament	0	1	0	0	0	0	0	0	0	1	وصیت
testify	0	0	0	0	0	0	0	0	0	0	شاهدي ورکول
testimonial	0	0	0	0	0	0	0	0	0	0	شهادت
testimony	0	0	0	0	0	0	0	0	0	1	شهادت
tetanus	0	0	1	0	0	1	0	0	0	0	تیتانوس
tether	0	0	0	0	0	1	0	0	0	0	ټیتر
tethered	0	0	0	0	0	0	0	0	0	0	تړل شوی
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetrahedral
text	0	0	0	0	0	0	0	0	0	0	متن
textbook	0	0	0	0	0	0	0	0	0	0	درسي کتاب
textile	0	0	0	0	0	0	0	0	0	0	ټوکر
textural	0	0	0	0	0	0	0	0	0	0	متن
texture	0	0	0	0	0	0	0	0	0	0	جوړښت
thankful	0	0	0	0	1	0	1	0	0	0	مننه
thanksgiving	0	0	0	0	1	0	1	0	0	0	مننه
thatch	0	0	0	0	0	0	0	0	0	0	چرګ
thaw	0	0	0	0	0	0	0	0	0	0	پړسوب
theater	0	0	0	0	0	0	0	0	0	0	تیاتر
theatrical	0	0	0	0	0	0	0	0	0	0	تیاتر
theft	1	0	1	1	0	1	0	1	0	0	غلا
theism	0	0	1	0	0	1	0	0	0	0	توحيد
theistic	0	0	0	0	0	0	0	0	0	0	دینی
theme	0	0	0	0	0	0	0	0	0	0	موضوع
theocracy	0	0	0	0	0	0	0	0	0	0	دیوکراسي
theocratic	1	0	0	1	0	1	0	1	0	1	دیوکراټیک
theologian	0	0	0	0	0	0	0	0	0	0	ارواپوه
theological	0	0	0	0	0	0	0	0	0	1	دیولوژیکي
theology	0	1	0	0	0	0	0	0	0	0	الهیات
theorem	0	0	0	0	0	0	0	0	0	1	نظریه
theoretical	0	0	0	0	0	0	1	0	0	0	نظري
theory	0	1	0	0	0	0	0	0	0	1	نظریه
therapeutic	0	0	0	0	1	0	1	0	0	1	معالجوی
therapeutics	0	0	0	0	0	0	1	0	0	0	معالجه
thereabouts	0	0	0	0	0	0	0	0	0	0	شاوخوا
thereof	0	0	0	0	0	0	0	0	0	0	د هغې
therewith	0	0	0	0	0	0	0	0	0	0	په دې سره
thermal	0	0	0	0	0	0	0	0	0	0	حرارتي
thermocouple	0	1	0	0	0	0	0	0	0	0	ترموکوپل
thermodynamics	0	0	0	0	0	0	0	0	0	0	thermodynamics
thermometer	0	0	0	0	0	0	0	0	0	1	ترمامیتر
thermostat	0	0	0	0	0	0	0	0	0	0	ترموسټات
thesaurus	0	0	0	0	0	0	0	0	0	0	تيسورس
thesis	0	0	0	0	0	0	0	0	0	0	مقاله
thick	0	0	0	0	0	0	0	0	0	0	ګنده
thicken	0	0	0	0	0	0	0	0	0	0	ګنده کول
thickening	0	0	0	0	0	0	0	0	0	0	ضخامت
thicket	0	0	0	0	0	0	0	0	0	0	غالۍ
thickness	0	0	0	0	0	0	0	0	0	0	ضخامت
thief	1	0	1	1	0	1	0	1	1	0	غل
thimble	0	0	0	0	0	0	0	0	0	0	تیمبل
thin	0	0	0	0	0	0	0	0	0	0	پتلی
thing	0	0	0	0	0	0	0	0	0	0	شی
things	0	0	0	0	0	0	0	0	0	0	شیان
thinker	0	0	0	0	0	0	1	0	0	0	مفکر
thinking	0	0	0	0	0	0	0	0	0	0	فکر کول
thirds	0	0	0	0	0	0	0	0	0	0	دریمه برخه
thirst	0	1	0	0	0	0	0	1	1	0	تنده
thirsty	0	0	0	0	0	1	0	0	0	0	تږی
thirteen	0	0	0	0	0	0	0	0	0	0	دیارلس
thirteenth	0	0	0	1	0	0	0	0	0	0	دیارلسم
thistle	0	0	0	0	0	0	0	0	0	0	تیسل
thither	0	0	0	0	0	0	0	0	0	0	هلته
thong	0	0	0	0	0	0	0	0	0	0	ټانګ
thorn	0	0	0	0	0	1	0	0	0	0	اغزی
thorny	0	0	0	1	0	1	0	0	0	0	اغزی
thoroughbred	0	0	0	0	0	0	1	0	0	0	ښه نسل
thoroughfare	0	0	0	0	0	0	0	0	0	0	لاره
thought	0	1	0	0	0	0	0	0	0	0	فکر
thoughtful	0	0	0	0	0	0	1	0	0	1	فکر کوونکی
thoughtfulness	0	0	0	0	0	0	1	0	0	0	فکر
thoughtless	1	0	1	0	0	1	0	0	0	0	بې فکره
thoughts	0	0	0	0	0	0	0	0	0	0	فکرونه
thousand	0	0	0	0	0	0	0	0	0	0	زره
thrash	1	0	1	1	0	1	0	1	0	0	وهل
thread	0	0	0	0	0	0	0	0	0	0	تار
threat	1	0	0	1	0	1	0	0	0	0	ګواښ
threaten	1	1	0	1	0	1	0	0	0	0	ګواښول
threatening	1	0	1	1	0	1	0	0	0	0	ګواښونکي
threefold	0	0	0	0	0	0	0	0	0	0	درې چنده
thresh	1	0	0	1	0	1	0	1	0	0	تخته
threshold	0	0	0	0	0	0	0	0	0	0	حد
thrice	0	0	0	0	0	0	0	0	0	0	درې ځله
thrift	0	0	1	0	0	0	1	0	0	1	سپما
thrifty	0	0	0	0	0	0	0	0	0	0	کفایت
thrill	0	1	0	1	1	0	1	0	1	0	جوش
thrilling	0	1	0	0	1	0	1	0	1	0	په زړه پوری
thriving	0	1	0	0	1	0	1	0	0	0	پرمختللی
throat	0	0	0	0	0	0	0	0	0	0	ستونی
throb	0	0	0	1	0	1	0	1	0	0	ټکان
throbbing	0	0	0	0	0	0	0	0	0	0	وهل
throne	0	0	0	0	0	0	1	0	0	1	تخت
throng	0	0	0	0	0	0	0	0	0	0	ګڼه ګوڼه
throttle	1	0	0	0	0	1	0	0	0	0	تختول
throw	0	0	0	0	0	0	0	0	0	0	اچول
thrush	0	0	0	0	0	0	0	0	0	0	خارښ
thrust	0	0	0	0	0	0	0	0	0	0	زور
thud	0	0	0	0	0	0	0	0	0	0	ټوپ
thug	1	0	1	1	0	1	0	0	0	0	غل
thumb	0	0	0	0	0	0	0	0	0	0	ګوتې
thump	1	0	0	0	0	1	0	0	0	0	ټوپ
thumping	0	0	0	1	0	0	0	0	0	0	ټوپ وهل
thunder	0	0	0	0	0	0	0	0	0	0	تندر
thunderbolt	0	0	0	0	0	0	0	0	0	0	تندر
thundering	1	0	0	1	0	1	0	0	0	0	تندر
thunderstorm	0	0	0	0	0	0	0	0	0	0	تندر
thwart	0	0	0	0	0	1	0	0	1	0	شنډول
thyme	0	0	0	0	0	0	0	0	0	0	thyme
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	ټک
ticker	0	0	0	0	0	0	0	0	0	0	ټیکر
ticket	0	0	0	0	0	0	0	0	0	0	ټکټ
tickle	0	1	0	0	1	0	1	0	1	1	ټوخی
ticklish	0	0	0	0	0	0	0	0	0	0	ټوخی
tidal	0	0	0	0	0	0	0	0	0	0	سمندر
tidbit	0	0	0	0	0	0	0	0	0	0	خبرتیا
tide	0	0	0	0	0	0	0	0	0	0	لوند
tidings	0	0	0	0	0	0	0	0	0	0	خبرتیا
tie	0	0	0	0	0	0	0	0	0	0	تړل
tier	0	0	0	0	0	0	0	0	0	0	درجه
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	پړانګ
tighten	1	0	0	0	0	0	0	0	0	0	ټینګول
tightness	0	0	0	0	0	0	0	0	0	0	تنګوالی
tights	0	0	0	0	0	0	0	0	0	0	ټایټونه
tilde	0	0	0	0	0	0	0	0	0	0	ټیلډ
tile	0	0	0	0	0	0	0	0	0	0	ټایل
tiling	0	0	0	0	0	0	1	0	0	0	ټایلنگ
till	0	0	0	0	0	0	0	0	0	0	تر
tillage	0	0	0	0	0	0	0	0	0	0	کرنه
tiller	0	0	0	0	0	0	0	0	0	0	کرل
tilt	0	0	0	0	0	0	0	0	0	0	ټيټ
tilting	0	0	0	0	0	0	0	0	0	0	خښته
timber	0	0	0	0	0	0	0	0	0	0	لرګي
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	ټمبر
time	0	1	0	0	0	0	0	0	0	0	وخت
timeliness	0	0	0	0	0	0	0	0	0	0	مهال ویش
timely	0	0	0	0	0	0	1	0	0	0	په وخت
timepiece	0	0	0	0	0	0	0	0	0	0	وخت
timid	0	0	0	1	0	1	0	1	0	0	ډارن
timidity	0	1	0	1	0	1	0	0	0	0	ویره
tin	0	0	0	0	0	0	0	0	0	0	ټین
tincture	0	0	0	0	0	0	0	0	0	0	tincture
tine	0	0	0	0	0	0	0	0	0	0	ټینین
tinge	0	0	0	0	0	0	0	0	0	0	رنګ
tingle	0	0	0	0	0	0	0	0	0	0	خندل
tingling	0	0	0	0	0	0	0	0	0	0	زنګ وهل
tinker	0	0	0	0	0	0	0	0	0	0	ټینکر
tinkering	0	0	0	0	0	0	0	0	0	0	خندل
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	tinsel
tint	0	0	0	0	0	0	0	0	0	0	رنګ
tiny	0	0	0	0	0	0	0	0	0	0	کوچنی
tip	0	0	0	0	0	0	0	0	0	0	ټپ
tipsy	0	0	0	0	0	1	0	0	0	0	ټپی
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	ټایر
tired	0	0	0	0	0	1	0	0	0	0	ستړی شوی
