English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lao Word
vehement	1	0	0	1	0	1	0	0	0	0	ຄວາມ​ຮຸນ​ແຮງ
vehicle	0	0	0	0	0	0	0	0	0	0	ພາຫະນະ
veil	0	0	0	0	0	0	0	0	0	0	ຜ້າມ່ານ
veiled	0	0	0	0	0	0	0	0	0	0	ຜ້າມ່ານ
vein	0	0	0	0	0	0	0	0	0	0	ເສັ້ນກ່າງ
veined	0	0	0	0	0	0	0	0	0	0	ກ່າງໃບຂັ້ນ
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	ຄວາມໄວ
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	velvet
velvety	0	0	0	0	0	0	1	0	0	0	velvety
vena	0	0	0	0	0	0	0	0	0	0	ເວນາ
vendetta	1	0	0	1	0	1	0	1	0	0	ແກ້ແຄ້ນ
vendor	0	0	0	0	0	0	0	0	0	0	ຜູ້ຂາຍ
veneer	0	0	0	0	0	0	0	0	0	0	veneer
venerable	0	1	0	0	1	0	1	0	0	1	ນັບຖື
veneration	0	0	0	0	0	0	1	0	0	0	ຄວາມເຄົາລົບ
vengeance	1	0	0	0	0	1	0	0	0	0	ການແກ້ແຄ້ນ
vengeful	1	0	0	1	0	1	0	0	0	0	ແກ້ແຄ້ນ
venison	0	0	0	0	0	0	0	0	0	0	venison
venom	1	0	1	1	0	1	0	0	0	0	ພິດ
venomous	1	0	1	1	0	1	0	0	0	0	ພິດ
venous	0	0	0	0	0	0	0	0	0	0	venous
vent	1	0	0	0	0	0	0	0	0	0	ລະບາຍອາກາດ
ventilation	0	0	0	0	0	0	0	0	0	0	ລະບາຍອາກາດ
ventilator	0	0	0	0	0	0	0	0	0	0	ເຄື່ອງລະບາຍອາກາດ
ventricle	0	0	0	0	0	0	0	0	0	0	ຫຼອດລົມ
ventricular	0	0	0	0	0	0	0	0	0	0	ຫຼອດລົມ
venture	0	0	0	0	0	0	0	0	0	0	ທຸລະກິດ
venue	0	0	0	0	0	0	0	0	0	0	ສະຖານທີ່
veracity	0	1	0	0	1	0	1	0	1	1	ຄວາມຈິງ
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	ຄຳເວົ້າ
verbatim	0	0	0	0	0	0	0	0	0	0	ຄຳເວົ້າ
verbiage	0	0	0	0	0	0	0	0	0	0	ຄຳເວົ້າ
verbose	0	0	0	0	0	0	0	0	0	0	ຄຳເວົ້າ
verbosity	0	0	0	0	0	1	0	0	0	0	ຄໍາເວົ້າ
verdant	0	0	0	0	0	0	1	0	0	0	ສີຂຽວ
verdict	0	0	0	1	0	0	0	0	0	0	ຄໍາຕັດສິນ
verge	0	1	0	1	0	1	0	0	0	0	ປາຍ
verification	0	0	0	0	0	0	1	0	0	1	ການຢັ້ງຢືນ
verified	0	0	0	0	0	0	1	0	0	1	ຢືນຢັນ
verify	0	0	0	0	0	0	0	0	0	0	ກວດ​ສອບ
verily	0	0	0	0	0	0	1	0	0	1	ແທ້ຈິງແລ້ວ
veritable	0	0	0	0	0	0	1	0	0	0	ຖືກຕ້ອງ
vermin	1	0	1	1	0	1	0	0	0	0	ສັດຕູພືດ
vernacular	0	0	0	0	0	0	0	0	0	0	ພາສາ
vernal	0	0	0	0	1	0	1	0	0	0	ປາກ
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	ອະເນກປະສົງ
versatility	0	0	0	0	0	0	0	0	0	0	ຄວາມຄ່ອງແຄ້ວ
verse	0	0	0	0	0	0	0	0	0	0	ຂໍ້
version	0	0	0	0	0	0	0	0	0	0	ສະບັບ
versus	1	0	0	0	0	1	0	0	0	0	ທຽບກັບ
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	ກະດູກສັນຫຼັງ
vertebral	0	0	0	0	0	0	0	0	0	0	ກະດູກສັນຫຼັງ
vertex	0	0	0	0	0	0	0	0	0	0	ປາຍ
vertical	0	0	0	0	0	0	0	0	0	0	ຕັ້ງ
vertically	0	0	0	0	0	0	0	0	0	0	ຕັ້ງ
vertigo	0	0	0	1	0	1	0	0	0	0	vertigo
verve	0	0	0	0	0	0	1	0	0	0	verve
vesicle	0	0	0	0	0	0	0	0	0	0	ເສັ້ນເລືອດ
vesicular	0	0	1	0	0	0	0	0	0	0	ຜິວໜັງ
vessel	0	0	0	0	0	0	0	0	0	0	ເຮືອ
vest	0	0	0	0	0	0	0	0	0	0	ເສື້ອກັນໜາວ
vested	0	0	0	0	0	0	0	0	0	0	ເສື້ອ
vestibule	0	0	0	0	0	0	0	0	0	0	ຕູ້ເກັບມ້ຽນ
vestige	0	0	0	0	0	0	0	0	0	0	vestige
vet	0	0	0	0	0	0	0	0	0	0	ສັດຕະວະແພດ
veteran	0	0	0	0	0	0	1	0	0	1	ນັກຮົບເກົ່າ
veterinarian	0	0	0	0	0	0	0	0	0	0	ສັດຕະວະແພດ
veto	1	0	0	0	0	1	0	0	0	0	ຍັບຍັ້ງ
viability	0	0	0	0	0	0	0	0	0	0	ຄວາມເປັນໄປໄດ້
viable	0	0	0	0	0	0	0	0	0	0	ສາມາດໃຊ້ໄດ້
viaduct	0	0	0	0	0	0	0	0	0	0	ທໍ່ທາງຜ່ານ
vial	0	0	0	0	0	0	0	0	0	0	ໂຖ
vibrate	0	0	0	0	0	0	0	0	0	0	ສັ່ນ
vibration	0	0	0	0	0	0	0	0	0	0	ການສັ່ນສະເທືອນ
vibratory	0	0	0	0	0	0	0	0	0	0	vibratory
vicar	0	0	0	0	0	0	1	0	0	1	ຮອງເຈົ້າ
vicarious	0	0	0	0	0	0	0	0	0	0	ອຸປະຖໍາ
vice	0	0	0	0	0	1	0	0	0	0	ຮອງ
vicinity	0	0	0	0	0	0	0	0	0	0	ບໍລິເວນໃກ້ຄຽງ
vicious	1	0	1	0	0	1	0	0	0	0	ໂຫດຮ້າຍ
victim	1	0	0	1	0	1	0	1	0	0	ຜູ້​ເຄາະ​ຮ້າຍ
victimized	1	0	1	1	0	1	0	1	1	0	ຖືກເຄາະຮ້າຍ
victor	0	0	0	0	1	0	1	0	0	0	ຜູ້ຊະນະ
victoria	0	0	0	0	0	0	0	0	0	0	ວິກຕໍເລຍ
victorious	0	0	0	0	1	0	1	0	0	0	ໄຊຊະນະ
victory	0	1	0	0	1	0	1	0	0	1	ໄຊຊະນະ
videotape	0	0	0	0	0	0	0	0	0	0	ວີດີໂອ
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	ເບິ່ງ
vigil	0	1	0	0	0	0	0	0	0	0	ລະວັງ
vigilance	0	1	0	0	0	0	1	0	0	1	ລະວັງ
vigilant	0	0	0	1	0	0	1	0	0	1	ລະ​ມັດ​ລະ​ວັງ​
vignette	0	0	0	0	0	0	0	0	0	0	vignette
vigor	0	0	0	0	0	0	1	0	0	0	ແຮງ
vigorous	0	0	0	0	0	0	1	0	0	1	ແຂງແຮງ
viking	0	0	0	0	0	0	0	0	0	0	ວີກ
villa	0	0	0	0	0	0	0	0	0	0	ເຮືອນວິນລາ
village	0	0	0	0	0	0	0	0	0	0	ບ້ານ
villager	0	0	0	0	0	0	1	0	0	1	ຊາວບ້ານ
villain	0	0	0	1	0	1	0	0	0	0	ຄົນຮ້າຍ
villainous	1	0	1	1	0	1	0	0	0	0	ຄົນຮ້າຍ
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	ແກ້​ໄຂ
vindicated	0	0	0	0	0	0	1	0	0	0	ພິສູດແລ້ວ
vindication	0	1	0	0	1	0	1	0	0	1	ການພິສູດ
vindictive	1	0	1	0	0	1	0	0	0	0	ແກ້ແຄ້ນ
vinegar	0	0	0	0	0	0	0	0	0	0	ສົ້ມ
vineyard	0	0	0	0	0	0	0	0	0	0	ສວນອະງຸ່ນ
viola	0	0	0	0	0	0	0	0	0	0	ວີໂອລາ
violation	1	0	0	1	0	1	0	1	1	0	ການລະເມີດ
violence	1	0	0	1	0	1	0	1	0	0	ຄວາມ​ຮຸນ​ແຮງ
violent	1	0	1	1	0	1	0	0	1	0	ຮຸນແຮງ
violently	1	0	1	1	0	1	0	1	0	0	ຮຸນແຮງ
violet	0	0	0	0	0	0	0	0	0	0	ສີມ່ວງ
violin	0	0	0	0	0	0	0	0	0	0	ໄວໂອລິນ
violinist	0	0	0	0	0	0	0	0	0	0	ນັກໄວໂອລິນ
viper	0	0	0	1	0	1	0	0	0	0	ງູ
virgin	0	0	0	0	0	0	1	0	0	1	ເວີຈິນໄອແລນ
virginity	0	1	0	0	0	0	1	0	0	0	ພົມມະຈັນ
virology	0	0	0	0	0	0	0	0	0	0	ໄວຣັດວິທະຍາ
virtual	0	0	0	0	0	0	0	0	0	0	virtual
virtually	0	0	0	0	0	0	0	0	0	0	ເກືອບ
virtue	0	0	0	0	0	0	1	0	0	1	ຄຸນງາມຄວາມດີ
virtuoso	0	0	0	0	0	0	0	0	0	0	ຄຸນງາມຄວາມດີ
virtuous	0	0	0	0	1	0	1	0	0	1	ມີຄຸນນະທໍາ
virulence	1	0	0	1	0	1	0	0	0	0	ຄວາມຮຸນແຮງ
virus	0	0	0	0	0	1	0	0	0	0	​ໄວ​ຣັ​ສ
visa	0	0	0	0	0	0	0	0	0	0	ວີຊາ
visage	0	0	0	0	0	0	0	0	0	0	ວີຊາ
viscosity	0	0	0	0	0	0	0	0	0	0	ຄວາມຫນືດ
viscous	0	0	0	0	0	0	0	0	0	0	ໜຽວ
vise	0	0	0	0	0	0	0	0	0	0	ວີນ
visibility	0	0	0	0	0	0	0	0	0	0	ການເບິ່ງເຫັນ
visible	0	0	0	0	0	0	0	0	0	0	ເຫັນໄດ້
visibly	0	0	0	0	0	0	0	0	0	0	ເຫັນໄດ້ຊັດເຈນ
vision	0	1	0	0	0	0	1	0	0	0	ວິໄສທັດ
visionary	0	1	0	0	1	0	1	0	0	1	ວິໄສທັດ
visit	0	0	0	0	0	0	1	0	0	0	ຢ້ຽມຢາມ
visitation	0	0	0	0	0	1	0	0	0	0	ການຢ້ຽມຢາມ
visiting	0	0	0	0	0	0	0	0	0	0	ການ​ຢ້ຽມ​ຢາມ
visitor	0	1	0	0	1	0	1	0	0	0	ນັກທ່ອງທ່ຽວ
visor	0	1	0	0	0	0	0	0	1	0	ແວ່ນຕາ
vista	0	0	0	0	0	0	0	0	0	0	ທັດສະນີຍະພາບ
visual	0	0	0	0	0	0	0	0	0	0	ສາຍຕາ
visualize	0	0	0	0	0	0	0	0	0	0	ເຫັນພາບ
vital	0	0	0	0	0	0	1	0	0	0	ສຳຄັນ
vitality	0	0	0	0	1	0	1	0	0	1	ຄວາມແຂງແຮງ
vitreous	0	0	0	0	0	0	0	0	0	0	ນ້ຳຕານ
vivacious	0	0	0	0	1	0	1	0	0	0	ມີຊີວິດຊີວາ
vivid	0	0	0	0	1	0	1	0	0	0	ສົດໃສ
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	ຄຳສັບ
vocal	0	0	0	0	0	0	0	0	0	0	ສຽງຮ້ອງ
vocalist	0	0	0	0	0	0	0	0	0	0	ນັກຮ້ອງ
vocation	0	0	0	0	0	0	0	0	0	0	ອາຊີບ
vogue	0	0	0	0	0	0	0	0	0	0	ຍຸກ
voice	0	0	0	0	0	0	0	0	0	0	ສຽງ
voiceless	0	0	0	0	0	0	0	0	0	0	ບໍ່ມີສຽງ
void	0	0	0	0	0	0	0	0	0	0	ໂມຄະ
volatility	1	1	0	1	0	1	0	0	1	0	ການເຫນັງຕີງ
volcanic	0	0	0	0	0	0	0	0	0	0	ພູເຂົາໄຟ
volcano	0	0	0	1	0	1	0	0	1	0	ພູເຂົາໄຟ
volition	0	0	0	0	0	0	0	0	0	0	ຄວາມສະໝັກໃຈ
volley	0	0	0	0	0	0	0	0	0	0	ບານສົ່ງ
voltmeter	0	0	0	0	0	0	0	0	0	0	voltmeter
volume	0	0	0	0	0	0	0	0	0	0	ປະລິມານ
voluminous	0	0	0	0	0	0	0	0	0	0	voluminous
voluntarily	0	0	0	0	0	0	0	0	0	0	ສະໝັກໃຈ
voluntary	0	0	0	0	0	0	0	0	0	0	ສະໝັກໃຈ
volunteer	0	1	0	1	1	0	1	0	0	1	ອາສາສະໝັກ
volunteering	0	0	0	0	0	0	0	0	0	0	ອາສາສະໝັກ
volunteers	0	0	0	0	0	0	0	0	0	1	ອາສາສະໝັກ
voluptuous	0	1	0	0	1	0	1	0	0	0	ວຸ້ນວາຍ
vomit	0	0	1	0	0	0	0	0	0	0	ຮາກ
vomiting	0	0	0	0	0	1	0	0	0	0	ຮາກ
voodoo	0	0	0	0	0	1	0	0	0	0	ວູູດ
voracious	0	0	0	0	0	0	0	0	0	0	ໃຈຮ້າຍ
vortex	0	0	0	0	0	0	0	0	0	0	vortex
vote	1	1	0	0	1	1	1	1	1	1	ລົງຄະແນນສຽງ
voting	0	0	0	0	0	0	0	0	0	0	ການລົງຄະແນນສຽງ
votive	0	0	0	0	0	0	0	0	0	1	ຄະຕິ
vouch	0	0	0	0	0	0	1	0	0	1	ໃບຮັບຮອງ
voucher	0	0	0	0	0	0	0	0	0	1	voucher
vow	0	1	0	0	1	0	1	0	0	1	ປະຕິຍານ
vowel	0	0	0	0	0	0	0	0	0	0	vowel
voyage	0	1	0	0	0	0	0	0	0	0	ການເດີນທາງ
voyager	0	0	0	0	0	0	0	0	0	0	ນັກເດີນທາງ
vulgar	0	0	1	0	0	1	0	0	0	0	ຫຍາບຄາຍ
vulgarity	1	0	1	0	0	1	0	1	0	0	ຄວາມຫຍາບຄາຍ
vulnerability	0	0	0	1	0	1	0	1	0	0	ຄວາມອ່ອນແອ
vulnerable	0	0	0	0	0	0	0	0	0	0	ມີຄວາມສ່ຽງ
vulture	0	0	1	1	0	1	0	0	0	0	ນົກຍາງ
wad	0	0	0	0	0	0	0	0	0	0	wad
wade	0	0	0	0	0	0	0	0	0	0	ລຸ
wafer	0	0	0	0	0	0	0	0	0	0	wafer
waffle	1	0	0	0	0	1	0	1	0	0	waffle
wag	0	0	0	0	0	0	0	0	0	0	wag
wager	0	0	0	0	0	0	0	0	0	0	ການພະນັນ
wages	0	0	0	0	1	0	1	0	0	0	ຄ່າຈ້າງ
wagon	0	0	0	0	0	0	0	0	0	0	wagon
wail	0	0	0	1	0	1	0	1	0	0	ຮ້ອງໄຫ້
waist	0	0	0	0	0	0	0	0	0	0	ແອວ
waistcoat	0	0	0	0	0	0	0	0	0	0	ເສື້ອຍືດ
wait	0	1	0	0	0	1	0	0	0	0	ລໍຖ້າ
waiter	0	0	0	0	0	0	0	0	0	0	ຜູ້ຮັບໃຊ້
waiting	0	0	0	0	0	0	0	0	0	0	ລໍຖ້າ
waive	0	0	0	0	0	0	0	0	0	0	ຍົກເວັ້ນ
wake	0	0	0	0	0	0	0	0	0	0	ຕື່ນ
walk	0	0	0	0	0	0	0	0	0	0	ຍ່າງ
walker	0	0	0	0	0	0	0	0	0	0	ຄົນຍ່າງ
wall	0	0	0	0	0	0	0	0	0	0	ຝາ
wallet	0	0	0	0	0	0	0	0	0	0	ກະເປົາເງິນ
wallow	0	0	1	0	0	1	0	1	0	0	ຝາວ
walnut	0	0	0	0	0	0	0	0	0	0	ໝາກນັດ
waltz	0	0	0	0	0	0	0	0	0	0	ວັອດສ໌
wan	0	0	0	1	0	1	0	1	0	0	ວັນ
wand	0	0	0	0	0	0	0	0	0	0	ໄມ້ຄ້ອນ
wander	0	0	0	0	0	0	0	0	0	0	ເດີນ​ທາງ
wanderer	0	0	0	0	0	0	0	0	0	0	ຄົນຍ່າງ
wandering	0	0	0	0	0	0	0	0	0	0	ເດີນ​ທາງ
wane	0	0	0	0	0	1	0	1	0	0	ອ່ອນເພຍ
waning	0	0	0	0	0	0	0	0	0	0	ຕົກ
wanting	0	0	0	0	0	1	0	1	0	0	ຕ້ອງການ
war	0	0	0	1	0	1	0	0	0	0	ສົງຄາມ
warbler	0	0	0	0	0	0	0	0	0	0	warbler
ward	0	0	0	0	0	0	0	0	0	0	ຫວອດ
warden	1	0	0	1	0	1	0	0	0	1	ກອງ
wardrobe	0	0	0	0	0	0	0	0	0	0	ຕູ້ເສື້ອຜ້າ
ware	0	0	0	1	0	1	0	0	0	0	ສິນຄ້າ
warehouse	0	0	0	0	0	0	0	0	0	0	ສາງ
warfare	1	0	0	1	0	1	0	1	0	0	ສົງຄາມ
warlike	1	0	0	1	0	1	0	0	0	0	ຄ້າຍ​ສູ້​ຮົບ
warlock	0	0	0	1	0	0	0	0	0	0	ນັກຮົບ
warming	0	0	0	0	0	0	0	0	0	0	ຄວາມອົບອຸ່ນ
warn	0	1	0	1	0	1	0	0	1	1	ເຕືອນ
warned	0	1	0	1	0	0	0	0	1	0	ເຕືອນ
warning	0	0	0	1	0	0	0	0	0	0	ເຕືອນໄພ
warp	1	0	0	0	0	1	0	1	0	0	warp
warped	0	0	0	0	0	1	0	0	0	0	warped
warrant	0	0	0	0	0	0	0	0	0	0	ຮັບປະກັນ
warranted	0	0	0	0	0	0	0	0	0	0	ຮັບປະກັນ
warrants	0	0	0	0	0	0	0	0	0	0	ໃບຮັບປະກັນ
warranty	0	0	0	0	0	0	1	0	0	1	ການຮັບປະກັນ
warren	0	0	0	0	0	0	0	0	0	0	ວໍເຣນ
warrior	1	0	0	1	0	0	1	0	0	0	ນັກຮົບ
wart	0	0	1	0	0	1	0	0	0	0	ຕຸ່ມ
wary	0	0	0	1	0	0	0	0	0	0	ລະວັງ
wash	0	0	0	0	0	0	0	0	0	0	ລ້າງ
washing	0	0	0	0	0	0	0	0	0	0	ຊັກ
washout	0	0	0	0	0	0	0	0	0	0	ລ້າງ
wasp	0	0	0	0	0	0	0	0	0	0	ໂຕໂຕ
waste	0	0	1	0	0	1	0	0	0	0	ສິ່ງເສດເຫຼືອ
wasted	1	0	1	0	0	1	0	0	0	0	ເສຍ​ຫາຍ
wasteful	1	0	1	0	0	1	0	1	0	0	ສິ້ນເປືອງ
wasting	0	0	1	1	0	1	0	1	0	0	ສິ້ນເປືອງ
watch	0	1	0	1	0	0	0	0	0	0	ສັງເກດເບິ່ງ
watchdog	0	0	0	0	0	0	1	0	0	1	ເຝົ້າຍາມ
watchful	0	0	0	0	0	0	1	0	0	1	ລະວັງ
watchman	0	0	0	0	0	0	1	0	0	1	ຄົນເຝົ້າຍາມ
water	0	0	0	0	0	0	0	0	0	0	ນ້ໍາ
watercourse	0	0	0	0	0	0	0	0	0	0	ສາຍນ້ຳ
watered	0	0	0	0	0	0	0	0	0	0	watered
waterproof	0	0	0	0	0	0	1	0	0	0	ກັນ​ນ​້​ໍ​າ
waterworks	0	0	0	0	0	0	0	0	0	0	ການປະປາ
watery	0	0	0	0	0	1	0	0	0	0	ນ້ຳ
wave	0	0	0	0	0	0	0	0	0	0	ຄື້ນ
waver	0	0	0	1	0	1	0	0	0	0	ຫວັ່ນໄຫວ
wavering	0	0	0	0	0	0	0	0	0	0	ຫວັ່ນໄຫວ
waves	0	0	0	0	0	0	0	0	0	0	ຄື້ນຟອງ
wavy	0	0	0	0	0	0	0	0	0	0	ເປັນຄື້ນ
wax	0	0	0	0	0	0	0	0	0	0	ຂີ້ເຜີ້ງ
waxy	0	0	0	0	0	0	0	0	0	0	ຂີ້ເຜີ້ງ
ways	0	0	0	0	0	0	0	0	0	0	ວິທີ
wayward	0	0	0	0	0	0	0	0	0	0	ທາງ
weakened	0	0	0	0	0	1	0	0	0	0	ອ່ອນເພຍ
weakly	0	0	0	1	0	1	0	1	0	0	ອ່ອນເພຍ
weakness	0	0	0	0	0	1	0	0	0	0	ອ່ອນເພຍ
wealth	0	0	0	0	1	0	1	0	0	1	ຄວາມຮັ່ງມີ
wealthy	0	0	0	0	0	0	0	0	0	0	ຮັ່ງມີ
weapon	0	0	0	0	0	0	0	0	0	0	ອາວຸດ
wear	0	0	0	0	0	1	0	0	0	1	ໃສ່
wearily	0	0	0	0	0	1	0	1	0	0	ອ່ອນເພຍ
weariness	0	0	0	0	0	1	0	1	0	0	ຄວາມອິດເມື່ອຍ
wearing	0	0	0	0	0	0	0	0	0	0	ນຸ່ງເສື້ອ
weary	0	0	0	0	0	1	0	1	0	0	ເມື່ອຍ
weather	0	0	0	0	0	0	0	0	0	0	ສະພາບອາກາດ
weathered	0	0	0	0	0	0	0	0	0	0	ສະພາບອາກາດ
weatherproof	0	0	0	0	0	0	1	0	0	0	ທົນທານຕໍ່ສະພາບອາກາດ
weave	0	0	0	0	0	0	0	0	0	0	ທໍ
web	0	0	0	0	0	0	0	0	0	0	ເວັບໄຊຕ໌
wed	0	0	0	0	0	0	0	0	0	0	ພຸດ
wedded	0	0	0	0	0	0	0	0	0	0	ແຕ່ງງານ
wedge	0	0	0	0	0	0	0	0	0	0	ລີດ
wee	0	0	0	0	0	0	0	0	0	0	ຈ່ອຍ
weed	0	0	0	0	0	0	0	0	0	0	ຫຍ້າ
weeding	0	0	0	0	0	0	0	0	0	0	ການປູກຫຍ້າ
weeds	0	0	0	0	0	1	0	1	0	0	ຫຍ້າ
weedy	0	0	0	0	0	0	0	0	0	0	ຫຍ້າ
week	0	0	0	0	0	0	0	0	0	0	ອາທິດ
weekly	0	0	0	0	0	0	0	0	0	0	ປະຈໍາອາທິດ
weep	0	0	0	0	0	1	0	1	0	0	ຮ້ອງໄຫ້
weeping	0	0	0	0	0	0	0	1	0	0	ຮ້ອງໄຫ້
weigh	0	1	0	0	0	0	0	0	0	1	ນ້ຳໜັກ
weighing	0	0	0	0	0	0	0	0	0	0	ນ້ຳໜັກ
weight	0	1	1	1	1	1	1	1	1	1	ນ້ຳໜັກ
weightless	0	0	0	0	0	0	0	0	0	0	ບໍ່ມີນ້ຳໜັກ
weights	0	0	0	0	0	0	0	0	0	0	ນ້ຳໜັກ
weighty	0	0	0	1	0	0	0	0	0	0	ນ້ຳໜັກ
weir	0	0	0	0	0	0	0	0	0	0	ນ້ຳຕົກ
weird	0	0	1	0	0	1	0	0	0	0	ແປກ
weirdo	0	0	0	1	0	1	0	0	0	0	ແປກ
welcomed	0	0	0	0	1	0	1	0	0	0	ຍິນດີຕ້ອນຮັບ
weld	0	0	0	0	0	0	0	0	0	0	ເຊື່ອມ
welfare	0	0	0	0	0	0	0	0	0	0	ສະຫວັດດີການ
wellhead	0	0	0	0	0	0	0	0	0	0	ຫົວດີ
welt	0	0	0	0	0	0	0	0	0	0	ປຽກ
wen	0	0	0	0	0	1	0	0	0	0	ເວນ
wench	1	0	1	0	0	1	0	0	0	0	wench
western	0	0	0	0	0	0	0	0	0	0	ຕາເວັນຕົກ
wet	0	0	0	0	0	0	0	0	0	0	ຊຸ່ມ
whack	0	0	0	0	0	1	0	0	0	0	ຕີ
whale	0	0	0	0	0	0	0	0	0	0	ປາວານ
wham	0	0	0	0	0	0	0	0	0	0	ວ້າມ
wharf	0	0	0	0	0	0	0	0	0	0	ທ່າເຮືອ
whatsoever	0	0	0	0	0	0	0	0	0	0	ໃດກໍ່ຕາມ
wheel	0	0	0	0	0	0	0	0	0	0	ລໍ້
wheels	0	0	0	0	0	0	0	0	0	0	ລໍ້
whereabouts	0	0	0	0	0	0	0	0	0	0	ຢູ່ໃສ
wherefore	0	0	0	0	0	0	0	0	0	0	ດັ່ງນັ້ນ
wherewith	0	0	0	0	0	0	0	0	0	0	ຢູ່ໃສ
wherewithal	0	0	0	0	0	0	0	0	0	0	ຢູ່ໃສ
whet	0	0	0	0	0	0	0	0	0	0	whet
whiff	0	0	0	0	0	0	0	0	0	0	whiff
whilst	0	0	0	0	0	0	0	0	0	0	ໃນຂະນະທີ່
whim	0	1	0	0	1	1	0	0	1	0	ໃຈ
whimper	0	0	0	1	0	0	0	1	0	0	ສຽງຮ້ອງ
whimsical	0	0	0	0	1	0	0	0	0	0	ແປກປະຫຼາດ
whimsy	0	0	0	0	0	0	0	0	0	0	ຂີ້ຄ້ານ
whine	0	0	1	0	0	1	0	1	0	0	ຮ້ອງໄຫ້
whip	1	0	0	0	0	1	0	0	0	0	whip
whirl	0	0	0	0	0	0	0	0	0	0	ປັ່ນ
whirlpool	0	0	0	1	0	0	0	0	0	0	ອ່າງນ້ຳງື່ມ
whirlwind	0	0	0	1	0	1	0	0	0	0	ລົມພະຍຸ
whisk	0	0	0	0	0	0	0	0	0	0	ປັ່ນ
whisker	0	0	0	0	0	0	0	0	0	0	ເຫຼົ້າຂາວ
whisky	0	0	0	0	0	1	0	0	0	0	ເຫຼົ້າຂາວ
whisper	0	0	0	0	0	0	0	0	0	0	ກະຊິບ
whispered	0	0	0	0	0	0	0	0	0	0	ກະຊິບ
whistle	0	0	0	0	0	0	0	0	0	0	ນົກຫືດ
whit	0	0	0	0	0	0	0	0	0	0	whit
whiteness	0	0	0	0	1	0	1	0	0	0	ຄວາມຂາວ
whitish	0	0	0	0	0	0	0	0	0	0	ສີຂາວ
whiz	0	0	0	0	0	0	0	0	0	0	whiz
wholesome	0	0	0	0	0	0	1	0	0	1	ສຸຂະພາບດີ
wholly	0	0	0	0	0	0	0	0	0	0	ທັງໝົດ
whoop	0	0	0	0	0	0	0	0	0	0	ໂອ້ຍ
whopping	0	0	0	0	0	0	0	0	0	0	ວຸ້ນວາຍ
whore	0	0	1	0	0	1	0	0	0	0	ໂສເພນີ
wick	0	0	0	0	0	0	0	0	0	0	wick
wicked	0	0	0	1	0	1	0	0	0	0	ຄົນຊົ່ວ
wickedness	0	0	1	0	0	1	0	0	0	0	ຄວາມ​ຊົ່ວ​ຮ້າຍ
wicker	0	0	0	0	0	0	0	0	0	0	wicker
wicket	0	0	0	0	0	0	1	0	0	0	wicket
wide	0	0	0	0	0	0	0	0	0	0	ກວ້າງ
widely	0	0	0	0	0	0	0	0	0	0	ຢ່າງ​ກ​້​ວາງ​ຂວາງ
widen	0	0	0	0	0	0	0	0	0	0	ຂະຫຍາຍ
widespread	0	0	0	0	0	0	1	0	0	0	ແຜ່ຫຼາຍ
widow	0	0	0	0	0	0	0	1	0	0	ແມ່ໝ້າຍ
widower	0	0	0	0	0	0	0	1	0	0	ແມ່ໝ້າຍ
width	0	0	0	0	0	0	0	0	0	0	ຄວາມກວ້າງ
wield	0	0	0	0	0	0	0	0	0	0	ຍຶດ
wife	0	0	0	0	0	0	0	0	0	0	ເມຍ
wig	0	0	0	0	0	0	0	0	0	0	ວິກຜົມ
wight	0	0	0	0	0	0	0	0	0	0	ນ້ຳໜັກ
wild	0	0	0	0	0	1	0	0	1	0	ປ່າ
wildcat	0	0	0	0	0	1	0	0	0	0	ແມວປ່າ
wilderness	0	1	0	1	0	0	0	1	0	0	ຖິ່ນ​ແຫ້ງ​ແລ້ງ​ກັນ​ດານ
wildfire	0	0	0	1	0	1	0	1	1	0	ໄຟປ່າ
willful	1	0	0	0	0	1	0	1	0	0	ຕັ້ງໃຈ
willingly	0	0	0	0	0	0	1	0	0	0	ເຕັມໃຈ
willingness	0	0	0	0	0	0	1	0	0	0	ຄວາມເຕັມໃຈ
willow	0	0	0	0	0	0	0	0	0	0	willow
wilted	0	0	0	0	0	0	0	0	0	0	ຫ່ຽວແຫ້ງ
wily	0	0	0	0	0	0	0	0	0	0	wily
wimp	0	0	1	1	0	1	0	0	0	0	wimp
wimpy	1	0	1	1	0	1	0	1	0	0	wimpy
wince	1	0	1	1	0	1	0	1	0	0	ລົມ
winch	0	0	0	0	0	0	0	0	0	0	winch
wind	0	0	0	0	0	0	0	0	0	0	ລົມ
windfall	0	0	0	0	0	0	1	0	0	0	ລົມ
