English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Irish Word
sector	0	0	0	0	0	0	0	0	0	0	earnála
secular	0	1	0	0	0	0	0	0	0	0	tuata
secularism	0	0	0	0	0	0	0	0	0	0	secularism
securities	0	0	0	0	0	0	0	0	0	1	urrúis
security	0	0	0	0	0	0	0	0	0	0	slándáil
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	suaite
sedative	0	0	0	0	0	0	0	0	0	0	támhacháin
sedentary	0	0	0	0	0	0	0	0	0	0	suaite
sedge	0	0	0	0	0	0	0	0	0	0	cíb
sediment	0	0	0	0	0	0	0	0	0	0	dríodar
sedimentary	0	0	0	0	0	0	0	0	0	0	dríodair
sedition	1	0	0	0	0	1	0	1	0	0	ceannairc
seduce	0	0	0	0	0	1	0	0	0	0	meabhlú
seducing	0	0	0	0	0	0	0	0	0	0	meabhlú
seduction	0	0	0	0	0	1	0	0	0	0	meabhlú
seductive	0	1	0	0	0	0	0	0	0	0	seductive
seed	0	0	0	0	0	0	0	0	0	0	síol
seedling	0	0	0	0	0	0	0	0	0	0	síológ
seek	0	1	0	0	0	0	0	0	0	0	lorg
seeker	0	0	0	0	0	0	0	0	0	0	lorgaire
seemingly	0	0	0	0	0	0	0	0	0	0	de réir cosúlachta
seer	0	0	0	0	0	0	0	0	0	0	feiceálaí
seething	0	0	0	0	0	0	0	0	0	0	seething
segment	0	0	0	0	0	0	0	0	0	0	deighleog
segregate	1	0	1	0	0	1	0	1	0	0	leithigh
segregated	0	0	0	0	0	1	0	0	0	0	leithscartha
segregation	0	0	0	0	0	0	0	0	0	0	deighilt
seize	0	0	0	1	0	1	0	0	0	0	urghabháil
seizure	0	0	0	1	0	0	0	0	0	0	urghabháil
seldom	0	0	0	0	0	0	0	0	0	0	is annamh
select	0	0	0	0	0	0	0	0	0	0	roghnaigh
selection	0	0	0	0	0	0	0	0	0	0	roghnú
selfish	1	0	1	0	0	1	0	0	0	0	leithleasach
selfishness	0	0	0	0	0	1	0	0	0	0	féiniúlacht
sell	0	0	0	0	0	0	0	0	0	0	dhíol
seller	0	0	0	0	0	0	0	0	0	0	díoltóir
semaphore	0	0	0	0	0	0	0	0	0	0	semaphore
semblance	0	0	0	0	0	0	0	0	0	0	cuma
semen	0	0	0	0	0	0	0	0	0	0	seamhan
semicolon	0	0	0	0	0	0	0	0	0	0	leathstad
seminal	0	0	0	0	0	0	0	0	0	0	seamhain
seminar	0	0	0	0	0	0	0	0	0	0	seimineár
seminary	0	0	0	0	0	0	0	0	0	0	seimineár
semiotics	0	0	0	0	0	0	0	0	0	0	semiotics
senate	0	0	0	0	0	0	0	0	0	1	Seanad
senator	0	0	0	0	0	0	0	0	0	0	seanadóir
send	0	0	0	0	0	0	0	0	0	0	seol
senescence	0	0	0	0	0	0	0	0	0	0	seangacht
senile	0	0	0	1	0	1	0	1	0	0	senile
senior	0	0	0	0	0	0	0	0	0	0	sinsearach
seniority	0	0	0	0	0	0	1	0	0	1	sinsearacht
sensation	0	0	0	0	0	0	0	0	0	0	ceint
sensational	0	0	0	0	1	0	1	0	0	0	sensational
sense	0	0	0	0	0	0	1	0	0	0	chiall
senseless	1	0	1	1	0	1	0	1	1	0	gan chiall
senses	0	0	0	0	0	0	0	0	0	0	céadfaí
sensibility	0	0	0	0	0	0	1	0	0	0	íogaireacht
sensibly	0	0	0	0	0	0	1	0	0	0	go tuisceanach
sensitive	0	0	0	0	0	0	0	0	0	0	íogair
sensory	0	0	0	0	0	0	0	0	0	0	céadfach
sensual	0	1	0	0	1	1	1	0	1	1	ciallmhar
sensuality	0	1	0	0	1	0	1	0	0	0	sensuality
sensuous	0	0	0	0	1	0	1	0	0	0	sensuous
sentence	1	1	1	1	0	1	0	1	0	0	abairt
sentient	0	0	0	0	0	0	0	0	0	0	mothaitheach
sentiment	0	0	0	0	0	0	0	0	0	0	meon
sentimental	0	0	0	0	0	0	1	0	0	0	sentimental
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentality
sentinel	0	0	0	0	0	0	1	0	0	1	feighil
sentry	0	0	0	0	0	0	0	0	0	1	fealltach
separable	0	0	0	0	0	0	0	0	0	0	inscartha
separate	0	0	0	0	0	0	0	0	0	0	leithleach
separately	0	0	0	0	0	0	0	0	0	0	leithleach
separation	0	0	0	0	0	0	0	0	0	0	scaradh
separatist	1	0	1	0	0	1	0	0	0	0	deighilteoir
sepia	0	0	0	0	0	0	0	0	0	0	seipia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	Meán Fómhair
septic	0	0	1	0	0	1	0	0	0	0	seipteach
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	seicheamh
sequence	0	0	0	0	0	0	0	0	0	0	seicheamh
sequent	0	0	0	0	0	0	0	0	0	0	seicheamh
sequestered	0	0	0	0	0	0	0	0	0	0	sequested
sequestration	0	0	0	0	0	1	0	1	0	0	leithlisiú
serene	0	0	0	0	0	1	0	0	0	1	suaimhneach
serenity	0	1	0	0	1	0	1	0	0	1	suaimhneas
sergeant	0	0	0	0	0	0	0	0	0	0	sáirsint
serial	0	1	0	0	0	0	0	0	0	0	sraitheach
series	0	0	0	0	0	0	0	0	0	1	sraith
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	tromchúis
sermon	0	0	0	0	0	0	1	0	0	1	seanmóir
serpent	0	0	1	1	0	1	0	0	0	0	nathair
serpentine	0	0	0	0	0	0	0	0	0	0	serpentine
serrated	0	0	0	0	0	0	0	0	0	0	serrated
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	seirbhíseach
serve	0	0	0	0	0	1	0	0	0	1	freastal
service	0	0	0	0	0	0	0	0	0	0	seirbhíse
serviceable	0	0	0	0	0	0	0	0	0	0	inseirbhíse
servile	0	0	1	1	0	1	0	1	0	0	seirbhíseach
servitude	0	0	0	0	0	1	0	0	0	0	dhaoirse
sess	0	0	0	0	0	0	0	0	0	0	seisiún
session	0	0	0	0	0	0	0	0	0	0	seisiún
sessions	0	0	0	0	0	0	0	0	0	0	seisiúin
set	0	0	0	0	0	0	0	0	0	0	leagtha
setback	0	0	0	0	0	1	0	1	0	0	aischur
sett	0	0	0	0	0	0	0	0	0	0	leag
setter	0	0	0	0	0	0	0	0	0	0	socraitheoir
settle	0	0	0	0	0	0	0	0	0	0	réiteach
settled	0	0	0	0	0	0	0	0	0	0	socraithe
settler	0	0	0	0	0	0	0	0	0	0	socraitheoir
settlor	0	0	0	1	0	0	1	0	0	0	socraitheoir
seventh	0	0	0	0	0	0	0	0	0	0	seachtú
seventy	0	0	0	0	0	0	0	0	0	0	seachtó
sever	0	0	0	0	0	1	0	0	0	0	seift
severable	0	0	0	0	0	0	0	0	0	0	inscartha
severally	0	0	0	0	0	0	0	0	0	0	go leithleach
severance	0	0	0	0	0	0	0	1	0	0	scarúint
severely	0	0	0	0	0	0	0	0	0	0	go mór
severity	0	0	0	0	0	0	0	0	0	0	déine
sew	0	0	0	0	0	0	0	0	0	0	sew
sewage	0	0	1	0	0	1	0	0	0	0	séarachais
sewer	0	0	1	0	0	0	0	0	0	0	séarach
sewerage	0	0	1	0	0	1	0	0	0	0	séarachais
sex	0	1	0	0	1	0	1	0	0	1	gnéas
sexuality	0	0	0	0	0	0	0	0	0	0	gnéasacht
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	gruama
shack	0	0	1	0	0	1	0	1	0	0	geimhle
shackle	1	1	1	1	0	1	0	1	0	0	geimhle
shade	0	0	0	0	0	0	0	0	0	0	scáth
shades	0	0	0	0	0	0	0	0	0	0	scáthanna
shading	0	0	0	0	0	0	0	0	0	0	scáthú
shadow	0	0	0	0	0	0	0	0	0	0	scáth
shadowy	0	0	0	0	0	0	0	0	0	0	scáthmhar
shady	0	0	0	1	0	1	0	0	0	0	scáthach
shaft	0	0	0	0	0	0	0	0	0	0	seafta
shag	0	0	0	0	0	0	0	0	0	0	sceach
shaggy	0	0	0	0	0	0	0	0	0	0	shaggy
shake	0	0	0	0	0	0	0	0	0	0	croith
shaken	0	0	0	0	0	0	0	0	0	0	chroith
shaking	0	0	0	1	0	1	0	0	0	0	ag crith
shaky	1	1	0	1	0	1	0	0	0	0	croitheadh
sham	1	0	1	0	0	1	0	0	0	0	sham
shaman	0	0	0	0	0	0	0	0	0	0	shaman
shambles	0	0	0	0	0	1	0	0	0	0	shambles
shame	0	0	1	1	0	1	0	1	0	0	náire
shameful	0	0	0	0	0	1	0	1	0	0	náireach
shameless	0	0	1	0	0	1	0	0	0	0	gan náire
shanghai	0	0	1	1	0	1	0	0	0	0	shanghai
shank	0	0	0	1	0	0	0	0	0	0	shank
shanty	0	0	0	0	0	0	0	0	0	0	seantán
shape	0	0	0	0	0	0	1	0	0	0	cruth
shapely	0	0	0	0	0	0	1	0	0	0	go cruthanta
share	0	1	0	0	1	0	1	0	0	1	sciar
shareholder	0	0	0	0	0	0	0	0	0	0	scairshealbhóir
shark	0	0	0	0	0	1	0	0	0	0	siorc
sharpen	1	1	0	0	0	0	0	0	0	0	géaraigh
sharpened	0	0	0	0	0	0	0	0	0	0	géaraithe
sharpener	0	0	0	0	0	0	0	0	0	0	géire
sharpness	0	0	0	0	0	0	0	0	0	0	géire
shatter	1	0	0	1	0	1	0	1	1	0	crith
shattered	0	0	0	0	0	1	0	1	0	0	shattered
shave	0	0	0	0	0	0	0	0	0	0	bhearradh
shaving	0	0	0	0	0	0	0	0	0	0	bearrtha
shawl	0	0	0	0	0	0	0	0	0	0	seál
sheaf	0	0	0	0	0	0	0	0	0	0	sceoil
shear	0	0	0	0	0	0	0	0	0	0	lomadh
shears	0	0	0	0	0	0	0	0	0	0	deimhis
sheath	0	0	0	0	0	0	0	0	0	0	truaill
sheathing	0	0	0	0	0	0	0	0	0	0	clúdú
shed	0	0	0	0	0	1	0	0	0	0	chaillfidh
sheen	0	0	0	0	0	0	0	0	0	0	sceoin
sheep	0	0	0	0	0	0	0	0	0	0	caoirigh
sheer	0	0	0	0	0	0	0	0	0	0	fórsa
sheet	0	0	0	0	0	0	0	0	0	0	leathán
shelf	0	0	0	0	0	0	0	0	0	0	seilf
shell	1	0	0	1	0	1	0	1	1	0	sliogán
shellfish	0	0	0	0	0	0	0	0	0	0	sliogéisc
shelter	0	0	0	0	0	0	1	0	0	1	foscadh
shelved	0	0	0	0	0	1	0	0	0	0	seilf
shepherd	0	0	0	0	0	0	1	0	0	1	aoire
sheriff	0	0	0	0	0	0	0	0	0	1	sirriam
sherry	0	0	0	0	0	0	0	0	0	0	seire
shield	0	0	0	0	0	0	0	0	0	0	sciath
shift	0	0	0	0	0	0	0	0	0	0	seal
shifting	0	0	0	0	0	0	0	0	0	0	ag aistriú
shilling	0	0	0	0	0	0	0	0	0	0	scilling
shimmer	0	0	0	0	0	0	0	0	0	0	glioscarnach
shin	0	0	0	0	0	0	0	0	0	0	shin
shine	0	0	0	0	0	0	1	0	0	0	lonnaigh
shingle	0	0	0	0	0	0	0	0	0	0	sceall
shining	0	1	0	0	1	0	1	0	0	0	ag lonrú
shiny	0	0	0	0	0	0	0	0	0	0	lonrach
ship	0	1	0	0	0	0	0	0	0	0	long
shipment	0	0	0	0	0	0	0	0	0	0	loingsiú
shipping	0	0	0	0	0	0	0	0	0	0	Á sheoladh
shipwreck	0	0	0	1	0	1	0	1	0	0	longbhriseadh
shire	0	0	0	0	0	0	0	0	0	0	sir
shirt	0	0	0	0	0	0	0	0	0	0	léine
shit	1	0	1	0	0	1	0	0	0	0	cac
shiver	1	1	0	1	0	1	0	1	0	0	crith
shivering	0	0	0	0	0	0	0	0	0	0	ag crith
shoals	0	0	0	0	0	0	0	0	0	0	sluasaí
shock	1	0	0	1	0	1	0	0	1	0	turraing
shockingly	0	0	0	0	0	0	0	0	1	0	shockingly
shoddy	1	0	1	0	0	1	0	0	0	0	shoddy
shoe	0	0	0	0	0	0	0	0	0	0	bróg
shoemaker	0	0	0	0	0	0	0	0	0	0	gréasaí
shoot	1	0	0	1	0	1	0	0	0	0	lámhach
shooter	0	0	0	1	0	0	0	0	0	0	lámhachóir
shooting	1	0	0	1	0	1	0	0	0	0	lámhach
shop	0	0	0	0	0	0	0	0	0	0	siopa
shopkeeper	0	0	0	0	0	0	0	0	0	1	siopadóir
shoplifting	1	0	1	0	0	1	0	0	0	0	siopadoireacht
shopping	0	1	0	0	1	0	1	0	1	1	siopadóireacht
shore	0	0	0	0	0	0	0	0	0	0	cladach
shorn	0	0	0	0	0	0	0	0	0	0	lomtha
short	0	0	0	0	0	0	0	0	0	0	gearr
shortage	1	0	0	1	0	1	0	1	0	0	ganntanas
shortcoming	0	0	0	0	0	1	0	0	0	0	easnamh
shorten	0	0	0	0	0	0	0	0	0	0	ghiorrú
shortening	0	0	0	0	0	0	0	0	0	0	ghiorrú
shorthand	0	0	0	0	0	0	0	0	0	0	gearrscríbhinn
shortly	0	1	0	0	0	0	0	0	0	0	go gairid
shortness	0	0	0	0	0	0	0	0	0	0	giorracht
shorts	0	0	0	0	0	0	0	0	0	0	briste gearr
shot	1	0	0	1	0	1	0	1	1	0	lámhaigh
shotgun	0	0	0	0	0	0	0	0	0	0	gunna gráin
shoulder	0	0	0	0	0	0	1	0	0	1	gualainn
shout	1	0	0	0	0	0	0	0	1	0	scairt
shove	1	0	0	0	0	1	0	0	0	0	sluasaid
shovel	0	0	0	0	0	0	0	0	0	0	sluasaid
shoveling	0	0	0	0	0	0	0	0	0	0	sluaisteáil
show	0	0	0	0	0	0	0	0	0	1	seó
shower	0	0	0	0	0	0	0	0	0	0	cith
showing	0	0	0	0	0	0	0	0	0	0	ag taispeáint
showy	0	0	0	0	0	1	0	0	0	0	taispeánta
shrapnel	0	0	0	1	0	0	0	0	0	0	shrapnel
shred	0	0	0	0	0	0	0	0	0	0	shred
shrewd	0	0	0	0	0	0	1	0	0	0	stuama
shriek	1	0	0	1	0	1	0	1	1	0	shriek
shrill	1	0	0	1	0	1	0	0	1	0	sceall
shrimp	0	0	0	0	0	0	0	0	0	0	ribí róibéis
shrine	0	0	0	0	0	0	0	0	0	0	scrín
shrink	0	0	0	1	0	1	0	1	0	0	crapadh
shrinking	0	0	0	0	0	0	0	0	0	0	ag crapadh
shroud	0	0	0	0	0	0	0	1	0	0	cumhdach
shrub	0	0	0	0	0	0	0	0	0	0	tor
shrubbery	0	0	0	0	0	0	0	0	0	0	tor
shrug	0	0	0	0	0	0	0	0	0	0	shrug
shrunk	0	0	0	0	0	1	0	0	0	0	shroic
shudder	0	0	0	1	0	1	0	0	0	0	shudder
shuffle	0	0	0	0	0	0	0	0	0	0	suaitheadh
shuffling	0	0	0	0	0	0	0	0	0	0	suaitheadh
shun	1	0	1	0	0	1	0	1	0	0	shun
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	stoptar
shutter	0	0	0	0	0	0	0	0	0	0	comhla
shuttle	0	0	0	0	0	0	0	0	0	0	tointeála
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	tinn
sickening	1	0	1	1	0	1	0	1	0	0	tinn
sickle	0	0	0	0	0	0	0	0	0	0	corran
sickly	0	0	1	0	0	1	0	1	0	0	tinn
sickness	0	0	1	1	0	1	0	1	0	0	breoiteachta
side	0	0	0	0	0	0	0	0	0	0	taobh
sideboard	0	0	0	0	0	0	0	0	0	0	sideboard
sidestep	0	0	0	0	0	0	0	0	0	0	sidestep
sideways	0	0	0	0	0	0	0	0	0	0	taobh
siege	0	0	0	0	0	0	0	0	0	0	léigear
siesta	0	0	0	0	0	0	0	0	0	0	siosta
sieve	0	0	0	0	0	0	0	0	0	0	criathar
sifting	0	0	0	0	0	0	0	0	0	0	criathrú
sigh	0	0	0	0	0	0	0	0	0	0	osna
sight	0	0	0	0	0	0	0	0	0	0	radharc
sign	0	0	0	0	0	0	0	0	0	0	comhartha
signal	0	0	0	0	0	0	0	0	0	0	comhartha
signature	0	0	0	0	0	0	0	0	0	1	síniú
significance	0	0	0	0	0	0	0	0	0	0	tábhacht
significant	0	0	0	0	0	0	0	0	0	0	suntasach
signification	0	0	0	0	0	0	0	0	0	0	comharthaíocht
signify	0	1	0	0	0	0	0	0	0	0	signify
signpost	0	0	0	0	0	0	0	0	0	0	comhartha eolais
silent	0	0	0	0	0	0	0	0	0	0	adh
silently	0	0	0	0	0	0	0	0	0	0	go ciúin
silhouette	0	0	0	0	0	0	0	0	0	0	scáthchruth
silk	0	0	0	0	0	0	1	0	0	0	síoda
silken	0	0	0	0	0	0	0	0	0	0	síoda
silky	0	0	0	0	0	0	0	0	0	0	síodúil
sill	0	0	0	0	0	0	0	0	0	0	leac
silliness	0	0	0	0	0	0	0	0	0	0	amaideachas
silly	0	0	0	0	1	1	0	0	0	0	amaideach
silt	0	0	0	0	0	0	0	0	0	0	siolta
silver	0	0	0	0	0	0	0	0	0	0	airgid
silvery	0	0	0	0	0	0	0	0	0	0	airgeadach
similar	0	0	0	0	0	0	0	0	0	0	cosúil
similarity	0	0	0	0	0	0	0	0	0	0	cosúlacht
simile	0	0	0	0	0	0	0	0	0	0	cosmhail
simmer	1	1	0	0	0	0	0	0	0	0	suanbhruith
simmering	0	1	0	0	0	0	0	0	0	0	suanbhruith
simple	0	0	0	0	0	0	0	0	0	0	simplí
simples	0	0	0	0	0	0	0	0	0	0	simplí
simplify	0	1	0	0	1	0	1	0	1	1	shimpliú
simply	0	0	0	0	0	0	0	0	0	0	go simplí
simulate	0	0	0	0	0	0	0	0	0	0	insamhail
simulated	0	0	0	0	0	0	0	0	0	0	insamhladh
simulating	0	0	0	0	0	0	0	0	0	0	insamhladh
simulation	0	0	0	0	0	0	0	0	0	0	insamhalta
simultaneous	0	0	0	0	0	0	0	0	0	0	comhuaineach
simultaneously	0	0	0	0	0	0	0	0	0	0	ag an am céanna
sin	1	0	1	1	0	1	0	1	0	0	peaca
sincere	0	0	0	0	0	0	1	0	0	1	ó chroí
sincerity	0	0	0	0	0	0	1	0	0	0	dáiríreacht
sinful	1	0	1	1	0	1	0	1	0	0	peacach
sing	0	1	0	0	1	0	1	1	0	1	canadh
singer	0	0	0	0	0	0	0	0	0	0	amhránaí
single	0	0	0	0	0	0	0	0	0	0	singil
singly	0	0	0	0	0	0	1	0	0	0	ina n-aonar
singular	0	0	0	0	0	0	0	0	0	0	uatha
singularity	0	0	0	0	0	0	0	0	0	0	uatha
singularly	0	0	0	0	0	0	0	0	1	0	uatha
sinister	1	0	1	1	0	1	0	0	0	0	sinister
sink	0	0	0	0	0	0	0	0	0	0	doirteal
sinner	1	0	1	1	0	1	0	1	0	0	peacach
sinning	0	0	1	0	0	1	0	0	0	0	peacaigh
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	sip
siphon	0	0	0	0	0	0	0	0	0	0	sifón
sir	0	0	0	0	0	0	1	0	0	1	a dhuine uasail
sire	0	0	0	0	0	0	0	0	0	0	sir
siren	0	0	0	1	0	1	0	0	0	0	siren
sissy	0	0	0	0	0	1	0	0	0	0	sissy
sister	0	0	0	0	0	0	0	0	0	0	deirfiúr
sisterhood	1	0	0	0	0	0	1	1	1	1	deirfiúrachas
site	0	0	0	0	0	0	0	0	0	0	suíomh
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	suí
situate	0	0	0	0	0	0	0	0	0	0	shuigh
situated	0	0	0	0	0	0	0	0	0	0	suite
situation	0	0	0	0	0	0	0	0	0	0	staid
sixth	0	0	0	0	0	0	0	0	0	0	séú
sixty	0	0	0	0	0	0	0	0	0	0	seasca
size	0	0	0	0	0	0	0	0	0	0	méid
sizzle	1	0	0	0	0	0	0	0	0	0	sizzle
skate	0	0	0	0	0	0	0	0	0	0	scátála
skating	0	0	0	0	0	0	0	0	0	0	scátáil
skein	0	0	0	0	0	0	0	0	0	0	scéin
skeleton	0	0	0	0	0	0	0	0	0	0	creatlach
skeptic	0	0	0	0	0	0	0	0	0	0	sceipteacha
skeptical	0	0	0	0	0	1	0	0	0	0	skeptical
skepticism	0	0	0	0	0	0	0	0	0	0	amhras
sketch	0	0	0	0	0	0	0	0	0	0	sceitse
sketchy	0	0	0	0	0	1	0	0	0	0	scealta
skewed	1	1	0	0	0	1	0	0	0	0	sceabhach
skewer	0	0	0	0	0	0	0	0	0	0	skewer
ski	0	0	0	0	0	0	0	0	0	0	sciála
skid	1	0	0	1	0	1	0	1	0	0	sciorr
skiff	0	0	0	0	0	0	0	0	0	0	skiff
skill	0	0	0	0	0	0	0	0	0	0	scil
skilled	0	0	0	0	0	0	1	0	0	0	oilte
skillet	0	0	0	0	0	0	0	0	0	0	scilet
skillful	0	0	0	0	0	0	1	0	0	1	sciliúil
skim	0	0	0	0	0	0	0	0	0	0	scim
skin	0	0	0	0	0	0	0	0	0	0	craiceann
skinny	0	0	0	0	0	0	0	0	0	0	sgith
skip	0	0	0	0	0	1	0	0	0	0	Scipeáil
skipper	0	0	0	0	0	0	0	0	0	0	scipéir
skirmish	1	0	0	0	0	1	0	0	0	0	skirmish
skirt	0	0	0	0	0	0	0	0	0	0	sciorta
skirting	0	0	0	0	0	0	0	0	0	0	sciorta
skirts	0	0	0	0	0	0	0	0	0	0	sciortaí
skit	0	0	0	0	0	0	0	0	0	0	sciota
skull	0	0	0	0	0	0	0	0	0	0	cloigeann
skunk	0	0	0	0	0	0	0	0	0	0	scunc
sky	0	0	0	0	0	0	1	0	0	0	spéir
skyscraper	0	0	0	0	0	0	0	0	0	0	skyscraper
slab	0	0	0	0	0	0	0	0	0	0	leac
slack	0	0	0	0	0	1	0	0	0	0	leaca
slag	0	0	0	0	0	1	0	0	0	0	slaig
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	clúmhilleadh
slanderous	0	0	0	0	0	1	0	0	0	0	clúmhilleadh
slang	0	0	0	0	0	0	0	0	0	0	slang
slant	0	0	0	0	0	0	0	0	0	0	leataobhach
slap	1	0	0	0	0	1	0	0	1	0	slap
slash	1	0	0	0	0	0	0	0	0	0	slais
slashes	0	0	0	0	0	0	0	0	0	0	slais
slate	0	0	0	0	0	0	1	0	0	0	scláta
slates	0	0	0	0	0	0	0	0	0	0	sclátaí
slaughter	1	0	1	1	0	1	0	1	1	0	maraithe
slaughterhouse	1	0	1	1	0	1	0	1	0	0	seamlas
slaughtering	1	0	1	1	0	1	0	1	1	0	marú
slave	1	0	0	1	0	1	0	1	0	0	sclábhaí
slavery	1	0	1	1	0	1	0	1	0	0	sclábhaíocht
slay	1	0	0	0	0	1	0	0	0	0	maraigh
slayer	1	0	1	1	0	1	0	1	1	0	maraí
sledge	0	0	0	0	0	0	0	0	0	0	sled
sleek	0	0	0	0	0	0	1	0	0	0	caol
sleep	0	0	0	0	0	0	0	0	0	0	codladh
sleeper	0	0	0	0	0	0	0	0	0	0	codladh
sleeping	0	0	0	0	0	0	0	0	0	0	codladh
sleeplessness	0	0	0	0	0	0	0	0	0	0	gan codladh
sleepy	0	0	0	0	0	0	0	0	0	0	codlatach
sleet	0	0	0	0	0	1	0	0	0	0	sleet
sleeve	0	0	0	0	0	0	0	0	0	0	muinchille
sleeveless	0	0	0	0	0	0	0	0	0	0	muinchille
sleigh	0	0	0	0	0	0	0	0	0	0	carr sleamhnáin
sleight	0	0	0	0	0	0	0	0	0	0	sleigh
slender	0	0	0	0	0	0	1	0	0	0	caol
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	slisne
slick	0	0	0	0	0	0	0	0	0	0	slic
slide	0	0	0	0	0	0	0	0	0	0	sleamhnán
sliding	0	0	0	0	0	0	0	0	0	0	sleamhnú
slight	0	0	0	0	0	0	0	0	0	0	beag
slightly	0	0	0	0	0	0	0	0	0	0	beagáinín
slim	0	0	0	0	0	0	1	0	0	0	caol
slime	0	0	1	0	0	0	0	0	0	0	slime
slimy	0	0	1	0	0	1	0	0	0	0	caol
sling	0	0	0	0	0	0	0	0	0	0	sling
slink	0	0	0	0	0	1	0	0	0	0	slink
slip	0	0	0	0	0	1	0	0	1	0	duillín
slipper	0	0	0	0	0	0	0	0	0	0	slipper
slippers	0	0	0	0	0	0	0	0	0	0	slipéir
slit	0	0	0	0	0	0	0	0	0	0	scoilt
sliver	0	0	0	0	0	0	0	0	0	0	slisne
slogan	0	0	0	0	0	0	0	0	0	0	mana
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	slop
slope	0	0	0	0	0	0	0	0	0	0	fána
sloppy	0	0	1	0	0	1	0	0	0	0	slopach
slot	0	0	0	0	0	0	0	0	0	0	sliotán
sloth	0	0	1	0	0	1	0	0	0	0	sloth
slouch	0	0	0	0	0	1	0	0	0	0	slouch
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	mall
slowly	0	0	0	0	0	0	0	0	0	0	go mall
slowness	0	0	0	0	0	1	0	0	0	0	mallacht
sludge	0	0	1	0	0	1	0	0	0	0	sloda
slug	0	0	1	0	0	1	0	0	0	0	sluga
sluggish	0	0	0	0	0	1	0	1	0	0	sluga
sluice	0	0	0	0	0	0	0	0	0	0	sluic
slum	0	0	1	0	0	1	0	0	0	0	sluma
slumber	0	0	0	0	0	0	0	0	0	0	codladh
slump	0	0	0	0	0	1	0	1	0	0	lagtrá
slur	1	0	1	0	0	1	0	1	0	0	slur
slush	0	0	1	0	0	1	0	0	1	0	slush
slut	1	0	1	0	0	1	0	0	0	0	slut
sly	1	0	1	1	0	1	0	0	0	0	glic
smack	1	0	0	0	0	1	0	0	0	0	smack
small	0	0	0	0	0	1	0	0	0	0	beag
smaller	0	0	0	0	0	0	0	0	0	0	níos lú
smallest	0	0	0	0	0	0	0	0	0	0	is lú
smash	1	0	0	1	0	1	0	0	0	0	bain
smashed	0	0	0	0	0	1	0	0	0	0	smideadh
smattering	0	0	0	0	0	1	0	0	0	0	sméideadh
smear	0	0	0	0	0	0	0	0	0	0	smearaidh
smell	1	0	1	0	0	1	0	0	0	0	boladh
smelling	0	0	1	0	0	1	0	0	0	0	ag boladh
smelt	0	0	0	0	0	0	0	0	0	0	boladh
smile	0	0	0	0	1	0	1	0	1	1	meangadh
smiling	0	0	0	0	1	0	1	0	0	0	miongháire
smirk	0	0	0	0	0	1	0	0	0	0	smirk
smite	1	0	0	1	0	1	0	1	0	0	smideadh
smith	0	0	0	0	0	0	0	0	0	1	gabha
smitten	0	0	0	0	0	0	1	0	0	0	smior
smoker	0	0	0	0	0	1	0	0	0	0	deatach
smokey	0	0	0	0	0	0	0	0	0	0	deataigh
smoking	0	0	0	0	0	0	0	0	0	0	caitheamh tobac
smoky	0	0	0	0	0	0	0	0	0	0	deatach
smoldering	0	0	0	0	0	0	0	0	0	0	smoldering
smoothly	0	0	0	0	0	0	0	0	0	0	go réidh
smoothness	0	0	0	0	0	0	1	0	0	0	réidh
smother	1	0	0	0	0	1	0	0	0	0	smál
smudge	0	0	0	0	0	1	0	0	0	0	smúit
smug	0	0	0	0	0	1	0	0	0	0	smug
smuggle	0	0	0	1	0	1	0	0	0	0	smuigleáil
smuggler	1	0	1	1	0	1	0	0	0	0	smuigléir
smuggling	0	0	0	0	0	1	0	0	0	0	smuigleáil
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	snack
