English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Dutch Word
sac	0	0	0	0	0	0	0	0	0	0	zak
sack	0	0	0	0	0	0	0	0	0	0	zak
sacrament	0	0	0	0	0	0	0	0	0	0	sacrament
sacred	0	0	0	0	0	0	0	0	0	0	heilig
sacrifices	0	0	1	1	0	1	0	1	0	0	opofferingen
saddle	0	0	0	0	0	0	0	0	0	0	zadel
sadly	0	0	0	0	0	1	0	1	0	0	helaas
sadness	0	0	0	0	0	1	0	1	0	1	droefheid
safe	0	0	0	0	1	0	1	0	0	1	veilig
safeguard	0	0	0	0	0	0	1	0	0	1	beschermen
safekeeping	0	0	0	0	0	0	0	0	0	1	bewaring
safety	0	0	0	0	0	0	0	0	0	0	veiligheid
saffron	0	0	0	0	0	0	0	0	0	0	saffraan
sag	0	0	0	1	0	1	0	0	0	0	doorzakken
saga	0	0	0	0	0	0	0	0	0	0	saga
sage	0	0	0	0	0	0	1	0	0	1	verstandig
sail	0	0	0	0	0	0	0	0	0	0	zeil-
sailing	0	0	0	0	0	0	0	0	0	0	het zeilen
sailor	0	0	0	0	0	0	0	0	0	0	matroos
saint	0	1	0	0	1	0	1	0	1	1	heilige
saintly	0	1	0	0	1	0	1	0	1	1	heilig
salad	0	0	0	0	0	0	0	0	0	0	salade
salamander	0	0	0	0	0	0	0	0	0	0	salamander
salary	0	1	0	0	1	0	1	0	0	1	salaris
sale	0	0	0	0	0	0	0	0	0	0	uitverkoop
salesman	0	0	0	0	0	0	0	0	0	0	verkoper
salient	0	0	0	0	0	0	1	0	0	0	saillant
saline	0	0	0	0	0	0	0	0	0	0	zoutoplossing
saliva	0	1	0	0	0	0	0	0	0	0	speeksel
sally	0	0	0	0	0	0	0	0	1	0	Sally
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	salon
salt	0	0	0	0	0	0	0	0	0	0	zout
salty	0	0	0	0	0	0	0	0	0	0	zout
salutary	0	0	0	0	1	0	1	0	0	1	heilzaam
salutation	0	0	0	0	0	0	0	0	0	0	begroeting
salute	0	0	0	0	1	0	1	0	0	0	groet
salvage	0	0	0	0	0	0	0	0	0	0	redden
salvation	0	1	0	0	1	0	1	0	0	1	redding
salve	0	0	0	0	0	0	1	0	0	0	zalf
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	gelijkheid
samurai	0	0	0	1	0	0	1	0	0	0	samoerai
sanctification	0	0	0	0	1	0	1	0	0	1	heiliging
sanctified	0	0	0	0	0	0	0	0	0	0	geheiligd
sanctify	0	1	0	0	1	0	1	1	1	1	heiligen
sanction	0	0	0	0	0	0	0	0	0	0	sanctie
sanctioned	0	0	0	0	0	0	0	0	0	0	gesanctioneerd
sanctity	0	0	0	0	0	0	0	0	0	0	heiligheid
sanctuary	0	1	0	0	1	0	1	0	0	1	heiligdom
sand	0	0	0	0	0	0	0	0	0	0	zand
sandal	0	0	0	0	0	0	0	0	0	0	sandaal
sander	0	0	0	0	0	0	0	0	0	0	schuurmachine
sands	0	0	0	0	0	0	0	0	0	0	zand
sandy	0	0	0	0	0	0	0	0	0	0	zanderig
sane	0	0	0	0	0	0	0	0	0	0	verstandig
sanguine	0	0	0	0	0	0	1	0	0	0	optimistisch
sanitary	0	0	0	0	0	0	1	0	0	0	sanitair
sanity	0	0	0	0	0	0	0	0	0	0	geestelijke gezondheid
sans	0	0	0	0	0	0	0	0	0	0	zonder
sap	0	0	0	0	0	1	0	1	0	0	sap
sapphire	0	0	0	0	0	0	0	0	0	0	saffier
sappy	0	0	0	0	0	0	0	0	0	1	sappig
sarcasm	1	0	1	0	0	1	0	1	0	0	sarcasme
sarcoma	0	0	0	1	0	1	0	1	0	0	sarcoom
sardonic	0	0	0	0	0	1	0	0	0	0	sardonisch
sash	0	0	0	0	0	0	0	0	0	0	sjerp
satanic	1	0	0	0	0	1	0	0	0	0	satanisch
satchel	0	0	0	0	0	0	0	0	0	0	schooltas
sate	0	0	0	0	0	0	0	0	0	0	saté
satellite	0	0	0	0	0	0	0	0	0	0	satelliet
satin	0	0	0	0	0	0	1	0	0	0	satijn
satire	0	0	0	0	0	0	0	0	0	0	satire
satirical	0	0	0	0	0	0	0	0	0	0	satirisch
satisfaction	0	0	0	0	0	0	0	0	0	0	tevredenheid
satisfactorily	0	0	0	0	0	0	1	0	0	0	bevredigend
satisfied	0	0	0	0	1	0	1	0	0	0	tevreden
saturate	0	0	0	0	0	0	0	0	0	0	verzadigen
saturated	0	0	1	0	0	1	0	0	0	0	verzadigd
saturation	0	0	0	0	0	0	0	0	0	0	verzadiging
sauce	0	0	0	0	0	0	0	0	0	0	saus
saucepan	0	0	0	0	0	0	0	0	0	0	pan
saucer	0	0	0	0	0	0	0	0	0	0	schotel
saucy	0	0	0	0	0	0	0	0	0	0	pittig
sauerkraut	0	0	0	0	0	0	0	0	0	0	zuurkool
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	wild
savagery	1	0	0	1	0	1	0	0	0	0	wreedheid
savanna	0	0	0	0	0	0	0	0	0	0	savanne
save	0	0	0	0	1	0	1	0	0	1	opslaan
saving	0	0	0	0	0	0	0	0	0	0	besparing
savings	0	0	0	0	0	0	1	0	0	0	besparingen
savor	0	1	1	0	1	0	1	1	0	1	genieten
savory	0	0	0	0	0	0	1	0	0	0	hartig
savvy	0	0	0	0	0	0	1	0	0	0	snugger
sawdust	0	0	0	0	0	0	0	0	0	0	zaagsel
sax	0	0	0	0	0	0	0	0	0	0	saxofoon
saxophone	0	0	0	0	0	0	0	0	0	0	saxofoon
scab	0	0	0	0	0	1	0	0	0	0	schurft
scabbard	0	0	0	0	0	0	0	0	0	0	schede
scaffold	0	0	0	1	0	1	0	0	0	0	steiger
scaffolding	0	0	0	0	0	0	0	0	0	0	steiger
scale	0	0	0	0	0	0	0	0	0	0	schaal
scales	0	0	0	0	0	0	0	0	0	0	schubben
scallop	0	0	0	0	0	0	0	0	0	0	sint-jakobsschelp
scalp	0	0	0	0	0	0	0	0	0	0	hoofdhuid
scalpel	0	0	0	1	0	1	0	0	0	0	scalpel
scaly	0	0	0	0	0	1	0	0	0	0	geschubd
scan	0	0	0	0	0	0	0	0	0	0	scannen
scandal	0	0	0	1	0	1	0	0	0	0	schandaal
scandalous	1	0	0	0	0	1	0	0	0	0	schandalig
scanty	0	0	0	0	0	1	0	0	0	0	schaars
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	zondebok
scar	1	0	1	1	0	1	0	1	0	0	litteken
scarab	0	0	0	0	0	0	0	0	0	0	scarabee
scarce	0	0	0	1	0	1	0	1	0	0	schaars
scarcely	0	0	0	0	0	1	0	1	0	0	nauwelijks
scarcity	1	0	0	1	0	1	0	1	0	0	schaarste
scare	1	1	0	1	0	1	0	0	1	0	laten schrikken
scarecrow	0	0	0	1	0	1	1	0	0	0	vogelverschrikker
scarf	0	0	0	0	0	0	0	0	0	0	sjaal
scarlet	0	0	0	0	0	0	0	0	0	0	scharlaken
scatter	0	0	0	0	0	0	0	0	0	0	verstrooien
scattered	0	0	0	0	0	0	0	0	0	0	verspreide
scattering	0	0	0	0	0	0	0	0	0	0	verstrooiing
scavenger	0	0	0	0	0	1	0	0	0	0	aaseter
scene	0	0	0	0	0	0	0	0	0	0	tafereel
scenery	0	0	0	0	0	0	0	0	0	0	landschap
scenic	0	0	0	0	0	0	0	0	0	0	toneel-
scent	0	0	0	0	0	0	0	0	0	0	geur
sceptical	0	0	0	0	0	0	0	0	0	1	sceptisch
scepticism	0	0	0	0	0	0	0	0	0	0	scepticisme
schematic	0	0	0	0	0	0	0	0	0	0	schematisch
scheme	0	0	0	0	0	1	0	0	0	0	schema
schism	1	0	0	0	0	1	0	0	0	0	schisma
schizophrenia	1	0	1	1	0	1	0	1	0	0	schizofrenie
scholar	0	0	0	0	0	0	1	0	0	0	geleerde
scholarly	0	0	0	0	0	0	0	0	0	0	wetenschappelijk
scholarship	0	0	0	0	1	0	1	0	0	0	studiebeurs
school	0	0	0	0	0	0	0	0	0	1	school
schoolboy	0	0	0	0	0	0	0	0	0	0	schooljongen
schooling	0	0	0	0	0	0	0	0	0	0	scholing
schoolmaster	0	0	0	0	0	0	0	0	0	0	schoolmeester
schooner	0	0	0	0	0	0	0	0	0	0	schoener
sciatica	0	0	0	0	0	1	0	0	0	0	ischias
science	0	0	0	0	0	0	0	0	0	0	wetenschap
scientific	0	0	0	0	0	0	1	0	0	1	wetenschappelijk
scientist	0	1	0	0	0	0	1	0	0	1	wetenschapper
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillatie
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	telg
scissors	0	0	0	0	0	0	0	0	0	0	schaar
scoff	1	0	1	0	0	1	0	0	0	0	spotten
scold	1	0	1	1	0	1	0	1	0	0	uitschelden
scolding	1	0	0	0	0	1	0	0	0	0	uitbrander
scoop	0	0	0	0	0	0	0	0	0	0	lepel
scope	0	0	0	0	0	0	0	0	0	0	domein
scorching	1	0	0	0	0	1	0	0	0	0	verzengend
score	0	1	0	0	1	0	1	0	1	0	scoren
scores	0	0	0	0	0	0	0	0	0	0	scores
scorn	1	0	0	0	0	1	0	0	0	0	minachting
scorpion	1	0	1	1	0	1	0	0	1	0	schorpioen
scotch	0	0	0	0	0	1	0	0	0	0	Scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	schurk
scour	0	0	0	0	0	0	0	0	0	0	schuren
scourge	1	0	0	1	0	1	0	1	0	0	geselen
scout	0	0	0	0	0	0	0	0	0	0	verkenner
scrabble	0	0	0	0	0	0	0	0	0	0	scrabbelen
scramble	0	0	0	0	0	0	0	0	0	0	door elkaar haspelen
scrambling	0	0	0	0	0	1	0	0	0	0	klauteren
scrape	0	0	0	0	0	0	0	0	0	0	schrapen
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	schrapen
scratch	0	0	0	0	0	0	0	0	0	0	kras
scream	1	0	1	1	0	1	0	0	1	0	schreeuw
screaming	1	0	1	1	0	1	0	0	0	0	schreeuwen
screech	0	0	0	1	0	1	0	0	1	0	krijsen
screen	0	0	0	0	0	0	0	0	0	0	scherm
screwdriver	0	0	0	0	0	0	0	0	0	0	schroevendraaier
screwed	1	0	0	0	0	1	0	0	0	0	genaaid
scribble	0	0	0	0	0	0	0	0	0	0	krabbelen
scribe	0	0	0	0	0	0	1	0	0	0	schrijver
scrimmage	0	0	0	0	0	1	0	0	1	0	scrimmage
scrip	0	0	0	0	0	0	0	0	0	0	schrift
script	0	0	0	0	0	0	1	0	0	0	script
scriptural	0	0	0	0	0	0	0	0	0	0	schriftuurlijk
scripture	0	0	0	0	0	0	0	0	0	1	geschrift
scroll	0	0	0	0	0	0	0	0	0	0	rol
scrub	0	0	1	0	0	1	0	0	0	0	schrobben
scrumptious	0	0	0	0	0	0	1	0	0	0	heerlijk
scrupulous	0	0	0	0	0	0	0	0	0	0	nauwgezet
scrutinize	0	1	0	0	0	1	0	0	0	0	onderzoeken
scrutiny	0	0	0	0	0	1	0	0	0	0	streng toezicht
sculptor	0	0	0	0	0	0	0	0	0	0	beeldhouwer
sculpture	0	0	0	0	0	0	1	0	0	0	beeldhouwwerk
sculptured	0	0	0	0	0	0	0	0	0	0	gebeeldhouwd
scum	0	0	1	0	0	1	0	0	0	0	uitschot
sea	0	0	0	0	0	0	1	0	0	0	zee
seaboard	0	0	0	0	0	0	0	0	0	0	kust-
seal	0	0	0	0	0	0	1	0	0	1	zegel
seals	0	0	0	0	0	0	0	0	0	1	zeehonden
seam	0	0	0	0	0	0	0	0	0	0	naad
seaman	0	0	0	0	0	0	0	0	0	0	zeeman
seamless	0	0	0	0	0	0	0	0	0	0	naadloos
seamstress	0	0	0	0	0	0	0	0	0	0	naaister
seaport	0	0	0	0	0	0	0	0	0	0	zeehaven
sear	0	0	0	0	0	1	0	0	0	0	zoeken
search	0	0	0	0	0	0	0	0	0	0	zoeken
searching	0	0	0	0	0	0	0	0	0	0	zoeken
seared	0	0	0	0	0	0	0	0	0	0	aangebraden
seaside	0	0	0	0	0	0	0	0	0	0	kust
season	0	0	0	0	0	0	0	0	0	0	seizoen
seasoned	0	0	0	0	0	0	1	0	0	0	gekruid
seasoning	0	0	0	0	0	0	0	0	0	0	kruiden
seat	0	0	0	0	0	0	0	0	0	0	zitplaats
secession	0	0	0	0	0	1	0	0	0	0	afscheiding
secluded	0	0	0	0	0	1	0	1	0	0	afgezonderd
seclusion	0	0	0	1	0	1	1	0	0	0	afzondering
secondary	0	0	0	0	0	0	0	0	0	0	ondergeschikt
secondhand	0	0	0	0	0	1	0	0	0	0	tweedehands
secrecy	0	0	0	0	0	0	0	0	1	1	geheimhouding
secret	0	0	0	0	0	0	0	0	0	1	geheim
secretariat	0	0	0	0	0	0	1	0	0	0	secretariaat
secretary	0	0	0	0	0	0	0	0	0	0	secretaris
secrete	0	0	1	0	0	0	0	0	0	0	afscheiden
secretion	0	0	1	0	0	1	0	0	0	0	afscheiding
secretive	0	0	0	0	0	1	0	0	0	0	geheimzinnig
secretly	0	0	0	0	0	0	0	0	0	0	stiekem
sect	0	0	0	0	0	0	0	0	0	0	sekte
sectarian	1	0	0	1	0	1	0	0	0	0	sektarisch
sectional	0	0	0	0	0	0	0	0	0	0	sectioneel
sector	0	0	0	0	0	0	0	0	0	0	sector
secular	0	1	0	0	0	0	0	0	0	0	seculier
secularism	0	0	0	0	0	0	0	0	0	0	secularisme
securities	0	0	0	0	0	0	0	0	0	1	effecten
security	0	0	0	0	0	0	0	0	0	0	veiligheid
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	kalmeren
sedative	0	0	0	0	0	0	0	0	0	0	kalmerend middel
sedentary	0	0	0	0	0	0	0	0	0	0	gevestigd
sedge	0	0	0	0	0	0	0	0	0	0	zegge
sediment	0	0	0	0	0	0	0	0	0	0	bezinken
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentair
sedition	1	0	0	0	0	1	0	1	0	0	opruiing
seduce	0	0	0	0	0	1	0	0	0	0	verleiden
seducing	0	0	0	0	0	0	0	0	0	0	verleiden
seduction	0	0	0	0	0	1	0	0	0	0	verleiding
seductive	0	1	0	0	0	0	0	0	0	0	verleidelijk
seed	0	0	0	0	0	0	0	0	0	0	zaad
seedling	0	0	0	0	0	0	0	0	0	0	zaailing
seek	0	1	0	0	0	0	0	0	0	0	zoeken
seeker	0	0	0	0	0	0	0	0	0	0	zoeker
seemingly	0	0	0	0	0	0	0	0	0	0	schijnbaar
seer	0	0	0	0	0	0	0	0	0	0	ziener
seething	0	0	0	0	0	0	0	0	0	0	ziedend
segment	0	0	0	0	0	0	0	0	0	0	segment
segregate	1	0	1	0	0	1	0	1	0	0	scheiden
segregated	0	0	0	0	0	1	0	0	0	0	gescheiden
segregation	0	0	0	0	0	0	0	0	0	0	segregatie
seize	0	0	0	1	0	1	0	0	0	0	grijpen
seizure	0	0	0	1	0	0	0	0	0	0	hartinfarct
seldom	0	0	0	0	0	0	0	0	0	0	zelden
select	0	0	0	0	0	0	0	0	0	0	selecteer
selection	0	0	0	0	0	0	0	0	0	0	selectie
selfish	1	0	1	0	0	1	0	0	0	0	egoïstisch
selfishness	0	0	0	0	0	1	0	0	0	0	egoïsme
sell	0	0	0	0	0	0	0	0	0	0	verkopen
seller	0	0	0	0	0	0	0	0	0	0	verkoper
semaphore	0	0	0	0	0	0	0	0	0	0	semafoor
semblance	0	0	0	0	0	0	0	0	0	0	schijn
semen	0	0	0	0	0	0	0	0	0	0	sperma
semicolon	0	0	0	0	0	0	0	0	0	0	puntkomma
seminal	0	0	0	0	0	0	0	0	0	0	baanbrekend
seminar	0	0	0	0	0	0	0	0	0	0	seminarie
seminary	0	0	0	0	0	0	0	0	0	0	seminarie
semiotics	0	0	0	0	0	0	0	0	0	0	semiotiek
senate	0	0	0	0	0	0	0	0	0	1	senaat
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	versturen
senescence	0	0	0	0	0	0	0	0	0	0	veroudering
senile	0	0	0	1	0	1	0	1	0	0	seniel
senior	0	0	0	0	0	0	0	0	0	0	senior
seniority	0	0	0	0	0	0	1	0	0	1	anciënniteit
sensation	0	0	0	0	0	0	0	0	0	0	gevoel
sensational	0	0	0	0	1	0	1	0	0	0	sensationeel
sense	0	0	0	0	0	0	1	0	0	0	gevoel
senseless	1	0	1	1	0	1	0	1	1	0	zinloos
senses	0	0	0	0	0	0	0	0	0	0	zintuigen
sensibility	0	0	0	0	0	0	1	0	0	0	gevoeligheid
sensibly	0	0	0	0	0	0	1	0	0	0	verstandig
sensitive	0	0	0	0	0	0	0	0	0	0	gevoelig
sensory	0	0	0	0	0	0	0	0	0	0	zintuiglijk
sensual	0	1	0	0	1	1	1	0	1	1	sensueel
sensuality	0	1	0	0	1	0	1	0	0	0	sensualiteit
sensuous	0	0	0	0	1	0	1	0	0	0	sensueel
sentence	1	1	1	1	0	1	0	1	0	0	zin
sentient	0	0	0	0	0	0	0	0	0	0	bewust
sentiment	0	0	0	0	0	0	0	0	0	0	sentiment
sentimental	0	0	0	0	0	0	1	0	0	0	sentimenteel
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentaliteit
sentinel	0	0	0	0	0	0	1	0	0	1	schildwacht
sentry	0	0	0	0	0	0	0	0	0	1	schildwacht
separable	0	0	0	0	0	0	0	0	0	0	scheidbaar
separate	0	0	0	0	0	0	0	0	0	0	verschillend
separately	0	0	0	0	0	0	0	0	0	0	afzonderlijk
separation	0	0	0	0	0	0	0	0	0	0	scheiding
separatist	1	0	1	0	0	1	0	0	0	0	separatist
sepia	0	0	0	0	0	0	0	0	0	0	sepia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	sept
septic	0	0	1	0	0	1	0	0	0	0	septisch
septum	0	0	0	0	0	0	0	0	0	0	tussenschot
sequel	0	1	0	0	0	0	0	0	0	0	vervolg
sequence	0	0	0	0	0	0	0	0	0	0	reeks
sequent	0	0	0	0	0	0	0	0	0	0	opeenvolgend
sequestered	0	0	0	0	0	0	0	0	0	0	afgezonderd
sequestration	0	0	0	0	0	1	0	1	0	0	beslaglegging
serene	0	0	0	0	0	1	0	0	0	1	sereen
serenity	0	1	0	0	1	0	1	0	0	1	rust
sergeant	0	0	0	0	0	0	0	0	0	0	sergeant
serial	0	1	0	0	0	0	0	0	0	0	serieel
series	0	0	0	0	0	0	0	0	0	1	serie
serif	0	0	0	0	0	0	0	0	0	0	schreef
seriousness	0	0	0	1	0	0	0	1	0	0	ernst
sermon	0	0	0	0	0	0	1	0	0	1	preek
serpent	0	0	1	1	0	1	0	0	0	0	slang
serpentine	0	0	0	0	0	0	0	0	0	0	serpentijn
serrated	0	0	0	0	0	0	0	0	0	0	gekarteld
serum	0	0	0	0	0	0	1	0	0	0	serum
servant	0	0	0	0	0	1	0	0	0	1	bediende
serve	0	0	0	0	0	1	0	0	0	1	dienen
service	0	0	0	0	0	0	0	0	0	0	onderhoud
serviceable	0	0	0	0	0	0	0	0	0	0	bruikbaar
servile	0	0	1	1	0	1	0	1	0	0	slaafs-
servitude	0	0	0	0	0	1	0	0	0	0	dienstbaarheid
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	sessie
sessions	0	0	0	0	0	0	0	0	0	0	sessies
set	0	0	0	0	0	0	0	0	0	0	set
setback	0	0	0	0	0	1	0	1	0	0	tegenslag
sett	0	0	0	0	0	0	0	0	0	0	sett
setter	0	0	0	0	0	0	0	0	0	0	setter
settle	0	0	0	0	0	0	0	0	0	0	schikken
settled	0	0	0	0	0	0	0	0	0	0	geregeld
settler	0	0	0	0	0	0	0	0	0	0	kolonist
settlor	0	0	0	1	0	0	1	0	0	0	kolonist
seventh	0	0	0	0	0	0	0	0	0	0	zevende
seventy	0	0	0	0	0	0	0	0	0	0	zeventig
sever	0	0	0	0	0	1	0	0	0	0	verbreken
severable	0	0	0	0	0	0	0	0	0	0	scheidbaar
severally	0	0	0	0	0	0	0	0	0	0	afzonderlijk
severance	0	0	0	0	0	0	0	1	0	0	ontslagvergoeding
severely	0	0	0	0	0	0	0	0	0	0	ernstig
severity	0	0	0	0	0	0	0	0	0	0	ernst
sew	0	0	0	0	0	0	0	0	0	0	naaien
sewage	0	0	1	0	0	1	0	0	0	0	riolering
sewer	0	0	1	0	0	0	0	0	0	0	riool
sewerage	0	0	1	0	0	1	0	0	0	0	riolering
sex	0	1	0	0	1	0	1	0	0	1	seks
sexuality	0	0	0	0	0	0	0	0	0	0	seksualiteit
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	armoedig
shack	0	0	1	0	0	1	0	1	0	0	keet
shackle	1	1	1	1	0	1	0	1	0	0	sluiting
shade	0	0	0	0	0	0	0	0	0	0	schaduw
shades	0	0	0	0	0	0	0	0	0	0	tinten
shading	0	0	0	0	0	0	0	0	0	0	schaduw
shadow	0	0	0	0	0	0	0	0	0	0	schaduw
shadowy	0	0	0	0	0	0	0	0	0	0	schaduwachtig
shady	0	0	0	1	0	1	0	0	0	0	schaduwrijk
shaft	0	0	0	0	0	0	0	0	0	0	schacht
shag	0	0	0	0	0	0	0	0	0	0	shag
shaggy	0	0	0	0	0	0	0	0	0	0	ruig
shake	0	0	0	0	0	0	0	0	0	0	schudden
shaken	0	0	0	0	0	0	0	0	0	0	geschud
shaking	0	0	0	1	0	1	0	0	0	0	schudden
shaky	1	1	0	1	0	1	0	0	0	0	wankel
sham	1	0	1	0	0	1	0	0	0	0	schijnvertoning
shaman	0	0	0	0	0	0	0	0	0	0	sjamaan
shambles	0	0	0	0	0	1	0	0	0	0	puinhoop
shame	0	0	1	1	0	1	0	1	0	0	schaamte
shameful	0	0	0	0	0	1	0	1	0	0	beschamend
shameless	0	0	1	0	0	1	0	0	0	0	schaamteloos
shanghai	0	0	1	1	0	1	0	0	0	0	sjanghai
shank	0	0	0	1	0	0	0	0	0	0	schacht
shanty	0	0	0	0	0	0	0	0	0	0	barak
shape	0	0	0	0	0	0	1	0	0	0	vorm geven aan
shapely	0	0	0	0	0	0	1	0	0	0	welgevormd
share	0	1	0	0	1	0	1	0	0	1	deel
shareholder	0	0	0	0	0	0	0	0	0	0	aandeelhouder
shark	0	0	0	0	0	1	0	0	0	0	haai
sharpen	1	1	0	0	0	0	0	0	0	0	verscherpen
sharpened	0	0	0	0	0	0	0	0	0	0	geslepen
sharpener	0	0	0	0	0	0	0	0	0	0	slijper
sharpness	0	0	0	0	0	0	0	0	0	0	scherpte
shatter	1	0	0	1	0	1	0	1	1	0	breken
shattered	0	0	0	0	0	1	0	1	0	0	aan gruzelementen
shave	0	0	0	0	0	0	0	0	0	0	scheren
shaving	0	0	0	0	0	0	0	0	0	0	scheren
shawl	0	0	0	0	0	0	0	0	0	0	sjaal
sheaf	0	0	0	0	0	0	0	0	0	0	schoof
shear	0	0	0	0	0	0	0	0	0	0	scheren
shears	0	0	0	0	0	0	0	0	0	0	schaar
sheath	0	0	0	0	0	0	0	0	0	0	schede
sheathing	0	0	0	0	0	0	0	0	0	0	omhulsel
shed	0	0	0	0	0	1	0	0	0	0	schuur
sheen	0	0	0	0	0	0	0	0	0	0	glans
sheep	0	0	0	0	0	0	0	0	0	0	schaap
sheer	0	0	0	0	0	0	0	0	0	0	puur
sheet	0	0	0	0	0	0	0	0	0	0	vel
shelf	0	0	0	0	0	0	0	0	0	0	plank
shell	1	0	0	1	0	1	0	1	1	0	schelp
shellfish	0	0	0	0	0	0	0	0	0	0	schaaldieren
shelter	0	0	0	0	0	0	1	0	0	1	schuilplaats
shelved	0	0	0	0	0	1	0	0	0	0	opgeschort
shepherd	0	0	0	0	0	0	1	0	0	1	herder
sheriff	0	0	0	0	0	0	0	0	0	1	sheriff
sherry	0	0	0	0	0	0	0	0	0	0	sherry
shield	0	0	0	0	0	0	0	0	0	0	schild
shift	0	0	0	0	0	0	0	0	0	0	verschuiving
shifting	0	0	0	0	0	0	0	0	0	0	verschuiven
shilling	0	0	0	0	0	0	0	0	0	0	shilling
shimmer	0	0	0	0	0	0	0	0	0	0	flikkering
shin	0	0	0	0	0	0	0	0	0	0	scheenbeen
shine	0	0	0	0	0	0	1	0	0	0	schijnen
shingle	0	0	0	0	0	0	0	0	0	0	kiezelsteen
shining	0	1	0	0	1	0	1	0	0	0	schijnend
shiny	0	0	0	0	0	0	0	0	0	0	glimmend
ship	0	1	0	0	0	0	0	0	0	0	schip
shipment	0	0	0	0	0	0	0	0	0	0	Verzending
shipping	0	0	0	0	0	0	0	0	0	0	Verzenden
shipwreck	0	0	0	1	0	1	0	1	0	0	schipbreuk
shire	0	0	0	0	0	0	0	0	0	0	graafschap
shirt	0	0	0	0	0	0	0	0	0	0	shirt
shit	1	0	1	0	0	1	0	0	0	0	shit
shiver	1	1	0	1	0	1	0	1	0	0	rilling
shivering	0	0	0	0	0	0	0	0	0	0	rillen
shoals	0	0	0	0	0	0	0	0	0	0	ondiepten
shock	1	0	0	1	0	1	0	0	1	0	schok
shockingly	0	0	0	0	0	0	0	0	1	0	schokkend
shoddy	1	0	1	0	0	1	0	0	0	0	slordig
shoe	0	0	0	0	0	0	0	0	0	0	schoen
shoemaker	0	0	0	0	0	0	0	0	0	0	schoenmaker
shoot	1	0	0	1	0	1	0	0	0	0	schieten
shooter	0	0	0	1	0	0	0	0	0	0	schutter
shooting	1	0	0	1	0	1	0	0	0	0	schieten
shop	0	0	0	0	0	0	0	0	0	0	winkel
shopkeeper	0	0	0	0	0	0	0	0	0	1	winkelier
shoplifting	1	0	1	0	0	1	0	0	0	0	winkeldiefstal
shopping	0	1	0	0	1	0	1	0	1	1	winkelen
shore	0	0	0	0	0	0	0	0	0	0	oever
shorn	0	0	0	0	0	0	0	0	0	0	geschoren
short	0	0	0	0	0	0	0	0	0	0	kort
shortage	1	0	0	1	0	1	0	1	0	0	tekort
shortcoming	0	0	0	0	0	1	0	0	0	0	Tekortkoming
shorten	0	0	0	0	0	0	0	0	0	0	verkorten
shortening	0	0	0	0	0	0	0	0	0	0	verkorting
shorthand	0	0	0	0	0	0	0	0	0	0	steno
shortly	0	1	0	0	0	0	0	0	0	0	binnenkort
shortness	0	0	0	0	0	0	0	0	0	0	kortheid
shorts	0	0	0	0	0	0	0	0	0	0	korte broek
shot	1	0	0	1	0	1	0	1	1	0	schot
shotgun	0	0	0	0	0	0	0	0	0	0	jachtgeweer
shoulder	0	0	0	0	0	0	1	0	0	1	schouder
shout	1	0	0	0	0	0	0	0	1	0	roepen
shove	1	0	0	0	0	1	0	0	0	0	duw
shovel	0	0	0	0	0	0	0	0	0	0	Schep
shoveling	0	0	0	0	0	0	0	0	0	0	scheppen
show	0	0	0	0	0	0	0	0	0	1	show
shower	0	0	0	0	0	0	0	0	0	0	douche
showing	0	0	0	0	0	0	0	0	0	0	laten zien
showy	0	0	0	0	0	1	0	0	0	0	opzichtig
shrapnel	0	0	0	1	0	0	0	0	0	0	granaatscherven
shred	0	0	0	0	0	0	0	0	0	0	versnipperen
shrewd	0	0	0	0	0	0	1	0	0	0	slim
shriek	1	0	0	1	0	1	0	1	1	0	krijsen
shrill	1	0	0	1	0	1	0	0	1	0	schel
shrimp	0	0	0	0	0	0	0	0	0	0	garnaal
shrine	0	0	0	0	0	0	0	0	0	0	altaar
