English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malay Word
unfulfilled	1	1	0	0	0	1	0	1	1	0	tidak dipenuhi
unfurnished	0	0	0	0	0	1	0	0	0	0	tidak berperabot
ungodly	0	0	0	0	0	1	0	1	0	0	fasik
ungrateful	1	0	1	0	0	1	0	0	0	0	tidak bersyukur
unguarded	0	0	0	0	0	0	0	0	1	0	tak terjaga
unhappiness	0	0	0	0	0	1	0	1	0	0	rasa tidak senang hati
unhappy	1	0	1	0	0	1	0	1	0	0	tidak berpuas hati
unharmed	0	0	0	0	0	0	0	0	0	0	tidak cedera
unhealthy	0	0	1	1	0	1	0	1	0	0	tidak sihat
unhindered	0	0	0	0	0	0	0	0	0	0	tanpa halangan
unholy	0	0	0	1	0	1	0	0	0	0	tidak suci
unicorn	0	0	0	0	0	0	0	0	0	0	unicorn
unification	0	1	0	0	1	0	1	0	0	1	penyatuan
uniform	0	0	0	0	0	0	0	0	0	0	seragam
uniformity	0	0	0	0	0	0	0	0	0	0	keseragaman
uniformly	0	0	0	0	0	0	1	0	0	0	secara seragam
unimaginable	0	0	0	0	0	1	1	0	1	0	tidak dapat dibayangkan
unimportant	0	0	0	0	0	1	0	1	0	0	tak penting
unimpressed	0	0	0	0	0	1	0	0	0	0	tidak terkesan
unimproved	0	0	0	0	0	1	0	0	0	0	tidak bertambah baik
uninfected	0	0	0	0	0	0	1	0	0	0	tidak dijangkiti
uninformed	0	0	0	0	0	1	0	0	0	0	tidak berpengetahuan
uninhabited	0	0	0	0	0	0	0	0	0	0	tidak berpenghuni
uninitiated	0	0	0	0	0	1	0	0	0	0	belum tahu
uninspired	0	0	0	0	0	1	0	1	0	0	tidak bersemangat
unintelligible	0	0	0	0	0	1	0	0	0	0	tidak dapat difahami
unintended	0	0	0	0	0	0	0	0	1	0	tidak disengajakan
unintentional	0	0	0	0	0	0	0	0	1	0	tak sengaja
unintentionally	0	0	0	0	0	1	0	0	1	0	secara tidak sengaja
uninterested	0	0	0	0	0	1	0	1	0	0	tidak berminat
uninteresting	0	0	0	0	0	1	0	1	0	0	tidak menarik
uninterrupted	0	0	0	0	0	0	0	0	0	0	tanpa gangguan
uninvited	0	0	0	0	0	0	0	1	0	0	tanpa diundang
union	0	0	0	0	0	0	0	0	0	0	kesatuan
unique	0	0	0	0	0	0	1	0	1	0	unik
unison	0	0	0	0	0	0	1	0	0	0	serentak
unit	0	0	0	0	0	0	0	0	0	0	unit
unitary	0	0	0	0	0	0	1	0	0	0	kesatuan
unite	0	0	0	0	0	0	0	0	0	0	Bersatu
united	0	0	0	0	0	0	1	0	0	1	bersatu
unity	0	0	0	0	0	0	1	0	0	1	perpaduan
universal	0	0	0	0	0	0	0	0	0	0	sejagat
universality	0	0	0	0	0	0	0	0	0	0	kesejagatan
universe	0	0	0	0	0	0	0	0	0	0	Alam semesta
university	0	1	0	0	0	0	1	0	0	0	universiti
unjust	1	0	0	0	0	1	0	0	0	0	tidak adil
unjustifiable	1	0	1	1	0	1	0	0	0	0	tidak wajar
unjustified	0	0	0	0	0	1	0	0	0	0	tidak wajar
unkind	1	0	1	1	0	1	0	1	0	0	tidak baik hati
unknowable	0	0	0	0	0	0	0	0	0	0	tidak dapat diketahui
unknown	0	1	0	1	0	1	0	0	0	0	tidak diketahui
unlawful	1	0	1	1	0	1	0	1	0	0	menyalahi undang-undang
unleash	0	0	0	0	0	0	0	0	0	0	lepaskan
unlicensed	0	0	0	0	0	1	0	0	0	0	tidak berlesen
unlike	0	0	0	0	0	0	0	0	0	0	tidak seperti
unlimited	0	0	0	0	0	0	1	0	0	0	tidak terhad
unload	0	0	0	0	0	0	0	0	0	0	memunggah
unloaded	0	0	0	0	0	0	0	0	0	0	dipunggah
unlock	0	0	0	0	0	0	0	0	0	0	buka kunci
unlucky	1	0	1	1	0	1	0	1	0	0	malang
unmanageable	0	0	1	0	0	1	0	0	0	0	tidak terurus
unmarked	0	0	0	0	0	0	0	0	0	0	tidak bertanda
unmarried	0	0	0	0	0	0	0	0	0	0	belum berkahwin
unmask	0	0	0	0	0	0	0	0	0	0	buka topeng
unmatched	0	0	0	0	0	0	0	0	0	0	tiada tandingan
unmistakable	0	0	0	0	0	0	0	0	0	0	tidak dapat disangkal
unmitigated	0	0	0	0	0	0	0	0	0	0	tidak berbelah bahagi
unmoved	0	0	0	0	0	0	0	0	0	0	tidak berganjak
unnamed	0	0	0	0	0	0	0	0	0	0	tidak dinamakan
unnatural	0	0	1	1	0	1	0	0	0	0	tidak wajar
unnecessary	0	0	0	0	0	0	0	0	0	0	tidak perlu
unneeded	0	0	0	0	0	0	0	0	0	0	tidak diperlukan
unnoticed	0	0	0	0	0	0	0	0	0	0	tanpa disedari
unnumbered	0	0	0	0	0	0	0	0	0	0	tidak bernombor
unobserved	0	0	0	0	0	0	0	0	0	0	tidak diperhatikan
unobstructed	0	0	0	0	0	0	0	0	0	0	tanpa terhalang
unobtrusive	0	0	0	0	0	0	0	0	0	0	tidak mengganggu
unoccupied	0	0	0	0	0	0	0	0	0	0	tidak berpenghuni
unofficial	0	0	0	0	0	1	0	0	0	0	tidak rasmi
unopened	0	0	0	0	0	0	0	0	0	0	belum dibuka
unopposed	0	0	0	0	0	0	0	0	0	0	tanpa berlawanan
unordered	0	0	0	0	0	0	0	0	0	0	tidak teratur
unorganized	0	0	0	0	0	0	0	0	0	0	tidak teratur
unorthodox	0	0	0	0	0	0	0	0	0	0	tidak ortodoks
unpack	0	0	0	0	0	0	0	0	0	0	membongkar
unpaid	1	0	0	0	0	1	0	1	0	0	tak bergaji
unpleasant	0	0	1	0	0	1	0	1	0	0	tidak menyenangkan
unpopular	0	0	1	0	0	1	0	1	0	0	tidak popular
unprecedented	0	0	0	0	0	0	0	0	1	0	belum pernah berlaku sebelum ini
unpredictable	0	0	0	0	0	1	0	0	1	0	tidak dapat diramalkan
unprepared	0	0	0	0	0	1	0	0	0	0	tidak bersedia
unpretentious	0	0	0	0	0	0	1	0	0	0	bersahaja
unproductive	0	0	0	0	0	1	0	0	0	0	tidak produktif
unprofitable	0	0	0	0	0	1	0	0	0	0	tidak menguntungkan
unprotected	0	0	0	0	0	1	0	0	0	0	tidak dilindungi
unproven	0	0	0	0	0	0	0	0	0	0	tidak terbukti
unpublished	0	1	0	0	0	1	0	1	0	0	tidak diterbitkan
unquestionable	0	0	0	0	0	0	1	0	0	1	tidak boleh dipersoalkan
unquestionably	0	0	0	0	0	0	1	0	0	1	tidak dinafikan
unquestioned	0	0	0	0	0	0	1	0	0	1	tidak dipersoalkan
unread	0	0	0	0	0	0	0	0	0	0	belum dibaca
unreal	0	0	0	0	0	0	0	0	0	0	tidak nyata
unrealistic	0	0	0	0	0	0	0	0	0	0	tidak realistik
unrecorded	0	0	0	0	0	0	0	0	0	0	tidak direkodkan
unregistered	0	0	0	0	0	0	0	0	0	0	tidak berdaftar
unregulated	0	0	0	0	0	0	0	0	0	0	tidak terkawal
unrelated	0	0	0	0	0	0	0	0	0	0	tidak berkaitan
unrelenting	0	0	0	0	0	0	0	0	0	0	tidak putus-putus
unreliable	0	0	0	0	0	1	0	0	0	1	tidak boleh dipercayai
unrepentant	0	0	0	0	0	0	0	0	0	0	tidak bertaubat
unrequited	0	0	0	0	0	1	0	1	0	0	Tidak berbalas
unresolved	0	1	0	0	0	0	0	0	0	0	tidak dapat diselesaikan
unrest	0	0	0	1	0	0	0	1	0	0	pergolakan
unrestrained	0	0	0	0	0	0	0	0	0	0	tidak terkawal
unrestricted	0	0	0	0	0	0	0	0	0	0	tidak terhad
unruly	1	0	1	1	0	1	0	0	0	0	tidak terkawal
unsafe	0	0	0	1	0	1	0	0	0	0	tidak selamat
unsatisfactory	0	0	1	0	0	1	0	0	0	0	kurang memuaskan
unsatisfied	0	0	1	0	0	1	0	1	0	0	tak puas hati
unsavory	0	0	0	0	0	1	0	0	0	0	tak sedap hati
unscathed	0	0	0	0	0	0	1	0	0	0	tidak cedera
unscientific	0	0	0	0	0	0	0	0	0	0	tidak saintifik
unscrupulous	0	0	0	0	0	1	0	0	0	0	tidak bertanggungjawab
unseat	0	0	0	0	0	0	0	1	0	0	longgarkan tempat duduk
unseen	0	0	0	0	0	0	0	0	0	0	ghaib
unselfish	0	0	0	0	0	0	1	0	0	0	tidak mementingkan diri sendiri
unsettled	1	0	1	1	0	1	0	0	0	0	tidak selesai
unsightly	0	0	1	0	0	1	0	0	0	0	tak sedap dipandang
unsophisticated	0	0	0	0	0	1	0	0	0	0	tidak canggih
unspeakable	0	0	0	1	0	1	0	0	0	0	tak terkata
unspecified	0	0	0	0	0	0	0	0	0	0	tidak dinyatakan
unstable	0	0	0	1	0	1	0	0	1	0	tidak stabil
unsteady	0	0	0	1	0	0	0	0	0	0	tidak stabil
unsuccessful	0	0	0	0	0	1	0	1	0	0	tidak berjaya
unsuitable	0	0	0	0	0	1	0	0	0	0	tidak sesuai
unsung	0	0	0	0	0	1	0	0	0	0	tidak didendang
unsupported	0	0	0	0	0	1	0	0	0	0	tidak disokong
unsurpassed	0	1	0	1	1	0	1	0	0	1	tiada tandingannya
unsuspecting	0	0	0	0	0	0	0	0	1	0	tidak curiga
unsustainable	0	0	0	0	0	1	0	0	0	0	tidak mampan
unsweetened	0	0	0	0	0	0	0	0	0	0	tanpa gula
unsympathetic	1	0	0	0	0	1	0	0	0	0	tidak bersimpati
untamed	0	0	0	0	0	1	0	0	0	0	liar
untenable	0	0	0	0	0	1	0	0	0	0	tidak boleh dipertahankan
untested	0	0	0	0	0	0	0	0	0	0	belum teruji
unthinkable	1	0	1	1	0	1	0	0	0	0	tak terfikir
untidy	0	0	1	0	0	1	0	0	0	0	tidak kemas
untie	0	0	0	0	1	1	1	0	0	0	membuka ikatan
untimely	0	0	0	0	0	1	0	0	0	0	sebelum masanya
untitled	0	0	0	0	0	1	0	1	0	0	tidak bertajuk
untold	0	1	0	0	0	1	0	0	0	0	tak terkata
untouched	0	0	0	0	0	0	0	0	0	0	tidak disentuh
untoward	1	0	1	0	0	1	0	0	0	0	tidak diingini
untrained	0	0	0	0	0	1	0	0	0	0	tidak terlatih
untranslated	0	0	0	0	0	0	0	0	0	0	tidak diterjemahkan
untrue	0	0	0	0	0	1	0	0	0	0	tidak benar
untrustworthy	1	0	0	0	0	1	0	0	0	0	tidak boleh dipercayai
unused	0	0	0	0	0	0	0	0	0	0	tidak digunakan
unusual	0	0	0	0	0	0	0	0	0	0	luar biasa
unusually	0	0	0	0	0	0	0	0	0	0	luar biasa
unveil	0	0	0	0	0	0	0	0	0	0	dedahkan
unveiling	0	0	0	0	0	0	0	0	0	0	pembukaan
unverified	0	1	0	0	0	0	0	0	0	0	tidak disahkan
unwarranted	0	0	0	0	0	1	0	0	0	0	tidak wajar
unwary	0	0	0	0	0	0	0	0	0	0	tidak berhati-hati
unwashed	0	0	1	0	0	1	0	0	0	0	tidak dicuci
unwavering	0	0	0	0	0	0	1	0	0	1	tidak berbelah bahagi
unwelcome	0	0	0	0	0	1	0	1	0	0	tidak diterima
unwell	0	0	0	0	0	1	0	1	0	0	kurang sihat
unwilling	0	0	0	0	0	0	0	0	0	0	enggan
unwillingly	0	0	0	0	0	0	0	0	0	0	tanpa rela
unwillingness	0	0	0	0	0	1	0	0	0	0	tidak rela
unwind	0	0	0	0	0	0	0	0	0	0	berehat
unwise	0	0	0	0	0	1	0	0	0	0	kurang bijak
unwitting	0	0	0	0	0	1	0	0	0	0	tanpa disedari
unwittingly	0	0	0	0	0	0	0	0	0	0	tanpa disedari
unworthy	0	0	1	0	0	1	0	0	0	0	tidak layak
unwritten	0	0	0	0	0	0	0	0	0	0	tidak bertulis
unyielding	0	0	0	0	0	1	0	0	0	0	tidak mengalah
upheaval	1	0	0	1	0	1	0	1	0	0	pergolakan
uphill	0	1	0	1	0	1	1	0	0	0	menanjak
upholstery	0	0	0	0	0	0	0	0	0	0	upholsteri
upland	0	0	0	0	0	0	0	0	0	0	tanah tinggi
uplands	0	0	0	0	0	0	0	0	0	0	tanah tinggi
uplift	0	1	0	0	1	0	1	0	0	1	menaikkan semangat
upper	0	0	0	0	0	0	0	0	0	0	atas
upright	0	0	0	0	0	0	1	0	0	1	tegak
uprising	1	1	0	1	0	1	0	0	0	0	pemberontakan
uproar	0	0	0	0	0	1	0	0	0	0	gempar
upset	1	0	0	0	0	1	0	1	0	0	kecewa
upshot	0	0	0	0	0	0	0	0	0	0	hasil
upstairs	0	0	0	0	0	0	0	0	0	0	tingkat atas
upstart	0	0	0	0	0	0	0	0	0	0	permulaan
upwards	0	0	0	0	0	0	0	0	0	0	ke atas
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	bandar
urchin	0	0	0	0	0	1	0	0	0	0	landak
urge	0	0	0	0	0	0	0	0	0	0	mendesak
urgency	0	1	0	1	0	0	0	0	1	0	segera
urgent	0	1	0	1	0	1	0	0	1	0	mendesak
urinalysis	0	0	0	0	0	0	0	0	0	0	urinalisis
urn	0	0	0	0	0	0	0	1	0	0	tempayan
usage	0	0	0	0	0	0	0	0	0	0	penggunaan
usefully	0	0	0	0	0	0	0	0	0	0	berguna
usefulness	0	0	0	0	0	0	1	0	0	0	kegunaan
useless	0	0	0	0	0	1	0	0	0	0	tidak berguna
usher	0	0	0	0	0	0	1	0	0	1	pengantar
usual	0	0	0	0	0	0	1	0	0	1	biasalah
usurp	1	0	0	0	0	1	0	0	0	0	perampasan
usurped	1	0	0	1	0	1	0	0	0	0	dirampas
usury	0	0	0	0	0	1	0	0	0	0	riba
utensil	0	0	0	0	0	0	0	0	0	0	perkakas
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitarian
utility	0	0	0	0	0	0	1	0	0	0	utiliti
utilization	0	0	0	0	0	0	0	0	0	0	penggunaan
utilize	0	0	0	0	0	0	0	0	0	0	memanfaatkan
utmost	0	0	0	0	0	0	0	0	0	0	sepenuhnya
utopian	0	1	0	0	1	0	1	0	0	1	utopia
utterance	0	0	0	0	0	0	0	0	0	0	luahan
utterly	0	0	0	0	0	0	0	0	0	0	sama sekali
vacancy	0	0	0	0	0	1	0	0	0	0	kekosongan
vacation	0	1	0	0	1	0	1	0	0	0	bercuti
vaccination	0	0	0	0	0	0	0	0	0	0	vaksinasi
vaccine	0	0	0	0	0	0	1	0	0	0	vaksin
vacuolar	0	0	0	0	0	0	0	0	0	0	vakuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vakuol
vacuous	0	0	1	0	0	1	0	0	0	0	hampa
vacuum	0	0	0	0	0	0	0	0	0	0	vakum
vague	0	0	0	0	0	1	0	0	0	0	samar-samar
vagueness	0	0	0	0	0	1	0	0	0	0	kekaburan
vainly	0	0	1	0	0	1	0	1	0	0	dengan sia-sia
valance	0	0	0	0	0	0	0	0	0	0	kelambu
vale	0	0	0	0	0	0	0	0	0	0	lembah
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	gagah berani
validity	0	0	0	1	0	0	0	0	0	0	kesahan
valley	0	0	0	0	0	0	0	0	0	0	lembah
valor	0	0	0	0	0	0	1	0	0	1	keberanian
valuable	0	0	0	0	0	0	1	0	0	0	berharga
valuation	0	0	0	0	0	0	0	0	0	0	penilaian
valve	0	0	0	0	0	0	0	0	0	0	injap
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	Pontianak
van	0	0	0	0	0	0	0	0	0	0	van
vane	0	0	0	0	0	0	0	0	0	0	baling-baling
vanguard	0	0	0	0	0	0	1	0	0	0	barisan hadapan
vanilla	0	0	0	0	0	0	0	0	0	0	vanila
vanish	0	0	0	0	0	0	0	0	1	0	hilang
vanished	0	0	0	1	0	1	0	1	1	0	lenyap
vanity	0	0	0	0	0	1	0	0	0	0	kesombongan
vanquish	0	0	0	0	0	0	1	0	0	0	mengalahkan
vapor	0	0	0	0	0	0	0	0	0	0	wap
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	pembolehubah
variance	0	0	0	0	0	0	0	0	0	0	varians
variation	0	0	0	0	0	0	0	0	0	0	variasi
variations	0	0	0	0	0	0	0	0	0	0	variasi
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varikos
varied	0	0	0	0	0	0	0	0	0	0	pelbagai
variegated	0	0	0	0	0	0	0	0	0	0	beraneka ragam
variety	0	0	0	0	0	0	0	0	0	0	pelbagai
vary	0	0	0	0	0	0	0	0	0	0	berbeza-beza
vascular	0	0	0	0	0	0	0	0	0	0	vaskular
vase	0	0	0	0	0	0	0	0	0	0	pasu
vast	0	0	0	0	0	0	0	0	0	0	luas
vat	0	0	0	0	0	0	0	0	0	0	tong
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	peti besi
vaulted	0	0	0	0	0	0	0	0	0	0	berkubah
vaulting	0	0	0	0	0	0	0	0	0	0	peti besi
veal	0	0	0	0	0	0	0	1	0	1	anak lembu
vector	0	0	0	0	0	0	0	0	0	0	vektor
veer	0	0	0	1	0	0	0	0	1	0	melencong
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	sayur
vegetarian	0	0	0	0	0	0	0	0	0	0	vegetarian
vegetarianism	0	0	0	0	0	0	0	0	0	0	vegetarianisme
vegetation	0	0	0	0	0	0	0	0	0	0	tumbuh-tumbuhan
vegetative	0	0	1	0	0	1	0	1	0	0	vegetatif
vehement	1	0	0	1	0	1	0	0	0	0	berapi-api
vehicle	0	0	0	0	0	0	0	0	0	0	kenderaan
veil	0	0	0	0	0	0	0	0	0	0	tudung
veiled	0	0	0	0	0	0	0	0	0	0	bertudung
vein	0	0	0	0	0	0	0	0	0	0	urat
veined	0	0	0	0	0	0	0	0	0	0	berurat
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	halaju
velour	0	0	0	0	0	0	0	0	0	0	velour
velvet	0	0	0	0	0	0	1	0	0	0	baldu
velvety	0	0	0	0	0	0	1	0	0	0	baldu
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	dendam
vendor	0	0	0	0	0	0	0	0	0	0	vendor
veneer	0	0	0	0	0	0	0	0	0	0	venir
venerable	0	1	0	0	1	0	1	0	0	1	dihormati
veneration	0	0	0	0	0	0	1	0	0	0	pemujaan
vengeance	1	0	0	0	0	1	0	0	0	0	dendam
vengeful	1	0	0	1	0	1	0	0	0	0	pendendam
venison	0	0	0	0	0	0	0	0	0	0	daging rusa
venom	1	0	1	1	0	1	0	0	0	0	racun
venomous	1	0	1	1	0	1	0	0	0	0	berbisa
venous	0	0	0	0	0	0	0	0	0	0	vena
vent	1	0	0	0	0	0	0	0	0	0	bolong
ventilation	0	0	0	0	0	0	0	0	0	0	pengudaraan
ventilator	0	0	0	0	0	0	0	0	0	0	ventilator
ventricle	0	0	0	0	0	0	0	0	0	0	ventrikel
ventricular	0	0	0	0	0	0	0	0	0	0	ventrikel
venture	0	0	0	0	0	0	0	0	0	0	usaha
venue	0	0	0	0	0	0	0	0	0	0	tempat
veracity	0	1	0	0	1	0	1	0	1	1	kebenaran
veranda	0	0	0	0	0	0	0	0	0	0	beranda
verbal	0	0	0	0	0	0	0	0	0	0	lisan
verbatim	0	0	0	0	0	0	0	0	0	0	verbatim
verbiage	0	0	0	0	0	0	0	0	0	0	verbiage
verbose	0	0	0	0	0	0	0	0	0	0	bertele-tele
verbosity	0	0	0	0	0	1	0	0	0	0	keterlaluan
verdant	0	0	0	0	0	0	1	0	0	0	menghijau
verdict	0	0	0	1	0	0	0	0	0	0	keputusan
verge	0	1	0	1	0	1	0	0	0	0	ambang
verification	0	0	0	0	0	0	1	0	0	1	pengesahan
verified	0	0	0	0	0	0	1	0	0	1	disahkan
verify	0	0	0	0	0	0	0	0	0	0	mengesahkan
verily	0	0	0	0	0	0	1	0	0	1	sesungguhnya
veritable	0	0	0	0	0	0	1	0	0	0	benar-benar
vermin	1	0	1	1	0	1	0	0	0	0	kutu
vernacular	0	0	0	0	0	0	0	0	0	0	vernakular
vernal	0	0	0	0	1	0	1	0	0	0	vernal
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	serba boleh
versatility	0	0	0	0	0	0	0	0	0	0	serba boleh
verse	0	0	0	0	0	0	0	0	0	0	ayat
version	0	0	0	0	0	0	0	0	0	0	versi
versus	1	0	0	0	0	1	0	0	0	0	lawan
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vertebra
vertebral	0	0	0	0	0	0	0	0	0	0	tulang belakang
vertex	0	0	0	0	0	0	0	0	0	0	puncak
vertical	0	0	0	0	0	0	0	0	0	0	menegak
vertically	0	0	0	0	0	0	0	0	0	0	secara menegak
vertigo	0	0	0	1	0	1	0	0	0	0	vertigo
verve	0	0	0	0	0	0	1	0	0	0	semangat
vesicle	0	0	0	0	0	0	0	0	0	0	vesikel
vesicular	0	0	1	0	0	0	0	0	0	0	vesikular
vessel	0	0	0	0	0	0	0	0	0	0	kapal
vest	0	0	0	0	0	0	0	0	0	0	jaket
vested	0	0	0	0	0	0	0	0	0	0	terletak hak
vestibule	0	0	0	0	0	0	0	0	0	0	ruang depan
vestige	0	0	0	0	0	0	0	0	0	0	sisa
vet	0	0	0	0	0	0	0	0	0	0	doktor haiwan
veteran	0	0	0	0	0	0	1	0	0	1	veteran
veterinarian	0	0	0	0	0	0	0	0	0	0	doktor haiwan
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	daya maju
viable	0	0	0	0	0	0	0	0	0	0	berdaya maju
viaduct	0	0	0	0	0	0	0	0	0	0	jejambat
vial	0	0	0	0	0	0	0	0	0	0	vial
vibrate	0	0	0	0	0	0	0	0	0	0	bergetar
vibration	0	0	0	0	0	0	0	0	0	0	getaran
vibratory	0	0	0	0	0	0	0	0	0	0	bergetar
vicar	0	0	0	0	0	0	1	0	0	1	pendeta
vicarious	0	0	0	0	0	0	0	0	0	0	wakil
vice	0	0	0	0	0	1	0	0	0	0	maksiat
vicinity	0	0	0	0	0	0	0	0	0	0	sekitar
vicious	1	0	1	0	0	1	0	0	0	0	ganas
victim	1	0	0	1	0	1	0	1	0	0	mangsa
victimized	1	0	1	1	0	1	0	1	1	0	menjadi mangsa
victor	0	0	0	0	1	0	1	0	0	0	pemenang
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	menang
victory	0	1	0	0	1	0	1	0	0	1	kemenangan
videotape	0	0	0	0	0	0	0	0	0	0	pita rakaman
vie	0	0	0	0	0	0	0	0	0	0	bertanding
view	0	0	0	0	0	0	0	0	0	0	pandangan
vigil	0	1	0	0	0	0	0	0	0	0	berjaga-jaga
vigilance	0	1	0	0	0	0	1	0	0	1	kewaspadaan
vigilant	0	0	0	1	0	0	1	0	0	1	berjaga-jaga
vignette	0	0	0	0	0	0	0	0	0	0	vignet
vigor	0	0	0	0	0	0	1	0	0	0	semangat
vigorous	0	0	0	0	0	0	1	0	0	1	cergas
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	vila
village	0	0	0	0	0	0	0	0	0	0	kampung
villager	0	0	0	0	0	0	1	0	0	1	orang kampung
villain	0	0	0	1	0	1	0	0	0	0	penjahat
villainous	1	0	1	1	0	1	0	0	0	0	jahat
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	membela kebenaran
vindicated	0	0	0	0	0	0	1	0	0	0	dibenarkan
vindication	0	1	0	0	1	0	1	0	0	1	pembenaran
vindictive	1	0	1	0	0	1	0	0	0	0	pendendam
vinegar	0	0	0	0	0	0	0	0	0	0	cuka
vineyard	0	0	0	0	0	0	0	0	0	0	ladang anggur
viola	0	0	0	0	0	0	0	0	0	0	biola
violation	1	0	0	1	0	1	0	1	1	0	pelanggaran
violence	1	0	0	1	0	1	0	1	0	0	keganasan
violent	1	0	1	1	0	1	0	0	1	0	ganas
violently	1	0	1	1	0	1	0	1	0	0	secara ganas
violet	0	0	0	0	0	0	0	0	0	0	ungu
violin	0	0	0	0	0	0	0	0	0	0	biola
violinist	0	0	0	0	0	0	0	0	0	0	pemain Violin
viper	0	0	0	1	0	1	0	0	0	0	ular berbisa
virgin	0	0	0	0	0	0	1	0	0	1	anak dara
virginity	0	1	0	0	0	0	1	0	0	0	dara
virology	0	0	0	0	0	0	0	0	0	0	virologi
virtual	0	0	0	0	0	0	0	0	0	0	maya
virtually	0	0	0	0	0	0	0	0	0	0	secara maya
virtue	0	0	0	0	0	0	1	0	0	1	kebajikan
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoso
virtuous	0	0	0	0	1	0	1	0	0	1	berakhlak mulia
virulence	1	0	0	1	0	1	0	0	0	0	keganasan
virus	0	0	0	0	0	1	0	0	0	0	virus
visa	0	0	0	0	0	0	0	0	0	0	visa
visage	0	0	0	0	0	0	0	0	0	0	wajah
viscosity	0	0	0	0	0	0	0	0	0	0	kelikatan
viscous	0	0	0	0	0	0	0	0	0	0	likat
vise	0	0	0	0	0	0	0	0	0	0	ragum
visibility	0	0	0	0	0	0	0	0	0	0	keterlihatan
visible	0	0	0	0	0	0	0	0	0	0	nampak
visibly	0	0	0	0	0	0	0	0	0	0	nampak
vision	0	1	0	0	0	0	1	0	0	0	penglihatan
visionary	0	1	0	0	1	0	1	0	0	1	berwawasan
visit	0	0	0	0	0	0	1	0	0	0	melawat
visitation	0	0	0	0	0	1	0	0	0	0	lawatan
visiting	0	0	0	0	0	0	0	0	0	0	melawat
visitor	0	1	0	0	1	0	1	0	0	0	pelawat
visor	0	1	0	0	0	0	0	0	1	0	visor
vista	0	0	0	0	0	0	0	0	0	0	pemandangan
visual	0	0	0	0	0	0	0	0	0	0	visual
visualize	0	0	0	0	0	0	0	0	0	0	bayangkan
vital	0	0	0	0	0	0	1	0	0	0	penting
vitality	0	0	0	0	1	0	1	0	0	1	daya hidup
vitreous	0	0	0	0	0	0	0	0	0	0	vitreous
vivacious	0	0	0	0	1	0	1	0	0	0	cergas
vivid	0	0	0	0	1	0	1	0	0	0	terang
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	kosa kata
vocal	0	0	0	0	0	0	0	0	0	0	vokal
vocalist	0	0	0	0	0	0	0	0	0	0	vokalis
vocation	0	0	0	0	0	0	0	0	0	0	kerjaya
vogue	0	0	0	0	0	0	0	0	0	0	vogue
voice	0	0	0	0	0	0	0	0	0	0	suara
voiceless	0	0	0	0	0	0	0	0	0	0	tidak bersuara
void	0	0	0	0	0	0	0	0	0	0	batal
volatility	1	1	0	1	0	1	0	0	1	0	turun naik
volcanic	0	0	0	0	0	0	0	0	0	0	gunung berapi
volcano	0	0	0	1	0	1	0	0	1	0	gunung berapi
volition	0	0	0	0	0	0	0	0	0	0	kerelaan
volley	0	0	0	0	0	0	0	0	0	0	voli
voltmeter	0	0	0	0	0	0	0	0	0	0	voltmeter
volume	0	0	0	0	0	0	0	0	0	0	isipadu
voluminous	0	0	0	0	0	0	0	0	0	0	melimpah ruah
voluntarily	0	0	0	0	0	0	0	0	0	0	secara sukarela
voluntary	0	0	0	0	0	0	0	0	0	0	secara sukarela
volunteer	0	1	0	1	1	0	1	0	0	1	sukarelawan
volunteering	0	0	0	0	0	0	0	0	0	0	sukarela
volunteers	0	0	0	0	0	0	0	0	0	1	sukarelawan
