English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Esperanto Word
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	sekvo
sequence	0	0	0	0	0	0	0	0	0	0	sekvenco
sequent	0	0	0	0	0	0	0	0	0	0	sinsekva
sequestered	0	0	0	0	0	0	0	0	0	0	sekvestrita
sequestration	0	0	0	0	0	1	0	1	0	0	sekvestrado
serene	0	0	0	0	0	1	0	0	0	1	serena
serenity	0	1	0	0	1	0	1	0	0	1	sereneco
sergeant	0	0	0	0	0	0	0	0	0	0	serĝento
serial	0	1	0	0	0	0	0	0	0	0	serialo
series	0	0	0	0	0	0	0	0	0	1	serio
serif	0	0	0	0	0	0	0	0	0	0	serifo
seriousness	0	0	0	1	0	0	0	1	0	0	seriozeco
sermon	0	0	0	0	0	0	1	0	0	1	prediko
serpent	0	0	1	1	0	1	0	0	0	0	serpento
serpentine	0	0	0	0	0	0	0	0	0	0	serpentino
serrated	0	0	0	0	0	0	0	0	0	0	segita
serum	0	0	0	0	0	0	1	0	0	0	serumo
servant	0	0	0	0	0	1	0	0	0	1	servisto
serve	0	0	0	0	0	1	0	0	0	1	servi
service	0	0	0	0	0	0	0	0	0	0	servo
serviceable	0	0	0	0	0	0	0	0	0	0	utila
servile	0	0	1	1	0	1	0	1	0	0	servile
servitude	0	0	0	0	0	1	0	0	0	0	sklaveco
sess	0	0	0	0	0	0	0	0	0	0	ses
session	0	0	0	0	0	0	0	0	0	0	kunsido
sessions	0	0	0	0	0	0	0	0	0	0	kunsidoj
set	0	0	0	0	0	0	0	0	0	0	aro
setback	0	0	0	0	0	1	0	1	0	0	malsukceso
sett	0	0	0	0	0	0	0	0	0	0	set
setter	0	0	0	0	0	0	0	0	0	0	starigisto
settle	0	0	0	0	0	0	0	0	0	0	ekloĝi
settled	0	0	0	0	0	0	0	0	0	0	ekloĝis
settler	0	0	0	0	0	0	0	0	0	0	setlanto
settlor	0	0	0	1	0	0	1	0	0	0	setlor
seventh	0	0	0	0	0	0	0	0	0	0	sepa
seventy	0	0	0	0	0	0	0	0	0	0	sepdek
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	disigebla
severally	0	0	0	0	0	0	0	0	0	0	solece
severance	0	0	0	0	0	0	0	1	0	0	disigo
severely	0	0	0	0	0	0	0	0	0	0	severe
severity	0	0	0	0	0	0	0	0	0	0	severeco
sew	0	0	0	0	0	0	0	0	0	0	kudri
sewage	0	0	1	0	0	1	0	0	0	0	kloakaĵo
sewer	0	0	1	0	0	0	0	0	0	0	kloako
sewerage	0	0	1	0	0	1	0	0	0	0	kloakigo
sex	0	1	0	0	1	0	1	0	0	1	sekso
sexuality	0	0	0	0	0	0	0	0	0	0	sekseco
sexy	0	0	0	0	0	0	0	0	0	0	seksa
shabby	0	0	1	0	0	1	0	0	0	0	mizera
shack	0	0	1	0	0	1	0	1	0	0	barako
shackle	1	1	1	1	0	1	0	1	0	0	kateno
shade	0	0	0	0	0	0	0	0	0	0	ombro
shades	0	0	0	0	0	0	0	0	0	0	nuancoj
shading	0	0	0	0	0	0	0	0	0	0	ombrado
shadow	0	0	0	0	0	0	0	0	0	0	ombro
shadowy	0	0	0	0	0	0	0	0	0	0	ombra
shady	0	0	0	1	0	1	0	0	0	0	ombra
shaft	0	0	0	0	0	0	0	0	0	0	ŝafto
shag	0	0	0	0	0	0	0	0	0	0	ŝumo
shaggy	0	0	0	0	0	0	0	0	0	0	vilulo
shake	0	0	0	0	0	0	0	0	0	0	skui
shaken	0	0	0	0	0	0	0	0	0	0	skuita
shaking	0	0	0	1	0	1	0	0	0	0	tremante
shaky	1	1	0	1	0	1	0	0	0	0	tremanta
sham	1	0	1	0	0	1	0	0	0	0	sham
shaman	0	0	0	0	0	0	0	0	0	0	ŝamano
shambles	0	0	0	0	0	1	0	0	0	0	ŝanceliĝoj
shame	0	0	1	1	0	1	0	1	0	0	honto
shameful	0	0	0	0	0	1	0	1	0	0	hontinda
shameless	0	0	1	0	0	1	0	0	0	0	senhonta
shanghai	0	0	1	1	0	1	0	0	0	0	ŝanhajo
shank	0	0	0	1	0	0	0	0	0	0	tingo
shanty	0	0	0	0	0	0	0	0	0	0	shanty
shape	0	0	0	0	0	0	1	0	0	0	formo
shapely	0	0	0	0	0	0	1	0	0	0	belforma
share	0	1	0	0	1	0	1	0	0	1	kunhavigi
shareholder	0	0	0	0	0	0	0	0	0	0	akciulo
shark	0	0	0	0	0	1	0	0	0	0	ŝarko
sharpen	1	1	0	0	0	0	0	0	0	0	akrigi
sharpened	0	0	0	0	0	0	0	0	0	0	akrigita
sharpener	0	0	0	0	0	0	0	0	0	0	akrigilo
sharpness	0	0	0	0	0	0	0	0	0	0	akreco
shatter	1	0	0	1	0	1	0	1	1	0	frakasi
shattered	0	0	0	0	0	1	0	1	0	0	frakasita
shave	0	0	0	0	0	0	0	0	0	0	razi
shaving	0	0	0	0	0	0	0	0	0	0	razi
shawl	0	0	0	0	0	0	0	0	0	0	ŝalo
sheaf	0	0	0	0	0	0	0	0	0	0	garbo
shear	0	0	0	0	0	0	0	0	0	0	tondi
shears	0	0	0	0	0	0	0	0	0	0	tondiloj
sheath	0	0	0	0	0	0	0	0	0	0	ingo
sheathing	0	0	0	0	0	0	0	0	0	0	eningigi
shed	0	0	0	0	0	1	0	0	0	0	ŝedo
sheen	0	0	0	0	0	0	0	0	0	0	brilo
sheep	0	0	0	0	0	0	0	0	0	0	ŝafoj
sheer	0	0	0	0	0	0	0	0	0	0	pura
sheet	0	0	0	0	0	0	0	0	0	0	folio
shelf	0	0	0	0	0	0	0	0	0	0	breto
shell	1	0	0	1	0	1	0	1	1	0	ŝelo
shellfish	0	0	0	0	0	0	0	0	0	0	mariskoj
shelter	0	0	0	0	0	0	1	0	0	1	ŝirmejon
shelved	0	0	0	0	0	1	0	0	0	0	arkivita
shepherd	0	0	0	0	0	0	1	0	0	1	paŝtisto
sheriff	0	0	0	0	0	0	0	0	0	1	ŝerifo
sherry	0	0	0	0	0	0	0	0	0	0	ŝereo
shield	0	0	0	0	0	0	0	0	0	0	ŝildo
shift	0	0	0	0	0	0	0	0	0	0	movo
shifting	0	0	0	0	0	0	0	0	0	0	moviĝanta
shilling	0	0	0	0	0	0	0	0	0	0	ŝilingo
shimmer	0	0	0	0	0	0	0	0	0	0	brilas
shin	0	0	0	0	0	0	0	0	0	0	tibio
shine	0	0	0	0	0	0	1	0	0	0	brilu
shingle	0	0	0	0	0	0	0	0	0	0	ŝindolo
shining	0	1	0	0	1	0	1	0	0	0	brilanta
shiny	0	0	0	0	0	0	0	0	0	0	brila
ship	0	1	0	0	0	0	0	0	0	0	ŝipo
shipment	0	0	0	0	0	0	0	0	0	0	sendo
shipping	0	0	0	0	0	0	0	0	0	0	Sendo
shipwreck	0	0	0	1	0	1	0	1	0	0	ŝiprompiĝo
shire	0	0	0	0	0	0	0	0	0	0	grafejo
shirt	0	0	0	0	0	0	0	0	0	0	ĉemizo
shit	1	0	1	0	0	1	0	0	0	0	merdo
shiver	1	1	0	1	0	1	0	1	0	0	tremeto
shivering	0	0	0	0	0	0	0	0	0	0	tremante
shoals	0	0	0	0	0	0	0	0	0	0	svarmoj
shock	1	0	0	1	0	1	0	0	1	0	ŝoko
shockingly	0	0	0	0	0	0	0	0	1	0	ŝoke
shoddy	1	0	1	0	0	1	0	0	0	0	fuŝa
shoe	0	0	0	0	0	0	0	0	0	0	ŝuo
shoemaker	0	0	0	0	0	0	0	0	0	0	ŝuisto
shoot	1	0	0	1	0	1	0	0	0	0	pafi
shooter	0	0	0	1	0	0	0	0	0	0	pafisto
shooting	1	0	0	1	0	1	0	0	0	0	pafado
shop	0	0	0	0	0	0	0	0	0	0	butiko
shopkeeper	0	0	0	0	0	0	0	0	0	1	butikisto
shoplifting	1	0	1	0	0	1	0	0	0	0	butikŝtelado
shopping	0	1	0	0	1	0	1	0	1	1	butikumado
shore	0	0	0	0	0	0	0	0	0	0	bordo
shorn	0	0	0	0	0	0	0	0	0	0	tonditaj
short	0	0	0	0	0	0	0	0	0	0	mallonga
shortage	1	0	0	1	0	1	0	1	0	0	manko
shortcoming	0	0	0	0	0	1	0	0	0	0	manko
shorten	0	0	0	0	0	0	0	0	0	0	mallongigi
shortening	0	0	0	0	0	0	0	0	0	0	mallongigo
shorthand	0	0	0	0	0	0	0	0	0	0	stenografio
shortly	0	1	0	0	0	0	0	0	0	0	baldaŭ
shortness	0	0	0	0	0	0	0	0	0	0	mallongeco
shorts	0	0	0	0	0	0	0	0	0	0	pantaloneto
shot	1	0	0	1	0	1	0	1	1	0	pafis
shotgun	0	0	0	0	0	0	0	0	0	0	ĉaspafilo
shoulder	0	0	0	0	0	0	1	0	0	1	ŝultro
shout	1	0	0	0	0	0	0	0	1	0	krii
shove	1	0	0	0	0	1	0	0	0	0	ŝovi
shovel	0	0	0	0	0	0	0	0	0	0	ŝovelilo
shoveling	0	0	0	0	0	0	0	0	0	0	ŝovelado
show	0	0	0	0	0	0	0	0	0	1	montri
shower	0	0	0	0	0	0	0	0	0	0	duŝo
showing	0	0	0	0	0	0	0	0	0	0	montrante
showy	0	0	0	0	0	1	0	0	0	0	okulfrapa
shrapnel	0	0	0	1	0	0	0	0	0	0	ŝrapnelon
shred	0	0	0	0	0	0	0	0	0	0	peceto
shrewd	0	0	0	0	0	0	1	0	0	0	sagaca
shriek	1	0	0	1	0	1	0	1	1	0	krii
shrill	1	0	0	1	0	1	0	0	1	0	akra
shrimp	0	0	0	0	0	0	0	0	0	0	salikoko
shrine	0	0	0	0	0	0	0	0	0	0	sanktejo
shrink	0	0	0	1	0	1	0	1	0	0	ŝrumpi
shrinking	0	0	0	0	0	0	0	0	0	0	ŝrumpiĝanta
shroud	0	0	0	0	0	0	0	1	0	0	mortintotuko
shrub	0	0	0	0	0	0	0	0	0	0	arbusto
shrubbery	0	0	0	0	0	0	0	0	0	0	arbustaro
shrug	0	0	0	0	0	0	0	0	0	0	levu la ŝultrojn
shrunk	0	0	0	0	0	1	0	0	0	0	ŝrumpis
shudder	0	0	0	1	0	1	0	0	0	0	ektremi
shuffle	0	0	0	0	0	0	0	0	0	0	miksi
shuffling	0	0	0	0	0	0	0	0	0	0	miksante
shun	1	0	1	0	0	1	0	1	0	0	evitas
shunt	0	0	0	0	0	0	0	0	0	0	ŝunto
shut	0	0	0	0	0	0	0	0	0	0	fermu
shutter	0	0	0	0	0	0	0	0	0	0	ŝutron
shuttle	0	0	0	0	0	0	0	0	0	0	pramo
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	malsana
sickening	1	0	1	1	0	1	0	1	0	0	malsaniga
sickle	0	0	0	0	0	0	0	0	0	0	rikoltilo
sickly	0	0	1	0	0	1	0	1	0	0	malsane
sickness	0	0	1	1	0	1	0	1	0	0	malsano
side	0	0	0	0	0	0	0	0	0	0	flanko
sideboard	0	0	0	0	0	0	0	0	0	0	sideboard
sidestep	0	0	0	0	0	0	0	0	0	0	flankenpaŝi
sideways	0	0	0	0	0	0	0	0	0	0	flanken
siege	0	0	0	0	0	0	0	0	0	0	sieĝo
siesta	0	0	0	0	0	0	0	0	0	0	dormeto
sieve	0	0	0	0	0	0	0	0	0	0	kribrilo
sifting	0	0	0	0	0	0	0	0	0	0	kribrado
sigh	0	0	0	0	0	0	0	0	0	0	suspiri
sight	0	0	0	0	0	0	0	0	0	0	vido
sign	0	0	0	0	0	0	0	0	0	0	signo
signal	0	0	0	0	0	0	0	0	0	0	signalo
signature	0	0	0	0	0	0	0	0	0	1	subskribo
significance	0	0	0	0	0	0	0	0	0	0	signifon
significant	0	0	0	0	0	0	0	0	0	0	signifa
signification	0	0	0	0	0	0	0	0	0	0	signifo
signify	0	1	0	0	0	0	0	0	0	0	signi
signpost	0	0	0	0	0	0	0	0	0	0	vojmontrilo
silent	0	0	0	0	0	0	0	0	0	0	silenta
silently	0	0	0	0	0	0	0	0	0	0	silente
silhouette	0	0	0	0	0	0	0	0	0	0	silueto
silk	0	0	0	0	0	0	1	0	0	0	silko
silken	0	0	0	0	0	0	0	0	0	0	silkeca
silky	0	0	0	0	0	0	0	0	0	0	silkeca
sill	0	0	0	0	0	0	0	0	0	0	sojlo
silliness	0	0	0	0	0	0	0	0	0	0	malsaĝeco
silly	0	0	0	0	1	1	0	0	0	0	stulta
silt	0	0	0	0	0	0	0	0	0	0	silto
silver	0	0	0	0	0	0	0	0	0	0	arĝento
silvery	0	0	0	0	0	0	0	0	0	0	arĝenteca
similar	0	0	0	0	0	0	0	0	0	0	similaj
similarity	0	0	0	0	0	0	0	0	0	0	simileco
simile	0	0	0	0	0	0	0	0	0	0	simile
simmer	1	1	0	0	0	0	0	0	0	0	boligu
simmering	0	1	0	0	0	0	0	0	0	0	bolante
simple	0	0	0	0	0	0	0	0	0	0	simpla
simples	0	0	0	0	0	0	0	0	0	0	simplaj
simplify	0	1	0	0	1	0	1	0	1	1	simpligi
simply	0	0	0	0	0	0	0	0	0	0	simple
simulate	0	0	0	0	0	0	0	0	0	0	simuli
simulated	0	0	0	0	0	0	0	0	0	0	simulita
simulating	0	0	0	0	0	0	0	0	0	0	simulante
simulation	0	0	0	0	0	0	0	0	0	0	simulado
simultaneous	0	0	0	0	0	0	0	0	0	0	samtempa
simultaneously	0	0	0	0	0	0	0	0	0	0	samtempe
sin	1	0	1	1	0	1	0	1	0	0	peko
sincere	0	0	0	0	0	0	1	0	0	1	sincera
sincerity	0	0	0	0	0	0	1	0	0	0	sincereco
sinful	1	0	1	1	0	1	0	1	0	0	pekema
sing	0	1	0	0	1	0	1	1	0	1	kanti
singer	0	0	0	0	0	0	0	0	0	0	kantisto
single	0	0	0	0	0	0	0	0	0	0	ununura
singly	0	0	0	0	0	0	1	0	0	0	unuope
singular	0	0	0	0	0	0	0	0	0	0	singularo
singularity	0	0	0	0	0	0	0	0	0	0	singularo
singularly	0	0	0	0	0	0	0	0	1	0	unuope
sinister	1	0	1	1	0	1	0	0	0	0	sinistra
sink	0	0	0	0	0	0	0	0	0	0	sinki
sinner	1	0	1	1	0	1	0	1	0	0	pekulo
sinning	0	0	1	0	0	1	0	0	0	0	pekanta
sinus	0	0	0	0	0	0	0	0	0	0	sinuso
sip	0	0	0	0	0	0	0	0	0	0	trinketon
siphon	0	0	0	0	0	0	0	0	0	0	sifono
sir	0	0	0	0	0	0	1	0	0	1	Sinjoro
sire	0	0	0	0	0	0	0	0	0	0	sinjoro
siren	0	0	0	1	0	1	0	0	0	0	sireno
sissy	0	0	0	0	0	1	0	0	0	0	fraŭlino
sister	0	0	0	0	0	0	0	0	0	0	fratino
sisterhood	1	0	0	0	0	0	1	1	1	1	fratineco
site	0	0	0	0	0	0	0	0	0	0	retejo
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	sidante
situate	0	0	0	0	0	0	0	0	0	0	situi
situated	0	0	0	0	0	0	0	0	0	0	situanta
situation	0	0	0	0	0	0	0	0	0	0	situacio
sixth	0	0	0	0	0	0	0	0	0	0	sesa
sixty	0	0	0	0	0	0	0	0	0	0	sesdek
size	0	0	0	0	0	0	0	0	0	0	grandeco
sizzle	1	0	0	0	0	0	0	0	0	0	sizzle
skate	0	0	0	0	0	0	0	0	0	0	gliti
skating	0	0	0	0	0	0	0	0	0	0	glitkurado
skein	0	0	0	0	0	0	0	0	0	0	fajno
skeleton	0	0	0	0	0	0	0	0	0	0	skeleto
skeptic	0	0	0	0	0	0	0	0	0	0	skeptikulo
skeptical	0	0	0	0	0	1	0	0	0	0	skeptika
skepticism	0	0	0	0	0	0	0	0	0	0	skeptiko
sketch	0	0	0	0	0	0	0	0	0	0	skizo
sketchy	0	0	0	0	0	1	0	0	0	0	skiza
skewed	1	1	0	0	0	1	0	0	0	0	distordita
skewer	0	0	0	0	0	0	0	0	0	0	brodo
ski	0	0	0	0	0	0	0	0	0	0	skio
skid	1	0	0	1	0	1	0	1	0	0	gliti
skiff	0	0	0	0	0	0	0	0	0	0	skifo
skill	0	0	0	0	0	0	0	0	0	0	lerteco
skilled	0	0	0	0	0	0	1	0	0	0	lerta
skillet	0	0	0	0	0	0	0	0	0	0	pato
skillful	0	0	0	0	0	0	1	0	0	1	lerta
skim	0	0	0	0	0	0	0	0	0	0	skim
skin	0	0	0	0	0	0	0	0	0	0	haŭto
skinny	0	0	0	0	0	0	0	0	0	0	magra
skip	0	0	0	0	0	1	0	0	0	0	salti
skipper	0	0	0	0	0	0	0	0	0	0	ŝipestro
skirmish	1	0	0	0	0	1	0	0	0	0	bataleto
skirt	0	0	0	0	0	0	0	0	0	0	jupo
skirting	0	0	0	0	0	0	0	0	0	0	jupo
skirts	0	0	0	0	0	0	0	0	0	0	jupoj
skit	0	0	0	0	0	0	0	0	0	0	skeĉo
skull	0	0	0	0	0	0	0	0	0	0	kranio
skunk	0	0	0	0	0	0	0	0	0	0	mefito
sky	0	0	0	0	0	0	1	0	0	0	ĉielo
skyscraper	0	0	0	0	0	0	0	0	0	0	ĉielskrapanto
slab	0	0	0	0	0	0	0	0	0	0	slabo
slack	0	0	0	0	0	1	0	0	0	0	malstreĉo
slag	0	0	0	0	0	1	0	0	0	0	skorio
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	kalumnii
slanderous	0	0	0	0	0	1	0	0	0	0	kalumniaj
slang	0	0	0	0	0	0	0	0	0	0	slango
slant	0	0	0	0	0	0	0	0	0	0	deklivo
slap	1	0	0	0	0	1	0	0	1	0	vangofrapi
slash	1	0	0	0	0	0	0	0	0	0	oblikvo
slashes	0	0	0	0	0	0	0	0	0	0	oblikvoj
slate	0	0	0	0	0	0	1	0	0	0	ardezo
slates	0	0	0	0	0	0	0	0	0	0	ardezoj
slaughter	1	0	1	1	0	1	0	1	1	0	buĉado
slaughterhouse	1	0	1	1	0	1	0	1	0	0	buĉejo
slaughtering	1	0	1	1	0	1	0	1	1	0	buĉado
slave	1	0	0	1	0	1	0	1	0	0	sklavo
slavery	1	0	1	1	0	1	0	1	0	0	sklaveco
slay	1	0	0	0	0	1	0	0	0	0	mortigi
slayer	1	0	1	1	0	1	0	1	1	0	mortiginto
sledge	0	0	0	0	0	0	0	0	0	0	sledo
sleek	0	0	0	0	0	0	1	0	0	0	glata
sleep	0	0	0	0	0	0	0	0	0	0	dormu
sleeper	0	0	0	0	0	0	0	0	0	0	dormanto
sleeping	0	0	0	0	0	0	0	0	0	0	dormante
sleeplessness	0	0	0	0	0	0	0	0	0	0	sendormeco
sleepy	0	0	0	0	0	0	0	0	0	0	dormema
sleet	0	0	0	0	0	1	0	0	0	0	pluvego
sleeve	0	0	0	0	0	0	0	0	0	0	maniko
sleeveless	0	0	0	0	0	0	0	0	0	0	senmanikaj
sleigh	0	0	0	0	0	0	0	0	0	0	sledo
sleight	0	0	0	0	0	0	0	0	0	0	sleight
slender	0	0	0	0	0	0	1	0	0	0	svelta
sleuth	0	0	0	0	0	0	0	0	0	0	detektivo
slice	0	0	0	0	0	0	0	0	0	0	tranĉaĵo
slick	0	0	0	0	0	0	0	0	0	0	glata
slide	0	0	0	0	0	0	0	0	0	0	gliti
sliding	0	0	0	0	0	0	0	0	0	0	glitante
slight	0	0	0	0	0	0	0	0	0	0	malgrava
slightly	0	0	0	0	0	0	0	0	0	0	iomete
slim	0	0	0	0	0	0	1	0	0	0	svelta
slime	0	0	1	0	0	0	0	0	0	0	ŝlimo
slimy	0	0	1	0	0	1	0	0	0	0	ŝlima
sling	0	0	0	0	0	0	0	0	0	0	skarpo
slink	0	0	0	0	0	1	0	0	0	0	ŝteliri
slip	0	0	0	0	0	1	0	0	1	0	gliti
slipper	0	0	0	0	0	0	0	0	0	0	pantoflo
slippers	0	0	0	0	0	0	0	0	0	0	pantofloj
slit	0	0	0	0	0	0	0	0	0	0	fendo
sliver	0	0	0	0	0	0	0	0	0	0	peceto
slogan	0	0	0	0	0	0	0	0	0	0	slogano
sloop	0	0	0	0	0	0	0	0	0	0	ŝalupo
slop	0	0	1	0	0	1	0	0	0	0	deklivo
slope	0	0	0	0	0	0	0	0	0	0	deklivo
sloppy	0	0	1	0	0	1	0	0	0	0	malzorgema
slot	0	0	0	0	0	0	0	0	0	0	fendo
sloth	0	0	1	0	0	1	0	0	0	0	bradipo
slouch	0	0	0	0	0	1	0	0	0	0	malstreĉi
slough	0	0	0	0	0	1	0	0	0	0	marĉo
slow	0	0	0	0	0	0	0	0	0	0	malrapida
slowly	0	0	0	0	0	0	0	0	0	0	malrapide
slowness	0	0	0	0	0	1	0	0	0	0	malrapideco
sludge	0	0	1	0	0	1	0	0	0	0	ŝlimo
slug	0	0	1	0	0	1	0	0	0	0	limako
sluggish	0	0	0	0	0	1	0	1	0	0	malvigla
sluice	0	0	0	0	0	0	0	0	0	0	kluzo
slum	0	0	1	0	0	1	0	0	0	0	slumo
slumber	0	0	0	0	0	0	0	0	0	0	dormeto
slump	0	0	0	0	0	1	0	1	0	0	malaltiĝo
slur	1	0	1	0	0	1	0	1	0	0	kalumnio
slush	0	0	1	0	0	1	0	0	1	0	slush
slut	1	0	1	0	0	1	0	0	0	0	malĉastulino
sly	1	0	1	1	0	1	0	0	0	0	ruza
smack	1	0	0	0	0	1	0	0	0	0	smack
small	0	0	0	0	0	1	0	0	0	0	malgranda
smaller	0	0	0	0	0	0	0	0	0	0	pli malgranda
smallest	0	0	0	0	0	0	0	0	0	0	plej malgranda
smash	1	0	0	1	0	1	0	0	0	0	frakasi
smashed	0	0	0	0	0	1	0	0	0	0	frakasita
smattering	0	0	0	0	0	1	0	0	0	0	smattering
smear	0	0	0	0	0	0	0	0	0	0	ŝmiri
smell	1	0	1	0	0	1	0	0	0	0	odori
smelling	0	0	1	0	0	1	0	0	0	0	odorante
smelt	0	0	0	0	0	0	0	0	0	0	odoris
smile	0	0	0	0	1	0	1	0	1	1	rideti
smiling	0	0	0	0	1	0	1	0	0	0	ridetante
smirk	0	0	0	0	0	1	0	0	0	0	rideti
smite	1	0	0	1	0	1	0	1	0	0	frapi
smith	0	0	0	0	0	0	0	0	0	1	forĝisto
smitten	0	0	0	0	0	0	1	0	0	0	frapita
smoker	0	0	0	0	0	1	0	0	0	0	fumanto
smokey	0	0	0	0	0	0	0	0	0	0	fuma
smoking	0	0	0	0	0	0	0	0	0	0	fumante
smoky	0	0	0	0	0	0	0	0	0	0	fumplena
smoldering	0	0	0	0	0	0	0	0	0	0	brulanta
smoothly	0	0	0	0	0	0	0	0	0	0	glate
smoothness	0	0	0	0	0	0	1	0	0	0	glateco
smother	1	0	0	0	0	1	0	0	0	0	sufoki
smudge	0	0	0	0	0	1	0	0	0	0	makulo
smug	0	0	0	0	0	1	0	0	0	0	kontenta
smuggle	0	0	0	1	0	1	0	0	0	0	kontrabandi
smuggler	1	0	1	1	0	1	0	0	0	0	kontrabandisto
smuggling	0	0	0	0	0	1	0	0	0	0	kontrabandado
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	manĝeto
snacks	0	0	0	0	0	0	0	0	0	0	etmanĝaĵoj
snag	0	0	0	0	0	1	0	0	1	0	kraĉo
snags	0	0	0	0	0	1	0	0	0	0	kraĉoj
snail	0	0	0	0	0	0	0	0	0	0	heliko
snake	0	0	1	1	0	1	0	0	0	0	serpento
snap	0	0	0	0	0	0	0	0	0	0	klaki
snapshot	0	0	0	0	0	0	0	0	0	0	momentfoto
snare	0	0	0	1	0	1	0	0	0	0	kaptilo
snarl	1	0	1	0	0	1	0	0	0	0	grumbli
snarling	1	0	0	0	0	1	0	0	0	0	grumblante
snatch	0	0	0	0	0	0	0	0	0	0	kapti
sneak	1	0	0	1	0	1	0	0	1	0	ŝteliri
sneakers	0	0	0	0	0	0	0	0	0	0	sneakers
sneaking	0	1	0	1	0	1	0	0	0	1	ŝtelirante
sneer	1	0	1	0	0	1	0	0	0	0	rikani
sneeze	0	0	1	0	0	1	0	0	1	0	terni
sneezing	0	0	0	0	0	0	0	0	0	0	ternante
snicker	0	0	0	0	0	0	1	0	0	0	rikanto
snide	0	0	0	0	0	1	0	0	0	0	snade
sniff	0	0	0	0	0	0	0	0	0	0	flari
snip	0	0	0	0	0	0	0	0	0	0	tranĉi
snipe	0	0	0	0	0	0	0	0	0	0	galinago
snippet	0	0	0	0	0	0	0	0	0	0	fragmento
snob	0	0	0	0	0	1	0	0	0	0	snobo
snoopy	0	0	0	0	0	0	0	0	0	0	snupo
snooze	0	0	0	0	0	0	0	0	0	0	dormeti
snore	0	0	0	0	0	0	0	0	0	0	ronki
snort	0	0	0	0	0	0	0	1	0	0	snufi
snout	0	0	0	0	0	0	0	0	0	0	muzelo
snow	0	0	0	0	0	0	0	0	0	0	neĝo
snowball	0	0	0	0	0	0	0	0	0	0	neĝbulo
snowflake	0	0	0	0	0	0	0	0	0	0	neĝero
snowy	0	0	0	0	0	0	0	0	0	0	neĝa
snuff	0	0	0	0	0	0	0	0	0	0	flartobako
soak	0	0	0	0	0	1	0	0	0	0	trempi
soaking	0	0	0	0	0	0	0	0	0	0	trempado
soap	0	0	0	0	0	0	0	0	0	0	sapo
soapy	0	0	0	0	0	0	0	0	0	0	sapoplena
soaring	0	0	0	0	0	0	0	0	0	0	ŝvebanta
sob	0	0	0	0	0	1	0	1	0	0	singulto
sobriety	0	0	0	0	0	0	1	0	0	1	sobreco
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	futbalo
sociable	0	0	0	0	0	0	1	0	0	0	societema
social	0	0	0	0	0	0	0	0	0	0	sociaj
socialism	0	0	1	1	0	0	0	0	0	0	socialismo
socialist	1	0	1	1	0	1	0	1	0	0	socialisto
society	0	0	0	0	0	0	0	0	0	0	socio
sock	0	0	0	0	0	0	0	0	0	0	ŝtrumpeto
socket	0	0	0	0	0	0	0	0	0	0	ingo
sod	0	0	0	0	0	0	0	0	0	0	gazonon
sofa	0	0	0	0	0	0	0	0	0	0	sofo
softening	0	0	0	0	0	0	0	0	0	0	moligi
softness	0	0	0	0	0	0	0	0	0	0	moleco
soggy	0	0	0	0	0	0	0	0	0	0	malseka
soil	0	0	1	0	0	1	0	0	0	0	grundo
soiled	0	0	1	0	0	1	0	0	0	0	malpurigita
sojourn	0	0	0	0	0	0	0	0	0	0	restado
solace	0	0	0	0	0	0	1	0	0	0	konsolo
solar	0	0	0	0	0	0	0	0	0	0	suna
solder	0	0	0	0	0	0	0	0	0	0	lutaĵo
soldering	0	0	0	0	0	0	0	0	0	0	lutado
soldier	1	0	0	0	0	0	1	1	0	0	soldato
sole	0	0	0	0	0	0	0	0	0	0	sole
solicit	0	0	0	0	0	0	0	0	0	0	peti
solicitation	0	0	0	0	0	0	0	0	0	0	petskribo
solicitor	0	0	0	0	0	0	0	0	0	0	advokato
solid	0	0	0	0	0	0	1	0	0	0	solida
solidarity	0	0	0	0	0	0	0	0	0	1	solidareco
solidification	0	0	0	0	0	0	0	0	0	0	solidiĝo
solidified	0	0	0	0	0	0	0	0	0	0	solidigis
solidify	0	0	0	0	0	0	0	0	0	0	solidigi
solidity	0	0	0	0	0	0	1	0	0	1	solideco
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	soleca
solitude	0	0	0	0	0	0	0	0	0	0	soleco
solo	0	0	0	0	0	0	0	0	0	0	sole
solubility	0	0	0	0	0	0	0	0	0	0	solvebleco
soluble	0	0	0	0	0	0	0	0	0	0	solvebla
solution	0	0	0	0	0	0	1	0	0	0	solvo
