English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovenian Word
unequivocal	0	0	0	0	0	0	0	0	0	1	nedvoumno
unequivocally	0	0	0	0	0	0	1	0	0	0	nedvoumno
uneven	0	0	0	0	0	1	0	0	0	0	neenakomeren
uneventful	0	0	0	0	0	0	0	0	0	0	brez zapletov
unexpected	0	1	0	1	1	1	1	0	1	0	nepričakovano
unexpectedly	0	0	0	0	0	0	0	0	1	0	nepričakovano
unexplained	0	1	0	0	0	1	0	1	0	0	nepojasnjeno
unexplored	0	0	0	0	0	0	0	0	0	0	neraziskano
unfailing	0	0	0	0	0	0	0	0	0	0	brezhibno
unfair	1	0	1	0	0	1	0	1	0	0	nepošteno
unfairness	1	0	0	0	0	1	0	1	0	0	nepravičnost
unfaithful	0	0	1	0	0	1	0	0	0	0	nezvest
unfamiliar	0	0	0	0	0	0	0	0	0	0	nepoznan
unfavorable	0	0	1	0	0	1	0	1	0	0	neugoden
unfettered	0	0	0	0	0	0	0	0	0	0	neomejen
unfinished	0	0	0	0	0	1	0	0	0	0	nedokončano
unflinching	0	0	0	0	0	0	0	0	0	0	neomajen
unfold	0	1	0	0	0	0	1	0	0	0	razgrniti
unforeseen	0	0	0	0	0	0	0	0	1	0	nepredvideno
unforgiving	1	0	0	0	0	1	0	1	0	0	neprizanesljiv
unfortunate	0	0	0	0	0	1	0	1	0	0	nesrečen
unfriendly	1	0	1	1	0	1	0	1	0	0	neprijazen
unfulfilled	1	1	0	0	0	1	0	1	1	0	neizpolnjeno
unfurnished	0	0	0	0	0	1	0	0	0	0	neopremljeno
ungodly	0	0	0	0	0	1	0	1	0	0	brezbožno
ungrateful	1	0	1	0	0	1	0	0	0	0	nehvaležen
unguarded	0	0	0	0	0	0	0	0	1	0	nezavarovana
unhappiness	0	0	0	0	0	1	0	1	0	0	nesreča
unhappy	1	0	1	0	0	1	0	1	0	0	nesrečen
unharmed	0	0	0	0	0	0	0	0	0	0	nepoškodovan
unhealthy	0	0	1	1	0	1	0	1	0	0	nezdravo
unhindered	0	0	0	0	0	0	0	0	0	0	neovirano
unholy	0	0	0	1	0	1	0	0	0	0	nesveto
unicorn	0	0	0	0	0	0	0	0	0	0	samorog
unification	0	1	0	0	1	0	1	0	0	1	poenotenje
uniform	0	0	0	0	0	0	0	0	0	0	uniforma
uniformity	0	0	0	0	0	0	0	0	0	0	enotnost
uniformly	0	0	0	0	0	0	1	0	0	0	enakomerno
unimaginable	0	0	0	0	0	1	1	0	1	0	nepredstavljivo
unimportant	0	0	0	0	0	1	0	1	0	0	nepomemben
unimpressed	0	0	0	0	0	1	0	0	0	0	nenavdušen
unimproved	0	0	0	0	0	1	0	0	0	0	neizboljšano
uninfected	0	0	0	0	0	0	1	0	0	0	neokužen
uninformed	0	0	0	0	0	1	0	0	0	0	neinformiran
uninhabited	0	0	0	0	0	0	0	0	0	0	nenaseljena
uninitiated	0	0	0	0	0	1	0	0	0	0	neposvečen
uninspired	0	0	0	0	0	1	0	1	0	0	nenavdihnjen
unintelligible	0	0	0	0	0	1	0	0	0	0	nerazumljivo
unintended	0	0	0	0	0	0	0	0	1	0	nenamerno
unintentional	0	0	0	0	0	0	0	0	1	0	nenamerno
unintentionally	0	0	0	0	0	1	0	0	1	0	nenamerno
uninterested	0	0	0	0	0	1	0	1	0	0	nezainteresiran
uninteresting	0	0	0	0	0	1	0	1	0	0	nezanimivo
uninterrupted	0	0	0	0	0	0	0	0	0	0	neprekinjeno
uninvited	0	0	0	0	0	0	0	1	0	0	nepovabljeni
union	0	0	0	0	0	0	0	0	0	0	zveza
unique	0	0	0	0	0	0	1	0	1	0	edinstveno
unison	0	0	0	0	0	0	1	0	0	0	unison
unit	0	0	0	0	0	0	0	0	0	0	enota
unitary	0	0	0	0	0	0	1	0	0	0	enoten
unite	0	0	0	0	0	0	0	0	0	0	združiti
united	0	0	0	0	0	0	1	0	0	1	združeni
unity	0	0	0	0	0	0	1	0	0	1	enotnost
universal	0	0	0	0	0	0	0	0	0	0	univerzalni
universality	0	0	0	0	0	0	0	0	0	0	univerzalnost
universe	0	0	0	0	0	0	0	0	0	0	vesolje
university	0	1	0	0	0	0	1	0	0	0	univerza
unjust	1	0	0	0	0	1	0	0	0	0	nepravično
unjustifiable	1	0	1	1	0	1	0	0	0	0	neupravičeno
unjustified	0	0	0	0	0	1	0	0	0	0	neupravičeno
unkind	1	0	1	1	0	1	0	1	0	0	neprijazen
unknowable	0	0	0	0	0	0	0	0	0	0	nespoznavno
unknown	0	1	0	1	0	1	0	0	0	0	neznano
unlawful	1	0	1	1	0	1	0	1	0	0	nezakonito
unleash	0	0	0	0	0	0	0	0	0	0	sprostiti
unlicensed	0	0	0	0	0	1	0	0	0	0	brez licence
unlike	0	0	0	0	0	0	0	0	0	0	za razliko od
unlimited	0	0	0	0	0	0	1	0	0	0	neomejeno
unload	0	0	0	0	0	0	0	0	0	0	raztovoriti
unloaded	0	0	0	0	0	0	0	0	0	0	raztovorjeno
unlock	0	0	0	0	0	0	0	0	0	0	odkleniti
unlucky	1	0	1	1	0	1	0	1	0	0	nesrečen
unmanageable	0	0	1	0	0	1	0	0	0	0	neobvladljiv
unmarked	0	0	0	0	0	0	0	0	0	0	neoznačeno
unmarried	0	0	0	0	0	0	0	0	0	0	neporočena
unmask	0	0	0	0	0	0	0	0	0	0	razkrinkati
unmatched	0	0	0	0	0	0	0	0	0	0	neprimerljivo
unmistakable	0	0	0	0	0	0	0	0	0	0	nezmotljivo
unmitigated	0	0	0	0	0	0	0	0	0	0	neublažen
unmoved	0	0	0	0	0	0	0	0	0	0	neomajen
unnamed	0	0	0	0	0	0	0	0	0	0	neimenovani
unnatural	0	0	1	1	0	1	0	0	0	0	nenaravno
unnecessary	0	0	0	0	0	0	0	0	0	0	nepotrebno
unneeded	0	0	0	0	0	0	0	0	0	0	nepotreben
unnoticed	0	0	0	0	0	0	0	0	0	0	neopazno
unnumbered	0	0	0	0	0	0	0	0	0	0	neoštevilčen
unobserved	0	0	0	0	0	0	0	0	0	0	neopaženo
unobstructed	0	0	0	0	0	0	0	0	0	0	neovirano
unobtrusive	0	0	0	0	0	0	0	0	0	0	nevsiljivo
unoccupied	0	0	0	0	0	0	0	0	0	0	nezasedeno
unofficial	0	0	0	0	0	1	0	0	0	0	neuradno
unopened	0	0	0	0	0	0	0	0	0	0	neodprto
unopposed	0	0	0	0	0	0	0	0	0	0	brez nasprotovanja
unordered	0	0	0	0	0	0	0	0	0	0	neurejeno
unorganized	0	0	0	0	0	0	0	0	0	0	neorganizirano
unorthodox	0	0	0	0	0	0	0	0	0	0	neortodoksno
unpack	0	0	0	0	0	0	0	0	0	0	razpakirati
unpaid	1	0	0	0	0	1	0	1	0	0	neplačano
unpleasant	0	0	1	0	0	1	0	1	0	0	neprijetno
unpopular	0	0	1	0	0	1	0	1	0	0	nepriljubljen
unprecedented	0	0	0	0	0	0	0	0	1	0	brez primere
unpredictable	0	0	0	0	0	1	0	0	1	0	nepredvidljivo
unprepared	0	0	0	0	0	1	0	0	0	0	nepripravljeni
unpretentious	0	0	0	0	0	0	1	0	0	0	nezahteven
unproductive	0	0	0	0	0	1	0	0	0	0	neproduktiven
unprofitable	0	0	0	0	0	1	0	0	0	0	nedonosna
unprotected	0	0	0	0	0	1	0	0	0	0	nezaščiten
unproven	0	0	0	0	0	0	0	0	0	0	nedokazano
unpublished	0	1	0	0	0	1	0	1	0	0	neobjavljeno
unquestionable	0	0	0	0	0	0	1	0	0	1	nedvomno
unquestionably	0	0	0	0	0	0	1	0	0	1	nedvomno
unquestioned	0	0	0	0	0	0	1	0	0	1	nedvomno
unread	0	0	0	0	0	0	0	0	0	0	neprebrano
unreal	0	0	0	0	0	0	0	0	0	0	neresnično
unrealistic	0	0	0	0	0	0	0	0	0	0	nerealno
unrecorded	0	0	0	0	0	0	0	0	0	0	nepopisan
unregistered	0	0	0	0	0	0	0	0	0	0	neregistriran
unregulated	0	0	0	0	0	0	0	0	0	0	neregulirano
unrelated	0	0	0	0	0	0	0	0	0	0	nepovezano
unrelenting	0	0	0	0	0	0	0	0	0	0	neizprosen
unreliable	0	0	0	0	0	1	0	0	0	1	nezanesljiv
unrepentant	0	0	0	0	0	0	0	0	0	0	nepokoren
unrequited	0	0	0	0	0	1	0	1	0	0	neuslišano
unresolved	0	1	0	0	0	0	0	0	0	0	nerazrešeno
unrest	0	0	0	1	0	0	0	1	0	0	nemir
unrestrained	0	0	0	0	0	0	0	0	0	0	neomejeno
unrestricted	0	0	0	0	0	0	0	0	0	0	neomejeno
unruly	1	0	1	1	0	1	0	0	0	0	neukrotljiv
unsafe	0	0	0	1	0	1	0	0	0	0	nevaren
unsatisfactory	0	0	1	0	0	1	0	0	0	0	nezadovoljivo
unsatisfied	0	0	1	0	0	1	0	1	0	0	nezadovoljen
unsavory	0	0	0	0	0	1	0	0	0	0	nesladen
unscathed	0	0	0	0	0	0	1	0	0	0	nepoškodovan
unscientific	0	0	0	0	0	0	0	0	0	0	neznanstveno
unscrupulous	0	0	0	0	0	1	0	0	0	0	brezvesten
unseat	0	0	0	0	0	0	0	1	0	0	odstraniti sedež
unseen	0	0	0	0	0	0	0	0	0	0	neviden
unselfish	0	0	0	0	0	0	1	0	0	0	nesebično
unsettled	1	0	1	1	0	1	0	0	0	0	neurejeno
unsightly	0	0	1	0	0	1	0	0	0	0	grdo
unsophisticated	0	0	0	0	0	1	0	0	0	0	nezahteven
unspeakable	0	0	0	1	0	1	0	0	0	0	neizrekljivo
unspecified	0	0	0	0	0	0	0	0	0	0	nedoločeno
unstable	0	0	0	1	0	1	0	0	1	0	nestabilen
unsteady	0	0	0	1	0	0	0	0	0	0	nestabilen
unsuccessful	0	0	0	0	0	1	0	1	0	0	neuspešno
unsuitable	0	0	0	0	0	1	0	0	0	0	neprimeren
unsung	0	0	0	0	0	1	0	0	0	0	neprepeto
unsupported	0	0	0	0	0	1	0	0	0	0	nepodprto
unsurpassed	0	1	0	1	1	0	1	0	0	1	neprekosljivo
unsuspecting	0	0	0	0	0	0	0	0	1	0	nič hudega sluteč
unsustainable	0	0	0	0	0	1	0	0	0	0	nevzdržen
unsweetened	0	0	0	0	0	0	0	0	0	0	nesladkan
unsympathetic	1	0	0	0	0	1	0	0	0	0	nesočuten
untamed	0	0	0	0	0	1	0	0	0	0	neukročena
untenable	0	0	0	0	0	1	0	0	0	0	nevzdržno
untested	0	0	0	0	0	0	0	0	0	0	nepreverjeno
unthinkable	1	0	1	1	0	1	0	0	0	0	nepredstavljivo
untidy	0	0	1	0	0	1	0	0	0	0	neurejeno
untie	0	0	0	0	1	1	1	0	0	0	odvezati
untimely	0	0	0	0	0	1	0	0	0	0	nepravočasno
untitled	0	0	0	0	0	1	0	1	0	0	brez naslova
untold	0	1	0	0	0	1	0	0	0	0	neizrečeno
untouched	0	0	0	0	0	0	0	0	0	0	nedotaknjen
untoward	1	0	1	0	0	1	0	0	0	0	neprijazen
untrained	0	0	0	0	0	1	0	0	0	0	neizurjen
untranslated	0	0	0	0	0	0	0	0	0	0	neprevedeno
untrue	0	0	0	0	0	1	0	0	0	0	neresnično
untrustworthy	1	0	0	0	0	1	0	0	0	0	nezaupljiv
unused	0	0	0	0	0	0	0	0	0	0	neuporabljeno
unusual	0	0	0	0	0	0	0	0	0	0	nenavaden
unusually	0	0	0	0	0	0	0	0	0	0	nenavadno
unveil	0	0	0	0	0	0	0	0	0	0	razkriti
unveiling	0	0	0	0	0	0	0	0	0	0	razkritje
unverified	0	1	0	0	0	0	0	0	0	0	nepreverjeno
unwarranted	0	0	0	0	0	1	0	0	0	0	neupravičeno
unwary	0	0	0	0	0	0	0	0	0	0	nepreviden
unwashed	0	0	1	0	0	1	0	0	0	0	neoprano
unwavering	0	0	0	0	0	0	1	0	0	1	neomajen
unwelcome	0	0	0	0	0	1	0	1	0	0	nezaželen
unwell	0	0	0	0	0	1	0	1	0	0	slabo počutje
unwilling	0	0	0	0	0	0	0	0	0	0	nepripravljeni
unwillingly	0	0	0	0	0	0	0	0	0	0	nehote
unwillingness	0	0	0	0	0	1	0	0	0	0	nepripravljenost
unwind	0	0	0	0	0	0	0	0	0	0	odviti
unwise	0	0	0	0	0	1	0	0	0	0	nespametno
unwitting	0	0	0	0	0	1	0	0	0	0	nevede
unwittingly	0	0	0	0	0	0	0	0	0	0	nevede
unworthy	0	0	1	0	0	1	0	0	0	0	nevreden
unwritten	0	0	0	0	0	0	0	0	0	0	nenapisano
unyielding	0	0	0	0	0	1	0	0	0	0	nepopustljiv
upheaval	1	0	0	1	0	1	0	1	0	0	preobrat
uphill	0	1	0	1	0	1	1	0	0	0	navkreber
upholstery	0	0	0	0	0	0	0	0	0	0	oblazinjenje
upland	0	0	0	0	0	0	0	0	0	0	vzpetina
uplands	0	0	0	0	0	0	0	0	0	0	gorovje
uplift	0	1	0	0	1	0	1	0	0	1	vzpon
upper	0	0	0	0	0	0	0	0	0	0	zgornji
upright	0	0	0	0	0	0	1	0	0	1	pokonci
uprising	1	1	0	1	0	1	0	0	0	0	upor
uproar	0	0	0	0	0	1	0	0	0	0	razburjenje
upset	1	0	0	0	0	1	0	1	0	0	razburjen
upshot	0	0	0	0	0	0	0	0	0	0	rezultat
upstairs	0	0	0	0	0	0	0	0	0	0	zgoraj
upstart	0	0	0	0	0	0	0	0	0	0	nadobudnež
upwards	0	0	0	0	0	0	0	0	0	0	navzgor
uranium	0	0	0	0	0	0	0	0	0	0	uran
urban	0	0	0	0	0	0	0	0	0	0	mestni
urchin	0	0	0	0	0	1	0	0	0	0	ježek
urge	0	0	0	0	0	0	0	0	0	0	pozivam
urgency	0	1	0	1	0	0	0	0	1	0	nujnost
urgent	0	1	0	1	0	1	0	0	1	0	nujno
urinalysis	0	0	0	0	0	0	0	0	0	0	analiza urina
urn	0	0	0	0	0	0	0	1	0	0	žara
usage	0	0	0	0	0	0	0	0	0	0	uporaba
usefully	0	0	0	0	0	0	0	0	0	0	koristno
usefulness	0	0	0	0	0	0	1	0	0	0	uporabnost
useless	0	0	0	0	0	1	0	0	0	0	neuporaben
usher	0	0	0	0	0	0	1	0	0	1	vratar
usual	0	0	0	0	0	0	1	0	0	1	običajno
usurp	1	0	0	0	0	1	0	0	0	0	uzurpirati
usurped	1	0	0	1	0	1	0	0	0	0	uzurpiral
usury	0	0	0	0	0	1	0	0	0	0	oderuštvo
utensil	0	0	0	0	0	0	0	0	0	0	posoda
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitarno
utility	0	0	0	0	0	0	1	0	0	0	uporabnost
utilization	0	0	0	0	0	0	0	0	0	0	uporaba
utilize	0	0	0	0	0	0	0	0	0	0	izkoristiti
utmost	0	0	0	0	0	0	0	0	0	0	skrajno
utopian	0	1	0	0	1	0	1	0	0	1	utopičen
utterance	0	0	0	0	0	0	0	0	0	0	izreka
utterly	0	0	0	0	0	0	0	0	0	0	popolnoma
vacancy	0	0	0	0	0	1	0	0	0	0	prosto delovno mesto
vacation	0	1	0	0	1	0	1	0	0	0	počitnice
vaccination	0	0	0	0	0	0	0	0	0	0	cepljenje
vaccine	0	0	0	0	0	0	1	0	0	0	cepivo
vacuolar	0	0	0	0	0	0	0	0	0	0	vakuolarni
vacuole	0	0	0	0	0	0	0	0	0	0	vakuola
vacuous	0	0	1	0	0	1	0	0	0	0	prazen
vacuum	0	0	0	0	0	0	0	0	0	0	vakuum
vague	0	0	0	0	0	1	0	0	0	0	nejasno
vagueness	0	0	0	0	0	1	0	0	0	0	nejasnost
vainly	0	0	1	0	0	1	0	1	0	0	zaman
valance	0	0	0	0	0	0	0	0	0	0	valance
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	sobar
valiant	0	0	0	0	0	0	1	0	0	0	pogumen
validity	0	0	0	1	0	0	0	0	0	0	veljavnost
valley	0	0	0	0	0	0	0	0	0	0	dolina
valor	0	0	0	0	0	0	1	0	0	1	hrabrost
valuable	0	0	0	0	0	0	1	0	0	0	dragoceno
valuation	0	0	0	0	0	0	0	0	0	0	vrednotenje
valve	0	0	0	0	0	0	0	0	0	0	ventil
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	vampir
van	0	0	0	0	0	0	0	0	0	0	kombi
vane	0	0	0	0	0	0	0	0	0	0	lopatica
vanguard	0	0	0	0	0	0	1	0	0	0	avangarda
vanilla	0	0	0	0	0	0	0	0	0	0	vanilija
vanish	0	0	0	0	0	0	0	0	1	0	izginiti
vanished	0	0	0	1	0	1	0	1	1	0	izginila
vanity	0	0	0	0	0	1	0	0	0	0	nečimrnost
vanquish	0	0	0	0	0	0	1	0	0	0	premagati
vapor	0	0	0	0	0	0	0	0	0	0	hlapi
vara	0	0	0	0	0	0	0	0	0	0	var
variable	0	0	0	0	0	0	0	0	1	0	spremenljivka
variance	0	0	0	0	0	0	0	0	0	0	varianca
variation	0	0	0	0	0	0	0	0	0	0	variacija
variations	0	0	0	0	0	0	0	0	0	0	variacije
varicella	0	0	1	1	0	1	0	1	0	0	norice
varicose	0	0	0	0	0	1	0	0	0	0	krčne
varied	0	0	0	0	0	0	0	0	0	0	raznolika
variegated	0	0	0	0	0	0	0	0	0	0	pestra
variety	0	0	0	0	0	0	0	0	0	0	raznolikost
vary	0	0	0	0	0	0	0	0	0	0	spreminjati
vascular	0	0	0	0	0	0	0	0	0	0	žilni
vase	0	0	0	0	0	0	0	0	0	0	vaza
vast	0	0	0	0	0	0	0	0	0	0	ogromen
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vodvilj
vault	0	0	0	0	0	0	0	0	0	0	trezor
vaulted	0	0	0	0	0	0	0	0	0	0	obokan
vaulting	0	0	0	0	0	0	0	0	0	0	obok
veal	0	0	0	0	0	0	0	1	0	1	teletina
vector	0	0	0	0	0	0	0	0	0	0	vektor
veer	0	0	0	1	0	0	0	0	1	0	veer
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	zelenjava
vegetarian	0	0	0	0	0	0	0	0	0	0	vegetarijanec
vegetarianism	0	0	0	0	0	0	0	0	0	0	vegetarijanstvo
vegetation	0	0	0	0	0	0	0	0	0	0	rastlinstvo
vegetative	0	0	1	0	0	1	0	1	0	0	vegetativno
vehement	1	0	0	1	0	1	0	0	0	0	vehementen
vehicle	0	0	0	0	0	0	0	0	0	0	vozilo
veil	0	0	0	0	0	0	0	0	0	0	tančica
veiled	0	0	0	0	0	0	0	0	0	0	zastrto
vein	0	0	0	0	0	0	0	0	0	0	žila
veined	0	0	0	0	0	0	0	0	0	0	z žilami
vellum	0	0	0	0	0	0	0	0	0	0	pergament
velocity	0	0	0	0	0	0	0	0	0	0	hitrost
velour	0	0	0	0	0	0	0	0	0	0	velur
velvet	0	0	0	0	0	0	1	0	0	0	žamet
velvety	0	0	0	0	0	0	1	0	0	0	žametno
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	maščevanje
vendor	0	0	0	0	0	0	0	0	0	0	prodajalec
veneer	0	0	0	0	0	0	0	0	0	0	furnir
venerable	0	1	0	0	1	0	1	0	0	1	častitljiv
veneration	0	0	0	0	0	0	1	0	0	0	čaščenje
vengeance	1	0	0	0	0	1	0	0	0	0	maščevanje
vengeful	1	0	0	1	0	1	0	0	0	0	maščevalen
venison	0	0	0	0	0	0	0	0	0	0	divjačina
venom	1	0	1	1	0	1	0	0	0	0	strup
venomous	1	0	1	1	0	1	0	0	0	0	strupena
venous	0	0	0	0	0	0	0	0	0	0	venske
vent	1	0	0	0	0	0	0	0	0	0	zračnik
ventilation	0	0	0	0	0	0	0	0	0	0	prezračevanje
ventilator	0	0	0	0	0	0	0	0	0	0	ventilator
ventricle	0	0	0	0	0	0	0	0	0	0	ventrikla
ventricular	0	0	0	0	0	0	0	0	0	0	ventrikularni
venture	0	0	0	0	0	0	0	0	0	0	podvig
venue	0	0	0	0	0	0	0	0	0	0	prizorišče
veracity	0	1	0	0	1	0	1	0	1	1	verodostojnost
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	verbalno
verbatim	0	0	0	0	0	0	0	0	0	0	dobesedno
verbiage	0	0	0	0	0	0	0	0	0	0	besedičenje
verbose	0	0	0	0	0	0	0	0	0	0	verbose
verbosity	0	0	0	0	0	1	0	0	0	0	besednost
verdant	0	0	0	0	0	0	1	0	0	0	zelen
verdict	0	0	0	1	0	0	0	0	0	0	razsodba
verge	0	1	0	1	0	1	0	0	0	0	rob
verification	0	0	0	0	0	0	1	0	0	1	preverjanje
verified	0	0	0	0	0	0	1	0	0	1	preverjeno
verify	0	0	0	0	0	0	0	0	0	0	preveriti
verily	0	0	0	0	0	0	1	0	0	1	resnično
veritable	0	0	0	0	0	0	1	0	0	0	resničen
vermin	1	0	1	1	0	1	0	0	0	0	škodljivci
vernacular	0	0	0	0	0	0	0	0	0	0	ljudski jezik
vernal	0	0	0	0	1	0	1	0	0	0	spomladanski
veronica	0	0	0	0	0	0	0	0	0	0	veronika
versatile	0	0	0	0	0	0	0	0	0	0	vsestranski
versatility	0	0	0	0	0	0	0	0	0	0	vsestranskost
verse	0	0	0	0	0	0	0	0	0	0	verz
version	0	0	0	0	0	0	0	0	0	0	različica
versus	1	0	0	0	0	1	0	0	0	0	proti
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vretenca
vertebral	0	0	0	0	0	0	0	0	0	0	vretenčni
vertex	0	0	0	0	0	0	0	0	0	0	vertex
vertical	0	0	0	0	0	0	0	0	0	0	navpično
vertically	0	0	0	0	0	0	0	0	0	0	navpično
vertigo	0	0	0	1	0	1	0	0	0	0	vrtoglavica
verve	0	0	0	0	0	0	1	0	0	0	navdušenje
vesicle	0	0	0	0	0	0	0	0	0	0	mehurček
vesicular	0	0	1	0	0	0	0	0	0	0	vezikularni
vessel	0	0	0	0	0	0	0	0	0	0	plovilo
vest	0	0	0	0	0	0	0	0	0	0	telovnik
vested	0	0	0	0	0	0	0	0	0	0	pridobljeno
vestibule	0	0	0	0	0	0	0	0	0	0	veža
vestige	0	0	0	0	0	0	0	0	0	0	ostanki
vet	0	0	0	0	0	0	0	0	0	0	vet
veteran	0	0	0	0	0	0	1	0	0	1	veteran
veterinarian	0	0	0	0	0	0	0	0	0	0	veterinar
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	sposobnost preživetja
viable	0	0	0	0	0	0	0	0	0	0	preživetja
viaduct	0	0	0	0	0	0	0	0	0	0	viadukt
vial	0	0	0	0	0	0	0	0	0	0	viala
vibrate	0	0	0	0	0	0	0	0	0	0	vibrirati
vibration	0	0	0	0	0	0	0	0	0	0	vibracije
vibratory	0	0	0	0	0	0	0	0	0	0	vibracijski
vicar	0	0	0	0	0	0	1	0	0	1	vikar
vicarious	0	0	0	0	0	0	0	0	0	0	namestnik
vice	0	0	0	0	0	1	0	0	0	0	vice
vicinity	0	0	0	0	0	0	0	0	0	0	bližina
vicious	1	0	1	0	0	1	0	0	0	0	hudoben
victim	1	0	0	1	0	1	0	1	0	0	žrtev
victimized	1	0	1	1	0	1	0	1	1	0	žrtev
victor	0	0	0	0	1	0	1	0	0	0	zmagovalec
victoria	0	0	0	0	0	0	0	0	0	0	Viktorija
victorious	0	0	0	0	1	0	1	0	0	0	zmagoviti
victory	0	1	0	0	1	0	1	0	0	1	zmaga
videotape	0	0	0	0	0	0	0	0	0	0	video kaseta
vie	0	0	0	0	0	0	0	0	0	0	tekmovati
view	0	0	0	0	0	0	0	0	0	0	pogled
vigil	0	1	0	0	0	0	0	0	0	0	bdenje
vigilance	0	1	0	0	0	0	1	0	0	1	budnost
vigilant	0	0	0	1	0	0	1	0	0	1	pozoren
vignette	0	0	0	0	0	0	0	0	0	0	vinjeta
vigor	0	0	0	0	0	0	1	0	0	0	živahnost
vigorous	0	0	0	0	0	0	1	0	0	1	živahno
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	vila
village	0	0	0	0	0	0	0	0	0	0	vas
villager	0	0	0	0	0	0	1	0	0	1	vaščan
villain	0	0	0	1	0	1	0	0	0	0	zlobnež
villainous	1	0	1	1	0	1	0	0	0	0	zlobnež
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	opravičiti
vindicated	0	0	0	0	0	0	1	0	0	0	upravičeno
vindication	0	1	0	0	1	0	1	0	0	1	opravičenje
vindictive	1	0	1	0	0	1	0	0	0	0	maščevalen
vinegar	0	0	0	0	0	0	0	0	0	0	kis
vineyard	0	0	0	0	0	0	0	0	0	0	vinograd
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	kršitev
violence	1	0	0	1	0	1	0	1	0	0	nasilje
violent	1	0	1	1	0	1	0	0	1	0	nasilen
violently	1	0	1	1	0	1	0	1	0	0	nasilno
violet	0	0	0	0	0	0	0	0	0	0	vijolična
violin	0	0	0	0	0	0	0	0	0	0	violina
violinist	0	0	0	0	0	0	0	0	0	0	violinist
viper	0	0	0	1	0	1	0	0	0	0	viper
virgin	0	0	0	0	0	0	1	0	0	1	devica
virginity	0	1	0	0	0	0	1	0	0	0	deviškost
virology	0	0	0	0	0	0	0	0	0	0	virologija
virtual	0	0	0	0	0	0	0	0	0	0	virtualni
virtually	0	0	0	0	0	0	0	0	0	0	virtualno
virtue	0	0	0	0	0	0	1	0	0	1	vrlina
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoz
virtuous	0	0	0	0	1	0	1	0	0	1	krepostni
virulence	1	0	0	1	0	1	0	0	0	0	virulentnost
virus	0	0	0	0	0	1	0	0	0	0	virus
visa	0	0	0	0	0	0	0	0	0	0	vizum
visage	0	0	0	0	0	0	0	0	0	0	obraz
viscosity	0	0	0	0	0	0	0	0	0	0	viskoznost
viscous	0	0	0	0	0	0	0	0	0	0	viskozen
vise	0	0	0	0	0	0	0	0	0	0	primež
visibility	0	0	0	0	0	0	0	0	0	0	vidnost
visible	0	0	0	0	0	0	0	0	0	0	viden
visibly	0	0	0	0	0	0	0	0	0	0	vidno
vision	0	1	0	0	0	0	1	0	0	0	vizija
visionary	0	1	0	0	1	0	1	0	0	1	vizionar
visit	0	0	0	0	0	0	1	0	0	0	obisk
visitation	0	0	0	0	0	1	0	0	0	0	obisk
visiting	0	0	0	0	0	0	0	0	0	0	na obisku
visitor	0	1	0	0	1	0	1	0	0	0	obiskovalec
visor	0	1	0	0	0	0	0	0	1	0	vizir
vista	0	0	0	0	0	0	0	0	0	0	razgled
visual	0	0	0	0	0	0	0	0	0	0	vizualni
visualize	0	0	0	0	0	0	0	0	0	0	vizualizirati
vital	0	0	0	0	0	0	1	0	0	0	vitalen
vitality	0	0	0	0	1	0	1	0	0	1	vitalnost
vitreous	0	0	0	0	0	0	0	0	0	0	steklovino
vivacious	0	0	0	0	1	0	1	0	0	0	živahen
vivid	0	0	0	0	1	0	1	0	0	0	živahno
vixen	0	0	0	0	0	1	0	0	0	0	vixen
vocabulary	0	0	0	0	0	0	1	0	0	0	besedni zaklad
vocal	0	0	0	0	0	0	0	0	0	0	vokal
vocalist	0	0	0	0	0	0	0	0	0	0	vokalist
vocation	0	0	0	0	0	0	0	0	0	0	poklicanost
vogue	0	0	0	0	0	0	0	0	0	0	moda
voice	0	0	0	0	0	0	0	0	0	0	glas
voiceless	0	0	0	0	0	0	0	0	0	0	brez glasu
void	0	0	0	0	0	0	0	0	0	0	praznina
