English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sesotho Word
socket	0	0	0	0	0	0	0	0	0	0	sokete
sod	0	0	0	0	0	0	0	0	0	0	sod
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	nolofatsa
softness	0	0	0	0	0	0	0	0	0	0	bonolo
soggy	0	0	0	0	0	0	0	0	0	0	sotlehile
soil	0	0	1	0	0	1	0	0	0	0	mobu
soiled	0	0	1	0	0	1	0	0	0	0	silafalitsoe
sojourn	0	0	0	0	0	0	0	0	0	0	sojourn
solace	0	0	0	0	0	0	1	0	0	0	matšeliso
solar	0	0	0	0	0	0	0	0	0	0	letsatsi
solder	0	0	0	0	0	0	0	0	0	0	solder
soldering	0	0	0	0	0	0	0	0	0	0	ho sodisa
soldier	1	0	0	0	0	0	1	1	0	0	lesole
sole	0	0	0	0	0	0	0	0	0	0	serethe
solicit	0	0	0	0	0	0	0	0	0	0	kopa
solicitation	0	0	0	0	0	0	0	0	0	0	ho kopa
solicitor	0	0	0	0	0	0	0	0	0	0	ramolao
solid	0	0	0	0	0	0	1	0	0	0	tiileng
solidarity	0	0	0	0	0	0	0	0	0	1	bonngoe
solidification	0	0	0	0	0	0	0	0	0	0	ho tiisa
solidified	0	0	0	0	0	0	0	0	0	0	tiisitsoe
solidify	0	0	0	0	0	0	0	0	0	0	tiisa
solidity	0	0	0	0	0	0	1	0	0	1	botsitso
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	boinotshi
solitude	0	0	0	0	0	0	0	0	0	0	boinotshi
solo	0	0	0	0	0	0	0	0	0	0	a le mong
solubility	0	0	0	0	0	0	0	0	0	0	ho qhibiliha
soluble	0	0	0	0	0	0	0	0	0	0	qhibilihang
solution	0	0	0	0	0	0	1	0	0	0	tharollo
solve	0	0	0	0	0	0	0	0	0	0	rarolla
solvency	0	0	0	0	0	0	1	0	0	0	solvency
solvent	0	0	0	0	0	0	0	0	0	0	solvent
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	somber
son	0	0	0	0	0	0	0	0	0	0	mora
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	pina
sonnet	0	0	0	0	1	0	1	1	0	0	sonete
sonorous	0	0	0	0	1	0	1	0	0	0	sonorous
soot	0	0	1	0	0	1	0	0	0	0	soot
soothe	0	0	0	0	0	0	1	0	0	0	thoba
soothing	0	0	0	0	1	0	1	0	0	1	thoba maikutlo
sophomore	0	0	0	0	0	0	0	0	0	0	lilemo tse leshome
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	moloi
sorcery	0	1	0	1	0	1	0	0	1	0	boloi
sordid	1	0	1	1	0	1	0	1	0	0	sordid
sore	1	0	0	0	0	1	0	1	0	0	bohloko
sorely	0	0	0	0	0	1	0	1	0	0	habohloko
soreness	0	0	1	0	0	1	0	1	0	0	ho hlonama
sorghum	0	0	0	0	0	0	0	0	0	0	mabele
sorority	0	0	0	0	0	0	0	0	0	0	bohlanya
sorrow	0	0	0	1	0	1	0	1	0	0	masoabi
sorrowful	0	0	0	0	0	1	0	1	0	0	soabileng
sort	0	0	0	0	0	0	0	0	0	0	hlopha
sorter	0	0	0	0	0	0	1	0	0	0	hlopha
sortie	0	0	0	1	0	1	0	0	0	0	mofuta
sorting	0	0	0	0	0	0	0	0	0	0	ho hlopha
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	ya hlokang moya
soulmate	0	0	0	1	0	1	0	0	0	0	molekane wa moya
sound	0	0	0	0	0	0	0	0	0	0	molumo
sounding	0	0	0	0	0	0	0	0	0	0	modumo
soundness	0	1	0	0	1	0	1	0	0	1	ho phela hantle
soup	0	0	0	0	0	0	1	0	0	0	sopho
sour	0	0	1	0	0	1	0	0	0	0	bolila
source	0	0	0	0	0	0	0	0	0	0	mohlodi
souvenir	0	0	0	0	0	0	0	0	0	0	segopotso
sovereign	0	0	0	0	0	0	0	0	0	1	borena
sovereignty	0	0	0	0	0	0	0	0	0	0	borena
sow	0	0	0	0	0	0	0	0	0	0	jala
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	sebaka
spacious	0	0	0	0	0	0	1	0	0	0	sephara
spade	0	0	0	0	0	0	0	0	0	0	kharafu
span	0	0	0	0	0	0	0	0	0	0	span
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	shapa
spanking	1	0	0	0	0	0	0	0	0	0	ho shapa
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	qenehela
sparingly	0	0	0	0	0	0	0	0	0	0	ka mokhoa o fokolang
spark	0	0	0	0	0	0	0	0	0	0	tlhase
sparkle	0	1	0	0	1	0	1	0	1	0	phatsima
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	sparse
spasm	0	0	0	1	0	1	0	0	0	0	hlaba
spat	1	0	0	0	0	1	0	0	0	0	tshwela ka mathe
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	tlhapa
speaker	0	0	0	0	0	0	0	0	0	0	sebui
speaking	0	0	0	0	0	0	0	0	0	0	Antseng a bua
spear	1	1	0	1	0	1	0	0	0	0	lerumo
special	0	0	0	0	1	0	1	0	0	0	khethehileng
specialist	0	0	0	0	0	0	0	0	0	1	setsebi
speciality	0	0	0	0	0	0	0	0	0	0	khethehileng
specialize	0	0	0	0	0	0	0	0	0	1	specialize
specially	0	0	0	0	0	0	0	0	0	0	ka ho khetheha
specie	0	0	0	0	0	0	1	0	0	0	mofuta
species	0	0	0	0	0	0	0	0	0	0	mefuta
specific	0	0	0	0	0	0	0	0	0	0	itseng
specification	0	0	0	0	0	0	0	0	0	0	tlhaloso
specimen	0	0	0	0	0	0	0	0	0	0	mohlala
speck	0	0	1	0	0	1	0	0	0	0	letheba
speckled	0	0	0	0	0	0	0	0	0	0	tse tshehla
specs	0	0	0	0	0	0	0	0	0	0	litlhaloso
spectacle	0	0	0	0	0	1	1	0	0	0	sebono
spectacles	0	0	0	0	0	0	0	0	0	0	dibono
spectacular	0	1	0	0	0	0	0	0	1	0	tsotehang
spectator	0	0	0	0	0	0	0	0	0	0	mmohi
specter	0	0	0	1	0	1	0	1	0	0	specter
spectral	0	0	0	0	0	1	0	0	0	0	spectral
spectrometer	0	0	0	0	0	0	0	0	0	0	spectrometer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spectrophotometer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spectroscopy
spectrum	0	0	0	0	0	0	0	0	0	0	spectrum
speculate	0	0	0	0	0	0	0	0	0	0	qaqisa
speculation	0	0	0	1	0	1	0	1	0	0	monahano
speculative	0	1	0	0	0	0	0	0	0	0	boiqapelo
speculum	0	0	0	0	0	0	0	0	0	0	speculum
speech	0	0	0	0	0	0	1	0	0	0	puo
speechless	0	0	0	0	0	0	0	0	0	0	ya hlokang puo
speed	0	0	0	0	0	0	0	0	0	0	lebelo
speedily	0	0	0	0	0	0	0	0	0	0	ka potlako
speedometer	0	0	0	0	0	0	0	0	0	0	lebelo la lebelo
speedway	0	0	0	0	0	0	0	0	0	0	lebelo la tsela
speedy	0	0	0	0	0	0	1	0	0	0	kapelenyana
spellbound	0	0	0	0	0	0	0	0	0	0	spellbound
spelling	0	0	0	0	0	0	1	0	0	0	mopeleto
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	qeta
spent	0	0	0	0	0	1	0	0	0	0	sebedisitsoe
sperm	0	0	0	0	0	0	0	0	0	0	peo ea botona
spew	0	0	1	0	0	0	0	0	0	0	hlatsa
sphere	0	0	0	0	0	0	0	0	0	0	pherekano
spherical	0	0	0	0	0	0	0	0	0	0	e chitja
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	senoko
spicy	0	0	0	0	0	0	0	0	0	0	senoko
spider	0	0	1	1	0	0	0	0	0	0	sekho
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	spike
spiked	0	0	0	0	0	0	0	0	0	0	spiked
spiky	0	0	0	0	0	0	0	0	0	0	spiky
spill	0	0	0	0	0	0	0	0	0	0	qhalla
spin	0	0	0	0	0	0	0	0	0	0	ohla
spinal	0	0	0	0	0	0	0	0	0	0	mokokotlo
spindle	0	0	0	0	0	0	0	0	0	0	tlhapi
spine	1	0	0	0	0	1	1	0	0	0	mokokotlo
spinning	0	0	0	0	0	0	0	0	0	0	ho ohla
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	lehlabathe
spiral	0	0	0	0	0	0	0	0	0	0	spiral
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	moya
spirits	0	1	0	0	1	0	1	0	1	0	meea
spiritual	0	0	0	0	0	0	0	0	0	0	tsa moya
spirituality	0	0	0	0	0	0	0	0	0	0	bomoea
spit	0	0	1	0	0	0	0	0	0	0	tshwela ka mathe
spite	1	0	0	0	0	1	0	0	0	0	tsoeroe
spiteful	1	0	0	0	0	1	0	0	0	0	hlabang
splash	0	0	0	0	0	0	0	0	1	0	qaphatsa
spleen	0	0	0	0	0	0	0	0	0	0	spleen
splendid	0	0	0	0	1	0	1	0	1	0	bokgabane
splendor	0	1	0	0	1	0	1	0	1	0	bokhabane
splice	0	0	0	0	0	0	0	0	0	0	splice
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	leqeba
splinter	0	0	0	0	0	1	0	0	0	0	splinter
split	0	0	0	0	0	1	0	0	0	0	Arohane
splitting	0	0	0	0	0	1	0	1	0	0	petsoho
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	senya
spoiler	0	0	0	0	0	1	0	1	0	0	mosenyi
spoiling	0	0	0	0	0	0	0	0	0	0	ho senya
spoke	0	0	0	0	0	1	0	0	0	0	bua
spoken	0	0	0	0	0	0	0	0	0	0	builoe
spokesman	0	0	0	0	0	0	0	0	0	1	mmuelli
sponge	0	0	0	0	0	1	0	0	0	0	seponche
spongy	0	0	0	0	0	0	0	0	0	0	seponche
sponsor	0	0	0	0	0	0	1	0	0	1	motšehetsi
sponsorship	0	0	0	0	0	0	0	0	0	0	tšehetso
spoof	0	0	0	0	0	0	0	0	0	0	sephofu
spook	0	0	0	1	0	1	0	0	0	0	hlaba
spoon	0	0	0	0	0	0	0	0	0	0	khaba
spoonful	0	0	0	0	0	0	0	0	0	0	khaba
sporadic	0	0	0	0	0	0	0	0	0	0	nako le nako
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	papadi
sporting	0	0	0	0	0	0	0	0	0	0	dipapadi
sports	0	0	0	0	0	0	0	0	0	0	lipapali
sportsman	0	0	0	0	0	0	0	0	0	0	rapapadi
spot	0	0	0	0	0	0	0	0	0	0	letheba
spotless	0	0	0	0	0	0	1	0	0	1	e hlokang letheba
spotted	0	0	0	0	0	0	0	0	0	0	matheba
spotty	0	0	0	0	0	0	0	0	0	0	letheba
spousal	0	0	0	0	0	0	0	0	0	0	molekane
spouse	0	0	0	0	1	0	1	0	0	1	molekane
spout	0	0	0	0	0	0	0	0	0	0	sebolai
sprain	0	0	0	0	0	1	0	1	0	0	hlaba
sprawl	0	0	0	0	0	0	0	0	0	0	pharalla
spray	0	0	0	0	0	0	0	0	0	0	fafatsa
spread	0	0	0	0	0	0	0	0	0	0	ho jaleha
spree	0	0	0	0	0	1	0	0	0	0	hlatsa
sprinkling	0	0	0	0	0	0	0	0	0	0	ho fafatsa
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	lehlomela
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	hlohlelletsa
spurious	0	0	1	0	0	1	0	0	0	0	tsietsi
spurred	0	0	0	0	0	0	0	0	0	0	hlohlelletsa
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	hloela
squad	0	0	0	0	0	0	0	0	0	0	sehlopha
squadron	0	0	0	0	0	0	0	0	0	0	sehlopha sa sesole
squall	0	0	0	1	0	1	0	1	0	0	kobola
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	sekwere
squat	0	0	0	0	0	0	0	0	0	0	koela
squatter	0	0	0	0	0	1	0	0	0	0	mokgoaretsi
squeak	0	0	0	0	0	0	0	0	0	0	tsikitlanya
squeal	0	0	0	0	0	0	0	0	0	0	squeelle
squeamish	0	0	1	1	0	1	0	0	0	0	squeamish
squeeze	0	0	0	0	0	0	0	0	0	0	petetsa
squeezing	0	0	0	0	0	0	0	0	0	0	ho penya
squelch	1	0	1	0	0	1	0	0	0	0	qhitsa
squint	0	0	0	0	0	0	0	0	0	0	konya mahlo
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	squirm
squirrel	0	0	0	0	0	0	0	0	0	0	squirrel
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	hlaba
stability	0	0	0	0	0	0	0	0	0	0	botsitso
stable	0	0	0	0	0	0	1	0	0	1	tsitsitseng
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	stack
staff	0	0	0	0	0	0	0	0	0	0	basebetsi
stag	0	0	0	0	0	0	0	0	0	0	kgama
stage	0	0	0	0	0	0	0	0	0	0	sethala
stagger	0	0	0	0	0	0	0	0	1	0	thekesela
staggering	0	0	0	0	0	1	0	0	0	0	thekesela
stagnant	0	0	0	0	0	1	0	1	0	0	emeng
stagnation	0	0	0	0	0	0	0	0	0	0	ho thekesela
staid	0	0	0	0	0	0	0	0	0	0	staid
stain	0	0	1	0	0	1	0	0	0	0	letheba
stainless	0	0	0	0	0	0	1	0	0	0	e se nang letheba
stair	0	0	0	0	0	0	0	0	0	0	litepisi
staircase	0	0	0	0	0	0	0	0	0	0	litepisi
stairway	0	0	0	0	0	0	0	0	0	0	litepisi
stake	0	0	0	0	0	0	0	0	0	0	thupa
stale	0	0	0	0	0	1	0	0	0	0	stale
stalemate	1	0	1	0	0	0	0	0	0	0	stalemate
stalk	0	0	0	1	0	1	0	0	0	0	tlhaka
stall	0	0	1	0	0	0	0	0	0	0	sekisetsa
stallion	0	0	0	0	0	0	1	0	0	0	setalana
stalls	0	0	0	0	0	0	0	0	0	0	litala
stalwart	0	0	0	0	0	0	1	0	0	0	stalwart
stamina	0	0	0	0	0	0	1	0	0	1	stamina
stamp	0	0	0	0	0	0	0	0	0	0	setempe
stand	0	0	0	0	0	0	0	0	0	0	ema
standard	0	0	0	0	0	0	0	0	0	0	maemo
standardize	0	0	0	0	0	0	0	0	0	0	standardize
standing	0	0	0	0	0	0	1	0	0	0	emeng
standoff	1	0	0	1	0	1	0	0	0	0	standoff
standpoint	0	0	0	0	0	0	0	0	0	0	pono
standstill	1	0	0	0	0	1	0	0	0	0	ema
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	staple/
star	0	1	0	0	1	0	1	0	0	1	naledi
starboard	0	0	0	0	0	0	0	0	0	0	starboard
starch	0	0	0	0	0	0	0	0	0	0	starch
stare	0	0	0	0	0	0	0	0	0	0	qamaka
staring	0	0	0	0	0	1	0	0	0	0	qamaka
stark	0	0	0	0	0	1	0	0	0	1	stark
starlight	0	0	0	0	0	0	1	0	0	0	khanya ea linaleli
starry	0	1	0	0	1	0	1	0	0	0	linaleli
stars	0	0	0	0	0	0	0	0	0	0	linaleli
start	0	1	0	0	0	0	0	0	0	0	qala
startle	0	0	0	1	0	1	0	0	1	0	tshosa
startling	0	0	0	0	0	0	0	0	1	0	makatsa
starvation	0	0	0	1	0	1	0	1	0	0	tlala
starved	0	0	0	0	0	1	0	0	0	0	tlala
starving	0	0	0	0	0	1	0	0	0	0	tlala
state	0	0	0	0	0	0	0	0	0	0	naha
stately	0	0	0	0	0	0	1	0	0	0	boemo bo phahameng
statement	0	0	0	0	0	0	1	0	0	1	polelo
stateroom	0	0	0	0	0	0	0	0	0	0	stateroom
statesman	0	0	0	0	0	0	0	0	0	0	moetapele oa puso
static	0	0	0	0	0	0	0	0	0	0	e tsitsitseng
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	seteishene
stationary	0	0	0	0	0	1	0	0	0	0	e emisitseng
stationery	0	0	0	0	0	0	0	0	0	0	lingoliloeng
statistical	0	0	0	0	0	0	0	0	0	1	lipalo-palo
statistician	0	0	0	0	0	0	0	0	0	0	setsebi sa lipalo-palo
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	statuary
statue	0	0	0	0	0	0	1	0	0	0	seemahale
statuette	0	0	0	0	0	0	0	0	0	0	seemahale
stature	0	0	0	0	0	0	0	0	0	0	seemo
status	0	0	0	0	0	0	1	0	0	0	boemo
statute	0	0	0	0	0	0	0	0	0	0	molao-taelo
statutory	0	0	0	0	0	0	0	0	0	0	tsa molao
staunch	0	0	0	0	0	0	1	0	0	0	tiea
stave	0	0	0	0	0	1	0	0	0	0	hlabang
stay	0	0	0	0	0	0	0	0	0	0	lula
stayed	0	0	0	0	0	0	0	0	0	0	lula
stays	0	0	0	0	0	0	0	0	0	0	lula
stead	0	0	0	0	0	0	0	0	0	0	boemong
steadfast	0	0	0	0	0	0	1	0	0	1	tiileng
steady	0	0	0	0	0	0	0	0	1	1	tsitsitseng
steal	1	0	0	1	0	1	0	1	0	0	utsoa
stealing	0	0	1	1	0	1	0	0	0	0	ho utsoa
stealth	0	0	0	0	0	0	0	0	1	0	tsietsi
stealthily	0	0	0	0	0	0	0	0	1	0	ka bolotsana
stealthy	0	1	0	1	0	1	0	0	1	0	botsoa
steamboat	0	0	0	0	0	0	0	0	0	0	sekepe sa steamboat
steamer	0	0	0	0	0	0	0	0	0	0	mouoane
steamroller	0	0	0	0	0	0	0	0	0	0	motsulatsi
steamship	0	0	0	0	0	0	0	0	0	0	sekepe sa mouoane
steamy	0	0	0	0	0	0	0	0	0	0	mouoane
steel	0	0	0	0	0	0	0	0	0	0	tshepe
steep	0	0	0	0	0	0	0	0	0	0	moepa
steeple	0	0	0	0	0	0	0	0	0	0	seqhoqho
steer	0	0	0	0	0	0	0	0	0	0	tsamaisa
stellar	0	0	0	0	0	0	1	0	0	0	linaleli
stem	0	0	0	0	0	0	0	0	0	0	kutu
stench	0	0	0	0	0	0	0	0	0	0	monko o mobe
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	mohato
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	mehato
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	nyopa
sterility	0	0	0	0	0	1	0	0	0	0	nyopa
sterling	1	1	0	0	1	1	1	0	0	1	sterling
stern	0	0	0	0	0	1	0	0	0	0	e thata
stethoscope	0	0	0	0	0	0	0	0	0	0	stethoscope
stew	0	0	0	0	0	0	0	0	0	0	sechu
steward	0	0	0	0	0	0	1	0	0	1	motsamaisi
stewardship	0	0	0	0	0	0	0	0	0	0	botsamaisi
stick	0	0	0	0	0	0	0	0	0	0	thupa
sticking	0	0	0	0	0	0	0	0	0	0	ho khomarela
sticky	0	0	1	0	0	0	0	0	0	0	khoreletsa
stiff	0	0	0	0	0	1	0	0	0	0	e thatafetse
stiffen	0	0	0	0	0	0	0	0	0	0	thatafatsa
stiffness	0	0	0	0	0	1	0	0	0	0	ho satalla
stifle	0	0	0	0	0	1	0	0	0	0	sitile
stifled	1	0	0	1	0	1	0	1	0	0	tsitlelletsoe
stifling	0	0	0	0	0	0	0	0	0	0	khitla
stigma	1	0	1	1	0	1	0	1	0	0	sekhobo
stile	0	0	0	0	0	0	0	0	0	0	stile
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	ya tsoetsoeng a shoele
stillness	0	0	0	1	0	0	1	1	0	0	khutso
stilts	0	0	0	0	0	0	0	0	0	0	litšiea
stimulant	0	0	0	0	0	0	0	0	0	0	hlasimollang
stimulation	0	0	0	0	0	0	0	0	0	0	hlohlelletsa
stimulus	0	0	0	0	0	0	0	0	0	0	hlohlelletsa
sting	1	0	0	1	0	1	0	0	0	0	hlaba
stinging	0	0	0	0	0	1	0	0	0	0	hlaba
stingy	1	0	1	1	0	1	0	1	0	0	hlabang
stink	0	0	1	0	0	1	0	0	0	0	monko o mobe
stinking	0	0	1	0	0	1	0	0	0	0	ho nkga
stint	0	0	0	1	0	1	0	1	0	0	stint
stipulate	0	0	0	0	0	0	0	0	0	0	hlakisa
stipulation	0	0	0	0	0	0	0	0	0	0	stipulation
stir	0	0	0	0	0	0	0	0	0	0	hlohlelletsa
stirring	0	0	0	0	0	0	0	0	0	0	hlohlelletsa
stitch	0	0	0	0	0	0	0	0	0	0	roka
stock	0	0	0	0	0	0	0	0	0	0	setokong
stockbroker	0	0	0	0	0	0	0	0	0	0	mohoebi oa lichelete
stocking	0	0	0	0	0	0	0	0	0	0	stocking
stocks	0	0	0	0	0	1	0	0	0	0	metšoasong
stole	0	0	0	0	0	0	0	0	0	0	utsoitse
stolen	1	0	0	0	0	1	0	0	0	0	utsuitsoe
stomach	0	0	1	0	0	0	0	0	0	0	mala
stone	1	0	0	0	0	1	0	0	0	0	lejoe
stoned	0	0	0	0	0	1	0	0	0	0	tlepetsoe ka majoe
stoneware	0	0	0	0	0	0	0	0	0	0	lisebelisoa tsa majoe
stony	0	0	0	0	0	0	0	0	0	0	lejoe
stool	0	0	0	0	0	0	0	0	0	0	setuloana
stools	0	0	1	0	0	1	0	0	0	0	litulo
stoop	0	0	0	0	0	0	0	0	0	0	inama
stop	0	0	0	0	0	0	0	0	0	0	Ema
stoppage	0	0	0	0	0	1	0	0	0	0	ho emisa
stopper	0	0	0	0	0	0	0	0	0	0	setopong
stopping	0	0	0	0	0	0	0	0	0	0	ho emisa
stopwatch	0	0	0	0	0	0	0	0	0	0	stopwatch
storage	0	0	0	0	0	0	0	0	0	0	polokelo
store	0	1	0	0	0	0	1	0	0	0	lebenkele
storehouse	0	0	0	0	0	0	0	0	0	0	ntlo ea polokelo
storing	0	0	0	0	0	0	0	0	0	0	ho boloka
storm	1	0	0	0	0	1	0	0	0	0	sefefo
storming	1	0	0	0	0	0	0	0	0	0	sefefo
stormy	0	0	0	1	0	1	0	0	0	0	sefefo
story	0	0	0	0	0	0	0	0	0	0	pale
stout	0	0	0	0	0	0	0	0	0	0	thatafetse
stove	0	0	0	0	0	0	0	0	0	0	setofo
stow	0	0	0	0	0	0	0	0	0	0	stow
straddle	0	0	0	0	0	0	0	0	0	0	straddle
straighten	0	0	0	0	0	0	0	0	0	0	otlolla
straightforward	0	0	0	0	0	0	1	0	0	1	otlolohileng
straightway	0	0	0	0	0	0	0	0	0	0	hang-hang
strained	1	0	0	0	0	1	0	0	0	0	qhoetsoe
strait	0	0	0	0	0	0	0	0	0	0	strait
straits	0	0	0	1	0	1	0	0	0	0	straits
strand	0	0	0	0	0	0	0	0	0	0	strand
stranded	0	0	0	0	0	1	0	0	0	0	stranded
stranger	0	0	0	1	0	1	0	0	0	0	motho osele
strangle	1	0	1	1	0	1	0	1	1	0	khama
strap	0	0	0	0	0	0	0	0	0	0	thapo
strapping	0	0	0	0	0	0	0	0	0	0	ho qhoaela
strata	0	0	0	0	0	0	0	0	0	0	strata
strategic	0	0	0	0	0	0	1	0	0	0	strategic
strategist	0	1	0	0	0	0	1	0	0	1	setsebi sa maano
strategy	0	0	0	0	0	0	0	0	0	0	leano
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	stratum
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	lehlokoa
stray	0	0	0	0	0	1	0	0	0	0	hlahlathela
streak	0	0	0	0	0	0	0	0	0	0	streak
streaked	0	0	0	0	0	0	0	0	0	0	methalo
stream	0	0	0	0	0	0	0	0	0	0	molapo
streamer	0	0	0	0	0	0	0	0	0	0	streamer
streaming	0	0	0	0	0	0	0	0	0	0	phallela
street	0	0	0	0	0	0	0	0	0	0	seterateng
strength	0	0	0	0	0	0	1	0	0	1	matla
strengthen	0	0	0	0	0	0	1	0	0	0	matlafatsa
strengthening	0	0	0	0	1	0	1	0	0	1	matlafatsa
strenuous	0	0	0	0	0	0	0	0	0	0	e boima
stress	0	0	0	0	0	1	0	0	0	0	khatello ea maikutlo
stretch	0	0	0	0	0	0	0	0	0	0	otlolla
stretcher	0	0	0	1	0	0	0	1	0	0	lesela
stricken	0	0	0	0	0	0	0	1	0	0	otloa
stride	0	0	0	0	0	0	0	0	0	0	stride
strife	1	0	0	0	0	1	0	0	0	0	qabang
strike	1	0	0	0	0	1	0	0	0	0	otla
striking	0	0	0	0	0	0	1	0	0	0	otlang
strikingly	0	0	0	0	0	0	1	0	0	0	ka tsela e makatsang
string	0	0	0	0	0	0	0	0	0	0	khoele
stringy	0	0	0	0	0	0	0	0	0	0	e likhoele
strip	0	0	0	0	0	1	0	1	0	0	hlobolisa
stripe	0	0	0	0	0	1	0	0	0	0	mothapo
stripped	1	1	1	1	0	1	0	1	0	0	hlobolisoa
strive	0	1	0	0	0	0	0	0	0	0	katanela
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	setorouku
stroll	0	0	0	0	0	0	0	0	0	0	tsamaya
stronghold	0	0	0	0	0	0	0	0	0	0	qhobosheane
strongly	0	0	0	0	0	0	1	0	0	0	ka matla
structural	0	0	0	0	0	0	0	0	0	1	sebopeho
structure	0	0	0	0	0	0	1	0	0	1	sebopeho
struggle	1	0	0	1	0	1	0	1	0	0	ntoa
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	litlhaka
stubbornness	0	0	0	0	0	0	0	0	0	0	manganga
stubby	0	0	0	0	0	0	0	0	0	0	sekgoahlapi
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	khomaretsoe
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	hloletsoe
student	0	0	0	0	0	0	0	0	0	0	moithuti
studied	0	0	0	0	0	0	0	0	0	0	ithutiloe
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	boithuto
stuff	0	0	0	0	0	0	0	0	0	0	lintho
stuffing	0	0	0	0	0	0	0	0	0	0	ho kenya lintho
stuffy	0	0	0	0	0	1	0	0	0	0	e kgohlahetse
stumble	0	0	0	0	0	1	0	0	0	0	khoptjoa
stump	0	0	0	0	0	0	0	0	0	0	kutu
stunned	0	0	0	1	0	1	0	0	1	0	hloletsoe
stunt	0	0	0	0	0	0	0	0	0	0	tsikinyetso
