English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swedish Word
subversive	1	0	0	0	0	1	0	0	1	0	omstörtande
subvert	0	0	1	1	0	1	0	1	0	0	omstörta
subway	0	0	0	0	0	0	0	0	0	0	tunnelbana
succeed	0	1	0	0	1	0	1	0	1	1	lyckas
succeeding	0	1	0	0	1	0	1	0	0	1	efterföljande
success	0	1	0	0	1	0	1	0	0	0	Framgång
successful	0	1	0	0	1	0	1	0	0	1	framgångsrik
succession	0	0	0	0	0	0	0	0	0	0	följd
successive	0	0	0	0	0	0	0	0	0	0	på varandra följande
successor	0	0	0	0	0	0	0	0	0	0	efterträdare
succinct	0	0	0	0	0	0	1	0	0	0	kortfattad
succulent	0	0	0	0	0	1	1	0	0	0	saftig
succumb	0	0	0	0	0	1	0	0	0	0	ge efter
suck	0	0	0	0	0	1	0	0	0	0	suga
sucker	1	0	0	0	0	1	0	0	0	0	parasit
sucking	0	0	0	0	0	0	0	0	0	0	sugande
suckling	0	0	0	0	0	0	0	0	0	0	spenabarn
suction	0	0	0	0	0	0	0	0	0	0	sugning
sudden	0	0	0	0	0	0	0	0	1	0	plötslig
suddenly	0	0	0	0	0	0	0	0	1	0	plötsligt
sue	1	0	0	0	0	1	0	1	0	0	stämma
suffer	0	0	0	0	0	1	0	0	0	0	lida
sufferer	0	0	0	1	0	1	0	1	0	0	lidande person
suffering	0	0	1	1	0	1	0	1	0	0	lidande
suffice	0	0	0	0	0	0	0	0	0	0	räcka
sufficiency	0	0	0	0	0	0	1	0	0	0	tillräcklighet
sufficient	0	0	0	0	0	0	0	0	0	0	tillräcklig
sufficiently	0	0	0	0	0	0	0	0	0	0	tillräckligt
suffix	0	0	0	0	0	0	0	0	0	0	ändelse
suffocating	0	0	1	1	0	1	0	1	0	0	kvävande
suffocation	1	0	0	1	0	1	0	0	0	0	kvävning
sugar	0	0	0	0	0	0	1	0	0	0	socker
suggest	0	0	0	0	0	0	0	0	0	1	föreslå
suggestion	0	0	0	0	0	0	0	0	0	0	förslag
suggestive	0	0	0	0	0	0	0	0	0	0	suggestiva
suicidal	1	0	1	1	0	1	0	1	0	0	självmordsbenägen
suicide	1	0	0	1	0	1	0	1	0	0	självmord
suit	0	0	0	0	0	0	0	0	0	0	kostym
suitable	0	0	0	0	0	0	1	0	0	0	lämplig
suite	0	0	0	0	0	0	0	0	0	0	svit
suitor	0	0	0	0	0	0	0	0	0	0	friare
sullen	1	0	0	0	0	1	0	1	0	0	trumpen
sulphur	0	0	0	0	0	0	0	0	0	0	svavel
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	kvav
sum	0	0	0	0	0	0	0	0	0	0	belopp
summarily	0	0	0	0	0	0	0	0	0	0	summariskt
summarize	0	0	0	0	0	0	0	0	0	0	sammanfatta
summary	0	0	0	0	0	0	0	0	0	0	sammanfattning
summation	0	0	0	0	0	0	0	0	0	0	summering
summer	0	0	0	0	0	0	0	0	0	0	sommar
summit	0	0	0	0	0	0	0	0	0	0	topp
summon	0	0	0	0	0	0	0	0	0	0	kalla
summons	0	0	0	0	0	1	0	0	0	0	kallelse
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	överdådig
sun	0	1	0	0	1	0	1	0	1	1	Sol
sunbeam	0	0	0	0	0	0	0	0	0	0	solstråle
sundial	0	1	0	0	0	0	0	0	0	1	solur
sundown	0	0	0	0	0	0	0	0	0	0	solnedgång
sundry	0	0	0	0	0	0	0	0	0	0	diverse
sunglass	0	0	0	0	0	0	0	0	0	0	solglasögon
sunglasses	0	0	0	0	0	0	0	0	0	0	solglasögon
sunk	0	0	1	1	0	1	0	1	0	0	sänkt
sunless	0	0	0	0	0	0	0	0	0	0	solfri
sunlight	0	0	0	0	0	0	0	0	0	0	solljus
sunny	0	1	0	0	1	0	1	0	1	0	solig
sunrise	0	0	0	0	0	0	0	0	0	0	soluppgång
sunset	0	1	0	0	0	0	1	0	0	0	solnedgång
sunshine	0	0	0	0	1	0	1	0	0	0	solsken
superannuation	0	0	0	0	0	0	0	0	0	0	pensionering
superb	0	0	0	0	0	0	1	0	0	0	utmärkt
superficial	0	0	0	0	0	1	0	0	0	0	ytlig
superfluous	0	0	0	0	0	1	0	0	0	0	överflödig
superhuman	0	0	0	0	0	0	1	0	0	0	övermänsklig
superimposed	0	0	0	0	0	0	0	0	0	0	överlagrade
superintendent	0	0	0	0	0	0	0	0	0	0	föreståndare
superior	0	0	0	0	0	0	1	0	0	0	överlägsen
superiority	0	0	0	0	0	0	1	0	0	0	överlägsenhet
superlative	0	0	0	0	0	0	0	0	0	0	superlativ
superman	0	0	0	0	1	0	1	0	0	1	stålman
supermarket	0	0	0	0	0	0	0	0	0	0	mataffär
supernatant	0	0	0	0	0	0	0	0	0	0	supernatanten
supernatural	0	0	0	0	0	0	0	0	0	0	övernaturlig
superposition	0	0	0	0	0	0	0	0	0	0	superposition
supersede	0	0	0	0	0	0	0	0	0	0	ersätta
superstar	0	0	0	0	1	0	1	0	0	1	superstar
superstition	0	0	0	1	0	1	1	0	0	0	vidskepelse
superstitious	0	1	0	1	0	1	0	0	0	0	vidskeplig
supervise	0	0	0	0	0	0	0	0	0	0	övervaka
supervision	0	0	0	0	0	0	0	0	0	0	övervakning
supervisor	0	0	0	0	0	0	0	0	0	0	handledare
supper	0	0	0	0	0	0	0	0	0	0	kvällsmat
supplant	0	0	0	0	0	0	0	0	0	0	ersätta
supple	0	0	0	0	0	0	0	0	0	0	smidig
supplement	0	0	0	0	0	0	0	0	0	0	tillägg
supplemental	0	0	0	0	0	0	0	0	0	0	kompletterande
supplementary	0	0	0	0	0	0	0	0	0	0	kompletterande
supplication	0	0	0	0	0	0	1	0	0	1	ödmjuk bön
supplies	0	0	0	0	0	0	1	0	0	0	förnödenheter
supply	0	0	0	0	0	0	1	0	0	0	tillförsel
supported	0	0	0	0	0	0	1	0	0	0	stöds
supporter	0	0	0	0	1	0	1	0	0	1	anhängare
supporters	0	0	0	0	0	0	0	0	0	0	supportrar
supporting	0	0	0	0	0	0	1	0	0	1	stödjande
suppose	0	0	0	0	0	0	0	0	0	0	anta
supposing	0	0	0	0	0	0	0	0	0	0	Antag att
supposition	0	0	0	0	0	0	0	0	0	0	antagande
suppress	1	0	0	1	0	1	0	1	0	0	dämpa
suppression	1	0	1	1	0	1	0	0	0	0	undertryckande
supremacy	1	1	0	1	1	1	1	0	1	1	överlägsenhet
supreme	0	0	0	0	0	0	1	0	0	0	överlägsen
supremely	0	0	0	0	0	0	1	0	0	0	högsta grad
surcharge	1	0	0	0	0	1	0	0	0	0	tilläggsavgift
surety	0	0	0	0	0	0	1	0	0	1	säkerhet
surf	0	0	0	0	0	0	0	0	0	0	surfa
surface	0	0	0	0	0	0	0	0	0	0	yta
surge	0	0	0	0	0	0	0	0	1	0	svalla
surgeon	0	0	0	0	0	0	0	0	0	0	kirurg
surgery	0	0	0	1	0	0	0	1	0	0	kirurgi
surly	1	0	1	0	0	1	0	0	0	0	buttre
surmise	0	0	0	0	0	0	1	0	0	0	förmoda
surname	0	0	0	0	0	0	0	0	0	0	efternamn
surpassing	0	0	0	0	0	0	1	0	0	0	överträffa
surplus	0	0	0	0	0	0	0	0	0	0	överskott
surprise	0	0	0	1	1	0	1	0	1	0	överraskning
surprised	0	0	0	0	0	0	0	0	1	0	överraskad
surprising	0	0	0	0	0	0	0	0	1	0	förvånande
surprisingly	0	1	0	0	0	0	0	0	1	0	förvånande
surrender	0	0	0	1	0	1	0	1	0	0	överlämna
surrendering	0	0	0	0	0	1	0	1	0	0	kapitulera
surrogate	0	0	0	0	0	0	0	0	0	1	surrogat
surround	0	1	0	0	0	1	1	0	0	0	omge
surrounding	0	0	0	0	0	0	0	0	0	0	omgivande
surroundings	0	0	0	0	0	0	0	0	0	0	miljö
surveillance	0	0	0	1	0	0	0	0	0	0	övervakning
survey	0	0	0	0	0	0	0	0	0	0	undersökning
surveying	0	0	0	0	0	0	1	0	0	0	undersökande
surveyor	0	0	0	0	0	0	0	0	0	0	besiktningsman
survival	0	0	0	0	0	0	0	0	0	0	överlevnad
survive	0	0	0	0	0	0	1	0	0	0	överleva
surviving	0	0	0	0	0	0	0	0	0	0	efterlevande
susceptibility	0	0	0	0	0	0	0	0	0	0	känslighet
susceptible	0	0	0	0	0	1	0	0	0	0	mottaglig
suspect	0	0	0	1	0	1	0	0	0	0	misstänka
suspected	0	0	0	0	0	0	0	0	0	0	misstänkt
suspend	0	0	0	0	0	0	0	0	0	0	uppskjuta
suspended	0	0	0	0	0	0	0	0	0	0	upphängd
suspenders	0	0	0	0	0	0	0	0	0	0	hängslen
suspense	0	1	0	1	0	0	0	0	1	0	spänning
suspension	0	0	0	1	0	1	0	0	0	0	suspension
suspicion	0	0	0	1	0	1	0	0	0	0	misstanke
suspicions	0	0	0	0	0	0	0	0	0	0	misstankar
suspicious	1	1	0	0	0	1	0	0	0	0	misstänksam
sustained	0	0	0	0	0	0	0	0	0	0	oavbruten
sustenance	0	0	0	0	0	0	0	0	0	0	uppehälle
suture	0	0	0	0	0	0	0	0	0	0	sutur
swab	0	0	0	0	0	1	0	0	0	0	svabb
swag	0	0	0	0	0	0	0	0	0	0	bylte
swagger	0	0	0	0	0	0	0	0	0	0	skryt
swallow	0	0	0	0	0	0	0	0	0	0	svälja
swamp	0	0	1	1	0	1	0	0	0	0	träsk
swamped	0	0	0	0	0	0	0	0	0	0	översvämmad
swampy	0	0	1	1	0	1	0	0	0	0	sumpig
swan	0	0	0	0	0	0	0	0	0	0	svan
swap	0	0	0	0	0	0	0	0	0	0	byta
swarm	0	0	1	0	0	0	0	0	0	0	svärm
swarming	0	0	0	0	0	0	0	0	0	0	svärmande
swastika	1	0	0	1	0	1	0	0	0	0	hakkors
sway	0	0	0	0	0	0	0	0	0	0	vingla
swear	0	0	0	0	0	0	1	0	0	1	svära
swearing	0	0	0	0	0	0	0	0	0	0	svordomar
sweat	0	0	0	1	0	0	0	0	0	0	svettas
sweater	0	0	0	0	0	0	0	0	0	0	Tröja
sweating	0	0	0	0	0	0	0	0	0	0	svettas
sweep	0	0	0	0	0	0	0	0	0	0	sopa
sweeping	0	0	0	0	0	0	0	0	0	0	sotning
sweet	0	1	0	0	1	0	1	0	1	1	ljuv
sweeten	0	0	0	0	0	0	0	0	0	0	söta
sweetened	0	0	0	0	0	0	0	0	0	0	sötad
sweetener	0	0	0	0	0	0	0	0	0	0	sötningsmedel
sweetheart	0	1	0	0	1	0	1	1	0	1	sötnos
sweetie	0	0	0	0	0	0	1	0	0	0	sötnos
sweetness	0	0	0	0	0	0	1	0	0	0	sötma
sweets	0	1	0	0	1	0	1	0	0	0	sötsaker
swell	0	0	0	0	0	0	0	0	0	0	svälla
swelling	0	0	0	1	0	1	0	0	0	0	svullnad
sweltering	0	0	0	0	0	0	0	0	0	0	tryckande
swerve	0	0	0	1	0	0	0	0	1	0	vika av
swift	0	0	0	0	0	0	1	0	0	0	snabb
swiftly	0	0	0	0	0	0	0	0	0	0	snabbt
swig	0	0	1	0	0	1	0	0	0	0	slurk
swim	0	1	0	1	1	0	1	0	0	0	simma
swimming	0	0	0	0	0	0	0	0	0	0	simning
swine	0	0	1	0	0	1	0	0	0	0	svin
swing	0	0	0	0	0	0	0	0	0	0	gunga
swinging	0	0	0	0	0	0	0	0	0	0	svängande
swish	0	0	0	0	0	0	0	0	0	0	sus
switch	0	0	0	0	0	0	0	0	0	0	växla
swivel	0	0	0	0	0	0	0	0	0	0	snurra
swollen	0	0	0	0	0	1	0	0	0	0	svullen
swoon	0	0	0	0	0	0	0	0	0	0	svimma
swoop	0	0	0	0	0	0	0	0	0	0	svep
sword	0	0	0	0	0	0	0	0	0	0	svärd
syllable	0	0	0	0	0	0	0	0	0	0	stavelse
syllabus	0	0	0	0	0	0	0	0	0	0	kursplan
symbol	0	0	0	0	0	0	0	0	0	0	symbol
symbolic	0	0	0	0	0	0	1	0	0	0	symbolisk
symbolically	0	0	0	0	0	0	0	0	0	0	symboliskt
symbolism	0	0	0	0	0	0	0	0	0	0	symbolism
symbolize	0	0	0	0	0	0	0	0	0	0	symbolisera
symmetric	0	0	0	0	0	0	0	0	0	0	symmetrisk
symmetrical	0	0	0	0	0	0	1	0	0	0	symmetrisk
symmetry	0	0	0	0	1	0	1	0	0	1	symmetri
sympathetic	0	0	0	1	1	0	1	1	0	1	sympatisk
sympathize	0	0	0	0	0	0	0	1	0	0	sympatisera
sympathy	0	0	0	0	0	0	1	1	0	0	sympati
symphony	0	1	0	0	1	0	1	0	0	0	symfoni
symptom	0	0	0	0	0	1	0	0	0	0	symptom
symptomatic	0	0	0	0	0	0	0	0	0	0	symptomatisk
synagogue	0	0	0	0	0	0	0	0	0	0	synagoga
synchronize	0	1	0	0	1	0	1	0	1	1	synkronisera
synchronous	0	0	0	0	0	0	0	0	0	0	synkron
syncope	0	0	0	1	0	1	0	1	1	0	synkope
syndicate	0	0	0	0	0	0	0	0	0	0	syndikat
synergistic	0	0	0	0	0	0	1	0	0	1	synergistisk
synergy	0	0	0	0	0	0	0	0	0	0	synergi
synod	0	0	0	0	0	0	1	0	0	1	synod
synonym	0	0	0	0	0	0	0	0	0	0	synonym
synonymous	0	0	0	1	0	1	1	0	0	1	synonym
synopsis	0	0	0	0	0	0	0	0	0	0	synopsis
synoptic	0	0	0	0	0	0	0	0	0	0	synoptisk
syntax	0	0	0	0	0	0	0	0	0	0	syntax
synthesis	0	0	0	0	0	0	0	0	0	0	syntes
synthetic	0	0	0	0	0	0	0	0	0	0	syntetisk
syringe	0	0	0	1	0	0	0	0	0	0	spruta
syrup	0	0	0	0	0	0	0	0	0	0	sirap
system	0	0	0	0	0	0	0	0	0	1	systemet
systematic	0	0	0	0	0	0	0	0	0	0	systematisk
systematically	0	0	0	0	0	0	0	0	0	0	systematiskt
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	tabernakel
table	0	0	0	0	0	0	0	0	0	0	tabell
tableau	0	0	0	0	0	0	0	0	0	0	tablå
tablespoon	0	0	0	0	0	0	0	0	0	0	matsked
tablet	0	0	0	0	0	0	0	0	0	0	läsplatta
tableware	0	0	0	0	0	0	0	0	0	0	servis
taboo	0	0	1	1	0	1	0	0	0	0	tabu
tabular	0	0	0	0	0	0	0	0	0	0	tabell
tabulate	0	1	0	0	0	0	0	0	0	0	tabulera
tabulation	0	0	0	0	0	0	0	0	0	0	tabulering
tachometer	0	0	0	0	0	0	0	0	0	0	varvräknare
tacit	0	0	0	0	0	0	0	0	0	0	tyst
tack	0	0	0	0	0	0	0	0	0	0	kryssa
tackle	1	0	0	0	0	0	0	0	1	0	tackla
tackling	0	0	0	0	0	0	0	0	0	0	tackling
tacky	0	0	0	0	0	0	0	0	0	0	klibbig
tact	0	0	0	0	0	0	1	0	0	0	takt
tactics	0	0	0	1	0	0	0	0	0	1	taktik
tactile	0	0	0	0	0	0	0	0	0	0	taktil
taffeta	0	0	0	0	0	0	0	0	0	0	taft
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	märka
tail	0	0	0	0	0	0	0	0	0	0	svans
tailed	0	0	0	0	0	0	0	0	0	0	svansad
tailings	0	0	0	0	0	0	0	0	0	0	avfall
tailor	0	0	0	0	0	0	0	0	0	0	skräddare
tailoring	0	0	0	0	0	0	0	0	0	0	skrädderi
taint	0	0	0	0	0	1	0	1	0	0	bismak
taker	0	0	0	0	0	0	0	0	0	0	tagare
tale	0	0	0	0	0	0	1	0	0	0	berättelse
talent	0	0	0	0	0	0	1	0	0	0	talang
talented	0	0	0	0	0	0	0	0	0	0	begåvad
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	prata
talkative	0	0	0	0	0	0	0	0	0	0	pratsam
talker	0	0	0	0	0	0	0	0	0	0	talare
tall	0	0	0	0	0	0	0	0	0	0	lång
tallies	0	0	0	0	0	0	0	0	0	0	stämmer
tallow	0	0	0	0	0	0	0	0	0	0	talg
tally	0	0	0	0	0	0	0	0	0	0	stämma
talons	1	0	0	1	0	1	0	0	0	0	klor
tambourine	0	0	0	0	0	0	0	0	0	0	tamburin
taming	0	0	0	0	0	0	0	0	0	0	tämja
tan	0	0	0	0	0	0	0	0	0	0	solbränna
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	härva
tangled	0	0	0	0	0	1	0	0	0	0	tilltrasslad
tank	0	0	0	0	0	0	0	0	0	0	tank
tanned	0	0	0	0	0	0	1	0	0	0	solbränd
tantalizing	0	1	0	0	1	1	1	0	1	0	frestande
tantamount	0	0	0	0	0	0	0	0	0	1	liktydig
tap	0	0	0	0	0	0	0	0	0	0	knacka
tape	0	0	0	0	0	0	0	0	0	0	tejp
taper	0	0	0	0	0	0	0	0	0	0	avsmalning
tapering	0	0	0	0	0	0	0	0	0	0	avsmalnande
tapestry	0	0	0	0	0	0	0	0	0	0	gobeläng
tar	0	0	0	0	0	0	0	0	0	0	tjära
tardiness	0	0	0	0	0	1	0	0	0	0	senfärdighet
tardy	0	0	0	0	0	1	0	0	0	0	långsam
target	0	0	0	0	0	0	0	0	0	0	mål
tariff	1	0	1	0	0	1	0	0	0	0	taxa
tarnish	0	0	1	0	0	1	0	1	0	0	missfärgning
tarry	0	0	0	0	0	1	0	0	0	0	tjärliknande
tart	0	0	0	0	0	0	0	0	0	0	syrlig
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tandsten
task	0	0	0	0	0	0	1	0	0	0	uppgift
tassel	0	0	0	0	0	0	0	0	0	0	tofs
taste	0	0	0	0	0	0	0	0	0	0	smak
tasteful	0	0	0	0	0	0	1	0	0	0	smakfull
tasteless	0	0	1	0	0	1	0	0	0	0	smaklös
tasting	0	0	0	0	0	0	0	0	0	0	provsmakning
tasty	0	0	0	0	0	0	1	0	0	0	gott
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatuering
taught	0	0	0	0	0	0	0	0	0	1	lärde
taunt	1	0	0	1	0	1	0	1	0	0	håna
taut	0	0	0	0	0	0	0	0	0	0	spänd
tavern	0	0	0	0	0	0	0	0	0	0	krog
tawny	0	0	1	0	0	0	0	0	0	0	brungul
tax	0	0	0	0	0	1	0	1	0	0	beskatta
taxicab	0	0	0	0	0	0	0	0	0	0	taxi
taxonomy	0	0	0	0	0	0	0	0	0	0	taxonomi
tea	0	0	0	0	0	0	0	0	0	0	te
teach	0	0	0	0	1	0	1	0	1	1	lära
teacher	0	0	0	0	0	0	1	0	0	1	lärare
teaching	0	0	0	0	0	0	0	0	0	0	undervisning
team	0	0	0	0	0	0	0	0	0	1	team
tearful	0	0	1	1	0	0	0	1	0	0	tårfylld
tease	1	1	0	0	0	1	0	1	0	0	reta
teaser	0	0	0	0	0	0	0	0	0	0	förhandstitt
teasing	1	0	0	1	0	1	0	0	0	0	kitslig
teat	0	0	0	0	0	0	0	0	0	0	spene
technical	0	0	0	0	0	0	0	0	0	0	teknisk
technicality	0	0	0	0	0	0	0	0	0	0	teknikalitet
technician	0	0	0	0	0	0	0	0	0	0	tekniker
technology	0	0	0	0	0	0	1	0	0	0	teknologi
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	tråkig
tedium	0	0	0	0	0	1	0	0	0	0	tråkigt
teeming	0	0	1	0	0	0	0	0	0	0	myllrande
teens	0	0	0	0	0	1	1	0	0	0	tonåren
teeth	0	0	0	0	0	0	0	0	0	0	tänder
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegram
telegraph	0	0	0	0	0	0	0	0	0	0	telegraf
telephone	0	0	0	0	0	0	0	0	0	0	telefon
telescope	0	0	0	0	0	0	0	0	0	0	teleskop
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopisk
television	0	0	0	0	0	0	0	0	0	0	tv
teller	0	0	0	0	0	0	0	0	0	0	kassör
telling	0	0	0	0	0	0	0	0	0	0	talande
telltale	0	0	0	0	0	0	0	0	0	0	berättelse
temper	0	0	0	0	0	0	0	0	0	0	humör
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	temperament
temperance	0	0	0	0	0	0	1	0	0	0	nykterhet
temperate	0	0	0	0	0	0	0	0	0	1	tempererad
temperature	0	0	0	0	0	0	0	0	0	0	temperatur
tempered	0	0	0	0	0	0	1	0	0	0	tempererad
tempest	1	1	0	1	0	1	0	1	1	0	storm
temple	0	0	0	0	0	0	0	0	0	0	tempel
temporal	0	0	0	0	0	0	0	0	0	0	timlig
temporarily	0	0	0	0	0	0	0	0	0	0	tillfälligt
temporary	0	0	0	0	0	0	0	0	0	0	temporär
tempt	0	0	0	0	0	0	0	0	0	0	fresta
temptation	0	0	0	0	0	1	0	0	0	0	frestelse
tempting	0	0	0	0	0	0	0	0	0	0	frestande
ten	0	0	0	0	0	0	0	0	0	0	tio
tenable	0	0	0	0	0	0	1	0	0	0	hållbar
tenacious	0	0	0	0	0	0	1	0	0	0	envis
tenacity	0	0	0	0	0	0	1	0	0	0	envishet
tenancy	0	0	0	0	0	0	1	0	0	0	arrende
tenant	0	0	0	0	0	0	1	0	0	0	hyresgäst
tendency	0	0	0	0	0	0	0	0	0	0	tendens
tender	0	0	0	0	1	0	1	0	0	1	anbud
tenderness	0	0	0	0	1	0	1	0	0	0	ömhet
tending	0	0	0	0	0	0	0	0	0	0	skötsel
tendon	0	0	0	0	0	0	0	0	0	0	sena
tenement	0	0	0	0	0	1	0	0	0	0	hyresrätt
tenet	0	0	0	0	0	0	0	0	0	0	grundsats
tenets	0	0	0	0	0	0	0	0	0	0	grundsatser
tenfold	0	0	0	0	0	0	0	0	0	0	tiofaldigt
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	spänd
tensile	0	0	0	0	0	0	0	0	0	0	draghållfasthet
tension	1	0	0	0	0	0	0	0	0	0	spänning
tent	0	0	0	0	0	0	0	0	0	0	tält
tentacle	0	0	0	0	0	0	0	0	0	0	tentakel
tentative	0	0	0	0	0	0	0	0	0	0	preliminär
tenth	0	0	0	0	0	0	0	0	0	0	tionde
tenths	0	0	0	0	0	0	0	0	0	0	tiondelar
tenuous	0	0	0	0	0	0	0	0	0	0	svag
tenure	0	0	0	0	0	0	0	0	0	0	ämbetstid
tepid	0	0	0	0	0	0	0	0	0	0	ljummen
term	0	0	0	0	0	0	0	0	0	0	termin
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	avsluta
termination	0	0	0	0	0	1	0	1	0	0	uppsägning
terminus	0	0	0	0	0	0	0	0	0	0	terminal
termite	0	0	1	0	0	1	0	0	0	0	termit
terms	0	0	0	0	0	0	0	0	0	0	villkor
tern	0	0	0	0	0	0	0	0	0	0	tärna
ternary	0	0	0	0	0	0	0	0	0	0	ternär
terrace	0	0	0	0	0	0	0	0	0	0	terrass
terrestrial	0	0	0	0	0	0	0	0	0	0	markbundna
terrible	1	0	1	1	0	1	0	1	0	0	fruktansvärd
terribly	0	0	0	0	0	0	0	1	0	0	fruktansvärt
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	fantastiskt
territorial	0	0	0	0	0	0	0	0	0	0	territoriell
territory	0	0	0	0	0	0	0	0	0	0	territorium
terror	0	0	0	1	0	1	0	0	0	0	skräck
terrorism	1	0	1	1	0	1	0	1	0	0	terrorism
terrorist	1	0	1	1	0	1	0	1	1	0	terrorist
terrorize	1	0	0	1	0	1	0	1	0	0	terrorisera
terse	0	0	0	0	0	0	0	0	0	0	koncis
tertiary	0	0	0	0	0	0	0	0	0	0	tertiär
test	0	0	0	0	0	0	0	0	0	0	testa
testament	0	1	0	0	0	0	0	0	0	1	testamente
testify	0	0	0	0	0	0	0	0	0	0	vittna
testimonial	0	0	0	0	0	0	0	0	0	0	rekommendation
testimony	0	0	0	0	0	0	0	0	0	1	vittnesbörd
tetanus	0	0	1	0	0	1	0	0	0	0	stelkramp
tether	0	0	0	0	0	1	0	0	0	0	tjudra
tethered	0	0	0	0	0	0	0	0	0	0	tjudrade
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraedrisk
text	0	0	0	0	0	0	0	0	0	0	text
textbook	0	0	0	0	0	0	0	0	0	0	lärobok
textile	0	0	0	0	0	0	0	0	0	0	textil-
textural	0	0	0	0	0	0	0	0	0	0	texturell
texture	0	0	0	0	0	0	0	0	0	0	textur
thankful	0	0	0	0	1	0	1	0	0	0	tacksam
thanksgiving	0	0	0	0	1	0	1	0	0	0	tacksägelse
thatch	0	0	0	0	0	0	0	0	0	0	halmtak
thaw	0	0	0	0	0	0	0	0	0	0	tina
theater	0	0	0	0	0	0	0	0	0	0	teater
theatrical	0	0	0	0	0	0	0	0	0	0	teater-
theft	1	0	1	1	0	1	0	1	0	0	stöld
theism	0	0	1	0	0	1	0	0	0	0	teism
theistic	0	0	0	0	0	0	0	0	0	0	teistisk
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teokrati
theocratic	1	0	0	1	0	1	0	1	0	1	teokratisk
theologian	0	0	0	0	0	0	0	0	0	0	teolog
theological	0	0	0	0	0	0	0	0	0	1	teologisk
theology	0	1	0	0	0	0	0	0	0	0	teologi
theorem	0	0	0	0	0	0	0	0	0	1	sats
theoretical	0	0	0	0	0	0	1	0	0	0	teoretisk
theory	0	1	0	0	0	0	0	0	0	1	teori
therapeutic	0	0	0	0	1	0	1	0	0	1	terapeutisk
therapeutics	0	0	0	0	0	0	1	0	0	0	terapi
thereabouts	0	0	0	0	0	0	0	0	0	0	däromkring
thereof	0	0	0	0	0	0	0	0	0	0	därav
therewith	0	0	0	0	0	0	0	0	0	0	därtill
thermal	0	0	0	0	0	0	0	0	0	0	termisk
thermocouple	0	1	0	0	0	0	0	0	0	0	termoelement
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodynamik
thermometer	0	0	0	0	0	0	0	0	0	1	termometer
thermostat	0	0	0	0	0	0	0	0	0	0	termostat
thesaurus	0	0	0	0	0	0	0	0	0	0	synonymordbok
thesis	0	0	0	0	0	0	0	0	0	0	avhandling
thick	0	0	0	0	0	0	0	0	0	0	tjock
thicken	0	0	0	0	0	0	0	0	0	0	tjockna
thickening	0	0	0	0	0	0	0	0	0	0	förtjockning
thicket	0	0	0	0	0	0	0	0	0	0	snår
thickness	0	0	0	0	0	0	0	0	0	0	tjocklek
thief	1	0	1	1	0	1	0	1	1	0	tjuv
thimble	0	0	0	0	0	0	0	0	0	0	kaus
thin	0	0	0	0	0	0	0	0	0	0	tunn
thing	0	0	0	0	0	0	0	0	0	0	sak
things	0	0	0	0	0	0	0	0	0	0	saker
thinker	0	0	0	0	0	0	1	0	0	0	tänkare
thinking	0	0	0	0	0	0	0	0	0	0	tänkande
thirds	0	0	0	0	0	0	0	0	0	0	tredjedelar
thirst	0	1	0	0	0	0	0	1	1	0	törst
thirsty	0	0	0	0	0	1	0	0	0	0	törstig
thirteen	0	0	0	0	0	0	0	0	0	0	tretton
thirteenth	0	0	0	1	0	0	0	0	0	0	trettonde
thistle	0	0	0	0	0	0	0	0	0	0	tistel
thither	0	0	0	0	0	0	0	0	0	0	dit
