English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bulgarian Word
sheet	0	0	0	0	0	0	0	0	0	0	лист
shelf	0	0	0	0	0	0	0	0	0	0	рафт
shell	1	0	0	1	0	1	0	1	1	0	черупка
shellfish	0	0	0	0	0	0	0	0	0	0	миди
shelter	0	0	0	0	0	0	1	0	0	1	подслон
shelved	0	0	0	0	0	1	0	0	0	0	рафтове
shepherd	0	0	0	0	0	0	1	0	0	1	пастир
sheriff	0	0	0	0	0	0	0	0	0	1	шериф
sherry	0	0	0	0	0	0	0	0	0	0	шери
shield	0	0	0	0	0	0	0	0	0	0	щит
shift	0	0	0	0	0	0	0	0	0	0	смяна
shifting	0	0	0	0	0	0	0	0	0	0	преместване
shilling	0	0	0	0	0	0	0	0	0	0	шилинг
shimmer	0	0	0	0	0	0	0	0	0	0	блясък
shin	0	0	0	0	0	0	0	0	0	0	пищял
shine	0	0	0	0	0	0	1	0	0	0	блясък
shingle	0	0	0	0	0	0	0	0	0	0	керемида
shining	0	1	0	0	1	0	1	0	0	0	блестящ
shiny	0	0	0	0	0	0	0	0	0	0	лъскав
ship	0	1	0	0	0	0	0	0	0	0	кораб
shipment	0	0	0	0	0	0	0	0	0	0	пратка
shipping	0	0	0	0	0	0	0	0	0	0	доставка
shipwreck	0	0	0	1	0	1	0	1	0	0	корабокрушение
shire	0	0	0	0	0	0	0	0	0	0	графство
shirt	0	0	0	0	0	0	0	0	0	0	риза
shit	1	0	1	0	0	1	0	0	0	0	мамка му
shiver	1	1	0	1	0	1	0	1	0	0	тръпки
shivering	0	0	0	0	0	0	0	0	0	0	треперене
shoals	0	0	0	0	0	0	0	0	0	0	плитчини
shock	1	0	0	1	0	1	0	0	1	0	шок
shockingly	0	0	0	0	0	0	0	0	1	0	шокиращо
shoddy	1	0	1	0	0	1	0	0	0	0	калпав
shoe	0	0	0	0	0	0	0	0	0	0	обувка
shoemaker	0	0	0	0	0	0	0	0	0	0	обущар
shoot	1	0	0	1	0	1	0	0	0	0	стреля
shooter	0	0	0	1	0	0	0	0	0	0	стрелец
shooting	1	0	0	1	0	1	0	0	0	0	стрелба
shop	0	0	0	0	0	0	0	0	0	0	магазин
shopkeeper	0	0	0	0	0	0	0	0	0	1	магазинер
shoplifting	1	0	1	0	0	1	0	0	0	0	кражби от магазини
shopping	0	1	0	0	1	0	1	0	1	1	пазаруване
shore	0	0	0	0	0	0	0	0	0	0	бряг
shorn	0	0	0	0	0	0	0	0	0	0	остриган
short	0	0	0	0	0	0	0	0	0	0	къс
shortage	1	0	0	1	0	1	0	1	0	0	недостиг
shortcoming	0	0	0	0	0	1	0	0	0	0	недостатък
shorten	0	0	0	0	0	0	0	0	0	0	съкращавам
shortening	0	0	0	0	0	0	0	0	0	0	скъсяване
shorthand	0	0	0	0	0	0	0	0	0	0	стенография
shortly	0	1	0	0	0	0	0	0	0	0	скоро
shortness	0	0	0	0	0	0	0	0	0	0	краткотрайност
shorts	0	0	0	0	0	0	0	0	0	0	къси панталонки
shot	1	0	0	1	0	1	0	1	1	0	изстрел
shotgun	0	0	0	0	0	0	0	0	0	0	ловна пушка
shoulder	0	0	0	0	0	0	1	0	0	1	рамо
shout	1	0	0	0	0	0	0	0	1	0	викам
shove	1	0	0	0	0	1	0	0	0	0	блъскам
shovel	0	0	0	0	0	0	0	0	0	0	лопата
shoveling	0	0	0	0	0	0	0	0	0	0	лопата
show	0	0	0	0	0	0	0	0	0	1	шоу
shower	0	0	0	0	0	0	0	0	0	0	душ
showing	0	0	0	0	0	0	0	0	0	0	показване
showy	0	0	0	0	0	1	0	0	0	0	ефектен
shrapnel	0	0	0	1	0	0	0	0	0	0	шрапнел
shred	0	0	0	0	0	0	0	0	0	0	настъргвам
shrewd	0	0	0	0	0	0	1	0	0	0	проницателен
shriek	1	0	0	1	0	1	0	1	1	0	крясък
shrill	1	0	0	1	0	1	0	0	1	0	писклив
shrimp	0	0	0	0	0	0	0	0	0	0	скариди
shrine	0	0	0	0	0	0	0	0	0	0	светилище
shrink	0	0	0	1	0	1	0	1	0	0	свиване
shrinking	0	0	0	0	0	0	0	0	0	0	свиване
shroud	0	0	0	0	0	0	0	1	0	0	плащеница
shrub	0	0	0	0	0	0	0	0	0	0	храст
shrubbery	0	0	0	0	0	0	0	0	0	0	храстовидна растителност
shrug	0	0	0	0	0	0	0	0	0	0	сви рамене
shrunk	0	0	0	0	0	1	0	0	0	0	свива се
shudder	0	0	0	1	0	1	0	0	0	0	потръпвам
shuffle	0	0	0	0	0	0	0	0	0	0	разбъркване
shuffling	0	0	0	0	0	0	0	0	0	0	разбъркване
shun	1	0	1	0	0	1	0	1	0	0	избягвам
shunt	0	0	0	0	0	0	0	0	0	0	шунт
shut	0	0	0	0	0	0	0	0	0	0	затвори
shutter	0	0	0	0	0	0	0	0	0	0	затвор
shuttle	0	0	0	0	0	0	0	0	0	0	совалка
sib	0	0	0	0	0	0	0	0	0	1	сиб
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	болен
sickening	1	0	1	1	0	1	0	1	0	0	отвратително
sickle	0	0	0	0	0	0	0	0	0	0	сърп
sickly	0	0	1	0	0	1	0	1	0	0	болнав
sickness	0	0	1	1	0	1	0	1	0	0	болест
side	0	0	0	0	0	0	0	0	0	0	страна
sideboard	0	0	0	0	0	0	0	0	0	0	бюфет
sidestep	0	0	0	0	0	0	0	0	0	0	заобиколете се
sideways	0	0	0	0	0	0	0	0	0	0	настрани
siege	0	0	0	0	0	0	0	0	0	0	обсада
siesta	0	0	0	0	0	0	0	0	0	0	сиеста
sieve	0	0	0	0	0	0	0	0	0	0	сито
sifting	0	0	0	0	0	0	0	0	0	0	пресяване
sigh	0	0	0	0	0	0	0	0	0	0	въздишка
sight	0	0	0	0	0	0	0	0	0	0	гледка
sign	0	0	0	0	0	0	0	0	0	0	знак
signal	0	0	0	0	0	0	0	0	0	0	сигнал
signature	0	0	0	0	0	0	0	0	0	1	подпис
significance	0	0	0	0	0	0	0	0	0	0	значимост
significant	0	0	0	0	0	0	0	0	0	0	значително
signification	0	0	0	0	0	0	0	0	0	0	значение
signify	0	1	0	0	0	0	0	0	0	0	означавам
signpost	0	0	0	0	0	0	0	0	0	0	указателна табела
silent	0	0	0	0	0	0	0	0	0	0	безшумен
silently	0	0	0	0	0	0	0	0	0	0	безшумно
silhouette	0	0	0	0	0	0	0	0	0	0	силует
silk	0	0	0	0	0	0	1	0	0	0	коприна
silken	0	0	0	0	0	0	0	0	0	0	копринен
silky	0	0	0	0	0	0	0	0	0	0	копринен
sill	0	0	0	0	0	0	0	0	0	0	перваза
silliness	0	0	0	0	0	0	0	0	0	0	глупост
silly	0	0	0	0	1	1	0	0	0	0	глупав
silt	0	0	0	0	0	0	0	0	0	0	тиня
silver	0	0	0	0	0	0	0	0	0	0	сребро
silvery	0	0	0	0	0	0	0	0	0	0	сребрист
similar	0	0	0	0	0	0	0	0	0	0	подобен
similarity	0	0	0	0	0	0	0	0	0	0	сходство
simile	0	0	0	0	0	0	0	0	0	0	сравнение
simmer	1	1	0	0	0	0	0	0	0	0	оставете да къкри
simmering	0	1	0	0	0	0	0	0	0	0	къкри
simple	0	0	0	0	0	0	0	0	0	0	просто
simples	0	0	0	0	0	0	0	0	0	0	прости
simplify	0	1	0	0	1	0	1	0	1	1	опростявам
simply	0	0	0	0	0	0	0	0	0	0	просто
simulate	0	0	0	0	0	0	0	0	0	0	симулира
simulated	0	0	0	0	0	0	0	0	0	0	симулиран
simulating	0	0	0	0	0	0	0	0	0	0	симулиране
simulation	0	0	0	0	0	0	0	0	0	0	симулация
simultaneous	0	0	0	0	0	0	0	0	0	0	едновременно
simultaneously	0	0	0	0	0	0	0	0	0	0	едновременно
sin	1	0	1	1	0	1	0	1	0	0	грях
sincere	0	0	0	0	0	0	1	0	0	1	искрено
sincerity	0	0	0	0	0	0	1	0	0	0	искреност
sinful	1	0	1	1	0	1	0	1	0	0	грешен
sing	0	1	0	0	1	0	1	1	0	1	пея
singer	0	0	0	0	0	0	0	0	0	0	певица
single	0	0	0	0	0	0	0	0	0	0	единичен
singly	0	0	0	0	0	0	1	0	0	0	единично
singular	0	0	0	0	0	0	0	0	0	0	единствено число
singularity	0	0	0	0	0	0	0	0	0	0	сингулярност
singularly	0	0	0	0	0	0	0	0	1	0	поединично
sinister	1	0	1	1	0	1	0	0	0	0	зловещ
sink	0	0	0	0	0	0	0	0	0	0	мивка
sinner	1	0	1	1	0	1	0	1	0	0	грешник
sinning	0	0	1	0	0	1	0	0	0	0	съгрешаване
sinus	0	0	0	0	0	0	0	0	0	0	синусите
sip	0	0	0	0	0	0	0	0	0	0	глътка
siphon	0	0	0	0	0	0	0	0	0	0	сифон
sir	0	0	0	0	0	0	1	0	0	1	господине
sire	0	0	0	0	0	0	0	0	0	0	господар
siren	0	0	0	1	0	1	0	0	0	0	сирена
sissy	0	0	0	0	0	1	0	0	0	0	сиси
sister	0	0	0	0	0	0	0	0	0	0	сестра
sisterhood	1	0	0	0	0	0	1	1	1	1	сестринство
site	0	0	0	0	0	0	0	0	0	0	сайт
sith	0	0	0	0	0	0	0	0	0	0	сит
sitting	0	0	0	0	0	0	0	0	0	0	седнал
situate	0	0	0	0	0	0	0	0	0	0	ситуирам
situated	0	0	0	0	0	0	0	0	0	0	разположен
situation	0	0	0	0	0	0	0	0	0	0	ситуация
sixth	0	0	0	0	0	0	0	0	0	0	шесто
sixty	0	0	0	0	0	0	0	0	0	0	шестдесет
size	0	0	0	0	0	0	0	0	0	0	размер
sizzle	1	0	0	0	0	0	0	0	0	0	цвърчане
skate	0	0	0	0	0	0	0	0	0	0	кънки
skating	0	0	0	0	0	0	0	0	0	0	кънки
skein	0	0	0	0	0	0	0	0	0	0	чиле
skeleton	0	0	0	0	0	0	0	0	0	0	скелет
skeptic	0	0	0	0	0	0	0	0	0	0	скептик
skeptical	0	0	0	0	0	1	0	0	0	0	скептичен
skepticism	0	0	0	0	0	0	0	0	0	0	скептицизъм
sketch	0	0	0	0	0	0	0	0	0	0	скица
sketchy	0	0	0	0	0	1	0	0	0	0	схематичен
skewed	1	1	0	0	0	1	0	0	0	0	изкривена
skewer	0	0	0	0	0	0	0	0	0	0	шишче
ski	0	0	0	0	0	0	0	0	0	0	ски
skid	1	0	0	1	0	1	0	1	0	0	пързаляне
skiff	0	0	0	0	0	0	0	0	0	0	скиф
skill	0	0	0	0	0	0	0	0	0	0	умение
skilled	0	0	0	0	0	0	1	0	0	0	квалифициран
skillet	0	0	0	0	0	0	0	0	0	0	тиган
skillful	0	0	0	0	0	0	1	0	0	1	умел
skim	0	0	0	0	0	0	0	0	0	0	обезмаслено
skin	0	0	0	0	0	0	0	0	0	0	кожата
skinny	0	0	0	0	0	0	0	0	0	0	кльощав
skip	0	0	0	0	0	1	0	0	0	0	пропуснете
skipper	0	0	0	0	0	0	0	0	0	0	шкипер
skirmish	1	0	0	0	0	1	0	0	0	0	престрелка
skirt	0	0	0	0	0	0	0	0	0	0	пола
skirting	0	0	0	0	0	0	0	0	0	0	первази
skirts	0	0	0	0	0	0	0	0	0	0	поли
skit	0	0	0	0	0	0	0	0	0	0	скеч
skull	0	0	0	0	0	0	0	0	0	0	череп
skunk	0	0	0	0	0	0	0	0	0	0	скункс
sky	0	0	0	0	0	0	1	0	0	0	небе
skyscraper	0	0	0	0	0	0	0	0	0	0	небостъргач
slab	0	0	0	0	0	0	0	0	0	0	плоча
slack	0	0	0	0	0	1	0	0	0	0	отпуснатост
slag	0	0	0	0	0	1	0	0	0	0	шлака
slam	1	0	0	1	0	1	0	0	1	0	затръшвам
slander	1	0	1	0	0	1	0	0	0	0	клевета
slanderous	0	0	0	0	0	1	0	0	0	0	клеветнически
slang	0	0	0	0	0	0	0	0	0	0	жаргон
slant	0	0	0	0	0	0	0	0	0	0	наклонен
slap	1	0	0	0	0	1	0	0	1	0	шамар
slash	1	0	0	0	0	0	0	0	0	0	наклонена черта
slashes	0	0	0	0	0	0	0	0	0	0	наклонени черти
slate	0	0	0	0	0	0	1	0	0	0	шисти
slates	0	0	0	0	0	0	0	0	0	0	плочи
slaughter	1	0	1	1	0	1	0	1	1	0	клане
slaughterhouse	1	0	1	1	0	1	0	1	0	0	кланица
slaughtering	1	0	1	1	0	1	0	1	1	0	клане
slave	1	0	0	1	0	1	0	1	0	0	роб
slavery	1	0	1	1	0	1	0	1	0	0	робство
slay	1	0	0	0	0	1	0	0	0	0	убийте
slayer	1	0	1	1	0	1	0	1	1	0	убиец
sledge	0	0	0	0	0	0	0	0	0	0	шейна
sleek	0	0	0	0	0	0	1	0	0	0	елегантен
sleep	0	0	0	0	0	0	0	0	0	0	сън
sleeper	0	0	0	0	0	0	0	0	0	0	спящ човек
sleeping	0	0	0	0	0	0	0	0	0	0	спящ
sleeplessness	0	0	0	0	0	0	0	0	0	0	безсъние
sleepy	0	0	0	0	0	0	0	0	0	0	сънлив
sleet	0	0	0	0	0	1	0	0	0	0	суграшица
sleeve	0	0	0	0	0	0	0	0	0	0	ръкав
sleeveless	0	0	0	0	0	0	0	0	0	0	без ръкави
sleigh	0	0	0	0	0	0	0	0	0	0	шейна
sleight	0	0	0	0	0	0	0	0	0	0	ловкост
slender	0	0	0	0	0	0	1	0	0	0	стройна
sleuth	0	0	0	0	0	0	0	0	0	0	детектив
slice	0	0	0	0	0	0	0	0	0	0	парче
slick	0	0	0	0	0	0	0	0	0	0	гладък
slide	0	0	0	0	0	0	0	0	0	0	пързалка
sliding	0	0	0	0	0	0	0	0	0	0	плъзгане
slight	0	0	0	0	0	0	0	0	0	0	лек
slightly	0	0	0	0	0	0	0	0	0	0	леко
slim	0	0	0	0	0	0	1	0	0	0	тънък
slime	0	0	1	0	0	0	0	0	0	0	слуз
slimy	0	0	1	0	0	1	0	0	0	0	лигав
sling	0	0	0	0	0	0	0	0	0	0	прашка
slink	0	0	0	0	0	1	0	0	0	0	промъквам се
slip	0	0	0	0	0	1	0	0	1	0	приплъзване
slipper	0	0	0	0	0	0	0	0	0	0	чехъл
slippers	0	0	0	0	0	0	0	0	0	0	домашни пантофи
slit	0	0	0	0	0	0	0	0	0	0	цепка
sliver	0	0	0	0	0	0	0	0	0	0	треска
slogan	0	0	0	0	0	0	0	0	0	0	лозунг
sloop	0	0	0	0	0	0	0	0	0	0	шлюп
slop	0	0	1	0	0	1	0	0	0	0	помия
slope	0	0	0	0	0	0	0	0	0	0	наклон
sloppy	0	0	1	0	0	1	0	0	0	0	помия
slot	0	0	0	0	0	0	0	0	0	0	слот
sloth	0	0	1	0	0	1	0	0	0	0	ленивец
slouch	0	0	0	0	0	1	0	0	0	0	мърляч
slough	0	0	0	0	0	1	0	0	0	0	блато
slow	0	0	0	0	0	0	0	0	0	0	бавен
slowly	0	0	0	0	0	0	0	0	0	0	бавно
slowness	0	0	0	0	0	1	0	0	0	0	бавност
sludge	0	0	1	0	0	1	0	0	0	0	утайка
slug	0	0	1	0	0	1	0	0	0	0	плужек
sluggish	0	0	0	0	0	1	0	1	0	0	муден
sluice	0	0	0	0	0	0	0	0	0	0	шлюз
slum	0	0	1	0	0	1	0	0	0	0	беден квартал
slumber	0	0	0	0	0	0	0	0	0	0	дрямка
slump	0	0	0	0	0	1	0	1	0	0	спад
slur	1	0	1	0	0	1	0	1	0	0	обида
slush	0	0	1	0	0	1	0	0	1	0	киша
slut	1	0	1	0	0	1	0	0	0	0	уличница
sly	1	0	1	1	0	1	0	0	0	0	хитър
smack	1	0	0	0	0	1	0	0	0	0	пляскам
small	0	0	0	0	0	1	0	0	0	0	малък
smaller	0	0	0	0	0	0	0	0	0	0	по-малък
smallest	0	0	0	0	0	0	0	0	0	0	най-малък
smash	1	0	0	1	0	1	0	0	0	0	разбивам
smashed	0	0	0	0	0	1	0	0	0	0	разбити
smattering	0	0	0	0	0	1	0	0	0	0	замисляне
smear	0	0	0	0	0	0	0	0	0	0	намазка
smell	1	0	1	0	0	1	0	0	0	0	миризма
smelling	0	0	1	0	0	1	0	0	0	0	миришещи
smelt	0	0	0	0	0	0	0	0	0	0	миришеше
smile	0	0	0	0	1	0	1	0	1	1	Усмихни се
smiling	0	0	0	0	1	0	1	0	0	0	усмихнат
smirk	0	0	0	0	0	1	0	0	0	0	усмивка
smite	1	0	0	1	0	1	0	1	0	0	поразявам
smith	0	0	0	0	0	0	0	0	0	1	ковач
smitten	0	0	0	0	0	0	1	0	0	0	поразен
smoker	0	0	0	0	0	1	0	0	0	0	пушач
smokey	0	0	0	0	0	0	0	0	0	0	опушен
smoking	0	0	0	0	0	0	0	0	0	0	пушене
smoky	0	0	0	0	0	0	0	0	0	0	опушен
smoldering	0	0	0	0	0	0	0	0	0	0	тлеещ
smoothly	0	0	0	0	0	0	0	0	0	0	гладко
smoothness	0	0	0	0	0	0	1	0	0	0	гладкост
smother	1	0	0	0	0	1	0	0	0	0	задушавам
smudge	0	0	0	0	0	1	0	0	0	0	размазване
smug	0	0	0	0	0	1	0	0	0	0	самодоволно
smuggle	0	0	0	1	0	1	0	0	0	0	контрабанда
smuggler	1	0	1	1	0	1	0	0	0	0	контрабандист
smuggling	0	0	0	0	0	1	0	0	0	0	контрабанда
smut	0	0	1	1	0	1	0	0	0	0	мръсотия
snack	0	0	0	0	0	0	0	0	0	0	лека закуска
snacks	0	0	0	0	0	0	0	0	0	0	закуски
snag	0	0	0	0	0	1	0	0	1	0	преграда
snags	0	0	0	0	0	1	0	0	0	0	задръжки
snail	0	0	0	0	0	0	0	0	0	0	охлюв
snake	0	0	1	1	0	1	0	0	0	0	змия
snap	0	0	0	0	0	0	0	0	0	0	щракам
snapshot	0	0	0	0	0	0	0	0	0	0	моментална снимка
snare	0	0	0	1	0	1	0	0	0	0	примка
snarl	1	0	1	0	0	1	0	0	0	0	изръмжавам
snarling	1	0	0	0	0	1	0	0	0	0	ръмжене
snatch	0	0	0	0	0	0	0	0	0	0	грабвам
sneak	1	0	0	1	0	1	0	0	1	0	промъквам се
sneakers	0	0	0	0	0	0	0	0	0	0	кецове
sneaking	0	1	0	1	0	1	0	0	0	1	прокрадващ се
sneer	1	0	1	0	0	1	0	0	0	0	подигравка
sneeze	0	0	1	0	0	1	0	0	1	0	кихане
sneezing	0	0	0	0	0	0	0	0	0	0	кихане
snicker	0	0	0	0	0	0	1	0	0	0	хихикане
snide	0	0	0	0	0	1	0	0	0	0	подигравателен
sniff	0	0	0	0	0	0	0	0	0	0	подушвам
snip	0	0	0	0	0	0	0	0	0	0	отрязък
snipe	0	0	0	0	0	0	0	0	0	0	снайпер
snippet	0	0	0	0	0	0	0	0	0	0	фрагмент
snob	0	0	0	0	0	1	0	0	0	0	сноб
snoopy	0	0	0	0	0	0	0	0	0	0	сноупи
snooze	0	0	0	0	0	0	0	0	0	0	дрямка
snore	0	0	0	0	0	0	0	0	0	0	хъркане
snort	0	0	0	0	0	0	0	1	0	0	изсумтявам
snout	0	0	0	0	0	0	0	0	0	0	муцуна
snow	0	0	0	0	0	0	0	0	0	0	сняг
snowball	0	0	0	0	0	0	0	0	0	0	снежна топка
snowflake	0	0	0	0	0	0	0	0	0	0	снежинка
snowy	0	0	0	0	0	0	0	0	0	0	снежно
snuff	0	0	0	0	0	0	0	0	0	0	енфие
soak	0	0	0	0	0	1	0	0	0	0	накисвам
soaking	0	0	0	0	0	0	0	0	0	0	накисване
soap	0	0	0	0	0	0	0	0	0	0	сапун
soapy	0	0	0	0	0	0	0	0	0	0	сапунена
soaring	0	0	0	0	0	0	0	0	0	0	извисяващ се
sob	0	0	0	0	0	1	0	1	0	0	ридание
sobriety	0	0	0	0	0	0	1	0	0	1	трезвеност
soc	0	0	0	0	0	0	0	0	0	0	соц
soccer	0	0	0	0	0	0	0	0	0	0	футбол
sociable	0	0	0	0	0	0	1	0	0	0	общителен
social	0	0	0	0	0	0	0	0	0	0	социални
socialism	0	0	1	1	0	0	0	0	0	0	социализъм
socialist	1	0	1	1	0	1	0	1	0	0	социалистически
society	0	0	0	0	0	0	0	0	0	0	общество
sock	0	0	0	0	0	0	0	0	0	0	чорап
socket	0	0	0	0	0	0	0	0	0	0	гнездо
sod	0	0	0	0	0	0	0	0	0	0	копка
sofa	0	0	0	0	0	0	0	0	0	0	диван
softening	0	0	0	0	0	0	0	0	0	0	омекотяване
softness	0	0	0	0	0	0	0	0	0	0	мекота
soggy	0	0	0	0	0	0	0	0	0	0	подгизнал
soil	0	0	1	0	0	1	0	0	0	0	почва
soiled	0	0	1	0	0	1	0	0	0	0	замърсени
sojourn	0	0	0	0	0	0	0	0	0	0	пребиваване
solace	0	0	0	0	0	0	1	0	0	0	утеха
solar	0	0	0	0	0	0	0	0	0	0	слънчева
solder	0	0	0	0	0	0	0	0	0	0	спойка
soldering	0	0	0	0	0	0	0	0	0	0	запояване
soldier	1	0	0	0	0	0	1	1	0	0	войник
sole	0	0	0	0	0	0	0	0	0	0	подметка
solicit	0	0	0	0	0	0	0	0	0	0	поискам
solicitation	0	0	0	0	0	0	0	0	0	0	молба
solicitor	0	0	0	0	0	0	0	0	0	0	адвокат
solid	0	0	0	0	0	0	1	0	0	0	твърдо
solidarity	0	0	0	0	0	0	0	0	0	1	солидарност
solidification	0	0	0	0	0	0	0	0	0	0	втвърдяване
solidified	0	0	0	0	0	0	0	0	0	0	втвърдени
solidify	0	0	0	0	0	0	0	0	0	0	втвърдяват се
solidity	0	0	0	0	0	0	1	0	0	1	солидност
solitaire	0	0	0	0	0	0	0	0	0	0	пасианс
solitary	0	0	0	0	0	0	0	0	0	0	самотен
solitude	0	0	0	0	0	0	0	0	0	0	уединение
solo	0	0	0	0	0	0	0	0	0	0	соло
solubility	0	0	0	0	0	0	0	0	0	0	разтворимост
soluble	0	0	0	0	0	0	0	0	0	0	разтворим
solution	0	0	0	0	0	0	1	0	0	0	решение
solve	0	0	0	0	0	0	0	0	0	0	решавам
solvency	0	0	0	0	0	0	1	0	0	0	платежоспособност
solvent	0	0	0	0	0	0	0	0	0	0	разтворител
somatic	0	0	0	0	0	1	0	0	1	0	соматични
somber	0	0	0	0	0	1	0	1	0	0	мрачен
son	0	0	0	0	0	0	0	0	0	0	син
sonar	0	1	0	0	0	0	1	0	0	0	сонар
sonata	0	0	0	0	0	0	1	0	0	0	соната
song	0	0	0	0	0	0	0	0	0	0	песен
sonnet	0	0	0	0	1	0	1	1	0	0	сонет
sonorous	0	0	0	0	1	0	1	0	0	0	звучен
soot	0	0	1	0	0	1	0	0	0	0	сажди
soothe	0	0	0	0	0	0	1	0	0	0	успокояват
soothing	0	0	0	0	1	0	1	0	0	1	успокояващо
sophomore	0	0	0	0	0	0	0	0	0	0	второкурсник
soprano	0	0	0	0	0	0	0	0	0	0	сопрано
sorcerer	0	0	0	0	0	0	0	0	0	0	магьосник
sorcery	0	1	0	1	0	1	0	0	1	0	магьосничество
sordid	1	0	1	1	0	1	0	1	0	0	мръсен
sore	1	0	0	0	0	1	0	1	0	0	възпалено
sorely	0	0	0	0	0	1	0	1	0	0	болезнено
soreness	0	0	1	0	0	1	0	1	0	0	болезненост
sorghum	0	0	0	0	0	0	0	0	0	0	сорго
sorority	0	0	0	0	0	0	0	0	0	0	сестринство
sorrow	0	0	0	1	0	1	0	1	0	0	скръб
sorrowful	0	0	0	0	0	1	0	1	0	0	скръбен
sort	0	0	0	0	0	0	0	0	0	0	вид
sorter	0	0	0	0	0	0	1	0	0	0	сортировач
sortie	0	0	0	1	0	1	0	0	0	0	излитане
sorting	0	0	0	0	0	0	0	0	0	0	сортиране
sou	0	0	0	0	0	0	0	0	0	0	су
soulless	0	0	1	1	0	1	0	1	0	0	бездушен
soulmate	0	0	0	1	0	1	0	0	0	0	сродна душа
sound	0	0	0	0	0	0	0	0	0	0	звук
sounding	0	0	0	0	0	0	0	0	0	0	звучене
soundness	0	1	0	0	1	0	1	0	0	1	здравина
soup	0	0	0	0	0	0	1	0	0	0	супа
sour	0	0	1	0	0	1	0	0	0	0	кисело
source	0	0	0	0	0	0	0	0	0	0	източник
souvenir	0	0	0	0	0	0	0	0	0	0	сувенир
sovereign	0	0	0	0	0	0	0	0	0	1	суверенен
sovereignty	0	0	0	0	0	0	0	0	0	0	суверенитет
sow	0	0	0	0	0	0	0	0	0	0	свиня
spa	0	1	0	0	1	0	1	0	1	1	спа център
space	0	0	0	0	0	0	0	0	0	0	пространство
spacious	0	0	0	0	0	0	1	0	0	0	просторен
spade	0	0	0	0	0	0	0	0	0	0	пика
span	0	0	0	0	0	0	0	0	0	0	педя
spaniel	0	0	0	0	1	0	1	0	0	1	шпаньол
spank	1	0	0	1	0	1	0	1	0	0	пляскам
spanking	1	0	0	0	0	0	0	0	0	0	пляскане
spar	0	0	0	0	0	0	0	0	0	0	лонжерон
spare	0	0	0	0	0	0	0	0	0	0	резервен
sparingly	0	0	0	0	0	0	0	0	0	0	пестеливо
spark	0	0	0	0	0	0	0	0	0	0	искра
sparkle	0	1	0	0	1	0	1	0	1	0	блясък
sparring	0	0	0	0	0	0	0	0	0	0	спаринг
sparse	0	0	0	0	0	0	0	0	0	0	рядък
spasm	0	0	0	1	0	1	0	0	0	0	спазъм
spat	1	0	0	0	0	1	0	0	0	0	изплю
spatula	0	0	0	0	0	0	0	0	0	0	шпатула
spawn	0	0	0	0	0	0	0	0	0	0	хвърлям хайвера си
speaker	0	0	0	0	0	0	0	0	0	0	говорител
speaking	0	0	0	0	0	0	0	0	0	0	говорене
spear	1	1	0	1	0	1	0	0	0	0	копие
special	0	0	0	0	1	0	1	0	0	0	специален
specialist	0	0	0	0	0	0	0	0	0	1	специалист
speciality	0	0	0	0	0	0	0	0	0	0	специалност
specialize	0	0	0	0	0	0	0	0	0	1	специализират
specially	0	0	0	0	0	0	0	0	0	0	специално
specie	0	0	0	0	0	0	1	0	0	0	вид
species	0	0	0	0	0	0	0	0	0	0	видове
specific	0	0	0	0	0	0	0	0	0	0	специфичен
specification	0	0	0	0	0	0	0	0	0	0	спецификация
specimen	0	0	0	0	0	0	0	0	0	0	екземпляр
speck	0	0	1	0	0	1	0	0	0	0	петънце
speckled	0	0	0	0	0	0	0	0	0	0	петна
specs	0	0	0	0	0	0	0	0	0	0	спецификации
spectacle	0	0	0	0	0	1	1	0	0	0	спектакъл
spectacles	0	0	0	0	0	0	0	0	0	0	очила
spectacular	0	1	0	0	0	0	0	0	1	0	грандиозен
spectator	0	0	0	0	0	0	0	0	0	0	зрител
specter	0	0	0	1	0	1	0	1	0	0	призрак
spectral	0	0	0	0	0	1	0	0	0	0	спектрален
spectrometer	0	0	0	0	0	0	0	0	0	0	спектрометър
spectrophotometer	0	0	0	0	0	0	0	0	0	0	спектрофотометър
spectroscopy	0	0	0	0	0	0	0	0	0	0	спектроскопия
spectrum	0	0	0	0	0	0	0	0	0	0	спектър
speculate	0	0	0	0	0	0	0	0	0	0	спекулирам
speculation	0	0	0	1	0	1	0	1	0	0	спекулация
speculative	0	1	0	0	0	0	0	0	0	0	спекулативен
speculum	0	0	0	0	0	0	0	0	0	0	спекулум
speech	0	0	0	0	0	0	1	0	0	0	реч
speechless	0	0	0	0	0	0	0	0	0	0	без думи
speed	0	0	0	0	0	0	0	0	0	0	скорост
speedily	0	0	0	0	0	0	0	0	0	0	бързо
speedometer	0	0	0	0	0	0	0	0	0	0	скоростомер
speedway	0	0	0	0	0	0	0	0	0	0	скоростна писта
speedy	0	0	0	0	0	0	1	0	0	0	бърз
spellbound	0	0	0	0	0	0	0	0	0	0	омагьосан
spelling	0	0	0	0	0	0	1	0	0	0	правопис
spencer	0	0	0	0	0	0	0	0	0	0	Спенсър
spend	0	0	0	0	0	0	0	0	0	0	харча
spent	0	0	0	0	0	1	0	0	0	0	изразходвани
