English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovak Word
rejection	1	0	1	1	0	1	0	1	0	0	odmietnutie
rejects	1	0	0	1	0	1	0	1	0	0	odmieta
rejoice	0	1	0	0	1	0	1	0	1	1	radovať sa
rejoicing	0	1	0	0	1	0	1	0	1	0	radovať sa
rejoin	0	0	0	0	0	0	0	0	0	0	znovu sa pripojiť
rejuvenate	0	0	0	0	0	0	1	0	0	0	omladiť
rejuvenated	0	0	0	0	0	0	1	0	0	0	omladený
rekindle	0	1	0	1	1	1	1	0	1	0	znovu zapáliť
relapse	0	0	0	1	0	1	0	1	0	0	relapsu
relate	0	0	0	0	0	0	0	0	0	0	vzťahovať
related	0	0	0	0	0	0	0	0	0	1	súvisiace
relation	0	0	0	0	0	0	0	0	0	0	vzťah
relationship	0	0	0	0	0	0	0	0	0	0	vzťah
relative	0	0	0	0	0	0	0	0	0	1	príbuzný
relativity	0	0	0	0	0	0	0	0	0	0	relativity
relaxant	0	0	0	0	0	0	0	0	0	0	relaxačný
relaxation	0	0	0	0	0	0	1	0	0	0	relaxácia
relaxed	0	0	0	0	0	0	0	0	0	0	uvoľnený
relay	0	0	0	0	0	0	0	0	0	0	relé
release	0	0	0	0	0	0	0	0	0	0	uvoľniť
released	0	0	0	0	0	0	0	0	0	0	prepustený
relegation	0	0	0	0	0	1	0	0	0	0	zostup
relevancy	0	0	0	0	0	0	0	0	0	0	relevantnosť
relevant	0	0	0	0	0	0	1	0	0	1	relevantné
reliability	0	0	0	0	0	0	1	0	0	1	spoľahlivosť
reliable	0	0	0	0	0	0	1	0	0	1	spoľahlivý
reliance	0	0	0	0	0	0	1	0	0	1	spoliehanie sa
relic	0	0	0	0	0	0	0	0	0	0	relikvia
relics	0	0	0	0	0	0	0	1	0	0	relikvie
relief	0	0	0	0	0	0	1	0	0	0	úľavu
relieving	0	0	0	0	0	0	1	0	0	0	odľahčujúce
religion	0	0	0	0	0	0	0	0	0	1	náboženstvo
religious	0	0	0	0	0	0	0	0	0	0	náboženský
relinquish	0	0	0	0	0	1	0	0	0	0	ustúpiť
relish	0	0	0	0	0	0	0	0	0	0	záľuba
reluctance	0	0	0	0	0	0	0	0	0	0	neochota
reluctant	0	0	0	1	0	1	0	0	0	0	neochotný
remainder	0	0	0	0	0	0	0	0	0	0	zvyšok
remaining	0	0	0	0	0	0	0	0	0	0	zostávajúce
remains	0	0	1	1	0	1	1	0	0	1	zvyšky
remake	0	0	0	0	0	0	1	0	0	0	prerobiť
remand	1	0	0	0	0	1	0	0	0	0	vyšetrovať
remark	0	0	0	0	0	0	0	0	0	0	poznámka
remarkable	0	0	0	0	1	0	1	0	1	1	pozoruhodné
remarkably	0	0	0	0	0	0	1	0	0	0	pozoruhodne
remedial	0	0	0	0	0	1	0	0	0	0	nápravné
remedy	0	1	0	0	1	0	1	0	0	1	náprava
remember	0	0	0	0	0	0	0	0	0	0	zapamätaj si
remembered	0	0	0	0	0	0	0	0	0	0	pamätal
remembering	0	0	0	0	0	0	0	0	0	0	pamätanie
remembrance	0	0	0	0	0	0	0	0	0	0	spomienka
remind	0	0	0	0	0	0	0	0	0	0	pripomenúť
reminder	0	0	0	0	0	0	0	0	0	0	pripomienka
remiss	1	0	1	0	0	1	0	1	0	0	ľahostajný
remission	0	0	0	0	0	0	1	0	0	0	remisie
remit	0	0	0	0	0	0	0	0	0	0	poveriť
remittance	0	0	0	0	0	0	0	0	0	0	prevod
remnant	0	0	0	0	0	0	0	0	0	0	pozostatok
remodel	0	0	0	0	0	0	1	0	0	0	prerobiť
remorse	0	0	0	0	0	1	0	1	0	0	výčitky svedomia
remote	0	0	0	0	0	0	0	0	0	0	diaľkový
remoteness	0	0	0	0	0	0	0	0	0	0	odľahlosť
removal	0	0	0	0	0	1	0	0	0	0	odstránenie
remove	1	0	0	1	0	1	0	1	0	0	odstrániť
remuneration	0	0	0	0	0	0	0	0	0	0	odmeňovanie
renaissance	0	0	0	0	0	0	1	0	0	0	renesancie
rencontre	0	0	0	0	0	1	0	0	0	0	rencontre
rend	0	0	0	0	0	1	0	0	0	0	pretrhnúť
render	0	0	0	0	0	0	1	0	0	0	vykresliť
rendering	0	0	0	0	0	0	0	0	0	0	vykresľovanie
rendezvous	0	0	0	0	0	0	0	0	0	0	stretnutie
rendition	0	0	0	0	0	0	0	0	0	0	stvárnenie
renegade	1	0	0	0	0	1	0	0	0	0	odpadlík
renewal	0	0	0	0	0	0	1	0	0	0	obnovy
renounce	1	0	0	0	0	1	0	0	0	0	zriecť sa
renovate	0	1	0	0	0	0	1	0	0	0	renovovať
renovated	0	0	0	0	0	0	0	0	0	0	zrekonštruovaný
renovation	0	1	0	0	1	0	1	0	0	0	renovácia
renown	0	0	0	0	0	0	1	0	0	0	renomé
renowned	0	0	0	0	0	0	1	0	0	0	renomovaný
rent	0	0	0	0	0	0	0	0	0	0	nájomné
rental	0	0	0	0	0	0	0	0	0	0	prenájom
renter	0	0	0	0	0	0	0	0	0	0	nájomca
renunciation	0	0	0	0	0	1	0	0	0	0	odriekania
reorganization	0	0	0	0	0	0	0	0	0	0	reorganizácia
reorganize	0	0	0	0	0	0	1	0	0	0	reorganizovať
repair	0	0	0	0	0	0	0	0	0	0	oprava
reparation	0	0	0	0	0	0	1	0	0	1	reparáciu
repay	1	1	0	0	1	0	1	0	0	1	splatiť
repayment	0	0	0	0	0	0	0	0	0	0	splatenie
repeal	0	0	0	0	0	0	0	0	0	0	zrušiť
repeat	0	0	0	0	0	0	0	0	0	0	opakovať
repeated	0	0	0	0	0	0	0	0	0	0	opakované
repeatedly	0	0	0	0	0	0	0	0	0	0	opakovane
repeater	0	0	0	0	0	0	0	0	0	0	opakovač
repellant	0	0	1	1	0	1	0	0	0	0	odpudzovač
repellent	1	0	1	1	0	1	0	0	0	0	repelent
repelling	0	0	1	0	0	1	0	0	0	0	odpudzujúce
repent	0	0	0	1	0	0	1	0	0	0	činiť pokánie
repentance	0	0	0	0	0	0	0	0	0	0	pokánie
repertoire	0	0	0	0	0	0	0	0	0	0	repertoár
repertory	0	0	0	0	0	0	0	0	0	0	repertoár
repetition	0	0	0	0	0	0	0	0	0	0	opakovanie
replace	0	0	0	0	0	0	0	0	0	0	nahradiť
replacement	0	0	0	0	0	0	0	0	0	0	výmena
replenish	0	0	0	0	0	0	1	0	0	0	doplniť
replete	0	0	0	0	0	0	1	0	0	0	plný
replication	0	0	0	0	0	0	0	0	0	0	replikácie
reply	0	0	0	0	0	0	0	0	0	0	odpovedať
report	0	0	0	0	0	0	0	0	0	0	správa
reported	0	0	0	0	0	0	0	0	0	0	nahlásené
reporter	0	0	0	0	0	0	1	0	0	1	reportér
repose	0	0	0	0	0	0	1	0	0	0	odpočívať
reposition	0	0	0	0	0	0	0	0	0	0	premiestniť
repository	0	0	0	0	0	0	0	0	0	0	Úložisko
representation	0	0	0	0	0	0	0	0	0	0	zastupovanie
representative	0	0	0	0	0	0	0	0	0	0	reprezentatívny
represented	0	0	0	0	0	0	1	0	0	0	zastúpené
representing	0	1	0	0	0	0	0	0	0	0	zastupujúci
repress	0	0	0	0	0	1	0	1	0	0	potlačiť
repressed	0	0	0	0	0	0	0	0	0	0	potlačené
repression	0	0	0	1	0	1	0	0	0	0	represie
reprieve	0	0	0	0	0	0	0	0	0	0	odklad
reprimand	1	0	0	0	0	1	0	0	0	0	napomenutie
reprint	0	0	0	0	0	1	0	0	0	0	dotlač
reprisal	1	0	0	1	0	1	0	1	0	0	odveta
reprise	0	0	0	0	0	0	0	0	0	0	repríza
reproach	1	0	1	0	0	1	0	1	0	0	výčitka
reproduce	0	0	0	0	0	0	0	0	0	0	reprodukovať
reproduction	0	0	0	0	0	0	0	0	0	0	reprodukcie
reproductive	0	0	0	0	1	0	1	0	0	0	reprodukčné
reptile	0	0	0	0	0	0	0	0	0	0	plaz
republic	0	0	0	0	0	1	0	0	0	0	republika
republican	0	0	0	0	0	0	0	0	0	0	republikánskeho
repudiation	1	0	1	0	0	1	0	0	0	0	odmietnutie
repulsion	0	0	1	1	0	1	0	0	0	0	odpudzovanie
repurchase	0	0	0	0	0	0	0	0	0	0	spätného odkúpenia
reputable	0	0	0	0	0	0	1	0	0	1	seriózny
reputation	0	0	0	0	0	0	0	0	0	0	povesť
repute	0	0	0	0	0	0	0	0	0	0	povesť
request	0	0	0	0	0	0	0	0	0	0	žiadosť
requiem	0	0	0	0	0	0	0	1	0	0	rekviem
required	0	0	0	0	0	0	0	0	0	0	požadovaný
requirement	0	0	0	0	0	0	0	0	0	0	požiadavka
requisite	0	0	0	0	0	0	0	0	0	0	nevyhnutné
requisition	0	0	0	0	0	0	0	0	0	0	rekvizícia
rescind	0	0	0	0	0	1	0	0	0	0	zrušiť
rescission	0	0	0	0	0	1	0	0	0	0	odvolanie
rescue	0	1	0	0	1	0	1	0	1	1	záchrana
research	0	0	0	0	0	0	0	0	0	0	výskumu
resection	0	0	0	1	0	0	0	0	0	0	resekcia
resemblance	0	0	0	0	0	0	0	0	0	0	podobnosť
resemble	0	0	0	0	0	0	0	0	0	0	ponášať sa
resembling	0	0	0	0	0	0	0	0	0	0	podobajúci sa
resent	1	0	0	0	0	1	0	0	0	0	pohoršovať sa
resentful	1	0	0	0	0	1	0	0	0	0	rozhorčený
resentment	1	0	1	0	0	1	0	1	0	0	zášť
reservation	0	0	0	0	0	0	0	0	0	0	rezervácia
reserve	0	0	0	0	0	0	1	0	0	0	rezerva
reserved	0	0	0	0	0	0	0	0	0	0	rezervované
reserves	0	0	0	0	0	0	0	0	0	0	rezervy
reservoir	0	0	0	0	0	0	0	0	0	0	nádrž
reside	0	0	0	0	0	0	0	0	0	0	bývať
residence	0	0	0	0	0	0	0	0	0	0	bydlisko
residences	0	0	0	0	0	0	0	0	0	0	rezidencií
resident	0	0	0	0	0	0	1	0	0	0	rezident
residual	0	0	0	0	0	0	0	0	0	0	zvyškový
residue	0	0	0	0	0	0	0	0	0	0	zvyšok
resign	1	0	1	1	0	1	0	1	0	0	odstúpiť
resignation	0	0	0	0	0	1	0	1	1	0	rezignáciu
resigned	0	0	0	0	0	1	0	1	0	0	odstúpil
resilience	0	0	0	0	0	0	0	0	0	0	odolnosť
resilient	0	0	0	0	0	0	1	0	0	0	odolný
resin	0	0	0	0	0	0	0	0	0	0	živice
resist	0	0	0	0	0	1	0	0	0	0	odolávať
resistance	1	0	0	0	0	1	0	0	0	0	odpor
resistant	0	0	0	1	0	1	0	0	0	0	odolný
resisting	1	0	0	1	0	1	0	1	0	0	vzdorovať
resistive	0	0	0	0	0	0	1	0	0	0	odporový
resolute	0	0	0	0	0	0	0	0	0	0	rozhodne
resolutely	0	0	0	0	0	0	1	0	0	0	rezolútne
resolution	0	0	0	0	0	0	0	0	0	0	rozhodnutie
resolve	0	0	0	0	0	0	0	0	0	0	vyriešiť
resolved	0	0	0	0	0	0	0	0	0	0	vyriešené
resonance	0	0	0	0	0	0	0	0	0	0	rezonancia
resonant	0	0	0	0	0	0	0	0	0	0	rezonančný
resonate	0	0	0	0	0	0	0	0	0	0	rezonovať
resonator	0	0	0	0	0	0	0	0	0	0	rezonátor
resort	0	0	0	0	0	0	0	0	0	0	letovisko
resounding	0	0	0	0	0	0	0	0	0	0	zvučný
resources	0	0	0	0	1	0	1	0	0	1	zdrojov
respect	0	1	0	0	1	0	1	0	0	1	rešpekt
respectability	0	0	0	0	0	0	1	0	0	0	úctyhodnosti
respectable	0	0	0	0	0	0	1	0	0	1	úctyhodný
respected	0	0	0	0	0	0	0	0	0	0	rešpektovaný
respectful	0	0	0	0	0	0	1	0	0	1	úctivý
respecting	0	0	0	0	0	0	1	0	0	0	rešpektovanie
respective	0	0	0	0	0	0	0	0	0	0	príslušné
respects	0	0	0	0	0	0	1	0	0	1	rešpektuje
respiration	0	0	0	0	0	0	0	0	0	0	dýchanie
respirator	0	0	0	0	0	0	0	0	0	0	respirátor
respite	0	0	0	0	1	0	1	0	0	1	oddych
resplendent	0	0	0	0	1	0	1	0	0	0	žiarivý
respond	0	0	0	0	0	0	0	0	0	0	reagovať
respondent	0	0	0	0	0	0	0	0	0	0	respondenta
response	0	0	0	0	0	0	0	0	0	0	odpoveď
responsibility	0	0	0	0	0	0	0	0	0	0	zodpovednosť
responsible	0	0	0	0	0	0	1	0	0	1	zodpovedný
responsive	0	1	0	0	0	0	1	0	0	1	citlivý
rest	0	0	0	0	0	0	1	0	0	0	odpočinok
restaurant	0	0	0	0	0	0	0	0	0	0	reštaurácia
restful	0	0	0	0	0	0	1	0	0	0	pokojný
restitution	1	0	0	0	0	0	1	0	0	0	reštitúcii
restlessness	0	1	0	0	0	0	0	0	0	0	nepokoj
restoration	0	0	0	0	0	0	0	0	0	0	reštaurovanie
restorative	0	1	0	0	1	0	1	0	0	1	obnovujúci
restored	0	0	0	0	0	0	0	0	0	0	obnovené
restoring	0	0	0	0	0	0	1	0	0	0	reštaurovanie
restrain	1	0	0	1	0	1	0	0	0	0	prekážať
restrained	0	0	0	1	0	0	0	0	0	0	zdržanlivý
restraint	0	0	0	0	0	0	1	0	0	0	zdržanlivosť
restrict	0	0	0	0	0	1	0	1	0	0	obmedziť
restricted	0	0	0	0	0	0	0	0	0	0	obmedzené
restriction	1	0	0	1	0	1	0	1	0	0	obmedzenie
restrictive	0	0	0	0	0	1	0	0	0	0	obmedzujúce
result	0	1	0	0	0	0	0	0	0	0	výsledok
resultant	0	1	0	0	0	0	0	0	0	0	výsledný
resumption	0	0	0	0	0	0	1	0	0	0	obnovenie
resurrection	0	0	0	0	0	0	0	0	0	0	vzkriesenie
resuscitation	0	0	0	0	0	0	0	0	0	0	resuscitácia
retail	0	0	0	0	0	0	0	0	0	0	maloobchod
retailer	0	0	0	0	0	0	0	0	0	0	maloobchodník
retain	0	0	0	0	0	0	0	0	0	1	zachovať
retaining	0	0	0	0	0	0	0	0	0	0	zadržiavanie
retake	0	0	0	0	0	0	0	0	0	0	prebrať
retaliate	1	0	0	0	0	1	0	0	0	0	odplatiť
retaliation	1	0	0	1	0	1	0	0	0	0	odveta
retaliatory	1	0	0	0	0	1	0	0	0	0	odvetné
retard	0	0	1	1	0	1	0	1	0	0	retardovať
retardation	0	0	0	0	0	1	0	0	0	0	retardácia
retention	0	0	0	0	0	0	1	0	0	0	zadržiavanie
retentive	0	0	0	0	0	0	0	0	0	0	retenčný
reticent	0	0	0	1	0	1	0	0	0	0	zdržanlivý
retina	0	0	0	0	0	0	0	0	0	0	sietnica
retired	0	0	0	0	0	0	0	0	0	0	na dôchodku
retirement	0	1	0	1	1	1	1	1	0	1	odchod do dôchodku
retiring	0	0	0	0	0	0	0	0	0	0	odchodom do dôchodku
retold	0	0	0	0	0	0	0	0	0	0	prerozprával
retort	0	0	0	0	0	1	0	0	0	0	odpoveď
retrace	0	0	0	0	0	0	0	0	0	0	retrace
retract	1	0	0	0	0	1	0	0	0	0	stiahnuť späť
retraction	0	0	0	0	0	1	0	0	0	0	stiahnutie
retrenchment	0	0	0	1	0	1	0	0	0	0	škrty
retribution	1	0	0	1	0	1	0	1	0	0	odplata
retrieval	0	0	0	0	0	0	0	0	0	0	získavanie
retrieve	0	0	0	0	0	0	0	0	0	0	získať
retriever	0	0	0	0	0	0	0	0	0	0	retriever
retroactive	0	0	0	0	0	0	0	0	0	0	retroaktívne
retrograde	0	0	0	0	0	1	0	0	0	0	retrográdna
retrospect	0	0	0	0	0	0	0	0	0	0	spätný pohľad
retrospective	0	0	0	0	0	0	0	0	0	0	retrospektíva
retrospectively	0	0	0	0	0	0	0	0	0	0	spätne
return	0	0	0	0	0	0	0	0	0	0	vrátiť
reunion	0	1	0	0	0	0	1	0	0	1	opätovné stretnutie
reveal	0	0	0	0	0	0	0	0	0	0	odhaliť
revel	0	0	0	0	1	0	1	0	0	0	kochať sa
revelation	0	0	0	0	0	0	0	0	0	0	zjavenie
revels	0	0	0	0	1	0	1	0	0	0	vyžíva sa
revenge	1	1	0	1	0	1	0	0	1	0	pomsta
revenue	0	0	0	0	0	0	0	0	0	0	príjem
reverberation	0	0	0	0	0	0	0	0	0	0	dozvuk
revere	0	1	0	0	1	0	1	0	0	1	ctiť
reverence	0	0	0	0	1	0	1	0	0	1	úcta
reverend	0	0	0	0	1	0	1	0	0	0	reverend
reverent	0	0	0	0	0	0	0	0	0	0	pietny
reverie	0	0	0	0	1	0	1	0	0	1	snívať
reversal	1	0	1	0	0	1	0	0	1	0	zvrat
reverse	0	0	0	0	0	0	0	0	0	0	obrátene
reversion	0	0	0	0	0	0	0	0	0	0	reverzia
revert	0	0	0	0	0	0	0	0	0	0	prejsť späť
reverting	0	0	0	0	0	0	0	0	0	0	vracanie späť
review	0	0	0	0	0	0	0	0	0	0	preskúmanie
reviewer	0	0	0	0	0	0	0	0	0	0	recenzent
revise	0	0	0	0	0	0	1	0	0	0	revidovať
revision	0	0	0	0	0	0	0	0	0	0	revízia
revisit	0	0	0	0	0	0	0	0	0	0	znovu navštíviť
revival	0	1	0	0	1	0	1	0	0	1	oživenie
revive	0	1	0	0	0	1	1	0	0	0	oživiť
revocation	0	0	0	0	0	1	0	0	0	0	odvolanie
revoke	1	0	1	1	0	1	0	1	0	0	odvolať
revolt	1	0	0	0	0	1	0	0	1	0	vzbura
revolting	1	0	1	1	0	1	0	0	0	0	revoltujúci
revolution	1	1	0	1	0	1	1	1	1	0	revolúcie
revolutionary	0	0	0	0	0	0	1	0	0	0	revolučný
revolutionize	0	0	0	0	0	0	0	0	0	0	revolúciu
revolve	0	0	0	0	0	0	0	0	0	0	otáčať sa
revolver	1	0	0	1	0	1	0	1	0	0	revolver
revulsion	1	0	1	1	0	1	0	0	0	0	odpor
reward	0	1	0	0	1	0	1	0	1	1	odmena
rhetoric	0	0	0	0	0	0	0	0	0	0	rétorika
rhetorical	0	0	0	0	0	0	0	0	0	0	rétorický
rheumatism	1	0	0	1	0	1	0	1	0	0	reuma
rhyme	0	0	0	0	0	0	0	0	0	0	rýmovať
rhyming	0	0	0	0	0	0	0	0	0	0	rýmovanie
rhythm	0	0	0	0	0	0	1	0	0	0	rytmus
rhythmical	0	0	0	0	1	0	1	0	1	0	rytmický
rib	0	0	0	0	0	0	0	0	0	0	rebro
ribbed	0	0	0	0	0	0	0	0	0	0	rebrovaný
ribbon	1	1	0	0	1	0	1	0	0	0	stuha
rice	0	0	0	0	0	0	0	0	0	0	ryža
riches	0	0	0	0	0	0	0	0	0	0	bohatstvo
richness	0	0	0	0	0	0	1	0	0	0	bohatstvo
rick	0	0	0	0	0	0	0	0	0	0	rick
rickety	0	0	0	0	0	1	0	0	0	0	rachitický
rid	0	0	0	0	0	0	0	0	0	0	zbaviť
riddance	0	0	0	0	0	0	0	0	0	0	zbaviť sa
riddle	0	0	0	0	0	0	0	0	1	0	hádanka
riddled	0	0	0	0	0	1	0	0	0	0	rozhádzaný
ride	0	0	0	0	0	0	0	0	0	0	jazdiť
rider	0	0	0	0	0	0	1	0	0	0	jazdec
ridge	0	0	0	0	0	0	0	0	0	0	hrebeň
ridicule	1	0	1	0	0	1	0	1	0	0	výsmech
ridiculous	1	0	1	0	0	1	0	0	0	0	Absurdné
riding	0	0	0	0	0	0	0	0	0	0	jazdenie na koni
rife	0	0	0	0	0	1	0	0	0	0	rozšírený
rifle	1	0	0	1	0	1	0	0	0	0	puška
rifles	0	0	0	0	0	0	0	0	0	0	pušky
rift	0	0	0	0	0	1	0	0	0	0	trhlina
rig	0	0	0	0	0	0	0	0	0	0	rig
rigging	0	0	0	0	0	0	0	0	0	0	výstroj
righteous	0	0	0	0	0	0	1	0	0	0	spravodlivý
rightful	0	0	0	0	0	0	1	0	0	0	právoplatný
rightly	0	0	0	0	0	0	1	0	0	0	právom
rigid	0	0	0	0	0	1	0	0	0	0	tuhý
rigidity	0	0	0	0	0	1	0	0	0	0	tuhosť
rigor	0	0	1	1	0	1	0	0	0	0	prísnosť
rigorous	0	0	0	0	0	1	0	0	0	0	prísny
rim	0	0	0	0	0	0	0	0	0	0	ráfik
rind	0	0	0	0	0	0	0	0	0	0	kôra
ring	0	0	0	0	0	0	0	0	0	0	prsteň
ringer	1	0	0	0	0	1	0	0	0	0	zvonenie
ringing	0	0	0	0	0	0	0	0	0	0	zvonenie
rink	0	0	0	0	0	0	0	0	0	0	klzisko
rinse	0	0	0	0	0	0	0	0	0	0	opláchnuť
riot	1	0	0	1	0	1	0	0	0	0	vzbura
riotous	1	0	0	1	0	1	0	0	1	0	bujarý
riparian	0	0	0	0	0	0	0	0	0	0	pobrežný
ripe	0	0	0	0	0	0	1	0	0	0	zrelý
ripen	0	1	0	0	0	0	1	0	0	0	dozrieť
ripening	0	0	0	0	0	0	0	0	0	0	dozrievanie
ripple	0	0	0	0	0	0	0	0	0	0	vlnenie
rise	0	0	0	0	0	0	0	0	0	0	stúpať
rising	0	1	0	0	1	0	1	0	0	0	stúpajúca
risk	0	1	0	1	0	1	0	0	0	0	riziko
risky	0	1	0	1	0	1	0	0	0	0	riskantné
rite	0	0	0	0	0	0	0	0	0	0	obrad
ritual	0	0	0	0	0	0	0	0	0	0	rituál
ritualistic	0	0	0	0	0	0	0	0	0	0	rituálny
rival	0	0	0	0	0	0	0	0	0	0	rival
rivalry	1	0	0	0	0	1	0	0	0	0	rivalita
river	0	0	0	0	0	0	0	0	0	0	rieka
riverbank	0	0	0	0	0	0	0	0	0	0	riečny breh
rivet	0	0	0	0	0	0	0	0	0	0	nitovať
riveted	0	0	0	0	0	0	0	0	0	0	nitované
riveting	0	0	0	0	0	0	1	0	0	0	nitovanie
road	0	0	0	0	0	0	0	0	0	0	cesta
roads	0	0	0	0	0	0	0	0	0	0	cesty
roadster	0	0	0	0	1	0	1	0	0	1	roadster
roadway	0	0	0	0	0	0	0	0	0	0	vozovka
roam	0	0	0	0	0	0	0	0	0	0	túlať sa
roar	0	0	0	0	0	0	0	0	0	0	rev
roast	0	0	0	0	0	0	0	0	0	0	pečienka
rob	1	0	1	1	0	1	0	1	0	0	okradnúť
robber	0	0	1	1	0	1	0	0	0	0	zbojník
robbery	1	0	1	1	0	1	0	1	0	0	lúpež
robe	0	0	0	0	0	0	0	0	0	0	župan
robot	0	0	0	0	0	0	0	0	0	0	robota
robotics	0	0	0	0	0	0	0	0	0	0	robotické
robust	0	0	0	0	0	0	1	0	0	0	robustný
roc	0	0	0	0	0	0	0	0	0	0	roč
rock	0	0	0	0	0	0	1	0	0	0	skala
rocket	1	0	0	0	0	0	0	0	0	0	raketa
rocks	0	0	0	0	0	0	0	0	0	0	skaly
rod	0	0	0	1	0	0	1	0	0	1	tyč
roe	0	0	0	0	0	0	0	0	0	0	ikry
rogue	0	0	1	0	0	1	0	0	0	0	darebák
role	0	0	0	0	0	0	0	0	0	0	úlohu
roll	0	0	0	0	0	0	0	0	0	0	rolovať
roller	0	0	0	0	0	0	0	0	0	0	valček
rollers	0	0	0	0	0	0	0	0	0	0	valčeky
rollicking	0	0	0	0	1	0	1	0	0	0	kotúľanie sa
rolling	0	0	0	0	0	0	0	0	0	0	valcovanie
romance	0	1	0	1	1	0	1	1	1	1	romantika
romantic	0	1	0	0	1	0	1	0	0	1	romantický
romanticism	0	0	0	0	1	0	1	0	0	0	romantizmu
romp	0	0	0	0	1	0	1	0	0	0	vyvádzať
roof	0	0	0	0	0	0	0	0	0	0	strecha
rook	1	0	1	0	0	1	0	0	0	0	veža
room	0	0	0	0	0	0	0	0	0	0	miestnosť
roomy	0	0	0	0	0	0	0	0	0	0	priestranný
roost	0	0	0	0	0	0	0	0	0	0	nocľah
rooster	0	0	0	0	0	0	0	0	0	0	kohút
root	0	0	0	0	0	0	0	0	0	0	koreň
rooted	0	0	0	0	0	0	1	0	0	1	zakorenené
rope	0	0	0	0	0	0	0	0	0	0	lano
rosary	0	0	0	0	0	0	0	0	0	0	ruženec
rose	0	0	0	0	0	0	0	0	0	0	ruža
rosemary	0	0	0	0	0	0	0	0	0	0	rozmarín
rosette	0	0	0	0	0	0	0	0	0	0	rozeta
roster	0	0	0	0	0	0	0	0	0	0	súpiska
rosy	0	0	0	0	0	0	1	0	0	0	ružový
rot	0	0	1	1	0	1	0	1	0	0	hniloba
rota	0	0	0	0	0	0	1	0	0	1	rota
rotary	0	0	0	0	0	0	0	0	0	0	rotačné
rotate	0	0	0	0	0	0	0	0	0	0	točiť sa
rotation	0	0	0	0	0	0	0	0	0	0	rotácia
rote	0	0	0	0	0	0	0	0	0	0	naspamäť
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	hnijúce
rouge	0	0	0	0	0	0	0	0	0	0	červená
rough	0	0	0	0	0	0	0	0	0	0	hrubý
roughly	0	0	0	0	0	0	0	0	0	0	zhruba
roughness	0	0	0	0	0	1	0	0	0	0	drsnosť
roulette	0	1	0	0	0	0	0	0	0	0	ruleta
round	0	0	0	0	0	0	0	0	0	0	okrúhly
roundabout	0	0	0	0	0	0	0	0	0	0	kruhový objazd
rounded	0	0	0	0	0	0	0	0	0	0	zaoblené
roundup	0	0	0	0	0	0	0	0	0	0	zhrnutie
rouse	0	0	0	0	0	0	0	0	0	0	vzbudiť
rouser	0	0	0	0	0	0	0	0	0	0	budič
rousing	0	0	0	0	0	0	0	0	0	0	burcujúci
rout	0	0	0	0	0	1	0	0	0	0	routovať
route	0	0	0	0	0	0	0	0	0	0	trasu
routine	0	0	0	0	0	0	1	0	0	1	rutina
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	potulovať sa
row	1	0	0	0	0	1	0	0	0	0	riadok
rowdy	0	0	0	0	0	1	0	0	0	0	hlučný
royal	0	0	0	0	0	0	0	0	0	0	kráľovský
royalty	0	0	0	0	0	0	1	0	0	0	kráľovská hodnosť
rub	0	0	0	0	0	0	0	0	0	0	trieť
rubber	0	0	0	0	0	0	0	0	0	0	guma
rubbers	0	0	0	0	0	0	0	0	0	0	gumy
rubbing	0	0	0	0	0	0	0	0	0	0	trenie
rubbish	0	0	1	0	0	1	0	0	0	0	odpadky
rubble	0	0	0	1	0	1	0	1	0	0	sutiny
rubric	0	0	0	0	0	0	1	0	0	0	rubrika
ruby	0	0	0	0	0	0	0	0	0	0	rubín
rudder	0	0	0	0	0	0	0	0	0	0	kormidlo
ruddy	0	0	0	0	0	0	0	0	0	0	ryšavý
rudimentary	0	0	0	0	0	0	0	0	0	0	rudimentárne
rudiments	0	0	0	0	0	0	0	0	0	0	základy
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	volánik
rug	0	0	0	0	0	0	0	0	0	0	koberec
rugged	0	0	0	0	0	1	0	0	0	0	drsný
ruin	0	0	0	1	0	1	0	1	0	0	skaziť
ruined	1	0	1	1	0	1	0	1	0	0	zničený
ruinous	1	0	1	1	0	1	0	1	0	0	ničivý
ruins	0	0	0	0	0	0	0	0	0	0	ruiny
rule	0	0	0	1	0	0	0	0	0	1	pravidlo
ruler	0	0	0	0	0	0	0	0	0	0	pravítko
ruling	0	0	0	0	0	0	0	0	0	0	vládnuca
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	rachot
rummage	0	0	0	0	0	0	0	0	0	0	hrabať sa
rumor	0	0	0	0	0	1	0	1	0	0	povesť
rumored	0	0	0	0	0	0	0	0	0	0	povrávalo sa
rump	0	0	0	0	0	0	0	0	0	0	zadok
runaway	0	0	0	0	0	1	0	1	0	0	utiecť
runes	0	0	0	0	0	0	0	0	0	0	runy
rung	0	0	0	0	0	0	0	0	0	0	priečka
runner	0	0	0	0	0	0	0	0	0	0	bežec
