English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word
thermal	0	0	0	0	0	0	0	0	0	0	тепловой
thermocouple	0	1	0	0	0	0	0	0	0	0	термопара
thermodynamics	0	0	0	0	0	0	0	0	0	0	термодинамика
thermometer	0	0	0	0	0	0	0	0	0	1	термометр
thermostat	0	0	0	0	0	0	0	0	0	0	термостат
thesaurus	0	0	0	0	0	0	0	0	0	0	тезаурус
thesis	0	0	0	0	0	0	0	0	0	0	Тезис
thick	0	0	0	0	0	0	0	0	0	0	толстый
thicken	0	0	0	0	0	0	0	0	0	0	сгущаться
thickening	0	0	0	0	0	0	0	0	0	0	утолщение
thicket	0	0	0	0	0	0	0	0	0	0	заросли
thickness	0	0	0	0	0	0	0	0	0	0	толщина
thief	1	0	1	1	0	1	0	1	1	0	вор
thimble	0	0	0	0	0	0	0	0	0	0	наперсток
thin	0	0	0	0	0	0	0	0	0	0	тонкий
thing	0	0	0	0	0	0	0	0	0	0	вещь
things	0	0	0	0	0	0	0	0	0	0	вещи
thinker	0	0	0	0	0	0	1	0	0	0	мыслитель
thinking	0	0	0	0	0	0	0	0	0	0	мышление
thirds	0	0	0	0	0	0	0	0	0	0	трети
thirst	0	1	0	0	0	0	0	1	1	0	жажда
thirsty	0	0	0	0	0	1	0	0	0	0	жаждущий
thirteen	0	0	0	0	0	0	0	0	0	0	тринадцать
thirteenth	0	0	0	1	0	0	0	0	0	0	тринадцатый
thistle	0	0	0	0	0	0	0	0	0	0	чертополох
thither	0	0	0	0	0	0	0	0	0	0	туда
thong	0	0	0	0	0	0	0	0	0	0	стринги
thorn	0	0	0	0	0	1	0	0	0	0	шип
thorny	0	0	0	1	0	1	0	0	0	0	колючий
thoroughbred	0	0	0	0	0	0	1	0	0	0	чистокровный
thoroughfare	0	0	0	0	0	0	0	0	0	0	проезд
thought	0	1	0	0	0	0	0	0	0	0	мысль
thoughtful	0	0	0	0	0	0	1	0	0	1	заботливая
thoughtfulness	0	0	0	0	0	0	1	0	0	0	задумчивость
thoughtless	1	0	1	0	0	1	0	0	0	0	легкомысленный
thoughts	0	0	0	0	0	0	0	0	0	0	мысли
thousand	0	0	0	0	0	0	0	0	0	0	тысяча
thrash	1	0	1	1	0	1	0	1	0	0	трэш
thread	0	0	0	0	0	0	0	0	0	0	нить
threat	1	0	0	1	0	1	0	0	0	0	угроза
threaten	1	1	0	1	0	1	0	0	0	0	угрожать
threatening	1	0	1	1	0	1	0	0	0	0	угрожающий
threefold	0	0	0	0	0	0	0	0	0	0	тройственный
thresh	1	0	0	1	0	1	0	1	0	0	молотить
threshold	0	0	0	0	0	0	0	0	0	0	порог
thrice	0	0	0	0	0	0	0	0	0	0	трижды
thrift	0	0	1	0	0	0	1	0	0	1	бережливость
thrifty	0	0	0	0	0	0	0	0	0	0	бережливый
thrill	0	1	0	1	1	0	1	0	1	0	трепет
thrilling	0	1	0	0	1	0	1	0	1	0	захватывающий
thriving	0	1	0	0	1	0	1	0	0	0	процветающий
throat	0	0	0	0	0	0	0	0	0	0	горло
throb	0	0	0	1	0	1	0	1	0	0	пульсировать
throbbing	0	0	0	0	0	0	0	0	0	0	пульсирующий
throne	0	0	0	0	0	0	1	0	0	1	трон
throng	0	0	0	0	0	0	0	0	0	0	толпа
throttle	1	0	0	0	0	1	0	0	0	0	дроссель
throw	0	0	0	0	0	0	0	0	0	0	бросать
thrush	0	0	0	0	0	0	0	0	0	0	молочница
thrust	0	0	0	0	0	0	0	0	0	0	толкать
thud	0	0	0	0	0	0	0	0	0	0	глухой удар
thug	1	0	1	1	0	1	0	0	0	0	головорез
thumb	0	0	0	0	0	0	0	0	0	0	большой палец
thump	1	0	0	0	0	1	0	0	0	0	стук
thumping	0	0	0	1	0	0	0	0	0	0	стук
thunder	0	0	0	0	0	0	0	0	0	0	гром
thunderbolt	0	0	0	0	0	0	0	0	0	0	удар молнии
thundering	1	0	0	1	0	1	0	0	0	0	гремящий
thunderstorm	0	0	0	0	0	0	0	0	0	0	гроза
thwart	0	0	0	0	0	1	0	0	1	0	мешать
thyme	0	0	0	0	0	0	0	0	0	0	тимьян
tiara	0	0	0	0	0	0	0	0	0	0	тиара
tick	0	0	0	0	0	0	0	0	0	0	поставить галочку
ticker	0	0	0	0	0	0	0	0	0	0	бегущая строка
ticket	0	0	0	0	0	0	0	0	0	0	проездной билет
tickle	0	1	0	0	1	0	1	0	1	1	щекотать
ticklish	0	0	0	0	0	0	0	0	0	0	щекотливый
tidal	0	0	0	0	0	0	0	0	0	0	приливный
tidbit	0	0	0	0	0	0	0	0	0	0	лакомый кусочек
tide	0	0	0	0	0	0	0	0	0	0	прилив
tidings	0	0	0	0	0	0	0	0	0	0	Встижения
tie	0	0	0	0	0	0	0	0	0	0	галстук
tier	0	0	0	0	0	0	0	0	0	0	ярус
tiff	1	0	0	0	0	1	0	0	0	0	размолвка
tiger	0	0	0	0	0	0	0	0	0	0	тигр
tighten	1	0	0	0	0	0	0	0	0	0	затягивать
tightness	0	0	0	0	0	0	0	0	0	0	теснота
tights	0	0	0	0	0	0	0	0	0	0	колготки
tilde	0	0	0	0	0	0	0	0	0	0	тильда
tile	0	0	0	0	0	0	0	0	0	0	кафельная плитка
tiling	0	0	0	0	0	0	1	0	0	0	плитка
till	0	0	0	0	0	0	0	0	0	0	пока
tillage	0	0	0	0	0	0	0	0	0	0	обработка почвы
tiller	0	0	0	0	0	0	0	0	0	0	румпель
tilt	0	0	0	0	0	0	0	0	0	0	наклон
tilting	0	0	0	0	0	0	0	0	0	0	наклон
timber	0	0	0	0	0	0	0	0	0	0	древесина
timberland	0	0	0	0	0	0	0	0	0	0	тимберленд
timbre	0	0	0	0	0	0	0	0	0	0	тембр
time	0	1	0	0	0	0	0	0	0	0	время
timeliness	0	0	0	0	0	0	0	0	0	0	своевременность
timely	0	0	0	0	0	0	1	0	0	0	своевременный
timepiece	0	0	0	0	0	0	0	0	0	0	часы
timid	0	0	0	1	0	1	0	1	0	0	робкий
timidity	0	1	0	1	0	1	0	0	0	0	робость
tin	0	0	0	0	0	0	0	0	0	0	банка
tincture	0	0	0	0	0	0	0	0	0	0	настойка
tine	0	0	0	0	0	0	0	0	0	0	зубец
tinge	0	0	0	0	0	0	0	0	0	0	оттенок
tingle	0	0	0	0	0	0	0	0	0	0	покалывание
tingling	0	0	0	0	0	0	0	0	0	0	покалывание
tinker	0	0	0	0	0	0	0	0	0	0	возиться
tinkering	0	0	0	0	0	0	0	0	0	0	мастерить
tinnitus	0	0	0	0	0	0	0	0	0	0	шум в ушах
tinsel	0	0	0	0	1	0	1	0	0	0	мишура
tint	0	0	0	0	0	0	0	0	0	0	оттенок
tiny	0	0	0	0	0	0	0	0	0	0	крошечный
tip	0	0	0	0	0	0	0	0	0	0	кончик
tipsy	0	0	0	0	0	1	0	0	0	0	пьяный
tirade	1	0	1	0	0	1	0	0	0	0	тирада
tire	0	0	0	0	0	0	0	0	0	0	шина
tired	0	0	0	0	0	1	0	0	0	0	устала
tiredness	0	0	0	0	0	1	0	0	0	0	усталость
tiresome	0	0	0	0	0	1	0	0	0	0	утомительный
tissue	0	0	0	0	0	0	0	0	0	0	салфетка
tit	0	0	0	0	0	1	0	0	0	0	синица
titanic	0	0	0	0	0	0	0	0	0	0	титанический
tithe	0	0	0	0	0	0	0	0	0	0	десятина
title	0	0	0	0	0	0	1	0	0	1	заглавие
titled	0	0	0	0	0	0	0	0	0	0	титулованный
titty	0	0	0	0	0	0	0	0	0	0	сиська
titular	0	0	0	0	0	0	0	0	0	0	титульный
toad	0	0	1	0	0	1	0	0	0	0	жаба
toast	0	0	0	0	1	0	1	0	0	0	тост
tobacco	0	0	0	0	0	1	0	0	0	0	табак
toby	0	0	0	0	0	0	0	0	0	0	Тоби
tod	0	0	0	0	0	0	0	0	0	0	Тод
today	0	0	0	0	0	0	0	0	0	0	Cегодня
toe	0	0	0	0	0	0	0	0	0	0	палец
toga	0	0	0	0	0	0	0	0	0	0	тога
toil	0	0	0	0	0	0	0	0	0	0	трудиться
toilet	0	0	1	0	0	1	0	0	0	0	туалет
toils	0	0	0	0	0	1	0	0	0	0	трудится
token	0	0	0	0	0	0	0	0	0	0	жетон
tolerance	0	0	0	0	0	0	0	0	0	0	толерантность
tolerant	0	0	0	0	0	0	1	0	0	0	терпимый
tolerate	1	0	0	0	0	1	0	1	0	0	терпеть
toleration	0	0	0	0	0	0	1	0	0	0	терпимость
toll	0	0	0	0	0	0	0	0	0	0	потери
tomahawk	0	0	0	0	0	0	0	0	0	0	томагавк
tomb	0	0	0	0	0	0	0	1	0	0	могила
tomcat	0	0	0	0	0	0	0	0	0	0	Кот
tome	0	0	0	0	0	0	0	0	0	0	мне
tomorrow	0	1	0	0	0	0	0	0	0	0	завтра
ton	0	0	0	0	0	0	0	0	0	0	тонна
tone	0	0	0	0	0	0	0	0	0	0	тон
tong	0	0	0	0	0	0	0	0	0	0	щипцы
tongs	0	0	0	0	0	0	0	0	0	0	щипцы
tongue	0	0	0	0	0	0	0	0	0	0	язык
tonic	0	0	0	0	0	0	0	0	0	0	тоник
tonnage	0	0	0	0	0	0	0	0	0	0	тоннаж
tonsils	0	0	0	0	0	0	0	0	0	0	миндалины
tooling	0	0	0	0	0	0	0	0	0	0	оснастка
tooth	0	0	0	0	0	0	0	0	0	0	зуб
toothache	0	0	0	1	0	1	0	0	0	0	зубная боль
toothed	0	0	0	0	0	0	0	0	0	0	зубчатый
toothless	0	0	0	0	0	0	0	0	0	0	беззубый
top	0	1	0	0	0	0	1	0	0	1	Топ
topaz	0	0	0	0	0	0	0	0	0	0	топаз
topic	0	0	0	0	0	0	0	0	0	0	тема
topical	0	0	0	0	0	0	0	0	0	0	злободневный
topographic	0	0	0	0	0	0	0	0	0	0	топографический
topographical	0	0	0	0	0	0	0	0	0	0	топографический
topography	0	0	0	0	0	0	0	0	0	0	топография
topple	0	0	0	0	0	0	0	0	1	0	опрокидывать
tor	0	0	0	0	0	0	0	0	0	0	тор
torch	0	0	0	0	0	0	0	0	0	0	факел
torment	1	0	0	1	0	1	0	1	0	0	мучить
torn	0	0	0	0	0	1	0	0	0	0	разорванный
tornado	0	0	0	1	0	0	0	0	0	0	торнадо
torpedo	1	0	0	0	0	1	0	0	0	0	торпеда
torrent	0	0	0	1	0	0	0	0	0	0	поток
torrid	0	0	0	0	0	1	0	0	0	0	жаркий
torsion	0	0	0	0	0	0	0	0	0	0	кручение
torso	0	0	0	0	0	0	0	0	0	0	туловище
tort	0	0	0	0	0	1	0	0	0	0	правонарушение
tortious	1	0	1	0	0	1	0	0	0	0	деликтный
tortoise	0	0	0	0	0	0	0	0	0	0	черепаха
tortuous	0	0	0	0	0	0	0	0	0	0	извилистый
torture	1	1	1	1	0	1	0	1	0	0	пытка
toss	0	0	0	0	0	0	0	0	0	0	жеребьевка
total	0	0	0	0	0	0	0	0	0	0	общий
totality	0	0	0	0	0	0	0	0	0	0	совокупность
totally	0	0	0	0	0	0	0	0	0	0	полностью
tote	0	0	0	0	0	0	0	0	0	0	тотализатор
totem	0	0	0	0	0	0	0	0	0	0	тотем
touch	0	0	0	0	0	0	0	0	0	0	трогать
touched	0	0	0	0	0	1	0	0	0	0	коснулся
touching	0	0	0	0	0	0	0	0	0	0	трогательный
touchy	1	0	0	0	0	1	0	1	0	0	обидчивый
tough	0	0	0	0	0	1	0	1	0	0	жесткий
toughness	1	0	0	1	0	0	1	0	0	1	прочность
tour	0	0	0	0	0	0	0	0	0	0	тур
tourist	0	0	0	0	0	0	0	0	0	0	турист
tourmaline	0	0	0	0	0	0	0	0	0	0	турмалин
tournament	0	0	0	0	0	0	0	0	0	0	турнир
tourniquet	0	0	0	0	0	0	0	0	0	0	жгут
tout	0	0	0	0	0	0	0	0	0	0	рекламировать
tow	0	0	0	0	0	0	0	0	0	0	буксировать
towel	0	0	0	0	0	0	0	0	0	0	полотенце
tower	0	0	0	0	0	0	1	0	0	0	башня
towering	0	1	0	1	0	0	1	0	0	0	возвышающийся
town	0	0	0	0	0	0	0	0	0	0	городок
townhouse	0	0	0	0	0	0	0	0	0	0	таунхаус
toxic	0	0	1	0	0	1	0	0	0	0	токсичный
toxicology	0	0	0	0	0	0	0	0	0	0	токсикология
toxin	0	0	0	1	0	1	0	0	0	0	токсин
toy	0	0	0	0	0	0	0	0	0	0	игрушка
trace	0	0	0	0	0	0	0	0	0	0	след
traces	0	0	0	0	0	0	0	0	0	0	следы
trachea	0	0	0	0	0	0	0	0	0	0	трахея
tracing	0	0	0	0	0	0	0	0	0	0	отслеживание
track	0	1	0	0	0	0	0	0	0	0	отслеживать
tract	0	0	0	1	0	0	0	0	0	0	тракт
tractable	0	0	0	0	0	0	0	0	0	0	сговорчивый
traction	0	0	0	0	0	0	0	0	0	0	тяга
tractor	0	0	0	0	0	0	0	0	0	0	трактор
trade	0	0	0	0	0	0	0	0	0	1	торговля
trader	0	0	0	0	0	0	0	0	0	0	торговец
tradesman	0	0	0	0	0	0	0	0	0	0	торговец
trading	0	0	0	0	0	0	0	0	0	0	торговля
tradition	0	0	0	0	0	0	0	0	0	0	традиция
traditional	0	0	0	0	0	0	1	0	0	0	традиционный
traffic	0	0	0	0	0	0	0	0	0	0	движение
tragedy	0	0	0	1	0	1	0	1	0	0	трагедия
tragic	0	0	0	0	0	1	0	0	0	0	трагический
trail	0	0	0	0	0	0	0	0	0	0	тащить
train	0	0	0	0	0	0	0	0	0	0	тренироваться
trained	0	0	0	0	0	0	0	0	0	0	обученный
trainer	0	0	0	0	0	0	0	0	0	1	тренер
training	0	0	0	0	0	0	0	0	0	0	подготовка
trait	0	0	0	0	0	0	0	0	0	0	черта
traitor	1	0	1	1	0	1	0	1	0	0	предатель
trajectory	0	0	0	0	0	0	0	0	0	0	траектория
tram	0	0	0	0	0	0	0	0	0	0	трамвай
tramp	0	0	1	1	0	1	0	1	0	0	бродяга
tramway	0	0	0	0	0	0	0	0	0	0	трамвай
trance	0	0	0	0	0	1	0	0	0	0	транс
tranquil	0	0	0	0	1	0	1	0	0	0	спокойный
tranquility	0	0	0	0	1	0	1	0	0	1	спокойствие
transact	0	0	0	0	0	0	0	0	0	0	сделка
transaction	0	0	0	0	0	0	0	0	0	1	сделка
transatlantic	0	0	0	0	0	0	0	0	0	0	трансатлантический
transcendence	0	1	0	0	1	0	1	0	1	1	превосходство
transcendent	0	0	0	0	0	0	0	0	0	0	трансцендентный
transcendental	0	0	0	0	0	0	1	0	0	0	трансцендентный
transcribe	0	0	0	0	0	0	0	0	0	0	расшифровывать
transcriber	0	0	0	0	0	0	0	0	0	0	переписчик
transcript	0	0	0	0	0	0	0	0	0	1	стенограмма
transcription	0	0	0	0	0	0	0	0	0	0	транскрипция
transfer	0	0	0	0	0	0	0	0	0	0	передача
transference	0	0	0	0	0	0	0	0	0	0	перенос
transferred	0	0	0	0	0	0	0	0	0	0	переведен
transfixed	0	0	0	0	0	0	0	0	0	0	прикованный
transform	0	0	0	0	0	0	0	0	0	0	трансформировать
transformation	0	0	0	0	0	0	0	0	0	0	трансформация
transfusion	0	0	0	0	0	0	0	0	0	0	переливание
transgression	0	0	0	0	0	1	0	0	0	0	проступок
transient	0	0	0	0	0	0	0	0	0	0	преходящий
transit	0	0	0	0	0	0	0	0	0	0	транзит
transition	0	0	0	0	0	0	0	0	0	0	переход
transitional	0	1	0	0	0	0	0	0	0	0	переходный
transitive	0	0	0	0	0	0	0	0	0	0	переходный
transitory	0	0	0	0	0	0	0	0	0	0	преходящий
translate	0	0	0	0	0	0	0	0	0	0	перевести
translation	0	0	0	0	0	0	0	0	0	1	перевод
translocation	0	0	0	0	0	0	0	0	0	0	транслокация
translucent	0	0	0	0	0	0	0	0	0	0	полупрозрачный
transmission	0	0	0	0	0	0	0	0	0	0	коробка передач
transmit	0	0	0	0	0	0	0	0	0	0	передавать
transmutation	0	0	0	0	0	0	0	0	0	0	трансмутация
transom	0	0	0	0	0	0	0	0	0	0	фрамуга
transparency	0	0	0	0	0	0	0	0	0	0	прозрачность
transparent	0	0	0	0	0	0	0	0	0	0	прозрачный
transplant	0	0	0	0	0	0	0	0	0	0	трансплантат
transplantation	0	0	0	0	0	0	0	0	0	0	трансплантация
transport	0	0	0	0	0	0	0	0	0	0	транспорт
transportation	0	0	0	0	0	0	0	0	0	0	транспорт
transpose	0	0	0	0	0	0	0	0	0	0	транспонировать
transposition	0	0	0	0	0	0	0	0	0	0	перестановка
transverse	0	0	0	0	0	0	0	0	0	0	поперечный
trap	0	0	0	0	0	0	0	0	0	0	ловушка
trapping	0	0	0	0	0	0	0	0	0	0	ловушка
trappings	0	0	0	0	0	1	0	0	0	0	атрибуты
traps	0	0	0	0	0	1	0	0	0	0	ловушки
trash	0	0	1	0	0	1	0	1	0	0	мусор
trashy	0	0	1	0	0	1	0	0	0	0	дрянной
traumatic	1	0	0	1	0	1	0	1	0	0	травматический
travail	0	0	0	0	0	1	0	0	0	0	мучиться
travel	0	0	0	0	0	0	0	0	0	0	путешествовать
traveler	0	0	0	0	0	0	0	0	0	0	путешественница
traveling	0	0	0	0	0	0	1	0	0	0	путешествие
traverse	0	0	0	0	0	0	0	0	0	0	траверс
travesty	0	0	1	1	0	1	0	1	0	0	пародия
trawl	0	0	0	0	0	0	0	0	0	0	трал
trawler	0	0	0	0	0	0	0	0	0	0	траулер
tray	0	0	0	0	0	0	0	0	0	0	лоток
treacherous	1	0	1	1	0	1	0	0	0	0	предательский
treachery	1	0	0	1	0	1	0	1	1	0	предательство
tread	0	0	0	0	0	0	0	0	0	0	ступать
treadmill	0	1	0	0	0	0	0	0	0	0	беговая дорожка
treason	1	0	1	1	0	1	0	0	1	0	измена
treasure	0	1	0	0	1	0	1	0	0	1	сокровище
treasurer	0	0	0	0	0	0	0	0	0	1	казначей
treasury	0	0	0	0	0	0	0	0	0	0	казна
treat	1	1	1	1	1	1	1	1	1	1	удовольствие
treatise	0	0	0	0	0	0	0	0	0	0	научный труд
treatment	0	0	0	0	0	0	0	0	0	0	лечение
treaty	0	0	0	0	0	0	0	0	0	0	договор
treble	0	0	0	0	0	0	0	0	0	0	высокие частоты
tree	1	1	1	0	1	0	1	0	1	1	дерево
trek	0	0	0	0	0	0	0	0	0	0	поход
trellis	0	0	0	0	0	0	0	0	0	0	шпалера
tremble	0	0	0	0	0	0	0	0	0	0	дрожать
trembling	0	0	0	1	0	1	0	0	0	0	дрожащий
tremendous	0	0	0	0	0	0	0	0	0	0	огромный
tremendously	0	0	0	0	0	0	1	0	0	0	чрезвычайно
tremor	1	1	0	1	0	1	0	1	0	0	тремор
trench	0	0	0	0	0	0	0	0	0	0	траншея
trend	0	0	0	0	0	0	1	0	0	0	тренд
trending	0	0	0	0	0	0	0	0	0	0	в тренде
trendy	0	0	0	0	0	0	1	0	0	0	модный
trepidation	0	1	0	1	0	1	0	0	1	0	трепет
trespass	1	0	0	0	0	1	0	0	0	0	посягательство
triad	0	0	0	0	0	0	0	0	0	0	триада
triangle	0	0	0	0	0	0	0	0	0	0	треугольник
triangular	0	0	0	0	0	0	0	0	0	0	треугольный
tribe	0	0	0	0	0	0	0	0	0	1	племя
tribulation	0	0	0	1	0	1	0	1	0	0	скорбь
tribunal	0	1	1	1	0	1	0	0	0	1	трибунал
tribune	0	0	0	0	0	0	0	0	0	1	трибуна
tributary	0	1	0	0	0	0	1	0	0	0	приток
tribute	0	0	0	0	0	0	1	0	0	0	дань
trick	0	0	0	0	0	1	0	0	1	0	обманывать
trickery	1	0	1	1	0	1	0	1	1	0	обман
trickle	0	0	0	0	0	0	0	0	0	0	струйка
tricky	0	0	0	0	0	0	0	0	0	0	сложный
tricycle	0	0	0	0	0	0	0	0	0	0	трехколесный велосипед
trident	0	0	0	0	0	0	0	0	0	0	трезубец
trifle	0	0	0	0	0	1	0	0	0	0	мелочь
trig	0	0	0	0	0	0	1	0	0	0	триггер
trigger	0	0	0	0	0	0	0	0	0	0	курок
trigonometry	0	0	0	0	0	0	0	0	0	0	тригонометрия
trillion	0	0	0	0	0	0	0	0	0	0	триллион
trim	0	0	0	0	0	0	0	0	0	0	подрезать
trimmer	0	0	0	0	0	0	0	0	0	0	триммер
trimming	0	0	0	0	0	0	0	0	0	0	обрезка
trine	0	0	0	0	0	0	0	0	0	0	треугольник
trinity	0	0	0	0	0	0	0	0	0	0	троица
trio	0	0	0	0	0	0	0	0	0	0	трио
trip	0	0	0	0	0	0	0	0	1	0	путешествие
tripartite	0	0	0	0	0	0	0	0	0	0	трехсторонний
triple	0	0	0	0	0	0	0	0	0	0	тройной
triplet	0	0	0	0	0	0	0	0	0	0	триплет
triplicate	0	0	0	0	0	0	0	0	0	0	тройной экземпляр
tripod	0	0	0	0	0	0	0	0	0	0	штатив
tripping	1	0	0	0	0	1	0	1	0	0	спотыкаясь
trite	0	0	0	0	0	0	0	0	0	0	банальный
tritium	0	0	0	0	0	0	0	0	0	0	тритий
triumph	0	1	0	0	1	0	1	0	0	0	триумф
triumphant	0	1	0	0	1	0	1	0	0	1	торжествующий
troll	1	0	0	1	0	1	0	0	0	0	тролль
trolley	0	0	0	0	0	0	0	0	0	0	тележка
trombone	0	0	0	0	0	0	0	0	0	0	тромбон
troop	0	0	0	0	0	0	0	0	0	0	отряд
trooper	0	0	0	0	0	0	0	0	0	0	рядовой
troops	0	0	0	0	0	0	0	0	0	0	войска
trophy	0	1	0	0	1	0	1	0	1	1	трофей
tropical	0	0	0	0	0	0	0	0	0	0	тропический
trot	0	0	0	0	0	0	0	0	0	0	рысь
troublesome	1	0	0	1	0	1	0	0	0	0	хлопотный
trough	0	0	0	0	0	0	0	0	0	0	впадина
troupe	0	0	0	0	0	0	0	0	0	0	труппа
trousers	0	0	0	0	0	0	0	0	0	0	брюки
trout	0	0	0	0	0	0	0	0	0	0	форель
trowel	0	0	0	0	0	0	0	0	0	0	мастерок
truce	0	0	0	0	1	0	1	0	0	1	перемирие
truck	0	0	0	0	0	0	0	0	0	1	грузовая машина
true	0	0	0	0	1	0	1	0	0	1	истинный
truism	0	0	0	0	0	0	0	0	0	0	трюизм
trump	0	0	0	0	0	0	0	0	1	0	козырь
trumpet	0	0	0	0	0	1	0	0	0	0	труба
trumpeter	0	0	0	0	0	0	0	0	0	0	трубач
truncate	0	0	0	0	0	0	0	0	0	0	обрезать
truncated	0	0	0	0	0	0	0	0	0	0	усеченный
trundle	0	0	0	0	0	0	0	0	0	0	катить
trunk	0	0	0	0	0	0	0	0	0	0	ствол
truss	0	0	0	0	0	0	0	0	0	1	ферма
trust	0	0	0	0	0	0	0	0	0	1	доверять
trustee	0	0	0	0	0	0	0	0	0	1	попечитель
trusty	0	0	0	0	0	0	1	0	0	0	надежный
truth	0	0	0	0	0	0	1	0	0	1	правда
truthful	0	0	0	0	0	0	0	0	0	1	правдивый
truthfulness	0	0	0	0	0	0	1	0	0	1	правдивость
tryout	0	0	0	0	0	0	0	0	0	0	проверять
tub	0	0	0	0	0	0	0	0	0	0	ванна
tube	0	0	0	0	0	0	0	0	0	0	трубка
tubular	0	0	0	0	0	0	0	0	0	0	трубчатый
tubule	0	0	0	0	0	0	0	0	0	0	трубочка
tuck	0	0	0	0	0	0	0	0	0	0	подвернуть
tucker	0	0	0	0	0	0	0	0	0	0	Такер
tufted	0	0	0	0	0	0	0	0	0	0	хохлатый
tug	0	0	0	0	0	0	0	0	0	0	буксир
tuition	0	0	0	0	0	0	0	0	0	0	обучение
tulip	0	0	0	0	0	0	0	0	0	0	тюльпан
tumble	0	0	0	0	0	1	0	0	0	0	кувыркаться
tumbler	0	0	0	0	0	0	0	0	0	0	стакан
tumor	0	0	0	1	0	1	0	0	0	0	опухоль
tumour	0	0	0	1	0	1	0	1	0	0	опухоль
tumult	1	0	0	1	0	1	0	0	1	0	суматоха
tumultuous	1	0	0	1	0	1	0	0	0	0	бурный
tun	0	0	0	0	0	0	0	0	0	0	тун
tuna	0	0	0	0	0	0	0	0	0	0	тунец
tunable	0	0	0	0	0	0	0	0	0	0	настраиваемый
tune	0	0	0	0	0	0	0	0	0	0	мелодия
tunic	0	0	0	0	0	0	0	0	0	0	туника
tuning	0	0	0	0	0	0	0	0	0	0	тюнинг
tunnel	0	0	0	0	0	0	0	0	0	0	туннель
turban	0	0	0	0	0	0	0	0	0	0	тюрбан
turbidity	0	0	0	0	0	0	0	0	0	0	мутность
turbine	0	0	0	0	0	0	0	0	0	0	турбина
turbulence	1	0	0	1	0	1	0	0	0	0	турбулентность
turbulent	0	0	0	1	0	1	0	0	0	0	бурный
turf	0	0	0	0	0	0	0	0	0	0	газон
turmeric	0	0	0	0	0	0	0	0	0	0	куркума
turmoil	1	0	0	1	0	1	0	1	0	0	смятение
turn	0	0	0	0	0	0	0	0	0	0	повернуть
turning	0	0	0	0	0	0	0	0	0	0	превращение
turnkey	0	0	0	0	0	0	0	0	0	0	под ключ
turnpike	0	0	0	0	0	0	0	0	0	0	магистраль
turntable	0	0	0	0	0	0	0	0	0	0	Проигрыватель
turquoise	0	0	0	0	0	0	0	0	0	0	бирюзовый
turret	0	0	0	0	0	0	0	0	0	0	башня
turtleneck	0	0	0	0	0	0	0	0	0	0	водолазка
tussle	1	0	0	0	0	0	0	0	0	0	борьба
tutelage	0	0	0	0	0	0	1	0	0	1	опекунство
tutor	0	0	0	0	0	0	1	0	0	0	репетитор
tweak	0	0	0	0	0	0	0	0	0	0	подправить
twelfth	0	0	0	0	0	0	0	0	0	0	двенадцатый
twelve	0	0	0	0	0	0	0	0	0	0	двенадцать
twentieth	0	0	0	0	0	0	0	0	0	0	двадцатый
twenty	0	0	0	0	0	0	0	0	0	0	20
twig	0	0	0	0	0	0	0	0	0	0	ветка
twilight	0	0	0	0	0	0	0	0	0	0	сумерки
twill	0	0	0	0	0	0	0	0	0	0	саржа
twin	0	0	0	0	0	0	1	0	0	0	близнец
twine	0	0	0	0	0	0	0	0	0	0	шпагат
twinkle	0	1	0	0	1	0	1	0	0	0	мерцание
twins	0	0	0	0	0	0	0	0	0	0	двойняшки
twist	0	0	0	0	0	0	0	0	0	0	крутить
twisted	0	0	0	0	0	0	0	0	0	0	искривленный
twitch	0	0	0	0	0	1	0	0	0	0	дергаться
twofold	0	0	0	0	0	0	0	0	0	0	двойной
tycoon	0	0	0	0	0	0	0	0	0	0	магнат
type	0	0	0	0	0	0	0	0	0	0	тип
typewriter	0	0	0	0	0	0	0	0	0	0	печатная машинка
typhoon	0	0	0	1	0	1	0	0	0	0	тайфун
typically	0	0	0	0	0	0	0	0	0	0	обычно
typist	0	0	0	0	0	0	0	0	0	0	машинистка
typography	0	0	0	0	0	0	0	0	0	0	типография
tyrannical	1	0	1	1	0	1	0	0	0	0	тиранический
tyranny	0	0	0	1	0	1	0	1	0	0	тирания
tyrant	1	0	1	1	0	1	0	1	0	0	тиран
tyre	0	0	0	0	0	0	0	0	0	0	шина
ubiquitous	0	0	0	0	0	0	0	0	0	0	вездесущий
ubiquity	0	0	0	0	0	0	0	0	0	0	вездесущность
ugliness	0	0	1	1	0	1	0	1	0	0	уродство
ugly	0	0	1	0	0	1	0	0	0	0	уродливый
ulcer	1	0	1	1	0	1	0	1	0	0	язва
ulterior	0	0	0	0	0	1	0	0	0	0	скрытый
ultimate	0	1	0	0	0	0	0	1	0	0	окончательный
ultimately	0	1	0	0	0	0	1	0	0	0	в конечном счете
ultimatum	1	0	0	1	0	1	0	0	0	0	ультиматум
ultimo	0	0	0	0	0	0	0	0	0	0	ультимо
ultraviolet	0	0	0	0	0	0	0	0	0	0	ультрафиолет
