English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Javanese Word
spoonful	0	0	0	0	0	0	0	0	0	0	spoonful
sporadic	0	0	0	0	0	0	0	0	0	0	sporadis
spore	0	0	0	0	0	0	0	0	0	0	spora
sport	0	0	0	0	0	0	0	0	0	0	olahraga
sporting	0	0	0	0	0	0	0	0	0	0	olahraga
sports	0	0	0	0	0	0	0	0	0	0	olahraga
sportsman	0	0	0	0	0	0	0	0	0	0	olahragawan
spot	0	0	0	0	0	0	0	0	0	0	titik
spotless	0	0	0	0	0	0	1	0	0	1	resik
spotted	0	0	0	0	0	0	0	0	0	0	kesawang
spotty	0	0	0	0	0	0	0	0	0	0	jerawatan
spousal	0	0	0	0	0	0	0	0	0	0	jodho
spouse	0	0	0	0	1	0	1	0	0	1	jodho
spout	0	0	0	0	0	0	0	0	0	0	spout
sprain	0	0	0	0	0	1	0	1	0	0	sprain
sprawl	0	0	0	0	0	0	0	0	0	0	nyekar
spray	0	0	0	0	0	0	0	0	0	0	nyemprotake
spread	0	0	0	0	0	0	0	0	0	0	penyebaran
spree	0	0	0	0	0	1	0	0	0	0	spree
sprinkling	0	0	0	0	0	0	0	0	0	0	sprinkling
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	thukul
spruce	0	0	0	0	0	0	1	0	0	0	cemara
spur	0	0	0	1	0	0	0	0	0	0	spur
spurious	0	0	1	0	0	1	0	0	0	0	palsu
spurred	0	0	0	0	0	0	0	0	0	0	spurred
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	telik
squad	0	0	0	0	0	0	0	0	0	0	regu
squadron	0	0	0	0	0	0	0	0	0	0	skuadron
squall	0	0	0	1	0	1	0	1	0	0	prahara
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	kothak
squat	0	0	0	0	0	0	0	0	0	0	jongkok
squatter	0	0	0	0	0	1	0	0	0	0	squatter
squeak	0	0	0	0	0	0	0	0	0	0	ngerik
squeal	0	0	0	0	0	0	0	0	0	0	njerit
squeamish	0	0	1	1	0	1	0	0	0	0	sregep
squeeze	0	0	0	0	0	0	0	0	0	0	meres
squeezing	0	0	0	0	0	0	0	0	0	0	nyesek
squelch	1	0	1	0	0	1	0	0	0	0	ngempet
squint	0	0	0	0	0	0	0	0	0	0	nglirik
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	nggegirisi
squirrel	0	0	0	0	0	0	0	0	0	0	bajing
squirt	0	0	0	0	0	0	0	0	0	0	muncrat
stab	1	0	0	1	0	1	0	1	1	0	nusuk
stability	0	0	0	0	0	0	0	0	0	0	stabilitas
stable	0	0	0	0	0	0	1	0	0	1	stabil
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	tumpukan
staff	0	0	0	0	0	0	0	0	0	0	staf
stag	0	0	0	0	0	0	0	0	0	0	stag
stage	0	0	0	0	0	0	0	0	0	0	tataran
stagger	0	0	0	0	0	0	0	0	1	0	gumun
staggering	0	0	0	0	0	1	0	0	0	0	nggumunake
stagnant	0	0	0	0	0	1	0	1	0	0	stagnant
stagnation	0	0	0	0	0	0	0	0	0	0	stagnasi
staid	0	0	0	0	0	0	0	0	0	0	mantep
stain	0	0	1	0	0	1	0	0	0	0	rereged
stainless	0	0	0	0	0	0	1	0	0	0	tahan karat
stair	0	0	0	0	0	0	0	0	0	0	undhak-undhakan
staircase	0	0	0	0	0	0	0	0	0	0	tangga teparo
stairway	0	0	0	0	0	0	0	0	0	0	tangga teparo
stake	0	0	0	0	0	0	0	0	0	0	stake
stale	0	0	0	0	0	1	0	0	0	0	basi
stalemate	1	0	1	0	0	0	0	0	0	0	jalan buntu
stalk	0	0	0	1	0	1	0	0	0	0	stalk
stall	0	0	1	0	0	0	0	0	0	0	kios
stallion	0	0	0	0	0	0	1	0	0	0	jaran
stalls	0	0	0	0	0	0	0	0	0	0	warung
stalwart	0	0	0	0	0	0	1	0	0	0	mantep
stamina	0	0	0	0	0	0	1	0	0	1	tenogo
stamp	0	0	0	0	0	0	0	0	0	0	prangko
stand	0	0	0	0	0	0	0	0	0	0	ngadeg
standard	0	0	0	0	0	0	0	0	0	0	standar
standardize	0	0	0	0	0	0	0	0	0	0	standarisasi
standing	0	0	0	0	0	0	1	0	0	0	ngadeg
standoff	1	0	0	1	0	1	0	0	0	0	standoff
standpoint	0	0	0	0	0	0	0	0	0	0	sudut pandang
standstill	1	0	0	0	0	1	0	0	0	0	mandeg
stanza	0	0	0	0	0	0	0	0	0	0	bait
staple	0	0	0	0	0	0	0	0	0	0	pokok
star	0	1	0	0	1	0	1	0	0	1	lintang
starboard	0	0	0	0	0	0	0	0	0	0	sisih tengen
starch	0	0	0	0	0	0	0	0	0	0	pati
stare	0	0	0	0	0	0	0	0	0	0	mentheleng
staring	0	0	0	0	0	1	0	0	0	0	mentheleng
stark	0	0	0	0	0	1	0	0	0	1	kenceng
starlight	0	0	0	0	0	0	1	0	0	0	cahyaning lintang
starry	0	1	0	0	1	0	1	0	0	0	lintang
stars	0	0	0	0	0	0	0	0	0	0	lintang
start	0	1	0	0	0	0	0	0	0	0	miwiti
startle	0	0	0	1	0	1	0	0	1	0	ngagetake
startling	0	0	0	0	0	0	0	0	1	0	nggumunake
starvation	0	0	0	1	0	1	0	1	0	0	kaliren
starved	0	0	0	0	0	1	0	0	0	0	kaliren
starving	0	0	0	0	0	1	0	0	0	0	kaliren
state	0	0	0	0	0	0	0	0	0	0	negara
stately	0	0	0	0	0	0	1	0	0	0	megah
statement	0	0	0	0	0	0	1	0	0	1	pratelan
stateroom	0	0	0	0	0	0	0	0	0	0	stateroom
statesman	0	0	0	0	0	0	0	0	0	0	negarawan
static	0	0	0	0	0	0	0	0	0	0	statis
statics	0	0	0	0	0	0	0	0	0	0	statika
station	0	0	0	0	0	0	0	0	0	0	stasiun
stationary	0	0	0	0	0	1	0	0	0	0	stasioner
stationery	0	0	0	0	0	0	0	0	0	0	alat tulis
statistical	0	0	0	0	0	0	0	0	0	1	statistika
statistician	0	0	0	0	0	0	0	0	0	0	ahli statistik
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	patung-patung
statue	0	0	0	0	0	0	1	0	0	0	patung
statuette	0	0	0	0	0	0	0	0	0	0	patung
stature	0	0	0	0	0	0	0	0	0	0	dedeg piadeg
status	0	0	0	0	0	0	1	0	0	0	status
statute	0	0	0	0	0	0	0	0	0	0	pranatan
statutory	0	0	0	0	0	0	0	0	0	0	undang-undang
staunch	0	0	0	0	0	0	1	0	0	0	mantep
stave	0	0	0	0	0	1	0	0	0	0	ngalang-alangi
stay	0	0	0	0	0	0	0	0	0	0	tetep
stayed	0	0	0	0	0	0	0	0	0	0	nginep
stays	0	0	0	0	0	0	0	0	0	0	tetep
stead	0	0	0	0	0	0	0	0	0	0	mantep
steadfast	0	0	0	0	0	0	1	0	0	1	mantep
steady	0	0	0	0	0	0	0	0	1	1	ajeg
steal	1	0	0	1	0	1	0	1	0	0	nyolong
stealing	0	0	1	1	0	1	0	0	0	0	nyolong
stealth	0	0	0	0	0	0	0	0	1	0	siluman
stealthily	0	0	0	0	0	0	0	0	1	0	siluman
stealthy	0	1	0	1	0	1	0	0	1	0	siluman
steamboat	0	0	0	0	0	0	0	0	0	0	steamboat
steamer	0	0	0	0	0	0	0	0	0	0	kukusan
steamroller	0	0	0	0	0	0	0	0	0	0	mesin penguap
steamship	0	0	0	0	0	0	0	0	0	0	kapal uap
steamy	0	0	0	0	0	0	0	0	0	0	uwab
steel	0	0	0	0	0	0	0	0	0	0	waja
steep	0	0	0	0	0	0	0	0	0	0	curam
steeple	0	0	0	0	0	0	0	0	0	0	menara
steer	0	0	0	0	0	0	0	0	0	0	mimpin
stellar	0	0	0	0	0	0	1	0	0	0	lintang
stem	0	0	0	0	0	0	0	0	0	0	gagang
stench	0	0	0	0	0	0	0	0	0	0	mambu
stencil	0	0	0	0	0	0	0	0	0	0	stensil
step	0	0	0	0	0	0	0	0	0	0	langkah
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	langkah
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoskopik
stereotype	0	0	0	0	0	1	0	0	0	0	stereotipe
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	steril
sterility	0	0	0	0	0	1	0	0	0	0	sterilitas
sterling	1	1	0	0	1	1	1	0	0	1	sterling
stern	0	0	0	0	0	1	0	0	0	0	buritan
stethoscope	0	0	0	0	0	0	0	0	0	0	stetoskop
stew	0	0	0	0	0	0	0	0	0	0	godhok
steward	0	0	0	0	0	0	1	0	0	1	pramugari
stewardship	0	0	0	0	0	0	0	0	0	0	stewardship
stick	0	0	0	0	0	0	0	0	0	0	kelet
sticking	0	0	0	0	0	0	0	0	0	0	tancep
sticky	0	0	1	0	0	0	0	0	0	0	ketan
stiff	0	0	0	0	0	1	0	0	0	0	kaku
stiffen	0	0	0	0	0	0	0	0	0	0	kaku
stiffness	0	0	0	0	0	1	0	0	0	0	kaku
stifle	0	0	0	0	0	1	0	0	0	0	ngempet
stifled	1	0	0	1	0	1	0	1	0	0	stifled
stifling	0	0	0	0	0	0	0	0	0	0	stifling
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stile	0	0	0	0	0	0	0	0	0	0	stil
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	lair mati
stillness	0	0	0	1	0	0	1	1	0	0	sepi
stilts	0	0	0	0	0	0	0	0	0	0	stilts
stimulant	0	0	0	0	0	0	0	0	0	0	stimulan
stimulation	0	0	0	0	0	0	0	0	0	0	stimulasi
stimulus	0	0	0	0	0	0	0	0	0	0	rangsang
sting	1	0	0	1	0	1	0	0	0	0	nyengat
stinging	0	0	0	0	0	1	0	0	0	0	nyengat
stingy	1	0	1	1	0	1	0	1	0	0	pelit
stink	0	0	1	0	0	1	0	0	0	0	mambu
stinking	0	0	1	0	0	1	0	0	0	0	mambu
stint	0	0	0	1	0	1	0	1	0	0	tugas
stipulate	0	0	0	0	0	0	0	0	0	0	netepake
stipulation	0	0	0	0	0	0	0	0	0	0	pranatan
stir	0	0	0	0	0	0	0	0	0	0	nglakoake
stirring	0	0	0	0	0	0	0	0	0	0	aduk
stitch	0	0	0	0	0	0	0	0	0	0	jahitan
stock	0	0	0	0	0	0	0	0	0	0	saham
stockbroker	0	0	0	0	0	0	0	0	0	0	pialang saham
stocking	0	0	0	0	0	0	0	0	0	0	kaos kaki
stocks	0	0	0	0	0	1	0	0	0	0	saham
stole	0	0	0	0	0	0	0	0	0	0	nyolong
stolen	1	0	0	0	0	1	0	0	0	0	dicolong
stomach	0	0	1	0	0	0	0	0	0	0	weteng
stone	1	0	0	0	0	1	0	0	0	0	watu
stoned	0	0	0	0	0	1	0	0	0	0	dibenturi watu
stoneware	0	0	0	0	0	0	0	0	0	0	watu watu
stony	0	0	0	0	0	0	0	0	0	0	watu
stool	0	0	0	0	0	0	0	0	0	0	bangku
stools	0	0	1	0	0	1	0	0	0	0	bangkekan
stoop	0	0	0	0	0	0	0	0	0	0	mbungkuk
stop	0	0	0	0	0	0	0	0	0	0	mandheg
stoppage	0	0	0	0	0	1	0	0	0	0	mandeg
stopper	0	0	0	0	0	0	0	0	0	0	stopper
stopping	0	0	0	0	0	0	0	0	0	0	mandheg
stopwatch	0	0	0	0	0	0	0	0	0	0	stopwatch
storage	0	0	0	0	0	0	0	0	0	0	Lumbung
store	0	1	0	0	0	0	1	0	0	0	nyimpen
storehouse	0	0	0	0	0	0	0	0	0	0	gudang
storing	0	0	0	0	0	0	0	0	0	0	nyimpen
storm	1	0	0	0	0	1	0	0	0	0	prahara
storming	1	0	0	0	0	0	0	0	0	0	badai
stormy	0	0	0	1	0	1	0	0	0	0	prahara
story	0	0	0	0	0	0	0	0	0	0	crita
stout	0	0	0	0	0	0	0	0	0	0	gagah
stove	0	0	0	0	0	0	0	0	0	0	kompor
stow	0	0	0	0	0	0	0	0	0	0	nyimpen
straddle	0	0	0	0	0	0	0	0	0	0	ngangkang
straighten	0	0	0	0	0	0	0	0	0	0	mbenerake
straightforward	0	0	0	0	0	0	1	0	0	1	terus terang
straightway	0	0	0	0	0	0	0	0	0	0	langsung
strained	1	0	0	0	0	1	0	0	0	0	tegang
strait	0	0	0	0	0	0	0	0	0	0	selat
straits	0	0	0	1	0	1	0	0	0	0	selat
strand	0	0	0	0	0	0	0	0	0	0	untaian
stranded	0	0	0	0	0	1	0	0	0	0	terdampar
stranger	0	0	0	1	0	1	0	0	0	0	wong liyo
strangle	1	0	1	1	0	1	0	1	1	0	nyekek
strap	0	0	0	0	0	0	0	0	0	0	tali
strapping	0	0	0	0	0	0	0	0	0	0	strapping
strata	0	0	0	0	0	0	0	0	0	0	strata
strategic	0	0	0	0	0	0	1	0	0	0	strategis
strategist	0	1	0	0	0	0	1	0	0	1	ahli strategi
strategy	0	0	0	0	0	0	0	0	0	0	strategi
stratification	0	0	0	0	0	0	0	0	0	0	stratifikasi
stratum	0	0	0	0	0	0	0	0	0	0	lapisan
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	jerami
stray	0	0	0	0	0	1	0	0	0	0	kesasar
streak	0	0	0	0	0	0	0	0	0	0	streak
streaked	0	0	0	0	0	0	0	0	0	0	streak
stream	0	0	0	0	0	0	0	0	0	0	stream
streamer	0	0	0	0	0	0	0	0	0	0	streamer
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	dalan
strength	0	0	0	0	0	0	1	0	0	1	kekuwatan
strengthen	0	0	0	0	0	0	1	0	0	0	ngiyataken
strengthening	0	0	0	0	1	0	1	0	0	1	penguatan
strenuous	0	0	0	0	0	0	0	0	0	0	abot
stress	0	0	0	0	0	1	0	0	0	0	kaku
stretch	0	0	0	0	0	0	0	0	0	0	mulur
stretcher	0	0	0	1	0	0	0	1	0	0	tandu
stricken	0	0	0	0	0	0	0	1	0	0	ditabrak
stride	0	0	0	0	0	0	0	0	0	0	langkah
strife	1	0	0	0	0	1	0	0	0	0	pasulayan
strike	1	0	0	0	0	1	0	0	0	0	mogok
striking	0	0	0	0	0	0	1	0	0	0	nggegirisi
strikingly	0	0	0	0	0	0	1	0	0	0	strikingly
string	0	0	0	0	0	0	0	0	0	0	senar
stringy	0	0	0	0	0	0	0	0	0	0	senar
strip	0	0	0	0	0	1	0	1	0	0	ngudani
stripe	0	0	0	0	0	1	0	0	0	0	belang
stripped	1	1	1	1	0	1	0	1	0	0	diudani
strive	0	1	0	0	0	0	0	0	0	0	usaha
strobe	0	0	0	0	0	0	0	0	0	0	strobo
stroke	0	0	0	1	0	1	0	1	0	0	stroke
stroll	0	0	0	0	0	0	0	0	0	0	mlaku-mlaku
stronghold	0	0	0	0	0	0	0	0	0	0	benteng
strongly	0	0	0	0	0	0	1	0	0	0	kuwat
structural	0	0	0	0	0	0	0	0	0	1	struktural
structure	0	0	0	0	0	0	1	0	0	1	struktur
struggle	1	0	0	1	0	1	0	1	0	0	perjuangan
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	tunggul
stubbornness	0	0	0	0	0	0	0	0	0	0	wangkal
stubby	0	0	0	0	0	0	0	0	0	0	gembul
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	macet
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	ditanduri
student	0	0	0	0	0	0	0	0	0	0	murid
studied	0	0	0	0	0	0	0	0	0	0	sinau
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	sinau
stuff	0	0	0	0	0	0	0	0	0	0	barang
stuffing	0	0	0	0	0	0	0	0	0	0	isian
stuffy	0	0	0	0	0	1	0	0	0	0	kesel
stumble	0	0	0	0	0	1	0	0	0	0	kesandhung
stump	0	0	0	0	0	0	0	0	0	0	tunggul
stunned	0	0	0	1	0	1	0	0	1	0	gumun
stunt	0	0	0	0	0	0	0	0	0	0	ngalang-ngalangi
stunted	0	0	0	0	0	1	0	0	0	0	stunting
stupendous	0	0	0	0	0	0	0	0	0	0	nggumunake
stupid	0	0	0	0	0	1	0	0	0	0	bodho
stupidity	0	0	0	0	0	1	0	0	0	0	bodho
stupor	0	0	0	0	0	1	0	0	0	0	stupor
sturdy	0	0	0	0	0	0	1	0	0	0	kuwat
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	gagap
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	gaya
stylish	0	0	0	0	0	0	0	0	0	0	gayane
subatomic	0	0	0	0	0	0	0	0	0	0	subatom
subcommittee	0	0	0	0	0	0	0	0	0	0	subkomite
subconscious	0	0	0	0	0	0	0	0	0	0	alam bawah sadar
subcutaneous	0	0	0	0	0	0	0	0	0	0	subkutan
subdivide	0	0	0	0	0	0	0	0	0	0	dibagi-bagi
subdivision	0	0	0	0	0	0	0	0	0	0	bagean
subduction	0	0	0	0	0	0	0	0	0	0	subduksi
subdue	0	0	0	0	0	1	0	0	0	0	nundukake
subdued	0	0	0	0	0	0	0	0	0	0	ditundukake
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	subyek
subjected	0	0	0	0	0	1	0	1	0	0	kena
subjection	0	0	0	0	0	1	0	0	0	0	tundhuk
subjective	0	0	0	0	0	0	0	0	0	0	subyektif
subjugation	1	0	1	1	0	1	0	1	0	0	subjugasi
sublimation	0	0	0	0	1	0	1	0	0	0	sublimasi
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	kapal selam
submerged	0	0	0	0	0	0	0	0	0	0	kecemplung
submersible	0	0	0	0	0	0	0	0	0	0	submersible
submission	0	0	0	0	0	0	0	0	0	0	pengajuan
submit	0	1	0	0	0	0	0	0	0	0	ngirim
subordinate	0	0	0	1	0	1	0	0	0	0	bawahan
subordination	0	0	0	0	0	0	0	0	0	0	subordinasi
subplot	0	0	0	0	0	0	0	0	0	0	subplot
subpoena	0	0	0	0	0	1	0	0	0	0	subpoena
subscribe	0	1	0	0	0	0	0	0	0	0	langganan
subscription	0	0	0	0	0	0	0	0	0	0	langganan
subsequence	0	0	0	0	0	0	0	0	0	0	sakteruse
subsequent	0	0	0	0	0	0	0	0	0	0	sakteruse
subsequently	0	0	0	0	0	0	0	0	0	0	salajengipun
subset	0	0	0	0	0	0	0	0	0	0	subset
subside	0	0	0	0	0	0	0	0	0	0	suda
subsidence	0	0	0	0	0	1	0	1	0	0	subsidence
subsidiary	0	0	0	0	0	0	0	0	0	0	anak perusahaan
subsidize	0	0	0	0	0	0	0	0	0	0	menehi subsidi
subsidy	1	0	1	0	0	1	0	0	0	0	subsidi
subsist	0	0	0	0	0	1	0	0	0	0	urip
subsistence	0	0	0	0	0	0	0	0	0	0	panguripan
subsoil	0	0	0	0	0	0	0	0	0	0	lemah lemah
substance	0	0	0	0	0	0	1	0	0	0	zat
substantially	0	0	0	0	0	0	0	0	0	0	sacara substansial
substantiate	0	0	0	0	0	0	0	0	0	1	nyukupi
substantive	0	0	0	0	0	0	1	0	0	0	substantif
substitute	0	0	0	0	0	0	0	0	0	0	gantosipun
substituted	0	0	0	0	0	0	0	0	0	0	diganti
substitution	0	0	0	0	0	0	0	0	0	0	substitusi
substructure	0	0	0	0	0	0	0	0	0	0	substruktur
subterranean	0	0	0	0	0	0	0	0	0	0	bawah tanah
subtle	0	0	0	0	0	0	0	0	0	0	subtle
subtlety	0	0	0	0	0	0	0	0	0	0	subtlety
subtract	0	0	0	0	0	1	0	0	0	0	nyuda
subtraction	0	0	0	0	0	0	0	0	0	0	pangurangan
subtype	0	0	0	0	0	0	0	0	0	0	subtipe
suburb	0	0	0	0	0	0	0	0	0	0	pinggiran kutha
suburban	0	0	0	0	0	0	0	0	0	0	pinggiran kutha
suburbs	0	0	0	0	0	0	0	0	0	0	pinggiran kutha
subversion	1	0	0	1	0	1	0	0	0	0	subversion
subversive	1	0	0	0	0	1	0	0	1	0	subversif
subvert	0	0	1	1	0	1	0	1	0	0	ngrusak
subway	0	0	0	0	0	0	0	0	0	0	subway
succeed	0	1	0	0	1	0	1	0	1	1	sukses
succeeding	0	1	0	0	1	0	1	0	0	1	kasil
success	0	1	0	0	1	0	1	0	0	0	sukses
successful	0	1	0	0	1	0	1	0	0	1	sukses
succession	0	0	0	0	0	0	0	0	0	0	suksesi
successive	0	0	0	0	0	0	0	0	0	0	berturut-turut
successor	0	0	0	0	0	0	0	0	0	0	penerus
succinct	0	0	0	0	0	0	1	0	0	0	ringkes
succulent	0	0	0	0	0	1	1	0	0	0	succulent
succumb	0	0	0	0	0	1	0	0	0	0	ngalah
suck	0	0	0	0	0	1	0	0	0	0	nyedhot
sucker	1	0	0	0	0	1	0	0	0	0	nyedhot
sucking	0	0	0	0	0	0	0	0	0	0	ngisep
suckling	0	0	0	0	0	0	0	0	0	0	nyusu
suction	0	0	0	0	0	0	0	0	0	0	nyedhot
sudden	0	0	0	0	0	0	0	0	1	0	dadakan
suddenly	0	0	0	0	0	0	0	0	1	0	dumadakan
sue	1	0	0	0	0	1	0	1	0	0	nuntut
suffer	0	0	0	0	0	1	0	0	0	0	nandhang sangsara
sufferer	0	0	0	1	0	1	0	1	0	0	panandhang
suffering	0	0	1	1	0	1	0	1	0	0	kasangsaran
suffice	0	0	0	0	0	0	0	0	0	0	cekap
sufficiency	0	0	0	0	0	0	1	0	0	0	kecukupan
sufficient	0	0	0	0	0	0	0	0	0	0	cekap
sufficiently	0	0	0	0	0	0	0	0	0	0	cekap semanten
suffix	0	0	0	0	0	0	0	0	0	0	sufiks
suffocating	0	0	1	1	0	1	0	1	0	0	nyesek
suffocation	1	0	0	1	0	1	0	0	0	0	sesak
sugar	0	0	0	0	0	0	1	0	0	0	gula
suggest	0	0	0	0	0	0	0	0	0	1	nyaranake
suggestion	0	0	0	0	0	0	0	0	0	0	saran
suggestive	0	0	0	0	0	0	0	0	0	0	sugestif
suicidal	1	0	1	1	0	1	0	1	0	0	lampus
suicide	1	0	0	1	0	1	0	1	0	0	lampus
suit	0	0	0	0	0	0	0	0	0	0	setelan
suitable	0	0	0	0	0	0	1	0	0	0	cocok
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	pelamar
sullen	1	0	0	0	0	1	0	1	0	0	sungkan
sulphur	0	0	0	0	0	0	0	0	0	0	belerang
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	sultry
sum	0	0	0	0	0	0	0	0	0	0	jumlah
summarily	0	0	0	0	0	0	0	0	0	0	summarily
summarize	0	0	0	0	0	0	0	0	0	0	ngringkes
summary	0	0	0	0	0	0	0	0	0	0	ringkesan
summation	0	0	0	0	0	0	0	0	0	0	penjumlahan
summer	0	0	0	0	0	0	0	0	0	0	mangsa panas
summit	0	0	0	0	0	0	0	0	0	0	puncak
summon	0	0	0	0	0	0	0	0	0	0	ngundang
summons	0	0	0	0	0	1	0	0	0	0	nimbali
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	mewah
sun	0	1	0	0	1	0	1	0	1	1	srengenge
sunbeam	0	0	0	0	0	0	0	0	0	0	sunbeam
sundial	0	1	0	0	0	0	0	0	0	1	jam srengenge
sundown	0	0	0	0	0	0	0	0	0	0	surup
sundry	0	0	0	0	0	0	0	0	0	0	macem-macem
sunglass	0	0	0	0	0	0	0	0	0	0	sunglass
sunglasses	0	0	0	0	0	0	0	0	0	0	kacamata ireng
sunk	0	0	1	1	0	1	0	1	0	0	klelep
sunless	0	0	0	0	0	0	0	0	0	0	tanpa srengenge
sunlight	0	0	0	0	0	0	0	0	0	0	suryo srengenge
sunny	0	1	0	0	1	0	1	0	1	0	srengenge
sunrise	0	0	0	0	0	0	0	0	0	0	sunrise
sunset	0	1	0	0	0	0	1	0	0	0	surup
sunshine	0	0	0	0	1	0	1	0	0	0	srengenge
superannuation	0	0	0	0	0	0	0	0	0	0	pensiunan
superb	0	0	0	0	0	0	1	0	0	0	paling apik
superficial	0	0	0	0	0	1	0	0	0	0	cethek
superfluous	0	0	0	0	0	1	0	0	0	0	superfluous
superhuman	0	0	0	0	0	0	1	0	0	0	manungsa super
superimposed	0	0	0	0	0	0	0	0	0	0	ditumpangi
superintendent	0	0	0	0	0	0	0	0	0	0	pengawas
superior	0	0	0	0	0	0	1	0	0	0	unggul
superiority	0	0	0	0	0	0	1	0	0	0	kaunggulan
superlative	0	0	0	0	0	0	0	0	0	0	superlatif
superman	0	0	0	0	1	0	1	0	0	1	superman
supermarket	0	0	0	0	0	0	0	0	0	0	supermarket
supernatant	0	0	0	0	0	0	0	0	0	0	supernatan
supernatural	0	0	0	0	0	0	0	0	0	0	gaib
superposition	0	0	0	0	0	0	0	0	0	0	superposisi
supersede	0	0	0	0	0	0	0	0	0	0	nggantosaken
superstar	0	0	0	0	1	0	1	0	0	1	superstar
superstition	0	0	0	1	0	1	1	0	0	0	takhayul
superstitious	0	1	0	1	0	1	0	0	0	0	takhayul
supervise	0	0	0	0	0	0	0	0	0	0	ngawasi
supervision	0	0	0	0	0	0	0	0	0	0	pengawasan
supervisor	0	0	0	0	0	0	0	0	0	0	pengawas
supper	0	0	0	0	0	0	0	0	0	0	nedha bengi
supplant	0	0	0	0	0	0	0	0	0	0	ngganti
supple	0	0	0	0	0	0	0	0	0	0	lentur
supplement	0	0	0	0	0	0	0	0	0	0	tambahan
supplemental	0	0	0	0	0	0	0	0	0	0	tambahan
supplementary	0	0	0	0	0	0	0	0	0	0	tambahan
supplication	0	0	0	0	0	0	1	0	0	1	panyuwun
supplies	0	0	0	0	0	0	1	0	0	0	persediaan
supply	0	0	0	0	0	0	1	0	0	0	pasokan
supported	0	0	0	0	0	0	1	0	0	0	didhukung
supporter	0	0	0	0	1	0	1	0	0	1	panyengkuyung
supporters	0	0	0	0	0	0	0	0	0	0	panyengkuyung
supporting	0	0	0	0	0	0	1	0	0	1	nyengkuyung
suppose	0	0	0	0	0	0	0	0	0	0	kudune
supposing	0	0	0	0	0	0	0	0	0	0	ngira
supposition	0	0	0	0	0	0	0	0	0	0	panganggep
suppress	1	0	0	1	0	1	0	1	0	0	nyuda
suppression	1	0	1	1	0	1	0	0	0	0	dipatèni
supremacy	1	1	0	1	1	1	1	0	1	1	supremasi
supreme	0	0	0	0	0	0	1	0	0	0	ingkang luhur
supremely	0	0	0	0	0	0	1	0	0	0	paling dhuwur
surcharge	1	0	0	0	0	1	0	0	0	0	biaya tambahan
surety	0	0	0	0	0	0	1	0	0	1	penjamin
surf	0	0	0	0	0	0	0	0	0	0	surfing
surface	0	0	0	0	0	0	0	0	0	0	lumahing
surge	0	0	0	0	0	0	0	0	1	0	mundhak
surgeon	0	0	0	0	0	0	0	0	0	0	ahli bedah
surgery	0	0	0	1	0	0	0	1	0	0	bedhah
surly	1	0	1	0	0	1	0	0	0	0	murka
surmise	0	0	0	0	0	0	1	0	0	0	ngira
surname	0	0	0	0	0	0	0	0	0	0	jeneng
surpassing	0	0	0	0	0	0	1	0	0	0	ngungkuli
