English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Armenian Word
upwards	0	0	0	0	0	0	0	0	0	0	դեպի վեր
uranium	0	0	0	0	0	0	0	0	0	0	ուրան
urban	0	0	0	0	0	0	0	0	0	0	քաղաքային
urchin	0	0	0	0	0	1	0	0	0	0	ոզնի
urge	0	0	0	0	0	0	0	0	0	0	հորդոր
urgency	0	1	0	1	0	0	0	0	1	0	հրատապություն
urgent	0	1	0	1	0	1	0	0	1	0	հրատապ
urinalysis	0	0	0	0	0	0	0	0	0	0	մեզի անալիզ
urn	0	0	0	0	0	0	0	1	0	0	urn
usage	0	0	0	0	0	0	0	0	0	0	օգտագործումը
usefully	0	0	0	0	0	0	0	0	0	0	օգտակար
usefulness	0	0	0	0	0	0	1	0	0	0	օգտակարությունը
useless	0	0	0	0	0	1	0	0	0	0	անօգուտ
usher	0	0	0	0	0	0	1	0	0	1	մուտքագրող
usual	0	0	0	0	0	0	1	0	0	1	սովորական
usurp	1	0	0	0	0	1	0	0	0	0	յուրացնել
usurped	1	0	0	1	0	1	0	0	0	0	ուզուրպացված
usury	0	0	0	0	0	1	0	0	0	0	վաշխառություն
utensil	0	0	0	0	0	0	0	0	0	0	սպասք
utilitarian	0	0	0	0	0	0	0	0	0	0	ուտիլիտարիստ
utility	0	0	0	0	0	0	1	0	0	0	օգտակար
utilization	0	0	0	0	0	0	0	0	0	0	օգտագործումը
utilize	0	0	0	0	0	0	0	0	0	0	օգտագործել
utmost	0	0	0	0	0	0	0	0	0	0	առավելագույնը
utopian	0	1	0	0	1	0	1	0	0	1	ուտոպիստական
utterance	0	0	0	0	0	0	0	0	0	0	արտասանություն
utterly	0	0	0	0	0	0	0	0	0	0	բոլորովին
vacancy	0	0	0	0	0	1	0	0	0	0	թափուր աշխատատեղ
vacation	0	1	0	0	1	0	1	0	0	0	արձակուրդ
vaccination	0	0	0	0	0	0	0	0	0	0	պատվաստում
vaccine	0	0	0	0	0	0	1	0	0	0	պատվաստանյութ
vacuolar	0	0	0	0	0	0	0	0	0	0	վակուոլային
vacuole	0	0	0	0	0	0	0	0	0	0	վակուոլ
vacuous	0	0	1	0	0	1	0	0	0	0	դատարկ
vacuum	0	0	0	0	0	0	0	0	0	0	վակուում
vague	0	0	0	0	0	1	0	0	0	0	անորոշ
vagueness	0	0	0	0	0	1	0	0	0	0	անորոշություն
vainly	0	0	1	0	0	1	0	1	0	0	ապարդյուն
valance	0	0	0	0	0	0	0	0	0	0	վալանս
vale	0	0	0	0	0	0	0	0	0	0	վալե
valet	0	0	0	0	0	0	0	0	0	0	կամերդիներ
valiant	0	0	0	0	0	0	1	0	0	0	քաջարի
validity	0	0	0	1	0	0	0	0	0	0	վավերականություն
valley	0	0	0	0	0	0	0	0	0	0	հովիտ
valor	0	0	0	0	0	0	1	0	0	1	քաջություն
valuable	0	0	0	0	0	0	1	0	0	0	արժեքավոր
valuation	0	0	0	0	0	0	0	0	0	0	գնահատումը
valve	0	0	0	0	0	0	0	0	0	0	փական
vamp	0	0	0	0	0	0	0	0	0	0	վամպ
vampire	1	0	1	1	0	1	0	0	0	0	վամպիր
van	0	0	0	0	0	0	0	0	0	0	ֆուրգոն
vane	0	0	0	0	0	0	0	0	0	0	թիակ
vanguard	0	0	0	0	0	0	1	0	0	0	առաջապահ
vanilla	0	0	0	0	0	0	0	0	0	0	վանիլ
vanish	0	0	0	0	0	0	0	0	1	0	անհետանալ
vanished	0	0	0	1	0	1	0	1	1	0	անհետացել է
vanity	0	0	0	0	0	1	0	0	0	0	ունայնություն
vanquish	0	0	0	0	0	0	1	0	0	0	հաղթել
vapor	0	0	0	0	0	0	0	0	0	0	գոլորշի
vara	0	0	0	0	0	0	0	0	0	0	վարա
variable	0	0	0	0	0	0	0	0	1	0	փոփոխական
variance	0	0	0	0	0	0	0	0	0	0	շեղում
variation	0	0	0	0	0	0	0	0	0	0	տատանումներ
variations	0	0	0	0	0	0	0	0	0	0	տատանումները
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	վարիկոզ
varied	0	0	0	0	0	0	0	0	0	0	բազմազան
variegated	0	0	0	0	0	0	0	0	0	0	խայտաբղետ
variety	0	0	0	0	0	0	0	0	0	0	բազմազանություն
vary	0	0	0	0	0	0	0	0	0	0	տարբերվել
vascular	0	0	0	0	0	0	0	0	0	0	անոթային
vase	0	0	0	0	0	0	0	0	0	0	ծաղկաման
vast	0	0	0	0	0	0	0	0	0	0	ընդարձակ
vat	0	0	0	0	0	0	0	0	0	0	գանձ
vaudeville	0	0	0	0	0	0	0	0	0	0	վոդեւիլ
vault	0	0	0	0	0	0	0	0	0	0	պահոց
vaulted	0	0	0	0	0	0	0	0	0	0	թաղածածկ
vaulting	0	0	0	0	0	0	0	0	0	0	կամարակապություն
veal	0	0	0	0	0	0	0	1	0	1	հորթի միս
vector	0	0	0	0	0	0	0	0	0	0	վեկտոր
veer	0	0	0	1	0	0	0	0	1	0	շեղվել
vega	0	0	0	0	0	0	0	0	0	0	վեգա
vegetable	0	0	0	0	0	0	0	0	0	0	բուսական
vegetarian	0	0	0	0	0	0	0	0	0	0	բուսակեր
vegetarianism	0	0	0	0	0	0	0	0	0	0	բուսակերություն
vegetation	0	0	0	0	0	0	0	0	0	0	բուսականություն
vegetative	0	0	1	0	0	1	0	1	0	0	վեգետատիվ
vehement	1	0	0	1	0	1	0	0	0	0	բուռն
vehicle	0	0	0	0	0	0	0	0	0	0	փոխադրամիջոց
veil	0	0	0	0	0	0	0	0	0	0	շղարշ
veiled	0	0	0	0	0	0	0	0	0	0	շղարշված
vein	0	0	0	0	0	0	0	0	0	0	երակ
veined	0	0	0	0	0	0	0	0	0	0	երակավոր
vellum	0	0	0	0	0	0	0	0	0	0	թաղանթ
velocity	0	0	0	0	0	0	0	0	0	0	արագություն
velour	0	0	0	0	0	0	0	0	0	0	թավշյա
velvet	0	0	0	0	0	0	1	0	0	0	թավշյա
velvety	0	0	0	0	0	0	1	0	0	0	թավշյա
vena	0	0	0	0	0	0	0	0	0	0	վենա
vendetta	1	0	0	1	0	1	0	1	0	0	վենդետա
vendor	0	0	0	0	0	0	0	0	0	0	վաճառող
veneer	0	0	0	0	0	0	0	0	0	0	երեսպատում
venerable	0	1	0	0	1	0	1	0	0	1	պատկառելի
veneration	0	0	0	0	0	0	1	0	0	0	հարգանք
vengeance	1	0	0	0	0	1	0	0	0	0	վրեժխնդրություն
vengeful	1	0	0	1	0	1	0	0	0	0	վրիժառու
venison	0	0	0	0	0	0	0	0	0	0	եղնիկի միս
venom	1	0	1	1	0	1	0	0	0	0	թույն
venomous	1	0	1	1	0	1	0	0	0	0	թունավոր
venous	0	0	0	0	0	0	0	0	0	0	երակային
vent	1	0	0	0	0	0	0	0	0	0	օդանցք
ventilation	0	0	0	0	0	0	0	0	0	0	օդափոխություն
ventilator	0	0	0	0	0	0	0	0	0	0	օդափոխիչ
ventricle	0	0	0	0	0	0	0	0	0	0	փորոքի
ventricular	0	0	0	0	0	0	0	0	0	0	փորոքային
venture	0	0	0	0	0	0	0	0	0	0	ձեռնարկություն
venue	0	0	0	0	0	0	0	0	0	0	անցկացման վայրը
veracity	0	1	0	0	1	0	1	0	1	1	ճշմարտացիություն
veranda	0	0	0	0	0	0	0	0	0	0	պատշգամբ
verbal	0	0	0	0	0	0	0	0	0	0	բանավոր
verbatim	0	0	0	0	0	0	0	0	0	0	բառացի
verbiage	0	0	0	0	0	0	0	0	0	0	բառակապակցություն
verbose	0	0	0	0	0	0	0	0	0	0	բամբասանք
verbosity	0	0	0	0	0	1	0	0	0	0	շատախոսություն
verdant	0	0	0	0	0	0	1	0	0	0	կանաչավուն
verdict	0	0	0	1	0	0	0	0	0	0	դատավճիռը
verge	0	1	0	1	0	1	0	0	0	0	եզր
verification	0	0	0	0	0	0	1	0	0	1	ստուգում
verified	0	0	0	0	0	0	1	0	0	1	ստուգված
verify	0	0	0	0	0	0	0	0	0	0	հաստատել
verily	0	0	0	0	0	0	1	0	0	1	իսկապես
veritable	0	0	0	0	0	0	1	0	0	0	իսկական
vermin	1	0	1	1	0	1	0	0	0	0	վնասատուներ
vernacular	0	0	0	0	0	0	0	0	0	0	ժողովրդական լեզու
vernal	0	0	0	0	1	0	1	0	0	0	գարնանային
veronica	0	0	0	0	0	0	0	0	0	0	վերոնիկա
versatile	0	0	0	0	0	0	0	0	0	0	բազմակողմանի
versatility	0	0	0	0	0	0	0	0	0	0	բազմակողմանիություն
verse	0	0	0	0	0	0	0	0	0	0	չափածո
version	0	0	0	0	0	0	0	0	0	0	տարբերակը
versus	1	0	0	0	0	1	0	0	0	0	ընդդեմ
vert	0	0	0	0	0	0	0	0	0	0	վերտառ
vertebra	0	0	0	0	0	0	0	0	0	0	ողն
vertebral	0	0	0	0	0	0	0	0	0	0	ողնաշարավոր
vertex	0	0	0	0	0	0	0	0	0	0	գագաթ
vertical	0	0	0	0	0	0	0	0	0	0	ուղղահայաց
vertically	0	0	0	0	0	0	0	0	0	0	ուղղահայաց
vertigo	0	0	0	1	0	1	0	0	0	0	գլխապտույտ
verve	0	0	0	0	0	0	1	0	0	0	խորամանկություն
vesicle	0	0	0	0	0	0	0	0	0	0	վեզիկուլա
vesicular	0	0	1	0	0	0	0	0	0	0	վեզիկուլյար
vessel	0	0	0	0	0	0	0	0	0	0	անոթ, նավ
vest	0	0	0	0	0	0	0	0	0	0	ժիլետ
vested	0	0	0	0	0	0	0	0	0	0	օժտված
vestibule	0	0	0	0	0	0	0	0	0	0	գավիթ
vestige	0	0	0	0	0	0	0	0	0	0	մնացորդ
vet	0	0	0	0	0	0	0	0	0	0	անասնաբույժ
veteran	0	0	0	0	0	0	1	0	0	1	վետերան
veterinarian	0	0	0	0	0	0	0	0	0	0	անասնաբույժ
veto	1	0	0	0	0	1	0	0	0	0	վետո
viability	0	0	0	0	0	0	0	0	0	0	կենսունակությունը
viable	0	0	0	0	0	0	0	0	0	0	կենսունակ
viaduct	0	0	0	0	0	0	0	0	0	0	ճամփորդություն
vial	0	0	0	0	0	0	0	0	0	0	սրվակ
vibrate	0	0	0	0	0	0	0	0	0	0	թրթռալ
vibration	0	0	0	0	0	0	0	0	0	0	թրթռում
vibratory	0	0	0	0	0	0	0	0	0	0	թրթռացող
vicar	0	0	0	0	0	0	1	0	0	1	տեղապահ
vicarious	0	0	0	0	0	0	0	0	0	0	փոխանորդ
vice	0	0	0	0	0	1	0	0	0	0	փոխանորդ
vicinity	0	0	0	0	0	0	0	0	0	0	մոտակայքում
vicious	1	0	1	0	0	1	0	0	0	0	արատավոր
victim	1	0	0	1	0	1	0	1	0	0	զոհ
victimized	1	0	1	1	0	1	0	1	1	0	զոհված
victor	0	0	0	0	1	0	1	0	0	0	հաղթական
victoria	0	0	0	0	0	0	0	0	0	0	վիկտորիա
victorious	0	0	0	0	1	0	1	0	0	0	հաղթական
victory	0	1	0	0	1	0	1	0	0	1	հաղթանակ
videotape	0	0	0	0	0	0	0	0	0	0	տեսաերիզ
vie	0	0	0	0	0	0	0	0	0	0	մրցել
view	0	0	0	0	0	0	0	0	0	0	դիտել
vigil	0	1	0	0	0	0	0	0	0	0	զգոնություն
vigilance	0	1	0	0	0	0	1	0	0	1	զգոնություն
vigilant	0	0	0	1	0	0	1	0	0	1	աչալուրջ
vignette	0	0	0	0	0	0	0	0	0	0	վինետկա
vigor	0	0	0	0	0	0	1	0	0	0	եռանդ
vigorous	0	0	0	0	0	0	1	0	0	1	եռանդուն
viking	0	0	0	0	0	0	0	0	0	0	վիկինգ
villa	0	0	0	0	0	0	0	0	0	0	վիլլա
village	0	0	0	0	0	0	0	0	0	0	գյուղ
villager	0	0	0	0	0	0	1	0	0	1	գյուղացի
villain	0	0	0	1	0	1	0	0	0	0	չարագործ
villainous	1	0	1	1	0	1	0	0	0	0	չարագործ
vinaigrette	0	0	0	0	0	0	0	0	0	0	վինեգրետ
vindicate	1	0	0	0	0	0	0	0	0	0	արդարացնել
vindicated	0	0	0	0	0	0	1	0	0	0	արդարացված
vindication	0	1	0	0	1	0	1	0	0	1	արդարացում
vindictive	1	0	1	0	0	1	0	0	0	0	վրեժխնդիր
vinegar	0	0	0	0	0	0	0	0	0	0	քացախ
vineyard	0	0	0	0	0	0	0	0	0	0	խաղողի այգի
viola	0	0	0	0	0	0	0	0	0	0	ալտ
violation	1	0	0	1	0	1	0	1	1	0	խախտում
violence	1	0	0	1	0	1	0	1	0	0	բռնություն
violent	1	0	1	1	0	1	0	0	1	0	բռնի
violently	1	0	1	1	0	1	0	1	0	0	բռնությամբ
violet	0	0	0	0	0	0	0	0	0	0	Մանուշակ
violin	0	0	0	0	0	0	0	0	0	0	ջութակ
violinist	0	0	0	0	0	0	0	0	0	0	ջութակահար
viper	0	0	0	1	0	1	0	0	0	0	իժ
virgin	0	0	0	0	0	0	1	0	0	1	կույս
virginity	0	1	0	0	0	0	1	0	0	0	կուսություն
virology	0	0	0	0	0	0	0	0	0	0	վիրուսաբանություն
virtual	0	0	0	0	0	0	0	0	0	0	Վիրտուալ
virtually	0	0	0	0	0	0	0	0	0	0	վիրտուալ
virtue	0	0	0	0	0	0	1	0	0	1	առաքինություն
virtuoso	0	0	0	0	0	0	0	0	0	0	վիրտուոզ
virtuous	0	0	0	0	1	0	1	0	0	1	առաքինի
virulence	1	0	0	1	0	1	0	0	0	0	վիրուլենտություն
virus	0	0	0	0	0	1	0	0	0	0	վիրուս
visa	0	0	0	0	0	0	0	0	0	0	վիզա
visage	0	0	0	0	0	0	0	0	0	0	տեսքը
viscosity	0	0	0	0	0	0	0	0	0	0	մածուցիկություն
viscous	0	0	0	0	0	0	0	0	0	0	մածուցիկ
vise	0	0	0	0	0	0	0	0	0	0	վիզան
visibility	0	0	0	0	0	0	0	0	0	0	տեսանելիությունը
visible	0	0	0	0	0	0	0	0	0	0	տեսանելի
visibly	0	0	0	0	0	0	0	0	0	0	տեսանելիորեն
vision	0	1	0	0	0	0	1	0	0	0	տեսլականը
visionary	0	1	0	0	1	0	1	0	0	1	տեսլական
visit	0	0	0	0	0	0	1	0	0	0	այցելություն
visitation	0	0	0	0	0	1	0	0	0	0	այցելություն
visiting	0	0	0	0	0	0	0	0	0	0	այցելելով
visitor	0	1	0	0	1	0	1	0	0	0	այցելու
visor	0	1	0	0	0	0	0	0	1	0	երեսկալ
vista	0	0	0	0	0	0	0	0	0	0	տեսարան
visual	0	0	0	0	0	0	0	0	0	0	տեսողական
visualize	0	0	0	0	0	0	0	0	0	0	պատկերացնել
vital	0	0	0	0	0	0	1	0	0	0	կենսական
vitality	0	0	0	0	1	0	1	0	0	1	կենսունակություն
vitreous	0	0	0	0	0	0	0	0	0	0	ապակենման
vivacious	0	0	0	0	1	0	1	0	0	0	աշխույժ
vivid	0	0	0	0	1	0	1	0	0	0	վառ
vixen	0	0	0	0	0	1	0	0	0	0	վիքսեն
vocabulary	0	0	0	0	0	0	1	0	0	0	բառապաշար
vocal	0	0	0	0	0	0	0	0	0	0	վոկալ
vocalist	0	0	0	0	0	0	0	0	0	0	վոկալիստ
vocation	0	0	0	0	0	0	0	0	0	0	կոչում
vogue	0	0	0	0	0	0	0	0	0	0	մոդա
voice	0	0	0	0	0	0	0	0	0	0	ձայն
voiceless	0	0	0	0	0	0	0	0	0	0	ձայնազուրկ
void	0	0	0	0	0	0	0	0	0	0	անվավեր
volatility	1	1	0	1	0	1	0	0	1	0	անկայունություն
volcanic	0	0	0	0	0	0	0	0	0	0	հրաբխային
volcano	0	0	0	1	0	1	0	0	1	0	հրաբուխ
volition	0	0	0	0	0	0	0	0	0	0	կամային
volley	0	0	0	0	0	0	0	0	0	0	համազարկ
voltmeter	0	0	0	0	0	0	0	0	0	0	վոլտմետր
volume	0	0	0	0	0	0	0	0	0	0	ծավալը
voluminous	0	0	0	0	0	0	0	0	0	0	ծավալուն
voluntarily	0	0	0	0	0	0	0	0	0	0	կամավոր կերպով
voluntary	0	0	0	0	0	0	0	0	0	0	կամավոր
volunteer	0	1	0	1	1	0	1	0	0	1	կամավոր
volunteering	0	0	0	0	0	0	0	0	0	0	կամավորություն
volunteers	0	0	0	0	0	0	0	0	0	1	կամավորներ
voluptuous	0	1	0	0	1	0	1	0	0	0	կամակոր
vomit	0	0	1	0	0	0	0	0	0	0	փսխում
vomiting	0	0	0	0	0	1	0	0	0	0	փսխում
voodoo	0	0	0	0	0	1	0	0	0	0	վուդու
voracious	0	0	0	0	0	0	0	0	0	0	անկուշտ
vortex	0	0	0	0	0	0	0	0	0	0	հորձանուտ
vote	1	1	0	0	1	1	1	1	1	1	քվեարկել
voting	0	0	0	0	0	0	0	0	0	0	քվեարկություն
votive	0	0	0	0	0	0	0	0	0	1	ուխտի
vouch	0	0	0	0	0	0	1	0	0	1	երաշխիք
voucher	0	0	0	0	0	0	0	0	0	1	վաուչեր
vow	0	1	0	0	1	0	1	0	0	1	ուխտ
vowel	0	0	0	0	0	0	0	0	0	0	ձայնավոր
voyage	0	1	0	0	0	0	0	0	0	0	ճամփորդություն
voyager	0	0	0	0	0	0	0	0	0	0	ճամփորդող
vulgar	0	0	1	0	0	1	0	0	0	0	գռեհիկ
vulgarity	1	0	1	0	0	1	0	1	0	0	գռեհկություն
vulnerability	0	0	0	1	0	1	0	1	0	0	խոցելիություն
vulnerable	0	0	0	0	0	0	0	0	0	0	խոցելի
vulture	0	0	1	1	0	1	0	0	0	0	անգղ
wad	0	0	0	0	0	0	0	0	0	0	վադ
wade	0	0	0	0	0	0	0	0	0	0	վեյդ
wafer	0	0	0	0	0	0	0	0	0	0	վաֆլի
waffle	1	0	0	0	0	1	0	1	0	0	վաֆլի
wag	0	0	0	0	0	0	0	0	0	0	թափահարել
wager	0	0	0	0	0	0	0	0	0	0	գրազ
wages	0	0	0	0	1	0	1	0	0	0	աշխատավարձեր
wagon	0	0	0	0	0	0	0	0	0	0	վագոն
wail	0	0	0	1	0	1	0	1	0	0	ողբալ
waist	0	0	0	0	0	0	0	0	0	0	իրան
waistcoat	0	0	0	0	0	0	0	0	0	0	ժիլետ
wait	0	1	0	0	0	1	0	0	0	0	սպասիր
waiter	0	0	0	0	0	0	0	0	0	0	մատուցող
waiting	0	0	0	0	0	0	0	0	0	0	սպասում
waive	0	0	0	0	0	0	0	0	0	0	հրաժարվել
wake	0	0	0	0	0	0	0	0	0	0	արթնանալ
walk	0	0	0	0	0	0	0	0	0	0	քայլել
walker	0	0	0	0	0	0	0	0	0	0	քայլող
wall	0	0	0	0	0	0	0	0	0	0	պատ
wallet	0	0	0	0	0	0	0	0	0	0	դրամապանակ
wallow	0	0	1	0	0	1	0	1	0	0	թաթախել
walnut	0	0	0	0	0	0	0	0	0	0	ընկույզ
waltz	0	0	0	0	0	0	0	0	0	0	վալս
wan	0	0	0	1	0	1	0	1	0	0	նրանք
wand	0	0	0	0	0	0	0	0	0	0	գավազան
wander	0	0	0	0	0	0	0	0	0	0	թափառել
wanderer	0	0	0	0	0	0	0	0	0	0	թափառական
wandering	0	0	0	0	0	0	0	0	0	0	թափառող
wane	0	0	0	0	0	1	0	1	0	0	թուլանալ
waning	0	0	0	0	0	0	0	0	0	0	թուլանալով
wanting	0	0	0	0	0	1	0	1	0	0	ցանկանալով
war	0	0	0	1	0	1	0	0	0	0	պատերազմ
warbler	0	0	0	0	0	0	0	0	0	0	կռվարար
ward	0	0	0	0	0	0	0	0	0	0	հիվանդասենյակ
warden	1	0	0	1	0	1	0	0	0	1	պահակ
wardrobe	0	0	0	0	0	0	0	0	0	0	զգեստապահարան
ware	0	0	0	1	0	1	0	0	0	0	սպասք
warehouse	0	0	0	0	0	0	0	0	0	0	պահեստ
warfare	1	0	0	1	0	1	0	1	0	0	պատերազմ
warlike	1	0	0	1	0	1	0	0	0	0	ռազմատենչ
warlock	0	0	0	1	0	0	0	0	0	0	զորագլուխ
warming	0	0	0	0	0	0	0	0	0	0	տաքացում
warn	0	1	0	1	0	1	0	0	1	1	զգուշացնել
warned	0	1	0	1	0	0	0	0	1	0	զգուշացրել է
warning	0	0	0	1	0	0	0	0	0	0	նախազգուշացում
warp	1	0	0	0	0	1	0	1	0	0	աղավաղել
warped	0	0	0	0	0	1	0	0	0	0	աղավաղված
warrant	0	0	0	0	0	0	0	0	0	0	երաշխիք
warranted	0	0	0	0	0	0	0	0	0	0	երաշխավորված
warrants	0	0	0	0	0	0	0	0	0	0	երաշխիքներ
warranty	0	0	0	0	0	0	1	0	0	1	երաշխիք
warren	0	0	0	0	0	0	0	0	0	0	Ուորեն
warrior	1	0	0	1	0	0	1	0	0	0	մարտիկ
wart	0	0	1	0	0	1	0	0	0	0	գորտնուկ
wary	0	0	0	1	0	0	0	0	0	0	զգուշավոր
wash	0	0	0	0	0	0	0	0	0	0	լվանալ
washing	0	0	0	0	0	0	0	0	0	0	լվացում
washout	0	0	0	0	0	0	0	0	0	0	լվացում
wasp	0	0	0	0	0	0	0	0	0	0	կրետ
waste	0	0	1	0	0	1	0	0	0	0	թափոններ
wasted	1	0	1	0	0	1	0	0	0	0	իզուր
wasteful	1	0	1	0	0	1	0	1	0	0	վատնող
wasting	0	0	1	1	0	1	0	1	0	0	վատնելով
watch	0	1	0	1	0	0	0	0	0	0	ժամացույց
watchdog	0	0	0	0	0	0	1	0	0	1	պահակ շուն
watchful	0	0	0	0	0	0	1	0	0	1	զգոն
watchman	0	0	0	0	0	0	1	0	0	1	պահակ
water	0	0	0	0	0	0	0	0	0	0	ջուր
watercourse	0	0	0	0	0	0	0	0	0	0	ջրհոս
watered	0	0	0	0	0	0	0	0	0	0	ջրած
waterproof	0	0	0	0	0	0	1	0	0	0	ջրակայուն
waterworks	0	0	0	0	0	0	0	0	0	0	ջրմուղ
watery	0	0	0	0	0	1	0	0	0	0	ջրային
wave	0	0	0	0	0	0	0	0	0	0	ալիք
waver	0	0	0	1	0	1	0	0	0	0	տատանվել
wavering	0	0	0	0	0	0	0	0	0	0	տատանվելով
waves	0	0	0	0	0	0	0	0	0	0	ալիքներ
wavy	0	0	0	0	0	0	0	0	0	0	ալիքաձև
wax	0	0	0	0	0	0	0	0	0	0	մոմ
waxy	0	0	0	0	0	0	0	0	0	0	մոմավառ
ways	0	0	0	0	0	0	0	0	0	0	ուղիները
wayward	0	0	0	0	0	0	0	0	0	0	կամակոր
weakened	0	0	0	0	0	1	0	0	0	0	թուլացած
weakly	0	0	0	1	0	1	0	1	0	0	թույլ
weakness	0	0	0	0	0	1	0	0	0	0	թուլություն
wealth	0	0	0	0	1	0	1	0	0	1	հարստություն
wealthy	0	0	0	0	0	0	0	0	0	0	հարուստ
weapon	0	0	0	0	0	0	0	0	0	0	զենք
wear	0	0	0	0	0	1	0	0	0	1	հագնել
wearily	0	0	0	0	0	1	0	1	0	0	հոգնած
weariness	0	0	0	0	0	1	0	1	0	0	հոգնածություն
wearing	0	0	0	0	0	0	0	0	0	0	կրելով
weary	0	0	0	0	0	1	0	1	0	0	հոգնած
weather	0	0	0	0	0	0	0	0	0	0	եղանակ
weathered	0	0	0	0	0	0	0	0	0	0	քայքայված
weatherproof	0	0	0	0	0	0	1	0	0	0	եղանակին դիմացկուն
weave	0	0	0	0	0	0	0	0	0	0	հյուսել
web	0	0	0	0	0	0	0	0	0	0	վեբ
wed	0	0	0	0	0	0	0	0	0	0	ամուսնացնել
wedded	0	0	0	0	0	0	0	0	0	0	ամուսնացած
wedge	0	0	0	0	0	0	0	0	0	0	սեպ
wee	0	0	0	0	0	0	0	0	0	0	վայ
weed	0	0	0	0	0	0	0	0	0	0	մոլախոտ
weeding	0	0	0	0	0	0	0	0	0	0	մոլախոտերի հեռացում
weeds	0	0	0	0	0	1	0	1	0	0	մոլախոտեր
weedy	0	0	0	0	0	0	0	0	0	0	մոլախոտ
week	0	0	0	0	0	0	0	0	0	0	շաբաթ
weekly	0	0	0	0	0	0	0	0	0	0	շաբաթական
weep	0	0	0	0	0	1	0	1	0	0	լաց լինել
weeping	0	0	0	0	0	0	0	1	0	0	լաց լինելով
weigh	0	1	0	0	0	0	0	0	0	1	կշռել
weighing	0	0	0	0	0	0	0	0	0	0	կշռելով
weight	0	1	1	1	1	1	1	1	1	1	քաշը
weightless	0	0	0	0	0	0	0	0	0	0	անկշիռ
weights	0	0	0	0	0	0	0	0	0	0	կշիռները
weighty	0	0	0	1	0	0	0	0	0	0	ծանրակշիռ
weir	0	0	0	0	0	0	0	0	0	0	ջրհեղեղ
weird	0	0	1	0	0	1	0	0	0	0	տարօրինակ
weirdo	0	0	0	1	0	1	0	0	0	0	տարօրինակ
welcomed	0	0	0	0	1	0	1	0	0	0	ողջունեց
weld	0	0	0	0	0	0	0	0	0	0	զոդում
welfare	0	0	0	0	0	0	0	0	0	0	բարեկեցություն
wellhead	0	0	0	0	0	0	0	0	0	0	ջրհոր
welt	0	0	0	0	0	0	0	0	0	0	ողողել
wen	0	0	0	0	0	1	0	0	0	0	wen
wench	1	0	1	0	0	1	0	0	0	0	կնճիռ
western	0	0	0	0	0	0	0	0	0	0	արևմտյան
wet	0	0	0	0	0	0	0	0	0	0	թաց
whack	0	0	0	0	0	1	0	0	0	0	հարվածել
whale	0	0	0	0	0	0	0	0	0	0	կետ
wham	0	0	0	0	0	0	0	0	0	0	wham
wharf	0	0	0	0	0	0	0	0	0	0	նավահանգիստ
whatsoever	0	0	0	0	0	0	0	0	0	0	ինչ էլ որ լինի
wheel	0	0	0	0	0	0	0	0	0	0	անիվ
wheels	0	0	0	0	0	0	0	0	0	0	անիվներ
whereabouts	0	0	0	0	0	0	0	0	0	0	գտնվելու վայրը
wherefore	0	0	0	0	0	0	0	0	0	0	ուստի
wherewith	0	0	0	0	0	0	0	0	0	0	որով
wherewithal	0	0	0	0	0	0	0	0	0	0	որով
whet	0	0	0	0	0	0	0	0	0	0	թեթևացնել
whiff	0	0	0	0	0	0	0	0	0	0	հոտոտել
whilst	0	0	0	0	0	0	0	0	0	0	մինչդեռ
whim	0	1	0	0	1	1	0	0	1	0	քմահաճույք
whimper	0	0	0	1	0	0	0	1	0	0	նվնվոց
whimsical	0	0	0	0	1	0	0	0	0	0	քմահաճ
whimsy	0	0	0	0	0	0	0	0	0	0	քմահաճույք
whine	0	0	1	0	0	1	0	1	0	0	նվնվալ
whip	1	0	0	0	0	1	0	0	0	0	մտրակել
whirl	0	0	0	0	0	0	0	0	0	0	պտտվել
whirlpool	0	0	0	1	0	0	0	0	0	0	հորձանուտ
whirlwind	0	0	0	1	0	1	0	0	0	0	պտտահողմ
whisk	0	0	0	0	0	0	0	0	0	0	հարել
whisker	0	0	0	0	0	0	0	0	0	0	բեղ
whisky	0	0	0	0	0	1	0	0	0	0	վիսկի
whisper	0	0	0	0	0	0	0	0	0	0	շշնջալ
whispered	0	0	0	0	0	0	0	0	0	0	շշնջաց
whistle	0	0	0	0	0	0	0	0	0	0	սուլոց
whit	0	0	0	0	0	0	0	0	0	0	քիթ
whiteness	0	0	0	0	1	0	1	0	0	0	սպիտակություն
whitish	0	0	0	0	0	0	0	0	0	0	սպիտակավուն
whiz	0	0	0	0	0	0	0	0	0	0	սուլոց
wholesome	0	0	0	0	0	0	1	0	0	1	առողջարար
wholly	0	0	0	0	0	0	0	0	0	0	ամբողջությամբ
whoop	0	0	0	0	0	0	0	0	0	0	օֆ
whopping	0	0	0	0	0	0	0	0	0	0	ահավոր
whore	0	0	1	0	0	1	0	0	0	0	պոռնիկ
wick	0	0	0	0	0	0	0	0	0	0	ֆիթիլի
wicked	0	0	0	1	0	1	0	0	0	0	ամբարիշտ
wickedness	0	0	1	0	0	1	0	0	0	0	չարություն
wicker	0	0	0	0	0	0	0	0	0	0	հյուսած
wicket	0	0	0	0	0	0	1	0	0	0	վիկետ
