English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Romanian Word
startle	0	0	0	1	0	1	0	0	1	0	tresărire
startling	0	0	0	0	0	0	0	0	1	0	uimitor
starvation	0	0	0	1	0	1	0	1	0	0	foame
starved	0	0	0	0	0	1	0	0	0	0	înfometat
starving	0	0	0	0	0	1	0	0	0	0	înfometând
state	0	0	0	0	0	0	0	0	0	0	stat
stately	0	0	0	0	0	0	1	0	0	0	impunător
statement	0	0	0	0	0	0	1	0	0	1	afirmație
stateroom	0	0	0	0	0	0	0	0	0	0	cabină
statesman	0	0	0	0	0	0	0	0	0	0	om de stat
static	0	0	0	0	0	0	0	0	0	0	static
statics	0	0	0	0	0	0	0	0	0	0	statică
station	0	0	0	0	0	0	0	0	0	0	statie
stationary	0	0	0	0	0	1	0	0	0	0	staționar
stationery	0	0	0	0	0	0	0	0	0	0	papetărie
statistical	0	0	0	0	0	0	0	0	0	1	statistic
statistician	0	0	0	0	0	0	0	0	0	0	statistician
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	statuar
statue	0	0	0	0	0	0	1	0	0	0	statuie
statuette	0	0	0	0	0	0	0	0	0	0	statuetă
stature	0	0	0	0	0	0	0	0	0	0	statură
status	0	0	0	0	0	0	1	0	0	0	stare
statute	0	0	0	0	0	0	0	0	0	0	statut
statutory	0	0	0	0	0	0	0	0	0	0	statutar
staunch	0	0	0	0	0	0	1	0	0	0	ferm
stave	0	0	0	0	0	1	0	0	0	0	portativ
stay	0	0	0	0	0	0	0	0	0	0	stau
stayed	0	0	0	0	0	0	0	0	0	0	au stat
stays	0	0	0	0	0	0	0	0	0	0	rămâne
stead	0	0	0	0	0	0	0	0	0	0	loc
steadfast	0	0	0	0	0	0	1	0	0	1	statornic
steady	0	0	0	0	0	0	0	0	1	1	stabil
steal	1	0	0	1	0	1	0	1	0	0	fura
stealing	0	0	1	1	0	1	0	0	0	0	furtul
stealth	0	0	0	0	0	0	0	0	1	0	ascuns
stealthily	0	0	0	0	0	0	0	0	1	0	pe furis
stealthy	0	1	0	1	0	1	0	0	1	0	ascuns
steamboat	0	0	0	0	0	0	0	0	0	0	barca cu aburi
steamer	0	0	0	0	0	0	0	0	0	0	vapor
steamroller	0	0	0	0	0	0	0	0	0	0	cilindru cu aburi
steamship	0	0	0	0	0	0	0	0	0	0	vapor
steamy	0	0	0	0	0	0	0	0	0	0	aburos
steel	0	0	0	0	0	0	0	0	0	0	oţel
steep	0	0	0	0	0	0	0	0	0	0	abrupt
steeple	0	0	0	0	0	0	0	0	0	0	clopotniţă
steer	0	0	0	0	0	0	0	0	0	0	conduce
stellar	0	0	0	0	0	0	1	0	0	0	stelar
stem	0	0	0	0	0	0	0	0	0	0	tulpina
stench	0	0	0	0	0	0	0	0	0	0	duhoare
stencil	0	0	0	0	0	0	0	0	0	0	sablon
step	0	0	0	0	0	0	0	0	0	0	Etapa
steppe	0	0	0	0	0	0	0	0	0	0	stepă
steps	0	0	0	0	0	0	0	0	0	0	trepte
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotip
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotipat
sterile	0	0	0	0	0	1	0	1	0	0	steril
sterility	0	0	0	0	0	1	0	0	0	0	sterilitate
sterling	1	1	0	0	1	1	1	0	0	1	sterlină
stern	0	0	0	0	0	1	0	0	0	0	rautacios
stethoscope	0	0	0	0	0	0	0	0	0	0	stetoscop
stew	0	0	0	0	0	0	0	0	0	0	tocană
steward	0	0	0	0	0	0	1	0	0	1	însoțitor de bord
stewardship	0	0	0	0	0	0	0	0	0	0	administrare
stick	0	0	0	0	0	0	0	0	0	0	băț
sticking	0	0	0	0	0	0	0	0	0	0	lipirea
sticky	0	0	1	0	0	0	0	0	0	0	lipicios
stiff	0	0	0	0	0	1	0	0	0	0	rigid
stiffen	0	0	0	0	0	0	0	0	0	0	înţepeniţi
stiffness	0	0	0	0	0	1	0	0	0	0	rigiditate
stifle	0	0	0	0	0	1	0	0	0	0	sufoca
stifled	1	0	0	1	0	1	0	1	0	0	înăbușită
stifling	0	0	0	0	0	0	0	0	0	0	înăbușitoare
stigma	1	0	1	1	0	1	0	1	0	0	stigmatizarea
stile	0	0	0	0	0	0	0	0	0	0	stile
stiletto	0	0	0	0	0	0	0	0	0	0	stilet
stillborn	0	0	0	0	0	1	0	1	0	0	născut mort
stillness	0	0	0	1	0	0	1	1	0	0	liniștea
stilts	0	0	0	0	0	0	0	0	0	0	picioroange
stimulant	0	0	0	0	0	0	0	0	0	0	stimulent
stimulation	0	0	0	0	0	0	0	0	0	0	stimulare
stimulus	0	0	0	0	0	0	0	0	0	0	stimul
sting	1	0	0	1	0	1	0	0	0	0	intepatura
stinging	0	0	0	0	0	1	0	0	0	0	usturatoare
stingy	1	0	1	1	0	1	0	1	0	0	zgârcit
stink	0	0	1	0	0	1	0	0	0	0	putoare
stinking	0	0	1	0	0	1	0	0	0	0	împuţit
stint	0	0	0	1	0	1	0	1	0	0	efort
stipulate	0	0	0	0	0	0	0	0	0	0	stipulează
stipulation	0	0	0	0	0	0	0	0	0	0	stipulare
stir	0	0	0	0	0	0	0	0	0	0	se amestecă
stirring	0	0	0	0	0	0	0	0	0	0	agitând
stitch	0	0	0	0	0	0	0	0	0	0	coase
stock	0	0	0	0	0	0	0	0	0	0	stoc
stockbroker	0	0	0	0	0	0	0	0	0	0	agent de bursă
stocking	0	0	0	0	0	0	0	0	0	0	ciorapi
stocks	0	0	0	0	0	1	0	0	0	0	stocuri
stole	0	0	0	0	0	0	0	0	0	0	furat
stolen	1	0	0	0	0	1	0	0	0	0	furat
stomach	0	0	1	0	0	0	0	0	0	0	stomac
stone	1	0	0	0	0	1	0	0	0	0	piatră
stoned	0	0	0	0	0	1	0	0	0	0	cu pietre
stoneware	0	0	0	0	0	0	0	0	0	0	gresie
stony	0	0	0	0	0	0	0	0	0	0	pietros
stool	0	0	0	0	0	0	0	0	0	0	scaun
stools	0	0	1	0	0	1	0	0	0	0	scaune
stoop	0	0	0	0	0	0	0	0	0	0	aplecați
stop	0	0	0	0	0	0	0	0	0	0	Stop
stoppage	0	0	0	0	0	1	0	0	0	0	oprire
stopper	0	0	0	0	0	0	0	0	0	0	dop
stopping	0	0	0	0	0	0	0	0	0	0	oprire
stopwatch	0	0	0	0	0	0	0	0	0	0	cronometru
storage	0	0	0	0	0	0	0	0	0	0	depozitare
store	0	1	0	0	0	0	1	0	0	0	magazin
storehouse	0	0	0	0	0	0	0	0	0	0	depozit
storing	0	0	0	0	0	0	0	0	0	0	depozitarea
storm	1	0	0	0	0	1	0	0	0	0	furtună
storming	1	0	0	0	0	0	0	0	0	0	asalt
stormy	0	0	0	1	0	1	0	0	0	0	furtunos
story	0	0	0	0	0	0	0	0	0	0	poveste
stout	0	0	0	0	0	0	0	0	0	0	stout
stove	0	0	0	0	0	0	0	0	0	0	cuptor
stow	0	0	0	0	0	0	0	0	0	0	stiva
straddle	0	0	0	0	0	0	0	0	0	0	calca
straighten	0	0	0	0	0	0	0	0	0	0	îndreptați
straightforward	0	0	0	0	0	0	1	0	0	1	direct
straightway	0	0	0	0	0	0	0	0	0	0	imediat
strained	1	0	0	0	0	1	0	0	0	0	încordat
strait	0	0	0	0	0	0	0	0	0	0	strâmtoare
straits	0	0	0	1	0	1	0	0	0	0	strâmtori
strand	0	0	0	0	0	0	0	0	0	0	șuviță
stranded	0	0	0	0	0	1	0	0	0	0	eșuat
stranger	0	0	0	1	0	1	0	0	0	0	străin
strangle	1	0	1	1	0	1	0	1	1	0	sugruma
strap	0	0	0	0	0	0	0	0	0	0	curea
strapping	0	0	0	0	0	0	0	0	0	0	chingi
strata	0	0	0	0	0	0	0	0	0	0	straturi
strategic	0	0	0	0	0	0	1	0	0	0	strategic
strategist	0	1	0	0	0	0	1	0	0	1	strateg
strategy	0	0	0	0	0	0	0	0	0	0	strategie
stratification	0	0	0	0	0	0	0	0	0	0	stratificare
stratum	0	0	0	0	0	0	0	0	0	0	strat
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	paie
stray	0	0	0	0	0	1	0	0	0	0	rătăcit
streak	0	0	0	0	0	0	0	0	0	0	dâră
streaked	0	0	0	0	0	0	0	0	0	0	striată
stream	0	0	0	0	0	0	0	0	0	0	curent
streamer	0	0	0	0	0	0	0	0	0	0	streamer
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	stradă
strength	0	0	0	0	0	0	1	0	0	1	putere
strengthen	0	0	0	0	0	0	1	0	0	0	a intari
strengthening	0	0	0	0	1	0	1	0	0	1	întărirea
strenuous	0	0	0	0	0	0	0	0	0	0	obositoare
stress	0	0	0	0	0	1	0	0	0	0	stres
stretch	0	0	0	0	0	0	0	0	0	0	întinde
stretcher	0	0	0	1	0	0	0	1	0	0	targă
stricken	0	0	0	0	0	0	0	1	0	0	lovit
stride	0	0	0	0	0	0	0	0	0	0	pas
strife	1	0	0	0	0	1	0	0	0	0	ceartă
strike	1	0	0	0	0	1	0	0	0	0	grevă
striking	0	0	0	0	0	0	1	0	0	0	izbitoare
strikingly	0	0	0	0	0	0	1	0	0	0	impresionant
string	0	0	0	0	0	0	0	0	0	0	şir
stringy	0	0	0	0	0	0	0	0	0	0	sprins
strip	0	0	0	0	0	1	0	1	0	0	bandă
stripe	0	0	0	0	0	1	0	0	0	0	dunga
stripped	1	1	1	1	0	1	0	1	0	0	dezbrăcat
strive	0	1	0	0	0	0	0	0	0	0	străduiește-te
strobe	0	0	0	0	0	0	0	0	0	0	stroboscopic
stroke	0	0	0	1	0	1	0	1	0	0	accident vascular cerebral
stroll	0	0	0	0	0	0	0	0	0	0	plimbare
stronghold	0	0	0	0	0	0	0	0	0	0	bastion
strongly	0	0	0	0	0	0	1	0	0	0	puternic
structural	0	0	0	0	0	0	0	0	0	1	structural
structure	0	0	0	0	0	0	1	0	0	1	structura
struggle	1	0	0	1	0	1	0	1	0	0	lupta
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	mirişte
stubbornness	0	0	0	0	0	0	0	0	0	0	încăpăţânare
stubby	0	0	0	0	0	0	0	0	0	0	stufoasă
stucco	0	0	0	0	0	0	0	0	0	0	stuc
stuck	0	0	0	0	0	0	0	0	0	0	blocat
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	împânzit
student	0	0	0	0	0	0	0	0	0	0	student
studied	0	0	0	0	0	0	0	0	0	0	studiat
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	studiu
stuff	0	0	0	0	0	0	0	0	0	0	chestie
stuffing	0	0	0	0	0	0	0	0	0	0	umplutura
stuffy	0	0	0	0	0	1	0	0	0	0	înfundat
stumble	0	0	0	0	0	1	0	0	0	0	poticnire
stump	0	0	0	0	0	0	0	0	0	0	ciot
stunned	0	0	0	1	0	1	0	0	1	0	uluit
stunt	0	0	0	0	0	0	0	0	0	0	cascadorie
stunted	0	0	0	0	0	1	0	0	0	0	pipernicit
stupendous	0	0	0	0	0	0	0	0	0	0	grozav
stupid	0	0	0	0	0	1	0	0	0	0	prost
stupidity	0	0	0	0	0	1	0	0	0	0	prostie
stupor	0	0	0	0	0	1	0	0	0	0	stupoare
sturdy	0	0	0	0	0	0	1	0	0	0	voinic
sturgeon	0	0	0	0	0	0	0	0	0	0	sturion
stutter	0	0	0	0	0	0	0	0	0	0	bâlbâi
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	stil
stylish	0	0	0	0	0	0	0	0	0	0	stilat
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	subcomitet
subconscious	0	0	0	0	0	0	0	0	0	0	subconştient
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutanat
subdivide	0	0	0	0	0	0	0	0	0	0	subdiviza
subdivision	0	0	0	0	0	0	0	0	0	0	subdiviziune
subduction	0	0	0	0	0	0	0	0	0	0	subducție
subdue	0	0	0	0	0	1	0	0	0	0	supune
subdued	0	0	0	0	0	0	0	0	0	0	supus
subito	0	0	0	0	0	0	0	0	1	0	imediat
subject	0	0	0	0	0	1	0	0	0	0	subiect
subjected	0	0	0	0	0	1	0	1	0	0	supus
subjection	0	0	0	0	0	1	0	0	0	0	supunere
subjective	0	0	0	0	0	0	0	0	0	0	subiectiv
subjugation	1	0	1	1	0	1	0	1	0	0	subjugare
sublimation	0	0	0	0	1	0	1	0	0	0	sublimare
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	submarin
submerged	0	0	0	0	0	0	0	0	0	0	scufundat
submersible	0	0	0	0	0	0	0	0	0	0	submersibil
submission	0	0	0	0	0	0	0	0	0	0	supunere
submit	0	1	0	0	0	0	0	0	0	0	Trimite
subordinate	0	0	0	1	0	1	0	0	0	0	subordonat
subordination	0	0	0	0	0	0	0	0	0	0	subordonare
subplot	0	0	0	0	0	0	0	0	0	0	subplot
subpoena	0	0	0	0	0	1	0	0	0	0	citaţie
subscribe	0	1	0	0	0	0	0	0	0	0	Abonati-va
subscription	0	0	0	0	0	0	0	0	0	0	abonament
subsequence	0	0	0	0	0	0	0	0	0	0	ulterior
subsequent	0	0	0	0	0	0	0	0	0	0	ulterior
subsequently	0	0	0	0	0	0	0	0	0	0	ulterior
subset	0	0	0	0	0	0	0	0	0	0	subset
subside	0	0	0	0	0	0	0	0	0	0	se potoli
subsidence	0	0	0	0	0	1	0	1	0	0	tasare
subsidiary	0	0	0	0	0	0	0	0	0	0	filială
subsidize	0	0	0	0	0	0	0	0	0	0	subvenţiona
subsidy	1	0	1	0	0	1	0	0	0	0	subvenţie
subsist	0	0	0	0	0	1	0	0	0	0	subzistă
subsistence	0	0	0	0	0	0	0	0	0	0	subzistenţă
subsoil	0	0	0	0	0	0	0	0	0	0	subsol
substance	0	0	0	0	0	0	1	0	0	0	substanţă
substantially	0	0	0	0	0	0	0	0	0	0	substanţial
substantiate	0	0	0	0	0	0	0	0	0	1	fundamenta
substantive	0	0	0	0	0	0	1	0	0	0	substantiv
substitute	0	0	0	0	0	0	0	0	0	0	substitui
substituted	0	0	0	0	0	0	0	0	0	0	substituit
substitution	0	0	0	0	0	0	0	0	0	0	substituţie
substructure	0	0	0	0	0	0	0	0	0	0	substructură
subterranean	0	0	0	0	0	0	0	0	0	0	subteran
subtle	0	0	0	0	0	0	0	0	0	0	subtil
subtlety	0	0	0	0	0	0	0	0	0	0	subtilitate
subtract	0	0	0	0	0	1	0	0	0	0	scădea
subtraction	0	0	0	0	0	0	0	0	0	0	scădere
subtype	0	0	0	0	0	0	0	0	0	0	subtip
suburb	0	0	0	0	0	0	0	0	0	0	suburbie
suburban	0	0	0	0	0	0	0	0	0	0	suburban
suburbs	0	0	0	0	0	0	0	0	0	0	suburbii
subversion	1	0	0	1	0	1	0	0	0	0	subversiune
subversive	1	0	0	0	0	1	0	0	1	0	subversiv
subvert	0	0	1	1	0	1	0	1	0	0	subvertiază
subway	0	0	0	0	0	0	0	0	0	0	metrou
succeed	0	1	0	0	1	0	1	0	1	1	a reusi
succeeding	0	1	0	0	1	0	1	0	0	1	reușind
success	0	1	0	0	1	0	1	0	0	0	succes
successful	0	1	0	0	1	0	1	0	0	1	de succes
succession	0	0	0	0	0	0	0	0	0	0	serie
successive	0	0	0	0	0	0	0	0	0	0	succesiv
successor	0	0	0	0	0	0	0	0	0	0	succesor
succinct	0	0	0	0	0	0	1	0	0	0	succint
succulent	0	0	0	0	0	1	1	0	0	0	suculent
succumb	0	0	0	0	0	1	0	0	0	0	sucomba
suck	0	0	0	0	0	1	0	0	0	0	a suge
sucker	1	0	0	0	0	1	0	0	0	0	fraier
sucking	0	0	0	0	0	0	0	0	0	0	supt
suckling	0	0	0	0	0	0	0	0	0	0	alăptarea
suction	0	0	0	0	0	0	0	0	0	0	aspiraţie
sudden	0	0	0	0	0	0	0	0	1	0	brusc
suddenly	0	0	0	0	0	0	0	0	1	0	brusc
sue	1	0	0	0	0	1	0	1	0	0	a da in judecata
suffer	0	0	0	0	0	1	0	0	0	0	suferi
sufferer	0	0	0	1	0	1	0	1	0	0	suferind
suffering	0	0	1	1	0	1	0	1	0	0	suferinţă
suffice	0	0	0	0	0	0	0	0	0	0	suficient
sufficiency	0	0	0	0	0	0	1	0	0	0	suficienta
sufficient	0	0	0	0	0	0	0	0	0	0	suficient
sufficiently	0	0	0	0	0	0	0	0	0	0	suficient
suffix	0	0	0	0	0	0	0	0	0	0	sufix
suffocating	0	0	1	1	0	1	0	1	0	0	sufocant
suffocation	1	0	0	1	0	1	0	0	0	0	sufocare
sugar	0	0	0	0	0	0	1	0	0	0	zahăr
suggest	0	0	0	0	0	0	0	0	0	1	sugera
suggestion	0	0	0	0	0	0	0	0	0	0	sugestie
suggestive	0	0	0	0	0	0	0	0	0	0	sugestiv
suicidal	1	0	1	1	0	1	0	1	0	0	sinucigaș
suicide	1	0	0	1	0	1	0	1	0	0	sinucidere
suit	0	0	0	0	0	0	0	0	0	0	costum
suitable	0	0	0	0	0	0	1	0	0	0	potrivit
suite	0	0	0	0	0	0	0	0	0	0	suită
suitor	0	0	0	0	0	0	0	0	0	0	pretendent
sullen	1	0	0	0	0	1	0	1	0	0	trist
sulphur	0	0	0	0	0	0	0	0	0	0	sulf
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	sufocant
sum	0	0	0	0	0	0	0	0	0	0	sumă
summarily	0	0	0	0	0	0	0	0	0	0	sumar
summarize	0	0	0	0	0	0	0	0	0	0	rezuma
summary	0	0	0	0	0	0	0	0	0	0	rezumat
summation	0	0	0	0	0	0	0	0	0	0	însumare
summer	0	0	0	0	0	0	0	0	0	0	vară
summit	0	0	0	0	0	0	0	0	0	0	vârf
summon	0	0	0	0	0	0	0	0	0	0	convoca
summons	0	0	0	0	0	1	0	0	0	0	convocare
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	bazin
sumptuous	0	0	0	0	0	0	0	0	0	0	somptuos
sun	0	1	0	0	1	0	1	0	1	1	soare
sunbeam	0	0	0	0	0	0	0	0	0	0	rază de soare
sundial	0	1	0	0	0	0	0	0	0	1	ceas solar
sundown	0	0	0	0	0	0	0	0	0	0	apus de soare
sundry	0	0	0	0	0	0	0	0	0	0	diverse
sunglass	0	0	0	0	0	0	0	0	0	0	ochelari de soare
sunglasses	0	0	0	0	0	0	0	0	0	0	ochelari de soare
sunk	0	0	1	1	0	1	0	1	0	0	scufundat
sunless	0	0	0	0	0	0	0	0	0	0	fără soare
sunlight	0	0	0	0	0	0	0	0	0	0	lumina soarelui
sunny	0	1	0	0	1	0	1	0	1	0	însorită
sunrise	0	0	0	0	0	0	0	0	0	0	răsărit
sunset	0	1	0	0	0	0	1	0	0	0	apus de soare
sunshine	0	0	0	0	1	0	1	0	0	0	raza de soare
superannuation	0	0	0	0	0	0	0	0	0	0	pensionare
superb	0	0	0	0	0	0	1	0	0	0	superb
superficial	0	0	0	0	0	1	0	0	0	0	superficial
superfluous	0	0	0	0	0	1	0	0	0	0	de prisos
superhuman	0	0	0	0	0	0	1	0	0	0	supraomenesc
superimposed	0	0	0	0	0	0	0	0	0	0	suprapus
superintendent	0	0	0	0	0	0	0	0	0	0	superintendent
superior	0	0	0	0	0	0	1	0	0	0	superior
superiority	0	0	0	0	0	0	1	0	0	0	superioritate
superlative	0	0	0	0	0	0	0	0	0	0	superlativ
superman	0	0	0	0	1	0	1	0	0	1	supraom
supermarket	0	0	0	0	0	0	0	0	0	0	supermarket
supernatant	0	0	0	0	0	0	0	0	0	0	supernatant
supernatural	0	0	0	0	0	0	0	0	0	0	supranatural
superposition	0	0	0	0	0	0	0	0	0	0	suprapunere
supersede	0	0	0	0	0	0	0	0	0	0	inlocuieste
superstar	0	0	0	0	1	0	1	0	0	1	superstar
superstition	0	0	0	1	0	1	1	0	0	0	superstiție
superstitious	0	1	0	1	0	1	0	0	0	0	superstiţios
supervise	0	0	0	0	0	0	0	0	0	0	supraveghea
supervision	0	0	0	0	0	0	0	0	0	0	supraveghere
supervisor	0	0	0	0	0	0	0	0	0	0	supraveghetor
supper	0	0	0	0	0	0	0	0	0	0	cină
supplant	0	0	0	0	0	0	0	0	0	0	înlocui
supple	0	0	0	0	0	0	0	0	0	0	suplu
supplement	0	0	0	0	0	0	0	0	0	0	supliment
supplemental	0	0	0	0	0	0	0	0	0	0	suplimentar
supplementary	0	0	0	0	0	0	0	0	0	0	suplimentar
supplication	0	0	0	0	0	0	1	0	0	1	implorare
supplies	0	0	0	0	0	0	1	0	0	0	provizii
supply	0	0	0	0	0	0	1	0	0	0	livra
supported	0	0	0	0	0	0	1	0	0	0	sprijinit
supporter	0	0	0	0	1	0	1	0	0	1	suporter
supporters	0	0	0	0	0	0	0	0	0	0	suporteri
supporting	0	0	0	0	0	0	1	0	0	1	de sprijin
suppose	0	0	0	0	0	0	0	0	0	0	presupune
supposing	0	0	0	0	0	0	0	0	0	0	presupunând
supposition	0	0	0	0	0	0	0	0	0	0	presupunere
suppress	1	0	0	1	0	1	0	1	0	0	suprima
suppression	1	0	1	1	0	1	0	0	0	0	suprimare
supremacy	1	1	0	1	1	1	1	0	1	1	supremaţie
supreme	0	0	0	0	0	0	1	0	0	0	suprem
supremely	0	0	0	0	0	0	1	0	0	0	suprem
surcharge	1	0	0	0	0	1	0	0	0	0	suprataxă
surety	0	0	0	0	0	0	1	0	0	1	garanţie
surf	0	0	0	0	0	0	0	0	0	0	surf
surface	0	0	0	0	0	0	0	0	0	0	suprafaţă
surge	0	0	0	0	0	0	0	0	1	0	val
surgeon	0	0	0	0	0	0	0	0	0	0	chirurg
surgery	0	0	0	1	0	0	0	1	0	0	interventie chirurgicala
surly	1	0	1	0	0	1	0	0	0	0	posac
surmise	0	0	0	0	0	0	1	0	0	0	presupune
surname	0	0	0	0	0	0	0	0	0	0	nume de familie
surpassing	0	0	0	0	0	0	1	0	0	0	depăşind
surplus	0	0	0	0	0	0	0	0	0	0	surplus
surprise	0	0	0	1	1	0	1	0	1	0	surprinde
surprised	0	0	0	0	0	0	0	0	1	0	uimit
surprising	0	0	0	0	0	0	0	0	1	0	surprinzător
surprisingly	0	1	0	0	0	0	0	0	1	0	în mod surprinzător
surrender	0	0	0	1	0	1	0	1	0	0	predare
surrendering	0	0	0	0	0	1	0	1	0	0	predarea
surrogate	0	0	0	0	0	0	0	0	0	1	surogat
surround	0	1	0	0	0	1	1	0	0	0	înconjoară
surrounding	0	0	0	0	0	0	0	0	0	0	înconjurător
surroundings	0	0	0	0	0	0	0	0	0	0	împrejurimi
surveillance	0	0	0	1	0	0	0	0	0	0	supraveghere
survey	0	0	0	0	0	0	0	0	0	0	studiu
surveying	0	0	0	0	0	0	1	0	0	0	topografie
surveyor	0	0	0	0	0	0	0	0	0	0	inspector
survival	0	0	0	0	0	0	0	0	0	0	supravieţuire
survive	0	0	0	0	0	0	1	0	0	0	supravieţui
surviving	0	0	0	0	0	0	0	0	0	0	supravieţuitor
susceptibility	0	0	0	0	0	0	0	0	0	0	susceptibil
susceptible	0	0	0	0	0	1	0	0	0	0	susceptibil
suspect	0	0	0	1	0	1	0	0	0	0	suspect
suspected	0	0	0	0	0	0	0	0	0	0	bănuit
suspend	0	0	0	0	0	0	0	0	0	0	suspenda
suspended	0	0	0	0	0	0	0	0	0	0	suspendat
suspenders	0	0	0	0	0	0	0	0	0	0	bretele
suspense	0	1	0	1	0	0	0	0	1	0	suspans
suspension	0	0	0	1	0	1	0	0	0	0	suspensie
suspicion	0	0	0	1	0	1	0	0	0	0	suspiciune
suspicions	0	0	0	0	0	0	0	0	0	0	suspiciuni
suspicious	1	1	0	0	0	1	0	0	0	0	suspicios
sustained	0	0	0	0	0	0	0	0	0	0	sustinut
sustenance	0	0	0	0	0	0	0	0	0	0	subzistenţă
suture	0	0	0	0	0	0	0	0	0	0	sutura
swab	0	0	0	0	0	1	0	0	0	0	tampon
swag	0	0	0	0	0	0	0	0	0	0	stil
swagger	0	0	0	0	0	0	0	0	0	0	făli
swallow	0	0	0	0	0	0	0	0	0	0	a inghiti
swamp	0	0	1	1	0	1	0	0	0	0	mlaştină
swamped	0	0	0	0	0	0	0	0	0	0	îngrădit
swampy	0	0	1	1	0	1	0	0	0	0	mlăştinos
swan	0	0	0	0	0	0	0	0	0	0	lebădă
swap	0	0	0	0	0	0	0	0	0	0	schimb
swarm	0	0	1	0	0	0	0	0	0	0	roi
swarming	0	0	0	0	0	0	0	0	0	0	roire
swastika	1	0	0	1	0	1	0	0	0	0	zvastică
sway	0	0	0	0	0	0	0	0	0	0	legănare
swear	0	0	0	0	0	0	1	0	0	1	jura
swearing	0	0	0	0	0	0	0	0	0	0	înjurând
sweat	0	0	0	1	0	0	0	0	0	0	sudoare
sweater	0	0	0	0	0	0	0	0	0	0	pulover
sweating	0	0	0	0	0	0	0	0	0	0	transpiraţie
sweep	0	0	0	0	0	0	0	0	0	0	mătura
sweeping	0	0	0	0	0	0	0	0	0	0	măturatoare
sweet	0	1	0	0	1	0	1	0	1	1	dulce
sweeten	0	0	0	0	0	0	0	0	0	0	îndulci
sweetened	0	0	0	0	0	0	0	0	0	0	îndulcit
sweetener	0	0	0	0	0	0	0	0	0	0	îndulcitor
sweetheart	0	1	0	0	1	0	1	1	0	1	dragă
sweetie	0	0	0	0	0	0	1	0	0	0	dulceata
sweetness	0	0	0	0	0	0	1	0	0	0	dulceaţă
sweets	0	1	0	0	1	0	1	0	0	0	dulciuri
swell	0	0	0	0	0	0	0	0	0	0	umfla
swelling	0	0	0	1	0	1	0	0	0	0	umflătură
sweltering	0	0	0	0	0	0	0	0	0	0	înăbușitor
swerve	0	0	0	1	0	0	0	0	1	0	vira
swift	0	0	0	0	0	0	1	0	0	0	rapid
swiftly	0	0	0	0	0	0	0	0	0	0	repede
swig	0	0	1	0	0	1	0	0	0	0	înghiţitură
swim	0	1	0	1	1	0	1	0	0	0	înot
swimming	0	0	0	0	0	0	0	0	0	0	înot
swine	0	0	1	0	0	1	0	0	0	0	porcine
swing	0	0	0	0	0	0	0	0	0	0	leagăn
swinging	0	0	0	0	0	0	0	0	0	0	legănându-se
swish	0	0	0	0	0	0	0	0	0	0	spilcuit
switch	0	0	0	0	0	0	0	0	0	0	intrerupator
swivel	0	0	0	0	0	0	0	0	0	0	pivotant
swollen	0	0	0	0	0	1	0	0	0	0	umflat
swoon	0	0	0	0	0	0	0	0	0	0	leşin
swoop	0	0	0	0	0	0	0	0	0	0	swoop
sword	0	0	0	0	0	0	0	0	0	0	sabie
syllable	0	0	0	0	0	0	0	0	0	0	silabă
syllabus	0	0	0	0	0	0	0	0	0	0	programă
symbol	0	0	0	0	0	0	0	0	0	0	simbol
symbolic	0	0	0	0	0	0	1	0	0	0	simbolic
symbolically	0	0	0	0	0	0	0	0	0	0	simbolic
symbolism	0	0	0	0	0	0	0	0	0	0	simbolism
symbolize	0	0	0	0	0	0	0	0	0	0	simboliza
symmetric	0	0	0	0	0	0	0	0	0	0	simetric
symmetrical	0	0	0	0	0	0	1	0	0	0	simetric
symmetry	0	0	0	0	1	0	1	0	0	1	simetrie
sympathetic	0	0	0	1	1	0	1	1	0	1	simpatic
sympathize	0	0	0	0	0	0	0	1	0	0	simpatiza
sympathy	0	0	0	0	0	0	1	1	0	0	simpatie
symphony	0	1	0	0	1	0	1	0	0	0	simfonie
