English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Traditional Word
thermodynamics	0	0	0	0	0	0	0	0	0	0	熱力學
thermometer	0	0	0	0	0	0	0	0	0	1	溫度計
thermostat	0	0	0	0	0	0	0	0	0	0	恆溫器
thesaurus	0	0	0	0	0	0	0	0	0	0	詞庫
thesis	0	0	0	0	0	0	0	0	0	0	論文
thick	0	0	0	0	0	0	0	0	0	0	厚的
thicken	0	0	0	0	0	0	0	0	0	0	加粗
thickening	0	0	0	0	0	0	0	0	0	0	增稠
thicket	0	0	0	0	0	0	0	0	0	0	灌木叢
thickness	0	0	0	0	0	0	0	0	0	0	厚度
thief	1	0	1	1	0	1	0	1	1	0	賊
thimble	0	0	0	0	0	0	0	0	0	0	頂針
thin	0	0	0	0	0	0	0	0	0	0	薄的
thing	0	0	0	0	0	0	0	0	0	0	事物
things	0	0	0	0	0	0	0	0	0	0	事物
thinker	0	0	0	0	0	0	1	0	0	0	思想家
thinking	0	0	0	0	0	0	0	0	0	0	思維
thirds	0	0	0	0	0	0	0	0	0	0	三分之二
thirst	0	1	0	0	0	0	0	1	1	0	口渴
thirsty	0	0	0	0	0	1	0	0	0	0	渴
thirteen	0	0	0	0	0	0	0	0	0	0	十三
thirteenth	0	0	0	1	0	0	0	0	0	0	第十三
thistle	0	0	0	0	0	0	0	0	0	0	薊
thither	0	0	0	0	0	0	0	0	0	0	到那裡
thong	0	0	0	0	0	0	0	0	0	0	丁字褲
thorn	0	0	0	0	0	1	0	0	0	0	刺
thorny	0	0	0	1	0	1	0	0	0	0	棘手的
thoroughbred	0	0	0	0	0	0	1	0	0	0	純種
thoroughfare	0	0	0	0	0	0	0	0	0	0	通道
thought	0	1	0	0	0	0	0	0	0	0	想法
thoughtful	0	0	0	0	0	0	1	0	0	1	周到
thoughtfulness	0	0	0	0	0	0	1	0	0	0	體貼
thoughtless	1	0	1	0	0	1	0	0	0	0	輕率
thoughts	0	0	0	0	0	0	0	0	0	0	想法
thousand	0	0	0	0	0	0	0	0	0	0	千
thrash	1	0	1	1	0	1	0	1	0	0	捶打
thread	0	0	0	0	0	0	0	0	0	0	線
threat	1	0	0	1	0	1	0	0	0	0	威脅
threaten	1	1	0	1	0	1	0	0	0	0	威脅
threatening	1	0	1	1	0	1	0	0	0	0	威脅的
threefold	0	0	0	0	0	0	0	0	0	0	三倍
thresh	1	0	0	1	0	1	0	1	0	0	脫粒
threshold	0	0	0	0	0	0	0	0	0	0	臨界點
thrice	0	0	0	0	0	0	0	0	0	0	三次
thrift	0	0	1	0	0	0	1	0	0	1	節約
thrifty	0	0	0	0	0	0	0	0	0	0	節儉
thrill	0	1	0	1	1	0	1	0	1	0	快感
thrilling	0	1	0	0	1	0	1	0	1	0	驚險
thriving	0	1	0	0	1	0	1	0	0	0	熙
throat	0	0	0	0	0	0	0	0	0	0	喉
throb	0	0	0	1	0	1	0	1	0	0	搏動
throbbing	0	0	0	0	0	0	0	0	0	0	悸動
throne	0	0	0	0	0	0	1	0	0	1	王座
throng	0	0	0	0	0	0	0	0	0	0	人群
throttle	1	0	0	0	0	1	0	0	0	0	風門
throw	0	0	0	0	0	0	0	0	0	0	扔
thrush	0	0	0	0	0	0	0	0	0	0	畫眉
thrust	0	0	0	0	0	0	0	0	0	0	推力
thud	0	0	0	0	0	0	0	0	0	0	砰的一聲
thug	1	0	1	1	0	1	0	0	0	0	暴徒
thumb	0	0	0	0	0	0	0	0	0	0	拇指
thump	1	0	0	0	0	1	0	0	0	0	撲通
thumping	0	0	0	1	0	0	0	0	0	0	怦
thunder	0	0	0	0	0	0	0	0	0	0	雷
thunderbolt	0	0	0	0	0	0	0	0	0	0	霹靂
thundering	1	0	0	1	0	1	0	0	0	0	雷鳴般的
thunderstorm	0	0	0	0	0	0	0	0	0	0	雷雨
thwart	0	0	0	0	0	1	0	0	1	0	阻撓
thyme	0	0	0	0	0	0	0	0	0	0	百里香
tiara	0	0	0	0	0	0	0	0	0	0	頭飾
tick	0	0	0	0	0	0	0	0	0	0	打鉤
ticker	0	0	0	0	0	0	0	0	0	0	股票代碼
ticket	0	0	0	0	0	0	0	0	0	0	票
tickle	0	1	0	0	1	0	1	0	1	1	癢癢
ticklish	0	0	0	0	0	0	0	0	0	0	癢癢的
tidal	0	0	0	0	0	0	0	0	0	0	潮汐
tidbit	0	0	0	0	0	0	0	0	0	0	花絮
tide	0	0	0	0	0	0	0	0	0	0	浪潮
tidings	0	0	0	0	0	0	0	0	0	0	消息
tie	0	0	0	0	0	0	0	0	0	0	領帶
tier	0	0	0	0	0	0	0	0	0	0	等級
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	老虎
tighten	1	0	0	0	0	0	0	0	0	0	緊縮
tightness	0	0	0	0	0	0	0	0	0	0	密封性
tights	0	0	0	0	0	0	0	0	0	0	緊身衣
tilde	0	0	0	0	0	0	0	0	0	0	波浪號
tile	0	0	0	0	0	0	0	0	0	0	瓦
tiling	0	0	0	0	0	0	1	0	0	0	平鋪
till	0	0	0	0	0	0	0	0	0	0	直到
tillage	0	0	0	0	0	0	0	0	0	0	耕作
tiller	0	0	0	0	0	0	0	0	0	0	分蘗
tilt	0	0	0	0	0	0	0	0	0	0	傾斜
tilting	0	0	0	0	0	0	0	0	0	0	傾斜
timber	0	0	0	0	0	0	0	0	0	0	木材
timberland	0	0	0	0	0	0	0	0	0	0	林地
timbre	0	0	0	0	0	0	0	0	0	0	音色
time	0	1	0	0	0	0	0	0	0	0	時間
timeliness	0	0	0	0	0	0	0	0	0	0	及時性
timely	0	0	0	0	0	0	1	0	0	0	及時
timepiece	0	0	0	0	0	0	0	0	0	0	鐘錶
timid	0	0	0	1	0	1	0	1	0	0	膽小
timidity	0	1	0	1	0	1	0	0	0	0	膽怯
tin	0	0	0	0	0	0	0	0	0	0	錫
tincture	0	0	0	0	0	0	0	0	0	0	酊劑
tine	0	0	0	0	0	0	0	0	0	0	尖齒
tinge	0	0	0	0	0	0	0	0	0	0	色調
tingle	0	0	0	0	0	0	0	0	0	0	刺痛
tingling	0	0	0	0	0	0	0	0	0	0	刺痛
tinker	0	0	0	0	0	0	0	0	0	0	修補匠
tinkering	0	0	0	0	0	0	0	0	0	0	修修補補
tinnitus	0	0	0	0	0	0	0	0	0	0	耳鳴
tinsel	0	0	0	0	1	0	1	0	0	0	箔
tint	0	0	0	0	0	0	0	0	0	0	著色
tiny	0	0	0	0	0	0	0	0	0	0	微小的
tip	0	0	0	0	0	0	0	0	0	0	小費
tipsy	0	0	0	0	0	1	0	0	0	0	醉醺醺的
tirade	1	0	1	0	0	1	0	0	0	0	長篇大論
tire	0	0	0	0	0	0	0	0	0	0	胎
tired	0	0	0	0	0	1	0	0	0	0	疲勞的
tiredness	0	0	0	0	0	1	0	0	0	0	疲倦
tiresome	0	0	0	0	0	1	0	0	0	0	煩人
tissue	0	0	0	0	0	0	0	0	0	0	組織
tit	0	0	0	0	0	1	0	0	0	0	山雀
titanic	0	0	0	0	0	0	0	0	0	0	泰坦尼克號
tithe	0	0	0	0	0	0	0	0	0	0	十一奉獻
title	0	0	0	0	0	0	1	0	0	1	標題
titled	0	0	0	0	0	0	0	0	0	0	標題
titty	0	0	0	0	0	0	0	0	0	0	奶子
titular	0	0	0	0	0	0	0	0	0	0	名義
toad	0	0	1	0	0	1	0	0	0	0	蟾蜍
toast	0	0	0	0	1	0	1	0	0	0	吐司
tobacco	0	0	0	0	0	1	0	0	0	0	煙草
toby	0	0	0	0	0	0	0	0	0	0	托比
tod	0	0	0	0	0	0	0	0	0	0	托德
today	0	0	0	0	0	0	0	0	0	0	今天
toe	0	0	0	0	0	0	0	0	0	0	腳趾
toga	0	0	0	0	0	0	0	0	0	0	長袍
toil	0	0	0	0	0	0	0	0	0	0	辛勞
toilet	0	0	1	0	0	1	0	0	0	0	洗手間
toils	0	0	0	0	0	1	0	0	0	0	辛勞
token	0	0	0	0	0	0	0	0	0	0	令牌
tolerance	0	0	0	0	0	0	0	0	0	0	寬容
tolerant	0	0	0	0	0	0	1	0	0	0	寬容
tolerate	1	0	0	0	0	1	0	1	0	0	容忍
toleration	0	0	0	0	0	0	1	0	0	0	容忍
toll	0	0	0	0	0	0	0	0	0	0	收費
tomahawk	0	0	0	0	0	0	0	0	0	0	鉞
tomb	0	0	0	0	0	0	0	1	0	0	墓
tomcat	0	0	0	0	0	0	0	0	0	0	雄貓
tome	0	0	0	0	0	0	0	0	0	0	對我來說
tomorrow	0	1	0	0	0	0	0	0	0	0	明天
ton	0	0	0	0	0	0	0	0	0	0	噸
tone	0	0	0	0	0	0	0	0	0	0	語氣
tong	0	0	0	0	0	0	0	0	0	0	通
tongs	0	0	0	0	0	0	0	0	0	0	鉗
tongue	0	0	0	0	0	0	0	0	0	0	舌頭
tonic	0	0	0	0	0	0	0	0	0	0	補品
tonnage	0	0	0	0	0	0	0	0	0	0	噸位
tonsils	0	0	0	0	0	0	0	0	0	0	扁桃體
tooling	0	0	0	0	0	0	0	0	0	0	工裝
tooth	0	0	0	0	0	0	0	0	0	0	齒
toothache	0	0	0	1	0	1	0	0	0	0	牙疼
toothed	0	0	0	0	0	0	0	0	0	0	帶齒的
toothless	0	0	0	0	0	0	0	0	0	0	無牙
top	0	1	0	0	0	0	1	0	0	1	最佳
topaz	0	0	0	0	0	0	0	0	0	0	黃玉
topic	0	0	0	0	0	0	0	0	0	0	話題
topical	0	0	0	0	0	0	0	0	0	0	外用
topographic	0	0	0	0	0	0	0	0	0	0	地形
topographical	0	0	0	0	0	0	0	0	0	0	地形的
topography	0	0	0	0	0	0	0	0	0	0	地形
topple	0	0	0	0	0	0	0	0	1	0	推翻
tor	0	0	0	0	0	0	0	0	0	0	托
torch	0	0	0	0	0	0	0	0	0	0	火炬
torment	1	0	0	1	0	1	0	1	0	0	折磨
torn	0	0	0	0	0	1	0	0	0	0	撕裂
tornado	0	0	0	1	0	0	0	0	0	0	龍捲風
torpedo	1	0	0	0	0	1	0	0	0	0	魚雷
torrent	0	0	0	1	0	0	0	0	0	0	激流
torrid	0	0	0	0	0	1	0	0	0	0	熱帶
torsion	0	0	0	0	0	0	0	0	0	0	扭轉
torso	0	0	0	0	0	0	0	0	0	0	軀幹
tort	0	0	0	0	0	1	0	0	0	0	侵權
tortious	1	0	1	0	0	1	0	0	0	0	侵權的
tortoise	0	0	0	0	0	0	0	0	0	0	烏龜
tortuous	0	0	0	0	0	0	0	0	0	0	曲折
torture	1	1	1	1	0	1	0	1	0	0	折磨
toss	0	0	0	0	0	0	0	0	0	0	折騰
total	0	0	0	0	0	0	0	0	0	0	全部的
totality	0	0	0	0	0	0	0	0	0	0	整體性
totally	0	0	0	0	0	0	0	0	0	0	完全
tote	0	0	0	0	0	0	0	0	0	0	手提袋
totem	0	0	0	0	0	0	0	0	0	0	圖騰
touch	0	0	0	0	0	0	0	0	0	0	觸碰
touched	0	0	0	0	0	1	0	0	0	0	感動
touching	0	0	0	0	0	0	0	0	0	0	接觸
touchy	1	0	0	0	0	1	0	1	0	0	敏感的
tough	0	0	0	0	0	1	0	1	0	0	艱難的
toughness	1	0	0	1	0	0	1	0	0	1	韌性
tour	0	0	0	0	0	0	0	0	0	0	旅遊
tourist	0	0	0	0	0	0	0	0	0	0	遊客
tourmaline	0	0	0	0	0	0	0	0	0	0	電氣石
tournament	0	0	0	0	0	0	0	0	0	0	比賽
tourniquet	0	0	0	0	0	0	0	0	0	0	止血帶
tout	0	0	0	0	0	0	0	0	0	0	兜售
tow	0	0	0	0	0	0	0	0	0	0	拖
towel	0	0	0	0	0	0	0	0	0	0	毛巾
tower	0	0	0	0	0	0	1	0	0	0	塔
towering	0	1	0	1	0	0	1	0	0	0	參天
town	0	0	0	0	0	0	0	0	0	0	鎮
townhouse	0	0	0	0	0	0	0	0	0	0	聯排別墅
toxic	0	0	1	0	0	1	0	0	0	0	有毒的
toxicology	0	0	0	0	0	0	0	0	0	0	毒理學
toxin	0	0	0	1	0	1	0	0	0	0	毒素
toy	0	0	0	0	0	0	0	0	0	0	玩具
trace	0	0	0	0	0	0	0	0	0	0	痕跡
traces	0	0	0	0	0	0	0	0	0	0	痕跡
trachea	0	0	0	0	0	0	0	0	0	0	氣管
tracing	0	0	0	0	0	0	0	0	0	0	追踪
track	0	1	0	0	0	0	0	0	0	0	追踪
tract	0	0	0	1	0	0	0	0	0	0	道
tractable	0	0	0	0	0	0	0	0	0	0	易駕馭
traction	0	0	0	0	0	0	0	0	0	0	牽引力
tractor	0	0	0	0	0	0	0	0	0	0	拖拉機
trade	0	0	0	0	0	0	0	0	0	1	貿易
trader	0	0	0	0	0	0	0	0	0	0	商人
tradesman	0	0	0	0	0	0	0	0	0	0	零售商
trading	0	0	0	0	0	0	0	0	0	0	貿易
tradition	0	0	0	0	0	0	0	0	0	0	傳統
traditional	0	0	0	0	0	0	1	0	0	0	傳統的
traffic	0	0	0	0	0	0	0	0	0	0	交通
tragedy	0	0	0	1	0	1	0	1	0	0	悲劇
tragic	0	0	0	0	0	1	0	0	0	0	悲慘
trail	0	0	0	0	0	0	0	0	0	0	踪跡
train	0	0	0	0	0	0	0	0	0	0	火車
trained	0	0	0	0	0	0	0	0	0	0	訓練有素
trainer	0	0	0	0	0	0	0	0	0	1	教練員
training	0	0	0	0	0	0	0	0	0	0	訓練
trait	0	0	0	0	0	0	0	0	0	0	特徵
traitor	1	0	1	1	0	1	0	1	0	0	叛徒
trajectory	0	0	0	0	0	0	0	0	0	0	彈道
tram	0	0	0	0	0	0	0	0	0	0	電車
tramp	0	0	1	1	0	1	0	1	0	0	流浪漢
tramway	0	0	0	0	0	0	0	0	0	0	有軌電車
trance	0	0	0	0	0	1	0	0	0	0	發呆
tranquil	0	0	0	0	1	0	1	0	0	0	寧靜
tranquility	0	0	0	0	1	0	1	0	0	1	安寧
transact	0	0	0	0	0	0	0	0	0	0	辦理
transaction	0	0	0	0	0	0	0	0	0	1	交易
transatlantic	0	0	0	0	0	0	0	0	0	0	跨大西洋
transcendence	0	1	0	0	1	0	1	0	1	1	超越
transcendent	0	0	0	0	0	0	0	0	0	0	超越的
transcendental	0	0	0	0	0	0	1	0	0	0	先驗的
transcribe	0	0	0	0	0	0	0	0	0	0	錄製
transcriber	0	0	0	0	0	0	0	0	0	0	謄寫員
transcript	0	0	0	0	0	0	0	0	0	1	成績單
transcription	0	0	0	0	0	0	0	0	0	0	轉錄
transfer	0	0	0	0	0	0	0	0	0	0	轉移
transference	0	0	0	0	0	0	0	0	0	0	移情
transferred	0	0	0	0	0	0	0	0	0	0	轉移
transfixed	0	0	0	0	0	0	0	0	0	0	呆若木雞
transform	0	0	0	0	0	0	0	0	0	0	轉換
transformation	0	0	0	0	0	0	0	0	0	0	轉型
transfusion	0	0	0	0	0	0	0	0	0	0	輸血
transgression	0	0	0	0	0	1	0	0	0	0	越界
transient	0	0	0	0	0	0	0	0	0	0	短暫的
transit	0	0	0	0	0	0	0	0	0	0	過境
transition	0	0	0	0	0	0	0	0	0	0	過渡
transitional	0	1	0	0	0	0	0	0	0	0	過渡的
transitive	0	0	0	0	0	0	0	0	0	0	及物的
transitory	0	0	0	0	0	0	0	0	0	0	暫時的
translate	0	0	0	0	0	0	0	0	0	0	翻譯
translation	0	0	0	0	0	0	0	0	0	1	翻譯
translocation	0	0	0	0	0	0	0	0	0	0	易位
translucent	0	0	0	0	0	0	0	0	0	0	半透明
transmission	0	0	0	0	0	0	0	0	0	0	傳播
transmit	0	0	0	0	0	0	0	0	0	0	發送
transmutation	0	0	0	0	0	0	0	0	0	0	嬗變
transom	0	0	0	0	0	0	0	0	0	0	橫梁
transparency	0	0	0	0	0	0	0	0	0	0	透明度
transparent	0	0	0	0	0	0	0	0	0	0	透明的
transplant	0	0	0	0	0	0	0	0	0	0	移植
transplantation	0	0	0	0	0	0	0	0	0	0	移植
transport	0	0	0	0	0	0	0	0	0	0	運輸
transportation	0	0	0	0	0	0	0	0	0	0	運輸
transpose	0	0	0	0	0	0	0	0	0	0	轉置
transposition	0	0	0	0	0	0	0	0	0	0	換位
transverse	0	0	0	0	0	0	0	0	0	0	橫
trap	0	0	0	0	0	0	0	0	0	0	陷阱
trapping	0	0	0	0	0	0	0	0	0	0	誘捕
trappings	0	0	0	0	0	1	0	0	0	0	服飾
traps	0	0	0	0	0	1	0	0	0	0	陷阱
trash	0	0	1	0	0	1	0	1	0	0	垃圾
trashy	0	0	1	0	0	1	0	0	0	0	垃圾
traumatic	1	0	0	1	0	1	0	1	0	0	創傷性的
travail	0	0	0	0	0	1	0	0	0	0	勞苦
travel	0	0	0	0	0	0	0	0	0	0	旅行
traveler	0	0	0	0	0	0	0	0	0	0	遊客
traveling	0	0	0	0	0	0	1	0	0	0	旅行
traverse	0	0	0	0	0	0	0	0	0	0	遍歷
travesty	0	0	1	1	0	1	0	1	0	0	諷刺
trawl	0	0	0	0	0	0	0	0	0	0	拖網
trawler	0	0	0	0	0	0	0	0	0	0	拖網漁船
tray	0	0	0	0	0	0	0	0	0	0	托盤
treacherous	1	0	1	1	0	1	0	0	0	0	奸詐
treachery	1	0	0	1	0	1	0	1	1	0	背信棄義
tread	0	0	0	0	0	0	0	0	0	0	踏
treadmill	0	1	0	0	0	0	0	0	0	0	跑步機
treason	1	0	1	1	0	1	0	0	1	0	叛國罪
treasure	0	1	0	0	1	0	1	0	0	1	寶藏
treasurer	0	0	0	0	0	0	0	0	0	1	司庫
treasury	0	0	0	0	0	0	0	0	0	0	國庫
treat	1	1	1	1	1	1	1	1	1	1	對待
treatise	0	0	0	0	0	0	0	0	0	0	論文
treatment	0	0	0	0	0	0	0	0	0	0	治療
treaty	0	0	0	0	0	0	0	0	0	0	條約
treble	0	0	0	0	0	0	0	0	0	0	高音
tree	1	1	1	0	1	0	1	0	1	1	樹
trek	0	0	0	0	0	0	0	0	0	0	跋涉
trellis	0	0	0	0	0	0	0	0	0	0	格子
tremble	0	0	0	0	0	0	0	0	0	0	顫抖
trembling	0	0	0	1	0	1	0	0	0	0	發抖
tremendous	0	0	0	0	0	0	0	0	0	0	巨大的
tremendously	0	0	0	0	0	0	1	0	0	0	非常
tremor	1	1	0	1	0	1	0	1	0	0	震顫
trench	0	0	0	0	0	0	0	0	0	0	溝
trend	0	0	0	0	0	0	1	0	0	0	趨勢
trending	0	0	0	0	0	0	0	0	0	0	趨勢
trendy	0	0	0	0	0	0	1	0	0	0	時髦的
trepidation	0	1	0	1	0	1	0	0	1	0	戰栗
trespass	1	0	0	0	0	1	0	0	0	0	侵入
triad	0	0	0	0	0	0	0	0	0	0	三合會
triangle	0	0	0	0	0	0	0	0	0	0	三角形
triangular	0	0	0	0	0	0	0	0	0	0	三角形
tribe	0	0	0	0	0	0	0	0	0	1	部落
tribulation	0	0	0	1	0	1	0	1	0	0	苦難
tribunal	0	1	1	1	0	1	0	0	0	1	法庭
tribune	0	0	0	0	0	0	0	0	0	1	論壇
tributary	0	1	0	0	0	0	1	0	0	0	支流
tribute	0	0	0	0	0	0	1	0	0	0	貢
trick	0	0	0	0	0	1	0	0	1	0	詭計
trickery	1	0	1	1	0	1	0	1	1	0	詭計
trickle	0	0	0	0	0	0	0	0	0	0	涓涓細流
tricky	0	0	0	0	0	0	0	0	0	0	棘手
tricycle	0	0	0	0	0	0	0	0	0	0	三輪車
trident	0	0	0	0	0	0	0	0	0	0	三叉戟
trifle	0	0	0	0	0	1	0	0	0	0	瑣事
trig	0	0	0	0	0	0	1	0	0	0	觸發
trigger	0	0	0	0	0	0	0	0	0	0	扳機
trigonometry	0	0	0	0	0	0	0	0	0	0	三角學
trillion	0	0	0	0	0	0	0	0	0	0	兆
trim	0	0	0	0	0	0	0	0	0	0	修剪
trimmer	0	0	0	0	0	0	0	0	0	0	修剪器
trimming	0	0	0	0	0	0	0	0	0	0	修整
trine	0	0	0	0	0	0	0	0	0	0	三分相
trinity	0	0	0	0	0	0	0	0	0	0	三位一體
trio	0	0	0	0	0	0	0	0	0	0	三重奏
trip	0	0	0	0	0	0	0	0	1	0	旅行
tripartite	0	0	0	0	0	0	0	0	0	0	三方
triple	0	0	0	0	0	0	0	0	0	0	三倍
triplet	0	0	0	0	0	0	0	0	0	0	三胞胎
triplicate	0	0	0	0	0	0	0	0	0	0	一式三份
tripod	0	0	0	0	0	0	0	0	0	0	三腳架
tripping	1	0	0	0	0	1	0	1	0	0	跳閘
trite	0	0	0	0	0	0	0	0	0	0	陳詞濫調
tritium	0	0	0	0	0	0	0	0	0	0	氚
triumph	0	1	0	0	1	0	1	0	0	0	勝利
triumphant	0	1	0	0	1	0	1	0	0	1	凱
troll	1	0	0	1	0	1	0	0	0	0	巨魔
trolley	0	0	0	0	0	0	0	0	0	0	手推車
trombone	0	0	0	0	0	0	0	0	0	0	長號
troop	0	0	0	0	0	0	0	0	0	0	部隊
trooper	0	0	0	0	0	0	0	0	0	0	騎兵
troops	0	0	0	0	0	0	0	0	0	0	軍隊
trophy	0	1	0	0	1	0	1	0	1	1	杯
tropical	0	0	0	0	0	0	0	0	0	0	熱帶
trot	0	0	0	0	0	0	0	0	0	0	小跑
troublesome	1	0	0	1	0	1	0	0	0	0	麻煩的
trough	0	0	0	0	0	0	0	0	0	0	槽
troupe	0	0	0	0	0	0	0	0	0	0	劇團
trousers	0	0	0	0	0	0	0	0	0	0	褲子
trout	0	0	0	0	0	0	0	0	0	0	鱒魚
trowel	0	0	0	0	0	0	0	0	0	0	鏝
truce	0	0	0	0	1	0	1	0	0	1	休戰
truck	0	0	0	0	0	0	0	0	0	1	卡車
true	0	0	0	0	1	0	1	0	0	1	“真的”
truism	0	0	0	0	0	0	0	0	0	0	真理
trump	0	0	0	0	0	0	0	0	1	0	王牌
trumpet	0	0	0	0	0	1	0	0	0	0	喇叭
trumpeter	0	0	0	0	0	0	0	0	0	0	號手
truncate	0	0	0	0	0	0	0	0	0	0	截短
truncated	0	0	0	0	0	0	0	0	0	0	截斷
trundle	0	0	0	0	0	0	0	0	0	0	滾動
trunk	0	0	0	0	0	0	0	0	0	0	樹幹
truss	0	0	0	0	0	0	0	0	0	1	桁架
trust	0	0	0	0	0	0	0	0	0	1	相信
trustee	0	0	0	0	0	0	0	0	0	1	受託人
trusty	0	0	0	0	0	0	1	0	0	0	可靠
truth	0	0	0	0	0	0	1	0	0	1	真相
truthful	0	0	0	0	0	0	0	0	0	1	真實
truthfulness	0	0	0	0	0	0	1	0	0	1	真實性
tryout	0	0	0	0	0	0	0	0	0	0	試用
tub	0	0	0	0	0	0	0	0	0	0	浴缸
tube	0	0	0	0	0	0	0	0	0	0	管子
tubular	0	0	0	0	0	0	0	0	0	0	管狀
tubule	0	0	0	0	0	0	0	0	0	0	小管
tuck	0	0	0	0	0	0	0	0	0	0	掖
tucker	0	0	0	0	0	0	0	0	0	0	塔克
tufted	0	0	0	0	0	0	0	0	0	0	簇絨的
tug	0	0	0	0	0	0	0	0	0	0	拖船
tuition	0	0	0	0	0	0	0	0	0	0	學費
tulip	0	0	0	0	0	0	0	0	0	0	鬱金香
tumble	0	0	0	0	0	1	0	0	0	0	翻滾
tumbler	0	0	0	0	0	0	0	0	0	0	不倒翁
tumor	0	0	0	1	0	1	0	0	0	0	瘤
tumour	0	0	0	1	0	1	0	1	0	0	瘤
tumult	1	0	0	1	0	1	0	0	1	0	騷動
tumultuous	1	0	0	1	0	1	0	0	0	0	喧囂
tun	0	0	0	0	0	0	0	0	0	0	屯
tuna	0	0	0	0	0	0	0	0	0	0	金槍魚
tunable	0	0	0	0	0	0	0	0	0	0	可調
tune	0	0	0	0	0	0	0	0	0	0	調
tunic	0	0	0	0	0	0	0	0	0	0	束腰外衣
tuning	0	0	0	0	0	0	0	0	0	0	調音
tunnel	0	0	0	0	0	0	0	0	0	0	隧道
turban	0	0	0	0	0	0	0	0	0	0	頭巾
turbidity	0	0	0	0	0	0	0	0	0	0	濁度
turbine	0	0	0	0	0	0	0	0	0	0	渦輪
turbulence	1	0	0	1	0	1	0	0	0	0	湍流
turbulent	0	0	0	1	0	1	0	0	0	0	湍流
turf	0	0	0	0	0	0	0	0	0	0	草皮
turmeric	0	0	0	0	0	0	0	0	0	0	薑黃
turmoil	1	0	0	1	0	1	0	1	0	0	動盪
turn	0	0	0	0	0	0	0	0	0	0	轉動
turning	0	0	0	0	0	0	0	0	0	0	轉彎
turnkey	0	0	0	0	0	0	0	0	0	0	交鑰匙工程
turnpike	0	0	0	0	0	0	0	0	0	0	收費公路
turntable	0	0	0	0	0	0	0	0	0	0	轉盤
turquoise	0	0	0	0	0	0	0	0	0	0	綠松石
turret	0	0	0	0	0	0	0	0	0	0	砲塔
turtleneck	0	0	0	0	0	0	0	0	0	0	高領毛衣
tussle	1	0	0	0	0	0	0	0	0	0	打架
tutelage	0	0	0	0	0	0	1	0	0	1	監護
tutor	0	0	0	0	0	0	1	0	0	0	導師
tweak	0	0	0	0	0	0	0	0	0	0	調整
twelfth	0	0	0	0	0	0	0	0	0	0	第十二
twelve	0	0	0	0	0	0	0	0	0	0	十二
twentieth	0	0	0	0	0	0	0	0	0	0	第二十
twenty	0	0	0	0	0	0	0	0	0	0	二十
twig	0	0	0	0	0	0	0	0	0	0	枝條
twilight	0	0	0	0	0	0	0	0	0	0	暮
twill	0	0	0	0	0	0	0	0	0	0	斜紋布
twin	0	0	0	0	0	0	1	0	0	0	雙胞胎
twine	0	0	0	0	0	0	0	0	0	0	纏繞
twinkle	0	1	0	0	1	0	1	0	0	0	閃爍
twins	0	0	0	0	0	0	0	0	0	0	雙胞胎
twist	0	0	0	0	0	0	0	0	0	0	捻
twisted	0	0	0	0	0	0	0	0	0	0	扭曲的
twitch	0	0	0	0	0	1	0	0	0	0	抽搐
twofold	0	0	0	0	0	0	0	0	0	0	雙重
tycoon	0	0	0	0	0	0	0	0	0	0	巨頭
type	0	0	0	0	0	0	0	0	0	0	類型
typewriter	0	0	0	0	0	0	0	0	0	0	打字機
typhoon	0	0	0	1	0	1	0	0	0	0	颱風
typically	0	0	0	0	0	0	0	0	0	0	通常
typist	0	0	0	0	0	0	0	0	0	0	打字員
typography	0	0	0	0	0	0	0	0	0	0	排版
tyrannical	1	0	1	1	0	1	0	0	0	0	強橫
tyranny	0	0	0	1	0	1	0	1	0	0	暴政
tyrant	1	0	1	1	0	1	0	1	0	0	暴君
tyre	0	0	0	0	0	0	0	0	0	0	胎
ubiquitous	0	0	0	0	0	0	0	0	0	0	無處不在
ubiquity	0	0	0	0	0	0	0	0	0	0	無處不在
ugliness	0	0	1	1	0	1	0	1	0	0	醜陋
ugly	0	0	1	0	0	1	0	0	0	0	醜陋的
ulcer	1	0	1	1	0	1	0	1	0	0	潰瘍
ulterior	0	0	0	0	0	1	0	0	0	0	不可告人的
ultimate	0	1	0	0	0	0	0	1	0	0	最終的
ultimately	0	1	0	0	0	0	1	0	0	0	最終
ultimatum	1	0	0	1	0	1	0	0	0	0	最後通牒
ultimo	0	0	0	0	0	0	0	0	0	0	最後的
ultraviolet	0	0	0	0	0	0	0	0	0	0	紫外線
umbilical	0	0	0	0	0	0	0	0	0	0	臍帶
umbra	0	0	0	0	0	0	0	0	0	0	本影
umbrella	0	0	0	0	0	0	0	0	0	0	傘
umpire	0	0	0	0	0	0	1	0	0	1	裁判
unabashed	0	0	0	0	0	0	0	0	0	0	毫不掩飾
unabated	0	0	0	0	0	0	0	0	0	0	有增無減
unable	0	0	0	0	0	1	0	1	0	0	無法
unacceptable	0	0	0	0	0	1	0	1	0	0	不可接受的
unaccompanied	0	0	0	0	0	0	0	0	0	0	無人陪伴
unaccountable	0	1	1	0	0	1	0	1	0	1	不負責任的
unacknowledged	0	0	0	0	0	0	0	1	0	0	未被承認的
