English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Georgian Word
vicar	0	0	0	0	0	0	1	0	0	1	მეუფე
vicarious	0	0	0	0	0	0	0	0	0	0	მოადგილე
vice	0	0	0	0	0	1	0	0	0	0	ვიცე
vicinity	0	0	0	0	0	0	0	0	0	0	მიმდებარედ
vicious	1	0	1	0	0	1	0	0	0	0	მანკიერი
victim	1	0	0	1	0	1	0	1	0	0	მსხვერპლი
victimized	1	0	1	1	0	1	0	1	1	0	მსხვერპლი გახდა
victor	0	0	0	0	1	0	1	0	0	0	გამარჯვებული
victoria	0	0	0	0	0	0	0	0	0	0	ვიქტორია
victorious	0	0	0	0	1	0	1	0	0	0	გამარჯვებული
victory	0	1	0	0	1	0	1	0	0	1	გამარჯვება
videotape	0	0	0	0	0	0	0	0	0	0	ვიდეოფირი
vie	0	0	0	0	0	0	0	0	0	0	ვიე
view	0	0	0	0	0	0	0	0	0	0	ხედი
vigil	0	1	0	0	0	0	0	0	0	0	სიფხიზლე
vigilance	0	1	0	0	0	0	1	0	0	1	სიფხიზლე
vigilant	0	0	0	1	0	0	1	0	0	1	ფხიზლად
vignette	0	0	0	0	0	0	0	0	0	0	ვინეტი
vigor	0	0	0	0	0	0	1	0	0	0	ენერგიულობა
vigorous	0	0	0	0	0	0	1	0	0	1	ენერგიული
viking	0	0	0	0	0	0	0	0	0	0	ვიკინგები
villa	0	0	0	0	0	0	0	0	0	0	ვილა
village	0	0	0	0	0	0	0	0	0	0	სოფელი
villager	0	0	0	0	0	0	1	0	0	1	სოფლელი
villain	0	0	0	1	0	1	0	0	0	0	ბოროტმოქმედი
villainous	1	0	1	1	0	1	0	0	0	0	ბოროტმოქმედი
vinaigrette	0	0	0	0	0	0	0	0	0	0	ვინეგრეტი
vindicate	1	0	0	0	0	0	0	0	0	0	გაამართლებს
vindicated	0	0	0	0	0	0	1	0	0	0	გაამართლა
vindication	0	1	0	0	1	0	1	0	0	1	გამართლება
vindictive	1	0	1	0	0	1	0	0	0	0	შურისმაძიებელი
vinegar	0	0	0	0	0	0	0	0	0	0	ძმარი
vineyard	0	0	0	0	0	0	0	0	0	0	ვენახი
viola	0	0	0	0	0	0	0	0	0	0	ალტი
violation	1	0	0	1	0	1	0	1	1	0	დარღვევა
violence	1	0	0	1	0	1	0	1	0	0	ძალადობა
violent	1	0	1	1	0	1	0	0	1	0	ძალადობრივი
violently	1	0	1	1	0	1	0	1	0	0	უხეშად
violet	0	0	0	0	0	0	0	0	0	0	იისფერი
violin	0	0	0	0	0	0	0	0	0	0	ვიოლინო
violinist	0	0	0	0	0	0	0	0	0	0	მევიოლინე
viper	0	0	0	1	0	1	0	0	0	0	გველგესლას
virgin	0	0	0	0	0	0	1	0	0	1	ქალწული
virginity	0	1	0	0	0	0	1	0	0	0	ქალწულობა
virology	0	0	0	0	0	0	0	0	0	0	ვირუსოლოგია
virtual	0	0	0	0	0	0	0	0	0	0	ვირტუალური
virtually	0	0	0	0	0	0	0	0	0	0	ვირტუალურად
virtue	0	0	0	0	0	0	1	0	0	1	სათნოება
virtuoso	0	0	0	0	0	0	0	0	0	0	ვირტუოზი
virtuous	0	0	0	0	1	0	1	0	0	1	სათნო
virulence	1	0	0	1	0	1	0	0	0	0	ვირულენტობა
virus	0	0	0	0	0	1	0	0	0	0	ვირუსი
visa	0	0	0	0	0	0	0	0	0	0	ვიზა
visage	0	0	0	0	0	0	0	0	0	0	ვიზაჟი
viscosity	0	0	0	0	0	0	0	0	0	0	სიბლანტე
viscous	0	0	0	0	0	0	0	0	0	0	ბლანტი
vise	0	0	0	0	0	0	0	0	0	0	ვიზა
visibility	0	0	0	0	0	0	0	0	0	0	ხილვადობა
visible	0	0	0	0	0	0	0	0	0	0	ხილული
visibly	0	0	0	0	0	0	0	0	0	0	ხილულად
vision	0	1	0	0	0	0	1	0	0	0	ხედვა
visionary	0	1	0	0	1	0	1	0	0	1	მეოცნებე
visit	0	0	0	0	0	0	1	0	0	0	ვიზიტი
visitation	0	0	0	0	0	1	0	0	0	0	ვიზიტი
visiting	0	0	0	0	0	0	0	0	0	0	სტუმრად
visitor	0	1	0	0	1	0	1	0	0	0	სტუმარი
visor	0	1	0	0	0	0	0	0	1	0	ვიზორი
vista	0	0	0	0	0	0	0	0	0	0	ხედვა
visual	0	0	0	0	0	0	0	0	0	0	ვიზუალური
visualize	0	0	0	0	0	0	0	0	0	0	ვიზუალიზაცია
vital	0	0	0	0	0	0	1	0	0	0	სასიცოცხლო
vitality	0	0	0	0	1	0	1	0	0	1	სიცოცხლისუნარიანობა
vitreous	0	0	0	0	0	0	0	0	0	0	მინისებური
vivacious	0	0	0	0	1	0	1	0	0	0	ცოცხალი
vivid	0	0	0	0	1	0	1	0	0	0	ცოცხალი
vixen	0	0	0	0	0	1	0	0	0	0	ვიქსენი
vocabulary	0	0	0	0	0	0	1	0	0	0	ლექსიკა
vocal	0	0	0	0	0	0	0	0	0	0	ვოკალური
vocalist	0	0	0	0	0	0	0	0	0	0	ვოკალისტი
vocation	0	0	0	0	0	0	0	0	0	0	მოწოდება
vogue	0	0	0	0	0	0	0	0	0	0	მოდა
voice	0	0	0	0	0	0	0	0	0	0	ხმა
voiceless	0	0	0	0	0	0	0	0	0	0	უხმოდ
void	0	0	0	0	0	0	0	0	0	0	ბათილად
volatility	1	1	0	1	0	1	0	0	1	0	არასტაბილურობა
volcanic	0	0	0	0	0	0	0	0	0	0	ვულკანური
volcano	0	0	0	1	0	1	0	0	1	0	ვულკანის
volition	0	0	0	0	0	0	0	0	0	0	ნებისყოფა
volley	0	0	0	0	0	0	0	0	0	0	ფრენბურთი
voltmeter	0	0	0	0	0	0	0	0	0	0	ვოლტმეტრი
volume	0	0	0	0	0	0	0	0	0	0	მოცულობა
voluminous	0	0	0	0	0	0	0	0	0	0	მოცულობითი
voluntarily	0	0	0	0	0	0	0	0	0	0	ნებაყოფლობით
voluntary	0	0	0	0	0	0	0	0	0	0	ნებაყოფლობითი
volunteer	0	1	0	1	1	0	1	0	0	1	მოხალისე
volunteering	0	0	0	0	0	0	0	0	0	0	მოხალისეობა
volunteers	0	0	0	0	0	0	0	0	0	1	მოხალისეები
voluptuous	0	1	0	0	1	0	1	0	0	0	ვნებამორეული
vomit	0	0	1	0	0	0	0	0	0	0	ღებინება
vomiting	0	0	0	0	0	1	0	0	0	0	ღებინება
voodoo	0	0	0	0	0	1	0	0	0	0	ვუდუ
voracious	0	0	0	0	0	0	0	0	0	0	მტაცებელი
vortex	0	0	0	0	0	0	0	0	0	0	მორევი
vote	1	1	0	0	1	1	1	1	1	1	ხმის მიცემა
voting	0	0	0	0	0	0	0	0	0	0	ხმის მიცემა
votive	0	0	0	0	0	0	0	0	0	1	აღთქმა
vouch	0	0	0	0	0	0	1	0	0	1	გარანტია
voucher	0	0	0	0	0	0	0	0	0	1	ვაუჩერი
vow	0	1	0	0	1	0	1	0	0	1	აღთქმა
vowel	0	0	0	0	0	0	0	0	0	0	ხმოვანი
voyage	0	1	0	0	0	0	0	0	0	0	ვოიაჟი
voyager	0	0	0	0	0	0	0	0	0	0	ვოიაჯერი
vulgar	0	0	1	0	0	1	0	0	0	0	ვულგარული
vulgarity	1	0	1	0	0	1	0	1	0	0	ვულგარულობა
vulnerability	0	0	0	1	0	1	0	1	0	0	დაუცველობა
vulnerable	0	0	0	0	0	0	0	0	0	0	დაუცველი
vulture	0	0	1	1	0	1	0	0	0	0	ულვა
wad	0	0	0	0	0	0	0	0	0	0	ვადი
wade	0	0	0	0	0	0	0	0	0	0	უეიდი
wafer	0	0	0	0	0	0	0	0	0	0	ვაფლი
waffle	1	0	0	0	0	1	0	1	0	0	ვაფლი
wag	0	0	0	0	0	0	0	0	0	0	რხევა
wager	0	0	0	0	0	0	0	0	0	0	ფსონი
wages	0	0	0	0	1	0	1	0	0	0	ხელფასები
wagon	0	0	0	0	0	0	0	0	0	0	ვაგონი
wail	0	0	0	1	0	1	0	1	0	0	ტირილი
waist	0	0	0	0	0	0	0	0	0	0	წელის
waistcoat	0	0	0	0	0	0	0	0	0	0	ჟილეტი
wait	0	1	0	0	0	1	0	0	0	0	დაელოდე
waiter	0	0	0	0	0	0	0	0	0	0	მიმტანი
waiting	0	0	0	0	0	0	0	0	0	0	ელოდება
waive	0	0	0	0	0	0	0	0	0	0	უარი თქვას
wake	0	0	0	0	0	0	0	0	0	0	გაღვიძება
walk	0	0	0	0	0	0	0	0	0	0	ფეხით
walker	0	0	0	0	0	0	0	0	0	0	მოსიარულე
wall	0	0	0	0	0	0	0	0	0	0	კედელი
wallet	0	0	0	0	0	0	0	0	0	0	საფულე
wallow	0	0	1	0	0	1	0	1	0	0	ღრიალი
walnut	0	0	0	0	0	0	0	0	0	0	კაკალი
waltz	0	0	0	0	0	0	0	0	0	0	ვალსი
wan	0	0	0	1	0	1	0	1	0	0	მათ
wand	0	0	0	0	0	0	0	0	0	0	კვერთხი
wander	0	0	0	0	0	0	0	0	0	0	ხეტიალი
wanderer	0	0	0	0	0	0	0	0	0	0	მოხეტიალე
wandering	0	0	0	0	0	0	0	0	0	0	მოხეტიალე
wane	0	0	0	0	0	1	0	1	0	0	იკლებს
waning	0	0	0	0	0	0	0	0	0	0	მცირდება
wanting	0	0	0	0	0	1	0	1	0	0	მსურველი
war	0	0	0	1	0	1	0	0	0	0	ომი
warbler	0	0	0	0	0	0	0	0	0	0	მეჭეჭი
ward	0	0	0	0	0	0	0	0	0	0	პალატა
warden	1	0	0	1	0	1	0	0	0	1	მცველი
wardrobe	0	0	0	0	0	0	0	0	0	0	გარდერობი
ware	0	0	0	1	0	1	0	0	0	0	ნაკეთობა
warehouse	0	0	0	0	0	0	0	0	0	0	საწყობი
warfare	1	0	0	1	0	1	0	1	0	0	ომი
warlike	1	0	0	1	0	1	0	0	0	0	მეომარი
warlock	0	0	0	1	0	0	0	0	0	0	მეომარი
warming	0	0	0	0	0	0	0	0	0	0	დათბობა
warn	0	1	0	1	0	1	0	0	1	1	გაფრთხილება
warned	0	1	0	1	0	0	0	0	1	0	გაფრთხილებული
warning	0	0	0	1	0	0	0	0	0	0	გაფრთხილება
warp	1	0	0	0	0	1	0	1	0	0	დეფორმაცია
warped	0	0	0	0	0	1	0	0	0	0	დახრილი
warrant	0	0	0	0	0	0	0	0	0	0	ორდერი
warranted	0	0	0	0	0	0	0	0	0	0	გარანტირებული
warrants	0	0	0	0	0	0	0	0	0	0	ორდერები
warranty	0	0	0	0	0	0	1	0	0	1	გარანტია
warren	0	0	0	0	0	0	0	0	0	0	უორენი
warrior	1	0	0	1	0	0	1	0	0	0	მეომარი
wart	0	0	1	0	0	1	0	0	0	0	მეჭეჭა
wary	0	0	0	1	0	0	0	0	0	0	დამფრთხალი
wash	0	0	0	0	0	0	0	0	0	0	სარეცხი
washing	0	0	0	0	0	0	0	0	0	0	სარეცხი
washout	0	0	0	0	0	0	0	0	0	0	გამორეცხვა
wasp	0	0	0	0	0	0	0	0	0	0	ვოსპი
waste	0	0	1	0	0	1	0	0	0	0	დახარჯვა
wasted	1	0	1	0	0	1	0	0	0	0	გაფლანგა
wasteful	1	0	1	0	0	1	0	1	0	0	მფლანგველი
wasting	0	0	1	1	0	1	0	1	0	0	გაფლანგვა
watch	0	1	0	1	0	0	0	0	0	0	უყურებს
watchdog	0	0	0	0	0	0	1	0	0	1	მცველი
watchful	0	0	0	0	0	0	1	0	0	1	ფხიზლად
watchman	0	0	0	0	0	0	1	0	0	1	დარაჯი
water	0	0	0	0	0	0	0	0	0	0	წყალი
watercourse	0	0	0	0	0	0	0	0	0	0	წყლის ნაკადი
watered	0	0	0	0	0	0	0	0	0	0	მორწყული
waterproof	0	0	0	0	0	0	1	0	0	0	წყალგაუმტარი
waterworks	0	0	0	0	0	0	0	0	0	0	წყალსადენის
watery	0	0	0	0	0	1	0	0	0	0	წყლიანი
wave	0	0	0	0	0	0	0	0	0	0	ტალღა
waver	0	0	0	1	0	1	0	0	0	0	მერყევი
wavering	0	0	0	0	0	0	0	0	0	0	მერყევი
waves	0	0	0	0	0	0	0	0	0	0	ტალღები
wavy	0	0	0	0	0	0	0	0	0	0	ტალღოვანი
wax	0	0	0	0	0	0	0	0	0	0	ცვილი
waxy	0	0	0	0	0	0	0	0	0	0	ცვილისებრი
ways	0	0	0	0	0	0	0	0	0	0	გზები
wayward	0	0	0	0	0	0	0	0	0	0	გზააბნეული
weakened	0	0	0	0	0	1	0	0	0	0	დასუსტებული
weakly	0	0	0	1	0	1	0	1	0	0	სუსტად
weakness	0	0	0	0	0	1	0	0	0	0	სისუსტე
wealth	0	0	0	0	1	0	1	0	0	1	სიმდიდრე
wealthy	0	0	0	0	0	0	0	0	0	0	მდიდარი
weapon	0	0	0	0	0	0	0	0	0	0	იარაღი
wear	0	0	0	0	0	1	0	0	0	1	აცვიათ
wearily	0	0	0	0	0	1	0	1	0	0	მობეზრებულად
weariness	0	0	0	0	0	1	0	1	0	0	დაღლილობა
wearing	0	0	0	0	0	0	0	0	0	0	ტარება
weary	0	0	0	0	0	1	0	1	0	0	დაღლილი
weather	0	0	0	0	0	0	0	0	0	0	ამინდი
weathered	0	0	0	0	0	0	0	0	0	0	გაფითრებული
weatherproof	0	0	0	0	0	0	1	0	0	0	ამინდის მდგრადი
weave	0	0	0	0	0	0	0	0	0	0	ქსოვა
web	0	0	0	0	0	0	0	0	0	0	ვებ
wed	0	0	0	0	0	0	0	0	0	0	ოთხ
wedded	0	0	0	0	0	0	0	0	0	0	დაქორწინდა
wedge	0	0	0	0	0	0	0	0	0	0	სოლი
wee	0	0	0	0	0	0	0	0	0	0	ვაი
weed	0	0	0	0	0	0	0	0	0	0	სარეველა
weeding	0	0	0	0	0	0	0	0	0	0	სარეველას მოცილება
weeds	0	0	0	0	0	1	0	1	0	0	სარეველა
weedy	0	0	0	0	0	0	0	0	0	0	სარეველა
week	0	0	0	0	0	0	0	0	0	0	კვირა
weekly	0	0	0	0	0	0	0	0	0	0	ყოველკვირეული
weep	0	0	0	0	0	1	0	1	0	0	ტირილი
weeping	0	0	0	0	0	0	0	1	0	0	ტირილი
weigh	0	1	0	0	0	0	0	0	0	1	წონაში
weighing	0	0	0	0	0	0	0	0	0	0	წონით
weight	0	1	1	1	1	1	1	1	1	1	წონა
weightless	0	0	0	0	0	0	0	0	0	0	უწონო
weights	0	0	0	0	0	0	0	0	0	0	წონები
weighty	0	0	0	1	0	0	0	0	0	0	წონიანი
weir	0	0	0	0	0	0	0	0	0	0	კაშხალი
weird	0	0	1	0	0	1	0	0	0	0	უცნაური
weirdo	0	0	0	1	0	1	0	0	0	0	უცნაური
welcomed	0	0	0	0	1	0	1	0	0	0	მიესალმა
weld	0	0	0	0	0	0	0	0	0	0	შედუღება
welfare	0	0	0	0	0	0	0	0	0	0	კეთილდღეობა
wellhead	0	0	0	0	0	0	0	0	0	0	ჭაბურღილი
welt	0	0	0	0	0	0	0	0	0	0	ველური
wen	0	0	0	0	0	1	0	0	0	0	ვენ
wench	1	0	1	0	0	1	0	0	0	0	ვენჩი
western	0	0	0	0	0	0	0	0	0	0	დასავლეთ
wet	0	0	0	0	0	0	0	0	0	0	სველი
whack	0	0	0	0	0	1	0	0	0	0	ტკაცუნი
whale	0	0	0	0	0	0	0	0	0	0	ვეშაპი
wham	0	0	0	0	0	0	0	0	0	0	ვჰამ
wharf	0	0	0	0	0	0	0	0	0	0	ნავსადგური
whatsoever	0	0	0	0	0	0	0	0	0	0	რაც არ უნდა იყოს
wheel	0	0	0	0	0	0	0	0	0	0	საჭე
wheels	0	0	0	0	0	0	0	0	0	0	დისკები
whereabouts	0	0	0	0	0	0	0	0	0	0	ადგილსამყოფელი
wherefore	0	0	0	0	0	0	0	0	0	0	ამიტომ
wherewith	0	0	0	0	0	0	0	0	0	0	რომლითაც
wherewithal	0	0	0	0	0	0	0	0	0	0	რითაც
whet	0	0	0	0	0	0	0	0	0	0	ჭკნება
whiff	0	0	0	0	0	0	0	0	0	0	სუნთქვა
whilst	0	0	0	0	0	0	0	0	0	0	ხოლო
whim	0	1	0	0	1	1	0	0	1	0	ახირება
whimper	0	0	0	1	0	0	0	1	0	0	კვნესა
whimsical	0	0	0	0	1	0	0	0	0	0	ახირებული
whimsy	0	0	0	0	0	0	0	0	0	0	ახირება
whine	0	0	1	0	0	1	0	1	0	0	წუწუნი
whip	1	0	0	0	0	1	0	0	0	0	მათრახი
whirl	0	0	0	0	0	0	0	0	0	0	მორევა
whirlpool	0	0	0	1	0	0	0	0	0	0	მორევი
whirlwind	0	0	0	1	0	1	0	0	0	0	მორევი
whisk	0	0	0	0	0	0	0	0	0	0	ათქვიფეთ
whisker	0	0	0	0	0	0	0	0	0	0	ულვაში
whisky	0	0	0	0	0	1	0	0	0	0	ვისკი
whisper	0	0	0	0	0	0	0	0	0	0	ჩურჩული
whispered	0	0	0	0	0	0	0	0	0	0	ჩაიჩურჩულა
whistle	0	0	0	0	0	0	0	0	0	0	სასტვენი
whit	0	0	0	0	0	0	0	0	0	0	თეთრი
whiteness	0	0	0	0	1	0	1	0	0	0	სითეთრე
whitish	0	0	0	0	0	0	0	0	0	0	მოთეთრო
whiz	0	0	0	0	0	0	0	0	0	0	ვიზი
wholesome	0	0	0	0	0	0	1	0	0	1	ჯანსაღი
wholly	0	0	0	0	0	0	0	0	0	0	მთლიანად
whoop	0	0	0	0	0	0	0	0	0	0	უი
whopping	0	0	0	0	0	0	0	0	0	0	უზარმაზარი
whore	0	0	1	0	0	1	0	0	0	0	მეძავი
wick	0	0	0	0	0	0	0	0	0	0	ფითილი
wicked	0	0	0	1	0	1	0	0	0	0	ბოროტი
wickedness	0	0	1	0	0	1	0	0	0	0	ბოროტება
wicker	0	0	0	0	0	0	0	0	0	0	წნული
wicket	0	0	0	0	0	0	1	0	0	0	ვიკეტი
wide	0	0	0	0	0	0	0	0	0	0	ფართო
widely	0	0	0	0	0	0	0	0	0	0	ფართოდ
widen	0	0	0	0	0	0	0	0	0	0	გაფართოვდეს
widespread	0	0	0	0	0	0	1	0	0	0	ფართოდ გავრცელებული
widow	0	0	0	0	0	0	0	1	0	0	ქვრივი
widower	0	0	0	0	0	0	0	1	0	0	ქვრივი
width	0	0	0	0	0	0	0	0	0	0	სიგანე
wield	0	0	0	0	0	0	0	0	0	0	მართავდნენ
wife	0	0	0	0	0	0	0	0	0	0	ცოლი
wig	0	0	0	0	0	0	0	0	0	0	პარიკი
wight	0	0	0	0	0	0	0	0	0	0	წონა
wild	0	0	0	0	0	1	0	0	1	0	ველური
wildcat	0	0	0	0	0	1	0	0	0	0	ველური კატა
wilderness	0	1	0	1	0	0	0	1	0	0	უდაბნო
wildfire	0	0	0	1	0	1	0	1	1	0	ტყის ხანძარი
willful	1	0	0	0	0	1	0	1	0	0	განზრახ
willingly	0	0	0	0	0	0	1	0	0	0	ნებით
willingness	0	0	0	0	0	0	1	0	0	0	სურვილი
willow	0	0	0	0	0	0	0	0	0	0	ტირიფი
wilted	0	0	0	0	0	0	0	0	0	0	გაფითრებული
wily	0	0	0	0	0	0	0	0	0	0	მზაკვრული
wimp	0	0	1	1	0	1	0	0	0	0	გაწბილება
wimpy	1	0	1	1	0	1	0	1	0	0	დაღლილი
wince	1	0	1	1	0	1	0	1	0	0	გაწბილება
winch	0	0	0	0	0	0	0	0	0	0	ჯალამბარი
wind	0	0	0	0	0	0	0	0	0	0	ქარი
windfall	0	0	0	0	0	0	1	0	0	0	მოულოდნელი
winding	0	0	0	0	0	0	0	0	0	0	გრაგნილი
windmill	0	0	0	0	0	0	0	0	0	0	ქარის წისქვილი
window	0	0	0	0	0	0	0	0	0	0	ფანჯარა
windy	0	0	0	0	0	0	0	0	0	0	ქარიანი
wine	0	0	0	0	0	0	0	0	0	0	ღვინო
wing	0	0	0	0	0	0	0	0	0	0	ფრთა
winged	0	0	0	0	0	0	0	0	0	0	ფრთიანი
wink	0	0	0	0	0	0	0	0	0	0	თვალის ჩაკვრა
winner	0	1	0	0	1	0	1	0	1	0	გამარჯვებული
winning	0	1	1	0	1	0	1	1	1	1	გამარჯვების
winnings	0	1	0	0	1	0	1	0	0	0	მოგება
winter	0	0	0	0	0	0	0	0	0	0	ზამთარი
wintry	0	0	0	0	0	0	0	0	0	0	ზამთრის
wipe	0	0	0	0	0	0	0	0	0	0	წაშალეთ
wire	0	0	0	0	0	0	0	0	0	0	მავთული
wireless	1	1	0	0	0	0	1	0	1	0	უკაბელო
wis	0	0	0	0	0	0	1	0	0	0	ბრძენი
wisdom	0	0	0	0	0	0	1	0	0	1	სიბრძნე
wise	0	0	0	0	0	0	1	0	0	0	ბრძენი
wishful	0	1	0	0	0	0	0	0	0	0	სურვილისამებრ
wistful	0	0	0	0	0	0	0	0	0	0	მგზნებარე
wit	0	0	0	0	0	0	1	0	0	0	ჭკუა
witch	1	0	1	1	0	1	0	0	0	0	ჯადოქარი
witchcraft	1	0	0	1	0	1	0	1	0	0	ჯადოქრობა
withal	0	0	0	0	0	0	0	0	0	0	ერთად
withdraw	0	0	0	0	0	1	0	1	0	0	ამოღება
withdrawal	0	0	0	0	0	0	0	0	0	0	გაყვანა
wither	0	0	0	0	0	1	0	1	0	0	გახმება
withered	0	0	1	0	0	1	0	0	0	0	გამხმარი
withstand	0	1	0	1	0	0	1	0	0	0	გაუძლებს
witness	0	0	0	0	0	0	0	0	0	1	მოწმე
wits	0	0	0	0	0	0	1	0	0	0	ჭკუა
witty	0	0	0	0	1	0	1	0	0	0	მახვილგონივრული
wizard	0	1	0	0	0	0	1	0	1	0	ოსტატი
woe	0	0	1	1	0	1	0	1	0	0	ვაი
woeful	0	0	0	0	0	1	0	1	0	0	საწყალი
woefully	0	0	1	0	0	1	0	1	0	0	სავალალოდ
womanhood	0	0	0	0	0	0	0	0	0	0	ქალურობა
womanly	0	0	0	0	0	0	0	0	0	0	ქალური
womb	0	0	0	0	0	0	1	0	0	0	საშვილოსნო
wonderful	0	0	0	0	1	0	1	0	1	1	მშვენიერი
wonderfully	0	0	0	0	1	0	1	0	1	0	საოცრად
wondrous	0	0	0	0	0	0	1	0	0	0	საოცარი
wont	0	1	0	0	0	0	0	0	0	0	არა
woo	0	0	0	0	0	0	0	0	0	0	ვაუ
wood	0	0	0	0	0	0	0	0	0	0	ტყე
woodcut	0	0	0	0	0	0	0	0	0	0	ხის კვეთა
wooden	0	0	0	0	0	0	0	0	0	0	ხის
woodlands	0	0	0	0	0	0	0	0	0	0	ტყეები
woody	0	0	0	0	0	0	0	0	0	0	ვუდი
wooing	0	0	0	0	0	0	0	0	0	0	მოწონება
wool	0	0	0	0	0	0	0	0	0	0	მატყლი
woolly	0	0	0	0	0	0	0	0	0	0	მატყლიანი
wop	1	0	0	0	0	0	0	0	0	0	ვაფ
word	0	0	0	0	0	0	1	0	0	1	სიტყვა
wording	0	0	0	0	0	0	0	0	0	0	ფორმულირება
words	1	0	0	0	0	1	0	0	0	0	სიტყვები
wordy	0	0	0	0	0	0	0	0	0	0	სიტყვიერი
work	0	0	0	0	0	0	0	0	0	0	მუშაობა
workbook	0	0	0	0	0	0	0	0	0	0	სამუშაო წიგნი
worker	0	0	0	0	0	0	0	0	0	0	მუშაკი
working	0	0	0	0	0	0	1	0	0	0	სამუშაო
workman	0	0	0	0	0	0	0	0	0	0	მუშაკი
workmanship	0	0	0	0	0	0	0	0	0	0	შრომისმოყვარეობა
workplace	0	0	0	0	0	0	0	0	0	0	სამუშაო ადგილი
works	0	0	0	0	0	0	0	0	0	0	მუშაობს
workshop	0	0	0	0	0	0	0	0	0	0	სახელოსნო
world	0	0	0	0	0	0	0	0	0	0	მსოფლიო
worldly	0	0	0	0	0	0	0	0	0	0	ამქვეყნიური
worldwide	0	0	0	0	0	0	0	0	0	0	მთელ მსოფლიოში
worm	0	1	0	0	0	1	0	0	1	0	ჭია
worn	0	0	0	0	0	1	0	1	0	0	ნახმარი
worried	0	0	0	0	0	1	0	1	0	0	შეშფოთებული
worry	0	1	0	1	0	1	0	1	0	0	შეშფოთება
worrying	0	1	0	1	0	1	0	1	0	0	შემაშფოთებელი
worse	0	0	0	1	0	1	0	1	0	0	უარესი
