English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Punjabi Word
shatter	1	0	0	1	0	1	0	1	1	0	ਚਕਨਾਚੂਰ
shattered	0	0	0	0	0	1	0	1	0	0	ਚਕਨਾਚੂਰ
shave	0	0	0	0	0	0	0	0	0	0	ਸ਼ੇਵ
shaving	0	0	0	0	0	0	0	0	0	0	ਸ਼ੇਵਿੰਗ
shawl	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਲ
sheaf	0	0	0	0	0	0	0	0	0	0	sheaf
shear	0	0	0	0	0	0	0	0	0	0	ਕੱਟਣਾ
shears	0	0	0	0	0	0	0	0	0	0	ਕਾਤਰ
sheath	0	0	0	0	0	0	0	0	0	0	ਮਿਆਨ
sheathing	0	0	0	0	0	0	0	0	0	0	ਮਿਆਨ
shed	0	0	0	0	0	1	0	0	0	0	ਸ਼ੈੱਡ
sheen	0	0	0	0	0	0	0	0	0	0	ਚਮਕ
sheep	0	0	0	0	0	0	0	0	0	0	ਭੇਡ
sheer	0	0	0	0	0	0	0	0	0	0	ਪਰਤੱਖ
sheet	0	0	0	0	0	0	0	0	0	0	ਸ਼ੀਟ
shelf	0	0	0	0	0	0	0	0	0	0	ਸ਼ੈਲਫ
shell	1	0	0	1	0	1	0	1	1	0	ਸ਼ੈੱਲ
shellfish	0	0	0	0	0	0	0	0	0	0	ਸ਼ੈੱਲਫਿਸ਼
shelter	0	0	0	0	0	0	1	0	0	1	ਆਸਰਾ
shelved	0	0	0	0	0	1	0	0	0	0	ਆਸਰਾ
shepherd	0	0	0	0	0	0	1	0	0	1	ਆਜੜੀ
sheriff	0	0	0	0	0	0	0	0	0	1	ਸ਼ੈਰਿਫ
sherry	0	0	0	0	0	0	0	0	0	0	ਸ਼ੈਰੀ
shield	0	0	0	0	0	0	0	0	0	0	ਸ਼ੀਲਡ
shift	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਫਟ
shifting	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਫਟ ਕਰਨਾ
shilling	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਲਿੰਗ
shimmer	0	0	0	0	0	0	0	0	0	0	ਚਮਕਣਾ
shin	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਨ
shine	0	0	0	0	0	0	1	0	0	0	ਚਮਕ
shingle	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿੰਗਲ
shining	0	1	0	0	1	0	1	0	0	0	ਚਮਕਦਾਰ
shiny	0	0	0	0	0	0	0	0	0	0	ਚਮਕਦਾਰ
ship	0	1	0	0	0	0	0	0	0	0	ਜਹਾਜ਼
shipment	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਪਮੈਂਟ
shipping	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਪਿੰਗ
shipwreck	0	0	0	1	0	1	0	1	0	0	ਜਹਾਜ਼ ਦੀ ਤਬਾਹੀ
shire	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਇਰ
shirt	0	0	0	0	0	0	0	0	0	0	ਕਮੀਜ਼
shit	1	0	1	0	0	1	0	0	0	0	ਗੰਦ
shiver	1	1	0	1	0	1	0	1	0	0	ਕੰਬਣਾ
shivering	0	0	0	0	0	0	0	0	0	0	ਕੰਬਣਾ
shoals	0	0	0	0	0	0	0	0	0	0	ਜੁੱਤੀਆਂ
shock	1	0	0	1	0	1	0	0	1	0	ਸਦਮਾ
shockingly	0	0	0	0	0	0	0	0	1	0	ਹੈਰਾਨ ਕਰਨ ਨਾਲ
shoddy	1	0	1	0	0	1	0	0	0	0	ਘਟੀਆ
shoe	0	0	0	0	0	0	0	0	0	0	ਜੁੱਤੀ
shoemaker	0	0	0	0	0	0	0	0	0	0	ਮੋਚੀ
shoot	1	0	0	1	0	1	0	0	0	0	ਸ਼ੂਟ
shooter	0	0	0	1	0	0	0	0	0	0	ਨਿਸ਼ਾਨੇਬਾਜ਼
shooting	1	0	0	1	0	1	0	0	0	0	ਸ਼ੂਟਿੰਗ
shop	0	0	0	0	0	0	0	0	0	0	ਦੁਕਾਨ
shopkeeper	0	0	0	0	0	0	0	0	0	1	ਦੁਕਾਨਦਾਰ
shoplifting	1	0	1	0	0	1	0	0	0	0	ਦੁਕਾਨਦਾਰੀ
shopping	0	1	0	0	1	0	1	0	1	1	ਖਰੀਦਦਾਰੀ
shore	0	0	0	0	0	0	0	0	0	0	ਕਿਨਾਰੇ
shorn	0	0	0	0	0	0	0	0	0	0	shorn
short	0	0	0	0	0	0	0	0	0	0	ਛੋਟਾ
shortage	1	0	0	1	0	1	0	1	0	0	ਕਮੀ
shortcoming	0	0	0	0	0	1	0	0	0	0	ਕਮੀ
shorten	0	0	0	0	0	0	0	0	0	0	ਛੋਟਾ
shortening	0	0	0	0	0	0	0	0	0	0	ਛੋਟਾ ਕਰਨਾ
shorthand	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਰਟਹੈਂਡ
shortly	0	1	0	0	0	0	0	0	0	0	ਜਲਦੀ ਹੀ
shortness	0	0	0	0	0	0	0	0	0	0	ਕਮੀ
shorts	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਰਟਸ
shot	1	0	0	1	0	1	0	1	1	0	ਗੋਲੀ
shotgun	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਟਗਨ
shoulder	0	0	0	0	0	0	1	0	0	1	ਮੋਢੇ
shout	1	0	0	0	0	0	0	0	1	0	ਚੀਕਣਾ
shove	1	0	0	0	0	1	0	0	0	0	ਧੱਕਾ
shovel	0	0	0	0	0	0	0	0	0	0	ਬੇਲਚਾ
shoveling	0	0	0	0	0	0	0	0	0	0	ਬੇਲਚਾ
show	0	0	0	0	0	0	0	0	0	1	ਦਿਖਾਓ
shower	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਵਰ
showing	0	0	0	0	0	0	0	0	0	0	ਦਿਖਾ ਰਿਹਾ ਹੈ
showy	0	0	0	0	0	1	0	0	0	0	ਦਿਖਾਵਾ
shrapnel	0	0	0	1	0	0	0	0	0	0	shrapnel
shred	0	0	0	0	0	0	0	0	0	0	ਟੁਕੜੇ
shrewd	0	0	0	0	0	0	1	0	0	0	ਚਲਾਕ
shriek	1	0	0	1	0	1	0	1	1	0	ਚੀਕਣਾ
shrill	1	0	0	1	0	1	0	0	1	0	ਤਿੱਖਾ
shrimp	0	0	0	0	0	0	0	0	0	0	ਝੀਂਗਾ
shrine	0	0	0	0	0	0	0	0	0	0	ਅਸਥਾਨ
shrink	0	0	0	1	0	1	0	1	0	0	ਸੁੰਗੜਨਾ
shrinking	0	0	0	0	0	0	0	0	0	0	ਸੁੰਗੜਨਾ
shroud	0	0	0	0	0	0	0	1	0	0	ਕਫ਼ਨ
shrub	0	0	0	0	0	0	0	0	0	0	ਝਾੜੀ
shrubbery	0	0	0	0	0	0	0	0	0	0	shrubbery
shrug	0	0	0	0	0	0	0	0	0	0	ਕੰਬਣਾ
shrunk	0	0	0	0	0	1	0	0	0	0	ਸੁੰਗੜਿਆ
shudder	0	0	0	1	0	1	0	0	0	0	ਕੰਬਣਾ
shuffle	0	0	0	0	0	0	0	0	0	0	ਸ਼ਫਲ
shuffling	0	0	0	0	0	0	0	0	0	0	ਸ਼ਫਲਿੰਗ
shun	1	0	1	0	0	1	0	1	0	0	ਦੂਰ
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	ਬੰਦ
shutter	0	0	0	0	0	0	0	0	0	0	ਸ਼ਟਰ
shuttle	0	0	0	0	0	0	0	0	0	0	ਸ਼ਟਲ
sib	0	0	0	0	0	0	0	0	0	1	ਸਾਹਿਬ
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	ਬਿਮਾਰ
sickening	1	0	1	1	0	1	0	1	0	0	ਦੁਖਦਾਈ
sickle	0	0	0	0	0	0	0	0	0	0	ਦਾਤਰੀ
sickly	0	0	1	0	0	1	0	1	0	0	ਬਿਮਾਰ
sickness	0	0	1	1	0	1	0	1	0	0	ਬਿਮਾਰੀ
side	0	0	0	0	0	0	0	0	0	0	ਪਾਸੇ
sideboard	0	0	0	0	0	0	0	0	0	0	ਸਾਈਡਬੋਰਡ
sidestep	0	0	0	0	0	0	0	0	0	0	ਪਾਸੇ
sideways	0	0	0	0	0	0	0	0	0	0	ਪਾਸੇ
siege	0	0	0	0	0	0	0	0	0	0	ਘੇਰਾਬੰਦੀ
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	ਛੱਲੀ
sifting	0	0	0	0	0	0	0	0	0	0	sifting
sigh	0	0	0	0	0	0	0	0	0	0	ਸਾਹ
sight	0	0	0	0	0	0	0	0	0	0	ਨਜ਼ਰ
sign	0	0	0	0	0	0	0	0	0	0	ਚਿੰਨ੍ਹ
signal	0	0	0	0	0	0	0	0	0	0	ਇਸ਼ਾਰਾ
signature	0	0	0	0	0	0	0	0	0	1	ਦਸਤਖਤ
significance	0	0	0	0	0	0	0	0	0	0	ਮਹੱਤਤਾ
significant	0	0	0	0	0	0	0	0	0	0	ਮਹੱਤਵਪੂਰਨ
signification	0	0	0	0	0	0	0	0	0	0	ਸੰਕੇਤ
signify	0	1	0	0	0	0	0	0	0	0	ਸੰਕੇਤ ਕਰਦਾ ਹੈ
signpost	0	0	0	0	0	0	0	0	0	0	ਸਾਈਨਪੋਸਟ
silent	0	0	0	0	0	0	0	0	0	0	ਚੁੱਪ
silently	0	0	0	0	0	0	0	0	0	0	ਚੁੱਪਚਾਪ
silhouette	0	0	0	0	0	0	0	0	0	0	ਸਿਲੂਏਟ
silk	0	0	0	0	0	0	1	0	0	0	ਰੇਸ਼ਮ
silken	0	0	0	0	0	0	0	0	0	0	ਰੇਸ਼ਮ
silky	0	0	0	0	0	0	0	0	0	0	ਰੇਸ਼ਮੀ
sill	0	0	0	0	0	0	0	0	0	0	sill
silliness	0	0	0	0	0	0	0	0	0	0	ਮੂਰਖਤਾ
silly	0	0	0	0	1	1	0	0	0	0	ਮੂਰਖ
silt	0	0	0	0	0	0	0	0	0	0	ਗਾਦ
silver	0	0	0	0	0	0	0	0	0	0	ਚਾਂਦੀ
silvery	0	0	0	0	0	0	0	0	0	0	ਚਾਂਦੀ
similar	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨ
similarity	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨਤਾ
simile	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨ
simmer	1	1	0	0	0	0	0	0	0	0	ਉਬਾਲਣਾ
simmering	0	1	0	0	0	0	0	0	0	0	ਉਬਾਲਣਾ
simple	0	0	0	0	0	0	0	0	0	0	ਆਸਾਨ
simples	0	0	0	0	0	0	0	0	0	0	ਸਧਾਰਨ
simplify	0	1	0	0	1	0	1	0	1	1	ਸਰਲ ਬਣਾਉਣਾ
simply	0	0	0	0	0	0	0	0	0	0	ਬਸ
simulate	0	0	0	0	0	0	0	0	0	0	ਸਿਮੂਲੇਟ
simulated	0	0	0	0	0	0	0	0	0	0	ਸਿਮੂਲੇਟਡ
simulating	0	0	0	0	0	0	0	0	0	0	ਸਿਮੂਲੇਟਿੰਗ
simulation	0	0	0	0	0	0	0	0	0	0	ਸਿਮੂਲੇਸ਼ਨ
simultaneous	0	0	0	0	0	0	0	0	0	0	ਇੱਕੋ ਸਮੇਂ
simultaneously	0	0	0	0	0	0	0	0	0	0	ਨਾਲ ਹੀ
sin	1	0	1	1	0	1	0	1	0	0	ਪਾਪ
sincere	0	0	0	0	0	0	1	0	0	1	ਇਮਾਨਦਾਰ
sincerity	0	0	0	0	0	0	1	0	0	0	ਇਮਾਨਦਾਰੀ
sinful	1	0	1	1	0	1	0	1	0	0	ਪਾਪੀ
sing	0	1	0	0	1	0	1	1	0	1	ਗਾਓ
singer	0	0	0	0	0	0	0	0	0	0	ਗਾਇਕ
single	0	0	0	0	0	0	0	0	0	0	ਸਿੰਗਲ
singly	0	0	0	0	0	0	1	0	0	0	ਇਕੱਲੇ
singular	0	0	0	0	0	0	0	0	0	0	ਇਕਵਚਨ
singularity	0	0	0	0	0	0	0	0	0	0	ਇਕੱਲਤਾ
singularly	0	0	0	0	0	0	0	0	1	0	ਇਕੱਲੇ ਤੌਰ 'ਤੇ
sinister	1	0	1	1	0	1	0	0	0	0	ਭਿਆਨਕ
sink	0	0	0	0	0	0	0	0	0	0	ਡੁੱਬ
sinner	1	0	1	1	0	1	0	1	0	0	ਪਾਪੀ
sinning	0	0	1	0	0	1	0	0	0	0	ਪਾਪ ਕਰਨਾ
sinus	0	0	0	0	0	0	0	0	0	0	ਸਾਈਨਸ
sip	0	0	0	0	0	0	0	0	0	0	ਘੁੱਟ
siphon	0	0	0	0	0	0	0	0	0	0	ਸਾਈਫਨ
sir	0	0	0	0	0	0	1	0	0	1	ਜਨਾਬ
sire	0	0	0	0	0	0	0	0	0	0	ਜਨਾਬ
siren	0	0	0	1	0	1	0	0	0	0	ਸਾਇਰਨ
sissy	0	0	0	0	0	1	0	0	0	0	ਭੈਣ
sister	0	0	0	0	0	0	0	0	0	0	ਭੈਣ
sisterhood	1	0	0	0	0	0	1	1	1	1	ਭੈਣ-ਭਰਾ
site	0	0	0	0	0	0	0	0	0	0	ਸਾਈਟ
sith	0	0	0	0	0	0	0	0	0	0	ਸਿਥ
sitting	0	0	0	0	0	0	0	0	0	0	ਬੈਠਣਾ
situate	0	0	0	0	0	0	0	0	0	0	ਸਥਿਤੀ
situated	0	0	0	0	0	0	0	0	0	0	ਸਥਿਤ
situation	0	0	0	0	0	0	0	0	0	0	ਸਥਿਤੀ
sixth	0	0	0	0	0	0	0	0	0	0	ਛੇਵਾਂ
sixty	0	0	0	0	0	0	0	0	0	0	ਸੱਠ
size	0	0	0	0	0	0	0	0	0	0	ਆਕਾਰ
sizzle	1	0	0	0	0	0	0	0	0	0	ਸਿਜ਼ਲ
skate	0	0	0	0	0	0	0	0	0	0	ਸਕੇਟ
skating	0	0	0	0	0	0	0	0	0	0	ਸਕੇਟਿੰਗ
skein	0	0	0	0	0	0	0	0	0	0	ਸਕਿਨ
skeleton	0	0	0	0	0	0	0	0	0	0	ਪਿੰਜਰ
skeptic	0	0	0	0	0	0	0	0	0	0	ਸੰਦੇਹਵਾਦੀ
skeptical	0	0	0	0	0	1	0	0	0	0	ਸ਼ੱਕੀ
skepticism	0	0	0	0	0	0	0	0	0	0	ਸੰਦੇਹਵਾਦ
sketch	0	0	0	0	0	0	0	0	0	0	ਸਕੈਚ
sketchy	0	0	0	0	0	1	0	0	0	0	ਚਿੱਤਰਕਾਰੀ
skewed	1	1	0	0	0	1	0	0	0	0	ਤਿਲਕਿਆ
skewer	0	0	0	0	0	0	0	0	0	0	skewer
ski	0	0	0	0	0	0	0	0	0	0	ਸਕੀ
skid	1	0	0	1	0	1	0	1	0	0	ਸਕਿਡ
skiff	0	0	0	0	0	0	0	0	0	0	ਸਕਿੱਫ
skill	0	0	0	0	0	0	0	0	0	0	ਹੁਨਰ
skilled	0	0	0	0	0	0	1	0	0	0	ਹੁਨਰਮੰਦ
skillet	0	0	0	0	0	0	0	0	0	0	ਸਕਿਲੈਟ
skillful	0	0	0	0	0	0	1	0	0	1	ਕੁਸ਼ਲ
skim	0	0	0	0	0	0	0	0	0	0	ਸਕਿਮ
skin	0	0	0	0	0	0	0	0	0	0	ਚਮੜੀ
skinny	0	0	0	0	0	0	0	0	0	0	ਪਤਲਾ
skip	0	0	0	0	0	1	0	0	0	0	ਛੱਡੋ
skipper	0	0	0	0	0	0	0	0	0	0	ਕਪਤਾਨ
skirmish	1	0	0	0	0	1	0	0	0	0	ਝੜਪ
skirt	0	0	0	0	0	0	0	0	0	0	ਸਕਰਟ
skirting	0	0	0	0	0	0	0	0	0	0	skirting
skirts	0	0	0	0	0	0	0	0	0	0	ਸਕਰਟ
skit	0	0	0	0	0	0	0	0	0	0	ਸਕਿਟ
skull	0	0	0	0	0	0	0	0	0	0	ਖੋਪੜੀ
skunk	0	0	0	0	0	0	0	0	0	0	skunk
sky	0	0	0	0	0	0	1	0	0	0	ਅਸਮਾਨ
skyscraper	0	0	0	0	0	0	0	0	0	0	ਗਗਨਚੁੰਬੀ ਇਮਾਰਤ
slab	0	0	0	0	0	0	0	0	0	0	ਸਲੈਬ
slack	0	0	0	0	0	1	0	0	0	0	ਢਿੱਲੀ
slag	0	0	0	0	0	1	0	0	0	0	ਸਲੈਗ
slam	1	0	0	1	0	1	0	0	1	0	ਸਲੈਮ
slander	1	0	1	0	0	1	0	0	0	0	ਬਦਨਾਮੀ
slanderous	0	0	0	0	0	1	0	0	0	0	ਬਦਨਾਮ
slang	0	0	0	0	0	0	0	0	0	0	ਗਾਲੀ ਗਲੋਚ
slant	0	0	0	0	0	0	0	0	0	0	ਝੁਕਾਅ
slap	1	0	0	0	0	1	0	0	1	0	ਥੱਪੜ
slash	1	0	0	0	0	0	0	0	0	0	ਸਲੈਸ਼
slashes	0	0	0	0	0	0	0	0	0	0	ਸਲੈਸ਼
slate	0	0	0	0	0	0	1	0	0	0	ਸਲੇਟ
slates	0	0	0	0	0	0	0	0	0	0	ਸਲੇਟ
slaughter	1	0	1	1	0	1	0	1	1	0	ਕਤਲ
slaughterhouse	1	0	1	1	0	1	0	1	0	0	ਬੁੱਚੜਖਾਨਾ
slaughtering	1	0	1	1	0	1	0	1	1	0	ਕਤਲ
slave	1	0	0	1	0	1	0	1	0	0	ਗੁਲਾਮ
slavery	1	0	1	1	0	1	0	1	0	0	ਗੁਲਾਮੀ
slay	1	0	0	0	0	1	0	0	0	0	ਮਾਰਨਾ
slayer	1	0	1	1	0	1	0	1	1	0	ਕਾਤਲ
sledge	0	0	0	0	0	0	0	0	0	0	sledge
sleek	0	0	0	0	0	0	1	0	0	0	ਪਤਲਾ
sleep	0	0	0	0	0	0	0	0	0	0	ਨੀਂਦ
sleeper	0	0	0	0	0	0	0	0	0	0	ਸਲੀਪਰ
sleeping	0	0	0	0	0	0	0	0	0	0	ਸੌਣਾ
sleeplessness	0	0	0	0	0	0	0	0	0	0	ਉਨੀਂਦਰਾ
sleepy	0	0	0	0	0	0	0	0	0	0	ਸੁਸਤ
sleet	0	0	0	0	0	1	0	0	0	0	sleet
sleeve	0	0	0	0	0	0	0	0	0	0	ਆਸਤੀਨ
sleeveless	0	0	0	0	0	0	0	0	0	0	ਸਲੀਵਲੇਸ
sleigh	0	0	0	0	0	0	0	0	0	0	sleigh
sleight	0	0	0	0	0	0	0	0	0	0	ਸਲੀਟ
slender	0	0	0	0	0	0	1	0	0	0	ਪਤਲਾ
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	ਟੁਕੜਾ
slick	0	0	0	0	0	0	0	0	0	0	ਹੁਸ਼ਿਆਰ
slide	0	0	0	0	0	0	0	0	0	0	ਸਲਾਈਡ
sliding	0	0	0	0	0	0	0	0	0	0	ਸਲਾਈਡਿੰਗ
slight	0	0	0	0	0	0	0	0	0	0	ਮਾਮੂਲੀ
slightly	0	0	0	0	0	0	0	0	0	0	ਥੋੜ੍ਹਾ ਜਿਹਾ
slim	0	0	0	0	0	0	1	0	0	0	ਪਤਲਾ
slime	0	0	1	0	0	0	0	0	0	0	ਚਿੱਕੜ
slimy	0	0	1	0	0	1	0	0	0	0	ਪਤਲਾ
sling	0	0	0	0	0	0	0	0	0	0	sling
slink	0	0	0	0	0	1	0	0	0	0	slink
slip	0	0	0	0	0	1	0	0	1	0	ਸਲਿੱਪ
slipper	0	0	0	0	0	0	0	0	0	0	ਚੱਪਲ
slippers	0	0	0	0	0	0	0	0	0	0	ਚੱਪਲਾਂ
slit	0	0	0	0	0	0	0	0	0	0	ਕੱਟਣਾ
sliver	0	0	0	0	0	0	0	0	0	0	sliver
slogan	0	0	0	0	0	0	0	0	0	0	ਨਾਅਰਾ
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	ਢਲਾਣ
slope	0	0	0	0	0	0	0	0	0	0	ਢਲਾਨ
sloppy	0	0	1	0	0	1	0	0	0	0	ਢਿੱਲਾ
slot	0	0	0	0	0	0	0	0	0	0	ਸਲਾਟ
sloth	0	0	1	0	0	1	0	0	0	0	ਸੁਸਤ
slouch	0	0	0	0	0	1	0	0	0	0	ਝੁਕਣਾ
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	ਹੌਲੀ
slowly	0	0	0	0	0	0	0	0	0	0	ਹੌਲੀ ਹੌਲੀ
slowness	0	0	0	0	0	1	0	0	0	0	ਸੁਸਤੀ
sludge	0	0	1	0	0	1	0	0	0	0	ਚਿੱਕੜ
slug	0	0	1	0	0	1	0	0	0	0	ਸਲੱਗ
sluggish	0	0	0	0	0	1	0	1	0	0	ਸੁਸਤ
sluice	0	0	0	0	0	0	0	0	0	0	sluice
slum	0	0	1	0	0	1	0	0	0	0	ਝੁੱਗੀ
slumber	0	0	0	0	0	0	0	0	0	0	ਨੀਂਦ
slump	0	0	0	0	0	1	0	1	0	0	ਮੰਦੀ
slur	1	0	1	0	0	1	0	1	0	0	ਗੰਦੀ
slush	0	0	1	0	0	1	0	0	1	0	slush
slut	1	0	1	0	0	1	0	0	0	0	slut
sly	1	0	1	1	0	1	0	0	0	0	ਚਲਾਕ
smack	1	0	0	0	0	1	0	0	0	0	ਸਮੈਕ
small	0	0	0	0	0	1	0	0	0	0	ਛੋਟਾ
smaller	0	0	0	0	0	0	0	0	0	0	ਛੋਟਾ
smallest	0	0	0	0	0	0	0	0	0	0	ਸਭ ਤੋਂ ਛੋਟਾ
smash	1	0	0	1	0	1	0	0	0	0	ਤੋੜਨਾ
smashed	0	0	0	0	0	1	0	0	0	0	ਤੋੜਿਆ
smattering	0	0	0	0	0	1	0	0	0	0	ਖਿਲਵਾੜ
smear	0	0	0	0	0	0	0	0	0	0	ਸਮੀਅਰ
smell	1	0	1	0	0	1	0	0	0	0	ਗੰਧ
smelling	0	0	1	0	0	1	0	0	0	0	ਗੰਧ
smelt	0	0	0	0	0	0	0	0	0	0	smelt
smile	0	0	0	0	1	0	1	0	1	1	ਮੁਸਕਰਾਹਟ
smiling	0	0	0	0	1	0	1	0	0	0	ਮੁਸਕਰਾਉਣਾ
smirk	0	0	0	0	0	1	0	0	0	0	ਮੁਸਕਰਾਹਟ
smite	1	0	0	1	0	1	0	1	0	0	ਮਾਰੋ
smith	0	0	0	0	0	0	0	0	0	1	ਸਮਿਥ
smitten	0	0	0	0	0	0	1	0	0	0	ਮਾਰਿਆ
smoker	0	0	0	0	0	1	0	0	0	0	ਤਮਾਕੂਨੋਸ਼ੀ
smokey	0	0	0	0	0	0	0	0	0	0	ਧੂੰਆਂ
smoking	0	0	0	0	0	0	0	0	0	0	ਸਿਗਰਟਨੋਸ਼ੀ
smoky	0	0	0	0	0	0	0	0	0	0	ਧੂੰਆਂ ਵਾਲਾ
smoldering	0	0	0	0	0	0	0	0	0	0	ਧੂੰਆਂ
smoothly	0	0	0	0	0	0	0	0	0	0	ਸੁਚਾਰੂ ਢੰਗ ਨਾਲ
smoothness	0	0	0	0	0	0	1	0	0	0	ਨਿਰਵਿਘਨਤਾ
smother	1	0	0	0	0	1	0	0	0	0	smother
smudge	0	0	0	0	0	1	0	0	0	0	ਧੱਬਾ
smug	0	0	0	0	0	1	0	0	0	0	ਸਮਗ
smuggle	0	0	0	1	0	1	0	0	0	0	ਤਸਕਰੀ
smuggler	1	0	1	1	0	1	0	0	0	0	ਤਸਕਰ
smuggling	0	0	0	0	0	1	0	0	0	0	ਤਸਕਰੀ
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	ਸਨੈਕ
snacks	0	0	0	0	0	0	0	0	0	0	ਸਨੈਕਸ
snag	0	0	0	0	0	1	0	0	1	0	snag
snags	0	0	0	0	0	1	0	0	0	0	snags
snail	0	0	0	0	0	0	0	0	0	0	ਘੋਗਾ
snake	0	0	1	1	0	1	0	0	0	0	ਸੱਪ
snap	0	0	0	0	0	0	0	0	0	0	ਸਨੈਪ
snapshot	0	0	0	0	0	0	0	0	0	0	ਸਨੈਪਸ਼ਾਟ
snare	0	0	0	1	0	1	0	0	0	0	ਫੰਦਾ
snarl	1	0	1	0	0	1	0	0	0	0	snarl
snarling	1	0	0	0	0	1	0	0	0	0	snarling
snatch	0	0	0	0	0	0	0	0	0	0	ਖੋਹਣਾ
sneak	1	0	0	1	0	1	0	0	1	0	ਛਿਪੇ
sneakers	0	0	0	0	0	0	0	0	0	0	ਸਨੀਕਰ
sneaking	0	1	0	1	0	1	0	0	0	1	ਛਿਪੇ
sneer	1	0	1	0	0	1	0	0	0	0	ਮਜ਼ਾਕ
sneeze	0	0	1	0	0	1	0	0	1	0	ਛਿੱਕ
sneezing	0	0	0	0	0	0	0	0	0	0	ਛਿੱਕ
snicker	0	0	0	0	0	0	1	0	0	0	snicker
snide	0	0	0	0	0	1	0	0	0	0	ਸਨਾਈਡ
sniff	0	0	0	0	0	0	0	0	0	0	ਸੁੰਘ
snip	0	0	0	0	0	0	0	0	0	0	ਸਨਿੱਪ
snipe	0	0	0	0	0	0	0	0	0	0	ਸਨਾਈਪ
snippet	0	0	0	0	0	0	0	0	0	0	ਸਨਿੱਪਟ
snob	0	0	0	0	0	1	0	0	0	0	ਸਨੌਬ
snoopy	0	0	0	0	0	0	0	0	0	0	ਸਨੂਪੀ
snooze	0	0	0	0	0	0	0	0	0	0	ਸਨੂਜ਼
snore	0	0	0	0	0	0	0	0	0	0	ਘੁਰਾੜੇ
snort	0	0	0	0	0	0	0	1	0	0	ਸੁੰਘਣਾ
snout	0	0	0	0	0	0	0	0	0	0	snout
snow	0	0	0	0	0	0	0	0	0	0	ਬਰਫ਼
snowball	0	0	0	0	0	0	0	0	0	0	ਸਨੋਬਾਲ
snowflake	0	0	0	0	0	0	0	0	0	0	ਬਰਫ਼ ਦਾ ਟੁਕੜਾ
snowy	0	0	0	0	0	0	0	0	0	0	ਬਰਫ਼ਬਾਰੀ
snuff	0	0	0	0	0	0	0	0	0	0	ਸੁੰਘ
soak	0	0	0	0	0	1	0	0	0	0	ਭਿੱਜਣਾ
soaking	0	0	0	0	0	0	0	0	0	0	ਭਿੱਜਣਾ
soap	0	0	0	0	0	0	0	0	0	0	ਸਾਬਣ
soapy	0	0	0	0	0	0	0	0	0	0	ਸਾਬਣ
soaring	0	0	0	0	0	0	0	0	0	0	ਉੱਡਣਾ
sob	0	0	0	0	0	1	0	1	0	0	ਰੋਣਾ
sobriety	0	0	0	0	0	0	1	0	0	1	ਸੰਜਮ
soc	0	0	0	0	0	0	0	0	0	0	ਸਮਾਜ
soccer	0	0	0	0	0	0	0	0	0	0	ਫੁਟਬਾਲ
sociable	0	0	0	0	0	0	1	0	0	0	ਮਿਲਣਸਾਰ
social	0	0	0	0	0	0	0	0	0	0	ਸਮਾਜਿਕ
socialism	0	0	1	1	0	0	0	0	0	0	ਸਮਾਜਵਾਦ
socialist	1	0	1	1	0	1	0	1	0	0	ਸਮਾਜਵਾਦੀ
society	0	0	0	0	0	0	0	0	0	0	ਸਮਾਜ
sock	0	0	0	0	0	0	0	0	0	0	ਜੁਰਾਬ
socket	0	0	0	0	0	0	0	0	0	0	ਸਾਕਟ
sod	0	0	0	0	0	0	0	0	0	0	ਸੋਡ
sofa	0	0	0	0	0	0	0	0	0	0	ਸੋਫਾ
softening	0	0	0	0	0	0	0	0	0	0	ਨਰਮ ਕਰਨਾ
softness	0	0	0	0	0	0	0	0	0	0	ਕੋਮਲਤਾ
soggy	0	0	0	0	0	0	0	0	0	0	ਗਿੱਲਾ
