English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Frisian Word
undergo	0	0	0	0	0	0	0	0	0	0	ûndergean
undergraduate	0	0	0	0	0	0	0	0	0	0	undergraduate
underground	0	0	0	0	0	0	0	0	0	0	ûndergrûnsk
underlie	0	0	0	0	0	0	0	0	0	0	ûnderlizze
underline	0	0	0	0	0	0	1	0	0	0	ûnderstreekje
undermined	0	0	0	0	0	1	0	0	0	0	ûndermine
underneath	0	0	0	0	0	0	0	0	0	0	ûnder
underpaid	1	0	0	0	0	1	0	1	0	0	ûnderbetelle
underpants	0	0	0	0	0	0	0	0	0	0	ûnderbroek
underscore	0	0	0	0	0	0	0	0	0	0	ûnderstreekje
undersized	0	0	0	0	0	1	0	0	0	0	undersized
understanding	0	0	0	0	0	0	1	0	0	1	begryp
understood	0	0	0	0	0	0	0	0	0	0	begrepen
undertake	0	0	0	0	0	0	0	0	0	0	ûndernimme
undertaker	0	0	0	0	0	0	0	1	0	0	ûndernimmer
undertaking	0	1	0	0	0	0	0	0	0	0	ûndernimming
underwood	0	0	0	0	0	0	0	0	0	0	underwood
underwrite	0	0	0	0	0	0	1	0	0	1	ûnderskriuwe
underwriter	0	0	0	0	0	0	0	0	0	0	underwriter
undeserved	0	0	0	0	0	0	0	0	0	0	ûnfertsjinne
undesirable	1	0	1	1	0	1	0	1	0	0	net winske
undesired	0	0	0	0	0	1	0	1	0	0	net winske
undeveloped	0	0	0	0	0	0	0	0	0	0	ûnûntwikkele
undirected	0	0	0	0	0	0	0	0	0	0	ûnrjochte
undisclosed	0	1	0	0	0	0	0	0	0	0	undisclosed
undiscovered	0	0	0	0	0	0	0	0	1	0	ûntdutsen
undisputed	0	0	0	0	0	0	0	0	0	0	ûnbestriden
undisturbed	0	0	0	0	0	0	0	0	0	0	ûnfersteurd
undivided	0	0	0	0	0	0	1	0	0	0	ûnferdield
undo	0	0	0	0	0	1	0	0	0	0	ûngedien meitsje
undoing	0	0	0	0	0	0	0	0	0	0	ûngedien meitsje
undoubted	0	1	1	0	0	0	0	0	0	0	sûnder twifel
undress	0	0	0	0	0	0	0	0	0	0	útklaaie
undressed	0	0	0	0	0	0	0	0	0	0	útklaaid
undue	0	0	0	0	0	0	0	0	0	0	ûnbedoeld
undying	0	1	0	0	1	0	1	1	0	1	ûnstjerlik
unearned	0	0	0	0	0	0	0	0	0	0	ûnfertsjinne
unearth	0	0	0	0	0	0	0	0	0	0	unearth
uneasiness	0	1	0	0	0	1	0	1	0	0	ûnrêst
uneasy	0	0	1	1	0	1	0	0	0	0	ûngemaklik
uneducated	0	0	0	0	0	1	0	1	0	0	uneducated
unemployed	0	0	0	1	0	1	0	1	0	0	wurkleazen
unencumbered	0	0	0	0	0	0	0	0	0	0	ûnbeheind
unending	0	0	0	0	0	0	0	0	0	0	ûneinich
unequal	1	0	1	1	0	1	0	1	0	0	ûngelikense
unequalled	0	0	0	0	0	0	0	0	0	0	ûngelyk
unequivocal	0	0	0	0	0	0	0	0	0	1	ûndûbelsinnich
unequivocally	0	0	0	0	0	0	1	0	0	0	ûndûbelsinnich
uneven	0	0	0	0	0	1	0	0	0	0	ûngelyk
uneventful	0	0	0	0	0	0	0	0	0	0	uneventful
unexpected	0	1	0	1	1	1	1	0	1	0	ûnferwachts
unexpectedly	0	0	0	0	0	0	0	0	1	0	ûnferwachts
unexplained	0	1	0	0	0	1	0	1	0	0	ûnferklearber
unexplored	0	0	0	0	0	0	0	0	0	0	ûnferkend
unfailing	0	0	0	0	0	0	0	0	0	0	unfailing
unfair	1	0	1	0	0	1	0	1	0	0	ûnearlik
unfairness	1	0	0	0	0	1	0	1	0	0	ûnrjochtichheid
unfaithful	0	0	1	0	0	1	0	0	0	0	ûntrou
unfamiliar	0	0	0	0	0	0	0	0	0	0	ûnbekend
unfavorable	0	0	1	0	0	1	0	1	0	0	ûngeunstich
unfettered	0	0	0	0	0	0	0	0	0	0	ûnbeheind
unfinished	0	0	0	0	0	1	0	0	0	0	ûnfoltôge
unflinching	0	0	0	0	0	0	0	0	0	0	ûnferbidlik
unfold	0	1	0	0	0	0	1	0	0	0	unfold
unforeseen	0	0	0	0	0	0	0	0	1	0	ûnfoarsjoen
unforgiving	1	0	0	0	0	1	0	1	0	0	ûnferjitlik
unfortunate	0	0	0	0	0	1	0	1	0	0	ûngelokkich
unfriendly	1	0	1	1	0	1	0	1	0	0	ûnfreonlik
unfulfilled	1	1	0	0	0	1	0	1	1	0	ûnfoldwaande
unfurnished	0	0	0	0	0	1	0	0	0	0	net ynrjochte
ungodly	0	0	0	0	0	1	0	1	0	0	goddeleaze
ungrateful	1	0	1	0	0	1	0	0	0	0	ûntankber
unguarded	0	0	0	0	0	0	0	0	1	0	ûnbewarre
unhappiness	0	0	0	0	0	1	0	1	0	0	ûngelok
unhappy	1	0	1	0	0	1	0	1	0	0	ûngelokkich
unharmed	0	0	0	0	0	0	0	0	0	0	unharmed
unhealthy	0	0	1	1	0	1	0	1	0	0	ûnsûn
unhindered	0	0	0	0	0	0	0	0	0	0	ûnhindere
unholy	0	0	0	1	0	1	0	0	0	0	ûnhillich
unicorn	0	0	0	0	0	0	0	0	0	0	ienhoarn
unification	0	1	0	0	1	0	1	0	0	1	ienwurding
uniform	0	0	0	0	0	0	0	0	0	0	unifoarm
uniformity	0	0	0	0	0	0	0	0	0	0	uniformiteit
uniformly	0	0	0	0	0	0	1	0	0	0	uniformly
unimaginable	0	0	0	0	0	1	1	0	1	0	ûnfoarstelber
unimportant	0	0	0	0	0	1	0	1	0	0	ûnbelangryk
unimpressed	0	0	0	0	0	1	0	0	0	0	unimpressed
unimproved	0	0	0	0	0	1	0	0	0	0	ûnferbettere
uninfected	0	0	0	0	0	0	1	0	0	0	uninfected
uninformed	0	0	0	0	0	1	0	0	0	0	ûnynformearre
uninhabited	0	0	0	0	0	0	0	0	0	0	ûnbewenne
uninitiated	0	0	0	0	0	1	0	0	0	0	uninitiated
uninspired	0	0	0	0	0	1	0	1	0	0	uninspired
unintelligible	0	0	0	0	0	1	0	0	0	0	ûnbegryplik
unintended	0	0	0	0	0	0	0	0	1	0	ûnbedoeld
unintentional	0	0	0	0	0	0	0	0	1	0	ûnbedoeld
unintentionally	0	0	0	0	0	1	0	0	1	0	ûnbedoeld
uninterested	0	0	0	0	0	1	0	1	0	0	net ynteressearre
uninteresting	0	0	0	0	0	1	0	1	0	0	ûnynteressant
uninterrupted	0	0	0	0	0	0	0	0	0	0	ûnûnderbrutsen
uninvited	0	0	0	0	0	0	0	1	0	0	net útnoege
union	0	0	0	0	0	0	0	0	0	0	union
unique	0	0	0	0	0	0	1	0	1	0	unyk
unison	0	0	0	0	0	0	1	0	0	0	unisono
unit	0	0	0	0	0	0	0	0	0	0	ienheid
unitary	0	0	0	0	0	0	1	0	0	0	unitary
unite	0	0	0	0	0	0	0	0	0	0	ferienigje
united	0	0	0	0	0	0	1	0	0	1	feriene
unity	0	0	0	0	0	0	1	0	0	1	ienheid
universal	0	0	0	0	0	0	0	0	0	0	universeel
universality	0	0	0	0	0	0	0	0	0	0	universaliteit
universe	0	0	0	0	0	0	0	0	0	0	hielal
university	0	1	0	0	0	0	1	0	0	0	universiteit
unjust	1	0	0	0	0	1	0	0	0	0	ûnrjochtfeardich
unjustifiable	1	0	1	1	0	1	0	0	0	0	unjustifiable
unjustified	0	0	0	0	0	1	0	0	0	0	ûnrjochtfeardige
unkind	1	0	1	1	0	1	0	1	0	0	ûnfreonlik
unknowable	0	0	0	0	0	0	0	0	0	0	ûnkenber
unknown	0	1	0	1	0	1	0	0	0	0	ûnbekend
unlawful	1	0	1	1	0	1	0	1	0	0	yllegaal
unleash	0	0	0	0	0	0	0	0	0	0	loslitte
unlicensed	0	0	0	0	0	1	0	0	0	0	sûnder lisinsje
unlike	0	0	0	0	0	0	0	0	0	0	oars as
unlimited	0	0	0	0	0	0	1	0	0	0	ûnbeheind
unload	0	0	0	0	0	0	0	0	0	0	unload
unloaded	0	0	0	0	0	0	0	0	0	0	ôfladen
unlock	0	0	0	0	0	0	0	0	0	0	losmeitsje
unlucky	1	0	1	1	0	1	0	1	0	0	ûngelokkich
unmanageable	0	0	1	0	0	1	0	0	0	0	net te behearjen
unmarked	0	0	0	0	0	0	0	0	0	0	net markearre
unmarried	0	0	0	0	0	0	0	0	0	0	net troud
unmask	0	0	0	0	0	0	0	0	0	0	ûntmaskere
unmatched	0	0	0	0	0	0	0	0	0	0	ongeëvenaarde
unmistakable	0	0	0	0	0	0	0	0	0	0	unmiskenber
unmitigated	0	0	0	0	0	0	0	0	0	0	unmitigated
unmoved	0	0	0	0	0	0	0	0	0	0	ûnbeweechlik
unnamed	0	0	0	0	0	0	0	0	0	0	net neamd
unnatural	0	0	1	1	0	1	0	0	0	0	ûnnatuerlik
unnecessary	0	0	0	0	0	0	0	0	0	0	ûnnedich
unneeded	0	0	0	0	0	0	0	0	0	0	net nedich
unnoticed	0	0	0	0	0	0	0	0	0	0	ûngemurken
unnumbered	0	0	0	0	0	0	0	0	0	0	ûnnûmere
unobserved	0	0	0	0	0	0	0	0	0	0	unobserved
unobstructed	0	0	0	0	0	0	0	0	0	0	ûnhindere
unobtrusive	0	0	0	0	0	0	0	0	0	0	ûnopfallend
unoccupied	0	0	0	0	0	0	0	0	0	0	ûnbeset
unofficial	0	0	0	0	0	1	0	0	0	0	ûnoffisjele
unopened	0	0	0	0	0	0	0	0	0	0	net iepene
unopposed	0	0	0	0	0	0	0	0	0	0	ûnbestriden
unordered	0	0	0	0	0	0	0	0	0	0	net oardere
unorganized	0	0	0	0	0	0	0	0	0	0	net organisearre
unorthodox	0	0	0	0	0	0	0	0	0	0	ûnortodoks
unpack	0	0	0	0	0	0	0	0	0	0	útpakke
unpaid	1	0	0	0	0	1	0	1	0	0	ûnbetelle
unpleasant	0	0	1	0	0	1	0	1	0	0	onaangenaam
unpopular	0	0	1	0	0	1	0	1	0	0	ûnpopulêr
unprecedented	0	0	0	0	0	0	0	0	1	0	ungewoane
unpredictable	0	0	0	0	0	1	0	0	1	0	ûnfoarspelber
unprepared	0	0	0	0	0	1	0	0	0	0	net taret
unpretentious	0	0	0	0	0	0	1	0	0	0	pretentieloos
unproductive	0	0	0	0	0	1	0	0	0	0	ûnproduktyf
unprofitable	0	0	0	0	0	1	0	0	0	0	ûnrendabel
unprotected	0	0	0	0	0	1	0	0	0	0	ûnbeskerme
unproven	0	0	0	0	0	0	0	0	0	0	unproven
unpublished	0	1	0	0	0	1	0	1	0	0	net publisearre
unquestionable	0	0	0	0	0	0	1	0	0	1	net te twifeljen
unquestionably	0	0	0	0	0	0	1	0	0	1	sûnder twifel
unquestioned	0	0	0	0	0	0	1	0	0	1	ûnbestriden
unread	0	0	0	0	0	0	0	0	0	0	net lêzen
unreal	0	0	0	0	0	0	0	0	0	0	unreal
unrealistic	0	0	0	0	0	0	0	0	0	0	ûnrealistysk
unrecorded	0	0	0	0	0	0	0	0	0	0	net opnommen
unregistered	0	0	0	0	0	0	0	0	0	0	net registrearre
unregulated	0	0	0	0	0	0	0	0	0	0	unregulated
unrelated	0	0	0	0	0	0	0	0	0	0	net besibbe
unrelenting	0	0	0	0	0	0	0	0	0	0	ûnferbidlik
unreliable	0	0	0	0	0	1	0	0	0	1	ûnbetrouber
unrepentant	0	0	0	0	0	0	0	0	0	0	ûnberou
unrequited	0	0	0	0	0	1	0	1	0	0	unrequired
unresolved	0	1	0	0	0	0	0	0	0	0	net oplost
unrest	0	0	0	1	0	0	0	1	0	0	ûnrêst
unrestrained	0	0	0	0	0	0	0	0	0	0	ûnbeheind
unrestricted	0	0	0	0	0	0	0	0	0	0	ûnbeheind
unruly	1	0	1	1	0	1	0	0	0	0	ûnrêstich
unsafe	0	0	0	1	0	1	0	0	0	0	ûnfeilich
unsatisfactory	0	0	1	0	0	1	0	0	0	0	ûnfoldwaande
unsatisfied	0	0	1	0	0	1	0	1	0	0	net tefreden
unsavory	0	0	0	0	0	1	0	0	0	0	unsavory
unscathed	0	0	0	0	0	0	1	0	0	0	ûnbeskaat
unscientific	0	0	0	0	0	0	0	0	0	0	ûnwittenskiplik
unscrupulous	0	0	0	0	0	1	0	0	0	0	gewetenloos
unseat	0	0	0	0	0	0	0	1	0	0	unseat
unseen	0	0	0	0	0	0	0	0	0	0	ûnsjoen
unselfish	0	0	0	0	0	0	1	0	0	0	ûnselssuchtich
unsettled	1	0	1	1	0	1	0	0	0	0	ûnrêstich
unsightly	0	0	1	0	0	1	0	0	0	0	ûnsjoggelik
unsophisticated	0	0	0	0	0	1	0	0	0	0	ûnfoldwaande
unspeakable	0	0	0	1	0	1	0	0	0	0	ûnbesprekber
unspecified	0	0	0	0	0	0	0	0	0	0	net spesifisearre
unstable	0	0	0	1	0	1	0	0	1	0	ynstabyl
unsteady	0	0	0	1	0	0	0	0	0	0	unsteady
unsuccessful	0	0	0	0	0	1	0	1	0	0	sukses
unsuitable	0	0	0	0	0	1	0	0	0	0	net geskikt
unsung	0	0	0	0	0	1	0	0	0	0	ûnsong
unsupported	0	0	0	0	0	1	0	0	0	0	net stipe
unsurpassed	0	1	0	1	1	0	1	0	0	1	onovertroffen
unsuspecting	0	0	0	0	0	0	0	0	1	0	ûnfermoedend
unsustainable	0	0	0	0	0	1	0	0	0	0	net duorsum
unsweetened	0	0	0	0	0	0	0	0	0	0	unsweetened
unsympathetic	1	0	0	0	0	1	0	0	0	0	unsympathetic
untamed	0	0	0	0	0	1	0	0	0	0	untamed
untenable	0	0	0	0	0	1	0	0	0	0	ûnhâldber
untested	0	0	0	0	0	0	0	0	0	0	net hifke
unthinkable	1	0	1	1	0	1	0	0	0	0	net te tinken
untidy	0	0	1	0	0	1	0	0	0	0	untidy
untie	0	0	0	0	1	1	1	0	0	0	losmeitsje
untimely	0	0	0	0	0	1	0	0	0	0	ûntiid
untitled	0	0	0	0	0	1	0	1	0	0	sûnder titel
untold	0	1	0	0	0	1	0	0	0	0	ûnferteld
untouched	0	0	0	0	0	0	0	0	0	0	ûnoantaaste
untoward	1	0	1	0	0	1	0	0	0	0	ûngeunstich
untrained	0	0	0	0	0	1	0	0	0	0	untrained
untranslated	0	0	0	0	0	0	0	0	0	0	net oerset
untrue	0	0	0	0	0	1	0	0	0	0	ûnwier
untrustworthy	1	0	0	0	0	1	0	0	0	0	ûnbetrouber
unused	0	0	0	0	0	0	0	0	0	0	net brûkt
unusual	0	0	0	0	0	0	0	0	0	0	ûngewoan
unusually	0	0	0	0	0	0	0	0	0	0	ûngewoan
unveil	0	0	0	0	0	0	0	0	0	0	ûntbleate
unveiling	0	0	0	0	0	0	0	0	0	0	ûntbleate
unverified	0	1	0	0	0	0	0	0	0	0	net ferifiearre
unwarranted	0	0	0	0	0	1	0	0	0	0	ûnrjochtfeardich
unwary	0	0	0	0	0	0	0	0	0	0	ûnfoarsichtich
unwashed	0	0	1	0	0	1	0	0	0	0	unwashed
unwavering	0	0	0	0	0	0	1	0	0	1	unwavering
unwelcome	0	0	0	0	0	1	0	1	0	0	ûnwolkom
unwell	0	0	0	0	0	1	0	1	0	0	ûnwel
unwilling	0	0	0	0	0	0	0	0	0	0	ûnwillich
unwillingly	0	0	0	0	0	0	0	0	0	0	ûnwillich
unwillingness	0	0	0	0	0	1	0	0	0	0	ûnwilligens
unwind	0	0	0	0	0	0	0	0	0	0	ûntspanne
unwise	0	0	0	0	0	1	0	0	0	0	ûnferstannich
unwitting	0	0	0	0	0	1	0	0	0	0	ûnwittend
unwittingly	0	0	0	0	0	0	0	0	0	0	ûnbewust
unworthy	0	0	1	0	0	1	0	0	0	0	ûnweardich
unwritten	0	0	0	0	0	0	0	0	0	0	ûnskreaun
unyielding	0	0	0	0	0	1	0	0	0	0	unyieling
upheaval	1	0	0	1	0	1	0	1	0	0	upheaval
uphill	0	1	0	1	0	1	1	0	0	0	omheech
upholstery	0	0	0	0	0	0	0	0	0	0	bekleding
upland	0	0	0	0	0	0	0	0	0	0	heechlân
uplands	0	0	0	0	0	0	0	0	0	0	uplands
uplift	0	1	0	0	1	0	1	0	0	1	opheffing
upper	0	0	0	0	0	0	0	0	0	0	heger
upright	0	0	0	0	0	0	1	0	0	1	rjochtop
uprising	1	1	0	1	0	1	0	0	0	0	opstân
uproar	0	0	0	0	0	1	0	0	0	0	opskuor
upset	1	0	0	0	0	1	0	1	0	0	oerstjoer
upshot	0	0	0	0	0	0	0	0	0	0	upshot
upstairs	0	0	0	0	0	0	0	0	0	0	boppe
upstart	0	0	0	0	0	0	0	0	0	0	upstart
upwards	0	0	0	0	0	0	0	0	0	0	omheech
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	urban
urchin	0	0	0	0	0	1	0	0	0	0	urchin
urge	0	0	0	0	0	0	0	0	0	0	urge
urgency	0	1	0	1	0	0	0	0	1	0	urginsje
urgent	0	1	0	1	0	1	0	0	1	0	driuwend
urinalysis	0	0	0	0	0	0	0	0	0	0	urinalysis
urn	0	0	0	0	0	0	0	1	0	0	urn
usage	0	0	0	0	0	0	0	0	0	0	gebrûk
usefully	0	0	0	0	0	0	0	0	0	0	brûkber
usefulness	0	0	0	0	0	0	1	0	0	0	brûkberens
useless	0	0	0	0	0	1	0	0	0	0	nutteloos
usher	0	0	0	0	0	0	1	0	0	1	usher
usual	0	0	0	0	0	0	1	0	0	1	wenstich
usurp	1	0	0	0	0	1	0	0	0	0	usurp
usurped	1	0	0	1	0	1	0	0	0	0	usurped
usury	0	0	0	0	0	1	0	0	0	0	woeker
utensil	0	0	0	0	0	0	0	0	0	0	utensil
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitaristyske
utility	0	0	0	0	0	0	1	0	0	0	nut
utilization	0	0	0	0	0	0	0	0	0	0	utilisaasje
utilize	0	0	0	0	0	0	0	0	0	0	brûke
utmost	0	0	0	0	0	0	0	0	0	0	uterste
utopian	0	1	0	0	1	0	1	0	0	1	utopysk
utterance	0	0	0	0	0	0	0	0	0	0	utering
utterly	0	0	0	0	0	0	0	0	0	0	hielendal
vacancy	0	0	0	0	0	1	0	0	0	0	fakatuere
vacation	0	1	0	0	1	0	1	0	0	0	fakânsje
vaccination	0	0	0	0	0	0	0	0	0	0	yninting
vaccine	0	0	0	0	0	0	1	0	0	0	faksin
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacuole
vacuous	0	0	1	0	0	1	0	0	0	0	vacuous
vacuum	0	0	0	0	0	0	0	0	0	0	fakuüm
vague	0	0	0	0	0	1	0	0	0	0	vague
vagueness	0	0	0	0	0	1	0	0	0	0	vagueness
vainly	0	0	1	0	0	1	0	1	0	0	omdôch
valance	0	0	0	0	0	0	0	0	0	0	valance
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	dappere
validity	0	0	0	1	0	0	0	0	0	0	jildigens
valley	0	0	0	0	0	0	0	0	0	0	delte
valor	0	0	0	0	0	0	1	0	0	1	moed
valuable	0	0	0	0	0	0	1	0	0	0	weardefol
valuation	0	0	0	0	0	0	0	0	0	0	wurdearring
valve	0	0	0	0	0	0	0	0	0	0	klep
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	vampire
van	0	0	0	0	0	0	0	0	0	0	van
vane	0	0	0	0	0	0	0	0	0	0	vane
vanguard	0	0	0	0	0	0	1	0	0	0	foarhoede
vanilla	0	0	0	0	0	0	0	0	0	0	vanille
vanish	0	0	0	0	0	0	0	0	1	0	ferdwine
vanished	0	0	0	1	0	1	0	1	1	0	ferdwûn
vanity	0	0	0	0	0	1	0	0	0	0	idelens
vanquish	0	0	0	0	0	0	1	0	0	0	oerwinne
vapor	0	0	0	0	0	0	0	0	0	0	damp
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	fariabele
variance	0	0	0	0	0	0	0	0	0	0	fariânsje
variation	0	0	0	0	0	0	0	0	0	0	ôfwikseling
variations	0	0	0	0	0	0	0	0	0	0	ôfwikseling
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varicose
varied	0	0	0	0	0	0	0	0	0	0	fariearre
variegated	0	0	0	0	0	0	0	0	0	0	farieare
variety	0	0	0	0	0	0	0	0	0	0	fariaasje
vary	0	0	0	0	0	0	0	0	0	0	ôfwikselje
vascular	0	0	0	0	0	0	0	0	0	0	vascular
vase	0	0	0	0	0	0	0	0	0	0	Faas
vast	0	0	0	0	0	0	0	0	0	0	grut
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	ferwulft
vaulted	0	0	0	0	0	0	0	0	0	0	ferwulft
vaulting	0	0	0	0	0	0	0	0	0	0	ferwulft
veal	0	0	0	0	0	0	0	1	0	1	kalfsvlees
vector	0	0	0	0	0	0	0	0	0	0	vector
veer	0	0	0	1	0	0	0	0	1	0	veer
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	griente
vegetarian	0	0	0	0	0	0	0	0	0	0	fegetarysk
vegetarianism	0	0	0	0	0	0	0	0	0	0	fegetarisme
vegetation	0	0	0	0	0	0	0	0	0	0	fegetaasje
vegetative	0	0	1	0	0	1	0	1	0	0	vegetative
vehement	1	0	0	1	0	1	0	0	0	0	heftich
vehicle	0	0	0	0	0	0	0	0	0	0	vehicle
veil	0	0	0	0	0	0	0	0	0	0	wale
veiled	0	0	0	0	0	0	0	0	0	0	fersluiere
vein	0	0	0	0	0	0	0	0	0	0	vein
veined	0	0	0	0	0	0	0	0	0	0	veined
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	snelheid
velour	0	0	0	0	0	0	0	0	0	0	velours
velvet	0	0	0	0	0	0	1	0	0	0	fluweel
velvety	0	0	0	0	0	0	1	0	0	0	fluwelig
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	vendetta
vendor	0	0	0	0	0	0	0	0	0	0	ferkeaper
veneer	0	0	0	0	0	0	0	0	0	0	fineer
venerable	0	1	0	0	1	0	1	0	0	1	earbiedweardich
veneration	0	0	0	0	0	0	1	0	0	0	ferearing
vengeance	1	0	0	0	0	1	0	0	0	0	wraak
vengeful	1	0	0	1	0	1	0	0	0	0	wraaksuchtich
venison	0	0	0	0	0	0	0	0	0	0	wyfkes
venom	1	0	1	1	0	1	0	0	0	0	venom
venomous	1	0	1	1	0	1	0	0	0	0	giftich
venous	0	0	0	0	0	0	0	0	0	0	venous
vent	1	0	0	0	0	0	0	0	0	0	útlitklep
ventilation	0	0	0	0	0	0	0	0	0	0	fentilaasje
ventilator	0	0	0	0	0	0	0	0	0	0	fentyl
ventricle	0	0	0	0	0	0	0	0	0	0	ventrikel
ventricular	0	0	0	0	0	0	0	0	0	0	ventricular
venture	0	0	0	0	0	0	0	0	0	0	weagje
venue	0	0	0	0	0	0	0	0	0	0	venue
veracity	0	1	0	0	1	0	1	0	1	1	wierheid
veranda	0	0	0	0	0	0	0	0	0	0	feranda
verbal	0	0	0	0	0	0	0	0	0	0	ferbale
verbatim	0	0	0	0	0	0	0	0	0	0	ferbatim
verbiage	0	0	0	0	0	0	0	0	0	0	verbiage
verbose	0	0	0	0	0	0	0	0	0	0	verbose
verbosity	0	0	0	0	0	1	0	0	0	0	verbosity
verdant	0	0	0	0	0	0	1	0	0	0	grien
verdict	0	0	0	1	0	0	0	0	0	0	oardiel
verge	0	1	0	1	0	1	0	0	0	0	ferge
verification	0	0	0	0	0	0	1	0	0	1	ferifikaasje
verified	0	0	0	0	0	0	1	0	0	1	ferifiearje
verify	0	0	0	0	0	0	0	0	0	0	ferifiearje
verily	0	0	0	0	0	0	1	0	0	1	wier
veritable	0	0	0	0	0	0	1	0	0	0	wier
vermin	1	0	1	1	0	1	0	0	0	0	fermin
vernacular	0	0	0	0	0	0	0	0	0	0	folkstaal
vernal	0	0	0	0	1	0	1	0	0	0	fernal
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	breed
versatility	0	0	0	0	0	0	0	0	0	0	veelzijdigheid
verse	0	0	0	0	0	0	0	0	0	0	fers
version	0	0	0	0	0	0	0	0	0	0	ferzje
versus	1	0	0	0	0	1	0	0	0	0	tsjin
vert	0	0	0	0	0	0	0	0	0	0	vert
vertebra	0	0	0	0	0	0	0	0	0	0	vertebra
vertebral	0	0	0	0	0	0	0	0	0	0	vertebral
vertex	0	0	0	0	0	0	0	0	0	0	vertex
vertical	0	0	0	0	0	0	0	0	0	0	fertikaal
vertically	0	0	0	0	0	0	0	0	0	0	fertikaal
vertigo	0	0	0	1	0	1	0	0	0	0	vertigo
verve	0	0	0	0	0	0	1	0	0	0	verve
vesicle	0	0	0	0	0	0	0	0	0	0	vesicle
vesicular	0	0	1	0	0	0	0	0	0	0	vesicular
vessel	0	0	0	0	0	0	0	0	0	0	skip
vest	0	0	0	0	0	0	0	0	0	0	vest
vested	0	0	0	0	0	0	0	0	0	0	vested
vestibule	0	0	0	0	0	0	0	0	0	0	vestibule
vestige	0	0	0	0	0	0	0	0	0	0	vestige
vet	0	0	0	0	0	0	0	0	0	0	bistedokter
veteran	0	0	0	0	0	0	1	0	0	1	feteraan
veterinarian	0	0	0	0	0	0	0	0	0	0	bistedokter
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	leefberens
viable	0	0	0	0	0	0	0	0	0	0	libbensfetber
viaduct	0	0	0	0	0	0	0	0	0	0	fiadukt
vial	0	0	0	0	0	0	0	0	0	0	vial
vibrate	0	0	0	0	0	0	0	0	0	0	trilje
vibration	0	0	0	0	0	0	0	0	0	0	trilling
vibratory	0	0	0	0	0	0	0	0	0	0	triljende
vicar	0	0	0	0	0	0	1	0	0	1	predikant
vicarious	0	0	0	0	0	0	0	0	0	0	plakferfangend
vice	0	0	0	0	0	1	0	0	0	0	vice
vicinity	0	0	0	0	0	0	0	0	0	0	omjouwing
vicious	1	0	1	0	0	1	0	0	0	0	wreed
victim	1	0	0	1	0	1	0	1	0	0	slachtoffer
victimized	1	0	1	1	0	1	0	1	1	0	slachtoffer
victor	0	0	0	0	1	0	1	0	0	0	oerwinner
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	oerwinnende
victory	0	1	0	0	1	0	1	0	0	1	oerwinning
videotape	0	0	0	0	0	0	0	0	0	0	videotape
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	fisy
vigil	0	1	0	0	0	0	0	0	0	0	wach
vigilance	0	1	0	0	0	0	1	0	0	1	waakzaamheid
vigilant	0	0	0	1	0	0	1	0	0	1	wach
vignette	0	0	0	0	0	0	0	0	0	0	vignet
vigor	0	0	0	0	0	0	1	0	0	0	vigor
vigorous	0	0	0	0	0	0	1	0	0	1	krêftich
viking	0	0	0	0	0	0	0	0	0	0	viking
villa	0	0	0	0	0	0	0	0	0	0	villa
village	0	0	0	0	0	0	0	0	0	0	doarp
villager	0	0	0	0	0	0	1	0	0	1	doarpsgenoat
villain	0	0	0	1	0	1	0	0	0	0	smjunt
villainous	1	0	1	1	0	1	0	0	0	0	smjunt
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	befêstigje
vindicated	0	0	0	0	0	0	1	0	0	0	befêstige
