English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Cebuano Word
spleen	0	0	0	0	0	0	0	0	0	0	spleen
splendid	0	0	0	0	1	0	1	0	1	0	nindot
splendor	0	1	0	0	1	0	1	0	1	0	kahalangdon
splice	0	0	0	0	0	0	0	0	0	0	pagdugtong
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	salida
splinter	0	0	0	0	0	1	0	0	0	0	tipak
split	0	0	0	0	0	1	0	0	0	0	gibahin
splitting	0	0	0	0	0	1	0	1	0	0	pagbulag
splurge	0	0	0	0	0	0	0	0	0	0	pagpatuyang
spoil	0	0	1	0	0	1	0	0	0	0	inagaw
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	pagdaot
spoke	0	0	0	0	0	1	0	0	0	0	misulti
spoken	0	0	0	0	0	0	0	0	0	0	gisulti
spokesman	0	0	0	0	0	0	0	0	0	1	tigpamaba
sponge	0	0	0	0	0	1	0	0	0	0	espongha
spongy	0	0	0	0	0	0	0	0	0	0	espongha
sponsor	0	0	0	0	0	0	1	0	0	1	sponsor
sponsorship	0	0	0	0	0	0	0	0	0	0	sponsorship
spoof	0	0	0	0	0	0	0	0	0	0	panglimbong
spook	0	0	0	1	0	1	0	0	0	0	kalisang
spoon	0	0	0	0	0	0	0	0	0	0	kutsara
spoonful	0	0	0	0	0	0	0	0	0	0	kutsara
sporadic	0	0	0	0	0	0	0	0	0	0	panagsa ra
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	sport
sporting	0	0	0	0	0	0	0	0	0	0	sporting
sports	0	0	0	0	0	0	0	0	0	0	sports
sportsman	0	0	0	0	0	0	0	0	0	0	atleta
spot	0	0	0	0	0	0	0	0	0	0	dapit
spotless	0	0	0	0	0	0	1	0	0	1	walay buling
spotted	0	0	0	0	0	0	0	0	0	0	nakit-an
spotty	0	0	0	0	0	0	0	0	0	0	bulok
spousal	0	0	0	0	0	0	0	0	0	0	kapikas
spouse	0	0	0	0	1	0	1	0	0	1	kapikas
spout	0	0	0	0	0	0	0	0	0	0	spout
sprain	0	0	0	0	0	1	0	1	0	0	pagkahagba
sprawl	0	0	0	0	0	0	0	0	0	0	nagkatag
spray	0	0	0	0	0	0	0	0	0	0	spray
spread	0	0	0	0	0	0	0	0	0	0	pagkaylap
spree	0	0	0	0	0	1	0	0	0	0	kasadya
sprinkling	0	0	0	0	0	0	0	0	0	0	pagsabwag
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	moturok
spruce	0	0	0	0	0	0	1	0	0	0	spruce
spur	0	0	0	1	0	0	0	0	0	0	pagdasig
spurious	0	0	1	0	0	1	0	0	0	0	bakakon
spurred	0	0	0	0	0	0	0	0	0	0	gidasig
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	espiya
squad	0	0	0	0	0	0	0	0	0	0	iskwad
squadron	0	0	0	0	0	0	0	0	0	0	iskwadron
squall	0	0	0	1	0	1	0	1	0	0	bagyo
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	kuwadrado
squat	0	0	0	0	0	0	0	0	0	0	squat
squatter	0	0	0	0	0	1	0	0	0	0	eskwater
squeak	0	0	0	0	0	0	0	0	0	0	singgit
squeal	0	0	0	0	0	0	0	0	0	0	singgit
squeamish	0	0	1	1	0	1	0	0	0	0	nagkisikisi
squeeze	0	0	0	0	0	0	0	0	0	0	pisliton
squeezing	0	0	0	0	0	0	0	0	0	0	pagpislit
squelch	1	0	1	0	0	1	0	0	0	0	pagpalong
squint	0	0	0	0	0	0	0	0	0	0	paglingiw
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	magkurog
squirrel	0	0	0	0	0	0	0	0	0	0	squirrel
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	dinunggaban
stability	0	0	0	0	0	0	0	0	0	0	kalig-on
stable	0	0	0	0	0	0	1	0	0	1	lig-on
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	stack
staff	0	0	0	0	0	0	0	0	0	0	kawani
stag	0	0	0	0	0	0	0	0	0	0	stag
stage	0	0	0	0	0	0	0	0	0	0	entablado
stagger	0	0	0	0	0	0	0	0	1	0	pagsuroysuroy
staggering	0	0	0	0	0	1	0	0	0	0	makapakurat
stagnant	0	0	0	0	0	1	0	1	0	0	napondo
stagnation	0	0	0	0	0	0	0	0	0	0	stagnation
staid	0	0	0	0	0	0	0	0	0	0	kalmado
stain	0	0	1	0	0	1	0	0	0	0	mantsa
stainless	0	0	0	0	0	0	1	0	0	0	stainless
stair	0	0	0	0	0	0	0	0	0	0	hagdanan
staircase	0	0	0	0	0	0	0	0	0	0	hagdanan
stairway	0	0	0	0	0	0	0	0	0	0	hagdanan
stake	0	0	0	0	0	0	0	0	0	0	estaka
stale	0	0	0	0	0	1	0	0	0	0	basig
stalemate	1	0	1	0	0	0	0	0	0	0	pagkapatas
stalk	0	0	0	1	0	1	0	0	0	0	lindog
stall	0	0	1	0	0	0	0	0	0	0	stall
stallion	0	0	0	0	0	0	1	0	0	0	kabayong lalaki
stalls	0	0	0	0	0	0	0	0	0	0	stalls
stalwart	0	0	0	0	0	0	1	0	0	0	lig-on
stamina	0	0	0	0	0	0	1	0	0	1	kalig-on
stamp	0	0	0	0	0	0	0	0	0	0	selyo
stand	0	0	0	0	0	0	0	0	0	0	barog
standard	0	0	0	0	0	0	0	0	0	0	sumbanan
standardize	0	0	0	0	0	0	0	0	0	0	i-standardize
standing	0	0	0	0	0	0	1	0	0	0	nga nagatindog
standoff	1	0	0	1	0	1	0	0	0	0	standoff
standpoint	0	0	0	0	0	0	0	0	0	0	baroganan
standstill	1	0	0	0	0	1	0	0	0	0	paghunong
stanza	0	0	0	0	0	0	0	0	0	0	stanza
staple	0	0	0	0	0	0	0	0	0	0	staple
star	0	1	0	0	1	0	1	0	0	1	bituon
starboard	0	0	0	0	0	0	0	0	0	0	starboard
starch	0	0	0	0	0	0	0	0	0	0	starch
stare	0	0	0	0	0	0	0	0	0	0	tutok
staring	0	0	0	0	0	1	0	0	0	0	nagtutok
stark	0	0	0	0	0	1	0	0	0	1	lig-on
starlight	0	0	0	0	0	0	1	0	0	0	kahayag sa bituon
starry	0	1	0	0	1	0	1	0	0	0	bituon
stars	0	0	0	0	0	0	0	0	0	0	bituon
start	0	1	0	0	0	0	0	0	0	0	pagsugod
startle	0	0	0	1	0	1	0	0	1	0	makapakurat
startling	0	0	0	0	0	0	0	0	1	0	makapakurat
starvation	0	0	0	1	0	1	0	1	0	0	kagutom
starved	0	0	0	0	0	1	0	0	0	0	gigutom
starving	0	0	0	0	0	1	0	0	0	0	gigutom
state	0	0	0	0	0	0	0	0	0	0	estado
stately	0	0	0	0	0	0	1	0	0	0	halangdon
statement	0	0	0	0	0	0	1	0	0	1	pahayag
stateroom	0	0	0	0	0	0	0	0	0	0	estadyum
statesman	0	0	0	0	0	0	0	0	0	0	estadista
static	0	0	0	0	0	0	0	0	0	0	static
statics	0	0	0	0	0	0	0	0	0	0	statics
station	0	0	0	0	0	0	0	0	0	0	estasyon
stationary	0	0	0	0	0	1	0	0	0	0	naghunong
stationery	0	0	0	0	0	0	0	0	0	0	mga gamit sa pagsulat
statistical	0	0	0	0	0	0	0	0	0	1	estadistika
statistician	0	0	0	0	0	0	0	0	0	0	estadistika
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	estatwa
statue	0	0	0	0	0	0	1	0	0	0	estatwa
statuette	0	0	0	0	0	0	0	0	0	0	estatwa
stature	0	0	0	0	0	0	0	0	0	0	barog
status	0	0	0	0	0	0	1	0	0	0	kahimtang
statute	0	0	0	0	0	0	0	0	0	0	balaod
statutory	0	0	0	0	0	0	0	0	0	0	balaodnon
staunch	0	0	0	0	0	0	1	0	0	0	lig-on
stave	0	0	0	0	0	1	0	0	0	0	babag
stay	0	0	0	0	0	0	0	0	0	0	magpabilin
stayed	0	0	0	0	0	0	0	0	0	0	nagpabilin
stays	0	0	0	0	0	0	0	0	0	0	nagpabilin
stead	0	0	0	0	0	0	0	0	0	0	puli
steadfast	0	0	0	0	0	0	1	0	0	1	lig-on
steady	0	0	0	0	0	0	0	0	1	1	makanunayon
steal	1	0	0	1	0	1	0	1	0	0	mangawat
stealing	0	0	1	1	0	1	0	0	0	0	pagpangawat
stealth	0	0	0	0	0	0	0	0	1	0	tago
stealthily	0	0	0	0	0	0	0	0	1	0	sa tago
stealthy	0	1	0	1	0	1	0	0	1	0	tago
steamboat	0	0	0	0	0	0	0	0	0	0	bapor
steamer	0	0	0	0	0	0	0	0	0	0	bapor
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	bapor
steamy	0	0	0	0	0	0	0	0	0	0	alisngaw
steel	0	0	0	0	0	0	0	0	0	0	puthaw
steep	0	0	0	0	0	0	0	0	0	0	titip
steeple	0	0	0	0	0	0	0	0	0	0	tore
steer	0	0	0	0	0	0	0	0	0	0	magmaneho
stellar	0	0	0	0	0	0	1	0	0	0	bitoon
stem	0	0	0	0	0	0	0	0	0	0	tukog
stench	0	0	0	0	0	0	0	0	0	0	baho
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	lakang
steppe	0	0	0	0	0	0	0	0	0	0	steppe
steps	0	0	0	0	0	0	0	0	0	0	mga lakang
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoscopic
stereotype	0	0	0	0	0	1	0	0	0	0	stereotype
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotyped
sterile	0	0	0	0	0	1	0	1	0	0	sterile
sterility	0	0	0	0	0	1	0	0	0	0	sterility
sterling	1	1	0	0	1	1	1	0	0	1	sterling
stern	0	0	0	0	0	1	0	0	0	0	estrikto
stethoscope	0	0	0	0	0	0	0	0	0	0	istetoskopyo
stew	0	0	0	0	0	0	0	0	0	0	linat-an
steward	0	0	0	0	0	0	1	0	0	1	piniyalan
stewardship	0	0	0	0	0	0	0	0	0	0	pagkatinugyanan
stick	0	0	0	0	0	0	0	0	0	0	sungkod
sticking	0	0	0	0	0	0	0	0	0	0	nagpilit
sticky	0	0	1	0	0	0	0	0	0	0	sticky
stiff	0	0	0	0	0	1	0	0	0	0	gahi
stiffen	0	0	0	0	0	0	0	0	0	0	mogahi
stiffness	0	0	0	0	0	1	0	0	0	0	pagkagahi
stifle	0	0	0	0	0	1	0	0	0	0	pugngan
stifled	1	0	0	1	0	1	0	1	0	0	gipugngan
stifling	0	0	0	0	0	0	0	0	0	0	nagpugong
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stile	0	0	0	0	0	0	0	0	0	0	estilo
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	natawo nga patay
stillness	0	0	0	1	0	0	1	1	0	0	kahilom
stilts	0	0	0	0	0	0	0	0	0	0	stilts
stimulant	0	0	0	0	0	0	0	0	0	0	stimulant
stimulation	0	0	0	0	0	0	0	0	0	0	pagpadasig
stimulus	0	0	0	0	0	0	0	0	0	0	stimulus
sting	1	0	0	1	0	1	0	0	0	0	ikot
stinging	0	0	0	0	0	1	0	0	0	0	makapasakit
stingy	1	0	1	1	0	1	0	1	0	0	kuripot
stink	0	0	1	0	0	1	0	0	0	0	baho
stinking	0	0	1	0	0	1	0	0	0	0	baho
stint	0	0	0	1	0	1	0	1	0	0	lihok
stipulate	0	0	0	0	0	0	0	0	0	0	itakda
stipulation	0	0	0	0	0	0	0	0	0	0	takda
stir	0	0	0	0	0	0	0	0	0	0	pagpalihok
stirring	0	0	0	0	0	0	0	0	0	0	pagkutaw
stitch	0	0	0	0	0	0	0	0	0	0	tahi
stock	0	0	0	0	0	0	0	0	0	0	stock
stockbroker	0	0	0	0	0	0	0	0	0	0	stockbroker
stocking	0	0	0	0	0	0	0	0	0	0	medyas
stocks	0	0	0	0	0	1	0	0	0	0	mga stock
stole	0	0	0	0	0	0	0	0	0	0	gikawat
stolen	1	0	0	0	0	1	0	0	0	0	gikawat
stomach	0	0	1	0	0	0	0	0	0	0	tiyan
stone	1	0	0	0	0	1	0	0	0	0	bato
stoned	0	0	0	0	0	1	0	0	0	0	gibato
stoneware	0	0	0	0	0	0	0	0	0	0	stoneware
stony	0	0	0	0	0	0	0	0	0	0	batoon
stool	0	0	0	0	0	0	0	0	0	0	bangkito
stools	0	0	1	0	0	1	0	0	0	0	mga bangkito
stoop	0	0	0	0	0	0	0	0	0	0	pagduko
stop	0	0	0	0	0	0	0	0	0	0	hunong
stoppage	0	0	0	0	0	1	0	0	0	0	paghunong
stopper	0	0	0	0	0	0	0	0	0	0	stopper
stopping	0	0	0	0	0	0	0	0	0	0	paghunong
stopwatch	0	0	0	0	0	0	0	0	0	0	stopwatch
storage	0	0	0	0	0	0	0	0	0	0	pagtipig
store	0	1	0	0	0	0	1	0	0	0	tindahan
storehouse	0	0	0	0	0	0	0	0	0	0	balay tipiganan
storing	0	0	0	0	0	0	0	0	0	0	pagtipig
storm	1	0	0	0	0	1	0	0	0	0	bagyo
storming	1	0	0	0	0	0	0	0	0	0	bagyo
stormy	0	0	0	1	0	1	0	0	0	0	bagyo
story	0	0	0	0	0	0	0	0	0	0	istorya
stout	0	0	0	0	0	0	0	0	0	0	lig-on
stove	0	0	0	0	0	0	0	0	0	0	kalan
stow	0	0	0	0	0	0	0	0	0	0	stow
straddle	0	0	0	0	0	0	0	0	0	0	pagyaka
straighten	0	0	0	0	0	0	0	0	0	0	tarong
straightforward	0	0	0	0	0	0	1	0	0	1	prangka
straightway	0	0	0	0	0	0	0	0	0	0	dayon
strained	1	0	0	0	0	1	0	0	0	0	pilit
strait	0	0	0	0	0	0	0	0	0	0	higpit
straits	0	0	0	1	0	1	0	0	0	0	kalisud
strand	0	0	0	0	0	0	0	0	0	0	strand
stranded	0	0	0	0	0	1	0	0	0	0	natanggong
stranger	0	0	0	1	0	1	0	0	0	0	estranghero
strangle	1	0	1	1	0	1	0	1	1	0	pagluok
strap	0	0	0	0	0	0	0	0	0	0	strap
strapping	0	0	0	0	0	0	0	0	0	0	paghigot
strata	0	0	0	0	0	0	0	0	0	0	hut-ong
strategic	0	0	0	0	0	0	1	0	0	0	estratehiko
strategist	0	1	0	0	0	0	1	0	0	1	strategist
strategy	0	0	0	0	0	0	0	0	0	0	estratehiya
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	hut-ong
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	dagami
stray	0	0	0	0	0	1	0	0	0	0	saag
streak	0	0	0	0	0	0	0	0	0	0	streak
streaked	0	0	0	0	0	0	0	0	0	0	nagbunal
stream	0	0	0	0	0	0	0	0	0	0	sapa
streamer	0	0	0	0	0	0	0	0	0	0	streamer
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	dalan
strength	0	0	0	0	0	0	1	0	0	1	kusog
strengthen	0	0	0	0	0	0	1	0	0	0	paglig-on
strengthening	0	0	0	0	1	0	1	0	0	1	pagpalig-on
strenuous	0	0	0	0	0	0	0	0	0	0	hago
stress	0	0	0	0	0	1	0	0	0	0	stress
stretch	0	0	0	0	0	0	0	0	0	0	pag-inat
stretcher	0	0	0	1	0	0	0	1	0	0	stretcher
stricken	0	0	0	0	0	0	0	1	0	0	gibunalan
stride	0	0	0	0	0	0	0	0	0	0	lakang
strife	1	0	0	0	0	1	0	0	0	0	panag-away
strike	1	0	0	0	0	1	0	0	0	0	welga
striking	0	0	0	0	0	0	1	0	0	0	makapakurat
strikingly	0	0	0	0	0	0	1	0	0	0	talagsaon
string	0	0	0	0	0	0	0	0	0	0	hilo
stringy	0	0	0	0	0	0	0	0	0	0	hilo
strip	0	0	0	0	0	1	0	1	0	0	huboon
stripe	0	0	0	0	0	1	0	0	0	0	guhit
stripped	1	1	1	1	0	1	0	1	0	0	gihuboan
strive	0	1	0	0	0	0	0	0	0	0	pagpaningkamot
strobe	0	0	0	0	0	0	0	0	0	0	strobe
stroke	0	0	0	1	0	1	0	1	0	0	stroke
stroll	0	0	0	0	0	0	0	0	0	0	Lakaw
stronghold	0	0	0	0	0	0	0	0	0	0	kuta
strongly	0	0	0	0	0	0	1	0	0	0	kusog
structural	0	0	0	0	0	0	0	0	0	1	structural
structure	0	0	0	0	0	0	1	0	0	1	istruktura
struggle	1	0	0	1	0	1	0	1	0	0	pakigbisog
strut	0	0	0	0	0	1	0	0	0	0	strut
stubble	0	0	0	0	0	0	0	0	0	0	dagami
stubbornness	0	0	0	0	0	0	0	0	0	0	pagkagahi sa ulo
stubby	0	0	0	0	0	0	0	0	0	0	stubby
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	natanggong
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	gitun-an
student	0	0	0	0	0	0	0	0	0	0	estudyante
studied	0	0	0	0	0	0	0	0	0	0	nagtuon
studio	0	0	0	0	0	0	0	0	0	0	studio
study	0	0	0	0	0	0	1	0	0	0	pagtuon
stuff	0	0	0	0	0	0	0	0	0	0	mga butang
stuffing	0	0	0	0	0	0	0	0	0	0	pagpuno
stuffy	0	0	0	0	0	1	0	0	0	0	putos
stumble	0	0	0	0	0	1	0	0	0	0	mapandol
stump	0	0	0	0	0	0	0	0	0	0	tuod
stunned	0	0	0	1	0	1	0	0	1	0	nakugang
stunt	0	0	0	0	0	0	0	0	0	0	stunt
stunted	0	0	0	0	0	1	0	0	0	0	nabunal
stupendous	0	0	0	0	0	0	0	0	0	0	katingalahan
stupid	0	0	0	0	0	1	0	0	0	0	tanga
stupidity	0	0	0	0	0	1	0	0	0	0	kabuang
stupor	0	0	0	0	0	1	0	0	0	0	pagkabuang
sturdy	0	0	0	0	0	0	1	0	0	0	lig-on
sturgeon	0	0	0	0	0	0	0	0	0	0	sturgeon
stutter	0	0	0	0	0	0	0	0	0	0	pagkanganga
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	estilo
stylish	0	0	0	0	0	0	0	0	0	0	estilo
subatomic	0	0	0	0	0	0	0	0	0	0	subatomiko
subcommittee	0	0	0	0	0	0	0	0	0	0	subkomite
subconscious	0	0	0	0	0	0	0	0	0	0	subconscious
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutaneous
subdivide	0	0	0	0	0	0	0	0	0	0	pagbahinbahin
subdivision	0	0	0	0	0	0	0	0	0	0	subdivision
subduction	0	0	0	0	0	0	0	0	0	0	subduction
subdue	0	0	0	0	0	1	0	0	0	0	pagbuntog
subdued	0	0	0	0	0	0	0	0	0	0	gipaubos
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	hilisgutan
subjected	0	0	0	0	0	1	0	1	0	0	gipailalom
subjection	0	0	0	0	0	1	0	0	0	0	pagpasakop
subjective	0	0	0	0	0	0	0	0	0	0	suhetibo
subjugation	1	0	1	1	0	1	0	1	0	0	pagpasakop
sublimation	0	0	0	0	1	0	1	0	0	0	sublimation
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	submarino
submerged	0	0	0	0	0	0	0	0	0	0	nalubog
submersible	0	0	0	0	0	0	0	0	0	0	submersible
submission	0	0	0	0	0	0	0	0	0	0	pagpasa
submit	0	1	0	0	0	0	0	0	0	0	isumiter
subordinate	0	0	0	1	0	1	0	0	0	0	ubos
subordination	0	0	0	0	0	0	0	0	0	0	pagpasakop
subplot	0	0	0	0	0	0	0	0	0	0	subplot
subpoena	0	0	0	0	0	1	0	0	0	0	subpoena
subscribe	0	1	0	0	0	0	0	0	0	0	subscribe
subscription	0	0	0	0	0	0	0	0	0	0	suskrisyon
subsequence	0	0	0	0	0	0	0	0	0	0	sunodsunod
subsequent	0	0	0	0	0	0	0	0	0	0	sunodsunod
subsequently	0	0	0	0	0	0	0	0	0	0	pagkahuman
subset	0	0	0	0	0	0	0	0	0	0	subset
subside	0	0	0	0	0	0	0	0	0	0	moubos
subsidence	0	0	0	0	0	1	0	1	0	0	paghubas
subsidiary	0	0	0	0	0	0	0	0	0	0	subsidiary
subsidize	0	0	0	0	0	0	0	0	0	0	subsidyo
subsidy	1	0	1	0	0	1	0	0	0	0	subsidyo
subsist	0	0	0	0	0	1	0	0	0	0	mabuhi
subsistence	0	0	0	0	0	0	0	0	0	0	panginabuhi
subsoil	0	0	0	0	0	0	0	0	0	0	ubos nga yuta
substance	0	0	0	0	0	0	1	0	0	0	substansiya
substantially	0	0	0	0	0	0	0	0	0	0	sa kadaghanon
substantiate	0	0	0	0	0	0	0	0	0	1	pagmatuod
substantive	0	0	0	0	0	0	1	0	0	0	sustantibo
substitute	0	0	0	0	0	0	0	0	0	0	puli
substituted	0	0	0	0	0	0	0	0	0	0	gipulihan
substitution	0	0	0	0	0	0	0	0	0	0	pagpuli
substructure	0	0	0	0	0	0	0	0	0	0	substruktura
subterranean	0	0	0	0	0	0	0	0	0	0	ilalom sa yuta
subtle	0	0	0	0	0	0	0	0	0	0	maliputon
subtlety	0	0	0	0	0	0	0	0	0	0	pagkapino
subtract	0	0	0	0	0	1	0	0	0	0	kuhaan
subtraction	0	0	0	0	0	0	0	0	0	0	pagkunhod
subtype	0	0	0	0	0	0	0	0	0	0	subtype
suburb	0	0	0	0	0	0	0	0	0	0	suburb
suburban	0	0	0	0	0	0	0	0	0	0	suburban
suburbs	0	0	0	0	0	0	0	0	0	0	suburb
subversion	1	0	0	1	0	1	0	0	0	0	pagpukan
subversive	1	0	0	0	0	1	0	0	1	0	subersibo
subvert	0	0	1	1	0	1	0	1	0	0	pagpukan
subway	0	0	0	0	0	0	0	0	0	0	subway
succeed	0	1	0	0	1	0	1	0	1	1	molampos
succeeding	0	1	0	0	1	0	1	0	0	1	nagmalampuson
success	0	1	0	0	1	0	1	0	0	0	kalampusan
successful	0	1	0	0	1	0	1	0	0	1	malampuson
succession	0	0	0	0	0	0	0	0	0	0	sunodsunod
successive	0	0	0	0	0	0	0	0	0	0	sunodsunod
successor	0	0	0	0	0	0	0	0	0	0	manununod
succinct	0	0	0	0	0	0	1	0	0	0	mubo
succulent	0	0	0	0	0	1	1	0	0	0	succulent
succumb	0	0	0	0	0	1	0	0	0	0	magpadaog
suck	0	0	0	0	0	1	0	0	0	0	pagsuyop
sucker	1	0	0	0	0	1	0	0	0	0	sipsip
sucking	0	0	0	0	0	0	0	0	0	0	pagsuyop
suckling	0	0	0	0	0	0	0	0	0	0	nagpasuso
suction	0	0	0	0	0	0	0	0	0	0	pagsuyop
sudden	0	0	0	0	0	0	0	0	1	0	kalit
suddenly	0	0	0	0	0	0	0	0	1	0	kalit
sue	1	0	0	0	0	1	0	1	0	0	pagkiha
suffer	0	0	0	0	0	1	0	0	0	0	mag-antos
sufferer	0	0	0	1	0	1	0	1	0	0	nag-antos
suffering	0	0	1	1	0	1	0	1	0	0	pag-antos
suffice	0	0	0	0	0	0	0	0	0	0	igo na
sufficiency	0	0	0	0	0	0	1	0	0	0	kaigoan
sufficient	0	0	0	0	0	0	0	0	0	0	igo
sufficiently	0	0	0	0	0	0	0	0	0	0	igo
suffix	0	0	0	0	0	0	0	0	0	0	suffix
suffocating	0	0	1	1	0	1	0	1	0	0	makahuot
suffocation	1	0	0	1	0	1	0	0	0	0	paghuot
sugar	0	0	0	0	0	0	1	0	0	0	asukar
suggest	0	0	0	0	0	0	0	0	0	1	sugyot
suggestion	0	0	0	0	0	0	0	0	0	0	sugyot
suggestive	0	0	0	0	0	0	0	0	0	0	sugyot
suicidal	1	0	1	1	0	1	0	1	0	0	paghikog
suicide	1	0	0	1	0	1	0	1	0	0	paghikog
suit	0	0	0	0	0	0	0	0	0	0	suit
suitable	0	0	0	0	0	0	1	0	0	0	angay
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	manliligaw
sullen	1	0	0	0	0	1	0	1	0	0	naglagot
sulphur	0	0	0	0	0	0	0	0	0	0	asupre
sultan	0	0	0	1	0	0	0	0	0	0	sultan
sultry	0	0	0	0	0	0	1	0	0	0	abtik
sum	0	0	0	0	0	0	0	0	0	0	sum
summarily	0	0	0	0	0	0	0	0	0	0	sa katingbanan
summarize	0	0	0	0	0	0	0	0	0	0	summarize
summary	0	0	0	0	0	0	0	0	0	0	summary
summation	0	0	0	0	0	0	0	0	0	0	summasyon
summer	0	0	0	0	0	0	0	0	0	0	ting-init
summit	0	0	0	0	0	0	0	0	0	0	summit
summon	0	0	0	0	0	0	0	0	0	0	ipatawag
summons	0	0	0	0	0	1	0	0	0	0	pagpatawag
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	maluho
sun	0	1	0	0	1	0	1	0	1	1	adlaw
sunbeam	0	0	0	0	0	0	0	0	0	0	silaw sa adlaw
sundial	0	1	0	0	0	0	0	0	0	1	sundial
sundown	0	0	0	0	0	0	0	0	0	0	pagsalop sa adlaw
sundry	0	0	0	0	0	0	0	0	0	0	lainlain
sunglass	0	0	0	0	0	0	0	0	0	0	sunglass
sunglasses	0	0	0	0	0	0	0	0	0	0	mga sunglass
sunk	0	0	1	1	0	1	0	1	0	0	nalunod
sunless	0	0	0	0	0	0	0	0	0	0	walay adlaw
sunlight	0	0	0	0	0	0	0	0	0	0	kahayag sa adlaw
sunny	0	1	0	0	1	0	1	0	1	0	sunny
sunrise	0	0	0	0	0	0	0	0	0	0	pagsubang sa adlaw
sunset	0	1	0	0	0	0	1	0	0	0	pagsalop sa adlaw
sunshine	0	0	0	0	1	0	1	0	0	0	kahayag sa adlaw
superannuation	0	0	0	0	0	0	0	0	0	0	superannuation
superb	0	0	0	0	0	0	1	0	0	0	maayo kaayo
superficial	0	0	0	0	0	1	0	0	0	0	taphaw
superfluous	0	0	0	0	0	1	0	0	0	0	sobra
superhuman	0	0	0	0	0	0	1	0	0	0	labaw sa tawo
superimposed	0	0	0	0	0	0	0	0	0	0	gipatong
superintendent	0	0	0	0	0	0	0	0	0	0	superintendente
superior	0	0	0	0	0	0	1	0	0	0	labaw
superiority	0	0	0	0	0	0	1	0	0	0	pagkalabaw
superlative	0	0	0	0	0	0	0	0	0	0	superlatibo
superman	0	0	0	0	1	0	1	0	0	1	superman
supermarket	0	0	0	0	0	0	0	0	0	0	supermarket
supernatant	0	0	0	0	0	0	0	0	0	0	supernatant
supernatural	0	0	0	0	0	0	0	0	0	0	labaw sa kinaiyahan
superposition	0	0	0	0	0	0	0	0	0	0	superposisyon
supersede	0	0	0	0	0	0	0	0	0	0	mopuli
superstar	0	0	0	0	1	0	1	0	0	1	superstar
superstition	0	0	0	1	0	1	1	0	0	0	patuotuo
superstitious	0	1	0	1	0	1	0	0	0	0	patuotuo
supervise	0	0	0	0	0	0	0	0	0	0	magdumala
supervision	0	0	0	0	0	0	0	0	0	0	pagdumala
supervisor	0	0	0	0	0	0	0	0	0	0	superbisor
supper	0	0	0	0	0	0	0	0	0	0	panihapon
supplant	0	0	0	0	0	0	0	0	0	0	puli
supple	0	0	0	0	0	0	0	0	0	0	humok
supplement	0	0	0	0	0	0	0	0	0	0	suplemento
