English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malayalam Word
savvy	0	0	0	0	0	0	1	0	0	0	ബുദ്ധിയുള്ള
sawdust	0	0	0	0	0	0	0	0	0	0	മാത്രമാവില്ല
sax	0	0	0	0	0	0	0	0	0	0	സാക്സ്
saxophone	0	0	0	0	0	0	0	0	0	0	സാക്സഫോൺ
scab	0	0	0	0	0	1	0	0	0	0	ചുണങ്ങു
scabbard	0	0	0	0	0	0	0	0	0	0	ചുണങ്ങു
scaffold	0	0	0	1	0	1	0	0	0	0	സ്കാർഫോൾഡ്
scaffolding	0	0	0	0	0	0	0	0	0	0	സ്കാർഫോൾഡിംഗ്
scale	0	0	0	0	0	0	0	0	0	0	സ്കെയിൽ
scales	0	0	0	0	0	0	0	0	0	0	സ്കെയിലുകൾ
scallop	0	0	0	0	0	0	0	0	0	0	സ്കാലപ്പ്
scalp	0	0	0	0	0	0	0	0	0	0	തലയോട്ടി
scalpel	0	0	0	1	0	1	0	0	0	0	സ്കാൽപെൽ
scaly	0	0	0	0	0	1	0	0	0	0	ചെതുമ്പൽ
scan	0	0	0	0	0	0	0	0	0	0	സ്കാൻ ചെയ്യുക
scandal	0	0	0	1	0	1	0	0	0	0	കോഴ
scandalous	1	0	0	0	0	1	0	0	0	0	അപകീർത്തികരമായ
scanty	0	0	0	0	0	1	0	0	0	0	തുച്ഛമായ
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	ബലിയാട്
scar	1	0	1	1	0	1	0	1	0	0	വടു
scarab	0	0	0	0	0	0	0	0	0	0	സ്കാർബ്
scarce	0	0	0	1	0	1	0	1	0	0	വിരളമായ
scarcely	0	0	0	0	0	1	0	1	0	0	വിരളമായി
scarcity	1	0	0	1	0	1	0	1	0	0	ക്ഷാമ
scare	1	1	0	1	0	1	0	0	1	0	ഭയപ്പെടുത്തുക
scarecrow	0	0	0	1	0	1	1	0	0	0	ഭയങ്കരൻ
scarf	0	0	0	0	0	0	0	0	0	0	സ്കാർഫ്
scarlet	0	0	0	0	0	0	0	0	0	0	കടുംചുവപ്പ്
scatter	0	0	0	0	0	0	0	0	0	0	ചിന്നിച്ചിതറുക
scattered	0	0	0	0	0	0	0	0	0	0	ചിതറിപ്പോയി
scattering	0	0	0	0	0	0	0	0	0	0	ചിതറിക്കുന്നു
scavenger	0	0	0	0	0	1	0	0	0	0	തോട്ടിപ്പണിക്കാരൻ
scene	0	0	0	0	0	0	0	0	0	0	രംഗം
scenery	0	0	0	0	0	0	0	0	0	0	പ്രകൃതിദൃശ്യങ്ങൾ
scenic	0	0	0	0	0	0	0	0	0	0	പ്രകൃതിരമണീയമായ
scent	0	0	0	0	0	0	0	0	0	0	സുഗന്ധം
sceptical	0	0	0	0	0	0	0	0	0	1	സംശയാസ്പദമായ
scepticism	0	0	0	0	0	0	0	0	0	0	സംശയം
schematic	0	0	0	0	0	0	0	0	0	0	സ്കീമാറ്റിക്
scheme	0	0	0	0	0	1	0	0	0	0	പദ്ധതി
schism	1	0	0	0	0	1	0	0	0	0	ഭിന്നത
schizophrenia	1	0	1	1	0	1	0	1	0	0	സ്കീസോഫ്രീനിയ
scholar	0	0	0	0	0	0	1	0	0	0	പണ്ഡിതൻ
scholarly	0	0	0	0	0	0	0	0	0	0	പണ്ഡിതൻ
scholarship	0	0	0	0	1	0	1	0	0	0	സ്കോളർഷിപ്പ്
school	0	0	0	0	0	0	0	0	0	1	സ്കൂൾ
schoolboy	0	0	0	0	0	0	0	0	0	0	സ്കൂൾകുട്ടി
schooling	0	0	0	0	0	0	0	0	0	0	സ്കൂൾ വിദ്യാഭ്യാസം
schoolmaster	0	0	0	0	0	0	0	0	0	0	സ്കൂൾ മാസ്റ്റർ
schooner	0	0	0	0	0	0	0	0	0	0	സ്‌കൂളർ
sciatica	0	0	0	0	0	1	0	0	0	0	സയാറ്റിക്ക
science	0	0	0	0	0	0	0	0	0	0	ശാസ്ത്രം
scientific	0	0	0	0	0	0	1	0	0	1	ശാസ്ത്രീയമായ
scientist	0	1	0	0	0	0	1	0	0	1	ശാസ്ത്രജ്ഞൻ
scintilla	0	0	0	0	0	0	1	0	0	0	സിന്റില്ല
scintillation	0	0	0	0	0	0	0	0	0	0	തെളിച്ചം
scintillator	0	0	0	0	0	0	0	0	0	0	സിന്റിലേറ്റർ
scion	0	0	0	0	0	0	0	0	0	0	സഞ്ചി
scissors	0	0	0	0	0	0	0	0	0	0	കത്രിക
scoff	1	0	1	0	0	1	0	0	0	0	പരിഹസിക്കുക
scold	1	0	1	1	0	1	0	1	0	0	ശകാരിക്കുക
scolding	1	0	0	0	0	1	0	0	0	0	ശകാരിക്കുന്നു
scoop	0	0	0	0	0	0	0	0	0	0	സ്കൂപ്പ്
scope	0	0	0	0	0	0	0	0	0	0	ഭാവിയുളള
scorching	1	0	0	0	0	1	0	0	0	0	കത്തുന്ന
score	0	1	0	0	1	0	1	0	1	0	സ്കോർ
scores	0	0	0	0	0	0	0	0	0	0	സ്കോറുകൾ
scorn	1	0	0	0	0	1	0	0	0	0	പുച്ഛം
scorpion	1	0	1	1	0	1	0	0	1	0	തേൾ
scotch	0	0	0	0	0	1	0	0	0	0	സ്കോച്ച്
scoundrel	1	0	1	1	0	1	0	0	0	1	തെമ്മാടി
scour	0	0	0	0	0	0	0	0	0	0	സ്കോർ
scourge	1	0	0	1	0	1	0	1	0	0	ചമ്മട്ടി
scout	0	0	0	0	0	0	0	0	0	0	സ്കൗട്ട്
scrabble	0	0	0	0	0	0	0	0	0	0	സ്ക്രാബിൾ
scramble	0	0	0	0	0	0	0	0	0	0	സ്ക്രാംബിൾ
scrambling	0	0	0	0	0	1	0	0	0	0	സ്ക്രാമ്പ്ലിംഗ്
scrape	0	0	0	0	0	0	0	0	0	0	ചുരണ്ടുക
scrapie	1	0	0	1	0	1	0	1	0	0	സ്ക്രാപ്പി
scraping	0	0	0	0	0	0	0	0	0	0	ചുരണ്ടൽ
scratch	0	0	0	0	0	0	0	0	0	0	സ്ക്രാച്ച്
scream	1	0	1	1	0	1	0	0	1	0	അലറുക
screaming	1	0	1	1	0	1	0	0	0	0	അലറുന്നു
screech	0	0	0	1	0	1	0	0	1	0	അലർച്ച
screen	0	0	0	0	0	0	0	0	0	0	സ്ക്രീൻ
screwdriver	0	0	0	0	0	0	0	0	0	0	സ്ക്രൂഡ്രൈവർ
screwed	1	0	0	0	0	1	0	0	0	0	സ്ക്രൂഡ്
scribble	0	0	0	0	0	0	0	0	0	0	എഴുതുക
scribe	0	0	0	0	0	0	1	0	0	0	എഴുത്തച്ഛൻ
scrimmage	0	0	0	0	0	1	0	0	1	0	വഴക്ക്
scrip	0	0	0	0	0	0	0	0	0	0	സ്ക്രിപ്റ്റ്
script	0	0	0	0	0	0	1	0	0	0	സ്ക്രിപ്റ്റ്
scriptural	0	0	0	0	0	0	0	0	0	0	വേദഗ്രന്ഥമായ
scripture	0	0	0	0	0	0	0	0	0	1	വേദഗ്രന്ഥം
scroll	0	0	0	0	0	0	0	0	0	0	സ്ക്രോൾ ചെയ്യുക
scrub	0	0	1	0	0	1	0	0	0	0	ചുരണ്ടുക
scrumptious	0	0	0	0	0	0	1	0	0	0	ഗംഭീരമായ
scrupulous	0	0	0	0	0	0	0	0	0	0	സൂക്ഷ്മമായ
scrutinize	0	1	0	0	0	1	0	0	0	0	സൂക്ഷ്മമായി പരിശോധിക്കുക
scrutiny	0	0	0	0	0	1	0	0	0	0	സൂക്ഷ്മപരിശോധന
sculptor	0	0	0	0	0	0	0	0	0	0	ശില്പി
sculpture	0	0	0	0	0	0	1	0	0	0	ശിൽപം
sculptured	0	0	0	0	0	0	0	0	0	0	ശിൽപം
scum	0	0	1	0	0	1	0	0	0	0	ചെളി
sea	0	0	0	0	0	0	1	0	0	0	കടൽ
seaboard	0	0	0	0	0	0	0	0	0	0	കടൽത്തീരം
seal	0	0	0	0	0	0	1	0	0	1	മുദ്ര
seals	0	0	0	0	0	0	0	0	0	1	മുദ്രകൾ
seam	0	0	0	0	0	0	0	0	0	0	സീം
seaman	0	0	0	0	0	0	0	0	0	0	നാവികൻ
seamless	0	0	0	0	0	0	0	0	0	0	തടസ്സമില്ലാത്ത
seamstress	0	0	0	0	0	0	0	0	0	0	തയ്യൽക്കാരി
seaport	0	0	0	0	0	0	0	0	0	0	തുറമുഖം
sear	0	0	0	0	0	1	0	0	0	0	വെട്ടുക
search	0	0	0	0	0	0	0	0	0	0	തിരയുക
searching	0	0	0	0	0	0	0	0	0	0	തിരയുന്നു
seared	0	0	0	0	0	0	0	0	0	0	കടലെടുത്തു
seaside	0	0	0	0	0	0	0	0	0	0	കടൽത്തീരം
season	0	0	0	0	0	0	0	0	0	0	സീസൺ
seasoned	0	0	0	0	0	0	1	0	0	0	താളിക്കുക
seasoning	0	0	0	0	0	0	0	0	0	0	താളിക്കുക
seat	0	0	0	0	0	0	0	0	0	0	ഇരിപ്പിടം
secession	0	0	0	0	0	1	0	0	0	0	വേർപിരിയൽ
secluded	0	0	0	0	0	1	0	1	0	0	ഒറ്റപ്പെട്ടു
seclusion	0	0	0	1	0	1	1	0	0	0	ഏകാന്തത
secondary	0	0	0	0	0	0	0	0	0	0	സെക്കൻഡറി
secondhand	0	0	0	0	0	1	0	0	0	0	സെക്കൻഡ് ഹാൻഡ്
secrecy	0	0	0	0	0	0	0	0	1	1	രഹസ്യം
secret	0	0	0	0	0	0	0	0	0	1	രഹസ്യം
secretariat	0	0	0	0	0	0	1	0	0	0	സെക്രട്ടേറിയറ്റ്
secretary	0	0	0	0	0	0	0	0	0	0	സെക്രട്ടറി
secrete	0	0	1	0	0	0	0	0	0	0	സ്രവിക്കുന്നു
secretion	0	0	1	0	0	1	0	0	0	0	സ്രവണം
secretive	0	0	0	0	0	1	0	0	0	0	രഹസ്യാത്മകമായ
secretly	0	0	0	0	0	0	0	0	0	0	രഹസ്യമായി
sect	0	0	0	0	0	0	0	0	0	0	വിഭാഗം
sectarian	1	0	0	1	0	1	0	0	0	0	വിഭാഗീയൻ
sectional	0	0	0	0	0	0	0	0	0	0	വിഭാഗീയമായ
sector	0	0	0	0	0	0	0	0	0	0	മേഖല
secular	0	1	0	0	0	0	0	0	0	0	മതേതര
secularism	0	0	0	0	0	0	0	0	0	0	മതേതരത്വം
securities	0	0	0	0	0	0	0	0	0	1	സെക്യൂരിറ്റികൾ
security	0	0	0	0	0	0	0	0	0	0	സുരക്ഷ
sedan	0	0	0	0	0	0	0	0	0	0	സെഡാൻ
sedate	0	0	0	0	0	0	0	0	0	0	മയക്കുന്ന
sedative	0	0	0	0	0	0	0	0	0	0	മയക്കമരുന്ന്
sedentary	0	0	0	0	0	0	0	0	0	0	ഉദാസീനമായ
sedge	0	0	0	0	0	0	0	0	0	0	സെഡ്ജ്
sediment	0	0	0	0	0	0	0	0	0	0	അവശിഷ്ടം
sedimentary	0	0	0	0	0	0	0	0	0	0	അവശിഷ്ടം
sedition	1	0	0	0	0	1	0	1	0	0	രാജ്യദ്രോഹം
seduce	0	0	0	0	0	1	0	0	0	0	വശീകരിക്കുക
seducing	0	0	0	0	0	0	0	0	0	0	വശീകരിക്കുന്നു
seduction	0	0	0	0	0	1	0	0	0	0	വശീകരണം
seductive	0	1	0	0	0	0	0	0	0	0	വശീകരിക്കുന്ന
seed	0	0	0	0	0	0	0	0	0	0	വിത്ത്
seedling	0	0	0	0	0	0	0	0	0	0	തൈ
seek	0	1	0	0	0	0	0	0	0	0	അന്വേഷിക്കുക
seeker	0	0	0	0	0	0	0	0	0	0	അന്വേഷകൻ
seemingly	0	0	0	0	0	0	0	0	0	0	പ്രത്യക്ഷത്തിൽ
seer	0	0	0	0	0	0	0	0	0	0	ദർശകൻ
seething	0	0	0	0	0	0	0	0	0	0	തിളച്ചുമറിയുന്നു
segment	0	0	0	0	0	0	0	0	0	0	സെഗ്മെന്റ്
segregate	1	0	1	0	0	1	0	1	0	0	വേർതിരിക്കുക
segregated	0	0	0	0	0	1	0	0	0	0	വേർതിരിച്ചു
segregation	0	0	0	0	0	0	0	0	0	0	വേർതിരിക്കൽ
seize	0	0	0	1	0	1	0	0	0	0	പിടിച്ചെടുക്കുക
seizure	0	0	0	1	0	0	0	0	0	0	പിടിച്ചെടുക്കൽ
seldom	0	0	0	0	0	0	0	0	0	0	അപൂർവ്വമായി
select	0	0	0	0	0	0	0	0	0	0	തിരഞ്ഞെടുക്കുക
selection	0	0	0	0	0	0	0	0	0	0	തിരഞ്ഞെടുപ്പ്
selfish	1	0	1	0	0	1	0	0	0	0	സ്വാർത്ഥ
selfishness	0	0	0	0	0	1	0	0	0	0	സ്വാർത്ഥത
sell	0	0	0	0	0	0	0	0	0	0	വിൽക്കുക
seller	0	0	0	0	0	0	0	0	0	0	വിൽപ്പനക്കാരൻ
semaphore	0	0	0	0	0	0	0	0	0	0	സെമാഫോർ
semblance	0	0	0	0	0	0	0	0	0	0	സാദൃശ്യം
semen	0	0	0	0	0	0	0	0	0	0	ബീജം
semicolon	0	0	0	0	0	0	0	0	0	0	അർദ്ധവിരാമം
seminal	0	0	0	0	0	0	0	0	0	0	സെമിനൽ
seminar	0	0	0	0	0	0	0	0	0	0	സെമിനാർ
seminary	0	0	0	0	0	0	0	0	0	0	സെമിനാരി
semiotics	0	0	0	0	0	0	0	0	0	0	സെമിയോട്ടിക്സ്
senate	0	0	0	0	0	0	0	0	0	1	സെനറ്റ്
senator	0	0	0	0	0	0	0	0	0	0	സെനറ്റർ
send	0	0	0	0	0	0	0	0	0	0	അയയ്ക്കുക
senescence	0	0	0	0	0	0	0	0	0	0	വാർദ്ധക്യം
senile	0	0	0	1	0	1	0	1	0	0	വൃദ്ധൻ
senior	0	0	0	0	0	0	0	0	0	0	മുതിർന്ന
seniority	0	0	0	0	0	0	1	0	0	1	സീനിയോറിറ്റി
sensation	0	0	0	0	0	0	0	0	0	0	സംവേദനം
sensational	0	0	0	0	1	0	1	0	0	0	സെൻസേഷണൽ
sense	0	0	0	0	0	0	1	0	0	0	ഇന്ദ്രിയം
senseless	1	0	1	1	0	1	0	1	1	0	ബുദ്ധിശൂന്യമായ
senses	0	0	0	0	0	0	0	0	0	0	ഇന്ദ്രിയങ്ങൾ
sensibility	0	0	0	0	0	0	1	0	0	0	സംവേദനക്ഷമത
sensibly	0	0	0	0	0	0	1	0	0	0	വിവേകപൂർവ്വം
sensitive	0	0	0	0	0	0	0	0	0	0	സെൻസിറ്റീവ്
sensory	0	0	0	0	0	0	0	0	0	0	സെൻസറി
sensual	0	1	0	0	1	1	1	0	1	1	ഇന്ദ്രിയപരം
sensuality	0	1	0	0	1	0	1	0	0	0	ഇന്ദ്രിയത
sensuous	0	0	0	0	1	0	1	0	0	0	ഇന്ദ്രിയപരമായ
sentence	1	1	1	1	0	1	0	1	0	0	വാചകം
sentient	0	0	0	0	0	0	0	0	0	0	ബോധമുള്ള
sentiment	0	0	0	0	0	0	0	0	0	0	വികാരം
sentimental	0	0	0	0	0	0	1	0	0	0	വികാരഭരിതമായ
sentimentality	0	0	0	0	0	0	1	0	0	0	വൈകാരികത
sentinel	0	0	0	0	0	0	1	0	0	1	കാവൽക്കാരൻ
sentry	0	0	0	0	0	0	0	0	0	1	കാവൽക്കാരൻ
separable	0	0	0	0	0	0	0	0	0	0	വേർപെടുത്താവുന്ന
separate	0	0	0	0	0	0	0	0	0	0	വേറിട്ട്
separately	0	0	0	0	0	0	0	0	0	0	പ്രത്യേകം
separation	0	0	0	0	0	0	0	0	0	0	വേർപിരിയൽ
separatist	1	0	1	0	0	1	0	0	0	0	വിഘടനവാദി
sepia	0	0	0	0	0	0	0	0	0	0	സെപിയ
sepsis	0	0	0	1	0	1	0	1	0	0	സെപ്സിസ്
sept	0	0	0	0	0	0	0	0	0	0	സെപ്തംബർ
septic	0	0	1	0	0	1	0	0	0	0	സെപ്റ്റിക്
septum	0	0	0	0	0	0	0	0	0	0	സെപ്തം
sequel	0	1	0	0	0	0	0	0	0	0	തുടർച്ച
sequence	0	0	0	0	0	0	0	0	0	0	ക്രമം
sequent	0	0	0	0	0	0	0	0	0	0	തുടർച്ചയായി
sequestered	0	0	0	0	0	0	0	0	0	0	ഒതുക്കി
sequestration	0	0	0	0	0	1	0	1	0	0	പിടിച്ചെടുക്കൽ
serene	0	0	0	0	0	1	0	0	0	1	ശാന്തമായ
serenity	0	1	0	0	1	0	1	0	0	1	ശാന്തത
sergeant	0	0	0	0	0	0	0	0	0	0	സാർജന്റ്
serial	0	1	0	0	0	0	0	0	0	0	സീരിയൽ
series	0	0	0	0	0	0	0	0	0	1	പരമ്പര
serif	0	0	0	0	0	0	0	0	0	0	സെരിഫ്
seriousness	0	0	0	1	0	0	0	1	0	0	ഗൗരവം
sermon	0	0	0	0	0	0	1	0	0	1	പ്രസംഗം
serpent	0	0	1	1	0	1	0	0	0	0	സർപ്പം
serpentine	0	0	0	0	0	0	0	0	0	0	സർപ്പം
serrated	0	0	0	0	0	0	0	0	0	0	ദന്തങ്ങളുള്ള
serum	0	0	0	0	0	0	1	0	0	0	സെറം
servant	0	0	0	0	0	1	0	0	0	1	സേവകൻ
serve	0	0	0	0	0	1	0	0	0	1	സേവിക്കുക
service	0	0	0	0	0	0	0	0	0	0	സേവനം
serviceable	0	0	0	0	0	0	0	0	0	0	സേവനയോഗ്യമായ
servile	0	0	1	1	0	1	0	1	0	0	അടിമത്തം
servitude	0	0	0	0	0	1	0	0	0	0	അടിമത്തം
sess	0	0	0	0	0	0	0	0	0	0	സെസ്സ്
session	0	0	0	0	0	0	0	0	0	0	സെഷൻ
sessions	0	0	0	0	0	0	0	0	0	0	സെഷനുകൾ
set	0	0	0	0	0	0	0	0	0	0	സെറ്റ്
setback	0	0	0	0	0	1	0	1	0	0	തിരിച്ചടി
sett	0	0	0	0	0	0	0	0	0	0	സെറ്റ്
setter	0	0	0	0	0	0	0	0	0	0	സെറ്റർ
settle	0	0	0	0	0	0	0	0	0	0	തീർപ്പാക്കുക
settled	0	0	0	0	0	0	0	0	0	0	തീർത്തു
settler	0	0	0	0	0	0	0	0	0	0	കുടിയേറ്റക്കാരൻ
settlor	0	0	0	1	0	0	1	0	0	0	കുടിയേറ്റക്കാരൻ
seventh	0	0	0	0	0	0	0	0	0	0	ഏഴാമത്തേത്
seventy	0	0	0	0	0	0	0	0	0	0	എഴുപത്
sever	0	0	0	0	0	1	0	0	0	0	വിച്ഛേദിക്കുക
severable	0	0	0	0	0	0	0	0	0	0	വേർപെടുത്താവുന്ന
severally	0	0	0	0	0	0	0	0	0	0	പലവിധത്തിൽ
severance	0	0	0	0	0	0	0	1	0	0	വേർപിരിയൽ
severely	0	0	0	0	0	0	0	0	0	0	കഠിനമായി
severity	0	0	0	0	0	0	0	0	0	0	തീവ്രത
sew	0	0	0	0	0	0	0	0	0	0	തയ്യൽ
sewage	0	0	1	0	0	1	0	0	0	0	മലിനജലം
sewer	0	0	1	0	0	0	0	0	0	0	അഴുക്കുചാല്
sewerage	0	0	1	0	0	1	0	0	0	0	മലിനജലം
sex	0	1	0	0	1	0	1	0	0	1	ലൈംഗികത
sexuality	0	0	0	0	0	0	0	0	0	0	ലൈംഗികത
sexy	0	0	0	0	0	0	0	0	0	0	സെക്സി
shabby	0	0	1	0	0	1	0	0	0	0	ചീഞ്ഞളിഞ്ഞ
shack	0	0	1	0	0	1	0	1	0	0	കുടിൽ
shackle	1	1	1	1	0	1	0	1	0	0	ചങ്ങല
shade	0	0	0	0	0	0	0	0	0	0	തണല്
shades	0	0	0	0	0	0	0	0	0	0	ഷേഡുകൾ
shading	0	0	0	0	0	0	0	0	0	0	ഷേഡിംഗ്
shadow	0	0	0	0	0	0	0	0	0	0	നിഴൽ
shadowy	0	0	0	0	0	0	0	0	0	0	നിഴൽ
shady	0	0	0	1	0	1	0	0	0	0	തണലുള്ള
shaft	0	0	0	0	0	0	0	0	0	0	ഷാഫ്റ്റ്
shag	0	0	0	0	0	0	0	0	0	0	ഷാഗ്
shaggy	0	0	0	0	0	0	0	0	0	0	ഷാഗി
shake	0	0	0	0	0	0	0	0	0	0	കുലുക്കുക
shaken	0	0	0	0	0	0	0	0	0	0	കുലുക്കി
shaking	0	0	0	1	0	1	0	0	0	0	വിറയ്ക്കുന്നു
shaky	1	1	0	1	0	1	0	0	0	0	ഇളകുന്ന
sham	1	0	1	0	0	1	0	0	0	0	വ്യാജം
shaman	0	0	0	0	0	0	0	0	0	0	ഷാമൻ
shambles	0	0	0	0	0	1	0	0	0	0	തകരുന്നു
shame	0	0	1	1	0	1	0	1	0	0	നാണക്കേട്
shameful	0	0	0	0	0	1	0	1	0	0	ലജ്ജാകരമായ
shameless	0	0	1	0	0	1	0	0	0	0	ലജ്ജയില്ലാത്ത
shanghai	0	0	1	1	0	1	0	0	0	0	ഷാങ്ഹായ്
shank	0	0	0	1	0	0	0	0	0	0	കണങ്കാല്
shanty	0	0	0	0	0	0	0	0	0	0	കുടിൽ
shape	0	0	0	0	0	0	1	0	0	0	ആകൃതി
shapely	0	0	0	0	0	0	1	0	0	0	ആകൃതിയിലുള്ള
share	0	1	0	0	1	0	1	0	0	1	പങ്കിടുക
shareholder	0	0	0	0	0	0	0	0	0	0	ഓഹരി ഉടമ
shark	0	0	0	0	0	1	0	0	0	0	സ്രാവ്
sharpen	1	1	0	0	0	0	0	0	0	0	മൂർച്ച കൂട്ടുക
sharpened	0	0	0	0	0	0	0	0	0	0	മൂർച്ചകൂട്ടി
sharpener	0	0	0	0	0	0	0	0	0	0	മൂർച്ച കൂട്ടുന്നവൻ
sharpness	0	0	0	0	0	0	0	0	0	0	മൂർച്ച
shatter	1	0	0	1	0	1	0	1	1	0	തകരുക
shattered	0	0	0	0	0	1	0	1	0	0	തകിടംമറിച്ചു
shave	0	0	0	0	0	0	0	0	0	0	ഷേവ് ചെയ്യുക
shaving	0	0	0	0	0	0	0	0	0	0	ഷേവിംഗ്
shawl	0	0	0	0	0	0	0	0	0	0	ഷാൾ
sheaf	0	0	0	0	0	0	0	0	0	0	കറ്റ
shear	0	0	0	0	0	0	0	0	0	0	കത്രിക
shears	0	0	0	0	0	0	0	0	0	0	കത്രിക
sheath	0	0	0	0	0	0	0	0	0	0	ഉറ
sheathing	0	0	0	0	0	0	0	0	0	0	കവചം
shed	0	0	0	0	0	1	0	0	0	0	ഷെഡ്
sheen	0	0	0	0	0	0	0	0	0	0	ഷീൻ
sheep	0	0	0	0	0	0	0	0	0	0	ആടുകൾ
sheer	0	0	0	0	0	0	0	0	0	0	കേവലം
sheet	0	0	0	0	0	0	0	0	0	0	ഷീറ്റ്
shelf	0	0	0	0	0	0	0	0	0	0	ഷെൽഫ്
shell	1	0	0	1	0	1	0	1	1	0	ഷെൽ
shellfish	0	0	0	0	0	0	0	0	0	0	കക്കയിറച്ചി
shelter	0	0	0	0	0	0	1	0	0	1	അഭയം
shelved	0	0	0	0	0	1	0	0	0	0	അലമാര
shepherd	0	0	0	0	0	0	1	0	0	1	ഇടയൻ
sheriff	0	0	0	0	0	0	0	0	0	1	ഷെരീഫ്
sherry	0	0	0	0	0	0	0	0	0	0	ഷെറി
shield	0	0	0	0	0	0	0	0	0	0	കവചം
shift	0	0	0	0	0	0	0	0	0	0	ഷിഫ്റ്റ്
shifting	0	0	0	0	0	0	0	0	0	0	മാറിക്കൊണ്ടിരിക്കുന്നു
shilling	0	0	0	0	0	0	0	0	0	0	ഷില്ലിംഗ്
shimmer	0	0	0	0	0	0	0	0	0	0	മിന്നിത്തിളങ്ങുക
shin	0	0	0	0	0	0	0	0	0	0	ഷിൻ
shine	0	0	0	0	0	0	1	0	0	0	തിളങ്ങുക
shingle	0	0	0	0	0	0	0	0	0	0	ഷിംഗിൾ
shining	0	1	0	0	1	0	1	0	0	0	തിളങ്ങുന്നു
shiny	0	0	0	0	0	0	0	0	0	0	തിളങ്ങുന്ന
ship	0	1	0	0	0	0	0	0	0	0	കപ്പൽ
shipment	0	0	0	0	0	0	0	0	0	0	കയറ്റുമതി
shipping	0	0	0	0	0	0	0	0	0	0	ഷിപ്പിംഗ്
shipwreck	0	0	0	1	0	1	0	1	0	0	കപ്പൽ തകർച്ച
shire	0	0	0	0	0	0	0	0	0	0	ഷയർ
shirt	0	0	0	0	0	0	0	0	0	0	ഷർട്ട്
shit	1	0	1	0	0	1	0	0	0	0	ഷിറ്റ്
shiver	1	1	0	1	0	1	0	1	0	0	വിറയൽ
shivering	0	0	0	0	0	0	0	0	0	0	വിറയ്ക്കുന്നു
shoals	0	0	0	0	0	0	0	0	0	0	ഷോൾസ്
shock	1	0	0	1	0	1	0	0	1	0	ഞെട്ടൽ
shockingly	0	0	0	0	0	0	0	0	1	0	ഞെട്ടിപ്പിക്കുന്ന രീതിയിൽ
shoddy	1	0	1	0	0	1	0	0	0	0	നിലവാരമില്ലാത്ത
shoe	0	0	0	0	0	0	0	0	0	0	ഷൂ
shoemaker	0	0	0	0	0	0	0	0	0	0	ഷൂ നിർമ്മാതാവ്
shoot	1	0	0	1	0	1	0	0	0	0	വെടിവയ്ക്കുക
shooter	0	0	0	1	0	0	0	0	0	0	ഷൂട്ടർ
shooting	1	0	0	1	0	1	0	0	0	0	ഷൂട്ടിംഗ്
shop	0	0	0	0	0	0	0	0	0	0	കട
shopkeeper	0	0	0	0	0	0	0	0	0	1	കടയുടമ
shoplifting	1	0	1	0	0	1	0	0	0	0	കട മോഷണം
shopping	0	1	0	0	1	0	1	0	1	1	ഷോപ്പിംഗ്
shore	0	0	0	0	0	0	0	0	0	0	തീരം
shorn	0	0	0	0	0	0	0	0	0	0	ചൊറിഞ്ഞു
short	0	0	0	0	0	0	0	0	0	0	ചെറുത്
shortage	1	0	0	1	0	1	0	1	0	0	ക്ഷാമം
shortcoming	0	0	0	0	0	1	0	0	0	0	പോരായ്മ
shorten	0	0	0	0	0	0	0	0	0	0	ചുരുക്കുക
shortening	0	0	0	0	0	0	0	0	0	0	ചുരുക്കുന്നു
shorthand	0	0	0	0	0	0	0	0	0	0	ചുരുക്കെഴുത്ത്
shortly	0	1	0	0	0	0	0	0	0	0	ഉടൻ
shortness	0	0	0	0	0	0	0	0	0	0	ചുരുക്കം
shorts	0	0	0	0	0	0	0	0	0	0	ഷോർട്ട്സ്
shot	1	0	0	1	0	1	0	1	1	0	വെടിവച്ചു
shotgun	0	0	0	0	0	0	0	0	0	0	ഷോട്ട്ഗൺ
shoulder	0	0	0	0	0	0	1	0	0	1	തോൾ
shout	1	0	0	0	0	0	0	0	1	0	ആക്രോശിക്കുക
shove	1	0	0	0	0	1	0	0	0	0	തള്ളുക
shovel	0	0	0	0	0	0	0	0	0	0	കോരിക
shoveling	0	0	0	0	0	0	0	0	0	0	ചട്ടുകം
show	0	0	0	0	0	0	0	0	0	1	കാണിക്കുക
shower	0	0	0	0	0	0	0	0	0	0	ഷവർ
showing	0	0	0	0	0	0	0	0	0	0	കാണിക്കുന്നു
showy	0	0	0	0	0	1	0	0	0	0	പ്രകടമായ
shrapnel	0	0	0	1	0	0	0	0	0	0	കഷ്ണങ്ങൾ
shred	0	0	0	0	0	0	0	0	0	0	കീറിമുറിക്കുക
shrewd	0	0	0	0	0	0	1	0	0	0	കൗശലക്കാരൻ
shriek	1	0	0	1	0	1	0	1	1	0	നിലവിളിക്കുക
shrill	1	0	0	1	0	1	0	0	1	0	പരിഭ്രമം
shrimp	0	0	0	0	0	0	0	0	0	0	ചെമ്മീൻ
shrine	0	0	0	0	0	0	0	0	0	0	ദേവാലയം
shrink	0	0	0	1	0	1	0	1	0	0	ചുരുങ്ങുക
shrinking	0	0	0	0	0	0	0	0	0	0	ചുരുങ്ങുന്നു
