English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Belarusian Word
schematic	0	0	0	0	0	0	0	0	0	0	схематычны
scheme	0	0	0	0	0	1	0	0	0	0	схема
schism	1	0	0	0	0	1	0	0	0	0	раскол
schizophrenia	1	0	1	1	0	1	0	1	0	0	шызафрэнія
scholar	0	0	0	0	0	0	1	0	0	0	вучоны
scholarly	0	0	0	0	0	0	0	0	0	0	вучоны
scholarship	0	0	0	0	1	0	1	0	0	0	стыпендыя
school	0	0	0	0	0	0	0	0	0	1	школа
schoolboy	0	0	0	0	0	0	0	0	0	0	школьнік
schooling	0	0	0	0	0	0	0	0	0	0	навучанне ў школе
schoolmaster	0	0	0	0	0	0	0	0	0	0	школьны настаўнік
schooner	0	0	0	0	0	0	0	0	0	0	шхуна
sciatica	0	0	0	0	0	1	0	0	0	0	радыкуліт
science	0	0	0	0	0	0	0	0	0	0	навукі
scientific	0	0	0	0	0	0	1	0	0	1	навуковая
scientist	0	1	0	0	0	0	1	0	0	1	вучоны
scintilla	0	0	0	0	0	0	1	0	0	0	сцынціла
scintillation	0	0	0	0	0	0	0	0	0	0	мігаценне
scintillator	0	0	0	0	0	0	0	0	0	0	сцынцілятар
scion	0	0	0	0	0	0	0	0	0	0	атожылак
scissors	0	0	0	0	0	0	0	0	0	0	нажніцы
scoff	1	0	1	0	0	1	0	0	0	0	кпіць
scold	1	0	1	1	0	1	0	1	0	0	лаяць
scolding	1	0	0	0	0	1	0	0	0	0	лаяць
scoop	0	0	0	0	0	0	0	0	0	0	савок
scope	0	0	0	0	0	0	0	0	0	0	сфера прымянення
scorching	1	0	0	0	0	1	0	0	0	0	пякучы
score	0	1	0	0	1	0	1	0	1	0	адзнака
scores	0	0	0	0	0	0	0	0	0	0	балы
scorn	1	0	0	0	0	1	0	0	0	0	пагарда
scorpion	1	0	1	1	0	1	0	0	1	0	скарпіён
scotch	0	0	0	0	0	1	0	0	0	0	скотч
scoundrel	1	0	1	1	0	1	0	0	0	1	нягоднік
scour	0	0	0	0	0	0	0	0	0	0	вычышчаць
scourge	1	0	0	1	0	1	0	1	0	0	біч
scout	0	0	0	0	0	0	0	0	0	0	разведчык
scrabble	0	0	0	0	0	0	0	0	0	0	скраббл
scramble	0	0	0	0	0	0	0	0	0	0	караскацца
scrambling	0	0	0	0	0	1	0	0	0	0	карасканне
scrape	0	0	0	0	0	0	0	0	0	0	саскрабці
scrapie	1	0	0	1	0	1	0	1	0	0	скрэпі
scraping	0	0	0	0	0	0	0	0	0	0	выскрабанне
scratch	0	0	0	0	0	0	0	0	0	0	драпаць
scream	1	0	1	1	0	1	0	0	1	0	крычаць
screaming	1	0	1	1	0	1	0	0	0	0	крычаць
screech	0	0	0	1	0	1	0	0	1	0	віск
screen	0	0	0	0	0	0	0	0	0	0	экран
screwdriver	0	0	0	0	0	0	0	0	0	0	адвёртка
screwed	1	0	0	0	0	1	0	0	0	0	закручаны
scribble	0	0	0	0	0	0	0	0	0	0	каракулі
scribe	0	0	0	0	0	0	1	0	0	0	пісец
scrimmage	0	0	0	0	0	1	0	0	1	0	сутычка
scrip	0	0	0	0	0	0	0	0	0	0	скрыпт
script	0	0	0	0	0	0	1	0	0	0	сцэнар
scriptural	0	0	0	0	0	0	0	0	0	0	біблейскі
scripture	0	0	0	0	0	0	0	0	0	1	пісанне
scroll	0	0	0	0	0	0	0	0	0	0	скрутак
scrub	0	0	1	0	0	1	0	0	0	0	скраб
scrumptious	0	0	0	0	0	0	1	0	0	0	смачна
scrupulous	0	0	0	0	0	0	0	0	0	0	скрупулёзны
scrutinize	0	1	0	0	0	1	0	0	0	0	пільна разглядаць
scrutiny	0	0	0	0	0	1	0	0	0	0	пільны агляд
sculptor	0	0	0	0	0	0	0	0	0	0	скульптар
sculpture	0	0	0	0	0	0	1	0	0	0	скульптура
sculptured	0	0	0	0	0	0	0	0	0	0	скульптурныя
scum	0	0	1	0	0	1	0	0	0	0	падонкі
sea	0	0	0	0	0	0	1	0	0	0	мора
seaboard	0	0	0	0	0	0	0	0	0	0	марское ўзбярэжжа
seal	0	0	0	0	0	0	1	0	0	1	пячатка
seals	0	0	0	0	0	0	0	0	0	1	пячатак
seam	0	0	0	0	0	0	0	0	0	0	шво
seaman	0	0	0	0	0	0	0	0	0	0	марак
seamless	0	0	0	0	0	0	0	0	0	0	бясшвовыя
seamstress	0	0	0	0	0	0	0	0	0	0	швачка
seaport	0	0	0	0	0	0	0	0	0	0	марскі порт
sear	0	0	0	0	0	1	0	0	0	0	абсмажыць
search	0	0	0	0	0	0	0	0	0	0	пошук
searching	0	0	0	0	0	0	0	0	0	0	пошук
seared	0	0	0	0	0	0	0	0	0	0	абсмалены
seaside	0	0	0	0	0	0	0	0	0	0	прыморскі
season	0	0	0	0	0	0	0	0	0	0	сезон
seasoned	0	0	0	0	0	0	1	0	0	0	запраўлены
seasoning	0	0	0	0	0	0	0	0	0	0	заправа
seat	0	0	0	0	0	0	0	0	0	0	сядзенне
secession	0	0	0	0	0	1	0	0	0	0	аддзяленне
secluded	0	0	0	0	0	1	0	1	0	0	адасоблены
seclusion	0	0	0	1	0	1	1	0	0	0	замкнёнасць
secondary	0	0	0	0	0	0	0	0	0	0	другасны
secondhand	0	0	0	0	0	1	0	0	0	0	сэканд-хэнд
secrecy	0	0	0	0	0	0	0	0	1	1	сакрэтнасць
secret	0	0	0	0	0	0	0	0	0	1	сакрэт
secretariat	0	0	0	0	0	0	1	0	0	0	сакратарыят
secretary	0	0	0	0	0	0	0	0	0	0	сакратар
secrete	0	0	1	0	0	0	0	0	0	0	вылучаць
secretion	0	0	1	0	0	1	0	0	0	0	сакрэцыі
secretive	0	0	0	0	0	1	0	0	0	0	скрытны
secretly	0	0	0	0	0	0	0	0	0	0	таемна
sect	0	0	0	0	0	0	0	0	0	0	секта
sectarian	1	0	0	1	0	1	0	0	0	0	сектанцкі
sectional	0	0	0	0	0	0	0	0	0	0	секцыйныя
sector	0	0	0	0	0	0	0	0	0	0	сектар
secular	0	1	0	0	0	0	0	0	0	0	свецкі
secularism	0	0	0	0	0	0	0	0	0	0	секулярызм
securities	0	0	0	0	0	0	0	0	0	1	каштоўныя паперы
security	0	0	0	0	0	0	0	0	0	0	бяспекі
sedan	0	0	0	0	0	0	0	0	0	0	седан
sedate	0	0	0	0	0	0	0	0	0	0	спакойны
sedative	0	0	0	0	0	0	0	0	0	0	заспакойлівы сродак
sedentary	0	0	0	0	0	0	0	0	0	0	маларухомы
sedge	0	0	0	0	0	0	0	0	0	0	асака
sediment	0	0	0	0	0	0	0	0	0	0	асадак
sedimentary	0	0	0	0	0	0	0	0	0	0	ападкавыя
sedition	1	0	0	0	0	1	0	1	0	0	крамола
seduce	0	0	0	0	0	1	0	0	0	0	спакушаць
seducing	0	0	0	0	0	0	0	0	0	0	спакушаючы
seduction	0	0	0	0	0	1	0	0	0	0	спакушэнне
seductive	0	1	0	0	0	0	0	0	0	0	панадлівы
seed	0	0	0	0	0	0	0	0	0	0	насенне
seedling	0	0	0	0	0	0	0	0	0	0	расада
seek	0	1	0	0	0	0	0	0	0	0	шукаць
seeker	0	0	0	0	0	0	0	0	0	0	шукальнік
seemingly	0	0	0	0	0	0	0	0	0	0	здавалася б
seer	0	0	0	0	0	0	0	0	0	0	празорлівец
seething	0	0	0	0	0	0	0	0	0	0	бурлівы
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	аддзяляць
segregated	0	0	0	0	0	1	0	0	0	0	сегрэгаваны
segregation	0	0	0	0	0	0	0	0	0	0	сегрэгацыя
seize	0	0	0	1	0	1	0	0	0	0	схапіць
seizure	0	0	0	1	0	0	0	0	0	0	захоп
seldom	0	0	0	0	0	0	0	0	0	0	рэдка
select	0	0	0	0	0	0	0	0	0	0	выбраць
selection	0	0	0	0	0	0	0	0	0	0	выбар
selfish	1	0	1	0	0	1	0	0	0	0	эгаістычны
selfishness	0	0	0	0	0	1	0	0	0	0	эгаізм
sell	0	0	0	0	0	0	0	0	0	0	прадаваць
seller	0	0	0	0	0	0	0	0	0	0	прадавец
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	падабенства
semen	0	0	0	0	0	0	0	0	0	0	сперма
semicolon	0	0	0	0	0	0	0	0	0	0	кропка з коскай
seminal	0	0	0	0	0	0	0	0	0	0	насенных
seminar	0	0	0	0	0	0	0	0	0	0	семінар
seminary	0	0	0	0	0	0	0	0	0	0	семінарыя
semiotics	0	0	0	0	0	0	0	0	0	0	семіётыка
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатар
send	0	0	0	0	0	0	0	0	0	0	адправіць
senescence	0	0	0	0	0	0	0	0	0	0	старэнне
senile	0	0	0	1	0	1	0	1	0	0	старэчы
senior	0	0	0	0	0	0	0	0	0	0	старэйшы
seniority	0	0	0	0	0	0	1	0	0	1	стаж
sensation	0	0	0	0	0	0	0	0	0	0	сенсацыя
sensational	0	0	0	0	1	0	1	0	0	0	сенсацыйны
sense	0	0	0	0	0	0	1	0	0	0	сэнс
senseless	1	0	1	1	0	1	0	1	1	0	бессэнсоўны
senses	0	0	0	0	0	0	0	0	0	0	пачуцці
sensibility	0	0	0	0	0	0	1	0	0	0	адчувальнасць
sensibly	0	0	0	0	0	0	1	0	0	0	разумна
sensitive	0	0	0	0	0	0	0	0	0	0	адчувальны
sensory	0	0	0	0	0	0	0	0	0	0	сэнсарны
sensual	0	1	0	0	1	1	1	0	1	1	пачуццёвы
sensuality	0	1	0	0	1	0	1	0	0	0	пачуццёвасць
sensuous	0	0	0	0	1	0	1	0	0	0	пачуццёвы
sentence	1	1	1	1	0	1	0	1	0	0	сказ
sentient	0	0	0	0	0	0	0	0	0	0	разумны
sentiment	0	0	0	0	0	0	0	0	0	0	пачуццё
sentimental	0	0	0	0	0	0	1	0	0	0	сентыментальны
sentimentality	0	0	0	0	0	0	1	0	0	0	сентыментальнасць
sentinel	0	0	0	0	0	0	1	0	0	1	вартавы
sentry	0	0	0	0	0	0	0	0	0	1	вартавы
separable	0	0	0	0	0	0	0	0	0	0	раздзельны
separate	0	0	0	0	0	0	0	0	0	0	асобны
separately	0	0	0	0	0	0	0	0	0	0	асобна
separation	0	0	0	0	0	0	0	0	0	0	падзел
separatist	1	0	1	0	0	1	0	0	0	0	сепаратыст
sepia	0	0	0	0	0	0	0	0	0	0	сэпія
sepsis	0	0	0	1	0	1	0	1	0	0	сэпсіс
sept	0	0	0	0	0	0	0	0	0	0	вер
septic	0	0	1	0	0	1	0	0	0	0	сэптычных
septum	0	0	0	0	0	0	0	0	0	0	перагародка
sequel	0	1	0	0	0	0	0	0	0	0	працяг
sequence	0	0	0	0	0	0	0	0	0	0	паслядоўнасць
sequent	0	0	0	0	0	0	0	0	0	0	паслядоўны
sequestered	0	0	0	0	0	0	0	0	0	0	секвестраваны
sequestration	0	0	0	0	0	1	0	1	0	0	секвестр
serene	0	0	0	0	0	1	0	0	0	1	ціхамірны
serenity	0	1	0	0	1	0	1	0	0	1	спакой
sergeant	0	0	0	0	0	0	0	0	0	0	сяржант
serial	0	1	0	0	0	0	0	0	0	0	серыял
series	0	0	0	0	0	0	0	0	0	1	серыял
serif	0	0	0	0	0	0	0	0	0	0	з засечкамі
seriousness	0	0	0	1	0	0	0	1	0	0	сур'ёзнасць
sermon	0	0	0	0	0	0	1	0	0	1	пропаведзь
serpent	0	0	1	1	0	1	0	0	0	0	змяя
serpentine	0	0	0	0	0	0	0	0	0	0	серпантын
serrated	0	0	0	0	0	0	0	0	0	0	зубчастыя
serum	0	0	0	0	0	0	1	0	0	0	сыроватка
servant	0	0	0	0	0	1	0	0	0	1	прыслуга
serve	0	0	0	0	0	1	0	0	0	1	служыць
service	0	0	0	0	0	0	0	0	0	0	абслугоўванне
serviceable	0	0	0	0	0	0	0	0	0	0	спраўны
servile	0	0	1	1	0	1	0	1	0	0	прыгонны
servitude	0	0	0	0	0	1	0	0	0	0	прыгон
sess	0	0	0	0	0	0	0	0	0	0	сэс
session	0	0	0	0	0	0	0	0	0	0	сесія
sessions	0	0	0	0	0	0	0	0	0	0	сеансаў
set	0	0	0	0	0	0	0	0	0	0	набор
setback	0	0	0	0	0	1	0	1	0	0	няўдача
sett	0	0	0	0	0	0	0	0	0	0	усталяваць
setter	0	0	0	0	0	0	0	0	0	0	сетэр
settle	0	0	0	0	0	0	0	0	0	0	асядаць
settled	0	0	0	0	0	0	0	0	0	0	аселі
settler	0	0	0	0	0	0	0	0	0	0	асаднік
settlor	0	0	0	1	0	0	1	0	0	0	пасяленца
seventh	0	0	0	0	0	0	0	0	0	0	сёмае
seventy	0	0	0	0	0	0	0	0	0	0	семдзесят
sever	0	0	0	0	0	1	0	0	0	0	разарваць
severable	0	0	0	0	0	0	0	0	0	0	раздзяляльны
severally	0	0	0	0	0	0	0	0	0	0	паасобку
severance	0	0	0	0	0	0	0	1	0	0	разрыў
severely	0	0	0	0	0	0	0	0	0	0	сур'ёзна
severity	0	0	0	0	0	0	0	0	0	0	сур'ёзнасць
sew	0	0	0	0	0	0	0	0	0	0	шыць
sewage	0	0	1	0	0	1	0	0	0	0	каналізацыя
sewer	0	0	1	0	0	0	0	0	0	0	каналізацыя
sewerage	0	0	1	0	0	1	0	0	0	0	каналізацыя
sex	0	1	0	0	1	0	1	0	0	1	сэкс
sexuality	0	0	0	0	0	0	0	0	0	0	сэксуальнасць
sexy	0	0	0	0	0	0	0	0	0	0	сэксуальны
shabby	0	0	1	0	0	1	0	0	0	0	пашарпаны
shack	0	0	1	0	0	1	0	1	0	0	халупа
shackle	1	1	1	1	0	1	0	1	0	0	хамут
shade	0	0	0	0	0	0	0	0	0	0	адценне
shades	0	0	0	0	0	0	0	0	0	0	адценні
shading	0	0	0	0	0	0	0	0	0	0	зацяненне
shadow	0	0	0	0	0	0	0	0	0	0	цень
shadowy	0	0	0	0	0	0	0	0	0	0	ценявы
shady	0	0	0	1	0	1	0	0	0	0	цяністы
shaft	0	0	0	0	0	0	0	0	0	0	вал
shag	0	0	0	0	0	0	0	0	0	0	махорка
shaggy	0	0	0	0	0	0	0	0	0	0	кудлаты
shake	0	0	0	0	0	0	0	0	0	0	страсянуць
shaken	0	0	0	0	0	0	0	0	0	0	узрушаны
shaking	0	0	0	1	0	1	0	0	0	0	устрэсванне
shaky	1	1	0	1	0	1	0	0	0	0	хісткі
sham	1	0	1	0	0	1	0	0	0	0	бутафорыя
shaman	0	0	0	0	0	0	0	0	0	0	шаман
shambles	0	0	0	0	0	1	0	0	0	0	калатнеча
shame	0	0	1	1	0	1	0	1	0	0	ганьба
shameful	0	0	0	0	0	1	0	1	0	0	ганебны
shameless	0	0	1	0	0	1	0	0	0	0	бессаромны
shanghai	0	0	1	1	0	1	0	0	0	0	шанхай
shank	0	0	0	1	0	0	0	0	0	0	хваставік
shanty	0	0	0	0	0	0	0	0	0	0	халупа
shape	0	0	0	0	0	0	1	0	0	0	форма
shapely	0	0	0	0	0	0	1	0	0	0	стройны
share	0	1	0	0	1	0	1	0	0	1	доля
shareholder	0	0	0	0	0	0	0	0	0	0	акцыянер
shark	0	0	0	0	0	1	0	0	0	0	акула
sharpen	1	1	0	0	0	0	0	0	0	0	вастрыць
sharpened	0	0	0	0	0	0	0	0	0	0	завостраны
sharpener	0	0	0	0	0	0	0	0	0	0	тачылка
sharpness	0	0	0	0	0	0	0	0	0	0	рэзкасць
shatter	1	0	0	1	0	1	0	1	1	0	разбіваць
shattered	0	0	0	0	0	1	0	1	0	0	разбіта
shave	0	0	0	0	0	0	0	0	0	0	галіцца
shaving	0	0	0	0	0	0	0	0	0	0	галенне
shawl	0	0	0	0	0	0	0	0	0	0	шаль
sheaf	0	0	0	0	0	0	0	0	0	0	сноп
shear	0	0	0	0	0	0	0	0	0	0	зрух
shears	0	0	0	0	0	0	0	0	0	0	нажніцы
sheath	0	0	0	0	0	0	0	0	0	0	абалонка
sheathing	0	0	0	0	0	0	0	0	0	0	ашалёўка
shed	0	0	0	0	0	1	0	0	0	0	хлеў
sheen	0	0	0	0	0	0	0	0	0	0	бляск
sheep	0	0	0	0	0	0	0	0	0	0	авечкі
sheer	0	0	0	0	0	0	0	0	0	0	чысты
sheet	0	0	0	0	0	0	0	0	0	0	ліст
shelf	0	0	0	0	0	0	0	0	0	0	паліца
shell	1	0	0	1	0	1	0	1	1	0	абалонка
shellfish	0	0	0	0	0	0	0	0	0	0	малюскі
shelter	0	0	0	0	0	0	1	0	0	1	прытулак
shelved	0	0	0	0	0	1	0	0	0	0	паліцы
shepherd	0	0	0	0	0	0	1	0	0	1	пастух
sheriff	0	0	0	0	0	0	0	0	0	1	шэрыф
sherry	0	0	0	0	0	0	0	0	0	0	херас
shield	0	0	0	0	0	0	0	0	0	0	шчыт
shift	0	0	0	0	0	0	0	0	0	0	зрух
shifting	0	0	0	0	0	0	0	0	0	0	зрушэнне
shilling	0	0	0	0	0	0	0	0	0	0	шылінг
shimmer	0	0	0	0	0	0	0	0	0	0	мігаценне
shin	0	0	0	0	0	0	0	0	0	0	галёнка
shine	0	0	0	0	0	0	1	0	0	0	бляск
shingle	0	0	0	0	0	0	0	0	0	0	чарапіца
shining	0	1	0	0	1	0	1	0	0	0	зіхатлівы
shiny	0	0	0	0	0	0	0	0	0	0	бліскучы
ship	0	1	0	0	0	0	0	0	0	0	карабель
shipment	0	0	0	0	0	0	0	0	0	0	адгрузка
shipping	0	0	0	0	0	0	0	0	0	0	дастаўка
shipwreck	0	0	0	1	0	1	0	1	0	0	караблекрушэнне
shire	0	0	0	0	0	0	0	0	0	0	графства
shirt	0	0	0	0	0	0	0	0	0	0	кашуля
shit	1	0	1	0	0	1	0	0	0	0	дзярмо
shiver	1	1	0	1	0	1	0	1	0	0	дрыжыкі
shivering	0	0	0	0	0	0	0	0	0	0	дрыжыкі
shoals	0	0	0	0	0	0	0	0	0	0	водмелі
shock	1	0	0	1	0	1	0	0	1	0	шок
shockingly	0	0	0	0	0	0	0	0	1	0	шакавальна
shoddy	1	0	1	0	0	1	0	0	0	0	кепскі
shoe	0	0	0	0	0	0	0	0	0	0	абутак
shoemaker	0	0	0	0	0	0	0	0	0	0	шавец
shoot	1	0	0	1	0	1	0	0	0	0	страляць
shooter	0	0	0	1	0	0	0	0	0	0	стралок
shooting	1	0	0	1	0	1	0	0	0	0	стральба
shop	0	0	0	0	0	0	0	0	0	0	крама
shopkeeper	0	0	0	0	0	0	0	0	0	1	крамнік
shoplifting	1	0	1	0	0	1	0	0	0	0	крамныя крадзяжы
shopping	0	1	0	0	1	0	1	0	1	1	шопінг
shore	0	0	0	0	0	0	0	0	0	0	бераг
shorn	0	0	0	0	0	0	0	0	0	0	стрыжаныя
short	0	0	0	0	0	0	0	0	0	0	кароткі
shortage	1	0	0	1	0	1	0	1	0	0	дэфіцыт
shortcoming	0	0	0	0	0	1	0	0	0	0	недахоп
shorten	0	0	0	0	0	0	0	0	0	0	скараціць
shortening	0	0	0	0	0	0	0	0	0	0	ўкарачэнне
shorthand	0	0	0	0	0	0	0	0	0	0	стэнаграфія
shortly	0	1	0	0	0	0	0	0	0	0	неўзабаве
shortness	0	0	0	0	0	0	0	0	0	0	кароткасць
shorts	0	0	0	0	0	0	0	0	0	0	шорты
shot	1	0	0	1	0	1	0	1	1	0	стрэл
shotgun	0	0	0	0	0	0	0	0	0	0	драбавік
shoulder	0	0	0	0	0	0	1	0	0	1	плячо
shout	1	0	0	0	0	0	0	0	1	0	крычаць
shove	1	0	0	0	0	1	0	0	0	0	штурхаць
shovel	0	0	0	0	0	0	0	0	0	0	рыдлёўка
shoveling	0	0	0	0	0	0	0	0	0	0	рыдлёўка
show	0	0	0	0	0	0	0	0	0	1	паказаць
shower	0	0	0	0	0	0	0	0	0	0	душ
showing	0	0	0	0	0	0	0	0	0	0	паказваючы
showy	0	0	0	0	0	1	0	0	0	0	эфектны
shrapnel	0	0	0	1	0	0	0	0	0	0	шрапнэль
shred	0	0	0	0	0	0	0	0	0	0	здрабніць
shrewd	0	0	0	0	0	0	1	0	0	0	праніклівы
shriek	1	0	0	1	0	1	0	1	1	0	віск
shrill	1	0	0	1	0	1	0	0	1	0	пранізлівы
shrimp	0	0	0	0	0	0	0	0	0	0	крэветкі
shrine	0	0	0	0	0	0	0	0	0	0	святыня
shrink	0	0	0	1	0	1	0	1	0	0	сціскацца
shrinking	0	0	0	0	0	0	0	0	0	0	скарачаючыся
shroud	0	0	0	0	0	0	0	1	0	0	плашчаніца
shrub	0	0	0	0	0	0	0	0	0	0	хмызняк
shrubbery	0	0	0	0	0	0	0	0	0	0	хмызняковыя расліны
shrug	0	0	0	0	0	0	0	0	0	0	паціснуць плячыма
shrunk	0	0	0	0	0	1	0	0	0	0	скурчыўся
shudder	0	0	0	1	0	1	0	0	0	0	уздрыгваць
shuffle	0	0	0	0	0	0	0	0	0	0	ператасаваць
shuffling	0	0	0	0	0	0	0	0	0	0	ператасоўка
shun	1	0	1	0	0	1	0	1	0	0	цурацца
shunt	0	0	0	0	0	0	0	0	0	0	шунт
shut	0	0	0	0	0	0	0	0	0	0	зачыніць
shutter	0	0	0	0	0	0	0	0	0	0	засаўка
shuttle	0	0	0	0	0	0	0	0	0	0	чаўнок
sib	0	0	0	0	0	0	0	0	0	1	брат
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	хворы
sickening	1	0	1	1	0	1	0	1	0	0	млосна
sickle	0	0	0	0	0	0	0	0	0	0	серп
sickly	0	0	1	0	0	1	0	1	0	0	хваравіты
sickness	0	0	1	1	0	1	0	1	0	0	хвароба
side	0	0	0	0	0	0	0	0	0	0	бок
sideboard	0	0	0	0	0	0	0	0	0	0	сервант
sidestep	0	0	0	0	0	0	0	0	0	0	абыходзіць бокам
sideways	0	0	0	0	0	0	0	0	0	0	набок
siege	0	0	0	0	0	0	0	0	0	0	аблога
siesta	0	0	0	0	0	0	0	0	0	0	сіеста
sieve	0	0	0	0	0	0	0	0	0	0	сіта
sifting	0	0	0	0	0	0	0	0	0	0	прасейванне
sigh	0	0	0	0	0	0	0	0	0	0	уздыхнуць
sight	0	0	0	0	0	0	0	0	0	0	зрок
sign	0	0	0	0	0	0	0	0	0	0	знак
signal	0	0	0	0	0	0	0	0	0	0	сігнал
signature	0	0	0	0	0	0	0	0	0	1	подпіс
significance	0	0	0	0	0	0	0	0	0	0	значэнне
significant	0	0	0	0	0	0	0	0	0	0	значныя
signification	0	0	0	0	0	0	0	0	0	0	значэнне
signify	0	1	0	0	0	0	0	0	0	0	азначаць
signpost	0	0	0	0	0	0	0	0	0	0	указальнік
silent	0	0	0	0	0	0	0	0	0	0	маўклівы
silently	0	0	0	0	0	0	0	0	0	0	моўчкі
silhouette	0	0	0	0	0	0	0	0	0	0	сілуэт
silk	0	0	0	0	0	0	1	0	0	0	шоўк
silken	0	0	0	0	0	0	0	0	0	0	шаўковы
silky	0	0	0	0	0	0	0	0	0	0	шаўкавісты
sill	0	0	0	0	0	0	0	0	0	0	падваконнік
silliness	0	0	0	0	0	0	0	0	0	0	глупства
silly	0	0	0	0	1	1	0	0	0	0	дурны
silt	0	0	0	0	0	0	0	0	0	0	глей
silver	0	0	0	0	0	0	0	0	0	0	срэбра
silvery	0	0	0	0	0	0	0	0	0	0	серабрысты
similar	0	0	0	0	0	0	0	0	0	0	падобныя
similarity	0	0	0	0	0	0	0	0	0	0	падабенства
simile	0	0	0	0	0	0	0	0	0	0	параўнанне
simmer	1	1	0	0	0	0	0	0	0	0	кіпяціць
simmering	0	1	0	0	0	0	0	0	0	0	кіпячэнне
simple	0	0	0	0	0	0	0	0	0	0	простая
simples	0	0	0	0	0	0	0	0	0	0	простыя
simplify	0	1	0	0	1	0	1	0	1	1	спрасціць
simply	0	0	0	0	0	0	0	0	0	0	проста
simulate	0	0	0	0	0	0	0	0	0	0	імітаваць
simulated	0	0	0	0	0	0	0	0	0	0	змадэляваны
simulating	0	0	0	0	0	0	0	0	0	0	мадэляванне
simulation	0	0	0	0	0	0	0	0	0	0	мадэляванне
simultaneous	0	0	0	0	0	0	0	0	0	0	адначасовы
simultaneously	0	0	0	0	0	0	0	0	0	0	адначасова
sin	1	0	1	1	0	1	0	1	0	0	грэх
sincere	0	0	0	0	0	0	1	0	0	1	шчыры
sincerity	0	0	0	0	0	0	1	0	0	0	шчырасць
sinful	1	0	1	1	0	1	0	1	0	0	грэшны
sing	0	1	0	0	1	0	1	1	0	1	спяваць
singer	0	0	0	0	0	0	0	0	0	0	спявак
single	0	0	0	0	0	0	0	0	0	0	халасты
singly	0	0	0	0	0	0	1	0	0	0	адзінкава
singular	0	0	0	0	0	0	0	0	0	0	адзіночны лік
singularity	0	0	0	0	0	0	0	0	0	0	адзінкавасць
singularly	0	0	0	0	0	0	0	0	1	0	адзінкава
sinister	1	0	1	1	0	1	0	0	0	0	злавесны
sink	0	0	0	0	0	0	0	0	0	0	ракавіна
sinner	1	0	1	1	0	1	0	1	0	0	грэшнік
sinning	0	0	1	0	0	1	0	0	0	0	грашыць
sinus	0	0	0	0	0	0	0	0	0	0	пазуха
sip	0	0	0	0	0	0	0	0	0	0	глыток
siphon	0	0	0	0	0	0	0	0	0	0	сіфон
sir	0	0	0	0	0	0	1	0	0	1	сэр
sire	0	0	0	0	0	0	0	0	0	0	бацька
siren	0	0	0	1	0	1	0	0	0	0	сірэна
sissy	0	0	0	0	0	1	0	0	0	0	сястра
sister	0	0	0	0	0	0	0	0	0	0	сястра
sisterhood	1	0	0	0	0	0	1	1	1	1	сястрынства
site	0	0	0	0	0	0	0	0	0	0	сайт
sith	0	0	0	0	0	0	0	0	0	0	сітх
sitting	0	0	0	0	0	0	0	0	0	0	седзячы
situate	0	0	0	0	0	0	0	0	0	0	размясціць
situated	0	0	0	0	0	0	0	0	0	0	размешчаны
situation	0	0	0	0	0	0	0	0	0	0	сітуацыі
sixth	0	0	0	0	0	0	0	0	0	0	шосты
sixty	0	0	0	0	0	0	0	0	0	0	шэсцьдзесят
size	0	0	0	0	0	0	0	0	0	0	памер
sizzle	1	0	0	0	0	0	0	0	0	0	шыпець
skate	0	0	0	0	0	0	0	0	0	0	катацца на каньках
skating	0	0	0	0	0	0	0	0	0	0	катанне на каньках
skein	0	0	0	0	0	0	0	0	0	0	моток
skeleton	0	0	0	0	0	0	0	0	0	0	шкілет
skeptic	0	0	0	0	0	0	0	0	0	0	скептык
skeptical	0	0	0	0	0	1	0	0	0	0	скептычна
skepticism	0	0	0	0	0	0	0	0	0	0	скептыцызм
sketch	0	0	0	0	0	0	0	0	0	0	эскіз
sketchy	0	0	0	0	0	1	0	0	0	0	схематычны
skewed	1	1	0	0	0	1	0	0	0	0	перакошаны
skewer	0	0	0	0	0	0	0	0	0	0	шпажка
ski	0	0	0	0	0	0	0	0	0	0	лыжы
skid	1	0	0	1	0	1	0	1	0	0	занос
skiff	0	0	0	0	0	0	0	0	0	0	лодка
skill	0	0	0	0	0	0	0	0	0	0	майстэрства
skilled	0	0	0	0	0	0	1	0	0	0	кваліфікаваны
skillet	0	0	0	0	0	0	0	0	0	0	патэльня
skillful	0	0	0	0	0	0	1	0	0	1	ўмелы
skim	0	0	0	0	0	0	0	0	0	0	абястлушчанае
skin	0	0	0	0	0	0	0	0	0	0	скура
skinny	0	0	0	0	0	0	0	0	0	0	худы
skip	0	0	0	0	0	1	0	0	0	0	прапусціць
skipper	0	0	0	0	0	0	0	0	0	0	шкіпер
skirmish	1	0	0	0	0	1	0	0	0	0	сутычка
skirt	0	0	0	0	0	0	0	0	0	0	спадніца
skirting	0	0	0	0	0	0	0	0	0	0	ліштва
