English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latin Word
undirected	0	0	0	0	0	0	0	0	0	0	indirecta
undisclosed	0	1	0	0	0	0	0	0	0	0	clausa
undiscovered	0	0	0	0	0	0	0	0	1	0	invisus
undisputed	0	0	0	0	0	0	0	0	0	0	indubii
undisturbed	0	0	0	0	0	0	0	0	0	0	quietus
undivided	0	0	0	0	0	0	1	0	0	0	indivisa
undo	0	0	0	0	0	1	0	0	0	0	undo
undoing	0	0	0	0	0	0	0	0	0	0	subversio
undoubted	0	1	1	0	0	0	0	0	0	0	indubitatum
undress	0	0	0	0	0	0	0	0	0	0	exui
undressed	0	0	0	0	0	0	0	0	0	0	vestes
undue	0	0	0	0	0	0	0	0	0	0	indebite
undying	0	1	0	0	1	0	1	1	0	1	immortali
unearned	0	0	0	0	0	0	0	0	0	0	unearned
unearth	0	0	0	0	0	0	0	0	0	0	unearth
uneasiness	0	1	0	0	0	1	0	1	0	0	scrupulum
uneasy	0	0	1	1	0	1	0	0	0	0	inquietum
uneducated	0	0	0	0	0	1	0	1	0	0	indoctus
unemployed	0	0	0	1	0	1	0	1	0	0	opere destitutorum
unencumbered	0	0	0	0	0	0	0	0	0	0	expeditus
unending	0	0	0	0	0	0	0	0	0	0	perpetuum
unequal	1	0	1	1	0	1	0	1	0	0	inaequales
unequalled	0	0	0	0	0	0	0	0	0	0	inaequales
unequivocal	0	0	0	0	0	0	0	0	0	1	incunctanter
unequivocally	0	0	0	0	0	0	1	0	0	0	univoce
uneven	0	0	0	0	0	1	0	0	0	0	inaequale
uneventful	0	0	0	0	0	0	0	0	0	0	uneventful
unexpected	0	1	0	1	1	1	1	0	1	0	inopinatum
unexpectedly	0	0	0	0	0	0	0	0	1	0	subito
unexplained	0	1	0	0	0	1	0	1	0	0	explicata
unexplored	0	0	0	0	0	0	0	0	0	0	inexploratum
unfailing	0	0	0	0	0	0	0	0	0	0	indeficiens
unfair	1	0	1	0	0	1	0	1	0	0	iniquum
unfairness	1	0	0	0	0	1	0	1	0	0	iniquitas
unfaithful	0	0	1	0	0	1	0	0	0	0	infidelis
unfamiliar	0	0	0	0	0	0	0	0	0	0	insuetis
unfavorable	0	0	1	0	0	1	0	1	0	0	iniquus
unfettered	0	0	0	0	0	0	0	0	0	0	soluta
unfinished	0	0	0	0	0	1	0	0	0	0	imperf
unflinching	0	0	0	0	0	0	0	0	0	0	invictam
unfold	0	1	0	0	0	0	1	0	0	0	explicare
unforeseen	0	0	0	0	0	0	0	0	1	0	improvisus
unforgiving	1	0	0	0	0	1	0	1	0	0	inexorabilis
unfortunate	0	0	0	0	0	1	0	1	0	0	infortunatus
unfriendly	1	0	1	1	0	1	0	1	0	0	inimica
unfulfilled	1	1	0	0	0	1	0	1	1	0	inexpleta
unfurnished	0	0	0	0	0	1	0	0	0	0	unurnished
ungodly	0	0	0	0	0	1	0	1	0	0	impii
ungrateful	1	0	1	0	0	1	0	0	0	0	ingratus
unguarded	0	0	0	0	0	0	0	0	1	0	incustodita
unhappiness	0	0	0	0	0	1	0	1	0	0	infelicitas
unhappy	1	0	1	0	0	1	0	1	0	0	infelix
unharmed	0	0	0	0	0	0	0	0	0	0	incolumis
unhealthy	0	0	1	1	0	1	0	1	0	0	incuratus
unhindered	0	0	0	0	0	0	0	0	0	0	expeditus
unholy	0	0	0	1	0	1	0	0	0	0	profanus
unicorn	0	0	0	0	0	0	0	0	0	0	unicornis
unification	0	1	0	0	1	0	1	0	0	1	adunatio
uniform	0	0	0	0	0	0	0	0	0	0	uniformis
uniformity	0	0	0	0	0	0	0	0	0	0	uniformitas
uniformly	0	0	0	0	0	0	1	0	0	0	uniformiter
unimaginable	0	0	0	0	0	1	1	0	1	0	inestimabilis
unimportant	0	0	0	0	0	1	0	1	0	0	parva
unimpressed	0	0	0	0	0	1	0	0	0	0	unimpressed
unimproved	0	0	0	0	0	1	0	0	0	0	incul-
uninfected	0	0	0	0	0	0	1	0	0	0	putridum
uninformed	0	0	0	0	0	1	0	0	0	0	incognita
uninhabited	0	0	0	0	0	0	0	0	0	0	inhabitabilis
uninitiated	0	0	0	0	0	1	0	0	0	0	profani
uninspired	0	0	0	0	0	1	0	1	0	0	uninspired
unintelligible	0	0	0	0	0	1	0	0	0	0	incomprehensibilis
unintended	0	0	0	0	0	0	0	0	1	0	ignorata
unintentional	0	0	0	0	0	0	0	0	1	0	imprudentia
unintentionally	0	0	0	0	0	1	0	0	1	0	nesciens
uninterested	0	0	0	0	0	1	0	1	0	0	ignarus
uninteresting	0	0	0	0	0	1	0	1	0	0	ignarus
uninterrupted	0	0	0	0	0	0	0	0	0	0	continuatus
uninvited	0	0	0	0	0	0	0	1	0	0	invitis
union	0	0	0	0	0	0	0	0	0	0	unio
unique	0	0	0	0	0	0	1	0	1	0	unique
unison	0	0	0	0	0	0	1	0	0	0	consonantes
unit	0	0	0	0	0	0	0	0	0	0	unitas
unitary	0	0	0	0	0	0	1	0	0	0	una
unite	0	0	0	0	0	0	0	0	0	0	coniungere
united	0	0	0	0	0	0	1	0	0	1	unitum
unity	0	0	0	0	0	0	1	0	0	1	unitatem
universal	0	0	0	0	0	0	0	0	0	0	universal
universality	0	0	0	0	0	0	0	0	0	0	universalitas
universe	0	0	0	0	0	0	0	0	0	0	universe
university	0	1	0	0	0	0	1	0	0	0	universitates
unjust	1	0	0	0	0	1	0	0	0	0	iniustus
unjustifiable	1	0	1	1	0	1	0	0	0	0	iniusta
unjustified	0	0	0	0	0	1	0	0	0	0	iniustus
unkind	1	0	1	1	0	1	0	1	0	0	inhumanus
unknowable	0	0	0	0	0	0	0	0	0	0	incomprehensibilis
unknown	0	1	0	1	0	1	0	0	0	0	ignotus
unlawful	1	0	1	1	0	1	0	1	0	0	illicitus
unleash	0	0	0	0	0	0	0	0	0	0	Princeps
unlicensed	0	0	0	0	0	1	0	0	0	0	inlicitae
unlike	0	0	0	0	0	0	0	0	0	0	dissimilis
unlimited	0	0	0	0	0	0	1	0	0	0	illimitata
unload	0	0	0	0	0	0	0	0	0	0	exonerare
unloaded	0	0	0	0	0	0	0	0	0	0	expositae
unlock	0	0	0	0	0	0	0	0	0	0	unlock
unlucky	1	0	1	1	0	1	0	1	0	0	infelicis
unmanageable	0	0	1	0	0	1	0	0	0	0	intractabilis
unmarked	0	0	0	0	0	0	0	0	0	0	trito
unmarried	0	0	0	0	0	0	0	0	0	0	innupta
unmask	0	0	0	0	0	0	0	0	0	0	larva
unmatched	0	0	0	0	0	0	0	0	0	0	singularis
unmistakable	0	0	0	0	0	0	0	0	0	0	haud dubia
unmitigated	0	0	0	0	0	0	0	0	0	0	impunita
unmoved	0	0	0	0	0	0	0	0	0	0	immotus
unnamed	0	0	0	0	0	0	0	0	0	0	innominatus
unnatural	0	0	1	1	0	1	0	0	0	0	innaturalis
unnecessary	0	0	0	0	0	0	0	0	0	0	necesse 
unneeded	0	0	0	0	0	0	0	0	0	0	unneeded
unnoticed	0	0	0	0	0	0	0	0	0	0	latuit
unnumbered	0	0	0	0	0	0	0	0	0	0	innumeri
unobserved	0	0	0	0	0	0	0	0	0	0	inobservatus
unobstructed	0	0	0	0	0	0	0	0	0	0	patens
unobtrusive	0	0	0	0	0	0	0	0	0	0	dissimulanter
unoccupied	0	0	0	0	0	0	0	0	0	0	vacua
unofficial	0	0	0	0	0	1	0	0	0	0	privatus
unopened	0	0	0	0	0	0	0	0	0	0	aedis
unopposed	0	0	0	0	0	0	0	0	0	0	inoffensus
unordered	0	0	0	0	0	0	0	0	0	0	inordinatus
unorganized	0	0	0	0	0	0	0	0	0	0	inordinatos
unorthodox	0	0	0	0	0	0	0	0	0	0	insuetam
unpack	0	0	0	0	0	0	0	0	0	0	unpack
unpaid	1	0	0	0	0	1	0	1	0	0	insolutis
unpleasant	0	0	1	0	0	1	0	1	0	0	ingratus
unpopular	0	0	1	0	0	1	0	1	0	0	invidiosus
unprecedented	0	0	0	0	0	0	0	0	1	0	inauditum
unpredictable	0	0	0	0	0	1	0	0	1	0	inaestimabile
unprepared	0	0	0	0	0	1	0	0	0	0	imparatus
unpretentious	0	0	0	0	0	0	1	0	0	0	inutilis
unproductive	0	0	0	0	0	1	0	0	0	0	sterilis
unprofitable	0	0	0	0	0	1	0	0	0	0	inutilis
unprotected	0	0	0	0	0	1	0	0	0	0	indefensus
unproven	0	0	0	0	0	0	0	0	0	0	probatum
unpublished	0	1	0	0	0	1	0	1	0	0	ineditis
unquestionable	0	0	0	0	0	0	1	0	0	1	sine dubio
unquestionably	0	0	0	0	0	0	1	0	0	1	haut dubie
unquestioned	0	0	0	0	0	0	1	0	0	1	indubitatus
unread	0	0	0	0	0	0	0	0	0	0	illectum
unreal	0	0	0	0	0	0	0	0	0	0	reale
unrealistic	0	0	0	0	0	0	0	0	0	0	quas gignit earum
unrecorded	0	0	0	0	0	0	0	0	0	0	unrecorded
unregistered	0	0	0	0	0	0	0	0	0	0	INCENSUS
unregulated	0	0	0	0	0	0	0	0	0	0	expers
unrelated	0	0	0	0	0	0	0	0	0	0	finitimus
unrelenting	0	0	0	0	0	0	0	0	0	0	implacabilis
unreliable	0	0	0	0	0	1	0	0	0	1	vacillent
unrepentant	0	0	0	0	0	0	0	0	0	0	poenitens
unrequited	0	0	0	0	0	1	0	1	0	0	peribat
unresolved	0	1	0	0	0	0	0	0	0	0	dubitatur
unrest	0	0	0	1	0	0	0	1	0	0	inquietare
unrestrained	0	0	0	0	0	0	0	0	0	0	intemperanter
unrestricted	0	0	0	0	0	0	0	0	0	0	liberum
unruly	1	0	1	1	0	1	0	0	0	0	inobedientes
unsafe	0	0	0	1	0	1	0	0	0	0	tutum
unsatisfactory	0	0	1	0	0	1	0	0	0	0	inconveniens
unsatisfied	0	0	1	0	0	1	0	1	0	0	inanis
unsavory	0	0	0	0	0	1	0	0	0	0	insulsum
unscathed	0	0	0	0	0	0	1	0	0	0	inviolatos abituros
unscientific	0	0	0	0	0	0	0	0	0	0	inscius
unscrupulous	0	0	0	0	0	1	0	0	0	0	pravus
unseat	0	0	0	0	0	0	0	1	0	0	excussum
unseen	0	0	0	0	0	0	0	0	0	0	invisibilis
unselfish	0	0	0	0	0	0	1	0	0	0	ambitiosa
unsettled	1	0	1	1	0	1	0	0	0	0	perturbati sunt
unsightly	0	0	1	0	0	1	0	0	0	0	deforme
unsophisticated	0	0	0	0	0	1	0	0	0	0	rudibus
unspeakable	0	0	0	1	0	1	0	0	0	0	ineffabilis
unspecified	0	0	0	0	0	0	0	0	0	0	non specificatae
unstable	0	0	0	1	0	1	0	0	1	0	instabilis
unsteady	0	0	0	1	0	0	0	0	0	0	instabilis
unsuccessful	0	0	0	0	0	1	0	1	0	0	infaustus
unsuitable	0	0	0	0	0	1	0	0	0	0	Inutilis
unsung	0	0	0	0	0	1	0	0	0	0	tacetur
unsupported	0	0	0	0	0	1	0	0	0	0	sine
unsurpassed	0	1	0	1	1	0	1	0	0	1	intrepidus
unsuspecting	0	0	0	0	0	0	0	0	1	0	incautum
unsustainable	0	0	0	0	0	1	0	0	0	0	unsustainable
unsweetened	0	0	0	0	0	0	0	0	0	0	unsweetened
unsympathetic	1	0	0	0	0	1	0	0	0	0	tristi
untamed	0	0	0	0	0	1	0	0	0	0	indomitus
untenable	0	0	0	0	0	1	0	0	0	0	impotens
untested	0	0	0	0	0	0	0	0	0	0	probatus
unthinkable	1	0	1	1	0	1	0	0	0	0	incogitabile
untidy	0	0	1	0	0	1	0	0	0	0	incultus
untie	0	0	0	0	1	1	1	0	0	0	solvere
untimely	0	0	0	0	0	1	0	0	0	0	inmatura
untitled	0	0	0	0	0	1	0	1	0	0	crucifixus
untold	0	1	0	0	0	1	0	0	0	0	innumerabilis
untouched	0	0	0	0	0	0	0	0	0	0	intactus
untoward	1	0	1	0	0	1	0	0	0	0	aduersus
untrained	0	0	0	0	0	1	0	0	0	0	inexercitatus
untranslated	0	0	0	0	0	0	0	0	0	0	relinquimus
untrue	0	0	0	0	0	1	0	0	0	0	falsum
untrustworthy	1	0	0	0	0	1	0	0	0	0	infidelis
unused	0	0	0	0	0	0	0	0	0	0	insueta
unusual	0	0	0	0	0	0	0	0	0	0	insolitum
unusually	0	0	0	0	0	0	0	0	0	0	adfecti
unveil	0	0	0	0	0	0	0	0	0	0	revelare
unveiling	0	0	0	0	0	0	0	0	0	0	revelatio
unverified	0	1	0	0	0	0	0	0	0	0	sine verificatione
unwarranted	0	0	0	0	0	1	0	0	0	0	indebita
unwary	0	0	0	0	0	0	0	0	0	0	incautum
unwashed	0	0	1	0	0	1	0	0	0	0	non lotis
unwavering	0	0	0	0	0	0	1	0	0	1	constantem
unwelcome	0	0	0	0	0	1	0	1	0	0	ingratus
unwell	0	0	0	0	0	1	0	1	0	0	aeger
unwilling	0	0	0	0	0	0	0	0	0	0	nolebant
unwillingly	0	0	0	0	0	0	0	0	0	0	invitus
unwillingness	0	0	0	0	0	1	0	0	0	0	invitus
unwind	0	0	0	0	0	0	0	0	0	0	unwind
unwise	0	0	0	0	0	1	0	0	0	0	insipiens
unwitting	0	0	0	0	0	1	0	0	0	0	inscius
unwittingly	0	0	0	0	0	0	0	0	0	0	ante biduum triduumve
unworthy	0	0	1	0	0	1	0	0	0	0	indignus
unwritten	0	0	0	0	0	0	0	0	0	0	scriptum
unyielding	0	0	0	0	0	1	0	0	0	0	inexorabilis
upheaval	1	0	0	1	0	1	0	1	0	0	tumultus
uphill	0	1	0	1	0	1	1	0	0	0	ASCENSUS
upholstery	0	0	0	0	0	0	0	0	0	0	upholstery
upland	0	0	0	0	0	0	0	0	0	0	superne
uplands	0	0	0	0	0	0	0	0	0	0	diutius
uplift	0	1	0	0	1	0	1	0	0	1	sublevo
upper	0	0	0	0	0	0	0	0	0	0	superior
upright	0	0	0	0	0	0	1	0	0	1	rectus
uprising	1	1	0	1	0	1	0	0	0	0	tumultus
uproar	0	0	0	0	0	1	0	0	0	0	tumultus
upset	1	0	0	0	0	1	0	1	0	0	perturbatus
upshot	0	0	0	0	0	0	0	0	0	0	upshot
upstairs	0	0	0	0	0	0	0	0	0	0	cenaculum
upstart	0	0	0	0	0	0	0	0	0	0	novus
upwards	0	0	0	0	0	0	0	0	0	0	sursum
uranium	0	0	0	0	0	0	0	0	0	0	uranium
urban	0	0	0	0	0	0	0	0	0	0	urbana
urchin	0	0	0	0	0	1	0	0	0	0	echinus
urge	0	0	0	0	0	0	0	0	0	0	urge
urgency	0	1	0	1	0	0	0	0	1	0	necessitatis
urgent	0	1	0	1	0	1	0	0	1	0	urgente
urinalysis	0	0	0	0	0	0	0	0	0	0	urinalysis
urn	0	0	0	0	0	0	0	1	0	0	urna
usage	0	0	0	0	0	0	0	0	0	0	consuetudinem
usefully	0	0	0	0	0	0	0	0	0	0	utiliter
usefulness	0	0	0	0	0	0	1	0	0	0	utilitas
useless	0	0	0	0	0	1	0	0	0	0	inutilis
usher	0	0	0	0	0	0	1	0	0	1	praeconem
usual	0	0	0	0	0	0	1	0	0	1	solitum
usurp	1	0	0	0	0	1	0	0	0	0	usurpare
usurped	1	0	0	1	0	1	0	0	0	0	usurpatum est
usury	0	0	0	0	0	1	0	0	0	0	usura
utensil	0	0	0	0	0	0	0	0	0	0	vas
utilitarian	0	0	0	0	0	0	0	0	0	0	utilitatis
utility	0	0	0	0	0	0	1	0	0	0	utilitatem
utilization	0	0	0	0	0	0	0	0	0	0	USUS
utilize	0	0	0	0	0	0	0	0	0	0	utendum
utmost	0	0	0	0	0	0	0	0	0	0	summa
utopian	0	1	0	0	1	0	1	0	0	1	utopian
utterance	0	0	0	0	0	0	0	0	0	0	vox
utterly	0	0	0	0	0	0	0	0	0	0	internicionem
vacancy	0	0	0	0	0	1	0	0	0	0	vacante
vacation	0	1	0	0	1	0	1	0	0	0	vacation
vaccination	0	0	0	0	0	0	0	0	0	0	vaccination
vaccine	0	0	0	0	0	0	1	0	0	0	vaccinum
vacuolar	0	0	0	0	0	0	0	0	0	0	vacuolar
vacuole	0	0	0	0	0	0	0	0	0	0	vacuole
vacuous	0	0	1	0	0	1	0	0	0	0	vanus
vacuum	0	0	0	0	0	0	0	0	0	0	vacuum
vague	0	0	0	0	0	1	0	0	0	0	vagum
vagueness	0	0	0	0	0	1	0	0	0	0	caecum
vainly	0	0	1	0	0	1	0	1	0	0	incassum
valance	0	0	0	0	0	0	0	0	0	0	valance
vale	0	0	0	0	0	0	0	0	0	0	vale
valet	0	0	0	0	0	0	0	0	0	0	valet
valiant	0	0	0	0	0	0	1	0	0	0	fortis
validity	0	0	0	1	0	0	0	0	0	0	validitatem
valley	0	0	0	0	0	0	0	0	0	0	valles
valor	0	0	0	0	0	0	1	0	0	1	virtus
valuable	0	0	0	0	0	0	1	0	0	0	pretiosum
valuation	0	0	0	0	0	0	0	0	0	0	aestimatio
valve	0	0	0	0	0	0	0	0	0	0	valvae
vamp	0	0	0	0	0	0	0	0	0	0	vamp
vampire	1	0	1	1	0	1	0	0	0	0	vampire
van	0	0	0	0	0	0	0	0	0	0	van
vane	0	0	0	0	0	0	0	0	0	0	vane
vanguard	0	0	0	0	0	0	1	0	0	0	prima signa
vanilla	0	0	0	0	0	0	0	0	0	0	vanilla
vanish	0	0	0	0	0	0	0	0	1	0	evanescere
vanished	0	0	0	1	0	1	0	1	1	0	evanuit
vanity	0	0	0	0	0	1	0	0	0	0	vanitas
vanquish	0	0	0	0	0	0	1	0	0	0	vincere
vapor	0	0	0	0	0	0	0	0	0	0	vapor
vara	0	0	0	0	0	0	0	0	0	0	vara
variable	0	0	0	0	0	0	0	0	1	0	variabilis
variance	0	0	0	0	0	0	0	0	0	0	dissidere
variation	0	0	0	0	0	0	0	0	0	0	variation
variations	0	0	0	0	0	0	0	0	0	0	variationes
varicella	0	0	1	1	0	1	0	1	0	0	varicella
varicose	0	0	0	0	0	1	0	0	0	0	varices
varied	0	0	0	0	0	0	0	0	0	0	varius
variegated	0	0	0	0	0	0	0	0	0	0	varius
variety	0	0	0	0	0	0	0	0	0	0	varietas
vary	0	0	0	0	0	0	0	0	0	0	variari
vascular	0	0	0	0	0	0	0	0	0	0	vascularium
vase	0	0	0	0	0	0	0	0	0	0	vas
vast	0	0	0	0	0	0	0	0	0	0	vasto
vat	0	0	0	0	0	0	0	0	0	0	vat
vaudeville	0	0	0	0	0	0	0	0	0	0	vaudeville
vault	0	0	0	0	0	0	0	0	0	0	testudine
vaulted	0	0	0	0	0	0	0	0	0	0	fornicibus
vaulting	0	0	0	0	0	0	0	0	0	0	concameratio
veal	0	0	0	0	0	0	0	1	0	1	vitulina
vector	0	0	0	0	0	0	0	0	0	0	vector
veer	0	0	0	1	0	0	0	0	1	0	veer
vega	0	0	0	0	0	0	0	0	0	0	vega
vegetable	0	0	0	0	0	0	0	0	0	0	vegetabilis
vegetarian	0	0	0	0	0	0	0	0	0	0	leo
vegetarianism	0	0	0	0	0	0	0	0	0	0	vegetarianism
vegetation	0	0	0	0	0	0	0	0	0	0	virentia
vegetative	0	0	1	0	0	1	0	1	0	0	uegetatiua
vehement	1	0	0	1	0	1	0	0	0	0	vehemens
vehicle	0	0	0	0	0	0	0	0	0	0	vehiculum 
veil	0	0	0	0	0	0	0	0	0	0	velamen
veiled	0	0	0	0	0	0	0	0	0	0	velatus
vein	0	0	0	0	0	0	0	0	0	0	vena
veined	0	0	0	0	0	0	0	0	0	0	venosa
vellum	0	0	0	0	0	0	0	0	0	0	vellum
velocity	0	0	0	0	0	0	0	0	0	0	velocitas
velour	0	0	0	0	0	0	0	0	0	0	velor
velvet	0	0	0	0	0	0	1	0	0	0	holoserica
velvety	0	0	0	0	0	0	1	0	0	0	velutinae
vena	0	0	0	0	0	0	0	0	0	0	vena
vendetta	1	0	0	1	0	1	0	1	0	0	vendetta
vendor	0	0	0	0	0	0	0	0	0	0	vendor
veneer	0	0	0	0	0	0	0	0	0	0	crusta
venerable	0	1	0	0	1	0	1	0	0	1	venerabilis
veneration	0	0	0	0	0	0	1	0	0	0	veneratio
vengeance	1	0	0	0	0	1	0	0	0	0	vindicta
vengeful	1	0	0	1	0	1	0	0	0	0	vindice
venison	0	0	0	0	0	0	0	0	0	0	venatio
venom	1	0	1	1	0	1	0	0	0	0	venenum
venomous	1	0	1	1	0	1	0	0	0	0	venenatus
venous	0	0	0	0	0	0	0	0	0	0	venarum
vent	1	0	0	0	0	0	0	0	0	0	vent
ventilation	0	0	0	0	0	0	0	0	0	0	evacuatione
ventilator	0	0	0	0	0	0	0	0	0	0	ventilator
ventricle	0	0	0	0	0	0	0	0	0	0	ventriculum
ventricular	0	0	0	0	0	0	0	0	0	0	ventricularis
venture	0	0	0	0	0	0	0	0	0	0	audere
venue	0	0	0	0	0	0	0	0	0	0	visneti
veracity	0	1	0	0	1	0	1	0	1	1	veritas
veranda	0	0	0	0	0	0	0	0	0	0	veranda
verbal	0	0	0	0	0	0	0	0	0	0	verborum
verbatim	0	0	0	0	0	0	0	0	0	0	ad verbum
verbiage	0	0	0	0	0	0	0	0	0	0	verborum
verbose	0	0	0	0	0	0	0	0	0	0	verbosus
verbosity	0	0	0	0	0	1	0	0	0	0	loquacitate
verdant	0	0	0	0	0	0	1	0	0	0	viridis
verdict	0	0	0	1	0	0	0	0	0	0	iudicium
verge	0	1	0	1	0	1	0	0	0	0	vergere
verification	0	0	0	0	0	0	1	0	0	1	verificationis
verified	0	0	0	0	0	0	1	0	0	1	verificatur
verify	0	0	0	0	0	0	0	0	0	0	cognoscere
verily	0	0	0	0	0	0	1	0	0	1	amen
veritable	0	0	0	0	0	0	1	0	0	0	vera
vermin	1	0	1	1	0	1	0	0	0	0	vermini
vernacular	0	0	0	0	0	0	0	0	0	0	vulgarem
vernal	0	0	0	0	1	0	1	0	0	0	vernal
veronica	0	0	0	0	0	0	0	0	0	0	veronica
versatile	0	0	0	0	0	0	0	0	0	0	versatile
versatility	0	0	0	0	0	0	0	0	0	0	mobilitas
verse	0	0	0	0	0	0	0	0	0	0	versum
version	0	0	0	0	0	0	0	0	0	0	version
versus	1	0	0	0	0	1	0	0	0	0	contra
vert	0	0	0	0	0	0	0	0	0	0	vert-
vertebra	0	0	0	0	0	0	0	0	0	0	vertebrae
vertebral	0	0	0	0	0	0	0	0	0	0	vertebralis
vertex	0	0	0	0	0	0	0	0	0	0	vertex
vertical	0	0	0	0	0	0	0	0	0	0	verticalis
vertically	0	0	0	0	0	0	0	0	0	0	perpendiculariter
vertigo	0	0	0	1	0	1	0	0	0	0	vertigo
verve	0	0	0	0	0	0	1	0	0	0	verve
vesicle	0	0	0	0	0	0	0	0	0	0	vesicula
vesicular	0	0	1	0	0	0	0	0	0	0	vesicularis
vessel	0	0	0	0	0	0	0	0	0	0	vas
vest	0	0	0	0	0	0	0	0	0	0	vest
vested	0	0	0	0	0	0	0	0	0	0	indutus
vestibule	0	0	0	0	0	0	0	0	0	0	vestibulum
vestige	0	0	0	0	0	0	0	0	0	0	vestigium
vet	0	0	0	0	0	0	0	0	0	0	vet
veteran	0	0	0	0	0	0	1	0	0	1	veteranus
veterinarian	0	0	0	0	0	0	0	0	0	0	veterinarian
veto	1	0	0	0	0	1	0	0	0	0	veto
viability	0	0	0	0	0	0	0	0	0	0	viability
viable	0	0	0	0	0	0	0	0	0	0	viable
viaduct	0	0	0	0	0	0	0	0	0	0	viaduct
vial	0	0	0	0	0	0	0	0	0	0	phialam
vibrate	0	0	0	0	0	0	0	0	0	0	vibrent
vibration	0	0	0	0	0	0	0	0	0	0	vibratio
vibratory	0	0	0	0	0	0	0	0	0	0	tremulus
vicar	0	0	0	0	0	0	1	0	0	1	vicarius
vicarious	0	0	0	0	0	0	0	0	0	0	vicaria
vice	0	0	0	0	0	1	0	0	0	0	vice-
vicinity	0	0	0	0	0	0	0	0	0	0	vicinia
vicious	1	0	1	0	0	1	0	0	0	0	vitiosus
victim	1	0	0	1	0	1	0	1	0	0	victima
victimized	1	0	1	1	0	1	0	1	1	0	pertulit
victor	0	0	0	0	1	0	1	0	0	0	victoris
victoria	0	0	0	0	0	0	0	0	0	0	victoria
victorious	0	0	0	0	1	0	1	0	0	0	victores
victory	0	1	0	0	1	0	1	0	0	1	victoriam
videotape	0	0	0	0	0	0	0	0	0	0	videotape
vie	0	0	0	0	0	0	0	0	0	0	vie
view	0	0	0	0	0	0	0	0	0	0	view
vigil	0	1	0	0	0	0	0	0	0	0	vigilia
vigilance	0	1	0	0	0	0	1	0	0	1	vigilantia
vigilant	0	0	0	1	0	0	1	0	0	1	vigilantes
vignette	0	0	0	0	0	0	0	0	0	0	vignette
vigor	0	0	0	0	0	0	1	0	0	0	vigor
vigorous	0	0	0	0	0	0	1	0	0	1	strenuus
viking	0	0	0	0	0	0	0	0	0	0	vikingi
villa	0	0	0	0	0	0	0	0	0	0	villa
village	0	0	0	0	0	0	0	0	0	0	villa
villager	0	0	0	0	0	0	1	0	0	1	vicanus
villain	0	0	0	1	0	1	0	0	0	0	sceleratus
villainous	1	0	1	1	0	1	0	0	0	0	scelestus
vinaigrette	0	0	0	0	0	0	0	0	0	0	vinaigrette
vindicate	1	0	0	0	0	0	0	0	0	0	vindicare
vindicated	0	0	0	0	0	0	1	0	0	0	vindicata
vindication	0	1	0	0	1	0	1	0	0	1	vindicta
vindictive	1	0	1	0	0	1	0	0	0	0	vindicativa
vinegar	0	0	0	0	0	0	0	0	0	0	acetum
vineyard	0	0	0	0	0	0	0	0	0	0	vinea
viola	0	0	0	0	0	0	0	0	0	0	viola
violation	1	0	0	1	0	1	0	1	1	0	violatio
violence	1	0	0	1	0	1	0	1	0	0	violentiam
violent	1	0	1	1	0	1	0	0	1	0	vehemens
violently	1	0	1	1	0	1	0	1	0	0	vi
violet	0	0	0	0	0	0	0	0	0	0	violaceum
violin	0	0	0	0	0	0	0	0	0	0	violin
violinist	0	0	0	0	0	0	0	0	0	0	violinist
viper	0	0	0	1	0	1	0	0	0	0	vipera
virgin	0	0	0	0	0	0	1	0	0	1	virginalis
virginity	0	1	0	0	0	0	1	0	0	0	virginitas
virology	0	0	0	0	0	0	0	0	0	0	virology
virtual	0	0	0	0	0	0	0	0	0	0	virtual
virtually	0	0	0	0	0	0	0	0	0	0	virtualiter
virtue	0	0	0	0	0	0	1	0	0	1	virtus
virtuoso	0	0	0	0	0	0	0	0	0	0	virtuoso
virtuous	0	0	0	0	1	0	1	0	0	1	honestum
virulence	1	0	0	1	0	1	0	0	0	0	acerbitas
virus	0	0	0	0	0	1	0	0	0	0	virus
visa	0	0	0	0	0	0	0	0	0	0	visa
visage	0	0	0	0	0	0	0	0	0	0	visage
viscosity	0	0	0	0	0	0	0	0	0	0	viscositas
viscous	0	0	0	0	0	0	0	0	0	0	viscosus
vise	0	0	0	0	0	0	0	0	0	0	vise
visibility	0	0	0	0	0	0	0	0	0	0	visio-
visible	0	0	0	0	0	0	0	0	0	0	visibilis
visibly	0	0	0	0	0	0	0	0	0	0	visibiliter
vision	0	1	0	0	0	0	1	0	0	0	visio
visionary	0	1	0	0	1	0	1	0	0	1	visionarius
visit	0	0	0	0	0	0	1	0	0	0	visita
visitation	0	0	0	0	0	1	0	0	0	0	visitatio
visiting	0	0	0	0	0	0	0	0	0	0	visitare
visitor	0	1	0	0	1	0	1	0	0	0	visitor
visor	0	1	0	0	0	0	0	0	1	0	visor
vista	0	0	0	0	0	0	0	0	0	0	vista
visual	0	0	0	0	0	0	0	0	0	0	visuale
visualize	0	0	0	0	0	0	0	0	0	0	visualize
vital	0	0	0	0	0	0	1	0	0	0	vitalis
vitality	0	0	0	0	1	0	1	0	0	1	vitale
vitreous	0	0	0	0	0	0	0	0	0	0	vitreus
vivacious	0	0	0	0	1	0	1	0	0	0	vivax
vivid	0	0	0	0	1	0	1	0	0	0	vivida
