English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tamil Word
truthful	0	0	0	0	0	0	0	0	0	1	உண்மையுள்ள
truthfulness	0	0	0	0	0	0	1	0	0	1	உண்மைத்தன்மை
tryout	0	0	0	0	0	0	0	0	0	0	முயற்சி செய்
tub	0	0	0	0	0	0	0	0	0	0	தொட்டி
tube	0	0	0	0	0	0	0	0	0	0	குழாய்
tubular	0	0	0	0	0	0	0	0	0	0	குழாய்
tubule	0	0	0	0	0	0	0	0	0	0	குழாய்
tuck	0	0	0	0	0	0	0	0	0	0	டக்
tucker	0	0	0	0	0	0	0	0	0	0	டக்கர்
tufted	0	0	0	0	0	0	0	0	0	0	tufted
tug	0	0	0	0	0	0	0	0	0	0	இழுப்பு
tuition	0	0	0	0	0	0	0	0	0	0	பயிற்சி
tulip	0	0	0	0	0	0	0	0	0	0	துலிப்
tumble	0	0	0	0	0	1	0	0	0	0	விழும்
tumbler	0	0	0	0	0	0	0	0	0	0	டம்ளர்
tumor	0	0	0	1	0	1	0	0	0	0	கட்டி
tumour	0	0	0	1	0	1	0	1	0	0	கட்டி
tumult	1	0	0	1	0	1	0	0	1	0	சலசலப்பு
tumultuous	1	0	0	1	0	1	0	0	0	0	கொந்தளிப்பான
tun	0	0	0	0	0	0	0	0	0	0	துன்
tuna	0	0	0	0	0	0	0	0	0	0	சூரை மீன்
tunable	0	0	0	0	0	0	0	0	0	0	சீர் செய்யக்கூடிய
tune	0	0	0	0	0	0	0	0	0	0	இசைக்கு
tunic	0	0	0	0	0	0	0	0	0	0	அங்கி
tuning	0	0	0	0	0	0	0	0	0	0	டியூனிங்
tunnel	0	0	0	0	0	0	0	0	0	0	சுரங்கப்பாதை
turban	0	0	0	0	0	0	0	0	0	0	தலைப்பாகை
turbidity	0	0	0	0	0	0	0	0	0	0	கொந்தளிப்பு
turbine	0	0	0	0	0	0	0	0	0	0	விசையாழி
turbulence	1	0	0	1	0	1	0	0	0	0	கொந்தளிப்பு
turbulent	0	0	0	1	0	1	0	0	0	0	கொந்தளிப்பான
turf	0	0	0	0	0	0	0	0	0	0	தரை
turmeric	0	0	0	0	0	0	0	0	0	0	மஞ்சள்
turmoil	1	0	0	1	0	1	0	1	0	0	கொந்தளிப்பு
turn	0	0	0	0	0	0	0	0	0	0	திரும்ப
turning	0	0	0	0	0	0	0	0	0	0	திருப்புதல்
turnkey	0	0	0	0	0	0	0	0	0	0	ஆயத்த தயாரிப்பு
turnpike	0	0	0	0	0	0	0	0	0	0	திருப்புமுனை
turntable	0	0	0	0	0	0	0	0	0	0	திருப்புமேசை
turquoise	0	0	0	0	0	0	0	0	0	0	டர்க்கைஸ்
turret	0	0	0	0	0	0	0	0	0	0	சிறு கோபுரம்
turtleneck	0	0	0	0	0	0	0	0	0	0	ஆமை கழுத்து
tussle	1	0	0	0	0	0	0	0	0	0	சண்டை
tutelage	0	0	0	0	0	0	1	0	0	1	பயிற்சி
tutor	0	0	0	0	0	0	1	0	0	0	ஆசிரியர்
tweak	0	0	0	0	0	0	0	0	0	0	மாற்றங்களை
twelfth	0	0	0	0	0	0	0	0	0	0	பன்னிரண்டாவது
twelve	0	0	0	0	0	0	0	0	0	0	பன்னிரண்டு
twentieth	0	0	0	0	0	0	0	0	0	0	இருபதாம்
twenty	0	0	0	0	0	0	0	0	0	0	இருபது
twig	0	0	0	0	0	0	0	0	0	0	கிளை
twilight	0	0	0	0	0	0	0	0	0	0	அந்தி
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	இரட்டை
twine	0	0	0	0	0	0	0	0	0	0	கயிறு
twinkle	0	1	0	0	1	0	1	0	0	0	மின்னும்
twins	0	0	0	0	0	0	0	0	0	0	இரட்டையர்கள்
twist	0	0	0	0	0	0	0	0	0	0	திருப்பம்
twisted	0	0	0	0	0	0	0	0	0	0	முறுக்கப்பட்ட
twitch	0	0	0	0	0	1	0	0	0	0	இழுப்பு
twofold	0	0	0	0	0	0	0	0	0	0	இருமடங்கு
tycoon	0	0	0	0	0	0	0	0	0	0	அதிபர்
type	0	0	0	0	0	0	0	0	0	0	வகை
typewriter	0	0	0	0	0	0	0	0	0	0	தட்டச்சுப்பொறி
typhoon	0	0	0	1	0	1	0	0	0	0	சூறாவளி
typically	0	0	0	0	0	0	0	0	0	0	பொதுவாக
typist	0	0	0	0	0	0	0	0	0	0	தட்டச்சு செய்பவர்
typography	0	0	0	0	0	0	0	0	0	0	அச்சுக்கலை
tyrannical	1	0	1	1	0	1	0	0	0	0	கொடுங்கோல்
tyranny	0	0	0	1	0	1	0	1	0	0	கொடுங்கோன்மை
tyrant	1	0	1	1	0	1	0	1	0	0	கொடுங்கோலன்
tyre	0	0	0	0	0	0	0	0	0	0	சக்கரம்
ubiquitous	0	0	0	0	0	0	0	0	0	0	எங்கும் நிறைந்தது
ubiquity	0	0	0	0	0	0	0	0	0	0	எங்கும் நிறைந்தது
ugliness	0	0	1	1	0	1	0	1	0	0	அசிங்கம்
ugly	0	0	1	0	0	1	0	0	0	0	அசிங்கமான
ulcer	1	0	1	1	0	1	0	1	0	0	புண்
ulterior	0	0	0	0	0	1	0	0	0	0	உள்புற
ultimate	0	1	0	0	0	0	0	1	0	0	இறுதி
ultimately	0	1	0	0	0	0	1	0	0	0	இறுதியில்
ultimatum	1	0	0	1	0	1	0	0	0	0	இறுதி எச்சரிக்கை
ultimo	0	0	0	0	0	0	0	0	0	0	இறுதி
ultraviolet	0	0	0	0	0	0	0	0	0	0	புற ஊதா
umbilical	0	0	0	0	0	0	0	0	0	0	தொப்புள்
umbra	0	0	0	0	0	0	0	0	0	0	குடை
umbrella	0	0	0	0	0	0	0	0	0	0	குடை
umpire	0	0	0	0	0	0	1	0	0	1	நடுவர்
unabashed	0	0	0	0	0	0	0	0	0	0	வெட்கப்படாமல்
unabated	0	0	0	0	0	0	0	0	0	0	குறையாமல்
unable	0	0	0	0	0	1	0	1	0	0	முடியவில்லை
unacceptable	0	0	0	0	0	1	0	1	0	0	ஏற்றுக்கொள்ள முடியாதது
unaccompanied	0	0	0	0	0	0	0	0	0	0	துணையில்லாத
unaccountable	0	1	1	0	0	1	0	1	0	1	கணக்கிட முடியாத
unacknowledged	0	0	0	0	0	0	0	1	0	0	அங்கீகரிக்கப்படாத
unadulterated	0	0	0	0	0	0	0	0	0	0	கலப்படமற்ற
unaided	0	0	0	0	0	0	0	0	0	0	உதவியற்ற
unaltered	0	0	0	0	0	0	0	0	0	0	மாற்றப்படாத
unambiguous	0	0	0	0	0	0	0	0	0	0	தெளிவற்ற
unanimity	0	0	0	0	0	0	1	0	0	0	ஒருமித்த கருத்து
unanimous	0	0	0	0	0	0	1	0	0	0	ஒருமனதாக
unanimously	0	0	0	0	0	0	0	0	0	0	ஒருமனதாக
unanticipated	0	0	0	0	0	0	0	0	1	0	எதிர்பாராத
unapproved	0	0	0	0	0	1	0	0	0	0	அங்கீகரிக்கப்படாத
unarmed	0	0	0	0	0	0	0	0	0	0	நிராயுதபாணி
unassisted	0	0	0	0	0	0	0	0	0	0	உதவி செய்யப்படாத
unassuming	0	0	0	0	0	0	1	0	0	0	அடக்கமற்ற
unattached	0	0	0	0	0	1	0	0	0	0	இணைக்கப்படாத
unattainable	1	0	0	0	0	1	0	1	0	0	அடைய முடியாதது
unattended	0	0	0	0	0	0	0	0	0	0	கவனிக்கப்படாத
unattractive	0	0	1	0	0	1	0	1	0	0	அழகற்ற
unauthorized	0	0	0	0	0	1	0	0	0	0	அங்கீகரிக்கப்படாத
unavoidable	0	0	0	0	0	1	0	0	0	0	தவிர்க்க முடியாதது
unaware	0	0	0	0	0	1	0	0	0	0	அறியாத
unbalanced	0	0	0	0	0	0	0	0	0	0	சமநிலையற்ற
unbearable	0	0	1	0	0	1	0	1	0	0	தாங்க முடியாத
unbeaten	0	1	0	0	1	1	1	1	1	0	தோற்கடிக்கப்படவில்லை
unbelief	0	0	0	0	0	1	0	0	0	0	நம்பிக்கையின்மை
unbelievable	0	0	0	0	0	1	0	0	0	0	நம்பமுடியாதது
unbiased	0	0	0	0	0	0	1	0	0	0	பாரபட்சமற்ற
unborn	0	0	0	0	0	1	0	0	0	0	பிறக்காத
unbound	0	0	0	0	0	0	0	0	0	0	கட்டுப்படாத
unbounded	0	0	0	0	0	0	0	0	0	0	எல்லையற்ற
unbreakable	0	0	0	0	0	0	1	0	0	0	உடைக்க முடியாதது
unbridled	1	1	0	1	0	1	1	0	1	0	கட்டுக்கடங்காத
unbroken	0	0	0	0	0	0	1	0	0	1	உடைக்கப்படாத
uncanny	0	0	0	1	0	1	0	0	1	0	விசித்திரமான
uncaring	1	0	1	0	0	1	0	1	0	0	அக்கறையற்ற
uncertain	1	0	1	1	0	1	0	0	1	0	நிச்சயமற்ற
uncertainty	0	0	0	0	0	0	0	0	0	0	நிச்சயமற்ற தன்மை
unchallenged	0	0	0	0	0	0	0	0	0	0	சவால் செய்யப்படாத
unchangeable	0	0	0	0	0	1	0	0	0	0	மாற்ற முடியாத
unchanged	0	0	0	0	0	0	0	0	0	0	மாறாமல்
unclaimed	0	0	0	0	0	0	0	0	0	0	உரிமை கோரப்படாத
uncle	0	0	0	0	0	0	0	0	0	0	மாமா
unclean	0	0	1	0	0	1	0	0	0	0	தூய்மையற்றது
uncomfortable	0	0	0	0	0	1	0	0	0	0	சங்கடமான
uncommon	0	0	0	0	0	0	0	0	0	0	அசாதாரணமானது
uncommonly	0	0	0	0	0	0	0	0	0	0	வழக்கத்திற்கு மாறாக
uncompromising	0	0	0	0	0	0	0	0	0	0	சமரசமற்ற
unconcerned	0	0	0	0	0	0	0	0	0	0	அக்கறையற்ற
unconfirmed	0	0	0	0	0	0	0	0	0	0	உறுதிப்படுத்தப்படாத
unconnected	0	0	0	0	0	0	0	0	0	0	இணைக்கப்படாத
unconscionable	0	0	1	0	0	1	0	0	0	0	மனசாட்சியற்றது
unconscious	0	0	0	0	0	1	0	0	0	0	மயக்கம்
unconsciousness	0	0	0	0	0	0	0	0	0	0	மயக்கம்
unconstitutional	0	0	0	0	0	1	0	0	0	0	அரசியலமைப்பிற்கு எதிரானது
unconstrained	0	0	0	0	1	0	1	0	0	0	கட்டுப்பாடற்ற
uncontested	0	0	0	0	0	0	0	0	0	0	போட்டியற்ற
uncontrollable	1	1	0	0	0	1	0	0	1	0	கட்டுப்படுத்த முடியாத
uncontrolled	0	0	0	0	0	1	0	0	0	0	கட்டுப்பாடற்ற
unconventional	0	0	0	0	0	0	0	0	0	0	வழக்கத்திற்கு மாறான
unconvinced	0	0	0	0	0	0	0	0	0	0	நம்பிக்கையற்ற
uncooked	0	0	0	0	0	0	0	0	0	0	சமைக்கப்படாத
uncorrelated	0	0	0	0	0	0	0	0	0	0	தொடர்பில்லாத
uncover	0	0	0	0	0	0	0	0	1	0	வெளிக்கொணரும்
uncritical	0	0	0	0	0	0	0	0	0	0	விமர்சனமற்ற
uncut	0	0	0	0	0	0	0	0	0	0	வெட்டப்படாத
undecided	0	1	0	1	0	1	0	0	0	0	முடிவெடுக்கவில்லை
undefined	0	0	0	0	0	0	0	0	0	0	வரையறுக்கப்படாத
undeniable	0	0	0	0	0	0	0	0	0	0	மறுக்க முடியாத
undercover	0	0	0	0	0	0	0	0	0	0	இரகசிய
undercurrent	0	0	0	0	0	0	0	0	0	0	அடிநீரோட்டம்
underestimate	0	0	0	0	0	0	0	0	1	0	குறைத்து மதிப்பிடு
undergo	0	0	0	0	0	0	0	0	0	0	உட்பட்டு
undergraduate	0	0	0	0	0	0	0	0	0	0	இளங்கலை
underground	0	0	0	0	0	0	0	0	0	0	நிலத்தடி
underlie	0	0	0	0	0	0	0	0	0	0	அடிப்படை
underline	0	0	0	0	0	0	1	0	0	0	அடிக்கோடு
undermined	0	0	0	0	0	1	0	0	0	0	குறைமதிப்பிற்கு உட்படுத்தப்பட்டது
underneath	0	0	0	0	0	0	0	0	0	0	அடியில்
underpaid	1	0	0	0	0	1	0	1	0	0	குறைவான ஊதியம்
underpants	0	0	0	0	0	0	0	0	0	0	உள்ளாடைகள்
underscore	0	0	0	0	0	0	0	0	0	0	அடிக்கோடிட்டு
undersized	0	0	0	0	0	1	0	0	0	0	குறைத்து
understanding	0	0	0	0	0	0	1	0	0	1	புரிதல்
understood	0	0	0	0	0	0	0	0	0	0	புரிந்தது
undertake	0	0	0	0	0	0	0	0	0	0	மேற்கொள்கின்றன
undertaker	0	0	0	0	0	0	0	1	0	0	மேற்கொள்பவர்
undertaking	0	1	0	0	0	0	0	0	0	0	மேற்கொள்ளுதல்
underwood	0	0	0	0	0	0	0	0	0	0	மரத்தடி
underwrite	0	0	0	0	0	0	1	0	0	1	எழுத்துறுதி
underwriter	0	0	0	0	0	0	0	0	0	0	அண்டர்ரைட்டர்
undeserved	0	0	0	0	0	0	0	0	0	0	தகுதியற்ற
undesirable	1	0	1	1	0	1	0	1	0	0	விரும்பத்தகாத
undesired	0	0	0	0	0	1	0	1	0	0	விரும்பத்தகாத
undeveloped	0	0	0	0	0	0	0	0	0	0	வளர்ச்சியடையாத
undirected	0	0	0	0	0	0	0	0	0	0	திசைதிருப்பப்படாத
undisclosed	0	1	0	0	0	0	0	0	0	0	வெளிப்படுத்தப்படாத
undiscovered	0	0	0	0	0	0	0	0	1	0	கண்டுபிடிக்கப்படவில்லை
undisputed	0	0	0	0	0	0	0	0	0	0	மறுக்க முடியாத
undisturbed	0	0	0	0	0	0	0	0	0	0	தொந்தரவு செய்யாத
undivided	0	0	0	0	0	0	1	0	0	0	பிரிக்கப்படாத
undo	0	0	0	0	0	1	0	0	0	0	செயல்தவிர்
undoing	0	0	0	0	0	0	0	0	0	0	செயல்தவிர்க்கிறது
undoubted	0	1	1	0	0	0	0	0	0	0	சந்தேகத்திற்கு இடமின்றி
undress	0	0	0	0	0	0	0	0	0	0	ஆடைகளை அவிழ்த்து
undressed	0	0	0	0	0	0	0	0	0	0	ஆடைகளை அவிழ்த்துவிட்டார்
undue	0	0	0	0	0	0	0	0	0	0	தேவையற்ற
undying	0	1	0	0	1	0	1	1	0	1	இறக்காத
unearned	0	0	0	0	0	0	0	0	0	0	சம்பாதிக்கவில்லை
unearth	0	0	0	0	0	0	0	0	0	0	தோண்டி எடுக்க
uneasiness	0	1	0	0	0	1	0	1	0	0	அமைதியின்மை
uneasy	0	0	1	1	0	1	0	0	0	0	அமைதியற்ற
uneducated	0	0	0	0	0	1	0	1	0	0	படிக்காதவர்
unemployed	0	0	0	1	0	1	0	1	0	0	வேலையில்லாதவர்
unencumbered	0	0	0	0	0	0	0	0	0	0	கணக்கற்ற
unending	0	0	0	0	0	0	0	0	0	0	முடிவில்லாத
unequal	1	0	1	1	0	1	0	1	0	0	சமமற்ற
unequalled	0	0	0	0	0	0	0	0	0	0	சமமற்ற
unequivocal	0	0	0	0	0	0	0	0	0	1	சந்தேகத்திற்கு இடமின்றி
unequivocally	0	0	0	0	0	0	1	0	0	0	ஐயத்திற்கு இடமின்றி
uneven	0	0	0	0	0	1	0	0	0	0	சீரற்ற
uneventful	0	0	0	0	0	0	0	0	0	0	சீரற்ற
unexpected	0	1	0	1	1	1	1	0	1	0	எதிர்பாராத
unexpectedly	0	0	0	0	0	0	0	0	1	0	எதிர்பாராத விதமாக
unexplained	0	1	0	0	0	1	0	1	0	0	விளக்கப்படாத
unexplored	0	0	0	0	0	0	0	0	0	0	ஆராயப்படாத
unfailing	0	0	0	0	0	0	0	0	0	0	தவறாத
unfair	1	0	1	0	0	1	0	1	0	0	நியாயமற்ற
unfairness	1	0	0	0	0	1	0	1	0	0	அநியாயம்
unfaithful	0	0	1	0	0	1	0	0	0	0	விசுவாசமற்ற
unfamiliar	0	0	0	0	0	0	0	0	0	0	அறிமுகமில்லாத
unfavorable	0	0	1	0	0	1	0	1	0	0	சாதகமற்ற
unfettered	0	0	0	0	0	0	0	0	0	0	தடங்கலற்ற
unfinished	0	0	0	0	0	1	0	0	0	0	முடிக்கப்படாத
unflinching	0	0	0	0	0	0	0	0	0	0	தளராத
unfold	0	1	0	0	0	0	1	0	0	0	விரியும்
unforeseen	0	0	0	0	0	0	0	0	1	0	எதிர்பாராத
unforgiving	1	0	0	0	0	1	0	1	0	0	மன்னிக்காத
unfortunate	0	0	0	0	0	1	0	1	0	0	துரதிருஷ்டவசமான
unfriendly	1	0	1	1	0	1	0	1	0	0	நட்பற்ற
unfulfilled	1	1	0	0	0	1	0	1	1	0	நிறைவேற்றப்படாத
unfurnished	0	0	0	0	0	1	0	0	0	0	அலங்காரமற்ற
ungodly	0	0	0	0	0	1	0	1	0	0	தெய்வபக்தியற்ற
ungrateful	1	0	1	0	0	1	0	0	0	0	நன்றியற்ற
unguarded	0	0	0	0	0	0	0	0	1	0	பாதுகாப்பற்ற
unhappiness	0	0	0	0	0	1	0	1	0	0	மகிழ்ச்சியின்மை
unhappy	1	0	1	0	0	1	0	1	0	0	மகிழ்ச்சியற்ற
unharmed	0	0	0	0	0	0	0	0	0	0	பாதிப்பில்லாமல்
unhealthy	0	0	1	1	0	1	0	1	0	0	ஆரோக்கியமற்ற
unhindered	0	0	0	0	0	0	0	0	0	0	தடையின்றி
unholy	0	0	0	1	0	1	0	0	0	0	புனிதமற்ற
unicorn	0	0	0	0	0	0	0	0	0	0	யூனிகார்ன்
unification	0	1	0	0	1	0	1	0	0	1	ஒருங்கிணைத்தல்
uniform	0	0	0	0	0	0	0	0	0	0	சீருடை
uniformity	0	0	0	0	0	0	0	0	0	0	சீரான தன்மை
uniformly	0	0	0	0	0	0	1	0	0	0	சீராக
unimaginable	0	0	0	0	0	1	1	0	1	0	கற்பனை செய்ய முடியாதது
unimportant	0	0	0	0	0	1	0	1	0	0	முக்கியமில்லாத
unimpressed	0	0	0	0	0	1	0	0	0	0	ஈர்க்கப்படாத
unimproved	0	0	0	0	0	1	0	0	0	0	மேம்படுத்தப்படாத
uninfected	0	0	0	0	0	0	1	0	0	0	தொற்றாத
uninformed	0	0	0	0	0	1	0	0	0	0	அறியப்படாத
uninhabited	0	0	0	0	0	0	0	0	0	0	மக்கள் வசிக்காத
uninitiated	0	0	0	0	0	1	0	0	0	0	ஆரம்பிக்கப்படாத
uninspired	0	0	0	0	0	1	0	1	0	0	ஈர்க்கப்படாத
unintelligible	0	0	0	0	0	1	0	0	0	0	புரியாதது
unintended	0	0	0	0	0	0	0	0	1	0	திட்டமிடப்படாத
unintentional	0	0	0	0	0	0	0	0	1	0	தற்செயலாக
unintentionally	0	0	0	0	0	1	0	0	1	0	தற்செயலாக
uninterested	0	0	0	0	0	1	0	1	0	0	ஆர்வமில்லை
uninteresting	0	0	0	0	0	1	0	1	0	0	ஆர்வமற்ற
uninterrupted	0	0	0	0	0	0	0	0	0	0	தடையின்றி
uninvited	0	0	0	0	0	0	0	1	0	0	அழைக்கப்படாத
union	0	0	0	0	0	0	0	0	0	0	தொழிற்சங்கம்
unique	0	0	0	0	0	0	1	0	1	0	தனித்துவமான
unison	0	0	0	0	0	0	1	0	0	0	ஒற்றுமை
unit	0	0	0	0	0	0	0	0	0	0	அலகு
unitary	0	0	0	0	0	0	1	0	0	0	ஒற்றையாட்சி
unite	0	0	0	0	0	0	0	0	0	0	ஒன்றுபடுங்கள்
united	0	0	0	0	0	0	1	0	0	1	ஒன்றுபட்டது
unity	0	0	0	0	0	0	1	0	0	1	ஒற்றுமை
universal	0	0	0	0	0	0	0	0	0	0	உலகளாவிய
universality	0	0	0	0	0	0	0	0	0	0	உலகளாவிய தன்மை
universe	0	0	0	0	0	0	0	0	0	0	பிரபஞ்சம்
university	0	1	0	0	0	0	1	0	0	0	பல்கலைக்கழகம்
unjust	1	0	0	0	0	1	0	0	0	0	நியாயமற்ற
unjustifiable	1	0	1	1	0	1	0	0	0	0	நியாயப்படுத்த முடியாதது
unjustified	0	0	0	0	0	1	0	0	0	0	நியாயமற்ற
unkind	1	0	1	1	0	1	0	1	0	0	இரக்கமற்ற
unknowable	0	0	0	0	0	0	0	0	0	0	அறிய முடியாதது
unknown	0	1	0	1	0	1	0	0	0	0	தெரியவில்லை
unlawful	1	0	1	1	0	1	0	1	0	0	சட்டவிரோதமானது
unleash	0	0	0	0	0	0	0	0	0	0	கட்டவிழ்த்துவிடுங்கள்
unlicensed	0	0	0	0	0	1	0	0	0	0	உரிமம் பெறாத
unlike	0	0	0	0	0	0	0	0	0	0	போலல்லாமல்
unlimited	0	0	0	0	0	0	1	0	0	0	வரம்பற்ற
unload	0	0	0	0	0	0	0	0	0	0	இறக்கு
unloaded	0	0	0	0	0	0	0	0	0	0	இறக்கப்பட்டது
unlock	0	0	0	0	0	0	0	0	0	0	திறக்க
unlucky	1	0	1	1	0	1	0	1	0	0	துரதிர்ஷ்டவசமான
unmanageable	0	0	1	0	0	1	0	0	0	0	கையாள முடியாத
unmarked	0	0	0	0	0	0	0	0	0	0	குறிக்கப்படாத
unmarried	0	0	0	0	0	0	0	0	0	0	திருமணமாகாத
unmask	0	0	0	0	0	0	0	0	0	0	முகமூடியை அவிழ்
unmatched	0	0	0	0	0	0	0	0	0	0	நிகரற்ற
unmistakable	0	0	0	0	0	0	0	0	0	0	தவறாது
unmitigated	0	0	0	0	0	0	0	0	0	0	குறைக்கப்படாத
unmoved	0	0	0	0	0	0	0	0	0	0	அசையாமல்
unnamed	0	0	0	0	0	0	0	0	0	0	பெயரிடப்படாத
unnatural	0	0	1	1	0	1	0	0	0	0	இயற்கைக்கு மாறான
unnecessary	0	0	0	0	0	0	0	0	0	0	தேவையற்ற
unneeded	0	0	0	0	0	0	0	0	0	0	தேவையற்ற
unnoticed	0	0	0	0	0	0	0	0	0	0	கவனிக்கப்படவில்லை
unnumbered	0	0	0	0	0	0	0	0	0	0	எண்ணற்ற
unobserved	0	0	0	0	0	0	0	0	0	0	கவனிக்கப்படாத
unobstructed	0	0	0	0	0	0	0	0	0	0	தடையற்ற
unobtrusive	0	0	0	0	0	0	0	0	0	0	தடையற்ற
unoccupied	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிக்கப்படாத
unofficial	0	0	0	0	0	1	0	0	0	0	அதிகாரப்பூர்வமற்ற
unopened	0	0	0	0	0	0	0	0	0	0	திறக்கப்படாத
unopposed	0	0	0	0	0	0	0	0	0	0	எதிர்ப்பின்றி
unordered	0	0	0	0	0	0	0	0	0	0	உத்தரவிடப்படாத
unorganized	0	0	0	0	0	0	0	0	0	0	ஒழுங்கமைக்கப்படாத
unorthodox	0	0	0	0	0	0	0	0	0	0	வழக்கத்திற்கு மாறான
unpack	0	0	0	0	0	0	0	0	0	0	திறக்கவும்
unpaid	1	0	0	0	0	1	0	1	0	0	செலுத்தப்படாத
unpleasant	0	0	1	0	0	1	0	1	0	0	விரும்பத்தகாத
unpopular	0	0	1	0	0	1	0	1	0	0	பிரபலமற்ற
unprecedented	0	0	0	0	0	0	0	0	1	0	முன்னோடியில்லாதது
unpredictable	0	0	0	0	0	1	0	0	1	0	கணிக்க முடியாதது
unprepared	0	0	0	0	0	1	0	0	0	0	தயாராக இல்லை
unpretentious	0	0	0	0	0	0	1	0	0	0	ஆடம்பரமற்ற
unproductive	0	0	0	0	0	1	0	0	0	0	பயனற்றது
unprofitable	0	0	0	0	0	1	0	0	0	0	லாபமற்ற
unprotected	0	0	0	0	0	1	0	0	0	0	பாதுகாப்பற்ற
unproven	0	0	0	0	0	0	0	0	0	0	நிரூபிக்கப்படாத
unpublished	0	1	0	0	0	1	0	1	0	0	வெளியிடப்படாத
unquestionable	0	0	0	0	0	0	1	0	0	1	சந்தேகத்திற்கு இடமின்றி
unquestionably	0	0	0	0	0	0	1	0	0	1	சந்தேகத்திற்கு இடமின்றி
unquestioned	0	0	0	0	0	0	1	0	0	1	கேள்விக்குறியாத
unread	0	0	0	0	0	0	0	0	0	0	படிக்காத
unreal	0	0	0	0	0	0	0	0	0	0	உண்மையற்றது
unrealistic	0	0	0	0	0	0	0	0	0	0	யதார்த்தமற்ற
unrecorded	0	0	0	0	0	0	0	0	0	0	பதிவு செய்யப்படாத
unregistered	0	0	0	0	0	0	0	0	0	0	பதிவு செய்யப்படாத
unregulated	0	0	0	0	0	0	0	0	0	0	ஒழுங்குபடுத்தப்படாத
unrelated	0	0	0	0	0	0	0	0	0	0	தொடர்பில்லாத
unrelenting	0	0	0	0	0	0	0	0	0	0	தளராத
unreliable	0	0	0	0	0	1	0	0	0	1	நம்பமுடியாதது
unrepentant	0	0	0	0	0	0	0	0	0	0	வருந்தாத
unrequited	0	0	0	0	0	1	0	1	0	0	கோரப்படாத
unresolved	0	1	0	0	0	0	0	0	0	0	தீர்க்கப்படாத
