English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Japanese Word
tent	0	0	0	0	0	0	0	0	0	0	テント
tentacle	0	0	0	0	0	0	0	0	0	0	触手
tentative	0	0	0	0	0	0	0	0	0	0	暫定
tenth	0	0	0	0	0	0	0	0	0	0	10分の1
tenths	0	0	0	0	0	0	0	0	0	0	十分の一
tenuous	0	0	0	0	0	0	0	0	0	0	希薄な
tenure	0	0	0	0	0	0	0	0	0	0	任期
tepid	0	0	0	0	0	0	0	0	0	0	ぬるい
term	0	0	0	0	0	0	0	0	0	0	学期
terminal	0	0	0	1	0	1	0	1	0	0	ターミナル
terminate	0	0	0	0	0	0	0	1	0	0	終了する
termination	0	0	0	0	0	1	0	1	0	0	終了
terminus	0	0	0	0	0	0	0	0	0	0	ターミナル
termite	0	0	1	0	0	1	0	0	0	0	シロアリ
terms	0	0	0	0	0	0	0	0	0	0	条項
tern	0	0	0	0	0	0	0	0	0	0	アジサシ
ternary	0	0	0	0	0	0	0	0	0	0	三元
terrace	0	0	0	0	0	0	0	0	0	0	テラス
terrestrial	0	0	0	0	0	0	0	0	0	0	地上の
terrible	1	0	1	1	0	1	0	1	0	0	ひどい
terribly	0	0	0	0	0	0	0	1	0	0	ひどく
terrier	0	0	0	0	0	0	0	0	0	0	テリア
terrific	0	0	0	0	0	0	0	1	0	0	素晴らしい
territorial	0	0	0	0	0	0	0	0	0	0	領土
territory	0	0	0	0	0	0	0	0	0	0	地域
terror	0	0	0	1	0	1	0	0	0	0	テロ
terrorism	1	0	1	1	0	1	0	1	0	0	テロ
terrorist	1	0	1	1	0	1	0	1	1	0	テロリスト
terrorize	1	0	0	1	0	1	0	1	0	0	恐怖に陥れる
terse	0	0	0	0	0	0	0	0	0	0	簡潔な
tertiary	0	0	0	0	0	0	0	0	0	0	三次
test	0	0	0	0	0	0	0	0	0	0	テスト
testament	0	1	0	0	0	0	0	0	0	1	遺言
testify	0	0	0	0	0	0	0	0	0	0	証言する
testimonial	0	0	0	0	0	0	0	0	0	0	証言
testimony	0	0	0	0	0	0	0	0	0	1	証言
tetanus	0	0	1	0	0	1	0	0	0	0	破傷風
tether	0	0	0	0	0	1	0	0	0	0	テザー
tethered	0	0	0	0	0	0	0	0	0	0	つながれた
tetrahedral	0	0	0	0	0	0	0	0	0	0	四面体
text	0	0	0	0	0	0	0	0	0	0	文章
textbook	0	0	0	0	0	0	0	0	0	0	教科書
textile	0	0	0	0	0	0	0	0	0	0	繊維
textural	0	0	0	0	0	0	0	0	0	0	テクスチャー
texture	0	0	0	0	0	0	0	0	0	0	テクスチャー
thankful	0	0	0	0	1	0	1	0	0	0	感謝している
thanksgiving	0	0	0	0	1	0	1	0	0	0	感謝祭
thatch	0	0	0	0	0	0	0	0	0	0	かやぶき
thaw	0	0	0	0	0	0	0	0	0	0	解凍する
theater	0	0	0	0	0	0	0	0	0	0	シアター
theatrical	0	0	0	0	0	0	0	0	0	0	演劇的な
theft	1	0	1	1	0	1	0	1	0	0	盗難
theism	0	0	1	0	0	1	0	0	0	0	有神論
theistic	0	0	0	0	0	0	0	0	0	0	有神論
theme	0	0	0	0	0	0	0	0	0	0	テーマ
theocracy	0	0	0	0	0	0	0	0	0	0	神権政治
theocratic	1	0	0	1	0	1	0	1	0	1	神権的な
theologian	0	0	0	0	0	0	0	0	0	0	神学者
theological	0	0	0	0	0	0	0	0	0	1	神学的
theology	0	1	0	0	0	0	0	0	0	0	神学
theorem	0	0	0	0	0	0	0	0	0	1	定理
theoretical	0	0	0	0	0	0	1	0	0	0	理論上の
theory	0	1	0	0	0	0	0	0	0	1	仮説
therapeutic	0	0	0	0	1	0	1	0	0	1	治療的
therapeutics	0	0	0	0	0	0	1	0	0	0	治療学
thereabouts	0	0	0	0	0	0	0	0	0	0	そのあたり
thereof	0	0	0	0	0	0	0	0	0	0	その
therewith	0	0	0	0	0	0	0	0	0	0	それに伴い
thermal	0	0	0	0	0	0	0	0	0	0	熱の
thermocouple	0	1	0	0	0	0	0	0	0	0	熱電対
thermodynamics	0	0	0	0	0	0	0	0	0	0	熱力学
thermometer	0	0	0	0	0	0	0	0	0	1	温度計
thermostat	0	0	0	0	0	0	0	0	0	0	サーモスタット
thesaurus	0	0	0	0	0	0	0	0	0	0	シソーラス
thesis	0	0	0	0	0	0	0	0	0	0	定説
thick	0	0	0	0	0	0	0	0	0	0	厚い
thicken	0	0	0	0	0	0	0	0	0	0	厚くする
thickening	0	0	0	0	0	0	0	0	0	0	肥厚
thicket	0	0	0	0	0	0	0	0	0	0	茂み
thickness	0	0	0	0	0	0	0	0	0	0	厚さ
thief	1	0	1	1	0	1	0	1	1	0	泥棒
thimble	0	0	0	0	0	0	0	0	0	0	シンブル
thin	0	0	0	0	0	0	0	0	0	0	薄い
thing	0	0	0	0	0	0	0	0	0	0	もの
things	0	0	0	0	0	0	0	0	0	0	もの
thinker	0	0	0	0	0	0	1	0	0	0	思想家
thinking	0	0	0	0	0	0	0	0	0	0	考え
thirds	0	0	0	0	0	0	0	0	0	0	三分の一
thirst	0	1	0	0	0	0	0	1	1	0	渇き
thirsty	0	0	0	0	0	1	0	0	0	0	喉が渇いた
thirteen	0	0	0	0	0	0	0	0	0	0	十三
thirteenth	0	0	0	1	0	0	0	0	0	0	十三
thistle	0	0	0	0	0	0	0	0	0	0	アザミ
thither	0	0	0	0	0	0	0	0	0	0	あちらへ
thong	0	0	0	0	0	0	0	0	0	0	ひも
thorn	0	0	0	0	0	1	0	0	0	0	とげ
thorny	0	0	0	1	0	1	0	0	0	0	とげのある
thoroughbred	0	0	0	0	0	0	1	0	0	0	サラブレッド
thoroughfare	0	0	0	0	0	0	0	0	0	0	大通り
thought	0	1	0	0	0	0	0	0	0	0	考え
thoughtful	0	0	0	0	0	0	1	0	0	1	思慮深い
thoughtfulness	0	0	0	0	0	0	1	0	0	0	心遣い
thoughtless	1	0	1	0	0	1	0	0	0	0	思慮のない
thoughts	0	0	0	0	0	0	0	0	0	0	思考
thousand	0	0	0	0	0	0	0	0	0	0	千
thrash	1	0	1	1	0	1	0	1	0	0	スラッシュ
thread	0	0	0	0	0	0	0	0	0	0	スレッド
threat	1	0	0	1	0	1	0	0	0	0	脅威
threaten	1	1	0	1	0	1	0	0	0	0	脅かす
threatening	1	0	1	1	0	1	0	0	0	0	脅迫
threefold	0	0	0	0	0	0	0	0	0	0	三つ折り
thresh	1	0	0	1	0	1	0	1	0	0	脱穀
threshold	0	0	0	0	0	0	0	0	0	0	しきい値
thrice	0	0	0	0	0	0	0	0	0	0	3回
thrift	0	0	1	0	0	0	1	0	0	1	倹約
thrifty	0	0	0	0	0	0	0	0	0	0	倹約家
thrill	0	1	0	1	1	0	1	0	1	0	スリル
thrilling	0	1	0	0	1	0	1	0	1	0	スリリング
thriving	0	1	0	0	1	0	1	0	0	0	繁栄している
throat	0	0	0	0	0	0	0	0	0	0	喉
throb	0	0	0	1	0	1	0	1	0	0	ドキドキ
throbbing	0	0	0	0	0	0	0	0	0	0	ズキズキする
throne	0	0	0	0	0	0	1	0	0	1	王位
throng	0	0	0	0	0	0	0	0	0	0	群がる
throttle	1	0	0	0	0	1	0	0	0	0	スロットル
throw	0	0	0	0	0	0	0	0	0	0	投げる
thrush	0	0	0	0	0	0	0	0	0	0	つぐみ
thrust	0	0	0	0	0	0	0	0	0	0	推力
thud	0	0	0	0	0	0	0	0	0	0	ドスン
thug	1	0	1	1	0	1	0	0	0	0	凶悪犯
thumb	0	0	0	0	0	0	0	0	0	0	親指
thump	1	0	0	0	0	1	0	0	0	0	どきどき
thumping	0	0	0	1	0	0	0	0	0	0	ドキドキ
thunder	0	0	0	0	0	0	0	0	0	0	サンダー
thunderbolt	0	0	0	0	0	0	0	0	0	0	落雷
thundering	1	0	0	1	0	1	0	0	0	0	雷鳴
thunderstorm	0	0	0	0	0	0	0	0	0	0	雷雨
thwart	0	0	0	0	0	1	0	0	1	0	阻止する
thyme	0	0	0	0	0	0	0	0	0	0	タイム
tiara	0	0	0	0	0	0	0	0	0	0	ティアラ
tick	0	0	0	0	0	0	0	0	0	0	ティック
ticker	0	0	0	0	0	0	0	0	0	0	ティッカー
ticket	0	0	0	0	0	0	0	0	0	0	チケット
tickle	0	1	0	0	1	0	1	0	1	1	くすぐる
ticklish	0	0	0	0	0	0	0	0	0	0	くすぐったい
tidal	0	0	0	0	0	0	0	0	0	0	潮汐
tidbit	0	0	0	0	0	0	0	0	0	0	ちょっとした
tide	0	0	0	0	0	0	0	0	0	0	潮
tidings	0	0	0	0	0	0	0	0	0	0	便り
tie	0	0	0	0	0	0	0	0	0	0	ネクタイ
tier	0	0	0	0	0	0	0	0	0	0	ティア
tiff	1	0	0	0	0	1	0	0	0	0	ティフ
tiger	0	0	0	0	0	0	0	0	0	0	虎
tighten	1	0	0	0	0	0	0	0	0	0	締める
tightness	0	0	0	0	0	0	0	0	0	0	気密性
tights	0	0	0	0	0	0	0	0	0	0	タイツ
tilde	0	0	0	0	0	0	0	0	0	0	チルダ
tile	0	0	0	0	0	0	0	0	0	0	タイル
tiling	0	0	0	0	0	0	1	0	0	0	タイリング
till	0	0	0	0	0	0	0	0	0	0	まで
tillage	0	0	0	0	0	0	0	0	0	0	耕作
tiller	0	0	0	0	0	0	0	0	0	0	分げつ
tilt	0	0	0	0	0	0	0	0	0	0	傾き
tilting	0	0	0	0	0	0	0	0	0	0	傾ける
timber	0	0	0	0	0	0	0	0	0	0	木材
timberland	0	0	0	0	0	0	0	0	0	0	ティンバーランド
timbre	0	0	0	0	0	0	0	0	0	0	音色
time	0	1	0	0	0	0	0	0	0	0	時間
timeliness	0	0	0	0	0	0	0	0	0	0	適時性
timely	0	0	0	0	0	0	1	0	0	0	タイムリーな
timepiece	0	0	0	0	0	0	0	0	0	0	時計
timid	0	0	0	1	0	1	0	1	0	0	臆病
timidity	0	1	0	1	0	1	0	0	0	0	臆病
tin	0	0	0	0	0	0	0	0	0	0	錫
tincture	0	0	0	0	0	0	0	0	0	0	チンキ剤
tine	0	0	0	0	0	0	0	0	0	0	歯
tinge	0	0	0	0	0	0	0	0	0	0	色合い
tingle	0	0	0	0	0	0	0	0	0	0	チクチクする
tingling	0	0	0	0	0	0	0	0	0	0	チクチクする
tinker	0	0	0	0	0	0	0	0	0	0	ティンカー
tinkering	0	0	0	0	0	0	0	0	0	0	いじくり回す
tinnitus	0	0	0	0	0	0	0	0	0	0	耳鳴り
tinsel	0	0	0	0	1	0	1	0	0	0	ティンセル
tint	0	0	0	0	0	0	0	0	0	0	色合い
tiny	0	0	0	0	0	0	0	0	0	0	小さな
tip	0	0	0	0	0	0	0	0	0	0	ヒント
tipsy	0	0	0	0	0	1	0	0	0	0	ほろ酔い
tirade	1	0	1	0	0	1	0	0	0	0	ティレード
tire	0	0	0	0	0	0	0	0	0	0	タイヤ
tired	0	0	0	0	0	1	0	0	0	0	疲れた
tiredness	0	0	0	0	0	1	0	0	0	0	疲れ
tiresome	0	0	0	0	0	1	0	0	0	0	面倒な
tissue	0	0	0	0	0	0	0	0	0	0	組織
tit	0	0	0	0	0	1	0	0	0	0	乳首
titanic	0	0	0	0	0	0	0	0	0	0	タイタニック
tithe	0	0	0	0	0	0	0	0	0	0	十分の一税
title	0	0	0	0	0	0	1	0	0	1	題名
titled	0	0	0	0	0	0	0	0	0	0	タイトル付き
titty	0	0	0	0	0	0	0	0	0	0	おっぱい
titular	0	0	0	0	0	0	0	0	0	0	名ばかり
toad	0	0	1	0	0	1	0	0	0	0	ヒキガエル
toast	0	0	0	0	1	0	1	0	0	0	トースト
tobacco	0	0	0	0	0	1	0	0	0	0	タバコ
toby	0	0	0	0	0	0	0	0	0	0	トビー
tod	0	0	0	0	0	0	0	0	0	0	トッド
today	0	0	0	0	0	0	0	0	0	0	今日
toe	0	0	0	0	0	0	0	0	0	0	つま先
toga	0	0	0	0	0	0	0	0	0	0	トーガ
toil	0	0	0	0	0	0	0	0	0	0	苦労する
toilet	0	0	1	0	0	1	0	0	0	0	トイレ
toils	0	0	0	0	0	1	0	0	0	0	苦労する
token	0	0	0	0	0	0	0	0	0	0	トークン
tolerance	0	0	0	0	0	0	0	0	0	0	許容範囲
tolerant	0	0	0	0	0	0	1	0	0	0	寛容な
tolerate	1	0	0	0	0	1	0	1	0	0	許容する
toleration	0	0	0	0	0	0	1	0	0	0	寛容
toll	0	0	0	0	0	0	0	0	0	0	通行料金
tomahawk	0	0	0	0	0	0	0	0	0	0	トマホーク
tomb	0	0	0	0	0	0	0	1	0	0	墓
tomcat	0	0	0	0	0	0	0	0	0	0	トムキャット
tome	0	0	0	0	0	0	0	0	0	0	私に
tomorrow	0	1	0	0	0	0	0	0	0	0	明日
ton	0	0	0	0	0	0	0	0	0	0	トン
tone	0	0	0	0	0	0	0	0	0	0	調子
tong	0	0	0	0	0	0	0	0	0	0	トング
tongs	0	0	0	0	0	0	0	0	0	0	トング
tongue	0	0	0	0	0	0	0	0	0	0	舌
tonic	0	0	0	0	0	0	0	0	0	0	トニック
tonnage	0	0	0	0	0	0	0	0	0	0	トン数
tonsils	0	0	0	0	0	0	0	0	0	0	扁桃腺
tooling	0	0	0	0	0	0	0	0	0	0	ツーリング
tooth	0	0	0	0	0	0	0	0	0	0	歯
toothache	0	0	0	1	0	1	0	0	0	0	歯痛
toothed	0	0	0	0	0	0	0	0	0	0	歯付き
toothless	0	0	0	0	0	0	0	0	0	0	歯のない
top	0	1	0	0	0	0	1	0	0	1	上
topaz	0	0	0	0	0	0	0	0	0	0	トパーズ
topic	0	0	0	0	0	0	0	0	0	0	トピック
topical	0	0	0	0	0	0	0	0	0	0	話題の
topographic	0	0	0	0	0	0	0	0	0	0	地形
topographical	0	0	0	0	0	0	0	0	0	0	地形的な
topography	0	0	0	0	0	0	0	0	0	0	地形
topple	0	0	0	0	0	0	0	0	1	0	倒れる
tor	0	0	0	0	0	0	0	0	0	0	トール
torch	0	0	0	0	0	0	0	0	0	0	松明
torment	1	0	0	1	0	1	0	1	0	0	苦しめる
torn	0	0	0	0	0	1	0	0	0	0	引き裂かれた
tornado	0	0	0	1	0	0	0	0	0	0	竜巻
torpedo	1	0	0	0	0	1	0	0	0	0	魚雷
torrent	0	0	0	1	0	0	0	0	0	0	トレント
torrid	0	0	0	0	0	1	0	0	0	0	猛烈な
torsion	0	0	0	0	0	0	0	0	0	0	ねじれ
torso	0	0	0	0	0	0	0	0	0	0	胴体
tort	0	0	0	0	0	1	0	0	0	0	不法行為
tortious	1	0	1	0	0	1	0	0	0	0	曲がりくねった
tortoise	0	0	0	0	0	0	0	0	0	0	カメ
tortuous	0	0	0	0	0	0	0	0	0	0	曲がりくねった
torture	1	1	1	1	0	1	0	1	0	0	拷問
toss	0	0	0	0	0	0	0	0	0	0	投げ捨てる
total	0	0	0	0	0	0	0	0	0	0	合計
totality	0	0	0	0	0	0	0	0	0	0	全体性
totally	0	0	0	0	0	0	0	0	0	0	完全に
tote	0	0	0	0	0	0	0	0	0	0	トートバッグ
totem	0	0	0	0	0	0	0	0	0	0	トーテム
touch	0	0	0	0	0	0	0	0	0	0	接する
touched	0	0	0	0	0	1	0	0	0	0	触れた
touching	0	0	0	0	0	0	0	0	0	0	触れる
touchy	1	0	0	0	0	1	0	1	0	0	敏感
tough	0	0	0	0	0	1	0	1	0	0	タフ
toughness	1	0	0	1	0	0	1	0	0	1	靭性
tour	0	0	0	0	0	0	0	0	0	0	旅行
tourist	0	0	0	0	0	0	0	0	0	0	観光客
tourmaline	0	0	0	0	0	0	0	0	0	0	トルマリン
tournament	0	0	0	0	0	0	0	0	0	0	トーナメント
tourniquet	0	0	0	0	0	0	0	0	0	0	止血帯
tout	0	0	0	0	0	0	0	0	0	0	売り込む
tow	0	0	0	0	0	0	0	0	0	0	牽引
towel	0	0	0	0	0	0	0	0	0	0	タオル
tower	0	0	0	0	0	0	1	0	0	0	タワー
towering	0	1	0	1	0	0	1	0	0	0	そびえ立つ
town	0	0	0	0	0	0	0	0	0	0	街
townhouse	0	0	0	0	0	0	0	0	0	0	タウンハウス
toxic	0	0	1	0	0	1	0	0	0	0	毒
toxicology	0	0	0	0	0	0	0	0	0	0	毒物学
toxin	0	0	0	1	0	1	0	0	0	0	毒素
toy	0	0	0	0	0	0	0	0	0	0	おもちゃ
trace	0	0	0	0	0	0	0	0	0	0	痕跡
traces	0	0	0	0	0	0	0	0	0	0	痕跡
trachea	0	0	0	0	0	0	0	0	0	0	気管
tracing	0	0	0	0	0	0	0	0	0	0	トレース
track	0	1	0	0	0	0	0	0	0	0	追跡
tract	0	0	0	1	0	0	0	0	0	0	トラクト
tractable	0	0	0	0	0	0	0	0	0	0	扱いやすい
traction	0	0	0	0	0	0	0	0	0	0	トラクション
tractor	0	0	0	0	0	0	0	0	0	0	トラクター
trade	0	0	0	0	0	0	0	0	0	1	トレード
trader	0	0	0	0	0	0	0	0	0	0	トレーダー
tradesman	0	0	0	0	0	0	0	0	0	0	商人
trading	0	0	0	0	0	0	0	0	0	0	取引
tradition	0	0	0	0	0	0	0	0	0	0	伝統
traditional	0	0	0	0	0	0	1	0	0	0	伝統的
traffic	0	0	0	0	0	0	0	0	0	0	トラフィック
tragedy	0	0	0	1	0	1	0	1	0	0	悲劇
tragic	0	0	0	0	0	1	0	0	0	0	悲劇的な
trail	0	0	0	0	0	0	0	0	0	0	トレイル
train	0	0	0	0	0	0	0	0	0	0	訓練
trained	0	0	0	0	0	0	0	0	0	0	訓練を受けた
trainer	0	0	0	0	0	0	0	0	0	1	トレーナー
training	0	0	0	0	0	0	0	0	0	0	トレーニング
trait	0	0	0	0	0	0	0	0	0	0	特性
traitor	1	0	1	1	0	1	0	1	0	0	裏切り者
trajectory	0	0	0	0	0	0	0	0	0	0	軌道
tram	0	0	0	0	0	0	0	0	0	0	トラム
tramp	0	0	1	1	0	1	0	1	0	0	浮浪者
tramway	0	0	0	0	0	0	0	0	0	0	路面電車
trance	0	0	0	0	0	1	0	0	0	0	トランス
tranquil	0	0	0	0	1	0	1	0	0	0	静かな
tranquility	0	0	0	0	1	0	1	0	0	1	静けさ
transact	0	0	0	0	0	0	0	0	0	0	取引する
transaction	0	0	0	0	0	0	0	0	0	1	取引
transatlantic	0	0	0	0	0	0	0	0	0	0	大西洋横断
transcendence	0	1	0	0	1	0	1	0	1	1	超越
transcendent	0	0	0	0	0	0	0	0	0	0	超越的な
transcendental	0	0	0	0	0	0	1	0	0	0	超越的な
transcribe	0	0	0	0	0	0	0	0	0	0	転記する
transcriber	0	0	0	0	0	0	0	0	0	0	転写者
transcript	0	0	0	0	0	0	0	0	0	1	トランスクリプト
transcription	0	0	0	0	0	0	0	0	0	0	転記
transfer	0	0	0	0	0	0	0	0	0	0	移行
transference	0	0	0	0	0	0	0	0	0	0	転移
transferred	0	0	0	0	0	0	0	0	0	0	転送された
transfixed	0	0	0	0	0	0	0	0	0	0	固定された
transform	0	0	0	0	0	0	0	0	0	0	変身
transformation	0	0	0	0	0	0	0	0	0	0	変身
transfusion	0	0	0	0	0	0	0	0	0	0	輸血
transgression	0	0	0	0	0	1	0	0	0	0	違反
transient	0	0	0	0	0	0	0	0	0	0	一時的な
transit	0	0	0	0	0	0	0	0	0	0	トランジット
transition	0	0	0	0	0	0	0	0	0	0	遷移
transitional	0	1	0	0	0	0	0	0	0	0	過渡的な
transitive	0	0	0	0	0	0	0	0	0	0	推移的な
transitory	0	0	0	0	0	0	0	0	0	0	一時的な
translate	0	0	0	0	0	0	0	0	0	0	翻訳
translation	0	0	0	0	0	0	0	0	0	1	翻訳
translocation	0	0	0	0	0	0	0	0	0	0	転座
translucent	0	0	0	0	0	0	0	0	0	0	半透明
transmission	0	0	0	0	0	0	0	0	0	0	トランスミッション
transmit	0	0	0	0	0	0	0	0	0	0	送信する
transmutation	0	0	0	0	0	0	0	0	0	0	核変換
transom	0	0	0	0	0	0	0	0	0	0	欄間
transparency	0	0	0	0	0	0	0	0	0	0	透明度
transparent	0	0	0	0	0	0	0	0	0	0	トランスペアレント
transplant	0	0	0	0	0	0	0	0	0	0	移植
transplantation	0	0	0	0	0	0	0	0	0	0	移植
transport	0	0	0	0	0	0	0	0	0	0	輸送
transportation	0	0	0	0	0	0	0	0	0	0	交通手段
transpose	0	0	0	0	0	0	0	0	0	0	転置
transposition	0	0	0	0	0	0	0	0	0	0	移調
transverse	0	0	0	0	0	0	0	0	0	0	横方向
trap	0	0	0	0	0	0	0	0	0	0	トラップ
trapping	0	0	0	0	0	0	0	0	0	0	トラッピング
trappings	0	0	0	0	0	1	0	0	0	0	トラップ
traps	0	0	0	0	0	1	0	0	0	0	トラップ
trash	0	0	1	0	0	1	0	1	0	0	ごみ
trashy	0	0	1	0	0	1	0	0	0	0	くだらない
traumatic	1	0	0	1	0	1	0	1	0	0	外傷性
travail	0	0	0	0	0	1	0	0	0	0	苦労
travel	0	0	0	0	0	0	0	0	0	0	トラベル
traveler	0	0	0	0	0	0	0	0	0	0	旅行者
traveling	0	0	0	0	0	0	1	0	0	0	旅行
traverse	0	0	0	0	0	0	0	0	0	0	トラバース
travesty	0	0	1	1	0	1	0	1	0	0	茶番
trawl	0	0	0	0	0	0	0	0	0	0	トロール
trawler	0	0	0	0	0	0	0	0	0	0	トロール船
tray	0	0	0	0	0	0	0	0	0	0	トレイ
treacherous	1	0	1	1	0	1	0	0	0	0	危険な
treachery	1	0	0	1	0	1	0	1	1	0	裏切り
tread	0	0	0	0	0	0	0	0	0	0	トレッド
treadmill	0	1	0	0	0	0	0	0	0	0	トレッドミル
treason	1	0	1	1	0	1	0	0	1	0	反逆
treasure	0	1	0	0	1	0	1	0	0	1	宝物
treasurer	0	0	0	0	0	0	0	0	0	1	会計
treasury	0	0	0	0	0	0	0	0	0	0	財務省
treat	1	1	1	1	1	1	1	1	1	1	扱う
treatise	0	0	0	0	0	0	0	0	0	0	論文
treatment	0	0	0	0	0	0	0	0	0	0	処理
treaty	0	0	0	0	0	0	0	0	0	0	条約
treble	0	0	0	0	0	0	0	0	0	0	高音
tree	1	1	1	0	1	0	1	0	1	1	木
trek	0	0	0	0	0	0	0	0	0	0	トレッキング
trellis	0	0	0	0	0	0	0	0	0	0	トレリス
tremble	0	0	0	0	0	0	0	0	0	0	震える
trembling	0	0	0	1	0	1	0	0	0	0	震え
tremendous	0	0	0	0	0	0	0	0	0	0	絶大
tremendously	0	0	0	0	0	0	1	0	0	0	とてつもなく
tremor	1	1	0	1	0	1	0	1	0	0	身震い
trench	0	0	0	0	0	0	0	0	0	0	溝
trend	0	0	0	0	0	0	1	0	0	0	傾向
trending	0	0	0	0	0	0	0	0	0	0	トレンド
trendy	0	0	0	0	0	0	1	0	0	0	トレンディ
trepidation	0	1	0	1	0	1	0	0	1	0	おびえ
trespass	1	0	0	0	0	1	0	0	0	0	不法侵入
triad	0	0	0	0	0	0	0	0	0	0	トライアド
triangle	0	0	0	0	0	0	0	0	0	0	三角形
triangular	0	0	0	0	0	0	0	0	0	0	三角
tribe	0	0	0	0	0	0	0	0	0	1	部族
tribulation	0	0	0	1	0	1	0	1	0	0	苦難
tribunal	0	1	1	1	0	1	0	0	0	1	法廷
tribune	0	0	0	0	0	0	0	0	0	1	トリビューン
tributary	0	1	0	0	0	0	1	0	0	0	支流
tribute	0	0	0	0	0	0	1	0	0	0	賛辞
trick	0	0	0	0	0	1	0	0	1	0	騙す
trickery	1	0	1	1	0	1	0	1	1	0	策略
trickle	0	0	0	0	0	0	0	0	0	0	トリクル
tricky	0	0	0	0	0	0	0	0	0	0	トリッキー
tricycle	0	0	0	0	0	0	0	0	0	0	三輪車
trident	0	0	0	0	0	0	0	0	0	0	トライデント
trifle	0	0	0	0	0	1	0	0	0	0	ささいなこと
trig	0	0	0	0	0	0	1	0	0	0	トリガー
trigger	0	0	0	0	0	0	0	0	0	0	引き金
trigonometry	0	0	0	0	0	0	0	0	0	0	三角法
trillion	0	0	0	0	0	0	0	0	0	0	兆
trim	0	0	0	0	0	0	0	0	0	0	トリム
trimmer	0	0	0	0	0	0	0	0	0	0	トリマー
trimming	0	0	0	0	0	0	0	0	0	0	トリミング
trine	0	0	0	0	0	0	0	0	0	0	トライン
trinity	0	0	0	0	0	0	0	0	0	0	三位一体
trio	0	0	0	0	0	0	0	0	0	0	トリオ
trip	0	0	0	0	0	0	0	0	1	0	旅行
tripartite	0	0	0	0	0	0	0	0	0	0	三者構成
triple	0	0	0	0	0	0	0	0	0	0	トリプル
triplet	0	0	0	0	0	0	0	0	0	0	トリプレット
triplicate	0	0	0	0	0	0	0	0	0	0	トリプリケート
tripod	0	0	0	0	0	0	0	0	0	0	三脚
tripping	1	0	0	0	0	1	0	1	0	0	つまずく
trite	0	0	0	0	0	0	0	0	0	0	陳腐
tritium	0	0	0	0	0	0	0	0	0	0	トリチウム
triumph	0	1	0	0	1	0	1	0	0	0	勝利
triumphant	0	1	0	0	1	0	1	0	0	1	勝ち誇った
troll	1	0	0	1	0	1	0	0	0	0	トロール
trolley	0	0	0	0	0	0	0	0	0	0	トロリー
trombone	0	0	0	0	0	0	0	0	0	0	トロンボーン
troop	0	0	0	0	0	0	0	0	0	0	軍隊
trooper	0	0	0	0	0	0	0	0	0	0	トルーパー
troops	0	0	0	0	0	0	0	0	0	0	軍
trophy	0	1	0	0	1	0	1	0	1	1	トロフィー
tropical	0	0	0	0	0	0	0	0	0	0	トロピカル
trot	0	0	0	0	0	0	0	0	0	0	トロット
troublesome	1	0	0	1	0	1	0	0	0	0	面倒な
trough	0	0	0	0	0	0	0	0	0	0	トラフ
troupe	0	0	0	0	0	0	0	0	0	0	劇団
trousers	0	0	0	0	0	0	0	0	0	0	ズボン
trout	0	0	0	0	0	0	0	0	0	0	マス
trowel	0	0	0	0	0	0	0	0	0	0	こて
truce	0	0	0	0	1	0	1	0	0	1	休戦
truck	0	0	0	0	0	0	0	0	0	1	トラック
true	0	0	0	0	1	0	1	0	0	1	真実
truism	0	0	0	0	0	0	0	0	0	0	自明の理
trump	0	0	0	0	0	0	0	0	1	0	トランプ
trumpet	0	0	0	0	0	1	0	0	0	0	トランペット
trumpeter	0	0	0	0	0	0	0	0	0	0	トランペッター
truncate	0	0	0	0	0	0	0	0	0	0	切り捨てる
truncated	0	0	0	0	0	0	0	0	0	0	切り捨てられた
trundle	0	0	0	0	0	0	0	0	0	0	トランドル
trunk	0	0	0	0	0	0	0	0	0	0	トランク
truss	0	0	0	0	0	0	0	0	0	1	トラス
trust	0	0	0	0	0	0	0	0	0	1	信頼
trustee	0	0	0	0	0	0	0	0	0	1	管財人
trusty	0	0	0	0	0	0	1	0	0	0	信頼できる
truth	0	0	0	0	0	0	1	0	0	1	真実
truthful	0	0	0	0	0	0	0	0	0	1	正直な
truthfulness	0	0	0	0	0	0	1	0	0	1	誠実さ
tryout	0	0	0	0	0	0	0	0	0	0	試してみる
tub	0	0	0	0	0	0	0	0	0	0	たらい
tube	0	0	0	0	0	0	0	0	0	0	チューブ
tubular	0	0	0	0	0	0	0	0	0	0	管状
tubule	0	0	0	0	0	0	0	0	0	0	尿細管
tuck	0	0	0	0	0	0	0	0	0	0	タック
tucker	0	0	0	0	0	0	0	0	0	0	タッカー
tufted	0	0	0	0	0	0	0	0	0	0	房状の
tug	0	0	0	0	0	0	0	0	0	0	引っ張る
tuition	0	0	0	0	0	0	0	0	0	0	学費
tulip	0	0	0	0	0	0	0	0	0	0	チューリップ
tumble	0	0	0	0	0	1	0	0	0	0	転倒
tumbler	0	0	0	0	0	0	0	0	0	0	タンブラー
tumor	0	0	0	1	0	1	0	0	0	0	腫瘍
tumour	0	0	0	1	0	1	0	1	0	0	腫瘍
tumult	1	0	0	1	0	1	0	0	1	0	騒動
tumultuous	1	0	0	1	0	1	0	0	0	0	激動の
