English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yiddish Word
sherry	0	0	0	0	0	0	0	0	0	0	שערי
shield	0	0	0	0	0	0	0	0	0	0	שילד
shift	0	0	0	0	0	0	0	0	0	0	יבעררוק
shifting	0	0	0	0	0	0	0	0	0	0	שיפטינג
shilling	0	0	0	0	0	0	0	0	0	0	שילינג
shimmer	0	0	0	0	0	0	0	0	0	0	שימער
shin	0	0	0	0	0	0	0	0	0	0	שין
shine	0	0	0	0	0	0	1	0	0	0	שייַנען
shingle	0	0	0	0	0	0	0	0	0	0	שינגלע
shining	0	1	0	0	1	0	1	0	0	0	שייַנען
shiny	0	0	0	0	0	0	0	0	0	0	בלאַנק
ship	0	1	0	0	0	0	0	0	0	0	שיף
shipment	0	0	0	0	0	0	0	0	0	0	טראַנספּאָרט
shipping	0	0	0	0	0	0	0	0	0	0	שיפּינג
shipwreck	0	0	0	1	0	1	0	1	0	0	שיפּרעק
shire	0	0	0	0	0	0	0	0	0	0	שירע
shirt	0	0	0	0	0	0	0	0	0	0	העמד
shit	1	0	1	0	0	1	0	0	0	0	דרעק
shiver	1	1	0	1	0	1	0	1	0	0	ציטערן
shivering	0	0	0	0	0	0	0	0	0	0	ציטערנדיק
shoals	0	0	0	0	0	0	0	0	0	0	שאָלס
shock	1	0	0	1	0	1	0	0	1	0	קלאַפּ
shockingly	0	0	0	0	0	0	0	0	1	0	שאַקינגלי
shoddy	1	0	1	0	0	1	0	0	0	0	שלעכט
shoe	0	0	0	0	0	0	0	0	0	0	שוך
shoemaker	0	0	0	0	0	0	0	0	0	0	שוסטער
shoot	1	0	0	1	0	1	0	0	0	0	דרייען
shooter	0	0	0	1	0	0	0	0	0	0	שוטער
shooting	1	0	0	1	0	1	0	0	0	0	שיסעריי
shop	0	0	0	0	0	0	0	0	0	0	קראָם
shopkeeper	0	0	0	0	0	0	0	0	0	1	קרעמער
shoplifting	1	0	1	0	0	1	0	0	0	0	שאָפּליפטינג
shopping	0	1	0	0	1	0	1	0	1	1	שאַפּינג
shore	0	0	0	0	0	0	0	0	0	0	ברעג
shorn	0	0	0	0	0	0	0	0	0	0	שערן
short	0	0	0	0	0	0	0	0	0	0	קורץ
shortage	1	0	0	1	0	1	0	1	0	0	דוחק
shortcoming	0	0	0	0	0	1	0	0	0	0	כיסאָרן
shorten	0	0	0	0	0	0	0	0	0	0	פאַרקירצן
shortening	0	0	0	0	0	0	0	0	0	0	פאַרקירצן
shorthand	0	0	0	0	0	0	0	0	0	0	סטענאָגראַפיע
shortly	0	1	0	0	0	0	0	0	0	0	באלד
shortness	0	0	0	0	0	0	0	0	0	0	שאָרטנאַס
shorts	0	0	0	0	0	0	0	0	0	0	קורצע הייזלעך
shot	1	0	0	1	0	1	0	1	1	0	שאָס
shotgun	0	0	0	0	0	0	0	0	0	0	שאַטגאַן
shoulder	0	0	0	0	0	0	1	0	0	1	אַקסל
shout	1	0	0	0	0	0	0	0	1	0	שרייען
shove	1	0	0	0	0	1	0	0	0	0	שטופּן
shovel	0	0	0	0	0	0	0	0	0	0	רידל
shoveling	0	0	0	0	0	0	0	0	0	0	שאַוועלינג
show	0	0	0	0	0	0	0	0	0	1	ווייַזן
shower	0	0	0	0	0	0	0	0	0	0	שפּריץ
showing	0	0	0	0	0	0	0	0	0	0	ווייזונג
showy	0	0	0	0	0	1	0	0	0	0	שיינלעך
shrapnel	0	0	0	1	0	0	0	0	0	0	שראַפּנעל
shred	0	0	0	0	0	0	0	0	0	0	פּיצל
shrewd	0	0	0	0	0	0	1	0	0	0	קלוג
shriek	1	0	0	1	0	1	0	1	1	0	שרייַען
shrill	1	0	0	1	0	1	0	0	1	0	שריל
shrimp	0	0	0	0	0	0	0	0	0	0	שרימפּ
shrine	0	0	0	0	0	0	0	0	0	0	מיזבייעך
shrink	0	0	0	1	0	1	0	1	0	0	ייַנשרומפּן
shrinking	0	0	0	0	0	0	0	0	0	0	שרינגקינג
shroud	0	0	0	0	0	0	0	1	0	0	תכריכים
shrub	0	0	0	0	0	0	0	0	0	0	קשאַק
shrubbery	0	0	0	0	0	0	0	0	0	0	קשאַק
shrug	0	0	0	0	0	0	0	0	0	0	שעפּן זיך
shrunk	0	0	0	0	0	1	0	0	0	0	אײנגעשרומפן
shudder	0	0	0	1	0	1	0	0	0	0	ציטערן
shuffle	0	0	0	0	0	0	0	0	0	0	שאַרן
shuffling	0	0	0	0	0	0	0	0	0	0	שאַרן
shun	1	0	1	0	0	1	0	1	0	0	פאַרמיידן
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	פאַרמאַכן
shutter	0	0	0	0	0	0	0	0	0	0	לאָדן
shuttle	0	0	0	0	0	0	0	0	0	0	וועבשיפל
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	קראַנק
sickening	1	0	1	1	0	1	0	1	0	0	קראַנקינג
sickle	0	0	0	0	0	0	0	0	0	0	סערפּ
sickly	0	0	1	0	0	1	0	1	0	0	קרענקלעך
sickness	0	0	1	1	0	1	0	1	0	0	קרענק
side	0	0	0	0	0	0	0	0	0	0	זייַט
sideboard	0	0	0	0	0	0	0	0	0	0	קרעדענץ
sidestep	0	0	0	0	0	0	0	0	0	0	סיידסטעפּ
sideways	0	0	0	0	0	0	0	0	0	0	סיידווייז
siege	0	0	0	0	0	0	0	0	0	0	סידזש
siesta	0	0	0	0	0	0	0	0	0	0	סיעסטאַ
sieve	0	0	0	0	0	0	0	0	0	0	זיפּ
sifting	0	0	0	0	0	0	0	0	0	0	סיפטינג
sigh	0	0	0	0	0	0	0	0	0	0	זיפץ
sight	0	0	0	0	0	0	0	0	0	0	דערזען
sign	0	0	0	0	0	0	0	0	0	0	צייכן
signal	0	0	0	0	0	0	0	0	0	0	סיגנאַל
signature	0	0	0	0	0	0	0	0	0	1	כסימע
significance	0	0	0	0	0	0	0	0	0	0	באַטייַט
significant	0	0	0	0	0	0	0	0	0	0	באַטייַטיק
signification	0	0	0	0	0	0	0	0	0	0	באַטײַט
signify	0	1	0	0	0	0	0	0	0	0	באַצייכענען
signpost	0	0	0	0	0	0	0	0	0	0	וועגווייַזער
silent	0	0	0	0	0	0	0	0	0	0	שטיל
silently	0	0	0	0	0	0	0	0	0	0	שטילערהייט
silhouette	0	0	0	0	0	0	0	0	0	0	סילאַוועט
silk	0	0	0	0	0	0	1	0	0	0	זייַד
silken	0	0	0	0	0	0	0	0	0	0	זייַדן
silky	0	0	0	0	0	0	0	0	0	0	סילקי
sill	0	0	0	0	0	0	0	0	0	0	סיל
silliness	0	0	0	0	0	0	0	0	0	0	נאַרישקייט
silly	0	0	0	0	1	1	0	0	0	0	נאַריש
silt	0	0	0	0	0	0	0	0	0	0	סילט
silver	0	0	0	0	0	0	0	0	0	0	זילבער
silvery	0	0	0	0	0	0	0	0	0	0	זילבערדיק
similar	0	0	0	0	0	0	0	0	0	0	ענלעך
similarity	0	0	0	0	0	0	0	0	0	0	ענלעכקייט
simile	0	0	0	0	0	0	0	0	0	0	סימיל
simmer	1	1	0	0	0	0	0	0	0	0	מליען
simmering	0	1	0	0	0	0	0	0	0	0	סימערינג
simple	0	0	0	0	0	0	0	0	0	0	פּשוט
simples	0	0	0	0	0	0	0	0	0	0	סימפּלעס
simplify	0	1	0	0	1	0	1	0	1	1	פאַרפּאָשעטערן
simply	0	0	0	0	0	0	0	0	0	0	פשוט
simulate	0	0	0	0	0	0	0	0	0	0	סימולירן
simulated	0	0	0	0	0	0	0	0	0	0	סימיאַלייטיד
simulating	0	0	0	0	0	0	0	0	0	0	סימיאַלייטינג
simulation	0	0	0	0	0	0	0	0	0	0	סימיאַליישאַן
simultaneous	0	0	0	0	0	0	0	0	0	0	סיימאַלטייניאַסלי
simultaneously	0	0	0	0	0	0	0	0	0	0	סיימאַלטייניאַסלי
sin	1	0	1	1	0	1	0	1	0	0	זינד
sincere	0	0	0	0	0	0	1	0	0	1	אָפנהאַרציק
sincerity	0	0	0	0	0	0	1	0	0	0	אָפנהאַרציק
sinful	1	0	1	1	0	1	0	1	0	0	זינדיק
sing	0	1	0	0	1	0	1	1	0	1	זינגען
singer	0	0	0	0	0	0	0	0	0	0	זינגער
single	0	0	0	0	0	0	0	0	0	0	איין
singly	0	0	0	0	0	0	1	0	0	0	איינזײַטלעך
singular	0	0	0	0	0	0	0	0	0	0	מעשונעדיק
singularity	0	0	0	0	0	0	0	0	0	0	אייגנארטיקייט
singularly	0	0	0	0	0	0	0	0	1	0	אייניג
sinister	1	0	1	1	0	1	0	0	0	0	בייז
sink	0	0	0	0	0	0	0	0	0	0	זינקען
sinner	1	0	1	1	0	1	0	1	0	0	זינדיקער
sinning	0	0	1	0	0	1	0	0	0	0	זינדיקן
sinus	0	0	0	0	0	0	0	0	0	0	סינוס
sip	0	0	0	0	0	0	0	0	0	0	זופּן
siphon	0	0	0	0	0	0	0	0	0	0	סיפאָן
sir	0	0	0	0	0	0	1	0	0	1	האר
sire	0	0	0	0	0	0	0	0	0	0	האר
siren	0	0	0	1	0	1	0	0	0	0	סירען
sissy	0	0	0	0	0	1	0	0	0	0	נעבעכדיק
sister	0	0	0	0	0	0	0	0	0	0	שוועסטער
sisterhood	1	0	0	0	0	0	1	1	1	1	שוועסטערשאַפט
site	0	0	0	0	0	0	0	0	0	0	פּלאַץ
sith	0	0	0	0	0	0	0	0	0	0	זיצט
sitting	0	0	0	0	0	0	0	0	0	0	זיצן
situate	0	0	0	0	0	0	0	0	0	0	שטעלן
situated	0	0	0	0	0	0	0	0	0	0	סיטשוייטיד
situation	0	0	0	0	0	0	0	0	0	0	סיטואַציע
sixth	0	0	0	0	0	0	0	0	0	0	זעקסט
sixty	0	0	0	0	0	0	0	0	0	0	זעכציק
size	0	0	0	0	0	0	0	0	0	0	גרייס
sizzle	1	0	0	0	0	0	0	0	0	0	זיסע
skate	0	0	0	0	0	0	0	0	0	0	גליטשער
skating	0	0	0	0	0	0	0	0	0	0	סקאַטינג
skein	0	0	0	0	0	0	0	0	0	0	סקין
skeleton	0	0	0	0	0	0	0	0	0	0	סקעלעט
skeptic	0	0	0	0	0	0	0	0	0	0	סקעפּטיקער
skeptical	0	0	0	0	0	1	0	0	0	0	סקעפּטיקאַל
skepticism	0	0	0	0	0	0	0	0	0	0	סקעפּטיסיזאַם
sketch	0	0	0	0	0	0	0	0	0	0	סקיצע
sketchy	0	0	0	0	0	1	0	0	0	0	סקעטשי
skewed	1	1	0	0	0	1	0	0	0	0	שייגעץ
skewer	0	0	0	0	0	0	0	0	0	0	שפּיצל
ski	0	0	0	0	0	0	0	0	0	0	אייז גליטשן
skid	1	0	0	1	0	1	0	1	0	0	גליטשן
skiff	0	0	0	0	0	0	0	0	0	0	סקיף
skill	0	0	0	0	0	0	0	0	0	0	בקיעס
skilled	0	0	0	0	0	0	1	0	0	0	באָקע
skillet	0	0	0	0	0	0	0	0	0	0	סקילאַט
skillful	0	0	0	0	0	0	1	0	0	1	בערייש
skim	0	0	0	0	0	0	0	0	0	0	אָפּשעפּן
skin	0	0	0	0	0	0	0	0	0	0	הויט
skinny	0	0	0	0	0	0	0	0	0	0	מאָגער
skip	0	0	0	0	0	1	0	0	0	0	האָפּקען
skipper	0	0	0	0	0	0	0	0	0	0	סקיפּער
skirmish	1	0	0	0	0	1	0	0	0	0	צונויפשטויס
skirt	0	0	0	0	0	0	0	0	0	0	רעקל
skirting	0	0	0	0	0	0	0	0	0	0	סקערטינג
skirts	0	0	0	0	0	0	0	0	0	0	סקערץ
skit	0	0	0	0	0	0	0	0	0	0	סקיט
skull	0	0	0	0	0	0	0	0	0	0	שאַרבן
skunk	0	0	0	0	0	0	0	0	0	0	סקונק
sky	0	0	0	0	0	0	1	0	0	0	הימל
skyscraper	0	0	0	0	0	0	0	0	0	0	סקייסקרייפּער
slab	0	0	0	0	0	0	0	0	0	0	פּלאַטע
slack	0	0	0	0	0	1	0	0	0	0	לויז
slag	0	0	0	0	0	1	0	0	0	0	סלאַג
slam	1	0	0	1	0	1	0	0	1	0	סלאַם
slander	1	0	1	0	0	1	0	0	0	0	רעכילעס
slanderous	0	0	0	0	0	1	0	0	0	0	לשון הרע
slang	0	0	0	0	0	0	0	0	0	0	סלענג
slant	0	0	0	0	0	0	0	0	0	0	שלאַנג
slap	1	0	0	0	0	1	0	0	1	0	פּאַטש
slash	1	0	0	0	0	0	0	0	0	0	צעהאַקן
slashes	0	0	0	0	0	0	0	0	0	0	צעהאַקן
slate	0	0	0	0	0	0	1	0	0	0	שיווערשטיין
slates	0	0	0	0	0	0	0	0	0	0	סלאַטעס
slaughter	1	0	1	1	0	1	0	1	1	0	שחיטה
slaughterhouse	1	0	1	1	0	1	0	1	0	0	שעכטהויז
slaughtering	1	0	1	1	0	1	0	1	1	0	שחיטה
slave	1	0	0	1	0	1	0	1	0	0	קנעכט
slavery	1	0	1	1	0	1	0	1	0	0	שקלאַפֿערײַ
slay	1	0	0	0	0	1	0	0	0	0	טייטן
slayer	1	0	1	1	0	1	0	1	1	0	סלייער
sledge	0	0	0	0	0	0	0	0	0	0	שליטן
sleek	0	0	0	0	0	0	1	0	0	0	גליטשיק
sleep	0	0	0	0	0	0	0	0	0	0	שלאָף
sleeper	0	0	0	0	0	0	0	0	0	0	שלאָף
sleeping	0	0	0	0	0	0	0	0	0	0	סליפּינג
sleeplessness	0	0	0	0	0	0	0	0	0	0	שלאָף
sleepy	0	0	0	0	0	0	0	0	0	0	פאַרשלאָפן
sleet	0	0	0	0	0	1	0	0	0	0	שליס
sleeve	0	0	0	0	0	0	0	0	0	0	אַרבל
sleeveless	0	0	0	0	0	0	0	0	0	0	אָן אַרבל
sleigh	0	0	0	0	0	0	0	0	0	0	שליטן
sleight	0	0	0	0	0	0	0	0	0	0	שליטן
slender	0	0	0	0	0	0	1	0	0	0	שלאַנק
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	רעפטל
slick	0	0	0	0	0	0	0	0	0	0	גליטשיק
slide	0	0	0	0	0	0	0	0	0	0	רוק
sliding	0	0	0	0	0	0	0	0	0	0	סליידינג
slight	0	0	0	0	0	0	0	0	0	0	קליין
slightly	0	0	0	0	0	0	0	0	0	0	אַ ביסל
slim	0	0	0	0	0	0	1	0	0	0	שלאַנק
slime	0	0	1	0	0	0	0	0	0	0	שלייַם
slimy	0	0	1	0	0	1	0	0	0	0	שלייַמיק
sling	0	0	0	0	0	0	0	0	0	0	וואַרפלקע
slink	0	0	0	0	0	1	0	0	0	0	סלינק
slip	0	0	0	0	0	1	0	0	1	0	צעטל
slipper	0	0	0	0	0	0	0	0	0	0	סליפּער
slippers	0	0	0	0	0	0	0	0	0	0	סליפּערז
slit	0	0	0	0	0	0	0	0	0	0	שניט
sliver	0	0	0	0	0	0	0	0	0	0	שפּענדל
slogan	0	0	0	0	0	0	0	0	0	0	קלינגוואָרט
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	שפּאַלטן
slope	0	0	0	0	0	0	0	0	0	0	שיפּוע
sloppy	0	0	1	0	0	1	0	0	0	0	סלאַפּי
slot	0	0	0	0	0	0	0	0	0	0	שפּעלטל
sloth	0	0	1	0	0	1	0	0	0	0	סלאָטש
slouch	0	0	0	0	0	1	0	0	0	0	סלאָטש
slough	0	0	0	0	0	1	0	0	0	0	סלאָו
slow	0	0	0	0	0	0	0	0	0	0	פּאַמעלעך
slowly	0	0	0	0	0	0	0	0	0	0	פּאַמעלעך
slowness	0	0	0	0	0	1	0	0	0	0	פּאַמעלעך
sludge	0	0	1	0	0	1	0	0	0	0	סלאַדזש
slug	0	0	1	0	0	1	0	0	0	0	slug
sluggish	0	0	0	0	0	1	0	1	0	0	פויל
sluice	0	0	0	0	0	0	0	0	0	0	סלוי
slum	0	0	1	0	0	1	0	0	0	0	סלאַם
slumber	0	0	0	0	0	0	0	0	0	0	שלאָף
slump	0	0	0	0	0	1	0	1	0	0	אַראָפּפאַלן
slur	1	0	1	0	0	1	0	1	0	0	סלור
slush	0	0	1	0	0	1	0	0	1	0	סלוש
slut	1	0	1	0	0	1	0	0	0	0	זונה
sly	1	0	1	1	0	1	0	0	0	0	כיטרע
smack	1	0	0	0	0	1	0	0	0	0	שמעקן
small	0	0	0	0	0	1	0	0	0	0	קליין
smaller	0	0	0	0	0	0	0	0	0	0	קלענערער
smallest	0	0	0	0	0	0	0	0	0	0	קלענסטער
smash	1	0	0	1	0	1	0	0	0	0	צעברעכן
smashed	0	0	0	0	0	1	0	0	0	0	צעבראכן
smattering	0	0	0	0	0	1	0	0	0	0	שמעקנדיק
smear	0	0	0	0	0	0	0	0	0	0	שמיר
smell	1	0	1	0	0	1	0	0	0	0	שמעקן
smelling	0	0	1	0	0	1	0	0	0	0	סמעלינג
smelt	0	0	0	0	0	0	0	0	0	0	שמעק
smile	0	0	0	0	1	0	1	0	1	1	שמייכלען
smiling	0	0	0	0	1	0	1	0	0	0	סמיילינג
smirk	0	0	0	0	0	1	0	0	0	0	שמייכלען
smite	1	0	0	1	0	1	0	1	0	0	שלאָגן
smith	0	0	0	0	0	0	0	0	0	1	סמיט
smitten	0	0	0	0	0	0	1	0	0	0	געשלאגן
smoker	0	0	0	0	0	1	0	0	0	0	סמאָוקער
smokey	0	0	0	0	0	0	0	0	0	0	סמאָוקי
smoking	0	0	0	0	0	0	0	0	0	0	סמאָוקינג
smoky	0	0	0	0	0	0	0	0	0	0	רויך
smoldering	0	0	0	0	0	0	0	0	0	0	סמאָולדערינג
smoothly	0	0	0	0	0	0	0	0	0	0	סמודלי
smoothness	0	0	0	0	0	0	1	0	0	0	גלאַטקייט
smother	1	0	0	0	0	1	0	0	0	0	פאַרשטיקן
smudge	0	0	0	0	0	1	0	0	0	0	שמיר
smug	0	0	0	0	0	1	0	0	0	0	שמעקנדיק
smuggle	0	0	0	1	0	1	0	0	0	0	שמוגלען
smuggler	1	0	1	1	0	1	0	0	0	0	שמוגלער
smuggling	0	0	0	0	0	1	0	0	0	0	שמוגלען
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	פֿאַרבייַסן
snacks	0	0	0	0	0	0	0	0	0	0	סנאַקס
snag	0	0	0	0	0	1	0	0	1	0	snag
snags	0	0	0	0	0	1	0	0	0	0	סנאַגז
snail	0	0	0	0	0	0	0	0	0	0	שנעק
snake	0	0	1	1	0	1	0	0	0	0	שלאַנג
snap	0	0	0	0	0	0	0	0	0	0	קנאַקן
snapshot	0	0	0	0	0	0	0	0	0	0	מאָמענטבילד
snare	0	0	0	1	0	1	0	0	0	0	שלאַנג
snarl	1	0	1	0	0	1	0	0	0	0	שנאַרל
snarling	1	0	0	0	0	1	0	0	0	0	סנאַרלינג
snatch	0	0	0	0	0	0	0	0	0	0	סנאַטש
sneak	1	0	0	1	0	1	0	0	1	0	סניק
sneakers	0	0	0	0	0	0	0	0	0	0	גומעשיך
sneaking	0	1	0	1	0	1	0	0	0	1	סניקינג
sneer	1	0	1	0	0	1	0	0	0	0	שמייכלען
sneeze	0	0	1	0	0	1	0	0	1	0	ניסן
sneezing	0	0	0	0	0	0	0	0	0	0	ניסן
snicker	0	0	0	0	0	0	1	0	0	0	סניקער
snide	0	0	0	0	0	1	0	0	0	0	שנייד
sniff	0	0	0	0	0	0	0	0	0	0	שמעק
snip	0	0	0	0	0	0	0	0	0	0	סניפּ
snipe	0	0	0	0	0	0	0	0	0	0	סניפּ
snippet	0	0	0	0	0	0	0	0	0	0	סניפּאַט
snob	0	0	0	0	0	1	0	0	0	0	סנאָב
snoopy	0	0	0	0	0	0	0	0	0	0	סנאָאָפּי
snooze	0	0	0	0	0	0	0	0	0	0	סנוז
snore	0	0	0	0	0	0	0	0	0	0	שנארקן
snort	0	0	0	0	0	0	0	1	0	0	שנארקן
snout	0	0	0	0	0	0	0	0	0	0	שנוק
snow	0	0	0	0	0	0	0	0	0	0	שניי
snowball	0	0	0	0	0	0	0	0	0	0	שנייקויל
snowflake	0	0	0	0	0	0	0	0	0	0	שנייעלע
snowy	0	0	0	0	0	0	0	0	0	0	שניייק
snuff	0	0	0	0	0	0	0	0	0	0	שמעק
soak	0	0	0	0	0	1	0	0	0	0	ווייקן
soaking	0	0	0	0	0	0	0	0	0	0	סאָוקינג
soap	0	0	0	0	0	0	0	0	0	0	זייף
soapy	0	0	0	0	0	0	0	0	0	0	זייף
soaring	0	0	0	0	0	0	0	0	0	0	שוועבן
sob	0	0	0	0	0	1	0	1	0	0	זיבן
sobriety	0	0	0	0	0	0	1	0	0	1	ניכטערקייט
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	פוסבאָל
sociable	0	0	0	0	0	0	1	0	0	0	סאָושאַבאַל
social	0	0	0	0	0	0	0	0	0	0	סאציאל
socialism	0	0	1	1	0	0	0	0	0	0	סאָציאַליזם
socialist	1	0	1	1	0	1	0	1	0	0	סאָציאַליסט
society	0	0	0	0	0	0	0	0	0	0	געזעלשאַפט
sock	0	0	0	0	0	0	0	0	0	0	זאָק
socket	0	0	0	0	0	0	0	0	0	0	כאָלעל
sod	0	0	0	0	0	0	0	0	0	0	סאָד
sofa	0	0	0	0	0	0	0	0	0	0	דיוואַן
softening	0	0	0	0	0	0	0	0	0	0	פאַרווייכערן
softness	0	0	0	0	0	0	0	0	0	0	ווייך
soggy	0	0	0	0	0	0	0	0	0	0	סאַגי
soil	0	0	1	0	0	1	0	0	0	0	באָדן
soiled	0	0	1	0	0	1	0	0	0	0	פארזוימט
sojourn	0	0	0	0	0	0	0	0	0	0	וווינען
solace	0	0	0	0	0	0	1	0	0	0	טרייסט
solar	0	0	0	0	0	0	0	0	0	0	זונ
solder	0	0	0	0	0	0	0	0	0	0	סאַדער
soldering	0	0	0	0	0	0	0	0	0	0	סאַדערינג
soldier	1	0	0	0	0	0	1	1	0	0	זעלנער
sole	0	0	0	0	0	0	0	0	0	0	פּיאַטע
solicit	0	0	0	0	0	0	0	0	0	0	בעטן
solicitation	0	0	0	0	0	0	0	0	0	0	סאַליסיטיישאַן
solicitor	0	0	0	0	0	0	0	0	0	0	סאָליסיטאָר
solid	0	0	0	0	0	0	1	0	0	0	האַרט
solidarity	0	0	0	0	0	0	0	0	0	1	סאָלידאַרישקייט
solidification	0	0	0	0	0	0	0	0	0	0	סאָלידיפיקאַטיאָן
solidified	0	0	0	0	0	0	0	0	0	0	פאַרגליווערט
solidify	0	0	0	0	0	0	0	0	0	0	פאַרגליווערט
solidity	0	0	0	0	0	0	1	0	0	1	סאָלידיטי
solitaire	0	0	0	0	0	0	0	0	0	0	סאָליטאַירע
solitary	0	0	0	0	0	0	0	0	0	0	יינזאַם
solitude	0	0	0	0	0	0	0	0	0	0	איינזאמקייט
solo	0	0	0	0	0	0	0	0	0	0	סאָלאָ
solubility	0	0	0	0	0	0	0	0	0	0	סאָסיביליטי
soluble	0	0	0	0	0	0	0	0	0	0	סאַליאַבאַל
solution	0	0	0	0	0	0	1	0	0	0	לייזונג
solve	0	0	0	0	0	0	0	0	0	0	סאָלווע
solvency	0	0	0	0	0	0	1	0	0	0	סאָלוואַנסי
solvent	0	0	0	0	0	0	0	0	0	0	סאַלוואַנט
somatic	0	0	0	0	0	1	0	0	1	0	סאָמאַטיק
somber	0	0	0	0	0	1	0	1	0	0	טרויעריק
son	0	0	0	0	0	0	0	0	0	0	זון
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	סאָנאַטע
song	0	0	0	0	0	0	0	0	0	0	ליד
sonnet	0	0	0	0	1	0	1	1	0	0	sonnet
sonorous	0	0	0	0	1	0	1	0	0	0	קלאַנגען
soot	0	0	1	0	0	1	0	0	0	0	סוט
soothe	0	0	0	0	0	0	1	0	0	0	באַרויקן
soothing	0	0	0	0	1	0	1	0	0	1	סודינג
sophomore	0	0	0	0	0	0	0	0	0	0	צווייטנס
soprano	0	0	0	0	0	0	0	0	0	0	סאָפּראַנאָ
sorcerer	0	0	0	0	0	0	0	0	0	0	מכשף
sorcery	0	1	0	1	0	1	0	0	1	0	כישוף
sordid	1	0	1	1	0	1	0	1	0	0	סאָרדיד
sore	1	0	0	0	0	1	0	1	0	0	ווייטיקדיק
sorely	0	0	0	0	0	1	0	1	0	0	סאָרעלי
soreness	0	0	1	0	0	1	0	1	0	0	ווייטיקדיק
sorghum	0	0	0	0	0	0	0	0	0	0	סאָרגאַם
sorority	0	0	0	0	0	0	0	0	0	0	סאָראָריטי
sorrow	0	0	0	1	0	1	0	1	0	0	צער
sorrowful	0	0	0	0	0	1	0	1	0	0	טרויעריק
sort	0	0	0	0	0	0	0	0	0	0	סאָרט
sorter	0	0	0	0	0	0	1	0	0	0	סאָרטער
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	סאָרטינג
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	אָן נשמה
soulmate	0	0	0	1	0	1	0	0	0	0	נשמה-מייט
sound	0	0	0	0	0	0	0	0	0	0	קלאַנג
sounding	0	0	0	0	0	0	0	0	0	0	געזונט
soundness	0	1	0	0	1	0	1	0	0	1	געזונטקייט
soup	0	0	0	0	0	0	1	0	0	0	זופּ
sour	0	0	1	0	0	1	0	0	0	0	זויער
source	0	0	0	0	0	0	0	0	0	0	מקור
souvenir	0	0	0	0	0	0	0	0	0	0	אָנדענק
sovereign	0	0	0	0	0	0	0	0	0	1	הערשער
sovereignty	0	0	0	0	0	0	0	0	0	0	סאַווראַנטי
sow	0	0	0	0	0	0	0	0	0	0	זייען
spa	0	1	0	0	1	0	1	0	1	1	ספּאַ
space	0	0	0	0	0	0	0	0	0	0	פּלאַץ
spacious	0	0	0	0	0	0	1	0	0	0	ראַכוועסדיק
spade	0	0	0	0	0	0	0	0	0	0	ספּאַדע
span	0	0	0	0	0	0	0	0	0	0	שפּאַן
spaniel	0	0	0	0	1	0	1	0	0	1	ספּאַניאַל
spank	1	0	0	1	0	1	0	1	0	0	ספּאַנק
spanking	1	0	0	0	0	0	0	0	0	0	ספּאַנקינג
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	ספּער
sparingly	0	0	0	0	0	0	0	0	0	0	ספּערינגלי
spark	0	0	0	0	0	0	0	0	0	0	אָנצינדן
sparkle	0	1	0	0	1	0	1	0	1	0	פינקלען
sparring	0	0	0	0	0	0	0	0	0	0	ספּאַרינג
sparse	0	0	0	0	0	0	0	0	0	0	שיטער
spasm	0	0	0	1	0	1	0	0	0	0	ספּאַזמע
spat	1	0	0	0	0	1	0	0	0	0	געשפּאַט
spatula	0	0	0	0	0	0	0	0	0	0	ספּאַטשולאַ
spawn	0	0	0	0	0	0	0	0	0	0	שפּאָן
speaker	0	0	0	0	0	0	0	0	0	0	רעדנער
speaking	0	0	0	0	0	0	0	0	0	0	גערעדט
spear	1	1	0	1	0	1	0	0	0	0	שפּיז
special	0	0	0	0	1	0	1	0	0	0	ספּעציעלע
specialist	0	0	0	0	0	0	0	0	0	1	מומכע
speciality	0	0	0	0	0	0	0	0	0	0	ספּעציאַליטעט
specialize	0	0	0	0	0	0	0	0	0	1	ספּעשאַלייז
specially	0	0	0	0	0	0	0	0	0	0	ספּעציעל
specie	0	0	0	0	0	0	1	0	0	0	specie
species	0	0	0	0	0	0	0	0	0	0	מינים
specific	0	0	0	0	0	0	0	0	0	0	ספּעציפיש
specification	0	0	0	0	0	0	0	0	0	0	ספּעציפיקאַציע
