English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malagasy Word
transitory	0	0	0	0	0	0	0	0	0	0	mandalo
translate	0	0	0	0	0	0	0	0	0	0	translate
translation	0	0	0	0	0	0	0	0	0	1	fandikan-teny
translocation	0	0	0	0	0	0	0	0	0	0	translocation
translucent	0	0	0	0	0	0	0	0	0	0	mangarahara
transmission	0	0	0	0	0	0	0	0	0	0	fifindran'ny
transmit	0	0	0	0	0	0	0	0	0	0	mamindra
transmutation	0	0	0	0	0	0	0	0	0	0	transmutation
transom	0	0	0	0	0	0	0	0	0	0	transom
transparency	0	0	0	0	0	0	0	0	0	0	mangarahara
transparent	0	0	0	0	0	0	0	0	0	0	mangarahara
transplant	0	0	0	0	0	0	0	0	0	0	hamindrana
transplantation	0	0	0	0	0	0	0	0	0	0	transplantation
transport	0	0	0	0	0	0	0	0	0	0	Transport
transportation	0	0	0	0	0	0	0	0	0	0	Fitaovam-pitaterana
transpose	0	0	0	0	0	0	0	0	0	0	transpose
transposition	0	0	0	0	0	0	0	0	0	0	transposition
transverse	0	0	0	0	0	0	0	0	0	0	transverse
trap	0	0	0	0	0	0	0	0	0	0	FANDRIKY
trapping	0	0	0	0	0	0	0	0	0	0	ary nahatratra
trappings	0	0	0	0	0	1	0	0	0	0	manginy
traps	0	0	0	0	0	1	0	0	0	0	fandrika
trash	0	0	1	0	0	1	0	1	0	0	fako
trashy	0	0	1	0	0	1	0	0	0	0	fako
traumatic	1	0	0	1	0	1	0	1	0	0	fiantraikany
travail	0	0	0	0	0	1	0	0	0	0	miteraka
travel	0	0	0	0	0	0	0	0	0	0	Tsangatsangana
traveler	0	0	0	0	0	0	0	0	0	0	dia lavitra
traveling	0	0	0	0	0	0	1	0	0	0	mandeha
traverse	0	0	0	0	0	0	0	0	0	0	traverse
travesty	0	0	1	1	0	1	0	1	0	0	travesty
trawl	0	0	0	0	0	0	0	0	0	0	hanapotika azy
trawler	0	0	0	0	0	0	0	0	0	0	trawler
tray	0	0	0	0	0	0	0	0	0	0	lovia
treacherous	1	0	1	1	0	1	0	0	0	0	mpivadika
treachery	1	0	0	1	0	1	0	1	1	0	fitaka
tread	0	0	0	0	0	0	0	0	0	0	handia
treadmill	0	1	0	0	0	0	0	0	0	0	milina fitotoana
treason	1	0	1	1	0	1	0	0	1	0	mpamadika
treasure	0	1	0	0	1	0	1	0	0	1	HARENANAO
treasurer	0	0	0	0	0	0	0	0	0	1	mpitahiry vola
treasury	0	0	0	0	0	0	0	0	0	0	fandatsahan-drakitra
treat	1	1	1	1	1	1	1	1	1	1	Fifaliana
treatise	0	0	0	0	0	0	0	0	0	0	bokiny mitondra ny lohateny
treatment	0	0	0	0	0	0	0	0	0	0	fitsaboana
treaty	0	0	0	0	0	0	0	0	0	0	fanekena
treble	0	0	0	0	0	0	0	0	0	0	treble
tree	1	1	1	0	1	0	1	0	1	1	HAZO
trek	0	0	0	0	0	0	0	0	0	0	diany
trellis	0	0	0	0	0	0	0	0	0	0	trellis
tremble	0	0	0	0	0	0	0	0	0	0	mihorohoro
trembling	0	0	0	1	0	1	0	0	0	0	tora-kovitra
tremendous	0	0	0	0	0	0	0	0	0	0	lehibe
tremendously	0	0	0	0	0	0	1	0	0	0	izaitsizy
tremor	1	1	0	1	0	1	0	1	0	0	nangovitra
trench	0	0	0	0	0	0	0	0	0	0	hady kely
trend	0	0	0	0	0	0	1	0	0	0	fironana
trending	0	0	0	0	0	0	0	0	0	0	malaza
trendy	0	0	0	0	0	0	1	0	0	0	falehan'ny olona
trepidation	0	1	0	1	0	1	0	0	1	0	no nitebiteby
trespass	1	0	0	0	0	1	0	0	0	0	fahadisoana
triad	0	0	0	0	0	0	0	0	0	0	Andriamanitra telo mitambatra nivavahan'izy
triangle	0	0	0	0	0	0	0	0	0	0	telozoro
triangular	0	0	0	0	0	0	0	0	0	0	telozoro
tribe	0	0	0	0	0	0	0	0	0	1	firenena
tribulation	0	0	0	1	0	1	0	1	0	0	FAHORIANA
tribunal	0	1	1	1	0	1	0	0	0	1	fitsarana
tribune	0	0	0	0	0	0	0	0	0	1	tribonaly
tributary	0	1	0	0	0	0	1	0	0	0	miankin-doha
tribute	0	0	0	0	0	0	1	0	0	0	Fahatsiarovana
trick	0	0	0	0	0	1	0	0	1	0	fitaka
trickery	1	0	1	1	0	1	0	1	1	0	fitaka
trickle	0	0	0	0	0	0	0	0	0	0	nipoitra kosa
tricky	0	0	0	0	0	0	0	0	0	0	sarotra
tricycle	0	0	0	0	0	0	0	0	0	0	bisikiletany
trident	0	0	0	0	0	0	0	0	0	0	trident
trifle	0	0	0	0	0	1	0	0	0	0	hamaivanina
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	miteraka
trigonometry	0	0	0	0	0	0	0	0	0	0	ny telozoro,
trillion	0	0	0	0	0	0	0	0	0	0	tapitrisa tapitrisa
trim	0	0	0	0	0	0	0	0	0	0	horantsanantsika
trimmer	0	0	0	0	0	0	0	0	0	0	trimmer
trimming	0	0	0	0	0	0	0	0	0	0	trimming
trine	0	0	0	0	0	0	0	0	0	0	trine
trinity	0	0	0	0	0	0	0	0	0	0	Andriamanitra telo izay iray
trio	0	0	0	0	0	0	0	0	0	0	trio
trip	0	0	0	0	0	0	0	0	1	0	diany
tripartite	0	0	0	0	0	0	0	0	0	0	tripartite
triple	0	0	0	0	0	0	0	0	0	0	telo
triplet	0	0	0	0	0	0	0	0	0	0	triplet
triplicate	0	0	0	0	0	0	0	0	0	0	telo sosona
tripod	0	0	0	0	0	0	0	0	0	0	tripod
tripping	1	0	0	0	0	1	0	1	0	0	zavatra mahasolafaka
trite	0	0	0	0	0	0	0	0	0	0	trite
tritium	0	0	0	0	0	0	0	0	0	0	tritium
triumph	0	1	0	0	1	0	1	0	0	0	fandresena
triumphant	0	1	0	0	1	0	1	0	0	1	amim-boninahitra
troll	1	0	0	1	0	1	0	0	0	0	troll
trolley	0	0	0	0	0	0	0	0	0	0	trolley
trombone	0	0	0	0	0	0	0	0	0	0	trombone
troop	0	0	0	0	0	0	0	0	0	0	toko
trooper	0	0	0	0	0	0	0	0	0	0	trooper
troops	0	0	0	0	0	0	0	0	0	0	miaramila
trophy	0	1	0	0	1	0	1	0	1	1	amboara
tropical	0	0	0	0	0	0	0	0	0	0	tany mafana
trot	0	0	0	0	0	0	0	0	0	0	trot
troublesome	1	0	0	1	0	1	0	0	0	0	-TSAROTRA
trough	0	0	0	0	0	0	0	0	0	0	tavy fisotroana
troupe	0	0	0	0	0	0	0	0	0	0	troupe
trousers	0	0	0	0	0	0	0	0	0	0	pataloha
trout	0	0	0	0	0	0	0	0	0	0	atendro
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	fampiatoan'ady
truck	0	0	0	0	0	0	0	0	0	1	kamiao
true	0	0	0	0	1	0	1	0	0	1	marina
truism	0	0	0	0	0	0	0	0	0	0	truism
trump	0	0	0	0	0	0	0	0	1	0	trompetrany
trumpet	0	0	0	0	0	1	0	0	0	0	trompetra
trumpeter	0	0	0	0	0	0	0	0	0	0	mpitsoka
truncate	0	0	0	0	0	0	0	0	0	0	truncate
truncated	0	0	0	0	0	0	0	0	0	0	tapaka
trundle	0	0	0	0	0	0	0	0	0	0	kodiarana
trunk	0	0	0	0	0	0	0	0	0	0	vatany
truss	0	0	0	0	0	0	0	0	0	1	truss
trust	0	0	0	0	0	0	0	0	0	1	fahatokiana
trustee	0	0	0	0	0	0	0	0	0	1	pananana
trusty	0	0	0	0	0	0	1	0	0	0	mahatoky
truth	0	0	0	0	0	0	1	0	0	1	MARINA
truthful	0	0	0	0	0	0	0	0	0	1	milaza ny marina
truthfulness	0	0	0	0	0	0	1	0	0	1	marina
tryout	0	0	0	0	0	0	0	0	0	0	Andramo
tub	0	0	0	0	0	0	0	0	0	0	Kovetabe fandroana
tube	0	0	0	0	0	0	0	0	0	0	fantsona
tubular	0	0	0	0	0	0	0	0	0	0	tubular
tubule	0	0	0	0	0	0	0	0	0	0	tubule
tuck	0	0	0	0	0	0	0	0	0	0	tuck
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	miboiboika
tug	0	0	0	0	0	0	0	0	0	0	-kijanona
tuition	0	0	0	0	0	0	0	0	0	0	saram-pianarana
tulip	0	0	0	0	0	0	0	0	0	0	tulipe
tumble	0	0	0	0	0	1	0	0	0	0	Horinganina
tumbler	0	0	0	0	0	0	0	0	0	0	tavoara
tumor	0	0	0	1	0	1	0	0	0	0	fivontosana
tumour	0	0	0	1	0	1	0	1	0	0	fivontosana
tumult	1	0	0	1	0	1	0	0	1	0	tabataba
tumultuous	1	0	0	1	0	1	0	0	0	0	tabataba
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	lamàtra
tunable	0	0	0	0	0	0	0	0	0	0	mirindra
tune	0	0	0	0	0	0	0	0	0	0	miray feo
tunic	0	0	0	0	0	0	0	0	0	0	akanjo lava
tuning	0	0	0	0	0	0	0	0	0	0	Tuning
tunnel	0	0	0	0	0	0	0	0	0	0	tonelina
turban	0	0	0	0	0	0	0	0	0	0	hamama
turbidity	0	0	0	0	0	0	0	0	0	0	korontana
turbine	0	0	0	0	0	0	0	0	0	0	turbine
turbulence	1	0	0	1	0	1	0	0	0	0	misafotofoto
turbulent	0	0	0	1	0	1	0	0	0	0	nisafotofoto
turf	0	0	0	0	0	0	0	0	0	0	turf
turmeric	0	0	0	0	0	0	0	0	0	0	tamotamo
turmoil	1	0	0	1	0	1	0	1	0	0	korontana
turn	0	0	0	0	0	0	0	0	0	0	miala
turning	0	0	0	0	0	0	0	0	0	0	fihodinana
turnkey	0	0	0	0	0	0	0	0	0	0	turnkey
turnpike	0	0	0	0	0	0	0	0	0	0	turnpike
turntable	0	0	0	0	0	0	0	0	0	0	latabatra fihodinana
turquoise	0	0	0	0	0	0	0	0	0	0	robina
turret	0	0	0	0	0	0	0	0	0	0	tilikambo
turtleneck	0	0	0	0	0	0	0	0	0	0	turtleneck
tussle	1	0	0	0	0	0	0	0	0	0	ady
tutelage	0	0	0	0	0	0	1	0	0	1	fitaizana
tutor	0	0	0	0	0	0	1	0	0	0	mpitaiza
tweak	0	0	0	0	0	0	0	0	0	0	tweak
twelfth	0	0	0	0	0	0	0	0	0	0	faharoa ambin'ny folo
twelve	0	0	0	0	0	0	0	0	0	0	roa ambin'ny folo
twentieth	0	0	0	0	0	0	0	0	0	0	faharoa-polo
twenty	0	0	0	0	0	0	0	0	0	0	roa-polo amby
twig	0	0	0	0	0	0	0	0	0	0	javatra
twilight	0	0	0	0	0	0	0	0	0	0	takariva iny
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	kambana
twine	0	0	0	0	0	0	0	0	0	0	kofehy
twinkle	0	1	0	0	1	0	1	0	0	0	namiratra
twins	0	0	0	0	0	0	0	0	0	0	kambana
twist	0	0	0	0	0	0	0	0	0	0	manolan-
twisted	0	0	0	0	0	0	0	0	0	0	manolana hevi-
twitch	0	0	0	0	0	1	0	0	0	0	twitch
twofold	0	0	0	0	0	0	0	0	0	0	lafiny roa
tycoon	0	0	0	0	0	0	0	0	0	0	tycoon
type	0	0	0	0	0	0	0	0	0	0	karazana
typewriter	0	0	0	0	0	0	0	0	0	0	milina fanoratana
typhoon	0	0	0	1	0	1	0	0	0	0	rivodoza
typically	0	0	0	0	0	0	0	0	0	0	matetika
typist	0	0	0	0	0	0	0	0	0	0	typist
typography	0	0	0	0	0	0	0	0	0	0	typography
tyrannical	1	0	1	1	0	1	0	0	0	0	lozabe
tyranny	0	0	0	1	0	1	0	1	0	0	jadona
tyrant	1	0	1	1	0	1	0	1	0	0	mpanao jadona
tyre	0	0	0	0	0	0	0	0	0	0	TYRO
ubiquitous	0	0	0	0	0	0	0	0	0	0	hatraiza hatraiza
ubiquity	0	0	0	0	0	0	0	0	0	0	ubiquity
ugliness	0	0	1	1	0	1	0	1	0	0	haratsian'ny
ugly	0	0	1	0	0	1	0	0	0	0	ratsy tarehy
ulcer	1	0	1	1	0	1	0	1	0	0	fery
ulterior	0	0	0	0	0	1	0	0	0	0	miafina
ultimate	0	1	0	0	0	0	0	1	0	0	faratampony
ultimately	0	1	0	0	0	0	1	0	0	0	ny farany
ultimatum	1	0	0	1	0	1	0	0	0	0	safidy
ultimo	0	0	0	0	0	0	0	0	0	0	Último
ultraviolet	0	0	0	0	0	0	0	0	0	0	taratra manimba
umbilical	0	0	0	0	0	0	0	0	0	0	tadim
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	elo
umpire	0	0	0	0	0	0	1	0	0	1	mpitsara
unabashed	0	0	0	0	0	0	0	0	0	0	tsy afa-baraka
unabated	0	0	0	0	0	0	0	0	0	0	tsy mitsahatra
unable	0	0	0	0	0	1	0	1	0	0	tsy afaka
unacceptable	0	0	0	0	0	1	0	1	0	0	tsy azo ekena
unaccompanied	0	0	0	0	0	0	0	0	0	0	tsy miaraka
unaccountable	0	1	1	0	0	1	0	1	0	1	tsy tambo isaina
unacknowledged	0	0	0	0	0	0	0	1	0	0	tsy ekena
unadulterated	0	0	0	0	0	0	0	0	0	0	tsy misy loto
unaided	0	0	0	0	0	0	0	0	0	0	tsy misy fanampiana
unaltered	0	0	0	0	0	0	0	0	0	0	tsy miova
unambiguous	0	0	0	0	0	0	0	0	0	0	Mazava be
unanimity	0	0	0	0	0	0	1	0	0	0	firaisan-kevitry
unanimous	0	0	0	0	0	0	1	0	0	0	niarahana niombon-kevitra
unanimously	0	0	0	0	0	0	0	0	0	0	niara-
unanticipated	0	0	0	0	0	0	0	0	1	0	ampoizina
unapproved	0	0	0	0	0	1	0	0	0	0	tsy nodinihana
unarmed	0	0	0	0	0	0	0	0	0	0	mitondra fitaovam-piadiana
unassisted	0	0	0	0	0	0	0	0	0	0	tsy misy fanampiana
unassuming	0	0	0	0	0	0	1	0	0	0	tsotra
unattached	0	0	0	0	0	1	0	0	0	0	hoatran'ny
unattainable	1	0	0	0	0	1	0	1	0	0	tsy miraharaha
unattended	0	0	0	0	0	0	0	0	0	0	nikarakara
unattractive	0	0	1	0	0	1	0	1	0	0	ratsy tarehy
unauthorized	0	0	0	0	0	1	0	0	0	0	tsy nahazoan-dalana
unavoidable	0	0	0	0	0	1	0	0	0	0	tsy azo ialana
unaware	0	0	0	0	0	1	0	0	0	0	mahafantatra
unbalanced	0	0	0	0	0	0	0	0	0	0	mifandanja
unbearable	0	0	1	0	0	1	0	1	0	0	zaka
unbeaten	0	1	0	0	1	1	1	1	1	0	tsy resy
unbelief	0	0	0	0	0	1	0	0	0	0	tsi-finoany
unbelievable	0	0	0	0	0	1	0	0	0	0	tsy mampino
unbiased	0	0	0	0	0	0	1	0	0	0	manavakavaka
unborn	0	0	0	0	0	1	0	0	0	0	ao am-bohoka
unbound	0	0	0	0	0	0	0	0	0	0	tsy mifatotra
unbounded	0	0	0	0	0	0	0	0	0	0	fetra
unbreakable	0	0	0	0	0	0	1	0	0	0	nohamafisiny
unbridled	1	1	0	1	0	1	1	0	1	0	voafehy
unbroken	0	0	0	0	0	0	1	0	0	1	nitsaharan'ny
uncanny	0	0	0	1	0	1	0	0	1	0	mifono zava-miafina
uncaring	1	0	1	0	0	1	0	1	0	0	miraharaha
uncertain	1	0	1	1	0	1	0	0	1	0	tsy azo antoka
uncertainty	0	0	0	0	0	0	0	0	0	0	tsy fahazoana antoka
unchallenged	0	0	0	0	0	0	0	0	0	0	tsy voavaha
unchangeable	0	0	0	0	0	1	0	0	0	0	tsy miova
unchanged	0	0	0	0	0	0	0	0	0	0	niova
unclaimed	0	0	0	0	0	0	0	0	0	0	nalain'ny havany,
uncle	0	0	0	0	0	0	0	0	0	0	rahalahin-drain'i
unclean	0	0	1	0	0	1	0	0	0	0	maloto
uncomfortable	0	0	0	0	0	1	0	0	0	0	aina
uncommon	0	0	0	0	0	0	0	0	0	0	vitsy
uncommonly	0	0	0	0	0	0	0	0	0	0	tsy mahazatra
uncompromising	0	0	0	0	0	0	0	0	0	0	tsy mety manaiky lembenana
unconcerned	0	0	0	0	0	0	0	0	0	0	niraharaha
unconfirmed	0	0	0	0	0	0	0	0	0	0	tsy voamarina
unconnected	0	0	0	0	0	0	0	0	0	0	misy fifamatorany
unconscionable	0	0	1	0	0	1	0	0	0	0	tsy voahevitra
unconscious	0	0	0	0	0	1	0	0	0	0	tsy mahatsiaro tena
unconsciousness	0	0	0	0	0	0	0	0	0	0	tsy fahatsiarovan-tena
unconstitutional	0	0	0	0	0	1	0	0	0	0	lalàm-panorenana
unconstrained	0	0	0	0	1	0	1	0	0	0	tsy voafehy
uncontested	0	0	0	0	0	0	0	0	0	0	tsy voatohitra
uncontrollable	1	1	0	0	0	1	0	0	1	0	voafehy
uncontrolled	0	0	0	0	0	1	0	0	0	0	tsy voafehy
unconventional	0	0	0	0	0	0	0	0	0	0	hafahafa
unconvinced	0	0	0	0	0	0	0	0	0	0	tsy resy lahatra
uncooked	0	0	0	0	0	0	0	0	0	0	tsy masaka
uncorrelated	0	0	0	0	0	0	0	0	0	0	tsy mifandray
uncover	0	0	0	0	0	0	0	0	1	0	mandry
uncritical	0	0	0	0	0	0	0	0	0	0	tsy mitsikera
uncut	0	0	0	0	0	0	0	0	0	0	voavoatra
undecided	0	1	0	1	0	1	0	0	0	0	tapa-kevitra
undefined	0	0	0	0	0	0	0	0	0	0	tsy voafaritra
undeniable	0	0	0	0	0	0	0	0	0	0	tsy azo lavina
undercover	0	0	0	0	0	0	0	0	0	0	miafina
undercurrent	0	0	0	0	0	0	0	0	0	0	riandrano ambany
underestimate	0	0	0	0	0	0	0	0	1	0	tsinontsinoavina
undergo	0	0	0	0	0	0	0	0	0	0	maintsy
undergraduate	0	0	0	0	0	0	0	0	0	0	undergraduate
underground	0	0	0	0	0	0	0	0	0	0	any ambanin'ny tany
underlie	0	0	0	0	0	0	0	0	0	0	underlie
underline	0	0	0	0	0	0	1	0	0	0	Mitsipika
undermined	0	0	0	0	0	1	0	0	0	0	hampihena
underneath	0	0	0	0	0	0	0	0	0	0	ambany
underpaid	1	0	0	0	0	1	0	1	0	0	kely karama
underpants	0	0	0	0	0	0	0	0	0	0	pataloha
underscore	0	0	0	0	0	0	0	0	0	0	asongadin'izany
undersized	0	0	0	0	0	1	0	0	0	0	tsy ampy habe
understanding	0	0	0	0	0	0	1	0	0	1	fahazavan-tsaina
understood	0	0	0	0	0	0	0	0	0	0	nahatakatra
undertake	0	0	0	0	0	0	0	0	0	0	manatanteraka
undertaker	0	0	0	0	0	0	0	1	0	0	mpandraharaha
undertaking	0	1	0	0	0	0	0	0	0	0	teny fikasana
underwood	0	0	0	0	0	0	0	0	0	0	ambanin'ny hazo
underwrite	0	0	0	0	0	0	1	0	0	1	miantoka
underwriter	0	0	0	0	0	0	0	0	0	0	underwriter
undeserved	0	0	0	0	0	0	0	0	0	0	mendrika
undesirable	1	0	1	1	0	1	0	1	0	0	faniry
undesired	0	0	0	0	0	1	0	1	0	0	tsy tiana
undeveloped	0	0	0	0	0	0	0	0	0	0	nobeazin'ny
undirected	0	0	0	0	0	0	0	0	0	0	tsy taritina
undisclosed	0	1	0	0	0	0	0	0	0	0	fantatra
undiscovered	0	0	0	0	0	0	0	0	1	0	tsy hita
undisputed	0	0	0	0	0	0	0	0	0	0	tsy iadian-kevitra
undisturbed	0	0	0	0	0	0	0	0	0	0	tony
undivided	0	0	0	0	0	0	1	0	0	0	tsy ankijanona
undo	0	0	0	0	0	1	0	0	0	0	Ravao
undoing	0	0	0	0	0	0	0	0	0	0	fikosehana
undoubted	0	1	1	0	0	0	0	0	0	0	tsy isalasalana
undress	0	0	0	0	0	0	0	0	0	0	Esory ny akanjo
undressed	0	0	0	0	0	0	0	0	0	0	nanala akanjo
undue	0	0	0	0	0	0	0	0	0	0	tafahoatra
undying	0	1	0	0	1	0	1	1	0	1	tsy mety lefy
unearned	0	0	0	0	0	0	0	0	0	0	tsy azo
unearth	0	0	0	0	0	0	0	0	0	0	manondraka
uneasiness	0	1	0	0	0	1	0	1	0	0	sadaikatra
uneasy	0	0	1	1	0	1	0	0	0	0	mahazo aina
uneducated	0	0	0	0	0	1	0	1	0	0	nahita fianarana
unemployed	0	0	0	1	0	1	0	1	0	0	tsy an'asa
unencumbered	0	0	0	0	0	0	0	0	0	0	tsy voasakantsakana
unending	0	0	0	0	0	0	0	0	0	0	tsy manam-pahataperana
unequal	1	0	1	1	0	1	0	1	0	0	mitovy
unequalled	0	0	0	0	0	0	0	0	0	0	tsy manan-tsahala
unequivocal	0	0	0	0	0	0	0	0	0	1	misy ahiahy
unequivocally	0	0	0	0	0	0	1	0	0	0	mazava tsara
uneven	0	0	0	0	0	1	0	0	0	0	tsy mitovy
uneventful	0	0	0	0	0	0	0	0	0	0	tsy misy zava-mitranga
unexpected	0	1	0	1	1	1	1	0	1	0	tsy nampoizina
unexpectedly	0	0	0	0	0	0	0	0	1	0	tsy nampoizina
unexplained	0	1	0	0	0	1	0	1	0	0	voazava
unexplored	0	0	0	0	0	0	0	0	0	0	mbola tsy fantatra i
unfailing	0	0	0	0	0	0	0	0	0	0	mety levona
unfair	1	0	1	0	0	1	0	1	0	0	tsy ara-drariny
unfairness	1	0	0	0	0	1	0	1	0	0	tsy rariny
unfaithful	0	0	1	0	0	1	0	0	0	0	tsy nahatoky
unfamiliar	0	0	0	0	0	0	0	0	0	0	tsy mahazatra
unfavorable	0	0	1	0	0	1	0	1	0	0	sarotra aza
unfettered	0	0	0	0	0	0	0	0	0	0	hanimba ny
unfinished	0	0	0	0	0	1	0	0	0	0	mbola tsy vita
unflinching	0	0	0	0	0	0	0	0	0	0	tsy mivadika
unfold	0	1	0	0	0	0	1	0	0	0	namelabelatra
unforeseen	0	0	0	0	0	0	0	0	1	0	tsy nampoizina
unforgiving	1	0	0	0	0	1	0	1	0	0	mpanontolo fo
unfortunate	0	0	0	0	0	1	0	1	0	0	mampalahelo
unfriendly	1	0	1	1	0	1	0	1	0	0	ninamana
unfulfilled	1	1	0	0	0	1	0	1	1	0	tanteraka
unfurnished	0	0	0	0	0	1	0	0	0	0	tsy misy fanaka
ungodly	0	0	0	0	0	1	0	1	0	0	ratsy fanahy
ungrateful	1	0	1	0	0	1	0	0	0	0	tsy mahay mankasitraka
unguarded	0	0	0	0	0	0	0	0	1	0	niambina
unhappiness	0	0	0	0	0	1	0	1	0	0	tsy fahasambarana
unhappy	1	0	1	0	0	1	0	1	0	0	tsy faly
unharmed	0	0	0	0	0	0	0	0	0	0	soa aman-tsara
unhealthy	0	0	1	1	0	1	0	1	0	0	salama
unhindered	0	0	0	0	0	0	0	0	0	0	hiahotra
unholy	0	0	0	1	0	1	0	0	0	0	tsy manaja izay masina
unicorn	0	0	0	0	0	0	0	0	0	0	ombimanga
unification	0	1	0	0	1	0	1	0	0	1	fampiraisan-tsaina
uniform	0	0	0	0	0	0	0	0	0	0	fanamiana
uniformity	0	0	0	0	0	0	0	0	0	0	Mitovy
uniformly	0	0	0	0	0	0	1	0	0	0	mitovy ny
unimaginable	0	0	0	0	0	1	1	0	1	0	takatry ny saina
unimportant	0	0	0	0	0	1	0	1	0	0	misy dikany
unimpressed	0	0	0	0	0	1	0	0	0	0	Tsy nampihontsina
unimproved	0	0	0	0	0	1	0	0	0	0	tsy nohatsaraina
uninfected	0	0	0	0	0	0	1	0	0	0	tsy voan'ny aretina
uninformed	0	0	0	0	0	1	0	0	0	0	fantatrareo
uninhabited	0	0	0	0	0	0	0	0	0	0	antany
uninitiated	0	0	0	0	0	1	0	0	0	0	tsy fantatra
uninspired	0	0	0	0	0	1	0	1	0	0	tsindrimandry
unintelligible	0	0	0	0	0	1	0	0	0	0	tsy takatry ny saina
unintended	0	0	0	0	0	0	0	0	1	0	tsy nahy
unintentional	0	0	0	0	0	0	0	0	1	0	tsy nahy
unintentionally	0	0	0	0	0	1	0	0	1	0	tsy nahy
uninterested	0	0	0	0	0	1	0	1	0	0	tsy liana
uninteresting	0	0	0	0	0	1	0	1	0	0	hahaliana
uninterrupted	0	0	0	0	0	0	0	0	0	0	tsy tapaka
uninvited	0	0	0	0	0	0	0	1	0	0	nasaina
union	0	0	0	0	0	0	0	0	0	0	Union
unique	0	0	0	0	0	0	1	0	1	0	tsy manam-paharoa
unison	0	0	0	0	0	0	1	0	0	0	miaraka
unit	0	0	0	0	0	0	0	0	0	0	vondrona
unitary	0	0	0	0	0	0	1	0	0	0	unitary
unite	0	0	0	0	0	0	0	0	0	0	mitambatra
united	0	0	0	0	0	0	1	0	0	1	tafaray
unity	0	0	0	0	0	0	1	0	0	1	firaisan-kina
universal	0	0	0	0	0	0	0	0	0	0	rehetra izao
universality	0	0	0	0	0	0	0	0	0	0	eran
universe	0	0	0	0	0	0	0	0	0	0	izao rehetra izao
university	0	1	0	0	0	0	1	0	0	0	Oniversite
unjust	1	0	0	0	0	1	0	0	0	0	tsy ara-drariny
unjustifiable	1	0	1	1	0	1	0	0	0	0	tsy azo hamarinina
unjustified	0	0	0	0	0	1	0	0	0	0	tsy rariny
unkind	1	0	1	1	0	1	0	1	0	0	ratsy fanahy
unknowable	0	0	0	0	0	0	0	0	0	0	tsy fantatra
unknown	0	1	0	1	0	1	0	0	0	0	TSY FANTATRA
unlawful	1	0	1	1	0	1	0	1	0	0	ara-dalàna
unleash	0	0	0	0	0	0	0	0	0	0	sanatria
unlicensed	0	0	0	0	0	1	0	0	0	0	tsy nahazoana alalana
unlike	0	0	0	0	0	0	0	0	0	0	Tsy toy ny
unlimited	0	0	0	0	0	0	1	0	0	0	manam-petra
unload	0	0	0	0	0	0	0	0	0	0	notaterina
unloaded	0	0	0	0	0	0	0	0	0	0	namaha ny entana
unlock	0	0	0	0	0	0	0	0	0	0	hanalana ny hitsoka ao
unlucky	1	0	1	1	0	1	0	1	0	0	ratsy vintana
unmanageable	0	0	1	0	0	1	0	0	0	0	tsy azo fehezina
unmarked	0	0	0	0	0	0	0	0	0	0	tsy voamarika
unmarried	0	0	0	0	0	0	0	0	0	0	tsy manam-bady
unmask	0	0	0	0	0	0	0	0	0	0	serasera
unmatched	0	0	0	0	0	0	0	0	0	0	tsy manan- tsahala
unmistakable	0	0	0	0	0	0	0	0	0	0	azo lavina
unmitigated	0	0	0	0	0	0	0	0	0	0	tsy misy fetra
unmoved	0	0	0	0	0	0	0	0	0	0	mihontsina
unnamed	0	0	0	0	0	0	0	0	0	0	tsy voalaza anarana
unnatural	0	0	1	1	0	1	0	0	0	0	voajanahary
unnecessary	0	0	0	0	0	0	0	0	0	0	tsy ilaina
unneeded	0	0	0	0	0	0	0	0	0	0	misy ilana azy
unnoticed	0	0	0	0	0	0	0	0	0	0	voamariky
unnumbered	0	0	0	0	0	0	0	0	0	0	tambo isaina
unobserved	0	0	0	0	0	0	0	0	0	0	tsy hita maso
unobstructed	0	0	0	0	0	0	0	0	0	0	tsy voasakana
unobtrusive	0	0	0	0	0	0	0	0	0	0	tsy mampaninona
unoccupied	0	0	0	0	0	0	0	0	0	0	tsy nodiavina
unofficial	0	0	0	0	0	1	0	0	0	0	ofisialy
unopened	0	0	0	0	0	0	0	0	0	0	potsiny
unopposed	0	0	0	0	0	0	0	0	0	0	tsy hisy mpanohitra
unordered	0	0	0	0	0	0	0	0	0	0	tsy voalamina
unorganized	0	0	0	0	0	0	0	0	0	0	unorganized
unorthodox	0	0	0	0	0	0	0	0	0	0	tsy mifanaraka amin'ny fahamendrehana
unpack	0	0	0	0	0	0	0	0	0	0	Vahao
