English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Vietnamese Word
speculate	0	0	0	0	0	0	0	0	0	0	suy đoán
speculation	0	0	0	1	0	1	0	1	0	0	suy đoán
speculative	0	1	0	0	0	0	0	0	0	0	đầu cơ
speculum	0	0	0	0	0	0	0	0	0	0	mỏ vịt
speech	0	0	0	0	0	0	1	0	0	0	lời nói
speechless	0	0	0	0	0	0	0	0	0	0	không nói nên lời
speed	0	0	0	0	0	0	0	0	0	0	tốc độ, vận tốc
speedily	0	0	0	0	0	0	0	0	0	0	nhanh chóng
speedometer	0	0	0	0	0	0	0	0	0	0	đồng hồ tốc độ
speedway	0	0	0	0	0	0	0	0	0	0	đường cao tốc
speedy	0	0	0	0	0	0	1	0	0	0	nhanh chóng
spellbound	0	0	0	0	0	0	0	0	0	0	say mê
spelling	0	0	0	0	0	0	1	0	0	0	chính tả
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	dùng
spent	0	0	0	0	0	1	0	0	0	0	bỏ ra
sperm	0	0	0	0	0	0	0	0	0	0	tinh trùng
spew	0	0	1	0	0	0	0	0	0	0	phun ra
sphere	0	0	0	0	0	0	0	0	0	0	quả cầu
spherical	0	0	0	0	0	0	0	0	0	0	hình cầu
sphinx	0	0	0	0	0	0	0	0	0	0	nhân sư
spice	0	0	0	0	0	0	1	0	0	0	gia vị
spicy	0	0	0	0	0	0	0	0	0	0	cay
spider	0	0	1	1	0	0	0	0	0	0	con nhện
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	mũi nhọn
spiked	0	0	0	0	0	0	0	0	0	0	thêm vào
spiky	0	0	0	0	0	0	0	0	0	0	có gai
spill	0	0	0	0	0	0	0	0	0	0	tràn
spin	0	0	0	0	0	0	0	0	0	0	quay
spinal	0	0	0	0	0	0	0	0	0	0	cột sống
spindle	0	0	0	0	0	0	0	0	0	0	con quay
spine	1	0	0	0	0	1	1	0	0	0	xương sống
spinning	0	0	0	0	0	0	0	0	0	0	quay tròn
spinster	0	0	0	1	0	1	0	1	0	0	con quay
spiny	0	0	0	0	0	0	0	0	0	0	có gai
spiral	0	0	0	0	0	0	0	0	0	0	xoắn ốc
spire	0	0	0	0	0	0	0	0	0	0	ngọn lửa
spirit	0	0	0	0	0	0	1	0	0	0	tinh thần
spirits	0	1	0	0	1	0	1	0	1	0	tinh linh
spiritual	0	0	0	0	0	0	0	0	0	0	thuộc linh
spirituality	0	0	0	0	0	0	0	0	0	0	tâm linh
spit	0	0	1	0	0	0	0	0	0	0	khạc nhổ
spite	1	0	0	0	0	1	0	0	0	0	cay cú
spiteful	1	0	0	0	0	1	0	0	0	0	cay nghiệt
splash	0	0	0	0	0	0	0	0	1	0	bắn tung tóe
spleen	0	0	0	0	0	0	0	0	0	0	lách
splendid	0	0	0	0	1	0	1	0	1	0	lộng lẫy
splendor	0	1	0	0	1	0	1	0	1	0	huy hoàng
splice	0	0	0	0	0	0	0	0	0	0	mối nối
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	nẹp
splinter	0	0	0	0	0	1	0	0	0	0	mảnh vụn
split	0	0	0	0	0	1	0	0	0	0	tách ra
splitting	0	0	0	0	0	1	0	1	0	0	tách ra
splurge	0	0	0	0	0	0	0	0	0	0	bắn tung tóe
spoil	0	0	1	0	0	1	0	0	0	0	chiều hư
spoiler	0	0	0	0	0	1	0	1	0	0	làm hư hỏng
spoiling	0	0	0	0	0	0	0	0	0	0	làm hư hỏng
spoke	0	0	0	0	0	1	0	0	0	0	đã nói
spoken	0	0	0	0	0	0	0	0	0	0	đã nói
spokesman	0	0	0	0	0	0	0	0	0	1	phát ngôn viên
sponge	0	0	0	0	0	1	0	0	0	0	bọt biển
spongy	0	0	0	0	0	0	0	0	0	0	xốp
sponsor	0	0	0	0	0	0	1	0	0	1	nhà tài trợ
sponsorship	0	0	0	0	0	0	0	0	0	0	sự tài trợ
spoof	0	0	0	0	0	0	0	0	0	0	giả mạo
spook	0	0	0	1	0	1	0	0	0	0	ma quái
spoon	0	0	0	0	0	0	0	0	0	0	thìa
spoonful	0	0	0	0	0	0	0	0	0	0	đầy thìa
sporadic	0	0	0	0	0	0	0	0	0	0	lẻ tẻ
spore	0	0	0	0	0	0	0	0	0	0	bào tử
sport	0	0	0	0	0	0	0	0	0	0	thể thao
sporting	0	0	0	0	0	0	0	0	0	0	thể thao
sports	0	0	0	0	0	0	0	0	0	0	các môn thể thao
sportsman	0	0	0	0	0	0	0	0	0	0	vận động viên
spot	0	0	0	0	0	0	0	0	0	0	điểm
spotless	0	0	0	0	0	0	1	0	0	1	không tì vết
spotted	0	0	0	0	0	0	0	0	0	0	đốm
spotty	0	0	0	0	0	0	0	0	0	0	đốm
spousal	0	0	0	0	0	0	0	0	0	0	vợ chồng
spouse	0	0	0	0	1	0	1	0	0	1	vợ chồng
spout	0	0	0	0	0	0	0	0	0	0	vòi
sprain	0	0	0	0	0	1	0	1	0	0	bong gân
sprawl	0	0	0	0	0	0	0	0	0	0	loang lổ
spray	0	0	0	0	0	0	0	0	0	0	Xịt nước
spread	0	0	0	0	0	0	0	0	0	0	Lan tràn
spree	0	0	0	0	0	1	0	0	0	0	spree
sprinkling	0	0	0	0	0	0	0	0	0	0	rắc
sprite	0	0	0	1	0	1	0	0	0	0	ma
sprout	0	0	0	0	0	0	0	0	0	0	nảy mầm
spruce	0	0	0	0	0	0	1	0	0	0	cây bách tung
spur	0	0	0	1	0	0	0	0	0	0	thúc đẩy
spurious	0	0	1	0	0	1	0	0	0	0	giả mạo
spurred	0	0	0	0	0	0	0	0	0	0	thúc đẩy
spurt	0	0	0	0	0	0	0	0	0	0	phun ra
spy	0	0	0	0	0	0	0	0	0	0	gián điệp
squad	0	0	0	0	0	0	0	0	0	0	đội hình
squadron	0	0	0	0	0	0	0	0	0	0	phi đội
squall	0	0	0	1	0	1	0	1	0	0	kêu nhỏ
squamous	0	0	0	0	0	0	0	0	0	0	có vảy
square	0	0	0	0	0	0	0	0	0	0	Quảng trường
squat	0	0	0	0	0	0	0	0	0	0	ngồi xổm
squatter	0	0	0	0	0	1	0	0	0	0	người ngồi xổm
squeak	0	0	0	0	0	0	0	0	0	0	tiếng rít
squeal	0	0	0	0	0	0	0	0	0	0	kêu ré lên
squeamish	0	0	1	1	0	1	0	0	0	0	lấm lem
squeeze	0	0	0	0	0	0	0	0	0	0	vắt kiệt
squeezing	0	0	0	0	0	0	0	0	0	0	ép chặt
squelch	1	0	1	0	0	1	0	0	0	0	tiếng kêu thảm thiết
squint	0	0	0	0	0	0	0	0	0	0	nheo mắt
squire	0	0	0	0	0	0	0	0	0	0	hỏi thăm
squirm	0	0	1	0	0	1	0	0	0	0	vặn vẹo
squirrel	0	0	0	0	0	0	0	0	0	0	sóc
squirt	0	0	0	0	0	0	0	0	0	0	tia nước
stab	1	0	0	1	0	1	0	1	1	0	cú đâm
stability	0	0	0	0	0	0	0	0	0	0	sự ổn định
stable	0	0	0	0	0	0	1	0	0	1	ổn định
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	cây rơm
staff	0	0	0	0	0	0	0	0	0	0	Nhân Viên
stag	0	0	0	0	0	0	0	0	0	0	nai
stage	0	0	0	0	0	0	0	0	0	0	sân khấu
stagger	0	0	0	0	0	0	0	0	1	0	loạng choạng
staggering	0	0	0	0	0	1	0	0	0	0	sửng sốt
stagnant	0	0	0	0	0	1	0	1	0	0	trì trệ
stagnation	0	0	0	0	0	0	0	0	0	0	sự trì trệ
staid	0	0	0	0	0	0	0	0	0	0	nghiêm trang
stain	0	0	1	0	0	1	0	0	0	0	vết bẩn
stainless	0	0	0	0	0	0	1	0	0	0	không gỉ
stair	0	0	0	0	0	0	0	0	0	0	cầu thang
staircase	0	0	0	0	0	0	0	0	0	0	cầu thang bộ
stairway	0	0	0	0	0	0	0	0	0	0	cầu thang bộ
stake	0	0	0	0	0	0	0	0	0	0	cổ phần
stale	0	0	0	0	0	1	0	0	0	0	cũ
stalemate	1	0	1	0	0	0	0	0	0	0	bế tắc
stalk	0	0	0	1	0	1	0	0	0	0	rình rập
stall	0	0	1	0	0	0	0	0	0	0	quầy hàng
stallion	0	0	0	0	0	0	1	0	0	0	ngựa giống
stalls	0	0	0	0	0	0	0	0	0	0	quầy hàng
stalwart	0	0	0	0	0	0	1	0	0	0	vững vàng
stamina	0	0	0	0	0	0	1	0	0	1	sự bền bỉ
stamp	0	0	0	0	0	0	0	0	0	0	con tem
stand	0	0	0	0	0	0	0	0	0	0	đứng
standard	0	0	0	0	0	0	0	0	0	0	Tiêu chuẩn
standardize	0	0	0	0	0	0	0	0	0	0	tiêu chuẩn hóa
standing	0	0	0	0	0	0	1	0	0	0	đứng
standoff	1	0	0	1	0	1	0	0	0	0	bế tắc
standpoint	0	0	0	0	0	0	0	0	0	0	quan điểm
standstill	1	0	0	0	0	1	0	0	0	0	bế tắc
stanza	0	0	0	0	0	0	0	0	0	0	khổ thơ
staple	0	0	0	0	0	0	0	0	0	0	kẹp giấy
star	0	1	0	0	1	0	1	0	0	1	ngôi sao
starboard	0	0	0	0	0	0	0	0	0	0	mạn phải
starch	0	0	0	0	0	0	0	0	0	0	tinh bột
stare	0	0	0	0	0	0	0	0	0	0	nhìn chằm chằm
staring	0	0	0	0	0	1	0	0	0	0	nhìn chằm chằm
stark	0	0	0	0	0	1	0	0	0	1	ngay đơ
starlight	0	0	0	0	0	0	1	0	0	0	ánh sao
starry	0	1	0	0	1	0	1	0	0	0	đầy sao
stars	0	0	0	0	0	0	0	0	0	0	các ngôi sao
start	0	1	0	0	0	0	0	0	0	0	bắt đầu
startle	0	0	0	1	0	1	0	0	1	0	giật mình
startling	0	0	0	0	0	0	0	0	1	0	giật mình
starvation	0	0	0	1	0	1	0	1	0	0	chết đói
starved	0	0	0	0	0	1	0	0	0	0	chết đói
starving	0	0	0	0	0	1	0	0	0	0	chết đói
state	0	0	0	0	0	0	0	0	0	0	tiểu bang
stately	0	0	0	0	0	0	1	0	0	0	trang nghiêm
statement	0	0	0	0	0	0	1	0	0	1	bản tường trình
stateroom	0	0	0	0	0	0	0	0	0	0	phòng tiểu bang
statesman	0	0	0	0	0	0	0	0	0	0	chính khách
static	0	0	0	0	0	0	0	0	0	0	tĩnh
statics	0	0	0	0	0	0	0	0	0	0	tĩnh
station	0	0	0	0	0	0	0	0	0	0	trạm
stationary	0	0	0	0	0	1	0	0	0	0	đứng im
stationery	0	0	0	0	0	0	0	0	0	0	văn phòng phẩm
statistical	0	0	0	0	0	0	0	0	0	1	thống kê
statistician	0	0	0	0	0	0	0	0	0	0	nhà thống kê
stator	0	0	0	0	0	0	0	0	0	0	stator
statuary	0	0	0	0	0	0	0	0	0	0	tượng tạc
statue	0	0	0	0	0	0	1	0	0	0	tượng
statuette	0	0	0	0	0	0	0	0	0	0	bức tượng
stature	0	0	0	0	0	0	0	0	0	0	tầm vóc
status	0	0	0	0	0	0	1	0	0	0	trạng thái
statute	0	0	0	0	0	0	0	0	0	0	quy chế
statutory	0	0	0	0	0	0	0	0	0	0	theo luật định
staunch	0	0	0	0	0	0	1	0	0	0	kiên định
stave	0	0	0	0	0	1	0	0	0	0	cọc
stay	0	0	0	0	0	0	0	0	0	0	ở lại
stayed	0	0	0	0	0	0	0	0	0	0	đã ở lại
stays	0	0	0	0	0	0	0	0	0	0	ở lại
stead	0	0	0	0	0	0	0	0	0	0	thay thế
steadfast	0	0	0	0	0	0	1	0	0	1	kiên định
steady	0	0	0	0	0	0	0	0	1	1	vững chắc
steal	1	0	0	1	0	1	0	1	0	0	ăn cắp
stealing	0	0	1	1	0	1	0	0	0	0	ăn trộm
stealth	0	0	0	0	0	0	0	0	1	0	tàng hình
stealthily	0	0	0	0	0	0	0	0	1	0	lén lút
stealthy	0	1	0	1	0	1	0	0	1	0	lén lút
steamboat	0	0	0	0	0	0	0	0	0	0	tàu hơi nước
steamer	0	0	0	0	0	0	0	0	0	0	nồi hấp
steamroller	0	0	0	0	0	0	0	0	0	0	xe lăn đương
steamship	0	0	0	0	0	0	0	0	0	0	tàu hơi nước
steamy	0	0	0	0	0	0	0	0	0	0	ướt át
steel	0	0	0	0	0	0	0	0	0	0	Thép
steep	0	0	0	0	0	0	0	0	0	0	dốc đứng
steeple	0	0	0	0	0	0	0	0	0	0	gác chuông
steer	0	0	0	0	0	0	0	0	0	0	chỉ đạo
stellar	0	0	0	0	0	0	1	0	0	0	thuộc về sao
stem	0	0	0	0	0	0	0	0	0	0	thân cây
stench	0	0	0	0	0	0	0	0	0	0	mùi hôi thối
stencil	0	0	0	0	0	0	0	0	0	0	stencil
step	0	0	0	0	0	0	0	0	0	0	bươc
steppe	0	0	0	0	0	0	0	0	0	0	thảo nguyên
steps	0	0	0	0	0	0	0	0	0	0	các bước
stereoscopic	0	0	0	0	0	0	0	0	0	0	lập thể
stereotype	0	0	0	0	0	1	0	0	0	0	khuôn mẫu
stereotyped	0	0	0	0	0	1	0	0	0	0	rập khuôn
sterile	0	0	0	0	0	1	0	1	0	0	vô trùng
sterility	0	0	0	0	0	1	0	0	0	0	vô trùng
sterling	1	1	0	0	1	1	1	0	0	1	bảng Anh
stern	0	0	0	0	0	1	0	0	0	0	đuôi tàu
stethoscope	0	0	0	0	0	0	0	0	0	0	ống nghe
stew	0	0	0	0	0	0	0	0	0	0	món thịt hầm
steward	0	0	0	0	0	0	1	0	0	1	người quản lý
stewardship	0	0	0	0	0	0	0	0	0	0	quản lý
stick	0	0	0	0	0	0	0	0	0	0	dính vào
sticking	0	0	0	0	0	0	0	0	0	0	dính vào
sticky	0	0	1	0	0	0	0	0	0	0	dính
stiff	0	0	0	0	0	1	0	0	0	0	cứng
stiffen	0	0	0	0	0	0	0	0	0	0	cứng lại
stiffness	0	0	0	0	0	1	0	0	0	0	độ cứng
stifle	0	0	0	0	0	1	0	0	0	0	bóp nghẹt
stifled	1	0	0	1	0	1	0	1	0	0	ngột ngạt
stifling	0	0	0	0	0	0	0	0	0	0	ngột ngạt
stigma	1	0	1	1	0	1	0	1	0	0	sự kỳ thị
stile	0	0	0	0	0	0	0	0	0	0	cứng nhắc
stiletto	0	0	0	0	0	0	0	0	0	0	cà kheo
stillborn	0	0	0	0	0	1	0	1	0	0	thai chết lưu
stillness	0	0	0	1	0	0	1	1	0	0	sự tĩnh lặng
stilts	0	0	0	0	0	0	0	0	0	0	cà kheo
stimulant	0	0	0	0	0	0	0	0	0	0	chất kích thích
stimulation	0	0	0	0	0	0	0	0	0	0	sự kích thích
stimulus	0	0	0	0	0	0	0	0	0	0	kích thích
sting	1	0	0	1	0	1	0	0	0	0	châm chích
stinging	0	0	0	0	0	1	0	0	0	0	chua cay
stingy	1	0	1	1	0	1	0	1	0	0	keo kiệt
stink	0	0	1	0	0	1	0	0	0	0	mùi hôi
stinking	0	0	1	0	0	1	0	0	0	0	hôi thối
stint	0	0	0	1	0	1	0	1	0	0	còn tồn tại
stipulate	0	0	0	0	0	0	0	0	0	0	quy định
stipulation	0	0	0	0	0	0	0	0	0	0	quy định
stir	0	0	0	0	0	0	0	0	0	0	khuấy động
stirring	0	0	0	0	0	0	0	0	0	0	khuấy động
stitch	0	0	0	0	0	0	0	0	0	0	khâu
stock	0	0	0	0	0	0	0	0	0	0	cổ phần
stockbroker	0	0	0	0	0	0	0	0	0	0	người môi giới chứng khoán
stocking	0	0	0	0	0	0	0	0	0	0	còn hàng
stocks	0	0	0	0	0	1	0	0	0	0	cổ phiếu
stole	0	0	0	0	0	0	0	0	0	0	ăn trộm
stolen	1	0	0	0	0	1	0	0	0	0	ăn cắp
stomach	0	0	1	0	0	0	0	0	0	0	Dạ dày
stone	1	0	0	0	0	1	0	0	0	0	sỏi
stoned	0	0	0	0	0	1	0	0	0	0	ném đá
stoneware	0	0	0	0	0	0	0	0	0	0	đồ đá
stony	0	0	0	0	0	0	0	0	0	0	đá
stool	0	0	0	0	0	0	0	0	0	0	ghế đẩu
stools	0	0	1	0	0	1	0	0	0	0	ghế đẩu
stoop	0	0	0	0	0	0	0	0	0	0	lưng tôm
stop	0	0	0	0	0	0	0	0	0	0	dừng lại
stoppage	0	0	0	0	0	1	0	0	0	0	sự ngừng lại
stopper	0	0	0	0	0	0	0	0	0	0	nút chặn
stopping	0	0	0	0	0	0	0	0	0	0	dừng lại
stopwatch	0	0	0	0	0	0	0	0	0	0	đồng hồ bấm giờ
storage	0	0	0	0	0	0	0	0	0	0	kho
store	0	1	0	0	0	0	1	0	0	0	cửa hàng
storehouse	0	0	0	0	0	0	0	0	0	0	nhà kho
storing	0	0	0	0	0	0	0	0	0	0	cất giữ
storm	1	0	0	0	0	1	0	0	0	0	bão táp
storming	1	0	0	0	0	0	0	0	0	0	làm mưa làm gió
stormy	0	0	0	1	0	1	0	0	0	0	bão
story	0	0	0	0	0	0	0	0	0	0	câu chuyện
stout	0	0	0	0	0	0	0	0	0	0	bia đen
stove	0	0	0	0	0	0	0	0	0	0	bếp
stow	0	0	0	0	0	0	0	0	0	0	xếp gọn
straddle	0	0	0	0	0	0	0	0	0	0	đi lại
straighten	0	0	0	0	0	0	0	0	0	0	làm thẳng
straightforward	0	0	0	0	0	0	1	0	0	1	thẳng thắn
straightway	0	0	0	0	0	0	0	0	0	0	đường thẳng
strained	1	0	0	0	0	1	0	0	0	0	căng
strait	0	0	0	0	0	0	0	0	0	0	eo biển
straits	0	0	0	1	0	1	0	0	0	0	eo biển
strand	0	0	0	0	0	0	0	0	0	0	sợi dây
stranded	0	0	0	0	0	1	0	0	0	0	mắc kẹt
stranger	0	0	0	1	0	1	0	0	0	0	người lạ
strangle	1	0	1	1	0	1	0	1	1	0	bóp cổ
strap	0	0	0	0	0	0	0	0	0	0	dây đeo
strapping	0	0	0	0	0	0	0	0	0	0	đóng đai
strata	0	0	0	0	0	0	0	0	0	0	Strata
strategic	0	0	0	0	0	0	1	0	0	0	chiến lược
strategist	0	1	0	0	0	0	1	0	0	1	chiến lược gia
strategy	0	0	0	0	0	0	0	0	0	0	chiến lược
stratification	0	0	0	0	0	0	0	0	0	0	sự phân tầng
stratum	0	0	0	0	0	0	0	0	0	0	địa tầng
stratus	0	0	0	0	0	0	0	0	0	0	địa tầng
straw	0	0	0	0	0	0	0	0	0	0	Rơm rạ
stray	0	0	0	0	0	1	0	0	0	0	đi lạc
streak	0	0	0	0	0	0	0	0	0	0	vệt
streaked	0	0	0	0	0	0	0	0	0	0	sọc
stream	0	0	0	0	0	0	0	0	0	0	dòng
streamer	0	0	0	0	0	0	0	0	0	0	người phát trực tiếp
streaming	0	0	0	0	0	0	0	0	0	0	phát trực tuyến
street	0	0	0	0	0	0	0	0	0	0	đường phố
strength	0	0	0	0	0	0	1	0	0	1	sức mạnh
strengthen	0	0	0	0	0	0	1	0	0	0	củng cố
strengthening	0	0	0	0	1	0	1	0	0	1	củng cố
strenuous	0	0	0	0	0	0	0	0	0	0	vất vả
stress	0	0	0	0	0	1	0	0	0	0	căng thẳng
stretch	0	0	0	0	0	0	0	0	0	0	căng ra
stretcher	0	0	0	1	0	0	0	1	0	0	cáng
stricken	0	0	0	0	0	0	0	1	0	0	bịnh
stride	0	0	0	0	0	0	0	0	0	0	sải bước
strife	1	0	0	0	0	1	0	0	0	0	xung đột
strike	1	0	0	0	0	1	0	0	0	0	đánh đập
striking	0	0	0	0	0	0	1	0	0	0	nổi bật
strikingly	0	0	0	0	0	0	1	0	0	0	nổi bật
string	0	0	0	0	0	0	0	0	0	0	sợi dây
stringy	0	0	0	0	0	0	0	0	0	0	có nhiều dây
strip	0	0	0	0	0	1	0	1	0	0	dải
stripe	0	0	0	0	0	1	0	0	0	0	vạch sọc
stripped	1	1	1	1	0	1	0	1	0	0	tước
strive	0	1	0	0	0	0	0	0	0	0	phấn đấu
strobe	0	0	0	0	0	0	0	0	0	0	nhấp nháy
stroke	0	0	0	1	0	1	0	1	0	0	Cú đánh
stroll	0	0	0	0	0	0	0	0	0	0	đi dạo
stronghold	0	0	0	0	0	0	0	0	0	0	thành trì
strongly	0	0	0	0	0	0	1	0	0	0	mạnh mẽ
structural	0	0	0	0	0	0	0	0	0	1	cấu trúc
structure	0	0	0	0	0	0	1	0	0	1	kết cấu
struggle	1	0	0	1	0	1	0	1	0	0	đấu tranh
strut	0	0	0	0	0	1	0	0	0	0	đi khệnh khạng
stubble	0	0	0	0	0	0	0	0	0	0	râu
stubbornness	0	0	0	0	0	0	0	0	0	0	sự bướng bỉnh
stubby	0	0	0	0	0	0	0	0	0	0	mập mạp
stucco	0	0	0	0	0	0	0	0	0	0	vữa
stuck	0	0	0	0	0	0	0	0	0	0	mắc kẹt
stud	0	0	0	0	0	0	1	0	0	0	đinh tán
studded	0	0	0	0	0	0	0	0	0	0	đính đá
student	0	0	0	0	0	0	0	0	0	0	sinh viên
studied	0	0	0	0	0	0	0	0	0	0	đã học
studio	0	0	0	0	0	0	0	0	0	0	phòng thu
study	0	0	0	0	0	0	1	0	0	0	nghiên cứu
stuff	0	0	0	0	0	0	0	0	0	0	đồ đạc
stuffing	0	0	0	0	0	0	0	0	0	0	hỗn hợp
stuffy	0	0	0	0	0	1	0	0	0	0	ngột ngạt
stumble	0	0	0	0	0	1	0	0	0	0	tình cờ gặp
stump	0	0	0	0	0	0	0	0	0	0	gốc cây
stunned	0	0	0	1	0	1	0	0	1	0	choáng váng
stunt	0	0	0	0	0	0	0	0	0	0	đóng thế
stunted	0	0	0	0	0	1	0	0	0	0	còi cọc
stupendous	0	0	0	0	0	0	0	0	0	0	tuyệt vời
stupid	0	0	0	0	0	1	0	0	0	0	ngu
stupidity	0	0	0	0	0	1	0	0	0	0	sự ngu ngốc
stupor	0	0	0	0	0	1	0	0	0	0	sững sờ
sturdy	0	0	0	0	0	0	1	0	0	0	cứng cáp
sturgeon	0	0	0	0	0	0	0	0	0	0	cá tầm
stutter	0	0	0	0	0	0	0	0	0	0	nói lắp
sty	0	0	1	0	0	1	0	0	0	0	chuồng bò
style	0	0	0	0	0	0	0	0	0	0	Phong cách
stylish	0	0	0	0	0	0	0	0	0	0	sành điệu
subatomic	0	0	0	0	0	0	0	0	0	0	hạ nguyên tử
subcommittee	0	0	0	0	0	0	0	0	0	0	tiểu ban
subconscious	0	0	0	0	0	0	0	0	0	0	tiềm thức
subcutaneous	0	0	0	0	0	0	0	0	0	0	dưới da
subdivide	0	0	0	0	0	0	0	0	0	0	chia nhỏ
subdivision	0	0	0	0	0	0	0	0	0	0	sự chia nhỏ
subduction	0	0	0	0	0	0	0	0	0	0	sự hạ thấp
subdue	0	0	0	0	0	1	0	0	0	0	khuất phục
subdued	0	0	0	0	0	0	0	0	0	0	khuất phục
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	môn học
subjected	0	0	0	0	0	1	0	1	0	0	chủ đề
subjection	0	0	0	0	0	1	0	0	0	0	sự phục tùng
subjective	0	0	0	0	0	0	0	0	0	0	chủ quan
subjugation	1	0	1	1	0	1	0	1	0	0	sự khuất phục
sublimation	0	0	0	0	1	0	1	0	0	0	thăng hoa
subliminal	0	0	0	0	0	0	0	0	0	0	cao siêu
submarine	0	0	0	0	0	0	0	0	0	0	tàu ngầm
submerged	0	0	0	0	0	0	0	0	0	0	ngập nước
submersible	0	0	0	0	0	0	0	0	0	0	chìm
submission	0	0	0	0	0	0	0	0	0	0	nộp hồ sơ
submit	0	1	0	0	0	0	0	0	0	0	Gửi đi
subordinate	0	0	0	1	0	1	0	0	0	0	cấp dưới
subordination	0	0	0	0	0	0	0	0	0	0	sự phục tùng
subplot	0	0	0	0	0	0	0	0	0	0	subplot
subpoena	0	0	0	0	0	1	0	0	0	0	trát đòi hầu tòa
subscribe	0	1	0	0	0	0	0	0	0	0	đặt mua
subscription	0	0	0	0	0	0	0	0	0	0	đăng ký
subsequence	0	0	0	0	0	0	0	0	0	0	hệ con
subsequent	0	0	0	0	0	0	0	0	0	0	tiếp theo
subsequently	0	0	0	0	0	0	0	0	0	0	sau đó
subset	0	0	0	0	0	0	0	0	0	0	tập hợp con
subside	0	0	0	0	0	0	0	0	0	0	chìm xuống
subsidence	0	0	0	0	0	1	0	1	0	0	sự sụt lún
subsidiary	0	0	0	0	0	0	0	0	0	0	công ty con
subsidize	0	0	0	0	0	0	0	0	0	0	trợ cấp
subsidy	1	0	1	0	0	1	0	0	0	0	trợ cấp
subsist	0	0	0	0	0	1	0	0	0	0	tồn tại
subsistence	0	0	0	0	0	0	0	0	0	0	sinh hoạt
subsoil	0	0	0	0	0	0	0	0	0	0	đất dưới đất
substance	0	0	0	0	0	0	1	0	0	0	vật chất
substantially	0	0	0	0	0	0	0	0	0	0	đáng kể
substantiate	0	0	0	0	0	0	0	0	0	1	chứng minh
substantive	0	0	0	0	0	0	1	0	0	0	thực chất
substitute	0	0	0	0	0	0	0	0	0	0	thay thế
substituted	0	0	0	0	0	0	0	0	0	0	thay thế
substitution	0	0	0	0	0	0	0	0	0	0	thay thế
substructure	0	0	0	0	0	0	0	0	0	0	cơ cấu phụ
subterranean	0	0	0	0	0	0	0	0	0	0	dưới lòng đất
subtle	0	0	0	0	0	0	0	0	0	0	tế nhị
subtlety	0	0	0	0	0	0	0	0	0	0	sự tinh tế
subtract	0	0	0	0	0	1	0	0	0	0	trừ đi
subtraction	0	0	0	0	0	0	0	0	0	0	phép trừ
subtype	0	0	0	0	0	0	0	0	0	0	kiểu phụ
suburb	0	0	0	0	0	0	0	0	0	0	ngoại ô
suburban	0	0	0	0	0	0	0	0	0	0	ngoại ô
suburbs	0	0	0	0	0	0	0	0	0	0	ngoại ô
subversion	1	0	0	1	0	1	0	0	0	0	lật đổ
subversive	1	0	0	0	0	1	0	0	1	0	lật đổ
subvert	0	0	1	1	0	1	0	1	0	0	lật đổ
subway	0	0	0	0	0	0	0	0	0	0	xe điện ngầm
succeed	0	1	0	0	1	0	1	0	1	1	thành công
succeeding	0	1	0	0	1	0	1	0	0	1	thành công
success	0	1	0	0	1	0	1	0	0	0	thành công
successful	0	1	0	0	1	0	1	0	0	1	thành công
succession	0	0	0	0	0	0	0	0	0	0	sự kế vị
successive	0	0	0	0	0	0	0	0	0	0	kế tục
successor	0	0	0	0	0	0	0	0	0	0	người kế vị
succinct	0	0	0	0	0	0	1	0	0	0	cô đọng
succulent	0	0	0	0	0	1	1	0	0	0	ngon
succumb	0	0	0	0	0	1	0	0	0	0	không chống nổi
suck	0	0	0	0	0	1	0	0	0	0	hút
sucker	1	0	0	0	0	1	0	0	0	0	kẻ hút máu
sucking	0	0	0	0	0	0	0	0	0	0	bú
suckling	0	0	0	0	0	0	0	0	0	0	bú
suction	0	0	0	0	0	0	0	0	0	0	sức hút
sudden	0	0	0	0	0	0	0	0	1	0	đột nhiên
suddenly	0	0	0	0	0	0	0	0	1	0	đột ngột
sue	1	0	0	0	0	1	0	1	0	0	kiện
suffer	0	0	0	0	0	1	0	0	0	0	đau khổ
sufferer	0	0	0	1	0	1	0	1	0	0	người đau khổ
suffering	0	0	1	1	0	1	0	1	0	0	đau khổ
suffice	0	0	0	0	0	0	0	0	0	0	đủ
sufficiency	0	0	0	0	0	0	1	0	0	0	sự đầy đủ
sufficient	0	0	0	0	0	0	0	0	0	0	hợp lý
sufficiently	0	0	0	0	0	0	0	0	0	0	đủ
suffix	0	0	0	0	0	0	0	0	0	0	hậu tố
suffocating	0	0	1	1	0	1	0	1	0	0	nghẹt thở
suffocation	1	0	0	1	0	1	0	0	0	0	sự nghẹt thở
sugar	0	0	0	0	0	0	1	0	0	0	Đường
suggest	0	0	0	0	0	0	0	0	0	1	gợi ý
