English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Azerbaijani Word
rigidity	0	0	0	0	0	1	0	0	0	0	sərtlik
rigor	0	0	1	1	0	1	0	0	0	0	sərtlik
rigorous	0	0	0	0	0	1	0	0	0	0	ciddi
rim	0	0	0	0	0	0	0	0	0	0	halqa
rind	0	0	0	0	0	0	0	0	0	0	qabığı
ring	0	0	0	0	0	0	0	0	0	0	üzük
ringer	1	0	0	0	0	1	0	0	0	0	zəng çalan
ringing	0	0	0	0	0	0	0	0	0	0	zəng
rink	0	0	0	0	0	0	0	0	0	0	meydança
rinse	0	0	0	0	0	0	0	0	0	0	yaxalamaq
riot	1	0	0	1	0	1	0	0	0	0	iğtişaş
riotous	1	0	0	1	0	1	0	0	1	0	üsyankar
riparian	0	0	0	0	0	0	0	0	0	0	sahilyanı
ripe	0	0	0	0	0	0	1	0	0	0	yetişmiş
ripen	0	1	0	0	0	0	1	0	0	0	yetişmək
ripening	0	0	0	0	0	0	0	0	0	0	yetişmə
ripple	0	0	0	0	0	0	0	0	0	0	dalğalanma
rise	0	0	0	0	0	0	0	0	0	0	yüksəlmək
rising	0	1	0	0	1	0	1	0	0	0	yüksələn
risk	0	1	0	1	0	1	0	0	0	0	risk
risky	0	1	0	1	0	1	0	0	0	0	riskli
rite	0	0	0	0	0	0	0	0	0	0	ayin
ritual	0	0	0	0	0	0	0	0	0	0	ritual
ritualistic	0	0	0	0	0	0	0	0	0	0	ritualistik
rival	0	0	0	0	0	0	0	0	0	0	rəqib
rivalry	1	0	0	0	0	1	0	0	0	0	rəqabət
river	0	0	0	0	0	0	0	0	0	0	çay
riverbank	0	0	0	0	0	0	0	0	0	0	çay sahili
rivet	0	0	0	0	0	0	0	0	0	0	pərçim
riveted	0	0	0	0	0	0	0	0	0	0	pərçimlənmiş
riveting	0	0	0	0	0	0	1	0	0	0	perçinləmə
road	0	0	0	0	0	0	0	0	0	0	Yol
roads	0	0	0	0	0	0	0	0	0	0	yollar
roadster	0	0	0	0	1	0	1	0	0	1	rodster
roadway	0	0	0	0	0	0	0	0	0	0	yol yolu
roam	0	0	0	0	0	0	0	0	0	0	veyillənmək
roar	0	0	0	0	0	0	0	0	0	0	nərilti
roast	0	0	0	0	0	0	0	0	0	0	qovurmaq
rob	1	0	1	1	0	1	0	1	0	0	soymaq
robber	0	0	1	1	0	1	0	0	0	0	quldur
robbery	1	0	1	1	0	1	0	1	0	0	soyğunçuluq
robe	0	0	0	0	0	0	0	0	0	0	xalat
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robototexnika
robust	0	0	0	0	0	0	1	0	0	0	möhkəm
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	qaya
rocket	1	0	0	0	0	0	0	0	0	0	raket
rocks	0	0	0	0	0	0	0	0	0	0	qayalar
rod	0	0	0	1	0	0	1	0	0	1	çubuq
roe	0	0	0	0	0	0	0	0	0	0	cüyür
rogue	0	0	1	0	0	1	0	0	0	0	yaramaz
role	0	0	0	0	0	0	0	0	0	0	rolu
roll	0	0	0	0	0	0	0	0	0	0	rulon
roller	0	0	0	0	0	0	0	0	0	0	diyircəkli
rollers	0	0	0	0	0	0	0	0	0	0	rulonlar
rollicking	0	0	0	0	1	0	1	0	0	0	yuvarlanma
rolling	0	0	0	0	0	0	0	0	0	0	yuvarlanan
romance	0	1	0	1	1	0	1	1	1	1	romantika
romantic	0	1	0	0	1	0	1	0	0	1	romantik
romanticism	0	0	0	0	1	0	1	0	0	0	romantizm
romp	0	0	0	0	1	0	1	0	0	0	dələduz
roof	0	0	0	0	0	0	0	0	0	0	dam
rook	1	0	1	0	0	1	0	0	0	0	qala
room	0	0	0	0	0	0	0	0	0	0	otaq
roomy	0	0	0	0	0	0	0	0	0	0	geniş
roost	0	0	0	0	0	0	0	0	0	0	yuva
rooster	0	0	0	0	0	0	0	0	0	0	xoruz
root	0	0	0	0	0	0	0	0	0	0	kök
rooted	0	0	0	0	0	0	1	0	0	1	köklü
rope	0	0	0	0	0	0	0	0	0	0	ip
rosary	0	0	0	0	0	0	0	0	0	0	təsbeh
rose	0	0	0	0	0	0	0	0	0	0	gül
rosemary	0	0	0	0	0	0	0	0	0	0	rozmarin
rosette	0	0	0	0	0	0	0	0	0	0	rozet
roster	0	0	0	0	0	0	0	0	0	0	siyahı
rosy	0	0	0	0	0	0	1	0	0	0	çəhrayı
rot	0	0	1	1	0	1	0	1	0	0	çürük
rota	0	0	0	0	0	0	1	0	0	1	döndərmək
rotary	0	0	0	0	0	0	0	0	0	0	fırlanan
rotate	0	0	0	0	0	0	0	0	0	0	fırlatmaq
rotation	0	0	0	0	0	0	0	0	0	0	fırlanma
rote	0	0	0	0	0	0	0	0	0	0	əzbərləmək
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	çürüyən
rouge	0	0	0	0	0	0	0	0	0	0	qırmızı
rough	0	0	0	0	0	0	0	0	0	0	kobud
roughly	0	0	0	0	0	0	0	0	0	0	təxminən
roughness	0	0	0	0	0	1	0	0	0	0	kobudluq
roulette	0	1	0	0	0	0	0	0	0	0	rulet
round	0	0	0	0	0	0	0	0	0	0	dəyirmi
roundabout	0	0	0	0	0	0	0	0	0	0	dairəvi
rounded	0	0	0	0	0	0	0	0	0	0	dairəvi
roundup	0	0	0	0	0	0	0	0	0	0	ümumiləşdirmə
rouse	0	0	0	0	0	0	0	0	0	0	oyatmaq
rouser	0	0	0	0	0	0	0	0	0	0	rüsvayçı
rousing	0	0	0	0	0	0	0	0	0	0	oyandıran
rout	0	0	0	0	0	1	0	0	0	0	marşrut
route	0	0	0	0	0	0	0	0	0	0	marşrut
routine	0	0	0	0	0	0	1	0	0	1	rutin
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	gəzinti
row	1	0	0	0	0	1	0	0	0	0	sıra
rowdy	0	0	0	0	0	1	0	0	0	0	kobud
royal	0	0	0	0	0	0	0	0	0	0	kral
royalty	0	0	0	0	0	0	1	0	0	0	royalti
rub	0	0	0	0	0	0	0	0	0	0	sürtmək
rubber	0	0	0	0	0	0	0	0	0	0	rezin
rubbers	0	0	0	0	0	0	0	0	0	0	rezinlər
rubbing	0	0	0	0	0	0	0	0	0	0	sürtünmə
rubbish	0	0	1	0	0	1	0	0	0	0	zibil
rubble	0	0	0	1	0	1	0	1	0	0	dağıntı
rubric	0	0	0	0	0	0	1	0	0	0	rubrikası
ruby	0	0	0	0	0	0	0	0	0	0	yaqut
rudder	0	0	0	0	0	0	0	0	0	0	sükan
ruddy	0	0	0	0	0	0	0	0	0	0	qırmızı
rudimentary	0	0	0	0	0	0	0	0	0	0	ibtidai
rudiments	0	0	0	0	0	0	0	0	0	0	əsaslar
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ruff
ruffle	0	0	0	0	0	1	0	0	0	0	fırıldaq
rug	0	0	0	0	0	0	0	0	0	0	Xalça
rugged	0	0	0	0	0	1	0	0	0	0	möhkəm
ruin	0	0	0	1	0	1	0	1	0	0	xaraba
ruined	1	0	1	1	0	1	0	1	0	0	dağılmış
ruinous	1	0	1	1	0	1	0	1	0	0	xaraba
ruins	0	0	0	0	0	0	0	0	0	0	xarabalıqlar
rule	0	0	0	1	0	0	0	0	0	1	qayda
ruler	0	0	0	0	0	0	0	0	0	0	hökmdar
ruling	0	0	0	0	0	0	0	0	0	0	hökm
rum	0	0	0	0	0	0	0	0	0	0	rom
rumble	0	0	0	0	0	0	0	0	0	0	gurultu
rummage	0	0	0	0	0	0	0	0	0	0	qarışmaq
rumor	0	0	0	0	0	1	0	1	0	0	şayiə
rumored	0	0	0	0	0	0	0	0	0	0	söz-söhbət
rump	0	0	0	0	0	0	0	0	0	0	kürək
runaway	0	0	0	0	0	1	0	1	0	0	qaçan
runes	0	0	0	0	0	0	0	0	0	0	runes
rung	0	0	0	0	0	0	0	0	0	0	pillə
runner	0	0	0	0	0	0	0	0	0	0	qaçışçı
running	0	0	0	0	0	0	0	0	0	0	qaçış
runway	0	0	0	0	0	0	0	0	0	0	uçuş zolağı
rupture	0	0	0	1	0	1	0	1	1	0	qırılma
rural	0	0	0	0	0	0	0	0	0	0	kənd
ruse	0	0	0	0	0	1	0	0	0	0	hiylə
rush	0	0	0	0	0	0	0	0	0	0	tələsmək
rust	0	0	0	0	0	1	0	0	0	0	pas
rustic	0	0	0	0	0	0	0	0	0	0	köntöy
rustle	0	0	0	0	0	0	0	0	0	0	xışıltı
rusty	0	0	0	0	0	1	0	0	0	0	paslı
rut	0	0	0	0	0	0	0	0	0	0	rut
ruth	0	0	0	0	0	0	1	0	0	0	rut
ruthless	1	0	1	1	0	1	0	0	0	0	amansız
rye	0	0	0	0	0	0	0	0	0	0	çovdar
saber	1	0	0	1	0	1	0	0	0	0	qılınc
sable	0	0	0	0	0	0	0	0	0	0	samur
sabotage	1	0	1	1	0	1	0	1	1	0	təxribat
sac	0	0	0	0	0	0	0	0	0	0	kisə
sack	0	0	0	0	0	0	0	0	0	0	çuval
sacrament	0	0	0	0	0	0	0	0	0	0	müqəddəs mərasim
sacred	0	0	0	0	0	0	0	0	0	0	müqəddəs
sacrifices	0	0	1	1	0	1	0	1	0	0	qurbanlar
saddle	0	0	0	0	0	0	0	0	0	0	yəhər
sadly	0	0	0	0	0	1	0	1	0	0	təəssüf ki
sadness	0	0	0	0	0	1	0	1	0	1	kədər
safe	0	0	0	0	1	0	1	0	0	1	təhlükəsiz
safeguard	0	0	0	0	0	0	1	0	0	1	qorumaq
safekeeping	0	0	0	0	0	0	0	0	0	1	mühafizə
safety	0	0	0	0	0	0	0	0	0	0	təhlükəsizlik
saffron	0	0	0	0	0	0	0	0	0	0	zəfəran
sag	0	0	0	1	0	1	0	0	0	0	salmaq
saga	0	0	0	0	0	0	0	0	0	0	dastan
sage	0	0	0	0	0	0	1	0	0	1	adaçayı
sail	0	0	0	0	0	0	0	0	0	0	yelkən
sailing	0	0	0	0	0	0	0	0	0	0	yelkənli
sailor	0	0	0	0	0	0	0	0	0	0	dənizçi
saint	0	1	0	0	1	0	1	0	1	1	müqəddəs
saintly	0	1	0	0	1	0	1	0	1	1	müqəddəsliklə
salad	0	0	0	0	0	0	0	0	0	0	salat
salamander	0	0	0	0	0	0	0	0	0	0	salamandr
salary	0	1	0	0	1	0	1	0	0	1	maaş
sale	0	0	0	0	0	0	0	0	0	0	satış
salesman	0	0	0	0	0	0	0	0	0	0	satıcı
salient	0	0	0	0	0	0	1	0	0	0	qabarıq
saline	0	0	0	0	0	0	0	0	0	0	duzlu
saliva	0	1	0	0	0	0	0	0	0	0	tüpürcək
sally	0	0	0	0	0	0	0	0	1	0	sally
salon	0	0	0	0	0	0	0	0	0	0	salon
saloon	1	0	0	0	0	0	0	0	0	0	salon
salt	0	0	0	0	0	0	0	0	0	0	duz
salty	0	0	0	0	0	0	0	0	0	0	duzlu
salutary	0	0	0	0	1	0	1	0	0	1	salamat
salutation	0	0	0	0	0	0	0	0	0	0	salam
salute	0	0	0	0	1	0	1	0	0	0	salam
salvage	0	0	0	0	0	0	0	0	0	0	xilas
salvation	0	1	0	0	1	0	1	0	0	1	qurtuluş
salve	0	0	0	0	0	0	1	0	0	0	məlhəm
samba	0	0	0	0	0	0	0	0	0	0	samba
sameness	0	0	0	0	0	0	0	0	0	0	eynilik
samurai	0	0	0	1	0	0	1	0	0	0	samuray
sanctification	0	0	0	0	1	0	1	0	0	1	müqəddəsləşdirmə
sanctified	0	0	0	0	0	0	0	0	0	0	müqəddəsləşdirildi
sanctify	0	1	0	0	1	0	1	1	1	1	müqəddəsləşdirmək
sanction	0	0	0	0	0	0	0	0	0	0	sanksiya
sanctioned	0	0	0	0	0	0	0	0	0	0	sanksiya verilmişdir
sanctity	0	0	0	0	0	0	0	0	0	0	müqəddəslik
sanctuary	0	1	0	0	1	0	1	0	0	1	ziyarətgah
sand	0	0	0	0	0	0	0	0	0	0	qum
sandal	0	0	0	0	0	0	0	0	0	0	sandal
sander	0	0	0	0	0	0	0	0	0	0	zımpara
sands	0	0	0	0	0	0	0	0	0	0	qumlar
sandy	0	0	0	0	0	0	0	0	0	0	Qumlu
sane	0	0	0	0	0	0	0	0	0	0	ağlı başında
sanguine	0	0	0	0	0	0	1	0	0	0	sanqvinik
sanitary	0	0	0	0	0	0	1	0	0	0	sanitar
sanity	0	0	0	0	0	0	0	0	0	0	ağlı başında olma
sans	0	0	0	0	0	0	0	0	0	0	sans
sap	0	0	0	0	0	1	0	1	0	0	şirəsi
sapphire	0	0	0	0	0	0	0	0	0	0	sapfir
sappy	0	0	0	0	0	0	0	0	0	1	şirəli
sarcasm	1	0	1	0	0	1	0	1	0	0	sarkazm
sarcoma	0	0	0	1	0	1	0	1	0	0	sarkoma
sardonic	0	0	0	0	0	1	0	0	0	0	sardonik
sash	0	0	0	0	0	0	0	0	0	0	qanad
satanic	1	0	0	0	0	1	0	0	0	0	şeytani
satchel	0	0	0	0	0	0	0	0	0	0	çanta
sate	0	0	0	0	0	0	0	0	0	0	doymuş
satellite	0	0	0	0	0	0	0	0	0	0	peyk
satin	0	0	0	0	0	0	1	0	0	0	atlaz
satire	0	0	0	0	0	0	0	0	0	0	satira
satirical	0	0	0	0	0	0	0	0	0	0	satirik
satisfaction	0	0	0	0	0	0	0	0	0	0	məmnunluq
satisfactorily	0	0	0	0	0	0	1	0	0	0	qənaətbəxş
satisfied	0	0	0	0	1	0	1	0	0	0	razı
saturate	0	0	0	0	0	0	0	0	0	0	doyurmaq
saturated	0	0	1	0	0	1	0	0	0	0	doymuş
saturation	0	0	0	0	0	0	0	0	0	0	doyma
sauce	0	0	0	0	0	0	0	0	0	0	sous
saucepan	0	0	0	0	0	0	0	0	0	0	qazan
saucer	0	0	0	0	0	0	0	0	0	0	nəlbəki
saucy	0	0	0	0	0	0	0	0	0	0	cılız
sauerkraut	0	0	0	0	0	0	0	0	0	0	duzlu kələm
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	vəhşi
savagery	1	0	0	1	0	1	0	0	0	0	vəhşilik
savanna	0	0	0	0	0	0	0	0	0	0	savanna
save	0	0	0	0	1	0	1	0	0	1	yadda saxla
saving	0	0	0	0	0	0	0	0	0	0	qənaət
savings	0	0	0	0	0	0	1	0	0	0	qənaət
savor	0	1	1	0	1	0	1	1	0	1	dadmaq
savory	0	0	0	0	0	0	1	0	0	0	dadlı
savvy	0	0	0	0	0	0	1	0	0	0	fərasətli
sawdust	0	0	0	0	0	0	0	0	0	0	yonqar
sax	0	0	0	0	0	0	0	0	0	0	saks
saxophone	0	0	0	0	0	0	0	0	0	0	saksafon
scab	0	0	0	0	0	1	0	0	0	0	qaşınma
scabbard	0	0	0	0	0	0	0	0	0	0	qının
scaffold	0	0	0	1	0	1	0	0	0	0	iskele
scaffolding	0	0	0	0	0	0	0	0	0	0	iskele
scale	0	0	0	0	0	0	0	0	0	0	miqyası
scales	0	0	0	0	0	0	0	0	0	0	tərəzi
scallop	0	0	0	0	0	0	0	0	0	0	tarak
scalp	0	0	0	0	0	0	0	0	0	0	baş dərisi
scalpel	0	0	0	1	0	1	0	0	0	0	neştər
scaly	0	0	0	0	0	1	0	0	0	0	pullu
scan	0	0	0	0	0	0	0	0	0	0	skan edin
scandal	0	0	0	1	0	1	0	0	0	0	qalmaqal
scandalous	1	0	0	0	0	1	0	0	0	0	qalmaqallı
scanty	0	0	0	0	0	1	0	0	0	0	az
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	günah keçisi
scar	1	0	1	1	0	1	0	1	0	0	çapıq
scarab	0	0	0	0	0	0	0	0	0	0	scab
scarce	0	0	0	1	0	1	0	1	0	0	qıt
scarcely	0	0	0	0	0	1	0	1	0	0	çətinliklə
scarcity	1	0	0	1	0	1	0	1	0	0	qıtlıg
scare	1	1	0	1	0	1	0	0	1	0	qorxutmaq
scarecrow	0	0	0	1	0	1	1	0	0	0	müqəvva
scarf	0	0	0	0	0	0	0	0	0	0	yaylıq
scarlet	0	0	0	0	0	0	0	0	0	0	qırmızı
scatter	0	0	0	0	0	0	0	0	0	0	səpmək
scattered	0	0	0	0	0	0	0	0	0	0	səpələnmiş
scattering	0	0	0	0	0	0	0	0	0	0	səpilmə
scavenger	0	0	0	0	0	1	0	0	0	0	zibilçi
scene	0	0	0	0	0	0	0	0	0	0	səhnə
scenery	0	0	0	0	0	0	0	0	0	0	mənzərə
scenic	0	0	0	0	0	0	0	0	0	0	mənzərəli
scent	0	0	0	0	0	0	0	0	0	0	qoxu
sceptical	0	0	0	0	0	0	0	0	0	1	skeptik
scepticism	0	0	0	0	0	0	0	0	0	0	skeptisizm
schematic	0	0	0	0	0	0	0	0	0	0	sxematik
scheme	0	0	0	0	0	1	0	0	0	0	sxem
schism	1	0	0	0	0	1	0	0	0	0	parçalanma
schizophrenia	1	0	1	1	0	1	0	1	0	0	şizofreniya
scholar	0	0	0	0	0	0	1	0	0	0	alim
scholarly	0	0	0	0	0	0	0	0	0	0	alim
scholarship	0	0	0	0	1	0	1	0	0	0	təqaüd
school	0	0	0	0	0	0	0	0	0	1	məktəb
schoolboy	0	0	0	0	0	0	0	0	0	0	məktəbli
schooling	0	0	0	0	0	0	0	0	0	0	məktəb
schoolmaster	0	0	0	0	0	0	0	0	0	0	məktəb müəllimi
schooner	0	0	0	0	0	0	0	0	0	0	şxuner
sciatica	0	0	0	0	0	1	0	0	0	0	siyatik
science	0	0	0	0	0	0	0	0	0	0	Elm
scientific	0	0	0	0	0	0	1	0	0	1	elmi
scientist	0	1	0	0	0	0	1	0	0	1	alim
scintilla	0	0	0	0	0	0	1	0	0	0	sintilla
scintillation	0	0	0	0	0	0	0	0	0	0	parıldamaq
scintillator	0	0	0	0	0	0	0	0	0	0	sintilator
scion	0	0	0	0	0	0	0	0	0	0	soy
scissors	0	0	0	0	0	0	0	0	0	0	qayçı
scoff	1	0	1	0	0	1	0	0	0	0	istehza
scold	1	0	1	1	0	1	0	1	0	0	danlamaq
scolding	1	0	0	0	0	1	0	0	0	0	danlamaq
scoop	0	0	0	0	0	0	0	0	0	0	çömçə
scope	0	0	0	0	0	0	0	0	0	0	əhatə dairəsi
scorching	1	0	0	0	0	1	0	0	0	0	yandırıcı
score	0	1	0	0	1	0	1	0	1	0	xal
scores	0	0	0	0	0	0	0	0	0	0	xallar
scorn	1	0	0	0	0	1	0	0	0	0	istehza
scorpion	1	0	1	1	0	1	0	0	1	0	əqrəb
scotch	0	0	0	0	0	1	0	0	0	0	skotch
scoundrel	1	0	1	1	0	1	0	0	0	1	əclaf
scour	0	0	0	0	0	0	0	0	0	0	silmək
scourge	1	0	0	1	0	1	0	1	0	0	bəla
scout	0	0	0	0	0	0	0	0	0	0	kəşfiyyatçı
scrabble	0	0	0	0	0	0	0	0	0	0	cızmaq
scramble	0	0	0	0	0	0	0	0	0	0	çırpınmaq
scrambling	0	0	0	0	0	1	0	0	0	0	çırpınma
scrape	0	0	0	0	0	0	0	0	0	0	qaşımaq
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	qaşıma
scratch	0	0	0	0	0	0	0	0	0	0	cızıq
scream	1	0	1	1	0	1	0	0	1	0	qışqırmaq
screaming	1	0	1	1	0	1	0	0	0	0	qışqıraraq
screech	0	0	0	1	0	1	0	0	1	0	qışqırıq
screen	0	0	0	0	0	0	0	0	0	0	ekran
screwdriver	0	0	0	0	0	0	0	0	0	0	tornavida
screwed	1	0	0	0	0	1	0	0	0	0	vidalanmış
scribble	0	0	0	0	0	0	0	0	0	0	cızmaq
scribe	0	0	0	0	0	0	1	0	0	0	katib
scrimmage	0	0	0	0	0	1	0	0	1	0	vuruşmaq
scrip	0	0	0	0	0	0	0	0	0	0	skripka
script	0	0	0	0	0	0	1	0	0	0	skript
scriptural	0	0	0	0	0	0	0	0	0	0	kitab
scripture	0	0	0	0	0	0	0	0	0	1	kitab
scroll	0	0	0	0	0	0	0	0	0	0	sürüşdürün
scrub	0	0	1	0	0	1	0	0	0	0	ovuşdurmaq
scrumptious	0	0	0	0	0	0	1	0	0	0	dadlı
scrupulous	0	0	0	0	0	0	0	0	0	0	vicdanlı
scrutinize	0	1	0	0	0	1	0	0	0	0	incələmək
scrutiny	0	0	0	0	0	1	0	0	0	0	yoxlama
sculptor	0	0	0	0	0	0	0	0	0	0	heykəltəraş
sculpture	0	0	0	0	0	0	1	0	0	0	heykəltəraşlıq
sculptured	0	0	0	0	0	0	0	0	0	0	heykəltəraşlıq
scum	0	0	1	0	0	1	0	0	0	0	pis
sea	0	0	0	0	0	0	1	0	0	0	dəniz
seaboard	0	0	0	0	0	0	0	0	0	0	dənizkənarı
seal	0	0	0	0	0	0	1	0	0	1	möhür
seals	0	0	0	0	0	0	0	0	0	1	möhürlər
seam	0	0	0	0	0	0	0	0	0	0	tikiş
seaman	0	0	0	0	0	0	0	0	0	0	dənizçi
seamless	0	0	0	0	0	0	0	0	0	0	sorunsuz
seamstress	0	0	0	0	0	0	0	0	0	0	tikişçi
seaport	0	0	0	0	0	0	0	0	0	0	dəniz limanı
sear	0	0	0	0	0	1	0	0	0	0	qızartmaq
search	0	0	0	0	0	0	0	0	0	0	axtarış
searching	0	0	0	0	0	0	0	0	0	0	axtarış
seared	0	0	0	0	0	0	0	0	0	0	qızardılmış
seaside	0	0	0	0	0	0	0	0	0	0	dənizkənarı
season	0	0	0	0	0	0	0	0	0	0	Mövsüm
seasoned	0	0	0	0	0	0	1	0	0	0	ədviyyatlı
seasoning	0	0	0	0	0	0	0	0	0	0	ədviyyat
seat	0	0	0	0	0	0	0	0	0	0	oturacaq
secession	0	0	0	0	0	1	0	0	0	0	ayrılma
secluded	0	0	0	0	0	1	0	1	0	0	tənha
seclusion	0	0	0	1	0	1	1	0	0	0	təcrid
secondary	0	0	0	0	0	0	0	0	0	0	ikinci dərəcəli
secondhand	0	0	0	0	0	1	0	0	0	0	ikinci əl
secrecy	0	0	0	0	0	0	0	0	1	1	məxfilik
secret	0	0	0	0	0	0	0	0	0	1	sirr
secretariat	0	0	0	0	0	0	1	0	0	0	katiblik
secretary	0	0	0	0	0	0	0	0	0	0	katib
secrete	0	0	1	0	0	0	0	0	0	0	ifraz etmək
secretion	0	0	1	0	0	1	0	0	0	0	sekresiya
secretive	0	0	0	0	0	1	0	0	0	0	gizli
secretly	0	0	0	0	0	0	0	0	0	0	gizlicə
sect	0	0	0	0	0	0	0	0	0	0	təriqət
sectarian	1	0	0	1	0	1	0	0	0	0	məzhəb
sectional	0	0	0	0	0	0	0	0	0	0	bölməli
sector	0	0	0	0	0	0	0	0	0	0	sektor
secular	0	1	0	0	0	0	0	0	0	0	dünyəvi
secularism	0	0	0	0	0	0	0	0	0	0	dünyəvilik
securities	0	0	0	0	0	0	0	0	0	1	qiymətli kağızlar
security	0	0	0	0	0	0	0	0	0	0	təhlükəsizlik
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	sakitləşdirici
sedative	0	0	0	0	0	0	0	0	0	0	sakitləşdirici
sedentary	0	0	0	0	0	0	0	0	0	0	oturaq
sedge	0	0	0	0	0	0	0	0	0	0	saz
sediment	0	0	0	0	0	0	0	0	0	0	çöküntü
sedimentary	0	0	0	0	0	0	0	0	0	0	çöküntü
sedition	1	0	0	0	0	1	0	1	0	0	fitnə
seduce	0	0	0	0	0	1	0	0	0	0	aldatmaq
seducing	0	0	0	0	0	0	0	0	0	0	şirnikləndirici
seduction	0	0	0	0	0	1	0	0	0	0	şirnikləndirmə
seductive	0	1	0	0	0	0	0	0	0	0	cazibədar
seed	0	0	0	0	0	0	0	0	0	0	toxum
seedling	0	0	0	0	0	0	0	0	0	0	şitil
seek	0	1	0	0	0	0	0	0	0	0	axtarmaq
seeker	0	0	0	0	0	0	0	0	0	0	axtaran
seemingly	0	0	0	0	0	0	0	0	0	0	zahirən
seer	0	0	0	0	0	0	0	0	0	0	görən
seething	0	0	0	0	0	0	0	0	0	0	qaynar
segment	0	0	0	0	0	0	0	0	0	0	seqment
segregate	1	0	1	0	0	1	0	1	0	0	ayırmaq
segregated	0	0	0	0	0	1	0	0	0	0	ayrılmışdır
segregation	0	0	0	0	0	0	0	0	0	0	seqreqasiya
seize	0	0	0	1	0	1	0	0	0	0	tutmaq
seizure	0	0	0	1	0	0	0	0	0	0	tutma
seldom	0	0	0	0	0	0	0	0	0	0	Nadir hallarda
select	0	0	0	0	0	0	0	0	0	0	seçin
selection	0	0	0	0	0	0	0	0	0	0	seçim
selfish	1	0	1	0	0	1	0	0	0	0	eqoist
selfishness	0	0	0	0	0	1	0	0	0	0	eqoizm
sell	0	0	0	0	0	0	0	0	0	0	satmaq
seller	0	0	0	0	0	0	0	0	0	0	satıcı
semaphore	0	0	0	0	0	0	0	0	0	0	semafor
semblance	0	0	0	0	0	0	0	0	0	0	bənzərlik
semen	0	0	0	0	0	0	0	0	0	0	sperma
semicolon	0	0	0	0	0	0	0	0	0	0	nöqtəli vergül
seminal	0	0	0	0	0	0	0	0	0	0	seminal
seminar	0	0	0	0	0	0	0	0	0	0	seminar
seminary	0	0	0	0	0	0	0	0	0	0	seminariya
semiotics	0	0	0	0	0	0	0	0	0	0	semiotika
senate	0	0	0	0	0	0	0	0	0	1	senat
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	göndər
senescence	0	0	0	0	0	0	0	0	0	0	qocalma
senile	0	0	0	1	0	1	0	1	0	0	qoca
senior	0	0	0	0	0	0	0	0	0	0	böyük
seniority	0	0	0	0	0	0	1	0	0	1	staj
sensation	0	0	0	0	0	0	0	0	0	0	sensasiya
sensational	0	0	0	0	1	0	1	0	0	0	sensasiyalı
sense	0	0	0	0	0	0	1	0	0	0	mənada
senseless	1	0	1	1	0	1	0	1	1	0	mənasız
senses	0	0	0	0	0	0	0	0	0	0	hisslər
sensibility	0	0	0	0	0	0	1	0	0	0	həssaslıq
sensibly	0	0	0	0	0	0	1	0	0	0	ağılla
sensitive	0	0	0	0	0	0	0	0	0	0	həssas
sensory	0	0	0	0	0	0	0	0	0	0	həssas
sensual	0	1	0	0	1	1	1	0	1	1	şəhvətli
sensuality	0	1	0	0	1	0	1	0	0	0	həssaslıq
sensuous	0	0	0	0	1	0	1	0	0	0	həssas
sentence	1	1	1	1	0	1	0	1	0	0	cümlə
sentient	0	0	0	0	0	0	0	0	0	0	həssas
sentiment	0	0	0	0	0	0	0	0	0	0	hiss
sentimental	0	0	0	0	0	0	1	0	0	0	sentimental
sentimentality	0	0	0	0	0	0	1	0	0	0	sentimentallıq
sentinel	0	0	0	0	0	0	1	0	0	1	gözətçi
sentry	0	0	0	0	0	0	0	0	0	1	keşikçi
separable	0	0	0	0	0	0	0	0	0	0	ayrıla bilən
separate	0	0	0	0	0	0	0	0	0	0	ayrı
separately	0	0	0	0	0	0	0	0	0	0	ayrıca
separation	0	0	0	0	0	0	0	0	0	0	ayrılıq
separatist	1	0	1	0	0	1	0	0	0	0	separatçı
sepia	0	0	0	0	0	0	0	0	0	0	sepiya
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	sentyabr
septic	0	0	1	0	0	1	0	0	0	0	septik
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	davamı
sequence	0	0	0	0	0	0	0	0	0	0	ardıcıllıq
sequent	0	0	0	0	0	0	0	0	0	0	ardıcıl
