English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Estonian Word
solitude	0	0	0	0	0	0	0	0	0	0	üksindus
solo	0	0	0	0	0	0	0	0	0	0	soolo
solubility	0	0	0	0	0	0	0	0	0	0	lahustuvus
soluble	0	0	0	0	0	0	0	0	0	0	lahustuv
solution	0	0	0	0	0	0	1	0	0	0	lahendus
solve	0	0	0	0	0	0	0	0	0	0	lahendada
solvency	0	0	0	0	0	0	1	0	0	0	maksevõime
solvent	0	0	0	0	0	0	0	0	0	0	lahusti
somatic	0	0	0	0	0	1	0	0	1	0	somaatiline
somber	0	0	0	0	0	1	0	1	0	0	sünge
son	0	0	0	0	0	0	0	0	0	0	poeg
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonaat
song	0	0	0	0	0	0	0	0	0	0	laul
sonnet	0	0	0	0	1	0	1	1	0	0	sonett
sonorous	0	0	0	0	1	0	1	0	0	0	kõlav
soot	0	0	1	0	0	1	0	0	0	0	tahma
soothe	0	0	0	0	0	0	1	0	0	0	rahustama
soothing	0	0	0	0	1	0	1	0	0	1	rahustav
sophomore	0	0	0	0	0	0	0	0	0	0	teisel kursusel
soprano	0	0	0	0	0	0	0	0	0	0	sopran
sorcerer	0	0	0	0	0	0	0	0	0	0	nõid
sorcery	0	1	0	1	0	1	0	0	1	0	nõidus
sordid	1	0	1	1	0	1	0	1	0	0	kurb
sore	1	0	0	0	0	1	0	1	0	0	valus
sorely	0	0	0	0	0	1	0	1	0	0	valusalt
soreness	0	0	1	0	0	1	0	1	0	0	valulikkus
sorghum	0	0	0	0	0	0	0	0	0	0	sorgo
sorority	0	0	0	0	0	0	0	0	0	0	korporatsioon
sorrow	0	0	0	1	0	1	0	1	0	0	kurbust
sorrowful	0	0	0	0	0	1	0	1	0	0	kurb
sort	0	0	0	0	0	0	0	0	0	0	sorteerida
sorter	0	0	0	0	0	0	1	0	0	0	sorteerija
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	sorteerimine
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	hingetu
soulmate	0	0	0	1	0	1	0	0	0	0	hingesugulane
sound	0	0	0	0	0	0	0	0	0	0	heli
sounding	0	0	0	0	0	0	0	0	0	0	kõlav
soundness	0	1	0	0	1	0	1	0	0	1	mõistlikkus
soup	0	0	0	0	0	0	1	0	0	0	supp
sour	0	0	1	0	0	1	0	0	0	0	hapu
source	0	0	0	0	0	0	0	0	0	0	allikas
souvenir	0	0	0	0	0	0	0	0	0	0	Suveniir
sovereign	0	0	0	0	0	0	0	0	0	1	suveräänne
sovereignty	0	0	0	0	0	0	0	0	0	0	suveräänsus
sow	0	0	0	0	0	0	0	0	0	0	külvata
spa	0	1	0	0	1	0	1	0	1	1	spaa
space	0	0	0	0	0	0	0	0	0	0	ruumi
spacious	0	0	0	0	0	0	1	0	0	0	ruumikas
spade	0	0	0	0	0	0	0	0	0	0	labidas
span	0	0	0	0	0	0	0	0	0	0	ulatus
spaniel	0	0	0	0	1	0	1	0	0	1	spanjel
spank	1	0	0	1	0	1	0	1	0	0	lööma
spanking	1	0	0	0	0	0	0	0	0	0	löömine
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	tagavaraks
sparingly	0	0	0	0	0	0	0	0	0	0	säästlikult
spark	0	0	0	0	0	0	0	0	0	0	säde
sparkle	0	1	0	0	1	0	1	0	1	0	särama
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	hõre
spasm	0	0	0	1	0	1	0	0	0	0	spasm
spat	1	0	0	0	0	1	0	0	0	0	sülitas
spatula	0	0	0	0	0	0	0	0	0	0	spaatliga
spawn	0	0	0	0	0	0	0	0	0	0	kudema
speaker	0	0	0	0	0	0	0	0	0	0	kõneleja
speaking	0	0	0	0	0	0	0	0	0	0	rääkides
spear	1	1	0	1	0	1	0	0	0	0	oda
special	0	0	0	0	1	0	1	0	0	0	eriline
specialist	0	0	0	0	0	0	0	0	0	1	spetsialist
speciality	0	0	0	0	0	0	0	0	0	0	eriala
specialize	0	0	0	0	0	0	0	0	0	1	spetsialiseeruda
specially	0	0	0	0	0	0	0	0	0	0	spetsiaalselt
specie	0	0	0	0	0	0	1	0	0	0	liik
species	0	0	0	0	0	0	0	0	0	0	liigid
specific	0	0	0	0	0	0	0	0	0	0	spetsiifiline
specification	0	0	0	0	0	0	0	0	0	0	spetsifikatsioon
specimen	0	0	0	0	0	0	0	0	0	0	isend
speck	0	0	1	0	0	1	0	0	0	0	täpp
speckled	0	0	0	0	0	0	0	0	0	0	täpiline
specs	0	0	0	0	0	0	0	0	0	0	spetsifikatsioonid
spectacle	0	0	0	0	0	1	1	0	0	0	vaatemäng
spectacles	0	0	0	0	0	0	0	0	0	0	prillid
spectacular	0	1	0	0	0	0	0	0	1	0	suurejooneline
spectator	0	0	0	0	0	0	0	0	0	0	pealtvaataja
specter	0	0	0	1	0	1	0	1	0	0	tont
spectral	0	0	0	0	0	1	0	0	0	0	spektraalne
spectrometer	0	0	0	0	0	0	0	0	0	0	spektromeeter
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spektrofotomeeter
spectroscopy	0	0	0	0	0	0	0	0	0	0	spektroskoopia
spectrum	0	0	0	0	0	0	0	0	0	0	spekter
speculate	0	0	0	0	0	0	0	0	0	0	spekuleerida
speculation	0	0	0	1	0	1	0	1	0	0	spekulatsioon
speculative	0	1	0	0	0	0	0	0	0	0	spekulatiivne
speculum	0	0	0	0	0	0	0	0	0	0	spekulant
speech	0	0	0	0	0	0	1	0	0	0	kõne
speechless	0	0	0	0	0	0	0	0	0	0	sõnatu
speed	0	0	0	0	0	0	0	0	0	0	kiirust
speedily	0	0	0	0	0	0	0	0	0	0	kiiresti
speedometer	0	0	0	0	0	0	0	0	0	0	spidomeeter
speedway	0	0	0	0	0	0	0	0	0	0	kiirtee
speedy	0	0	0	0	0	0	1	0	0	0	kiire
spellbound	0	0	0	0	0	0	0	0	0	0	lummatud
spelling	0	0	0	0	0	0	1	0	0	0	õigekiri
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	kulutama
spent	0	0	0	0	0	1	0	0	0	0	kulutatud
sperm	0	0	0	0	0	0	0	0	0	0	sperma
spew	0	0	1	0	0	0	0	0	0	0	sülitama
sphere	0	0	0	0	0	0	0	0	0	0	sfäär
spherical	0	0	0	0	0	0	0	0	0	0	sfääriline
sphinx	0	0	0	0	0	0	0	0	0	0	sfinks
spice	0	0	0	0	0	0	1	0	0	0	vürtsi
spicy	0	0	0	0	0	0	0	0	0	0	vürtsikas
spider	0	0	1	1	0	0	0	0	0	0	ämblik
spigot	0	0	0	0	0	0	0	0	0	0	tihvt
spike	0	0	0	1	0	0	0	0	0	0	teravik
spiked	0	0	0	0	0	0	0	0	0	0	naelutatud
spiky	0	0	0	0	0	0	0	0	0	0	torkav
spill	0	0	0	0	0	0	0	0	0	0	lekkima
spin	0	0	0	0	0	0	0	0	0	0	keerutada
spinal	0	0	0	0	0	0	0	0	0	0	seljaaju
spindle	0	0	0	0	0	0	0	0	0	0	spindel
spine	1	0	0	0	0	1	1	0	0	0	selgroog
spinning	0	0	0	0	0	0	0	0	0	0	ketramine
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	ogaline
spiral	0	0	0	0	0	0	0	0	0	0	spiraal
spire	0	0	0	0	0	0	0	0	0	0	tornikiiver
spirit	0	0	0	0	0	0	1	0	0	0	vaim
spirits	0	1	0	0	1	0	1	0	1	0	vaimud
spiritual	0	0	0	0	0	0	0	0	0	0	vaimne
spirituality	0	0	0	0	0	0	0	0	0	0	vaimsus
spit	0	0	1	0	0	0	0	0	0	0	sülitada
spite	1	0	0	0	0	1	0	0	0	0	vaatamata
spiteful	1	0	0	0	0	1	0	0	0	0	kiuslik
splash	0	0	0	0	0	0	0	0	1	0	pritsmed
spleen	0	0	0	0	0	0	0	0	0	0	põrn
splendid	0	0	0	0	1	0	1	0	1	0	suurepärane
splendor	0	1	0	0	1	0	1	0	1	0	hiilgus
splice	0	0	0	0	0	0	0	0	0	0	splaiss
spline	0	0	0	0	0	0	0	0	0	0	splain
splint	0	0	0	0	0	0	0	0	0	0	lahas
splinter	0	0	0	0	0	1	0	0	0	0	kild
split	0	0	0	0	0	1	0	0	0	0	poolitatud
splitting	0	0	0	0	0	1	0	1	0	0	poolitamine
splurge	0	0	0	0	0	0	0	0	0	0	laiutamine
spoil	0	0	1	0	0	1	0	0	0	0	rikkuma
spoiler	0	0	0	0	0	1	0	1	0	0	spoiler
spoiling	0	0	0	0	0	0	0	0	0	0	rikkumine
spoke	0	0	0	0	0	1	0	0	0	0	rääkis
spoken	0	0	0	0	0	0	0	0	0	0	räägitud
spokesman	0	0	0	0	0	0	0	0	0	1	pressiesindaja
sponge	0	0	0	0	0	1	0	0	0	0	käsn
spongy	0	0	0	0	0	0	0	0	0	0	käsnjas
sponsor	0	0	0	0	0	0	1	0	0	1	sponsor
sponsorship	0	0	0	0	0	0	0	0	0	0	sponsorlus
spoof	0	0	0	0	0	0	0	0	0	0	võlts
spook	0	0	0	1	0	1	0	0	0	0	õudne
spoon	0	0	0	0	0	0	0	0	0	0	lusikas
spoonful	0	0	0	0	0	0	0	0	0	0	lusikatäis
sporadic	0	0	0	0	0	0	0	0	0	0	juhuslik
spore	0	0	0	0	0	0	0	0	0	0	eos
sport	0	0	0	0	0	0	0	0	0	0	Sport
sporting	0	0	0	0	0	0	0	0	0	0	sportlik
sports	0	0	0	0	0	0	0	0	0	0	sport
sportsman	0	0	0	0	0	0	0	0	0	0	sportlane
spot	0	0	0	0	0	0	0	0	0	0	kohapeal
spotless	0	0	0	0	0	0	1	0	0	1	plekitu
spotted	0	0	0	0	0	0	0	0	0	0	märgatud
spotty	0	0	0	0	0	0	0	0	0	0	täpiline
spousal	0	0	0	0	0	0	0	0	0	0	abikaasa
spouse	0	0	0	0	1	0	1	0	0	1	abikaasa
spout	0	0	0	0	0	0	0	0	0	0	tila
sprain	0	0	0	0	0	1	0	1	0	0	nikastus
sprawl	0	0	0	0	0	0	0	0	0	0	laiali valguda
spray	0	0	0	0	0	0	0	0	0	0	pihustada
spread	0	0	0	0	0	0	0	0	0	0	levik
spree	0	0	0	0	0	1	0	0	0	0	ajaviide
sprinkling	0	0	0	0	0	0	0	0	0	0	piserdamine
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	idanema
spruce	0	0	0	0	0	0	1	0	0	0	kuusk
spur	0	0	0	1	0	0	0	0	0	0	kannus
spurious	0	0	1	0	0	1	0	0	0	0	võlts
spurred	0	0	0	0	0	0	0	0	0	0	kannustas
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	spioon
squad	0	0	0	0	0	0	0	0	0	0	salk
squadron	0	0	0	0	0	0	0	0	0	0	eskadrill
squall	0	0	0	1	0	1	0	1	0	0	tuisk
squamous	0	0	0	0	0	0	0	0	0	0	lamerakujuline
square	0	0	0	0	0	0	0	0	0	0	ruut
squat	0	0	0	0	0	0	0	0	0	0	kükitama
squatter	0	0	0	0	0	1	0	0	0	0	kükitama
squeak	0	0	0	0	0	0	0	0	0	0	kriuksuma
squeal	0	0	0	0	0	0	0	0	0	0	vinguma
squeamish	0	0	1	1	0	1	0	0	0	0	kiuslik
squeeze	0	0	0	0	0	0	0	0	0	0	pigistama
squeezing	0	0	0	0	0	0	0	0	0	0	pigistades
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	kissitama
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	vingerdama
squirrel	0	0	0	0	0	0	0	0	0	0	orav
squirt	0	0	0	0	0	0	0	0	0	0	pritsida
stab	1	0	0	1	0	1	0	1	1	0	torkima
stability	0	0	0	0	0	0	0	0	0	0	stabiilsus
stable	0	0	0	0	0	0	1	0	0	1	stabiilne
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	virna
staff	0	0	0	0	0	0	0	0	0	0	töötajad
stag	0	0	0	0	0	0	0	0	0	0	hirved
stage	0	0	0	0	0	0	0	0	0	0	etapp
stagger	0	0	0	0	0	0	0	0	1	0	koperdama
staggering	0	0	0	0	0	1	0	0	0	0	vapustav
stagnant	0	0	0	0	0	1	0	1	0	0	seisma jäänud
stagnation	0	0	0	0	0	0	0	0	0	0	stagnatsioon
staid	0	0	0	0	0	0	0	0	0	0	vaikne
stain	0	0	1	0	0	1	0	0	0	0	plekk
stainless	0	0	0	0	0	0	1	0	0	0	roostevaba
stair	0	0	0	0	0	0	0	0	0	0	trepp
staircase	0	0	0	0	0	0	0	0	0	0	trepp
stairway	0	0	0	0	0	0	0	0	0	0	trepp
stake	0	0	0	0	0	0	0	0	0	0	panus
stale	0	0	0	0	0	1	0	0	0	0	vananenud
stalemate	1	0	1	0	0	0	0	0	0	0	ummikseisu
stalk	0	0	0	1	0	1	0	0	0	0	jälitama
stall	0	0	1	0	0	0	0	0	0	0	kiosk
stallion	0	0	0	0	0	0	1	0	0	0	täkk
stalls	0	0	0	0	0	0	0	0	0	0	kioskid
stalwart	0	0	0	0	0	0	1	0	0	0	toekas
stamina	0	0	0	0	0	0	1	0	0	1	vastupidavus
stamp	0	0	0	0	0	0	0	0	0	0	tempel
stand	0	0	0	0	0	0	0	0	0	0	seisma
standard	0	0	0	0	0	0	0	0	0	0	standard
standardize	0	0	0	0	0	0	0	0	0	0	standardiseerida
standing	0	0	0	0	0	0	1	0	0	0	seistes
standoff	1	0	0	1	0	1	0	0	0	0	seisak
standpoint	0	0	0	0	0	0	0	0	0	0	seisukoht
standstill	1	0	0	0	0	1	0	0	0	0	seisak
stanza	0	0	0	0	0	0	0	0	0	0	stroof
staple	0	0	0	0	0	0	0	0	0	0	põhitoode
star	0	1	0	0	1	0	1	0	0	1	täht
starboard	0	0	0	0	0	0	0	0	0	0	tüürpoor
starch	0	0	0	0	0	0	0	0	0	0	tärklis
stare	0	0	0	0	0	0	0	0	0	0	VAHTIMA
staring	0	0	0	0	0	1	0	0	0	0	jõllitama
stark	0	0	0	0	0	1	0	0	0	1	karm
starlight	0	0	0	0	0	0	1	0	0	0	tähevalgus
starry	0	1	0	0	1	0	1	0	0	0	tähine
stars	0	0	0	0	0	0	0	0	0	0	tähed
start	0	1	0	0	0	0	0	0	0	0	alustada
startle	0	0	0	1	0	1	0	0	1	0	ehmatama
startling	0	0	0	0	0	0	0	0	1	0	jahmatav
starvation	0	0	0	1	0	1	0	1	0	0	nälgimine
starved	0	0	0	0	0	1	0	0	0	0	nälginud
starving	0	0	0	0	0	1	0	0	0	0	nälgivad
state	0	0	0	0	0	0	0	0	0	0	olek
stately	0	0	0	0	0	0	1	0	0	0	esinduslik
statement	0	0	0	0	0	0	1	0	0	1	avaldus
stateroom	0	0	0	0	0	0	0	0	0	0	salong
statesman	0	0	0	0	0	0	0	0	0	0	riigimees
static	0	0	0	0	0	0	0	0	0	0	staatiline
statics	0	0	0	0	0	0	0	0	0	0	staatika
station	0	0	0	0	0	0	0	0	0	0	jaam
stationary	0	0	0	0	0	1	0	0	0	0	paigal
stationery	0	0	0	0	0	0	0	0	0	0	kirjatarbed
statistical	0	0	0	0	0	0	0	0	0	1	statistiline
statistician	0	0	0	0	0	0	0	0	0	0	statistik
stator	0	0	0	0	0	0	0	0	0	0	staator
statuary	0	0	0	0	0	0	0	0	0	0	kuju
statue	0	0	0	0	0	0	1	0	0	0	kuju
statuette	0	0	0	0	0	0	0	0	0	0	kujuke
stature	0	0	0	0	0	0	0	0	0	0	kasvu
status	0	0	0	0	0	0	1	0	0	0	olek
statute	0	0	0	0	0	0	0	0	0	0	põhikiri
statutory	0	0	0	0	0	0	0	0	0	0	seadusega ette nähtud
staunch	0	0	0	0	0	0	1	0	0	0	ustav
stave	0	0	0	0	0	1	0	0	0	0	pulk
stay	0	0	0	0	0	0	0	0	0	0	jää
stayed	0	0	0	0	0	0	0	0	0	0	jäi
stays	0	0	0	0	0	0	0	0	0	0	jääb
stead	0	0	0	0	0	0	0	0	0	0	asemel
steadfast	0	0	0	0	0	0	1	0	0	1	vankumatu
steady	0	0	0	0	0	0	0	0	1	1	püsiv
steal	1	0	0	1	0	1	0	1	0	0	varastada
stealing	0	0	1	1	0	1	0	0	0	0	varastamine
stealth	0	0	0	0	0	0	0	0	1	0	vargsi
stealthily	0	0	0	0	0	0	0	0	1	0	vargsi
stealthy	0	1	0	1	0	1	0	0	1	0	vargsi
steamboat	0	0	0	0	0	0	0	0	0	0	aurulaev
steamer	0	0	0	0	0	0	0	0	0	0	aurulaev
steamroller	0	0	0	0	0	0	0	0	0	0	aururull
steamship	0	0	0	0	0	0	0	0	0	0	aurulaev
steamy	0	0	0	0	0	0	0	0	0	0	aurav
steel	0	0	0	0	0	0	0	0	0	0	terasest
steep	0	0	0	0	0	0	0	0	0	0	järsk
steeple	0	0	0	0	0	0	0	0	0	0	torn
steer	0	0	0	0	0	0	0	0	0	0	juhtima
stellar	0	0	0	0	0	0	1	0	0	0	täheline
stem	0	0	0	0	0	0	0	0	0	0	varre
stench	0	0	0	0	0	0	0	0	0	0	hais
stencil	0	0	0	0	0	0	0	0	0	0	šabloon
step	0	0	0	0	0	0	0	0	0	0	samm
steppe	0	0	0	0	0	0	0	0	0	0	stepp
steps	0	0	0	0	0	0	0	0	0	0	sammud
stereoscopic	0	0	0	0	0	0	0	0	0	0	stereoskoopiline
stereotype	0	0	0	0	0	1	0	0	0	0	stereotüüp
stereotyped	0	0	0	0	0	1	0	0	0	0	stereotüüpne
sterile	0	0	0	0	0	1	0	1	0	0	steriilsed
sterility	0	0	0	0	0	1	0	0	0	0	steriilsus
sterling	1	1	0	0	1	1	1	0	0	1	naelsterling
stern	0	0	0	0	0	1	0	0	0	0	ahtri
stethoscope	0	0	0	0	0	0	0	0	0	0	stetoskoop
stew	0	0	0	0	0	0	0	0	0	0	hautis
steward	0	0	0	0	0	0	1	0	0	1	korrapidaja
stewardship	0	0	0	0	0	0	0	0	0	0	korrapidaja
stick	0	0	0	0	0	0	0	0	0	0	kepp
sticking	0	0	0	0	0	0	0	0	0	0	kleepimine
sticky	0	0	1	0	0	0	0	0	0	0	kleepuv
stiff	0	0	0	0	0	1	0	0	0	0	jäik
stiffen	0	0	0	0	0	0	0	0	0	0	jäigastama
stiffness	0	0	0	0	0	1	0	0	0	0	jäikus
stifle	0	0	0	0	0	1	0	0	0	0	lämmatama
stifled	1	0	0	1	0	1	0	1	0	0	lämmatanud
stifling	0	0	0	0	0	0	0	0	0	0	lämmatav
stigma	1	0	1	1	0	1	0	1	0	0	häbimärgistamine
stile	0	0	0	0	0	0	0	0	0	0	stiil
stiletto	0	0	0	0	0	0	0	0	0	0	stiletto
stillborn	0	0	0	0	0	1	0	1	0	0	surnult sündinud
stillness	0	0	0	1	0	0	1	1	0	0	vaikus
stilts	0	0	0	0	0	0	0	0	0	0	vaiad
stimulant	0	0	0	0	0	0	0	0	0	0	stimulant
stimulation	0	0	0	0	0	0	0	0	0	0	stimuleerimine
stimulus	0	0	0	0	0	0	0	0	0	0	stiimul
sting	1	0	0	1	0	1	0	0	0	0	kipitama
stinging	0	0	0	0	0	1	0	0	0	0	kipitav
stingy	1	0	1	1	0	1	0	1	0	0	ihne
stink	0	0	1	0	0	1	0	0	0	0	haisema
stinking	0	0	1	0	0	1	0	0	0	0	haisev
stint	0	0	0	1	0	1	0	1	0	0	periood
stipulate	0	0	0	0	0	0	0	0	0	0	sätestada
stipulation	0	0	0	0	0	0	0	0	0	0	säte
stir	0	0	0	0	0	0	0	0	0	0	segage
stirring	0	0	0	0	0	0	0	0	0	0	segades
stitch	0	0	0	0	0	0	0	0	0	0	õmblema
stock	0	0	0	0	0	0	0	0	0	0	varu
stockbroker	0	0	0	0	0	0	0	0	0	0	börsimaakler
stocking	0	0	0	0	0	0	0	0	0	0	sukad
stocks	0	0	0	0	0	1	0	0	0	0	aktsiad
stole	0	0	0	0	0	0	0	0	0	0	varastas
stolen	1	0	0	0	0	1	0	0	0	0	varastatud
stomach	0	0	1	0	0	0	0	0	0	0	kõht
stone	1	0	0	0	0	1	0	0	0	0	kivi
stoned	0	0	0	0	0	1	0	0	0	0	kividega loobitud
stoneware	0	0	0	0	0	0	0	0	0	0	kivikeraamika
stony	0	0	0	0	0	0	0	0	0	0	kivine
stool	0	0	0	0	0	0	0	0	0	0	väljaheide
stools	0	0	1	0	0	1	0	0	0	0	väljaheide
stoop	0	0	0	0	0	0	0	0	0	0	kummarduma
stop	0	0	0	0	0	0	0	0	0	0	peatus
stoppage	0	0	0	0	0	1	0	0	0	0	seisak
stopper	0	0	0	0	0	0	0	0	0	0	kork
stopping	0	0	0	0	0	0	0	0	0	0	peatumine
stopwatch	0	0	0	0	0	0	0	0	0	0	stopper
storage	0	0	0	0	0	0	0	0	0	0	ladustamine
store	0	1	0	0	0	0	1	0	0	0	poodi
storehouse	0	0	0	0	0	0	0	0	0	0	ladu
storing	0	0	0	0	0	0	0	0	0	0	ladustamine
storm	1	0	0	0	0	1	0	0	0	0	torm
storming	1	0	0	0	0	0	0	0	0	0	tormamine
stormy	0	0	0	1	0	1	0	0	0	0	tormine
story	0	0	0	0	0	0	0	0	0	0	lugu
stout	0	0	0	0	0	0	0	0	0	0	jämedad
stove	0	0	0	0	0	0	0	0	0	0	pliit
stow	0	0	0	0	0	0	0	0	0	0	pakkima
straddle	0	0	0	0	0	0	0	0	0	0	laiali
straighten	0	0	0	0	0	0	0	0	0	0	sirgendada
straightforward	0	0	0	0	0	0	1	0	0	1	otsekohene
straightway	0	0	0	0	0	0	0	0	0	0	otsekohe
strained	1	0	0	0	0	1	0	0	0	0	pingutatud
strait	0	0	0	0	0	0	0	0	0	0	väin
straits	0	0	0	1	0	1	0	0	0	0	väinad
strand	0	0	0	0	0	0	0	0	0	0	tegevussuund
stranded	0	0	0	0	0	1	0	0	0	0	luhtunud
stranger	0	0	0	1	0	1	0	0	0	0	võõras
strangle	1	0	1	1	0	1	0	1	1	0	kägistama
strap	0	0	0	0	0	0	0	0	0	0	rihm
strapping	0	0	0	0	0	0	0	0	0	0	rihmad
strata	0	0	0	0	0	0	0	0	0	0	kihistused
strategic	0	0	0	0	0	0	1	0	0	0	strateegiline
strategist	0	1	0	0	0	0	1	0	0	1	strateeg
strategy	0	0	0	0	0	0	0	0	0	0	strateegia
stratification	0	0	0	0	0	0	0	0	0	0	kihistumine
stratum	0	0	0	0	0	0	0	0	0	0	kiht
stratus	0	0	0	0	0	0	0	0	0	0	stratus
straw	0	0	0	0	0	0	0	0	0	0	põhk
stray	0	0	0	0	0	1	0	0	0	0	eksinud
streak	0	0	0	0	0	0	0	0	0	0	triip
streaked	0	0	0	0	0	0	0	0	0	0	triibuline
stream	0	0	0	0	0	0	0	0	0	0	oja
streamer	0	0	0	0	0	0	0	0	0	0	vooder
streaming	0	0	0	0	0	0	0	0	0	0	voogesitus
street	0	0	0	0	0	0	0	0	0	0	tänav
strength	0	0	0	0	0	0	1	0	0	1	tugevus
strengthen	0	0	0	0	0	0	1	0	0	0	tugevdama
strengthening	0	0	0	0	1	0	1	0	0	1	tugevdamine
strenuous	0	0	0	0	0	0	0	0	0	0	pingutav
stress	0	0	0	0	0	1	0	0	0	0	stress
stretch	0	0	0	0	0	0	0	0	0	0	venitada
stretcher	0	0	0	1	0	0	0	1	0	0	kanderaamil
stricken	0	0	0	0	0	0	0	1	0	0	löödud
stride	0	0	0	0	0	0	0	0	0	0	samm
strife	1	0	0	0	0	1	0	0	0	0	tüli
strike	1	0	0	0	0	1	0	0	0	0	streikima
striking	0	0	0	0	0	0	1	0	0	0	silmatorkav
strikingly	0	0	0	0	0	0	1	0	0	0	silmatorkavalt
string	0	0	0	0	0	0	0	0	0	0	string
stringy	0	0	0	0	0	0	0	0	0	0	nööriline
strip	0	0	0	0	0	1	0	1	0	0	riba
stripe	0	0	0	0	0	1	0	0	0	0	triip
stripped	1	1	1	1	0	1	0	1	0	0	kooritud
strive	0	1	0	0	0	0	0	0	0	0	püüdma
strobe	0	0	0	0	0	0	0	0	0	0	stroob
stroke	0	0	0	1	0	1	0	1	0	0	insult
stroll	0	0	0	0	0	0	0	0	0	0	jalutama
stronghold	0	0	0	0	0	0	0	0	0	0	linnus
strongly	0	0	0	0	0	0	1	0	0	0	tugevalt
structural	0	0	0	0	0	0	0	0	0	1	struktuurne
structure	0	0	0	0	0	0	1	0	0	1	struktuur
struggle	1	0	0	1	0	1	0	1	0	0	võitlus
strut	0	0	0	0	0	1	0	0	0	0	tugi
stubble	0	0	0	0	0	0	0	0	0	0	kõrre
stubbornness	0	0	0	0	0	0	0	0	0	0	kangekaelsus
stubby	0	0	0	0	0	0	0	0	0	0	jässakas
stucco	0	0	0	0	0	0	0	0	0	0	krohv
stuck	0	0	0	0	0	0	0	0	0	0	kinni
stud	0	0	0	0	0	0	1	0	0	0	stud
studded	0	0	0	0	0	0	0	0	0	0	naastud
student	0	0	0	0	0	0	0	0	0	0	õpilane
studied	0	0	0	0	0	0	0	0	0	0	uurinud
studio	0	0	0	0	0	0	0	0	0	0	stuudio
study	0	0	0	0	0	0	1	0	0	0	Uuring
stuff	0	0	0	0	0	0	0	0	0	0	asju
stuffing	0	0	0	0	0	0	0	0	0	0	täidis
stuffy	0	0	0	0	0	1	0	0	0	0	umbne
stumble	0	0	0	0	0	1	0	0	0	0	komistama
stump	0	0	0	0	0	0	0	0	0	0	känd
stunned	0	0	0	1	0	1	0	0	1	0	uimastatud
stunt	0	0	0	0	0	0	0	0	0	0	trikk
stunted	0	0	0	0	0	1	0	0	0	0	kidur
stupendous	0	0	0	0	0	0	0	0	0	0	vapustav
stupid	0	0	0	0	0	1	0	0	0	0	loll
stupidity	0	0	0	0	0	1	0	0	0	0	rumalus
stupor	0	0	0	0	0	1	0	0	0	0	stuupor
sturdy	0	0	0	0	0	0	1	0	0	0	vastupidav
sturgeon	0	0	0	0	0	0	0	0	0	0	tuura
stutter	0	0	0	0	0	0	0	0	0	0	kokutama
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	stiilis
stylish	0	0	0	0	0	0	0	0	0	0	stiilne
subatomic	0	0	0	0	0	0	0	0	0	0	subatomiline
subcommittee	0	0	0	0	0	0	0	0	0	0	allkomitee
subconscious	0	0	0	0	0	0	0	0	0	0	alateadvus
subcutaneous	0	0	0	0	0	0	0	0	0	0	nahaalune
subdivide	0	0	0	0	0	0	0	0	0	0	alajaotada
subdivision	0	0	0	0	0	0	0	0	0	0	alajaotus
subduction	0	0	0	0	0	0	0	0	0	0	subduktsioon
subdue	0	0	0	0	0	1	0	0	0	0	allutada
subdued	0	0	0	0	0	0	0	0	0	0	vaoshoitud
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	teema
subjected	0	0	0	0	0	1	0	1	0	0	allutatud
subjection	0	0	0	0	0	1	0	0	0	0	allumine
subjective	0	0	0	0	0	0	0	0	0	0	subjektiivne
subjugation	1	0	1	1	0	1	0	1	0	0	allutamine
sublimation	0	0	0	0	1	0	1	0	0	0	sublimatsioon
subliminal	0	0	0	0	0	0	0	0	0	0	alateadlik
submarine	0	0	0	0	0	0	0	0	0	0	allveelaev
submerged	0	0	0	0	0	0	0	0	0	0	uputatud
